,Concept_ID,bn,se
647,Wald::N,বন,vue´mm
648,Wald::N,বন,meä´c'c
649,Wald::N,বন,ля̄ммт
650,Hügel::N,পাহাড়,deava
651,Hügel::N,পাহাড়,dievvá
652,Hügel::N,পাহাড়,dievvá
653,Hügel::N,পাহাড়,čummâ
654,Hügel::N,পাহাড়,pä´rcc
655,Hügel::N,পাহাড়,teä´rmm
656,Hügel::N,পাহাড়,ка̄ннҌт
657,Anhöhe::N,টিলা,deava
658,Anhöhe::N,টিলা,jalladahke
659,Anhöhe::N,টিলা,dievásj
660,Anhöhe::N,টিলা,aláš
661,Anhöhe::N,টিলা,luohkká
662,Anhöhe::N,টিলা,tiävá
663,Anhöhe::N,টিলা,poorááš
664,Anhöhe::N,টিলা,ču´lpp
665,Anhöhe::N,টিলা,škâu´ŋŋ
666,Anhöhe::N,টিলা,ка̄ннҌт
667,Berg::N,পর্বত,bïerje
668,Berg::N,পর্বত,várre
669,Berg::N,পর্বত,várri
670,Berg::N,পর্বত,vääṛi
671,Berg::N,পর্বত,vää´rr
672,Berg::N,পর্বত,те̄ррьм
673,Gipfel::N,শীর্ষ,dalvese
674,Gipfel::N,শীর্ষ,tjåhkkå
675,Gipfel::N,শীর্ষ,čohkka
676,Gipfel::N,শীর্ষ,čokke
677,Gipfel::N,শীর্ষ,čå´ǩǩ
678,Gipfel::N,শীর্ষ,ла̄ддҍв
679,Höhle::N,গুহা,beajoe
680,Höhle::N,গুহা,rájgge
681,Höhle::N,গুহা,sluoggo
682,Höhle::N,গুহা,biedju
683,Höhle::N,গুহা,kuovđâšm
684,Höhle::N,গুহা,skuõrr
685,Höhle::N,গুহা,вуэӈӈк
686,Abhang::N,ঢাল,boelte
687,Abhang::N,ঢাল,brijrie
688,Abhang::N,ঢাল,bállte
689,Abhang::N,ঢাল,vielti
690,Abhang::N,ঢাল,luohkká
691,Abhang::N,ঢাল,viel'tti
692,Abhang::N,ঢাল,vie´ltt
693,Abhang::N,ঢাল,луэххк
694,Quelle::N,উৎস,aajege
695,Quelle::N,উৎস,gaaltije
696,Quelle::N,উৎস,ája
697,Quelle::N,উৎস,ája
698,Quelle::N,উৎস,gáldu
699,Quelle::N,উৎস,aajâ
700,Quelle::N,উৎস,käldee
701,Quelle::N,উৎস,lädd
702,Quelle::N,উৎস,käivv
703,Quelle::N,উৎস,ка̄ййв
704,Bach::N,ক্ষুদ্র নদী,johketje
705,Bach::N,ক্ষুদ্র নদী,jåhkå
706,Bach::N,ক্ষুদ্র নদী,jågåsj
707,Bach::N,ক্ষুদ্র নদী,jogaš
708,Bach::N,ক্ষুদ্র নদী,aajâ
709,Bach::N,ক্ষুদ্র নদী,vuäjj
710,Bach::N,ক্ষুদ্র নদী,вуэйй
711,Fluss::N,নদী,johke
712,Fluss::N,নদী,ædno
713,Fluss::N,নদী,jåhkå
714,Fluss::N,নদী,johka
715,Fluss::N,নদী,juuhâ
716,Fluss::N,নদী,jokk
717,Fluss::N,নদী,jeänn
718,Fluss::N,নদী,ё̄гк
719,Ufer::N,উপকূল,beala
720,Ufer::N,উপকূল,gádde
721,Ufer::N,উপকূল,gáddi
722,Ufer::N,উপকূল,riddo
723,Ufer::N,উপকূল,redd
724,Ufer::N,উপকূল,рыннт
725,Küste::N,তীর,mïere
726,Küste::N,তীর,gaedtie
727,Küste::N,তীর,merragádde
728,Küste::N,তীর,merraguovllo
729,Küste::N,তীর,gáddi
730,Küste::N,তীর,riddo
731,Küste::N,তীর,miârr'redd
732,Küste::N,তীর,рыннт
733,Festland::N,ভূমি,gaedtie
734,Festland::N,ভূমি,gádde
735,Festland::N,ভূমি,nannán
736,Festland::N,ভূমি,kušknjâs
737,Festland::N,ভূমি,eennâm
738,Festland::N,ভূমি,jânnam
739,Festland::N,ভূমি,ма̄ннтэр
740,Meer::N,সমুদ্র,mearoe
741,Meer::N,সমুদ্র,merra
742,Meer::N,সমুদ্র,nuorre
743,Meer::N,সমুদ্র,áhpi
744,Meer::N,সমুদ্র,mearra
745,Meer::N,সমুদ্র,meeṛâ
746,Meer::N,সমুদ্র,miârr
747,Meer::N,সমুদ্র,ме̄рр
748,Bucht::N,উপসাগর,loekte
749,Bucht::N,উপসাগর,oagge
750,Bucht::N,উপসাগর,luokta
751,Bucht::N,উপসাগর,luokta
752,Bucht::N,উপসাগর,čuáj̣á
753,Bucht::N,উপসাগর,luhtt
754,Bucht::N,উপসাগর,вӯнн
755,Bucht::N,উপসাগর,лӯххт
756,Insel::N,দ্বীপ,sååle
757,Insel::N,দ্বীপ,suoloj
758,Insel::N,দ্বীপ,suolu
759,Insel::N,দ্বীপ,suálui
760,Insel::N,দ্বীপ,suâl
761,Insel::N,দ্বীপ,суэл
762,Blume::N,ফুল,rïesege
763,Blume::N,ফুল,giedjek
764,Blume::N,ফুল,rássi
765,Blume::N,ফুল,kukká
766,Blume::N,ফুল,heä´rvvrää´ss
767,Blume::N,ফুল,ывьнэнч
768,Gras::N,ঘাস,kraesie
769,Gras::N,ঘাস,rásse
770,Gras::N,ঘাস,rássi
771,Gras::N,ঘাস,rääsi
772,Gras::N,ঘাস,rää´ss
773,Gras::N,ঘাস,ра̄ссь
774,Wurzel::N,শিকড়,roehtse
775,Wurzel::N,শিকড়,ruohttsa
776,Wurzel::N,শিকড়,ruohtas
777,Wurzel::N,শিকড়,veedis
778,Wurzel::N,শিকড়,vue´ddes
779,Wurzel::N,শিকড়,вуэнҍтэсь
780,Baum::N,গাছ,moere
781,Baum::N,গাছ,muorra
782,Baum::N,গাছ,muorra
783,Baum::N,গাছ,muoṛâ
784,Baum::N,গাছ,muõrr
785,Baum::N,গাছ,мӯрр
786,Stamm::N,স্কন্ধ,ståamhpe
787,Stamm::N,স্কন্ধ,mátta
788,Stamm::N,স্কন্ধ,galda
789,Stamm::N,স্কন্ধ,ruŋgo
790,Stamm::N,স্কন্ধ,stokk
791,Stamm::N,স্কন্ধ,мӯрр
792,Stamm::N,স্কন্ধ,кэ̄ллт
793,Rinde::N,বল্কল,gïrre
794,Rinde::N,বল্কল,baarhkoe
795,Rinde::N,বল্কল,bárkko
796,Rinde::N,বল্কল,ostu
797,Rinde::N,বল্কল,bárku
798,Rinde::N,বল্কল,korrâ
799,Rinde::N,বল্কল,kõrr
800,Rinde::N,বল্কল,pärkk
801,Rinde::N,বল্কল,кэ̄рр
802,Rinde::N,বল্কল,па̄ҏҏк
803,Ast::N,শাখা,åeksie
804,Ast::N,শাখা,oakse
805,Ast::N,শাখা,oaksi
806,Ast::N,শাখা,uák'si
807,Ast::N,শাখা,å´hss
808,Ast::N,শাখা,вуэккьс
809,Zweig::N,ডাল,åeksie
810,Zweig::N,ডাল,oakse
811,Zweig::N,ডাল,rissi
812,Zweig::N,ডাল,syeṛi
813,Zweig::N,ডাল,sue´rr
814,Zweig::N,ডাল,рыссе
815,Blatt::N,পর্ণ,plienie
816,Blatt::N,পর্ণ,lassta
817,Blatt::N,পর্ণ,lasta
818,Blatt::N,পর্ণ,lostâ
819,Blatt::N,পর্ণ,lõstt
820,Blatt::N,পর্ণ,лэ̄сст
821,Birke::N,ভুর্জ,såekie
822,Birke::N,ভুর্জ,soahke
823,Birke::N,ভুর্জ,soahki
824,Birke::N,ভুর্জ,suáhi
825,Birke::N,ভুর্জ,suâ´ǩǩ
826,Birke::N,ভুর্জ,пе̄ссьмӯрр
827,Kiefer[Baum]::N,পাইন গাছ,bietsie
828,Kiefer[Baum]::N,পাইন গাছ,hájkka
829,Kiefer[Baum]::N,পাইন গাছ,biehtse
830,Kiefer[Baum]::N,পাইন গাছ,beahci
831,Kiefer[Baum]::N,পাইন গাছ,peeci
832,Kiefer[Baum]::N,পাইন গাছ,pie´cc
833,Kiefer[Baum]::N,পাইন গাছ,пе̄дзь
834,Weide[Baum]::N,উইলো,saalje
835,Weide[Baum]::N,উইলো,sállja
836,Weide[Baum]::N,উইলো,sieđga
837,Weide[Baum]::N,উইলো,puájui
838,Weide[Baum]::N,উইলো,puäi
839,Weide[Baum]::N,উইলো,пуай
840,Tanne::N,দেবদারূ গাছ,goese
841,Tanne::N,দেবদারূ গাছ,guossa
842,Tanne::N,দেবদারূ গাছ,guossa
843,Tanne::N,দেবদারূ গাছ,kuosâ
844,Tanne::N,দেবদারূ গাছ,kuõss
845,Tanne::N,দেবদারূ গাছ,кӯсс
846,Horn::N,শিং,tjåervie
847,Horn::N,শিং,tjoarvve
848,Horn::N,শিং,čoarvi
849,Horn::N,শিং,čuár'vi
850,Horn::N,শিং,čuä´rvv
851,Horn::N,শিং,чуэррьв
852,Feder::N,পালক,badtse
853,Feder::N,পালক,dålgge
854,Feder::N,পালক,bozza
855,Feder::N,পালক,puzzâ
856,Feder::N,পালক,tolge
857,Feder::N,পালক,poʒʒ
858,Feder::N,পালক,по̄ннц
859,Fell::N,রোম,njaltja
860,Fell::N,রোম,duollje
861,Fell::N,রোম,náhkki
862,Fell::N,রোম,dorkkas
863,Fell::N,রোম,turkkâ
864,Fell::N,রোম,tyel'ji
865,Fell::N,রোম,nähki
866,Fell::N,রোম,torkk
867,Fell::N,রোম,čåu´dd
868,Fell::N,রোম,tue´l'lj
869,Fell::N,রোম,тӯлльй
870,Flügel::N,ডানা,såaja
871,Flügel::N,ডানা,såajoe
872,Flügel::N,ডানা,soadje
873,Flügel::N,ডানা,soadji
874,Flügel::N,ডানা,suáj̣á
875,Flügel::N,ডানা,suäjj
876,Flügel::N,ডানা,суэйй
877,Klaue::N,নখর,gadtse
878,Klaue::N,নখর,guober
879,Klaue::N,নখর,gazza
880,Klaue::N,নখর,kozzâ
881,Klaue::N,নখর,kõʒʒ
882,Klaue::N,নখর,кэ̄ннц
883,Kralle::N,নখর,gadtse
884,Kralle::N,নখর,gadtsa
885,Kralle::N,নখর,gazza
886,Kralle::N,নখর,kozzâ
887,Kralle::N,নখর,kõʒʒ
888,Kralle::N,নখর,ке̄бпель
889,Schwanz::N,লেজ,siejpie
890,Schwanz::N,লেজ,siejbbe
891,Schwanz::N,লেজ,bađuš
892,Schwanz::N,লেজ,seaibi
893,Schwanz::N,লেজ,seibi
894,Schwanz::N,লেজ,sei´bb
895,Schwanz::N,লেজ,piä´cciǩ
896,Schwanz::N,লেজ,пиджь
897,Schwanz::N,লেজ,се̄ййп
898,Schwanz::N,লেজ,пе̄цехь
899,Ei::N,ডিম,munnie
900,Ei::N,ডিম,månne
901,Ei::N,ডিম,monni
902,Ei::N,ডিম,maṇe
903,Ei::N,ডিম,mââ´nn
904,Ei::N,ডিম,маннҍ
905,Nest::N,কুলায়,biesie
906,Nest::N,কুলায়,biesse
907,Nest::N,কুলায়,beassi
908,Nest::N,কুলায়,peesi
909,Nest::N,কুলায়,piervâl
910,Nest::N,কুলায়,piä´ss
911,Nest::N,কুলায়,пе̄ссь
912,Bau::N,ডেরা,biesie
913,Bau::N,ডেরা,biedjo
914,Bau::N,ডেরা,liesso
915,Bau::N,ডেরা,biedju
916,Bau::N,ডেরা,piäju
917,Bau::N,ডেরা,вуэӈӈк
918,Tier::N,জন্তু,juvre
919,Tier::N,জন্তু,udos
920,Tier::N,জন্তু,divrre
921,Tier::N,জন্তু,luohtok
922,Tier::N,জন্তু,ealli
923,Tier::N,জন্তু,ellee
924,Tier::N,জন্তু,jie´lli
925,Tier::N,জন্তু,жыва
926,Herde::N,ঝাঁক,dåehkie
927,Herde::N,ঝাঁক,ællo
928,Herde::N,ঝাঁক,fuovva
929,Herde::N,ঝাঁক,doahkki
930,Herde::N,ঝাঁক,čagge
931,Herde::N,ঝাঁক,tukk
932,Herde::N,ঝাঁক,vâ´lvv
933,Herde::N,ঝাঁক,чуэз
934,Herde::N,ঝাঁক,чӣгар
935,Kuh::N,গোরু,govse
936,Kuh::N,গোরু,gussa
937,Kuh::N,গোরু,gussa
938,Kuh::N,গোরু,kussâ
939,Kuh::N,গোরু,kuss
940,Kuh::N,গোরু,лӣххьм
941,Bulle::N,বৃষ,vuaksa
942,Bulle::N,বৃষ,vuoksá
943,Bulle::N,বৃষ,heargi
944,Bulle::N,বৃষ,vuák'sá
945,Bulle::N,বৃষ,ergi
946,Bulle::N,বৃষ,vuâhss
947,Bulle::N,বৃষ,е̄ррьк
948,Pferd::N,ঘোড়া,hierkie
949,Pferd::N,ঘোড়া,råsse
950,Pferd::N,ঘোড়া,hæssta
951,Pferd::N,ঘোড়া,heavuš
952,Pferd::N,ঘোড়া,hiävuš
953,Pferd::N,ঘোড়া,heävaš
954,Pferd::N,ঘোড়া,ро̄ссь
955,Schaf::N,ভেড়া,sïrve
956,Schaf::N,ভেড়া,sávttsa
957,Schaf::N,ভেড়া,sávza
958,Schaf::N,ভেড়া,savzâ
959,Schaf::N,ভেড়া,sauʒʒ
960,Schaf::N,ভেড়া,ла̄мьпесь
961,Schwein::N,শূকর,snurke
962,Schwein::N,শূকর,svijnne
963,Schwein::N,শূকর,spiidni
964,Schwein::N,শূকর,šahe
965,Schwein::N,শূকর,šââ´ǩǩ
966,Schwein::N,শূকর,ша̄гкь
967,Hund::N,কুকুর,bïenje
968,Hund::N,কুকুর,bena
969,Hund::N,কুকুর,beana
970,Hund::N,কুকুর,peenuv
971,Hund::N,কুকুর,piânnai
972,Hund::N,কুকুর,пе̄ннэ
973,Katze::N,বেড়াল,gaahtoe
974,Katze::N,বেড়াল,gáhtto
975,Katze::N,বেড়াল,bussá
976,Katze::N,বেড়াল,kissá
977,Katze::N,বেড়াল,kaass
978,Katze::N,বেড়াল,ко̄а̄сс
979,Bär::N,ভল্লুক,gumsie
980,Bär::N,ভল্লুক,biernna
981,Bär::N,ভল্লুক,guovža
982,Bär::N,ভল্লুক,bierdna
983,Bär::N,ভল্লুক,kuob'žâ
984,Bär::N,ভল্লুক,kue´bǯǯ
985,Bär::N,ভল্লুক,та̄лл
986,Eichhörnchen::N,কাঠবিড়াল,åeruve
987,Eichhörnchen::N,কাঠবিড়াল,oarre
988,Eichhörnchen::N,কাঠবিড়াল,oarri
989,Eichhörnchen::N,কাঠবিড়াল,uár'ree
990,Eichhörnchen::N,কাঠবিড়াল,vuä´r'rev
991,Eichhörnchen::N,কাঠবিড়াল,вуэррев
992,Elch::N,হরিণবিশেষ,ïelje
993,Elch::N,হরিণবিশেষ,ællja
994,Elch::N,হরিণবিশেষ,sarvva
995,Elch::N,হরিণবিশেষ,ealga
996,Elch::N,হরিণবিশেষ,sorvâ
997,Elch::N,হরিণবিশেষ,sõrvv
998,Elch::N,হরিণবিশেষ,сэ̄ррв
999,Fuchs::N,পাঁতিশিয়াল,riepie
1000,Fuchs::N,পাঁতিশিয়াল,riebij
1001,Fuchs::N,পাঁতিশিয়াল,rieban
1002,Fuchs::N,পাঁতিশিয়াল,riemnjis
1003,Fuchs::N,পাঁতিশিয়াল,rie´mjj
1004,Fuchs::N,পাঁতিশিয়াল,рӣммьн
1005,Hase::N,শশক,njåemele
1006,Hase::N,শশক,njoammel
1007,Hase::N,শশক,njoammil
1008,Hase::N,শশক,njuámmil
1009,Hase::N,শশক,njue´m'mel
1010,Hase::N,শশক,нюэммель
1011,Maus::N,নেংটি ইঁদুর,snjeara
1012,Maus::N,নেংটি ইঁদুর,snjierrá
1013,Maus::N,নেংটি ইঁদুর,sáhpán
1014,Maus::N,নেংটি ইঁদুর,säplig
1015,Maus::N,নেংটি ইঁদুর,sä´ppli
1016,Maus::N,নেংটি ইঁদুর,са̄хпьлинк
1017,Wolf::N,নেকড়ে,sïejpe
1018,Wolf::N,নেকড়ে,stálppe
1019,Wolf::N,নেকড়ে,stáhkke
1020,Wolf::N,নেকড়ে,ruomas
1021,Wolf::N,নেকড়ে,kumpe
1022,Wolf::N,নেকড়ে,návdi
1023,Wolf::N,নেকড়ে,kumppi
1024,Wolf::N,নেকড়ে,ku´mpp
1025,Wolf::N,নেকড়ে,pââ´ldes
1026,Wolf::N,নেকড়ে,чиррм
1027,Wolf::N,নেকড়ে,пальтӭсь
1028,Vogel::N,পক্ষী,ledtie
1029,Vogel::N,পক্ষী,lådde
1030,Vogel::N,পক্ষী,loddi
1031,Vogel::N,পক্ষী,lodde
1032,Vogel::N,পক্ষী,lå´dd
1033,Vogel::N,পক্ষী,лоаннҍт
1034,Schwarm::N,ঝাঁক,dåehkie
1035,Schwarm::N,ঝাঁক,doahkke
1036,Schwarm::N,ঝাঁক,doahkki
1037,Schwarm::N,ঝাঁক,tuák'ki
1038,Schwarm::N,ঝাঁক,parvv
1039,Schwarm::N,ঝাঁক,туххк
1040,Huhn::N,মোরগ,vöönhtse
1041,Huhn::N,মোরগ,vuonntsá
1042,Huhn::N,মোরগ,vuonccis
1043,Huhn::N,মোরগ,kääṇi
1044,Huhn::N,মোরগ,kää´nn
1045,Huhn::N,মোরগ,ка̄ннҌ
1046,Hahn::N,কুক্কুট,deere
1047,Hahn::N,কুক্কুট,hádna
1048,Hahn::N,কুক্কুট,åresvuonntsá
1049,Hahn::N,কুক্কুট,vuonccis
1050,Hahn::N,কুক্কুট,kääṇi
1051,Hahn::N,কুক্কুট,åå´reskää´nn
1052,Hahn::N,কুক্কুট,пе̄ттэх
1053,Gans::N,হংসী,gaase
1054,Gans::N,হংসী,gássa
1055,Gans::N,হংসী,čuonji
1056,Gans::N,হংসী,čuá'njá
1057,Gans::N,হংসী,čue´nj
1058,Gans::N,হংসী,чуэнь
1059,Adler::N,ইগল,aarhtse
1060,Adler::N,ইগল,goasskem
1061,Adler::N,ইগল,goaskin
1062,Adler::N,ইগল,kuás'kim
1063,Adler::N,ইগল,kuä´cǩǩem
1064,Adler::N,ইগল,куэцькем
1065,Ente::N,হংসী,tjååtsele
1066,Ente::N,হংসী,vuojatjis
1067,Ente::N,হংসী,čáhceloddi
1068,Ente::N,হংসী,vuonjâč
1069,Ente::N,হংসী,vuõnjâč
1070,Ente::N,হংসী,ча̄дзьлоаннҍт
1071,Eule::N,পেচক,snjågloe
1072,Eule::N,পেচক,skunjok
1073,Eule::N,পেচক,skuolfi
1074,Eule::N,পেচক,ijjâlodde
1075,Eule::N,পেচক,iiđsaž
1076,Eule::N,পেচক,кунньлоаннҍт
1077,Eule::N,পেচক,чӯзэм вуэһпэй
1078,Kranich::N,সারস,goerke
1079,Kranich::N,সারস,guorgga
1080,Kranich::N,সারস,guorga
1081,Kranich::N,সারস,kuor'gâ
1082,Kranich::N,সারস,kuõrgg
1083,Kranich::N,সারস,кӯррк
1084,Krähe::N,কাক,voerhtje
1085,Krähe::N,কাক,gárránis
1086,Krähe::N,কাক,vuoratjis
1087,Krähe::N,কাক,vuoražas
1088,Krähe::N,কাক,vuorččis
1089,Krähe::N,কাক,vuorâč
1090,Krähe::N,কাক,vuõrâč
1091,Krähe::N,কাক,вӯрэч
1092,Kuckuck::N,কোকিল,gïeke
1093,Kuckuck::N,কোকিল,giehka
1094,Kuckuck::N,কোকিল,giehka
1095,Kuckuck::N,কোকিল,kiehâ
1096,Kuckuck::N,কোকিল,ǩiõkk
1097,Kuckuck::N,কোকিল,кӣгк
1098,Schwan::N,মরাল,njoktje
1099,Schwan::N,মরাল,snjuktja
1100,Schwan::N,মরাল,njukča
1101,Schwan::N,মরাল,njuhčâ
1102,Schwan::N,মরাল,njuhčč
1103,Schwan::N,মরাল,нюххч
1104,Fisch::N,মাছ,guelie
1105,Fisch::N,মাছ,guolle
1106,Fisch::N,মাছ,guolli
1107,Fisch::N,মাছ,kyeḷi
1108,Fisch::N,মাছ,kue´ll
1109,Fisch::N,মাছ,кӯлль
1110,Barsch::N,মৎন্যবিশেষ,sihtege
1111,Barsch::N,মৎন্যবিশেষ,vuoskun
1112,Barsch::N,মৎন্যবিশেষ,vuoskku
1113,Barsch::N,মৎন্যবিশেষ,vuásku
1114,Barsch::N,মৎন্যবিশেষ,vuâsk
1115,Barsch::N,মৎন্যবিশেষ,вуэсск
1116,Hecht::N,বানমাছ,haavke
1117,Hecht::N,বানমাছ,hávgga
1118,Hecht::N,বানমাছ,hávga
1119,Hecht::N,বানমাছ,puško
1120,Hecht::N,বানমাছ,nu´ǩǩeš
1121,Hecht::N,বানমাছ,ныгкешь
1122,Schlange[Tier]::N,সর্প,gïermesje
1123,Schlange[Tier]::N,সর্প,germaj
1124,Schlange[Tier]::N,সর্প,gearpmaš
1125,Schlange[Tier]::N,সর্প,kyev'đi
1126,Schlange[Tier]::N,সর্প,ku´vdd
1127,Schlange[Tier]::N,সর্প,кӯввьт
1128,Wurm::N,কীট,mietie
1129,Wurm::N,কীট,maarhke
1130,Wurm::N,কীট,mádo
1131,Wurm::N,কীট,máhtu
1132,Wurm::N,কীট,máátu
1133,Wurm::N,কীট,määtt
1134,Wurm::N,কীট,ма̄дт
1135,Spinne::N,মাকড়সা,hievnie
1136,Spinne::N,মাকড়সা,hievnne
1137,Spinne::N,মাকড়সা,heavdni
1138,Spinne::N,মাকড়সা,evni
1139,Spinne::N,মাকড়সা,eeunaž
1140,Spinne::N,মাকড়সা,о̄а̄з
1141,Ameise::N,পিপীলিকা,garhke
1142,Ameise::N,পিপীলিকা,gårkkå
1143,Ameise::N,পিপীলিকা,gotka
1144,Ameise::N,পিপীলিকা,kutkâ
1145,Ameise::N,পিপীলিকা,kotkk
1146,Ameise::N,পিপীলিকা,ко̄ттк
1147,Laus::N,উকুন,dihkie
1148,Laus::N,উকুন,dihkke
1149,Laus::N,উকুন,dihkki
1150,Laus::N,উকুন,tikke
1151,Laus::N,উকুন,te´ǩǩ
1152,Laus::N,উকুন,тыһкь
1153,Mücke::N,মশা,tjoejhke
1154,Mücke::N,মশা,tjuojkka
1155,Mücke::N,মশা,čuoika
1156,Mücke::N,মশা,čuoš'kâ
1157,Mücke::N,মশা,čuõškk
1158,Mücke::N,মশা,чӯшшк
1159,Fliege::N,মাছি,tjoere
1160,Fliege::N,মাছি,boerege
1161,Fliege::N,মাছি,tjuruk
1162,Fliege::N,মাছি,čuru
1163,Fliege::N,মাছি,kiärpáš
1164,Fliege::N,মাছি,čuâr
1165,Fliege::N,মাছি,čuâras
1166,Fliege::N,মাছি,чуэраш
1167,Schmetterling::N,প্রজাপতি,biejjielåbloe
1168,Schmetterling::N,প্রজাপতি,biejvvelådde
1169,Schmetterling::N,প্রজাপতি,beaiveloddi
1170,Schmetterling::N,প্রজাপতি,piäi'vááloddááš
1171,Schmetterling::N,প্রজাপতি,ä´llbaž
1172,Schmetterling::N,প্রজাপতি,pei´vvlå´dd
1173,Schmetterling::N,প্রজাপতি,а̄лльп
1174,Beere::N,বেরি,muerjie
1175,Beere::N,বেরি,muorjje
1176,Beere::N,বেরি,muorji
1177,Beere::N,বেরি,myer'ji
1178,Beere::N,বেরি,mue´rjj
1179,Beere::N,বেরি,мӯррьй
1180,Apfel::N,আপেল,æbpla
1181,Apfel::N,আপেল,ehpal
1182,Apfel::N,আপেল,eppel
