,Concept_ID,ba,se
6104,schimpfen::V,һуҡраныу,pelkkiđ
6105,schimpfen::V,һуҡраныу,kaddled
6106,schimpfen::V,һуҡраныу,о̄а̄ҏҏтэ
6107,sich ärgern::V,асыуланыу,måarahtovvedh
6108,sich ärgern::V,асыуланыу,suhttat
6109,sich ärgern::V,асыуланыу,suhttat
6110,sich ärgern::V,асыуланыу,suttâđ
6111,sich ärgern::V,асыуланыу,iäd'duđ
6112,sich ärgern::V,асыуланыу,suttâd
6113,sich ärgern::V,асыуланыу,се̄ннтэ
6114,sich fürchten::V,ҡурҡыу,bïlledh
6115,sich fürchten::V,ҡурҡыу,repkiestidh
6116,sich fürchten::V,ҡурҡыу,ballat
6117,sich fürchten::V,ҡурҡыу,ballat
6118,sich fürchten::V,ҡурҡыу,poollâđ
6119,sich fürchten::V,ҡурҡыу,põõllâd
6120,sich fürchten::V,ҡурҡыу,пэллэ
6121,fürchten::V,ҡурҡыу,bïlledh
6122,fürchten::V,ҡурҡыу,ballat
6123,fürchten::V,ҡурҡыу,ballat
6124,fürchten::V,ҡурҡыу,poollâđ
6125,fürchten::V,ҡурҡыу,põõllâd
6126,fürchten::V,ҡурҡыу,пэллэ
6127,fliehen::V,ҡасыу,baataridh
6128,fliehen::V,ҡасыу,paahkanadtedh
6129,fliehen::V,ҡасыу,báhtarit
6130,fliehen::V,ҡасыу,báhtarit
6131,fliehen::V,ҡасыу,patâriđ
6132,fliehen::V,ҡасыу,čõ´ǩǩeed
6133,fliehen::V,ҡасыу,по̄а̄ччке
6134,flüchten::V,ҡасыу,tsåvvalidh
6135,flüchten::V,ҡасыу,báhtarit
6136,flüchten::V,ҡасыу,gárgidit
6137,flüchten::V,ҡасыу,kárgáđ
6138,flüchten::V,ҡасыу,uiddâd
6139,flüchten::V,ҡасыу,по̄а̄ччке
6140,sehen::V,күреү,vuejnedh
6141,sehen::V,күреү,vuojnnet
6142,sehen::V,күреү,oaidnít
6143,sehen::V,күреү,uái'niđ
6144,sehen::V,күреү,vuei´nned
6145,sehen::V,күреү,уййнэ
6146,anschauen::V,ҡарау,aalpesidh
6147,anschauen::V,ҡарау,vaarjedidh
6148,anschauen::V,ҡарау,gehtjadit
6149,anschauen::V,ҡарау,geahččat
6150,anschauen::V,ҡарау,keččâđ
6151,anschauen::V,ҡарау,ǩiččâd
6152,anschauen::V,ҡарау,выльшхе
6153,ansehen::V,ҡарау,gïehtjed
6154,ansehen::V,ҡарау,ájttsat
6155,ansehen::V,ҡарау,geahččat
6156,ansehen::V,ҡарау,keččâđ
6157,ansehen::V,ҡарау,ǩiččâd
6158,ansehen::V,ҡарау,кӣххче
6159,ansehen::V,тикшереү,gïehtjed
6160,ansehen::V,тикшереү,ájttsat
6161,ansehen::V,тикшереү,geahččat
6162,ansehen::V,тикшереү,keččâđ
6163,ansehen::V,тикшереү,ǩiččâd
6164,ansehen::V,тикшереү,кӣххче
6165,hören::V,ишетеү,govledh
6166,hören::V,ишетеү,gullat
6167,hören::V,ишетеү,gullat
6168,hören::V,ишетеү,kuullâđ
6169,hören::V,ишетеү,kuullâd
6170,hören::V,ишетеү,куллэ
6171,zuhören::V,тыңлау,goltelidh
6172,zuhören::V,тыңлау,gullut
6173,zuhören::V,тыңлау,liehket
6174,zuhören::V,тыңлау,guldalit
6175,zuhören::V,тыңлау,kuldâliđ
6176,zuhören::V,тыңлау,kuvddled
6177,zuhören::V,тыңлау,куллэ
6178,probieren::V,татыу,damtedh
6179,probieren::V,татыу,smååhkedh
6180,probieren::V,татыу,smáhkkut
6181,probieren::V,татыу,geahččalit
6182,probieren::V,татыу,njaddeđ
6183,probieren::V,татыу,keččalistiđ
6184,probieren::V,татыу,njâ´dded
6185,probieren::V,татыу,кӣхчле
6186,riechen::V,еҫкәү,hepsedh
6187,riechen::V,еҫкәү,hapsijdit
6188,riechen::V,еҫкәү,háisut
6189,riechen::V,еҫкәү,apseđ
6190,riechen::V,еҫкәү,â´ppsed
6191,riechen::V,еҫкәү,аппьсе
6192,fühlen::V,тойоу,damtedh
6193,fühlen::V,тойоу,dåbddåt
6194,fühlen::V,тойоу,dovdat
6195,fühlen::V,тойоу,tubdâđ
6196,fühlen::V,тойоу,tobddâd
6197,fühlen::V,тойоу,куллэ
6198,fühlen::V,тойоу,туссвэ
6199,fühlen::V,тойоу,то̄ммтэ
6200,scheinen::V,кеүек күренеү,vååjnedh
6201,scheinen::V,кеүек күренеү,lijkkut
6202,scheinen::V,кеүек күренеү,oidnot
6203,scheinen::V,кеүек күренеү,dovdot
6204,scheinen::V,кеүек күренеү,va'ikkutiđ
6205,scheinen::V,кеүек күренеү,vaikkted
6206,scheinen::V,кеүек күренеү,ыдтӭ
6207,scheinen::V,тойолоу,vååjnedh
6208,scheinen::V,тойолоу,lijkkut
6209,scheinen::V,тойолоу,oidnot
6210,scheinen::V,тойолоу,dovdot
6211,scheinen::V,тойолоу,va'ikkutiđ
6212,scheinen::V,тойолоу,vaikkted
6213,scheinen::V,тойолоу,ыдтӭ
6214,zu sehen sein::V,күренеү,vååjnedh
6215,zu sehen sein::V,күренеү,vuojnnut
6216,zu sehen sein::V,күренеү,oidnot
6217,zu sehen sein::V,күренеү,oinuđ
6218,zu sehen sein::V,күренеү,kue´stted
6219,zu sehen sein::V,күренеү,кӯсстъе
6220,zu sehen sein::V,күренеү,кӯссьтэ
6221,vernehmen::V,ишетеү,govledh
6222,vernehmen::V,ишетеү,gullat
6223,vernehmen::V,ишетеү,gullat
6224,vernehmen::V,ишетеү,kuullâđ
6225,vernehmen::V,ишетеү,kuullâd
6226,vernehmen::V,ишетеү,кулсэ
6227,frieren::V,туңыү,gåalodh
6228,frieren::V,туңыү,goallot
6229,frieren::V,туңыү,goallut
6230,frieren::V,туңыү,kolmuđ
6231,frieren::V,туңыү,kõlmmstõõllâd
6232,frieren::V,туңыү,калльме
6233,tun::V,яһау,darjodh
6234,tun::V,яһау,barggat
6235,tun::V,яһау,dahkat
6236,tun::V,яһау,porgâđ
6237,tun::V,яһау,raajjâd
6238,tun::V,яһау,лыххкэ
6239,tun::V,әшләү,darjodh
6240,tun::V,әшләү,barggat
6241,tun::V,әшләү,dahkat
6242,tun::V,әшләү,porgâđ
6243,tun::V,әшләү,raajjâd
6244,tun::V,әшләү,лыххкэ
6245,können::V,алыу,maehtedh
6246,können::V,алыу,ååjmedidh
6247,können::V,алыу,buktet
6248,können::V,алыу,veadjit
6249,können::V,алыу,vaijeeđ
6250,können::V,алыу,mä´tted
6251,können::V,алыу,vuei´tted
6252,können::V,алыу,вуэййе
6253,können::V,алыу,ма̄ххьтэ
6254,können::V,мөмкин булыу,maehtedh
6255,können::V,мөмкин булыу,ååjmedidh
6256,können::V,мөмкин булыу,buktet
6257,können::V,мөмкин булыу,veadjit
6258,können::V,мөмкин булыу,vaijeeđ
6259,können::V,мөмкин булыу,mä´tted
6260,können::V,мөмкин булыу,vuei´tted
6261,können::V,мөмкин булыу,вуэййе
6262,können::V,мөмкин булыу,ма̄ххьтэ
6263,wollen::V,теләү,sïjhtedh
6264,wollen::V,теләү,sihtat
6265,wollen::V,теләү,hálijdit
6266,wollen::V,теләү,dáhttut
6267,wollen::V,теләү,háliidit
6268,wollen::V,теләү,halijdiđ
6269,wollen::V,теләү,tättad
6270,wollen::V,теләү,туввэ
6271,wollen::V,теләү,та̄ххтэ
6272,anfangen::V,башлау,aelkedh
6273,anfangen::V,башлау,álgadit
6274,anfangen::V,башлау,-goahtet
6275,anfangen::V,башлау,álgit
6276,anfangen::V,башлау,älgiđ
6277,anfangen::V,башлау,a'lgâttiđ
6278,anfangen::V,башлау,aalǥted
6279,anfangen::V,башлау,олкхэ
6280,anfangen::V,башлау,о̄а̄лкхэ
6281,beenden::V,бөтөрөү,orrijidh
6282,beenden::V,бөтөрөү,låhpadit
6283,beenden::V,бөтөрөү,hiejttet
6284,beenden::V,бөтөрөү,loahpahit
6285,beenden::V,бөтөрөү,luoppâđ
6286,beenden::V,бөтөрөү,looppted
6287,beenden::V,бөтөрөү,луэппьтэ
6288,beenden::V,тамамлау,orrijidh
6289,beenden::V,тамамлау,låhpadit
6290,beenden::V,тамамлау,hiejttet
6291,beenden::V,тамамлау,loahpahit
6292,beenden::V,тамамлау,luoppâđ
6293,beenden::V,тамамлау,looppted
6294,beenden::V,тамамлау,луэппьтэ
6295,aufhören::V,туктау,sluvhtedh
6296,aufhören::V,туктау,hiejttet
6297,aufhören::V,туктау,heaitit
6298,aufhören::V,туктау,šluhttet
6299,aufhören::V,туктау,joskâđ
6300,aufhören::V,туктау,jõskkâd
6301,aufhören::V,туктау,puu´tted
6302,aufhören::V,туктау,е̄сскэ
6303,gelingen::V,уңышлы булыу,lyhkestidh
6304,gelingen::V,уңышлы булыу,vuorbástuvvat
6305,gelingen::V,уңышлы булыу,lihkustuvvat
6306,gelingen::V,уңышлы булыу,lukkuđ
6307,gelingen::V,уңышлы булыу,o´nnsted
6308,gelingen::V,уңышлы булыу,выййтэ
6309,geraten::V,булып сығыу,sååjhtedh
6310,geraten::V,булып сығыу,gevvat
6311,geraten::V,булып сығыу,gártat
6312,geraten::V,булып сығыу,šaddat
6313,geraten::V,булып сығыу,latkiitiiđ
6314,geraten::V,булып сығыу,suuijâđ
6315,geraten::V,булып сығыу,šõddâd
6316,geraten::V,булып сығыу,оччтэдтэ
6317,geraten::V,булып сығыу,очендэдтэ
6318,öffnen::V,асыу,rïhpestidh
6319,öffnen::V,асыу,rahpat
6320,öffnen::V,асыу,rabádit
6321,öffnen::V,асыу,rahpat
6322,öffnen::V,асыу,ávustiđ
6323,öffnen::V,асыу,čuáv'diđ
6324,öffnen::V,асыу,riččâd
6325,öffnen::V,асыу,ää´veed
6326,öffnen::V,асыу,čåu´dded
6327,öffnen::V,асыу,а̄вьдэ
6328,schließen::V,йомоу,steegkedh
6329,schließen::V,йомоу,dahppat
6330,schließen::V,йомоу,gokčat
6331,schließen::V,йомоу,kiddiđ
6332,schließen::V,йомоу,toppâđ
6333,schließen::V,йомоу,kä´tted
6334,schließen::V,йомоу,тэ̄ффкэ
6335,schließen::V,йомоу,ка̄ххьтэ
6336,stellen::V,ҡуйыу,bïejedh
6337,stellen::V,ҡуйыу,biejadit
6338,stellen::V,ҡуйыу,bidjat
6339,stellen::V,ҡуйыу,asâttiđ
6340,stellen::V,ҡуйыу,piijjâd
6341,stellen::V,ҡуйыу,cää´ǩǩed
6342,stellen::V,ҡуйыу,пыййе
6343,setzen::V,урынлаштырыу,bïejedh
6344,setzen::V,урынлаштырыу,biejadit
6345,setzen::V,урынлаштырыу,bidjat
6346,setzen::V,урынлаштырыу,i'štâttiđ
6347,setzen::V,урынлаштырыу,piijjâd
6348,setzen::V,урынлаштырыу,пыййе
6349,legen::V,һалыу,bïejedh
6350,legen::V,һалыу,biedjat
6351,legen::V,һалыу,biejadit
6352,legen::V,һалыу,bidjat
6353,legen::V,һалыу,asâttiđ
6354,legen::V,һалыу,piijjâd
6355,legen::V,һалыу,пыййе
6356,berühren::V,тейеү,gaajesjidh
6357,berühren::V,тейеү,duohttat
6358,berühren::V,тейеү,giehtadit
6359,berühren::V,тейеү,guoskat
6360,berühren::V,тейеү,guoskkahit
6361,berühren::V,тейеү,kuos'kâđ
6362,berühren::V,тейеү,kuo'skâttiđ
6363,berühren::V,тейеү,nja'vhâstiđ
6364,berühren::V,тейеү,kuõskted
6365,berühren::V,тейеү,njaauksted
6366,berühren::V,тейеү,кӯсскэ
6367,berühren::V,тейеү,лыксаххьтэ
6368,berühren::V,ҡағылыу,gaajesjidh
6369,berühren::V,ҡағылыу,duohttat
6370,berühren::V,ҡағылыу,giehtadit
6371,berühren::V,ҡағылыу,guoskat
6372,berühren::V,ҡағылыу,guoskkahit
6373,berühren::V,ҡағылыу,kuos'kâđ
6374,berühren::V,ҡағылыу,kuo'skâttiđ
6375,berühren::V,ҡағылыу,nja'vhâstiđ
6376,berühren::V,ҡағылыу,kuõskted
6377,berühren::V,ҡағылыу,njaauksted
6378,berühren::V,ҡағылыу,кӯсскэ
6379,berühren::V,ҡағылыу,лыксаххьтэ
6380,verbinden::V,ҡушыу,ektiedidh
6381,verbinden::V,ҡушыу,gårredidh
6382,verbinden::V,ҡушыу,tjadnat
6383,verbinden::V,ҡушыу,ovttastahttit
6384,verbinden::V,ҡушыу,o'vtâstittiđ
6385,verbinden::V,ҡушыу,lahteđ
6386,verbinden::V,ҡушыу,lâ´htted
6387,verbinden::V,ҡушыу,чӯллмдэ
6388,verbinden::V,бәйләү,ektiedidh
6389,verbinden::V,бәйләү,gårredidh
6390,verbinden::V,бәйләү,tjadnat
6391,verbinden::V,бәйләү,ovttastahttit
6392,verbinden::V,бәйләү,o'vtâstittiđ
6393,verbinden::V,бәйләү,lahteđ
6394,verbinden::V,бәйләү,lâ´htted
6395,verbinden::V,бәйләү,чӯллмдэ
6396,bedecken::V,ҡаплау,gaptjedh
6397,bedecken::V,ҡаплау,jávvet
6398,bedecken::V,ҡаплау,gåbttjåt
6399,bedecken::V,ҡаплау,gokčat
6400,bedecken::V,ҡаплау,luáv'diđ
6401,bedecken::V,ҡаплау,kä´tted
6402,bedecken::V,ҡаплау,tu´vdded
6403,bedecken::V,ҡаплау,аййдэ
6404,bedecken::V,ҡаплау,тэ̄ффкэ
6405,bedecken::V,ҡаплау,ка̄ххьтэ
6406,aufhängen::V,элеү,gævnjodh
6407,aufhängen::V,элеү,gæhtsasjidh
6408,aufhängen::V,элеү,gahtsot
6409,aufhängen::V,элеү,gatsostit
6410,aufhängen::V,элеү,heŋget
6411,aufhängen::V,элеү,heŋgiđ
6412,aufhängen::V,элеү,he'ŋgâstiđ
6413,aufhängen::V,элеү,kååccad
6414,aufhängen::V,элеү,коадсэ
6415,anzünden::V,тоҡандырыу,tsïhkijehtedh
6416,anzünden::V,тоҡандырыу,buollidit
6417,anzünden::V,тоҡандырыу,tsahkkidit
6418,anzünden::V,тоҡандырыу,cahkkedit
6419,anzünden::V,тоҡандырыу,cokkiittiđ
6420,anzünden::V,тоҡандырыу,cõ´ǩǩted
6421,anzünden::V,тоҡандырыу,puâl'lted
6422,anzünden::V,тоҡандырыу,пуэллхэ
6423,aufheben::V,мендереү,bijjiedidh
6424,aufheben::V,мендереү,låpptit
6425,aufheben::V,мендереү,bajidit
6426,aufheben::V,мендереү,pajediđ
6427,aufheben::V,мендереү,pââi´ded
6428,aufheben::V,мендереү,пайнэ
6429,zurücklassen::V,ҡалдырыу,laehpedh
6430,zurücklassen::V,ҡалдырыу,guodet
6431,zurücklassen::V,ҡалдырыу,guođđit
6432,zurücklassen::V,ҡалдырыу,kyeđđiḋ
6433,zurücklassen::V,ҡалдырыу,kue´đđed
6434,zurücklassen::V,ҡалдырыу,кӯдтӭ
6435,verlieren::V,юғалтыу,dassedh
6436,verlieren::V,юғалтыу,biestedh
6437,verlieren::V,юғалтыу,masset
6438,verlieren::V,юғалтыу,láhppet
6439,verlieren::V,юғалтыу,láhppit
6440,verlieren::V,юғалтыу,läppiđ
6441,verlieren::V,юғалтыу,monâttiđ
6442,verlieren::V,юғалтыу,lä´pped
6443,verlieren::V,юғалтыу,rââ´ppted
6444,verlieren::V,юғалтыу,ка̄дхэ
6445,verlieren::V,юғалтыу,кӯдтъе
6446,fallen lassen::V,төшөрөп ебәреү,gahtjehtidh
6447,fallen lassen::V,төшөрөп ебәреү,luojttet
6448,fallen lassen::V,төшөрөп ебәреү,luojttalit
6449,fallen lassen::V,төшөрөп ебәреү,gahčahit
6450,fallen lassen::V,төшөрөп ебәреү,lyeš'tiđ
6451,fallen lassen::V,төшөрөп ебәреү,kočâttiđ
6452,fallen lassen::V,төшөрөп ебәреү,rõpsted
6453,fallen lassen::V,төшөрөп ебәреү,kõõččted
6454,fallen lassen::V,төшөрөп ебәреү,ёҏтэ
6455,fallen lassen::V,төшөрөп ебәреү,кэчхэ
6456,machen::V,яһау,daajhtodh
6457,machen::V,яһау,dahkat
6458,machen::V,яһау,dahkat
6459,machen::V,яһау,rähtiđ
6460,machen::V,яһау,raajjâd
6461,machen::V,яһау,tue´j'jeed
6462,machen::V,яһау,тӯййше
6463,machen::V,яһау,ӣллькье
6464,machen::V,эшләү,daajhtodh
6465,machen::V,эшләү,dahkat
6466,machen::V,эшләү,dahkat
6467,machen::V,эшләү,rähtiđ
6468,machen::V,эшләү,raajjâd
6469,machen::V,эшләү,tue´j'jeed
6470,machen::V,эшләү,тӯййше
6471,machen::V,эшләү,ӣллькье
6472,herstellen::V,эшләп сығарыу,skaepiedidh
6473,herstellen::V,эшләп сығарыу,buvtadit
6474,herstellen::V,эшләп сығарыу,dudjot
6475,herstellen::V,эшләп сығарыу,a'mnâstiđ
6476,herstellen::V,эшләп сығарыу,va'lmâštiđ
6477,herstellen::V,эшләп сығарыу,vaalmšted
6478,herstellen::V,эшләп сығарыу,лыххкэ
6479,herstellen::V,эшләп сығарыу,ӣллькье
6480,bauen::V,төҙөү,bigkedh
6481,bauen::V,төҙөү,biggit
6482,bauen::V,төҙөү,ráhkadit
6483,bauen::V,төҙөү,huksiđ
6484,bauen::V,төҙөү,raajjâd
6485,bauen::V,төҙөү,тӯййше
6486,reparieren::V,төҙәтеү,davvodh
6487,reparieren::V,төҙәтеү,divvot
6488,reparieren::V,төҙәтеү,divvut
6489,reparieren::V,төҙәтеү,tivvoođ
6490,reparieren::V,төҙәтеү,čihtâđ
6491,reparieren::V,төҙәтеү,teevvad
6492,reparieren::V,төҙәтеү,чиннэ
6493,verbessern::V,яҡшыртыу,bueriedidh
6494,verbessern::V,яҡшыртыу,báredit
6495,verbessern::V,яҡшыртыу,buoredit
6496,verbessern::V,яҡшыртыу,buoridit
6497,verbessern::V,яҡшыртыу,pye'rediđ
6498,verbessern::V,яҡшыртыу,pue´reed
6499,verbessern::V,яҡшыртыу,шӣгнэ
6500,ändern::V,үҙгәртеү,jeatjahtehtedh
6501,ändern::V,үҙгәртеү,rievddadit
6502,ändern::V,үҙгәртеү,muhttit
6503,ändern::V,үҙгәртеү,molsut
6504,ändern::V,үҙгәртеү,mutteđ
6505,ändern::V,үҙгәртеү,mu´tted
6506,ändern::V,үҙгәртеү,вуайхе
6507,ändern::V,үҙгәртеү,ка̄вьсе
6508,graben::V,ҡаҙыу,berkedh
6509,graben::V,ҡаҙыу,kroehkedh
6510,graben::V,ҡаҙыу,bállet
6511,graben::V,ҡаҙыу,goaivut
6512,graben::V,ҡаҙыу,roggat
6513,graben::V,ҡаҙыу,kuái'vuđ
6514,graben::V,ҡаҙыу,rääppad
6515,graben::V,ҡаҙыу,kuäivvad
6516,graben::V,ҡаҙыу,ра̄бпэ
6517,graben::V,ҡаҙыу,куаййве
6518,beugen::V,бөгөү,sojjedidh
6519,beugen::V,бөгөү,såjådit
6520,beugen::V,бөгөү,sojahit
6521,beugen::V,бөгөү,sujâttiđ
6522,beugen::V,бөгөү,kå´mrded
6523,beugen::V,бөгөү,njikklõõttâd
6524,beugen::V,бөгөү,сойхьтэ
6525,beugen::V,бөгөү,то̄а̄ххкэ
6526,beugen::V,бөгөү,нигклаххьтэ
6527,biegen::V,бөгөү,sojjehtidh
6528,biegen::V,бөгөү,såjådit
6529,biegen::V,бөгөү,niejddet
6530,biegen::V,бөгөү,sojahit
6531,biegen::V,бөгөү,čipteđ
6532,biegen::V,бөгөү,soojted
6533,biegen::V,бөгөү,сойхьтэ
6534,drehen::V,өйрөлтөү,jårrehtidh
6535,drehen::V,өйрөлтөү,bådnjåt
6536,drehen::V,өйрөлтөү,botnjat
6537,drehen::V,өйрөлтөү,jurâttiđ
6538,drehen::V,өйрөлтөү,jåårǥlâ´tted
6539,drehen::V,өйрөлтөү,чоӊӊтэ
6540,drehen::V,әйләндереү,jårrehtidh
6541,drehen::V,әйләндереү,bådnjåt
6542,drehen::V,әйләндереү,botnjat
6543,drehen::V,әйләндереү,jurâttiđ
6544,drehen::V,әйләндереү,jåårǥlâ´tted
6545,drehen::V,әйләндереү,чоӊӊтэ
6546,wenden::V,әйләндереү,jarkelidh
6547,wenden::V,әйләндереү,jårggålit
6548,wenden::V,әйләндереү,jorgalit
6549,wenden::V,әйләндереү,jurgâliđ
6550,wenden::V,әйләндереү,jåårǥlâ´tted
6551,wenden::V,әйләндереү,вӣррлаххътэ
6552,wenden::V,әйләндереү,ка̄вьсе
6553,umdrehen::V,түңкәреү,jarkedh
6554,umdrehen::V,түңкәреү,måttsåstit
6555,umdrehen::V,түңкәреү,botnjat
6556,umdrehen::V,түңкәреү,jorgođ
6557,umdrehen::V,түңкәреү,jårǥsted
6558,umdrehen::V,түңкәреү,коамьхе
6559,umdrehen::V,түңкәреү,калльтлэ
6560,heben::V,күтәреү,luknjedh
6561,heben::V,күтәреү,baavhkestidh
6562,heben::V,күтәреү,bajedit
6563,heben::V,күтәреү,loktet
6564,heben::V,күтәреү,bajidit
6565,heben::V,күтәреү,pajediđ
6566,heben::V,күтәреү,kokkiđ
6567,heben::V,күтәреү,kaggâd
6568,heben::V,күтәреү,pââ´jeed
6569,heben::V,күтәреү,пайнэ
6570,heben::V,күтәреү,пайнэллэ
6571,heben::V,мендереү,luknjedh
6572,heben::V,мендереү,baavhkestidh
6573,heben::V,мендереү,bajedit
6574,heben::V,мендереү,loktet
6575,heben::V,мендереү,bajidit
6576,heben::V,мендереү,pajediđ
6577,heben::V,мендереү,kokkiđ
6578,heben::V,мендереү,kaggâd
6579,heben::V,мендереү,pââ´jeed
6580,heben::V,мендереү,пайнэ
6581,heben::V,мендереү,пайнэллэ
6582,hochheben::V,күтәреү,lutnjedh
6583,hochheben::V,күтәреү,låggŋit
6584,hochheben::V,күтәреү,loktet
6585,hochheben::V,күтәреү,pajediđ
6586,hochheben::V,күтәреү,kuåstteed
6587,hochheben::V,күтәреү,пайнэ
6588,ergreifen::V,тотоп алыу,fihkelidh
6589,ergreifen::V,тотоп алыу,sårjjot
6590,ergreifen::V,тотоп алыу,doahppit
6591,ergreifen::V,тотоп алыу,fáhtet
6592,ergreifen::V,тотоп алыу,tuáppuđ
6593,ergreifen::V,тотоп алыу,poppâ´tted
6594,ergreifen::V,тотоп алыу,каццсе
6595,ergreifen::V,тотоп алыу,туэрркэ
6596,ergreifen::V,тотоп алыу,ро̄а̄ппчье
6597,halten::V,тотоу,steeredh
6598,halten::V,тотоу,utniedidh
6599,halten::V,тотоу,anedit
6600,halten::V,тотоу,adnalit
6601,halten::V,тотоу,doallat
6602,halten::V,тотоу,toollâd
6603,halten::V,тотоу,tue´rjjeed
6604,halten::V,тотоу,туаррье
6605,drücken::V,ҡыҫыу,dïelkestidh
6606,drücken::V,ҡыҫыу,dieddet
6607,drücken::V,ҡыҫыу,deaddit
6608,drücken::V,ҡыҫыу,čárvet
6609,drücken::V,ҡыҫыу,čárvuđ
6610,drücken::V,ҡыҫыу,čärvvad
6611,drücken::V,ҡыҫыу,teä´d'ded
6612,drücken::V,ҡыҫыу,пе̄ррэ
6613,drücken::V,ҡыҫыу,ра̄ппче
6614,schieben::V,этеү,vuetjedh
6615,schieben::V,этеү,sjáhtjat
6616,schieben::V,этеү,cáhkit
6617,schieben::V,этеү,cuggâđ
6618,schieben::V,этеү,oi´ǧǧeed
6619,schieben::V,этеү,оййкье
6620,schieben::V,төртөү,vuetjedh
6621,schieben::V,төртөү,sjáhtjat
6622,schieben::V,төртөү,cáhkit
6623,schieben::V,төртөү,cuggâđ
6624,schieben::V,төртөү,oi´ǧǧeed
6625,schieben::V,төртөү,оййкье
6626,kratzen::V,ҡырыу,våhtsodh
6627,kratzen::V,ҡырыу,skreepedh
6628,kratzen::V,ҡырыу,ruohkkat
6629,kratzen::V,ҡырыу,ruohkastit
6630,kratzen::V,ҡырыу,gazzut
6631,kratzen::V,ҡырыу,kazzođ
6632,kratzen::V,ҡырыу,võckkâd
6633,kratzen::V,ҡырыу,кышшкэ
6634,kratzen::V,ҡырыу,каххьце
6635,lecken::V,ялау,njåalodh
6636,lecken::V,ялау,njoallot
6637,lecken::V,ялау,njolodit
6638,lecken::V,ялау,njuálluđ
6639,lecken::V,ялау,njuällad
6640,lecken::V,ялау,нюаллэ
6641,beißen::V,тешләү,gaektjedh
6642,beißen::V,тешләү,gássket
6643,beißen::V,тешләү,gáskestit
6644,beißen::V,тешләү,gáskit
6645,beißen::V,тешләү,käskiđ
6646,beißen::V,тешләү,kä´cǩǩed
6647,beißen::V,тешләү,ка̄ццьке
6648,abreißen::V,өҙөү,bïhkedh
6649,abreißen::V,өҙөү,gajkkot
6650,abreißen::V,өҙөү,gaikkihit
6651,abreißen::V,өҙөү,roottâđ
6652,abreißen::V,өҙөү,ra´šǩǩeed
6653,abreißen::V,өҙөү,rååttad
6654,abreißen::V,өҙөү,ро̄дтҍе
6655,abreißen::V,өҙөү,пӯттҍкье
6656,abschneiden::V,ҡырҡыу,tjoehpestidh
6657,abschneiden::V,ҡырҡыу,jallat
6658,abschneiden::V,ҡырҡыу,čuohppat
6659,abschneiden::V,ҡырҡыу,jogâldiđ
6660,abschneiden::V,ҡырҡыу,geerelidh
6661,abschneiden::V,ҡырҡыу,е̄дтэ
6662,abschneiden::V,ҡырҡыу,е̄дтлэ
6663,binden::V,бәйләү,gårredidh
6664,binden::V,бәйләү,tjadnat
6665,binden::V,бәйләү,gárrat
6666,binden::V,бәйләү,čoonnâđ
6667,binden::V,бәйләү,čõõnnâd
6668,binden::V,бәйләү,čuõlmmâd
6669,binden::V,бәйләү,ко̄ррэ
6670,binden::V,бәйләү,чӯллмдэ
6671,binden::V,бәйләү,ко̄а̄ррэ
6672,stecken::V,ҡаҙау,rïjtedh
6673,stecken::V,ҡаҙау,tsævkkat
6674,stecken::V,ҡаҙау,cáhkit
6675,stecken::V,ҡаҙау,cuggâđ
6676,stecken::V,ҡаҙау,čuõ´ǧ'ǧeed
6677,stecken::V,ҡаҙау,чогксэ
6678,stecken::V,ҡаҙау,це̄ӈькхэ
6679,brechen::V,боҙоу,dåajodh
6680,brechen::V,боҙоу,tsåapkodh
6681,brechen::V,боҙоу,doaddjut
6682,brechen::V,боҙоу,cuvket
6683,brechen::V,боҙоу,moorrâđ
6684,brechen::V,боҙоу,mu´rdded
6685,brechen::V,боҙоу,муррьтэ
6686,klopfen::V,шаҡылдау,beenghkedh
6687,klopfen::V,шаҡылдау,goalkkalit
6688,klopfen::V,шаҡылдау,tsábbmet
6689,klopfen::V,шаҡылдау,goalkit
6690,klopfen::V,шаҡылдау,skoalkit
6691,klopfen::V,шаҡылдау,skuá'lkuttiđ
6692,klopfen::V,шаҡылдау,kuälkted
6693,klopfen::V,шаҡылдау,та̄гкэ
6694,hauen::V,туҡмау,beenghkedh
6695,hauen::V,туҡмау,tjuollat
6696,hauen::V,туҡмау,čuollat
6697,hauen::V,туҡмау,čurmâđ
6698,hauen::V,туҡмау,čâ´cǩǩed
6699,hauen::V,туҡмау,та̄гкэ
6700,hauen::V,туҡмау,ва̄сстэ
6701,kleben::V,йәбештереү,njamkedh
6702,kleben::V,йәбештереү,dædnjodit
6703,kleben::V,йәбештереү,liibmet
6704,kleben::V,йәбештереү,taṃadiđ
6705,kleben::V,йәбештереү,li´jmmjed
6706,kleben::V,йәбештереү,нямхэ
6707,reiben::V,ыуыу,daanjedh
6708,reiben::V,ыуыу,ruvvit
6709,reiben::V,ыуыу,ruvvet
6710,reiben::V,ыуыу,fiärruđ
6711,reiben::V,ыуыу,heârrad
6712,reiben::V,ыуыу,ru´vvjed
6713,reiben::V,ыуыу,е̄ррэ
6714,reiben::V,ышҡыу,daanjedh
6715,reiben::V,ышҡыу,ruvvit
6716,reiben::V,ышҡыу,ruvvet
6717,reiben::V,ышҡыу,fiärruđ
6718,reiben::V,ышҡыу,heârrad
