,Concept_ID,se,mrj
6402,finden::V,gávnnat,моаш
6403,finden::V,gávdnat,моаш
6404,finden::V,gávnnahit,моаш
6405,finden::V,kavnâđ,моаш
6406,finden::V,kaunnâd,моаш
6407,finden::V,ко̄а̄внэ,моаш
6408,versuchen::V,pryövedh,путаяш
6409,versuchen::V,pryövedh,цацаш
6410,versuchen::V,fryöjstedh,путаяш
6411,versuchen::V,fryöjstedh,цацаш
6412,versuchen::V,gæhttjalit,путаяш
6413,versuchen::V,gæhttjalit,цацаш
6414,versuchen::V,geahččalit,путаяш
6415,versuchen::V,geahččalit,цацаш
6416,versuchen::V,hilttiđ,путаяш
6417,versuchen::V,hilttiđ,цацаш
6418,versuchen::V,ǩiččled,путаяш
6419,versuchen::V,ǩiččled,цацаш
6420,versuchen::V,кӣхчле,путаяш
6421,versuchen::V,кӣхчле,цацаш
6422,lieben::V,iehtsedh,яраташ
6423,lieben::V,iehttset,яраташ
6424,lieben::V,ráhkistit,яраташ
6425,lieben::V,rähistiđ,яраташ
6426,lieben::V,rä´ǩsted,яраташ
6427,lieben::V,шо̄а̄бпшэ,яраташ
6428,mögen::V,lyjhkedh,яраташ
6429,mögen::V,lijkkut,яраташ
6430,mögen::V,liikot,яраташ
6431,mögen::V,lijkkuđ,яраташ
6432,mögen::V,tu´ǩǩeed,яраташ
6433,mögen::V,шо̄а̄бпшэ,яраташ
6434,lachen::V,mæjtasjidh,ваштылаш
6435,lachen::V,föörhkedidh,ваштылаш
6436,lachen::V,tjajmmat,ваштылаш
6437,lachen::V,čaibmat,ваштылаш
6438,lachen::V,boagustit,ваштылаш
6439,lachen::V,povvâstiđ,ваштылаш
6440,lachen::V,påǥsted,ваштылаш
6441,lachen::V,сыйнэ,ваштылаш
6442,lachen::V,сӣййнэ,ваштылаш
6443,rühren::V,doehtedh,тӓрвӓтӓш
6444,rühren::V,njuoradit,тӓрвӓтӓш
6445,rühren::V,lihkahit,тӓрвӓтӓш
6446,rühren::V,lihâttiđ,тӓрвӓтӓш
6447,rühren::V,likktõõllâd,тӓрвӓтӓш
6448,rühren::V,лыксаххьтэ,тӓрвӓтӓш
6449,weinen::V,tjearodh,мӓгӹрӓш
6450,weinen::V,tjierrot,мӓгӹрӓш
6451,weinen::V,čierrut,мӓгӹрӓш
6452,weinen::V,čiärruđ,мӓгӹрӓш
6453,weinen::V,reäkkad,мӓгӹрӓш
6454,weinen::V,ря̄гкэ,мӓгӹрӓш
6455,weinen::V,лӯйхьке,мӓгӹрӓш
6456,schimpfen::V,skïelledh,свырседӓлӓш
6457,schimpfen::V,bielkket,свырседӓлӓш
6458,schimpfen::V,bealkit,свырседӓлӓш
6459,schimpfen::V,pelkkiđ,свырседӓлӓш
6460,schimpfen::V,kaddled,свырседӓлӓш
6461,schimpfen::V,о̄а̄ҏҏтэ,свырседӓлӓш
6462,sich ärgern::V,måarahtovvedh,шӹдешкӓш
6463,sich ärgern::V,suhttat,шӹдешкӓш
6464,sich ärgern::V,suhttat,шӹдешкӓш
6465,sich ärgern::V,suttâđ,шӹдешкӓш
6466,sich ärgern::V,iäd'duđ,шӹдешкӓш
6467,sich ärgern::V,suttâd,шӹдешкӓш
6468,sich ärgern::V,се̄ннтэ,шӹдешкӓш
6469,sich fürchten::V,bïlledh,лӱдӓш
6470,sich fürchten::V,repkiestidh,лӱдӓш
6471,sich fürchten::V,ballat,лӱдӓш
6472,sich fürchten::V,ballat,лӱдӓш
6473,sich fürchten::V,poollâđ,лӱдӓш
6474,sich fürchten::V,põõllâd,лӱдӓш
6475,sich fürchten::V,пэллэ,лӱдӓш
6476,fürchten::V,bïlledh,лӱдӓш
6477,fürchten::V,ballat,лӱдӓш
6478,fürchten::V,ballat,лӱдӓш
6479,fürchten::V,poollâđ,лӱдӓш
6480,fürchten::V,põõllâd,лӱдӓш
6481,fürchten::V,пэллэ,лӱдӓш
6482,fliehen::V,baataridh,кыргыжаш
6483,fliehen::V,paahkanadtedh,кыргыжаш
6484,fliehen::V,báhtarit,кыргыжаш
6485,fliehen::V,báhtarit,кыргыжаш
6486,fliehen::V,patâriđ,кыргыжаш
6487,fliehen::V,čõ´ǩǩeed,кыргыжаш
6488,fliehen::V,по̄а̄ччке,кыргыжаш
6489,flüchten::V,tsåvvalidh,кыргыж шӹлӓш
6490,flüchten::V,báhtarit,кыргыж шӹлӓш
6491,flüchten::V,gárgidit,кыргыж шӹлӓш
6492,flüchten::V,kárgáđ,кыргыж шӹлӓш
6493,flüchten::V,uiddâd,кыргыж шӹлӓш
6494,flüchten::V,по̄а̄ччке,кыргыж шӹлӓш
6495,sehen::V,vuejnedh,ужаш
6496,sehen::V,vuojnnet,ужаш
6497,sehen::V,oaidnít,ужаш
6498,sehen::V,uái'niđ,ужаш
6499,sehen::V,vuei´nned,ужаш
6500,sehen::V,уййнэ,ужаш
6501,anschauen::V,aalpesidh,анжалаш
6502,anschauen::V,vaarjedidh,анжалаш
6503,anschauen::V,gehtjadit,анжалаш
6504,anschauen::V,geahččat,анжалаш
6505,anschauen::V,keččâđ,анжалаш
6506,anschauen::V,ǩiččâd,анжалаш
6507,anschauen::V,выльшхе,анжалаш
6508,ansehen::V,gïehtjed,анжаш
6509,ansehen::V,ájttsat,анжаш
6510,ansehen::V,geahččat,анжаш
6511,ansehen::V,keččâđ,анжаш
6512,ansehen::V,ǩiččâd,анжаш
6513,ansehen::V,кӣххче,анжаш
6514,hören::V,govledh,колаш
6515,hören::V,gullat,колаш
6516,hören::V,gullat,колаш
6517,hören::V,kuullâđ,колаш
6518,hören::V,kuullâd,колаш
6519,hören::V,куллэ,колаш
6520,zuhören::V,goltelidh,колышташ
6521,zuhören::V,gullut,колышташ
6522,zuhören::V,liehket,колышташ
6523,zuhören::V,guldalit,колышташ
6524,zuhören::V,kuldâliđ,колышташ
6525,zuhören::V,kuvddled,колышташ
6526,zuhören::V,куллэ,колышташ
6527,probieren::V,damtedh,тотештӓш
6528,probieren::V,damtedh,подыл анжаш
6529,probieren::V,smååhkedh,тотештӓш
6530,probieren::V,smååhkedh,подыл анжаш
6531,probieren::V,smáhkkut,тотештӓш
6532,probieren::V,smáhkkut,подыл анжаш
6533,probieren::V,geahččalit,тотештӓш
6534,probieren::V,geahččalit,подыл анжаш
6535,probieren::V,njaddeđ,тотештӓш
6536,probieren::V,njaddeđ,подыл анжаш
6537,probieren::V,keččalistiđ,тотештӓш
6538,probieren::V,keččalistiđ,подыл анжаш
6539,probieren::V,njâ´dded,тотештӓш
6540,probieren::V,njâ´dded,подыл анжаш
6541,probieren::V,кӣхчле,тотештӓш
6542,probieren::V,кӣхчле,подыл анжаш
6543,riechen::V,hepsedh,ӱпшӹнзӓш
6544,riechen::V,hapsijdit,ӱпшӹнзӓш
6545,riechen::V,háisut,ӱпшӹнзӓш
6546,riechen::V,apseđ,ӱпшӹнзӓш
6547,riechen::V,â´ppsed,ӱпшӹнзӓш
6548,riechen::V,аппьсе,ӱпшӹнзӓш
6549,fühlen::V,damtedh,шижӓш
6550,fühlen::V,dåbddåt,шижӓш
6551,fühlen::V,dovdat,шижӓш
6552,fühlen::V,tubdâđ,шижӓш
6553,fühlen::V,tobddâd,шижӓш
6554,fühlen::V,куллэ,шижӓш
6555,fühlen::V,туссвэ,шижӓш
6556,fühlen::V,то̄ммтэ,шижӓш
6557,scheinen::V,vååjnedh,каяш
6558,scheinen::V,lijkkut,каяш
6559,scheinen::V,oidnot,каяш
6560,scheinen::V,dovdot,каяш
6561,scheinen::V,va'ikkutiđ,каяш
6562,scheinen::V,vaikkted,каяш
6563,scheinen::V,ыдтӭ,каяш
6564,zu sehen sein::V,vååjnedh,каяш
6565,zu sehen sein::V,vuojnnut,каяш
6566,zu sehen sein::V,oidnot,каяш
6567,zu sehen sein::V,oinuđ,каяш
6568,zu sehen sein::V,kue´stted,каяш
6569,zu sehen sein::V,кӯсстъе,каяш
6570,zu sehen sein::V,кӯссьтэ,каяш
6571,vernehmen::V,govledh,колын колташ
6572,vernehmen::V,gullat,колын колташ
6573,vernehmen::V,gullat,колын колташ
6574,vernehmen::V,kuullâđ,колын колташ
6575,vernehmen::V,kuullâd,колын колташ
6576,vernehmen::V,кулсэ,колын колташ
6577,frieren::V,gåalodh,кӹлмаш
6578,frieren::V,gåalodh,тӹнгӹргӓш
6579,frieren::V,goallot,кӹлмаш
6580,frieren::V,goallot,тӹнгӹргӓш
6581,frieren::V,goallut,кӹлмаш
6582,frieren::V,goallut,тӹнгӹргӓш
6583,frieren::V,kolmuđ,кӹлмаш
6584,frieren::V,kolmuđ,тӹнгӹргӓш
6585,frieren::V,kõlmmstõõllâd,кӹлмаш
6586,frieren::V,kõlmmstõõllâd,тӹнгӹргӓш
6587,frieren::V,калльме,кӹлмаш
6588,frieren::V,калльме,тӹнгӹргӓш
6589,tun::V,darjodh,ӹштӓш
6590,tun::V,barggat,ӹштӓш
6591,tun::V,dahkat,ӹштӓш
6592,tun::V,porgâđ,ӹштӓш
6593,tun::V,raajjâd,ӹштӓш
6594,tun::V,лыххкэ,ӹштӓш
6595,können::V,maehtedh,кердӓш
6596,können::V,ååjmedidh,кердӓш
6597,können::V,buktet,кердӓш
6598,können::V,veadjit,кердӓш
6599,können::V,vaijeeđ,кердӓш
6600,können::V,mä´tted,кердӓш
6601,können::V,vuei´tted,кердӓш
6602,können::V,вуэййе,кердӓш
6603,können::V,ма̄ххьтэ,кердӓш
6604,wollen::V,sïjhtedh,жалаяш
6605,wollen::V,sihtat,жалаяш
6606,wollen::V,hálijdit,жалаяш
6607,wollen::V,dáhttut,жалаяш
6608,wollen::V,háliidit,жалаяш
6609,wollen::V,halijdiđ,жалаяш
6610,wollen::V,tättad,жалаяш
6611,wollen::V,туввэ,жалаяш
6612,wollen::V,та̄ххтэ,жалаяш
6613,anfangen::V,aelkedh,тӹнгӓлӓш
6614,anfangen::V,álgadit,тӹнгӓлӓш
6615,anfangen::V,-goahtet,тӹнгӓлӓш
6616,anfangen::V,álgit,тӹнгӓлӓш
6617,anfangen::V,älgiđ,тӹнгӓлӓш
6618,anfangen::V,a'lgâttiđ,тӹнгӓлӓш
6619,anfangen::V,aalǥted,тӹнгӓлӓш
6620,anfangen::V,олкхэ,тӹнгӓлӓш
6621,anfangen::V,о̄а̄лкхэ,тӹнгӓлӓш
6622,beenden::V,orrijidh,пӹтӓрӓш
6623,beenden::V,låhpadit,пӹтӓрӓш
6624,beenden::V,hiejttet,пӹтӓрӓш
6625,beenden::V,loahpahit,пӹтӓрӓш
6626,beenden::V,luoppâđ,пӹтӓрӓш
6627,beenden::V,looppted,пӹтӓрӓш
6628,beenden::V,луэппьтэ,пӹтӓрӓш
6629,aufhören::V,sluvhtedh,цӓрнӓш
6630,aufhören::V,hiejttet,цӓрнӓш
6631,aufhören::V,heaitit,цӓрнӓш
6632,aufhören::V,šluhttet,цӓрнӓш
6633,aufhören::V,joskâđ,цӓрнӓш
6634,aufhören::V,jõskkâd,цӓрнӓш
6635,aufhören::V,puu´tted,цӓрнӓш
6636,aufhören::V,е̄сскэ,цӓрнӓш
6637,gelingen::V,lyhkestidh,цӓш лиӓш
6638,gelingen::V,vuorbástuvvat,цӓш лиӓш
6639,gelingen::V,lihkustuvvat,цӓш лиӓш
6640,gelingen::V,lukkuđ,цӓш лиӓш
6641,gelingen::V,o´nnsted,цӓш лиӓш
6642,gelingen::V,выййтэ,цӓш лиӓш
6643,geraten::V,sååjhtedh,лиӓш
6644,geraten::V,gevvat,лиӓш
6645,geraten::V,gártat,лиӓш
6646,geraten::V,šaddat,лиӓш
6647,geraten::V,latkiitiiđ,лиӓш
6648,geraten::V,suuijâđ,лиӓш
6649,geraten::V,šõddâd,лиӓш
6650,geraten::V,оччтэдтэ,лиӓш
6651,geraten::V,очендэдтэ,лиӓш
6652,öffnen::V,rïhpestidh,пачаш
6653,öffnen::V,rahpat,пачаш
6654,öffnen::V,rabádit,пачаш
6655,öffnen::V,rahpat,пачаш
6656,öffnen::V,ávustiđ,пачаш
6657,öffnen::V,čuáv'diđ,пачаш
6658,öffnen::V,riččâd,пачаш
6659,öffnen::V,ää´veed,пачаш
6660,öffnen::V,čåu´dded,пачаш
6661,öffnen::V,а̄вьдэ,пачаш
6662,schließen::V,steegkedh,чӱчӓш
6663,schließen::V,dahppat,чӱчӓш
6664,schließen::V,gokčat,чӱчӓш
6665,schließen::V,kiddiđ,чӱчӓш
6666,schließen::V,toppâđ,чӱчӓш
6667,schließen::V,kä´tted,чӱчӓш
6668,schließen::V,тэ̄ффкэ,чӱчӓш
6669,schließen::V,ка̄ххьтэ,чӱчӓш
6670,stellen::V,bïejedh,шӹндӓш
6671,stellen::V,biejadit,шӹндӓш
6672,stellen::V,bidjat,шӹндӓш
6673,stellen::V,asâttiđ,шӹндӓш
6674,stellen::V,piijjâd,шӹндӓш
6675,stellen::V,cää´ǩǩed,шӹндӓш
6676,stellen::V,пыййе,шӹндӓш
6677,setzen::V,bïejedh,шӹндӓш
6678,setzen::V,biejadit,шӹндӓш
6679,setzen::V,bidjat,шӹндӓш
6680,setzen::V,i'štâttiđ,шӹндӓш
6681,setzen::V,piijjâd,шӹндӓш
6682,setzen::V,пыййе,шӹндӓш
6683,legen::V,bïejedh,опташ
6684,legen::V,bïejedh,пиштӓш
6685,legen::V,biedjat,опташ
6686,legen::V,biedjat,пиштӓш
6687,legen::V,biejadit,опташ
6688,legen::V,biejadit,пиштӓш
6689,legen::V,bidjat,опташ
6690,legen::V,bidjat,пиштӓш
6691,legen::V,asâttiđ,опташ
6692,legen::V,asâttiđ,пиштӓш
6693,legen::V,piijjâd,опташ
6694,legen::V,piijjâd,пиштӓш
6695,legen::V,пыййе,опташ
6696,legen::V,пыййе,пиштӓш
6697,berühren::V,gaajesjidh,тӹкӓлӓш
6698,berühren::V,duohttat,тӹкӓлӓш
6699,berühren::V,giehtadit,тӹкӓлӓш
6700,berühren::V,guoskat,тӹкӓлӓш
6701,berühren::V,guoskkahit,тӹкӓлӓш
6702,berühren::V,kuos'kâđ,тӹкӓлӓш
6703,berühren::V,kuo'skâttiđ,тӹкӓлӓш
6704,berühren::V,nja'vhâstiđ,тӹкӓлӓш
6705,berühren::V,kuõskted,тӹкӓлӓш
6706,berühren::V,njaauksted,тӹкӓлӓш
6707,berühren::V,кӯсскэ,тӹкӓлӓш
6708,berühren::V,лыксаххьтэ,тӹкӓлӓш
6709,verbinden::V,ektiedidh,пидӓш
6710,verbinden::V,gårredidh,пидӓш
6711,verbinden::V,tjadnat,пидӓш
6712,verbinden::V,ovttastahttit,пидӓш
6713,verbinden::V,o'vtâstittiđ,пидӓш
6714,verbinden::V,lahteđ,пидӓш
6715,verbinden::V,lâ´htted,пидӓш
6716,verbinden::V,чӯллмдэ,пидӓш
6717,bedecken::V,gaptjedh,леведӓш
6718,bedecken::V,jávvet,леведӓш
6719,bedecken::V,gåbttjåt,леведӓш
6720,bedecken::V,gokčat,леведӓш
6721,bedecken::V,luáv'diđ,леведӓш
6722,bedecken::V,kä´tted,леведӓш
6723,bedecken::V,tu´vdded,леведӓш
6724,bedecken::V,аййдэ,леведӓш
6725,bedecken::V,тэ̄ффкэ,леведӓш
6726,bedecken::V,ка̄ххьтэ,леведӓш
6727,aufhängen::V,gævnjodh,сӓкӓш
6728,aufhängen::V,gæhtsasjidh,сӓкӓш
6729,aufhängen::V,gahtsot,сӓкӓш
6730,aufhängen::V,gatsostit,сӓкӓш
6731,aufhängen::V,heŋget,сӓкӓш
6732,aufhängen::V,heŋgiđ,сӓкӓш
6733,aufhängen::V,he'ŋgâstiđ,сӓкӓш
6734,aufhängen::V,kååccad,сӓкӓш
6735,aufhängen::V,коадсэ,сӓкӓш
6736,anzünden::V,tsïhkijehtedh,чӱктӓш
6737,anzünden::V,buollidit,чӱктӓш
6738,anzünden::V,tsahkkidit,чӱктӓш
6739,anzünden::V,cahkkedit,чӱктӓш
6740,anzünden::V,cokkiittiđ,чӱктӓш
6741,anzünden::V,cõ´ǩǩted,чӱктӓш
6742,anzünden::V,puâl'lted,чӱктӓш
6743,anzünden::V,пуэллхэ,чӱктӓш
6744,aufheben::V,bijjiedidh,кузыкташ
6745,aufheben::V,låpptit,кузыкташ
6746,aufheben::V,bajidit,кузыкташ
6747,aufheben::V,pajediđ,кузыкташ
6748,aufheben::V,pââi´ded,кузыкташ
6749,aufheben::V,пайнэ,кузыкташ
6750,zurücklassen::V,laehpedh,кодаш
6751,zurücklassen::V,guodet,кодаш
6752,zurücklassen::V,guođđit,кодаш
6753,zurücklassen::V,kyeđđiḋ,кодаш
6754,zurücklassen::V,kue´đđed,кодаш
6755,zurücklassen::V,кӯдтӭ,кодаш
6756,verlieren::V,dassedh,ямдаш
6757,verlieren::V,biestedh,ямдаш
6758,verlieren::V,masset,ямдаш
6759,verlieren::V,láhppet,ямдаш
6760,verlieren::V,láhppit,ямдаш
6761,verlieren::V,läppiđ,ямдаш
6762,verlieren::V,monâttiđ,ямдаш
6763,verlieren::V,lä´pped,ямдаш
6764,verlieren::V,rââ´ppted,ямдаш
6765,verlieren::V,ка̄дхэ,ямдаш
6766,verlieren::V,кӯдтъе,ямдаш
6767,fallen lassen::V,gahtjehtidh,кенвацтараш
6768,fallen lassen::V,luojttet,кенвацтараш
6769,fallen lassen::V,luojttalit,кенвацтараш
6770,fallen lassen::V,gahčahit,кенвацтараш
6771,fallen lassen::V,lyeš'tiđ,кенвацтараш
6772,fallen lassen::V,kočâttiđ,кенвацтараш
6773,fallen lassen::V,rõpsted,кенвацтараш
6774,fallen lassen::V,kõõččted,кенвацтараш
6775,fallen lassen::V,ёҏтэ,кенвацтараш
6776,fallen lassen::V,кэчхэ,кенвацтараш
6777,machen::V,daajhtodh,ӹштӓш
6778,machen::V,dahkat,ӹштӓш
6779,machen::V,dahkat,ӹштӓш
6780,machen::V,rähtiđ,ӹштӓш
6781,machen::V,raajjâd,ӹштӓш
6782,machen::V,tue´j'jeed,ӹштӓш
6783,machen::V,тӯййше,ӹштӓш
6784,machen::V,ӣллькье,ӹштӓш
6785,herstellen::V,skaepiedidh,йӓмдӹлӓш
6786,herstellen::V,buvtadit,йӓмдӹлӓш
6787,herstellen::V,dudjot,йӓмдӹлӓш
6788,herstellen::V,a'mnâstiđ,йӓмдӹлӓш
6789,herstellen::V,va'lmâštiđ,йӓмдӹлӓш
6790,herstellen::V,vaalmšted,йӓмдӹлӓш
6791,herstellen::V,лыххкэ,йӓмдӹлӓш
6792,herstellen::V,ӣллькье,йӓмдӹлӓш
6793,bauen::V,bigkedh,ӹштӓш
6794,bauen::V,biggit,ӹштӓш
6795,bauen::V,ráhkadit,ӹштӓш
6796,bauen::V,huksiđ,ӹштӓш
6797,bauen::V,raajjâd,ӹштӓш
6798,bauen::V,тӯййше,ӹштӓш
6799,reparieren::V,davvodh,чиняш
6800,reparieren::V,davvodh,алалаш
6801,reparieren::V,divvot,чиняш
6802,reparieren::V,divvot,алалаш
6803,reparieren::V,divvut,чиняш
6804,reparieren::V,divvut,алалаш
6805,reparieren::V,tivvoođ,чиняш
6806,reparieren::V,tivvoođ,алалаш
6807,reparieren::V,čihtâđ,чиняш
6808,reparieren::V,čihtâđ,алалаш
6809,reparieren::V,teevvad,чиняш
6810,reparieren::V,teevvad,алалаш
6811,reparieren::V,чиннэ,чиняш
6812,reparieren::V,чиннэ,алалаш
6813,verbessern::V,bueriedidh,яжоэмден шӹндӓш
6814,verbessern::V,báredit,яжоэмден шӹндӓш
6815,verbessern::V,buoredit,яжоэмден шӹндӓш
6816,verbessern::V,buoridit,яжоэмден шӹндӓш
6817,verbessern::V,pye'rediđ,яжоэмден шӹндӓш
6818,verbessern::V,pue´reed,яжоэмден шӹндӓш
6819,verbessern::V,шӣгнэ,яжоэмден шӹндӓш
6820,ändern::V,jeatjahtehtedh,вашталташ
6821,ändern::V,rievddadit,вашталташ
6822,ändern::V,muhttit,вашталташ
6823,ändern::V,molsut,вашталташ
6824,ändern::V,mutteđ,вашталташ
6825,ändern::V,mu´tted,вашталташ
6826,ändern::V,вуайхе,вашталташ
6827,ändern::V,ка̄вьсе,вашталташ
6828,graben::V,berkedh,капаяш
6829,graben::V,kroehkedh,капаяш
6830,graben::V,bállet,капаяш
6831,graben::V,goaivut,капаяш
6832,graben::V,roggat,капаяш
6833,graben::V,kuái'vuđ,капаяш
6834,graben::V,rääppad,капаяш
6835,graben::V,kuäivvad,капаяш
6836,graben::V,ра̄бпэ,капаяш
6837,graben::V,куаййве,капаяш
6838,beugen::V,sojjedidh,лывырташ
6839,beugen::V,sojjedidh,каклярташ
6840,beugen::V,såjådit,лывырташ
6841,beugen::V,såjådit,каклярташ
6842,beugen::V,sojahit,лывырташ
6843,beugen::V,sojahit,каклярташ
6844,beugen::V,sujâttiđ,лывырташ
6845,beugen::V,sujâttiđ,каклярташ
6846,beugen::V,kå´mrded,лывырташ
6847,beugen::V,kå´mrded,каклярташ
6848,beugen::V,njikklõõttâd,лывырташ
6849,beugen::V,njikklõõttâd,каклярташ
6850,beugen::V,сойхьтэ,лывырташ
6851,beugen::V,сойхьтэ,каклярташ
6852,beugen::V,то̄а̄ххкэ,лывырташ
6853,beugen::V,то̄а̄ххкэ,каклярташ
6854,beugen::V,нигклаххьтэ,лывырташ
6855,beugen::V,нигклаххьтэ,каклярташ
6856,biegen::V,sojjehtidh,лывырташ
6857,biegen::V,såjådit,лывырташ
6858,biegen::V,niejddet,лывырташ
6859,biegen::V,sojahit,лывырташ
6860,biegen::V,čipteđ,лывырташ
6861,biegen::V,soojted,лывырташ
6862,biegen::V,сойхьтэ,лывырташ
6863,drehen::V,jårrehtidh,сӓрӓш
6864,drehen::V,jårrehtidh,сӓрӹкӓлӓш
6865,drehen::V,bådnjåt,сӓрӓш
6866,drehen::V,bådnjåt,сӓрӹкӓлӓш
6867,drehen::V,botnjat,сӓрӓш
6868,drehen::V,botnjat,сӓрӹкӓлӓш
6869,drehen::V,jurâttiđ,сӓрӓш
6870,drehen::V,jurâttiđ,сӓрӹкӓлӓш
6871,drehen::V,jåårǥlâ´tted,сӓрӓш
6872,drehen::V,jåårǥlâ´tted,сӓрӹкӓлӓш
6873,drehen::V,чоӊӊтэ,сӓрӓш
6874,drehen::V,чоӊӊтэ,сӓрӹкӓлӓш
6875,wenden::V,jarkelidh,сӓрӓлӓш
6876,wenden::V,jårggålit,сӓрӓлӓш
6877,wenden::V,jorgalit,сӓрӓлӓш
6878,wenden::V,jurgâliđ,сӓрӓлӓш
6879,wenden::V,jåårǥlâ´tted,сӓрӓлӓш
6880,wenden::V,вӣррлаххътэ,сӓрӓлӓш
6881,wenden::V,ка̄вьсе,сӓрӓлӓш
6882,umdrehen::V,jarkedh,сӓрӓлӓш
6883,umdrehen::V,måttsåstit,сӓрӓлӓш
6884,umdrehen::V,botnjat,сӓрӓлӓш
6885,umdrehen::V,jorgođ,сӓрӓлӓш
6886,umdrehen::V,jårǥsted,сӓрӓлӓш
6887,umdrehen::V,коамьхе,сӓрӓлӓш
6888,umdrehen::V,калльтлэ,сӓрӓлӓш
6889,heben::V,luknjedh,лӱктӓш
6890,heben::V,baavhkestidh,лӱктӓш
6891,heben::V,bajedit,лӱктӓш
6892,heben::V,loktet,лӱктӓш
6893,heben::V,bajidit,лӱктӓш
6894,heben::V,pajediđ,лӱктӓш
6895,heben::V,kokkiđ,лӱктӓш
6896,heben::V,kaggâd,лӱктӓш
6897,heben::V,pââ´jeed,лӱктӓш
6898,heben::V,пайнэ,лӱктӓш
6899,heben::V,пайнэллэ,лӱктӓш
6900,hochheben::V,lutnjedh,кузыкташ
6901,hochheben::V,låggŋit,кузыкташ
6902,hochheben::V,loktet,кузыкташ
6903,hochheben::V,pajediđ,кузыкташ
6904,hochheben::V,kuåstteed,кузыкташ
6905,hochheben::V,пайнэ,кузыкташ
6906,ergreifen::V,fihkelidh,хватяш
6907,ergreifen::V,sårjjot,хватяш
6908,ergreifen::V,doahppit,хватяш
6909,ergreifen::V,fáhtet,хватяш
6910,ergreifen::V,tuáppuđ,хватяш
6911,ergreifen::V,poppâ´tted,хватяш
6912,ergreifen::V,каццсе,хватяш
6913,ergreifen::V,туэрркэ,хватяш
6914,ergreifen::V,ро̄а̄ппчье,хватяш
6915,halten::V,steeredh,кычаш
6916,halten::V,utniedidh,кычаш
6917,halten::V,anedit,кычаш
6918,halten::V,adnalit,кычаш
6919,halten::V,doallat,кычаш
6920,halten::V,toollâd,кычаш
6921,halten::V,tue´rjjeed,кычаш
6922,halten::V,туаррье,кычаш
6923,drücken::V,dïelkestidh,темдӓш
6924,drücken::V,dieddet,темдӓш
6925,drücken::V,deaddit,темдӓш
6926,drücken::V,čárvet,темдӓш
6927,drücken::V,čárvuđ,темдӓш
6928,drücken::V,čärvvad,темдӓш
6929,drücken::V,teä´d'ded,темдӓш
6930,drücken::V,пе̄ррэ,темдӓш
6931,drücken::V,ра̄ппче,темдӓш
6932,schieben::V,vuetjedh,шӹкӓш
6933,schieben::V,sjáhtjat,шӹкӓш
6934,schieben::V,cáhkit,шӹкӓш
6935,schieben::V,cuggâđ,шӹкӓш
6936,schieben::V,oi´ǧǧeed,шӹкӓш
6937,schieben::V,оййкье,шӹкӓш
6938,kratzen::V,våhtsodh,нӹжӓш
6939,kratzen::V,skreepedh,нӹжӓш
6940,kratzen::V,ruohkkat,нӹжӓш
6941,kratzen::V,ruohkastit,нӹжӓш
6942,kratzen::V,gazzut,нӹжӓш
6943,kratzen::V,kazzođ,нӹжӓш
6944,kratzen::V,võckkâd,нӹжӓш
6945,kratzen::V,кышшкэ,нӹжӓш
6946,kratzen::V,каххьце,нӹжӓш
6947,lecken::V,njåalodh,нылаш
6948,lecken::V,njoallot,нылаш
6949,lecken::V,njolodit,нылаш
6950,lecken::V,njuálluđ,нылаш
6951,lecken::V,njuällad,нылаш
6952,lecken::V,нюаллэ,нылаш
6953,beißen::V,gaektjedh,пыралаш
6954,beißen::V,gássket,пыралаш
6955,beißen::V,gáskestit,пыралаш
6956,beißen::V,gáskit,пыралаш
6957,beißen::V,käskiđ,пыралаш
6958,beißen::V,kä´cǩǩed,пыралаш
6959,beißen::V,ка̄ццьке,пыралаш
6960,abreißen::V,bïhkedh,кӹрӓш
6961,abreißen::V,bïhkedh,кышкед нӓлӓш
6962,abreißen::V,gajkkot,кӹрӓш
6963,abreißen::V,gajkkot,кышкед нӓлӓш
6964,abreißen::V,gaikkihit,кӹрӓш
6965,abreißen::V,gaikkihit,кышкед нӓлӓш
6966,abreißen::V,roottâđ,кӹрӓш
6967,abreißen::V,roottâđ,кышкед нӓлӓш
6968,abreißen::V,ra´šǩǩeed,кӹрӓш
6969,abreißen::V,ra´šǩǩeed,кышкед нӓлӓш
6970,abreißen::V,rååttad,кӹрӓш
6971,abreißen::V,rååttad,кышкед нӓлӓш
6972,abreißen::V,ро̄дтҍе,кӹрӓш
6973,abreißen::V,ро̄дтҍе,кышкед нӓлӓш
6974,abreißen::V,пӯттҍкье,кӹрӓш
6975,abreißen::V,пӯттҍкье,кышкед нӓлӓш
6976,abschneiden::V,tjoehpestidh,шулаш
6977,abschneiden::V,tjoehpestidh,лаштыклаш
6978,abschneiden::V,jallat,шулаш
6979,abschneiden::V,jallat,лаштыклаш
6980,abschneiden::V,čuohppat,шулаш
6981,abschneiden::V,čuohppat,лаштыклаш
6982,abschneiden::V,jogâldiđ,шулаш
6983,abschneiden::V,jogâldiđ,лаштыклаш
6984,abschneiden::V,geerelidh,шулаш
6985,abschneiden::V,geerelidh,лаштыклаш
6986,abschneiden::V,е̄дтэ,шулаш
6987,abschneiden::V,е̄дтэ,лаштыклаш
6988,abschneiden::V,е̄дтлэ,шулаш
6989,abschneiden::V,е̄дтлэ,лаштыклаш
