,Concept_ID,is,lv
2281,aufhängen::V,hengja,джагӧдны
2282,aufhängen::V,hengja,uzkārt
2283,aufhängen::V,hengja upp,ӧшӧдны
2284,aufhängen::V,hengja upp,джагӧдны
2285,aufhängen::V,hengja upp,uzkārt
2286,anzünden::V,kveikja í,ӧзтыны
2287,anzünden::V,kveikja í,aizdegt
2288,anzünden::V,kveikja í,aizdedzināt
2289,aufheben::V,taka upp,чеччӧдны
2290,aufheben::V,taka upp,сувтӧдны
2291,aufheben::V,taka upp,pacelt
2292,aufheben::V,lyfta upp,чеччӧдны
2293,aufheben::V,lyfta upp,сувтӧдны
2294,aufheben::V,lyfta upp,pacelt
2295,zurücklassen::V,skilja eftir,кольны
2296,zurücklassen::V,skilja eftir,atstāt
2297,verlieren::V,týna,воштыны
2298,verlieren::V,týna,zaudēt
2299,verlieren::V,týna,pazaudēt
2300,verlieren::V,glata,воштыны
2301,verlieren::V,glata,zaudēt
2302,verlieren::V,glata,pazaudēt
2303,fallen lassen::V,missa,уськӧдны
2304,fallen lassen::V,missa,nomest
2305,machen::V,búa til,вӧчны
2306,machen::V,búa til,лӧсьӧдны
2307,machen::V,búa til,darīt
2308,herstellen::V,framleiða,лӧсьӧдны
2309,herstellen::V,framleiða,ražot
2310,herstellen::V,framleiða,izgatavot
2311,bauen::V,smíða,лэптыны
2312,bauen::V,smíða,celt
2313,bauen::V,smíða,būvēt
2314,bauen::V,byggja,лэптыны
2315,bauen::V,byggja,celt
2316,bauen::V,byggja,būvēt
2317,reparieren::V,gera við,дзоньтавны
2318,reparieren::V,gera við,labot
2319,reparieren::V,gera við,remontēt
2320,verbessern::V,bæta,бурмӧдны
2321,verbessern::V,bæta,labot
2322,verbessern::V,bæta,izlabot
2323,ändern::V,breyta,вежны
2324,ändern::V,breyta,mainīt
2325,graben::V,grafa,кодйыны
2326,graben::V,grafa,rakt
2327,beugen::V,beygja,куснявны
2328,beugen::V,beygja,liekt
2329,biegen::V,sveigja,куснявны
2330,biegen::V,sveigja,liekt
2331,drehen::V,snúa,бергӧдлыны
2332,drehen::V,snúa,griezt
2333,wenden::V,snúa,бергӧдны
2334,wenden::V,snúa,apgriezt
2335,wenden::V,venda,бергӧдны
2336,wenden::V,venda,apgriezt
2337,umdrehen::V,venda,бергӧдны
2338,umdrehen::V,venda,apgriezt
2339,umdrehen::V,snúa við,бергӧдны
2340,umdrehen::V,snúa við,apgriezt
2341,heben::V,hefja,лэптыны
2342,heben::V,hefja,celt
2343,heben::V,hefja,cilāt
2344,heben::V,hefja,pacelt
2345,hochheben::V,lyfta upp,кыпӧдны
2346,hochheben::V,lyfta upp,pacelt
2347,ergreifen::V,grípa,кутны
2348,ergreifen::V,grípa,paķert
2349,ergreifen::V,grípa,satvert
2350,halten::V,rúma,кутны
2351,halten::V,rúma,turēt
2352,halten::V,rúma,saturēt
2353,halten::V,halda,кутны
2354,halten::V,halda,turēt
2355,halten::V,halda,saturēt
2356,drücken::V,þjá,личкыны
2357,drücken::V,þjá,топӧдны
2358,drücken::V,þjá,spiest
2359,drücken::V,þrýsta,личкыны
2360,drücken::V,þrýsta,топӧдны
2361,drücken::V,þrýsta,spiest
2362,schieben::V,ýta,ӧтдортны
2363,schieben::V,ýta,йӧткыштны
2364,schieben::V,ýta,stumt
2365,kratzen::V,klóra,гуджӧдны
2366,kratzen::V,klóra,kasīt
2367,kratzen::V,klóra,skrāpēt
2368,lecken::V,sleikja,нювны
2369,lecken::V,sleikja,lakt
2370,lecken::V,sleikja,laizīt
2371,beißen::V,bíta,курччыны
2372,beißen::V,bíta,kost
2373,abreißen::V,rífa af,орӧдны
2374,abreißen::V,rífa af,atraut
2375,abreißen::V,rífa af,atplēst
2376,abreißen::V,rífa frá,орӧдны
2377,abreißen::V,rífa frá,atraut
2378,abreißen::V,rífa frá,atplēst
2379,abschneiden::V,skera af,вундавны
2380,abschneiden::V,skera af,nogriezt
2381,abschneiden::V,klippa af,вундавны
2382,abschneiden::V,klippa af,nogriezt
2383,binden::V,binda,гӧрддзавны
2384,binden::V,binda,кӧртавны
2385,binden::V,binda,siet
2386,binden::V,binda,aptīt
2387,stecken::V,stinga,сюйны
2388,stecken::V,stinga,bāzt
2389,stecken::V,stinga,spraust
2390,brechen::V,brjóta,чегны
2391,brechen::V,brjóta,lauzt
2392,brechen::V,brjóta,lauzīt
2393,klopfen::V,berja,камгыны
2394,klopfen::V,berja,klauvēt
2395,klopfen::V,klappa,камгыны
2396,klopfen::V,klappa,klauvēt
2397,hauen::V,berja,нӧйнты
2398,hauen::V,berja,кучкыны
2399,hauen::V,berja,cirst
2400,hauen::V,berja,dauzīt
2401,hauen::V,höggva,нӧйнты
2402,hauen::V,höggva,кучкыны
2403,hauen::V,höggva,cirst
2404,hauen::V,höggva,dauzīt
2405,kleben::V,líma,лемавны
2406,kleben::V,líma,ляскавны
2407,kleben::V,líma,līmēt
2408,kleben::V,líma,lipināt
2409,reiben::V,núa,тільны
2410,reiben::V,núa,зыравны
2411,reiben::V,núa,rīvēt
2412,reiben::V,núa,berzēt
2413,streichen::V,smyrja,мавтны
2414,streichen::V,smyrja,ziest
2415,streichen::V,smyrja,triept
2416,schleifen::V,slípa,кеслыны
2417,schleifen::V,slípa,trīt
2418,schleifen::V,slípa,asināt
2419,schneiden::V,skera,шырны
2420,schneiden::V,skera,griezt
2421,schneiden::V,skera,sagriezt
2422,schneiden::V,klippa,шырны
2423,schneiden::V,klippa,griezt
2424,schneiden::V,klippa,sagriezt
2425,rütteln::V,skaka,легӧдны
2426,rütteln::V,skaka,катлӧдлыны
2427,rütteln::V,skaka,kratīt
2428,rütteln::V,skaka,purināt
2429,schütteln::V,hrista,тракӧдны
2430,schütteln::V,hrista,kratīt
2431,schwenken::V,sveifla,ӧвтны
2432,schwenken::V,sveifla,шенасьны
2433,schwenken::V,sveifla,vēzēt
2434,schwenken::V,sveifla,vēcināt
2435,schütten::V,hella,кисьтны
2436,schütten::V,hella,bērt
2437,füllen::V,fylla,тыртны
2438,füllen::V,fylla,pildīt
2439,füllen::V,fylla,piepildīt
2440,einwickeln::V,vefja inn í,тубыртны
2441,einwickeln::V,vefja inn í,ietīt
2442,tragen::V,bera,нуны
2443,tragen::V,bera,nest
2444,schleppen::V,draga,кыскавны
2445,schleppen::V,draga,stiept
2446,schleppen::V,draga,staipīt
2447,ziehen::V,toga,кыскыны
2448,ziehen::V,toga,vilkt
2449,ziehen::V,draga,кыскыны
2450,ziehen::V,draga,vilkt
2451,aufbewahren::V,geyma,видзны
2452,aufbewahren::V,geyma,glabāt
2453,aufbewahren::V,geyma,uzglabāt
2454,werfen::V,kasta,чӧвтны
2455,werfen::V,kasta,шыбитны
2456,werfen::V,kasta,mest
2457,werfen::V,kasta,sviest
2458,fangen::V,grípa,кутны
2459,fangen::V,grípa,ķert
2460,fangen::V,grípa,uzķert
2461,packen::V,þrífa í,босьтны
2462,packen::V,þrífa í,paķert
2463,packen::V,þrífa í,satvert
2464,verstecken::V,fela,дзебны
2465,verstecken::V,fela,slēpt
2466,verstecken::V,fela,noglabāt
2467,teilen::V,deila,юкны
2468,teilen::V,deila,dalīt
2469,schicken::V,senda,ыстыны
2470,schicken::V,senda,sūtīt
2471,schicken::V,senda,atsūtīt
2472,bringen::V,færa,вайны
2473,bringen::V,færa,atvest
2474,bringen::V,flytja,вайны
2475,bringen::V,flytja,atvest
2476,hinzufügen::V,bæta við,содтыны
2477,hinzufügen::V,bæta við,pievienot
2478,bekommen::V,hljóta,босьтны
2479,bekommen::V,hljóta,dabūt
2480,bekommen::V,ná,босьтны
2481,bekommen::V,ná,dabūt
2482,erhalten::V,fá,босьтны
2483,erhalten::V,fá,saņemt
2484,nehmen::V,taka,босьтны
2485,nehmen::V,taka,ņemt
2486,nehmen::V,taka,paņemt
2487,wählen::V,velja,бӧрйыны
2488,wählen::V,velja,ievēlēt
2489,auswählen::V,velja úr,бӧрйыны
2490,auswählen::V,velja úr,izvēlēt
2491,bewahren::V,gæta,видзны
2492,bewahren::V,gæta,saglabāt
2493,bewahren::V,vernda,видзны
2494,bewahren::V,vernda,saglabāt
2495,behindern::V,varna,конйӧдлыны
2496,behindern::V,varna,джӧмдӧдны
2497,behindern::V,varna,kavēt
2498,behindern::V,varna,aizkavēt
2499,verderben::V,spilla,тшыкӧдны
2500,verderben::V,spilla,sabojāt
2501,beschädigen::V,skemma,тшыкӧдны
2502,beschädigen::V,skemma,bojāt
2503,beschädigen::V,skemma,maitāt
2504,zerbrechen::V,brjóta,жуглыны
2505,zerbrechen::V,brjóta,salauzt
2506,zerbrechen::V,brjóta,sadauzīt
2507,zerreißen::V,rífa,орӧдны
2508,zerreißen::V,rífa,pārraut
2509,zerreißen::V,rífa sundur,орӧдны
2510,zerreißen::V,rífa sundur,pārraut
2511,zerstören::V,rífa niður,жугӧдны
2512,zerstören::V,rífa niður,кисьтны
2513,zerstören::V,rífa niður,косявны
2514,zerstören::V,rífa niður,graut
2515,zerstören::V,rífa niður,sagraut
2516,verbrennen::V,brenna,сотны
2517,verbrennen::V,brenna,сотчыны
2518,verbrennen::V,brenna,dedzināt
2519,verbrennen::V,brenna,sadedzināt
2520,geben::V,gefa,сетны
2521,geben::V,gefa,dot
2522,geben::V,gefa,padot
2523,reichen::V,rétta,сетны
2524,reichen::V,rétta,padot
2525,reichen::V,rétta,sniegt
2526,schenken::V,gefa,козьнавны
2527,schenken::V,gefa,dāvāt
2528,schenken::V,gefa,dāvināt
2529,versprechen::V,lofa,кыв сетны
2530,versprechen::V,lofa,solīt
2531,versprechen::V,lofa,apsolīt
2532,versprechen::V,heita,кыв сетны
2533,versprechen::V,heita,solīt
2534,versprechen::V,heita,apsolīt
2535,wünschen::V,óska,кӧсйыны
2536,wünschen::V,óska,vēlēt
2537,wünschen::V,óska,novēlēt
2538,loben::V,lofa,ошкыны
2539,loben::V,lofa,lielīt
2540,loben::V,hrósa,ошкыны
2541,loben::V,hrósa,lielīt
2542,küssen::V,kyssa,окавны
2543,küssen::V,kyssa,bučot
2544,küssen::V,kyssa,skūpstīt
2545,wiegen::V,rugga,гудрӧдлыны
2546,wiegen::V,rugga,šūpot
2547,zudecken::V,þekja,веввттьыны
2548,zudecken::V,þekja,apklāt
2549,zudecken::V,þekja,aizsegt
2550,zudecken::V,breiða yfir,веввттьыны
2551,zudecken::V,breiða yfir,apklāt
2552,zudecken::V,breiða yfir,aizsegt
2553,wecken::V,vekja,садьмӧдны
2554,wecken::V,vekja,чуксавны
2555,wecken::V,vekja,modināt
2556,zeigen::V,sýna,петкӧдлыны
2557,zeigen::V,sýna,rādīt
2558,führen::V,leiða,нуӧдны
2559,führen::V,leiða,vadīt
2560,lehren::V,kenna,велӧдны
2561,lehren::V,kenna,mācīt
2562,lehren::V,kenna,iemācīt
2563,unterrichten::V,fræða,велӧдны
2564,unterrichten::V,fræða,apmācīt
2565,aufziehen::V,ala upp,быдтыны
2566,aufziehen::V,ala upp,uzaudzināt
2567,leiten::V,stjórna,веськӧдлыны
2568,leiten::V,stjórna,vadīt
2569,leiten::V,stjórna,pārzināt
2570,antreiben::V,hvetja,тэрмӧдны
2571,antreiben::V,hvetja,urdīt
2572,antreiben::V,hvetja,mudināt
2573,lassen::V,láta,тшӧктыны
2574,lassen::V,láta,ļaut
2575,einladen::V,bjóða heim,корны
2576,einladen::V,bjóða heim,ielūgt
2577,einladen::V,bjóða heim,aicināt
2578,vereinigen::V,sameina,ӧтувтны
2579,vereinigen::V,sameina,котыртны
2580,vereinigen::V,sameina,vienot
2581,vereinigen::V,sameina,apvienot
2582,besuchen::V,heimsækja,волыны
2583,besuchen::V,heimsækja,ветлыны
2584,besuchen::V,heimsækja,apciemot
2585,treffen::V,hitta,вочаӧдны
2586,treffen::V,hitta,паныдавны
2587,treffen::V,hitta,satikt
2588,treffen::V,hitta,sastapt
2589,sich versammeln::V,safnast saman,лӧсьӧдчыны
2590,sich versammeln::V,safnast saman,salasīties
2591,sich versammeln::V,safnast saman,sapulcēties
2592,spielen::V,leika sér,ворсны
2593,spielen::V,leika sér,spēlēt
2594,spielen::V,leika sér,spēlēties
2595,singen::V,syngja,сьывны
2596,singen::V,syngja,dziedāt
2597,tanzen::V,dansa,йӧктыны
2598,tanzen::V,dansa,diet
2599,tanzen::V,dansa,dejot
2600,tanzen::V,dansa,dancot
2601,sich trennen::V,skiljast,торйӧдчыны
2602,sich trennen::V,skiljast,šķirties
2603,sich trennen::V,skiljast,izšķirties
2604,verlassen::V,yfirgefa,эновтны
2605,verlassen::V,yfirgefa,atstāt
2606,retten::V,bjarga,видзны
2607,retten::V,bjarga,мездыны
2608,retten::V,bjarga,glābt
2609,bewachen::V,gæta,видзны
2610,bewachen::V,gæta,sargāt
2611,bewachen::V,hafa vörð á,видзны
2612,bewachen::V,hafa vörð á,sargāt
2613,schützen::V,vernda,видзны
2614,schützen::V,vernda,pasargāt
2615,schützen::V,vernda,aizsargāt
2616,verteidigen::V,verja,дорйыны
2617,verteidigen::V,verja,aizstāvēt
2618,sich schlagen::V,slást,косясьны
2619,sich schlagen::V,slást,kauties
2620,sich schlagen::V,slást,izkauties
2621,sich schlagen::V,berjast,косясьны
2622,sich schlagen::V,berjast,kauties
2623,sich schlagen::V,berjast,izkauties
2624,schießen::V,skjóta,лыйны
2625,schießen::V,skjóta,šaut
2626,schießen::V,skjóta,šaudīt
2627,siegen::V,sigra,вермыны
2628,siegen::V,sigra,uzvarēt
2629,ärgern::V,ergja,лӧгӧдны
2630,ärgern::V,ergja,лёкмӧдны
2631,ärgern::V,ergja,скӧрмӧдны
2632,ärgern::V,ergja,sadusmot
2633,ärgern::V,skaprauna,лӧгӧдны
2634,ärgern::V,skaprauna,лёкмӧдны
2635,ärgern::V,skaprauna,скӧрмӧдны
2636,ärgern::V,skaprauna,sadusmot
2637,schlagen::V,slá,вартны
2638,schlagen::V,slá,sist
2639,schlagen::V,slá,triekt
2640,schlagen::V,lemja,вартны
2641,schlagen::V,lemja,sist
2642,schlagen::V,lemja,triekt
2643,treten::V,sparka,лёгны
2644,treten::V,sparka,майкны
2645,treten::V,sparka,mīt
2646,treten::V,sparka,paspert
2647,stechen::V,stinga,бышткыны
2648,stechen::V,stinga,durt
2649,stoßen::V,hrinda,тойлыны
2650,stoßen::V,hrinda,йӧткавны
2651,stoßen::V,hrinda,grūst
2652,stehlen::V,stela,гусявны
2653,stehlen::V,stela,zagt
2654,stören::V,trufla,падмӧдны
2655,stören::V,trufla,traucēt
2656,belästigen::V,ónáða,дӧзмӧдны
2657,belästigen::V,ónáða,apgrūtināt
2658,verbergen::V,leyna,дзебны
2659,verbergen::V,leyna,сайӧдны
2660,verbergen::V,leyna,slēpt
2661,verbergen::V,leyna,paslēpt
2662,täuschen::V,gabba,пӧръявны
2663,täuschen::V,gabba,ылӧдны
2664,täuschen::V,gabba,mānīt
2665,täuschen::V,gabba,maldināt
2666,täuschen::V,blekkja,пӧръявны
2667,täuschen::V,blekkja,ылӧдны
2668,täuschen::V,blekkja,mānīt
2669,täuschen::V,blekkja,maldināt
2670,betrügen::V,svíkja,сӧрны
2671,betrügen::V,svíkja,krāpt
2672,betrügen::V,svíkja,apkrāpt
2673,betrügen::V,blekkja,сӧрны
2674,betrügen::V,blekkja,krāpt
2675,betrügen::V,blekkja,apkrāpt
2676,töten::V,drepa,вины
2677,töten::V,drepa,nāvēt
2678,töten::V,drepa,nogalināt
2679,wohnen::V,búa,овны
2680,wohnen::V,búa,dzīvot
2681,arbeiten::V,vinna,уджавны
2682,arbeiten::V,vinna,strādāt
2683,arbeiten::V,vinna,darboties
2684,sammeln::V,safna,чукӧртны
2685,sammeln::V,safna,vākt
2686,pflücken::V,tína,вотны
2687,pflücken::V,tína,ӧктыны
2688,pflücken::V,tína,raut
2689,pflücken::V,tína,plūkt
2690,pflücken::V,reyta,вотны
2691,pflücken::V,reyta,ӧктыны
2692,pflücken::V,reyta,raut
2693,pflücken::V,reyta,plūkt
2694,jagen::V,veiða,кыйсьыны
2695,jagen::V,veiða,medīt
2696,fischen::V,fiska,чери кыйны
2697,fischen::V,fiska,zvejot
2698,fassen::V,veiða,кутны
2699,fassen::V,veiða,saķert
2700,hüten::V,gæta,видзны
2701,hüten::V,gæta,йирӧдны
2702,hüten::V,gæta,ganīt
2703,hüten::V,vakta,видзны
2704,hüten::V,vakta,йирӧдны
2705,hüten::V,vakta,ganīt
2706,treiben::V,reka,вӧтлыны
2707,treiben::V,reka,dzīt
2708,anbinden::V,binda við,домавны
2709,anbinden::V,binda við,piesiet
2710,anbinden::V,binda við,piesaistīt
2711,anbinden::V,binda fast,домавны
2712,anbinden::V,binda fast,piesiet
2713,anbinden::V,binda fast,piesaistīt
2714,füttern::V,fóðra,вердны
2715,füttern::V,fóðra,barot
2716,melken::V,mjólka,лысьтыны
2717,melken::V,mjólka,slaukt
2718,hacken::V,höggva,керавны
2719,hacken::V,höggva,kapāt
2720,gießen::V,hella,киськавны
2721,gießen::V,hella,liet
2722,gießen::V,hella,laistīt
2723,reifen::V,þroskast,кисьмыны
2724,reifen::V,þroskast,briest
2725,zubereiten::V,elda,дасьтыны
2726,zubereiten::V,elda,taisīt
2727,zubereiten::V,elda,gatavot
2728,zubereiten::V,tilbúa,дасьтыны
2729,zubereiten::V,tilbúa,taisīt
2730,zubereiten::V,tilbúa,gatavot
2731,kochen::V,sjóða,пуны
2732,kochen::V,sjóða,vārīt
2733,backen::V,baka,пӧжавны
2734,backen::V,baka,cept
2735,braten::V,steikja,пражитны
2736,braten::V,steikja,cept
2737,braten::V,steikja,cepināt
2738,umrühren::V,hræra í,сорлавны
2739,umrühren::V,hræra í,maisīt
2740,umrühren::V,hræra í,apmaisīt
2741,stricken::V,prjóna,кӧртны
2742,stricken::V,prjóna,adīt
2743,nähen::V,sauma,вурны
2744,nähen::V,sauma,šūt
2745,färben::V,lita,мичӧдны
2746,färben::V,lita,краситны
2747,färben::V,lita,krāsot
2748,färben::V,lita,nokrāsot
2749,reinigen::V,hreinsa,весавны
2750,reinigen::V,hreinsa,tīrīt
2751,reinigen::V,hreinsa,attīrīt
2752,waschen::V,þvo,мыськыны
2753,waschen::V,þvo,mazgāt
2754,abwischen::V,þerra,чышкыны
2755,abwischen::V,þerra,noslaucīt
2756,spülen::V,skola,пожъявны
2757,spülen::V,skola,skalot
2758,spülen::V,þvo upp,пожъявны
2759,spülen::V,þvo upp,skalot
2760,fegen::V,sópa,чышкыны
2761,fegen::V,sópa,slaucīt
2762,fegen::V,hreinsa,чышкыны
2763,fegen::V,hreinsa,slaucīt
2764,kehren::V,sópa,чышкыны
2765,kehren::V,sópa,mēzt
2766,baden::V,baða sig,купайтчыны
2767,baden::V,baða sig,peldēties
2768,sich waschen::V,þvo sér,мыссьыны
2769,sich waschen::V,þvo sér,mazgāties
2770,ausziehen::V,fara úr,пӧрччӧдны
2771,ausziehen::V,fara úr,noģērbt
2772,anziehen::V,fara í,кӧмавны
2773,anziehen::V,fara í,пасьтавны
2774,anziehen::V,fara í,uzvilkt
2775,sich anziehen::V,klæðast,пасьтасьны
2776,sich anziehen::V,klæðast,apģērbties
2777,kämmen::V,greiða,сынавны
2778,kämmen::V,greiða,sukāt
2779,schmücken::V,prýða,мичмӧдны
2780,schmücken::V,prýða,rotāt
2781,schmücken::V,prýða,greznot
2782,schmücken::V,skreyta,мичмӧдны
2783,schmücken::V,skreyta,rotāt
2784,schmücken::V,skreyta,greznot
2785,sagen::V,segja,шуны
2786,sagen::V,segja,висьтавны
2787,sagen::V,segja,teikt
2788,sprechen::V,tala,сёрнитны
2789,sprechen::V,tala,runāt
2790,reden::V,ræða,сёрнитны
2791,reden::V,ræða,norunāt
2792,sich unterhalten::V,spjalla,сёрнитны
2793,sich unterhalten::V,spjalla,варовитны
2794,sich unterhalten::V,spjalla,sarunāties
2795,sich unterhalten::V,ræðast við,сёрнитны
2796,sich unterhalten::V,ræðast við,варовитны
2797,sich unterhalten::V,ræðast við,sarunāties
2798,fragen::V,spyrja,юавны
2799,fragen::V,spyrja,jautāt
2800,bitten::V,biðja,корны
2801,bitten::V,biðja,lūgt
2802,bitten::V,biðja,prasīt
2803,erzählen::V,segja frá,висьтавны
2804,erzählen::V,segja frá,stāstīt
2805,mitteilen::V,tilkynna,юӧртны
2806,mitteilen::V,tilkynna,висьтавны
2807,mitteilen::V,tilkynna,pavēstīt
2808,nennen::V,nefna,шуны
2809,nennen::V,nefna,ним сетны
2810,nennen::V,nefna,saukt
2811,rufen::V,kalla,корны
2812,rufen::V,kalla,saukt
2813,prahlen::V,gorta,ошйысьны
2814,prahlen::V,gorta,lielīties
2815,übersetzen::V,þýða,вуджӧдны
2816,übersetzen::V,þýða,tulkot
2817,übersetzen::V,þýða,pārtulkot
2818,denken::V,hugsa,мӧвпавны
2819,denken::V,hugsa,domāt
2820,glauben::V,trúa,эскыны
2821,glauben::V,trúa,ticēt
2822,bemerken::V,taka eftir,казявны
2823,bemerken::V,taka eftir,ievērot
2824,bemerken::V,taka eftir,ieraudzīt
2825,erkennen::V,þekkja,тӧдмавны
2826,erkennen::V,þekkja,pazīt
2827,erkennen::V,þekkja,atpazīt
2828,begreifen::V,skilja,вежӧртны
2829,begreifen::V,skilja,гӧгӧрвоны
2830,begreifen::V,skilja,jēgt
2831,begreifen::V,skilja,apjēgt
2832,verstehen::V,skilja,вежӧртны
2833,verstehen::V,skilja,гӧгӧрвоны
2834,verstehen::V,skilja,saprast
2835,lernen::V,læra,вeлöдчыны
2836,lernen::V,læra,mācīties
2837,wissen::V,vita,тӧдны
2838,wissen::V,vita,zināt
2839,sich erinnern an::V,minnast,казьтывны
2840,sich erinnern an::V,minnast,дум вылӧ уськӧдны
2841,sich erinnern an::V,minnast,atminēties
2842,vergessen::V,gleyma,вунӧдны
2843,vergessen::V,gleyma,mirst
2844,vergessen::V,gleyma,aizmirst
2845,messen::V,mæla,муртавны
2846,messen::V,mæla,mērīt
2847,zählen::V,telja,лыддьыны
2848,zählen::V,telja,skaitīt
2849,rechnen::V,reikna,лыддьыны
2850,rechnen::V,reikna,rēķināt
2851,lesen::V,lesa,лыддьыны
2852,lesen::V,lesa,lasīt
2853,malen::V,mála,серпасавны
2854,malen::V,mála,gleznot
2855,zeichnen::V,teikna,серпасавны
2856,zeichnen::V,teikna,zīmēt
2857,schreiben::V,skrifa,гижны
2858,schreiben::V,skrifa,rakstīt
2859,besitzen::V,hafa,лоны
2860,besitzen::V,hafa,piederēt
2861,kaufen::V,kaupa,ньӧбны
2862,kaufen::V,kaupa,pirkt
2863,verkaufen::V,selja,вузавны
2864,verkaufen::V,selja,pārdot
2865,bezahlen::V,borga,мынтыны
2866,bezahlen::V,borga,мынтысьны
2867,bezahlen::V,borga,apmaksāt
2868,zahlen::V,borga,мынтыны
2869,zahlen::V,borga,maksāt
2870,beherrschen::V,hafa á valdi sínu,ас улын кутны
2871,beherrschen::V,hafa á valdi sínu,valdīt
2872,ertragen::V,þola,пыкны
2873,ertragen::V,þola,лэптыны
2874,ertragen::V,þola,panest
2875,ertragen::V,þola,paciest
