,Concept_ID,lv,fi
2257,ansehen::V,aplūkot,katsoa
2258,hören::V,кывны,kuulla
2259,hören::V,dzirdēt,kuulla
2260,zuhören::V,кывзыны,kuunnella
2261,zuhören::V,klausīties,kuunnella
2262,probieren::V,видлыны,maistaa
2263,probieren::V,nogaršot,maistaa
2264,riechen::V,чушкыны,haistaa
2265,riechen::V,ost,haistaa
2266,riechen::V,ostīt,haistaa
2267,fühlen::V,вежӧртны,tuntea
2268,fühlen::V,гӧгӧрвоны,tuntea
2269,fühlen::V,just,tuntea
2270,fühlen::V,izjust,tuntea
2271,scheinen::V,кажитчыны,tuntua
2272,scheinen::V,šķist,tuntua
2273,scheinen::V,likties,tuntua
2274,zu sehen sein::V,тыдавны,näkyä
2275,zu sehen sein::V,parādīties,näkyä
2276,vernehmen::V,кывны,kuulla
2277,vernehmen::V,saklausīt,kuulla
2278,frieren::V,кынмыны,palella
2279,frieren::V,salt,palella
2280,tun::V,керны,tehdä
2281,tun::V,darīt,tehdä
2282,können::V,кужны,osata
2283,können::V,prast,osata
2284,wollen::V,кӧсйыны,tahtoa
2285,wollen::V,gribēt,tahtoa
2286,anfangen::V,заводитны,ruveta
2287,anfangen::V,заводитны,aloittaa
2288,anfangen::V,пондыны,ruveta
2289,anfangen::V,пондыны,aloittaa
2290,anfangen::V,sākt,ruveta
2291,anfangen::V,sākt,aloittaa
2292,anfangen::V,iesākt,ruveta
2293,anfangen::V,iesākt,aloittaa
2294,beenden::V,помавны,lopettaa
2295,beenden::V,beigt,lopettaa
2296,beenden::V,pabeigt,lopettaa
2297,aufhören::V,дугӧдны,loppua
2298,aufhören::V,pārtraukt,loppua
2299,gelingen::V,артмыны,onnistua
2300,gelingen::V,izdoties,onnistua
2301,geraten::V,сюрны,sujua
2302,geraten::V,сюрны,joutua
2303,geraten::V,веськавны,sujua
2304,geraten::V,веськавны,joutua
2305,geraten::V,veikties,sujua
2306,geraten::V,veikties,joutua
2307,öffnen::V,восьтыны,avata
2308,öffnen::V,восьтыны,aukaista
2309,öffnen::V,atvērt,avata
2310,öffnen::V,atvērt,aukaista
2311,öffnen::V,attaisīt,avata
2312,öffnen::V,attaisīt,aukaista
2313,schließen::V,пӧдлавны,sulkea
2314,schließen::V,slēgt,sulkea
2315,schließen::V,aizvērt,sulkea
2316,schließen::V,aiztaisīt,sulkea
2317,stellen::V,сувтӧдны,panna
2318,stellen::V,сувтӧдны,asettaa
2319,stellen::V,likt,panna
2320,stellen::V,likt,asettaa
2321,stellen::V,nolikt,panna
2322,stellen::V,nolikt,asettaa
2323,setzen::V,пуксьӧдны,panna
2324,setzen::V,пуксьӧдны,istuttaa
2325,setzen::V,sēdināt,panna
2326,setzen::V,sēdināt,istuttaa
2327,legen::V,пуктыны,panna
2328,legen::V,пуктыны,asettaa
2329,legen::V,likt,panna
2330,legen::V,likt,asettaa
2331,berühren::V,вӧрзьӧдны,koskea
2332,berühren::V,вӧрзьӧдны,koskettaa
2333,berühren::V,инмӧдчывны,koskea
2334,berühren::V,инмӧдчывны,koskettaa
2335,berühren::V,skart,koskea
2336,berühren::V,skart,koskettaa
2337,berühren::V,aizskart,koskea
2338,berühren::V,aizskart,koskettaa
2339,verbinden::V,йитны,liittää
2340,verbinden::V,йитны,yhdistää
2341,verbinden::V,saistīt,liittää
2342,verbinden::V,saistīt,yhdistää
2343,verbinden::V,savienot,liittää
2344,verbinden::V,savienot,yhdistää
2345,bedecken::V,вевттьыны,kattaa
2346,bedecken::V,вевттьыны,peittää
2347,bedecken::V,apsegt,kattaa
2348,bedecken::V,apsegt,peittää
2349,bedecken::V,pārsegt,kattaa
2350,bedecken::V,pārsegt,peittää
2351,aufhängen::V,ӧшӧдны,ripustaa
2352,aufhängen::V,джагӧдны,ripustaa
2353,aufhängen::V,uzkārt,ripustaa
2354,anzünden::V,ӧзтыны,sytyttää
2355,anzünden::V,aizdegt,sytyttää
2356,anzünden::V,aizdedzināt,sytyttää
2357,aufheben::V,чеччӧдны,ylös nostaa
2358,aufheben::V,чеччӧдны,nostaa
2359,aufheben::V,сувтӧдны,ylös nostaa
2360,aufheben::V,сувтӧдны,nostaa
2361,aufheben::V,pacelt,ylös nostaa
2362,aufheben::V,pacelt,nostaa
2363,zurücklassen::V,кольны,jättää
2364,zurücklassen::V,atstāt,jättää
2365,verlieren::V,воштыны,kadottaa
2366,verlieren::V,zaudēt,kadottaa
2367,verlieren::V,pazaudēt,kadottaa
2368,fallen lassen::V,уськӧдны,pudottaa
2369,fallen lassen::V,nomest,pudottaa
2370,machen::V,вӧчны,tehdä
2371,machen::V,лӧсьӧдны,tehdä
2372,machen::V,darīt,tehdä
2373,herstellen::V,лӧсьӧдны,tuottaa
2374,herstellen::V,лӧсьӧдны,valmistaa
2375,herstellen::V,ražot,tuottaa
2376,herstellen::V,ražot,valmistaa
2377,herstellen::V,izgatavot,tuottaa
2378,herstellen::V,izgatavot,valmistaa
2379,bauen::V,лэптыны,rakentaa
2380,bauen::V,celt,rakentaa
2381,bauen::V,būvēt,rakentaa
2382,reparieren::V,дзоньтавны,korjata
2383,reparieren::V,labot,korjata
2384,reparieren::V,remontēt,korjata
2385,verbessern::V,бурмӧдны,parantaa
2386,verbessern::V,labot,parantaa
2387,verbessern::V,izlabot,parantaa
2388,ändern::V,вежны,muuttaa
2389,ändern::V,mainīt,muuttaa
2390,graben::V,кодйыны,kaivaa
2391,graben::V,rakt,kaivaa
2392,beugen::V,куснявны,taivuttaa
2393,beugen::V,liekt,taivuttaa
2394,biegen::V,куснявны,taivuttaa
2395,biegen::V,liekt,taivuttaa
2396,drehen::V,бергӧдлыны,kääntää
2397,drehen::V,griezt,kääntää
2398,wenden::V,бергӧдны,kääntää
2399,wenden::V,apgriezt,kääntää
2400,umdrehen::V,бергӧдны,kääntää
2401,umdrehen::V,apgriezt,kääntää
2402,heben::V,лэптыны,nostaa
2403,heben::V,лэптыны,kohottaa
2404,heben::V,celt,nostaa
2405,heben::V,celt,kohottaa
2406,heben::V,cilāt,nostaa
2407,heben::V,cilāt,kohottaa
2408,heben::V,pacelt,nostaa
2409,heben::V,pacelt,kohottaa
2410,hochheben::V,кыпӧдны,nostaa
2411,hochheben::V,pacelt,nostaa
2412,ergreifen::V,кутны,tarttua
2413,ergreifen::V,paķert,tarttua
2414,ergreifen::V,satvert,tarttua
2415,halten::V,кутны,pitää
2416,halten::V,turēt,pitää
2417,halten::V,saturēt,pitää
2418,drücken::V,личкыны,painaa
2419,drücken::V,личкыны,puristaa
2420,drücken::V,топӧдны,painaa
2421,drücken::V,топӧдны,puristaa
2422,drücken::V,spiest,painaa
2423,drücken::V,spiest,puristaa
2424,schieben::V,ӧтдортны,työntää
2425,schieben::V,йӧткыштны,työntää
2426,schieben::V,stumt,työntää
2427,kratzen::V,гуджӧдны,raapia
2428,kratzen::V,kasīt,raapia
2429,kratzen::V,skrāpēt,raapia
2430,lecken::V,нювны,nuolla
2431,lecken::V,lakt,nuolla
2432,lecken::V,laizīt,nuolla
2433,beißen::V,курччыны,purra
2434,beißen::V,kost,purra
2435,abreißen::V,орӧдны,repiä
2436,abreißen::V,atraut,repiä
2437,abreißen::V,atplēst,repiä
2438,abschneiden::V,вундавны,leikata poikki
2439,abschneiden::V,вундавны,leikata
2440,abschneiden::V,nogriezt,leikata poikki
2441,abschneiden::V,nogriezt,leikata
2442,binden::V,гӧрддзавны,sitoa
2443,binden::V,кӧртавны,sitoa
2444,binden::V,siet,sitoa
2445,binden::V,aptīt,sitoa
2446,stecken::V,сюйны,pistää
2447,stecken::V,bāzt,pistää
2448,stecken::V,spraust,pistää
2449,brechen::V,чегны,murtaa
2450,brechen::V,lauzt,murtaa
2451,brechen::V,lauzīt,murtaa
2452,klopfen::V,камгыны,koputtaa
2453,klopfen::V,камгыны,kolkuttaa
2454,klopfen::V,klauvēt,koputtaa
2455,klopfen::V,klauvēt,kolkuttaa
2456,hauen::V,нӧйнты,lyödä
2457,hauen::V,кучкыны,lyödä
2458,hauen::V,cirst,lyödä
2459,hauen::V,dauzīt,lyödä
2460,kleben::V,лемавны,liimata
2461,kleben::V,ляскавны,liimata
2462,kleben::V,līmēt,liimata
2463,kleben::V,lipināt,liimata
2464,reiben::V,тільны,hieroa
2465,reiben::V,тільны,hangata
2466,reiben::V,зыравны,hieroa
2467,reiben::V,зыравны,hangata
2468,reiben::V,rīvēt,hieroa
2469,reiben::V,rīvēt,hangata
2470,reiben::V,berzēt,hieroa
2471,reiben::V,berzēt,hangata
2472,streichen::V,мавтны,sivellä
2473,streichen::V,ziest,sivellä
2474,streichen::V,triept,sivellä
2475,schleifen::V,кеслыны,hioa
2476,schleifen::V,trīt,hioa
2477,schleifen::V,asināt,hioa
2478,schneiden::V,шырны,leikata
2479,schneiden::V,griezt,leikata
2480,schneiden::V,sagriezt,leikata
2481,rütteln::V,легӧдны,ravistaa
2482,rütteln::V,катлӧдлыны,ravistaa
2483,rütteln::V,kratīt,ravistaa
2484,rütteln::V,purināt,ravistaa
2485,schütteln::V,тракӧдны,pudistaa
2486,schütteln::V,kratīt,pudistaa
2487,schwenken::V,ӧвтны,heiluttaa
2488,schwenken::V,шенасьны,heiluttaa
2489,schwenken::V,vēzēt,heiluttaa
2490,schwenken::V,vēcināt,heiluttaa
2491,schütten::V,кисьтны,kaataa
2492,schütten::V,bērt,kaataa
2493,füllen::V,тыртны,täyttää
2494,füllen::V,pildīt,täyttää
2495,füllen::V,piepildīt,täyttää
2496,einwickeln::V,тубыртны,kääriä
2497,einwickeln::V,ietīt,kääriä
2498,tragen::V,нуны,kantaa
2499,tragen::V,nest,kantaa
2500,schleppen::V,кыскавны,raahata
2501,schleppen::V,stiept,raahata
2502,schleppen::V,staipīt,raahata
2503,ziehen::V,кыскыны,vetää
2504,ziehen::V,vilkt,vetää
2505,aufbewahren::V,видзны,säilyttää
2506,aufbewahren::V,glabāt,säilyttää
2507,aufbewahren::V,uzglabāt,säilyttää
2508,werfen::V,чӧвтны,viskata
2509,werfen::V,шыбитны,viskata
2510,werfen::V,mest,viskata
2511,werfen::V,sviest,viskata
2512,fangen::V,кутны,napata
2513,fangen::V,кутны,ottaa kiinni
2514,fangen::V,ķert,napata
2515,fangen::V,ķert,ottaa kiinni
2516,fangen::V,uzķert,napata
2517,fangen::V,uzķert,ottaa kiinni
2518,packen::V,босьтны,tarttua
2519,packen::V,paķert,tarttua
2520,packen::V,satvert,tarttua
2521,verstecken::V,дзебны,kätkeä
2522,verstecken::V,дзебны,piilottaa
2523,verstecken::V,slēpt,kätkeä
2524,verstecken::V,slēpt,piilottaa
2525,verstecken::V,noglabāt,kätkeä
2526,verstecken::V,noglabāt,piilottaa
2527,teilen::V,юкны,jakaa
2528,teilen::V,dalīt,jakaa
2529,schicken::V,ыстыны,lähettää
2530,schicken::V,sūtīt,lähettää
2531,schicken::V,atsūtīt,lähettää
2532,bringen::V,вайны,viedä
2533,bringen::V,atvest,viedä
2534,hinzufügen::V,содтыны,lisätä
2535,hinzufügen::V,pievienot,lisätä
2536,bekommen::V,босьтны,saada
2537,bekommen::V,dabūt,saada
2538,erhalten::V,босьтны,saada
2539,erhalten::V,saņemt,saada
2540,nehmen::V,босьтны,ottaa
2541,nehmen::V,ņemt,ottaa
2542,nehmen::V,paņemt,ottaa
2543,wählen::V,бӧрйыны,valita
2544,wählen::V,ievēlēt,valita
2545,auswählen::V,бӧрйыны,valikoida
2546,auswählen::V,izvēlēt,valikoida
2547,bewahren::V,видзны,säilyttää
2548,bewahren::V,saglabāt,säilyttää
2549,behindern::V,конйӧдлыны,estää
2550,behindern::V,джӧмдӧдны,estää
2551,behindern::V,kavēt,estää
2552,behindern::V,aizkavēt,estää
2553,verderben::V,тшыкӧдны,pilata
2554,verderben::V,тшыкӧдны,turmella
2555,verderben::V,sabojāt,pilata
2556,verderben::V,sabojāt,turmella
2557,beschädigen::V,тшыкӧдны,vioittaa
2558,beschädigen::V,тшыкӧдны,vahingoittaa
2559,beschädigen::V,bojāt,vioittaa
2560,beschädigen::V,bojāt,vahingoittaa
2561,beschädigen::V,maitāt,vioittaa
2562,beschädigen::V,maitāt,vahingoittaa
2563,zerbrechen::V,жуглыны,rikkoa
2564,zerbrechen::V,salauzt,rikkoa
2565,zerbrechen::V,sadauzīt,rikkoa
2566,zerreißen::V,орӧдны,repiä rikki
2567,zerreißen::V,орӧдны,repiä palasiksi
2568,zerreißen::V,pārraut,repiä rikki
2569,zerreißen::V,pārraut,repiä palasiksi
2570,zerstören::V,жугӧдны,hävittää
2571,zerstören::V,кисьтны,hävittää
2572,zerstören::V,косявны,hävittää
2573,zerstören::V,graut,hävittää
2574,zerstören::V,sagraut,hävittää
2575,verbrennen::V,сотны,polttaa
2576,verbrennen::V,сотчыны,polttaa
2577,verbrennen::V,dedzināt,polttaa
2578,verbrennen::V,sadedzināt,polttaa
2579,geben::V,сетны,antaa
2580,geben::V,dot,antaa
2581,geben::V,padot,antaa
2582,reichen::V,сетны,ojentaa
2583,reichen::V,padot,ojentaa
2584,reichen::V,sniegt,ojentaa
2585,schenken::V,козьнавны,lahjoittaa
2586,schenken::V,dāvāt,lahjoittaa
2587,schenken::V,dāvināt,lahjoittaa
2588,versprechen::V,кыв сетны,luvata
2589,versprechen::V,solīt,luvata
2590,versprechen::V,apsolīt,luvata
2591,wünschen::V,кӧсйыны,toivottaa
2592,wünschen::V,vēlēt,toivottaa
2593,wünschen::V,novēlēt,toivottaa
2594,loben::V,ошкыны,ylistää
2595,loben::V,lielīt,ylistää
2596,küssen::V,окавны,suudella
2597,küssen::V,bučot,suudella
2598,küssen::V,skūpstīt,suudella
2599,wiegen::V,гудрӧдлыны,tuudittaa
2600,wiegen::V,гудрӧдлыны,keinuttaa
2601,wiegen::V,šūpot,tuudittaa
2602,wiegen::V,šūpot,keinuttaa
2603,zudecken::V,веввттьыны,peittää
2604,zudecken::V,apklāt,peittää
2605,zudecken::V,aizsegt,peittää
2606,wecken::V,садьмӧдны,herättää
2607,wecken::V,чуксавны,herättää
2608,wecken::V,modināt,herättää
2609,zeigen::V,петкӧдлыны,näyttää
2610,zeigen::V,петкӧдлыны,osoittaa
2611,zeigen::V,rādīt,näyttää
2612,zeigen::V,rādīt,osoittaa
2613,führen::V,нуӧдны,johdattaa
2614,führen::V,vadīt,johdattaa
2615,lehren::V,велӧдны,opettaa
2616,lehren::V,mācīt,opettaa
2617,lehren::V,iemācīt,opettaa
2618,unterrichten::V,велӧдны,opettaa
2619,unterrichten::V,apmācīt,opettaa
2620,aufziehen::V,быдтыны,kasvattaa
2621,aufziehen::V,uzaudzināt,kasvattaa
2622,leiten::V,веськӧдлыны,johtaa
2623,leiten::V,vadīt,johtaa
2624,leiten::V,pārzināt,johtaa
2625,antreiben::V,тэрмӧдны,hoputtaa
2626,antreiben::V,urdīt,hoputtaa
2627,antreiben::V,mudināt,hoputtaa
2628,lassen::V,тшӧктыны,antaa
2629,lassen::V,ļaut,antaa
2630,einladen::V,корны,kutsua
2631,einladen::V,ielūgt,kutsua
2632,einladen::V,aicināt,kutsua
2633,vereinigen::V,ӧтувтны,yhdistää
2634,vereinigen::V,котыртны,yhdistää
2635,vereinigen::V,vienot,yhdistää
2636,vereinigen::V,apvienot,yhdistää
2637,besuchen::V,волыны,vierailla
2638,besuchen::V,ветлыны,vierailla
2639,besuchen::V,apciemot,vierailla
2640,treffen::V,вочаӧдны,tavata
2641,treffen::V,паныдавны,tavata
2642,treffen::V,satikt,tavata
2643,treffen::V,sastapt,tavata
2644,sich versammeln::V,лӧсьӧдчыны,kokoontua
2645,sich versammeln::V,salasīties,kokoontua
2646,sich versammeln::V,sapulcēties,kokoontua
2647,spielen::V,ворсны,pelata
2648,spielen::V,ворсны,leikkiä
2649,spielen::V,spēlēt,pelata
2650,spielen::V,spēlēt,leikkiä
2651,spielen::V,spēlēties,pelata
2652,spielen::V,spēlēties,leikkiä
2653,singen::V,сьывны,laulaa
2654,singen::V,dziedāt,laulaa
2655,tanzen::V,йӧктыны,tanssia
2656,tanzen::V,diet,tanssia
2657,tanzen::V,dejot,tanssia
2658,tanzen::V,dancot,tanssia
2659,sich trennen::V,торйӧдчыны,erota
2660,sich trennen::V,šķirties,erota
2661,sich trennen::V,izšķirties,erota
2662,verlassen::V,эновтны,jättää
2663,verlassen::V,atstāt,jättää
2664,retten::V,видзны,pelastaa
2665,retten::V,мездыны,pelastaa
2666,retten::V,glābt,pelastaa
2667,bewachen::V,видзны,vartioida
2668,bewachen::V,sargāt,vartioida
2669,schützen::V,видзны,suojella
2670,schützen::V,pasargāt,suojella
2671,schützen::V,aizsargāt,suojella
2672,verteidigen::V,дорйыны,puolustaa
2673,verteidigen::V,aizstāvēt,puolustaa
2674,sich schlagen::V,косясьны,tapella
2675,sich schlagen::V,kauties,tapella
2676,sich schlagen::V,izkauties,tapella
2677,schießen::V,лыйны,ampua
2678,schießen::V,šaut,ampua
2679,schießen::V,šaudīt,ampua
2680,siegen::V,вермыны,voittaa
2681,siegen::V,uzvarēt,voittaa
2682,ärgern::V,лӧгӧдны,ärsyttää
2683,ärgern::V,лёкмӧдны,ärsyttää
2684,ärgern::V,скӧрмӧдны,ärsyttää
2685,ärgern::V,sadusmot,ärsyttää
2686,schlagen::V,вартны,lyödä
2687,schlagen::V,sist,lyödä
2688,schlagen::V,triekt,lyödä
2689,treten::V,лёгны,potkaista
2690,treten::V,майкны,potkaista
2691,treten::V,mīt,potkaista
2692,treten::V,paspert,potkaista
2693,stechen::V,бышткыны,pistää
2694,stechen::V,durt,pistää
2695,stoßen::V,тойлыны,sysätä
2696,stoßen::V,тойлыны,työntää
2697,stoßen::V,йӧткавны,sysätä
2698,stoßen::V,йӧткавны,työntää
2699,stoßen::V,grūst,sysätä
2700,stoßen::V,grūst,työntää
2701,stehlen::V,гусявны,varastaa
2702,stehlen::V,zagt,varastaa
2703,stören::V,падмӧдны,häiritä
2704,stören::V,traucēt,häiritä
2705,belästigen::V,дӧзмӧдны,häiritä
2706,belästigen::V,apgrūtināt,häiritä
2707,verbergen::V,дзебны,kätkeä
2708,verbergen::V,сайӧдны,kätkeä
2709,verbergen::V,slēpt,kätkeä
2710,verbergen::V,paslēpt,kätkeä
2711,täuschen::V,пӧръявны,harhauttaa
2712,täuschen::V,ылӧдны,harhauttaa
2713,täuschen::V,mānīt,harhauttaa
2714,täuschen::V,maldināt,harhauttaa
2715,betrügen::V,сӧрны,pettää
2716,betrügen::V,сӧрны,petkuttaa
2717,betrügen::V,krāpt,pettää
2718,betrügen::V,krāpt,petkuttaa
2719,betrügen::V,apkrāpt,pettää
2720,betrügen::V,apkrāpt,petkuttaa
2721,töten::V,вины,tappaa
2722,töten::V,nāvēt,tappaa
2723,töten::V,nogalināt,tappaa
2724,wohnen::V,овны,asua
2725,wohnen::V,dzīvot,asua
2726,arbeiten::V,уджавны,tehdä työtä
2727,arbeiten::V,уджавны,työskennellä
2728,arbeiten::V,strādāt,tehdä työtä
2729,arbeiten::V,strādāt,työskennellä
2730,arbeiten::V,darboties,tehdä työtä
2731,arbeiten::V,darboties,työskennellä
2732,sammeln::V,чукӧртны,koota
2733,sammeln::V,чукӧртны,kerätä
2734,sammeln::V,vākt,koota
2735,sammeln::V,vākt,kerätä
2736,pflücken::V,вотны,poimia
2737,pflücken::V,ӧктыны,poimia
2738,pflücken::V,raut,poimia
2739,pflücken::V,plūkt,poimia
2740,jagen::V,кыйсьыны,metsästää
2741,jagen::V,medīt,metsästää
2742,fischen::V,чери кыйны,kalastaa
2743,fischen::V,zvejot,kalastaa
2744,fassen::V,кутны,pyydystää
2745,fassen::V,кутны,saalistaa
2746,fassen::V,saķert,pyydystää
2747,fassen::V,saķert,saalistaa
2748,hüten::V,видзны,paimentaa
2749,hüten::V,йирӧдны,paimentaa
2750,hüten::V,ganīt,paimentaa
2751,treiben::V,вӧтлыны,ajaa
2752,treiben::V,dzīt,ajaa
2753,anbinden::V,домавны,kytkeä
2754,anbinden::V,piesiet,kytkeä
2755,anbinden::V,piesaistīt,kytkeä
2756,füttern::V,вердны,ruokkia
2757,füttern::V,barot,ruokkia
2758,melken::V,лысьтыны,lypsää
2759,melken::V,slaukt,lypsää
2760,hacken::V,керавны,hakata
2761,hacken::V,kapāt,hakata
2762,gießen::V,киськавны,kastella
2763,gießen::V,liet,kastella
2764,gießen::V,laistīt,kastella
2765,reifen::V,кисьмыны,kypsyä
2766,reifen::V,briest,kypsyä
2767,zubereiten::V,дасьтыны,valmistaa
2768,zubereiten::V,taisīt,valmistaa
2769,zubereiten::V,gatavot,valmistaa
2770,kochen::V,пуны,keittää
2771,kochen::V,vārīt,keittää
2772,backen::V,пӧжавны,leipoa
2773,backen::V,cept,leipoa
2774,braten::V,пражитны,paistaa
2775,braten::V,cept,paistaa
2776,braten::V,cepināt,paistaa
2777,umrühren::V,сорлавны,hämmentää
2778,umrühren::V,maisīt,hämmentää
2779,umrühren::V,apmaisīt,hämmentää
2780,stricken::V,кӧртны,kutoa
2781,stricken::V,кӧртны,neuloa
2782,stricken::V,adīt,kutoa
2783,stricken::V,adīt,neuloa
2784,nähen::V,вурны,ommella
2785,nähen::V,šūt,ommella
2786,färben::V,мичӧдны,värjätä
2787,färben::V,мичӧдны,värittää
2788,färben::V,краситны,värjätä
2789,färben::V,краситны,värittää
2790,färben::V,krāsot,värjätä
2791,färben::V,krāsot,värittää
2792,färben::V,nokrāsot,värjätä
2793,färben::V,nokrāsot,värittää
2794,reinigen::V,весавны,puhdistaa
2795,reinigen::V,tīrīt,puhdistaa
2796,reinigen::V,attīrīt,puhdistaa
2797,waschen::V,мыськыны,pestä
2798,waschen::V,mazgāt,pestä
2799,abwischen::V,чышкыны,pyyhkiä
2800,abwischen::V,noslaucīt,pyyhkiä
2801,spülen::V,пожъявны,huuhtoa
2802,spülen::V,skalot,huuhtoa
2803,fegen::V,чышкыны,pyyhkäistä
2804,fegen::V,slaucīt,pyyhkäistä
2805,kehren::V,чышкыны,lakaista
2806,kehren::V,mēzt,lakaista
2807,baden::V,купайтчыны,kylpeä
2808,baden::V,peldēties,kylpeä
2809,sich waschen::V,мыссьыны,peseytyä
2810,sich waschen::V,mazgāties,peseytyä
2811,ausziehen::V,пӧрччӧдны,riisua
2812,ausziehen::V,noģērbt,riisua
2813,anziehen::V,кӧмавны,pukea ylleen
2814,anziehen::V,пасьтавны,pukea ylleen
2815,anziehen::V,uzvilkt,pukea ylleen
2816,sich anziehen::V,пасьтасьны,pukeutua
2817,sich anziehen::V,apģērbties,pukeutua
2818,kämmen::V,сынавны,kammata
2819,kämmen::V,sukāt,kammata
2820,schmücken::V,мичмӧдны,koristaa
2821,schmücken::V,мичмӧдны,kaunistaa
2822,schmücken::V,rotāt,koristaa
2823,schmücken::V,rotāt,kaunistaa
2824,schmücken::V,greznot,koristaa
2825,schmücken::V,greznot,kaunistaa
2826,sagen::V,шуны,sanoa
2827,sagen::V,висьтавны,sanoa
2828,sagen::V,teikt,sanoa
2829,sprechen::V,сёрнитны,puhua
2830,sprechen::V,runāt,puhua
2831,reden::V,сёрнитны,keskustella
2832,reden::V,norunāt,keskustella
2833,sich unterhalten::V,сёрнитны,jutella
2834,sich unterhalten::V,варовитны,jutella
2835,sich unterhalten::V,sarunāties,jutella
2836,fragen::V,юавны,kysyä
2837,fragen::V,jautāt,kysyä
2838,bitten::V,корны,pyytää
2839,bitten::V,lūgt,pyytää
2840,bitten::V,prasīt,pyytää
2841,erzählen::V,висьтавны,kertoa
2842,erzählen::V,stāstīt,kertoa
2843,mitteilen::V,юӧртны,ilmoittaa
2844,mitteilen::V,висьтавны,ilmoittaa
2845,mitteilen::V,pavēstīt,ilmoittaa
2846,nennen::V,шуны,kutsua
2847,nennen::V,шуны,nimittää
2848,nennen::V,ним сетны,kutsua
2849,nennen::V,ним сетны,nimittää
2850,nennen::V,saukt,kutsua
2851,nennen::V,saukt,nimittää
2852,rufen::V,корны,kutsua
2853,rufen::V,saukt,kutsua
2854,prahlen::V,ошйысьны,kerskailla
2855,prahlen::V,lielīties,kerskailla
2856,übersetzen::V,вуджӧдны,kääntää
2857,übersetzen::V,tulkot,kääntää
2858,übersetzen::V,pārtulkot,kääntää
2859,denken::V,мӧвпавны,miettiä
2860,denken::V,мӧвпавны,ajatella
2861,denken::V,domāt,miettiä
2862,denken::V,domāt,ajatella
2863,glauben::V,эскыны,uskoa
2864,glauben::V,ticēt,uskoa
2865,bemerken::V,казявны,huomata
2866,bemerken::V,ievērot,huomata
2867,bemerken::V,ieraudzīt,huomata
2868,erkennen::V,тӧдмавны,tunnistaa
2869,erkennen::V,pazīt,tunnistaa
2870,erkennen::V,atpazīt,tunnistaa
2871,begreifen::V,вежӧртны,ymmärtää
2872,begreifen::V,гӧгӧрвоны,ymmärtää
2873,begreifen::V,jēgt,ymmärtää
2874,begreifen::V,apjēgt,ymmärtää
2875,verstehen::V,вежӧртны,ymmärtää
2876,verstehen::V,гӧгӧрвоны,ymmärtää
2877,verstehen::V,saprast,ymmärtää
2878,lernen::V,вeлöдчыны,oppia
2879,lernen::V,mācīties,oppia
2880,wissen::V,тӧдны,tietää
2881,wissen::V,zināt,tietää
2882,sich erinnern an::V,казьтывны,muistaa
2883,sich erinnern an::V,дум вылӧ уськӧдны,muistaa
2884,sich erinnern an::V,atminēties,muistaa
2885,vergessen::V,вунӧдны,unohtaa
2886,vergessen::V,mirst,unohtaa
2887,vergessen::V,aizmirst,unohtaa
2888,messen::V,муртавны,mitata
2889,messen::V,mērīt,mitata
2890,zählen::V,лыддьыны,laskea
2891,zählen::V,skaitīt,laskea
2892,rechnen::V,лыддьыны,laskea
2893,rechnen::V,rēķināt,laskea
2894,lesen::V,лыддьыны,lukea
2895,lesen::V,lasīt,lukea
2896,malen::V,серпасавны,maalata
2897,malen::V,gleznot,maalata
2898,zeichnen::V,серпасавны,piirtää
2899,zeichnen::V,серпасавны,piirustaa
2900,zeichnen::V,zīmēt,piirtää
2901,zeichnen::V,zīmēt,piirustaa
2902,schreiben::V,гижны,kirjoittaa
2903,schreiben::V,rakstīt,kirjoittaa
2904,besitzen::V,лоны,omistaa
2905,besitzen::V,piederēt,omistaa
2906,kaufen::V,ньӧбны,ostaa
2907,kaufen::V,pirkt,ostaa
2908,verkaufen::V,вузавны,myydä
2909,verkaufen::V,pārdot,myydä
2910,bezahlen::V,мынтыны,maksaa
2911,bezahlen::V,мынтысьны,maksaa
2912,bezahlen::V,apmaksāt,maksaa
2913,zahlen::V,мынтыны,maksaa
2914,zahlen::V,maksāt,maksaa
2915,beherrschen::V,ас улын кутны,hallita
2916,beherrschen::V,valdīt,hallita
2917,ertragen::V,пыкны,kestää
2918,ertragen::V,лэптыны,kestää
2919,ertragen::V,panest,kestää
2920,ertragen::V,paciest,kestää
