,Concept_ID,bg,se
7339,tragen::V,нося,kue´d'ded
7340,tragen::V,нося,кӯннҌтэ
7341,schleppen::V,влача,fatnehtidh
7342,schleppen::V,влача,sliehpit
7343,schleppen::V,влача,feastit
7344,schleppen::V,влача,vie'šidiđ
7345,schleppen::V,влача,hinnađ
7346,schleppen::V,влача,nje´ʒʒed
7347,schleppen::V,влача,чуввкэ
7348,ziehen::V,тегля,giesedh
7349,ziehen::V,тегля,giesset
7350,ziehen::V,тегля,geassit
7351,ziehen::V,тегля,keessiđ
7352,ziehen::V,тегля,ǩie´ssed
7353,ziehen::V,тегля,ке̄ссе
7354,ziehen::V,дръпна,giesedh
7355,ziehen::V,дръпна,giesset
7356,ziehen::V,дръпна,geassit
7357,ziehen::V,дръпна,keessiđ
7358,ziehen::V,дръпна,ǩie´ssed
7359,ziehen::V,дръпна,ке̄ссе
7360,aufbewahren::V,съхраня,vöörhkedh
7361,aufbewahren::V,съхраня,vuorkkit
7362,aufbewahren::V,съхраня,seailluhit
7363,aufbewahren::V,съхраня,siä'iluttiđ
7364,aufbewahren::V,съхраня,seeilted
7365,aufbewahren::V,съхраня,рӯкнэ
7366,werfen::V,хвърля,slampestidh
7367,werfen::V,хвърля,bálkkot
7368,werfen::V,хвърля,suhppet
7369,werfen::V,хвърля,šlivgiđ
7370,werfen::V,хвърля,čeâǥǥted
7371,werfen::V,хвърля,суэххпэ
7372,fangen::V,ловя,bivtedh
7373,fangen::V,ловя,giddit
7374,fangen::V,ловя,bivdit
7375,fangen::V,ловя,toppiđ
7376,fangen::V,ловя,tää´vted
7377,fangen::V,ловя,та̄бпэ
7378,fangen::V,ловя,со̄а̄гкэ
7379,fangen::V,уловя,bivtedh
7380,fangen::V,уловя,giddit
7381,fangen::V,уловя,bivdit
7382,fangen::V,уловя,toppiđ
7383,fangen::V,уловя,tää´vted
7384,fangen::V,уловя,та̄бпэ
7385,fangen::V,уловя,со̄а̄гкэ
7386,packen::V,хвана,doerelidh
7387,packen::V,хвана,kreemsedh
7388,packen::V,хвана,doahppit
7389,packen::V,хвана,doahput
7390,packen::V,хвана,tuáppuđ
7391,packen::V,хвана,ká'ivâstiđ
7392,packen::V,хвана,tää´vted
7393,packen::V,хвана,каццсе
7394,packen::V,хвана,туэрркэ
7395,packen::V,хвана,ро̄а̄ппчье
7396,verstecken::V,крия,tjïekedh
7397,verstecken::V,крия,tjiehkat
7398,verstecken::V,крия,čiehkat
7399,verstecken::V,крия,čieḥâđ
7400,verstecken::V,крия,peittad
7401,verstecken::V,крия,пе̄йхьтэ
7402,verstecken::V,скрия,tjïekedh
7403,verstecken::V,скрия,tjiehkat
7404,verstecken::V,скрия,čiehkat
7405,verstecken::V,скрия,čieḥâđ
7406,verstecken::V,скрия,peittad
7407,verstecken::V,скрия,пе̄йхьтэ
7408,teilen::V,разделя,juekedh
7409,teilen::V,разделя,juohket
7410,teilen::V,разделя,juohkit
7411,teilen::V,разделя,jyeḥiđ
7412,teilen::V,разделя,jue´ǩǩed
7413,teilen::V,разделя,ю̄гке
7414,teilen::V,разделя,ра̄ттҍке
7415,schicken::V,изпращам,saadtodh
7416,schicken::V,изпращам,sáddit
7417,schicken::V,изпращам,sáddet
7418,schicken::V,изпращам,vuo'lgâttiđ
7419,schicken::V,изпращам,vuõltteed
7420,schicken::V,изпращам,вӯлкхэ
7421,bringen::V,донеса,buektedh
7422,bringen::V,донеса,doalvvot
7423,bringen::V,донеса,buktit
7424,bringen::V,донеса,tuál'vuđ
7425,bringen::V,донеса,pu´htted
7426,bringen::V,донеса,пыххьтэ
7427,hinzufügen::V,прибавя,dievhtedh
7428,hinzufügen::V,прибавя,duoddit
7429,hinzufügen::V,прибавя,lasedit
7430,hinzufügen::V,прибавя,lasihit
7431,hinzufügen::V,прибавя,lasettiđ
7432,hinzufügen::V,прибавя,lââ´zzted
7433,hinzufügen::V,прибавя,лажьхе
7434,bekommen::V,сдобия се,åadtjodh
7435,bekommen::V,сдобия се,åttjudit
7436,bekommen::V,сдобия се,oažžut
7437,bekommen::V,сдобия се,juksâđ
7438,bekommen::V,сдобия се,uáž'žuđ
7439,bekommen::V,сдобия се,vuäǯ'ǯâd
7440,bekommen::V,сдобия се,вуаннче
7441,erhalten::V,получа,åadtjodh
7442,erhalten::V,получа,oadtjot
7443,erhalten::V,получа,oažžut
7444,erhalten::V,получа,uáž'žuđ
7445,erhalten::V,получа,vuäǯ'ǯâd
7446,erhalten::V,получа,ва̄лльтэ
7447,nehmen::V,взема,vaeltedh
7448,nehmen::V,взема,válldet
7449,nehmen::V,взема,váldit
7450,nehmen::V,взема,väldiđ
7451,nehmen::V,взема,vä´ldded
7452,nehmen::V,взема,ва̄лльтэ
7453,wählen::V,избирам,veeljedh
7454,wählen::V,избирам,válljit
7455,wählen::V,избирам,válljet
7456,wählen::V,избирам,valjiđ
7457,wählen::V,избирам,vaalšed
7458,wählen::V,избирам,va´lljeed
7459,wählen::V,избирам,воалшэ
7460,auswählen::V,избера,veeljedh
7461,auswählen::V,избера,tjuolldet
7462,auswählen::V,избера,válljet
7463,auswählen::V,избера,valjiđ
7464,auswählen::V,избера,vaalšed
7465,auswählen::V,избера,va´lljeed
7466,auswählen::V,избера,воалшэ
7467,bewahren::V,пазя,vaarjelidh
7468,bewahren::V,пазя,bisodit
7469,bewahren::V,пазя,várjjalit
7470,bewahren::V,пазя,seailluhit
7471,bewahren::V,пазя,varjâliđ
7472,bewahren::V,пазя,varjjled
7473,bewahren::V,пазя,ӣшшьтэ
7474,bewahren::V,пазя,во̄а̄ррьдэ
7475,behindern::V,преча,hööptdeh
7476,behindern::V,преча,hieredit
7477,behindern::V,преча,muhttet
7478,behindern::V,преча,eastadit
7479,behindern::V,преча,estiđ
7480,behindern::V,преча,coggâđ
7481,behindern::V,преча,hettiđ
7482,behindern::V,преча,cõggâd
7483,behindern::V,преча,е̄кхэллэ
7484,behindern::V,спъвам,hööptdeh
7485,behindern::V,спъвам,hieredit
7486,behindern::V,спъвам,muhttet
7487,behindern::V,спъвам,eastadit
7488,behindern::V,спъвам,estiđ
7489,behindern::V,спъвам,coggâđ
7490,behindern::V,спъвам,hettiđ
7491,behindern::V,спъвам,cõggâd
7492,behindern::V,спъвам,е̄кхэллэ
7493,verderben::V,разваля,biejstedh
7494,verderben::V,разваля,spedjat
7495,verderben::V,разваля,billistit
7496,verderben::V,разваля,pillediđ
7497,verderben::V,разваля,tårmmad
7498,verderben::V,разваля,pe´llsted
7499,verderben::V,разваля,тоаррмэ
7500,verderben::V,разваля,ма̄ййкэ
7501,beschädigen::V,повредя,fæjloedidh
7502,beschädigen::V,повредя,vahágahttet
7503,beschädigen::V,повредя,bilidit
7504,beschädigen::V,повредя,vahâgittiđ
7505,beschädigen::V,повредя,pä´rtteed
7506,beschädigen::V,повредя,муррьтэ
7507,zerbrechen::V,счупя,tsööpkedh
7508,zerbrechen::V,счупя,doadjet
7509,zerbrechen::V,счупя,cuvket
7510,zerbrechen::V,счупя,cuov'kkiđ
7511,zerbrechen::V,счупя,muårrâd
7512,zerbrechen::V,счупя,cu´vǩǩeed
7513,zerbrechen::V,счупя,муррьтэ
7514,zerreißen::V,скъсам,gejhkielidh
7515,zerreißen::V,скъсам,gajkudit
7516,zerreißen::V,скъсам,gaikkodit
7517,zerreißen::V,скъсам,ráisket
7518,zerreißen::V,скъсам,kiškođ
7519,zerreißen::V,скъсам,ra´šǩǩeed
7520,zerreißen::V,скъсам,пуатткэ
7521,zerstören::V,разруша,eerjedh
7522,zerstören::V,разруша,biejsstet
7523,zerstören::V,разруша,håhkkidit
7524,zerstören::V,разруша,heavahit
7525,zerstören::V,разруша,duš'šadit
7526,zerstören::V,разруша,bilidit
7527,zerstören::V,разруша,hevâttiđ
7528,zerstören::V,разруша,hiâvted
7529,zerstören::V,разруша,ёҏтэ
7530,verbrennen::V,изгоря,båeltedh
7531,verbrennen::V,изгоря,boalldet
7532,verbrennen::V,изгоря,boaldit
7533,verbrennen::V,изгоря,puál'diđ
7534,verbrennen::V,изгоря,puä´ldded
7535,verbrennen::V,изгоря,пуэлльтэ
7536,geben::V,дам,vedtedh
7537,geben::V,дам,vaddet
7538,geben::V,дам,addit
7539,geben::V,дам,addliđ
7540,geben::V,дам,ä´n
7541,geben::V,дам,аннҍтэ
7542,reichen::V,подам,geelkedh
7543,reichen::V,подам,lagádit
7544,reichen::V,подам,geiget
7545,reichen::V,подам,keigiđ
7546,reichen::V,подам,vuõiggâ´stted
7547,reichen::V,подам,аннҍтэ
7548,schenken::V,подаря,vedtedh
7549,schenken::V,подаря,vaddet
7550,schenken::V,подаря,skeaŋkut
7551,schenken::V,подаря,skeŋket
7552,schenken::V,подаря,skeŋkkiđ
7553,schenken::V,подаря,sǩiâŋkkâd
7554,schenken::V,подаря,ла̄ххе
7555,versprechen::V,обещая,luhpiedidh
7556,versprechen::V,обещая,jáhttet
7557,versprechen::V,обещая,lohpidit
7558,versprechen::V,обещая,lopediđ
7559,versprechen::V,обещая,lå´ppeed
7560,versprechen::V,обещая,о̄а̄шштҍе
7561,wünschen::V,желая,lahkoehtidh
7562,wünschen::V,желая,sávvat
7563,wünschen::V,желая,sávadit
7564,wünschen::V,желая,doaivvuhit
7565,wünschen::V,желая,tuá'ivuttiđ
7566,wünschen::V,желая,tuâivvad
7567,wünschen::V,желая,туввэ
7568,loben::V,хваля,girmedh
7569,loben::V,хваля,májnnot
7570,loben::V,хваля,rámmpot
7571,loben::V,хваля,máidnut
7572,loben::V,хваля,rámidit
7573,loben::V,хваля,rammuđ
7574,loben::V,хваля,rämidiđ
7575,loben::V,хваля,ââ´leed
7576,loben::V,хваля,ǩei´tted
7577,loben::V,хваля,кыйта
7578,küssen::V,целувам,tjånnahtidh
7579,küssen::V,целувам,tjuvliestidh
7580,küssen::V,целувам,tjullit
7581,küssen::V,целувам,tjulestit
7582,küssen::V,целувам,cum'mát
7583,küssen::V,целувам,cummistit
7584,küssen::V,целувам,cummâliđ
7585,küssen::V,целувам,cu´mmsted
7586,küssen::V,целувам,cu´mmstõõllâd
7587,küssen::V,целувам,нӣссэ
7588,wiegen::V,люлея,sjammadidh
7589,wiegen::V,люлея,vuohttot
7590,wiegen::V,люлея,vuohtudit
7591,wiegen::V,люлея,vuohttut
7592,wiegen::V,люлея,vuát'tuđ
7593,wiegen::V,люлея,nuäkkad
7594,wiegen::V,люлея,suâibted
7595,wiegen::V,люлея,нуагкэ
7596,zudecken::V,покрия,gaptjedh
7597,zudecken::V,покрия,loavddet
7598,zudecken::V,покрия,gokčat
7599,zudecken::V,покрия,luáv'diđ
7600,zudecken::V,покрия,kä´tted
7601,zudecken::V,покрия,ка̄ххьтэ
7602,wecken::V,събудя,gåaskodh
7603,wecken::V,събудя,båktet
7604,wecken::V,събудя,boktit
7605,wecken::V,събудя,rávkat
7606,wecken::V,събудя,cuvnâđ
7607,wecken::V,събудя,counnâd
7608,wecken::V,събудя,цо̄ввнэ
7609,zeigen::V,покажа,vuesiehtidh
7610,zeigen::V,покажа,vuosedit
7611,zeigen::V,покажа,giejgget
7612,zeigen::V,покажа,čájehit
7613,zeigen::V,покажа,čäittiđ
7614,zeigen::V,покажа,čujottiđ
7615,zeigen::V,покажа,čuäi´ted
7616,zeigen::V,покажа,вӯзьхе
7617,führen::V,водя,steeredh
7618,führen::V,водя,doalvvot
7619,führen::V,водя,láidet
7620,führen::V,водя,jođettiđ
7621,führen::V,водя,jåå´đted
7622,führen::V,водя,выгкэ
7623,führen::V,заведа,steeredh
7624,führen::V,заведа,doalvvot
7625,führen::V,заведа,láidet
7626,führen::V,заведа,jođettiđ
7627,führen::V,заведа,jåå´đted
7628,führen::V,заведа,выгкэ
7629,lehren::V,уча,ööhpehtidh
7630,lehren::V,уча,åhpadit
7631,lehren::V,уча,oahpahit
7632,lehren::V,уча,máttááttiđ
7633,lehren::V,уча,mätt'ted
7634,lehren::V,уча,vuä´ppsted
7635,lehren::V,уча,ма̄тҍха
7636,unterrichten::V,преподавам,ööhpehtidh
7637,unterrichten::V,преподавам,lågådit
7638,unterrichten::V,преподавам,åhpadit
7639,unterrichten::V,преподавам,oahpahit
7640,unterrichten::V,преподавам,škovliđ
7641,unterrichten::V,преподавам,máttááttiđ
7642,unterrichten::V,преподавам,mätt'ted
7643,unterrichten::V,преподавам,vuä´ppsted
7644,unterrichten::V,преподавам,ма̄тҍха
7645,aufziehen::V,отгледам,eeledh
7646,aufziehen::V,отгледам,bajedit
7647,aufziehen::V,отгледам,biebmat
7648,aufziehen::V,отгледам,pajaskeessiđ
7649,aufziehen::V,отгледам,šoddâdiđ
7650,aufziehen::V,отгледам,šõddeed
7651,aufziehen::V,отгледам,peâm'mad
7652,aufziehen::V,отгледам,вуэпьсе
7653,leiten::V,ръководя,lijrehtidh
7654,leiten::V,ръководя,lájddit
7655,leiten::V,ръководя,oatsodit
7656,leiten::V,ръководя,jođihit
7657,leiten::V,ръководя,stivriđ
7658,leiten::V,ръководя,hovdiđ
7659,leiten::V,ръководя,jåå´đted
7660,leiten::V,ръководя,выгкэ
7661,leiten::V,ръководя,вӯййкье
7662,leiten::V,управлявам,lijrehtidh
7663,leiten::V,управлявам,lájddit
7664,leiten::V,управлявам,oatsodit
7665,leiten::V,управлявам,jođihit
7666,leiten::V,управлявам,stivriđ
7667,leiten::V,управлявам,hovdiđ
7668,leiten::V,управлявам,jåå´đted
7669,leiten::V,управлявам,выгкэ
7670,leiten::V,управлявам,вӯййкье
7671,antreiben::V,подкарвам,eadtjoestidh
7672,antreiben::V,подкарвам,hasodit
7673,antreiben::V,подкарвам,hállsjedit
7674,antreiben::V,подкарвам,gevret
7675,antreiben::V,подкарвам,rássat
7676,antreiben::V,подкарвам,kušottiđ
7677,antreiben::V,подкарвам,huá'puttiđ
7678,antreiben::V,подкарвам,rääskted
7679,antreiben::V,подкарвам,hõškkled
7680,antreiben::V,подкарвам,ёадҌхе
7681,lassen::V,накарам,baajedh
7682,lassen::V,накарам,-ahttet
7683,lassen::V,накарам,diktit
7684,lassen::V,накарам,-ttiđ
7685,lassen::V,накарам,ä´n
7686,lassen::V,накарам,па̄ххкэ
7687,einladen::V,поканя,bööredh
7688,einladen::V,поканя,bivddit
7689,einladen::V,поканя,gåhttjot
7690,einladen::V,поканя,bovdet
7691,einladen::V,поканя,koččođ
7692,einladen::V,поканя,kåččad
7693,einladen::V,поканя,коаххче
7694,vereinigen::V,съединя,iktedidh
7695,vereinigen::V,съединя,aktidit
7696,vereinigen::V,съединя,ovttastahttit
7697,vereinigen::V,съединя,o'vtâstittiđ
7698,vereinigen::V,съединя,õhtteed
7699,vereinigen::V,съединя,э̄хтхэ
7700,besuchen::V,посетя,åahpodh
7701,besuchen::V,посетя,goevlelidh
7702,besuchen::V,посетя,guossit
7703,besuchen::V,посетя,gal'let
7704,besuchen::V,посетя,fitnat
7705,besuchen::V,посетя,kolliđ
7706,besuchen::V,посетя,kõ´ll'jed
7707,besuchen::V,посетя,по̄дтлэ
7708,besuchen::V,посетя,во̄тэдтэ
7709,besuchen::V,посетя,во̄а̄ррдэ
7710,treffen::V,срещна,dieviedidh
7711,treffen::V,срещна,iejvvit
7712,treffen::V,срещна,deaivat
7713,treffen::V,срещна,staaviđ
7714,treffen::V,срещна,teividiđ
7715,treffen::V,срещна,o´ddjõõttâd
7716,treffen::V,срещна,вуэсстлэ
7717,sich versammeln::V,събера се,gaavnedidh
7718,sich versammeln::V,събера се,tjoaggut
7719,sich versammeln::V,събера се,čoahkkanit
7720,sich versammeln::V,събера се,čokkâniđ
7721,sich versammeln::V,събера се,nurâdâttâđ
7722,sich versammeln::V,събера се,noorõõttâd
7723,sich versammeln::V,събера се,вӯллклэ
7724,spielen::V,играя,rïdtjedh
7725,spielen::V,играя,lustedalledh
7726,spielen::V,играя,ståhkat
7727,spielen::V,играя,stuvssit
7728,spielen::V,играя,speallat
7729,spielen::V,играя,le'ihâšiđ
7730,spielen::V,играя,siõrrâd
7731,spielen::V,играя,speâllad
7732,spielen::V,играя,сӣррэ
7733,singen::V,пея,laavlodh
7734,singen::V,пея,lávllot
7735,singen::V,пея,lávlut
7736,singen::V,пея,lávluđ
7737,singen::V,пея,läullad
7738,singen::V,пея,ла̄ввлэ
7739,tanzen::V,танцувам,daanhtsodh
7740,tanzen::V,танцувам,dánssat
7741,tanzen::V,танцувам,gærssulit
7742,tanzen::V,танцувам,dánset
7743,tanzen::V,танцувам,tánssáđ
7744,tanzen::V,танцувам,ta´nssjed
7745,tanzen::V,танцувам,pleäs'sjed
7746,tanzen::V,танцувам,нюччке
7747,tanzen::V,танцувам,пляссъе
7748,sich trennen::V,разделя се,jååkedidh
7749,sich trennen::V,разделя се,sirrat
7750,sich trennen::V,разделя се,sirádit
7751,sich trennen::V,разделя се,earránit
7752,sich trennen::V,разделя се,ratkuđ
7753,sich trennen::V,разделя се,rätkkjed
7754,sich trennen::V,разделя се,кӯдтъе
7755,verlassen::V,напусна,laehpedh
7756,verlassen::V,напусна,guodet
7757,verlassen::V,напусна,guođđit
7758,verlassen::V,напусна,hilgođ
7759,verlassen::V,напусна,kyeđđiđ
7760,verlassen::V,напусна,kue´đđed
7761,verlassen::V,напусна,сӯһпъе
7762,retten::V,спася,gorredidh
7763,retten::V,спася,gádjot
7764,retten::V,спася,gádjut
7765,retten::V,спася,kááijuđ
7766,retten::V,спася,piä'luštiđ
7767,retten::V,спася,ka´jjeed
7768,retten::V,спася,вуаннче
7769,bewachen::V,охранявам,geehtedh
7770,bewachen::V,охранявам,váktit
7771,bewachen::V,охранявам,fáktet
7772,bewachen::V,охранявам,vahtiđ
7773,bewachen::V,охранявам,värddjed
7774,bewachen::V,охранявам,va´httjed
7775,bewachen::V,охранявам,пынне
7776,bewachen::V,охранявам,ка̄рвуллэ
7777,schützen::V,запазя,vaarjelidh
7778,schützen::V,запазя,suoddjit
7779,schützen::V,запазя,suodjalit
7780,schützen::V,запазя,suddjet
7781,schützen::V,запазя,varjâliđ
7782,schützen::V,запазя,suâided
7783,schützen::V,запазя,varjjled
7784,schützen::V,запазя,пынне
7785,verteidigen::V,защитя,vaarjelidh
7786,verteidigen::V,защитя,bælostit
7787,verteidigen::V,защитя,bealuštit
7788,verteidigen::V,защитя,čuollat
7789,verteidigen::V,защитя,piä'luštiđ
7790,verteidigen::V,защитя,peälšted
7791,verteidigen::V,защитя,пэ̄лль мэ̄ннэ
7792,sich schlagen::V,бия се,dåarodh
7793,sich schlagen::V,бия се,tjoelestidh
7794,sich schlagen::V,бия се,doarrot
7795,sich schlagen::V,бия се,doarrut
7796,sich schlagen::V,бия се,tuárruđ
7797,sich schlagen::V,бия се,tuärrad
7798,sich schlagen::V,бия се,туаррэ
7799,schießen::V,стрелям,vuetjedh
7800,schießen::V,стрелям,skööhtedh
7801,schießen::V,стрелям,vuohtjet
7802,schießen::V,стрелям,báhčit
7803,schießen::V,стрелям,pääččiđ
7804,schießen::V,стрелям,pää´ččed
7805,schießen::V,стрелям,ря̄хшкхэ
7806,siegen::V,победя,vïtnedh
7807,siegen::V,победя,vuojttet
7808,siegen::V,победя,vuoitit
7809,siegen::V,победя,vyei'ttiđ
7810,siegen::V,победя,vuei´tted
7811,siegen::V,победя,вуэйхьтэ
7812,ärgern::V,ядосам,måarahtehtedh
7813,ärgern::V,ядосам,suhttadit
7814,ärgern::V,ядосам,hárdit
7815,ärgern::V,ядосам,piä'ṿuttiđ
7816,ärgern::V,ядосам,âsseed
7817,ärgern::V,ядосам,се̄нтхэ
7818,schlagen::V,бия,håasedh
7819,schlagen::V,бия,laekedh
7820,schlagen::V,бия,tsábbmet
7821,schlagen::V,бия,tjassket
7822,schlagen::V,бия,huškut
7823,schlagen::V,бия,časkeđ
7824,schlagen::V,бия,čâ´cǩǩed
7825,schlagen::V,бия,та̄гкэ
7826,schlagen::V,бия,ва̄сстэ
7827,schlagen::V,ударя,håasedh
7828,schlagen::V,ударя,laekedh
7829,schlagen::V,ударя,tsábbmet
7830,schlagen::V,ударя,tjassket
7831,schlagen::V,ударя,huškut
7832,schlagen::V,ударя,časkeđ
7833,schlagen::V,ударя,čâ´cǩǩed
7834,schlagen::V,ударя,та̄гкэ
7835,schlagen::V,ударя,ва̄сстэ
7836,treten::V,ритам,tjïektjedh
7837,treten::V,ритам,tjiektjat
7838,treten::V,ритам,čiekčat
7839,treten::V,ритам,čieh'čâđ
7840,treten::V,ритам,tanccâđ
7841,treten::V,ритам,tanccâd
7842,treten::V,ритам,то̄ппцэ
7843,stechen::V,бодна,baskedh
7844,stechen::V,бодна,tjuoggit
7845,stechen::V,бодна,čuoggut
7846,stechen::V,бодна,čuog'giđ
7847,stechen::V,бодна,čuõ´ǧ'ǧeed
7848,stechen::V,бодна,чо̄ххкэ
7849,stoßen::V,бутна,nehkiehtidh
7850,stoßen::V,бутна,nårddådit
7851,stoßen::V,бутна,nordadit
7852,stoßen::V,бутна,nutkâliđ
7853,stoßen::V,бутна,oi´ǧǧeed
7854,stoßen::V,бутна,оййкье
7855,stoßen::V,бутна,тоалкъе
7856,stoßen::V,блъсна,nehkiehtidh
7857,stoßen::V,блъсна,nårddådit
7858,stoßen::V,блъсна,nordadit
7859,stoßen::V,блъсна,nutkâliđ
7860,stoßen::V,блъсна,oi´ǧǧeed
7861,stoßen::V,блъсна,оййкье
7862,stoßen::V,блъсна,тоалкъе
7863,stören::V,смутя,stööredh
7864,stören::V,смутя,hearaldehtedh
7865,stören::V,смутя,massit
7866,stören::V,смутя,sjuddit
7867,stören::V,смутя,heađuštit
7868,stören::V,смутя,hettiđ
7869,stören::V,смутя,heṃâdiđ
7870,stören::V,смутя,stamlded
7871,stören::V,смутя,вӣршэ
7872,stören::V,смутя,е̄кхэллэ
7873,belästigen::V,отегча,vaejviestidh
7874,belästigen::V,отегча,vájvedit
7875,belästigen::V,отегча,muodástuhttet
7876,belästigen::V,отегча,váivvidit
7877,belästigen::V,отегча,bieguhit
7878,belästigen::V,отегча,vä'ividiđ
7879,belästigen::V,отегча,stamlded
7880,belästigen::V,отегча,е̄кхэллэ
7881,belästigen::V,отегча,во̄а̄йвшэ
7882,belästigen::V,безпокоя,vaejviestidh
7883,belästigen::V,безпокоя,vájvedit
7884,belästigen::V,безпокоя,muodástuhttet
7885,belästigen::V,безпокоя,váivvidit
7886,belästigen::V,безпокоя,bieguhit
7887,belästigen::V,безпокоя,vä'ividiđ
7888,belästigen::V,безпокоя,stamlded
7889,belästigen::V,безпокоя,е̄кхэллэ
7890,belästigen::V,безпокоя,во̄а̄йвшэ
7891,verbergen::V,скрия,tjïekedh
7892,verbergen::V,скрия,tjiehkat
7893,verbergen::V,скрия,čiehkat
7894,verbergen::V,скрия,čieḥâđ
7895,verbergen::V,скрия,peittad
7896,verbergen::V,скрия,чӣгкэ
7897,verbergen::V,скрия,пе̄йхьтэ
7898,täuschen::V,измамя,iermedh
7899,täuschen::V,измамя,eajhkaldehtedh
7900,täuschen::V,измамя,tjáddjit
7901,täuschen::V,измамя,dájuhit
7902,täuschen::V,измамя,viehtalit
7903,täuschen::V,измамя,villiđ
7904,täuschen::V,измамя,ǩiõllâd
7905,täuschen::V,измамя,вӯйхе
7906,täuschen::V,измамя,пе̄йхьтэ
7907,täuschen::V,измамя,ке̄лсэллэ
7908,betrügen::V,измамя,biehtedh
7909,betrügen::V,измамя,biehttet
7910,betrügen::V,измамя,beahttit
7911,betrügen::V,измамя,filliđ
7912,betrügen::V,измамя,ǩiõllâd
7913,betrügen::V,измамя,pä´rtteed
7914,betrügen::V,измамя,вӯйхе
7915,betrügen::V,измамя,пе̄йхьтэ
7916,betrügen::V,измамя,ке̄лсэллэ
7917,töten::V,убия,buvvedh
7918,töten::V,убия,gåddet
7919,töten::V,убия,soaggit
7920,töten::V,убия,goddit
7921,töten::V,убия,surmiđ
7922,töten::V,убия,jämittiđ
7923,töten::V,убия,kå´dded
7924,töten::V,убия,so´rmmjed
7925,töten::V,убия,коаннҌтэ
7926,töten::V,умъртвя,buvvedh
7927,töten::V,умъртвя,gåddet
7928,töten::V,умъртвя,soaggit
7929,töten::V,умъртвя,goddit
7930,töten::V,умъртвя,surmiđ
7931,töten::V,умъртвя,jämittiđ
7932,töten::V,умъртвя,kå´dded
7933,töten::V,умъртвя,so´rmmjed
7934,töten::V,умъртвя,коаннҌтэ
7935,wohnen::V,живея,årrodh
7936,wohnen::V,живея,veasodh
7937,wohnen::V,живея,årrot
7938,wohnen::V,живея,viessot
7939,wohnen::V,живея,orrut
7940,wohnen::V,живея,aassâđ
7941,wohnen::V,живея,aassâd
7942,wohnen::V,живея,jälsted
7943,wohnen::V,живея,е̄лле
7944,arbeiten::V,работя,barkedh
7945,arbeiten::V,работя,rihtjat
7946,arbeiten::V,работя,bargat
7947,arbeiten::V,работя,porgâđ
7948,arbeiten::V,работя,tue´j'jeed
7949,arbeiten::V,работя,лыххкэ
7950,arbeiten::V,работя,ро̄бхушшэ
7951,sammeln::V,събера,tjåegkedh
7952,sammeln::V,събера,tjoahkkit
7953,sammeln::V,събера,čoaggit
7954,sammeln::V,събера,čokkiđ
7955,sammeln::V,събера,čuág'giđ
7956,sammeln::V,събера,noorrâd
7957,sammeln::V,събера,нёавсэ
7958,pflücken::V,бера,tjåegkedh
7959,pflücken::V,бера,tjoagget
7960,pflücken::V,бера,čoaggit
7961,pflücken::V,бера,čuág'giđ
7962,pflücken::V,бера,uussâd
7963,pflücken::V,бера,кышшкэ
7964,pflücken::V,откъсна,tjåegkedh
7965,pflücken::V,откъсна,tjoagget
7966,pflücken::V,откъсна,čoaggit
7967,pflücken::V,откъсна,čuág'giđ
7968,pflücken::V,откъсна,uussâd
7969,pflücken::V,откъсна,кышшкэ
7970,jagen::V,ловувам,bearhtodh
7971,jagen::V,ловувам,viejddit
7972,jagen::V,ловувам,bivdit
7973,jagen::V,ловувам,miä'cástiđ
7974,jagen::V,ловувам,miä´csted
7975,jagen::V,ловувам,ме̄ххьцтэ
7976,fischen::V,ловя риба,gööledh
7977,fischen::V,ловя риба,håagkodh
7978,fischen::V,ловя риба,guollit
7979,fischen::V,ловя риба,guolástit
7980,fischen::V,ловя риба,kuá'lástiđ
7981,fischen::V,ловя риба,kue´llšeed
7982,fischen::V,ловя риба,шылле кӯль
7983,fassen::V,хвана,bivtedh
7984,fassen::V,хвана,giddit
7985,fassen::V,хвана,bivdit
7986,fassen::V,хвана,pivdeđ
7987,fassen::V,хвана,kå´dded
7988,fassen::V,хвана,со̄а̄гкэ
7989,hüten::V,пазя,geehtedh
7990,hüten::V,пазя,váktit
7991,hüten::V,пазя,geahččat
7992,hüten::V,пазя,keččâđ
7993,hüten::V,пазя,hoi´ddjed
7994,hüten::V,пазя,пынне
7995,treiben::V,карам,vuejiehtidh
7996,treiben::V,карам,vuojedit
7997,treiben::V,карам,vuodjelit
7998,treiben::V,карам,vyeijiđ
7999,treiben::V,карам,vue´jjad
8000,treiben::V,карам,выйхе
8001,treiben::V,карам,го̄ннэ
8002,anbinden::V,завържа,viedtedh
8003,anbinden::V,завържа,gaarhkedidh
8004,anbinden::V,завържа,dabrrit
8005,anbinden::V,завържа,dæhppodit
8006,anbinden::V,завържа,čatnat
8007,anbinden::V,завържа,čoonnâđ
8008,anbinden::V,завържа,čõõnnâd
8009,anbinden::V,завържа,ко̄ррэ
8010,füttern::V,храня,bïepmehtidh
8011,füttern::V,храня,biebbmat
8012,füttern::V,храня,biebmat
8013,füttern::V,храня,purâttiđ
8014,füttern::V,храня,poorted
8015,füttern::V,храня,peâm'mad
8016,füttern::V,храня,поҏтэ
8017,melken::V,доя,buhtjedh
8018,melken::V,доя,båhtjet
8019,melken::V,доя,bahčit
8020,melken::V,доя,paččeeđ
8021,melken::V,доя,pââččad
