,Concept_ID,lv,nl
2304,setzen::V,пуксьӧдны,zetten
2305,setzen::V,пуксьӧдны,plaatsen
2306,setzen::V,sēdināt,zetten
2307,setzen::V,sēdināt,plaatsen
2308,legen::V,пуктыны,leggen
2309,legen::V,likt,leggen
2310,berühren::V,вӧрзьӧдны,aanraken
2311,berühren::V,инмӧдчывны,aanraken
2312,berühren::V,skart,aanraken
2313,berühren::V,aizskart,aanraken
2314,verbinden::V,йитны,verbinden
2315,verbinden::V,saistīt,verbinden
2316,verbinden::V,savienot,verbinden
2317,bedecken::V,вевттьыны,bedekken
2318,bedecken::V,apsegt,bedekken
2319,bedecken::V,pārsegt,bedekken
2320,aufhängen::V,ӧшӧдны,ophangen
2321,aufhängen::V,джагӧдны,ophangen
2322,aufhängen::V,uzkārt,ophangen
2323,anzünden::V,ӧзтыны,aansteken
2324,anzünden::V,aizdegt,aansteken
2325,anzünden::V,aizdedzināt,aansteken
2326,aufheben::V,чеччӧдны,oprapen
2327,aufheben::V,сувтӧдны,oprapen
2328,aufheben::V,pacelt,oprapen
2329,zurücklassen::V,кольны,achterlaten
2330,zurücklassen::V,atstāt,achterlaten
2331,verlieren::V,воштыны,verliezen
2332,verlieren::V,zaudēt,verliezen
2333,verlieren::V,pazaudēt,verliezen
2334,fallen lassen::V,уськӧдны,laten vallen
2335,fallen lassen::V,nomest,laten vallen
2336,machen::V,вӧчны,maken
2337,machen::V,лӧсьӧдны,maken
2338,machen::V,darīt,maken
2339,herstellen::V,лӧсьӧдны,produceren
2340,herstellen::V,лӧсьӧдны,voortbrengen
2341,herstellen::V,ražot,produceren
2342,herstellen::V,ražot,voortbrengen
2343,herstellen::V,izgatavot,produceren
2344,herstellen::V,izgatavot,voortbrengen
2345,bauen::V,лэптыны,bouwen
2346,bauen::V,celt,bouwen
2347,bauen::V,būvēt,bouwen
2348,reparieren::V,дзоньтавны,repareren
2349,reparieren::V,дзоньтавны,herstellen
2350,reparieren::V,labot,repareren
2351,reparieren::V,labot,herstellen
2352,reparieren::V,remontēt,repareren
2353,reparieren::V,remontēt,herstellen
2354,verbessern::V,бурмӧдны,verbeteren
2355,verbessern::V,labot,verbeteren
2356,verbessern::V,izlabot,verbeteren
2357,ändern::V,вежны,wijzigen
2358,ändern::V,вежны,veranderen
2359,ändern::V,mainīt,wijzigen
2360,ändern::V,mainīt,veranderen
2361,graben::V,кодйыны,graven
2362,graben::V,rakt,graven
2363,beugen::V,куснявны,buigen
2364,beugen::V,liekt,buigen
2365,biegen::V,куснявны,buigen
2366,biegen::V,liekt,buigen
2367,drehen::V,бергӧдлыны,draaien
2368,drehen::V,griezt,draaien
2369,wenden::V,бергӧдны,keren
2370,wenden::V,бергӧдны,wenden
2371,wenden::V,apgriezt,keren
2372,wenden::V,apgriezt,wenden
2373,umdrehen::V,бергӧдны,omdraaien
2374,umdrehen::V,apgriezt,omdraaien
2375,heben::V,лэптыны,heffen
2376,heben::V,лэптыны,optillen
2377,heben::V,celt,heffen
2378,heben::V,celt,optillen
2379,heben::V,cilāt,heffen
2380,heben::V,cilāt,optillen
2381,heben::V,pacelt,heffen
2382,heben::V,pacelt,optillen
2383,hochheben::V,кыпӧдны,tillen
2384,hochheben::V,pacelt,tillen
2385,ergreifen::V,кутны,pakken
2386,ergreifen::V,кутны,grijpen
2387,ergreifen::V,paķert,pakken
2388,ergreifen::V,paķert,grijpen
2389,ergreifen::V,satvert,pakken
2390,ergreifen::V,satvert,grijpen
2391,halten::V,кутны,houden
2392,halten::V,turēt,houden
2393,halten::V,saturēt,houden
2394,drücken::V,личкыны,drukken
2395,drücken::V,топӧдны,drukken
2396,drücken::V,spiest,drukken
2397,schieben::V,ӧтдортны,duwen
2398,schieben::V,ӧтдортны,schuiven
2399,schieben::V,йӧткыштны,duwen
2400,schieben::V,йӧткыштны,schuiven
2401,schieben::V,stumt,duwen
2402,schieben::V,stumt,schuiven
2403,kratzen::V,гуджӧдны,krassen
2404,kratzen::V,kasīt,krassen
2405,kratzen::V,skrāpēt,krassen
2406,lecken::V,нювны,likken
2407,lecken::V,lakt,likken
2408,lecken::V,laizīt,likken
2409,beißen::V,курччыны,bijten
2410,beißen::V,kost,bijten
2411,abreißen::V,орӧдны,afrukken
2412,abreißen::V,орӧдны,afscheuren
2413,abreißen::V,atraut,afrukken
2414,abreißen::V,atraut,afscheuren
2415,abreißen::V,atplēst,afrukken
2416,abreißen::V,atplēst,afscheuren
2417,abschneiden::V,вундавны,afsnijden
2418,abschneiden::V,nogriezt,afsnijden
2419,binden::V,гӧрддзавны,binden
2420,binden::V,кӧртавны,binden
2421,binden::V,siet,binden
2422,binden::V,aptīt,binden
2423,stecken::V,сюйны,steken
2424,stecken::V,bāzt,steken
2425,stecken::V,spraust,steken
2426,brechen::V,чегны,breken
2427,brechen::V,lauzt,breken
2428,brechen::V,lauzīt,breken
2429,klopfen::V,камгыны,kloppen
2430,klopfen::V,klauvēt,kloppen
2431,hauen::V,нӧйнты,houwen
2432,hauen::V,кучкыны,houwen
2433,hauen::V,cirst,houwen
2434,hauen::V,dauzīt,houwen
2435,kleben::V,лемавны,plakken
2436,kleben::V,ляскавны,plakken
2437,kleben::V,līmēt,plakken
2438,kleben::V,lipināt,plakken
2439,reiben::V,тільны,wrijven
2440,reiben::V,зыравны,wrijven
2441,reiben::V,rīvēt,wrijven
2442,reiben::V,berzēt,wrijven
2443,streichen::V,мавтны,smeren
2444,streichen::V,ziest,smeren
2445,streichen::V,triept,smeren
2446,schleifen::V,кеслыны,slijpen
2447,schleifen::V,trīt,slijpen
2448,schleifen::V,asināt,slijpen
2449,schneiden::V,шырны,snijden
2450,schneiden::V,griezt,snijden
2451,schneiden::V,sagriezt,snijden
2452,rütteln::V,легӧдны,schudden
2453,rütteln::V,катлӧдлыны,schudden
2454,rütteln::V,kratīt,schudden
2455,rütteln::V,purināt,schudden
2456,schütteln::V,тракӧдны,schudden
2457,schütteln::V,kratīt,schudden
2458,schwenken::V,ӧвтны,wuiven
2459,schwenken::V,ӧвтны,zwaaien
2460,schwenken::V,шенасьны,wuiven
2461,schwenken::V,шенасьны,zwaaien
2462,schwenken::V,vēzēt,wuiven
2463,schwenken::V,vēzēt,zwaaien
2464,schwenken::V,vēcināt,wuiven
2465,schwenken::V,vēcināt,zwaaien
2466,schütten::V,кисьтны,gieten
2467,schütten::V,кисьтны,storten
2468,schütten::V,bērt,gieten
2469,schütten::V,bērt,storten
2470,füllen::V,тыртны,vullen
2471,füllen::V,pildīt,vullen
2472,füllen::V,piepildīt,vullen
2473,einwickeln::V,тубыртны,inwikkelen
2474,einwickeln::V,ietīt,inwikkelen
2475,tragen::V,нуны,dragen
2476,tragen::V,nest,dragen
2477,schleppen::V,кыскавны,slepen
2478,schleppen::V,stiept,slepen
2479,schleppen::V,staipīt,slepen
2480,ziehen::V,кыскыны,trekken
2481,ziehen::V,vilkt,trekken
2482,aufbewahren::V,видзны,bewaren
2483,aufbewahren::V,glabāt,bewaren
2484,aufbewahren::V,uzglabāt,bewaren
2485,werfen::V,чӧвтны,gooien
2486,werfen::V,шыбитны,gooien
2487,werfen::V,mest,gooien
2488,werfen::V,sviest,gooien
2489,fangen::V,кутны,vangen
2490,fangen::V,ķert,vangen
2491,fangen::V,uzķert,vangen
2492,packen::V,босьтны,pakken
2493,packen::V,босьтны,vastpakken
2494,packen::V,paķert,pakken
2495,packen::V,paķert,vastpakken
2496,packen::V,satvert,pakken
2497,packen::V,satvert,vastpakken
2498,verstecken::V,дзебны,verstoppen
2499,verstecken::V,slēpt,verstoppen
2500,verstecken::V,noglabāt,verstoppen
2501,teilen::V,юкны,delen
2502,teilen::V,dalīt,delen
2503,schicken::V,ыстыны,sturen
2504,schicken::V,sūtīt,sturen
2505,schicken::V,atsūtīt,sturen
2506,bringen::V,вайны,brengen
2507,bringen::V,atvest,brengen
2508,hinzufügen::V,содтыны,toevoegen
2509,hinzufügen::V,pievienot,toevoegen
2510,bekommen::V,босьтны,verkrijgen
2511,bekommen::V,dabūt,verkrijgen
2512,erhalten::V,босьтны,krijgen
2513,erhalten::V,saņemt,krijgen
2514,nehmen::V,босьтны,nemen
2515,nehmen::V,ņemt,nemen
2516,nehmen::V,paņemt,nemen
2517,wählen::V,бӧрйыны,kiezen
2518,wählen::V,бӧрйыны,verkiezen
2519,wählen::V,ievēlēt,kiezen
2520,wählen::V,ievēlēt,verkiezen
2521,auswählen::V,бӧрйыны,uitkiezen
2522,auswählen::V,izvēlēt,uitkiezen
2523,bewahren::V,видзны,bewaren
2524,bewahren::V,saglabāt,bewaren
2525,behindern::V,конйӧдлыны,hinderen
2526,behindern::V,джӧмдӧдны,hinderen
2527,behindern::V,kavēt,hinderen
2528,behindern::V,aizkavēt,hinderen
2529,verderben::V,тшыкӧдны,bederven
2530,verderben::V,sabojāt,bederven
2531,beschädigen::V,тшыкӧдны,beschadigen
2532,beschädigen::V,bojāt,beschadigen
2533,beschädigen::V,maitāt,beschadigen
2534,zerbrechen::V,жуглыны,breken
2535,zerbrechen::V,жуглыны,stukbreken
2536,zerbrechen::V,salauzt,breken
2537,zerbrechen::V,salauzt,stukbreken
2538,zerbrechen::V,sadauzīt,breken
2539,zerbrechen::V,sadauzīt,stukbreken
2540,zerreißen::V,орӧдны,scheuren
2541,zerreißen::V,орӧдны,verscheuren
2542,zerreißen::V,pārraut,scheuren
2543,zerreißen::V,pārraut,verscheuren
2544,zerstören::V,жугӧдны,vernielen
2545,zerstören::V,кисьтны,vernielen
2546,zerstören::V,косявны,vernielen
2547,zerstören::V,graut,vernielen
2548,zerstören::V,sagraut,vernielen
2549,verbrennen::V,сотны,branden
2550,verbrennen::V,сотны,verbranden
2551,verbrennen::V,сотчыны,branden
2552,verbrennen::V,сотчыны,verbranden
2553,verbrennen::V,dedzināt,branden
2554,verbrennen::V,dedzināt,verbranden
2555,verbrennen::V,sadedzināt,branden
2556,verbrennen::V,sadedzināt,verbranden
2557,geben::V,сетны,geven
2558,geben::V,dot,geven
2559,geben::V,padot,geven
2560,reichen::V,сетны,reiken
2561,reichen::V,сетны,aanreiken
2562,reichen::V,padot,reiken
2563,reichen::V,padot,aanreiken
2564,reichen::V,sniegt,reiken
2565,reichen::V,sniegt,aanreiken
2566,schenken::V,козьнавны,schenken
2567,schenken::V,dāvāt,schenken
2568,schenken::V,dāvināt,schenken
2569,versprechen::V,кыв сетны,beloven
2570,versprechen::V,solīt,beloven
2571,versprechen::V,apsolīt,beloven
2572,wünschen::V,кӧсйыны,wensen
2573,wünschen::V,vēlēt,wensen
2574,wünschen::V,novēlēt,wensen
2575,loben::V,ошкыны,loven
2576,loben::V,ошкыны,prijzen
2577,loben::V,lielīt,loven
2578,loben::V,lielīt,prijzen
2579,küssen::V,окавны,kussen
2580,küssen::V,bučot,kussen
2581,küssen::V,skūpstīt,kussen
2582,wiegen::V,гудрӧдлыны,wiegen
2583,wiegen::V,šūpot,wiegen
2584,zudecken::V,веввттьыны,toedekken
2585,zudecken::V,apklāt,toedekken
2586,zudecken::V,aizsegt,toedekken
2587,wecken::V,садьмӧдны,wekken
2588,wecken::V,чуксавны,wekken
2589,wecken::V,modināt,wekken
2590,zeigen::V,петкӧдлыны,tonen
2591,zeigen::V,петкӧдлыны,wijzen
2592,zeigen::V,rādīt,tonen
2593,zeigen::V,rādīt,wijzen
2594,führen::V,нуӧдны,voeren
2595,führen::V,vadīt,voeren
2596,lehren::V,велӧдны,leren
2597,lehren::V,mācīt,leren
2598,lehren::V,iemācīt,leren
2599,unterrichten::V,велӧдны,onderwijzen
2600,unterrichten::V,apmācīt,onderwijzen
2601,aufziehen::V,быдтыны,grootbrengen
2602,aufziehen::V,uzaudzināt,grootbrengen
2603,leiten::V,веськӧдлыны,leiden
2604,leiten::V,vadīt,leiden
2605,leiten::V,pārzināt,leiden
2606,antreiben::V,тэрмӧдны,aandrijven
2607,antreiben::V,urdīt,aandrijven
2608,antreiben::V,mudināt,aandrijven
2609,lassen::V,тшӧктыны,laten
2610,lassen::V,ļaut,laten
2611,einladen::V,корны,uitnodigen
2612,einladen::V,ielūgt,uitnodigen
2613,einladen::V,aicināt,uitnodigen
2614,vereinigen::V,ӧтувтны,verenigen
2615,vereinigen::V,котыртны,verenigen
2616,vereinigen::V,vienot,verenigen
2617,vereinigen::V,apvienot,verenigen
2618,besuchen::V,волыны,bezoeken
2619,besuchen::V,ветлыны,bezoeken
2620,besuchen::V,apciemot,bezoeken
2621,treffen::V,вочаӧдны,treffen
2622,treffen::V,вочаӧдны,ontmoeten
2623,treffen::V,паныдавны,treffen
2624,treffen::V,паныдавны,ontmoeten
2625,treffen::V,satikt,treffen
2626,treffen::V,satikt,ontmoeten
2627,treffen::V,sastapt,treffen
2628,treffen::V,sastapt,ontmoeten
2629,sich versammeln::V,лӧсьӧдчыны,zich verzamelen
2630,sich versammeln::V,salasīties,zich verzamelen
2631,sich versammeln::V,sapulcēties,zich verzamelen
2632,spielen::V,ворсны,spelen
2633,spielen::V,spēlēt,spelen
2634,spielen::V,spēlēties,spelen
2635,singen::V,сьывны,zingen
2636,singen::V,dziedāt,zingen
2637,tanzen::V,йӧктыны,dansen
2638,tanzen::V,diet,dansen
2639,tanzen::V,dejot,dansen
2640,tanzen::V,dancot,dansen
2641,sich trennen::V,торйӧдчыны,van elkaar gaan
2642,sich trennen::V,šķirties,van elkaar gaan
2643,sich trennen::V,izšķirties,van elkaar gaan
2644,verlassen::V,эновтны,verlaten
2645,verlassen::V,atstāt,verlaten
2646,retten::V,видзны,redden
2647,retten::V,мездыны,redden
2648,retten::V,glābt,redden
2649,bewachen::V,видзны,bewaken
2650,bewachen::V,sargāt,bewaken
2651,schützen::V,видзны,beschermen
2652,schützen::V,pasargāt,beschermen
2653,schützen::V,aizsargāt,beschermen
2654,verteidigen::V,дорйыны,verdedigen
2655,verteidigen::V,aizstāvēt,verdedigen
2656,sich schlagen::V,косясьны,knokken
2657,sich schlagen::V,kauties,knokken
2658,sich schlagen::V,izkauties,knokken
2659,schießen::V,лыйны,schieten
2660,schießen::V,šaut,schieten
2661,schießen::V,šaudīt,schieten
2662,siegen::V,вермыны,overwinnen
2663,siegen::V,uzvarēt,overwinnen
2664,ärgern::V,лӧгӧдны,ergeren
2665,ärgern::V,лёкмӧдны,ergeren
2666,ärgern::V,скӧрмӧдны,ergeren
2667,ärgern::V,sadusmot,ergeren
2668,schlagen::V,вартны,slaan
2669,schlagen::V,sist,slaan
2670,schlagen::V,triekt,slaan
2671,treten::V,лёгны,trappen
2672,treten::V,лёгны,schoppen
2673,treten::V,майкны,trappen
2674,treten::V,майкны,schoppen
2675,treten::V,mīt,trappen
2676,treten::V,mīt,schoppen
2677,treten::V,paspert,trappen
2678,treten::V,paspert,schoppen
2679,stechen::V,бышткыны,steken
2680,stechen::V,бышткыны,prikken
2681,stechen::V,durt,steken
2682,stechen::V,durt,prikken
2683,stoßen::V,тойлыны,stoten
2684,stoßen::V,йӧткавны,stoten
2685,stoßen::V,grūst,stoten
2686,stehlen::V,гусявны,stelen
2687,stehlen::V,zagt,stelen
2688,stören::V,падмӧдны,storen
2689,stören::V,падмӧдны,verstoren
2690,stören::V,traucēt,storen
2691,stören::V,traucēt,verstoren
2692,belästigen::V,дӧзмӧдны,lastig vallen
2693,belästigen::V,apgrūtināt,lastig vallen
2694,verbergen::V,дзебны,verbergen
2695,verbergen::V,сайӧдны,verbergen
2696,verbergen::V,slēpt,verbergen
2697,verbergen::V,paslēpt,verbergen
2698,täuschen::V,пӧръявны,misleiden
2699,täuschen::V,ылӧдны,misleiden
2700,täuschen::V,mānīt,misleiden
2701,täuschen::V,maldināt,misleiden
2702,betrügen::V,сӧрны,bedriegen
2703,betrügen::V,krāpt,bedriegen
2704,betrügen::V,apkrāpt,bedriegen
2705,töten::V,вины,doden
2706,töten::V,nāvēt,doden
2707,töten::V,nogalināt,doden
2708,wohnen::V,овны,wonen
2709,wohnen::V,dzīvot,wonen
2710,arbeiten::V,уджавны,werken
2711,arbeiten::V,strādāt,werken
2712,arbeiten::V,darboties,werken
2713,sammeln::V,чукӧртны,inzamelen
2714,sammeln::V,чукӧртны,verzamelen
2715,sammeln::V,vākt,inzamelen
2716,sammeln::V,vākt,verzamelen
2717,pflücken::V,вотны,plukken
2718,pflücken::V,ӧктыны,plukken
2719,pflücken::V,raut,plukken
2720,pflücken::V,plūkt,plukken
2721,jagen::V,кыйсьыны,jagen
2722,jagen::V,medīt,jagen
2723,fischen::V,чери кыйны,vissen
2724,fischen::V,zvejot,vissen
2725,fassen::V,кутны,vangen
2726,fassen::V,saķert,vangen
2727,hüten::V,видзны,hoeden
2728,hüten::V,йирӧдны,hoeden
2729,hüten::V,ganīt,hoeden
2730,treiben::V,вӧтлыны,drijven
2731,treiben::V,dzīt,drijven
2732,anbinden::V,домавны,vastbinden
2733,anbinden::V,piesiet,vastbinden
2734,anbinden::V,piesaistīt,vastbinden
2735,füttern::V,вердны,voeren
2736,füttern::V,barot,voeren
2737,melken::V,лысьтыны,melken
2738,melken::V,slaukt,melken
2739,hacken::V,керавны,hakken
2740,hacken::V,kapāt,hakken
2741,gießen::V,киськавны,gieten
2742,gießen::V,liet,gieten
2743,gießen::V,laistīt,gieten
2744,reifen::V,кисьмыны,rijpen
2745,reifen::V,briest,rijpen
2746,zubereiten::V,дасьтыны,klaarmaken
2747,zubereiten::V,дасьтыны,toebereiden
2748,zubereiten::V,taisīt,klaarmaken
2749,zubereiten::V,taisīt,toebereiden
2750,zubereiten::V,gatavot,klaarmaken
2751,zubereiten::V,gatavot,toebereiden
2752,kochen::V,пуны,koken
2753,kochen::V,vārīt,koken
2754,backen::V,пӧжавны,bakken
2755,backen::V,cept,bakken
2756,braten::V,пражитны,braden
2757,braten::V,cept,braden
2758,braten::V,cepināt,braden
2759,umrühren::V,сорлавны,omroeren
2760,umrühren::V,maisīt,omroeren
2761,umrühren::V,apmaisīt,omroeren
2762,stricken::V,кӧртны,breien
2763,stricken::V,adīt,breien
2764,nähen::V,вурны,naaien
2765,nähen::V,šūt,naaien
2766,färben::V,мичӧдны,verven
2767,färben::V,мичӧдны,kleuren
2768,färben::V,краситны,verven
2769,färben::V,краситны,kleuren
2770,färben::V,krāsot,verven
2771,färben::V,krāsot,kleuren
2772,färben::V,nokrāsot,verven
2773,färben::V,nokrāsot,kleuren
2774,reinigen::V,весавны,reinigen
2775,reinigen::V,tīrīt,reinigen
2776,reinigen::V,attīrīt,reinigen
2777,waschen::V,мыськыны,wassen
2778,waschen::V,mazgāt,wassen
2779,abwischen::V,чышкыны,afvegen
2780,abwischen::V,noslaucīt,afvegen
2781,spülen::V,пожъявны,spoelen
2782,spülen::V,пожъявны,afwassen
2783,spülen::V,skalot,spoelen
2784,spülen::V,skalot,afwassen
2785,fegen::V,чышкыны,vegen
2786,fegen::V,slaucīt,vegen
2787,kehren::V,чышкыны,vegen
2788,kehren::V,mēzt,vegen
2789,baden::V,купайтчыны,baden
2790,baden::V,peldēties,baden
2791,sich waschen::V,мыссьыны,zich wassen
2792,sich waschen::V,mazgāties,zich wassen
2793,ausziehen::V,пӧрччӧдны,uittrekken
2794,ausziehen::V,noģērbt,uittrekken
2795,anziehen::V,кӧмавны,aantrekken
2796,anziehen::V,пасьтавны,aantrekken
2797,anziehen::V,uzvilkt,aantrekken
2798,sich anziehen::V,пасьтасьны,zich aankleden
2799,sich anziehen::V,apģērbties,zich aankleden
2800,kämmen::V,сынавны,kammen
2801,kämmen::V,sukāt,kammen
2802,schmücken::V,мичмӧдны,tooien
2803,schmücken::V,rotāt,tooien
2804,schmücken::V,greznot,tooien
2805,sagen::V,шуны,zeggen
2806,sagen::V,висьтавны,zeggen
2807,sagen::V,teikt,zeggen
2808,sprechen::V,сёрнитны,spreken
2809,sprechen::V,runāt,spreken
2810,reden::V,сёрнитны,praten
2811,reden::V,norunāt,praten
2812,sich unterhalten::V,сёрнитны,zich onderhouden
2813,sich unterhalten::V,варовитны,zich onderhouden
2814,sich unterhalten::V,sarunāties,zich onderhouden
2815,fragen::V,юавны,vragen
2816,fragen::V,jautāt,vragen
2817,bitten::V,корны,vragen
2818,bitten::V,корны,verzoeken
2819,bitten::V,lūgt,vragen
2820,bitten::V,lūgt,verzoeken
2821,bitten::V,prasīt,vragen
2822,bitten::V,prasīt,verzoeken
2823,erzählen::V,висьтавны,vertellen
2824,erzählen::V,stāstīt,vertellen
2825,mitteilen::V,юӧртны,meedelen
2826,mitteilen::V,висьтавны,meedelen
2827,mitteilen::V,pavēstīt,meedelen
2828,nennen::V,шуны,noemen
2829,nennen::V,ним сетны,noemen
2830,nennen::V,saukt,noemen
2831,rufen::V,корны,roepen
2832,rufen::V,saukt,roepen
2833,prahlen::V,ошйысьны,pralen
2834,prahlen::V,lielīties,pralen
2835,übersetzen::V,вуджӧдны,vertalen
2836,übersetzen::V,tulkot,vertalen
2837,übersetzen::V,pārtulkot,vertalen
2838,denken::V,мӧвпавны,denken
2839,denken::V,domāt,denken
2840,glauben::V,эскыны,geloven
2841,glauben::V,ticēt,geloven
2842,bemerken::V,казявны,bemerken
2843,bemerken::V,ievērot,bemerken
2844,bemerken::V,ieraudzīt,bemerken
2845,erkennen::V,тӧдмавны,herkennen
2846,erkennen::V,pazīt,herkennen
2847,erkennen::V,atpazīt,herkennen
2848,begreifen::V,вежӧртны,begrijpen
2849,begreifen::V,гӧгӧрвоны,begrijpen
2850,begreifen::V,jēgt,begrijpen
2851,begreifen::V,apjēgt,begrijpen
2852,verstehen::V,вежӧртны,verstaan
2853,verstehen::V,гӧгӧрвоны,verstaan
2854,verstehen::V,saprast,verstaan
2855,lernen::V,вeлöдчыны,leren
2856,lernen::V,mācīties,leren
2857,wissen::V,тӧдны,weten
2858,wissen::V,zināt,weten
2859,sich erinnern an::V,казьтывны,zich herinneren aan
2860,sich erinnern an::V,дум вылӧ уськӧдны,zich herinneren aan
2861,sich erinnern an::V,atminēties,zich herinneren aan
2862,vergessen::V,вунӧдны,vergeten
2863,vergessen::V,mirst,vergeten
2864,vergessen::V,aizmirst,vergeten
2865,messen::V,муртавны,meten
2866,messen::V,mērīt,meten
2867,zählen::V,лыддьыны,tellen
2868,zählen::V,skaitīt,tellen
2869,rechnen::V,лыддьыны,rekenen
2870,rechnen::V,rēķināt,rekenen
2871,lesen::V,лыддьыны,lezen
2872,lesen::V,lasīt,lezen
2873,malen::V,серпасавны,schilderen
2874,malen::V,gleznot,schilderen
2875,zeichnen::V,серпасавны,tekenen
2876,zeichnen::V,zīmēt,tekenen
2877,schreiben::V,гижны,schrijven
2878,schreiben::V,rakstīt,schrijven
2879,besitzen::V,лоны,bezitten
2880,besitzen::V,piederēt,bezitten
2881,kaufen::V,ньӧбны,kopen
2882,kaufen::V,pirkt,kopen
2883,verkaufen::V,вузавны,verkopen
2884,verkaufen::V,pārdot,verkopen
2885,bezahlen::V,мынтыны,betalen
2886,bezahlen::V,мынтысьны,betalen
2887,bezahlen::V,apmaksāt,betalen
2888,zahlen::V,мынтыны,betalen
2889,zahlen::V,maksāt,betalen
2890,beherrschen::V,ас улын кутны,beheersen
2891,beherrschen::V,valdīt,beheersen
2892,ertragen::V,пыкны,verdragen
2893,ertragen::V,лэптыны,verdragen
2894,ertragen::V,panest,verdragen
2895,ertragen::V,paciest,verdragen
