,Concept_ID,lv,mn
2217,stöhnen::V,ымзыны,гэнгэнэх
2218,stöhnen::V,vaidēt,ёолох
2219,stöhnen::V,vaidēt,гэнгэнэх
2220,zittern::V,тіравны,дагжих
2221,zittern::V,drebēt,дагжих
2222,leben::V,овны,амьдрах
2223,leben::V,dzīvot,амьдрах
2224,geboren werden::V,чужны,төрөх
2225,geboren werden::V,dzimt,төрөх
2226,atmen::V,кашкыны,амьсгалах
2227,atmen::V,пошиктыны,амьсгалах
2228,atmen::V,elpot,амьсгалах
2229,trinken::V,юны,уух
2230,trinken::V,dzert,уух
2231,essen::V,сёйны,идэх
2232,essen::V,ēst,идэх
2233,schlucken::V,ньылавны,залгих
2234,schlucken::V,rīt,залгих
2235,müde werden::V,мудзны,ядрах
2236,müde werden::V,nokust,ядрах
2237,einschlafen::V,ланьтны,унтчих
2238,einschlafen::V,унмовсьны,унтчих
2239,einschlafen::V,iemigt,унтчих
2240,einschlafen::V,aizmigt,унтчих
2241,schlafen::V,узьны,унтах
2242,schlafen::V,gulēt,унтах
2243,aufwachen::V,садьмыны,сэрэх
2244,aufwachen::V,mosties,сэрэх
2245,aufstehen::V,чеччыны,босох
2246,aufstehen::V,celties,босох
2247,sich erholen::V,шойччыны,амрах
2248,sich erholen::V,atžirgt,амрах
2249,sich erholen::V,atpūsties,амрах
2250,krank werden::V,висьмыны,өвдөж эхлэх
2251,krank werden::V,sasirgt,өвдөж эхлэх
2252,krank sein::V,висьны,өвдөх
2253,krank sein::V,slimot,өвдөх
2254,schmerzen::V,висьны,өвдөх
2255,schmerzen::V,висьны,шархирах
2256,schmerzen::V,sāpēt,өвдөх
2257,schmerzen::V,sāpēt,шархирах
2258,schmerzen::V,smelgt,өвдөх
2259,schmerzen::V,smelgt,шархирах
2260,husten::V,кызны,ханиах
2261,husten::V,klepot,ханиах
2262,genesen::V,бурдны,засрах
2263,genesen::V,veseļoties,засрах
2264,sterben::V,кувны,үхэх
2265,sterben::V,кувны,нас барах
2266,sterben::V,mirt,үхэх
2267,sterben::V,mirt,нас барах
2268,sterben::V,nomirt,үхэх
2269,sterben::V,nomirt,нас барах
2270,umkommen::V,кувны,үхэх
2271,umkommen::V,apsprāgt,үхэх
2272,umkommen::V,aiziet bojā,үхэх
2273,sich bewegen::V,вӧрзьыны,хөдлөх
2274,sich bewegen::V,virzīties,хөдлөх
2275,sich rühren::V,вӧрны,хөдлөх
2276,sich rühren::V,вӧрӧдчыны,хөдлөх
2277,sich rühren::V,sagrozīties,хөдлөх
2278,sich erheben::V,сувтны,босох
2279,sich erheben::V,piecelties,босох
2280,sich setzen::V,пуксьыны,суух
2281,sich setzen::V,sēsties,суух
2282,hinfallen::V,усьны,ойчих
2283,hinfallen::V,sabirt,ойчих
2284,hinfallen::V,pakrist,ойчих
2285,laufen::V,мyнны,явган явах
2286,laufen::V,iet,явган явах
2287,laufen::V,skraidīt,явган явах
2288,schreiten::V,восьлавны,алхах
2289,schreiten::V,soļot,алхах
2290,spazierengehen::V,гуляйтны,зугаалах
2291,spazierengehen::V,staigāt,зугаалах
2292,spazierengehen::V,pastaigāties,зугаалах
2293,eilen::V,тэрмасьны,хурдлах
2294,eilen::V,traukt,хурдлах
2295,sich beeilen::V,тэрмасьны,яарах
2296,sich beeilen::V,тэрмасьны,шамдах
2297,sich beeilen::V,steigties,яарах
2298,sich beeilen::V,steigties,шамдах
2299,sich beeilen::V,pasteigties,яарах
2300,sich beeilen::V,pasteigties,шамдах
2301,sausen::V,тӧвзьыны,давхих
2302,sausen::V,drāzt,давхих
2303,sausen::V,brāzties,давхих
2304,rennen::V,котӧртны,гүйх
2305,rennen::V,skriet,гүйх
2306,springen::V,чеччавны,харайх
2307,springen::V,чеччавны,дэвхрэх
2308,springen::V,lēkt,харайх
2309,springen::V,lēkt,дэвхрэх
2310,klettern::V,кышасьны,авирах
2311,klettern::V,кавшасьны,авирах
2312,klettern::V,kāpt,авирах
2313,klettern::V,rāpties,авирах
2314,schaukeln::V,гычасьны,ганхалзах
2315,schaukeln::V,šūpoties,ганхалзах
2316,schaukeln::V,zvalstīties,ганхалзах
2317,kriechen::V,кыссьыны,мөлхөх
2318,kriechen::V,līst,мөлхөх
2319,kriechen::V,rāpot,мөлхөх
2320,schwimmen::V,уявны,сэлэх
2321,schwimmen::V,peldēt,сэлэх
2322,tauchen::V,сунавны,шунгах
2323,tauchen::V,gremdēties,шунгах
2324,rudern::V,пелысасьны,сэлүүрдэх
2325,rudern::V,airēt,сэлүүрдэх
2326,rudern::V,irties,сэлүүрдэх
2327,fahren::V,мунны,явах
2328,fahren::V,braukt,явах
2329,fliegen::V,лэбны,нисэх
2330,fliegen::V,lidot,нисэх
2331,fliegen::V,laisties,нисэх
2332,gehen::V,мyнны,явах
2333,gehen::V,iet,явах
2334,weggehen::V,мунавны,явах
2335,weggehen::V,aiziet,явах
2336,abfahren::V,мӧдӧдчыны,одох
2337,abfahren::V,мӧдӧдчыны,хөдлөх
2338,abfahren::V,atiet,одох
2339,abfahren::V,atiet,хөдлөх
2340,abfahren::V,aizbraukt,одох
2341,abfahren::V,aizbraukt,хөдлөх
2342,anhalten::V,джӧмдыны,зогсох
2343,anhalten::V,apstāties,зогсох
2344,hineingehen::V,пырны,орох
2345,hineingehen::V,ieiet,орох
2346,eintreten::V,пырны,орох
2347,eintreten::V,ienākt,орох
2348,kommen::V,воны,ирэх
2349,kommen::V,локны,ирэх
2350,kommen::V,nākt,ирэх
2351,ankommen::V,воны,хүрэх
2352,ankommen::V,локны,хүрэх
2353,ankommen::V,nonākt,хүрэх
2354,ankommen::V,ierasties,хүрэх
2355,zurückkommen::V,косны,харих
2356,zurückkommen::V,косны,буцаж ирэх
2357,zurückkommen::V,бергӧдчыны,харих
2358,zurückkommen::V,бергӧдчыны,буцаж ирэх
2359,zurückkommen::V,atgriezties,харих
2360,zurückkommen::V,atgriezties,буцаж ирэх
2361,bleiben::V,кольны,үлдэх
2362,bleiben::V,palikt,үлдэх
2363,warten::V,виччысьны,хүлээх
2364,warten::V,gaidīt,хүлээх
2365,erwarten::V,виччысьны,хүлээх
2366,erwarten::V,sagaidīt,хүлээх
2367,suchen::V,корсьны,эрэх
2368,suchen::V,корсьны,бэдрэх
2369,suchen::V,meklēt,эрэх
2370,suchen::V,meklēt,бэдрэх
2371,finden::V,казявны,олох
2372,finden::V,rast,олох
2373,finden::V,atrast,олох
2374,versuchen::V,заводитчывны,оролдох
2375,versuchen::V,mēģināt,оролдох
2376,vorbereiten::V,дасьтыны,бэлтгэх
2377,vorbereiten::V,gatavot,бэлтгэх
2378,vorbereiten::V,sagatavot,бэлтгэх
2379,lieben::V,радейтны,янаглах
2380,lieben::V,mīlēt,янаглах
2381,mögen::V,радейтны,таалах
2382,mögen::V,gribēties,таалах
2383,lachen::V,серавны,инээх
2384,lachen::V,серавлыны,инээх
2385,lachen::V,smiet,инээх
2386,lachen::V,smieties,инээх
2387,rühren::V,нормӧдны,сэтгэл уяруулах
2388,rühren::V,aizgrābt,сэтгэл уяруулах
2389,weinen::V,бӧрдны,уйлах
2390,weinen::V,raudāt,уйлах
2391,schimpfen::V,видчыны,хараах
2392,schimpfen::V,rāties,хараах
2393,schimpfen::V,lamāties,хараах
2394,sich ärgern::V,скӧравны,уурлах
2395,sich ärgern::V,īgt,уурлах
2396,sich ärgern::V,pukoties,уурлах
2397,sich ärgern::V,dusmoties,уурлах
2398,sich fürchten::V,повны,айх
2399,sich fürchten::V,bīties,айх
2400,sich fürchten::V,baidīties,айх
2401,fürchten::V,повны,айх
2402,fürchten::V,baidīties no,айх
2403,fliehen::V,пышйыны,зугтах
2404,fliehen::V,пышйыны,гүйж очих
2405,fliehen::V,bēgt,зугтах
2406,fliehen::V,bēgt,гүйж очих
2407,flüchten::V,пышйыны,оргох
2408,flüchten::V,aizbēgt,оргох
2409,sehen::V,аддзыны,үзэх
2410,sehen::V,redzēt,үзэх
2411,anschauen::V,видзӧдны,харах
2412,anschauen::V,paraudzīties,харах
2413,ansehen::V,видзӧдны,харах
2414,ansehen::V,aplūkot,харах
2415,hören::V,кывны,дуулах
2416,hören::V,dzirdēt,дуулах
2417,zuhören::V,кывзыны,чагнах
2418,zuhören::V,klausīties,чагнах
2419,probieren::V,видлыны,амсаж үзэх
2420,probieren::V,nogaršot,амсаж үзэх
2421,riechen::V,чушкыны,үнэрлэх
2422,riechen::V,ost,үнэрлэх
2423,riechen::V,ostīt,үнэрлэх
2424,fühlen::V,вежӧртны,мэдрэх
2425,fühlen::V,гӧгӧрвоны,мэдрэх
2426,fühlen::V,just,мэдрэх
2427,fühlen::V,izjust,мэдрэх
2428,scheinen::V,кажитчыны,шиг үзэгдэх
2429,scheinen::V,šķist,шиг үзэгдэх
2430,scheinen::V,likties,шиг үзэгдэх
2431,zu sehen sein::V,тыдавны,үзэгдэх
2432,zu sehen sein::V,тыдавны,харагдах
2433,zu sehen sein::V,parādīties,үзэгдэх
2434,zu sehen sein::V,parādīties,харагдах
2435,vernehmen::V,кывны,дуулах
2436,vernehmen::V,saklausīt,дуулах
2437,frieren::V,кынмыны,даарах
2438,frieren::V,salt,даарах
2439,tun::V,керны,хийх
2440,tun::V,керны,үйлдэх
2441,tun::V,darīt,хийх
2442,tun::V,darīt,үйлдэх
2443,können::V,кужны,болох
2444,können::V,prast,болох
2445,wollen::V,кӧсйыны,хүсэх
2446,wollen::V,gribēt,хүсэх
2447,anfangen::V,заводитны,эхлэх
2448,anfangen::V,пондыны,эхлэх
2449,anfangen::V,sākt,эхлэх
2450,anfangen::V,iesākt,эхлэх
2451,beenden::V,помавны,дуусгах
2452,beenden::V,beigt,дуусгах
2453,beenden::V,pabeigt,дуусгах
2454,aufhören::V,дугӧдны,болих
2455,aufhören::V,дугӧдны,зогсох
2456,aufhören::V,pārtraukt,болих
2457,aufhören::V,pārtraukt,зогсох
2458,gelingen::V,артмыны,бүтэх
2459,gelingen::V,izdoties,бүтэх
2460,geraten::V,сюрны,илрэх
2461,geraten::V,веськавны,илрэх
2462,geraten::V,veikties,илрэх
2463,öffnen::V,восьтыны,нээх
2464,öffnen::V,восьтыны,тайлах
2465,öffnen::V,atvērt,нээх
2466,öffnen::V,atvērt,тайлах
2467,öffnen::V,attaisīt,нээх
2468,öffnen::V,attaisīt,тайлах
2469,schließen::V,пӧдлавны,хаах
2470,schließen::V,slēgt,хаах
2471,schließen::V,aizvērt,хаах
2472,schließen::V,aiztaisīt,хаах
2473,stellen::V,сувтӧдны,тавих
2474,stellen::V,сувтӧдны,босгох
2475,stellen::V,likt,тавих
2476,stellen::V,likt,босгох
2477,stellen::V,nolikt,тавих
2478,stellen::V,nolikt,босгох
2479,setzen::V,пуксьӧдны,суулгах
2480,setzen::V,sēdināt,суулгах
2481,legen::V,пуктыны,хийх
2482,legen::V,пуктыны,тавих
2483,legen::V,likt,хийх
2484,legen::V,likt,тавих
2485,berühren::V,вӧрзьӧдны,шүргэх
2486,berühren::V,инмӧдчывны,шүргэх
2487,berühren::V,skart,шүргэх
2488,berühren::V,aizskart,шүргэх
2489,verbinden::V,йитны,залгах
2490,verbinden::V,saistīt,залгах
2491,verbinden::V,savienot,залгах
2492,bedecken::V,вевттьыны,бүрэх
2493,bedecken::V,apsegt,бүрэх
2494,bedecken::V,pārsegt,бүрэх
2495,aufhängen::V,ӧшӧдны,өлгөх
2496,aufhängen::V,ӧшӧдны,дүүжлэх
2497,aufhängen::V,джагӧдны,өлгөх
2498,aufhängen::V,джагӧдны,дүүжлэх
2499,aufhängen::V,uzkārt,өлгөх
2500,aufhängen::V,uzkārt,дүүжлэх
2501,anzünden::V,ӧзтыны,асаах
2502,anzünden::V,ӧзтыны,ноцоох
2503,anzünden::V,aizdegt,асаах
2504,anzünden::V,aizdegt,ноцоох
2505,anzünden::V,aizdedzināt,асаах
2506,anzünden::V,aizdedzināt,ноцоох
2507,aufheben::V,чеччӧдны,өргөх
2508,aufheben::V,сувтӧдны,өргөх
2509,aufheben::V,pacelt,өргөх
2510,zurücklassen::V,кольны,орхих
2511,zurücklassen::V,кольны,үлдээх
2512,zurücklassen::V,atstāt,орхих
2513,zurücklassen::V,atstāt,үлдээх
2514,verlieren::V,воштыны,гээх
2515,verlieren::V,zaudēt,гээх
2516,verlieren::V,pazaudēt,гээх
2517,fallen lassen::V,уськӧдны,унагах
2518,fallen lassen::V,nomest,унагах
2519,machen::V,вӧчны,хийх
2520,machen::V,вӧчны,гаргах
2521,machen::V,лӧсьӧдны,хийх
2522,machen::V,лӧсьӧдны,гаргах
2523,machen::V,darīt,хийх
2524,machen::V,darīt,гаргах
2525,herstellen::V,лӧсьӧдны,бүтээх
2526,herstellen::V,ražot,бүтээх
2527,herstellen::V,izgatavot,бүтээх
2528,bauen::V,лэптыны,барих
2529,bauen::V,celt,барих
2530,bauen::V,būvēt,барих
2531,reparieren::V,дзоньтавны,засах
2532,reparieren::V,дзоньтавны,сэлбэх
2533,reparieren::V,labot,засах
2534,reparieren::V,labot,сэлбэх
2535,reparieren::V,remontēt,засах
2536,reparieren::V,remontēt,сэлбэх
2537,verbessern::V,бурмӧдны,засах
2538,verbessern::V,бурмӧдны,сайжруулах
2539,verbessern::V,labot,засах
2540,verbessern::V,labot,сайжруулах
2541,verbessern::V,izlabot,засах
2542,verbessern::V,izlabot,сайжруулах
2543,ändern::V,вежны,өөрчлөх
2544,ändern::V,mainīt,өөрчлөх
2545,graben::V,кодйыны,малтах
2546,graben::V,rakt,малтах
2547,beugen::V,куснявны,бөгтийлгөх
2548,beugen::V,liekt,бөгтийлгөх
2549,biegen::V,куснявны,матах
2550,biegen::V,куснявны,муруйлгах
2551,biegen::V,liekt,матах
2552,biegen::V,liekt,муруйлгах
2553,drehen::V,бергӧдлыны,эргүүлэх
2554,drehen::V,griezt,эргүүлэх
2555,wenden::V,бергӧдны,эргүүлэх
2556,wenden::V,apgriezt,эргүүлэх
2557,umdrehen::V,бергӧдны,хөрвүүлэх
2558,umdrehen::V,apgriezt,хөрвүүлэх
2559,heben::V,лэптыны,өргөх
2560,heben::V,celt,өргөх
2561,heben::V,cilāt,өргөх
2562,heben::V,pacelt,өргөх
2563,hochheben::V,кыпӧдны,өргөх
2564,hochheben::V,pacelt,өргөх
2565,ergreifen::V,кутны,атгах
2566,ergreifen::V,paķert,атгах
2567,ergreifen::V,satvert,атгах
2568,halten::V,кутны,барих
2569,halten::V,turēt,барих
2570,halten::V,saturēt,барих
2571,drücken::V,личкыны,дарах
2572,drücken::V,топӧдны,дарах
2573,drücken::V,spiest,дарах
2574,schieben::V,ӧтдортны,түлхэх
2575,schieben::V,йӧткыштны,түлхэх
2576,schieben::V,stumt,түлхэх
2577,kratzen::V,гуджӧдны,хусах
2578,kratzen::V,гуджӧдны,маажих
2579,kratzen::V,kasīt,хусах
2580,kratzen::V,kasīt,маажих
2581,kratzen::V,skrāpēt,хусах
2582,kratzen::V,skrāpēt,маажих
2583,lecken::V,нювны,долоох
2584,lecken::V,lakt,долоох
2585,lecken::V,laizīt,долоох
2586,beißen::V,курччыны,зуух
2587,beißen::V,курччыны,хазах
2588,beißen::V,kost,зуух
2589,beißen::V,kost,хазах
2590,abreißen::V,орӧдны,таслах
2591,abreißen::V,atraut,таслах
2592,abreißen::V,atplēst,таслах
2593,abschneiden::V,вундавны,тайрах
2594,abschneiden::V,nogriezt,тайрах
2595,binden::V,гӧрддзавны,боох
2596,binden::V,гӧрддзавны,хүлэх
2597,binden::V,кӧртавны,боох
2598,binden::V,кӧртавны,хүлэх
2599,binden::V,siet,боох
2600,binden::V,siet,хүлэх
2601,binden::V,aptīt,боох
2602,binden::V,aptīt,хүлэх
2603,stecken::V,сюйны,шаах
2604,stecken::V,сюйны,шигтгэх
2605,stecken::V,bāzt,шаах
2606,stecken::V,bāzt,шигтгэх
2607,stecken::V,spraust,шаах
2608,stecken::V,spraust,шигтгэх
2609,brechen::V,чегны,хугалах
2610,brechen::V,lauzt,хугалах
2611,brechen::V,lauzīt,хугалах
2612,klopfen::V,камгыны,цохих
2613,klopfen::V,камгыны,тогших
2614,klopfen::V,klauvēt,цохих
2615,klopfen::V,klauvēt,тогших
2616,hauen::V,нӧйнты,дэлдэх
2617,hauen::V,кучкыны,дэлдэх
2618,hauen::V,cirst,дэлдэх
2619,hauen::V,dauzīt,дэлдэх
2620,kleben::V,лемавны,наах
2621,kleben::V,ляскавны,наах
2622,kleben::V,līmēt,наах
2623,kleben::V,lipināt,наах
2624,reiben::V,тільны,нухах
2625,reiben::V,тільны,нидчих
2626,reiben::V,зыравны,нухах
2627,reiben::V,зыравны,нидчих
2628,reiben::V,rīvēt,нухах
2629,reiben::V,rīvēt,нидчих
2630,reiben::V,berzēt,нухах
2631,reiben::V,berzēt,нидчих
2632,streichen::V,мавтны,нялах
2633,streichen::V,мавтны,түрхэх
2634,streichen::V,ziest,нялах
2635,streichen::V,ziest,түрхэх
2636,streichen::V,triept,нялах
2637,streichen::V,triept,түрхэх
2638,schleifen::V,кеслыны,билүүдэх
2639,schleifen::V,кеслыны,гуранздах
2640,schleifen::V,trīt,билүүдэх
2641,schleifen::V,trīt,гуранздах
2642,schleifen::V,asināt,билүүдэх
2643,schleifen::V,asināt,гуранздах
2644,schneiden::V,шырны,огтлох
2645,schneiden::V,griezt,огтлох
2646,schneiden::V,sagriezt,огтлох
2647,rütteln::V,легӧдны,холхнулах
2648,rütteln::V,катлӧдлыны,холхнулах
2649,rütteln::V,kratīt,холхнулах
2650,rütteln::V,purināt,холхнулах
2651,schütteln::V,тракӧдны,сэгсрэх
2652,schütteln::V,kratīt,сэгсрэх
2653,schwenken::V,ӧвтны,дэвэх
2654,schwenken::V,ӧвтны,даллах
2655,schwenken::V,шенасьны,дэвэх
2656,schwenken::V,шенасьны,даллах
2657,schwenken::V,vēzēt,дэвэх
2658,schwenken::V,vēzēt,даллах
2659,schwenken::V,vēcināt,дэвэх
2660,schwenken::V,vēcināt,даллах
2661,schütten::V,кисьтны,цутгах
2662,schütten::V,кисьтны,аягалах
2663,schütten::V,bērt,цутгах
2664,schütten::V,bērt,аягалах
2665,füllen::V,тыртны,дүүргэх
2666,füllen::V,pildīt,дүүргэх
2667,füllen::V,piepildīt,дүүргэх
2668,einwickeln::V,тубыртны,боох
2669,einwickeln::V,тубыртны,ороох
2670,einwickeln::V,ietīt,боох
2671,einwickeln::V,ietīt,ороох
2672,tragen::V,нуны,авчрах
2673,tragen::V,nest,авчрах
2674,schleppen::V,кыскавны,чирэх
2675,schleppen::V,stiept,чирэх
2676,schleppen::V,staipīt,чирэх
2677,ziehen::V,кыскыны,татах
2678,ziehen::V,vilkt,татах
2679,aufbewahren::V,видзны,хадгалах
2680,aufbewahren::V,glabāt,хадгалах
2681,aufbewahren::V,uzglabāt,хадгалах
2682,werfen::V,чӧвтны,хаях
2683,werfen::V,чӧвтны,шидэх
2684,werfen::V,шыбитны,хаях
2685,werfen::V,шыбитны,шидэх
2686,werfen::V,mest,хаях
2687,werfen::V,mest,шидэх
2688,werfen::V,sviest,хаях
2689,werfen::V,sviest,шидэх
2690,fangen::V,кутны,барих
2691,fangen::V,ķert,барих
2692,fangen::V,uzķert,барих
2693,packen::V,босьтны,шүүрэх
2694,packen::V,paķert,шүүрэх
2695,packen::V,satvert,шүүрэх
2696,verstecken::V,дзебны,нуух
2697,verstecken::V,slēpt,нуух
2698,verstecken::V,noglabāt,нуух
2699,teilen::V,юкны,хуваах
2700,teilen::V,dalīt,хуваах
2701,schicken::V,ыстыны,илгээх
2702,schicken::V,ыстыны,явуулах
2703,schicken::V,sūtīt,илгээх
2704,schicken::V,sūtīt,явуулах
2705,schicken::V,atsūtīt,илгээх
2706,schicken::V,atsūtīt,явуулах
2707,bringen::V,вайны,авчрах
2708,bringen::V,вайны,аваачих
2709,bringen::V,atvest,авчрах
2710,bringen::V,atvest,аваачих
2711,hinzufügen::V,содтыны,нэмэх
2712,hinzufügen::V,pievienot,нэмэх
2713,bekommen::V,босьтны,хүлээн авах
2714,bekommen::V,dabūt,хүлээн авах
2715,erhalten::V,босьтны,хүлээн авах
2716,erhalten::V,saņemt,хүлээн авах
2717,nehmen::V,босьтны,авах
2718,nehmen::V,ņemt,авах
2719,nehmen::V,paņemt,авах
2720,wählen::V,бӧрйыны,сонгох
2721,wählen::V,ievēlēt,сонгох
2722,auswählen::V,бӧрйыны,шилэх
2723,auswählen::V,izvēlēt,шилэх
2724,bewahren::V,видзны,гамнах
2725,bewahren::V,saglabāt,гамнах
2726,behindern::V,конйӧдлыны,саад хийх
2727,behindern::V,конйӧдлыны,тотгор болох
2728,behindern::V,джӧмдӧдны,саад хийх
2729,behindern::V,джӧмдӧдны,тотгор болох
2730,behindern::V,kavēt,саад хийх
2731,behindern::V,kavēt,тотгор болох
2732,behindern::V,aizkavēt,саад хийх
2733,behindern::V,aizkavēt,тотгор болох
2734,verderben::V,тшыкӧдны,эвдэх
2735,verderben::V,sabojāt,эвдэх
2736,beschädigen::V,тшыкӧдны,гэмтээх
2737,beschädigen::V,bojāt,гэмтээх
2738,beschädigen::V,maitāt,гэмтээх
2739,zerbrechen::V,жуглыны,хагалах
2740,zerbrechen::V,жуглыны,хага цохих
2741,zerbrechen::V,salauzt,хагалах
2742,zerbrechen::V,salauzt,хага цохих
2743,zerbrechen::V,sadauzīt,хагалах
2744,zerbrechen::V,sadauzīt,хага цохих
2745,zerreißen::V,орӧдны,урах
2746,zerreißen::V,pārraut,урах
2747,zerstören::V,жугӧдны,эвдэх
2748,zerstören::V,жугӧдны,сүйтгэх
2749,zerstören::V,кисьтны,эвдэх
2750,zerstören::V,кисьтны,сүйтгэх
2751,zerstören::V,косявны,эвдэх
2752,zerstören::V,косявны,сүйтгэх
2753,zerstören::V,graut,эвдэх
2754,zerstören::V,graut,сүйтгэх
2755,zerstören::V,sagraut,эвдэх
2756,zerstören::V,sagraut,сүйтгэх
2757,verbrennen::V,сотны,шатаах
2758,verbrennen::V,сотчыны,шатаах
2759,verbrennen::V,dedzināt,шатаах
2760,verbrennen::V,sadedzināt,шатаах
2761,geben::V,сетны,өгөх
2762,geben::V,dot,өгөх
2763,geben::V,padot,өгөх
2764,reichen::V,сетны,өгөх
2765,reichen::V,сетны,дамжуулах
2766,reichen::V,padot,өгөх
2767,reichen::V,padot,дамжуулах
2768,reichen::V,sniegt,өгөх
2769,reichen::V,sniegt,дамжуулах
2770,schenken::V,козьнавны,бэлэглэх
2771,schenken::V,dāvāt,бэлэглэх
2772,schenken::V,dāvināt,бэлэглэх
2773,versprechen::V,кыв сетны,амлах
2774,versprechen::V,solīt,амлах
2775,versprechen::V,apsolīt,амлах
2776,wünschen::V,кӧсйыны,ерөөх
2777,wünschen::V,vēlēt,ерөөх
2778,wünschen::V,novēlēt,ерөөх
2779,loben::V,ошкыны,магтах
2780,loben::V,ошкыны,сайшаах
2781,loben::V,lielīt,магтах
2782,loben::V,lielīt,сайшаах
2783,küssen::V,окавны,озох
2784,küssen::V,окавны,үнсэх
2785,küssen::V,bučot,озох
2786,küssen::V,bučot,үнсэх
2787,küssen::V,skūpstīt,озох
2788,küssen::V,skūpstīt,үнсэх
2789,wiegen::V,гудрӧдлыны,бүүвэйлэх
2790,wiegen::V,šūpot,бүүвэйлэх
2791,zudecken::V,веввттьыны,хучих
2792,zudecken::V,веввттьыны,бүтээх
2793,zudecken::V,apklāt,хучих
2794,zudecken::V,apklāt,бүтээх
2795,zudecken::V,aizsegt,хучих
2796,zudecken::V,aizsegt,бүтээх
2797,wecken::V,садьмӧдны,сэрээх
2798,wecken::V,чуксавны,сэрээх
2799,wecken::V,modināt,сэрээх
2800,zeigen::V,петкӧдлыны,үзүүлэх
2801,zeigen::V,rādīt,үзүүлэх
2802,führen::V,нуӧдны,хөтлөх
2803,führen::V,vadīt,хөтлөх
2804,lehren::V,велӧдны,заах
2805,lehren::V,mācīt,заах
2806,lehren::V,iemācīt,заах
2807,unterrichten::V,велӧдны,сургах
2808,unterrichten::V,apmācīt,сургах
2809,aufziehen::V,быдтыны,өсгөх
2810,aufziehen::V,быдтыны,хүмүүжүүлэх
2811,aufziehen::V,uzaudzināt,өсгөх
2812,aufziehen::V,uzaudzināt,хүмүүжүүлэх
2813,leiten::V,веськӧдлыны,удирдах
2814,leiten::V,vadīt,удирдах
2815,leiten::V,pārzināt,удирдах
2816,antreiben::V,тэрмӧдны,шамдуулах
2817,antreiben::V,urdīt,шамдуулах
2818,antreiben::V,mudināt,шамдуулах
2819,lassen::V,тшӧктыны,-уулах
2820,lassen::V,ļaut,-уулах
2821,einladen::V,корны,залах
2822,einladen::V,ielūgt,залах
2823,einladen::V,aicināt,залах
2824,vereinigen::V,ӧтувтны,нэгтгэх
2825,vereinigen::V,ӧтувтны,хамтруулах
2826,vereinigen::V,котыртны,нэгтгэх
2827,vereinigen::V,котыртны,хамтруулах
2828,vereinigen::V,vienot,нэгтгэх
2829,vereinigen::V,vienot,хамтруулах
2830,vereinigen::V,apvienot,нэгтгэх
2831,vereinigen::V,apvienot,хамтруулах
2832,besuchen::V,волыны,зочлох
2833,besuchen::V,ветлыны,зочлох
2834,besuchen::V,apciemot,зочлох
2835,treffen::V,вочаӧдны,учрах
2836,treffen::V,вочаӧдны,дайралдах
2837,treffen::V,паныдавны,учрах
2838,treffen::V,паныдавны,дайралдах
2839,treffen::V,satikt,учрах
2840,treffen::V,satikt,дайралдах
2841,treffen::V,sastapt,учрах
2842,treffen::V,sastapt,дайралдах
2843,sich versammeln::V,лӧсьӧдчыны,хуралдах
2844,sich versammeln::V,salasīties,хуралдах
2845,sich versammeln::V,sapulcēties,хуралдах
2846,spielen::V,ворсны,наадах
2847,spielen::V,spēlēt,наадах
2848,spielen::V,spēlēties,наадах
2849,singen::V,сьывны,дуулах
2850,singen::V,dziedāt,дуулах
2851,tanzen::V,йӧктыны,бүжиглэх
2852,tanzen::V,diet,бүжиглэх
2853,tanzen::V,dejot,бүжиглэх
2854,tanzen::V,dancot,бүжиглэх
2855,sich trennen::V,торйӧдчыны,салах
2856,sich trennen::V,šķirties,салах
2857,sich trennen::V,izšķirties,салах
2858,verlassen::V,эновтны,хаях
2859,verlassen::V,atstāt,хаях
2860,retten::V,видзны,гэтэлгэх
2861,retten::V,мездыны,гэтэлгэх
2862,retten::V,glābt,гэтэлгэх
2863,bewachen::V,видзны,сахих
2864,bewachen::V,sargāt,сахих
2865,schützen::V,видзны,хамгаалах
2866,schützen::V,pasargāt,хамгаалах
2867,schützen::V,aizsargāt,хамгаалах
2868,verteidigen::V,дорйыны,хамгаалах
2869,verteidigen::V,aizstāvēt,хамгаалах
2870,sich schlagen::V,косясьны,зодолдох
2871,sich schlagen::V,kauties,зодолдох
2872,sich schlagen::V,izkauties,зодолдох
2873,schießen::V,лыйны,харвах
2874,schießen::V,лыйны,буу буудах
2875,schießen::V,šaut,харвах
2876,schießen::V,šaut,буу буудах
2877,schießen::V,šaudīt,харвах
2878,schießen::V,šaudīt,буу буудах
2879,siegen::V,вермыны,ялах
2880,siegen::V,uzvarēt,ялах
2881,ärgern::V,лӧгӧдны,уурлуулах
2882,ärgern::V,лӧгӧдны,уур хүргэх
2883,ärgern::V,лёкмӧдны,уурлуулах
2884,ärgern::V,лёкмӧдны,уур хүргэх
2885,ärgern::V,скӧрмӧдны,уурлуулах
2886,ärgern::V,скӧрмӧдны,уур хүргэх
2887,ärgern::V,sadusmot,уурлуулах
2888,ärgern::V,sadusmot,уур хүргэх
2889,schlagen::V,вартны,цохих
2890,schlagen::V,sist,цохих
2891,schlagen::V,triekt,цохих
2892,treten::V,лёгны,өшиглөх
2893,treten::V,майкны,өшиглөх
2894,treten::V,mīt,өшиглөх
2895,treten::V,paspert,өшиглөх
