,Concept_ID,no,se
6666,beißen::V,bite,gaektjedh
6667,beißen::V,bite,gássket
6668,beißen::V,bite,gáskestit
6669,beißen::V,bite,gáskit
6670,beißen::V,bite,käskiđ
6671,beißen::V,bite,kä´cǩǩed
6672,beißen::V,bite,ка̄ццьке
6673,abreißen::V,rive av,bïhkedh
6674,abreißen::V,rive av,gajkkot
6675,abreißen::V,rive av,gaikkihit
6676,abreißen::V,rive av,roottâđ
6677,abreißen::V,rive av,ra´šǩǩeed
6678,abreißen::V,rive av,rååttad
6679,abreißen::V,rive av,ро̄дтҍе
6680,abreißen::V,rive av,пӯттҍкье
6681,abschneiden::V,skjære av,tjoehpestidh
6682,abschneiden::V,skjære av,jallat
6683,abschneiden::V,skjære av,čuohppat
6684,abschneiden::V,skjære av,jogâldiđ
6685,abschneiden::V,skjære av,geerelidh
6686,abschneiden::V,skjære av,е̄дтэ
6687,abschneiden::V,skjære av,е̄дтлэ
6688,binden::V,binde,gårredidh
6689,binden::V,binde,tjadnat
6690,binden::V,binde,gárrat
6691,binden::V,binde,čoonnâđ
6692,binden::V,binde,čõõnnâd
6693,binden::V,binde,čuõlmmâd
6694,binden::V,binde,ко̄ррэ
6695,binden::V,binde,чӯллмдэ
6696,binden::V,binde,ко̄а̄ррэ
6697,stecken::V,stikke,rïjtedh
6698,stecken::V,stikke,tsævkkat
6699,stecken::V,stikke,cáhkit
6700,stecken::V,stikke,cuggâđ
6701,stecken::V,stikke,čuõ´ǧ'ǧeed
6702,stecken::V,stikke,чогксэ
6703,stecken::V,stikke,це̄ӈькхэ
6704,brechen::V,bryte,dåajodh
6705,brechen::V,bryte,tsåapkodh
6706,brechen::V,bryte,doaddjut
6707,brechen::V,bryte,cuvket
6708,brechen::V,bryte,moorrâđ
6709,brechen::V,bryte,mu´rdded
6710,brechen::V,bryte,муррьтэ
6711,brechen::V,briste,dåajodh
6712,brechen::V,briste,tsåapkodh
6713,brechen::V,briste,doaddjut
6714,brechen::V,briste,cuvket
6715,brechen::V,briste,moorrâđ
6716,brechen::V,briste,mu´rdded
6717,brechen::V,briste,муррьтэ
6718,klopfen::V,banke,beenghkedh
6719,klopfen::V,banke,goalkkalit
6720,klopfen::V,banke,tsábbmet
6721,klopfen::V,banke,goalkit
6722,klopfen::V,banke,skoalkit
6723,klopfen::V,banke,skuá'lkuttiđ
6724,klopfen::V,banke,kuälkted
6725,klopfen::V,banke,та̄гкэ
6726,hauen::V,hogge,beenghkedh
6727,hauen::V,hogge,tjuollat
6728,hauen::V,hogge,čuollat
6729,hauen::V,hogge,čurmâđ
6730,hauen::V,hogge,čâ´cǩǩed
6731,hauen::V,hogge,та̄гкэ
6732,hauen::V,hogge,ва̄сстэ
6733,kleben::V,klistre,njamkedh
6734,kleben::V,klistre,dædnjodit
6735,kleben::V,klistre,liibmet
6736,kleben::V,klistre,taṃadiđ
6737,kleben::V,klistre,li´jmmjed
6738,kleben::V,klistre,нямхэ
6739,reiben::V,gni,daanjedh
6740,reiben::V,gni,ruvvit
6741,reiben::V,gni,ruvvet
6742,reiben::V,gni,fiärruđ
6743,reiben::V,gni,heârrad
6744,reiben::V,gni,ru´vvjed
6745,reiben::V,gni,е̄ррэ
6746,streichen::V,stryke,daejdedh
6747,streichen::V,stryke,badtjadidh
6748,streichen::V,stryke,vuojddat
6749,streichen::V,stryke,málet
6750,streichen::V,stryke,njuohtat
6751,streichen::V,stryke,njuottâđ
6752,streichen::V,stryke,puák'suđ
6753,streichen::V,stryke,påhssad
6754,streichen::V,stryke,мо̄а̄шшэ
6755,schleifen::V,slipe,slijhpedh
6756,schleifen::V,slipe,sadjet
6757,schleifen::V,slipe,sadjit
6758,schleifen::V,slipe,šliipet
6759,schleifen::V,slipe,saijeeđ
6760,schleifen::V,slipe,sââjjad
6761,schleifen::V,slipe,tabǯsted
6762,schleifen::V,slipe,то̄а̄мчсе
6763,schneiden::V,klippe,bietskedh
6764,schneiden::V,klippe,suoddat
6765,schneiden::V,klippe,tjuohppat
6766,schneiden::V,klippe,biesskedit
6767,schneiden::V,klippe,čuohppat
6768,schneiden::V,klippe,čuop'pâđ
6769,schneiden::V,klippe,čuõp'pâd
6770,schneiden::V,klippe,е̄дтэ
6771,schneiden::V,klippe,пе̄ррэ
6772,schneiden::V,klippe,чӯххпэ
6773,rütteln::V,ruske,firredh
6774,rütteln::V,ruske,doargestit
6775,rütteln::V,ruske,šluvgit
6776,rütteln::V,ruske,pušteđ
6777,rütteln::V,ruske,pu´štted
6778,rütteln::V,ruske,пушшьтэ
6779,schütteln::V,riste,firredh
6780,schütteln::V,riste,sjavnnjet
6781,schütteln::V,riste,sillnat
6782,schütteln::V,riste,skullhet
6783,schütteln::V,riste,salkalit
6784,schütteln::V,riste,pušteđ
6785,schütteln::V,riste,pu´štted
6786,schütteln::V,riste,пушшьтэ
6787,schwenken::V,svinge,svinhtedh
6788,schwenken::V,svinge,svikkastit
6789,schwenken::V,svinge,šlivgut
6790,schwenken::V,svinge,hiä'iluttiđ
6791,schwenken::V,svinge,heeilted
6792,schwenken::V,svinge,маххъе
6793,schütten::V,helle,gurhkedh
6794,schütten::V,helle,hállit
6795,schütten::V,helle,liejkkit
6796,schütten::V,helle,leškiđ
6797,schütten::V,helle,virâttiđ
6798,schütten::V,helle,väällad
6799,schütten::V,helle,ва̄ллэ
6800,füllen::V,fylle,dievhtedh
6801,füllen::V,fylle,dievddet
6802,füllen::V,fylle,deavdit
6803,füllen::V,fylle,tevdiđ
6804,füllen::V,fylle,tiudded
6805,füllen::V,fylle,тӣввтэ
6806,einwickeln::V,vikle inn,gïesedh
6807,einwickeln::V,vikle inn,giessat
6808,einwickeln::V,vikle inn,gárrat
6809,einwickeln::V,vikle inn,giessat
6810,einwickeln::V,vikle inn,gurpat
6811,einwickeln::V,vikle inn,kiessâđ
6812,einwickeln::V,vikle inn,ǩiõssâd
6813,einwickeln::V,vikle inn,кӣссэ
6814,tragen::V,bære,guedtedh
6815,tragen::V,bære,guoddet
6816,tragen::V,bære,guoddit
6817,tragen::V,bære,kyed'diđ
6818,tragen::V,bære,kue´d'ded
6819,tragen::V,bære,кӯннҌтэ
6820,schleppen::V,slepe,fatnehtidh
6821,schleppen::V,slepe,sliehpit
6822,schleppen::V,slepe,feastit
6823,schleppen::V,slepe,vie'šidiđ
6824,schleppen::V,slepe,hinnađ
6825,schleppen::V,slepe,nje´ʒʒed
6826,schleppen::V,slepe,чуввкэ
6827,ziehen::V,dra,giesedh
6828,ziehen::V,dra,giesset
6829,ziehen::V,dra,geassit
6830,ziehen::V,dra,keessiđ
6831,ziehen::V,dra,ǩie´ssed
6832,ziehen::V,dra,ке̄ссе
6833,ziehen::V,trekke,giesedh
6834,ziehen::V,trekke,giesset
6835,ziehen::V,trekke,geassit
6836,ziehen::V,trekke,keessiđ
6837,ziehen::V,trekke,ǩie´ssed
6838,ziehen::V,trekke,ке̄ссе
6839,aufbewahren::V,oppbevare,vöörhkedh
6840,aufbewahren::V,oppbevare,vuorkkit
6841,aufbewahren::V,oppbevare,seailluhit
6842,aufbewahren::V,oppbevare,siä'iluttiđ
6843,aufbewahren::V,oppbevare,seeilted
6844,aufbewahren::V,oppbevare,рӯкнэ
6845,aufbewahren::V,ta vare på,vöörhkedh
6846,aufbewahren::V,ta vare på,vuorkkit
6847,aufbewahren::V,ta vare på,seailluhit
6848,aufbewahren::V,ta vare på,siä'iluttiđ
6849,aufbewahren::V,ta vare på,seeilted
6850,aufbewahren::V,ta vare på,рӯкнэ
6851,werfen::V,kaste,slampestidh
6852,werfen::V,kaste,bálkkot
6853,werfen::V,kaste,suhppet
6854,werfen::V,kaste,šlivgiđ
6855,werfen::V,kaste,čeâǥǥted
6856,werfen::V,kaste,суэххпэ
6857,fangen::V,fange,bivtedh
6858,fangen::V,fange,giddit
6859,fangen::V,fange,bivdit
6860,fangen::V,fange,toppiđ
6861,fangen::V,fange,tää´vted
6862,fangen::V,fange,та̄бпэ
6863,fangen::V,fange,со̄а̄гкэ
6864,packen::V,gripe,doerelidh
6865,packen::V,gripe,kreemsedh
6866,packen::V,gripe,doahppit
6867,packen::V,gripe,doahput
6868,packen::V,gripe,tuáppuđ
6869,packen::V,gripe,ká'ivâstiđ
6870,packen::V,gripe,tää´vted
6871,packen::V,gripe,каццсе
6872,packen::V,gripe,туэрркэ
6873,packen::V,gripe,ро̄а̄ппчье
6874,packen::V,gripe tak i,doerelidh
6875,packen::V,gripe tak i,kreemsedh
6876,packen::V,gripe tak i,doahppit
6877,packen::V,gripe tak i,doahput
6878,packen::V,gripe tak i,tuáppuđ
6879,packen::V,gripe tak i,ká'ivâstiđ
6880,packen::V,gripe tak i,tää´vted
6881,packen::V,gripe tak i,каццсе
6882,packen::V,gripe tak i,туэрркэ
6883,packen::V,gripe tak i,ро̄а̄ппчье
6884,verstecken::V,gjemme,tjïekedh
6885,verstecken::V,gjemme,tjiehkat
6886,verstecken::V,gjemme,čiehkat
6887,verstecken::V,gjemme,čieḥâđ
6888,verstecken::V,gjemme,peittad
6889,verstecken::V,gjemme,пе̄йхьтэ
6890,teilen::V,dele,juekedh
6891,teilen::V,dele,juohket
6892,teilen::V,dele,juohkit
6893,teilen::V,dele,jyeḥiđ
6894,teilen::V,dele,jue´ǩǩed
6895,teilen::V,dele,ю̄гке
6896,teilen::V,dele,ра̄ттҍке
6897,schicken::V,sende,saadtodh
6898,schicken::V,sende,sáddit
6899,schicken::V,sende,sáddet
6900,schicken::V,sende,vuo'lgâttiđ
6901,schicken::V,sende,vuõltteed
6902,schicken::V,sende,вӯлкхэ
6903,bringen::V,bringe,buektedh
6904,bringen::V,bringe,doalvvot
6905,bringen::V,bringe,buktit
6906,bringen::V,bringe,tuál'vuđ
6907,bringen::V,bringe,pu´htted
6908,bringen::V,bringe,пыххьтэ
6909,hinzufügen::V,tilføye,dievhtedh
6910,hinzufügen::V,tilføye,duoddit
6911,hinzufügen::V,tilføye,lasedit
6912,hinzufügen::V,tilføye,lasihit
6913,hinzufügen::V,tilføye,lasettiđ
6914,hinzufügen::V,tilføye,lââ´zzted
6915,hinzufügen::V,tilføye,лажьхе
6916,bekommen::V,få,åadtjodh
6917,bekommen::V,få,åttjudit
6918,bekommen::V,få,oažžut
6919,bekommen::V,få,juksâđ
6920,bekommen::V,få,uáž'žuđ
6921,bekommen::V,få,vuäǯ'ǯâd
6922,bekommen::V,få,вуаннче
6923,erhalten::V,få,åadtjodh
6924,erhalten::V,få,oadtjot
6925,erhalten::V,få,oažžut
6926,erhalten::V,få,uáž'žuđ
6927,erhalten::V,få,vuäǯ'ǯâd
6928,erhalten::V,få,ва̄лльтэ
6929,nehmen::V,ta,vaeltedh
6930,nehmen::V,ta,válldet
6931,nehmen::V,ta,váldit
6932,nehmen::V,ta,väldiđ
6933,nehmen::V,ta,vä´ldded
6934,nehmen::V,ta,ва̄лльтэ
6935,wählen::V,velge,veeljedh
6936,wählen::V,velge,válljit
6937,wählen::V,velge,válljet
6938,wählen::V,velge,valjiđ
6939,wählen::V,velge,vaalšed
6940,wählen::V,velge,va´lljeed
6941,wählen::V,velge,воалшэ
6942,auswählen::V,velge ut,veeljedh
6943,auswählen::V,velge ut,tjuolldet
6944,auswählen::V,velge ut,válljet
6945,auswählen::V,velge ut,valjiđ
6946,auswählen::V,velge ut,vaalšed
6947,auswählen::V,velge ut,va´lljeed
6948,auswählen::V,velge ut,воалшэ
6949,bewahren::V,bevare,vaarjelidh
6950,bewahren::V,bevare,bisodit
6951,bewahren::V,bevare,várjjalit
6952,bewahren::V,bevare,seailluhit
6953,bewahren::V,bevare,varjâliđ
6954,bewahren::V,bevare,varjjled
6955,bewahren::V,bevare,ӣшшьтэ
6956,bewahren::V,bevare,во̄а̄ррьдэ
6957,behindern::V,hindre,hööptdeh
6958,behindern::V,hindre,hieredit
6959,behindern::V,hindre,muhttet
6960,behindern::V,hindre,eastadit
6961,behindern::V,hindre,estiđ
6962,behindern::V,hindre,coggâđ
6963,behindern::V,hindre,hettiđ
6964,behindern::V,hindre,cõggâd
6965,behindern::V,hindre,е̄кхэллэ
6966,behindern::V,forhindre,hööptdeh
6967,behindern::V,forhindre,hieredit
6968,behindern::V,forhindre,muhttet
6969,behindern::V,forhindre,eastadit
6970,behindern::V,forhindre,estiđ
6971,behindern::V,forhindre,coggâđ
6972,behindern::V,forhindre,hettiđ
6973,behindern::V,forhindre,cõggâd
6974,behindern::V,forhindre,е̄кхэллэ
6975,verderben::V,ødelegge,biejstedh
6976,verderben::V,ødelegge,spedjat
6977,verderben::V,ødelegge,billistit
6978,verderben::V,ødelegge,pillediđ
6979,verderben::V,ødelegge,tårmmad
6980,verderben::V,ødelegge,pe´llsted
6981,verderben::V,ødelegge,тоаррмэ
6982,verderben::V,ødelegge,ма̄ййкэ
6983,beschädigen::V,skade,fæjloedidh
6984,beschädigen::V,skade,vahágahttet
6985,beschädigen::V,skade,bilidit
6986,beschädigen::V,skade,vahâgittiđ
6987,beschädigen::V,skade,pä´rtteed
6988,beschädigen::V,skade,муррьтэ
6989,zerbrechen::V,brekke i stykker,tsööpkedh
6990,zerbrechen::V,brekke i stykker,doadjet
6991,zerbrechen::V,brekke i stykker,cuvket
6992,zerbrechen::V,brekke i stykker,cuov'kkiđ
6993,zerbrechen::V,brekke i stykker,muårrâd
6994,zerbrechen::V,brekke i stykker,cu´vǩǩeed
6995,zerbrechen::V,brekke i stykker,муррьтэ
6996,zerreißen::V,rive i stykker,gejhkielidh
6997,zerreißen::V,rive i stykker,gajkudit
6998,zerreißen::V,rive i stykker,gaikkodit
6999,zerreißen::V,rive i stykker,ráisket
7000,zerreißen::V,rive i stykker,kiškođ
7001,zerreißen::V,rive i stykker,ra´šǩǩeed
7002,zerreißen::V,rive i stykker,пуатткэ
7003,zerstören::V,ødelegge,eerjedh
7004,zerstören::V,ødelegge,biejsstet
7005,zerstören::V,ødelegge,håhkkidit
7006,zerstören::V,ødelegge,heavahit
7007,zerstören::V,ødelegge,duš'šadit
7008,zerstören::V,ødelegge,bilidit
7009,zerstören::V,ødelegge,hevâttiđ
7010,zerstören::V,ødelegge,hiâvted
7011,zerstören::V,ødelegge,ёҏтэ
7012,verbrennen::V,brenne,båeltedh
7013,verbrennen::V,brenne,boalldet
7014,verbrennen::V,brenne,boaldit
7015,verbrennen::V,brenne,puál'diđ
7016,verbrennen::V,brenne,puä´ldded
7017,verbrennen::V,brenne,пуэлльтэ
7018,verbrennen::V,brenne opp,båeltedh
7019,verbrennen::V,brenne opp,boalldet
7020,verbrennen::V,brenne opp,boaldit
7021,verbrennen::V,brenne opp,puál'diđ
7022,verbrennen::V,brenne opp,puä´ldded
7023,verbrennen::V,brenne opp,пуэлльтэ
7024,geben::V,gi,vedtedh
7025,geben::V,gi,vaddet
7026,geben::V,gi,addit
7027,geben::V,gi,addliđ
7028,geben::V,gi,ä´n
7029,geben::V,gi,аннҍтэ
7030,reichen::V,rekke,geelkedh
7031,reichen::V,rekke,lagádit
7032,reichen::V,rekke,geiget
7033,reichen::V,rekke,keigiđ
7034,reichen::V,rekke,vuõiggâ´stted
7035,reichen::V,rekke,аннҍтэ
7036,schenken::V,forære,vedtedh
7037,schenken::V,forære,vaddet
7038,schenken::V,forære,skeaŋkut
7039,schenken::V,forære,skeŋket
7040,schenken::V,forære,skeŋkkiđ
7041,schenken::V,forære,sǩiâŋkkâd
7042,schenken::V,forære,ла̄ххе
7043,schenken::V,skjenke,vedtedh
7044,schenken::V,skjenke,vaddet
7045,schenken::V,skjenke,skeaŋkut
7046,schenken::V,skjenke,skeŋket
7047,schenken::V,skjenke,skeŋkkiđ
7048,schenken::V,skjenke,sǩiâŋkkâd
7049,schenken::V,skjenke,ла̄ххе
7050,versprechen::V,love,luhpiedidh
7051,versprechen::V,love,jáhttet
7052,versprechen::V,love,lohpidit
7053,versprechen::V,love,lopediđ
7054,versprechen::V,love,lå´ppeed
7055,versprechen::V,love,о̄а̄шштҍе
7056,wünschen::V,ønske,lahkoehtidh
7057,wünschen::V,ønske,sávvat
7058,wünschen::V,ønske,sávadit
7059,wünschen::V,ønske,doaivvuhit
7060,wünschen::V,ønske,tuá'ivuttiđ
7061,wünschen::V,ønske,tuâivvad
7062,wünschen::V,ønske,туввэ
7063,loben::V,rose,girmedh
7064,loben::V,rose,májnnot
7065,loben::V,rose,rámmpot
7066,loben::V,rose,máidnut
7067,loben::V,rose,rámidit
7068,loben::V,rose,rammuđ
7069,loben::V,rose,rämidiđ
7070,loben::V,rose,ââ´leed
7071,loben::V,rose,ǩei´tted
7072,loben::V,rose,кыйта
7073,küssen::V,kysse,tjånnahtidh
7074,küssen::V,kysse,tjuvliestidh
7075,küssen::V,kysse,tjullit
7076,küssen::V,kysse,tjulestit
7077,küssen::V,kysse,cum'mát
7078,küssen::V,kysse,cummistit
7079,küssen::V,kysse,cummâliđ
7080,küssen::V,kysse,cu´mmsted
7081,küssen::V,kysse,cu´mmstõõllâd
7082,küssen::V,kysse,нӣссэ
7083,wiegen::V,vogge,sjammadidh
7084,wiegen::V,vogge,vuohttot
7085,wiegen::V,vogge,vuohtudit
7086,wiegen::V,vogge,vuohttut
7087,wiegen::V,vogge,vuát'tuđ
7088,wiegen::V,vogge,nuäkkad
7089,wiegen::V,vogge,suâibted
7090,wiegen::V,vogge,нуагкэ
7091,zudecken::V,dekke til,gaptjedh
7092,zudecken::V,dekke til,loavddet
7093,zudecken::V,dekke til,gokčat
7094,zudecken::V,dekke til,luáv'diđ
7095,zudecken::V,dekke til,kä´tted
7096,zudecken::V,dekke til,ка̄ххьтэ
7097,wecken::V,vekke,gåaskodh
7098,wecken::V,vekke,båktet
7099,wecken::V,vekke,boktit
7100,wecken::V,vekke,rávkat
7101,wecken::V,vekke,cuvnâđ
7102,wecken::V,vekke,counnâd
7103,wecken::V,vekke,цо̄ввнэ
7104,zeigen::V,vise,vuesiehtidh
7105,zeigen::V,vise,vuosedit
7106,zeigen::V,vise,giejgget
7107,zeigen::V,vise,čájehit
7108,zeigen::V,vise,čäittiđ
7109,zeigen::V,vise,čujottiđ
7110,zeigen::V,vise,čuäi´ted
7111,zeigen::V,vise,вӯзьхе
7112,führen::V,føre,steeredh
7113,führen::V,føre,doalvvot
7114,führen::V,føre,láidet
7115,führen::V,føre,jođettiđ
7116,führen::V,føre,jåå´đted
7117,führen::V,føre,выгкэ
7118,lehren::V,lære,ööhpehtidh
7119,lehren::V,lære,åhpadit
7120,lehren::V,lære,oahpahit
7121,lehren::V,lære,máttááttiđ
7122,lehren::V,lære,mätt'ted
7123,lehren::V,lære,vuä´ppsted
7124,lehren::V,lære,ма̄тҍха
7125,unterrichten::V,undervise,ööhpehtidh
7126,unterrichten::V,undervise,lågådit
7127,unterrichten::V,undervise,åhpadit
7128,unterrichten::V,undervise,oahpahit
7129,unterrichten::V,undervise,škovliđ
7130,unterrichten::V,undervise,máttááttiđ
7131,unterrichten::V,undervise,mätt'ted
7132,unterrichten::V,undervise,vuä´ppsted
7133,unterrichten::V,undervise,ма̄тҍха
7134,aufziehen::V,oppdra,eeledh
7135,aufziehen::V,oppdra,bajedit
7136,aufziehen::V,oppdra,biebmat
7137,aufziehen::V,oppdra,pajaskeessiđ
7138,aufziehen::V,oppdra,šoddâdiđ
7139,aufziehen::V,oppdra,šõddeed
7140,aufziehen::V,oppdra,peâm'mad
7141,aufziehen::V,oppdra,вуэпьсе
7142,leiten::V,lede,lijrehtidh
7143,leiten::V,lede,lájddit
7144,leiten::V,lede,oatsodit
7145,leiten::V,lede,jođihit
7146,leiten::V,lede,stivriđ
7147,leiten::V,lede,hovdiđ
7148,leiten::V,lede,jåå´đted
7149,leiten::V,lede,выгкэ
7150,leiten::V,lede,вӯййкье
7151,antreiben::V,drive på,eadtjoestidh
7152,antreiben::V,drive på,hasodit
7153,antreiben::V,drive på,hállsjedit
7154,antreiben::V,drive på,gevret
7155,antreiben::V,drive på,rássat
7156,antreiben::V,drive på,kušottiđ
7157,antreiben::V,drive på,huá'puttiđ
7158,antreiben::V,drive på,rääskted
7159,antreiben::V,drive på,hõškkled
7160,antreiben::V,drive på,ёадҌхе
7161,lassen::V,få til å,baajedh
7162,lassen::V,få til å,-ahttet
7163,lassen::V,få til å,diktit
7164,lassen::V,få til å,-ttiđ
7165,lassen::V,få til å,ä´n
7166,lassen::V,få til å,па̄ххкэ
7167,einladen::V,be,bööredh
7168,einladen::V,be,bivddit
7169,einladen::V,be,gåhttjot
7170,einladen::V,be,bovdet
7171,einladen::V,be,koččođ
7172,einladen::V,be,kåččad
7173,einladen::V,be,коаххче
7174,einladen::V,invitere,bööredh
7175,einladen::V,invitere,bivddit
7176,einladen::V,invitere,gåhttjot
7177,einladen::V,invitere,bovdet
7178,einladen::V,invitere,koččođ
7179,einladen::V,invitere,kåččad
7180,einladen::V,invitere,коаххче
7181,vereinigen::V,forene,iktedidh
7182,vereinigen::V,forene,aktidit
7183,vereinigen::V,forene,ovttastahttit
7184,vereinigen::V,forene,o'vtâstittiđ
7185,vereinigen::V,forene,õhtteed
7186,vereinigen::V,forene,э̄хтхэ
7187,besuchen::V,besøke,åahpodh
7188,besuchen::V,besøke,goevlelidh
7189,besuchen::V,besøke,guossit
7190,besuchen::V,besøke,gal'let
7191,besuchen::V,besøke,fitnat
7192,besuchen::V,besøke,kolliđ
7193,besuchen::V,besøke,kõ´ll'jed
7194,besuchen::V,besøke,по̄дтлэ
7195,besuchen::V,besøke,во̄тэдтэ
7196,besuchen::V,besøke,во̄а̄ррдэ
7197,treffen::V,møte,dieviedidh
7198,treffen::V,møte,iejvvit
7199,treffen::V,møte,deaivat
7200,treffen::V,møte,staaviđ
7201,treffen::V,møte,teividiđ
7202,treffen::V,møte,o´ddjõõttâd
7203,treffen::V,møte,вуэсстлэ
7204,treffen::V,treffe,dieviedidh
7205,treffen::V,treffe,iejvvit
7206,treffen::V,treffe,deaivat
7207,treffen::V,treffe,staaviđ
7208,treffen::V,treffe,teividiđ
7209,treffen::V,treffe,o´ddjõõttâd
7210,treffen::V,treffe,вуэсстлэ
7211,sich versammeln::V,forsamles,gaavnedidh
7212,sich versammeln::V,forsamles,tjoaggut
7213,sich versammeln::V,forsamles,čoahkkanit
7214,sich versammeln::V,forsamles,čokkâniđ
7215,sich versammeln::V,forsamles,nurâdâttâđ
7216,sich versammeln::V,forsamles,noorõõttâd
7217,sich versammeln::V,forsamles,вӯллклэ
7218,spielen::V,leke,rïdtjedh
7219,spielen::V,leke,lustedalledh
7220,spielen::V,leke,ståhkat
7221,spielen::V,leke,stuvssit
7222,spielen::V,leke,speallat
7223,spielen::V,leke,le'ihâšiđ
7224,spielen::V,leke,siõrrâd
7225,spielen::V,leke,speâllad
7226,spielen::V,leke,сӣррэ
7227,spielen::V,spille,rïdtjedh
7228,spielen::V,spille,lustedalledh
7229,spielen::V,spille,ståhkat
7230,spielen::V,spille,stuvssit
7231,spielen::V,spille,speallat
7232,spielen::V,spille,le'ihâšiđ
7233,spielen::V,spille,siõrrâd
7234,spielen::V,spille,speâllad
7235,spielen::V,spille,сӣррэ
7236,singen::V,synge,laavlodh
7237,singen::V,synge,lávllot
7238,singen::V,synge,lávlut
7239,singen::V,synge,lávluđ
7240,singen::V,synge,läullad
7241,singen::V,synge,ла̄ввлэ
7242,tanzen::V,danse,daanhtsodh
7243,tanzen::V,danse,dánssat
7244,tanzen::V,danse,gærssulit
7245,tanzen::V,danse,dánset
7246,tanzen::V,danse,tánssáđ
7247,tanzen::V,danse,ta´nssjed
7248,tanzen::V,danse,pleäs'sjed
7249,tanzen::V,danse,нюччке
7250,tanzen::V,danse,пляссъе
7251,sich trennen::V,skilles,jååkedidh
7252,sich trennen::V,skilles,sirrat
7253,sich trennen::V,skilles,sirádit
7254,sich trennen::V,skilles,earránit
7255,sich trennen::V,skilles,ratkuđ
7256,sich trennen::V,skilles,rätkkjed
7257,sich trennen::V,skilles,кӯдтъе
7258,verlassen::V,forlate,laehpedh
7259,verlassen::V,forlate,guodet
7260,verlassen::V,forlate,guođđit
7261,verlassen::V,forlate,hilgođ
7262,verlassen::V,forlate,kyeđđiđ
7263,verlassen::V,forlate,kue´đđed
7264,verlassen::V,forlate,сӯһпъе
7265,retten::V,redde,gorredidh
7266,retten::V,redde,gádjot
7267,retten::V,redde,gádjut
7268,retten::V,redde,kááijuđ
7269,retten::V,redde,piä'luštiđ
7270,retten::V,redde,ka´jjeed
7271,retten::V,redde,вуаннче
7272,bewachen::V,bevokte,geehtedh
7273,bewachen::V,bevokte,váktit
7274,bewachen::V,bevokte,fáktet
7275,bewachen::V,bevokte,vahtiđ
7276,bewachen::V,bevokte,värddjed
7277,bewachen::V,bevokte,va´httjed
7278,bewachen::V,bevokte,пынне
7279,bewachen::V,bevokte,ка̄рвуллэ
7280,schützen::V,verne,vaarjelidh
7281,schützen::V,verne,suoddjit
7282,schützen::V,verne,suodjalit
7283,schützen::V,verne,suddjet
7284,schützen::V,verne,varjâliđ
7285,schützen::V,verne,suâided
7286,schützen::V,verne,varjjled
7287,schützen::V,verne,пынне
7288,schützen::V,beskytte,vaarjelidh
7289,schützen::V,beskytte,suoddjit
7290,schützen::V,beskytte,suodjalit
7291,schützen::V,beskytte,suddjet
7292,schützen::V,beskytte,varjâliđ
7293,schützen::V,beskytte,suâided
7294,schützen::V,beskytte,varjjled
7295,schützen::V,beskytte,пынне
7296,verteidigen::V,forsvare,vaarjelidh
7297,verteidigen::V,forsvare,bælostit
7298,verteidigen::V,forsvare,bealuštit
7299,verteidigen::V,forsvare,čuollat
7300,verteidigen::V,forsvare,piä'luštiđ
7301,verteidigen::V,forsvare,peälšted
7302,verteidigen::V,forsvare,пэ̄лль мэ̄ннэ
7303,sich schlagen::V,slåss,dåarodh
7304,sich schlagen::V,slåss,tjoelestidh
7305,sich schlagen::V,slåss,doarrot
7306,sich schlagen::V,slåss,doarrut
7307,sich schlagen::V,slåss,tuárruđ
7308,sich schlagen::V,slåss,tuärrad
7309,sich schlagen::V,slåss,туаррэ
7310,schießen::V,skyte,vuetjedh
7311,schießen::V,skyte,skööhtedh
7312,schießen::V,skyte,vuohtjet
7313,schießen::V,skyte,báhčit
7314,schießen::V,skyte,pääččiđ
7315,schießen::V,skyte,pää´ččed
7316,schießen::V,skyte,ря̄хшкхэ
7317,siegen::V,seire,vïtnedh
7318,siegen::V,seire,vuojttet
7319,siegen::V,seire,vuoitit
7320,siegen::V,seire,vyei'ttiđ
7321,siegen::V,seire,vuei´tted
7322,siegen::V,seire,вуэйхьтэ
7323,ärgern::V,ergre,måarahtehtedh
7324,ärgern::V,ergre,suhttadit
7325,ärgern::V,ergre,hárdit
7326,ärgern::V,ergre,piä'ṿuttiđ
7327,ärgern::V,ergre,âsseed
7328,ärgern::V,ergre,се̄нтхэ
7329,treten::V,sparke,tjïektjedh
7330,treten::V,sparke,tjiektjat
7331,treten::V,sparke,čiekčat
7332,treten::V,sparke,čieh'čâđ
7333,treten::V,sparke,tanccâđ
7334,treten::V,sparke,tanccâd
7335,treten::V,sparke,то̄ппцэ
7336,stechen::V,stikke,baskedh
7337,stechen::V,stikke,tjuoggit
7338,stechen::V,stikke,čuoggut
7339,stechen::V,stikke,čuog'giđ
7340,stechen::V,stikke,čuõ´ǧ'ǧeed
7341,stechen::V,stikke,чо̄ххкэ
7342,stoßen::V,støte,nehkiehtidh
7343,stoßen::V,støte,nårddådit
7344,stoßen::V,støte,nordadit
7345,stoßen::V,støte,nutkâliđ
7346,stoßen::V,støte,oi´ǧǧeed
7347,stoßen::V,støte,оййкье
7348,stoßen::V,støte,тоалкъе
7349,stehlen::V,stjele,sualadidh
7350,stehlen::V,stjele,suoládit
7351,stehlen::V,stjele,suoládit
7352,stehlen::V,stjele,suá'ládiđ
