,Concept_ID,lv,kn
1628,strömen::V,plūst,ಹರಿ
1629,fließen::V,визувтны,ಹರಿ
1630,fließen::V,tecēt,ಹರಿ
1631,sich drehen::V,бергавны,ಸುತ್ತು
1632,sich drehen::V,grozīties,ಸುತ್ತು
1633,schwanken::V,легны,ಓಲಾಡು
1634,schwanken::V,лайкъявны,ಓಲಾಡು
1635,schwanken::V,līgoties,ಓಲಾಡು
1636,schwanken::V,grīļoties,ಓಲಾಡು
1637,schwingen::V,лайкъявны,ತೂಗು
1638,schwingen::V,люллявны,ತೂಗು
1639,schwingen::V,vēzēties,ತೂಗು
1640,fallen::V,усьны,ಉದುರು
1641,fallen::V,krist,ಉದುರು
1642,brennen::V,сотчыны,ಉರಿ
1643,brennen::V,degt,ಉರಿ
1644,rauchen::V,тшынӧдны,ಹೊಗೆಬಿಡು
1645,rauchen::V,dūmot,ಹೊಗೆಬಿಡು
1646,regnen::V,зэрны,ಸುರಿ
1647,regnen::V,līt,ಸುರಿ
1648,gefrieren::V,кынмыны,ಹೆಪ್ಪುಗಟ್ಟು
1649,gefrieren::V,sasalt,ಹೆಪ್ಪುಗಟ್ಟು
1650,tauen::V,сывны,ಬೆಚ್ಚಗಾಗು
1651,tauen::V,kust,ಬೆಚ್ಚಗಾಗು
1652,schmelzen::V,сывны,ಕರಗು
1653,schmelzen::V,kust,ಕರಗು
1654,schmelzen::V,nokust,ಕರಗು
1655,trocknen::V,косьмыны,ಒಣಗು
1656,trocknen::V,žūt,ಒಣಗು
1657,trocknen::V,kaltēties,ಒಣಗು
1658,sieden::V,пуны,ಕುದಿ
1659,sieden::V,virt,ಕುದಿ
1660,sieden::V,vārīties,ಕುದಿ
1661,faulen::V,сісьмыны,ಕೊಳೆ
1662,faulen::V,pūt,ಕೊಳೆ
1663,faulen::V,trudēt,ಕೊಳೆ
1664,verfaulen::V,сісьмыны,ನಶಿಸು
1665,verfaulen::V,sapūt,ನಶಿಸು
1666,verfaulen::V,satrūdēt,ನಶಿಸು
1667,reißen::V,орны,ಒಡೆ
1668,reißen::V,plīst,ಒಡೆ
1669,reißen::V,satrūkt,ಒಡೆ
1670,versinken::V,вӧйны,ಮುಳುಗು
1671,versinken::V,grimt,ಮುಳುಗು
1672,versinken::V,nogrimt,ಮುಳುಗು
1673,vergehen::V,кольны,ಸಾಗು
1674,vergehen::V,ордйыны,ಸಾಗು
1675,vergehen::V,paiet,ಸಾಗು
1676,erscheinen::V,петкӧдчыны,ತೋರು
1677,erscheinen::V,parādīties,ತೋರು
1678,verschwinden::V,бырны,ಮಾಯವಾಗು
1679,verschwinden::V,nozust,ಮಾಯವಾಗು
1680,sinken::V,вӧйны,ಕುಸಿ
1681,sinken::V,kristies,ಕುಸಿ
1682,abnehmen::V,чинны,ತಗ್ಗು
1683,abnehmen::V,noplakt,ತಗ್ಗು
1684,abnehmen::V,mazināties,ತಗ್ಗು
1685,zunehmen::V,содны,ಬೆಳೆ
1686,zunehmen::V,ыдждыны,ಬೆಳೆ
1687,zunehmen::V,pieaugt,ಬೆಳೆ
1688,zunehmen::V,pieņemties,ಬೆಳೆ
1689,steigen::V,лыбны,ಉಬ್ಬು
1690,steigen::V,kāpt,ಉಬ್ಬು
1691,wachsen::V,быдмыны,ಬೆಳೆ
1692,wachsen::V,augt,ಬೆಳೆ
1693,glänzen::V,югъявны,ಮಿರುಗು
1694,glänzen::V,дзирдавны,ಮಿರುಗು
1695,glänzen::V,zaigot,ಮಿರುಗು
1696,glänzen::V,laistīties,ಮಿರುಗು
1697,funkeln::V,югъявны,ಮಿನುಗು
1698,funkeln::V,дзирдавны,ಮಿನುಗು
1699,funkeln::V,mirdzēt,ಮಿನುಗು
1700,funkeln::V,dzirkstēt,ಮಿನುಗು
1701,lärmen::V,жувгыны,ಶಬ್ದ ಮಾಡಲು
1702,lärmen::V,ыугыны,ಶಬ್ದ ಮಾಡಲು
1703,lärmen::V,шумитны,ಶಬ್ದ ಮಾಡಲು
1704,lärmen::V,ālēties,ಶಬ್ದ ಮಾಡಲು
1705,lärmen::V,trokšņot,ಶಬ್ದ ಮಾಡಲು
1706,läuten::V,жургыны,ಬಾರಿಸು
1707,läuten::V,zvanīt,ಬಾರಿಸು
1708,klingeln::V,звӧнитны,ಅನುರಣಿಸು
1709,klingeln::V,zvanīt,ಅನುರಣಿಸು
1710,klirren::V,гольскöдчыны,ಕಿಣಿಕಿಣಿಸು
1711,klirren::V,tinkšķēt,ಕಿಣಿಕಿಣಿಸು
1712,klirren::V,džinkstēt,ಕಿಣಿಕಿಣಿಸು
1713,brausen::V,буавны,ಅಬ್ಬರಿಸು
1714,brausen::V,krākt,ಅಬ್ಬರಿಸು
1715,brausen::V,brāzmot,ಅಬ್ಬರಿಸು
1716,rauschen::V,кышакывны,ಮರ್ಮರಗುಟ್ಟಿಸು
1717,rauschen::V,šalkt,ಮರ್ಮರಗುಟ್ಟಿಸು
1718,klingen::V,шыавны,ಉಸಿರು
1719,klingen::V,юргыны,ಉಸಿರು
1720,klingen::V,skanēt,ಉಸಿರು
1721,klingen::V,izklausīties,ಉಸಿರು
1722,bellen::V,увтны,ಬಗುಳು
1723,bellen::V,riet,ಬಗುಳು
1724,heulen::V,омлявны,ಅರಚು
1725,heulen::V,вурзавны,ಅರಚು
1726,heulen::V,kaukt,ಅರಚು
1727,heulen::V,gaudot,ಅರಚು
1728,blasen::V,пӧльтны,ಗಾಳಿ ಊದು
1729,blasen::V,pūst,ಗಾಳಿ ಊದು
1730,pfeifen::V,шутьлявны,ಸಿಳ್ಳೆಯೂದು
1731,pfeifen::V,svilpt,ಸಿಳ್ಳೆಯೂದು
1732,pfeifen::V,svilpot,ಸಿಳ್ಳೆಯೂದು
1733,schreien::V,горзыны,ಕರೆ
1734,schreien::V,brēkt,ಕರೆ
1735,schreien::V,kliegt,ಕರೆ
1736,stöhnen::V,ымзыны,ನರಳು
1737,stöhnen::V,vaidēt,ನರಳು
1738,zittern::V,тіравны,ನಡುಗು
1739,zittern::V,drebēt,ನಡುಗು
1740,leben::V,овны,ಇರು
1741,leben::V,dzīvot,ಇರು
1742,geboren werden::V,чужны,ಉಂಟಾಗು
1743,geboren werden::V,dzimt,ಉಂಟಾಗು
1744,atmen::V,кашкыны,ಉಸಿರು
1745,atmen::V,пошиктыны,ಉಸಿರು
1746,atmen::V,elpot,ಉಸಿರು
1747,trinken::V,юны,ಕುಡಿ
1748,trinken::V,dzert,ಕುಡಿ
1749,essen::V,сёйны,ತಿನ್ನು
1750,essen::V,ēst,ತಿನ್ನು
1751,schlucken::V,ньылавны,ನುಂಗು
1752,schlucken::V,rīt,ನುಂಗು
1753,müde werden::V,мудзны,ಬಳಲು
1754,müde werden::V,nokust,ಬಳಲು
1755,einschlafen::V,ланьтны,ನಿದ್ಧೆಹೋಗು
1756,einschlafen::V,унмовсьны,ನಿದ್ಧೆಹೋಗು
1757,einschlafen::V,iemigt,ನಿದ್ಧೆಹೋಗು
1758,einschlafen::V,aizmigt,ನಿದ್ಧೆಹೋಗು
1759,schlafen::V,узьны,ನಿದ್ರಿಸು
1760,schlafen::V,gulēt,ನಿದ್ರಿಸು
1761,aufwachen::V,садьмыны,ಏಳು
1762,aufwachen::V,mosties,ಏಳು
1763,aufstehen::V,чеччыны,ಏಳು
1764,aufstehen::V,celties,ಏಳು
1765,sich erholen::V,шойччыны,ಸುಧಾರಿಸು
1766,sich erholen::V,atžirgt,ಸುಧಾರಿಸು
1767,sich erholen::V,atpūsties,ಸುಧಾರಿಸು
1768,krank werden::V,висьмыны,ಬೇನೆಬೀಳು
1769,krank werden::V,sasirgt,ಬೇನೆಬೀಳು
1770,krank sein::V,висьны,ಕೆಟ್ಟ ಎಂದು
1771,krank sein::V,slimot,ಕೆಟ್ಟ ಎಂದು
1772,schmerzen::V,висьны,ಕಚ್ಚು
1773,schmerzen::V,sāpēt,ಕಚ್ಚು
1774,schmerzen::V,smelgt,ಕಚ್ಚು
1775,husten::V,кызны,ಕೆಮ್ಮು
1776,husten::V,klepot,ಕೆಮ್ಮು
1777,genesen::V,бурдны,ಮತ್ತೆಹೊದಿಸು
1778,genesen::V,veseļoties,ಮತ್ತೆಹೊದಿಸು
1779,sterben::V,кувны,ಮೃತಪಡು
1780,sterben::V,mirt,ಮೃತಪಡು
1781,sterben::V,nomirt,ಮೃತಪಡು
1782,umkommen::V,кувны,ಹಾಳಾಗು
1783,umkommen::V,apsprāgt,ಹಾಳಾಗು
1784,umkommen::V,aiziet bojā,ಹಾಳಾಗು
1785,sich bewegen::V,вӧрзьыны,ಚಲಿಸು
1786,sich bewegen::V,virzīties,ಚಲಿಸು
1787,sich rühren::V,вӧрны,ಕದಲು
1788,sich rühren::V,вӧрӧдчыны,ಕದಲು
1789,sich rühren::V,sagrozīties,ಕದಲು
1790,sich erheben::V,сувтны,ಏಳು
1791,sich erheben::V,piecelties,ಏಳು
1792,sich setzen::V,пуксьыны,ಕೂರು
1793,sich setzen::V,sēsties,ಕೂರು
1794,hinfallen::V,усьны,ಬೀಳು
1795,hinfallen::V,sabirt,ಬೀಳು
1796,hinfallen::V,pakrist,ಬೀಳು
1797,laufen::V,мyнны,ನಡೆ
1798,laufen::V,iet,ನಡೆ
1799,laufen::V,skraidīt,ನಡೆ
1800,schreiten::V,восьлавны,ಮೆಲ್ಲಗೆ ನಡೆ
1801,schreiten::V,soļot,ಮೆಲ್ಲಗೆ ನಡೆ
1802,spazierengehen::V,гуляйтны,ವಿಹರಿಸು
1803,spazierengehen::V,staigāt,ವಿಹರಿಸು
1804,spazierengehen::V,pastaigāties,ವಿಹರಿಸು
1805,eilen::V,тэрмасьны,ಮುನ್ನುಗ್ಗು
1806,eilen::V,traukt,ಮುನ್ನುಗ್ಗು
1807,sich beeilen::V,тэрмасьны,ಆತುರಪಡು
1808,sich beeilen::V,steigties,ಆತುರಪಡು
1809,sich beeilen::V,pasteigties,ಆತುರಪಡು
1810,sausen::V,тӧвзьыны,ಒಗೆ
1811,sausen::V,drāzt,ಒಗೆ
1812,sausen::V,brāzties,ಒಗೆ
1813,rennen::V,котӧртны,ಓಡು
1814,rennen::V,skriet,ಓಡು
1815,springen::V,чеччавны,ಜಿಗಿ
1816,springen::V,lēkt,ಜಿಗಿ
1817,klettern::V,кышасьны,ಏರು
1818,klettern::V,кавшасьны,ಏರು
1819,klettern::V,kāpt,ಏರು
1820,klettern::V,rāpties,ಏರು
1821,schaukeln::V,гычасьны,ತೂಗು
1822,schaukeln::V,šūpoties,ತೂಗು
1823,schaukeln::V,zvalstīties,ತೂಗು
1824,kriechen::V,кыссьыны,ತೆವಳು
1825,kriechen::V,līst,ತೆವಳು
1826,kriechen::V,rāpot,ತೆವಳು
1827,schwimmen::V,уявны,ಈಜು
1828,schwimmen::V,peldēt,ಈಜು
1829,tauchen::V,сунавны,ಕೆಳಗಿಳಿ
1830,tauchen::V,gremdēties,ಕೆಳಗಿಳಿ
1831,rudern::V,пелысасьны,ಸಾಗಿಸು
1832,rudern::V,airēt,ಸಾಗಿಸು
1833,rudern::V,irties,ಸಾಗಿಸು
1834,fahren::V,мунны,ನಡೆಸು
1835,fahren::V,braukt,ನಡೆಸು
1836,fliegen::V,лэбны,ಹಾರು
1837,fliegen::V,lidot,ಹಾರು
1838,fliegen::V,laisties,ಹಾರು
1839,gehen::V,мyнны,ಹೋಗು
1840,gehen::V,iet,ಹೋಗು
1841,weggehen::V,мунавны,ಹೊರಡು
1842,weggehen::V,aiziet,ಹೊರಡು
1843,abfahren::V,мӧдӧдчыны,ತೆರಳು
1844,abfahren::V,atiet,ತೆರಳು
1845,abfahren::V,aizbraukt,ತೆರಳು
1846,anhalten::V,джӧмдыны,ನಿಲ್ಲು
1847,anhalten::V,apstāties,ನಿಲ್ಲು
1848,hineingehen::V,пырны,ಒಳಹೊಗು
1849,hineingehen::V,ieiet,ಒಳಹೊಗು
1850,eintreten::V,пырны,ಒಳಹೊಗು
1851,eintreten::V,ienākt,ಒಳಹೊಗು
1852,kommen::V,воны,ಬರು
1853,kommen::V,локны,ಬರು
1854,kommen::V,nākt,ಬರು
1855,ankommen::V,воны,ಬರು
1856,ankommen::V,локны,ಬರು
1857,ankommen::V,nonākt,ಬರು
1858,ankommen::V,ierasties,ಬರು
1859,zurückkommen::V,косны,ಹಿಂದಿರುಗು
1860,zurückkommen::V,бергӧдчыны,ಹಿಂದಿರುಗು
1861,zurückkommen::V,atgriezties,ಹಿಂದಿರುಗು
1862,bleiben::V,кольны,ಇರು
1863,bleiben::V,palikt,ಇರು
1864,warten::V,виччысьны,ಇರು
1865,warten::V,gaidīt,ಇರು
1866,erwarten::V,виччысьны,ನಿರೀಕ್ಷಿಸು
1867,erwarten::V,sagaidīt,ನಿರೀಕ್ಷಿಸು
1868,suchen::V,корсьны,ಹುಡುಕು
1869,suchen::V,meklēt,ಹುಡುಕು
1870,finden::V,казявны,ಕಂಡುಕೊ
1871,finden::V,rast,ಕಂಡುಕೊ
1872,finden::V,atrast,ಕಂಡುಕೊ
1873,versuchen::V,заводитчывны,ಪ್ರಯತ್ನಿಸು
1874,versuchen::V,mēģināt,ಪ್ರಯತ್ನಿಸು
1875,vorbereiten::V,дасьтыны,ಸಿದ್ಧವಾಗು
1876,vorbereiten::V,gatavot,ಸಿದ್ಧವಾಗು
1877,vorbereiten::V,sagatavot,ಸಿದ್ಧವಾಗು
1878,lieben::V,радейтны,ಪ್ರೀತಿಸು
1879,lieben::V,mīlēt,ಪ್ರೀತಿಸು
1880,mögen::V,радейтны,ಇಷ್ಟಪಡು
1881,mögen::V,gribēties,ಇಷ್ಟಪಡು
1882,lachen::V,серавны,ನಗು
1883,lachen::V,серавлыны,ನಗು
1884,lachen::V,smiet,ನಗು
1885,lachen::V,smieties,ನಗು
1886,rühren::V,нормӧдны,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1887,rühren::V,aizgrābt,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1888,weinen::V,бӧрдны,ಅಳು
1889,weinen::V,raudāt,ಅಳು
1890,schimpfen::V,видчыны,ಗೊಣಗು
1891,schimpfen::V,rāties,ಗೊಣಗು
1892,schimpfen::V,lamāties,ಗೊಣಗು
1893,sich ärgern::V,скӧравны,ಗಣಗಾಡು
1894,sich ärgern::V,īgt,ಗಣಗಾಡು
1895,sich ärgern::V,pukoties,ಗಣಗಾಡು
1896,sich ärgern::V,dusmoties,ಗಣಗಾಡು
1897,sich fürchten::V,повны,ನಡುಗು
1898,sich fürchten::V,bīties,ನಡುಗು
1899,sich fürchten::V,baidīties,ನಡುಗು
1900,fürchten::V,повны,ಹೆದರು
1901,fürchten::V,baidīties no,ಹೆದರು
1902,fliehen::V,пышйыны,ಓಡಿಹೋಗು
1903,fliehen::V,bēgt,ಓಡಿಹೋಗು
1904,flüchten::V,пышйыны,ಪಾರಾಗು
1905,flüchten::V,aizbēgt,ಪಾರಾಗು
1906,sehen::V,аддзыны,ಕಾಣು
1907,sehen::V,redzēt,ಕಾಣು
1908,anschauen::V,видзӧдны,ನೋಡು
1909,anschauen::V,paraudzīties,ನೋಡು
1910,ansehen::V,видзӧдны,ನಿರೀಕ್ಷಿಸು
1911,ansehen::V,aplūkot,ನಿರೀಕ್ಷಿಸು
1912,hören::V,кывны,ಕೇಳು
1913,hören::V,dzirdēt,ಕೇಳು
1914,zuhören::V,кывзыны,ಆಲಿಸು
1915,zuhören::V,klausīties,ಆಲಿಸು
1916,probieren::V,видлыны,ರುಚಿ ನೋಡು
1917,probieren::V,nogaršot,ರುಚಿ ನೋಡು
1918,riechen::V,чушкыны,ಮೂಸು
1919,riechen::V,ost,ಮೂಸು
1920,riechen::V,ostīt,ಮೂಸು
1921,fühlen::V,вежӧртны,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1922,fühlen::V,гӧгӧрвоны,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1923,fühlen::V,just,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1924,fühlen::V,izjust,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1925,scheinen::V,кажитчыны,ತೋರು
1926,scheinen::V,šķist,ತೋರು
1927,scheinen::V,likties,ತೋರು
1928,zu sehen sein::V,тыдавны,ಕಾಣಿಸು
1929,zu sehen sein::V,parādīties,ಕಾಣಿಸು
1930,vernehmen::V,кывны,ಕೇಳು
1931,vernehmen::V,saklausīt,ಕೇಳು
1932,frieren::V,кынмыны,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1933,frieren::V,salt,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1934,tun::V,керны,ಮಾಡು
1935,tun::V,darīt,ಮಾಡು
1936,können::V,кужны,ಮಾಡಬಲ್ಲ
1937,können::V,prast,ಮಾಡಬಲ್ಲ
1938,wollen::V,кӧсйыны,ಬಯಸು
1939,wollen::V,gribēt,ಬಯಸು
1940,anfangen::V,заводитны,ಪ್ರಾರಂಭಿಸು
1941,anfangen::V,пондыны,ಪ್ರಾರಂಭಿಸು
1942,anfangen::V,sākt,ಪ್ರಾರಂಭಿಸು
1943,anfangen::V,iesākt,ಪ್ರಾರಂಭಿಸು
1944,beenden::V,помавны,ನಿಲ್ಲಿಸು
1945,beenden::V,beigt,ನಿಲ್ಲಿಸು
1946,beenden::V,pabeigt,ನಿಲ್ಲಿಸು
1947,aufhören::V,дугӧдны,ಮುಗಿಸು
1948,aufhören::V,pārtraukt,ಮುಗಿಸು
1949,gelingen::V,артмыны,ಯಶಸ್ವಿಯಾಗು
1950,gelingen::V,izdoties,ಯಶಸ್ವಿಯಾಗು
1951,geraten::V,сюрны,ಉತ್ಪತ್ತಿಮಾಡು
1952,geraten::V,веськавны,ಉತ್ಪತ್ತಿಮಾಡು
1953,geraten::V,veikties,ಉತ್ಪತ್ತಿಮಾಡು
1954,öffnen::V,восьтыны,ತೆರೆ
1955,öffnen::V,atvērt,ತೆರೆ
1956,öffnen::V,attaisīt,ತೆರೆ
1957,schließen::V,пӧдлавны,ಮುಚ್ಚು
1958,schließen::V,slēgt,ಮುಚ್ಚು
1959,schließen::V,aizvērt,ಮುಚ್ಚು
1960,schließen::V,aiztaisīt,ಮುಚ್ಚು
1961,stellen::V,сувтӧдны,ಇಕ್ಕು
1962,stellen::V,likt,ಇಕ್ಕು
1963,stellen::V,nolikt,ಇಕ್ಕು
1964,setzen::V,пуксьӧдны,ಇಡು
1965,setzen::V,sēdināt,ಇಡು
1966,legen::V,пуктыны,ಇಡು
1967,legen::V,likt,ಇಡು
1968,berühren::V,вӧрзьӧдны,ತಾಕು
1969,berühren::V,инмӧдчывны,ತಾಕು
1970,berühren::V,skart,ತಾಕು
1971,berühren::V,aizskart,ತಾಕು
1972,verbinden::V,йитны,ಕೂಡಿಸು
1973,verbinden::V,saistīt,ಕೂಡಿಸು
1974,verbinden::V,savienot,ಕೂಡಿಸು
1975,bedecken::V,вевттьыны,ಮುಚ್ಚು
1976,bedecken::V,apsegt,ಮುಚ್ಚು
1977,bedecken::V,pārsegt,ಮುಚ್ಚು
1978,aufhängen::V,ӧшӧдны,ತೂಗುಹಾಕು
1979,aufhängen::V,джагӧдны,ತೂಗುಹಾಕು
1980,aufhängen::V,uzkārt,ತೂಗುಹಾಕು
1981,anzünden::V,ӧзтыны,ಹತ್ತಿಸು
1982,anzünden::V,aizdegt,ಹತ್ತಿಸು
1983,anzünden::V,aizdedzināt,ಹತ್ತಿಸು
1984,aufheben::V,чеччӧдны,ಆಯಿ
1985,aufheben::V,сувтӧдны,ಆಯಿ
1986,aufheben::V,pacelt,ಆಯಿ
1987,zurücklassen::V,кольны,ಬಿಡು
1988,zurücklassen::V,atstāt,ಬಿಡು
1989,verlieren::V,воштыны,ಕಳೆ
1990,verlieren::V,zaudēt,ಕಳೆ
1991,verlieren::V,pazaudēt,ಕಳೆ
1992,fallen lassen::V,уськӧдны,ಬೀಳಿಸು
1993,fallen lassen::V,nomest,ಬೀಳಿಸು
1994,machen::V,вӧчны,ಮಾಡು
1995,machen::V,лӧсьӧдны,ಮಾಡು
1996,machen::V,darīt,ಮಾಡು
1997,herstellen::V,лӧсьӧдны,ತಯಾರಿಸು
1998,herstellen::V,ražot,ತಯಾರಿಸು
1999,herstellen::V,izgatavot,ತಯಾರಿಸು
2000,bauen::V,лэптыны,ಕಟ್ಟು
2001,bauen::V,celt,ಕಟ್ಟು
2002,bauen::V,būvēt,ಕಟ್ಟು
2003,reparieren::V,дзоньтавны,ಸರಿಪಡಿಸು
2004,reparieren::V,labot,ಸರಿಪಡಿಸು
2005,reparieren::V,remontēt,ಸರಿಪಡಿಸು
2006,verbessern::V,бурмӧдны,ತಿದ್ದು
2007,verbessern::V,labot,ತಿದ್ದು
2008,verbessern::V,izlabot,ತಿದ್ದು
2009,ändern::V,вежны,ಬದಲಾಯಿಸು
2010,ändern::V,mainīt,ಬದಲಾಯಿಸು
2011,graben::V,кодйыны,ಅಗೆ
2012,graben::V,rakt,ಅಗೆ
2013,beugen::V,куснявны,ಬಗ್ಗಿಸು
2014,beugen::V,liekt,ಬಗ್ಗಿಸು
2015,biegen::V,куснявны,ಬಗ್ಗಿಸು
2016,biegen::V,liekt,ಬಗ್ಗಿಸು
2017,drehen::V,бергӧдлыны,ತಿರುಗು
2018,drehen::V,griezt,ತಿರುಗು
2019,wenden::V,бергӧдны,ತಿರುಗು
2020,wenden::V,apgriezt,ತಿರುಗು
2021,umdrehen::V,бергӧдны,ತಿರುಗಿಸು
2022,umdrehen::V,apgriezt,ತಿರುಗಿಸು
2023,heben::V,лэптыны,ಎತ್ತು
2024,heben::V,celt,ಎತ್ತು
2025,heben::V,cilāt,ಎತ್ತು
2026,heben::V,pacelt,ಎತ್ತು
2027,hochheben::V,кыпӧдны,ಎತ್ತು
2028,hochheben::V,pacelt,ಎತ್ತು
2029,ergreifen::V,кутны,ಆಕ್ರಮಿಸು
2030,ergreifen::V,paķert,ಆಕ್ರಮಿಸು
2031,ergreifen::V,satvert,ಆಕ್ರಮಿಸು
2032,halten::V,кутны,ಹಿಡಿ
2033,halten::V,turēt,ಹಿಡಿ
2034,halten::V,saturēt,ಹಿಡಿ
2035,drücken::V,личкыны,ಒತ್ತು
2036,drücken::V,топӧдны,ಒತ್ತು
2037,drücken::V,spiest,ಒತ್ತು
2038,schieben::V,ӧтдортны,ನೂಕು
2039,schieben::V,йӧткыштны,ನೂಕು
2040,schieben::V,stumt,ನೂಕು
2041,kratzen::V,гуджӧдны,ತರಚಿಕೊಳ್ಳು
2042,kratzen::V,kasīt,ತರಚಿಕೊಳ್ಳು
2043,kratzen::V,skrāpēt,ತರಚಿಕೊಳ್ಳು
2044,lecken::V,нювны,ನೆಕ್ಕು
2045,lecken::V,lakt,ನೆಕ್ಕು
2046,lecken::V,laizīt,ನೆಕ್ಕು
2047,beißen::V,курччыны,ಕಚ್ಚು
2048,beißen::V,kost,ಕಚ್ಚು
2049,abreißen::V,орӧдны,ಹರಿ
2050,abreißen::V,atraut,ಹರಿ
2051,abreißen::V,atplēst,ಹರಿ
2052,abschneiden::V,вундавны,ಕತ್ತರಿಸು
2053,abschneiden::V,nogriezt,ಕತ್ತರಿಸು
2054,binden::V,гӧрддзавны,ಕಟ್ಟು
2055,binden::V,кӧртавны,ಕಟ್ಟು
2056,binden::V,siet,ಕಟ್ಟು
2057,binden::V,aptīt,ಕಟ್ಟು
2058,stecken::V,сюйны,ಸಿಕ್ಕಿಸು
2059,stecken::V,bāzt,ಸಿಕ್ಕಿಸು
2060,stecken::V,spraust,ಸಿಕ್ಕಿಸು
2061,brechen::V,чегны,ಮುರಿ
2062,brechen::V,lauzt,ಮುರಿ
2063,brechen::V,lauzīt,ಮುರಿ
2064,klopfen::V,камгыны,ತಟ್ಟು
2065,klopfen::V,klauvēt,ತಟ್ಟು
2066,hauen::V,нӧйнты,ಹೊಡೆ
2067,hauen::V,кучкыны,ಹೊಡೆ
2068,hauen::V,cirst,ಹೊಡೆ
2069,hauen::V,dauzīt,ಹೊಡೆ
2070,kleben::V,лемавны,ಅಂಟಿಸು
2071,kleben::V,ляскавны,ಅಂಟಿಸು
2072,kleben::V,līmēt,ಅಂಟಿಸು
2073,kleben::V,lipināt,ಅಂಟಿಸು
2074,reiben::V,тільны,ಉಜ್ಜು
2075,reiben::V,зыравны,ಉಜ್ಜು
2076,reiben::V,rīvēt,ಉಜ್ಜು
2077,reiben::V,berzēt,ಉಜ್ಜು
2078,streichen::V,мавтны,ಹರಡು
2079,streichen::V,ziest,ಹರಡು
2080,streichen::V,triept,ಹರಡು
2081,schleifen::V,кеслыны,ಮಸೆ
2082,schleifen::V,trīt,ಮಸೆ
2083,schleifen::V,asināt,ಮಸೆ
2084,schneiden::V,шырны,ಕತ್ತರಿಸು
2085,schneiden::V,griezt,ಕತ್ತರಿಸು
2086,schneiden::V,sagriezt,ಕತ್ತರಿಸು
2087,rütteln::V,легӧдны,ಕುಲುಕಿಸು
2088,rütteln::V,катлӧдлыны,ಕುಲುಕಿಸು
2089,rütteln::V,kratīt,ಕುಲುಕಿಸು
2090,rütteln::V,purināt,ಕುಲುಕಿಸು
2091,schütteln::V,тракӧдны,ಅಲುಗಿಸು
2092,schütteln::V,kratīt,ಅಲುಗಿಸು
2093,schwenken::V,ӧвтны,ತೂಗಾಡು
2094,schwenken::V,шенасьны,ತೂಗಾಡು
2095,schwenken::V,vēzēt,ತೂಗಾಡು
2096,schwenken::V,vēcināt,ತೂಗಾಡು
2097,schütten::V,кисьтны,ಎರೆ
2098,schütten::V,bērt,ಎರೆ
2099,füllen::V,тыртны,ತುಂಬಿಸು
2100,füllen::V,pildīt,ತುಂಬಿಸು
2101,füllen::V,piepildīt,ತುಂಬಿಸು
2102,einwickeln::V,тубыртны,ಹೊದಿಸು
2103,einwickeln::V,ietīt,ಹೊದಿಸು
2104,tragen::V,нуны,ಹೊರು
2105,tragen::V,nest,ಹೊರು
2106,schleppen::V,кыскавны,ಜಗ್ಗು
2107,schleppen::V,stiept,ಜಗ್ಗು
2108,schleppen::V,staipīt,ಜಗ್ಗು
2109,ziehen::V,кыскыны,ಎಳೆ
2110,ziehen::V,vilkt,ಎಳೆ
2111,aufbewahren::V,видзны,ಇಟ್ಟುಕೊ
2112,aufbewahren::V,glabāt,ಇಟ್ಟುಕೊ
2113,aufbewahren::V,uzglabāt,ಇಟ್ಟುಕೊ
2114,werfen::V,чӧвтны,ಎಸೆ
2115,werfen::V,шыбитны,ಎಸೆ
2116,werfen::V,mest,ಎಸೆ
2117,werfen::V,sviest,ಎಸೆ
2118,fangen::V,кутны,ಹಿಡಿ
2119,fangen::V,ķert,ಹಿಡಿ
2120,fangen::V,uzķert,ಹಿಡಿ
2121,packen::V,босьтны,ಸೆಳೆ
2122,packen::V,paķert,ಸೆಳೆ
2123,packen::V,satvert,ಸೆಳೆ
2124,verstecken::V,дзебны,ಮುಚ್ಚಿಡು
2125,verstecken::V,slēpt,ಮುಚ್ಚಿಡು
2126,verstecken::V,noglabāt,ಮುಚ್ಚಿಡು
2127,teilen::V,юкны,ವಿಭಜಿಸು
2128,teilen::V,dalīt,ವಿಭಜಿಸು
2129,schicken::V,ыстыны,ಕಳುಹಿಸು
2130,schicken::V,sūtīt,ಕಳುಹಿಸು
2131,schicken::V,atsūtīt,ಕಳುಹಿಸು
2132,bringen::V,вайны,ತರು
2133,bringen::V,atvest,ತರು
2134,hinzufügen::V,содтыны,ಕೂಡಿಸು
2135,hinzufügen::V,pievienot,ಕೂಡಿಸು
2136,bekommen::V,босьтны,ಸಂಪಾದಿಸು
2137,bekommen::V,dabūt,ಸಂಪಾದಿಸು
2138,erhalten::V,босьтны,ಪಡೆ
2139,erhalten::V,saņemt,ಪಡೆ
