,Concept_ID,tr,os
1403,sich trennen::V,ayrılmak,фæйнæрдæм фæцæуын айхæлын
1404,verlassen::V,bırakmak,ныууадзын
1405,verlassen::V,terk etmek,ныууадзын
1406,retten::V,kurtarmak,фервӕзын кӕнын
1407,bewachen::V,gözetmek,хъахъхъӕнын
1408,schützen::V,korumak,хъахъхъӕнын
1409,verteidigen::V,savunmak,бахизын
1410,sich schlagen::V,dövüşmek,хыл кæнын
1411,schießen::V,ateş etmek,ӕхсын
1412,siegen::V,yenmek,басӕттын
1413,siegen::V,yenmek,фӕуӕлахиз уӕвын
1414,ärgern::V,kızdırmak,мӕсты кӕнын
1415,schlagen::V,dövmek,ныццæвын
1416,treten::V,tepmek,
1417,stechen::V,sokmak,фæрæхойын
1418,stechen::V,batırmak,фæрæхойын
1419,stoßen::V,itmek,риуыгъын
1420,stehlen::V,çalmak,давын
1421,stören::V,bozmak,хъыгдарын
1422,stören::V,etkilemek,хъыгдарын
1423,belästigen::V,rahatsız etmek,хъыгдарын
1424,verbergen::V,saklamak,бамбӕхсын
1425,verbergen::V,saklamak,басусӕг кӕнын
1426,täuschen::V,aldatmak,фӕливын
1427,täuschen::V,aldatmak,асайын
1428,betrügen::V,aldatmak,асайын
1429,betrügen::V,dolandırmak,асайын
1430,töten::V,öldürmek,амарын
1431,wohnen::V,oturmak,цӕрын
1432,arbeiten::V,çalışmak,кусын
1433,sammeln::V,toplamak,æртонын
1434,pflücken::V,koparmak,тонын
1435,jagen::V,avlanmak,цуан кæнын
1436,fischen::V,balık tutmak,кæсаг ахсын æнгуырæй
1437,fischen::V,balık tutmak,æнгуыр дарын
1438,fassen::V,tutmak,ӕрцахсын
1439,fassen::V,yakalamak,ӕрцахсын
1440,hüten::V,otlatmak,хизын
1441,treiben::V,gütmek,скъӕрын
1442,anbinden::V,bağlamak,бабæттын
1443,anbinden::V,bağlamak,æрбæттын
1444,füttern::V,beslemek,холлаг дæттын
1445,füttern::V,beslemek,холлаг æвæрын
1446,füttern::V,beslemek,дарын
1447,melken::V,sağmak,дуцын
1448,hacken::V,yarmak,кæрдын
1449,hacken::V,yarmak,лыгтæ кæнын
1450,gießen::V,sulamak,бакалын
1451,reifen::V,olgunlaşmak,срæгъæд уын
1452,reifen::V,olgunlaşmak,сцæттæ уын
1453,zubereiten::V,hazırlamak,сцӕттӕ кӕнын
1454,kochen::V,pişirmek,фыцын
1455,kochen::V,kaynatmak,фыцын
1456,backen::V,pişirmek,фыцын
1457,backen::V,fırında pişirmek,фыцын
1458,braten::V,kızartmak,цурын
1459,umrühren::V,karıştırmak,ахæццæ кæнын
1460,umrühren::V,karıştırmak,азмæнтын
1461,umrühren::V,karıştırmak,астауын
1462,stricken::V,örmek,кæнын
1463,stricken::V,örmek,бийын
1464,nähen::V,dikmek,хуыйын
1465,färben::V,boyamak,ахорын
1466,reinigen::V,temizlemek,ссыгъдæг кæнын
1467,reinigen::V,temizlemek,ныссыгъдæг кæнын
1468,reinigen::V,temizlemek,ныссæрфын
1469,waschen::V,yıkamak,ӕхсын
1470,abwischen::V,silmek,сӕрфын
1471,spülen::V,çalkamak,æнхъæвзын
1472,fegen::V,süpürmek,мӕрзын
1473,kehren::V,süpürmek,мӕрзын
1474,baden::V,yıkanmak,хи найын
1475,baden::V,banyo yapmak,хи найын
1476,sich waschen::V,yıkanmak,хи æхсын
1477,ausziehen::V,çıkarmak,ласын
1478,anziehen::V,giymek,скæнын
1479,sich anziehen::V,giyinmek,дзаума скæнын
1480,sich anziehen::V,giyinmek,дарæс скæнын
1481,kämmen::V,taramak,ныффасын
1482,kämmen::V,taramak,æрфасын
1483,schmücken::V,süslemek,фӕлындын
1484,sagen::V,demek,зæгъын
1485,sagen::V,söylemek,зæгъын
1486,sprechen::V,konuşmak,дзурын
1487,reden::V,konuşmak,ныхас кӕнын
1488,sich unterhalten::V,sohbet etmek,ныхас кæнын
1489,fragen::V,sormak,фӕрсын
1490,bitten::V,dilemek,курын
1491,bitten::V,rica etmek,курын
1492,erzählen::V,bahsetmek,радзурын
1493,erzählen::V,bahsetmek,ратаурæгъ кæнын
1494,erzählen::V,hikâye etmek,радзурын
1495,erzählen::V,hikâye etmek,ратаурæгъ кæнын
1496,mitteilen::V,bildirmek,фехъусын кæнын
1497,nennen::V,adlandırmak,хонын
1498,rufen::V,çağırmak,сидын
1499,prahlen::V,övünmek,ӕппӕлын
1500,übersetzen::V,çevirmek,ратæлмац кæнын
1501,übersetzen::V,tercüme etmek,ратæлмац кæнын
1502,denken::V,düşünmek,ӕнхъӕлын
1503,denken::V,düşünmek,хъуыды кӕнын
1504,glauben::V,inanmak,уырнын
1505,glauben::V,zannetmek,уырнын
1506,bemerken::V,farkına varmak,фенын
1507,erkennen::V,tanımak,базонын
1508,begreifen::V,anlamak,ӕмбарын
1509,begreifen::V,anlamak,бамбарын
1510,begreifen::V,kavramak,ӕмбарын
1511,begreifen::V,kavramak,бамбарын
1512,verstehen::V,duymak,
1513,verstehen::V,anlamak,
1514,lernen::V,öğrenmek,ахуыр кӕнын
1515,wissen::V,bilmek,зонын
1516,sich erinnern an::V,hatırlamak,зæрдыл æрлæууын
1517,sich erinnern an::V,hatırlamak,æрымысын
1518,sich erinnern an::V,hatırlamak,æрбаймысын
1519,sich erinnern an::V,hatırlamak,æрхъуыды кæнын
1520,vergessen::V,unutmak,ферох кæнын
1521,vergessen::V,unutmak,айрох кæнын
1522,messen::V,ölçmek,барын
1523,zählen::V,saymak,нымайын
1524,rechnen::V,hesap etmek,хынцын
1525,lesen::V,okumak,кӕсын
1526,lesen::V,okumak,фӕрсын
1527,malen::V,resmini yapmak,ныв кӕнын
1528,zeichnen::V,çizmek,ныв кӕнын
1529,schreiben::V,yazmak,фыссын
1530,besitzen::V,haiz olmak,хицау уын
1531,besitzen::V,sahip olmak,хицау уын
1532,kaufen::V,almak,балхӕнын
1533,verkaufen::V,satmak,уӕй кӕнын
1534,bezahlen::V,ödemek,бафидын
1535,zahlen::V,ödemek,фидын
1536,beherrschen::V,hâkim olmak,æлдариуæг кæнын
1537,ertragen::V,dayanmak,бавзарын
1538,ertragen::V,katlanmak,бавзарын
