,Concept_ID,it,se
7421,hochheben::V,levare,пайнэ
7422,hochheben::V,sollevare,lutnjedh
7423,hochheben::V,sollevare,låggŋit
7424,hochheben::V,sollevare,loktet
7425,hochheben::V,sollevare,pajediđ
7426,hochheben::V,sollevare,kuåstteed
7427,hochheben::V,sollevare,пайнэ
7428,ergreifen::V,afferrare,fihkelidh
7429,ergreifen::V,afferrare,sårjjot
7430,ergreifen::V,afferrare,doahppit
7431,ergreifen::V,afferrare,fáhtet
7432,ergreifen::V,afferrare,tuáppuđ
7433,ergreifen::V,afferrare,poppâ´tted
7434,ergreifen::V,afferrare,каццсе
7435,ergreifen::V,afferrare,туэрркэ
7436,ergreifen::V,afferrare,ро̄а̄ппчье
7437,halten::V,tenere,steeredh
7438,halten::V,tenere,utniedidh
7439,halten::V,tenere,anedit
7440,halten::V,tenere,adnalit
7441,halten::V,tenere,doallat
7442,halten::V,tenere,toollâd
7443,halten::V,tenere,tue´rjjeed
7444,halten::V,tenere,туаррье
7445,drücken::V,premere,dïelkestidh
7446,drücken::V,premere,dieddet
7447,drücken::V,premere,deaddit
7448,drücken::V,premere,čárvet
7449,drücken::V,premere,čárvuđ
7450,drücken::V,premere,čärvvad
7451,drücken::V,premere,teä´d'ded
7452,drücken::V,premere,пе̄ррэ
7453,drücken::V,premere,ра̄ппче
7454,schieben::V,spìngere,vuetjedh
7455,schieben::V,spìngere,sjáhtjat
7456,schieben::V,spìngere,cáhkit
7457,schieben::V,spìngere,cuggâđ
7458,schieben::V,spìngere,oi´ǧǧeed
7459,schieben::V,spìngere,оййкье
7460,kratzen::V,grattare,våhtsodh
7461,kratzen::V,grattare,skreepedh
7462,kratzen::V,grattare,ruohkkat
7463,kratzen::V,grattare,ruohkastit
7464,kratzen::V,grattare,gazzut
7465,kratzen::V,grattare,kazzođ
7466,kratzen::V,grattare,võckkâd
7467,kratzen::V,grattare,кышшкэ
7468,kratzen::V,grattare,каххьце
7469,kratzen::V,graffiare,våhtsodh
7470,kratzen::V,graffiare,skreepedh
7471,kratzen::V,graffiare,ruohkkat
7472,kratzen::V,graffiare,ruohkastit
7473,kratzen::V,graffiare,gazzut
7474,kratzen::V,graffiare,kazzođ
7475,kratzen::V,graffiare,võckkâd
7476,kratzen::V,graffiare,кышшкэ
7477,kratzen::V,graffiare,каххьце
7478,lecken::V,leccare,njåalodh
7479,lecken::V,leccare,njoallot
7480,lecken::V,leccare,njolodit
7481,lecken::V,leccare,njuálluđ
7482,lecken::V,leccare,njuällad
7483,lecken::V,leccare,нюаллэ
7484,beißen::V,mòrdere,gaektjedh
7485,beißen::V,mòrdere,gássket
7486,beißen::V,mòrdere,gáskestit
7487,beißen::V,mòrdere,gáskit
7488,beißen::V,mòrdere,käskiđ
7489,beißen::V,mòrdere,kä´cǩǩed
7490,beißen::V,mòrdere,ка̄ццьке
7491,abreißen::V,staccarsi,bïhkedh
7492,abreißen::V,staccarsi,gajkkot
7493,abreißen::V,staccarsi,gaikkihit
7494,abreißen::V,staccarsi,roottâđ
7495,abreißen::V,staccarsi,ra´šǩǩeed
7496,abreißen::V,staccarsi,rååttad
7497,abreißen::V,staccarsi,ро̄дтҍе
7498,abreißen::V,staccarsi,пӯттҍкье
7499,abreißen::V,strapparsi,bïhkedh
7500,abreißen::V,strapparsi,gajkkot
7501,abreißen::V,strapparsi,gaikkihit
7502,abreißen::V,strapparsi,roottâđ
7503,abreißen::V,strapparsi,ra´šǩǩeed
7504,abreißen::V,strapparsi,rååttad
7505,abreißen::V,strapparsi,ро̄дтҍе
7506,abreißen::V,strapparsi,пӯттҍкье
7507,abschneiden::V,tagliare,tjoehpestidh
7508,abschneiden::V,tagliare,jallat
7509,abschneiden::V,tagliare,čuohppat
7510,abschneiden::V,tagliare,jogâldiđ
7511,abschneiden::V,tagliare,geerelidh
7512,abschneiden::V,tagliare,е̄дтэ
7513,abschneiden::V,tagliare,е̄дтлэ
7514,binden::V,legare,gårredidh
7515,binden::V,legare,tjadnat
7516,binden::V,legare,gárrat
7517,binden::V,legare,čoonnâđ
7518,binden::V,legare,čõõnnâd
7519,binden::V,legare,čuõlmmâd
7520,binden::V,legare,ко̄ррэ
7521,binden::V,legare,чӯллмдэ
7522,binden::V,legare,ко̄а̄ррэ
7523,binden::V,bendare,gårredidh
7524,binden::V,bendare,tjadnat
7525,binden::V,bendare,gárrat
7526,binden::V,bendare,čoonnâđ
7527,binden::V,bendare,čõõnnâd
7528,binden::V,bendare,čuõlmmâd
7529,binden::V,bendare,ко̄ррэ
7530,binden::V,bendare,чӯллмдэ
7531,binden::V,bendare,ко̄а̄ррэ
7532,stecken::V,ficcare,rïjtedh
7533,stecken::V,ficcare,tsævkkat
7534,stecken::V,ficcare,cáhkit
7535,stecken::V,ficcare,cuggâđ
7536,stecken::V,ficcare,čuõ´ǧ'ǧeed
7537,stecken::V,ficcare,чогксэ
7538,stecken::V,ficcare,це̄ӈькхэ
7539,brechen::V,rompere,dåajodh
7540,brechen::V,rompere,tsåapkodh
7541,brechen::V,rompere,doaddjut
7542,brechen::V,rompere,cuvket
7543,brechen::V,rompere,moorrâđ
7544,brechen::V,rompere,mu´rdded
7545,brechen::V,rompere,муррьтэ
7546,klopfen::V,bàttere,beenghkedh
7547,klopfen::V,bàttere,goalkkalit
7548,klopfen::V,bàttere,tsábbmet
7549,klopfen::V,bàttere,goalkit
7550,klopfen::V,bàttere,skoalkit
7551,klopfen::V,bàttere,skuá'lkuttiđ
7552,klopfen::V,bàttere,kuälkted
7553,klopfen::V,bàttere,та̄гкэ
7554,hauen::V,picchiare,beenghkedh
7555,hauen::V,picchiare,tjuollat
7556,hauen::V,picchiare,čuollat
7557,hauen::V,picchiare,čurmâđ
7558,hauen::V,picchiare,čâ´cǩǩed
7559,hauen::V,picchiare,та̄гкэ
7560,hauen::V,picchiare,ва̄сстэ
7561,kleben::V,incollare,njamkedh
7562,kleben::V,incollare,dædnjodit
7563,kleben::V,incollare,liibmet
7564,kleben::V,incollare,taṃadiđ
7565,kleben::V,incollare,li´jmmjed
7566,kleben::V,incollare,нямхэ
7567,reiben::V,fregare,daanjedh
7568,reiben::V,fregare,ruvvit
7569,reiben::V,fregare,ruvvet
7570,reiben::V,fregare,fiärruđ
7571,reiben::V,fregare,heârrad
7572,reiben::V,fregare,ru´vvjed
7573,reiben::V,fregare,е̄ррэ
7574,streichen::V,spalmare,daejdedh
7575,streichen::V,spalmare,badtjadidh
7576,streichen::V,spalmare,vuojddat
7577,streichen::V,spalmare,málet
7578,streichen::V,spalmare,njuohtat
7579,streichen::V,spalmare,njuottâđ
7580,streichen::V,spalmare,puák'suđ
7581,streichen::V,spalmare,påhssad
7582,streichen::V,spalmare,мо̄а̄шшэ
7583,schleifen::V,arrotare,slijhpedh
7584,schleifen::V,arrotare,sadjet
7585,schleifen::V,arrotare,sadjit
7586,schleifen::V,arrotare,šliipet
7587,schleifen::V,arrotare,saijeeđ
7588,schleifen::V,arrotare,sââjjad
7589,schleifen::V,arrotare,tabǯsted
7590,schleifen::V,arrotare,то̄а̄мчсе
7591,schneiden::V,tagliare,bietskedh
7592,schneiden::V,tagliare,suoddat
7593,schneiden::V,tagliare,tjuohppat
7594,schneiden::V,tagliare,biesskedit
7595,schneiden::V,tagliare,čuohppat
7596,schneiden::V,tagliare,čuop'pâđ
7597,schneiden::V,tagliare,čuõp'pâd
7598,schneiden::V,tagliare,е̄дтэ
7599,schneiden::V,tagliare,пе̄ррэ
7600,schneiden::V,tagliare,чӯххпэ
7601,rütteln::V,scuòtere,firredh
7602,rütteln::V,scuòtere,doargestit
7603,rütteln::V,scuòtere,šluvgit
7604,rütteln::V,scuòtere,pušteđ
7605,rütteln::V,scuòtere,pu´štted
7606,rütteln::V,scuòtere,пушшьтэ
7607,schütteln::V,agitare,firredh
7608,schütteln::V,agitare,sjavnnjet
7609,schütteln::V,agitare,sillnat
7610,schütteln::V,agitare,skullhet
7611,schütteln::V,agitare,salkalit
7612,schütteln::V,agitare,pušteđ
7613,schütteln::V,agitare,pu´štted
7614,schütteln::V,agitare,пушшьтэ
7615,schütteln::V,scuòtere,firredh
7616,schütteln::V,scuòtere,sjavnnjet
7617,schütteln::V,scuòtere,sillnat
7618,schütteln::V,scuòtere,skullhet
7619,schütteln::V,scuòtere,salkalit
7620,schütteln::V,scuòtere,pušteđ
7621,schütteln::V,scuòtere,pu´štted
7622,schütteln::V,scuòtere,пушшьтэ
7623,schwenken::V,agitare,svinhtedh
7624,schwenken::V,agitare,svikkastit
7625,schwenken::V,agitare,šlivgut
7626,schwenken::V,agitare,hiä'iluttiđ
7627,schwenken::V,agitare,heeilted
7628,schwenken::V,agitare,маххъе
7629,schwenken::V,sventolare,svinhtedh
7630,schwenken::V,sventolare,svikkastit
7631,schwenken::V,sventolare,šlivgut
7632,schwenken::V,sventolare,hiä'iluttiđ
7633,schwenken::V,sventolare,heeilted
7634,schwenken::V,sventolare,маххъе
7635,schütten::V,versare,gurhkedh
7636,schütten::V,versare,hállit
7637,schütten::V,versare,liejkkit
7638,schütten::V,versare,leškiđ
7639,schütten::V,versare,virâttiđ
7640,schütten::V,versare,väällad
7641,schütten::V,versare,ва̄ллэ
7642,füllen::V,riempire,dievhtedh
7643,füllen::V,riempire,dievddet
7644,füllen::V,riempire,deavdit
7645,füllen::V,riempire,tevdiđ
7646,füllen::V,riempire,tiudded
7647,füllen::V,riempire,тӣввтэ
7648,einwickeln::V,involtare,gïesedh
7649,einwickeln::V,involtare,giessat
7650,einwickeln::V,involtare,gárrat
7651,einwickeln::V,involtare,giessat
7652,einwickeln::V,involtare,gurpat
7653,einwickeln::V,involtare,kiessâđ
7654,einwickeln::V,involtare,ǩiõssâd
7655,einwickeln::V,involtare,кӣссэ
7656,tragen::V,portare,guedtedh
7657,tragen::V,portare,guoddet
7658,tragen::V,portare,guoddit
7659,tragen::V,portare,kyed'diđ
7660,tragen::V,portare,kue´d'ded
7661,tragen::V,portare,кӯннҌтэ
7662,schleppen::V,trainare,fatnehtidh
7663,schleppen::V,trainare,sliehpit
7664,schleppen::V,trainare,feastit
7665,schleppen::V,trainare,vie'šidiđ
7666,schleppen::V,trainare,hinnađ
7667,schleppen::V,trainare,nje´ʒʒed
7668,schleppen::V,trainare,чуввкэ
7669,schleppen::V,trascinare,fatnehtidh
7670,schleppen::V,trascinare,sliehpit
7671,schleppen::V,trascinare,feastit
7672,schleppen::V,trascinare,vie'šidiđ
7673,schleppen::V,trascinare,hinnađ
7674,schleppen::V,trascinare,nje´ʒʒed
7675,schleppen::V,trascinare,чуввкэ
7676,ziehen::V,tirare,giesedh
7677,ziehen::V,tirare,giesset
7678,ziehen::V,tirare,geassit
7679,ziehen::V,tirare,keessiđ
7680,ziehen::V,tirare,ǩie´ssed
7681,ziehen::V,tirare,ке̄ссе
7682,aufbewahren::V,custodire,vöörhkedh
7683,aufbewahren::V,custodire,vuorkkit
7684,aufbewahren::V,custodire,seailluhit
7685,aufbewahren::V,custodire,siä'iluttiđ
7686,aufbewahren::V,custodire,seeilted
7687,aufbewahren::V,custodire,рӯкнэ
7688,aufbewahren::V,conservare,vöörhkedh
7689,aufbewahren::V,conservare,vuorkkit
7690,aufbewahren::V,conservare,seailluhit
7691,aufbewahren::V,conservare,siä'iluttiđ
7692,aufbewahren::V,conservare,seeilted
7693,aufbewahren::V,conservare,рӯкнэ
7694,werfen::V,gettare,slampestidh
7695,werfen::V,gettare,bálkkot
7696,werfen::V,gettare,suhppet
7697,werfen::V,gettare,šlivgiđ
7698,werfen::V,gettare,čeâǥǥted
7699,werfen::V,gettare,суэххпэ
7700,werfen::V,lanciare,slampestidh
7701,werfen::V,lanciare,bálkkot
7702,werfen::V,lanciare,suhppet
7703,werfen::V,lanciare,šlivgiđ
7704,werfen::V,lanciare,čeâǥǥted
7705,werfen::V,lanciare,суэххпэ
7706,fangen::V,prèndere,bivtedh
7707,fangen::V,prèndere,giddit
7708,fangen::V,prèndere,bivdit
7709,fangen::V,prèndere,toppiđ
7710,fangen::V,prèndere,tää´vted
7711,fangen::V,prèndere,та̄бпэ
7712,fangen::V,prèndere,со̄а̄гкэ
7713,fangen::V,acchiappare,bivtedh
7714,fangen::V,acchiappare,giddit
7715,fangen::V,acchiappare,bivdit
7716,fangen::V,acchiappare,toppiđ
7717,fangen::V,acchiappare,tää´vted
7718,fangen::V,acchiappare,та̄бпэ
7719,fangen::V,acchiappare,со̄а̄гкэ
7720,packen::V,pigliare,doerelidh
7721,packen::V,pigliare,kreemsedh
7722,packen::V,pigliare,doahppit
7723,packen::V,pigliare,doahput
7724,packen::V,pigliare,tuáppuđ
7725,packen::V,pigliare,ká'ivâstiđ
7726,packen::V,pigliare,tää´vted
7727,packen::V,pigliare,каццсе
7728,packen::V,pigliare,туэрркэ
7729,packen::V,pigliare,ро̄а̄ппчье
7730,packen::V,afferrare,doerelidh
7731,packen::V,afferrare,kreemsedh
7732,packen::V,afferrare,doahppit
7733,packen::V,afferrare,doahput
7734,packen::V,afferrare,tuáppuđ
7735,packen::V,afferrare,ká'ivâstiđ
7736,packen::V,afferrare,tää´vted
7737,packen::V,afferrare,каццсе
7738,packen::V,afferrare,туэрркэ
7739,packen::V,afferrare,ро̄а̄ппчье
7740,verstecken::V,nascondere,tjïekedh
7741,verstecken::V,nascondere,tjiehkat
7742,verstecken::V,nascondere,čiehkat
7743,verstecken::V,nascondere,čieḥâđ
7744,verstecken::V,nascondere,peittad
7745,verstecken::V,nascondere,пе̄йхьтэ
7746,teilen::V,divìdere,juekedh
7747,teilen::V,divìdere,juohket
7748,teilen::V,divìdere,juohkit
7749,teilen::V,divìdere,jyeḥiđ
7750,teilen::V,divìdere,jue´ǩǩed
7751,teilen::V,divìdere,ю̄гке
7752,teilen::V,divìdere,ра̄ттҍке
7753,schicken::V,inviare,saadtodh
7754,schicken::V,inviare,sáddit
7755,schicken::V,inviare,sáddet
7756,schicken::V,inviare,vuo'lgâttiđ
7757,schicken::V,inviare,vuõltteed
7758,schicken::V,inviare,вӯлкхэ
7759,bringen::V,portare,buektedh
7760,bringen::V,portare,doalvvot
7761,bringen::V,portare,buktit
7762,bringen::V,portare,tuál'vuđ
7763,bringen::V,portare,pu´htted
7764,bringen::V,portare,пыххьтэ
7765,bringen::V,apportare,buektedh
7766,bringen::V,apportare,doalvvot
7767,bringen::V,apportare,buktit
7768,bringen::V,apportare,tuál'vuđ
7769,bringen::V,apportare,pu´htted
7770,bringen::V,apportare,пыххьтэ
7771,hinzufügen::V,aggiùngere,dievhtedh
7772,hinzufügen::V,aggiùngere,duoddit
7773,hinzufügen::V,aggiùngere,lasedit
7774,hinzufügen::V,aggiùngere,lasihit
7775,hinzufügen::V,aggiùngere,lasettiđ
7776,hinzufügen::V,aggiùngere,lââ´zzted
7777,hinzufügen::V,aggiùngere,лажьхе
7778,bekommen::V,ricevere,åadtjodh
7779,bekommen::V,ricevere,åttjudit
7780,bekommen::V,ricevere,oažžut
7781,bekommen::V,ricevere,juksâđ
7782,bekommen::V,ricevere,uáž'žuđ
7783,bekommen::V,ricevere,vuäǯ'ǯâd
7784,bekommen::V,ricevere,вуаннче
7785,erhalten::V,ricevere,åadtjodh
7786,erhalten::V,ricevere,oadtjot
7787,erhalten::V,ricevere,oažžut
7788,erhalten::V,ricevere,uáž'žuđ
7789,erhalten::V,ricevere,vuäǯ'ǯâd
7790,erhalten::V,ricevere,ва̄лльтэ
7791,nehmen::V,prèndere,vaeltedh
7792,nehmen::V,prèndere,válldet
7793,nehmen::V,prèndere,váldit
7794,nehmen::V,prèndere,väldiđ
7795,nehmen::V,prèndere,vä´ldded
7796,nehmen::V,prèndere,ва̄лльтэ
7797,wählen::V,elèggere,veeljedh
7798,wählen::V,elèggere,válljit
7799,wählen::V,elèggere,válljet
7800,wählen::V,elèggere,valjiđ
7801,wählen::V,elèggere,vaalšed
7802,wählen::V,elèggere,va´lljeed
7803,wählen::V,elèggere,воалшэ
7804,wählen::V,scegliere,veeljedh
7805,wählen::V,scegliere,válljit
7806,wählen::V,scegliere,válljet
7807,wählen::V,scegliere,valjiđ
7808,wählen::V,scegliere,vaalšed
7809,wählen::V,scegliere,va´lljeed
7810,wählen::V,scegliere,воалшэ
7811,auswählen::V,scegliere,veeljedh
7812,auswählen::V,scegliere,tjuolldet
7813,auswählen::V,scegliere,válljet
7814,auswählen::V,scegliere,valjiđ
7815,auswählen::V,scegliere,vaalšed
7816,auswählen::V,scegliere,va´lljeed
7817,auswählen::V,scegliere,воалшэ
7818,bewahren::V,conservare,vaarjelidh
7819,bewahren::V,conservare,bisodit
7820,bewahren::V,conservare,várjjalit
7821,bewahren::V,conservare,seailluhit
7822,bewahren::V,conservare,varjâliđ
7823,bewahren::V,conservare,varjjled
7824,bewahren::V,conservare,ӣшшьтэ
7825,bewahren::V,conservare,во̄а̄ррьдэ
7826,behindern::V,impedire,hööptdeh
7827,behindern::V,impedire,hieredit
7828,behindern::V,impedire,muhttet
7829,behindern::V,impedire,eastadit
7830,behindern::V,impedire,estiđ
7831,behindern::V,impedire,coggâđ
7832,behindern::V,impedire,hettiđ
7833,behindern::V,impedire,cõggâd
7834,behindern::V,impedire,е̄кхэллэ
7835,verderben::V,guastare,biejstedh
7836,verderben::V,guastare,spedjat
7837,verderben::V,guastare,billistit
7838,verderben::V,guastare,pillediđ
7839,verderben::V,guastare,tårmmad
7840,verderben::V,guastare,pe´llsted
7841,verderben::V,guastare,тоаррмэ
7842,verderben::V,guastare,ма̄ййкэ
7843,beschädigen::V,danneggiare,fæjloedidh
7844,beschädigen::V,danneggiare,vahágahttet
7845,beschädigen::V,danneggiare,bilidit
7846,beschädigen::V,danneggiare,vahâgittiđ
7847,beschädigen::V,danneggiare,pä´rtteed
7848,beschädigen::V,danneggiare,муррьтэ
7849,zerbrechen::V,rompere,tsööpkedh
7850,zerbrechen::V,rompere,doadjet
7851,zerbrechen::V,rompere,cuvket
7852,zerbrechen::V,rompere,cuov'kkiđ
7853,zerbrechen::V,rompere,muårrâd
7854,zerbrechen::V,rompere,cu´vǩǩeed
7855,zerbrechen::V,rompere,муррьтэ
7856,zerbrechen::V,spezzare,tsööpkedh
7857,zerbrechen::V,spezzare,doadjet
7858,zerbrechen::V,spezzare,cuvket
7859,zerbrechen::V,spezzare,cuov'kkiđ
7860,zerbrechen::V,spezzare,muårrâd
7861,zerbrechen::V,spezzare,cu´vǩǩeed
7862,zerbrechen::V,spezzare,муррьтэ
7863,zerreißen::V,stracciare,gejhkielidh
7864,zerreißen::V,stracciare,gajkudit
7865,zerreißen::V,stracciare,gaikkodit
7866,zerreißen::V,stracciare,ráisket
7867,zerreißen::V,stracciare,kiškođ
7868,zerreißen::V,stracciare,ra´šǩǩeed
7869,zerreißen::V,stracciare,пуатткэ
7870,zerstören::V,distrùggere,eerjedh
7871,zerstören::V,distrùggere,biejsstet
7872,zerstören::V,distrùggere,håhkkidit
7873,zerstören::V,distrùggere,heavahit
7874,zerstören::V,distrùggere,duš'šadit
7875,zerstören::V,distrùggere,bilidit
7876,zerstören::V,distrùggere,hevâttiđ
7877,zerstören::V,distrùggere,hiâvted
7878,zerstören::V,distrùggere,ёҏтэ
7879,verbrennen::V,bruciare,båeltedh
7880,verbrennen::V,bruciare,boalldet
7881,verbrennen::V,bruciare,boaldit
7882,verbrennen::V,bruciare,puál'diđ
7883,verbrennen::V,bruciare,puä´ldded
7884,verbrennen::V,bruciare,пуэлльтэ
7885,geben::V,dare,vedtedh
7886,geben::V,dare,vaddet
7887,geben::V,dare,addit
7888,geben::V,dare,addliđ
7889,geben::V,dare,ä´n
7890,geben::V,dare,аннҍтэ
7891,reichen::V,pòrgere,geelkedh
7892,reichen::V,pòrgere,lagádit
7893,reichen::V,pòrgere,geiget
7894,reichen::V,pòrgere,keigiđ
7895,reichen::V,pòrgere,vuõiggâ´stted
7896,reichen::V,pòrgere,аннҍтэ
7897,schenken::V,regalare,vedtedh
7898,schenken::V,regalare,vaddet
7899,schenken::V,regalare,skeaŋkut
7900,schenken::V,regalare,skeŋket
7901,schenken::V,regalare,skeŋkkiđ
7902,schenken::V,regalare,sǩiâŋkkâd
7903,schenken::V,regalare,ла̄ххе
7904,versprechen::V,promettere,luhpiedidh
7905,versprechen::V,promettere,jáhttet
7906,versprechen::V,promettere,lohpidit
7907,versprechen::V,promettere,lopediđ
7908,versprechen::V,promettere,lå´ppeed
7909,versprechen::V,promettere,о̄а̄шштҍе
7910,wünschen::V,augurare,lahkoehtidh
7911,wünschen::V,augurare,sávvat
7912,wünschen::V,augurare,sávadit
7913,wünschen::V,augurare,doaivvuhit
7914,wünschen::V,augurare,tuá'ivuttiđ
7915,wünschen::V,augurare,tuâivvad
7916,wünschen::V,augurare,туввэ
7917,loben::V,lodare,girmedh
7918,loben::V,lodare,májnnot
7919,loben::V,lodare,rámmpot
7920,loben::V,lodare,máidnut
7921,loben::V,lodare,rámidit
7922,loben::V,lodare,rammuđ
7923,loben::V,lodare,rämidiđ
7924,loben::V,lodare,ââ´leed
7925,loben::V,lodare,ǩei´tted
7926,loben::V,lodare,кыйта
7927,küssen::V,baciare,tjånnahtidh
7928,küssen::V,baciare,tjuvliestidh
7929,küssen::V,baciare,tjullit
7930,küssen::V,baciare,tjulestit
7931,küssen::V,baciare,cum'mát
7932,küssen::V,baciare,cummistit
7933,küssen::V,baciare,cummâliđ
7934,küssen::V,baciare,cu´mmsted
7935,küssen::V,baciare,cu´mmstõõllâd
7936,küssen::V,baciare,нӣссэ
7937,wiegen::V,cullare,sjammadidh
7938,wiegen::V,cullare,vuohttot
7939,wiegen::V,cullare,vuohtudit
7940,wiegen::V,cullare,vuohttut
7941,wiegen::V,cullare,vuát'tuđ
7942,wiegen::V,cullare,nuäkkad
7943,wiegen::V,cullare,suâibted
7944,wiegen::V,cullare,нуагкэ
7945,wiegen::V,dondolare,sjammadidh
7946,wiegen::V,dondolare,vuohttot
7947,wiegen::V,dondolare,vuohtudit
7948,wiegen::V,dondolare,vuohttut
7949,wiegen::V,dondolare,vuát'tuđ
7950,wiegen::V,dondolare,nuäkkad
7951,wiegen::V,dondolare,suâibted
7952,wiegen::V,dondolare,нуагкэ
7953,zudecken::V,coprire,gaptjedh
7954,zudecken::V,coprire,loavddet
7955,zudecken::V,coprire,gokčat
7956,zudecken::V,coprire,luáv'diđ
7957,zudecken::V,coprire,kä´tted
7958,zudecken::V,coprire,ка̄ххьтэ
7959,wecken::V,svegliare,gåaskodh
7960,wecken::V,svegliare,båktet
7961,wecken::V,svegliare,boktit
7962,wecken::V,svegliare,rávkat
7963,wecken::V,svegliare,cuvnâđ
7964,wecken::V,svegliare,counnâd
7965,wecken::V,svegliare,цо̄ввнэ
7966,zeigen::V,indicare,vuesiehtidh
7967,zeigen::V,indicare,vuosedit
7968,zeigen::V,indicare,giejgget
7969,zeigen::V,indicare,čájehit
7970,zeigen::V,indicare,čäittiđ
7971,zeigen::V,indicare,čujottiđ
7972,zeigen::V,indicare,čuäi´ted
7973,zeigen::V,indicare,вӯзьхе
7974,führen::V,guidare,steeredh
7975,führen::V,guidare,doalvvot
7976,führen::V,guidare,láidet
7977,führen::V,guidare,jođettiđ
7978,führen::V,guidare,jåå´đted
7979,führen::V,guidare,выгкэ
7980,führen::V,condurre,steeredh
7981,führen::V,condurre,doalvvot
7982,führen::V,condurre,láidet
7983,führen::V,condurre,jođettiđ
7984,führen::V,condurre,jåå´đted
7985,führen::V,condurre,выгкэ
7986,lehren::V,insegnare,ööhpehtidh
7987,lehren::V,insegnare,åhpadit
7988,lehren::V,insegnare,oahpahit
7989,lehren::V,insegnare,máttááttiđ
7990,lehren::V,insegnare,mätt'ted
7991,lehren::V,insegnare,vuä´ppsted
7992,lehren::V,insegnare,ма̄тҍха
7993,unterrichten::V,istruire,ööhpehtidh
7994,unterrichten::V,istruire,lågådit
7995,unterrichten::V,istruire,åhpadit
7996,unterrichten::V,istruire,oahpahit
7997,unterrichten::V,istruire,škovliđ
7998,unterrichten::V,istruire,máttááttiđ
7999,unterrichten::V,istruire,mätt'ted
8000,unterrichten::V,istruire,vuä´ppsted
8001,unterrichten::V,istruire,ма̄тҍха
8002,unterrichten::V,insegnare,ööhpehtidh
8003,unterrichten::V,insegnare,lågådit
8004,unterrichten::V,insegnare,åhpadit
8005,unterrichten::V,insegnare,oahpahit
8006,unterrichten::V,insegnare,škovliđ
8007,unterrichten::V,insegnare,máttááttiđ
8008,unterrichten::V,insegnare,mätt'ted
8009,unterrichten::V,insegnare,vuä´ppsted
8010,unterrichten::V,insegnare,ма̄тҍха
8011,aufziehen::V,allevare,eeledh
8012,aufziehen::V,allevare,bajedit
8013,aufziehen::V,allevare,biebmat
8014,aufziehen::V,allevare,pajaskeessiđ
8015,aufziehen::V,allevare,šoddâdiđ
8016,aufziehen::V,allevare,šõddeed
8017,aufziehen::V,allevare,peâm'mad
8018,aufziehen::V,allevare,вуэпьсе
8019,leiten::V,avviare,lijrehtidh
8020,leiten::V,avviare,lájddit
8021,leiten::V,avviare,oatsodit
8022,leiten::V,avviare,jođihit
8023,leiten::V,avviare,stivriđ
8024,leiten::V,avviare,hovdiđ
8025,leiten::V,avviare,jåå´đted
8026,leiten::V,avviare,выгкэ
8027,leiten::V,avviare,вӯййкье
8028,leiten::V,dirìgere,lijrehtidh
8029,leiten::V,dirìgere,lájddit
8030,leiten::V,dirìgere,oatsodit
8031,leiten::V,dirìgere,jođihit
8032,leiten::V,dirìgere,stivriđ
8033,leiten::V,dirìgere,hovdiđ
8034,leiten::V,dirìgere,jåå´đted
8035,leiten::V,dirìgere,выгкэ
8036,leiten::V,dirìgere,вӯййкье
8037,antreiben::V,incitare,eadtjoestidh
8038,antreiben::V,incitare,hasodit
8039,antreiben::V,incitare,hállsjedit
8040,antreiben::V,incitare,gevret
8041,antreiben::V,incitare,rássat
8042,antreiben::V,incitare,kušottiđ
8043,antreiben::V,incitare,huá'puttiđ
8044,antreiben::V,incitare,rääskted
8045,antreiben::V,incitare,hõškkled
8046,antreiben::V,incitare,ёадҌхе
8047,lassen::V,fare,baajedh
8048,lassen::V,fare,-ahttet
8049,lassen::V,fare,diktit
8050,lassen::V,fare,-ttiđ
8051,lassen::V,fare,ä´n
8052,lassen::V,fare,па̄ххкэ
8053,einladen::V,invitare,bööredh
8054,einladen::V,invitare,bivddit
8055,einladen::V,invitare,gåhttjot
8056,einladen::V,invitare,bovdet
8057,einladen::V,invitare,koččođ
8058,einladen::V,invitare,kåččad
8059,einladen::V,invitare,коаххче
8060,vereinigen::V,unire,iktedidh
8061,vereinigen::V,unire,aktidit
8062,vereinigen::V,unire,ovttastahttit
8063,vereinigen::V,unire,o'vtâstittiđ
8064,vereinigen::V,unire,õhtteed
8065,vereinigen::V,unire,э̄хтхэ
8066,besuchen::V,visitare,åahpodh
8067,besuchen::V,visitare,goevlelidh
8068,besuchen::V,visitare,guossit
8069,besuchen::V,visitare,gal'let
8070,besuchen::V,visitare,fitnat
8071,besuchen::V,visitare,kolliđ
8072,besuchen::V,visitare,kõ´ll'jed
8073,besuchen::V,visitare,по̄дтлэ
8074,besuchen::V,visitare,во̄тэдтэ
8075,besuchen::V,visitare,во̄а̄ррдэ
8076,besuchen::V,far vìsita a,åahpodh
8077,besuchen::V,far vìsita a,goevlelidh
8078,besuchen::V,far vìsita a,guossit
8079,besuchen::V,far vìsita a,gal'let
8080,besuchen::V,far vìsita a,fitnat
8081,besuchen::V,far vìsita a,kolliđ
8082,besuchen::V,far vìsita a,kõ´ll'jed
8083,besuchen::V,far vìsita a,по̄дтлэ
8084,besuchen::V,far vìsita a,во̄тэдтэ
8085,besuchen::V,far vìsita a,во̄а̄ррдэ
8086,treffen::V,incontrare,dieviedidh
