,Concept_ID,se,it
7085,setzen::V,i'štâttiđ,mettere
7086,setzen::V,piijjâd,porre
7087,setzen::V,piijjâd,mettere
7088,setzen::V,пыййе,porre
7089,setzen::V,пыййе,mettere
7090,legen::V,bïejedh,posare
7091,legen::V,bïejedh,mettere
7092,legen::V,biedjat,posare
7093,legen::V,biedjat,mettere
7094,legen::V,biejadit,posare
7095,legen::V,biejadit,mettere
7096,legen::V,bidjat,posare
7097,legen::V,bidjat,mettere
7098,legen::V,asâttiđ,posare
7099,legen::V,asâttiđ,mettere
7100,legen::V,piijjâd,posare
7101,legen::V,piijjâd,mettere
7102,legen::V,пыййе,posare
7103,legen::V,пыййе,mettere
7104,berühren::V,gaajesjidh,toccare
7105,berühren::V,duohttat,toccare
7106,berühren::V,giehtadit,toccare
7107,berühren::V,guoskat,toccare
7108,berühren::V,guoskkahit,toccare
7109,berühren::V,kuos'kâđ,toccare
7110,berühren::V,kuo'skâttiđ,toccare
7111,berühren::V,nja'vhâstiđ,toccare
7112,berühren::V,kuõskted,toccare
7113,berühren::V,njaauksted,toccare
7114,berühren::V,кӯсскэ,toccare
7115,berühren::V,лыксаххьтэ,toccare
7116,verbinden::V,ektiedidh,unire
7117,verbinden::V,ektiedidh,congiùngere
7118,verbinden::V,gårredidh,unire
7119,verbinden::V,gårredidh,congiùngere
7120,verbinden::V,tjadnat,unire
7121,verbinden::V,tjadnat,congiùngere
7122,verbinden::V,ovttastahttit,unire
7123,verbinden::V,ovttastahttit,congiùngere
7124,verbinden::V,o'vtâstittiđ,unire
7125,verbinden::V,o'vtâstittiđ,congiùngere
7126,verbinden::V,lahteđ,unire
7127,verbinden::V,lahteđ,congiùngere
7128,verbinden::V,lâ´htted,unire
7129,verbinden::V,lâ´htted,congiùngere
7130,verbinden::V,чӯллмдэ,unire
7131,verbinden::V,чӯллмдэ,congiùngere
7132,bedecken::V,gaptjedh,coprire
7133,bedecken::V,gaptjedh,ricoprire
7134,bedecken::V,jávvet,coprire
7135,bedecken::V,jávvet,ricoprire
7136,bedecken::V,gåbttjåt,coprire
7137,bedecken::V,gåbttjåt,ricoprire
7138,bedecken::V,gokčat,coprire
7139,bedecken::V,gokčat,ricoprire
7140,bedecken::V,luáv'diđ,coprire
7141,bedecken::V,luáv'diđ,ricoprire
7142,bedecken::V,kä´tted,coprire
7143,bedecken::V,kä´tted,ricoprire
7144,bedecken::V,tu´vdded,coprire
7145,bedecken::V,tu´vdded,ricoprire
7146,bedecken::V,аййдэ,coprire
7147,bedecken::V,аййдэ,ricoprire
7148,bedecken::V,тэ̄ффкэ,coprire
7149,bedecken::V,тэ̄ффкэ,ricoprire
7150,bedecken::V,ка̄ххьтэ,coprire
7151,bedecken::V,ка̄ххьтэ,ricoprire
7152,aufhängen::V,gævnjodh,attaccare
7153,aufhängen::V,gæhtsasjidh,attaccare
7154,aufhängen::V,gahtsot,attaccare
7155,aufhängen::V,gatsostit,attaccare
7156,aufhängen::V,heŋget,attaccare
7157,aufhängen::V,heŋgiđ,attaccare
7158,aufhängen::V,he'ŋgâstiđ,attaccare
7159,aufhängen::V,kååccad,attaccare
7160,aufhängen::V,коадсэ,attaccare
7161,anzünden::V,tsïhkijehtedh,accèndere
7162,anzünden::V,tsïhkijehtedh,incendiare
7163,anzünden::V,buollidit,accèndere
7164,anzünden::V,buollidit,incendiare
7165,anzünden::V,tsahkkidit,accèndere
7166,anzünden::V,tsahkkidit,incendiare
7167,anzünden::V,cahkkedit,accèndere
7168,anzünden::V,cahkkedit,incendiare
7169,anzünden::V,cokkiittiđ,accèndere
7170,anzünden::V,cokkiittiđ,incendiare
7171,anzünden::V,cõ´ǩǩted,accèndere
7172,anzünden::V,cõ´ǩǩted,incendiare
7173,anzünden::V,puâl'lted,accèndere
7174,anzünden::V,puâl'lted,incendiare
7175,anzünden::V,пуэллхэ,accèndere
7176,anzünden::V,пуэллхэ,incendiare
7177,aufheben::V,bijjiedidh,raccògliere
7178,aufheben::V,låpptit,raccògliere
7179,aufheben::V,bajidit,raccògliere
7180,aufheben::V,pajediđ,raccògliere
7181,aufheben::V,pââi´ded,raccògliere
7182,aufheben::V,пайнэ,raccògliere
7183,zurücklassen::V,laehpedh,lasciare
7184,zurücklassen::V,laehpedh,lasciare indietro
7185,zurücklassen::V,guodet,lasciare
7186,zurücklassen::V,guodet,lasciare indietro
7187,zurücklassen::V,guođđit,lasciare
7188,zurücklassen::V,guođđit,lasciare indietro
7189,zurücklassen::V,kyeđđiḋ,lasciare
7190,zurücklassen::V,kyeđđiḋ,lasciare indietro
7191,zurücklassen::V,kue´đđed,lasciare
7192,zurücklassen::V,kue´đđed,lasciare indietro
7193,zurücklassen::V,кӯдтӭ,lasciare
7194,zurücklassen::V,кӯдтӭ,lasciare indietro
7195,verlieren::V,dassedh,pèrdere
7196,verlieren::V,biestedh,pèrdere
7197,verlieren::V,masset,pèrdere
7198,verlieren::V,láhppet,pèrdere
7199,verlieren::V,láhppit,pèrdere
7200,verlieren::V,läppiđ,pèrdere
7201,verlieren::V,monâttiđ,pèrdere
7202,verlieren::V,lä´pped,pèrdere
7203,verlieren::V,rââ´ppted,pèrdere
7204,verlieren::V,ка̄дхэ,pèrdere
7205,verlieren::V,кӯдтъе,pèrdere
7206,fallen lassen::V,gahtjehtidh,lasciare cadere
7207,fallen lassen::V,luojttet,lasciare cadere
7208,fallen lassen::V,luojttalit,lasciare cadere
7209,fallen lassen::V,gahčahit,lasciare cadere
7210,fallen lassen::V,lyeš'tiđ,lasciare cadere
7211,fallen lassen::V,kočâttiđ,lasciare cadere
7212,fallen lassen::V,rõpsted,lasciare cadere
7213,fallen lassen::V,kõõččted,lasciare cadere
7214,fallen lassen::V,ёҏтэ,lasciare cadere
7215,fallen lassen::V,кэчхэ,lasciare cadere
7216,machen::V,daajhtodh,fare
7217,machen::V,dahkat,fare
7218,machen::V,dahkat,fare
7219,machen::V,rähtiđ,fare
7220,machen::V,raajjâd,fare
7221,machen::V,tue´j'jeed,fare
7222,machen::V,тӯййше,fare
7223,machen::V,ӣллькье,fare
7224,herstellen::V,skaepiedidh,produrre
7225,herstellen::V,skaepiedidh,fabbricare
7226,herstellen::V,buvtadit,produrre
7227,herstellen::V,buvtadit,fabbricare
7228,herstellen::V,dudjot,produrre
7229,herstellen::V,dudjot,fabbricare
7230,herstellen::V,a'mnâstiđ,produrre
7231,herstellen::V,a'mnâstiđ,fabbricare
7232,herstellen::V,va'lmâštiđ,produrre
7233,herstellen::V,va'lmâštiđ,fabbricare
7234,herstellen::V,vaalmšted,produrre
7235,herstellen::V,vaalmšted,fabbricare
7236,herstellen::V,лыххкэ,produrre
7237,herstellen::V,лыххкэ,fabbricare
7238,herstellen::V,ӣллькье,produrre
7239,herstellen::V,ӣллькье,fabbricare
7240,bauen::V,bigkedh,costruire
7241,bauen::V,biggit,costruire
7242,bauen::V,ráhkadit,costruire
7243,bauen::V,huksiđ,costruire
7244,bauen::V,raajjâd,costruire
7245,bauen::V,тӯййше,costruire
7246,reparieren::V,davvodh,riparare
7247,reparieren::V,divvot,riparare
7248,reparieren::V,divvut,riparare
7249,reparieren::V,tivvoođ,riparare
7250,reparieren::V,čihtâđ,riparare
7251,reparieren::V,teevvad,riparare
7252,reparieren::V,чиннэ,riparare
7253,verbessern::V,bueriedidh,migliorare
7254,verbessern::V,báredit,migliorare
7255,verbessern::V,buoredit,migliorare
7256,verbessern::V,buoridit,migliorare
7257,verbessern::V,pye'rediđ,migliorare
7258,verbessern::V,pue´reed,migliorare
7259,verbessern::V,шӣгнэ,migliorare
7260,ändern::V,jeatjahtehtedh,mutare
7261,ändern::V,jeatjahtehtedh,cambiare
7262,ändern::V,rievddadit,mutare
7263,ändern::V,rievddadit,cambiare
7264,ändern::V,muhttit,mutare
7265,ändern::V,muhttit,cambiare
7266,ändern::V,molsut,mutare
7267,ändern::V,molsut,cambiare
7268,ändern::V,mutteđ,mutare
7269,ändern::V,mutteđ,cambiare
7270,ändern::V,mu´tted,mutare
7271,ändern::V,mu´tted,cambiare
7272,ändern::V,вуайхе,mutare
7273,ändern::V,вуайхе,cambiare
7274,ändern::V,ка̄вьсе,mutare
7275,ändern::V,ка̄вьсе,cambiare
7276,graben::V,berkedh,scavare
7277,graben::V,kroehkedh,scavare
7278,graben::V,bállet,scavare
7279,graben::V,goaivut,scavare
7280,graben::V,roggat,scavare
7281,graben::V,kuái'vuđ,scavare
7282,graben::V,rääppad,scavare
7283,graben::V,kuäivvad,scavare
7284,graben::V,ра̄бпэ,scavare
7285,graben::V,куаййве,scavare
7286,beugen::V,sojjedidh,chinare
7287,beugen::V,sojjedidh,flettere
7288,beugen::V,såjådit,chinare
7289,beugen::V,såjådit,flettere
7290,beugen::V,sojahit,chinare
7291,beugen::V,sojahit,flettere
7292,beugen::V,sujâttiđ,chinare
7293,beugen::V,sujâttiđ,flettere
7294,beugen::V,kå´mrded,chinare
7295,beugen::V,kå´mrded,flettere
7296,beugen::V,njikklõõttâd,chinare
7297,beugen::V,njikklõõttâd,flettere
7298,beugen::V,сойхьтэ,chinare
7299,beugen::V,сойхьтэ,flettere
7300,beugen::V,то̄а̄ххкэ,chinare
7301,beugen::V,то̄а̄ххкэ,flettere
7302,beugen::V,нигклаххьтэ,chinare
7303,beugen::V,нигклаххьтэ,flettere
7304,biegen::V,sojjehtidh,tòrcere
7305,biegen::V,såjådit,tòrcere
7306,biegen::V,niejddet,tòrcere
7307,biegen::V,sojahit,tòrcere
7308,biegen::V,čipteđ,tòrcere
7309,biegen::V,soojted,tòrcere
7310,biegen::V,сойхьтэ,tòrcere
7311,drehen::V,jårrehtidh,girare
7312,drehen::V,bådnjåt,girare
7313,drehen::V,botnjat,girare
7314,drehen::V,jurâttiđ,girare
7315,drehen::V,jåårǥlâ´tted,girare
7316,drehen::V,чоӊӊтэ,girare
7317,wenden::V,jarkelidh,girare
7318,wenden::V,jarkelidh,voltare
7319,wenden::V,jårggålit,girare
7320,wenden::V,jårggålit,voltare
7321,wenden::V,jorgalit,girare
7322,wenden::V,jorgalit,voltare
7323,wenden::V,jurgâliđ,girare
7324,wenden::V,jurgâliđ,voltare
7325,wenden::V,jåårǥlâ´tted,girare
7326,wenden::V,jåårǥlâ´tted,voltare
7327,wenden::V,вӣррлаххътэ,girare
7328,wenden::V,вӣррлаххътэ,voltare
7329,wenden::V,ка̄вьсе,girare
7330,wenden::V,ка̄вьсе,voltare
7331,umdrehen::V,jarkedh,rivoltare
7332,umdrehen::V,måttsåstit,rivoltare
7333,umdrehen::V,botnjat,rivoltare
7334,umdrehen::V,jorgođ,rivoltare
7335,umdrehen::V,jårǥsted,rivoltare
7336,umdrehen::V,коамьхе,rivoltare
7337,umdrehen::V,калльтлэ,rivoltare
7338,heben::V,luknjedh,levare
7339,heben::V,baavhkestidh,levare
7340,heben::V,bajedit,levare
7341,heben::V,loktet,levare
7342,heben::V,bajidit,levare
7343,heben::V,pajediđ,levare
7344,heben::V,kokkiđ,levare
7345,heben::V,kaggâd,levare
7346,heben::V,pââ´jeed,levare
7347,heben::V,пайнэ,levare
7348,heben::V,пайнэллэ,levare
7349,hochheben::V,lutnjedh,levare
7350,hochheben::V,lutnjedh,sollevare
7351,hochheben::V,låggŋit,levare
7352,hochheben::V,låggŋit,sollevare
7353,hochheben::V,loktet,levare
7354,hochheben::V,loktet,sollevare
7355,hochheben::V,pajediđ,levare
7356,hochheben::V,pajediđ,sollevare
7357,hochheben::V,kuåstteed,levare
7358,hochheben::V,kuåstteed,sollevare
7359,hochheben::V,пайнэ,levare
7360,hochheben::V,пайнэ,sollevare
7361,ergreifen::V,fihkelidh,afferrare
7362,ergreifen::V,sårjjot,afferrare
7363,ergreifen::V,doahppit,afferrare
7364,ergreifen::V,fáhtet,afferrare
7365,ergreifen::V,tuáppuđ,afferrare
7366,ergreifen::V,poppâ´tted,afferrare
7367,ergreifen::V,каццсе,afferrare
7368,ergreifen::V,туэрркэ,afferrare
7369,ergreifen::V,ро̄а̄ппчье,afferrare
7370,halten::V,steeredh,tenere
7371,halten::V,utniedidh,tenere
7372,halten::V,anedit,tenere
7373,halten::V,adnalit,tenere
7374,halten::V,doallat,tenere
7375,halten::V,toollâd,tenere
7376,halten::V,tue´rjjeed,tenere
7377,halten::V,туаррье,tenere
7378,drücken::V,dïelkestidh,premere
7379,drücken::V,dieddet,premere
7380,drücken::V,deaddit,premere
7381,drücken::V,čárvet,premere
7382,drücken::V,čárvuđ,premere
7383,drücken::V,čärvvad,premere
7384,drücken::V,teä´d'ded,premere
7385,drücken::V,пе̄ррэ,premere
7386,drücken::V,ра̄ппче,premere
7387,schieben::V,vuetjedh,spìngere
7388,schieben::V,sjáhtjat,spìngere
7389,schieben::V,cáhkit,spìngere
7390,schieben::V,cuggâđ,spìngere
7391,schieben::V,oi´ǧǧeed,spìngere
7392,schieben::V,оййкье,spìngere
7393,kratzen::V,våhtsodh,grattare
7394,kratzen::V,våhtsodh,graffiare
7395,kratzen::V,skreepedh,grattare
7396,kratzen::V,skreepedh,graffiare
7397,kratzen::V,ruohkkat,grattare
7398,kratzen::V,ruohkkat,graffiare
7399,kratzen::V,ruohkastit,grattare
7400,kratzen::V,ruohkastit,graffiare
7401,kratzen::V,gazzut,grattare
7402,kratzen::V,gazzut,graffiare
7403,kratzen::V,kazzođ,grattare
7404,kratzen::V,kazzođ,graffiare
7405,kratzen::V,võckkâd,grattare
7406,kratzen::V,võckkâd,graffiare
7407,kratzen::V,кышшкэ,grattare
7408,kratzen::V,кышшкэ,graffiare
7409,kratzen::V,каххьце,grattare
7410,kratzen::V,каххьце,graffiare
7411,lecken::V,njåalodh,leccare
7412,lecken::V,njoallot,leccare
7413,lecken::V,njolodit,leccare
7414,lecken::V,njuálluđ,leccare
7415,lecken::V,njuällad,leccare
7416,lecken::V,нюаллэ,leccare
7417,beißen::V,gaektjedh,mòrdere
7418,beißen::V,gássket,mòrdere
7419,beißen::V,gáskestit,mòrdere
7420,beißen::V,gáskit,mòrdere
7421,beißen::V,käskiđ,mòrdere
7422,beißen::V,kä´cǩǩed,mòrdere
7423,beißen::V,ка̄ццьке,mòrdere
7424,abreißen::V,bïhkedh,staccarsi
7425,abreißen::V,bïhkedh,strapparsi
7426,abreißen::V,gajkkot,staccarsi
7427,abreißen::V,gajkkot,strapparsi
7428,abreißen::V,gaikkihit,staccarsi
7429,abreißen::V,gaikkihit,strapparsi
7430,abreißen::V,roottâđ,staccarsi
7431,abreißen::V,roottâđ,strapparsi
7432,abreißen::V,ra´šǩǩeed,staccarsi
7433,abreißen::V,ra´šǩǩeed,strapparsi
7434,abreißen::V,rååttad,staccarsi
7435,abreißen::V,rååttad,strapparsi
7436,abreißen::V,ро̄дтҍе,staccarsi
7437,abreißen::V,ро̄дтҍе,strapparsi
7438,abreißen::V,пӯттҍкье,staccarsi
7439,abreißen::V,пӯттҍкье,strapparsi
7440,abschneiden::V,tjoehpestidh,tagliare
7441,abschneiden::V,jallat,tagliare
7442,abschneiden::V,čuohppat,tagliare
7443,abschneiden::V,jogâldiđ,tagliare
7444,abschneiden::V,geerelidh,tagliare
7445,abschneiden::V,е̄дтэ,tagliare
7446,abschneiden::V,е̄дтлэ,tagliare
7447,binden::V,gårredidh,legare
7448,binden::V,gårredidh,bendare
7449,binden::V,tjadnat,legare
7450,binden::V,tjadnat,bendare
7451,binden::V,gárrat,legare
7452,binden::V,gárrat,bendare
7453,binden::V,čoonnâđ,legare
7454,binden::V,čoonnâđ,bendare
7455,binden::V,čõõnnâd,legare
7456,binden::V,čõõnnâd,bendare
7457,binden::V,čuõlmmâd,legare
7458,binden::V,čuõlmmâd,bendare
7459,binden::V,ко̄ррэ,legare
7460,binden::V,ко̄ррэ,bendare
7461,binden::V,чӯллмдэ,legare
7462,binden::V,чӯллмдэ,bendare
7463,binden::V,ко̄а̄ррэ,legare
7464,binden::V,ко̄а̄ррэ,bendare
7465,stecken::V,rïjtedh,ficcare
7466,stecken::V,tsævkkat,ficcare
7467,stecken::V,cáhkit,ficcare
7468,stecken::V,cuggâđ,ficcare
7469,stecken::V,čuõ´ǧ'ǧeed,ficcare
7470,stecken::V,чогксэ,ficcare
7471,stecken::V,це̄ӈькхэ,ficcare
7472,brechen::V,dåajodh,rompere
7473,brechen::V,tsåapkodh,rompere
7474,brechen::V,doaddjut,rompere
7475,brechen::V,cuvket,rompere
7476,brechen::V,moorrâđ,rompere
7477,brechen::V,mu´rdded,rompere
7478,brechen::V,муррьтэ,rompere
7479,klopfen::V,beenghkedh,bàttere
7480,klopfen::V,goalkkalit,bàttere
7481,klopfen::V,tsábbmet,bàttere
7482,klopfen::V,goalkit,bàttere
7483,klopfen::V,skoalkit,bàttere
7484,klopfen::V,skuá'lkuttiđ,bàttere
7485,klopfen::V,kuälkted,bàttere
7486,klopfen::V,та̄гкэ,bàttere
7487,hauen::V,beenghkedh,picchiare
7488,hauen::V,tjuollat,picchiare
7489,hauen::V,čuollat,picchiare
7490,hauen::V,čurmâđ,picchiare
7491,hauen::V,čâ´cǩǩed,picchiare
7492,hauen::V,та̄гкэ,picchiare
7493,hauen::V,ва̄сстэ,picchiare
7494,kleben::V,njamkedh,incollare
7495,kleben::V,dædnjodit,incollare
7496,kleben::V,liibmet,incollare
7497,kleben::V,taṃadiđ,incollare
7498,kleben::V,li´jmmjed,incollare
7499,kleben::V,нямхэ,incollare
7500,reiben::V,daanjedh,fregare
7501,reiben::V,ruvvit,fregare
7502,reiben::V,ruvvet,fregare
7503,reiben::V,fiärruđ,fregare
7504,reiben::V,heârrad,fregare
7505,reiben::V,ru´vvjed,fregare
7506,reiben::V,е̄ррэ,fregare
7507,streichen::V,daejdedh,spalmare
7508,streichen::V,badtjadidh,spalmare
7509,streichen::V,vuojddat,spalmare
7510,streichen::V,málet,spalmare
7511,streichen::V,njuohtat,spalmare
7512,streichen::V,njuottâđ,spalmare
7513,streichen::V,puák'suđ,spalmare
7514,streichen::V,påhssad,spalmare
7515,streichen::V,мо̄а̄шшэ,spalmare
7516,schleifen::V,slijhpedh,arrotare
7517,schleifen::V,sadjet,arrotare
7518,schleifen::V,sadjit,arrotare
7519,schleifen::V,šliipet,arrotare
7520,schleifen::V,saijeeđ,arrotare
7521,schleifen::V,sââjjad,arrotare
7522,schleifen::V,tabǯsted,arrotare
7523,schleifen::V,то̄а̄мчсе,arrotare
7524,schneiden::V,bietskedh,tagliare
7525,schneiden::V,suoddat,tagliare
7526,schneiden::V,tjuohppat,tagliare
7527,schneiden::V,biesskedit,tagliare
7528,schneiden::V,čuohppat,tagliare
7529,schneiden::V,čuop'pâđ,tagliare
7530,schneiden::V,čuõp'pâd,tagliare
7531,schneiden::V,е̄дтэ,tagliare
7532,schneiden::V,пе̄ррэ,tagliare
7533,schneiden::V,чӯххпэ,tagliare
7534,rütteln::V,firredh,scuòtere
7535,rütteln::V,doargestit,scuòtere
7536,rütteln::V,šluvgit,scuòtere
7537,rütteln::V,pušteđ,scuòtere
7538,rütteln::V,pu´štted,scuòtere
7539,rütteln::V,пушшьтэ,scuòtere
7540,schütteln::V,firredh,agitare
7541,schütteln::V,firredh,scuòtere
7542,schütteln::V,sjavnnjet,agitare
7543,schütteln::V,sjavnnjet,scuòtere
7544,schütteln::V,sillnat,agitare
7545,schütteln::V,sillnat,scuòtere
7546,schütteln::V,skullhet,agitare
7547,schütteln::V,skullhet,scuòtere
7548,schütteln::V,salkalit,agitare
7549,schütteln::V,salkalit,scuòtere
7550,schütteln::V,pušteđ,agitare
7551,schütteln::V,pušteđ,scuòtere
7552,schütteln::V,pu´štted,agitare
7553,schütteln::V,pu´štted,scuòtere
7554,schütteln::V,пушшьтэ,agitare
7555,schütteln::V,пушшьтэ,scuòtere
7556,schwenken::V,svinhtedh,agitare
7557,schwenken::V,svinhtedh,sventolare
7558,schwenken::V,svikkastit,agitare
7559,schwenken::V,svikkastit,sventolare
7560,schwenken::V,šlivgut,agitare
7561,schwenken::V,šlivgut,sventolare
7562,schwenken::V,hiä'iluttiđ,agitare
7563,schwenken::V,hiä'iluttiđ,sventolare
7564,schwenken::V,heeilted,agitare
7565,schwenken::V,heeilted,sventolare
7566,schwenken::V,маххъе,agitare
7567,schwenken::V,маххъе,sventolare
7568,schütten::V,gurhkedh,versare
7569,schütten::V,hállit,versare
7570,schütten::V,liejkkit,versare
7571,schütten::V,leškiđ,versare
7572,schütten::V,virâttiđ,versare
7573,schütten::V,väällad,versare
7574,schütten::V,ва̄ллэ,versare
7575,füllen::V,dievhtedh,riempire
7576,füllen::V,dievddet,riempire
7577,füllen::V,deavdit,riempire
7578,füllen::V,tevdiđ,riempire
7579,füllen::V,tiudded,riempire
7580,füllen::V,тӣввтэ,riempire
7581,einwickeln::V,gïesedh,involtare
7582,einwickeln::V,giessat,involtare
7583,einwickeln::V,gárrat,involtare
7584,einwickeln::V,giessat,involtare
7585,einwickeln::V,gurpat,involtare
7586,einwickeln::V,kiessâđ,involtare
7587,einwickeln::V,ǩiõssâd,involtare
7588,einwickeln::V,кӣссэ,involtare
7589,tragen::V,guedtedh,portare
7590,tragen::V,guoddet,portare
7591,tragen::V,guoddit,portare
7592,tragen::V,kyed'diđ,portare
7593,tragen::V,kue´d'ded,portare
7594,tragen::V,кӯннҌтэ,portare
7595,schleppen::V,fatnehtidh,trainare
7596,schleppen::V,fatnehtidh,trascinare
7597,schleppen::V,sliehpit,trainare
7598,schleppen::V,sliehpit,trascinare
7599,schleppen::V,feastit,trainare
7600,schleppen::V,feastit,trascinare
7601,schleppen::V,vie'šidiđ,trainare
7602,schleppen::V,vie'šidiđ,trascinare
7603,schleppen::V,hinnađ,trainare
7604,schleppen::V,hinnađ,trascinare
7605,schleppen::V,nje´ʒʒed,trainare
7606,schleppen::V,nje´ʒʒed,trascinare
7607,schleppen::V,чуввкэ,trainare
7608,schleppen::V,чуввкэ,trascinare
7609,ziehen::V,giesedh,tirare
7610,ziehen::V,giesset,tirare
7611,ziehen::V,geassit,tirare
7612,ziehen::V,keessiđ,tirare
7613,ziehen::V,ǩie´ssed,tirare
7614,ziehen::V,ке̄ссе,tirare
7615,aufbewahren::V,vöörhkedh,custodire
7616,aufbewahren::V,vöörhkedh,conservare
7617,aufbewahren::V,vuorkkit,custodire
7618,aufbewahren::V,vuorkkit,conservare
7619,aufbewahren::V,seailluhit,custodire
7620,aufbewahren::V,seailluhit,conservare
7621,aufbewahren::V,siä'iluttiđ,custodire
7622,aufbewahren::V,siä'iluttiđ,conservare
7623,aufbewahren::V,seeilted,custodire
7624,aufbewahren::V,seeilted,conservare
7625,aufbewahren::V,рӯкнэ,custodire
7626,aufbewahren::V,рӯкнэ,conservare
7627,werfen::V,slampestidh,gettare
7628,werfen::V,slampestidh,lanciare
7629,werfen::V,bálkkot,gettare
7630,werfen::V,bálkkot,lanciare
7631,werfen::V,suhppet,gettare
7632,werfen::V,suhppet,lanciare
7633,werfen::V,šlivgiđ,gettare
7634,werfen::V,šlivgiđ,lanciare
7635,werfen::V,čeâǥǥted,gettare
7636,werfen::V,čeâǥǥted,lanciare
7637,werfen::V,суэххпэ,gettare
7638,werfen::V,суэххпэ,lanciare
7639,fangen::V,bivtedh,prèndere
7640,fangen::V,bivtedh,acchiappare
7641,fangen::V,giddit,prèndere
7642,fangen::V,giddit,acchiappare
7643,fangen::V,bivdit,prèndere
7644,fangen::V,bivdit,acchiappare
7645,fangen::V,toppiđ,prèndere
7646,fangen::V,toppiđ,acchiappare
7647,fangen::V,tää´vted,prèndere
7648,fangen::V,tää´vted,acchiappare
7649,fangen::V,та̄бпэ,prèndere
7650,fangen::V,та̄бпэ,acchiappare
7651,fangen::V,со̄а̄гкэ,prèndere
7652,fangen::V,со̄а̄гкэ,acchiappare
7653,packen::V,doerelidh,pigliare
7654,packen::V,doerelidh,afferrare
7655,packen::V,kreemsedh,pigliare
7656,packen::V,kreemsedh,afferrare
7657,packen::V,doahppit,pigliare
7658,packen::V,doahppit,afferrare
7659,packen::V,doahput,pigliare
7660,packen::V,doahput,afferrare
7661,packen::V,tuáppuđ,pigliare
7662,packen::V,tuáppuđ,afferrare
7663,packen::V,ká'ivâstiđ,pigliare
7664,packen::V,ká'ivâstiđ,afferrare
7665,packen::V,tää´vted,pigliare
7666,packen::V,tää´vted,afferrare
7667,packen::V,каццсе,pigliare
7668,packen::V,каццсе,afferrare
7669,packen::V,туэрркэ,pigliare
7670,packen::V,туэрркэ,afferrare
7671,packen::V,ро̄а̄ппчье,pigliare
7672,packen::V,ро̄а̄ппчье,afferrare
7673,verstecken::V,tjïekedh,nascondere
7674,verstecken::V,tjiehkat,nascondere
7675,verstecken::V,čiehkat,nascondere
7676,verstecken::V,čieḥâđ,nascondere
7677,verstecken::V,peittad,nascondere
7678,verstecken::V,пе̄йхьтэ,nascondere
7679,teilen::V,juekedh,divìdere
7680,teilen::V,juohket,divìdere
7681,teilen::V,juohkit,divìdere
7682,teilen::V,jyeḥiđ,divìdere
7683,teilen::V,jue´ǩǩed,divìdere
7684,teilen::V,ю̄гке,divìdere
7685,teilen::V,ра̄ттҍке,divìdere
7686,schicken::V,saadtodh,inviare
7687,schicken::V,sáddit,inviare
7688,schicken::V,sáddet,inviare
7689,schicken::V,vuo'lgâttiđ,inviare
7690,schicken::V,vuõltteed,inviare
7691,schicken::V,вӯлкхэ,inviare
7692,bringen::V,buektedh,portare
7693,bringen::V,buektedh,apportare
7694,bringen::V,doalvvot,portare
7695,bringen::V,doalvvot,apportare
7696,bringen::V,buktit,portare
7697,bringen::V,buktit,apportare
7698,bringen::V,tuál'vuđ,portare
7699,bringen::V,tuál'vuđ,apportare
7700,bringen::V,pu´htted,portare
7701,bringen::V,pu´htted,apportare
7702,bringen::V,пыххьтэ,portare
7703,bringen::V,пыххьтэ,apportare
7704,hinzufügen::V,dievhtedh,aggiùngere
7705,hinzufügen::V,duoddit,aggiùngere
7706,hinzufügen::V,lasedit,aggiùngere
7707,hinzufügen::V,lasihit,aggiùngere
7708,hinzufügen::V,lasettiđ,aggiùngere
7709,hinzufügen::V,lââ´zzted,aggiùngere
7710,hinzufügen::V,лажьхе,aggiùngere
7711,bekommen::V,åadtjodh,ricevere
7712,bekommen::V,åttjudit,ricevere
7713,bekommen::V,oažžut,ricevere
7714,bekommen::V,juksâđ,ricevere
7715,bekommen::V,uáž'žuđ,ricevere
7716,bekommen::V,vuäǯ'ǯâd,ricevere
7717,bekommen::V,вуаннче,ricevere
7718,erhalten::V,åadtjodh,ricevere
7719,erhalten::V,oadtjot,ricevere
7720,erhalten::V,oažžut,ricevere
7721,erhalten::V,uáž'žuđ,ricevere
7722,erhalten::V,vuäǯ'ǯâd,ricevere
7723,erhalten::V,ва̄лльтэ,ricevere
7724,nehmen::V,vaeltedh,prèndere
7725,nehmen::V,válldet,prèndere
7726,nehmen::V,váldit,prèndere
7727,nehmen::V,väldiđ,prèndere
7728,nehmen::V,vä´ldded,prèndere
7729,nehmen::V,ва̄лльтэ,prèndere
7730,wählen::V,veeljedh,elèggere
7731,wählen::V,veeljedh,scegliere
7732,wählen::V,válljit,elèggere
7733,wählen::V,válljit,scegliere
7734,wählen::V,válljet,elèggere
7735,wählen::V,válljet,scegliere
7736,wählen::V,valjiđ,elèggere
7737,wählen::V,valjiđ,scegliere
7738,wählen::V,vaalšed,elèggere
7739,wählen::V,vaalšed,scegliere
7740,wählen::V,va´lljeed,elèggere
7741,wählen::V,va´lljeed,scegliere
7742,wählen::V,воалшэ,elèggere
7743,wählen::V,воалшэ,scegliere
7744,auswählen::V,veeljedh,scegliere
7745,auswählen::V,tjuolldet,scegliere
7746,auswählen::V,válljet,scegliere
7747,auswählen::V,valjiđ,scegliere
7748,auswählen::V,vaalšed,scegliere
