,Concept_ID,hr,se
744,Moor::N,močvara,kä´rev
745,Moor::N,močvara,veättaǩ
746,Moor::N,močvara,ла̄ммьп
747,Wiese::N,livada,ïentje
748,Wiese::N,livada,giedde
749,Wiese::N,livada,gieddi
750,Wiese::N,livada,nijtto
751,Wiese::N,livada,пуэшенҍ
752,Wald::N,šuma,skåake
753,Wald::N,šuma,skåajje
754,Wald::N,šuma,miehtsie
755,Wald::N,šuma,vuovdde
756,Wald::N,šuma,miehttse
757,Wald::N,šuma,vuovdi
758,Wald::N,šuma,meahcci
759,Wald::N,šuma,mecci
760,Wald::N,šuma,vyemi
761,Wald::N,šuma,vue´mm
762,Wald::N,šuma,meä´c'c
763,Wald::N,šuma,ля̄ммт
764,Hügel::N,brijeg,deava
765,Hügel::N,brijeg,dievvá
766,Hügel::N,brijeg,dievvá
767,Hügel::N,brijeg,čummâ
768,Hügel::N,brijeg,pä´rcc
769,Hügel::N,brijeg,teä´rmm
770,Hügel::N,brijeg,ка̄ннҌт
771,Hügel::N,brežuljak,deava
772,Hügel::N,brežuljak,dievvá
773,Hügel::N,brežuljak,dievvá
774,Hügel::N,brežuljak,čummâ
775,Hügel::N,brežuljak,pä´rcc
776,Hügel::N,brežuljak,teä´rmm
777,Hügel::N,brežuljak,ка̄ннҌт
778,Anhöhe::N,uzvišica,deava
779,Anhöhe::N,uzvišica,jalladahke
780,Anhöhe::N,uzvišica,dievásj
781,Anhöhe::N,uzvišica,aláš
782,Anhöhe::N,uzvišica,luohkká
783,Anhöhe::N,uzvišica,tiävá
784,Anhöhe::N,uzvišica,poorááš
785,Anhöhe::N,uzvišica,ču´lpp
786,Anhöhe::N,uzvišica,škâu´ŋŋ
787,Anhöhe::N,uzvišica,ка̄ннҌт
788,Berg::N,brdo,bïerje
789,Berg::N,brdo,várre
790,Berg::N,brdo,várri
791,Berg::N,brdo,vääṛi
792,Berg::N,brdo,vää´rr
793,Berg::N,brdo,те̄ррьм
794,Gipfel::N,vrh,dalvese
795,Gipfel::N,vrh,tjåhkkå
796,Gipfel::N,vrh,čohkka
797,Gipfel::N,vrh,čokke
798,Gipfel::N,vrh,čå´ǩǩ
799,Gipfel::N,vrh,ла̄ддҍв
800,Höhle::N,pećina,beajoe
801,Höhle::N,pećina,rájgge
802,Höhle::N,pećina,sluoggo
803,Höhle::N,pećina,biedju
804,Höhle::N,pećina,kuovđâšm
805,Höhle::N,pećina,skuõrr
806,Höhle::N,pećina,вуэӈӈк
807,Höhle::N,spilja,beajoe
808,Höhle::N,spilja,rájgge
809,Höhle::N,spilja,sluoggo
810,Höhle::N,spilja,biedju
811,Höhle::N,spilja,kuovđâšm
812,Höhle::N,spilja,skuõrr
813,Höhle::N,spilja,вуэӈӈк
814,Abhang::N,obronak,boelte
815,Abhang::N,obronak,brijrie
816,Abhang::N,obronak,bállte
817,Abhang::N,obronak,vielti
818,Abhang::N,obronak,luohkká
819,Abhang::N,obronak,viel'tti
820,Abhang::N,obronak,vie´ltt
821,Abhang::N,obronak,луэххк
822,Abhang::N,nizbrdica,boelte
823,Abhang::N,nizbrdica,brijrie
824,Abhang::N,nizbrdica,bállte
825,Abhang::N,nizbrdica,vielti
826,Abhang::N,nizbrdica,luohkká
827,Abhang::N,nizbrdica,viel'tti
828,Abhang::N,nizbrdica,vie´ltt
829,Abhang::N,nizbrdica,луэххк
830,Quelle::N,izvor,aajege
831,Quelle::N,izvor,gaaltije
832,Quelle::N,izvor,ája
833,Quelle::N,izvor,ája
834,Quelle::N,izvor,gáldu
835,Quelle::N,izvor,aajâ
836,Quelle::N,izvor,käldee
837,Quelle::N,izvor,lädd
838,Quelle::N,izvor,käivv
839,Quelle::N,izvor,ка̄ййв
840,Quelle::N,vrelo,aajege
841,Quelle::N,vrelo,gaaltije
842,Quelle::N,vrelo,ája
843,Quelle::N,vrelo,ája
844,Quelle::N,vrelo,gáldu
845,Quelle::N,vrelo,aajâ
846,Quelle::N,vrelo,käldee
847,Quelle::N,vrelo,lädd
848,Quelle::N,vrelo,käivv
849,Quelle::N,vrelo,ка̄ййв
850,Bach::N,potok,johketje
851,Bach::N,potok,jåhkå
852,Bach::N,potok,jågåsj
853,Bach::N,potok,jogaš
854,Bach::N,potok,aajâ
855,Bach::N,potok,vuäjj
856,Bach::N,potok,вуэйй
857,Fluss::N,rijeka,johke
858,Fluss::N,rijeka,ædno
859,Fluss::N,rijeka,jåhkå
860,Fluss::N,rijeka,johka
861,Fluss::N,rijeka,juuhâ
862,Fluss::N,rijeka,jokk
863,Fluss::N,rijeka,jeänn
864,Fluss::N,rijeka,ё̄гк
865,Ufer::N,obala,beala
866,Ufer::N,obala,gádde
867,Ufer::N,obala,gáddi
868,Ufer::N,obala,riddo
869,Ufer::N,obala,redd
870,Ufer::N,obala,рыннт
871,Küste::N,obala,mïere
872,Küste::N,obala,gaedtie
873,Küste::N,obala,merragádde
874,Küste::N,obala,merraguovllo
875,Küste::N,obala,gáddi
876,Küste::N,obala,riddo
877,Küste::N,obala,miârr'redd
878,Küste::N,obala,рыннт
879,Küste::N,morska obala,mïere
880,Küste::N,morska obala,gaedtie
881,Küste::N,morska obala,merragádde
882,Küste::N,morska obala,merraguovllo
883,Küste::N,morska obala,gáddi
884,Küste::N,morska obala,riddo
885,Küste::N,morska obala,miârr'redd
886,Küste::N,morska obala,рыннт
887,Festland::N,kopno,gaedtie
888,Festland::N,kopno,gádde
889,Festland::N,kopno,nannán
890,Festland::N,kopno,kušknjâs
891,Festland::N,kopno,eennâm
892,Festland::N,kopno,jânnam
893,Festland::N,kopno,ма̄ннтэр
894,Meer::N,more,mearoe
895,Meer::N,more,merra
896,Meer::N,more,nuorre
897,Meer::N,more,áhpi
898,Meer::N,more,mearra
899,Meer::N,more,meeṛâ
900,Meer::N,more,miârr
901,Meer::N,more,ме̄рр
902,Bucht::N,zaliv,loekte
903,Bucht::N,zaliv,oagge
904,Bucht::N,zaliv,luokta
905,Bucht::N,zaliv,luokta
906,Bucht::N,zaliv,čuáj̣á
907,Bucht::N,zaliv,luhtt
908,Bucht::N,zaliv,вӯнн
909,Bucht::N,zaliv,лӯххт
910,Insel::N,ada,sååle
911,Insel::N,ada,suoloj
912,Insel::N,ada,suolu
913,Insel::N,ada,suálui
914,Insel::N,ada,suâl
915,Insel::N,ada,суэл
916,Insel::N,otok,sååle
917,Insel::N,otok,suoloj
918,Insel::N,otok,suolu
919,Insel::N,otok,suálui
920,Insel::N,otok,suâl
921,Insel::N,otok,суэл
922,Blume::N,cvijet,rïesege
923,Blume::N,cvijet,giedjek
924,Blume::N,cvijet,rássi
925,Blume::N,cvijet,kukká
926,Blume::N,cvijet,heä´rvvrää´ss
927,Blume::N,cvijet,ывьнэнч
928,Gras::N,trava,kraesie
929,Gras::N,trava,rásse
930,Gras::N,trava,rássi
931,Gras::N,trava,rääsi
932,Gras::N,trava,rää´ss
933,Gras::N,trava,ра̄ссь
934,Wurzel::N,korijen,roehtse
935,Wurzel::N,korijen,ruohttsa
936,Wurzel::N,korijen,ruohtas
937,Wurzel::N,korijen,veedis
938,Wurzel::N,korijen,vue´ddes
939,Wurzel::N,korijen,вуэнҍтэсь
940,Baum::N,drvo,moere
941,Baum::N,drvo,muorra
942,Baum::N,drvo,muorra
943,Baum::N,drvo,muoṛâ
944,Baum::N,drvo,muõrr
945,Baum::N,drvo,мӯрр
946,Baum::N,stablo,moere
947,Baum::N,stablo,muorra
948,Baum::N,stablo,muorra
949,Baum::N,stablo,muoṛâ
950,Baum::N,stablo,muõrr
951,Baum::N,stablo,мӯрр
952,Stamm::N,deblo,ståamhpe
953,Stamm::N,deblo,mátta
954,Stamm::N,deblo,galda
955,Stamm::N,deblo,ruŋgo
956,Stamm::N,deblo,stokk
957,Stamm::N,deblo,мӯрр
958,Stamm::N,deblo,кэ̄ллт
959,Stamm::N,stablo,ståamhpe
960,Stamm::N,stablo,mátta
961,Stamm::N,stablo,galda
962,Stamm::N,stablo,ruŋgo
963,Stamm::N,stablo,stokk
964,Stamm::N,stablo,мӯрр
965,Stamm::N,stablo,кэ̄ллт
966,Rinde::N,kora,gïrre
967,Rinde::N,kora,baarhkoe
968,Rinde::N,kora,bárkko
969,Rinde::N,kora,ostu
970,Rinde::N,kora,bárku
971,Rinde::N,kora,korrâ
972,Rinde::N,kora,kõrr
973,Rinde::N,kora,pärkk
974,Rinde::N,kora,кэ̄рр
975,Rinde::N,kora,па̄ҏҏк
976,Ast::N,grana,åeksie
977,Ast::N,grana,oakse
978,Ast::N,grana,oaksi
979,Ast::N,grana,uák'si
980,Ast::N,grana,å´hss
981,Ast::N,grana,вуэккьс
982,Zweig::N,grana,åeksie
983,Zweig::N,grana,oakse
984,Zweig::N,grana,rissi
985,Zweig::N,grana,syeṛi
986,Zweig::N,grana,sue´rr
987,Zweig::N,grana,рыссе
988,Blatt::N,list,plienie
989,Blatt::N,list,lassta
990,Blatt::N,list,lasta
991,Blatt::N,list,lostâ
992,Blatt::N,list,lõstt
993,Blatt::N,list,лэ̄сст
994,Birke::N,breza,såekie
995,Birke::N,breza,soahke
996,Birke::N,breza,soahki
997,Birke::N,breza,suáhi
998,Birke::N,breza,suâ´ǩǩ
999,Birke::N,breza,пе̄ссьмӯрр
1000,Kiefer[Baum]::N,bor,bietsie
1001,Kiefer[Baum]::N,bor,hájkka
1002,Kiefer[Baum]::N,bor,biehtse
1003,Kiefer[Baum]::N,bor,beahci
1004,Kiefer[Baum]::N,bor,peeci
1005,Kiefer[Baum]::N,bor,pie´cc
1006,Kiefer[Baum]::N,bor,пе̄дзь
1007,Weide[Baum]::N,iva,saalje
1008,Weide[Baum]::N,iva,sállja
1009,Weide[Baum]::N,iva,sieđga
1010,Weide[Baum]::N,iva,puájui
1011,Weide[Baum]::N,iva,puäi
1012,Weide[Baum]::N,iva,пуай
1013,Weide[Baum]::N,vŕba,saalje
1014,Weide[Baum]::N,vŕba,sállja
1015,Weide[Baum]::N,vŕba,sieđga
1016,Weide[Baum]::N,vŕba,puájui
1017,Weide[Baum]::N,vŕba,puäi
1018,Weide[Baum]::N,vŕba,пуай
1019,Tanne::N,jela,goese
1020,Tanne::N,jela,guossa
1021,Tanne::N,jela,guossa
1022,Tanne::N,jela,kuosâ
1023,Tanne::N,jela,kuõss
1024,Tanne::N,jela,кӯсс
1025,Horn::N,rog,tjåervie
1026,Horn::N,rog,tjoarvve
1027,Horn::N,rog,čoarvi
1028,Horn::N,rog,čuár'vi
1029,Horn::N,rog,čuä´rvv
1030,Horn::N,rog,чуэррьв
1031,Feder::N,pero,badtse
1032,Feder::N,pero,dålgge
1033,Feder::N,pero,bozza
1034,Feder::N,pero,puzzâ
1035,Feder::N,pero,tolge
1036,Feder::N,pero,poʒʒ
1037,Feder::N,pero,по̄ннц
1038,Fell::N,koža,njaltja
1039,Fell::N,koža,duollje
1040,Fell::N,koža,náhkki
1041,Fell::N,koža,dorkkas
1042,Fell::N,koža,turkkâ
1043,Fell::N,koža,tyel'ji
1044,Fell::N,koža,nähki
1045,Fell::N,koža,torkk
1046,Fell::N,koža,čåu´dd
1047,Fell::N,koža,tue´l'lj
1048,Fell::N,koža,тӯлльй
1049,Flügel::N,krilo,såaja
1050,Flügel::N,krilo,såajoe
1051,Flügel::N,krilo,soadje
1052,Flügel::N,krilo,soadji
1053,Flügel::N,krilo,suáj̣á
1054,Flügel::N,krilo,suäjj
1055,Flügel::N,krilo,суэйй
1056,Klaue::N,papak,gadtse
1057,Klaue::N,papak,guober
1058,Klaue::N,papak,gazza
1059,Klaue::N,papak,kozzâ
1060,Klaue::N,papak,kõʒʒ
1061,Klaue::N,papak,кэ̄ннц
1062,Kralle::N,pandža,gadtse
1063,Kralle::N,pandža,gadtsa
1064,Kralle::N,pandža,gazza
1065,Kralle::N,pandža,kozzâ
1066,Kralle::N,pandža,kõʒʒ
1067,Kralle::N,pandža,ке̄бпель
1068,Schwanz::N,rep,siejpie
1069,Schwanz::N,rep,siejbbe
1070,Schwanz::N,rep,bađuš
1071,Schwanz::N,rep,seaibi
1072,Schwanz::N,rep,seibi
1073,Schwanz::N,rep,sei´bb
1074,Schwanz::N,rep,piä´cciǩ
1075,Schwanz::N,rep,пиджь
1076,Schwanz::N,rep,се̄ййп
1077,Schwanz::N,rep,пе̄цехь
1078,Ei::N,jaje,munnie
1079,Ei::N,jaje,månne
1080,Ei::N,jaje,monni
1081,Ei::N,jaje,maṇe
1082,Ei::N,jaje,mââ´nn
1083,Ei::N,jaje,маннҍ
1084,Nest::N,gnijezdo,biesie
1085,Nest::N,gnijezdo,biesse
1086,Nest::N,gnijezdo,beassi
1087,Nest::N,gnijezdo,peesi
1088,Nest::N,gnijezdo,piervâl
1089,Nest::N,gnijezdo,piä´ss
1090,Nest::N,gnijezdo,пе̄ссь
1091,Bau::N,jazbina,biesie
1092,Bau::N,jazbina,biedjo
1093,Bau::N,jazbina,liesso
1094,Bau::N,jazbina,biedju
1095,Bau::N,jazbina,piäju
1096,Bau::N,jazbina,вуэӈӈк
1097,Tier::N,životinja,juvre
1098,Tier::N,životinja,udos
1099,Tier::N,životinja,divrre
1100,Tier::N,životinja,luohtok
1101,Tier::N,životinja,ealli
1102,Tier::N,životinja,ellee
1103,Tier::N,životinja,jie´lli
1104,Tier::N,životinja,жыва
1105,Herde::N,krdo,dåehkie
1106,Herde::N,krdo,ællo
1107,Herde::N,krdo,fuovva
1108,Herde::N,krdo,doahkki
1109,Herde::N,krdo,čagge
1110,Herde::N,krdo,tukk
1111,Herde::N,krdo,vâ´lvv
1112,Herde::N,krdo,чуэз
1113,Herde::N,krdo,чӣгар
1114,Herde::N,stado,dåehkie
1115,Herde::N,stado,ællo
1116,Herde::N,stado,fuovva
1117,Herde::N,stado,doahkki
1118,Herde::N,stado,čagge
1119,Herde::N,stado,tukk
1120,Herde::N,stado,vâ´lvv
1121,Herde::N,stado,чуэз
1122,Herde::N,stado,чӣгар
1123,Kuh::N,krava,govse
1124,Kuh::N,krava,gussa
1125,Kuh::N,krava,gussa
1126,Kuh::N,krava,kussâ
1127,Kuh::N,krava,kuss
1128,Kuh::N,krava,лӣххьм
1129,Bulle::N,bik,vuaksa
1130,Bulle::N,bik,vuoksá
1131,Bulle::N,bik,heargi
1132,Bulle::N,bik,vuák'sá
1133,Bulle::N,bik,ergi
1134,Bulle::N,bik,vuâhss
1135,Bulle::N,bik,е̄ррьк
1136,Pferd::N,konj,hierkie
1137,Pferd::N,konj,råsse
1138,Pferd::N,konj,hæssta
1139,Pferd::N,konj,heavuš
1140,Pferd::N,konj,hiävuš
1141,Pferd::N,konj,heävaš
1142,Pferd::N,konj,ро̄ссь
1143,Schaf::N,ovca,sïrve
1144,Schaf::N,ovca,sávttsa
1145,Schaf::N,ovca,sávza
1146,Schaf::N,ovca,savzâ
1147,Schaf::N,ovca,sauʒʒ
1148,Schaf::N,ovca,ла̄мьпесь
1149,Schwein::N,svinja,snurke
1150,Schwein::N,svinja,svijnne
1151,Schwein::N,svinja,spiidni
1152,Schwein::N,svinja,šahe
1153,Schwein::N,svinja,šââ´ǩǩ
1154,Schwein::N,svinja,ша̄гкь
1155,Hund::N,pas,bïenje
1156,Hund::N,pas,bena
1157,Hund::N,pas,beana
1158,Hund::N,pas,peenuv
1159,Hund::N,pas,piânnai
1160,Hund::N,pas,пе̄ннэ
1161,Hund::N,pseto,bïenje
1162,Hund::N,pseto,bena
1163,Hund::N,pseto,beana
1164,Hund::N,pseto,peenuv
1165,Hund::N,pseto,piânnai
1166,Hund::N,pseto,пе̄ннэ
1167,Katze::N,mačka,gaahtoe
1168,Katze::N,mačka,gáhtto
1169,Katze::N,mačka,bussá
1170,Katze::N,mačka,kissá
1171,Katze::N,mačka,kaass
1172,Katze::N,mačka,ко̄а̄сс
1173,Bär::N,medvjed,gumsie
1174,Bär::N,medvjed,biernna
1175,Bär::N,medvjed,guovža
1176,Bär::N,medvjed,bierdna
1177,Bär::N,medvjed,kuob'žâ
1178,Bär::N,medvjed,kue´bǯǯ
1179,Bär::N,medvjed,та̄лл
1180,Eichhörnchen::N,vjeverica,åeruve
1181,Eichhörnchen::N,vjeverica,oarre
1182,Eichhörnchen::N,vjeverica,oarri
1183,Eichhörnchen::N,vjeverica,uár'ree
1184,Eichhörnchen::N,vjeverica,vuä´r'rev
1185,Eichhörnchen::N,vjeverica,вуэррев
1186,Elch::N,los,ïelje
1187,Elch::N,los,ællja
1188,Elch::N,los,sarvva
1189,Elch::N,los,ealga
1190,Elch::N,los,sorvâ
1191,Elch::N,los,sõrvv
1192,Elch::N,los,сэ̄ррв
1193,Fuchs::N,lisica,riepie
1194,Fuchs::N,lisica,riebij
1195,Fuchs::N,lisica,rieban
1196,Fuchs::N,lisica,riemnjis
1197,Fuchs::N,lisica,rie´mjj
1198,Fuchs::N,lisica,рӣммьн
1199,Hase::N,zec,njåemele
1200,Hase::N,zec,njoammel
1201,Hase::N,zec,njoammil
1202,Hase::N,zec,njuámmil
1203,Hase::N,zec,njue´m'mel
1204,Hase::N,zec,нюэммель
1205,Maus::N,miš,snjeara
1206,Maus::N,miš,snjierrá
1207,Maus::N,miš,sáhpán
1208,Maus::N,miš,säplig
1209,Maus::N,miš,sä´ppli
1210,Maus::N,miš,са̄хпьлинк
1211,Wolf::N,vuk,sïejpe
1212,Wolf::N,vuk,stálppe
1213,Wolf::N,vuk,stáhkke
1214,Wolf::N,vuk,ruomas
1215,Wolf::N,vuk,kumpe
1216,Wolf::N,vuk,návdi
1217,Wolf::N,vuk,kumppi
1218,Wolf::N,vuk,ku´mpp
1219,Wolf::N,vuk,pââ´ldes
1220,Wolf::N,vuk,чиррм
1221,Wolf::N,vuk,пальтӭсь
1222,Wolf::N,kurjak,sïejpe
1223,Wolf::N,kurjak,stálppe
1224,Wolf::N,kurjak,stáhkke
1225,Wolf::N,kurjak,ruomas
1226,Wolf::N,kurjak,kumpe
1227,Wolf::N,kurjak,návdi
1228,Wolf::N,kurjak,kumppi
1229,Wolf::N,kurjak,ku´mpp
1230,Wolf::N,kurjak,pââ´ldes
1231,Wolf::N,kurjak,чиррм
1232,Wolf::N,kurjak,пальтӭсь
1233,Vogel::N,ptica,ledtie
1234,Vogel::N,ptica,lådde
1235,Vogel::N,ptica,loddi
1236,Vogel::N,ptica,lodde
1237,Vogel::N,ptica,lå´dd
1238,Vogel::N,ptica,лоаннҍт
1239,Schwarm::N,roj,dåehkie
1240,Schwarm::N,roj,doahkke
1241,Schwarm::N,roj,doahkki
1242,Schwarm::N,roj,tuák'ki
1243,Schwarm::N,roj,parvv
1244,Schwarm::N,roj,туххк
1245,Schwarm::N,jato,dåehkie
1246,Schwarm::N,jato,doahkke
1247,Schwarm::N,jato,doahkki
1248,Schwarm::N,jato,tuák'ki
1249,Schwarm::N,jato,parvv
1250,Schwarm::N,jato,туххк
1251,Huhn::N,kokoš,vöönhtse
1252,Huhn::N,kokoš,vuonntsá
1253,Huhn::N,kokoš,vuonccis
1254,Huhn::N,kokoš,kääṇi
1255,Huhn::N,kokoš,kää´nn
1256,Huhn::N,kokoš,ка̄ннҌ
1257,Hahn::N,kokot,deere
1258,Hahn::N,kokot,hádna
1259,Hahn::N,kokot,åresvuonntsá
1260,Hahn::N,kokot,vuonccis
1261,Hahn::N,kokot,kääṇi
1262,Hahn::N,kokot,åå´reskää´nn
1263,Hahn::N,kokot,пе̄ттэх
1264,Hahn::N,pijevac,deere
1265,Hahn::N,pijevac,hádna
1266,Hahn::N,pijevac,åresvuonntsá
1267,Hahn::N,pijevac,vuonccis
1268,Hahn::N,pijevac,kääṇi
1269,Hahn::N,pijevac,åå´reskää´nn
1270,Hahn::N,pijevac,пе̄ттэх
1271,Gans::N,guska,gaase
1272,Gans::N,guska,gássa
1273,Gans::N,guska,čuonji
1274,Gans::N,guska,čuá'njá
1275,Gans::N,guska,čue´nj
1276,Gans::N,guska,чуэнь
1277,Adler::N,orao,aarhtse
1278,Adler::N,orao,goasskem
1279,Adler::N,orao,goaskin
1280,Adler::N,orao,kuás'kim
1281,Adler::N,orao,kuä´cǩǩem
1282,Adler::N,orao,куэцькем
1283,Ente::N,patka,tjååtsele
1284,Ente::N,patka,vuojatjis
1285,Ente::N,patka,čáhceloddi
1286,Ente::N,patka,vuonjâč
1287,Ente::N,patka,vuõnjâč
1288,Ente::N,patka,ча̄дзьлоаннҍт
1289,Eule::N,sova,snjågloe
1290,Eule::N,sova,skunjok
1291,Eule::N,sova,skuolfi
1292,Eule::N,sova,ijjâlodde
1293,Eule::N,sova,iiđsaž
1294,Eule::N,sova,кунньлоаннҍт
1295,Eule::N,sova,чӯзэм вуэһпэй
1296,Kranich::N,ždral,goerke
1297,Kranich::N,ždral,guorgga
1298,Kranich::N,ždral,guorga
1299,Kranich::N,ždral,kuor'gâ
1300,Kranich::N,ždral,kuõrgg
1301,Kranich::N,ždral,кӯррк
1302,Krähe::N,vrana,voerhtje
1303,Krähe::N,vrana,gárránis
1304,Krähe::N,vrana,vuoratjis
1305,Krähe::N,vrana,vuoražas
1306,Krähe::N,vrana,vuorččis
1307,Krähe::N,vrana,vuorâč
1308,Krähe::N,vrana,vuõrâč
1309,Krähe::N,vrana,вӯрэч
1310,Kuckuck::N,kukavica,gïeke
1311,Kuckuck::N,kukavica,giehka
1312,Kuckuck::N,kukavica,giehka
1313,Kuckuck::N,kukavica,kiehâ
1314,Kuckuck::N,kukavica,ǩiõkk
1315,Kuckuck::N,kukavica,кӣгк
1316,Schwan::N,labud,njoktje
1317,Schwan::N,labud,snjuktja
1318,Schwan::N,labud,njukča
1319,Schwan::N,labud,njuhčâ
1320,Schwan::N,labud,njuhčč
1321,Schwan::N,labud,нюххч
1322,Fisch::N,riba,guelie
1323,Fisch::N,riba,guolle
1324,Fisch::N,riba,guolli
1325,Fisch::N,riba,kyeḷi
1326,Fisch::N,riba,kue´ll
1327,Fisch::N,riba,кӯлль
1328,Barsch::N,grgeč,sihtege
1329,Barsch::N,grgeč,vuoskun
1330,Barsch::N,grgeč,vuoskku
1331,Barsch::N,grgeč,vuásku
1332,Barsch::N,grgeč,vuâsk
1333,Barsch::N,grgeč,вуэсск
1334,Hecht::N,štuka,haavke
1335,Hecht::N,štuka,hávgga
1336,Hecht::N,štuka,hávga
1337,Hecht::N,štuka,puško
1338,Hecht::N,štuka,nu´ǩǩeš
1339,Hecht::N,štuka,ныгкешь
1340,Schlange[Tier]::N,guja,gïermesje
1341,Schlange[Tier]::N,guja,germaj
1342,Schlange[Tier]::N,guja,gearpmaš
1343,Schlange[Tier]::N,guja,kyev'đi
1344,Schlange[Tier]::N,guja,ku´vdd
1345,Schlange[Tier]::N,guja,кӯввьт
1346,Schlange[Tier]::N,zmija,gïermesje
1347,Schlange[Tier]::N,zmija,germaj
1348,Schlange[Tier]::N,zmija,gearpmaš
1349,Schlange[Tier]::N,zmija,kyev'đi
1350,Schlange[Tier]::N,zmija,ku´vdd
1351,Schlange[Tier]::N,zmija,кӯввьт
1352,Wurm::N,crv,mietie
1353,Wurm::N,crv,maarhke
1354,Wurm::N,crv,mádo
1355,Wurm::N,crv,máhtu
1356,Wurm::N,crv,máátu
1357,Wurm::N,crv,määtt
1358,Wurm::N,crv,ма̄дт
1359,Spinne::N,pauk,hievnie
1360,Spinne::N,pauk,hievnne
1361,Spinne::N,pauk,heavdni
1362,Spinne::N,pauk,evni
1363,Spinne::N,pauk,eeunaž
1364,Spinne::N,pauk,о̄а̄з
1365,Ameise::N,mrav,garhke
1366,Ameise::N,mrav,gårkkå
1367,Ameise::N,mrav,gotka
1368,Ameise::N,mrav,kutkâ
1369,Ameise::N,mrav,kotkk
1370,Ameise::N,mrav,ко̄ттк
1371,Laus::N,uš,dihkie
1372,Laus::N,uš,dihkke
1373,Laus::N,uš,dihkki
1374,Laus::N,uš,tikke
1375,Laus::N,uš,te´ǩǩ
1376,Laus::N,uš,тыһкь
1377,Mücke::N,komarac,tjoejhke
1378,Mücke::N,komarac,tjuojkka
1379,Mücke::N,komarac,čuoika
1380,Mücke::N,komarac,čuoš'kâ
1381,Mücke::N,komarac,čuõškk
1382,Mücke::N,komarac,чӯшшк
1383,Fliege::N,muha,tjoere
1384,Fliege::N,muha,boerege
1385,Fliege::N,muha,tjuruk
1386,Fliege::N,muha,čuru
1387,Fliege::N,muha,kiärpáš
1388,Fliege::N,muha,čuâr
1389,Fliege::N,muha,čuâras
1390,Fliege::N,muha,чуэраш
1391,Schmetterling::N,leptir,biejjielåbloe
1392,Schmetterling::N,leptir,biejvvelådde
1393,Schmetterling::N,leptir,beaiveloddi
1394,Schmetterling::N,leptir,piäi'vááloddááš
1395,Schmetterling::N,leptir,ä´llbaž
1396,Schmetterling::N,leptir,pei´vvlå´dd
1397,Schmetterling::N,leptir,а̄лльп
1398,Beere::N,boba,muerjie
1399,Beere::N,boba,muorjje
1400,Beere::N,boba,muorji
1401,Beere::N,boba,myer'ji
1402,Beere::N,boba,mue´rjj
1403,Beere::N,boba,мӯррьй
1404,Beere::N,bobica,muerjie
1405,Beere::N,bobica,muorjje
1406,Beere::N,bobica,muorji
1407,Beere::N,bobica,myer'ji
1408,Beere::N,bobica,mue´rjj
1409,Beere::N,bobica,мӯррьй
1410,Apfel::N,jabuka,æbpla
1411,Apfel::N,jabuka,ehpal
1412,Apfel::N,jabuka,eppel
1413,Apfel::N,jabuka,eahppel
1414,Apfel::N,jabuka,я̄блэк
1415,Pilz::N,pečurka,goebpere
1416,Pilz::N,pečurka,guoppar
1417,Pilz::N,pečurka,guoppar
1418,Pilz::N,pečurka,kuobâr
1419,Pilz::N,pečurka,kuõbbâr
1420,Pilz::N,pečurka,кӯмпар
1421,Zwiebel::N,luk,lööke
1422,Zwiebel::N,luk,løhkka
1423,Zwiebel::N,luk,lávki
1424,Zwiebel::N,luk,luukk
1425,Zwiebel::N,luk,луквець
1426,Zwiebel::N,kapula,lööke
1427,Zwiebel::N,kapula,løhkka
1428,Zwiebel::N,kapula,lávki
1429,Zwiebel::N,kapula,luukk
1430,Zwiebel::N,kapula,луквець
1431,Saat::N,sjemenje,saajoe
1432,Saat::N,sjemenje,sádjo
1433,Saat::N,sjemenje,siepman
1434,Saat::N,sjemenje,siemâ
1435,Saat::N,sjemenje,siõm
1436,Saat::N,sjemenje,се̄м
1437,Korn::N,zrno,gernie
1438,Korn::N,zrno,gårnnetjalmme
1439,Korn::N,zrno,gordni
1440,Korn::N,zrno,jiṿe
1441,Korn::N,zrno,ле̄ййп
1442,Heu::N,sijeno,suejnieh
1443,Heu::N,sijeno,ájvve
1444,Heu::N,sijeno,suoidni
1445,Heu::N,sijeno,syei'ni
1446,Heu::N,sijeno,suei´nn
1447,Heu::N,sijeno,сӯййн
1448,Schale::N,kora,gïrre
1449,Schale::N,kora,garra
1450,Schale::N,kora,skádne
1451,Schale::N,kora,garra
1452,Schale::N,kora,korrâ
1453,Schale::N,kora,kõrr
1454,Schale::N,kora,ю̄дтҍ
1455,Schale::N,ljuska,gïrre
1456,Schale::N,ljuska,garra
1457,Schale::N,ljuska,skádne
1458,Schale::N,ljuska,garra
1459,Schale::N,ljuska,korrâ
1460,Schale::N,ljuska,kõrr
1461,Schale::N,ljuska,ю̄дтҍ
1462,Grube::N,jama,haevtie
1463,Grube::N,jama,rågge
1464,Grube::N,jama,gohpi
1465,Grube::N,jama,roggi
1466,Grube::N,jama,kyep'pi
1467,Grube::N,jama,rogge
1468,Grube::N,jama,rå´ǧǧ
1469,Grube::N,jama,kåå´pp
1470,Grube::N,jama,коабпь
1471,Falle::N,zamka,barta
1472,Falle::N,zamka,ruevtie
1473,Falle::N,zamka,gillar
1474,Falle::N,zamka,ruovdde
1475,Falle::N,zamka,rihtá
1476,Falle::N,zamka,báhcahat
