,Concept_ID,sk,lv
2268,schimpfen::V,nadávať,rāties
2269,schimpfen::V,nadávať,lamāties
2270,sich ärgern::V,hnevať sa,скӧравны
2271,sich ärgern::V,hnevať sa,īgt
2272,sich ärgern::V,hnevať sa,pukoties
2273,sich ärgern::V,hnevať sa,dusmoties
2274,sich ärgern::V,zlostiť sa,скӧравны
2275,sich ärgern::V,zlostiť sa,īgt
2276,sich ärgern::V,zlostiť sa,pukoties
2277,sich ärgern::V,zlostiť sa,dusmoties
2278,sich fürchten::V,báť sa,повны
2279,sich fürchten::V,báť sa,bīties
2280,sich fürchten::V,báť sa,baidīties
2281,fürchten::V,báť sa,повны
2282,fürchten::V,báť sa,baidīties no
2283,fliehen::V,utekať,пышйыны
2284,fliehen::V,utekať,bēgt
2285,flüchten::V,utiecť,пышйыны
2286,flüchten::V,utiecť,aizbēgt
2287,sehen::V,vidieť,аддзыны
2288,sehen::V,vidieť,redzēt
2289,anschauen::V,pozrieť sa na,видзӧдны
2290,anschauen::V,pozrieť sa na,paraudzīties
2291,ansehen::V,pozrieť,видзӧдны
2292,ansehen::V,pozrieť,aplūkot
2293,hören::V,počúvať,кывны
2294,hören::V,počúvať,dzirdēt
2295,zuhören::V,počúvať,кывзыны
2296,zuhören::V,počúvať,klausīties
2297,probieren::V,ochutnať,видлыны
2298,probieren::V,ochutnať,nogaršot
2299,riechen::V,ňuchať,чушкыны
2300,riechen::V,ňuchať,ost
2301,riechen::V,ňuchať,ostīt
2302,fühlen::V,cítiť,вежӧртны
2303,fühlen::V,cítiť,гӧгӧрвоны
2304,fühlen::V,cítiť,just
2305,fühlen::V,cítiť,izjust
2306,fühlen::V,pociťovať,вежӧртны
2307,fühlen::V,pociťovať,гӧгӧрвоны
2308,fühlen::V,pociťovať,just
2309,fühlen::V,pociťovať,izjust
2310,scheinen::V,zdať sa,кажитчыны
2311,scheinen::V,zdať sa,šķist
2312,scheinen::V,zdať sa,likties
2313,zu sehen sein::V,byť vidieť,тыдавны
2314,zu sehen sein::V,byť vidieť,parādīties
2315,vernehmen::V,počuť,кывны
2316,vernehmen::V,počuť,saklausīt
2317,frieren::V,mrznúť,кынмыны
2318,frieren::V,mrznúť,salt
2319,frieren::V,oziabať,кынмыны
2320,frieren::V,oziabať,salt
2321,tun::V,robiť,керны
2322,tun::V,robiť,darīt
2323,können::V,môcť,кужны
2324,können::V,môcť,prast
2325,wollen::V,chcieť,кӧсйыны
2326,wollen::V,chcieť,gribēt
2327,anfangen::V,začať,заводитны
2328,anfangen::V,začať,пондыны
2329,anfangen::V,začať,sākt
2330,anfangen::V,začať,iesākt
2331,beenden::V,skončiť,помавны
2332,beenden::V,skončiť,beigt
2333,beenden::V,skončiť,pabeigt
2334,aufhören::V,prestať,дугӧдны
2335,aufhören::V,prestať,pārtraukt
2336,gelingen::V,podariť sa,артмыны
2337,gelingen::V,podariť sa,izdoties
2338,geraten::V,dariť sa,сюрны
2339,geraten::V,dariť sa,веськавны
2340,geraten::V,dariť sa,veikties
2341,öffnen::V,otvoriť,восьтыны
2342,öffnen::V,otvoriť,atvērt
2343,öffnen::V,otvoriť,attaisīt
2344,schließen::V,zavrieť,пӧдлавны
2345,schließen::V,zavrieť,slēgt
2346,schließen::V,zavrieť,aizvērt
2347,schließen::V,zavrieť,aiztaisīt
2348,stellen::V,postaviť,сувтӧдны
2349,stellen::V,postaviť,likt
2350,stellen::V,postaviť,nolikt
2351,setzen::V,posadiť,пуксьӧдны
2352,setzen::V,posadiť,sēdināt
2353,legen::V,klásť,пуктыны
2354,legen::V,klásť,likt
2355,legen::V,položiť,пуктыны
2356,legen::V,položiť,likt
2357,berühren::V,dotykať sa,вӧрзьӧдны
2358,berühren::V,dotykať sa,инмӧдчывны
2359,berühren::V,dotykať sa,skart
2360,berühren::V,dotykať sa,aizskart
2361,verbinden::V,spojiť,йитны
2362,verbinden::V,spojiť,saistīt
2363,verbinden::V,spojiť,savienot
2364,bedecken::V,pokryť,вевттьыны
2365,bedecken::V,pokryť,apsegt
2366,bedecken::V,pokryť,pārsegt
2367,aufhängen::V,zavesiť,ӧшӧдны
2368,aufhängen::V,zavesiť,джагӧдны
2369,aufhängen::V,zavesiť,uzkārt
2370,anzünden::V,zapáliť,ӧзтыны
2371,anzünden::V,zapáliť,aizdegt
2372,anzünden::V,zapáliť,aizdedzināt
2373,aufheben::V,zdvihnúť,чеччӧдны
2374,aufheben::V,zdvihnúť,сувтӧдны
2375,aufheben::V,zdvihnúť,pacelt
2376,zurücklassen::V,zanechať,кольны
2377,zurücklassen::V,zanechať,atstāt
2378,verlieren::V,stratiť,воштыны
2379,verlieren::V,stratiť,zaudēt
2380,verlieren::V,stratiť,pazaudēt
2381,fallen lassen::V,pustiť,уськӧдны
2382,fallen lassen::V,pustiť,nomest
2383,machen::V,robiť,вӧчны
2384,machen::V,robiť,лӧсьӧдны
2385,machen::V,robiť,darīt
2386,herstellen::V,vyrobiť,лӧсьӧдны
2387,herstellen::V,vyrobiť,ražot
2388,herstellen::V,vyrobiť,izgatavot
2389,bauen::V,stavať,лэптыны
2390,bauen::V,stavať,celt
2391,bauen::V,stavať,būvēt
2392,bauen::V,budovať,лэптыны
2393,bauen::V,budovať,celt
2394,bauen::V,budovať,būvēt
2395,reparieren::V,opraviť,дзоньтавны
2396,reparieren::V,opraviť,labot
2397,reparieren::V,opraviť,remontēt
2398,verbessern::V,zlepšiť,бурмӧдны
2399,verbessern::V,zlepšiť,labot
2400,verbessern::V,zlepšiť,izlabot
2401,ändern::V,zmeniť,вежны
2402,ändern::V,zmeniť,mainīt
2403,ändern::V,preinačiť,вежны
2404,ändern::V,preinačiť,mainīt
2405,graben::V,ryť,кодйыны
2406,graben::V,ryť,rakt
2407,graben::V,kopať,кодйыны
2408,graben::V,kopať,rakt
2409,beugen::V,ohnúť,куснявны
2410,beugen::V,ohnúť,liekt
2411,biegen::V,ohnúť,куснявны
2412,biegen::V,ohnúť,liekt
2413,drehen::V,točiť,бергӧдлыны
2414,drehen::V,točiť,griezt
2415,drehen::V,krútiť,бергӧдлыны
2416,drehen::V,krútiť,griezt
2417,wenden::V,obrátiť,бергӧдны
2418,wenden::V,obrátiť,apgriezt
2419,wenden::V,prevrátiť,бергӧдны
2420,wenden::V,prevrátiť,apgriezt
2421,umdrehen::V,otočiť,бергӧдны
2422,umdrehen::V,otočiť,apgriezt
2423,umdrehen::V,obrátiť,бергӧдны
2424,umdrehen::V,obrátiť,apgriezt
2425,heben::V,dvíhať,лэптыны
2426,heben::V,dvíhať,celt
2427,heben::V,dvíhať,cilāt
2428,heben::V,dvíhať,pacelt
2429,heben::V,povzniesť,лэптыны
2430,heben::V,povzniesť,celt
2431,heben::V,povzniesť,cilāt
2432,heben::V,povzniesť,pacelt
2433,hochheben::V,zdvihnúť,кыпӧдны
2434,hochheben::V,zdvihnúť,pacelt
2435,ergreifen::V,uchopiť sa,кутны
2436,ergreifen::V,uchopiť sa,paķert
2437,ergreifen::V,uchopiť sa,satvert
2438,halten::V,držať,кутны
2439,halten::V,držať,turēt
2440,halten::V,držať,saturēt
2441,drücken::V,tisnúť,личкыны
2442,drücken::V,tisnúť,топӧдны
2443,drücken::V,tisnúť,spiest
2444,schieben::V,posunovať,ӧтдортны
2445,schieben::V,posunovať,йӧткыштны
2446,schieben::V,posunovať,stumt
2447,kratzen::V,škrabať,гуджӧдны
2448,kratzen::V,škrabať,kasīt
2449,kratzen::V,škrabať,skrāpēt
2450,lecken::V,lízať,нювны
2451,lecken::V,lízať,lakt
2452,lecken::V,lízať,laizīt
2453,beißen::V,kúsať,курччыны
2454,beißen::V,kúsať,kost
2455,abreißen::V,odtrhnúť,орӧдны
2456,abreißen::V,odtrhnúť,atraut
2457,abreißen::V,odtrhnúť,atplēst
2458,abschneiden::V,odrezať,вундавны
2459,abschneiden::V,odrezať,nogriezt
2460,abschneiden::V,odkrojiť,вундавны
2461,abschneiden::V,odkrojiť,nogriezt
2462,binden::V,zaviazať,гӧрддзавны
2463,binden::V,zaviazať,кӧртавны
2464,binden::V,zaviazať,siet
2465,binden::V,zaviazať,aptīt
2466,binden::V,priviazať,гӧрддзавны
2467,binden::V,priviazať,кӧртавны
2468,binden::V,priviazať,siet
2469,binden::V,priviazať,aptīt
2470,stecken::V,strčiť,сюйны
2471,stecken::V,strčiť,bāzt
2472,stecken::V,strčiť,spraust
2473,brechen::V,zlomiť,чегны
2474,brechen::V,zlomiť,lauzt
2475,brechen::V,zlomiť,lauzīt
2476,klopfen::V,tĺcť,камгыны
2477,klopfen::V,tĺcť,klauvēt
2478,klopfen::V,klopať,камгыны
2479,klopfen::V,klopať,klauvēt
2480,hauen::V,nabiť,нӧйнты
2481,hauen::V,nabiť,кучкыны
2482,hauen::V,nabiť,cirst
2483,hauen::V,nabiť,dauzīt
2484,kleben::V,lepiť,лемавны
2485,kleben::V,lepiť,ляскавны
2486,kleben::V,lepiť,līmēt
2487,kleben::V,lepiť,lipināt
2488,kleben::V,nalepiť,лемавны
2489,kleben::V,nalepiť,ляскавны
2490,kleben::V,nalepiť,līmēt
2491,kleben::V,nalepiť,lipināt
2492,reiben::V,trieť,тільны
2493,reiben::V,trieť,зыравны
2494,reiben::V,trieť,rīvēt
2495,reiben::V,trieť,berzēt
2496,streichen::V,namazať,мавтны
2497,streichen::V,namazať,ziest
2498,streichen::V,namazať,triept
2499,schleifen::V,ostríť,кеслыны
2500,schleifen::V,ostríť,trīt
2501,schleifen::V,ostríť,asināt
2502,schneiden::V,rezať,шырны
2503,schneiden::V,rezať,griezt
2504,schneiden::V,rezať,sagriezt
2505,schneiden::V,strihať,шырны
2506,schneiden::V,strihať,griezt
2507,schneiden::V,strihať,sagriezt
2508,rütteln::V,triasť,легӧдны
2509,rütteln::V,triasť,катлӧдлыны
2510,rütteln::V,triasť,kratīt
2511,rütteln::V,triasť,purināt
2512,rütteln::V,lomcovať,легӧдны
2513,rütteln::V,lomcovať,катлӧдлыны
2514,rütteln::V,lomcovať,kratīt
2515,rütteln::V,lomcovať,purināt
2516,schütteln::V,triasť,тракӧдны
2517,schütteln::V,triasť,kratīt
2518,schütteln::V,potriasť,тракӧдны
2519,schütteln::V,potriasť,kratīt
2520,schwenken::V,mávať,ӧвтны
2521,schwenken::V,mávať,шенасьны
2522,schwenken::V,mávať,vēzēt
2523,schwenken::V,mávať,vēcināt
2524,schütten::V,sypať,кисьтны
2525,schütten::V,sypať,bērt
2526,füllen::V,plniť,тыртны
2527,füllen::V,plniť,pildīt
2528,füllen::V,plniť,piepildīt
2529,einwickeln::V,zabaliť,тубыртны
2530,einwickeln::V,zabaliť,ietīt
2531,tragen::V,niesť,нуны
2532,tragen::V,niesť,nest
2533,schleppen::V,vliecť,кыскавны
2534,schleppen::V,vliecť,stiept
2535,schleppen::V,vliecť,staipīt
2536,ziehen::V,ťahať,кыскыны
2537,ziehen::V,ťahať,vilkt
2538,aufbewahren::V,uložiť,видзны
2539,aufbewahren::V,uložiť,glabāt
2540,aufbewahren::V,uložiť,uzglabāt
2541,aufbewahren::V,uschovať,видзны
2542,aufbewahren::V,uschovať,glabāt
2543,aufbewahren::V,uschovať,uzglabāt
2544,werfen::V,hodiť,чӧвтны
2545,werfen::V,hodiť,шыбитны
2546,werfen::V,hodiť,mest
2547,werfen::V,hodiť,sviest
2548,werfen::V,vrhnúť,чӧвтны
2549,werfen::V,vrhnúť,шыбитны
2550,werfen::V,vrhnúť,mest
2551,werfen::V,vrhnúť,sviest
2552,fangen::V,chytať,кутны
2553,fangen::V,chytať,ķert
2554,fangen::V,chytať,uzķert
2555,packen::V,baliť,босьтны
2556,packen::V,baliť,paķert
2557,packen::V,baliť,satvert
2558,packen::V,chytiť,босьтны
2559,packen::V,chytiť,paķert
2560,packen::V,chytiť,satvert
2561,verstecken::V,skryť,дзебны
2562,verstecken::V,skryť,slēpt
2563,verstecken::V,skryť,noglabāt
2564,verstecken::V,schovať,дзебны
2565,verstecken::V,schovať,slēpt
2566,verstecken::V,schovať,noglabāt
2567,teilen::V,podeliť,юкны
2568,teilen::V,podeliť,dalīt
2569,teilen::V,rozdeliť,юкны
2570,teilen::V,rozdeliť,dalīt
2571,schicken::V,posielať,ыстыны
2572,schicken::V,posielať,sūtīt
2573,schicken::V,posielať,atsūtīt
2574,bringen::V,priniesť,вайны
2575,bringen::V,priniesť,atvest
2576,hinzufügen::V,pripojiť,содтыны
2577,hinzufügen::V,pripojiť,pievienot
2578,bekommen::V,dostať,босьтны
2579,bekommen::V,dostať,dabūt
2580,erhalten::V,prijať,босьтны
2581,erhalten::V,prijať,saņemt
2582,nehmen::V,vziať,босьтны
2583,nehmen::V,vziať,ņemt
2584,nehmen::V,vziať,paņemt
2585,wählen::V,voliť,бӧрйыны
2586,wählen::V,voliť,ievēlēt
2587,auswählen::V,vybrať,бӧрйыны
2588,auswählen::V,vybrať,izvēlēt
2589,auswählen::V,vyvoliť,бӧрйыны
2590,auswählen::V,vyvoliť,izvēlēt
2591,bewahren::V,zachovať,видзны
2592,bewahren::V,zachovať,saglabāt
2593,behindern::V,zavadzať,конйӧдлыны
2594,behindern::V,zavadzať,джӧмдӧдны
2595,behindern::V,zavadzať,kavēt
2596,behindern::V,zavadzať,aizkavēt
2597,behindern::V,byť v ceste,конйӧдлыны
2598,behindern::V,byť v ceste,джӧмдӧдны
2599,behindern::V,byť v ceste,kavēt
2600,behindern::V,byť v ceste,aizkavēt
2601,verderben::V,skaziť,тшыкӧдны
2602,verderben::V,skaziť,sabojāt
2603,beschädigen::V,ublížiť,тшыкӧдны
2604,beschädigen::V,ublížiť,bojāt
2605,beschädigen::V,ublížiť,maitāt
2606,beschädigen::V,poškodiť,тшыкӧдны
2607,beschädigen::V,poškodiť,bojāt
2608,beschädigen::V,poškodiť,maitāt
2609,zerbrechen::V,rozbiť,жуглыны
2610,zerbrechen::V,rozbiť,salauzt
2611,zerbrechen::V,rozbiť,sadauzīt
2612,zerbrechen::V,prelomiť,жуглыны
2613,zerbrechen::V,prelomiť,salauzt
2614,zerbrechen::V,prelomiť,sadauzīt
2615,zerreißen::V,pretrhnúť,орӧдны
2616,zerreißen::V,pretrhnúť,pārraut
2617,zerstören::V,zničiť,жугӧдны
2618,zerstören::V,zničiť,кисьтны
2619,zerstören::V,zničiť,косявны
2620,zerstören::V,zničiť,graut
2621,zerstören::V,zničiť,sagraut
2622,verbrennen::V,spáliť,сотны
2623,verbrennen::V,spáliť,сотчыны
2624,verbrennen::V,spáliť,dedzināt
2625,verbrennen::V,spáliť,sadedzināt
2626,geben::V,dať,сетны
2627,geben::V,dať,dot
2628,geben::V,dať,padot
2629,reichen::V,podať,сетны
2630,reichen::V,podať,padot
2631,reichen::V,podať,sniegt
2632,schenken::V,darovať,козьнавны
2633,schenken::V,darovať,dāvāt
2634,schenken::V,darovať,dāvināt
2635,versprechen::V,sľúbiť,кыв сетны
2636,versprechen::V,sľúbiť,solīt
2637,versprechen::V,sľúbiť,apsolīt
2638,wünschen::V,želať,кӧсйыны
2639,wünschen::V,želať,vēlēt
2640,wünschen::V,želať,novēlēt
2641,loben::V,chváliť,ошкыны
2642,loben::V,chváliť,lielīt
2643,küssen::V,bozkať,окавны
2644,küssen::V,bozkať,bučot
2645,küssen::V,bozkať,skūpstīt
2646,wiegen::V,kolísať,гудрӧдлыны
2647,wiegen::V,kolísať,šūpot
2648,zudecken::V,prikryť,веввттьыны
2649,zudecken::V,prikryť,apklāt
2650,zudecken::V,prikryť,aizsegt
2651,wecken::V,zobudiť,садьмӧдны
2652,wecken::V,zobudiť,чуксавны
2653,wecken::V,zobudiť,modināt
2654,zeigen::V,ukázať,петкӧдлыны
2655,zeigen::V,ukázať,rādīt
2656,führen::V,viesť,нуӧдны
2657,führen::V,viesť,vadīt
2658,lehren::V,učiť,велӧдны
2659,lehren::V,učiť,mācīt
2660,lehren::V,učiť,iemācīt
2661,unterrichten::V,vyučovať,велӧдны
2662,unterrichten::V,vyučovať,apmācīt
2663,aufziehen::V,vychovať,быдтыны
2664,aufziehen::V,vychovať,uzaudzināt
2665,leiten::V,viesť,веськӧдлыны
2666,leiten::V,viesť,vadīt
2667,leiten::V,viesť,pārzināt
2668,antreiben::V,popudiť,тэрмӧдны
2669,antreiben::V,popudiť,urdīt
2670,antreiben::V,popudiť,mudināt
2671,lassen::V,dať,тшӧктыны
2672,lassen::V,dať,ļaut
2673,einladen::V,pozvať,корны
2674,einladen::V,pozvať,ielūgt
2675,einladen::V,pozvať,aicināt
2676,einladen::V,povolať,корны
2677,einladen::V,povolať,ielūgt
2678,einladen::V,povolať,aicināt
2679,vereinigen::V,spojiť,ӧтувтны
2680,vereinigen::V,spojiť,котыртны
2681,vereinigen::V,spojiť,vienot
2682,vereinigen::V,spojiť,apvienot
2683,vereinigen::V,zjednotiť,ӧтувтны
2684,vereinigen::V,zjednotiť,котыртны
2685,vereinigen::V,zjednotiť,vienot
2686,vereinigen::V,zjednotiť,apvienot
2687,besuchen::V,navštíviť,волыны
2688,besuchen::V,navštíviť,ветлыны
2689,besuchen::V,navštíviť,apciemot
2690,treffen::V,stretnúť,вочаӧдны
2691,treffen::V,stretnúť,паныдавны
2692,treffen::V,stretnúť,satikt
2693,treffen::V,stretnúť,sastapt
2694,sich versammeln::V,zhromaždiť sa,лӧсьӧдчыны
2695,sich versammeln::V,zhromaždiť sa,salasīties
2696,sich versammeln::V,zhromaždiť sa,sapulcēties
2697,spielen::V,hrať,ворсны
2698,spielen::V,hrať,spēlēt
2699,spielen::V,hrať,spēlēties
2700,singen::V,spievať,сьывны
2701,singen::V,spievať,dziedāt
2702,tanzen::V,tancovať,йӧктыны
2703,tanzen::V,tancovať,diet
2704,tanzen::V,tancovať,dejot
2705,tanzen::V,tancovať,dancot
2706,sich trennen::V,rozísť sa,торйӧдчыны
2707,sich trennen::V,rozísť sa,šķirties
2708,sich trennen::V,rozísť sa,izšķirties
2709,verlassen::V,opustiť,эновтны
2710,verlassen::V,opustiť,atstāt
2711,retten::V,zachrániť,видзны
2712,retten::V,zachrániť,мездыны
2713,retten::V,zachrániť,glābt
2714,bewachen::V,strážiť,видзны
2715,bewachen::V,strážiť,sargāt
2716,schützen::V,chrániť,видзны
2717,schützen::V,chrániť,pasargāt
2718,schützen::V,chrániť,aizsargāt
2719,verteidigen::V,brániť,дорйыны
2720,verteidigen::V,brániť,aizstāvēt
2721,sich schlagen::V,biť sa,косясьны
2722,sich schlagen::V,biť sa,kauties
2723,sich schlagen::V,biť sa,izkauties
2724,schießen::V,streliť,лыйны
2725,schießen::V,streliť,šaut
2726,schießen::V,streliť,šaudīt
2727,schießen::V,strieľať,лыйны
2728,schießen::V,strieľať,šaut
2729,schießen::V,strieľať,šaudīt
2730,siegen::V,zvíťaziť,вермыны
2731,siegen::V,zvíťaziť,uzvarēt
2732,ärgern::V,hnevať,лӧгӧдны
2733,ärgern::V,hnevať,лёкмӧдны
2734,ärgern::V,hnevať,скӧрмӧдны
2735,ärgern::V,hnevať,sadusmot
2736,ärgern::V,zlostiť,лӧгӧдны
2737,ärgern::V,zlostiť,лёкмӧдны
2738,ärgern::V,zlostiť,скӧрмӧдны
2739,ärgern::V,zlostiť,sadusmot
2740,schlagen::V,biť,вартны
2741,schlagen::V,biť,sist
2742,schlagen::V,biť,triekt
2743,schlagen::V,udrieť,вартны
2744,schlagen::V,udrieť,sist
2745,schlagen::V,udrieť,triekt
2746,treten::V,kopnúť,лёгны
2747,treten::V,kopnúť,майкны
2748,treten::V,kopnúť,mīt
2749,treten::V,kopnúť,paspert
2750,stechen::V,bodnúť,бышткыны
2751,stechen::V,bodnúť,durt
2752,stechen::V,pichnúť,бышткыны
2753,stechen::V,pichnúť,durt
2754,stoßen::V,udrieť,тойлыны
2755,stoßen::V,udrieť,йӧткавны
2756,stoßen::V,udrieť,grūst
2757,stehlen::V,kradnúť,гусявны
2758,stehlen::V,kradnúť,zagt
2759,stören::V,vyrušiť,падмӧдны
2760,stören::V,vyrušiť,traucēt
2761,belästigen::V,obťažovať,дӧзмӧдны
2762,belästigen::V,obťažovať,apgrūtināt
2763,verbergen::V,skryť,дзебны
2764,verbergen::V,skryť,сайӧдны
2765,verbergen::V,skryť,slēpt
2766,verbergen::V,skryť,paslēpt
2767,täuschen::V,sklamať,пӧръявны
2768,täuschen::V,sklamať,ылӧдны
2769,täuschen::V,sklamať,mānīt
2770,täuschen::V,sklamať,maldināt
2771,betrügen::V,klamať,сӧрны
2772,betrügen::V,klamať,krāpt
2773,betrügen::V,klamať,apkrāpt
2774,betrügen::V,podvádzať,сӧрны
2775,betrügen::V,podvádzať,krāpt
2776,betrügen::V,podvádzať,apkrāpt
2777,töten::V,zabiť,вины
2778,töten::V,zabiť,nāvēt
2779,töten::V,zabiť,nogalināt
2780,töten::V,usmrtiť,вины
2781,töten::V,usmrtiť,nāvēt
2782,töten::V,usmrtiť,nogalināt
2783,wohnen::V,bývať,овны
2784,wohnen::V,bývať,dzīvot
2785,arbeiten::V,pracovať,уджавны
2786,arbeiten::V,pracovať,strādāt
2787,arbeiten::V,pracovať,darboties
2788,sammeln::V,zbierať,чукӧртны
2789,sammeln::V,zbierať,vākt
2790,pflücken::V,trhať,вотны
2791,pflücken::V,trhať,ӧктыны
2792,pflücken::V,trhať,raut
2793,pflücken::V,trhať,plūkt
2794,pflücken::V,oberať,вотны
2795,pflücken::V,oberať,ӧктыны
2796,pflücken::V,oberať,raut
2797,pflücken::V,oberať,plūkt
2798,jagen::V,poľovať,кыйсьыны
2799,jagen::V,poľovať,medīt
2800,fischen::V,loviť ryby,чери кыйны
2801,fischen::V,loviť ryby,zvejot
2802,fischen::V,chytať ryby,чери кыйны
2803,fischen::V,chytať ryby,zvejot
2804,fassen::V,uloviť,кутны
2805,fassen::V,uloviť,saķert
2806,hüten::V,pásť,видзны
2807,hüten::V,pásť,йирӧдны
2808,hüten::V,pásť,ganīt
2809,treiben::V,hnať,вӧтлыны
2810,treiben::V,hnať,dzīt
2811,anbinden::V,priviazať,домавны
2812,anbinden::V,priviazať,piesiet
2813,anbinden::V,priviazať,piesaistīt
2814,füttern::V,kŕmiť,вердны
2815,füttern::V,kŕmiť,barot
2816,melken::V,dojiť,лысьтыны
2817,melken::V,dojiť,slaukt
2818,hacken::V,seknúť,керавны
2819,hacken::V,seknúť,kapāt
2820,gießen::V,polievať,киськавны
2821,gießen::V,polievať,liet
2822,gießen::V,polievať,laistīt
2823,reifen::V,dozrieť,кисьмыны
2824,reifen::V,dozrieť,briest
2825,zubereiten::V,pripraviť,дасьтыны
2826,zubereiten::V,pripraviť,taisīt
2827,zubereiten::V,pripraviť,gatavot
2828,kochen::V,variť,пуны
2829,kochen::V,variť,vārīt
2830,backen::V,piecť,пӧжавны
2831,backen::V,piecť,cept
2832,backen::V,smažiť,пӧжавны
2833,backen::V,smažiť,cept
2834,braten::V,piecť,пражитны
2835,braten::V,piecť,cept
2836,braten::V,piecť,cepināt
2837,braten::V,pražiť,пражитны
2838,braten::V,pražiť,cept
2839,braten::V,pražiť,cepināt
2840,umrühren::V,pomiešať,сорлавны
2841,umrühren::V,pomiešať,maisīt
2842,umrühren::V,pomiešať,apmaisīt
2843,stricken::V,pliesť,кӧртны
2844,stricken::V,pliesť,adīt
2845,nähen::V,šiť,вурны
2846,nähen::V,šiť,šūt
2847,färben::V,zafarbiť,мичӧдны
2848,färben::V,zafarbiť,краситны
2849,färben::V,zafarbiť,krāsot
2850,färben::V,zafarbiť,nokrāsot
2851,reinigen::V,čistiť,весавны
2852,reinigen::V,čistiť,tīrīt
2853,reinigen::V,čistiť,attīrīt
2854,waschen::V,myť,мыськыны
2855,waschen::V,myť,mazgāt
2856,abwischen::V,utrieť,чышкыны
2857,abwischen::V,utrieť,noslaucīt
2858,spülen::V,vyplachovať,пожъявны
2859,spülen::V,vyplachovať,skalot
2860,fegen::V,zametať,чышкыны
2861,fegen::V,zametať,slaucīt
2862,kehren::V,zametať,чышкыны
2863,kehren::V,zametať,mēzt
2864,baden::V,kúpať sa,купайтчыны
2865,baden::V,kúpať sa,peldēties
2866,sich waschen::V,umývať sa,мыссьыны
2867,sich waschen::V,umývať sa,mazgāties
2868,ausziehen::V,zobliecť,пӧрччӧдны
2869,ausziehen::V,zobliecť,noģērbt
2870,anziehen::V,obliecť,кӧмавны
2871,anziehen::V,obliecť,пасьтавны
2872,anziehen::V,obliecť,uzvilkt
2873,sich anziehen::V,obliecť sa,пасьтасьны
2874,sich anziehen::V,obliecť sa,apģērbties
2875,kämmen::V,česať,сынавны
2876,kämmen::V,česať,sukāt
2877,schmücken::V,ozdobiť,мичмӧдны
2878,schmücken::V,ozdobiť,rotāt
2879,schmücken::V,ozdobiť,greznot
2880,sagen::V,povedať,шуны
2881,sagen::V,povedať,висьтавны
2882,sagen::V,povedať,teikt
2883,sprechen::V,hovoriť,сёрнитны
2884,sprechen::V,hovoriť,runāt
2885,reden::V,rozprávať,сёрнитны
2886,reden::V,rozprávať,norunāt
2887,sich unterhalten::V,rozprávať sa,сёрнитны
2888,sich unterhalten::V,rozprávať sa,варовитны
2889,sich unterhalten::V,rozprávať sa,sarunāties
2890,fragen::V,spýtať sa,юавны
2891,fragen::V,spýtať sa,jautāt
2892,bitten::V,prosiť,корны
2893,bitten::V,prosiť,lūgt
2894,bitten::V,prosiť,prasīt
2895,erzählen::V,rozprávať,висьтавны
2896,erzählen::V,rozprávať,stāstīt
2897,mitteilen::V,oznámiť,юӧртны
2898,mitteilen::V,oznámiť,висьтавны
2899,mitteilen::V,oznámiť,pavēstīt
2900,nennen::V,nazvať,шуны
2901,nennen::V,nazvať,ним сетны
2902,nennen::V,nazvať,saukt
2903,nennen::V,menovať,шуны
2904,nennen::V,menovať,ним сетны
2905,nennen::V,menovať,saukt
2906,rufen::V,volať,корны
2907,rufen::V,volať,saukt
2908,rufen::V,zavolať,корны
2909,rufen::V,zavolať,saukt
2910,prahlen::V,vystatovať sa,ошйысьны
2911,prahlen::V,vystatovať sa,lielīties
2912,übersetzen::V,preložiť,вуджӧдны
2913,übersetzen::V,preložiť,tulkot
2914,übersetzen::V,preložiť,pārtulkot
2915,denken::V,myslieť,мӧвпавны
2916,denken::V,myslieť,domāt
2917,glauben::V,veriť,эскыны
2918,glauben::V,veriť,ticēt
2919,bemerken::V,podotknuť,казявны
2920,bemerken::V,podotknuť,ievērot
2921,bemerken::V,podotknuť,ieraudzīt
2922,bemerken::V,spozorovať,казявны
2923,bemerken::V,spozorovať,ievērot
2924,bemerken::V,spozorovať,ieraudzīt
2925,erkennen::V,poznať,тӧдмавны
2926,erkennen::V,poznať,pazīt
2927,erkennen::V,poznať,atpazīt
2928,begreifen::V,pochopiť,вежӧртны
2929,begreifen::V,pochopiť,гӧгӧрвоны
2930,begreifen::V,pochopiť,jēgt
2931,begreifen::V,pochopiť,apjēgt
2932,begreifen::V,porozumieť,вежӧртны
2933,begreifen::V,porozumieť,гӧгӧрвоны
2934,begreifen::V,porozumieť,jēgt
2935,begreifen::V,porozumieť,apjēgt
2936,verstehen::V,rozumieť,вежӧртны
2937,verstehen::V,rozumieť,гӧгӧрвоны
2938,verstehen::V,rozumieť,saprast
2939,lernen::V,učiť sa,вeлöдчыны
2940,lernen::V,učiť sa,mācīties
2941,wissen::V,vedieť,тӧдны
2942,wissen::V,vedieť,zināt
2943,sich erinnern an::V,pamätať si na,казьтывны
2944,sich erinnern an::V,pamätať si na,дум вылӧ уськӧдны
2945,sich erinnern an::V,pamätať si na,atminēties
2946,vergessen::V,zabudnuť,вунӧдны
2947,vergessen::V,zabudnuť,mirst
2948,vergessen::V,zabudnuť,aizmirst
2949,messen::V,merať,муртавны
2950,messen::V,merať,mērīt
2951,zählen::V,počítať,лыддьыны
