,Concept_ID,se,sk
738,Höhle::N,biedju,jaskyňa
739,Höhle::N,kuovđâšm,jaskyňa
740,Höhle::N,skuõrr,jaskyňa
741,Höhle::N,вуэӈӈк,jaskyňa
742,Abhang::N,boelte,úbočie
743,Abhang::N,brijrie,úbočie
744,Abhang::N,bállte,úbočie
745,Abhang::N,vielti,úbočie
746,Abhang::N,luohkká,úbočie
747,Abhang::N,viel'tti,úbočie
748,Abhang::N,vie´ltt,úbočie
749,Abhang::N,луэххк,úbočie
750,Quelle::N,aajege,prameň
751,Quelle::N,gaaltije,prameň
752,Quelle::N,ája,prameň
753,Quelle::N,ája,prameň
754,Quelle::N,gáldu,prameň
755,Quelle::N,aajâ,prameň
756,Quelle::N,käldee,prameň
757,Quelle::N,lädd,prameň
758,Quelle::N,käivv,prameň
759,Quelle::N,ка̄ййв,prameň
760,Bach::N,johketje,potok
761,Bach::N,jåhkå,potok
762,Bach::N,jågåsj,potok
763,Bach::N,jogaš,potok
764,Bach::N,aajâ,potok
765,Bach::N,vuäjj,potok
766,Bach::N,вуэйй,potok
767,Fluss::N,johke,rieka
768,Fluss::N,ædno,rieka
769,Fluss::N,jåhkå,rieka
770,Fluss::N,johka,rieka
771,Fluss::N,juuhâ,rieka
772,Fluss::N,jokk,rieka
773,Fluss::N,jeänn,rieka
774,Fluss::N,ё̄гк,rieka
775,Ufer::N,beala,breh
776,Ufer::N,gádde,breh
777,Ufer::N,gáddi,breh
778,Ufer::N,riddo,breh
779,Ufer::N,redd,breh
780,Ufer::N,рыннт,breh
781,Küste::N,mïere,pobrežie
782,Küste::N,gaedtie,pobrežie
783,Küste::N,merragádde,pobrežie
784,Küste::N,merraguovllo,pobrežie
785,Küste::N,gáddi,pobrežie
786,Küste::N,riddo,pobrežie
787,Küste::N,miârr'redd,pobrežie
788,Küste::N,рыннт,pobrežie
789,Festland::N,gaedtie,pevnina
790,Festland::N,gádde,pevnina
791,Festland::N,nannán,pevnina
792,Festland::N,kušknjâs,pevnina
793,Festland::N,eennâm,pevnina
794,Festland::N,jânnam,pevnina
795,Festland::N,ма̄ннтэр,pevnina
796,Meer::N,mearoe,more
797,Meer::N,merra,more
798,Meer::N,nuorre,more
799,Meer::N,áhpi,more
800,Meer::N,mearra,more
801,Meer::N,meeṛâ,more
802,Meer::N,miârr,more
803,Meer::N,ме̄рр,more
804,Bucht::N,loekte,záliv
805,Bucht::N,loekte,zátoka
806,Bucht::N,oagge,záliv
807,Bucht::N,oagge,zátoka
808,Bucht::N,luokta,záliv
809,Bucht::N,luokta,zátoka
810,Bucht::N,luokta,záliv
811,Bucht::N,luokta,zátoka
812,Bucht::N,čuáj̣á,záliv
813,Bucht::N,čuáj̣á,zátoka
814,Bucht::N,luhtt,záliv
815,Bucht::N,luhtt,zátoka
816,Bucht::N,вӯнн,záliv
817,Bucht::N,вӯнн,zátoka
818,Bucht::N,лӯххт,záliv
819,Bucht::N,лӯххт,zátoka
820,Insel::N,sååle,ostrov
821,Insel::N,suoloj,ostrov
822,Insel::N,suolu,ostrov
823,Insel::N,suálui,ostrov
824,Insel::N,suâl,ostrov
825,Insel::N,суэл,ostrov
826,Blume::N,rïesege,kvet
827,Blume::N,rïesege,kvetina
828,Blume::N,giedjek,kvet
829,Blume::N,giedjek,kvetina
830,Blume::N,rássi,kvet
831,Blume::N,rássi,kvetina
832,Blume::N,kukká,kvet
833,Blume::N,kukká,kvetina
834,Blume::N,heä´rvvrää´ss,kvet
835,Blume::N,heä´rvvrää´ss,kvetina
836,Blume::N,ывьнэнч,kvet
837,Blume::N,ывьнэнч,kvetina
838,Gras::N,kraesie,tráva
839,Gras::N,rásse,tráva
840,Gras::N,rássi,tráva
841,Gras::N,rääsi,tráva
842,Gras::N,rää´ss,tráva
843,Gras::N,ра̄ссь,tráva
844,Wurzel::N,roehtse,koreň
845,Wurzel::N,ruohttsa,koreň
846,Wurzel::N,ruohtas,koreň
847,Wurzel::N,veedis,koreň
848,Wurzel::N,vue´ddes,koreň
849,Wurzel::N,вуэнҍтэсь,koreň
850,Baum::N,moere,strom
851,Baum::N,muorra,strom
852,Baum::N,muorra,strom
853,Baum::N,muoṛâ,strom
854,Baum::N,muõrr,strom
855,Baum::N,мӯрр,strom
856,Stamm::N,ståamhpe,kmeň
857,Stamm::N,mátta,kmeň
858,Stamm::N,galda,kmeň
859,Stamm::N,ruŋgo,kmeň
860,Stamm::N,stokk,kmeň
861,Stamm::N,мӯрр,kmeň
862,Stamm::N,кэ̄ллт,kmeň
863,Rinde::N,gïrre,kôra
864,Rinde::N,baarhkoe,kôra
865,Rinde::N,bárkko,kôra
866,Rinde::N,ostu,kôra
867,Rinde::N,bárku,kôra
868,Rinde::N,korrâ,kôra
869,Rinde::N,kõrr,kôra
870,Rinde::N,pärkk,kôra
871,Rinde::N,кэ̄рр,kôra
872,Rinde::N,па̄ҏҏк,kôra
873,Ast::N,åeksie,konár
874,Ast::N,oakse,konár
875,Ast::N,oaksi,konár
876,Ast::N,uák'si,konár
877,Ast::N,å´hss,konár
878,Ast::N,вуэккьс,konár
879,Zweig::N,åeksie,vetva
880,Zweig::N,oakse,vetva
881,Zweig::N,rissi,vetva
882,Zweig::N,syeṛi,vetva
883,Zweig::N,sue´rr,vetva
884,Zweig::N,рыссе,vetva
885,Blatt::N,plienie,list
886,Blatt::N,lassta,list
887,Blatt::N,lasta,list
888,Blatt::N,lostâ,list
889,Blatt::N,lõstt,list
890,Blatt::N,лэ̄сст,list
891,Birke::N,såekie,breza
892,Birke::N,soahke,breza
893,Birke::N,soahki,breza
894,Birke::N,suáhi,breza
895,Birke::N,suâ´ǩǩ,breza
896,Birke::N,пе̄ссьмӯрр,breza
897,Kiefer[Baum]::N,bietsie,sosna
898,Kiefer[Baum]::N,bietsie,borovica
899,Kiefer[Baum]::N,hájkka,sosna
900,Kiefer[Baum]::N,hájkka,borovica
901,Kiefer[Baum]::N,biehtse,sosna
902,Kiefer[Baum]::N,biehtse,borovica
903,Kiefer[Baum]::N,beahci,sosna
904,Kiefer[Baum]::N,beahci,borovica
905,Kiefer[Baum]::N,peeci,sosna
906,Kiefer[Baum]::N,peeci,borovica
907,Kiefer[Baum]::N,pie´cc,sosna
908,Kiefer[Baum]::N,pie´cc,borovica
909,Kiefer[Baum]::N,пе̄дзь,sosna
910,Kiefer[Baum]::N,пе̄дзь,borovica
911,Weide[Baum]::N,saalje,vŕba
912,Weide[Baum]::N,sállja,vŕba
913,Weide[Baum]::N,sieđga,vŕba
914,Weide[Baum]::N,puájui,vŕba
915,Weide[Baum]::N,puäi,vŕba
916,Weide[Baum]::N,пуай,vŕba
917,Tanne::N,goese,jedľa
918,Tanne::N,guossa,jedľa
919,Tanne::N,guossa,jedľa
920,Tanne::N,kuosâ,jedľa
921,Tanne::N,kuõss,jedľa
922,Tanne::N,кӯсс,jedľa
923,Horn::N,tjåervie,roh
924,Horn::N,tjoarvve,roh
925,Horn::N,čoarvi,roh
926,Horn::N,čuár'vi,roh
927,Horn::N,čuä´rvv,roh
928,Horn::N,чуэррьв,roh
929,Feder::N,badtse,pero
930,Feder::N,dålgge,pero
931,Feder::N,bozza,pero
932,Feder::N,puzzâ,pero
933,Feder::N,tolge,pero
934,Feder::N,poʒʒ,pero
935,Feder::N,по̄ннц,pero
936,Fell::N,njaltja,koža
937,Fell::N,njaltja,kožušina
938,Fell::N,duollje,koža
939,Fell::N,duollje,kožušina
940,Fell::N,náhkki,koža
941,Fell::N,náhkki,kožušina
942,Fell::N,dorkkas,koža
943,Fell::N,dorkkas,kožušina
944,Fell::N,turkkâ,koža
945,Fell::N,turkkâ,kožušina
946,Fell::N,tyel'ji,koža
947,Fell::N,tyel'ji,kožušina
948,Fell::N,nähki,koža
949,Fell::N,nähki,kožušina
950,Fell::N,torkk,koža
951,Fell::N,torkk,kožušina
952,Fell::N,čåu´dd,koža
953,Fell::N,čåu´dd,kožušina
954,Fell::N,tue´l'lj,koža
955,Fell::N,tue´l'lj,kožušina
956,Fell::N,тӯлльй,koža
957,Fell::N,тӯлльй,kožušina
958,Flügel::N,såaja,krídlo
959,Flügel::N,såajoe,krídlo
960,Flügel::N,soadje,krídlo
961,Flügel::N,soadji,krídlo
962,Flügel::N,suáj̣á,krídlo
963,Flügel::N,suäjj,krídlo
964,Flügel::N,суэйй,krídlo
965,Klaue::N,gadtse,paznecht
966,Klaue::N,guober,paznecht
967,Klaue::N,gazza,paznecht
968,Klaue::N,kozzâ,paznecht
969,Klaue::N,kõʒʒ,paznecht
970,Klaue::N,кэ̄ннц,paznecht
971,Kralle::N,gadtse,pazúr
972,Kralle::N,gadtsa,pazúr
973,Kralle::N,gazza,pazúr
974,Kralle::N,kozzâ,pazúr
975,Kralle::N,kõʒʒ,pazúr
976,Kralle::N,ке̄бпель,pazúr
977,Schwanz::N,siejpie,chvost
978,Schwanz::N,siejbbe,chvost
979,Schwanz::N,bađuš,chvost
980,Schwanz::N,seaibi,chvost
981,Schwanz::N,seibi,chvost
982,Schwanz::N,sei´bb,chvost
983,Schwanz::N,piä´cciǩ,chvost
984,Schwanz::N,пиджь,chvost
985,Schwanz::N,се̄ййп,chvost
986,Schwanz::N,пе̄цехь,chvost
987,Ei::N,munnie,vajce
988,Ei::N,munnie,vajíčko
989,Ei::N,månne,vajce
990,Ei::N,månne,vajíčko
991,Ei::N,monni,vajce
992,Ei::N,monni,vajíčko
993,Ei::N,maṇe,vajce
994,Ei::N,maṇe,vajíčko
995,Ei::N,mââ´nn,vajce
996,Ei::N,mââ´nn,vajíčko
997,Ei::N,маннҍ,vajce
998,Ei::N,маннҍ,vajíčko
999,Nest::N,biesie,hniezdo
1000,Nest::N,biesse,hniezdo
1001,Nest::N,beassi,hniezdo
1002,Nest::N,peesi,hniezdo
1003,Nest::N,piervâl,hniezdo
1004,Nest::N,piä´ss,hniezdo
1005,Nest::N,пе̄ссь,hniezdo
1006,Bau::N,biesie,nora
1007,Bau::N,biedjo,nora
1008,Bau::N,liesso,nora
1009,Bau::N,biedju,nora
1010,Bau::N,piäju,nora
1011,Bau::N,вуэӈӈк,nora
1012,Tier::N,juvre,zviera
1013,Tier::N,udos,zviera
1014,Tier::N,divrre,zviera
1015,Tier::N,luohtok,zviera
1016,Tier::N,ealli,zviera
1017,Tier::N,ellee,zviera
1018,Tier::N,jie´lli,zviera
1019,Tier::N,жыва,zviera
1020,Herde::N,dåehkie,stádo
1021,Herde::N,ællo,stádo
1022,Herde::N,fuovva,stádo
1023,Herde::N,doahkki,stádo
1024,Herde::N,čagge,stádo
1025,Herde::N,tukk,stádo
1026,Herde::N,vâ´lvv,stádo
1027,Herde::N,чуэз,stádo
1028,Herde::N,чӣгар,stádo
1029,Kuh::N,govse,krava
1030,Kuh::N,gussa,krava
1031,Kuh::N,gussa,krava
1032,Kuh::N,kussâ,krava
1033,Kuh::N,kuss,krava
1034,Kuh::N,лӣххьм,krava
1035,Bulle::N,vuaksa,býk
1036,Bulle::N,vuoksá,býk
1037,Bulle::N,heargi,býk
1038,Bulle::N,vuák'sá,býk
1039,Bulle::N,ergi,býk
1040,Bulle::N,vuâhss,býk
1041,Bulle::N,е̄ррьк,býk
1042,Pferd::N,hierkie,kôň
1043,Pferd::N,råsse,kôň
1044,Pferd::N,hæssta,kôň
1045,Pferd::N,heavuš,kôň
1046,Pferd::N,hiävuš,kôň
1047,Pferd::N,heävaš,kôň
1048,Pferd::N,ро̄ссь,kôň
1049,Schaf::N,sïrve,ovca
1050,Schaf::N,sávttsa,ovca
1051,Schaf::N,sávza,ovca
1052,Schaf::N,savzâ,ovca
1053,Schaf::N,sauʒʒ,ovca
1054,Schaf::N,ла̄мьпесь,ovca
1055,Schwein::N,snurke,sviňa
1056,Schwein::N,svijnne,sviňa
1057,Schwein::N,spiidni,sviňa
1058,Schwein::N,šahe,sviňa
1059,Schwein::N,šââ´ǩǩ,sviňa
1060,Schwein::N,ша̄гкь,sviňa
1061,Hund::N,bïenje,pes
1062,Hund::N,bena,pes
1063,Hund::N,beana,pes
1064,Hund::N,peenuv,pes
1065,Hund::N,piânnai,pes
1066,Hund::N,пе̄ннэ,pes
1067,Katze::N,gaahtoe,mačka
1068,Katze::N,gáhtto,mačka
1069,Katze::N,bussá,mačka
1070,Katze::N,kissá,mačka
1071,Katze::N,kaass,mačka
1072,Katze::N,ко̄а̄сс,mačka
1073,Bär::N,gumsie,medveď
1074,Bär::N,biernna,medveď
1075,Bär::N,guovža,medveď
1076,Bär::N,bierdna,medveď
1077,Bär::N,kuob'žâ,medveď
1078,Bär::N,kue´bǯǯ,medveď
1079,Bär::N,та̄лл,medveď
1080,Eichhörnchen::N,åeruve,veverička
1081,Eichhörnchen::N,oarre,veverička
1082,Eichhörnchen::N,oarri,veverička
1083,Eichhörnchen::N,uár'ree,veverička
1084,Eichhörnchen::N,vuä´r'rev,veverička
1085,Eichhörnchen::N,вуэррев,veverička
1086,Elch::N,ïelje,los
1087,Elch::N,ællja,los
1088,Elch::N,sarvva,los
1089,Elch::N,ealga,los
1090,Elch::N,sorvâ,los
1091,Elch::N,sõrvv,los
1092,Elch::N,сэ̄ррв,los
1093,Fuchs::N,riepie,líška
1094,Fuchs::N,riebij,líška
1095,Fuchs::N,rieban,líška
1096,Fuchs::N,riemnjis,líška
1097,Fuchs::N,rie´mjj,líška
1098,Fuchs::N,рӣммьн,líška
1099,Hase::N,njåemele,zajac
1100,Hase::N,njoammel,zajac
1101,Hase::N,njoammil,zajac
1102,Hase::N,njuámmil,zajac
1103,Hase::N,njue´m'mel,zajac
1104,Hase::N,нюэммель,zajac
1105,Maus::N,snjeara,myš
1106,Maus::N,snjierrá,myš
1107,Maus::N,sáhpán,myš
1108,Maus::N,säplig,myš
1109,Maus::N,sä´ppli,myš
1110,Maus::N,са̄хпьлинк,myš
1111,Wolf::N,sïejpe,vlk
1112,Wolf::N,stálppe,vlk
1113,Wolf::N,stáhkke,vlk
1114,Wolf::N,ruomas,vlk
1115,Wolf::N,kumpe,vlk
1116,Wolf::N,návdi,vlk
1117,Wolf::N,kumppi,vlk
1118,Wolf::N,ku´mpp,vlk
1119,Wolf::N,pââ´ldes,vlk
1120,Wolf::N,чиррм,vlk
1121,Wolf::N,пальтӭсь,vlk
1122,Vogel::N,ledtie,vták
1123,Vogel::N,lådde,vták
1124,Vogel::N,loddi,vták
1125,Vogel::N,lodde,vták
1126,Vogel::N,lå´dd,vták
1127,Vogel::N,лоаннҍт,vták
1128,Schwarm::N,dåehkie,roj
1129,Schwarm::N,doahkke,roj
1130,Schwarm::N,doahkki,roj
1131,Schwarm::N,tuák'ki,roj
1132,Schwarm::N,parvv,roj
1133,Schwarm::N,туххк,roj
1134,Huhn::N,vöönhtse,kurča
1135,Huhn::N,vöönhtse,sliepka
1136,Huhn::N,vuonntsá,kurča
1137,Huhn::N,vuonntsá,sliepka
1138,Huhn::N,vuonccis,kurča
1139,Huhn::N,vuonccis,sliepka
1140,Huhn::N,kääṇi,kurča
1141,Huhn::N,kääṇi,sliepka
1142,Huhn::N,kää´nn,kurča
1143,Huhn::N,kää´nn,sliepka
1144,Huhn::N,ка̄ннҌ,kurča
1145,Huhn::N,ка̄ннҌ,sliepka
1146,Hahn::N,deere,kohút
1147,Hahn::N,hádna,kohút
1148,Hahn::N,åresvuonntsá,kohút
1149,Hahn::N,vuonccis,kohút
1150,Hahn::N,kääṇi,kohút
1151,Hahn::N,åå´reskää´nn,kohút
1152,Hahn::N,пе̄ттэх,kohút
1153,Gans::N,gaase,hus
1154,Gans::N,gássa,hus
1155,Gans::N,čuonji,hus
1156,Gans::N,čuá'njá,hus
1157,Gans::N,čue´nj,hus
1158,Gans::N,чуэнь,hus
1159,Adler::N,aarhtse,orol
1160,Adler::N,goasskem,orol
1161,Adler::N,goaskin,orol
1162,Adler::N,kuás'kim,orol
1163,Adler::N,kuä´cǩǩem,orol
1164,Adler::N,куэцькем,orol
1165,Ente::N,tjååtsele,kačka
1166,Ente::N,tjååtsele,kačica
1167,Ente::N,vuojatjis,kačka
1168,Ente::N,vuojatjis,kačica
1169,Ente::N,čáhceloddi,kačka
1170,Ente::N,čáhceloddi,kačica
1171,Ente::N,vuonjâč,kačka
1172,Ente::N,vuonjâč,kačica
1173,Ente::N,vuõnjâč,kačka
1174,Ente::N,vuõnjâč,kačica
1175,Ente::N,ча̄дзьлоаннҍт,kačka
1176,Ente::N,ча̄дзьлоаннҍт,kačica
1177,Eule::N,snjågloe,sova
1178,Eule::N,skunjok,sova
1179,Eule::N,skuolfi,sova
1180,Eule::N,ijjâlodde,sova
1181,Eule::N,iiđsaž,sova
1182,Eule::N,кунньлоаннҍт,sova
1183,Eule::N,чӯзэм вуэһпэй,sova
1184,Kranich::N,goerke,žeriav
1185,Kranich::N,guorgga,žeriav
1186,Kranich::N,guorga,žeriav
1187,Kranich::N,kuor'gâ,žeriav
1188,Kranich::N,kuõrgg,žeriav
1189,Kranich::N,кӯррк,žeriav
1190,Krähe::N,voerhtje,vrana
1191,Krähe::N,gárránis,vrana
1192,Krähe::N,vuoratjis,vrana
1193,Krähe::N,vuoražas,vrana
1194,Krähe::N,vuorččis,vrana
1195,Krähe::N,vuorâč,vrana
1196,Krähe::N,vuõrâč,vrana
1197,Krähe::N,вӯрэч,vrana
1198,Kuckuck::N,gïeke,kukučka
1199,Kuckuck::N,giehka,kukučka
1200,Kuckuck::N,giehka,kukučka
1201,Kuckuck::N,kiehâ,kukučka
1202,Kuckuck::N,ǩiõkk,kukučka
1203,Kuckuck::N,кӣгк,kukučka
1204,Schwan::N,njoktje,labuť
1205,Schwan::N,snjuktja,labuť
1206,Schwan::N,njukča,labuť
1207,Schwan::N,njuhčâ,labuť
1208,Schwan::N,njuhčč,labuť
1209,Schwan::N,нюххч,labuť
1210,Fisch::N,guelie,ryba
1211,Fisch::N,guolle,ryba
1212,Fisch::N,guolli,ryba
1213,Fisch::N,kyeḷi,ryba
1214,Fisch::N,kue´ll,ryba
1215,Fisch::N,кӯлль,ryba
1216,Barsch::N,sihtege,ostriež
1217,Barsch::N,vuoskun,ostriež
1218,Barsch::N,vuoskku,ostriež
1219,Barsch::N,vuásku,ostriež
1220,Barsch::N,vuâsk,ostriež
1221,Barsch::N,вуэсск,ostriež
1222,Hecht::N,haavke,šťuka
1223,Hecht::N,hávgga,šťuka
1224,Hecht::N,hávga,šťuka
1225,Hecht::N,puško,šťuka
1226,Hecht::N,nu´ǩǩeš,šťuka
1227,Hecht::N,ныгкешь,šťuka
1228,Schlange[Tier]::N,gïermesje,had
1229,Schlange[Tier]::N,germaj,had
1230,Schlange[Tier]::N,gearpmaš,had
1231,Schlange[Tier]::N,kyev'đi,had
1232,Schlange[Tier]::N,ku´vdd,had
1233,Schlange[Tier]::N,кӯввьт,had
1234,Wurm::N,mietie,červ
1235,Wurm::N,maarhke,červ
1236,Wurm::N,mádo,červ
1237,Wurm::N,máhtu,červ
1238,Wurm::N,máátu,červ
1239,Wurm::N,määtt,červ
1240,Wurm::N,ма̄дт,červ
1241,Spinne::N,hievnie,pavúk
1242,Spinne::N,hievnne,pavúk
1243,Spinne::N,heavdni,pavúk
1244,Spinne::N,evni,pavúk
1245,Spinne::N,eeunaž,pavúk
1246,Spinne::N,о̄а̄з,pavúk
1247,Ameise::N,garhke,mravec
1248,Ameise::N,gårkkå,mravec
1249,Ameise::N,gotka,mravec
1250,Ameise::N,kutkâ,mravec
1251,Ameise::N,kotkk,mravec
1252,Ameise::N,ко̄ттк,mravec
1253,Laus::N,dihkie,voš
1254,Laus::N,dihkke,voš
1255,Laus::N,dihkki,voš
1256,Laus::N,tikke,voš
1257,Laus::N,te´ǩǩ,voš
1258,Laus::N,тыһкь,voš
1259,Mücke::N,tjoejhke,komár
1260,Mücke::N,tjuojkka,komár
1261,Mücke::N,čuoika,komár
1262,Mücke::N,čuoš'kâ,komár
1263,Mücke::N,čuõškk,komár
1264,Mücke::N,чӯшшк,komár
1265,Fliege::N,tjoere,mucha
1266,Fliege::N,boerege,mucha
1267,Fliege::N,tjuruk,mucha
1268,Fliege::N,čuru,mucha
1269,Fliege::N,kiärpáš,mucha
1270,Fliege::N,čuâr,mucha
1271,Fliege::N,čuâras,mucha
1272,Fliege::N,чуэраш,mucha
1273,Schmetterling::N,biejjielåbloe,motýľ
1274,Schmetterling::N,biejvvelådde,motýľ
1275,Schmetterling::N,beaiveloddi,motýľ
1276,Schmetterling::N,piäi'vááloddááš,motýľ
1277,Schmetterling::N,ä´llbaž,motýľ
1278,Schmetterling::N,pei´vvlå´dd,motýľ
1279,Schmetterling::N,а̄лльп,motýľ
1280,Beere::N,muerjie,bobuľa
1281,Beere::N,muorjje,bobuľa
1282,Beere::N,muorji,bobuľa
1283,Beere::N,myer'ji,bobuľa
1284,Beere::N,mue´rjj,bobuľa
1285,Beere::N,мӯррьй,bobuľa
1286,Apfel::N,æbpla,jablko
1287,Apfel::N,ehpal,jablko
1288,Apfel::N,eppel,jablko
1289,Apfel::N,eahppel,jablko
1290,Apfel::N,я̄блэк,jablko
1291,Pilz::N,goebpere,hríb
1292,Pilz::N,guoppar,hríb
1293,Pilz::N,guoppar,hríb
1294,Pilz::N,kuobâr,hríb
1295,Pilz::N,kuõbbâr,hríb
1296,Pilz::N,кӯмпар,hríb
1297,Zwiebel::N,lööke,cibuľa
1298,Zwiebel::N,løhkka,cibuľa
1299,Zwiebel::N,lávki,cibuľa
1300,Zwiebel::N,luukk,cibuľa
1301,Zwiebel::N,луквець,cibuľa
1302,Saat::N,saajoe,osivo
1303,Saat::N,sádjo,osivo
1304,Saat::N,siepman,osivo
1305,Saat::N,siemâ,osivo
1306,Saat::N,siõm,osivo
1307,Saat::N,се̄м,osivo
1308,Korn::N,gernie,zrno
1309,Korn::N,gårnnetjalmme,zrno
1310,Korn::N,gordni,zrno
1311,Korn::N,jiṿe,zrno
1312,Korn::N,ле̄ййп,zrno
1313,Heu::N,suejnieh,seno
1314,Heu::N,ájvve,seno
1315,Heu::N,suoidni,seno
1316,Heu::N,syei'ni,seno
1317,Heu::N,suei´nn,seno
1318,Heu::N,сӯййн,seno
1319,Schale::N,gïrre,šupa
1320,Schale::N,gïrre,škrupina
1321,Schale::N,garra,šupa
1322,Schale::N,garra,škrupina
1323,Schale::N,skádne,šupa
1324,Schale::N,skádne,škrupina
1325,Schale::N,garra,šupa
1326,Schale::N,garra,škrupina
1327,Schale::N,korrâ,šupa
1328,Schale::N,korrâ,škrupina
1329,Schale::N,kõrr,šupa
1330,Schale::N,kõrr,škrupina
1331,Schale::N,ю̄дтҍ,šupa
1332,Schale::N,ю̄дтҍ,škrupina
1333,Grube::N,haevtie,jama
1334,Grube::N,rågge,jama
1335,Grube::N,gohpi,jama
1336,Grube::N,roggi,jama
1337,Grube::N,kyep'pi,jama
1338,Grube::N,rogge,jama
1339,Grube::N,rå´ǧǧ,jama
1340,Grube::N,kåå´pp,jama
1341,Grube::N,коабпь,jama
1342,Falle::N,barta,pasca
1343,Falle::N,barta,klepec
1344,Falle::N,ruevtie,pasca
1345,Falle::N,ruevtie,klepec
1346,Falle::N,gillar,pasca
1347,Falle::N,gillar,klepec
1348,Falle::N,ruovdde,pasca
1349,Falle::N,ruovdde,klepec
1350,Falle::N,rihtá,pasca
1351,Falle::N,rihtá,klepec
1352,Falle::N,báhcahat,pasca
1353,Falle::N,báhcahat,klepec
1354,Falle::N,ká'skástâh,pasca
1355,Falle::N,ká'skástâh,klepec
1356,Falle::N,ää´ǧǧes,pasca
1357,Falle::N,ää´ǧǧes,klepec
1358,Falle::N,кӣлл,pasca
1359,Falle::N,кӣлл,klepec
1360,Falle::N,ше̄шшь,pasca
1361,Falle::N,ше̄шшь,klepec
1362,Schlinge::N,latjka,slučka
1363,Schlinge::N,gieras,slučka
1364,Schlinge::N,mohkki,slučka
1365,Schlinge::N,kieḷâ,slučka
1366,Schlinge::N,ǩiõll,slučka
1367,Schlinge::N,ää´ǧǧes,slučka
1368,Schlinge::N,кӣлл,slučka
1369,Schlinge::N,ше̄шшь,slučka
1370,Spur::N,gïeje,stopa
1371,Spur::N,luodda,stopa
1372,Spur::N,joavnes,stopa
1373,Spur::N,luodda,stopa
1374,Spur::N,luod'dâ,stopa
1375,Spur::N,ǩiõjj,stopa
1376,Spur::N,кӣйй,stopa
1377,Asche::N,govne,popol
1378,Asche::N,gudna,popol
1379,Asche::N,gutna,popol
1380,Asche::N,kunnâ,popol
1381,Asche::N,kunn,popol
1382,Asche::N,кунн,popol
1383,Dreck::N,haaskoe,kal
1384,Dreck::N,haaskoe,blato
1385,Dreck::N,lænjok,kal
1386,Dreck::N,lænjok,blato
1387,Dreck::N,baška,kal
1388,Dreck::N,baška,blato
1389,Dreck::N,duova,kal
1390,Dreck::N,duova,blato
1391,Dreck::N,durdi,kal
1392,Dreck::N,durdi,blato
1393,Dreck::N,tuol'vâ,kal
1394,Dreck::N,tuol'vâ,blato
1395,Dreck::N,sähss,kal
1396,Dreck::N,sähss,blato
1397,Dreck::N,са̄ккьс,kal
1398,Dreck::N,са̄ккьс,blato
1399,Eisen::N,ruevtie,železo
1400,Eisen::N,ruovdde,železo
1401,Eisen::N,ruovdi,železo
1402,Eisen::N,ryev'di,železo
1403,Eisen::N,ru´vdd,železo
1404,Eisen::N,рӯввьт,železo
1405,Gold::N,gullie,zlato
1406,Gold::N,gålle,zlato
1407,Gold::N,golli,zlato
1408,Gold::N,kolle,zlato
1409,Gold::N,kå´ll,zlato
1410,Gold::N,коалль,zlato
1411,Silber::N,sïlpe,striebro
1412,Silber::N,silbba,striebro
1413,Silber::N,silba,striebro
1414,Silber::N,silbâ,striebro
1415,Silber::N,silbb,striebro
1416,Silber::N,сыллп,striebro
1417,Kohle::N,tjïrre,uhlie
1418,Kohle::N,tjahta,uhlie
1419,Kohle::N,čitna,uhlie
1420,Kohle::N,illâ,uhlie
1421,Kohle::N,čiđđâ,uhlie
1422,Kohle::N,ill,uhlie
1423,Kohle::N,ылл,uhlie
1424,Glas::N,klaase,sklo
1425,Glas::N,glássa,sklo
1426,Glas::N,lássa,sklo
1427,Glas::N,laasâ,sklo
1428,Glas::N,steehl,sklo
1429,Glas::N,сте̄клэ,sklo
1430,Lehm::N,laejrie,íl
1431,Lehm::N,laejrie,hlina
1432,Lehm::N,lænnjgá,íl
1433,Lehm::N,lænnjgá,hlina
1434,Lehm::N,láirá,íl
1435,Lehm::N,láirá,hlina
1436,Lehm::N,njaajâ,íl
1437,Lehm::N,njaajâ,hlina
1438,Lehm::N,saavv,íl
1439,Lehm::N,saavv,hlina
1440,Lehm::N,чуййв,íl
1441,Lehm::N,чуййв,hlina
1442,Lehm::N,чуввьй,íl
1443,Lehm::N,чуввьй,hlina
1444,Sand::N,saedtie,piesok
1445,Sand::N,sáttoj,piesok
1446,Sand::N,tjievrra,piesok
1447,Sand::N,sáttu,piesok
1448,Sand::N,čunoi,piesok
1449,Sand::N,vuõddâs,piesok
1450,Sand::N,вӯнтас,piesok
1451,Mensch::N,almetje,človek
1452,Mensch::N,ulmusj,človek
1453,Mensch::N,olmmoš,človek
1454,Mensch::N,olmooš,človek
1455,Mensch::N,ooumâž,človek
1456,Mensch::N,олма,človek
1457,Mann::N,ålma,muž
1458,Mann::N,ålma,chlap
1459,Mann::N,ålmåj,muž
1460,Mann::N,ålmåj,chlap
1461,Mann::N,olmmái,muž
1462,Mann::N,olmmái,chlap
1463,Mann::N,a'lmai,muž
1464,Mann::N,a'lmai,chlap
1465,Mann::N,åålm,muž
1466,Mann::N,åålm,chlap
1467,Mann::N,ка̄ллесь,muž
1468,Mann::N,ка̄ллесь,chlap
1469,Frau::N,nyjsene,žena
1470,Frau::N,nissun,žena
1471,Frau::N,nisu,žena
1472,Frau::N,nissoon,žena
