,Concept_ID,lv,uz
2170,zerbrechen::V,жуглыны,sindirmoq
2171,zerbrechen::V,salauzt,sindirmoq
2172,zerbrechen::V,sadauzīt,sindirmoq
2173,zerreißen::V,орӧдны,yirtmoq
2174,zerreißen::V,pārraut,yirtmoq
2175,zerstören::V,жугӧдны,vayron qilmoq
2176,zerstören::V,кисьтны,vayron qilmoq
2177,zerstören::V,косявны,vayron qilmoq
2178,zerstören::V,graut,vayron qilmoq
2179,zerstören::V,sagraut,vayron qilmoq
2180,verbrennen::V,сотны,kuydirmoq
2181,verbrennen::V,сотчыны,kuydirmoq
2182,verbrennen::V,dedzināt,kuydirmoq
2183,verbrennen::V,sadedzināt,kuydirmoq
2184,geben::V,сетны,bermoq
2185,geben::V,dot,bermoq
2186,geben::V,padot,bermoq
2187,reichen::V,сетны,bermoq
2188,reichen::V,padot,bermoq
2189,reichen::V,sniegt,bermoq
2190,schenken::V,козьнавны,sovg'a qilmoq
2191,schenken::V,dāvāt,sovg'a qilmoq
2192,schenken::V,dāvināt,sovg'a qilmoq
2193,versprechen::V,кыв сетны,va'da bermoq
2194,versprechen::V,solīt,va'da bermoq
2195,versprechen::V,apsolīt,va'da bermoq
2196,wünschen::V,кӧсйыны,orziqmoq
2197,wünschen::V,vēlēt,orziqmoq
2198,wünschen::V,novēlēt,orziqmoq
2199,loben::V,ошкыны,maqtamoq
2200,loben::V,lielīt,maqtamoq
2201,küssen::V,окавны,o'pmoq
2202,küssen::V,bučot,o'pmoq
2203,küssen::V,skūpstīt,o'pmoq
2204,wiegen::V,гудрӧдлыны,tebratmoq
2205,wiegen::V,šūpot,tebratmoq
2206,zudecken::V,веввттьыны,yopmoq
2207,zudecken::V,apklāt,yopmoq
2208,zudecken::V,aizsegt,yopmoq
2209,wecken::V,садьмӧдны,uyg'otmoq
2210,wecken::V,чуксавны,uyg'otmoq
2211,wecken::V,modināt,uyg'otmoq
2212,zeigen::V,петкӧдлыны,ko'rsatmoq
2213,zeigen::V,rādīt,ko'rsatmoq
2214,führen::V,нуӧдны,boshlik bo'lmoq
2215,führen::V,vadīt,boshlik bo'lmoq
2216,lehren::V,велӧдны,o'rgatmoq
2217,lehren::V,mācīt,o'rgatmoq
2218,lehren::V,iemācīt,o'rgatmoq
2219,unterrichten::V,велӧдны,dars bermoq
2220,unterrichten::V,apmācīt,dars bermoq
2221,aufziehen::V,быдтыны,o'stirmoq
2222,aufziehen::V,uzaudzināt,o'stirmoq
2223,leiten::V,веськӧдлыны,boshqarmoq
2224,leiten::V,vadīt,boshqarmoq
2225,leiten::V,pārzināt,boshqarmoq
2226,antreiben::V,тэрмӧдны,shoshiltirmoq
2227,antreiben::V,urdīt,shoshiltirmoq
2228,antreiben::V,mudināt,shoshiltirmoq
2229,lassen::V,тшӧктыны,ruxsat bermoq
2230,lassen::V,ļaut,ruxsat bermoq
2231,einladen::V,корны,taklif kilmoq
2232,einladen::V,ielūgt,taklif kilmoq
2233,einladen::V,aicināt,taklif kilmoq
2234,vereinigen::V,ӧтувтны,qo'shmoq
2235,vereinigen::V,котыртны,qo'shmoq
2236,vereinigen::V,vienot,qo'shmoq
2237,vereinigen::V,apvienot,qo'shmoq
2238,besuchen::V,волыны,mehmonga bormoq
2239,besuchen::V,ветлыны,mehmonga bormoq
2240,besuchen::V,apciemot,mehmonga bormoq
2241,treffen::V,вочаӧдны,duchor bo'lmoq
2242,treffen::V,паныдавны,duchor bo'lmoq
2243,treffen::V,satikt,duchor bo'lmoq
2244,treffen::V,sastapt,duchor bo'lmoq
2245,sich versammeln::V,лӧсьӧдчыны,to'planmoq
2246,sich versammeln::V,salasīties,to'planmoq
2247,sich versammeln::V,sapulcēties,to'planmoq
2248,spielen::V,ворсны,o'ynamoq
2249,spielen::V,spēlēt,o'ynamoq
2250,spielen::V,spēlēties,o'ynamoq
2251,singen::V,сьывны,yalla qilmoq
2252,singen::V,dziedāt,yalla qilmoq
2253,tanzen::V,йӧктыны,raqs qilmoq
2254,tanzen::V,diet,raqs qilmoq
2255,tanzen::V,dejot,raqs qilmoq
2256,tanzen::V,dancot,raqs qilmoq
2257,sich trennen::V,торйӧдчыны,yakkalanmoq
2258,sich trennen::V,šķirties,yakkalanmoq
2259,sich trennen::V,izšķirties,yakkalanmoq
2260,verlassen::V,эновтны,qoldirmoq
2261,verlassen::V,atstāt,qoldirmoq
2262,retten::V,видзны,qutqazmoq
2263,retten::V,мездыны,qutqazmoq
2264,retten::V,glābt,qutqazmoq
2265,bewachen::V,видзны,qo'rimoq
2266,bewachen::V,sargāt,qo'rimoq
2267,schützen::V,видзны,yoniga olmoq
2268,schützen::V,pasargāt,yoniga olmoq
2269,schützen::V,aizsargāt,yoniga olmoq
2270,verteidigen::V,дорйыны,yoqlamoq
2271,verteidigen::V,aizstāvēt,yoqlamoq
2272,sich schlagen::V,косясьны,yoqalashmoq
2273,sich schlagen::V,kauties,yoqalashmoq
2274,sich schlagen::V,izkauties,yoqalashmoq
2275,schießen::V,лыйны,otmoq
2276,schießen::V,šaut,otmoq
2277,schießen::V,šaudīt,otmoq
2278,siegen::V,вермыны,engmoq
2279,siegen::V,uzvarēt,engmoq
2280,ärgern::V,лӧгӧдны,jahl chiqarmoq
2281,ärgern::V,лёкмӧдны,jahl chiqarmoq
2282,ärgern::V,скӧрмӧдны,jahl chiqarmoq
2283,ärgern::V,sadusmot,jahl chiqarmoq
2284,schlagen::V,вартны,urmoq
2285,schlagen::V,sist,urmoq
2286,schlagen::V,triekt,urmoq
2287,treten::V,лёгны,tepmoq
2288,treten::V,майкны,tepmoq
2289,treten::V,mīt,tepmoq
2290,treten::V,paspert,tepmoq
2291,stechen::V,бышткыны,qadamoq
2292,stechen::V,durt,qadamoq
2293,stoßen::V,тойлыны,turtmoq
2294,stoßen::V,йӧткавны,turtmoq
2295,stoßen::V,grūst,turtmoq
2296,stehlen::V,гусявны,o'g'rilamoq
2297,stehlen::V,zagt,o'g'rilamoq
2298,stören::V,падмӧдны,tebratmoq
2299,stören::V,traucēt,tebratmoq
2300,belästigen::V,дӧзмӧдны,g'ashini keltirmoq
2301,belästigen::V,apgrūtināt,g'ashini keltirmoq
2302,verbergen::V,дзебны,berkitmoq
2303,verbergen::V,сайӧдны,berkitmoq
2304,verbergen::V,slēpt,berkitmoq
2305,verbergen::V,paslēpt,berkitmoq
2306,täuschen::V,пӧръявны,aldamoq
2307,täuschen::V,ылӧдны,aldamoq
2308,täuschen::V,mānīt,aldamoq
2309,täuschen::V,maldināt,aldamoq
2310,betrügen::V,сӧрны,tirriq qilmoq
2311,betrügen::V,krāpt,tirriq qilmoq
2312,betrügen::V,apkrāpt,tirriq qilmoq
2313,töten::V,вины,o'ldirmoq
2314,töten::V,nāvēt,o'ldirmoq
2315,töten::V,nogalināt,o'ldirmoq
2316,wohnen::V,овны,istiqomat qilmoq
2317,wohnen::V,dzīvot,istiqomat qilmoq
2318,arbeiten::V,уджавны,ishlamoq
2319,arbeiten::V,strādāt,ishlamoq
2320,arbeiten::V,darboties,ishlamoq
2321,sammeln::V,чукӧртны,yig'moq
2322,sammeln::V,vākt,yig'moq
2323,pflücken::V,вотны,termoq
2324,pflücken::V,ӧктыны,termoq
2325,pflücken::V,raut,termoq
2326,pflücken::V,plūkt,termoq
2327,jagen::V,кыйсьыны,ov qilmoq
2328,jagen::V,medīt,ov qilmoq
2329,fischen::V,чери кыйны,baliq ovlamoq
2330,fischen::V,zvejot,baliq ovlamoq
2331,fassen::V,кутны,ilinmoq
2332,fassen::V,saķert,ilinmoq
2333,hüten::V,видзны,boqtirmoq
2334,hüten::V,йирӧдны,boqtirmoq
2335,hüten::V,ganīt,boqtirmoq
2336,treiben::V,вӧтлыны,haydamoq
2337,treiben::V,dzīt,haydamoq
2338,anbinden::V,домавны,bog'lamoq
2339,anbinden::V,piesiet,bog'lamoq
2340,anbinden::V,piesaistīt,bog'lamoq
2341,füttern::V,вердны,edirmoq
2342,füttern::V,barot,edirmoq
2343,melken::V,лысьтыны,sog'moq
2344,melken::V,slaukt,sog'moq
2345,hacken::V,керавны,chopmoq
2346,hacken::V,kapāt,chopmoq
2347,gießen::V,киськавны,oqizmoq
2348,gießen::V,liet,oqizmoq
2349,gießen::V,laistīt,oqizmoq
2350,reifen::V,кисьмыны,qizarmoq
2351,reifen::V,briest,qizarmoq
2352,zubereiten::V,дасьтыны,pishirmoq
2353,zubereiten::V,taisīt,pishirmoq
2354,zubereiten::V,gatavot,pishirmoq
2355,kochen::V,пуны,qaynatmoq
2356,kochen::V,vārīt,qaynatmoq
2357,backen::V,пӧжавны,yopmoq
2358,backen::V,cept,yopmoq
2359,braten::V,пражитны,qovurmoq
2360,braten::V,cept,qovurmoq
2361,braten::V,cepināt,qovurmoq
2362,umrühren::V,сорлавны,atalamoq
2363,umrühren::V,maisīt,atalamoq
2364,umrühren::V,apmaisīt,atalamoq
2365,stricken::V,кӧртны,to'qimoq
2366,stricken::V,adīt,to'qimoq
2367,nähen::V,вурны,tikmoq
2368,nähen::V,šūt,tikmoq
2369,färben::V,мичӧдны,bo'yoqlamoq
2370,färben::V,краситны,bo'yoqlamoq
2371,färben::V,krāsot,bo'yoqlamoq
2372,färben::V,nokrāsot,bo'yoqlamoq
2373,reinigen::V,весавны,tozalamoq
2374,reinigen::V,tīrīt,tozalamoq
2375,reinigen::V,attīrīt,tozalamoq
2376,waschen::V,мыськыны,yuvmoq
2377,waschen::V,mazgāt,yuvmoq
2378,abwischen::V,чышкыны,surkamoq
2379,abwischen::V,noslaucīt,surkamoq
2380,spülen::V,пожъявны,chaymoq
2381,spülen::V,skalot,chaymoq
2382,fegen::V,чышкыны,cho'tkalamoq
2383,fegen::V,slaucīt,cho'tkalamoq
2384,kehren::V,чышкыны,supurmoq
2385,kehren::V,mēzt,supurmoq
2386,baden::V,купайтчыны,cho'milmoq
2387,baden::V,peldēties,cho'milmoq
2388,sich waschen::V,мыссьыны,yuvinmoq
2389,sich waschen::V,mazgāties,yuvinmoq
2390,ausziehen::V,пӧрччӧдны,echintirmoq
2391,ausziehen::V,noģērbt,echintirmoq
2392,anziehen::V,кӧмавны,kiymoq
2393,anziehen::V,пасьтавны,kiymoq
2394,anziehen::V,uzvilkt,kiymoq
2395,sich anziehen::V,пасьтасьны,kiyinmoq
2396,sich anziehen::V,apģērbties,kiyinmoq
2397,kämmen::V,сынавны,taramoq
2398,kämmen::V,sukāt,taramoq
2399,schmücken::V,мичмӧдны,yasatmoq
2400,schmücken::V,rotāt,yasatmoq
2401,schmücken::V,greznot,yasatmoq
2402,sagen::V,шуны,aytmoq
2403,sagen::V,висьтавны,aytmoq
2404,sagen::V,teikt,aytmoq
2405,sprechen::V,сёрнитны,so'zlamoq
2406,sprechen::V,runāt,so'zlamoq
2407,reden::V,сёрнитны,gapirmoq
2408,reden::V,norunāt,gapirmoq
2409,sich unterhalten::V,сёрнитны,suhbatlashmoq
2410,sich unterhalten::V,варовитны,suhbatlashmoq
2411,sich unterhalten::V,sarunāties,suhbatlashmoq
2412,fragen::V,юавны,so'ramoq
2413,fragen::V,jautāt,so'ramoq
2414,bitten::V,корны,iltimos qilmoq
2415,bitten::V,lūgt,iltimos qilmoq
2416,bitten::V,prasīt,iltimos qilmoq
2417,erzählen::V,висьтавны,aytib bermoq
2418,erzählen::V,stāstīt,aytib bermoq
2419,mitteilen::V,юӧртны,bildirmoq
2420,mitteilen::V,висьтавны,bildirmoq
2421,mitteilen::V,pavēstīt,bildirmoq
2422,nennen::V,шуны,atamoq
2423,nennen::V,ним сетны,atamoq
2424,nennen::V,saukt,atamoq
2425,rufen::V,корны,chaqirmoq
2426,rufen::V,saukt,chaqirmoq
2427,prahlen::V,ошйысьны,gerdaymoq
2428,prahlen::V,lielīties,gerdaymoq
2429,übersetzen::V,вуджӧдны,tarjima qilmoq
2430,übersetzen::V,tulkot,tarjima qilmoq
2431,übersetzen::V,pārtulkot,tarjima qilmoq
2432,denken::V,мӧвпавны,o'ylamoq
2433,denken::V,domāt,o'ylamoq
2434,glauben::V,эскыны,ishonmoq
2435,glauben::V,ticēt,ishonmoq
2436,bemerken::V,казявны,payqamoq
2437,bemerken::V,ievērot,payqamoq
2438,bemerken::V,ieraudzīt,payqamoq
2439,erkennen::V,тӧдмавны,tanimoq
2440,erkennen::V,pazīt,tanimoq
2441,erkennen::V,atpazīt,tanimoq
2442,begreifen::V,вежӧртны,tushunmoq
2443,begreifen::V,гӧгӧрвоны,tushunmoq
2444,begreifen::V,jēgt,tushunmoq
2445,begreifen::V,apjēgt,tushunmoq
2446,verstehen::V,вежӧртны,anglamoq
2447,verstehen::V,гӧгӧрвоны,anglamoq
2448,verstehen::V,saprast,anglamoq
2449,lernen::V,вeлöдчыны,o'qimoq
2450,lernen::V,mācīties,o'qimoq
2451,wissen::V,тӧдны,bilmoq
2452,wissen::V,zināt,bilmoq
2453,sich erinnern an::V,казьтывны,äsni tanimoq
2454,sich erinnern an::V,дум вылӧ уськӧдны,äsni tanimoq
2455,sich erinnern an::V,atminēties,äsni tanimoq
2456,vergessen::V,вунӧдны,unutmoq
2457,vergessen::V,mirst,unutmoq
2458,vergessen::V,aizmirst,unutmoq
2459,messen::V,муртавны,o'lchamoq
2460,messen::V,mērīt,o'lchamoq
2461,zählen::V,лыддьыны,raqamlamoq
2462,zählen::V,skaitīt,raqamlamoq
2463,rechnen::V,лыддьыны,cho'tlamoq
2464,rechnen::V,rēķināt,cho'tlamoq
2465,lesen::V,лыддьыны,o'qimoq
2466,lesen::V,lasīt,o'qimoq
2467,malen::V,серпасавны,rasm solmoq
2468,malen::V,gleznot,rasm solmoq
2469,zeichnen::V,серпасавны,chizmoq
2470,zeichnen::V,zīmēt,chizmoq
2471,schreiben::V,гижны,yozmoq
2472,schreiben::V,rakstīt,yozmoq
2473,besitzen::V,лоны,ägalamoq
2474,besitzen::V,piederēt,ägalamoq
2475,kaufen::V,ньӧбны,olmoq
2476,kaufen::V,pirkt,olmoq
2477,verkaufen::V,вузавны,sotmoq
2478,verkaufen::V,pārdot,sotmoq
2479,bezahlen::V,мынтыны,to'lamoq
2480,bezahlen::V,мынтысьны,to'lamoq
2481,bezahlen::V,apmaksāt,to'lamoq
2482,zahlen::V,мынтыны,to'lamoq
2483,zahlen::V,maksāt,to'lamoq
2484,beherrschen::V,ас улын кутны,ägalamoq
2485,beherrschen::V,valdīt,ägalamoq
2486,ertragen::V,пыкны,chidamoq
2487,ertragen::V,лэптыны,chidamoq
2488,ertragen::V,panest,chidamoq
2489,ertragen::V,paciest,chidamoq
