,Concept_ID,cy,lv
2235,fürchten::V,arswydo,baidīties no
2236,fliehen::V,ffoi,пышйыны
2237,fliehen::V,ffoi,bēgt
2238,flüchten::V,dianc,пышйыны
2239,flüchten::V,dianc,aizbēgt
2240,sehen::V,gweld,аддзыны
2241,sehen::V,gweld,redzēt
2242,anschauen::V,syllu,видзӧдны
2243,anschauen::V,syllu,paraudzīties
2244,anschauen::V,edrych,видзӧдны
2245,anschauen::V,edrych,paraudzīties
2246,ansehen::V,gwylio,видзӧдны
2247,ansehen::V,gwylio,aplūkot
2248,hören::V,clywed,кывны
2249,hören::V,clywed,dzirdēt
2250,zuhören::V,gwrando,кывзыны
2251,zuhören::V,gwrando,klausīties
2252,probieren::V,profi,видлыны
2253,probieren::V,profi,nogaršot
2254,riechen::V,arogli,чушкыны
2255,riechen::V,arogli,ost
2256,riechen::V,arogli,ostīt
2257,fühlen::V,teimlo,вежӧртны
2258,fühlen::V,teimlo,гӧгӧрвоны
2259,fühlen::V,teimlo,just
2260,fühlen::V,teimlo,izjust
2261,fühlen::V,clywed,вежӧртны
2262,fühlen::V,clywed,гӧгӧрвоны
2263,fühlen::V,clywed,just
2264,fühlen::V,clywed,izjust
2265,scheinen::V,ymddangos,кажитчыны
2266,scheinen::V,ymddangos,šķist
2267,scheinen::V,ymddangos,likties
2268,zu sehen sein::V,dod i'r golwg,тыдавны
2269,zu sehen sein::V,dod i'r golwg,parādīties
2270,vernehmen::V,clywed sôn am,кывны
2271,vernehmen::V,clywed sôn am,saklausīt
2272,frieren::V,bod yn oer,кынмыны
2273,frieren::V,bod yn oer,salt
2274,tun::V,gwneud,керны
2275,tun::V,gwneud,darīt
2276,können::V,gallu,кужны
2277,können::V,gallu,prast
2278,wollen::V,bod mewn angen,кӧсйыны
2279,wollen::V,bod mewn angen,gribēt
2280,anfangen::V,dechrau,заводитны
2281,anfangen::V,dechrau,пондыны
2282,anfangen::V,dechrau,sākt
2283,anfangen::V,dechrau,iesākt
2284,beenden::V,darfod,помавны
2285,beenden::V,darfod,beigt
2286,beenden::V,darfod,pabeigt
2287,beenden::V,gorffen,помавны
2288,beenden::V,gorffen,beigt
2289,beenden::V,gorffen,pabeigt
2290,aufhören::V,peidio,дугӧдны
2291,aufhören::V,peidio,pārtraukt
2292,gelingen::V,llwyddo,артмыны
2293,gelingen::V,llwyddo,izdoties
2294,geraten::V,diweddu,сюрны
2295,geraten::V,diweddu,веськавны
2296,geraten::V,diweddu,veikties
2297,öffnen::V,agor,восьтыны
2298,öffnen::V,agor,atvērt
2299,öffnen::V,agor,attaisīt
2300,schließen::V,cau,пӧдлавны
2301,schließen::V,cau,slēgt
2302,schließen::V,cau,aizvērt
2303,schließen::V,cau,aiztaisīt
2304,stellen::V,gosod,сувтӧдны
2305,stellen::V,gosod,likt
2306,stellen::V,gosod,nolikt
2307,setzen::V,gosod,пуксьӧдны
2308,setzen::V,gosod,sēdināt
2309,legen::V,gosod,пуктыны
2310,legen::V,gosod,likt
2311,berühren::V,cyffwrdd,вӧрзьӧдны
2312,berühren::V,cyffwrdd,инмӧдчывны
2313,berühren::V,cyffwrdd,skart
2314,berühren::V,cyffwrdd,aizskart
2315,verbinden::V,cysylltu,йитны
2316,verbinden::V,cysylltu,saistīt
2317,verbinden::V,cysylltu,savienot
2318,bedecken::V,gorchuddio,вевттьыны
2319,bedecken::V,gorchuddio,apsegt
2320,bedecken::V,gorchuddio,pārsegt
2321,aufhängen::V,crogi,ӧшӧдны
2322,aufhängen::V,crogi,джагӧдны
2323,aufhängen::V,crogi,uzkārt
2324,aufhängen::V,hongian,ӧшӧдны
2325,aufhängen::V,hongian,джагӧдны
2326,aufhängen::V,hongian,uzkārt
2327,anzünden::V,cynnau,ӧзтыны
2328,anzünden::V,cynnau,aizdegt
2329,anzünden::V,cynnau,aizdedzināt
2330,aufheben::V,codi,чеччӧдны
2331,aufheben::V,codi,сувтӧдны
2332,aufheben::V,codi,pacelt
2333,zurücklassen::V,gadael,кольны
2334,zurücklassen::V,gadael,atstāt
2335,verlieren::V,colli,воштыны
2336,verlieren::V,colli,zaudēt
2337,verlieren::V,colli,pazaudēt
2338,fallen lassen::V,gollwng,уськӧдны
2339,fallen lassen::V,gollwng,nomest
2340,machen::V,gwneud,вӧчны
2341,machen::V,gwneud,лӧсьӧдны
2342,machen::V,gwneud,darīt
2343,herstellen::V,cynhyrchu,лӧсьӧдны
2344,herstellen::V,cynhyrchu,ražot
2345,herstellen::V,cynhyrchu,izgatavot
2346,bauen::V,adeiladu,лэптыны
2347,bauen::V,adeiladu,celt
2348,bauen::V,adeiladu,būvēt
2349,reparieren::V,trwsio,дзоньтавны
2350,reparieren::V,trwsio,labot
2351,reparieren::V,trwsio,remontēt
2352,reparieren::V,atgyweirio,дзоньтавны
2353,reparieren::V,atgyweirio,labot
2354,reparieren::V,atgyweirio,remontēt
2355,verbessern::V,diwygio,бурмӧдны
2356,verbessern::V,diwygio,labot
2357,verbessern::V,diwygio,izlabot
2358,ändern::V,altro,вежны
2359,ändern::V,altro,mainīt
2360,graben::V,palu,кодйыны
2361,graben::V,palu,rakt
2362,graben::V,cloddio,кодйыны
2363,graben::V,cloddio,rakt
2364,beugen::V,plygu,куснявны
2365,beugen::V,plygu,liekt
2366,biegen::V,plygu,куснявны
2367,biegen::V,plygu,liekt
2368,drehen::V,troelli,бергӧдлыны
2369,drehen::V,troelli,griezt
2370,wenden::V,troi,бергӧдны
2371,wenden::V,troi,apgriezt
2372,umdrehen::V,troi,бергӧдны
2373,umdrehen::V,troi,apgriezt
2374,heben::V,codi,лэптыны
2375,heben::V,codi,celt
2376,heben::V,codi,cilāt
2377,heben::V,codi,pacelt
2378,hochheben::V,dyrchafu,кыпӧдны
2379,hochheben::V,dyrchafu,pacelt
2380,ergreifen::V,gafael,кутны
2381,ergreifen::V,gafael,paķert
2382,ergreifen::V,gafael,satvert
2383,halten::V,dal,кутны
2384,halten::V,dal,turēt
2385,halten::V,dal,saturēt
2386,drücken::V,pwyso,личкыны
2387,drücken::V,pwyso,топӧдны
2388,drücken::V,pwyso,spiest
2389,drücken::V,gwasgu,личкыны
2390,drücken::V,gwasgu,топӧдны
2391,drücken::V,gwasgu,spiest
2392,schieben::V,gwthio,ӧтдортны
2393,schieben::V,gwthio,йӧткыштны
2394,schieben::V,gwthio,stumt
2395,kratzen::V,crafu,гуджӧдны
2396,kratzen::V,crafu,kasīt
2397,kratzen::V,crafu,skrāpēt
2398,lecken::V,llyfu,нювны
2399,lecken::V,llyfu,lakt
2400,lecken::V,llyfu,laizīt
2401,beißen::V,cnoi,курччыны
2402,beißen::V,cnoi,kost
2403,beißen::V,brathu,курччыны
2404,beißen::V,brathu,kost
2405,abreißen::V,tynnu ymaith,орӧдны
2406,abreißen::V,tynnu ymaith,atraut
2407,abreißen::V,tynnu ymaith,atplēst
2408,abschneiden::V,torri,вундавны
2409,abschneiden::V,torri,nogriezt
2410,binden::V,clymu,гӧрддзавны
2411,binden::V,clymu,кӧртавны
2412,binden::V,clymu,siet
2413,binden::V,clymu,aptīt
2414,stecken::V,plannu,сюйны
2415,stecken::V,plannu,bāzt
2416,stecken::V,plannu,spraust
2417,brechen::V,torri,чегны
2418,brechen::V,torri,lauzt
2419,brechen::V,torri,lauzīt
2420,klopfen::V,taro,камгыны
2421,klopfen::V,taro,klauvēt
2422,hauen::V,taro,нӧйнты
2423,hauen::V,taro,кучкыны
2424,hauen::V,taro,cirst
2425,hauen::V,taro,dauzīt
2426,kleben::V,gludio,лемавны
2427,kleben::V,gludio,ляскавны
2428,kleben::V,gludio,līmēt
2429,kleben::V,gludio,lipināt
2430,reiben::V,rhwbio,тільны
2431,reiben::V,rhwbio,зыравны
2432,reiben::V,rhwbio,rīvēt
2433,reiben::V,rhwbio,berzēt
2434,streichen::V,taenu,мавтны
2435,streichen::V,taenu,ziest
2436,streichen::V,taenu,triept
2437,schleifen::V,hogi,кеслыны
2438,schleifen::V,hogi,trīt
2439,schleifen::V,hogi,asināt
2440,schneiden::V,torri,шырны
2441,schneiden::V,torri,griezt
2442,schneiden::V,torri,sagriezt
2443,rütteln::V,ysgytio,легӧдны
2444,rütteln::V,ysgytio,катлӧдлыны
2445,rütteln::V,ysgytio,kratīt
2446,rütteln::V,ysgytio,purināt
2447,schütteln::V,siglo,тракӧдны
2448,schütteln::V,siglo,kratīt
2449,schütteln::V,ysgwyd,тракӧдны
2450,schütteln::V,ysgwyd,kratīt
2451,schwenken::V,siglo,ӧвтны
2452,schwenken::V,siglo,шенасьны
2453,schwenken::V,siglo,vēzēt
2454,schwenken::V,siglo,vēcināt
2455,schütten::V,tywallt,кисьтны
2456,schütten::V,tywallt,bērt
2457,füllen::V,llenwi,тыртны
2458,füllen::V,llenwi,pildīt
2459,füllen::V,llenwi,piepildīt
2460,einwickeln::V,lapio,тубыртны
2461,einwickeln::V,lapio,ietīt
2462,tragen::V,cludo,нуны
2463,tragen::V,cludo,nest
2464,schleppen::V,llusgo,кыскавны
2465,schleppen::V,llusgo,stiept
2466,schleppen::V,llusgo,staipīt
2467,ziehen::V,tynnu,кыскыны
2468,ziehen::V,tynnu,vilkt
2469,aufbewahren::V,cadw,видзны
2470,aufbewahren::V,cadw,glabāt
2471,aufbewahren::V,cadw,uzglabāt
2472,werfen::V,taflu,чӧвтны
2473,werfen::V,taflu,шыбитны
2474,werfen::V,taflu,mest
2475,werfen::V,taflu,sviest
2476,fangen::V,dal,кутны
2477,fangen::V,dal,ķert
2478,fangen::V,dal,uzķert
2479,packen::V,cipio,босьтны
2480,packen::V,cipio,paķert
2481,packen::V,cipio,satvert
2482,packen::V,crafangu,босьтны
2483,packen::V,crafangu,paķert
2484,packen::V,crafangu,satvert
2485,verstecken::V,celu,дзебны
2486,verstecken::V,celu,slēpt
2487,verstecken::V,celu,noglabāt
2488,verstecken::V,cuddio,дзебны
2489,verstecken::V,cuddio,slēpt
2490,verstecken::V,cuddio,noglabāt
2491,teilen::V,rhannu,юкны
2492,teilen::V,rhannu,dalīt
2493,schicken::V,anfon,ыстыны
2494,schicken::V,anfon,sūtīt
2495,schicken::V,anfon,atsūtīt
2496,bringen::V,dod â,вайны
2497,bringen::V,dod â,atvest
2498,hinzufügen::V,chwanegu,содтыны
2499,hinzufügen::V,chwanegu,pievienot
2500,bekommen::V,cael,босьтны
2501,bekommen::V,cael,dabūt
2502,erhalten::V,derbyn,босьтны
2503,erhalten::V,derbyn,saņemt
2504,nehmen::V,cymryd,босьтны
2505,nehmen::V,cymryd,ņemt
2506,nehmen::V,cymryd,paņemt
2507,wählen::V,dewis,бӧрйыны
2508,wählen::V,dewis,ievēlēt
2509,auswählen::V,dethol,бӧрйыны
2510,auswählen::V,dethol,izvēlēt
2511,bewahren::V,cadw,видзны
2512,bewahren::V,cadw,saglabāt
2513,behindern::V,atal,конйӧдлыны
2514,behindern::V,atal,джӧмдӧдны
2515,behindern::V,atal,kavēt
2516,behindern::V,atal,aizkavēt
2517,behindern::V,rhwystro,конйӧдлыны
2518,behindern::V,rhwystro,джӧмдӧдны
2519,behindern::V,rhwystro,kavēt
2520,behindern::V,rhwystro,aizkavēt
2521,verderben::V,difetha,тшыкӧдны
2522,verderben::V,difetha,sabojāt
2523,beschädigen::V,niweidio,тшыкӧдны
2524,beschädigen::V,niweidio,bojāt
2525,beschädigen::V,niweidio,maitāt
2526,zerbrechen::V,torri,жуглыны
2527,zerbrechen::V,torri,salauzt
2528,zerbrechen::V,torri,sadauzīt
2529,zerreißen::V,rhwygo,орӧдны
2530,zerreißen::V,rhwygo,pārraut
2531,zerstören::V,dinistrio,жугӧдны
2532,zerstören::V,dinistrio,кисьтны
2533,zerstören::V,dinistrio,косявны
2534,zerstören::V,dinistrio,graut
2535,zerstören::V,dinistrio,sagraut
2536,verbrennen::V,llosgi,сотны
2537,verbrennen::V,llosgi,сотчыны
2538,verbrennen::V,llosgi,dedzināt
2539,verbrennen::V,llosgi,sadedzināt
2540,geben::V,rhoi,сетны
2541,geben::V,rhoi,dot
2542,geben::V,rhoi,padot
2543,reichen::V,estyn,сетны
2544,reichen::V,estyn,padot
2545,reichen::V,estyn,sniegt
2546,schenken::V,rhoddi,козьнавны
2547,schenken::V,rhoddi,dāvāt
2548,schenken::V,rhoddi,dāvināt
2549,versprechen::V,addo,кыв сетны
2550,versprechen::V,addo,solīt
2551,versprechen::V,addo,apsolīt
2552,wünschen::V,dymuno,кӧсйыны
2553,wünschen::V,dymuno,vēlēt
2554,wünschen::V,dymuno,novēlēt
2555,loben::V,canmol,ошкыны
2556,loben::V,canmol,lielīt
2557,küssen::V,cusanu,окавны
2558,küssen::V,cusanu,bučot
2559,küssen::V,cusanu,skūpstīt
2560,wiegen::V,siglo,гудрӧдлыны
2561,wiegen::V,siglo,šūpot
2562,zudecken::V,gorchuddio,веввттьыны
2563,zudecken::V,gorchuddio,apklāt
2564,zudecken::V,gorchuddio,aizsegt
2565,wecken::V,deffro,садьмӧдны
2566,wecken::V,deffro,чуксавны
2567,wecken::V,deffro,modināt
2568,zeigen::V,dangos,петкӧдлыны
2569,zeigen::V,dangos,rādīt
2570,führen::V,arwain,нуӧдны
2571,führen::V,arwain,vadīt
2572,lehren::V,dysgu,велӧдны
2573,lehren::V,dysgu,mācīt
2574,lehren::V,dysgu,iemācīt
2575,unterrichten::V,hyfforddi,велӧдны
2576,unterrichten::V,hyfforddi,apmācīt
2577,aufziehen::V,dod i fyny,быдтыны
2578,aufziehen::V,dod i fyny,uzaudzināt
2579,leiten::V,arwain,веськӧдлыны
2580,leiten::V,arwain,vadīt
2581,leiten::V,arwain,pārzināt
2582,antreiben::V,annog,тэрмӧдны
2583,antreiben::V,annog,urdīt
2584,antreiben::V,annog,mudināt
2585,lassen::V,gadael,тшӧктыны
2586,lassen::V,gadael,ļaut
2587,einladen::V,gwahodd,корны
2588,einladen::V,gwahodd,ielūgt
2589,einladen::V,gwahodd,aicināt
2590,vereinigen::V,uno,ӧтувтны
2591,vereinigen::V,uno,котыртны
2592,vereinigen::V,uno,vienot
2593,vereinigen::V,uno,apvienot
2594,vereinigen::V,cyfuno,ӧтувтны
2595,vereinigen::V,cyfuno,котыртны
2596,vereinigen::V,cyfuno,vienot
2597,vereinigen::V,cyfuno,apvienot
2598,besuchen::V,ymweld â,волыны
2599,besuchen::V,ymweld â,ветлыны
2600,besuchen::V,ymweld â,apciemot
2601,treffen::V,cwrdd,вочаӧдны
2602,treffen::V,cwrdd,паныдавны
2603,treffen::V,cwrdd,satikt
2604,treffen::V,cwrdd,sastapt
2605,treffen::V,cyfarfod,вочаӧдны
2606,treffen::V,cyfarfod,паныдавны
2607,treffen::V,cyfarfod,satikt
2608,treffen::V,cyfarfod,sastapt
2609,sich versammeln::V,casglu,лӧсьӧдчыны
2610,sich versammeln::V,casglu,salasīties
2611,sich versammeln::V,casglu,sapulcēties
2612,sich versammeln::V,cynnull,лӧсьӧдчыны
2613,sich versammeln::V,cynnull,salasīties
2614,sich versammeln::V,cynnull,sapulcēties
2615,spielen::V,chwarae,ворсны
2616,spielen::V,chwarae,spēlēt
2617,spielen::V,chwarae,spēlēties
2618,singen::V,canu,сьывны
2619,singen::V,canu,dziedāt
2620,tanzen::V,dawnsio,йӧктыны
2621,tanzen::V,dawnsio,diet
2622,tanzen::V,dawnsio,dejot
2623,tanzen::V,dawnsio,dancot
2624,sich trennen::V,ymwahanu,торйӧдчыны
2625,sich trennen::V,ymwahanu,šķirties
2626,sich trennen::V,ymwahanu,izšķirties
2627,verlassen::V,gadael,эновтны
2628,verlassen::V,gadael,atstāt
2629,retten::V,achub,видзны
2630,retten::V,achub,мездыны
2631,retten::V,achub,glābt
2632,bewachen::V,gwarchod,видзны
2633,bewachen::V,gwarchod,sargāt
2634,schützen::V,noddi,видзны
2635,schützen::V,noddi,pasargāt
2636,schützen::V,noddi,aizsargāt
2637,verteidigen::V,amddiffyn,дорйыны
2638,verteidigen::V,amddiffyn,aizstāvēt
2639,sich schlagen::V,ffraeo,косясьны
2640,sich schlagen::V,ffraeo,kauties
2641,sich schlagen::V,ffraeo,izkauties
2642,sich schlagen::V,terfysgu,косясьны
2643,sich schlagen::V,terfysgu,kauties
2644,sich schlagen::V,terfysgu,izkauties
2645,schießen::V,saethu,лыйны
2646,schießen::V,saethu,šaut
2647,schießen::V,saethu,šaudīt
2648,siegen::V,ennill,вермыны
2649,siegen::V,ennill,uzvarēt
2650,ärgern::V,cythruddo,лӧгӧдны
2651,ärgern::V,cythruddo,лёкмӧдны
2652,ärgern::V,cythruddo,скӧрмӧдны
2653,ärgern::V,cythruddo,sadusmot
2654,schlagen::V,curo,вартны
2655,schlagen::V,curo,sist
2656,schlagen::V,curo,triekt
2657,treten::V,cicio,лёгны
2658,treten::V,cicio,майкны
2659,treten::V,cicio,mīt
2660,treten::V,cicio,paspert
2661,stechen::V,pigo,бышткыны
2662,stechen::V,pigo,durt
2663,stoßen::V,gwthio,тойлыны
2664,stoßen::V,gwthio,йӧткавны
2665,stoßen::V,gwthio,grūst
2666,stehlen::V,dwyn,гусявны
2667,stehlen::V,dwyn,zagt
2668,stehlen::V,lladrata,гусявны
2669,stehlen::V,lladrata,zagt
2670,stören::V,aflonyddu,падмӧдны
2671,stören::V,aflonyddu,traucēt
2672,belästigen::V,trafferthu,дӧзмӧдны
2673,belästigen::V,trafferthu,apgrūtināt
2674,verbergen::V,cuddio,дзебны
2675,verbergen::V,cuddio,сайӧдны
2676,verbergen::V,cuddio,slēpt
2677,verbergen::V,cuddio,paslēpt
2678,täuschen::V,twyllo,пӧръявны
2679,täuschen::V,twyllo,ылӧдны
2680,täuschen::V,twyllo,mānīt
2681,täuschen::V,twyllo,maldināt
2682,betrügen::V,hocedu,сӧрны
2683,betrügen::V,hocedu,krāpt
2684,betrügen::V,hocedu,apkrāpt
2685,töten::V,lladd,вины
2686,töten::V,lladd,nāvēt
2687,töten::V,lladd,nogalināt
2688,wohnen::V,byw,овны
2689,wohnen::V,byw,dzīvot
2690,arbeiten::V,gweithio,уджавны
2691,arbeiten::V,gweithio,strādāt
2692,arbeiten::V,gweithio,darboties
2693,sammeln::V,casglu,чукӧртны
2694,sammeln::V,casglu,vākt
2695,pflücken::V,casglu,вотны
2696,pflücken::V,casglu,ӧктыны
2697,pflücken::V,casglu,raut
2698,pflücken::V,casglu,plūkt
2699,jagen::V,hela,кыйсьыны
2700,jagen::V,hela,medīt
2701,fischen::V,pysgota,чери кыйны
2702,fischen::V,pysgota,zvejot
2703,fassen::V,dal,кутны
2704,fassen::V,dal,saķert
2705,hüten::V,bugeilio,видзны
2706,hüten::V,bugeilio,йирӧдны
2707,hüten::V,bugeilio,ganīt
2708,treiben::V,gyrru,вӧтлыны
2709,treiben::V,gyrru,dzīt
2710,anbinden::V,clymu,домавны
2711,anbinden::V,clymu,piesiet
2712,anbinden::V,clymu,piesaistīt
2713,füttern::V,porthi,вердны
2714,füttern::V,porthi,barot
2715,melken::V,godro,лысьтыны
2716,melken::V,godro,slaukt
2717,hacken::V,torri,керавны
2718,hacken::V,torri,kapāt
2719,gießen::V,dyfrhau,киськавны
2720,gießen::V,dyfrhau,liet
2721,gießen::V,dyfrhau,laistīt
2722,reifen::V,aeddfedu,кисьмыны
2723,reifen::V,aeddfedu,briest
2724,zubereiten::V,coginio,дасьтыны
2725,zubereiten::V,coginio,taisīt
2726,zubereiten::V,coginio,gatavot
2727,kochen::V,berwi,пуны
2728,kochen::V,berwi,vārīt
2729,backen::V,pobi,пӧжавны
2730,backen::V,pobi,cept
2731,backen::V,crasu,пӧжавны
2732,backen::V,crasu,cept
2733,braten::V,ffrio,пражитны
2734,braten::V,ffrio,cept
2735,braten::V,ffrio,cepināt
2736,umrühren::V,cyffroi,сорлавны
2737,umrühren::V,cyffroi,maisīt
2738,umrühren::V,cyffroi,apmaisīt
2739,stricken::V,gwau,кӧртны
2740,stricken::V,gwau,adīt
2741,nähen::V,gwnïo,вурны
2742,nähen::V,gwnïo,šūt
2743,färben::V,lliwio,мичӧдны
2744,färben::V,lliwio,краситны
2745,färben::V,lliwio,krāsot
2746,färben::V,lliwio,nokrāsot
2747,reinigen::V,glanhau,весавны
2748,reinigen::V,glanhau,tīrīt
2749,reinigen::V,glanhau,attīrīt
2750,waschen::V,golchi,мыськыны
2751,waschen::V,golchi,mazgāt
2752,abwischen::V,sychu,чышкыны
2753,abwischen::V,sychu,noslaucīt
2754,spülen::V,streulio,пожъявны
2755,spülen::V,streulio,skalot
2756,fegen::V,ysgubo,чышкыны
2757,fegen::V,ysgubo,slaucīt
2758,kehren::V,ysgubo,чышкыны
2759,kehren::V,ysgubo,mēzt
2760,baden::V,cael bath,купайтчыны
2761,baden::V,cael bath,peldēties
2762,sich waschen::V,ymolchi,мыссьыны
2763,sich waschen::V,ymolchi,mazgāties
2764,ausziehen::V,tynnu,пӧрччӧдны
2765,ausziehen::V,tynnu,noģērbt
2766,anziehen::V,gwisgo,кӧмавны
2767,anziehen::V,gwisgo,пасьтавны
2768,anziehen::V,gwisgo,uzvilkt
2769,sich anziehen::V,ymwisgo,пасьтасьны
2770,sich anziehen::V,ymwisgo,apģērbties
2771,kämmen::V,cribo,сынавны
2772,kämmen::V,cribo,sukāt
2773,schmücken::V,harddu,мичмӧдны
2774,schmücken::V,harddu,rotāt
2775,schmücken::V,harddu,greznot
2776,schmücken::V,addurno,мичмӧдны
2777,schmücken::V,addurno,rotāt
2778,schmücken::V,addurno,greznot
2779,sagen::V,dweud,шуны
2780,sagen::V,dweud,висьтавны
2781,sagen::V,dweud,teikt
2782,sprechen::V,llefaru,сёрнитны
2783,sprechen::V,llefaru,runāt
2784,reden::V,siarad,сёрнитны
2785,reden::V,siarad,norunāt
2786,sich unterhalten::V,sgwrsio,сёрнитны
2787,sich unterhalten::V,sgwrsio,варовитны
2788,sich unterhalten::V,sgwrsio,sarunāties
2789,fragen::V,gofyn,юавны
2790,fragen::V,gofyn,jautāt
2791,bitten::V,gofyn am,корны
2792,bitten::V,gofyn am,lūgt
2793,bitten::V,gofyn am,prasīt
2794,erzählen::V,dweud,висьтавны
2795,erzählen::V,dweud,stāstīt
2796,mitteilen::V,cyfleu,юӧртны
2797,mitteilen::V,cyfleu,висьтавны
2798,mitteilen::V,cyfleu,pavēstīt
2799,nennen::V,enwi,шуны
2800,nennen::V,enwi,ним сетны
2801,nennen::V,enwi,saukt
2802,rufen::V,galw,корны
2803,rufen::V,galw,saukt
2804,prahlen::V,brolio,ошйысьны
2805,prahlen::V,brolio,lielīties
2806,prahlen::V,ymffrostio,ошйысьны
2807,prahlen::V,ymffrostio,lielīties
2808,übersetzen::V,cyfieithu,вуджӧдны
2809,übersetzen::V,cyfieithu,tulkot
2810,übersetzen::V,cyfieithu,pārtulkot
2811,denken::V,meddwl,мӧвпавны
2812,denken::V,meddwl,domāt
2813,glauben::V,credu,эскыны
2814,glauben::V,credu,ticēt
2815,glauben::V,coelio,эскыны
2816,glauben::V,coelio,ticēt
2817,bemerken::V,sylwi,казявны
2818,bemerken::V,sylwi,ievērot
2819,bemerken::V,sylwi,ieraudzīt
2820,erkennen::V,adnabod,тӧдмавны
2821,erkennen::V,adnabod,pazīt
2822,erkennen::V,adnabod,atpazīt
2823,begreifen::V,amgyffred,вежӧртны
2824,begreifen::V,amgyffred,гӧгӧрвоны
2825,begreifen::V,amgyffred,jēgt
2826,begreifen::V,amgyffred,apjēgt
2827,verstehen::V,deall,вежӧртны
2828,verstehen::V,deall,гӧгӧрвоны
2829,verstehen::V,deall,saprast
2830,lernen::V,dysgu,вeлöдчыны
2831,lernen::V,dysgu,mācīties
2832,wissen::V,gwybod,тӧдны
2833,wissen::V,gwybod,zināt
2834,sich erinnern an::V,cofio,казьтывны
2835,sich erinnern an::V,cofio,дум вылӧ уськӧдны
2836,sich erinnern an::V,cofio,atminēties
2837,vergessen::V,anghofio,вунӧдны
2838,vergessen::V,anghofio,mirst
2839,vergessen::V,anghofio,aizmirst
2840,messen::V,mesur,муртавны
2841,messen::V,mesur,mērīt
2842,zählen::V,cyfrif,лыддьыны
2843,zählen::V,cyfrif,skaitīt
2844,rechnen::V,cyfrifo,лыддьыны
2845,rechnen::V,cyfrifo,rēķināt
2846,lesen::V,darllen,лыддьыны
2847,lesen::V,darllen,lasīt
2848,malen::V,peintio,серпасавны
2849,malen::V,peintio,gleznot
2850,zeichnen::V,tynnu,серпасавны
2851,zeichnen::V,tynnu,zīmēt
2852,schreiben::V,ysgrifennu,гижны
2853,schreiben::V,ysgrifennu,rakstīt
2854,besitzen::V,meddu,лоны
2855,besitzen::V,meddu,piederēt
2856,kaufen::V,prynu,ньӧбны
2857,kaufen::V,prynu,pirkt
2858,verkaufen::V,gwerthu,вузавны
2859,verkaufen::V,gwerthu,pārdot
2860,bezahlen::V,talu am,мынтыны
2861,bezahlen::V,talu am,мынтысьны
2862,bezahlen::V,talu am,apmaksāt
2863,zahlen::V,talu,мынтыны
2864,zahlen::V,talu,maksāt
2865,beherrschen::V,rheoli,ас улын кутны
2866,beherrschen::V,rheoli,valdīt
2867,beherrschen::V,llywodraethu,ас улын кутны
2868,beherrschen::V,llywodraethu,valdīt
2869,ertragen::V,dioddef,пыкны
2870,ertragen::V,dioddef,лэптыны
2871,ertragen::V,dioddef,panest
2872,ertragen::V,dioddef,paciest
