,Concept_ID,lv,xal
2215,herstellen::V,izgatavot,кех
2216,bauen::V,лэптыны,тосхх
2217,bauen::V,celt,тосхх
2218,bauen::V,būvēt,тосхх
2219,reparieren::V,дзоньтавны,ясх
2220,reparieren::V,labot,ясх
2221,reparieren::V,remontēt,ясх
2222,verbessern::V,бурмӧдны,сәәрүлх
2223,verbessern::V,labot,сәәрүлх
2224,verbessern::V,izlabot,сәәрүлх
2225,ändern::V,вежны,хүврәх
2226,ändern::V,mainīt,хүврәх
2227,graben::V,кодйыны,малтх
2228,graben::V,rakt,малтх
2229,beugen::V,куснявны,нуһлх
2230,beugen::V,liekt,нуһлх
2231,biegen::V,куснявны,матилһх
2232,biegen::V,liekt,матилһх
2233,drehen::V,бергӧдлыны,эргүлх
2234,drehen::V,griezt,эргүлх
2235,wenden::V,бергӧдны,көмрх
2236,wenden::V,бергӧдны,эргүлх
2237,wenden::V,apgriezt,көмрх
2238,wenden::V,apgriezt,эргүлх
2239,umdrehen::V,бергӧдны,эргүлх
2240,umdrehen::V,apgriezt,эргүлх
2241,heben::V,лэптыны,өргх
2242,heben::V,лэптыны,деер өргх
2243,heben::V,celt,өргх
2244,heben::V,celt,деер өргх
2245,heben::V,cilāt,өргх
2246,heben::V,cilāt,деер өргх
2247,heben::V,pacelt,өргх
2248,heben::V,pacelt,деер өргх
2249,hochheben::V,кыпӧдны,өргх
2250,hochheben::V,pacelt,өргх
2251,ergreifen::V,кутны,бәрх
2252,ergreifen::V,paķert,бәрх
2253,ergreifen::V,satvert,бәрх
2254,halten::V,кутны,бәрх
2255,halten::V,turēt,бәрх
2256,halten::V,saturēt,бәрх
2257,drücken::V,личкыны,шахх
2258,drücken::V,топӧдны,шахх
2259,drücken::V,spiest,шахх
2260,schieben::V,ӧтдортны,түлкх
2261,schieben::V,йӧткыштны,түлкх
2262,schieben::V,stumt,түлкх
2263,kratzen::V,гуджӧдны,мааҗх
2264,kratzen::V,kasīt,мааҗх
2265,kratzen::V,skrāpēt,мааҗх
2266,lecken::V,нювны,долах
2267,lecken::V,lakt,долах
2268,lecken::V,laizīt,долах
2269,beißen::V,курччыны,хазх
2270,beißen::V,kost,хазх
2271,abreißen::V,орӧдны,таслх
2272,abreißen::V,atraut,таслх
2273,abreißen::V,atplēst,таслх
2274,abschneiden::V,вундавны,тәәрх
2275,abschneiden::V,nogriezt,тәәрх
2276,binden::V,гӧрддзавны,боох
2277,binden::V,кӧртавны,боох
2278,binden::V,siet,боох
2279,binden::V,aptīt,боох
2280,stecken::V,сюйны,шаах
2281,stecken::V,сюйны,хатхх
2282,stecken::V,bāzt,шаах
2283,stecken::V,bāzt,хатхх
2284,stecken::V,spraust,шаах
2285,stecken::V,spraust,хатхх
2286,brechen::V,чегны,хамхлх
2287,brechen::V,lauzt,хамхлх
2288,brechen::V,lauzīt,хамхлх
2289,klopfen::V,камгыны,цокх
2290,klopfen::V,klauvēt,цокх
2291,hauen::V,нӧйнты,цокх
2292,hauen::V,кучкыны,цокх
2293,hauen::V,cirst,цокх
2294,hauen::V,dauzīt,цокх
2295,kleben::V,лемавны,наах
2296,kleben::V,ляскавны,наах
2297,kleben::V,līmēt,наах
2298,kleben::V,lipināt,наах
2299,reiben::V,тільны,зүлгх
2300,reiben::V,зыравны,зүлгх
2301,reiben::V,rīvēt,зүлгх
2302,reiben::V,berzēt,зүлгх
2303,streichen::V,мавтны,наах
2304,streichen::V,мавтны,лашх
2305,streichen::V,мавтны,түркх
2306,streichen::V,ziest,наах
2307,streichen::V,ziest,лашх
2308,streichen::V,ziest,түркх
2309,streichen::V,triept,наах
2310,streichen::V,triept,лашх
2311,streichen::V,triept,түркх
2312,schleifen::V,кеслыны,хурцлх
2313,schleifen::V,trīt,хурцлх
2314,schleifen::V,asināt,хурцлх
2315,schneiden::V,шырны,хәәчлх
2316,schneiden::V,griezt,хәәчлх
2317,schneiden::V,sagriezt,хәәчлх
2318,rütteln::V,легӧдны,дәәвлүлх
2319,rütteln::V,катлӧдлыны,дәәвлүлх
2320,rütteln::V,kratīt,дәәвлүлх
2321,rütteln::V,purināt,дәәвлүлх
2322,schütteln::V,тракӧдны,сегсрх
2323,schütteln::V,kratīt,сегсрх
2324,schwenken::V,ӧвтны,дайлх
2325,schwenken::V,шенасьны,дайлх
2326,schwenken::V,vēzēt,дайлх
2327,schwenken::V,vēcināt,дайлх
2328,schütten::V,кисьтны,кех
2329,schütten::V,bērt,кех
2330,füllen::V,тыртны,дүүргх
2331,füllen::V,pildīt,дүүргх
2332,füllen::V,piepildīt,дүүргх
2333,einwickeln::V,тубыртны,орах
2334,einwickeln::V,ietīt,орах
2335,tragen::V,нуны,зөөх
2336,tragen::V,nest,зөөх
2337,schleppen::V,кыскавны,чирх
2338,schleppen::V,stiept,чирх
2339,schleppen::V,staipīt,чирх
2340,ziehen::V,кыскыны,татх
2341,ziehen::V,vilkt,татх
2342,aufbewahren::V,видзны,хадһлх
2343,aufbewahren::V,glabāt,хадһлх
2344,aufbewahren::V,uzglabāt,хадһлх
2345,werfen::V,чӧвтны,хайх
2346,werfen::V,шыбитны,хайх
2347,werfen::V,mest,хайх
2348,werfen::V,sviest,хайх
2349,fangen::V,кутны,бәрх
2350,fangen::V,кутны,хавлх
2351,fangen::V,ķert,бәрх
2352,fangen::V,ķert,хавлх
2353,fangen::V,uzķert,бәрх
2354,fangen::V,uzķert,хавлх
2355,packen::V,босьтны,бәрх
2356,packen::V,paķert,бәрх
2357,packen::V,satvert,бәрх
2358,verstecken::V,дзебны,дүрх
2359,verstecken::V,дзебны,бултулх
2360,verstecken::V,slēpt,дүрх
2361,verstecken::V,slēpt,бултулх
2362,verstecken::V,noglabāt,дүрх
2363,verstecken::V,noglabāt,бултулх
2364,teilen::V,юкны,хувах
2365,teilen::V,dalīt,хувах
2366,schicken::V,ыстыны,илгәх
2367,schicken::V,sūtīt,илгәх
2368,schicken::V,atsūtīt,илгәх
2369,bringen::V,вайны,авч ирх
2370,bringen::V,atvest,авч ирх
2371,hinzufügen::V,содтыны,немх
2372,hinzufügen::V,pievienot,немх
2373,bekommen::V,босьтны,авх
2374,bekommen::V,dabūt,авх
2375,erhalten::V,босьтны,авх 
2376,erhalten::V,saņemt,авх 
2377,nehmen::V,босьтны,авх
2378,nehmen::V,ņemt,авх
2379,nehmen::V,paņemt,авх
2380,wählen::V,бӧрйыны,шүүх
2381,wählen::V,ievēlēt,шүүх
2382,auswählen::V,бӧрйыны,шүүх
2383,auswählen::V,izvēlēt,шүүх
2384,bewahren::V,видзны,хадһлх
2385,bewahren::V,видзны,кевтнь үлдәх
2386,bewahren::V,видзны,кевтнь бәәлһх
2387,bewahren::V,saglabāt,хадһлх
2388,bewahren::V,saglabāt,кевтнь үлдәх
2389,bewahren::V,saglabāt,кевтнь бәәлһх
2390,behindern::V,конйӧдлыны,харшлх
2391,behindern::V,джӧмдӧдны,харшлх
2392,behindern::V,kavēt,харшлх
2393,behindern::V,aizkavēt,харшлх
2394,verderben::V,тшыкӧдны,үрәх
2395,verderben::V,sabojāt,үрәх
2396,beschädigen::V,тшыкӧдны,эвдх
2397,beschädigen::V,bojāt,эвдх
2398,beschädigen::V,maitāt,эвдх
2399,zerbrechen::V,жуглыны,күүлх
2400,zerbrechen::V,жуглыны,хамхлх
2401,zerbrechen::V,salauzt,күүлх
2402,zerbrechen::V,salauzt,хамхлх
2403,zerbrechen::V,sadauzīt,күүлх
2404,zerbrechen::V,sadauzīt,хамхлх
2405,zerreißen::V,орӧдны,шуучх
2406,zerreißen::V,pārraut,шуучх
2407,zerstören::V,жугӧдны,эвдх
2408,zerstören::V,кисьтны,эвдх
2409,zerstören::V,косявны,эвдх
2410,zerstören::V,graut,эвдх
2411,zerstören::V,sagraut,эвдх
2412,verbrennen::V,сотны,шатах
2413,verbrennen::V,сотчыны,шатах
2414,verbrennen::V,dedzināt,шатах
2415,verbrennen::V,sadedzināt,шатах
2416,geben::V,сетны,өгх
2417,geben::V,dot,өгх
2418,geben::V,padot,өгх
2419,reichen::V,сетны,өгх
2420,reichen::V,padot,өгх
2421,reichen::V,sniegt,өгх
2422,schenken::V,козьнавны,белглх
2423,schenken::V,dāvāt,белглх
2424,schenken::V,dāvināt,белглх
2425,versprechen::V,кыв сетны,амлх
2426,versprechen::V,solīt,амлх
2427,versprechen::V,apsolīt,амлх
2428,wünschen::V,кӧсйыны,сә хәәх
2429,wünschen::V,vēlēt,сә хәәх
2430,wünschen::V,novēlēt,сә хәәх
2431,loben::V,ошкыны,магтх
2432,loben::V,lielīt,магтх
2433,küssen::V,окавны,үмсх
2434,küssen::V,bučot,үмсх
2435,küssen::V,skūpstīt,үмсх
2436,wiegen::V,гудрӧдлыны,саатулх
2437,wiegen::V,šūpot,саатулх
2438,zudecken::V,веввттьыны,бүркх
2439,zudecken::V,apklāt,бүркх
2440,zudecken::V,aizsegt,бүркх
2441,wecken::V,садьмӧдны,серүлх
2442,wecken::V,чуксавны,серүлх
2443,wecken::V,modināt,серүлх
2444,zeigen::V,петкӧдлыны,үзүлх
2445,zeigen::V,rādīt,үзүлх
2446,führen::V,нуӧдны,көтлх
2447,führen::V,vadīt,көтлх
2448,lehren::V,велӧдны,заах
2449,lehren::V,велӧдны,сурһх
2450,lehren::V,mācīt,заах
2451,lehren::V,mācīt,сурһх
2452,lehren::V,iemācīt,заах
2453,lehren::V,iemācīt,сурһх
2454,unterrichten::V,велӧдны,сурһх
2455,unterrichten::V,велӧдны,багшлх
2456,unterrichten::V,apmācīt,сурһх
2457,unterrichten::V,apmācīt,багшлх
2458,aufziehen::V,быдтыны,өскәх
2459,aufziehen::V,uzaudzināt,өскәх
2460,leiten::V,веськӧдлыны,һардх
2461,leiten::V,веськӧдлыны,толһалх
2462,leiten::V,vadīt,һардх
2463,leiten::V,vadīt,толһалх
2464,leiten::V,pārzināt,һардх
2465,leiten::V,pārzināt,толһалх
2466,antreiben::V,тэрмӧдны,шамдах
2467,antreiben::V,urdīt,шамдах
2468,antreiben::V,mudināt,шамдах
2469,lassen::V,тшӧктыны,күч үзүлх
2470,lassen::V,ļaut,күч үзүлх
2471,einladen::V,корны,үрх
2472,einladen::V,ielūgt,үрх
2473,einladen::V,aicināt,үрх
2474,vereinigen::V,ӧтувтны,хамцулх
2475,vereinigen::V,котыртны,хамцулх
2476,vereinigen::V,vienot,хамцулх
2477,vereinigen::V,apvienot,хамцулх
2478,besuchen::V,волыны,одх
2479,besuchen::V,ветлыны,одх
2480,besuchen::V,apciemot,одх
2481,treffen::V,вочаӧдны,харһх
2482,treffen::V,паныдавны,харһх
2483,treffen::V,satikt,харһх
2484,treffen::V,sastapt,харһх
2485,sich versammeln::V,лӧсьӧдчыны,цуглрх
2486,sich versammeln::V,лӧсьӧдчыны,хурх
2487,sich versammeln::V,salasīties,цуглрх
2488,sich versammeln::V,salasīties,хурх
2489,sich versammeln::V,sapulcēties,цуглрх
2490,sich versammeln::V,sapulcēties,хурх
2491,spielen::V,ворсны,наадх
2492,spielen::V,spēlēt,наадх
2493,spielen::V,spēlēties,наадх
2494,singen::V,сьывны,дуулх
2495,singen::V,dziedāt,дуулх
2496,tanzen::V,йӧктыны,биилх
2497,tanzen::V,diet,биилх
2498,tanzen::V,dejot,биилх
2499,tanzen::V,dancot,биилх
2500,sich trennen::V,торйӧдчыны,хаһцх
2501,sich trennen::V,šķirties,хаһцх
2502,sich trennen::V,izšķirties,хаһцх
2503,verlassen::V,эновтны,хайх
2504,verlassen::V,atstāt,хайх
2505,retten::V,видзны,әм аврх
2506,retten::V,видзны,әәмшгәс харсх
2507,retten::V,мездыны,әм аврх
2508,retten::V,мездыны,әәмшгәс харсх
2509,retten::V,glābt,әм аврх
2510,retten::V,glābt,әәмшгәс харсх
2511,bewachen::V,видзны,харх
2512,bewachen::V,видзны,манх
2513,bewachen::V,sargāt,харх
2514,bewachen::V,sargāt,манх
2515,schützen::V,видзны,харсх
2516,schützen::V,pasargāt,харсх
2517,schützen::V,aizsargāt,харсх
2518,verteidigen::V,дорйыны,харсх
2519,verteidigen::V,aizstāvēt,харсх
2520,sich schlagen::V,косясьны,гүвдлдх
2521,sich schlagen::V,kauties,гүвдлдх
2522,sich schlagen::V,izkauties,гүвдлдх
2523,schießen::V,лыйны,хах
2524,schießen::V,šaut,хах
2525,schießen::V,šaudīt,хах
2526,siegen::V,вермыны,диилх
2527,siegen::V,uzvarēt,диилх
2528,ärgern::V,лӧгӧдны,уурлулх
2529,ärgern::V,лёкмӧдны,уурлулх
2530,ärgern::V,скӧрмӧдны,уурлулх
2531,ärgern::V,sadusmot,уурлулх
2532,schlagen::V,вартны,цокх
2533,schlagen::V,вартны,гүвдх
2534,schlagen::V,sist,цокх
2535,schlagen::V,sist,гүвдх
2536,schlagen::V,triekt,цокх
2537,schlagen::V,triekt,гүвдх
2538,treten::V,лёгны,
2539,treten::V,майкны,
2540,treten::V,mīt,
2541,treten::V,paspert,
2542,stechen::V,бышткыны,хатхх
2543,stechen::V,durt,хатхх
2544,stoßen::V,тойлыны,түлкчкх
2545,stoßen::V,йӧткавны,түлкчкх
2546,stoßen::V,grūst,түлкчкх
2547,stehlen::V,гусявны,хулхалх
2548,stehlen::V,zagt,хулхалх
2549,stören::V,падмӧдны,һә болх
2550,stören::V,traucēt,һә болх
2551,belästigen::V,дӧзмӧдны,амр эс өгх
2552,belästigen::V,apgrūtināt,амр эс өгх
2553,verbergen::V,дзебны,нуух
2554,verbergen::V,дзебны,бултулх
2555,verbergen::V,сайӧдны,нуух
2556,verbergen::V,сайӧдны,бултулх
2557,verbergen::V,slēpt,нуух
2558,verbergen::V,slēpt,бултулх
2559,verbergen::V,paslēpt,нуух
2560,verbergen::V,paslēpt,бултулх
2561,täuschen::V,пӧръявны,меклх
2562,täuschen::V,ылӧдны,меклх
2563,täuschen::V,mānīt,меклх
2564,täuschen::V,maldināt,меклх
2565,betrügen::V,сӧрны,меклх
2566,betrügen::V,сӧрны,мек һарһх
2567,betrügen::V,krāpt,меклх
2568,betrügen::V,krāpt,мек һарһх
2569,betrügen::V,apkrāpt,меклх
2570,betrügen::V,apkrāpt,мек һарһх
2571,töten::V,вины,алх
2572,töten::V,nāvēt,алх
2573,töten::V,nogalināt,алх
2574,wohnen::V,овны,бәәх
2575,wohnen::V,dzīvot,бәәх
2576,arbeiten::V,уджавны,көдлх
2577,arbeiten::V,strādāt,көдлх
2578,arbeiten::V,darboties,көдлх
2579,sammeln::V,чукӧртны,түүх
2580,sammeln::V,vākt,түүх
2581,pflücken::V,вотны,түүх
2582,pflücken::V,вотны,хурах
2583,pflücken::V,ӧктыны,түүх
2584,pflücken::V,ӧктыны,хурах
2585,pflücken::V,raut,түүх
2586,pflücken::V,raut,хурах
2587,pflücken::V,plūkt,түүх
2588,pflücken::V,plūkt,хурах
2589,jagen::V,кыйсьыны,аңнх
2590,jagen::V,кыйсьыны,аңһучлх
2591,jagen::V,medīt,аңнх
2592,jagen::V,medīt,аңһучлх
2593,fischen::V,чери кыйны,заһс аңнх
2594,fischen::V,zvejot,заһс аңнх
2595,fassen::V,кутны,бәрх
2596,fassen::V,saķert,бәрх
2597,hüten::V,видзны,хәрүлх
2598,hüten::V,йирӧдны,хәрүлх
2599,hüten::V,ganīt,хәрүлх
2600,treiben::V,вӧтлыны,туух
2601,treiben::V,dzīt,туух
2602,anbinden::V,домавны,уйх
2603,anbinden::V,piesiet,уйх
2604,anbinden::V,piesaistīt,уйх
2605,füttern::V,вердны,теҗәх
2606,füttern::V,barot,теҗәх
2607,melken::V,лысьтыны,саах
2608,melken::V,slaukt,саах
2609,hacken::V,керавны,чавчх
2610,hacken::V,kapāt,чавчх
2611,gießen::V,киськавны,услх
2612,gießen::V,liet,услх
2613,gießen::V,laistīt,услх
2614,reifen::V,кисьмыны,болх
2615,reifen::V,кисьмыны,болвсрх
2616,reifen::V,briest,болх
2617,reifen::V,briest,болвсрх
2618,zubereiten::V,дасьтыны,белдх
2619,zubereiten::V,taisīt,белдх
2620,zubereiten::V,gatavot,белдх
2621,kochen::V,пуны,чанх
2622,kochen::V,пуны,болһх
2623,kochen::V,vārīt,чанх
2624,kochen::V,vārīt,болһх
2625,backen::V,пӧжавны,болһх
2626,backen::V,cept,болһх
2627,braten::V,пражитны,хуурх
2628,braten::V,cept,хуурх
2629,braten::V,cepināt,хуурх
2630,umrühren::V,сорлавны,самрх
2631,umrühren::V,maisīt,самрх
2632,umrühren::V,apmaisīt,самрх
2633,stricken::V,кӧртны,өлгх
2634,stricken::V,adīt,өлгх
2635,nähen::V,вурны,уйх
2636,nähen::V,šūt,уйх
2637,färben::V,мичӧдны,будх
2638,färben::V,краситны,будх
2639,färben::V,krāsot,будх
2640,färben::V,nokrāsot,будх
2641,reinigen::V,весавны,цеврлх
2642,reinigen::V,tīrīt,цеврлх
2643,reinigen::V,attīrīt,цеврлх
2644,waschen::V,мыськыны,уһах
2645,waschen::V,mazgāt,уһах
2646,abwischen::V,чышкыны,арчх
2647,abwischen::V,noslaucīt,арчх
2648,spülen::V,пожъявны,зәәлх
2649,spülen::V,skalot,зәәлх
2650,fegen::V,чышкыны,сәвүрдх
2651,fegen::V,slaucīt,сәвүрдх
2652,kehren::V,чышкыны,сәвүрдх
2653,kehren::V,mēzt,сәвүрдх
2654,baden::V,купайтчыны,өөмх
2655,baden::V,peldēties,өөмх
2656,sich waschen::V,мыссьыны,уһах
2657,sich waschen::V,мыссьыны,бийән уһаҗ
2658,sich waschen::V,mazgāties,уһах
2659,sich waschen::V,mazgāties,бийән уһаҗ
2660,ausziehen::V,пӧрччӧдны,тәәлх
2661,ausziehen::V,noģērbt,тәәлх
2662,anziehen::V,кӧмавны,өмсх
2663,anziehen::V,пасьтавны,өмсх
2664,anziehen::V,uzvilkt,өмсх
2665,sich anziehen::V,пасьтасьны,хувцлх
2666,sich anziehen::V,apģērbties,хувцлх
2667,kämmen::V,сынавны,самлх
2668,kämmen::V,sukāt,самлх
2669,schmücken::V,мичмӧдны,чимх
2670,schmücken::V,мичмӧдны,кеерүлх
2671,schmücken::V,rotāt,чимх
2672,schmücken::V,rotāt,кеерүлх
2673,schmücken::V,greznot,чимх
2674,schmücken::V,greznot,кеерүлх
2675,sagen::V,шуны,келх
2676,sagen::V,висьтавны,келх
2677,sagen::V,teikt,келх
2678,sprechen::V,сёрнитны,келх
2679,sprechen::V,runāt,келх
2680,reden::V,сёрнитны,күүндх
2681,reden::V,сёрнитны,күр_кех
2682,reden::V,norunāt,күүндх
2683,reden::V,norunāt,күр_кех
2684,sich unterhalten::V,сёрнитны,күүндх
2685,sich unterhalten::V,варовитны,күүндх
2686,sich unterhalten::V,sarunāties,күүндх
2687,fragen::V,юавны,сурх
2688,fragen::V,jautāt,сурх
2689,bitten::V,корны,эрх
2690,bitten::V,lūgt,эрх
2691,bitten::V,prasīt,эрх
2692,erzählen::V,висьтавны,келх
2693,erzählen::V,висьтавны,келҗ өгх
2694,erzählen::V,stāstīt,келх
2695,erzählen::V,stāstīt,келҗ өгх
2696,mitteilen::V,юӧртны,медүлх
2697,mitteilen::V,висьтавны,медүлх
2698,mitteilen::V,pavēstīt,медүлх
2699,nennen::V,шуны,нерәдх
2700,nennen::V,шуны,нер өгх
2701,nennen::V,ним сетны,нерәдх
2702,nennen::V,ним сетны,нер өгх
2703,nennen::V,saukt,нерәдх
2704,nennen::V,saukt,нер өгх
2705,rufen::V,корны,дуудх
2706,rufen::V,saukt,дуудх
2707,prahlen::V,ошйысьны,көөрх
2708,prahlen::V,lielīties,көөрх
2709,übersetzen::V,вуджӧдны,орчулх
2710,übersetzen::V,tulkot,орчулх
2711,übersetzen::V,pārtulkot,орчулх
2712,denken::V,мӧвпавны,санх
2713,denken::V,domāt,санх
2714,glauben::V,эскыны,шүтх
2715,glauben::V,эскыны,нәәлх
2716,glauben::V,ticēt,шүтх
2717,glauben::V,ticēt,нәәлх
2718,bemerken::V,казявны,темдглх
2719,bemerken::V,ievērot,темдглх
2720,bemerken::V,ieraudzīt,темдглх
2721,erkennen::V,тӧдмавны,таньх
2722,erkennen::V,тӧдмавны,медх
2723,erkennen::V,pazīt,таньх
2724,erkennen::V,pazīt,медх
2725,erkennen::V,atpazīt,таньх
2726,erkennen::V,atpazīt,медх
2727,begreifen::V,вежӧртны,медх
2728,begreifen::V,гӧгӧрвоны,медх
2729,begreifen::V,jēgt,медх
2730,begreifen::V,apjēgt,медх
2731,verstehen::V,вежӧртны,соңсх
2732,verstehen::V,гӧгӧрвоны,соңсх
2733,verstehen::V,saprast,соңсх
2734,lernen::V,вeлöдчыны,сурх
2735,lernen::V,mācīties,сурх
2736,wissen::V,тӧдны,медх
2737,wissen::V,zināt,медх
2738,sich erinnern an::V,казьтывны,санх
2739,sich erinnern an::V,дум вылӧ уськӧдны,санх
2740,sich erinnern an::V,atminēties,санх
2741,vergessen::V,вунӧдны,мартх
2742,vergessen::V,mirst,мартх
2743,vergessen::V,aizmirst,мартх
2744,messen::V,муртавны,кемҗәлх
2745,messen::V,mērīt,кемҗәлх
2746,zählen::V,лыддьыны,тоолх
2747,zählen::V,skaitīt,тоолх
2748,rechnen::V,лыддьыны,тоолх
2749,rechnen::V,rēķināt,тоолх
2750,lesen::V,лыддьыны,умшх
2751,lesen::V,lasīt,умшх
2752,malen::V,серпасавны,зурх
2753,malen::V,gleznot,зурх
2754,zeichnen::V,серпасавны,зурх
2755,zeichnen::V,zīmēt,зурх
2756,schreiben::V,гижны,бичх
2757,schreiben::V,rakstīt,бичх
2758,besitzen::V,лоны,эзлх
2759,besitzen::V,piederēt,эзлх
2760,kaufen::V,ньӧбны,хулдҗ авх
2761,kaufen::V,pirkt,хулдҗ авх
2762,verkaufen::V,вузавны,хулдх
2763,verkaufen::V,вузавны,гүүлгх
2764,verkaufen::V,pārdot,хулдх
2765,verkaufen::V,pārdot,гүүлгх
2766,bezahlen::V,мынтыны,өгх
2767,bezahlen::V,мынтысьны,өгх
2768,bezahlen::V,apmaksāt,өгх
2769,zahlen::V,мынтыны,өгх
2770,zahlen::V,maksāt,өгх
2771,beherrschen::V,ас улын кутны,эзлх
2772,beherrschen::V,valdīt,эзлх
2773,ertragen::V,пыкны,даах
2774,ertragen::V,лэптыны,даах
2775,ertragen::V,panest,даах
2776,ertragen::V,paciest,даах
