,Concept_ID,be,lv
2256,verstecken::V,схаваць,noglabāt
2257,teilen::V,раздзяліць,юкны
2258,teilen::V,раздзяліць,dalīt
2259,schicken::V,пасылаць,ыстыны
2260,schicken::V,пасылаць,sūtīt
2261,schicken::V,пасылаць,atsūtīt
2262,bringen::V,прынесці,вайны
2263,bringen::V,прынесці,atvest
2264,hinzufügen::V,дабавіць,содтыны
2265,hinzufügen::V,дабавіць,pievienot
2266,bekommen::V,дастаць,босьтны
2267,bekommen::V,дастаць,dabūt
2268,erhalten::V,атрымаць,босьтны
2269,erhalten::V,атрымаць,saņemt
2270,nehmen::V,ўзяць,босьтны
2271,nehmen::V,ўзяць,ņemt
2272,nehmen::V,ўзяць,paņemt
2273,wählen::V,выбраць,бӧрйыны
2274,wählen::V,выбраць,ievēlēt
2275,auswählen::V,адабраць,бӧрйыны
2276,auswählen::V,адабраць,izvēlēt
2277,bewahren::V,захаваць,видзны
2278,bewahren::V,захаваць,saglabāt
2279,behindern::V,перашкаджаць,конйӧдлыны
2280,behindern::V,перашкаджаць,джӧмдӧдны
2281,behindern::V,перашкаджаць,kavēt
2282,behindern::V,перашкаджаць,aizkavēt
2283,verderben::V,сапсаваць,тшыкӧдны
2284,verderben::V,сапсаваць,sabojāt
2285,beschädigen::V,пашкодзіць,тшыкӧдны
2286,beschädigen::V,пашкодзіць,bojāt
2287,beschädigen::V,пашкодзіць,maitāt
2288,zerbrechen::V,разбіць,жуглыны
2289,zerbrechen::V,разбіць,salauzt
2290,zerbrechen::V,разбіць,sadauzīt
2291,zerreißen::V,разадраць,орӧдны
2292,zerreißen::V,разадраць,pārraut
2293,zerstören::V,разбурыць,жугӧдны
2294,zerstören::V,разбурыць,кисьтны
2295,zerstören::V,разбурыць,косявны
2296,zerstören::V,разбурыць,graut
2297,zerstören::V,разбурыць,sagraut
2298,verbrennen::V,спаліць,сотны
2299,verbrennen::V,спаліць,сотчыны
2300,verbrennen::V,спаліць,dedzināt
2301,verbrennen::V,спаліць,sadedzināt
2302,geben::V,даць,сетны
2303,geben::V,даць,dot
2304,geben::V,даць,padot
2305,reichen::V,перадаць,сетны
2306,reichen::V,перадаць,padot
2307,reichen::V,перадаць,sniegt
2308,schenken::V,дарыць,козьнавны
2309,schenken::V,дарыць,dāvāt
2310,schenken::V,дарыць,dāvināt
2311,versprechen::V,абяцаць,кыв сетны
2312,versprechen::V,абяцаць,solīt
2313,versprechen::V,абяцаць,apsolīt
2314,wünschen::V,жадаць,кӧсйыны
2315,wünschen::V,жадаць,vēlēt
2316,wünschen::V,жадаць,novēlēt
2317,loben::V,хваліць,ошкыны
2318,loben::V,хваліць,lielīt
2319,küssen::V,цалаваць,окавны
2320,küssen::V,цалаваць,bučot
2321,küssen::V,цалаваць,skūpstīt
2322,wiegen::V,гушкаць,гудрӧдлыны
2323,wiegen::V,гушкаць,šūpot
2324,wiegen::V,калыхаць,гудрӧдлыны
2325,wiegen::V,калыхаць,šūpot
2326,zudecken::V,накрыць,веввттьыны
2327,zudecken::V,накрыць,apklāt
2328,zudecken::V,накрыць,aizsegt
2329,wecken::V,пабудзіць,садьмӧдны
2330,wecken::V,пабудзіць,чуксавны
2331,wecken::V,пабудзіць,modināt
2332,zeigen::V,паказаць,петкӧдлыны
2333,zeigen::V,паказаць,rādīt
2334,führen::V,весці,нуӧдны
2335,führen::V,весці,vadīt
2336,lehren::V,вучыць,велӧдны
2337,lehren::V,вучыць,mācīt
2338,lehren::V,вучыць,iemācīt
2339,unterrichten::V,выкладаць,велӧдны
2340,unterrichten::V,выкладаць,apmācīt
2341,aufziehen::V,выхаваць,быдтыны
2342,aufziehen::V,выхаваць,uzaudzināt
2343,leiten::V,кіраваць,веськӧдлыны
2344,leiten::V,кіраваць,vadīt
2345,leiten::V,кіраваць,pārzināt
2346,antreiben::V,падганяць,тэрмӧдны
2347,antreiben::V,падганяць,urdīt
2348,antreiben::V,падганяць,mudināt
2349,lassen::V,прымусіць,тшӧктыны
2350,lassen::V,прымусіць,ļaut
2351,einladen::V,запрасіць,корны
2352,einladen::V,запрасіць,ielūgt
2353,einladen::V,запрасіць,aicināt
2354,vereinigen::V,абʼяднаць,ӧтувтны
2355,vereinigen::V,абʼяднаць,котыртны
2356,vereinigen::V,абʼяднаць,vienot
2357,vereinigen::V,абʼяднаць,apvienot
2358,besuchen::V,наведаць,волыны
2359,besuchen::V,наведаць,ветлыны
2360,besuchen::V,наведаць,apciemot
2361,treffen::V,сустрэць,вочаӧдны
2362,treffen::V,сустрэць,паныдавны
2363,treffen::V,сустрэць,satikt
2364,treffen::V,сустрэць,sastapt
2365,sich versammeln::V,сабрацца,лӧсьӧдчыны
2366,sich versammeln::V,сабрацца,salasīties
2367,sich versammeln::V,сабрацца,sapulcēties
2368,spielen::V,гуляць,ворсны
2369,spielen::V,гуляць,spēlēt
2370,spielen::V,гуляць,spēlēties
2371,singen::V,пець,сьывны
2372,singen::V,пець,dziedāt
2373,singen::V,спяваць,сьывны
2374,singen::V,спяваць,dziedāt
2375,tanzen::V,танцаваць,йӧктыны
2376,tanzen::V,танцаваць,diet
2377,tanzen::V,танцаваць,dejot
2378,tanzen::V,танцаваць,dancot
2379,sich trennen::V,расстацца,торйӧдчыны
2380,sich trennen::V,расстацца,šķirties
2381,sich trennen::V,расстацца,izšķirties
2382,verlassen::V,пакінуць,эновтны
2383,verlassen::V,пакінуць,atstāt
2384,retten::V,выратаваць,видзны
2385,retten::V,выратаваць,мездыны
2386,retten::V,выратаваць,glābt
2387,bewachen::V,ахоўваць,видзны
2388,bewachen::V,ахоўваць,sargāt
2389,schützen::V,уберагаць,видзны
2390,schützen::V,уберагаць,pasargāt
2391,schützen::V,уберагаць,aizsargāt
2392,verteidigen::V,абараніць,дорйыны
2393,verteidigen::V,абараніць,aizstāvēt
2394,sich schlagen::V,біцца,косясьны
2395,sich schlagen::V,біцца,kauties
2396,sich schlagen::V,біцца,izkauties
2397,sich schlagen::V,драцца,косясьны
2398,sich schlagen::V,драцца,kauties
2399,sich schlagen::V,драцца,izkauties
2400,schießen::V,страляць,лыйны
2401,schießen::V,страляць,šaut
2402,schießen::V,страляць,šaudīt
2403,siegen::V,перамагчы,вермыны
2404,siegen::V,перамагчы,uzvarēt
2405,ärgern::V,злаваць,лӧгӧдны
2406,ärgern::V,злаваць,лёкмӧдны
2407,ärgern::V,злаваць,скӧрмӧдны
2408,ärgern::V,злаваць,sadusmot
2409,schlagen::V,ударыць,вартны
2410,schlagen::V,ударыць,sist
2411,schlagen::V,ударыць,triekt
2412,treten::V,штурхаць,лёгны
2413,treten::V,штурхаць,майкны
2414,treten::V,штурхаць,mīt
2415,treten::V,штурхаць,paspert
2416,stechen::V,укалоць,бышткыны
2417,stechen::V,укалоць,durt
2418,stoßen::V,папхнуць,тойлыны
2419,stoßen::V,папхнуць,йӧткавны
2420,stoßen::V,папхнуць,grūst
2421,stehlen::V,украсці,гусявны
2422,stehlen::V,украсці,zagt
2423,stören::V,перашкодзіць,падмӧдны
2424,stören::V,перашкодзіць,traucēt
2425,belästigen::V,дакучаць,дӧзмӧдны
2426,belästigen::V,дакучаць,apgrūtināt
2427,verbergen::V,скрыць,дзебны
2428,verbergen::V,скрыць,сайӧдны
2429,verbergen::V,скрыць,slēpt
2430,verbergen::V,скрыць,paslēpt
2431,verbergen::V,схаваць,дзебны
2432,verbergen::V,схаваць,сайӧдны
2433,verbergen::V,схаваць,slēpt
2434,verbergen::V,схаваць,paslēpt
2435,täuschen::V,падмануць,пӧръявны
2436,täuschen::V,падмануць,ылӧдны
2437,täuschen::V,падмануць,mānīt
2438,täuschen::V,падмануць,maldināt
2439,betrügen::V,змахляваць,сӧрны
2440,betrügen::V,змахляваць,krāpt
2441,betrügen::V,змахляваць,apkrāpt
2442,töten::V,забіць,вины
2443,töten::V,забіць,nāvēt
2444,töten::V,забіць,nogalināt
2445,wohnen::V,жыць,овны
2446,wohnen::V,жыць,dzīvot
2447,arbeiten::V,працаваць,уджавны
2448,arbeiten::V,працаваць,strādāt
2449,arbeiten::V,працаваць,darboties
2450,sammeln::V,сабраць,чукӧртны
2451,sammeln::V,сабраць,vākt
2452,pflücken::V,зрываць,вотны
2453,pflücken::V,зрываць,ӧктыны
2454,pflücken::V,зрываць,raut
2455,pflücken::V,зрываць,plūkt
2456,jagen::V,паляваць,кыйсьыны
2457,jagen::V,паляваць,medīt
2458,fischen::V,рыбачыць,чери кыйны
2459,fischen::V,рыбачыць,zvejot
2460,fassen::V,злавіць,кутны
2461,fassen::V,злавіць,saķert
2462,hüten::V,пасвіць,видзны
2463,hüten::V,пасвіць,йирӧдны
2464,hüten::V,пасвіць,ganīt
2465,treiben::V,гнаць,вӧтлыны
2466,treiben::V,гнаць,dzīt
2467,anbinden::V,прывязаць,домавны
2468,anbinden::V,прывязаць,piesiet
2469,anbinden::V,прывязаць,piesaistīt
2470,füttern::V,карміць,вердны
2471,füttern::V,карміць,barot
2472,melken::V,даіць,лысьтыны
2473,melken::V,даіць,slaukt
2474,hacken::V,сячы,керавны
2475,hacken::V,сячы,kapāt
2476,gießen::V,паліць,киськавны
2477,gießen::V,паліць,liet
2478,gießen::V,паліць,laistīt
2479,reifen::V,паспець,кисьмыны
2480,reifen::V,паспець,briest
2481,zubereiten::V,зварыць,дасьтыны
2482,zubereiten::V,зварыць,taisīt
2483,zubereiten::V,зварыць,gatavot
2484,zubereiten::V,згатаваць,дасьтыны
2485,zubereiten::V,згатаваць,taisīt
2486,zubereiten::V,згатаваць,gatavot
2487,kochen::V,варыць,пуны
2488,kochen::V,варыць,vārīt
2489,backen::V,пячы,пӧжавны
2490,backen::V,пячы,cept
2491,braten::V,смажыць,пражитны
2492,braten::V,смажыць,cept
2493,braten::V,смажыць,cepināt
2494,umrühren::V,перамяшаць,сорлавны
2495,umrühren::V,перамяшаць,maisīt
2496,umrühren::V,перамяшаць,apmaisīt
2497,stricken::V,вязаць,кӧртны
2498,stricken::V,вязаць,adīt
2499,nähen::V,шыць,вурны
2500,nähen::V,шыць,šūt
2501,färben::V,пафарбаваць,мичӧдны
2502,färben::V,пафарбаваць,краситны
2503,färben::V,пафарбаваць,krāsot
2504,färben::V,пафарбаваць,nokrāsot
2505,reinigen::V,ачысціць,весавны
2506,reinigen::V,ачысціць,tīrīt
2507,reinigen::V,ачысціць,attīrīt
2508,waschen::V,мыць,мыськыны
2509,waschen::V,мыць,mazgāt
2510,abwischen::V,выцерці,чышкыны
2511,abwischen::V,выцерці,noslaucīt
2512,spülen::V,паласкаць,пожъявны
2513,spülen::V,паласкаць,skalot
2514,fegen::V,падмятаць,чышкыны
2515,fegen::V,падмятаць,slaucīt
2516,kehren::V,месці,чышкыны
2517,kehren::V,месці,mēzt
2518,baden::V,купацца,купайтчыны
2519,baden::V,купацца,peldēties
2520,sich waschen::V,мыцца,мыссьыны
2521,sich waschen::V,мыцца,mazgāties
2522,ausziehen::V,зняць,пӧрччӧдны
2523,ausziehen::V,зняць,noģērbt
2524,anziehen::V,надзець,кӧмавны
2525,anziehen::V,надзець,пасьтавны
2526,anziehen::V,надзець,uzvilkt
2527,sich anziehen::V,адзецца,пасьтасьны
2528,sich anziehen::V,адзецца,apģērbties
2529,kämmen::V,прычасаць,сынавны
2530,kämmen::V,прычасаць,sukāt
2531,schmücken::V,аздобіць,мичмӧдны
2532,schmücken::V,аздобіць,rotāt
2533,schmücken::V,аздобіць,greznot
2534,sagen::V,сказаць,шуны
2535,sagen::V,сказаць,висьтавны
2536,sagen::V,сказаць,teikt
2537,sprechen::V,гаварыць,сёрнитны
2538,sprechen::V,гаварыць,runāt
2539,reden::V,размаўляць,сёрнитны
2540,reden::V,размаўляць,norunāt
2541,sich unterhalten::V,гутарыць,сёрнитны
2542,sich unterhalten::V,гутарыць,варовитны
2543,sich unterhalten::V,гутарыць,sarunāties
2544,fragen::V,спытаць,юавны
2545,fragen::V,спытаць,jautāt
2546,bitten::V,прасіць,корны
2547,bitten::V,прасіць,lūgt
2548,bitten::V,прасіць,prasīt
2549,erzählen::V,расказаць,висьтавны
2550,erzählen::V,расказаць,stāstīt
2551,mitteilen::V,паведаміць,юӧртны
2552,mitteilen::V,паведаміць,висьтавны
2553,mitteilen::V,паведаміць,pavēstīt
2554,nennen::V,назваць,шуны
2555,nennen::V,назваць,ним сетны
2556,nennen::V,назваць,saukt
2557,rufen::V,зваць,корны
2558,rufen::V,зваць,saukt
2559,prahlen::V,хваліцца,ошйысьны
2560,prahlen::V,хваліцца,lielīties
2561,übersetzen::V,перакласці,вуджӧдны
2562,übersetzen::V,перакласці,tulkot
2563,übersetzen::V,перакласці,pārtulkot
2564,denken::V,думаць,мӧвпавны
2565,denken::V,думаць,domāt
2566,glauben::V,верыць,эскыны
2567,glauben::V,верыць,ticēt
2568,bemerken::V,заўважыць,казявны
2569,bemerken::V,заўважыць,ievērot
2570,bemerken::V,заўважыць,ieraudzīt
2571,erkennen::V,пазнаць,тӧдмавны
2572,erkennen::V,пазнаць,pazīt
2573,erkennen::V,пазнаць,atpazīt
2574,begreifen::V,спасцігнуць,вежӧртны
2575,begreifen::V,спасцігнуць,гӧгӧрвоны
2576,begreifen::V,спасцігнуць,jēgt
2577,begreifen::V,спасцігнуць,apjēgt
2578,verstehen::V,пачуць,вежӧртны
2579,verstehen::V,пачуць,гӧгӧрвоны
2580,verstehen::V,пачуць,saprast
2581,lernen::V,вучыцца,вeлöдчыны
2582,lernen::V,вучыцца,mācīties
2583,wissen::V,знаць,тӧдны
2584,wissen::V,знаць,zināt
2585,sich erinnern an::V,памятаць,казьтывны
2586,sich erinnern an::V,памятаць,дум вылӧ уськӧдны
2587,sich erinnern an::V,памятаць,atminēties
2588,vergessen::V,забыць,вунӧдны
2589,vergessen::V,забыць,mirst
2590,vergessen::V,забыць,aizmirst
2591,messen::V,мераць,муртавны
2592,messen::V,мераць,mērīt
2593,zählen::V,лічыць,лыддьыны
2594,zählen::V,лічыць,skaitīt
2595,rechnen::V,лічыць,лыддьыны
2596,rechnen::V,лічыць,rēķināt
2597,lesen::V,чытаць,лыддьыны
2598,lesen::V,чытаць,lasīt
2599,malen::V,маляваць,серпасавны
2600,malen::V,маляваць,gleznot
2601,zeichnen::V,рысаваць,серпасавны
2602,zeichnen::V,рысаваць,zīmēt
2603,schreiben::V,пісаць,гижны
2604,schreiben::V,пісаць,rakstīt
2605,besitzen::V,мець,лоны
2606,besitzen::V,мець,piederēt
2607,kaufen::V,купіць,ньӧбны
2608,kaufen::V,купіць,pirkt
2609,verkaufen::V,прадаць,вузавны
2610,verkaufen::V,прадаць,pārdot
2611,bezahlen::V,заплаціць,мынтыны
2612,bezahlen::V,заплаціць,мынтысьны
2613,bezahlen::V,заплаціць,apmaksāt
2614,zahlen::V,плаціць,мынтыны
2615,zahlen::V,плаціць,maksāt
2616,beherrschen::V,уладаць,ас улын кутны
2617,beherrschen::V,уладаць,valdīt
2618,beherrschen::V,валодаць,ас улын кутны
2619,beherrschen::V,валодаць,valdīt
2620,ertragen::V,выцерпець,пыкны
2621,ertragen::V,выцерпець,лэптыны
2622,ertragen::V,выцерпець,panest
2623,ertragen::V,выцерпець,paciest
