,Concept_ID,lv,hr
2310,sich beeilen::V,pasteigties,požuriti se
2311,sausen::V,тӧвзьыны,juriti
2312,sausen::V,drāzt,juriti
2313,sausen::V,brāzties,juriti
2314,rennen::V,котӧртны,trčati
2315,rennen::V,skriet,trčati
2316,springen::V,чеччавны,skakati
2317,springen::V,lēkt,skakati
2318,klettern::V,кышасьны,popeti se
2319,klettern::V,кышасьны,penjati se
2320,klettern::V,кавшасьны,popeti se
2321,klettern::V,кавшасьны,penjati se
2322,klettern::V,kāpt,popeti se
2323,klettern::V,kāpt,penjati se
2324,klettern::V,rāpties,popeti se
2325,klettern::V,rāpties,penjati se
2326,schaukeln::V,гычасьны,ljuljati se
2327,schaukeln::V,šūpoties,ljuljati se
2328,schaukeln::V,zvalstīties,ljuljati se
2329,kriechen::V,кыссьыны,puzati
2330,kriechen::V,кыссьыны,gmizati
2331,kriechen::V,līst,puzati
2332,kriechen::V,līst,gmizati
2333,kriechen::V,rāpot,puzati
2334,kriechen::V,rāpot,gmizati
2335,schwimmen::V,уявны,plivati
2336,schwimmen::V,peldēt,plivati
2337,tauchen::V,сунавны,roniti
2338,tauchen::V,сунавны,gnjuriti
2339,tauchen::V,gremdēties,roniti
2340,tauchen::V,gremdēties,gnjuriti
2341,rudern::V,пелысасьны,veslati
2342,rudern::V,airēt,veslati
2343,rudern::V,irties,veslati
2344,fahren::V,мунны,voziti se
2345,fahren::V,braukt,voziti se
2346,fliegen::V,лэбны,letjeti
2347,fliegen::V,лэбны,lijetati
2348,fliegen::V,lidot,letjeti
2349,fliegen::V,lidot,lijetati
2350,fliegen::V,laisties,letjeti
2351,fliegen::V,laisties,lijetati
2352,gehen::V,мyнны,ići
2353,gehen::V,iet,ići
2354,weggehen::V,мунавны,otići
2355,weggehen::V,aiziet,otići
2356,abfahren::V,мӧдӧдчыны,krenuti
2357,abfahren::V,мӧдӧдчыны,otputovati
2358,abfahren::V,atiet,krenuti
2359,abfahren::V,atiet,otputovati
2360,abfahren::V,aizbraukt,krenuti
2361,abfahren::V,aizbraukt,otputovati
2362,anhalten::V,джӧмдыны,stati
2363,anhalten::V,джӧмдыны,zaustaviti
2364,anhalten::V,apstāties,stati
2365,anhalten::V,apstāties,zaustaviti
2366,hineingehen::V,пырны,ulaziti
2367,hineingehen::V,ieiet,ulaziti
2368,eintreten::V,пырны,ući
2369,eintreten::V,ienākt,ući
2370,kommen::V,воны,doći
2371,kommen::V,локны,doći
2372,kommen::V,nākt,doći
2373,ankommen::V,воны,stići
2374,ankommen::V,локны,stići
2375,ankommen::V,nonākt,stići
2376,ankommen::V,ierasties,stići
2377,zurückkommen::V,косны,vratiti se
2378,zurückkommen::V,косны,povratiti se
2379,zurückkommen::V,бергӧдчыны,vratiti se
2380,zurückkommen::V,бергӧдчыны,povratiti se
2381,zurückkommen::V,atgriezties,vratiti se
2382,zurückkommen::V,atgriezties,povratiti se
2383,bleiben::V,кольны,ostati
2384,bleiben::V,palikt,ostati
2385,warten::V,виччысьны,čekati
2386,warten::V,gaidīt,čekati
2387,erwarten::V,виччысьны,očekivati
2388,erwarten::V,sagaidīt,očekivati
2389,suchen::V,корсьны,tražiti
2390,suchen::V,meklēt,tražiti
2391,finden::V,казявны,naći
2392,finden::V,rast,naći
2393,finden::V,atrast,naći
2394,versuchen::V,заводитчывны,pokušati
2395,versuchen::V,mēģināt,pokušati
2396,vorbereiten::V,дасьтыны,spremiti
2397,vorbereiten::V,дасьтыны,pripremiti
2398,vorbereiten::V,gatavot,spremiti
2399,vorbereiten::V,gatavot,pripremiti
2400,vorbereiten::V,sagatavot,spremiti
2401,vorbereiten::V,sagatavot,pripremiti
2402,lieben::V,радейтны,voljeti
2403,lieben::V,mīlēt,voljeti
2404,mögen::V,радейтны,voljeti
2405,mögen::V,gribēties,voljeti
2406,lachen::V,серавны,smijati se
2407,lachen::V,серавлыны,smijati se
2408,lachen::V,smiet,smijati se
2409,lachen::V,smieties,smijati se
2410,rühren::V,нормӧдны,taknuti
2411,rühren::V,aizgrābt,taknuti
2412,weinen::V,бӧрдны,plakati
2413,weinen::V,raudāt,plakati
2414,schimpfen::V,видчыны,psovati
2415,schimpfen::V,rāties,psovati
2416,schimpfen::V,lamāties,psovati
2417,sich ärgern::V,скӧравны,ljutiti se
2418,sich ärgern::V,īgt,ljutiti se
2419,sich ärgern::V,pukoties,ljutiti se
2420,sich ärgern::V,dusmoties,ljutiti se
2421,sich fürchten::V,повны,bojati se
2422,sich fürchten::V,bīties,bojati se
2423,sich fürchten::V,baidīties,bojati se
2424,fürchten::V,повны,bojati se
2425,fürchten::V,baidīties no,bojati se
2426,fliehen::V,пышйыны,pobjeći
2427,fliehen::V,bēgt,pobjeći
2428,flüchten::V,пышйыны,utjeći
2429,flüchten::V,aizbēgt,utjeći
2430,sehen::V,аддзыны,vidjeti
2431,sehen::V,redzēt,vidjeti
2432,anschauen::V,видзӧдны,ogledati
2433,anschauen::V,paraudzīties,ogledati
2434,ansehen::V,видзӧдны,gledati
2435,ansehen::V,aplūkot,gledati
2436,hören::V,кывны,čuti
2437,hören::V,dzirdēt,čuti
2438,zuhören::V,кывзыны,slušati
2439,zuhören::V,klausīties,slušati
2440,probieren::V,видлыны,probati
2441,probieren::V,nogaršot,probati
2442,riechen::V,чушкыны,osjećati miris
2443,riechen::V,ost,osjećati miris
2444,riechen::V,ostīt,osjećati miris
2445,fühlen::V,вежӧртны,osjećati
2446,fühlen::V,гӧгӧрвоны,osjećati
2447,fühlen::V,just,osjećati
2448,fühlen::V,izjust,osjećati
2449,scheinen::V,кажитчыны,činiti se
2450,scheinen::V,šķist,činiti se
2451,scheinen::V,likties,činiti se
2452,zu sehen sein::V,тыдавны,biti vidljiv
2453,zu sehen sein::V,parādīties,biti vidljiv
2454,vernehmen::V,кывны,saznati
2455,vernehmen::V,saklausīt,saznati
2456,frieren::V,кынмыны,zima je
2457,frieren::V,salt,zima je
2458,tun::V,керны,raditi
2459,tun::V,darīt,raditi
2460,können::V,кужны,moći
2461,können::V,prast,moći
2462,wollen::V,кӧсйыны,htjeti
2463,wollen::V,gribēt,htjeti
2464,anfangen::V,заводитны,početi
2465,anfangen::V,пондыны,početi
2466,anfangen::V,sākt,početi
2467,anfangen::V,iesākt,početi
2468,beenden::V,помавны,svršiti
2469,beenden::V,помавны,dovršiti
2470,beenden::V,beigt,svršiti
2471,beenden::V,beigt,dovršiti
2472,beenden::V,pabeigt,svršiti
2473,beenden::V,pabeigt,dovršiti
2474,aufhören::V,дугӧдны,prestati
2475,aufhören::V,pārtraukt,prestati
2476,gelingen::V,артмыны,uspjeti
2477,gelingen::V,izdoties,uspjeti
2478,geraten::V,сюрны,desiti se
2479,geraten::V,веськавны,desiti se
2480,geraten::V,veikties,desiti se
2481,öffnen::V,восьтыны,otvoriti
2482,öffnen::V,atvērt,otvoriti
2483,öffnen::V,attaisīt,otvoriti
2484,schließen::V,пӧдлавны,zatvoriti
2485,schließen::V,slēgt,zatvoriti
2486,schließen::V,aizvērt,zatvoriti
2487,schließen::V,aiztaisīt,zatvoriti
2488,stellen::V,сувтӧдны,metnuti
2489,stellen::V,сувтӧдны,postaviti
2490,stellen::V,likt,metnuti
2491,stellen::V,likt,postaviti
2492,stellen::V,nolikt,metnuti
2493,stellen::V,nolikt,postaviti
2494,setzen::V,пуксьӧдны,posaditi
2495,setzen::V,sēdināt,posaditi
2496,legen::V,пуктыны,polagati
2497,legen::V,likt,polagati
2498,berühren::V,вӧрзьӧдны,doticati
2499,berühren::V,вӧрзьӧдны,dodirivati
2500,berühren::V,инмӧдчывны,doticati
2501,berühren::V,инмӧдчывны,dodirivati
2502,berühren::V,skart,doticati
2503,berühren::V,skart,dodirivati
2504,berühren::V,aizskart,doticati
2505,berühren::V,aizskart,dodirivati
2506,verbinden::V,йитны,spojiti
2507,verbinden::V,йитны,zavezati
2508,verbinden::V,saistīt,spojiti
2509,verbinden::V,saistīt,zavezati
2510,verbinden::V,savienot,spojiti
2511,verbinden::V,savienot,zavezati
2512,bedecken::V,вевттьыны,pokriti
2513,bedecken::V,apsegt,pokriti
2514,bedecken::V,pārsegt,pokriti
2515,aufhängen::V,ӧшӧдны,objesiti
2516,aufhängen::V,джагӧдны,objesiti
2517,aufhängen::V,uzkārt,objesiti
2518,anzünden::V,ӧзтыны,upaliti
2519,anzünden::V,ӧзтыны,zapaliti
2520,anzünden::V,aizdegt,upaliti
2521,anzünden::V,aizdegt,zapaliti
2522,anzünden::V,aizdedzināt,upaliti
2523,anzünden::V,aizdedzināt,zapaliti
2524,aufheben::V,чеччӧдны,podići
2525,aufheben::V,чеччӧдны,podignuti
2526,aufheben::V,сувтӧдны,podići
2527,aufheben::V,сувтӧдны,podignuti
2528,aufheben::V,pacelt,podići
2529,aufheben::V,pacelt,podignuti
2530,zurücklassen::V,кольны,ostaviti
2531,zurücklassen::V,кольны,pustiti natrag
2532,zurücklassen::V,atstāt,ostaviti
2533,zurücklassen::V,atstāt,pustiti natrag
2534,verlieren::V,воштыны,izgubiti
2535,verlieren::V,zaudēt,izgubiti
2536,verlieren::V,pazaudēt,izgubiti
2537,fallen lassen::V,уськӧдны,ispustiti
2538,fallen lassen::V,nomest,ispustiti
2539,machen::V,вӧчны,uraditi
2540,machen::V,вӧчны,načiniti
2541,machen::V,вӧчны,napraviti
2542,machen::V,лӧсьӧдны,uraditi
2543,machen::V,лӧсьӧдны,načiniti
2544,machen::V,лӧсьӧдны,napraviti
2545,machen::V,darīt,uraditi
2546,machen::V,darīt,načiniti
2547,machen::V,darīt,napraviti
2548,herstellen::V,лӧсьӧдны,proizvesti
2549,herstellen::V,ražot,proizvesti
2550,herstellen::V,izgatavot,proizvesti
2551,bauen::V,лэптыны,graditi
2552,bauen::V,celt,graditi
2553,bauen::V,būvēt,graditi
2554,reparieren::V,дзоньтавны,popraviti
2555,reparieren::V,labot,popraviti
2556,reparieren::V,remontēt,popraviti
2557,verbessern::V,бурмӧдны,poboljšati
2558,verbessern::V,labot,poboljšati
2559,verbessern::V,izlabot,poboljšati
2560,ändern::V,вежны,promijeniti
2561,ändern::V,mainīt,promijeniti
2562,graben::V,кодйыны,kopati
2563,graben::V,кодйыны,kopkati
2564,graben::V,rakt,kopati
2565,graben::V,rakt,kopkati
2566,beugen::V,куснявны,saviti
2567,beugen::V,liekt,saviti
2568,biegen::V,куснявны,saviti
2569,biegen::V,куснявны,sagnuti
2570,biegen::V,liekt,saviti
2571,biegen::V,liekt,sagnuti
2572,drehen::V,бергӧдлыны,vrtjeti
2573,drehen::V,griezt,vrtjeti
2574,wenden::V,бергӧдны,obrnuti
2575,wenden::V,apgriezt,obrnuti
2576,umdrehen::V,бергӧдны,okrenuti
2577,umdrehen::V,бергӧдны,prevŕnuti
2578,umdrehen::V,apgriezt,okrenuti
2579,umdrehen::V,apgriezt,prevŕnuti
2580,heben::V,лэптыны,dizati
2581,heben::V,celt,dizati
2582,heben::V,cilāt,dizati
2583,heben::V,pacelt,dizati
2584,hochheben::V,кыпӧдны,dignuti
2585,hochheben::V,pacelt,dignuti
2586,ergreifen::V,кутны,uhvatiti
2587,ergreifen::V,кутны,prihvatiti
2588,ergreifen::V,paķert,uhvatiti
2589,ergreifen::V,paķert,prihvatiti
2590,ergreifen::V,satvert,uhvatiti
2591,ergreifen::V,satvert,prihvatiti
2592,halten::V,кутны,držati
2593,halten::V,turēt,držati
2594,halten::V,saturēt,držati
2595,drücken::V,личкыны,pritiskivati
2596,drücken::V,топӧдны,pritiskivati
2597,drücken::V,spiest,pritiskivati
2598,schieben::V,ӧтдортны,gurati
2599,schieben::V,йӧткыштны,gurati
2600,schieben::V,stumt,gurati
2601,kratzen::V,гуджӧдны,česati
2602,kratzen::V,гуджӧдны,grepsti
2603,kratzen::V,kasīt,česati
2604,kratzen::V,kasīt,grepsti
2605,kratzen::V,skrāpēt,česati
2606,kratzen::V,skrāpēt,grepsti
2607,lecken::V,нювны,lizati
2608,lecken::V,lakt,lizati
2609,lecken::V,laizīt,lizati
2610,beißen::V,курччыны,ujesti
2611,beißen::V,курччыны,gristi
2612,beißen::V,kost,ujesti
2613,beißen::V,kost,gristi
2614,abreißen::V,орӧдны,otkinuti
2615,abreißen::V,atraut,otkinuti
2616,abreißen::V,atplēst,otkinuti
2617,abschneiden::V,вундавны,odrezati
2618,abschneiden::V,nogriezt,odrezati
2619,binden::V,гӧрддзавны,vezati
2620,binden::V,кӧртавны,vezati
2621,binden::V,siet,vezati
2622,binden::V,aptīt,vezati
2623,stecken::V,сюйны,turiti
2624,stecken::V,bāzt,turiti
2625,stecken::V,spraust,turiti
2626,brechen::V,чегны,slomiti
2627,brechen::V,lauzt,slomiti
2628,brechen::V,lauzīt,slomiti
2629,klopfen::V,камгыны,lupati
2630,klopfen::V,камгыны,kucati
2631,klopfen::V,klauvēt,lupati
2632,klopfen::V,klauvēt,kucati
2633,hauen::V,нӧйнты,tući
2634,hauen::V,нӧйнты,udarati
2635,hauen::V,кучкыны,tući
2636,hauen::V,кучкыны,udarati
2637,hauen::V,cirst,tući
2638,hauen::V,cirst,udarati
2639,hauen::V,dauzīt,tući
2640,hauen::V,dauzīt,udarati
2641,kleben::V,лемавны,lijepiti
2642,kleben::V,ляскавны,lijepiti
2643,kleben::V,līmēt,lijepiti
2644,kleben::V,lipināt,lijepiti
2645,reiben::V,тільны,trti
2646,reiben::V,зыравны,trti
2647,reiben::V,rīvēt,trti
2648,reiben::V,berzēt,trti
2649,streichen::V,мавтны,namazati
2650,streichen::V,ziest,namazati
2651,streichen::V,triept,namazati
2652,schleifen::V,кеслыны,brusiti
2653,schleifen::V,trīt,brusiti
2654,schleifen::V,asināt,brusiti
2655,schneiden::V,шырны,rezati
2656,schneiden::V,griezt,rezati
2657,schneiden::V,sagriezt,rezati
2658,rütteln::V,легӧдны,drmati
2659,rütteln::V,катлӧдлыны,drmati
2660,rütteln::V,kratīt,drmati
2661,rütteln::V,purināt,drmati
2662,schütteln::V,тракӧдны,tresti
2663,schütteln::V,kratīt,tresti
2664,schwenken::V,ӧвтны,mahati
2665,schwenken::V,шенасьны,mahati
2666,schwenken::V,vēzēt,mahati
2667,schwenken::V,vēcināt,mahati
2668,schütten::V,кисьтны,sipati
2669,schütten::V,кисьтны,lijevati
2670,schütten::V,bērt,sipati
2671,schütten::V,bērt,lijevati
2672,füllen::V,тыртны,napuniti
2673,füllen::V,pildīt,napuniti
2674,füllen::V,piepildīt,napuniti
2675,einwickeln::V,тубыртны,umotati
2676,einwickeln::V,тубыртны,zamotati
2677,einwickeln::V,ietīt,umotati
2678,einwickeln::V,ietīt,zamotati
2679,tragen::V,нуны,nositi
2680,tragen::V,nest,nositi
2681,schleppen::V,кыскавны,tegliti
2682,schleppen::V,stiept,tegliti
2683,schleppen::V,staipīt,tegliti
2684,ziehen::V,кыскыны,vući
2685,ziehen::V,vilkt,vući
2686,aufbewahren::V,видзны,čuvati
2687,aufbewahren::V,glabāt,čuvati
2688,aufbewahren::V,uzglabāt,čuvati
2689,werfen::V,чӧвтны,bacati
2690,werfen::V,шыбитны,bacati
2691,werfen::V,mest,bacati
2692,werfen::V,sviest,bacati
2693,fangen::V,кутны,loviti
2694,fangen::V,кутны,hvatati
2695,fangen::V,ķert,loviti
2696,fangen::V,ķert,hvatati
2697,fangen::V,uzķert,loviti
2698,fangen::V,uzķert,hvatati
2699,packen::V,босьтны,ščepati
2700,packen::V,босьтны,zgrabiti
2701,packen::V,paķert,ščepati
2702,packen::V,paķert,zgrabiti
2703,packen::V,satvert,ščepati
2704,packen::V,satvert,zgrabiti
2705,verstecken::V,дзебны,sakriti
2706,verstecken::V,slēpt,sakriti
2707,verstecken::V,noglabāt,sakriti
2708,teilen::V,юкны,podijeliti
2709,teilen::V,dalīt,podijeliti
2710,schicken::V,ыстыны,slati
2711,schicken::V,sūtīt,slati
2712,schicken::V,atsūtīt,slati
2713,bringen::V,вайны,donijeti
2714,bringen::V,atvest,donijeti
2715,hinzufügen::V,содтыны,dodati
2716,hinzufügen::V,содтыны,pridati
2717,hinzufügen::V,pievienot,dodati
2718,hinzufügen::V,pievienot,pridati
2719,bekommen::V,босьтны,dobiti
2720,bekommen::V,dabūt,dobiti
2721,erhalten::V,босьтны,primiti
2722,erhalten::V,saņemt,primiti
2723,nehmen::V,босьтны,uzeti
2724,nehmen::V,ņemt,uzeti
2725,nehmen::V,paņemt,uzeti
2726,wählen::V,бӧрйыны,izabrati
2727,wählen::V,ievēlēt,izabrati
2728,auswählen::V,бӧрйыны,odabrati
2729,auswählen::V,izvēlēt,odabrati
2730,bewahren::V,видзны,sačuvati
2731,bewahren::V,saglabāt,sačuvati
2732,behindern::V,конйӧдлыны,smetati
2733,behindern::V,джӧмдӧдны,smetati
2734,behindern::V,kavēt,smetati
2735,behindern::V,aizkavēt,smetati
2736,verderben::V,тшыкӧдны,pokvariti
2737,verderben::V,sabojāt,pokvariti
2738,beschädigen::V,тшыкӧдны,oštetiti
2739,beschädigen::V,bojāt,oštetiti
2740,beschädigen::V,maitāt,oštetiti
2741,zerbrechen::V,жуглыны,razbiti
2742,zerbrechen::V,жуглыны,prelomiti
2743,zerbrechen::V,salauzt,razbiti
2744,zerbrechen::V,salauzt,prelomiti
2745,zerbrechen::V,sadauzīt,razbiti
2746,zerbrechen::V,sadauzīt,prelomiti
2747,zerreißen::V,орӧдны,poderati
2748,zerreißen::V,орӧдны,rastrgnuti
2749,zerreißen::V,pārraut,poderati
2750,zerreißen::V,pārraut,rastrgnuti
2751,zerstören::V,жугӧдны,razoriti
2752,zerstören::V,жугӧдны,razrušiti
2753,zerstören::V,кисьтны,razoriti
2754,zerstören::V,кисьтны,razrušiti
2755,zerstören::V,косявны,razoriti
2756,zerstören::V,косявны,razrušiti
2757,zerstören::V,graut,razoriti
2758,zerstören::V,graut,razrušiti
2759,zerstören::V,sagraut,razoriti
2760,zerstören::V,sagraut,razrušiti
2761,verbrennen::V,сотны,spaliti
2762,verbrennen::V,сотны,sagorjeti
2763,verbrennen::V,сотчыны,spaliti
2764,verbrennen::V,сотчыны,sagorjeti
2765,verbrennen::V,dedzināt,spaliti
2766,verbrennen::V,dedzināt,sagorjeti
2767,verbrennen::V,sadedzināt,spaliti
2768,verbrennen::V,sadedzināt,sagorjeti
2769,geben::V,сетны,dati
2770,geben::V,dot,dati
2771,geben::V,padot,dati
2772,reichen::V,сетны,pružiti
2773,reichen::V,padot,pružiti
2774,reichen::V,sniegt,pružiti
2775,schenken::V,козьнавны,darivati
2776,schenken::V,dāvāt,darivati
2777,schenken::V,dāvināt,darivati
2778,versprechen::V,кыв сетны,obećati
2779,versprechen::V,solīt,obećati
2780,versprechen::V,apsolīt,obećati
2781,wünschen::V,кӧсйыны,željeti
2782,wünschen::V,vēlēt,željeti
2783,wünschen::V,novēlēt,željeti
2784,loben::V,ошкыны,hvaliti
2785,loben::V,lielīt,hvaliti
2786,küssen::V,окавны,ljubiti
2787,küssen::V,bučot,ljubiti
2788,küssen::V,skūpstīt,ljubiti
2789,wiegen::V,гудрӧдлыны,njihati
2790,wiegen::V,гудрӧдлыны,ljuljati
2791,wiegen::V,šūpot,njihati
2792,wiegen::V,šūpot,ljuljati
2793,zudecken::V,веввттьыны,pokriti
2794,zudecken::V,apklāt,pokriti
2795,zudecken::V,aizsegt,pokriti
2796,wecken::V,садьмӧдны,probuditi
2797,wecken::V,чуксавны,probuditi
2798,wecken::V,modināt,probuditi
2799,zeigen::V,петкӧдлыны,pokazati
2800,zeigen::V,rādīt,pokazati
2801,führen::V,нуӧдны,voditi
2802,führen::V,vadīt,voditi
2803,lehren::V,велӧдны,učiti
2804,lehren::V,mācīt,učiti
2805,lehren::V,iemācīt,učiti
2806,unterrichten::V,велӧдны,poučiti
2807,unterrichten::V,apmācīt,poučiti
2808,aufziehen::V,быдтыны,uzgajati
2809,aufziehen::V,uzaudzināt,uzgajati
2810,leiten::V,веськӧдлыны,upravljati
2811,leiten::V,vadīt,upravljati
2812,leiten::V,pārzināt,upravljati
2813,antreiben::V,тэрмӧдны,natjeravati
2814,antreiben::V,urdīt,natjeravati
2815,antreiben::V,mudināt,natjeravati
2816,lassen::V,тшӧктыны,dati
2817,lassen::V,ļaut,dati
2818,einladen::V,корны,pozvati
2819,einladen::V,ielūgt,pozvati
2820,einladen::V,aicināt,pozvati
2821,vereinigen::V,ӧтувтны,ujediniti
2822,vereinigen::V,котыртны,ujediniti
2823,vereinigen::V,vienot,ujediniti
2824,vereinigen::V,apvienot,ujediniti
2825,besuchen::V,волыны,posjetiti
2826,besuchen::V,ветлыны,posjetiti
2827,besuchen::V,apciemot,posjetiti
2828,treffen::V,вочаӧдны,sresti
2829,treffen::V,паныдавны,sresti
2830,treffen::V,satikt,sresti
2831,treffen::V,sastapt,sresti
2832,sich versammeln::V,лӧсьӧдчыны,okupiti se
2833,sich versammeln::V,salasīties,okupiti se
2834,sich versammeln::V,sapulcēties,okupiti se
2835,spielen::V,ворсны,igrati se
2836,spielen::V,spēlēt,igrati se
2837,spielen::V,spēlēties,igrati se
2838,singen::V,сьывны,pjevati
2839,singen::V,dziedāt,pjevati
2840,tanzen::V,йӧктыны,plesati
2841,tanzen::V,diet,plesati
2842,tanzen::V,dejot,plesati
2843,tanzen::V,dancot,plesati
2844,sich trennen::V,торйӧдчыны,razići se
2845,sich trennen::V,šķirties,razići se
2846,sich trennen::V,izšķirties,razići se
2847,verlassen::V,эновтны,ostaviti
2848,verlassen::V,эновтны,napustiti
2849,verlassen::V,atstāt,ostaviti
2850,verlassen::V,atstāt,napustiti
2851,retten::V,видзны,spasiti
2852,retten::V,мездыны,spasiti
2853,retten::V,glābt,spasiti
2854,bewachen::V,видзны,čuvati
2855,bewachen::V,видзны,stražariti
2856,bewachen::V,sargāt,čuvati
2857,bewachen::V,sargāt,stražariti
2858,schützen::V,видзны,čuvati
2859,schützen::V,pasargāt,čuvati
2860,schützen::V,aizsargāt,čuvati
2861,verteidigen::V,дорйыны,obraniti
2862,verteidigen::V,aizstāvēt,obraniti
2863,sich schlagen::V,косясьны,biti se
2864,sich schlagen::V,косясьны,udariti se
2865,sich schlagen::V,kauties,biti se
2866,sich schlagen::V,kauties,udariti se
2867,sich schlagen::V,izkauties,biti se
2868,sich schlagen::V,izkauties,udariti se
2869,schießen::V,лыйны,pucati
2870,schießen::V,лыйны,strijeljati
2871,schießen::V,šaut,pucati
2872,schießen::V,šaut,strijeljati
2873,schießen::V,šaudīt,pucati
2874,schießen::V,šaudīt,strijeljati
2875,siegen::V,вермыны,pobijediti
2876,siegen::V,uzvarēt,pobijediti
2877,ärgern::V,лӧгӧдны,ljutiti
2878,ärgern::V,лёкмӧдны,ljutiti
2879,ärgern::V,скӧрмӧдны,ljutiti
2880,ärgern::V,sadusmot,ljutiti
2881,schlagen::V,вартны,biti
2882,schlagen::V,вартны,udariti
2883,schlagen::V,sist,biti
2884,schlagen::V,sist,udariti
2885,schlagen::V,triekt,biti
2886,schlagen::V,triekt,udariti
2887,treten::V,лёгны,šutnuti
2888,treten::V,майкны,šutnuti
2889,treten::V,mīt,šutnuti
2890,treten::V,paspert,šutnuti
2891,stechen::V,бышткыны,ubosti
2892,stechen::V,durt,ubosti
2893,stoßen::V,тойлыны,gurnuti
2894,stoßen::V,йӧткавны,gurnuti
2895,stoßen::V,grūst,gurnuti
2896,stehlen::V,гусявны,ukrasti
2897,stehlen::V,zagt,ukrasti
2898,stören::V,падмӧдны,smetati
2899,stören::V,traucēt,smetati
2900,belästigen::V,дӧзмӧдны,smetati
2901,belästigen::V,дӧзмӧдны,dosaditi
2902,belästigen::V,apgrūtināt,smetati
2903,belästigen::V,apgrūtināt,dosaditi
2904,verbergen::V,дзебны,skriti
2905,verbergen::V,сайӧдны,skriti
2906,verbergen::V,slēpt,skriti
2907,verbergen::V,paslēpt,skriti
2908,täuschen::V,пӧръявны,obmanuti
2909,täuschen::V,ылӧдны,obmanuti
2910,täuschen::V,mānīt,obmanuti
2911,täuschen::V,maldināt,obmanuti
2912,betrügen::V,сӧрны,prevarati
2913,betrügen::V,krāpt,prevarati
2914,betrügen::V,apkrāpt,prevarati
2915,töten::V,вины,ubiti
2916,töten::V,nāvēt,ubiti
2917,töten::V,nogalināt,ubiti
2918,wohnen::V,овны,stanovati
2919,wohnen::V,dzīvot,stanovati
2920,arbeiten::V,уджавны,raditi
2921,arbeiten::V,strādāt,raditi
2922,arbeiten::V,darboties,raditi
2923,sammeln::V,чукӧртны,sabrati
2924,sammeln::V,vākt,sabrati
2925,pflücken::V,вотны,ubrati
2926,pflücken::V,ӧктыны,ubrati
2927,pflücken::V,raut,ubrati
2928,pflücken::V,plūkt,ubrati
2929,jagen::V,кыйсьыны,loviti
2930,jagen::V,medīt,loviti
2931,fischen::V,чери кыйны,ribati
2932,fischen::V,чери кыйны,loviti ribu
2933,fischen::V,zvejot,ribati
2934,fischen::V,zvejot,loviti ribu
2935,fassen::V,кутны,uloviti
2936,fassen::V,saķert,uloviti
2937,hüten::V,видзны,pasti
2938,hüten::V,йирӧдны,pasti
2939,hüten::V,ganīt,pasti
2940,treiben::V,вӧтлыны,goniti
2941,treiben::V,dzīt,goniti
2942,anbinden::V,домавны,privezati
2943,anbinden::V,piesiet,privezati
2944,anbinden::V,piesaistīt,privezati
2945,füttern::V,вердны,hraniti
2946,füttern::V,barot,hraniti
2947,melken::V,лысьтыны,musti
2948,melken::V,slaukt,musti
2949,hacken::V,керавны,sjeckati
2950,hacken::V,kapāt,sjeckati
2951,gießen::V,киськавны,politi
2952,gießen::V,liet,politi
2953,gießen::V,laistīt,politi
2954,reifen::V,кисьмыны,sazreti
2955,reifen::V,briest,sazreti
2956,zubereiten::V,дасьтыны,prigotoviti
2957,zubereiten::V,taisīt,prigotoviti
2958,zubereiten::V,gatavot,prigotoviti
2959,kochen::V,пуны,kuhati
2960,kochen::V,vārīt,kuhati
2961,backen::V,пӧжавны,peći
2962,backen::V,cept,peći
2963,braten::V,пражитны,peći
2964,braten::V,пражитны,pržiti
2965,braten::V,cept,peći
2966,braten::V,cept,pržiti
2967,braten::V,cepināt,peći
2968,braten::V,cepināt,pržiti
2969,umrühren::V,сорлавны,promiješati
2970,umrühren::V,maisīt,promiješati
2971,umrühren::V,apmaisīt,promiješati
2972,stricken::V,кӧртны,plesti
2973,stricken::V,adīt,plesti
2974,nähen::V,вурны,šiti
2975,nähen::V,šūt,šiti
2976,färben::V,мичӧдны,obojiti
2977,färben::V,краситны,obojiti
2978,färben::V,krāsot,obojiti
2979,färben::V,nokrāsot,obojiti
2980,reinigen::V,весавны,očistiti
2981,reinigen::V,весавны,počistiti
2982,reinigen::V,tīrīt,očistiti
2983,reinigen::V,tīrīt,počistiti
2984,reinigen::V,attīrīt,očistiti
2985,reinigen::V,attīrīt,počistiti
2986,waschen::V,мыськыны,prati
2987,waschen::V,mazgāt,prati
2988,abwischen::V,чышкыны,otrti
2989,abwischen::V,noslaucīt,otrti
2990,spülen::V,пожъявны,isprati
2991,spülen::V,пожъявны,oplakati
2992,spülen::V,skalot,isprati
2993,spülen::V,skalot,oplakati
2994,fegen::V,чышкыны,mesti
2995,fegen::V,чышкыны,pomesti
2996,fegen::V,slaucīt,mesti
2997,fegen::V,slaucīt,pomesti
2998,kehren::V,чышкыны,mesti
2999,kehren::V,mēzt,mesti
3000,baden::V,купайтчыны,kupati se
3001,baden::V,peldēties,kupati se
3002,sich waschen::V,мыссьыны,umiti se
3003,sich waschen::V,мыссьыны,prati se
3004,sich waschen::V,mazgāties,umiti se
3005,sich waschen::V,mazgāties,prati se
3006,ausziehen::V,пӧрччӧдны,svući
3007,ausziehen::V,noģērbt,svući
3008,anziehen::V,кӧмавны,obući
3009,anziehen::V,пасьтавны,obući
