,Concept_ID,se,fr
749,Anhöhe::N,škâu´ŋŋ,éminence
750,Anhöhe::N,škâu´ŋŋ,élévation
751,Anhöhe::N,ка̄ннҌт,éminence
752,Anhöhe::N,ка̄ннҌт,élévation
753,Berg::N,bïerje,mont
754,Berg::N,bïerje,montagne
755,Berg::N,várre,mont
756,Berg::N,várre,montagne
757,Berg::N,várri,mont
758,Berg::N,várri,montagne
759,Berg::N,vääṛi,mont
760,Berg::N,vääṛi,montagne
761,Berg::N,vää´rr,mont
762,Berg::N,vää´rr,montagne
763,Berg::N,те̄ррьм,mont
764,Berg::N,те̄ррьм,montagne
765,Gipfel::N,dalvese,cime
766,Gipfel::N,dalvese,sommet
767,Gipfel::N,tjåhkkå,cime
768,Gipfel::N,tjåhkkå,sommet
769,Gipfel::N,čohkka,cime
770,Gipfel::N,čohkka,sommet
771,Gipfel::N,čokke,cime
772,Gipfel::N,čokke,sommet
773,Gipfel::N,čå´ǩǩ,cime
774,Gipfel::N,čå´ǩǩ,sommet
775,Gipfel::N,ла̄ддҍв,cime
776,Gipfel::N,ла̄ддҍв,sommet
777,Höhle::N,beajoe,caverne
778,Höhle::N,rájgge,caverne
779,Höhle::N,sluoggo,caverne
780,Höhle::N,biedju,caverne
781,Höhle::N,kuovđâšm,caverne
782,Höhle::N,skuõrr,caverne
783,Höhle::N,вуэӈӈк,caverne
784,Abhang::N,boelte,pente
785,Abhang::N,boelte,versant
786,Abhang::N,brijrie,pente
787,Abhang::N,brijrie,versant
788,Abhang::N,bállte,pente
789,Abhang::N,bállte,versant
790,Abhang::N,vielti,pente
791,Abhang::N,vielti,versant
792,Abhang::N,luohkká,pente
793,Abhang::N,luohkká,versant
794,Abhang::N,viel'tti,pente
795,Abhang::N,viel'tti,versant
796,Abhang::N,vie´ltt,pente
797,Abhang::N,vie´ltt,versant
798,Abhang::N,луэххк,pente
799,Abhang::N,луэххк,versant
800,Quelle::N,aajege,source
801,Quelle::N,aajege,fontaine
802,Quelle::N,gaaltije,source
803,Quelle::N,gaaltije,fontaine
804,Quelle::N,ája,source
805,Quelle::N,ája,fontaine
806,Quelle::N,ája,source
807,Quelle::N,ája,fontaine
808,Quelle::N,gáldu,source
809,Quelle::N,gáldu,fontaine
810,Quelle::N,aajâ,source
811,Quelle::N,aajâ,fontaine
812,Quelle::N,käldee,source
813,Quelle::N,käldee,fontaine
814,Quelle::N,lädd,source
815,Quelle::N,lädd,fontaine
816,Quelle::N,käivv,source
817,Quelle::N,käivv,fontaine
818,Quelle::N,ка̄ййв,source
819,Quelle::N,ка̄ййв,fontaine
820,Bach::N,johketje,ruisseau
821,Bach::N,jåhkå,ruisseau
822,Bach::N,jågåsj,ruisseau
823,Bach::N,jogaš,ruisseau
824,Bach::N,aajâ,ruisseau
825,Bach::N,vuäjj,ruisseau
826,Bach::N,вуэйй,ruisseau
827,Fluss::N,johke,fleuve
828,Fluss::N,johke,rivière
829,Fluss::N,ædno,fleuve
830,Fluss::N,ædno,rivière
831,Fluss::N,jåhkå,fleuve
832,Fluss::N,jåhkå,rivière
833,Fluss::N,johka,fleuve
834,Fluss::N,johka,rivière
835,Fluss::N,juuhâ,fleuve
836,Fluss::N,juuhâ,rivière
837,Fluss::N,jokk,fleuve
838,Fluss::N,jokk,rivière
839,Fluss::N,jeänn,fleuve
840,Fluss::N,jeänn,rivière
841,Fluss::N,ё̄гк,fleuve
842,Fluss::N,ё̄гк,rivière
843,Ufer::N,beala,bord
844,Ufer::N,beala,rivage
845,Ufer::N,gádde,bord
846,Ufer::N,gádde,rivage
847,Ufer::N,gáddi,bord
848,Ufer::N,gáddi,rivage
849,Ufer::N,riddo,bord
850,Ufer::N,riddo,rivage
851,Ufer::N,redd,bord
852,Ufer::N,redd,rivage
853,Ufer::N,рыннт,bord
854,Ufer::N,рыннт,rivage
855,Küste::N,mïere,côte
856,Küste::N,gaedtie,côte
857,Küste::N,merragádde,côte
858,Küste::N,merraguovllo,côte
859,Küste::N,gáddi,côte
860,Küste::N,riddo,côte
861,Küste::N,miârr'redd,côte
862,Küste::N,рыннт,côte
863,Festland::N,gaedtie,terre ferme
864,Festland::N,gádde,terre ferme
865,Festland::N,nannán,terre ferme
866,Festland::N,kušknjâs,terre ferme
867,Festland::N,eennâm,terre ferme
868,Festland::N,jânnam,terre ferme
869,Festland::N,ма̄ннтэр,terre ferme
870,Meer::N,mearoe,mer
871,Meer::N,merra,mer
872,Meer::N,nuorre,mer
873,Meer::N,áhpi,mer
874,Meer::N,mearra,mer
875,Meer::N,meeṛâ,mer
876,Meer::N,miârr,mer
877,Meer::N,ме̄рр,mer
878,Bucht::N,loekte,baie
879,Bucht::N,oagge,baie
880,Bucht::N,luokta,baie
881,Bucht::N,luokta,baie
882,Bucht::N,čuáj̣á,baie
883,Bucht::N,luhtt,baie
884,Bucht::N,вӯнн,baie
885,Bucht::N,лӯххт,baie
886,Insel::N,sååle,île
887,Insel::N,suoloj,île
888,Insel::N,suolu,île
889,Insel::N,suálui,île
890,Insel::N,suâl,île
891,Insel::N,суэл,île
892,Blume::N,rïesege,fleur
893,Blume::N,giedjek,fleur
894,Blume::N,rássi,fleur
895,Blume::N,kukká,fleur
896,Blume::N,heä´rvvrää´ss,fleur
897,Blume::N,ывьнэнч,fleur
898,Gras::N,kraesie,herbe
899,Gras::N,rásse,herbe
900,Gras::N,rássi,herbe
901,Gras::N,rääsi,herbe
902,Gras::N,rää´ss,herbe
903,Gras::N,ра̄ссь,herbe
904,Wurzel::N,roehtse,racine
905,Wurzel::N,ruohttsa,racine
906,Wurzel::N,ruohtas,racine
907,Wurzel::N,veedis,racine
908,Wurzel::N,vue´ddes,racine
909,Wurzel::N,вуэнҍтэсь,racine
910,Baum::N,moere,arbre
911,Baum::N,muorra,arbre
912,Baum::N,muorra,arbre
913,Baum::N,muoṛâ,arbre
914,Baum::N,muõrr,arbre
915,Baum::N,мӯрр,arbre
916,Stamm::N,ståamhpe,tronc
917,Stamm::N,mátta,tronc
918,Stamm::N,galda,tronc
919,Stamm::N,ruŋgo,tronc
920,Stamm::N,stokk,tronc
921,Stamm::N,мӯрр,tronc
922,Stamm::N,кэ̄ллт,tronc
923,Rinde::N,gïrre,écorce
924,Rinde::N,baarhkoe,écorce
925,Rinde::N,bárkko,écorce
926,Rinde::N,ostu,écorce
927,Rinde::N,bárku,écorce
928,Rinde::N,korrâ,écorce
929,Rinde::N,kõrr,écorce
930,Rinde::N,pärkk,écorce
931,Rinde::N,кэ̄рр,écorce
932,Rinde::N,па̄ҏҏк,écorce
933,Ast::N,åeksie,branche
934,Ast::N,oakse,branche
935,Ast::N,oaksi,branche
936,Ast::N,uák'si,branche
937,Ast::N,å´hss,branche
938,Ast::N,вуэккьс,branche
939,Zweig::N,åeksie,rameau
940,Zweig::N,oakse,rameau
941,Zweig::N,rissi,rameau
942,Zweig::N,syeṛi,rameau
943,Zweig::N,sue´rr,rameau
944,Zweig::N,рыссе,rameau
945,Blatt::N,plienie,feuille
946,Blatt::N,lassta,feuille
947,Blatt::N,lasta,feuille
948,Blatt::N,lostâ,feuille
949,Blatt::N,lõstt,feuille
950,Blatt::N,лэ̄сст,feuille
951,Birke::N,såekie,bouleau
952,Birke::N,soahke,bouleau
953,Birke::N,soahki,bouleau
954,Birke::N,suáhi,bouleau
955,Birke::N,suâ´ǩǩ,bouleau
956,Birke::N,пе̄ссьмӯрр,bouleau
957,Kiefer[Baum]::N,bietsie,pin
958,Kiefer[Baum]::N,hájkka,pin
959,Kiefer[Baum]::N,biehtse,pin
960,Kiefer[Baum]::N,beahci,pin
961,Kiefer[Baum]::N,peeci,pin
962,Kiefer[Baum]::N,pie´cc,pin
963,Kiefer[Baum]::N,пе̄дзь,pin
964,Weide[Baum]::N,saalje,saule
965,Weide[Baum]::N,sállja,saule
966,Weide[Baum]::N,sieđga,saule
967,Weide[Baum]::N,puájui,saule
968,Weide[Baum]::N,puäi,saule
969,Weide[Baum]::N,пуай,saule
970,Tanne::N,goese,sapin
971,Tanne::N,guossa,sapin
972,Tanne::N,guossa,sapin
973,Tanne::N,kuosâ,sapin
974,Tanne::N,kuõss,sapin
975,Tanne::N,кӯсс,sapin
976,Horn::N,tjåervie,corne
977,Horn::N,tjoarvve,corne
978,Horn::N,čoarvi,corne
979,Horn::N,čuár'vi,corne
980,Horn::N,čuä´rvv,corne
981,Horn::N,чуэррьв,corne
982,Feder::N,badtse,plume
983,Feder::N,dålgge,plume
984,Feder::N,bozza,plume
985,Feder::N,puzzâ,plume
986,Feder::N,tolge,plume
987,Feder::N,poʒʒ,plume
988,Feder::N,по̄ннц,plume
989,Fell::N,njaltja,peau
990,Fell::N,duollje,peau
991,Fell::N,náhkki,peau
992,Fell::N,dorkkas,peau
993,Fell::N,turkkâ,peau
994,Fell::N,tyel'ji,peau
995,Fell::N,nähki,peau
996,Fell::N,torkk,peau
997,Fell::N,čåu´dd,peau
998,Fell::N,tue´l'lj,peau
999,Fell::N,тӯлльй,peau
1000,Flügel::N,såaja,aile
1001,Flügel::N,såajoe,aile
1002,Flügel::N,soadje,aile
1003,Flügel::N,soadji,aile
1004,Flügel::N,suáj̣á,aile
1005,Flügel::N,suäjj,aile
1006,Flügel::N,суэйй,aile
1007,Klaue::N,gadtse,serre
1008,Klaue::N,guober,serre
1009,Klaue::N,gazza,serre
1010,Klaue::N,kozzâ,serre
1011,Klaue::N,kõʒʒ,serre
1012,Klaue::N,кэ̄ннц,serre
1013,Kralle::N,gadtse,ongle
1014,Kralle::N,gadtse,griffe
1015,Kralle::N,gadtsa,ongle
1016,Kralle::N,gadtsa,griffe
1017,Kralle::N,gazza,ongle
1018,Kralle::N,gazza,griffe
1019,Kralle::N,kozzâ,ongle
1020,Kralle::N,kozzâ,griffe
1021,Kralle::N,kõʒʒ,ongle
1022,Kralle::N,kõʒʒ,griffe
1023,Kralle::N,ке̄бпель,ongle
1024,Kralle::N,ке̄бпель,griffe
1025,Schwanz::N,siejpie,queue
1026,Schwanz::N,siejbbe,queue
1027,Schwanz::N,bađuš,queue
1028,Schwanz::N,seaibi,queue
1029,Schwanz::N,seibi,queue
1030,Schwanz::N,sei´bb,queue
1031,Schwanz::N,piä´cciǩ,queue
1032,Schwanz::N,пиджь,queue
1033,Schwanz::N,се̄ййп,queue
1034,Schwanz::N,пе̄цехь,queue
1035,Ei::N,munnie,œuf
1036,Ei::N,månne,œuf
1037,Ei::N,monni,œuf
1038,Ei::N,maṇe,œuf
1039,Ei::N,mââ´nn,œuf
1040,Ei::N,маннҍ,œuf
1041,Nest::N,biesie,nid
1042,Nest::N,biesse,nid
1043,Nest::N,beassi,nid
1044,Nest::N,peesi,nid
1045,Nest::N,piervâl,nid
1046,Nest::N,piä´ss,nid
1047,Nest::N,пе̄ссь,nid
1048,Bau::N,biesie,terrier
1049,Bau::N,biedjo,terrier
1050,Bau::N,liesso,terrier
1051,Bau::N,biedju,terrier
1052,Bau::N,piäju,terrier
1053,Bau::N,вуэӈӈк,terrier
1054,Tier::N,juvre,animal
1055,Tier::N,udos,animal
1056,Tier::N,divrre,animal
1057,Tier::N,luohtok,animal
1058,Tier::N,ealli,animal
1059,Tier::N,ellee,animal
1060,Tier::N,jie´lli,animal
1061,Tier::N,жыва,animal
1062,Herde::N,dåehkie,troupeau
1063,Herde::N,ællo,troupeau
1064,Herde::N,fuovva,troupeau
1065,Herde::N,doahkki,troupeau
1066,Herde::N,čagge,troupeau
1067,Herde::N,tukk,troupeau
1068,Herde::N,vâ´lvv,troupeau
1069,Herde::N,чуэз,troupeau
1070,Herde::N,чӣгар,troupeau
1071,Kuh::N,govse,vache
1072,Kuh::N,gussa,vache
1073,Kuh::N,gussa,vache
1074,Kuh::N,kussâ,vache
1075,Kuh::N,kuss,vache
1076,Kuh::N,лӣххьм,vache
1077,Bulle::N,vuaksa,taureau
1078,Bulle::N,vuoksá,taureau
1079,Bulle::N,heargi,taureau
1080,Bulle::N,vuák'sá,taureau
1081,Bulle::N,ergi,taureau
1082,Bulle::N,vuâhss,taureau
1083,Bulle::N,е̄ррьк,taureau
1084,Pferd::N,hierkie,cheval
1085,Pferd::N,råsse,cheval
1086,Pferd::N,hæssta,cheval
1087,Pferd::N,heavuš,cheval
1088,Pferd::N,hiävuš,cheval
1089,Pferd::N,heävaš,cheval
1090,Pferd::N,ро̄ссь,cheval
1091,Schaf::N,sïrve,mouton
1092,Schaf::N,sávttsa,mouton
1093,Schaf::N,sávza,mouton
1094,Schaf::N,savzâ,mouton
1095,Schaf::N,sauʒʒ,mouton
1096,Schaf::N,ла̄мьпесь,mouton
1097,Schwein::N,snurke,porc
1098,Schwein::N,snurke,cochon
1099,Schwein::N,svijnne,porc
1100,Schwein::N,svijnne,cochon
1101,Schwein::N,spiidni,porc
1102,Schwein::N,spiidni,cochon
1103,Schwein::N,šahe,porc
1104,Schwein::N,šahe,cochon
1105,Schwein::N,šââ´ǩǩ,porc
1106,Schwein::N,šââ´ǩǩ,cochon
1107,Schwein::N,ша̄гкь,porc
1108,Schwein::N,ша̄гкь,cochon
1109,Hund::N,bïenje,chien
1110,Hund::N,bena,chien
1111,Hund::N,beana,chien
1112,Hund::N,peenuv,chien
1113,Hund::N,piânnai,chien
1114,Hund::N,пе̄ннэ,chien
1115,Katze::N,gaahtoe,chat
1116,Katze::N,gáhtto,chat
1117,Katze::N,bussá,chat
1118,Katze::N,kissá,chat
1119,Katze::N,kaass,chat
1120,Katze::N,ко̄а̄сс,chat
1121,Bär::N,gumsie,ours
1122,Bär::N,biernna,ours
1123,Bär::N,guovža,ours
1124,Bär::N,bierdna,ours
1125,Bär::N,kuob'žâ,ours
1126,Bär::N,kue´bǯǯ,ours
1127,Bär::N,та̄лл,ours
1128,Eichhörnchen::N,åeruve,écureuil
1129,Eichhörnchen::N,oarre,écureuil
1130,Eichhörnchen::N,oarri,écureuil
1131,Eichhörnchen::N,uár'ree,écureuil
1132,Eichhörnchen::N,vuä´r'rev,écureuil
1133,Eichhörnchen::N,вуэррев,écureuil
1134,Elch::N,ïelje,élan
1135,Elch::N,ællja,élan
1136,Elch::N,sarvva,élan
1137,Elch::N,ealga,élan
1138,Elch::N,sorvâ,élan
1139,Elch::N,sõrvv,élan
1140,Elch::N,сэ̄ррв,élan
1141,Fuchs::N,riepie,renard
1142,Fuchs::N,riebij,renard
1143,Fuchs::N,rieban,renard
1144,Fuchs::N,riemnjis,renard
1145,Fuchs::N,rie´mjj,renard
1146,Fuchs::N,рӣммьн,renard
1147,Hase::N,njåemele,lièvre
1148,Hase::N,njoammel,lièvre
1149,Hase::N,njoammil,lièvre
1150,Hase::N,njuámmil,lièvre
1151,Hase::N,njue´m'mel,lièvre
1152,Hase::N,нюэммель,lièvre
1153,Maus::N,snjeara,souris
1154,Maus::N,snjierrá,souris
1155,Maus::N,sáhpán,souris
1156,Maus::N,säplig,souris
1157,Maus::N,sä´ppli,souris
1158,Maus::N,са̄хпьлинк,souris
1159,Wolf::N,sïejpe,loup
1160,Wolf::N,stálppe,loup
1161,Wolf::N,stáhkke,loup
1162,Wolf::N,ruomas,loup
1163,Wolf::N,kumpe,loup
1164,Wolf::N,návdi,loup
1165,Wolf::N,kumppi,loup
1166,Wolf::N,ku´mpp,loup
1167,Wolf::N,pââ´ldes,loup
1168,Wolf::N,чиррм,loup
1169,Wolf::N,пальтӭсь,loup
1170,Vogel::N,ledtie,oiseau
1171,Vogel::N,lådde,oiseau
1172,Vogel::N,loddi,oiseau
1173,Vogel::N,lodde,oiseau
1174,Vogel::N,lå´dd,oiseau
1175,Vogel::N,лоаннҍт,oiseau
1176,Schwarm::N,dåehkie,nuée
1177,Schwarm::N,dåehkie,volée
1178,Schwarm::N,doahkke,nuée
1179,Schwarm::N,doahkke,volée
1180,Schwarm::N,doahkki,nuée
1181,Schwarm::N,doahkki,volée
1182,Schwarm::N,tuák'ki,nuée
1183,Schwarm::N,tuák'ki,volée
1184,Schwarm::N,parvv,nuée
1185,Schwarm::N,parvv,volée
1186,Schwarm::N,туххк,nuée
1187,Schwarm::N,туххк,volée
1188,Huhn::N,vöönhtse,poule
1189,Huhn::N,vuonntsá,poule
1190,Huhn::N,vuonccis,poule
1191,Huhn::N,kääṇi,poule
1192,Huhn::N,kää´nn,poule
1193,Huhn::N,ка̄ннҌ,poule
1194,Hahn::N,deere,coq
1195,Hahn::N,hádna,coq
1196,Hahn::N,åresvuonntsá,coq
1197,Hahn::N,vuonccis,coq
1198,Hahn::N,kääṇi,coq
1199,Hahn::N,åå´reskää´nn,coq
1200,Hahn::N,пе̄ттэх,coq
1201,Gans::N,gaase,oie
1202,Gans::N,gássa,oie
1203,Gans::N,čuonji,oie
1204,Gans::N,čuá'njá,oie
1205,Gans::N,čue´nj,oie
1206,Gans::N,чуэнь,oie
1207,Adler::N,aarhtse,aigle
1208,Adler::N,goasskem,aigle
1209,Adler::N,goaskin,aigle
1210,Adler::N,kuás'kim,aigle
1211,Adler::N,kuä´cǩǩem,aigle
1212,Adler::N,куэцькем,aigle
1213,Ente::N,tjååtsele,canard
1214,Ente::N,vuojatjis,canard
1215,Ente::N,čáhceloddi,canard
1216,Ente::N,vuonjâč,canard
1217,Ente::N,vuõnjâč,canard
1218,Ente::N,ча̄дзьлоаннҍт,canard
1219,Eule::N,snjågloe,hibou
1220,Eule::N,skunjok,hibou
1221,Eule::N,skuolfi,hibou
1222,Eule::N,ijjâlodde,hibou
1223,Eule::N,iiđsaž,hibou
1224,Eule::N,кунньлоаннҍт,hibou
1225,Eule::N,чӯзэм вуэһпэй,hibou
1226,Kranich::N,goerke,grue
1227,Kranich::N,guorgga,grue
1228,Kranich::N,guorga,grue
1229,Kranich::N,kuor'gâ,grue
1230,Kranich::N,kuõrgg,grue
1231,Kranich::N,кӯррк,grue
1232,Krähe::N,voerhtje,corneille
1233,Krähe::N,gárránis,corneille
1234,Krähe::N,vuoratjis,corneille
1235,Krähe::N,vuoražas,corneille
1236,Krähe::N,vuorččis,corneille
1237,Krähe::N,vuorâč,corneille
1238,Krähe::N,vuõrâč,corneille
1239,Krähe::N,вӯрэч,corneille
1240,Kuckuck::N,gïeke,coucou
1241,Kuckuck::N,giehka,coucou
1242,Kuckuck::N,giehka,coucou
1243,Kuckuck::N,kiehâ,coucou
1244,Kuckuck::N,ǩiõkk,coucou
1245,Kuckuck::N,кӣгк,coucou
1246,Schwan::N,njoktje,cygne
1247,Schwan::N,snjuktja,cygne
1248,Schwan::N,njukča,cygne
1249,Schwan::N,njuhčâ,cygne
1250,Schwan::N,njuhčč,cygne
1251,Schwan::N,нюххч,cygne
1252,Fisch::N,guelie,poisson
1253,Fisch::N,guolle,poisson
1254,Fisch::N,guolli,poisson
1255,Fisch::N,kyeḷi,poisson
1256,Fisch::N,kue´ll,poisson
1257,Fisch::N,кӯлль,poisson
1258,Barsch::N,sihtege,perche
1259,Barsch::N,vuoskun,perche
1260,Barsch::N,vuoskku,perche
1261,Barsch::N,vuásku,perche
1262,Barsch::N,vuâsk,perche
1263,Barsch::N,вуэсск,perche
1264,Hecht::N,haavke,brochet
1265,Hecht::N,hávgga,brochet
1266,Hecht::N,hávga,brochet
1267,Hecht::N,puško,brochet
1268,Hecht::N,nu´ǩǩeš,brochet
1269,Hecht::N,ныгкешь,brochet
1270,Schlange[Tier]::N,gïermesje,serpent
1271,Schlange[Tier]::N,germaj,serpent
1272,Schlange[Tier]::N,gearpmaš,serpent
1273,Schlange[Tier]::N,kyev'đi,serpent
1274,Schlange[Tier]::N,ku´vdd,serpent
1275,Schlange[Tier]::N,кӯввьт,serpent
1276,Wurm::N,mietie,ver
1277,Wurm::N,maarhke,ver
1278,Wurm::N,mádo,ver
1279,Wurm::N,máhtu,ver
1280,Wurm::N,máátu,ver
1281,Wurm::N,määtt,ver
1282,Wurm::N,ма̄дт,ver
1283,Spinne::N,hievnie,araignée
1284,Spinne::N,hievnne,araignée
1285,Spinne::N,heavdni,araignée
1286,Spinne::N,evni,araignée
1287,Spinne::N,eeunaž,araignée
1288,Spinne::N,о̄а̄з,araignée
1289,Ameise::N,garhke,fourmi
1290,Ameise::N,gårkkå,fourmi
1291,Ameise::N,gotka,fourmi
1292,Ameise::N,kutkâ,fourmi
1293,Ameise::N,kotkk,fourmi
1294,Ameise::N,ко̄ттк,fourmi
1295,Laus::N,dihkie,pou
1296,Laus::N,dihkke,pou
1297,Laus::N,dihkki,pou
1298,Laus::N,tikke,pou
1299,Laus::N,te´ǩǩ,pou
1300,Laus::N,тыһкь,pou
1301,Mücke::N,tjoejhke,moucheron
1302,Mücke::N,tjuojkka,moucheron
1303,Mücke::N,čuoika,moucheron
1304,Mücke::N,čuoš'kâ,moucheron
1305,Mücke::N,čuõškk,moucheron
1306,Mücke::N,чӯшшк,moucheron
1307,Fliege::N,tjoere,mouche
1308,Fliege::N,boerege,mouche
1309,Fliege::N,tjuruk,mouche
1310,Fliege::N,čuru,mouche
1311,Fliege::N,kiärpáš,mouche
1312,Fliege::N,čuâr,mouche
1313,Fliege::N,čuâras,mouche
1314,Fliege::N,чуэраш,mouche
1315,Schmetterling::N,biejjielåbloe,papillon
1316,Schmetterling::N,biejvvelådde,papillon
1317,Schmetterling::N,beaiveloddi,papillon
1318,Schmetterling::N,piäi'vááloddááš,papillon
1319,Schmetterling::N,ä´llbaž,papillon
1320,Schmetterling::N,pei´vvlå´dd,papillon
1321,Schmetterling::N,а̄лльп,papillon
1322,Beere::N,muerjie,baie
1323,Beere::N,muorjje,baie
1324,Beere::N,muorji,baie
1325,Beere::N,myer'ji,baie
1326,Beere::N,mue´rjj,baie
1327,Beere::N,мӯррьй,baie
1328,Apfel::N,æbpla,pomme
1329,Apfel::N,ehpal,pomme
1330,Apfel::N,eppel,pomme
1331,Apfel::N,eahppel,pomme
1332,Apfel::N,я̄блэк,pomme
1333,Pilz::N,goebpere,champignon
1334,Pilz::N,guoppar,champignon
1335,Pilz::N,guoppar,champignon
1336,Pilz::N,kuobâr,champignon
1337,Pilz::N,kuõbbâr,champignon
1338,Pilz::N,кӯмпар,champignon
1339,Zwiebel::N,lööke,oignon
1340,Zwiebel::N,løhkka,oignon
1341,Zwiebel::N,lávki,oignon
1342,Zwiebel::N,luukk,oignon
1343,Zwiebel::N,луквець,oignon
1344,Saat::N,saajoe,semence
1345,Saat::N,sádjo,semence
1346,Saat::N,siepman,semence
1347,Saat::N,siemâ,semence
1348,Saat::N,siõm,semence
1349,Saat::N,се̄м,semence
1350,Korn::N,gernie,grain
1351,Korn::N,gårnnetjalmme,grain
1352,Korn::N,gordni,grain
1353,Korn::N,jiṿe,grain
1354,Korn::N,ле̄ййп,grain
1355,Heu::N,suejnieh,foin
1356,Heu::N,ájvve,foin
1357,Heu::N,suoidni,foin
1358,Heu::N,syei'ni,foin
1359,Heu::N,suei´nn,foin
1360,Heu::N,сӯййн,foin
1361,Schale::N,gïrre,pelure
1362,Schale::N,garra,pelure
1363,Schale::N,skádne,pelure
1364,Schale::N,garra,pelure
1365,Schale::N,korrâ,pelure
1366,Schale::N,kõrr,pelure
1367,Schale::N,ю̄дтҍ,pelure
1368,Grube::N,haevtie,fosse
1369,Grube::N,rågge,fosse
1370,Grube::N,gohpi,fosse
1371,Grube::N,roggi,fosse
1372,Grube::N,kyep'pi,fosse
1373,Grube::N,rogge,fosse
1374,Grube::N,rå´ǧǧ,fosse
1375,Grube::N,kåå´pp,fosse
1376,Grube::N,коабпь,fosse
1377,Falle::N,barta,piège
1378,Falle::N,ruevtie,piège
1379,Falle::N,gillar,piège
1380,Falle::N,ruovdde,piège
1381,Falle::N,rihtá,piège
1382,Falle::N,báhcahat,piège
1383,Falle::N,ká'skástâh,piège
1384,Falle::N,ää´ǧǧes,piège
1385,Falle::N,кӣлл,piège
1386,Falle::N,ше̄шшь,piège
1387,Schlinge::N,latjka,lacs
1388,Schlinge::N,gieras,lacs
1389,Schlinge::N,mohkki,lacs
1390,Schlinge::N,kieḷâ,lacs
1391,Schlinge::N,ǩiõll,lacs
1392,Schlinge::N,ää´ǧǧes,lacs
1393,Schlinge::N,кӣлл,lacs
1394,Schlinge::N,ше̄шшь,lacs
1395,Spur::N,gïeje,trace
1396,Spur::N,luodda,trace
1397,Spur::N,joavnes,trace
1398,Spur::N,luodda,trace
1399,Spur::N,luod'dâ,trace
1400,Spur::N,ǩiõjj,trace
1401,Spur::N,кӣйй,trace
1402,Asche::N,govne,cendre
1403,Asche::N,gudna,cendre
1404,Asche::N,gutna,cendre
1405,Asche::N,kunnâ,cendre
1406,Asche::N,kunn,cendre
1407,Asche::N,кунн,cendre
1408,Dreck::N,haaskoe,crotte
1409,Dreck::N,lænjok,crotte
1410,Dreck::N,baška,crotte
1411,Dreck::N,duova,crotte
1412,Dreck::N,durdi,crotte
1413,Dreck::N,tuol'vâ,crotte
1414,Dreck::N,sähss,crotte
1415,Dreck::N,са̄ккьс,crotte
1416,Eisen::N,ruevtie,fer
1417,Eisen::N,ruovdde,fer
1418,Eisen::N,ruovdi,fer
1419,Eisen::N,ryev'di,fer
1420,Eisen::N,ru´vdd,fer
1421,Eisen::N,рӯввьт,fer
1422,Gold::N,gullie,or
1423,Gold::N,gålle,or
1424,Gold::N,golli,or
1425,Gold::N,kolle,or
1426,Gold::N,kå´ll,or
1427,Gold::N,коалль,or
1428,Silber::N,sïlpe,argent
1429,Silber::N,silbba,argent
1430,Silber::N,silba,argent
1431,Silber::N,silbâ,argent
1432,Silber::N,silbb,argent
1433,Silber::N,сыллп,argent
1434,Kohle::N,tjïrre,charbon
1435,Kohle::N,tjahta,charbon
1436,Kohle::N,čitna,charbon
1437,Kohle::N,illâ,charbon
1438,Kohle::N,čiđđâ,charbon
1439,Kohle::N,ill,charbon
1440,Kohle::N,ылл,charbon
1441,Glas::N,klaase,verre
1442,Glas::N,glássa,verre
1443,Glas::N,lássa,verre
1444,Glas::N,laasâ,verre
1445,Glas::N,steehl,verre
1446,Glas::N,сте̄клэ,verre
1447,Lehm::N,laejrie,glaise
1448,Lehm::N,lænnjgá,glaise
1449,Lehm::N,láirá,glaise
1450,Lehm::N,njaajâ,glaise
1451,Lehm::N,saavv,glaise
1452,Lehm::N,чуййв,glaise
1453,Lehm::N,чуввьй,glaise
1454,Sand::N,saedtie,sable
1455,Sand::N,sáttoj,sable
1456,Sand::N,tjievrra,sable
1457,Sand::N,sáttu,sable
1458,Sand::N,čunoi,sable
1459,Sand::N,vuõddâs,sable
1460,Sand::N,вӯнтас,sable
1461,Mensch::N,almetje,homme
1462,Mensch::N,ulmusj,homme
1463,Mensch::N,olmmoš,homme
1464,Mensch::N,olmooš,homme
1465,Mensch::N,ooumâž,homme
1466,Mensch::N,олма,homme
1467,Mann::N,ålma,homme
1468,Mann::N,ålmåj,homme
1469,Mann::N,olmmái,homme
1470,Mann::N,a'lmai,homme
1471,Mann::N,åålm,homme
1472,Mann::N,ка̄ллесь,homme
1473,Frau::N,nyjsene,femme
1474,Frau::N,nissun,femme
1475,Frau::N,nisu,femme
1476,Frau::N,nissoon,femme
1477,Frau::N,neezzan,femme
1478,Frau::N,нызан,femme
1479,Kind::N,maana,enfant
1480,Kind::N,mánná,enfant
1481,Kind::N,mánná,enfant
1482,Kind::N,pärni,enfant
1483,Kind::N,páárnáš,enfant
1484,Kind::N,pä´rnn,enfant
1485,Kind::N,päärnaž,enfant
1486,Kind::N,па̄ррьн,enfant
1487,Kind::N,па̄рнэнч,enfant
1488,Junge::N,påajke,garçon
1489,Junge::N,baernie,garçon
1490,Junge::N,birek,garçon
1491,Junge::N,báhttja,garçon
1492,Junge::N,gánda,garçon
1493,Junge::N,bárdni,garçon
1494,Junge::N,alge,garçon
1495,Junge::N,â´lǧǧ,garçon
1496,Junge::N,pä´rnn,garçon
