,Concept_ID,lv,ga
2270,laufen::V,skraidīt,siúil
2271,schreiten::V,восьлавны,siúil
2272,schreiten::V,soļot,siúil
2273,spazierengehen::V,гуляйтны,téigh ag spaisteoireacht
2274,spazierengehen::V,staigāt,téigh ag spaisteoireacht
2275,spazierengehen::V,pastaigāties,téigh ag spaisteoireacht
2276,eilen::V,тэрмасьны,deifrigh
2277,eilen::V,тэрмасьны,brostaigh
2278,eilen::V,traukt,deifrigh
2279,eilen::V,traukt,brostaigh
2280,sich beeilen::V,тэрмасьны,deifrigh
2281,sich beeilen::V,тэрмасьны,déan deifir
2282,sich beeilen::V,steigties,deifrigh
2283,sich beeilen::V,steigties,déan deifir
2284,sich beeilen::V,pasteigties,deifrigh
2285,sich beeilen::V,pasteigties,déan deifir
2286,sausen::V,тӧвзьыны,luathaigh
2287,sausen::V,drāzt,luathaigh
2288,sausen::V,brāzties,luathaigh
2289,rennen::V,котӧртны,rith
2290,rennen::V,skriet,rith
2291,springen::V,чеччавны,léim
2292,springen::V,lēkt,léim
2293,klettern::V,кышасьны,dreap
2294,klettern::V,кавшасьны,dreap
2295,klettern::V,kāpt,dreap
2296,klettern::V,rāpties,dreap
2297,schaukeln::V,гычасьны,téigh ar an maide corrach
2298,schaukeln::V,šūpoties,téigh ar an maide corrach
2299,schaukeln::V,zvalstīties,téigh ar an maide corrach
2300,kriechen::V,кыссьыны,snámh
2301,kriechen::V,līst,snámh
2302,kriechen::V,rāpot,snámh
2303,schwimmen::V,уявны,snámh
2304,schwimmen::V,peldēt,snámh
2305,tauchen::V,сунавны,tum
2306,tauchen::V,gremdēties,tum
2307,rudern::V,пелысасьны,iomair
2308,rudern::V,пелысасьны,rámhaigh
2309,rudern::V,airēt,iomair
2310,rudern::V,airēt,rámhaigh
2311,rudern::V,irties,iomair
2312,rudern::V,irties,rámhaigh
2313,fahren::V,мунны,tiomáin
2314,fahren::V,braukt,tiomáin
2315,fliegen::V,лэбны,eitil
2316,fliegen::V,lidot,eitil
2317,fliegen::V,laisties,eitil
2318,gehen::V,мyнны,téigh
2319,gehen::V,iet,téigh
2320,weggehen::V,мунавны,imigh
2321,weggehen::V,aiziet,imigh
2322,abfahren::V,мӧдӧдчыны,imigh
2323,abfahren::V,atiet,imigh
2324,abfahren::V,aizbraukt,imigh
2325,anhalten::V,джӧмдыны,stad
2326,anhalten::V,apstāties,stad
2327,hineingehen::V,пырны,téigh isteach
2328,hineingehen::V,ieiet,téigh isteach
2329,eintreten::V,пырны,téigh isteach
2330,eintreten::V,ienākt,téigh isteach
2331,kommen::V,воны,tar
2332,kommen::V,локны,tar
2333,kommen::V,nākt,tar
2334,ankommen::V,воны,tar
2335,ankommen::V,локны,tar
2336,ankommen::V,nonākt,tar
2337,ankommen::V,ierasties,tar
2338,zurückkommen::V,косны,fill
2339,zurückkommen::V,бергӧдчыны,fill
2340,zurückkommen::V,atgriezties,fill
2341,bleiben::V,кольны,fan
2342,bleiben::V,palikt,fan
2343,warten::V,виччысьны,fan
2344,warten::V,gaidīt,fan
2345,erwarten::V,виччысьны,tá ag súil le
2346,erwarten::V,виччысьны,tá ag dréim le
2347,erwarten::V,sagaidīt,tá ag súil le
2348,erwarten::V,sagaidīt,tá ag dréim le
2349,suchen::V,корсьны,lorg
2350,suchen::V,meklēt,lorg
2351,finden::V,казявны,faigh
2352,finden::V,казявны,aimsigh
2353,finden::V,rast,faigh
2354,finden::V,rast,aimsigh
2355,finden::V,atrast,faigh
2356,finden::V,atrast,aimsigh
2357,versuchen::V,заводитчывны,triail
2358,versuchen::V,mēģināt,triail
2359,vorbereiten::V,дасьтыны,réitigh
2360,vorbereiten::V,gatavot,réitigh
2361,vorbereiten::V,sagatavot,réitigh
2362,lieben::V,радейтны,gráigh
2363,lieben::V,mīlēt,gráigh
2364,mögen::V,радейтны,taitin le
2365,mögen::V,радейтны,is maith le
2366,mögen::V,gribēties,taitin le
2367,mögen::V,gribēties,is maith le
2368,lachen::V,серавны,gáir
2369,lachen::V,серавлыны,gáir
2370,lachen::V,smiet,gáir
2371,lachen::V,smieties,gáir
2372,rühren::V,нормӧдны,téigh i bhfeidhm ar
2373,rühren::V,aizgrābt,téigh i bhfeidhm ar
2374,weinen::V,бӧрдны,goil
2375,weinen::V,бӧрдны,caoin
2376,weinen::V,raudāt,goil
2377,weinen::V,raudāt,caoin
2378,schimpfen::V,видчыны,tá ag clamhsán
2379,schimpfen::V,rāties,tá ag clamhsán
2380,schimpfen::V,lamāties,tá ag clamhsán
2381,sich ärgern::V,скӧравны,tá corraithe
2382,sich ärgern::V,īgt,tá corraithe
2383,sich ärgern::V,pukoties,tá corraithe
2384,sich ärgern::V,dusmoties,tá corraithe
2385,sich fürchten::V,повны,tá eagla ar
2386,sich fürchten::V,bīties,tá eagla ar
2387,sich fürchten::V,baidīties,tá eagla ar
2388,fürchten::V,повны,tá eagla ar
2389,fürchten::V,baidīties no,tá eagla ar
2390,fliehen::V,пышйыны,teith
2391,fliehen::V,bēgt,teith
2392,flüchten::V,пышйыны,éalaigh
2393,flüchten::V,aizbēgt,éalaigh
2394,sehen::V,аддзыны,feic
2395,sehen::V,redzēt,feic
2396,anschauen::V,видзӧдны,dearc
2397,anschauen::V,видзӧдны,féach ar
2398,anschauen::V,paraudzīties,dearc
2399,anschauen::V,paraudzīties,féach ar
2400,ansehen::V,видзӧдны,breathnaigh
2401,ansehen::V,aplūkot,breathnaigh
2402,hören::V,кывны,cluin
2403,hören::V,dzirdēt,cluin
2404,zuhören::V,кывзыны,éist
2405,zuhören::V,klausīties,éist
2406,probieren::V,видлыны,bliais
2407,probieren::V,nogaršot,bliais
2408,riechen::V,чушкыны,bolaigh
2409,riechen::V,ost,bolaigh
2410,riechen::V,ostīt,bolaigh
2411,fühlen::V,вежӧртны,braith
2412,fühlen::V,вежӧртны,mothaigh
2413,fühlen::V,гӧгӧрвоны,braith
2414,fühlen::V,гӧгӧрвоны,mothaigh
2415,fühlen::V,just,braith
2416,fühlen::V,just,mothaigh
2417,fühlen::V,izjust,braith
2418,fühlen::V,izjust,mothaigh
2419,scheinen::V,кажитчыны,tá an chuma ar
2420,scheinen::V,šķist,tá an chuma ar
2421,scheinen::V,likties,tá an chuma ar
2422,zu sehen sein::V,тыдавны,tá le feiceáil
2423,zu sehen sein::V,parādīties,tá le feiceáil
2424,vernehmen::V,кывны,clois
2425,vernehmen::V,saklausīt,clois
2426,frieren::V,кынмыны,tá fuar
2427,frieren::V,salt,tá fuar
2428,tun::V,керны,déan
2429,tun::V,darīt,déan
2430,können::V,кужны,féad
2431,können::V,кужны,is féidir le
2432,können::V,prast,féad
2433,können::V,prast,is féidir le
2434,wollen::V,кӧсйыны,tá ag iarraidh
2435,wollen::V,gribēt,tá ag iarraidh
2436,anfangen::V,заводитны,tosaigh
2437,anfangen::V,заводитны,cuir tús le
2438,anfangen::V,пондыны,tosaigh
2439,anfangen::V,пондыны,cuir tús le
2440,anfangen::V,sākt,tosaigh
2441,anfangen::V,sākt,cuir tús le
2442,anfangen::V,iesākt,tosaigh
2443,anfangen::V,iesākt,cuir tús le
2444,beenden::V,помавны,críochnaigh
2445,beenden::V,помавны,cuir deireadh le
2446,beenden::V,beigt,críochnaigh
2447,beenden::V,beigt,cuir deireadh le
2448,beenden::V,pabeigt,críochnaigh
2449,beenden::V,pabeigt,cuir deireadh le
2450,aufhören::V,дугӧдны,stad
2451,aufhören::V,pārtraukt,stad
2452,gelingen::V,артмыны,éirigh le
2453,gelingen::V,izdoties,éirigh le
2454,geraten::V,сюрны,tá deireadh ar
2455,geraten::V,веськавны,tá deireadh ar
2456,geraten::V,veikties,tá deireadh ar
2457,öffnen::V,восьтыны,oscail
2458,öffnen::V,atvērt,oscail
2459,öffnen::V,attaisīt,oscail
2460,schließen::V,пӧдлавны,dún
2461,schließen::V,пӧдлавны,iaigh
2462,schließen::V,slēgt,dún
2463,schließen::V,slēgt,iaigh
2464,schließen::V,aizvērt,dún
2465,schließen::V,aizvērt,iaigh
2466,schließen::V,aiztaisīt,dún
2467,schließen::V,aiztaisīt,iaigh
2468,stellen::V,сувтӧдны,cuir
2469,stellen::V,likt,cuir
2470,stellen::V,nolikt,cuir
2471,setzen::V,пуксьӧдны,cuir
2472,setzen::V,пуксьӧдны,socraigh
2473,setzen::V,sēdināt,cuir
2474,setzen::V,sēdināt,socraigh
2475,legen::V,пуктыны,cuir
2476,legen::V,likt,cuir
2477,berühren::V,вӧрзьӧдны,teagmhaigh le
2478,berühren::V,инмӧдчывны,teagmhaigh le
2479,berühren::V,skart,teagmhaigh le
2480,berühren::V,aizskart,teagmhaigh le
2481,verbinden::V,йитны,ceangail
2482,verbinden::V,saistīt,ceangail
2483,verbinden::V,savienot,ceangail
2484,bedecken::V,вевттьыны,clúdaigh
2485,bedecken::V,вевттьыны,cumhdaigh
2486,bedecken::V,apsegt,clúdaigh
2487,bedecken::V,apsegt,cumhdaigh
2488,bedecken::V,pārsegt,clúdaigh
2489,bedecken::V,pārsegt,cumhdaigh
2490,aufhängen::V,ӧшӧдны,croch
2491,aufhängen::V,джагӧдны,croch
2492,aufhängen::V,uzkārt,croch
2493,anzünden::V,ӧзтыны,las
2494,anzünden::V,ӧзтыны,adhain
2495,anzünden::V,aizdegt,las
2496,anzünden::V,aizdegt,adhain
2497,anzünden::V,aizdedzināt,las
2498,anzünden::V,aizdedzināt,adhain
2499,aufheben::V,чеччӧдны,tóg
2500,aufheben::V,чеччӧдны,ardaigh
2501,aufheben::V,сувтӧдны,tóg
2502,aufheben::V,сувтӧдны,ardaigh
2503,aufheben::V,pacelt,tóg
2504,aufheben::V,pacelt,ardaigh
2505,zurücklassen::V,кольны,fág
2506,zurücklassen::V,atstāt,fág
2507,verlieren::V,воштыны,caill
2508,verlieren::V,zaudēt,caill
2509,verlieren::V,pazaudēt,caill
2510,fallen lassen::V,уськӧдны,lig uait
2511,fallen lassen::V,уськӧдны,caith uait
2512,fallen lassen::V,nomest,lig uait
2513,fallen lassen::V,nomest,caith uait
2514,machen::V,вӧчны,déan
2515,machen::V,вӧчны,réitigh
2516,machen::V,лӧсьӧдны,déan
2517,machen::V,лӧсьӧдны,réitigh
2518,machen::V,darīt,déan
2519,machen::V,darīt,réitigh
2520,herstellen::V,лӧсьӧдны,táirg
2521,herstellen::V,ražot,táirg
2522,herstellen::V,izgatavot,táirg
2523,bauen::V,лэптыны,tóg
2524,bauen::V,celt,tóg
2525,bauen::V,būvēt,tóg
2526,reparieren::V,дзоньтавны,deisigh
2527,reparieren::V,labot,deisigh
2528,reparieren::V,remontēt,deisigh
2529,verbessern::V,бурмӧдны,feabhsaigh
2530,verbessern::V,labot,feabhsaigh
2531,verbessern::V,izlabot,feabhsaigh
2532,ändern::V,вежны,athraigh
2533,ändern::V,mainīt,athraigh
2534,graben::V,кодйыны,tochail
2535,graben::V,rakt,tochail
2536,beugen::V,куснявны,crom
2537,beugen::V,liekt,crom
2538,biegen::V,куснявны,lúb
2539,biegen::V,liekt,lúb
2540,drehen::V,бергӧдлыны,cas
2541,drehen::V,griezt,cas
2542,wenden::V,бергӧдны,tiontaigh
2543,wenden::V,apgriezt,tiontaigh
2544,umdrehen::V,бергӧдны,iompaigh
2545,umdrehen::V,бергӧдны,tiontaigh
2546,umdrehen::V,apgriezt,iompaigh
2547,umdrehen::V,apgriezt,tiontaigh
2548,heben::V,лэптыны,ardaigh
2549,heben::V,celt,ardaigh
2550,heben::V,cilāt,ardaigh
2551,heben::V,pacelt,ardaigh
2552,hochheben::V,кыпӧдны,tóg
2553,hochheben::V,pacelt,tóg
2554,ergreifen::V,кутны,beir ar
2555,ergreifen::V,paķert,beir ar
2556,ergreifen::V,satvert,beir ar
2557,halten::V,кутны,coimeád
2558,halten::V,кутны,coinnigh
2559,halten::V,turēt,coimeád
2560,halten::V,turēt,coinnigh
2561,halten::V,saturēt,coimeád
2562,halten::V,saturēt,coinnigh
2563,drücken::V,личкыны,brúigh
2564,drücken::V,топӧдны,brúigh
2565,drücken::V,spiest,brúigh
2566,schieben::V,ӧтдортны,brúigh
2567,schieben::V,йӧткыштны,brúigh
2568,schieben::V,stumt,brúigh
2569,kratzen::V,гуджӧдны,scríob
2570,kratzen::V,kasīt,scríob
2571,kratzen::V,skrāpēt,scríob
2572,lecken::V,нювны,ligh
2573,lecken::V,нювны,leadhb
2574,lecken::V,lakt,ligh
2575,lecken::V,lakt,leadhb
2576,lecken::V,laizīt,ligh
2577,lecken::V,laizīt,leadhb
2578,beißen::V,курччыны,bain greim as
2579,beißen::V,kost,bain greim as
2580,abreißen::V,орӧдны,stróic
2581,abreißen::V,орӧдны,tarraing
2582,abreißen::V,atraut,stróic
2583,abreißen::V,atraut,tarraing
2584,abreißen::V,atplēst,stróic
2585,abreißen::V,atplēst,tarraing
2586,abschneiden::V,вундавны,scoith
2587,abschneiden::V,nogriezt,scoith
2588,binden::V,гӧрддзавны,ceangail
2589,binden::V,кӧртавны,ceangail
2590,binden::V,siet,ceangail
2591,binden::V,aptīt,ceangail
2592,stecken::V,сюйны,sáigh
2593,stecken::V,bāzt,sáigh
2594,stecken::V,spraust,sáigh
2595,brechen::V,чегны,bris
2596,brechen::V,lauzt,bris
2597,brechen::V,lauzīt,bris
2598,klopfen::V,камгыны,cnag
2599,klopfen::V,klauvēt,cnag
2600,hauen::V,нӧйнты,buail
2601,hauen::V,кучкыны,buail
2602,hauen::V,cirst,buail
2603,hauen::V,dauzīt,buail
2604,kleben::V,лемавны,gliúáil
2605,kleben::V,ляскавны,gliúáil
2606,kleben::V,līmēt,gliúáil
2607,kleben::V,lipināt,gliúáil
2608,reiben::V,тільны,cuimil
2609,reiben::V,зыравны,cuimil
2610,reiben::V,rīvēt,cuimil
2611,reiben::V,berzēt,cuimil
2612,streichen::V,мавтны,leath
2613,streichen::V,ziest,leath
2614,streichen::V,triept,leath
2615,schleifen::V,кеслыны,líomh
2616,schleifen::V,trīt,líomh
2617,schleifen::V,asināt,líomh
2618,schneiden::V,шырны,gearr
2619,schneiden::V,griezt,gearr
2620,schneiden::V,sagriezt,gearr
2621,rütteln::V,легӧдны,croith
2622,rütteln::V,катлӧдлыны,croith
2623,rütteln::V,kratīt,croith
2624,rütteln::V,purināt,croith
2625,schütteln::V,тракӧдны,croith
2626,schütteln::V,kratīt,croith
2627,schwenken::V,ӧвтны,luasc
2628,schwenken::V,шенасьны,luasc
2629,schwenken::V,vēzēt,luasc
2630,schwenken::V,vēcināt,luasc
2631,schütten::V,кисьтны,doirt
2632,schütten::V,bērt,doirt
2633,füllen::V,тыртны,líon
2634,füllen::V,pildīt,líon
2635,füllen::V,piepildīt,líon
2636,einwickeln::V,тубыртны,cuach
2637,einwickeln::V,тубыртны,clúdaigh
2638,einwickeln::V,ietīt,cuach
2639,einwickeln::V,ietīt,clúdaigh
2640,tragen::V,нуны,iompair
2641,tragen::V,nest,iompair
2642,schleppen::V,кыскавны,tarraing
2643,schleppen::V,stiept,tarraing
2644,schleppen::V,staipīt,tarraing
2645,ziehen::V,кыскыны,tarraing
2646,ziehen::V,vilkt,tarraing
2647,aufbewahren::V,видзны,coinnigh
2648,aufbewahren::V,glabāt,coinnigh
2649,aufbewahren::V,uzglabāt,coinnigh
2650,werfen::V,чӧвтны,caith
2651,werfen::V,шыбитны,caith
2652,werfen::V,mest,caith
2653,werfen::V,sviest,caith
2654,fangen::V,кутны,ceap
2655,fangen::V,ķert,ceap
2656,fangen::V,uzķert,ceap
2657,packen::V,босьтны,beir ar
2658,packen::V,paķert,beir ar
2659,packen::V,satvert,beir ar
2660,verstecken::V,дзебны,folaigh
2661,verstecken::V,дзебны,cuir i bhfolach
2662,verstecken::V,slēpt,folaigh
2663,verstecken::V,slēpt,cuir i bhfolach
2664,verstecken::V,noglabāt,folaigh
2665,verstecken::V,noglabāt,cuir i bhfolach
2666,teilen::V,юкны,roinn
2667,teilen::V,dalīt,roinn
2668,schicken::V,ыстыны,seol
2669,schicken::V,sūtīt,seol
2670,schicken::V,atsūtīt,seol
2671,bringen::V,вайны,beir
2672,bringen::V,вайны,tabhair
2673,bringen::V,atvest,beir
2674,bringen::V,atvest,tabhair
2675,hinzufügen::V,содтыны,cuir le
2676,hinzufügen::V,pievienot,cuir le
2677,bekommen::V,босьтны,faigh
2678,bekommen::V,dabūt,faigh
2679,erhalten::V,босьтны,faigh
2680,erhalten::V,saņemt,faigh
2681,nehmen::V,босьтны,tóg
2682,nehmen::V,босьтны,glac
2683,nehmen::V,ņemt,tóg
2684,nehmen::V,ņemt,glac
2685,nehmen::V,paņemt,tóg
2686,nehmen::V,paņemt,glac
2687,wählen::V,бӧрйыны,pioc
2688,wählen::V,бӧрйыны,roghnaigh
2689,wählen::V,ievēlēt,pioc
2690,wählen::V,ievēlēt,roghnaigh
2691,auswählen::V,бӧрйыны,roghnaigh
2692,auswählen::V,izvēlēt,roghnaigh
2693,bewahren::V,видзны,caomhnaigh
2694,bewahren::V,saglabāt,caomhnaigh
2695,behindern::V,конйӧдлыны,cuir bac ar
2696,behindern::V,джӧмдӧдны,cuir bac ar
2697,behindern::V,kavēt,cuir bac ar
2698,behindern::V,aizkavēt,cuir bac ar
2699,verderben::V,тшыкӧдны,mill
2700,verderben::V,sabojāt,mill
2701,beschädigen::V,тшыкӧдны,loit
2702,beschädigen::V,тшыкӧдны,déan damáiste do
2703,beschädigen::V,bojāt,loit
2704,beschädigen::V,bojāt,déan damáiste do
2705,beschädigen::V,maitāt,loit
2706,beschädigen::V,maitāt,déan damáiste do
2707,zerbrechen::V,жуглыны,bris
2708,zerbrechen::V,salauzt,bris
2709,zerbrechen::V,sadauzīt,bris
2710,zerreißen::V,орӧдны,stiall
2711,zerreißen::V,pārraut,stiall
2712,zerstören::V,жугӧдны,mill
2713,zerstören::V,жугӧдны,scrios
2714,zerstören::V,кисьтны,mill
2715,zerstören::V,кисьтны,scrios
2716,zerstören::V,косявны,mill
2717,zerstören::V,косявны,scrios
2718,zerstören::V,graut,mill
2719,zerstören::V,graut,scrios
2720,zerstören::V,sagraut,mill
2721,zerstören::V,sagraut,scrios
2722,verbrennen::V,сотны,las
2723,verbrennen::V,сотны,dóigh
2724,verbrennen::V,сотчыны,las
2725,verbrennen::V,сотчыны,dóigh
2726,verbrennen::V,dedzināt,las
2727,verbrennen::V,dedzināt,dóigh
2728,verbrennen::V,sadedzināt,las
2729,verbrennen::V,sadedzināt,dóigh
2730,geben::V,сетны,tabhair
2731,geben::V,dot,tabhair
2732,geben::V,padot,tabhair
2733,reichen::V,сетны,sín
2734,reichen::V,сетны,cuir
2735,reichen::V,padot,sín
2736,reichen::V,padot,cuir
2737,reichen::V,sniegt,sín
2738,reichen::V,sniegt,cuir
2739,schenken::V,козьнавны,bronn
2740,schenken::V,козьнавны,tabhair
2741,schenken::V,dāvāt,bronn
2742,schenken::V,dāvāt,tabhair
2743,schenken::V,dāvināt,bronn
2744,schenken::V,dāvināt,tabhair
2745,versprechen::V,кыв сетны,geall
2746,versprechen::V,solīt,geall
2747,versprechen::V,apsolīt,geall
2748,wünschen::V,кӧсйыны,guigh
2749,wünschen::V,vēlēt,guigh
2750,wünschen::V,novēlēt,guigh
2751,loben::V,ошкыны,mol
2752,loben::V,lielīt,mol
2753,küssen::V,окавны,póg
2754,küssen::V,bučot,póg
2755,küssen::V,skūpstīt,póg
2756,wiegen::V,гудрӧдлыны,bog
2757,wiegen::V,гудрӧдлыны,luasc
2758,wiegen::V,šūpot,bog
2759,wiegen::V,šūpot,luasc
2760,zudecken::V,веввттьыны,clúdaigh
2761,zudecken::V,apklāt,clúdaigh
2762,zudecken::V,aizsegt,clúdaigh
2763,wecken::V,садьмӧдны,dúisigh
2764,wecken::V,чуксавны,dúisigh
2765,wecken::V,modināt,dúisigh
2766,zeigen::V,петкӧдлыны,taispeáin
2767,zeigen::V,rādīt,taispeáin
2768,führen::V,нуӧдны,treoraigh
2769,führen::V,vadīt,treoraigh
2770,lehren::V,велӧдны,múin
2771,lehren::V,велӧдны,teagasc
2772,lehren::V,mācīt,múin
2773,lehren::V,mācīt,teagasc
2774,lehren::V,iemācīt,múin
2775,lehren::V,iemācīt,teagasc
2776,unterrichten::V,велӧдны,múin
2777,unterrichten::V,велӧдны,teagasc
2778,unterrichten::V,apmācīt,múin
2779,unterrichten::V,apmācīt,teagasc
2780,aufziehen::V,быдтыны,tóg
2781,aufziehen::V,uzaudzināt,tóg
2782,leiten::V,веськӧдлыны,tá i gceannas ar
2783,leiten::V,vadīt,tá i gceannas ar
2784,leiten::V,pārzināt,tá i gceannas ar
2785,antreiben::V,тэрмӧдны,gríosaigh
2786,antreiben::V,urdīt,gríosaigh
2787,antreiben::V,mudināt,gríosaigh
2788,lassen::V,тшӧктыны,cuir ag
2789,lassen::V,ļaut,cuir ag
2790,einladen::V,корны,cuir cuireadh ar
2791,einladen::V,ielūgt,cuir cuireadh ar
2792,einladen::V,aicināt,cuir cuireadh ar
2793,vereinigen::V,ӧтувтны,aontaigh
2794,vereinigen::V,котыртны,aontaigh
2795,vereinigen::V,vienot,aontaigh
2796,vereinigen::V,apvienot,aontaigh
2797,besuchen::V,волыны,tabhair cuairt ar
2798,besuchen::V,ветлыны,tabhair cuairt ar
2799,besuchen::V,apciemot,tabhair cuairt ar
2800,treffen::V,вочаӧдны,cas ar
2801,treffen::V,вочаӧдны,buail le
2802,treffen::V,паныдавны,cas ar
2803,treffen::V,паныдавны,buail le
2804,treffen::V,satikt,cas ar
2805,treffen::V,satikt,buail le
2806,treffen::V,sastapt,cas ar
2807,treffen::V,sastapt,buail le
2808,sich versammeln::V,лӧсьӧдчыны,bailigh
2809,sich versammeln::V,лӧсьӧдчыны,cruinnigh
2810,sich versammeln::V,salasīties,bailigh
2811,sich versammeln::V,salasīties,cruinnigh
2812,sich versammeln::V,sapulcēties,bailigh
2813,sich versammeln::V,sapulcēties,cruinnigh
2814,spielen::V,ворсны,imir
2815,spielen::V,ворсны,tá ag spraoi
2816,spielen::V,spēlēt,imir
2817,spielen::V,spēlēt,tá ag spraoi
2818,spielen::V,spēlēties,imir
2819,spielen::V,spēlēties,tá ag spraoi
2820,singen::V,сьывны,can
2821,singen::V,dziedāt,can
2822,tanzen::V,йӧктыны,rinc
2823,tanzen::V,йӧктыны,damhsaigh
2824,tanzen::V,diet,rinc
2825,tanzen::V,diet,damhsaigh
2826,tanzen::V,dejot,rinc
2827,tanzen::V,dejot,damhsaigh
2828,tanzen::V,dancot,rinc
2829,tanzen::V,dancot,damhsaigh
2830,sich trennen::V,торйӧдчыны,scar
2831,sich trennen::V,šķirties,scar
2832,sich trennen::V,izšķirties,scar
2833,verlassen::V,эновтны,fág
2834,verlassen::V,atstāt,fág
2835,retten::V,видзны,tarrtháil
2836,retten::V,мездыны,tarrtháil
2837,retten::V,glābt,tarrtháil
2838,bewachen::V,видзны,cosain
2839,bewachen::V,видзны,gardáil
2840,bewachen::V,sargāt,cosain
2841,bewachen::V,sargāt,gardáil
2842,schützen::V,видзны,cosain
2843,schützen::V,pasargāt,cosain
2844,schützen::V,aizsargāt,cosain
2845,verteidigen::V,дорйыны,cosain
2846,verteidigen::V,aizstāvēt,cosain
2847,sich schlagen::V,косясьны,tá ag bruíon
2848,sich schlagen::V,kauties,tá ag bruíon
2849,sich schlagen::V,izkauties,tá ag bruíon
2850,schießen::V,лыйны,caith
2851,schießen::V,лыйны,scaoil
2852,schießen::V,šaut,caith
2853,schießen::V,šaut,scaoil
2854,schießen::V,šaudīt,caith
2855,schießen::V,šaudīt,scaoil
2856,siegen::V,вермыны,bain
2857,siegen::V,вермыны,buaigh
2858,siegen::V,uzvarēt,bain
2859,siegen::V,uzvarēt,buaigh
2860,ärgern::V,лӧгӧдны,cuir isteach ar
2861,ärgern::V,лёкмӧдны,cuir isteach ar
2862,ärgern::V,скӧрмӧдны,cuir isteach ar
2863,ärgern::V,sadusmot,cuir isteach ar
2864,schlagen::V,вартны,buail
2865,schlagen::V,sist,buail
2866,schlagen::V,triekt,buail
2867,treten::V,лёгны,ciceáil
2868,treten::V,майкны,ciceáil
2869,treten::V,mīt,ciceáil
2870,treten::V,paspert,ciceáil
2871,stechen::V,бышткыны,sáigh
2872,stechen::V,durt,sáigh
2873,stoßen::V,тойлыны,brúigh
2874,stoßen::V,тойлыны,soncáil
2875,stoßen::V,йӧткавны,brúigh
2876,stoßen::V,йӧткавны,soncáil
2877,stoßen::V,grūst,brúigh
2878,stoßen::V,grūst,soncáil
2879,stehlen::V,гусявны,goid
2880,stehlen::V,zagt,goid
2881,stören::V,падмӧдны,cuir isteach ar
2882,stören::V,traucēt,cuir isteach ar
2883,belästigen::V,дӧзмӧдны,cuir as do
2884,belästigen::V,apgrūtināt,cuir as do
2885,verbergen::V,дзебны,ceil
2886,verbergen::V,сайӧдны,ceil
2887,verbergen::V,slēpt,ceil
2888,verbergen::V,paslēpt,ceil
2889,täuschen::V,пӧръявны,cuir dallamullóg ar
2890,täuschen::V,ылӧдны,cuir dallamullóg ar
2891,täuschen::V,mānīt,cuir dallamullóg ar
2892,täuschen::V,maldināt,cuir dallamullóg ar
2893,betrügen::V,сӧрны,déan calaois ar
2894,betrügen::V,krāpt,déan calaois ar
2895,betrügen::V,apkrāpt,déan calaois ar
2896,töten::V,вины,maraigh
2897,töten::V,nāvēt,maraigh
2898,töten::V,nogalināt,maraigh
2899,wohnen::V,овны,cuir faoi
2900,wohnen::V,овны,tá ina chónaí
2901,wohnen::V,dzīvot,cuir faoi
2902,wohnen::V,dzīvot,tá ina chónaí
2903,arbeiten::V,уджавны,oibrigh
2904,arbeiten::V,strādāt,oibrigh
2905,arbeiten::V,darboties,oibrigh
2906,sammeln::V,чукӧртны,bailigh
2907,sammeln::V,чукӧртны,cruinnigh
2908,sammeln::V,vākt,bailigh
2909,sammeln::V,vākt,cruinnigh
2910,pflücken::V,вотны,pioc
2911,pflücken::V,ӧктыны,pioc
2912,pflücken::V,raut,pioc
2913,pflücken::V,plūkt,pioc
2914,jagen::V,кыйсьыны,seilg
2915,jagen::V,medīt,seilg
2916,fischen::V,чери кыйны,iasc
2917,fischen::V,zvejot,iasc
2918,fassen::V,кутны,beir ar
2919,fassen::V,saķert,beir ar
2920,hüten::V,видзны,aoirigh
2921,hüten::V,йирӧдны,aoirigh
2922,hüten::V,ganīt,aoirigh
2923,treiben::V,вӧтлыны,seol
2924,treiben::V,вӧтлыны,tiomáin
2925,treiben::V,dzīt,seol
2926,treiben::V,dzīt,tiomáin
2927,anbinden::V,домавны,ceangail
2928,anbinden::V,piesiet,ceangail
2929,anbinden::V,piesaistīt,ceangail
2930,füttern::V,вердны,cothaigh
2931,füttern::V,вердны,beathaigh
2932,füttern::V,barot,cothaigh
2933,füttern::V,barot,beathaigh
2934,melken::V,лысьтыны,bligh
2935,melken::V,лысьтыны,crúigh
2936,melken::V,slaukt,bligh
2937,melken::V,slaukt,crúigh
2938,hacken::V,керавны,gearr
2939,hacken::V,kapāt,gearr
2940,gießen::V,киськавны,uiscigh
2941,gießen::V,liet,uiscigh
2942,gießen::V,laistīt,uiscigh
2943,reifen::V,кисьмыны,aibigh
2944,reifen::V,briest,aibigh
2945,zubereiten::V,дасьтыны,cócaráil
2946,zubereiten::V,taisīt,cócaráil
2947,zubereiten::V,gatavot,cócaráil
2948,kochen::V,пуны,bruith
2949,kochen::V,пуны,beirigh
2950,kochen::V,vārīt,bruith
2951,kochen::V,vārīt,beirigh
2952,backen::V,пӧжавны,bácáil
2953,backen::V,cept,bácáil
2954,braten::V,пражитны,róst
2955,braten::V,пражитны,frioch
2956,braten::V,cept,róst
2957,braten::V,cept,frioch
2958,braten::V,cepināt,róst
2959,braten::V,cepināt,frioch
2960,umrühren::V,сорлавны,measc
