,Concept_ID,lv,br
2240,behindern::V,джӧмдӧдны,diaezañ
2241,behindern::V,kavēt,diaezañ
2242,behindern::V,aizkavēt,diaezañ
2243,verderben::V,тшыкӧдны,lovrañ
2244,verderben::V,sabojāt,lovrañ
2245,beschädigen::V,тшыкӧдны,gwallegañ
2246,beschädigen::V,bojāt,gwallegañ
2247,beschädigen::V,maitāt,gwallegañ
2248,zerbrechen::V,жуглыны,torriñ
2249,zerbrechen::V,salauzt,torriñ
2250,zerbrechen::V,sadauzīt,torriñ
2251,zerreißen::V,орӧдны,diroegiñ
2252,zerreißen::V,pārraut,diroegiñ
2253,zerstören::V,жугӧдны,distrujañ
2254,zerstören::V,кисьтны,distrujañ
2255,zerstören::V,косявны,distrujañ
2256,zerstören::V,graut,distrujañ
2257,zerstören::V,sagraut,distrujañ
2258,verbrennen::V,сотны,deviñ
2259,verbrennen::V,сотчыны,deviñ
2260,verbrennen::V,dedzināt,deviñ
2261,verbrennen::V,sadedzināt,deviñ
2262,geben::V,сетны,reiñ
2263,geben::V,dot,reiñ
2264,geben::V,padot,reiñ
2265,reichen::V,сетны,
2266,reichen::V,padot,
2267,reichen::V,sniegt,
2268,schenken::V,козьнавны,donezonañ
2269,schenken::V,dāvāt,donezonañ
2270,schenken::V,dāvināt,donezonañ
2271,versprechen::V,кыв сетны,prometiñ
2272,versprechen::V,solīt,prometiñ
2273,versprechen::V,apsolīt,prometiñ
2274,wünschen::V,кӧсйыны,hetiñ
2275,wünschen::V,vēlēt,hetiñ
2276,wünschen::V,novēlēt,hetiñ
2277,loben::V,ошкыны,feurmiñ
2278,loben::V,lielīt,feurmiñ
2279,küssen::V,окавны,pokat
2280,küssen::V,bučot,pokat
2281,küssen::V,skūpstīt,pokat
2282,wiegen::V,гудрӧдлыны,pouezañ
2283,wiegen::V,šūpot,pouezañ
2284,zudecken::V,веввттьыны,goloiñ
2285,zudecken::V,apklāt,goloiñ
2286,zudecken::V,aizsegt,goloiñ
2287,wecken::V,садьмӧдны,dihuniñ
2288,wecken::V,чуксавны,dihuniñ
2289,wecken::V,modināt,dihuniñ
2290,zeigen::V,петкӧдлыны,diskouez
2291,zeigen::V,rādīt,diskouez
2292,führen::V,нуӧдны,kas
2293,führen::V,vadīt,kas
2294,lehren::V,велӧдны,deskiñ
2295,lehren::V,mācīt,deskiñ
2296,lehren::V,iemācīt,deskiñ
2297,unterrichten::V,велӧдны,kelenn
2298,unterrichten::V,apmācīt,kelenn
2299,aufziehen::V,быдтыны,
2300,aufziehen::V,uzaudzināt,
2301,leiten::V,веськӧдлыны,bleinañ
2302,leiten::V,vadīt,bleinañ
2303,leiten::V,pārzināt,bleinañ
2304,antreiben::V,тэрмӧдны,poulzañ
2305,antreiben::V,urdīt,poulzañ
2306,antreiben::V,mudināt,poulzañ
2307,lassen::V,тшӧктыны,leuskel
2308,lassen::V,ļaut,leuskel
2309,einladen::V,корны,pediñ
2310,einladen::V,ielūgt,pediñ
2311,einladen::V,aicināt,pediñ
2312,vereinigen::V,ӧтувтны,unisañ
2313,vereinigen::V,котыртны,unisañ
2314,vereinigen::V,vienot,unisañ
2315,vereinigen::V,apvienot,unisañ
2316,besuchen::V,волыны,gweladenniñ
2317,besuchen::V,ветлыны,gweladenniñ
2318,besuchen::V,apciemot,gweladenniñ
2319,treffen::V,вочаӧдны,kejal
2320,treffen::V,вочаӧдны,ankontrañ
2321,treffen::V,паныдавны,kejal
2322,treffen::V,паныдавны,ankontrañ
2323,treffen::V,satikt,kejal
2324,treffen::V,satikt,ankontrañ
2325,treffen::V,sastapt,kejal
2326,treffen::V,sastapt,ankontrañ
2327,sich versammeln::V,лӧсьӧдчыны,bodennañ
2328,sich versammeln::V,salasīties,bodennañ
2329,sich versammeln::V,sapulcēties,bodennañ
2330,spielen::V,ворсны,c'hoari
2331,spielen::V,spēlēt,c'hoari
2332,spielen::V,spēlēties,c'hoari
2333,singen::V,сьывны,kanañ
2334,singen::V,dziedāt,kanañ
2335,tanzen::V,йӧктыны,dañsal
2336,tanzen::V,diet,dañsal
2337,tanzen::V,dejot,dañsal
2338,tanzen::V,dancot,dañsal
2339,sich trennen::V,торйӧдчыны,dispartiañ
2340,sich trennen::V,šķirties,dispartiañ
2341,sich trennen::V,izšķirties,dispartiañ
2342,verlassen::V,эновтны,lezel
2343,verlassen::V,atstāt,lezel
2344,retten::V,видзны,saveteiñ
2345,retten::V,мездыны,saveteiñ
2346,retten::V,glābt,saveteiñ
2347,bewachen::V,видзны,mesa
2348,bewachen::V,sargāt,mesa
2349,schützen::V,видзны,diwall
2350,schützen::V,pasargāt,diwall
2351,schützen::V,aizsargāt,diwall
2352,verteidigen::V,дорйыны,difenn
2353,verteidigen::V,aizstāvēt,difenn
2354,sich schlagen::V,косясьны,lopañ
2355,sich schlagen::V,kauties,lopañ
2356,sich schlagen::V,izkauties,lopañ
2357,schießen::V,лыйны,
2358,schießen::V,šaut,
2359,schießen::V,šaudīt,
2360,siegen::V,вермыны,trec'hiñ
2361,siegen::V,uzvarēt,trec'hiñ
2362,ärgern::V,лӧгӧдны,hegasiñ
2363,ärgern::V,лёкмӧдны,hegasiñ
2364,ärgern::V,скӧрмӧдны,hegasiñ
2365,ärgern::V,sadusmot,hegasiñ
2366,schlagen::V,вартны,skeiñ
2367,schlagen::V,sist,skeiñ
2368,schlagen::V,triekt,skeiñ
2369,treten::V,лёгны,botaouiñ
2370,treten::V,майкны,botaouiñ
2371,treten::V,mīt,botaouiñ
2372,treten::V,paspert,botaouiñ
2373,stechen::V,бышткыны,pikat
2374,stechen::V,durt,pikat
2375,stoßen::V,тойлыны,stokañ
2376,stoßen::V,йӧткавны,stokañ
2377,stoßen::V,grūst,stokañ
2378,stehlen::V,гусявны,laerezh
2379,stehlen::V,zagt,laerezh
2380,stören::V,падмӧдны,direnkañ
2381,stören::V,traucēt,direnkañ
2382,belästigen::V,дӧзмӧдны,dregasiñ
2383,belästigen::V,apgrūtināt,dregasiñ
2384,verbergen::V,дзебны,skoachañ
2385,verbergen::V,сайӧдны,skoachañ
2386,verbergen::V,slēpt,skoachañ
2387,verbergen::V,paslēpt,skoachañ
2388,täuschen::V,пӧръявны,tromplañ
2389,täuschen::V,ылӧдны,tromplañ
2390,täuschen::V,mānīt,tromplañ
2391,täuschen::V,maldināt,tromplañ
2392,betrügen::V,сӧрны,lorbañ
2393,betrügen::V,krāpt,lorbañ
2394,betrügen::V,apkrāpt,lorbañ
2395,töten::V,вины,lazhañ
2396,töten::V,nāvēt,lazhañ
2397,töten::V,nogalināt,lazhañ
2398,wohnen::V,овны,bezañ o chom
2399,wohnen::V,dzīvot,bezañ o chom
2400,arbeiten::V,уджавны,labourat
2401,arbeiten::V,strādāt,labourat
2402,arbeiten::V,darboties,labourat
2403,sammeln::V,чукӧртны,dastum
2404,sammeln::V,vākt,dastum
2405,pflücken::V,вотны,kuntuilhañ
2406,pflücken::V,ӧктыны,kuntuilhañ
2407,pflücken::V,raut,kuntuilhañ
2408,pflücken::V,plūkt,kuntuilhañ
2409,jagen::V,кыйсьыны,chaseal
2410,jagen::V,medīt,chaseal
2411,fischen::V,чери кыйны,pesketa
2412,fischen::V,zvejot,pesketa
2413,fassen::V,кутны,pakañ
2414,fassen::V,saķert,pakañ
2415,hüten::V,видзны,geota
2416,hüten::V,йирӧдны,geota
2417,hüten::V,ganīt,geota
2418,treiben::V,вӧтлыны,
2419,treiben::V,dzīt,
2420,anbinden::V,домавны,stagañ
2421,anbinden::V,piesiet,stagañ
2422,anbinden::V,piesaistīt,stagañ
2423,füttern::V,вердны,boueta
2424,füttern::V,barot,boueta
2425,melken::V,лысьтыны,goro
2426,melken::V,slaukt,goro
2427,hacken::V,керавны,difrakal
2428,hacken::V,kapāt,difrakal
2429,gießen::V,киськавны,dourañ
2430,gießen::V,liet,dourañ
2431,gießen::V,laistīt,dourañ
2432,reifen::V,кисьмыны,azviñ
2433,reifen::V,briest,azviñ
2434,zubereiten::V,дасьтыны,keginañ
2435,zubereiten::V,taisīt,keginañ
2436,zubereiten::V,gatavot,keginañ
2437,kochen::V,пуны,poazhañ
2438,kochen::V,vārīt,poazhañ
2439,backen::V,пӧжавны,fritañ
2440,backen::V,cept,fritañ
2441,braten::V,пражитны,rostañ
2442,braten::V,cept,rostañ
2443,braten::V,cepināt,rostañ
2444,umrühren::V,сорлавны,
2445,umrühren::V,maisīt,
2446,umrühren::V,apmaisīt,
2447,stricken::V,кӧртны,stammañ
2448,stricken::V,adīt,stammañ
2449,nähen::V,вурны,gwriat
2450,nähen::V,šūt,gwriat
2451,färben::V,мичӧдны,livañ
2452,färben::V,краситны,livañ
2453,färben::V,krāsot,livañ
2454,färben::V,nokrāsot,livañ
2455,reinigen::V,весавны,naetañ
2456,reinigen::V,tīrīt,naetañ
2457,reinigen::V,attīrīt,naetañ
2458,waschen::V,мыськыны,gwalc'hiñ
2459,waschen::V,mazgāt,gwalc'hiñ
2460,abwischen::V,чышкыны,torchañ
2461,abwischen::V,noslaucīt,torchañ
2462,spülen::V,пожъявны,disgwalc'hiñ
2463,spülen::V,skalot,disgwalc'hiñ
2464,fegen::V,чышкыны,skubañ
2465,fegen::V,slaucīt,skubañ
2466,kehren::V,чышкыны,skubañ
2467,kehren::V,mēzt,skubañ
2468,baden::V,купайтчыны,kouronkañ
2469,baden::V,peldēties,kouronkañ
2470,sich waschen::V,мыссьыны,en em walc'hiñ
2471,sich waschen::V,mazgāties,en em walc'hiñ
2472,ausziehen::V,пӧрччӧдны,
2473,ausziehen::V,noģērbt,
2474,anziehen::V,кӧмавны,
2475,anziehen::V,пасьтавны,
2476,anziehen::V,uzvilkt,
2477,sich anziehen::V,пасьтасьны,gwiskañ
2478,sich anziehen::V,apģērbties,gwiskañ
2479,kämmen::V,сынавны,kribat
2480,kämmen::V,sukāt,kribat
2481,schmücken::V,мичмӧдны,kinklañ
2482,schmücken::V,rotāt,kinklañ
2483,schmücken::V,greznot,kinklañ
2484,sagen::V,шуны,larêt
2485,sagen::V,шуны,lavaret
2486,sagen::V,висьтавны,larêt
2487,sagen::V,висьтавны,lavaret
2488,sagen::V,teikt,larêt
2489,sagen::V,teikt,lavaret
2490,sprechen::V,сёрнитны,komz
2491,sprechen::V,runāt,komz
2492,reden::V,сёрнитны,kaozeal
2493,reden::V,norunāt,kaozeal
2494,sich unterhalten::V,сёрнитны,balbotal
2495,sich unterhalten::V,варовитны,balbotal
2496,sich unterhalten::V,sarunāties,balbotal
2497,fragen::V,юавны,goulenn
2498,fragen::V,jautāt,goulenn
2499,bitten::V,корны,goulenn
2500,bitten::V,lūgt,goulenn
2501,bitten::V,prasīt,goulenn
2502,erzählen::V,висьтавны,kontañ
2503,erzählen::V,stāstīt,kontañ
2504,mitteilen::V,юӧртны,kemenn
2505,mitteilen::V,висьтавны,kemenn
2506,mitteilen::V,pavēstīt,kemenn
2507,nennen::V,шуны,anviñ
2508,nennen::V,ним сетны,anviñ
2509,nennen::V,saukt,anviñ
2510,rufen::V,корны,gelver
2511,rufen::V,saukt,gelver
2512,prahlen::V,ошйысьны,fougeal
2513,prahlen::V,lielīties,fougeal
2514,übersetzen::V,вуджӧдны,treiñ
2515,übersetzen::V,tulkot,treiñ
2516,übersetzen::V,pārtulkot,treiñ
2517,denken::V,мӧвпавны,soñjal
2518,denken::V,domāt,soñjal
2519,glauben::V,эскыны,krediñ
2520,glauben::V,ticēt,krediñ
2521,bemerken::V,казявны,apresevañ
2522,bemerken::V,ievērot,apresevañ
2523,bemerken::V,ieraudzīt,apresevañ
2524,erkennen::V,тӧдмавны,anavout
2525,erkennen::V,pazīt,anavout
2526,erkennen::V,atpazīt,anavout
2527,begreifen::V,вежӧртны,meizañ
2528,begreifen::V,гӧгӧрвоны,meizañ
2529,begreifen::V,jēgt,meizañ
2530,begreifen::V,apjēgt,meizañ
2531,verstehen::V,вежӧртны,kompren
2532,verstehen::V,гӧгӧрвоны,kompren
2533,verstehen::V,saprast,kompren
2534,lernen::V,вeлöдчыны,deskiñ
2535,lernen::V,mācīties,deskiñ
2536,wissen::V,тӧдны,gouzout
2537,wissen::V,zināt,gouzout
2538,sich erinnern an::V,казьтывны,kaout soñj e
2539,sich erinnern an::V,дум вылӧ уськӧдны,kaout soñj e
2540,sich erinnern an::V,atminēties,kaout soñj e
2541,vergessen::V,вунӧдны,ankouaat
2542,vergessen::V,mirst,ankouaat
2543,vergessen::V,aizmirst,ankouaat
2544,messen::V,муртавны,muzuliañ
2545,messen::V,mērīt,muzuliañ
2546,zählen::V,лыддьыны,kontañ
2547,zählen::V,skaitīt,kontañ
2548,rechnen::V,лыддьыны,jedañ
2549,rechnen::V,rēķināt,jedañ
2550,lesen::V,лыддьыны,lenn
2551,lesen::V,lasīt,lenn
2552,malen::V,серпасавны,livañ
2553,malen::V,gleznot,livañ
2554,zeichnen::V,серпасавны,tresañ
2555,zeichnen::V,zīmēt,tresañ
2556,schreiben::V,гижны,skrivañ
2557,schreiben::V,rakstīt,skrivañ
2558,besitzen::V,лоны,kaout
2559,besitzen::V,piederēt,kaout
2560,kaufen::V,ньӧбны,prenañ
2561,kaufen::V,pirkt,prenañ
2562,verkaufen::V,вузавны,gwerzhañ
2563,verkaufen::V,pārdot,gwerzhañ
2564,bezahlen::V,мынтыны,paeañ
2565,bezahlen::V,мынтысьны,paeañ
2566,bezahlen::V,apmaksāt,paeañ
2567,zahlen::V,мынтыны,paeañ
2568,zahlen::V,maksāt,paeañ
2569,beherrschen::V,ас улын кутны,mestroniañ
2570,beherrschen::V,valdīt,mestroniañ
2571,ertragen::V,пыкны,anduriñ
2572,ertragen::V,лэптыны,anduriñ
2573,ertragen::V,panest,anduriñ
2574,ertragen::V,paciest,anduriñ
