,Concept_ID,se,tt
6538,verlieren::V,rââ´ppted,югалту
6539,verlieren::V,ка̄дхэ,югалту
6540,verlieren::V,кӯдтъе,югалту
6541,fallen lassen::V,gahtjehtidh,төшерү
6542,fallen lassen::V,luojttet,төшерү
6543,fallen lassen::V,luojttalit,төшерү
6544,fallen lassen::V,gahčahit,төшерү
6545,fallen lassen::V,lyeš'tiđ,төшерү
6546,fallen lassen::V,kočâttiđ,төшерү
6547,fallen lassen::V,rõpsted,төшерү
6548,fallen lassen::V,kõõččted,төшерү
6549,fallen lassen::V,ёҏтэ,төшерү
6550,fallen lassen::V,кэчхэ,төшерү
6551,machen::V,daajhtodh,ясау
6552,machen::V,daajhtodh,эшләү
6553,machen::V,dahkat,ясау
6554,machen::V,dahkat,эшләү
6555,machen::V,dahkat,ясау
6556,machen::V,dahkat,эшләү
6557,machen::V,rähtiđ,ясау
6558,machen::V,rähtiđ,эшләү
6559,machen::V,raajjâd,ясау
6560,machen::V,raajjâd,эшләү
6561,machen::V,tue´j'jeed,ясау
6562,machen::V,tue´j'jeed,эшләү
6563,machen::V,тӯййше,ясау
6564,machen::V,тӯййше,эшләү
6565,machen::V,ӣллькье,ясау
6566,machen::V,ӣллькье,эшләү
6567,herstellen::V,skaepiedidh,ясау
6568,herstellen::V,buvtadit,ясау
6569,herstellen::V,dudjot,ясау
6570,herstellen::V,a'mnâstiđ,ясау
6571,herstellen::V,va'lmâštiđ,ясау
6572,herstellen::V,vaalmšted,ясау
6573,herstellen::V,лыххкэ,ясау
6574,herstellen::V,ӣллькье,ясау
6575,bauen::V,bigkedh,кору
6576,bauen::V,biggit,кору
6577,bauen::V,ráhkadit,кору
6578,bauen::V,huksiđ,кору
6579,bauen::V,raajjâd,кору
6580,bauen::V,тӯййше,кору
6581,reparieren::V,davvodh,төзәтү
6582,reparieren::V,divvot,төзәтү
6583,reparieren::V,divvut,төзәтү
6584,reparieren::V,tivvoođ,төзәтү
6585,reparieren::V,čihtâđ,төзәтү
6586,reparieren::V,teevvad,төзәтү
6587,reparieren::V,чиннэ,төзәтү
6588,verbessern::V,bueriedidh,яхшырту
6589,verbessern::V,báredit,яхшырту
6590,verbessern::V,buoredit,яхшырту
6591,verbessern::V,buoridit,яхшырту
6592,verbessern::V,pye'rediđ,яхшырту
6593,verbessern::V,pue´reed,яхшырту
6594,verbessern::V,шӣгнэ,яхшырту
6595,ändern::V,jeatjahtehtedh,үзгәртү
6596,ändern::V,rievddadit,үзгәртү
6597,ändern::V,muhttit,үзгәртү
6598,ändern::V,molsut,үзгәртү
6599,ändern::V,mutteđ,үзгәртү
6600,ändern::V,mu´tted,үзгәртү
6601,ändern::V,вуайхе,үзгәртү
6602,ändern::V,ка̄вьсе,үзгәртү
6603,graben::V,berkedh,казу
6604,graben::V,kroehkedh,казу
6605,graben::V,bállet,казу
6606,graben::V,goaivut,казу
6607,graben::V,roggat,казу
6608,graben::V,kuái'vuđ,казу
6609,graben::V,rääppad,казу
6610,graben::V,kuäivvad,казу
6611,graben::V,ра̄бпэ,казу
6612,graben::V,куаййве,казу
6613,beugen::V,sojjedidh,ию
6614,beugen::V,såjådit,ию
6615,beugen::V,sojahit,ию
6616,beugen::V,sujâttiđ,ию
6617,beugen::V,kå´mrded,ию
6618,beugen::V,njikklõõttâd,ию
6619,beugen::V,сойхьтэ,ию
6620,beugen::V,то̄а̄ххкэ,ию
6621,beugen::V,нигклаххьтэ,ию
6622,biegen::V,sojjehtidh,бөгү
6623,biegen::V,såjådit,бөгү
6624,biegen::V,niejddet,бөгү
6625,biegen::V,sojahit,бөгү
6626,biegen::V,čipteđ,бөгү
6627,biegen::V,soojted,бөгү
6628,biegen::V,сойхьтэ,бөгү
6629,drehen::V,jårrehtidh,бору
6630,drehen::V,jårrehtidh,бөтерү
6631,drehen::V,bådnjåt,бору
6632,drehen::V,bådnjåt,бөтерү
6633,drehen::V,botnjat,бору
6634,drehen::V,botnjat,бөтерү
6635,drehen::V,jurâttiđ,бору
6636,drehen::V,jurâttiđ,бөтерү
6637,drehen::V,jåårǥlâ´tted,бору
6638,drehen::V,jåårǥlâ´tted,бөтерү
6639,drehen::V,чоӊӊтэ,бору
6640,drehen::V,чоӊӊтэ,бөтерү
6641,wenden::V,jarkelidh,бору
6642,wenden::V,jårggålit,бору
6643,wenden::V,jorgalit,бору
6644,wenden::V,jurgâliđ,бору
6645,wenden::V,jåårǥlâ´tted,бору
6646,wenden::V,вӣррлаххътэ,бору
6647,wenden::V,ка̄вьсе,бору
6648,umdrehen::V,jarkedh,түнтәрү
6649,umdrehen::V,måttsåstit,түнтәрү
6650,umdrehen::V,botnjat,түнтәрү
6651,umdrehen::V,jorgođ,түнтәрү
6652,umdrehen::V,jårǥsted,түнтәрү
6653,umdrehen::V,коамьхе,түнтәрү
6654,umdrehen::V,калльтлэ,түнтәрү
6655,heben::V,luknjedh,күтәрү
6656,heben::V,baavhkestidh,күтәрү
6657,heben::V,bajedit,күтәрү
6658,heben::V,loktet,күтәрү
6659,heben::V,bajidit,күтәрү
6660,heben::V,pajediđ,күтәрү
6661,heben::V,kokkiđ,күтәрү
6662,heben::V,kaggâd,күтәрү
6663,heben::V,pââ´jeed,күтәрү
6664,heben::V,пайнэ,күтәрү
6665,heben::V,пайнэллэ,күтәрү
6666,hochheben::V,lutnjedh,күтәрү
6667,hochheben::V,låggŋit,күтәрү
6668,hochheben::V,loktet,күтәрү
6669,hochheben::V,pajediđ,күтәрү
6670,hochheben::V,kuåstteed,күтәрү
6671,hochheben::V,пайнэ,күтәрү
6672,ergreifen::V,fihkelidh,эләктерү
6673,ergreifen::V,sårjjot,эләктерү
6674,ergreifen::V,doahppit,эләктерү
6675,ergreifen::V,fáhtet,эләктерү
6676,ergreifen::V,tuáppuđ,эләктерү
6677,ergreifen::V,poppâ´tted,эләктерү
6678,ergreifen::V,каццсе,эләктерү
6679,ergreifen::V,туэрркэ,эләктерү
6680,ergreifen::V,ро̄а̄ппчье,эләктерү
6681,halten::V,steeredh,тоту
6682,halten::V,utniedidh,тоту
6683,halten::V,anedit,тоту
6684,halten::V,adnalit,тоту
6685,halten::V,doallat,тоту
6686,halten::V,toollâd,тоту
6687,halten::V,tue´rjjeed,тоту
6688,halten::V,туаррье,тоту
6689,drücken::V,dïelkestidh,кысу
6690,drücken::V,dieddet,кысу
6691,drücken::V,deaddit,кысу
6692,drücken::V,čárvet,кысу
6693,drücken::V,čárvuđ,кысу
6694,drücken::V,čärvvad,кысу
6695,drücken::V,teä´d'ded,кысу
6696,drücken::V,пе̄ррэ,кысу
6697,drücken::V,ра̄ппче,кысу
6698,schieben::V,vuetjedh,кузгату
6699,schieben::V,sjáhtjat,кузгату
6700,schieben::V,cáhkit,кузгату
6701,schieben::V,cuggâđ,кузгату
6702,schieben::V,oi´ǧǧeed,кузгату
6703,schieben::V,оййкье,кузгату
6704,kratzen::V,våhtsodh,тырнау
6705,kratzen::V,skreepedh,тырнау
6706,kratzen::V,ruohkkat,тырнау
6707,kratzen::V,ruohkastit,тырнау
6708,kratzen::V,gazzut,тырнау
6709,kratzen::V,kazzođ,тырнау
6710,kratzen::V,võckkâd,тырнау
6711,kratzen::V,кышшкэ,тырнау
6712,kratzen::V,каххьце,тырнау
6713,lecken::V,njåalodh,ялау
6714,lecken::V,njoallot,ялау
6715,lecken::V,njolodit,ялау
6716,lecken::V,njuálluđ,ялау
6717,lecken::V,njuällad,ялау
6718,lecken::V,нюаллэ,ялау
6719,beißen::V,gaektjedh,тешләү
6720,beißen::V,gássket,тешләү
6721,beißen::V,gáskestit,тешләү
6722,beißen::V,gáskit,тешләү
6723,beißen::V,käskiđ,тешләү
6724,beißen::V,kä´cǩǩed,тешләү
6725,beißen::V,ка̄ццьке,тешләү
6726,abreißen::V,bïhkedh,өзү
6727,abreißen::V,gajkkot,өзү
6728,abreißen::V,gaikkihit,өзү
6729,abreißen::V,roottâđ,өзү
6730,abreißen::V,ra´šǩǩeed,өзү
6731,abreißen::V,rååttad,өзү
6732,abreißen::V,ро̄дтҍе,өзү
6733,abreißen::V,пӯттҍкье,өзү
6734,abschneiden::V,tjoehpestidh,кыю
6735,abschneiden::V,tjoehpestidh,кисү
6736,abschneiden::V,jallat,кыю
6737,abschneiden::V,jallat,кисү
6738,abschneiden::V,čuohppat,кыю
6739,abschneiden::V,čuohppat,кисү
6740,abschneiden::V,jogâldiđ,кыю
6741,abschneiden::V,jogâldiđ,кисү
6742,abschneiden::V,geerelidh,кыю
6743,abschneiden::V,geerelidh,кисү
6744,abschneiden::V,е̄дтэ,кыю
6745,abschneiden::V,е̄дтэ,кисү
6746,abschneiden::V,е̄дтлэ,кыю
6747,abschneiden::V,е̄дтлэ,кисү
6748,binden::V,gårredidh,бәйләү
6749,binden::V,tjadnat,бәйләү
6750,binden::V,gárrat,бәйләү
6751,binden::V,čoonnâđ,бәйләү
6752,binden::V,čõõnnâd,бәйләү
6753,binden::V,čuõlmmâd,бәйләү
6754,binden::V,ко̄ррэ,бәйләү
6755,binden::V,чӯллмдэ,бәйләү
6756,binden::V,ко̄а̄ррэ,бәйләү
6757,stecken::V,rïjtedh,төртү
6758,stecken::V,rïjtedh,тыгу
6759,stecken::V,tsævkkat,төртү
6760,stecken::V,tsævkkat,тыгу
6761,stecken::V,cáhkit,төртү
6762,stecken::V,cáhkit,тыгу
6763,stecken::V,cuggâđ,төртү
6764,stecken::V,cuggâđ,тыгу
6765,stecken::V,čuõ´ǧ'ǧeed,төртү
6766,stecken::V,čuõ´ǧ'ǧeed,тыгу
6767,stecken::V,чогксэ,төртү
6768,stecken::V,чогксэ,тыгу
6769,stecken::V,це̄ӈькхэ,төртү
6770,stecken::V,це̄ӈькхэ,тыгу
6771,brechen::V,dåajodh,сындыру
6772,brechen::V,tsåapkodh,сындыру
6773,brechen::V,doaddjut,сындыру
6774,brechen::V,cuvket,сындыру
6775,brechen::V,moorrâđ,сындыру
6776,brechen::V,mu´rdded,сындыру
6777,brechen::V,муррьтэ,сындыру
6778,klopfen::V,beenghkedh,шаку
6779,klopfen::V,beenghkedh,шакылдау
6780,klopfen::V,goalkkalit,шаку
6781,klopfen::V,goalkkalit,шакылдау
6782,klopfen::V,tsábbmet,шаку
6783,klopfen::V,tsábbmet,шакылдау
6784,klopfen::V,goalkit,шаку
6785,klopfen::V,goalkit,шакылдау
6786,klopfen::V,skoalkit,шаку
6787,klopfen::V,skoalkit,шакылдау
6788,klopfen::V,skuá'lkuttiđ,шаку
6789,klopfen::V,skuá'lkuttiđ,шакылдау
6790,klopfen::V,kuälkted,шаку
6791,klopfen::V,kuälkted,шакылдау
6792,klopfen::V,та̄гкэ,шаку
6793,klopfen::V,та̄гкэ,шакылдау
6794,hauen::V,beenghkedh,кыйнау
6795,hauen::V,tjuollat,кыйнау
6796,hauen::V,čuollat,кыйнау
6797,hauen::V,čurmâđ,кыйнау
6798,hauen::V,čâ´cǩǩed,кыйнау
6799,hauen::V,та̄гкэ,кыйнау
6800,hauen::V,ва̄сстэ,кыйнау
6801,kleben::V,njamkedh,ябыштыру
6802,kleben::V,dædnjodit,ябыштыру
6803,kleben::V,liibmet,ябыштыру
6804,kleben::V,taṃadiđ,ябыштыру
6805,kleben::V,li´jmmjed,ябыштыру
6806,kleben::V,нямхэ,ябыштыру
6807,reiben::V,daanjedh,ышку
6808,reiben::V,ruvvit,ышку
6809,reiben::V,ruvvet,ышку
6810,reiben::V,fiärruđ,ышку
6811,reiben::V,heârrad,ышку
6812,reiben::V,ru´vvjed,ышку
6813,reiben::V,е̄ррэ,ышку
6814,streichen::V,daejdedh,ягу
6815,streichen::V,badtjadidh,ягу
6816,streichen::V,vuojddat,ягу
6817,streichen::V,málet,ягу
6818,streichen::V,njuohtat,ягу
6819,streichen::V,njuottâđ,ягу
6820,streichen::V,puák'suđ,ягу
6821,streichen::V,påhssad,ягу
6822,streichen::V,мо̄а̄шшэ,ягу
6823,schleifen::V,slijhpedh,кайрау
6824,schleifen::V,sadjet,кайрау
6825,schleifen::V,sadjit,кайрау
6826,schleifen::V,šliipet,кайрау
6827,schleifen::V,saijeeđ,кайрау
6828,schleifen::V,sââjjad,кайрау
6829,schleifen::V,tabǯsted,кайрау
6830,schleifen::V,то̄а̄мчсе,кайрау
6831,schneiden::V,bietskedh,кисү
6832,schneiden::V,suoddat,кисү
6833,schneiden::V,tjuohppat,кисү
6834,schneiden::V,biesskedit,кисү
6835,schneiden::V,čuohppat,кисү
6836,schneiden::V,čuop'pâđ,кисү
6837,schneiden::V,čuõp'pâd,кисү
6838,schneiden::V,е̄дтэ,кисү
6839,schneiden::V,пе̄ррэ,кисү
6840,schneiden::V,чӯххпэ,кисү
6841,rütteln::V,firredh,селкетү
6842,rütteln::V,doargestit,селкетү
6843,rütteln::V,šluvgit,селкетү
6844,rütteln::V,pušteđ,селкетү
6845,rütteln::V,pu´štted,селкетү
6846,rütteln::V,пушшьтэ,селкетү
6847,schütteln::V,firredh,селкетү
6848,schütteln::V,sjavnnjet,селкетү
6849,schütteln::V,sillnat,селкетү
6850,schütteln::V,skullhet,селкетү
6851,schütteln::V,salkalit,селкетү
6852,schütteln::V,pušteđ,селкетү
6853,schütteln::V,pu´štted,селкетү
6854,schütteln::V,пушшьтэ,селкетү
6855,schwenken::V,svinhtedh,болгау
6856,schwenken::V,svikkastit,болгау
6857,schwenken::V,šlivgut,болгау
6858,schwenken::V,hiä'iluttiđ,болгау
6859,schwenken::V,heeilted,болгау
6860,schwenken::V,маххъе,болгау
6861,schütten::V,gurhkedh,кою
6862,schütten::V,hállit,кою
6863,schütten::V,liejkkit,кою
6864,schütten::V,leškiđ,кою
6865,schütten::V,virâttiđ,кою
6866,schütten::V,väällad,кою
6867,schütten::V,ва̄ллэ,кою
6868,füllen::V,dievhtedh,тутыру
6869,füllen::V,dievddet,тутыру
6870,füllen::V,deavdit,тутыру
6871,füllen::V,tevdiđ,тутыру
6872,füllen::V,tiudded,тутыру
6873,füllen::V,тӣввтэ,тутыру
6874,einwickeln::V,gïesedh,төрү
6875,einwickeln::V,giessat,төрү
6876,einwickeln::V,gárrat,төрү
6877,einwickeln::V,giessat,төрү
6878,einwickeln::V,gurpat,төрү
6879,einwickeln::V,kiessâđ,төрү
6880,einwickeln::V,ǩiõssâd,төрү
6881,einwickeln::V,кӣссэ,төрү
6882,tragen::V,guedtedh,ташу
6883,tragen::V,guoddet,ташу
6884,tragen::V,guoddit,ташу
6885,tragen::V,kyed'diđ,ташу
6886,tragen::V,kue´d'ded,ташу
6887,tragen::V,кӯннҌтэ,ташу
6888,schleppen::V,fatnehtidh,сөйрәү
6889,schleppen::V,fatnehtidh,өстерәү
6890,schleppen::V,sliehpit,сөйрәү
6891,schleppen::V,sliehpit,өстерәү
6892,schleppen::V,feastit,сөйрәү
6893,schleppen::V,feastit,өстерәү
6894,schleppen::V,vie'šidiđ,сөйрәү
6895,schleppen::V,vie'šidiđ,өстерәү
6896,schleppen::V,hinnađ,сөйрәү
6897,schleppen::V,hinnađ,өстерәү
6898,schleppen::V,nje´ʒʒed,сөйрәү
6899,schleppen::V,nje´ʒʒed,өстерәү
6900,schleppen::V,чуввкэ,сөйрәү
6901,schleppen::V,чуввкэ,өстерәү
6902,ziehen::V,giesedh,тарту
6903,ziehen::V,giesset,тарту
6904,ziehen::V,geassit,тарту
6905,ziehen::V,keessiđ,тарту
6906,ziehen::V,ǩie´ssed,тарту
6907,ziehen::V,ке̄ссе,тарту
6908,aufbewahren::V,vöörhkedh,саклау
6909,aufbewahren::V,vuorkkit,саклау
6910,aufbewahren::V,seailluhit,саклау
6911,aufbewahren::V,siä'iluttiđ,саклау
6912,aufbewahren::V,seeilted,саклау
6913,aufbewahren::V,рӯкнэ,саклау
6914,werfen::V,slampestidh,ыргыту
6915,werfen::V,bálkkot,ыргыту
6916,werfen::V,suhppet,ыргыту
6917,werfen::V,šlivgiđ,ыргыту
6918,werfen::V,čeâǥǥted,ыргыту
6919,werfen::V,суэххпэ,ыргыту
6920,fangen::V,bivtedh,тоту
6921,fangen::V,giddit,тоту
6922,fangen::V,bivdit,тоту
6923,fangen::V,toppiđ,тоту
6924,fangen::V,tää´vted,тоту
6925,fangen::V,та̄бпэ,тоту
6926,fangen::V,со̄а̄гкэ,тоту
6927,packen::V,doerelidh,эләктерү
6928,packen::V,kreemsedh,эләктерү
6929,packen::V,doahppit,эләктерү
6930,packen::V,doahput,эләктерү
6931,packen::V,tuáppuđ,эләктерү
6932,packen::V,ká'ivâstiđ,эләктерү
6933,packen::V,tää´vted,эләктерү
6934,packen::V,каццсе,эләктерү
6935,packen::V,туэрркэ,эләктерү
6936,packen::V,ро̄а̄ппчье,эләктерү
6937,verstecken::V,tjïekedh,яшерү
6938,verstecken::V,tjiehkat,яшерү
6939,verstecken::V,čiehkat,яшерү
6940,verstecken::V,čieḥâđ,яшерү
6941,verstecken::V,peittad,яшерү
6942,verstecken::V,пе̄йхьтэ,яшерү
6943,teilen::V,juekedh,бүлү
6944,teilen::V,juohket,бүлү
6945,teilen::V,juohkit,бүлү
6946,teilen::V,jyeḥiđ,бүлү
6947,teilen::V,jue´ǩǩed,бүлү
6948,teilen::V,ю̄гке,бүлү
6949,teilen::V,ра̄ттҍке,бүлү
6950,schicken::V,saadtodh,җибәрү
6951,schicken::V,sáddit,җибәрү
6952,schicken::V,sáddet,җибәрү
6953,schicken::V,vuo'lgâttiđ,җибәрү
6954,schicken::V,vuõltteed,җибәрү
6955,schicken::V,вӯлкхэ,җибәрү
6956,bringen::V,buektedh,китерү
6957,bringen::V,doalvvot,китерү
6958,bringen::V,buktit,китерү
6959,bringen::V,tuál'vuđ,китерү
6960,bringen::V,pu´htted,китерү
6961,bringen::V,пыххьтэ,китерү
6962,hinzufügen::V,dievhtedh,өстәү
6963,hinzufügen::V,duoddit,өстәү
6964,hinzufügen::V,lasedit,өстәү
6965,hinzufügen::V,lasihit,өстәү
6966,hinzufügen::V,lasettiđ,өстәү
6967,hinzufügen::V,lââ´zzted,өстәү
6968,hinzufügen::V,лажьхе,өстәү
6969,bekommen::V,åadtjodh,алу
6970,bekommen::V,åttjudit,алу
6971,bekommen::V,oažžut,алу
6972,bekommen::V,juksâđ,алу
6973,bekommen::V,uáž'žuđ,алу
6974,bekommen::V,vuäǯ'ǯâd,алу
6975,bekommen::V,вуаннче,алу
6976,erhalten::V,åadtjodh,алу
6977,erhalten::V,oadtjot,алу
6978,erhalten::V,oažžut,алу
6979,erhalten::V,uáž'žuđ,алу
6980,erhalten::V,vuäǯ'ǯâd,алу
6981,erhalten::V,ва̄лльтэ,алу
6982,nehmen::V,vaeltedh,алу
6983,nehmen::V,válldet,алу
6984,nehmen::V,váldit,алу
6985,nehmen::V,väldiđ,алу
6986,nehmen::V,vä´ldded,алу
6987,nehmen::V,ва̄лльтэ,алу
6988,wählen::V,veeljedh,сайлау
6989,wählen::V,válljit,сайлау
6990,wählen::V,válljet,сайлау
6991,wählen::V,valjiđ,сайлау
6992,wählen::V,vaalšed,сайлау
6993,wählen::V,va´lljeed,сайлау
6994,wählen::V,воалшэ,сайлау
6995,auswählen::V,veeljedh,сайлау
6996,auswählen::V,tjuolldet,сайлау
6997,auswählen::V,válljet,сайлау
6998,auswählen::V,valjiđ,сайлау
6999,auswählen::V,vaalšed,сайлау
7000,auswählen::V,va´lljeed,сайлау
7001,auswählen::V,воалшэ,сайлау
7002,bewahren::V,vaarjelidh,саклау
7003,bewahren::V,bisodit,саклау
7004,bewahren::V,várjjalit,саклау
7005,bewahren::V,seailluhit,саклау
7006,bewahren::V,varjâliđ,саклау
7007,bewahren::V,varjjled,саклау
7008,bewahren::V,ӣшшьтэ,саклау
7009,bewahren::V,во̄а̄ррьдэ,саклау
7010,behindern::V,hööptdeh,комачаулау
7011,behindern::V,hieredit,комачаулау
7012,behindern::V,muhttet,комачаулау
7013,behindern::V,eastadit,комачаулау
7014,behindern::V,estiđ,комачаулау
7015,behindern::V,coggâđ,комачаулау
7016,behindern::V,hettiđ,комачаулау
7017,behindern::V,cõggâd,комачаулау
7018,behindern::V,е̄кхэллэ,комачаулау
7019,verderben::V,biejstedh,бозу
7020,verderben::V,spedjat,бозу
7021,verderben::V,billistit,бозу
7022,verderben::V,pillediđ,бозу
7023,verderben::V,tårmmad,бозу
7024,verderben::V,pe´llsted,бозу
7025,verderben::V,тоаррмэ,бозу
7026,verderben::V,ма̄ййкэ,бозу
7027,beschädigen::V,fæjloedidh,бозу
7028,beschädigen::V,vahágahttet,бозу
7029,beschädigen::V,bilidit,бозу
7030,beschädigen::V,vahâgittiđ,бозу
7031,beschädigen::V,pä´rtteed,бозу
7032,beschädigen::V,муррьтэ,бозу
7033,zerbrechen::V,tsööpkedh,вату
7034,zerbrechen::V,doadjet,вату
7035,zerbrechen::V,cuvket,вату
7036,zerbrechen::V,cuov'kkiđ,вату
7037,zerbrechen::V,muårrâd,вату
7038,zerbrechen::V,cu´vǩǩeed,вату
7039,zerbrechen::V,муррьтэ,вату
7040,zerreißen::V,gejhkielidh,өзү
7041,zerreißen::V,gejhkielidh,ерту
7042,zerreißen::V,gajkudit,өзү
7043,zerreißen::V,gajkudit,ерту
7044,zerreißen::V,gaikkodit,өзү
7045,zerreißen::V,gaikkodit,ерту
7046,zerreißen::V,ráisket,өзү
7047,zerreißen::V,ráisket,ерту
7048,zerreißen::V,kiškođ,өзү
7049,zerreißen::V,kiškođ,ерту
7050,zerreißen::V,ra´šǩǩeed,өзү
7051,zerreißen::V,ra´šǩǩeed,ерту
7052,zerreißen::V,пуатткэ,өзү
7053,zerreißen::V,пуатткэ,ерту
7054,zerstören::V,eerjedh,җимерү
7055,zerstören::V,biejsstet,җимерү
7056,zerstören::V,håhkkidit,җимерү
7057,zerstören::V,heavahit,җимерү
7058,zerstören::V,duš'šadit,җимерү
7059,zerstören::V,bilidit,җимерү
7060,zerstören::V,hevâttiđ,җимерү
7061,zerstören::V,hiâvted,җимерү
7062,zerstören::V,ёҏтэ,җимерү
7063,verbrennen::V,båeltedh,яндыру
7064,verbrennen::V,båeltedh,көйдерү
7065,verbrennen::V,boalldet,яндыру
7066,verbrennen::V,boalldet,көйдерү
7067,verbrennen::V,boaldit,яндыру
7068,verbrennen::V,boaldit,көйдерү
7069,verbrennen::V,puál'diđ,яндыру
7070,verbrennen::V,puál'diđ,көйдерү
7071,verbrennen::V,puä´ldded,яндыру
7072,verbrennen::V,puä´ldded,көйдерү
7073,verbrennen::V,пуэлльтэ,яндыру
7074,verbrennen::V,пуэлльтэ,көйдерү
7075,geben::V,vedtedh,бирү
7076,geben::V,vaddet,бирү
7077,geben::V,addit,бирү
7078,geben::V,addliđ,бирү
7079,geben::V,ä´n,бирү
7080,geben::V,аннҍтэ,бирү
7081,reichen::V,geelkedh,тапшыру
7082,reichen::V,lagádit,тапшыру
7083,reichen::V,geiget,тапшыру
7084,reichen::V,keigiđ,тапшыру
7085,reichen::V,vuõiggâ´stted,тапшыру
7086,reichen::V,аннҍтэ,тапшыру
7087,schenken::V,vedtedh,бүләкләү
7088,schenken::V,vaddet,бүләкләү
7089,schenken::V,skeaŋkut,бүләкләү
7090,schenken::V,skeŋket,бүләкләү
7091,schenken::V,skeŋkkiđ,бүләкләү
7092,schenken::V,sǩiâŋkkâd,бүләкләү
7093,schenken::V,ла̄ххе,бүләкләү
7094,versprechen::V,luhpiedidh,вәгъдә бирү
7095,versprechen::V,jáhttet,вәгъдә бирү
7096,versprechen::V,lohpidit,вәгъдә бирү
7097,versprechen::V,lopediđ,вәгъдә бирү
7098,versprechen::V,lå´ppeed,вәгъдә бирү
7099,versprechen::V,о̄а̄шштҍе,вәгъдә бирү
7100,wünschen::V,lahkoehtidh,котлау
7101,wünschen::V,sávvat,котлау
7102,wünschen::V,sávadit,котлау
7103,wünschen::V,doaivvuhit,котлау
7104,wünschen::V,tuá'ivuttiđ,котлау
7105,wünschen::V,tuâivvad,котлау
7106,wünschen::V,туввэ,котлау
7107,loben::V,girmedh,мактау
7108,loben::V,májnnot,мактау
7109,loben::V,rámmpot,мактау
7110,loben::V,máidnut,мактау
7111,loben::V,rámidit,мактау
7112,loben::V,rammuđ,мактау
7113,loben::V,rämidiđ,мактау
7114,loben::V,ââ´leed,мактау
7115,loben::V,ǩei´tted,мактау
7116,loben::V,кыйта,мактау
7117,küssen::V,tjånnahtidh,үбү
7118,küssen::V,tjuvliestidh,үбү
7119,küssen::V,tjullit,үбү
7120,küssen::V,tjulestit,үбү
7121,küssen::V,cum'mát,үбү
7122,küssen::V,cummistit,үбү
7123,küssen::V,cummâliđ,үбү
7124,küssen::V,cu´mmsted,үбү
7125,küssen::V,cu´mmstõõllâd,үбү
7126,küssen::V,нӣссэ,үбү
7127,wiegen::V,sjammadidh,тирбәтү
7128,wiegen::V,vuohttot,тирбәтү
7129,wiegen::V,vuohtudit,тирбәтү
7130,wiegen::V,vuohttut,тирбәтү
7131,wiegen::V,vuát'tuđ,тирбәтү
7132,wiegen::V,nuäkkad,тирбәтү
7133,wiegen::V,suâibted,тирбәтү
7134,wiegen::V,нуагкэ,тирбәтү
7135,zudecken::V,gaptjedh,ябу
7136,zudecken::V,gaptjedh,бөркәү
7137,zudecken::V,loavddet,ябу
7138,zudecken::V,loavddet,бөркәү
7139,zudecken::V,gokčat,ябу
7140,zudecken::V,gokčat,бөркәү
7141,zudecken::V,luáv'diđ,ябу
7142,zudecken::V,luáv'diđ,бөркәү
7143,zudecken::V,kä´tted,ябу
7144,zudecken::V,kä´tted,бөркәү
7145,zudecken::V,ка̄ххьтэ,ябу
7146,zudecken::V,ка̄ххьтэ,бөркәү
7147,wecken::V,gåaskodh,уяту
7148,wecken::V,båktet,уяту
7149,wecken::V,boktit,уяту
7150,wecken::V,rávkat,уяту
7151,wecken::V,cuvnâđ,уяту
7152,wecken::V,counnâd,уяту
7153,wecken::V,цо̄ввнэ,уяту
7154,zeigen::V,vuesiehtidh,күрсәтү
7155,zeigen::V,vuosedit,күрсәтү
7156,zeigen::V,giejgget,күрсәтү
7157,zeigen::V,čájehit,күрсәтү
7158,zeigen::V,čäittiđ,күрсәтү
7159,zeigen::V,čujottiđ,күрсәтү
7160,zeigen::V,čuäi´ted,күрсәтү
7161,zeigen::V,вӯзьхе,күрсәтү
7162,führen::V,steeredh,йөртү
7163,führen::V,doalvvot,йөртү
7164,führen::V,láidet,йөртү
7165,führen::V,jođettiđ,йөртү
7166,führen::V,jåå´đted,йөртү
7167,führen::V,выгкэ,йөртү
7168,lehren::V,ööhpehtidh,өйрәтү
7169,lehren::V,åhpadit,өйрәтү
7170,lehren::V,oahpahit,өйрәтү
7171,lehren::V,máttááttiđ,өйрәтү
7172,lehren::V,mätt'ted,өйрәтү
7173,lehren::V,vuä´ppsted,өйрәтү
7174,lehren::V,ма̄тҍха,өйрәтү
7175,unterrichten::V,ööhpehtidh,укыту
7176,unterrichten::V,lågådit,укыту
7177,unterrichten::V,åhpadit,укыту
7178,unterrichten::V,oahpahit,укыту
7179,unterrichten::V,škovliđ,укыту
7180,unterrichten::V,máttááttiđ,укыту
7181,unterrichten::V,mätt'ted,укыту
7182,unterrichten::V,vuä´ppsted,укыту
7183,unterrichten::V,ма̄тҍха,укыту
7184,aufziehen::V,eeledh,асрау
7185,aufziehen::V,bajedit,асрау
7186,aufziehen::V,biebmat,асрау
7187,aufziehen::V,pajaskeessiđ,асрау
7188,aufziehen::V,šoddâdiđ,асрау
7189,aufziehen::V,šõddeed,асрау
7190,aufziehen::V,peâm'mad,асрау
7191,aufziehen::V,вуэпьсе,асрау
7192,leiten::V,lijrehtidh,җитәкләү
7193,leiten::V,lájddit,җитәкләү
7194,leiten::V,oatsodit,җитәкләү
7195,leiten::V,jođihit,җитәкләү
