,Concept_ID,lv,es
2313,stellen::V,nolikt,poner
2314,stellen::V,nolikt,colocar
2315,setzen::V,пуксьӧдны,poner
2316,setzen::V,пуксьӧдны,colocar
2317,setzen::V,sēdināt,poner
2318,setzen::V,sēdināt,colocar
2319,legen::V,пуктыны,poner
2320,legen::V,likt,poner
2321,berühren::V,вӧрзьӧдны,tocar
2322,berühren::V,инмӧдчывны,tocar
2323,berühren::V,skart,tocar
2324,berühren::V,aizskart,tocar
2325,verbinden::V,йитны,unir
2326,verbinden::V,йитны,juntar
2327,verbinden::V,saistīt,unir
2328,verbinden::V,saistīt,juntar
2329,verbinden::V,savienot,unir
2330,verbinden::V,savienot,juntar
2331,bedecken::V,вевттьыны,tapar
2332,bedecken::V,вевттьыны,cubrir
2333,bedecken::V,apsegt,tapar
2334,bedecken::V,apsegt,cubrir
2335,bedecken::V,pārsegt,tapar
2336,bedecken::V,pārsegt,cubrir
2337,aufhängen::V,ӧшӧдны,colgar
2338,aufhängen::V,джагӧдны,colgar
2339,aufhängen::V,uzkārt,colgar
2340,anzünden::V,ӧзтыны,encender
2341,anzünden::V,aizdegt,encender
2342,anzünden::V,aizdedzināt,encender
2343,aufheben::V,чеччӧдны,recoger
2344,aufheben::V,сувтӧдны,recoger
2345,aufheben::V,pacelt,recoger
2346,zurücklassen::V,кольны,dejar
2347,zurücklassen::V,atstāt,dejar
2348,verlieren::V,воштыны,perder
2349,verlieren::V,zaudēt,perder
2350,verlieren::V,pazaudēt,perder
2351,fallen lassen::V,уськӧдны,dejar caer
2352,fallen lassen::V,nomest,dejar caer
2353,machen::V,вӧчны,hacer
2354,machen::V,лӧсьӧдны,hacer
2355,machen::V,darīt,hacer
2356,herstellen::V,лӧсьӧдны,fabricar
2357,herstellen::V,ražot,fabricar
2358,herstellen::V,izgatavot,fabricar
2359,bauen::V,лэптыны,construir
2360,bauen::V,celt,construir
2361,bauen::V,būvēt,construir
2362,reparieren::V,дзоньтавны,reparar
2363,reparieren::V,labot,reparar
2364,reparieren::V,remontēt,reparar
2365,verbessern::V,бурмӧдны,mejorar
2366,verbessern::V,labot,mejorar
2367,verbessern::V,izlabot,mejorar
2368,ändern::V,вежны,mudar
2369,ändern::V,вежны,modificar
2370,ändern::V,mainīt,mudar
2371,ändern::V,mainīt,modificar
2372,graben::V,кодйыны,cavar
2373,graben::V,rakt,cavar
2374,beugen::V,куснявны,doblar
2375,beugen::V,куснявны,inclinar
2376,beugen::V,liekt,doblar
2377,beugen::V,liekt,inclinar
2378,biegen::V,куснявны,doblar
2379,biegen::V,liekt,doblar
2380,drehen::V,бергӧдлыны,volver
2381,drehen::V,бергӧдлыны,hacer girar
2382,drehen::V,griezt,volver
2383,drehen::V,griezt,hacer girar
2384,wenden::V,бергӧдны,volver
2385,wenden::V,apgriezt,volver
2386,umdrehen::V,бергӧдны,revolver
2387,umdrehen::V,apgriezt,revolver
2388,heben::V,лэптыны,levantar
2389,heben::V,celt,levantar
2390,heben::V,cilāt,levantar
2391,heben::V,pacelt,levantar
2392,hochheben::V,кыпӧдны,alzar
2393,hochheben::V,pacelt,alzar
2394,ergreifen::V,кутны,coger
2395,ergreifen::V,paķert,coger
2396,ergreifen::V,satvert,coger
2397,halten::V,кутны,tener
2398,halten::V,turēt,tener
2399,halten::V,saturēt,tener
2400,drücken::V,личкыны,apretar
2401,drücken::V,топӧдны,apretar
2402,drücken::V,spiest,apretar
2403,schieben::V,ӧтдортны,empujar
2404,schieben::V,йӧткыштны,empujar
2405,schieben::V,stumt,empujar
2406,kratzen::V,гуджӧдны,rascar
2407,kratzen::V,kasīt,rascar
2408,kratzen::V,skrāpēt,rascar
2409,lecken::V,нювны,lamer
2410,lecken::V,lakt,lamer
2411,lecken::V,laizīt,lamer
2412,beißen::V,курччыны,morder
2413,beißen::V,kost,morder
2414,abreißen::V,орӧдны,arrancar
2415,abreißen::V,atraut,arrancar
2416,abreißen::V,atplēst,arrancar
2417,abschneiden::V,вундавны,cortar
2418,abschneiden::V,nogriezt,cortar
2419,binden::V,гӧрддзавны,atar
2420,binden::V,кӧртавны,atar
2421,binden::V,siet,atar
2422,binden::V,aptīt,atar
2423,stecken::V,сюйны,meter
2424,stecken::V,bāzt,meter
2425,stecken::V,spraust,meter
2426,brechen::V,чегны,romper
2427,brechen::V,чегны,quebrar
2428,brechen::V,lauzt,romper
2429,brechen::V,lauzt,quebrar
2430,brechen::V,lauzīt,romper
2431,brechen::V,lauzīt,quebrar
2432,klopfen::V,камгыны,golpear
2433,klopfen::V,klauvēt,golpear
2434,hauen::V,нӧйнты,pegar
2435,hauen::V,кучкыны,pegar
2436,hauen::V,cirst,pegar
2437,hauen::V,dauzīt,pegar
2438,kleben::V,лемавны,pegar
2439,kleben::V,лемавны,encolar
2440,kleben::V,ляскавны,pegar
2441,kleben::V,ляскавны,encolar
2442,kleben::V,līmēt,pegar
2443,kleben::V,līmēt,encolar
2444,kleben::V,lipināt,pegar
2445,kleben::V,lipināt,encolar
2446,reiben::V,тільны,frotar
2447,reiben::V,зыравны,frotar
2448,reiben::V,rīvēt,frotar
2449,reiben::V,berzēt,frotar
2450,streichen::V,мавтны,untar
2451,streichen::V,мавтны,recubrir
2452,streichen::V,ziest,untar
2453,streichen::V,ziest,recubrir
2454,streichen::V,triept,untar
2455,streichen::V,triept,recubrir
2456,schleifen::V,кеслыны,afilar
2457,schleifen::V,trīt,afilar
2458,schleifen::V,asināt,afilar
2459,schneiden::V,шырны,cortar
2460,schneiden::V,griezt,cortar
2461,schneiden::V,sagriezt,cortar
2462,rütteln::V,легӧдны,agitar
2463,rütteln::V,катлӧдлыны,agitar
2464,rütteln::V,kratīt,agitar
2465,rütteln::V,purināt,agitar
2466,schütteln::V,тракӧдны,agitar
2467,schütteln::V,тракӧдны,sacudir
2468,schütteln::V,kratīt,agitar
2469,schütteln::V,kratīt,sacudir
2470,schwenken::V,ӧвтны,menear
2471,schwenken::V,шенасьны,menear
2472,schwenken::V,vēzēt,menear
2473,schwenken::V,vēcināt,menear
2474,schütten::V,кисьтны,verter
2475,schütten::V,bērt,verter
2476,füllen::V,тыртны,llenar
2477,füllen::V,pildīt,llenar
2478,füllen::V,piepildīt,llenar
2479,einwickeln::V,тубыртны,envolver
2480,einwickeln::V,ietīt,envolver
2481,tragen::V,нуны,llevar
2482,tragen::V,nest,llevar
2483,schleppen::V,кыскавны,arrastrar
2484,schleppen::V,stiept,arrastrar
2485,schleppen::V,staipīt,arrastrar
2486,ziehen::V,кыскыны,tirar
2487,ziehen::V,vilkt,tirar
2488,aufbewahren::V,видзны,conservar
2489,aufbewahren::V,glabāt,conservar
2490,aufbewahren::V,uzglabāt,conservar
2491,werfen::V,чӧвтны,echar
2492,werfen::V,чӧвтны,lanzar
2493,werfen::V,шыбитны,echar
2494,werfen::V,шыбитны,lanzar
2495,werfen::V,mest,echar
2496,werfen::V,mest,lanzar
2497,werfen::V,sviest,echar
2498,werfen::V,sviest,lanzar
2499,fangen::V,кутны,coger
2500,fangen::V,ķert,coger
2501,fangen::V,uzķert,coger
2502,packen::V,босьтны,agarrar
2503,packen::V,paķert,agarrar
2504,packen::V,satvert,agarrar
2505,verstecken::V,дзебны,esconder
2506,verstecken::V,slēpt,esconder
2507,verstecken::V,noglabāt,esconder
2508,teilen::V,юкны,partir
2509,teilen::V,юкны,dividir
2510,teilen::V,dalīt,partir
2511,teilen::V,dalīt,dividir
2512,schicken::V,ыстыны,enviar
2513,schicken::V,sūtīt,enviar
2514,schicken::V,atsūtīt,enviar
2515,bringen::V,вайны,traer
2516,bringen::V,atvest,traer
2517,hinzufügen::V,содтыны,añadir
2518,hinzufügen::V,pievienot,añadir
2519,bekommen::V,босьтны,obtener
2520,bekommen::V,босьтны,conseguir
2521,bekommen::V,dabūt,obtener
2522,bekommen::V,dabūt,conseguir
2523,erhalten::V,босьтны,recibir
2524,erhalten::V,saņemt,recibir
2525,nehmen::V,босьтны,tomar
2526,nehmen::V,ņemt,tomar
2527,nehmen::V,paņemt,tomar
2528,wählen::V,бӧрйыны,elegir
2529,wählen::V,ievēlēt,elegir
2530,auswählen::V,бӧрйыны,escoger
2531,auswählen::V,бӧрйыны,seleccionar
2532,auswählen::V,izvēlēt,escoger
2533,auswählen::V,izvēlēt,seleccionar
2534,bewahren::V,видзны,guardar
2535,bewahren::V,видзны,preservar
2536,bewahren::V,saglabāt,guardar
2537,bewahren::V,saglabāt,preservar
2538,behindern::V,конйӧдлыны,estorbar
2539,behindern::V,конйӧдлыны,obstaculizar
2540,behindern::V,джӧмдӧдны,estorbar
2541,behindern::V,джӧмдӧдны,obstaculizar
2542,behindern::V,kavēt,estorbar
2543,behindern::V,kavēt,obstaculizar
2544,behindern::V,aizkavēt,estorbar
2545,behindern::V,aizkavēt,obstaculizar
2546,verderben::V,тшыкӧдны,estropear
2547,verderben::V,sabojāt,estropear
2548,beschädigen::V,тшыкӧдны,deteriorar
2549,beschädigen::V,bojāt,deteriorar
2550,beschädigen::V,maitāt,deteriorar
2551,zerbrechen::V,жуглыны,romper
2552,zerbrechen::V,жуглыны,quebrar
2553,zerbrechen::V,salauzt,romper
2554,zerbrechen::V,salauzt,quebrar
2555,zerbrechen::V,sadauzīt,romper
2556,zerbrechen::V,sadauzīt,quebrar
2557,zerreißen::V,орӧдны,desgarrar
2558,zerreißen::V,орӧдны,despedazar
2559,zerreißen::V,pārraut,desgarrar
2560,zerreißen::V,pārraut,despedazar
2561,zerstören::V,жугӧдны,destruir
2562,zerstören::V,жугӧдны,destrozar
2563,zerstören::V,кисьтны,destruir
2564,zerstören::V,кисьтны,destrozar
2565,zerstören::V,косявны,destruir
2566,zerstören::V,косявны,destrozar
2567,zerstören::V,graut,destruir
2568,zerstören::V,graut,destrozar
2569,zerstören::V,sagraut,destruir
2570,zerstören::V,sagraut,destrozar
2571,verbrennen::V,сотны,quemar
2572,verbrennen::V,сотчыны,quemar
2573,verbrennen::V,dedzināt,quemar
2574,verbrennen::V,sadedzināt,quemar
2575,geben::V,сетны,dar
2576,geben::V,dot,dar
2577,geben::V,padot,dar
2578,reichen::V,сетны,pasar
2579,reichen::V,padot,pasar
2580,reichen::V,sniegt,pasar
2581,schenken::V,козьнавны,regalar
2582,schenken::V,dāvāt,regalar
2583,schenken::V,dāvināt,regalar
2584,versprechen::V,кыв сетны,prometer
2585,versprechen::V,solīt,prometer
2586,versprechen::V,apsolīt,prometer
2587,wünschen::V,кӧсйыны,desear
2588,wünschen::V,vēlēt,desear
2589,wünschen::V,novēlēt,desear
2590,loben::V,ошкыны,alabar
2591,loben::V,lielīt,alabar
2592,küssen::V,окавны,besar
2593,küssen::V,bučot,besar
2594,küssen::V,skūpstīt,besar
2595,wiegen::V,гудрӧдлыны,mecer
2596,wiegen::V,šūpot,mecer
2597,zudecken::V,веввттьыны,tapar
2598,zudecken::V,веввттьыны,cubrir
2599,zudecken::V,apklāt,tapar
2600,zudecken::V,apklāt,cubrir
2601,zudecken::V,aizsegt,tapar
2602,zudecken::V,aizsegt,cubrir
2603,wecken::V,садьмӧдны,despertar
2604,wecken::V,чуксавны,despertar
2605,wecken::V,modināt,despertar
2606,zeigen::V,петкӧдлыны,mostrar
2607,zeigen::V,rādīt,mostrar
2608,führen::V,нуӧдны,guiar
2609,führen::V,нуӧдны,conducir
2610,führen::V,vadīt,guiar
2611,führen::V,vadīt,conducir
2612,lehren::V,велӧдны,enseñar
2613,lehren::V,велӧдны,instruir
2614,lehren::V,mācīt,enseñar
2615,lehren::V,mācīt,instruir
2616,lehren::V,iemācīt,enseñar
2617,lehren::V,iemācīt,instruir
2618,unterrichten::V,велӧдны,enseñar
2619,unterrichten::V,apmācīt,enseñar
2620,aufziehen::V,быдтыны,criar
2621,aufziehen::V,uzaudzināt,criar
2622,leiten::V,веськӧдлыны,guiar
2623,leiten::V,веськӧдлыны,dirigir
2624,leiten::V,vadīt,guiar
2625,leiten::V,vadīt,dirigir
2626,leiten::V,pārzināt,guiar
2627,leiten::V,pārzināt,dirigir
2628,antreiben::V,тэрмӧдны,impeler
2629,antreiben::V,тэрмӧдны,impulsar
2630,antreiben::V,urdīt,impeler
2631,antreiben::V,urdīt,impulsar
2632,antreiben::V,mudināt,impeler
2633,antreiben::V,mudināt,impulsar
2634,lassen::V,тшӧктыны,hacer
2635,lassen::V,ļaut,hacer
2636,einladen::V,корны,invitar
2637,einladen::V,ielūgt,invitar
2638,einladen::V,aicināt,invitar
2639,vereinigen::V,ӧтувтны,unir
2640,vereinigen::V,котыртны,unir
2641,vereinigen::V,vienot,unir
2642,vereinigen::V,apvienot,unir
2643,besuchen::V,волыны,visitar
2644,besuchen::V,волыны,ir a ver
2645,besuchen::V,ветлыны,visitar
2646,besuchen::V,ветлыны,ir a ver
2647,besuchen::V,apciemot,visitar
2648,besuchen::V,apciemot,ir a ver
2649,treffen::V,вочаӧдны,encontrar
2650,treffen::V,паныдавны,encontrar
2651,treffen::V,satikt,encontrar
2652,treffen::V,sastapt,encontrar
2653,sich versammeln::V,лӧсьӧдчыны,reunirse
2654,sich versammeln::V,лӧсьӧдчыны,congregarse
2655,sich versammeln::V,salasīties,reunirse
2656,sich versammeln::V,salasīties,congregarse
2657,sich versammeln::V,sapulcēties,reunirse
2658,sich versammeln::V,sapulcēties,congregarse
2659,spielen::V,ворсны,jugar
2660,spielen::V,spēlēt,jugar
2661,spielen::V,spēlēties,jugar
2662,singen::V,сьывны,cantar
2663,singen::V,dziedāt,cantar
2664,tanzen::V,йӧктыны,bailar
2665,tanzen::V,diet,bailar
2666,tanzen::V,dejot,bailar
2667,tanzen::V,dancot,bailar
2668,sich trennen::V,торйӧдчыны,separarse
2669,sich trennen::V,šķirties,separarse
2670,sich trennen::V,izšķirties,separarse
2671,verlassen::V,эновтны,dejar
2672,verlassen::V,эновтны,abandonar
2673,verlassen::V,atstāt,dejar
2674,verlassen::V,atstāt,abandonar
2675,retten::V,видзны,salvar
2676,retten::V,мездыны,salvar
2677,retten::V,glābt,salvar
2678,bewachen::V,видзны,vigilar
2679,bewachen::V,sargāt,vigilar
2680,schützen::V,видзны,proteger
2681,schützen::V,pasargāt,proteger
2682,schützen::V,aizsargāt,proteger
2683,verteidigen::V,дорйыны,defender
2684,verteidigen::V,aizstāvēt,defender
2685,sich schlagen::V,косясьны,batirse
2686,sich schlagen::V,kauties,batirse
2687,sich schlagen::V,izkauties,batirse
2688,schießen::V,лыйны,tirar
2689,schießen::V,лыйны,disparar
2690,schießen::V,šaut,tirar
2691,schießen::V,šaut,disparar
2692,schießen::V,šaudīt,tirar
2693,schießen::V,šaudīt,disparar
2694,siegen::V,вермыны,vencer
2695,siegen::V,uzvarēt,vencer
2696,ärgern::V,лӧгӧдны,enojar
2697,ärgern::V,лӧгӧдны,enfadar
2698,ärgern::V,лёкмӧдны,enojar
2699,ärgern::V,лёкмӧдны,enfadar
2700,ärgern::V,скӧрмӧдны,enojar
2701,ärgern::V,скӧрмӧдны,enfadar
2702,ärgern::V,sadusmot,enojar
2703,ärgern::V,sadusmot,enfadar
2704,schlagen::V,вартны,pegar
2705,schlagen::V,вартны,golpear
2706,schlagen::V,sist,pegar
2707,schlagen::V,sist,golpear
2708,schlagen::V,triekt,pegar
2709,schlagen::V,triekt,golpear
2710,treten::V,лёгны,dar una patada a
2711,treten::V,майкны,dar una patada a
2712,treten::V,mīt,dar una patada a
2713,treten::V,paspert,dar una patada a
2714,stechen::V,бышткыны,pinchar
2715,stechen::V,durt,pinchar
2716,stoßen::V,тойлыны,empujar
2717,stoßen::V,йӧткавны,empujar
2718,stoßen::V,grūst,empujar
2719,stehlen::V,гусявны,robar
2720,stehlen::V,гусявны,hurtar
2721,stehlen::V,zagt,robar
2722,stehlen::V,zagt,hurtar
2723,stören::V,падмӧдны,molestar
2724,stören::V,traucēt,molestar
2725,belästigen::V,дӧзмӧдны,molestar
2726,belästigen::V,дӧзмӧдны,importunar
2727,belästigen::V,apgrūtināt,molestar
2728,belästigen::V,apgrūtināt,importunar
2729,verbergen::V,дзебны,ocultar
2730,verbergen::V,дзебны,esconder
2731,verbergen::V,сайӧдны,ocultar
2732,verbergen::V,сайӧдны,esconder
2733,verbergen::V,slēpt,ocultar
2734,verbergen::V,slēpt,esconder
2735,verbergen::V,paslēpt,ocultar
2736,verbergen::V,paslēpt,esconder
2737,täuschen::V,пӧръявны,engañar
2738,täuschen::V,ылӧдны,engañar
2739,täuschen::V,mānīt,engañar
2740,täuschen::V,maldināt,engañar
2741,betrügen::V,сӧрны,engañar
2742,betrügen::V,krāpt,engañar
2743,betrügen::V,apkrāpt,engañar
2744,töten::V,вины,matar
2745,töten::V,nāvēt,matar
2746,töten::V,nogalināt,matar
2747,wohnen::V,овны,vivir
2748,wohnen::V,овны,habitar
2749,wohnen::V,dzīvot,vivir
2750,wohnen::V,dzīvot,habitar
2751,arbeiten::V,уджавны,trabajar
2752,arbeiten::V,strādāt,trabajar
2753,arbeiten::V,darboties,trabajar
2754,sammeln::V,чукӧртны,recoger
2755,sammeln::V,чукӧртны,coleccionar
2756,sammeln::V,vākt,recoger
2757,sammeln::V,vākt,coleccionar
2758,pflücken::V,вотны,coger
2759,pflücken::V,ӧктыны,coger
2760,pflücken::V,raut,coger
2761,pflücken::V,plūkt,coger
2762,jagen::V,кыйсьыны,cazar
2763,jagen::V,medīt,cazar
2764,fischen::V,чери кыйны,pescar
2765,fischen::V,zvejot,pescar
2766,fassen::V,кутны,atrapar
2767,fassen::V,кутны,capturar
2768,fassen::V,saķert,atrapar
2769,fassen::V,saķert,capturar
2770,hüten::V,видзны,guardar
2771,hüten::V,йирӧдны,guardar
2772,hüten::V,ganīt,guardar
2773,treiben::V,вӧтлыны,aballar
2774,treiben::V,dzīt,aballar
2775,anbinden::V,домавны,atar
2776,anbinden::V,piesiet,atar
2777,anbinden::V,piesaistīt,atar
2778,füttern::V,вердны,echar de comer
2779,füttern::V,barot,echar de comer
2780,melken::V,лысьтыны,ordeñar
2781,melken::V,slaukt,ordeñar
2782,hacken::V,керавны,picar
2783,hacken::V,керавны,cortar
2784,hacken::V,kapāt,picar
2785,hacken::V,kapāt,cortar
2786,gießen::V,киськавны,regar
2787,gießen::V,liet,regar
2788,gießen::V,laistīt,regar
2789,reifen::V,кисьмыны,madurar
2790,reifen::V,briest,madurar
2791,zubereiten::V,дасьтыны,preparar
2792,zubereiten::V,taisīt,preparar
2793,zubereiten::V,gatavot,preparar
2794,kochen::V,пуны,cocer
2795,kochen::V,пуны,guisar
2796,kochen::V,vārīt,cocer
2797,kochen::V,vārīt,guisar
2798,backen::V,пӧжавны,hornear
2799,backen::V,пӧжавны,cocer al horno
2800,backen::V,cept,hornear
2801,backen::V,cept,cocer al horno
2802,braten::V,пражитны,asar
2803,braten::V,пражитны,freír
2804,braten::V,cept,asar
2805,braten::V,cept,freír
2806,braten::V,cepināt,asar
2807,braten::V,cepināt,freír
2808,umrühren::V,сорлавны,remover
2809,umrühren::V,maisīt,remover
2810,umrühren::V,apmaisīt,remover
2811,stricken::V,кӧртны,hacer punto
2812,stricken::V,кӧртны,hacer calceta
2813,stricken::V,adīt,hacer punto
2814,stricken::V,adīt,hacer calceta
2815,nähen::V,вурны,coser
2816,nähen::V,šūt,coser
2817,färben::V,мичӧдны,teñir
2818,färben::V,мичӧдны,colorear
2819,färben::V,краситны,teñir
2820,färben::V,краситны,colorear
2821,färben::V,krāsot,teñir
2822,färben::V,krāsot,colorear
2823,färben::V,nokrāsot,teñir
2824,färben::V,nokrāsot,colorear
2825,reinigen::V,весавны,limpiar
2826,reinigen::V,tīrīt,limpiar
2827,reinigen::V,attīrīt,limpiar
2828,waschen::V,мыськыны,lavar
2829,waschen::V,mazgāt,lavar
2830,abwischen::V,чышкыны,fregar
2831,abwischen::V,чышкыны,limpiar
2832,abwischen::V,noslaucīt,fregar
2833,abwischen::V,noslaucīt,limpiar
2834,spülen::V,пожъявны,aclarar
2835,spülen::V,пожъявны,enjuagar
2836,spülen::V,skalot,aclarar
2837,spülen::V,skalot,enjuagar
2838,fegen::V,чышкыны,barrer
2839,fegen::V,чышкыны,pasar la escoba
2840,fegen::V,slaucīt,barrer
2841,fegen::V,slaucīt,pasar la escoba
2842,kehren::V,чышкыны,barrer
2843,kehren::V,mēzt,barrer
2844,baden::V,купайтчыны,bañarse
2845,baden::V,peldēties,bañarse
2846,sich waschen::V,мыссьыны,lavarse
2847,sich waschen::V,mazgāties,lavarse
2848,ausziehen::V,пӧрччӧдны,quitar
2849,ausziehen::V,пӧрччӧдны,quitarse
2850,ausziehen::V,noģērbt,quitar
2851,ausziehen::V,noģērbt,quitarse
2852,anziehen::V,кӧмавны,ponerse
2853,anziehen::V,пасьтавны,ponerse
2854,anziehen::V,uzvilkt,ponerse
2855,sich anziehen::V,пасьтасьны,vestirse
2856,sich anziehen::V,apģērbties,vestirse
2857,kämmen::V,сынавны,peinar
2858,kämmen::V,sukāt,peinar
2859,schmücken::V,мичмӧдны,adornar
2860,schmücken::V,rotāt,adornar
2861,schmücken::V,greznot,adornar
2862,sagen::V,шуны,decir
2863,sagen::V,висьтавны,decir
2864,sagen::V,teikt,decir
2865,sprechen::V,сёрнитны,hablar
2866,sprechen::V,runāt,hablar
2867,reden::V,сёрнитны,hablar
2868,reden::V,сёрнитны,conversar
2869,reden::V,norunāt,hablar
2870,reden::V,norunāt,conversar
2871,sich unterhalten::V,сёрнитны,charlar
2872,sich unterhalten::V,сёрнитны,conversar
2873,sich unterhalten::V,варовитны,charlar
2874,sich unterhalten::V,варовитны,conversar
2875,sich unterhalten::V,sarunāties,charlar
2876,sich unterhalten::V,sarunāties,conversar
2877,fragen::V,юавны,preguntar
2878,fragen::V,jautāt,preguntar
2879,bitten::V,корны,rogar
2880,bitten::V,lūgt,rogar
2881,bitten::V,prasīt,rogar
2882,erzählen::V,висьтавны,contar
2883,erzählen::V,stāstīt,contar
2884,mitteilen::V,юӧртны,comunicar
2885,mitteilen::V,юӧртны,participar
2886,mitteilen::V,висьтавны,comunicar
2887,mitteilen::V,висьтавны,participar
2888,mitteilen::V,pavēstīt,comunicar
2889,mitteilen::V,pavēstīt,participar
2890,nennen::V,шуны,llamar
2891,nennen::V,шуны,nombrar
2892,nennen::V,ним сетны,llamar
2893,nennen::V,ним сетны,nombrar
2894,nennen::V,saukt,llamar
2895,nennen::V,saukt,nombrar
2896,rufen::V,корны,llamar
2897,rufen::V,saukt,llamar
2898,prahlen::V,ошйысьны,jactarse
2899,prahlen::V,lielīties,jactarse
2900,übersetzen::V,вуджӧдны,traducir
2901,übersetzen::V,tulkot,traducir
2902,übersetzen::V,pārtulkot,traducir
2903,denken::V,мӧвпавны,pensar
2904,denken::V,domāt,pensar
2905,glauben::V,эскыны,creer
2906,glauben::V,ticēt,creer
2907,bemerken::V,казявны,notar
2908,bemerken::V,ievērot,notar
2909,bemerken::V,ieraudzīt,notar
2910,erkennen::V,тӧдмавны,reconocer
2911,erkennen::V,pazīt,reconocer
2912,erkennen::V,atpazīt,reconocer
2913,begreifen::V,вежӧртны,concebir
2914,begreifen::V,гӧгӧрвоны,concebir
2915,begreifen::V,jēgt,concebir
2916,begreifen::V,apjēgt,concebir
2917,verstehen::V,вежӧртны,entender
2918,verstehen::V,вежӧртны,comprender
2919,verstehen::V,гӧгӧрвоны,entender
2920,verstehen::V,гӧгӧрвоны,comprender
2921,verstehen::V,saprast,entender
2922,verstehen::V,saprast,comprender
2923,lernen::V,вeлöдчыны,aprender
2924,lernen::V,mācīties,aprender
2925,wissen::V,тӧдны,saber
2926,wissen::V,zināt,saber
2927,sich erinnern an::V,казьтывны,recordar
2928,sich erinnern an::V,казьтывны,acordarse de
2929,sich erinnern an::V,дум вылӧ уськӧдны,recordar
2930,sich erinnern an::V,дум вылӧ уськӧдны,acordarse de
2931,sich erinnern an::V,atminēties,recordar
2932,sich erinnern an::V,atminēties,acordarse de
2933,vergessen::V,вунӧдны,olvidar
2934,vergessen::V,mirst,olvidar
2935,vergessen::V,aizmirst,olvidar
2936,messen::V,муртавны,medir
2937,messen::V,mērīt,medir
2938,zählen::V,лыддьыны,contar
2939,zählen::V,skaitīt,contar
2940,rechnen::V,лыддьыны,contar
2941,rechnen::V,лыддьыны,calcular
2942,rechnen::V,rēķināt,contar
2943,rechnen::V,rēķināt,calcular
2944,lesen::V,лыддьыны,leer
2945,lesen::V,lasīt,leer
2946,malen::V,серпасавны,pintar
2947,malen::V,gleznot,pintar
2948,zeichnen::V,серпасавны,dibujar
2949,zeichnen::V,zīmēt,dibujar
2950,schreiben::V,гижны,escribir
2951,schreiben::V,rakstīt,escribir
2952,besitzen::V,лоны,poseer
2953,besitzen::V,piederēt,poseer
2954,kaufen::V,ньӧбны,comprar
2955,kaufen::V,pirkt,comprar
2956,verkaufen::V,вузавны,vender
2957,verkaufen::V,pārdot,vender
2958,bezahlen::V,мынтыны,pagar
2959,bezahlen::V,мынтысьны,pagar
2960,bezahlen::V,apmaksāt,pagar
2961,zahlen::V,мынтыны,pagar
2962,zahlen::V,maksāt,pagar
2963,beherrschen::V,ас улын кутны,dominar
2964,beherrschen::V,valdīt,dominar
2965,ertragen::V,пыкны,soportar
2966,ertragen::V,лэптыны,soportar
2967,ertragen::V,panest,soportar
2968,ertragen::V,paciest,soportar
