,Concept_ID,se,he
6417,schleifen::V,sadjit,השחיז
6418,schleifen::V,šliipet,השחיז
6419,schleifen::V,saijeeđ,השחיז
6420,schleifen::V,sââjjad,השחיז
6421,schleifen::V,tabǯsted,השחיז
6422,schleifen::V,то̄а̄мчсе,השחיז
6423,schneiden::V,bietskedh,גזר
6424,schneiden::V,suoddat,גזר
6425,schneiden::V,tjuohppat,גזר
6426,schneiden::V,biesskedit,גזר
6427,schneiden::V,čuohppat,גזר
6428,schneiden::V,čuop'pâđ,גזר
6429,schneiden::V,čuõp'pâd,גזר
6430,schneiden::V,е̄дтэ,גזר
6431,schneiden::V,пе̄ррэ,גזר
6432,schneiden::V,чӯххпэ,גזר
6433,rütteln::V,firredh,נענע
6434,rütteln::V,doargestit,נענע
6435,rütteln::V,šluvgit,נענע
6436,rütteln::V,pušteđ,נענע
6437,rütteln::V,pu´štted,נענע
6438,rütteln::V,пушшьтэ,נענע
6439,schütteln::V,firredh,נער
6440,schütteln::V,sjavnnjet,נער
6441,schütteln::V,sillnat,נער
6442,schütteln::V,skullhet,נער
6443,schütteln::V,salkalit,נער
6444,schütteln::V,pušteđ,נער
6445,schütteln::V,pu´štted,נער
6446,schütteln::V,пушшьтэ,נער
6447,schwenken::V,svinhtedh,נופף
6448,schwenken::V,svinhtedh,טלטל
6449,schwenken::V,svikkastit,נופף
6450,schwenken::V,svikkastit,טלטל
6451,schwenken::V,šlivgut,נופף
6452,schwenken::V,šlivgut,טלטל
6453,schwenken::V,hiä'iluttiđ,נופף
6454,schwenken::V,hiä'iluttiđ,טלטל
6455,schwenken::V,heeilted,נופף
6456,schwenken::V,heeilted,טלטל
6457,schwenken::V,маххъе,נופף
6458,schwenken::V,маххъе,טלטל
6459,schütten::V,gurhkedh,שפך
6460,schütten::V,hállit,שפך
6461,schütten::V,liejkkit,שפך
6462,schütten::V,leškiđ,שפך
6463,schütten::V,virâttiđ,שפך
6464,schütten::V,väällad,שפך
6465,schütten::V,ва̄ллэ,שפך
6466,füllen::V,dievhtedh,מלא
6467,füllen::V,dievddet,מלא
6468,füllen::V,deavdit,מלא
6469,füllen::V,tevdiđ,מלא
6470,füllen::V,tiudded,מלא
6471,füllen::V,тӣввтэ,מלא
6472,einwickeln::V,gïesedh,עטף
6473,einwickeln::V,giessat,עטף
6474,einwickeln::V,gárrat,עטף
6475,einwickeln::V,giessat,עטף
6476,einwickeln::V,gurpat,עטף
6477,einwickeln::V,kiessâđ,עטף
6478,einwickeln::V,ǩiõssâd,עטף
6479,einwickeln::V,кӣссэ,עטף
6480,tragen::V,guedtedh,נשא
6481,tragen::V,guoddet,נשא
6482,tragen::V,guoddit,נשא
6483,tragen::V,kyed'diđ,נשא
6484,tragen::V,kue´d'ded,נשא
6485,tragen::V,кӯннҌтэ,נשא
6486,schleppen::V,fatnehtidh,סחב
6487,schleppen::V,sliehpit,סחב
6488,schleppen::V,feastit,סחב
6489,schleppen::V,vie'šidiđ,סחב
6490,schleppen::V,hinnađ,סחב
6491,schleppen::V,nje´ʒʒed,סחב
6492,schleppen::V,чуввкэ,סחב
6493,ziehen::V,giesedh,משך
6494,ziehen::V,giesset,משך
6495,ziehen::V,geassit,משך
6496,ziehen::V,keessiđ,משך
6497,ziehen::V,ǩie´ssed,משך
6498,ziehen::V,ке̄ссе,משך
6499,aufbewahren::V,vöörhkedh,שמר
6500,aufbewahren::V,vuorkkit,שמר
6501,aufbewahren::V,seailluhit,שמר
6502,aufbewahren::V,siä'iluttiđ,שמר
6503,aufbewahren::V,seeilted,שמר
6504,aufbewahren::V,рӯкнэ,שמר
6505,werfen::V,slampestidh,זרק
6506,werfen::V,bálkkot,זרק
6507,werfen::V,suhppet,זרק
6508,werfen::V,šlivgiđ,זרק
6509,werfen::V,čeâǥǥted,זרק
6510,werfen::V,суэххпэ,זרק
6511,fangen::V,bivtedh,תפס
6512,fangen::V,giddit,תפס
6513,fangen::V,bivdit,תפס
6514,fangen::V,toppiđ,תפס
6515,fangen::V,tää´vted,תפס
6516,fangen::V,та̄бпэ,תפס
6517,fangen::V,со̄а̄гкэ,תפס
6518,packen::V,doerelidh,אחז
6519,packen::V,kreemsedh,אחז
6520,packen::V,doahppit,אחז
6521,packen::V,doahput,אחז
6522,packen::V,tuáppuđ,אחז
6523,packen::V,ká'ivâstiđ,אחז
6524,packen::V,tää´vted,אחז
6525,packen::V,каццсе,אחז
6526,packen::V,туэрркэ,אחז
6527,packen::V,ро̄а̄ппчье,אחז
6528,verstecken::V,tjïekedh,החביא
6529,verstecken::V,tjiehkat,החביא
6530,verstecken::V,čiehkat,החביא
6531,verstecken::V,čieḥâđ,החביא
6532,verstecken::V,peittad,החביא
6533,verstecken::V,пе̄йхьтэ,החביא
6534,teilen::V,juekedh,חלק
6535,teilen::V,juohket,חלק
6536,teilen::V,juohkit,חלק
6537,teilen::V,jyeḥiđ,חלק
6538,teilen::V,jue´ǩǩed,חלק
6539,teilen::V,ю̄гке,חלק
6540,teilen::V,ра̄ттҍке,חלק
6541,schicken::V,saadtodh,שלח
6542,schicken::V,sáddit,שלח
6543,schicken::V,sáddet,שלח
6544,schicken::V,vuo'lgâttiđ,שלח
6545,schicken::V,vuõltteed,שלח
6546,schicken::V,вӯлкхэ,שלח
6547,bringen::V,buektedh,הביא
6548,bringen::V,doalvvot,הביא
6549,bringen::V,buktit,הביא
6550,bringen::V,tuál'vuđ,הביא
6551,bringen::V,pu´htted,הביא
6552,bringen::V,пыххьтэ,הביא
6553,hinzufügen::V,dievhtedh,הוסיף
6554,hinzufügen::V,duoddit,הוסיף
6555,hinzufügen::V,lasedit,הוסיף
6556,hinzufügen::V,lasihit,הוסיף
6557,hinzufügen::V,lasettiđ,הוסיף
6558,hinzufügen::V,lââ´zzted,הוסיף
6559,hinzufügen::V,лажьхе,הוסיף
6560,bekommen::V,åadtjodh,תפס
6561,bekommen::V,åttjudit,תפס
6562,bekommen::V,oažžut,תפס
6563,bekommen::V,juksâđ,תפס
6564,bekommen::V,uáž'žuđ,תפס
6565,bekommen::V,vuäǯ'ǯâd,תפס
6566,bekommen::V,вуаннче,תפס
6567,erhalten::V,åadtjodh,קבל
6568,erhalten::V,oadtjot,קבל
6569,erhalten::V,oažžut,קבל
6570,erhalten::V,uáž'žuđ,קבל
6571,erhalten::V,vuäǯ'ǯâd,קבל
6572,erhalten::V,ва̄лльтэ,קבל
6573,nehmen::V,vaeltedh,אחז
6574,nehmen::V,válldet,אחז
6575,nehmen::V,váldit,אחז
6576,nehmen::V,väldiđ,אחז
6577,nehmen::V,vä´ldded,אחז
6578,nehmen::V,ва̄лльтэ,אחז
6579,wählen::V,veeljedh,בחר
6580,wählen::V,válljit,בחר
6581,wählen::V,válljet,בחר
6582,wählen::V,valjiđ,בחר
6583,wählen::V,vaalšed,בחר
6584,wählen::V,va´lljeed,בחר
6585,wählen::V,воалшэ,בחר
6586,auswählen::V,veeljedh,בחר ב
6587,auswählen::V,tjuolldet,בחר ב
6588,auswählen::V,válljet,בחר ב
6589,auswählen::V,valjiđ,בחר ב
6590,auswählen::V,vaalšed,בחר ב
6591,auswählen::V,va´lljeed,בחר ב
6592,auswählen::V,воалшэ,בחר ב
6593,bewahren::V,vaarjelidh,קים
6594,bewahren::V,bisodit,קים
6595,bewahren::V,várjjalit,קים
6596,bewahren::V,seailluhit,קים
6597,bewahren::V,varjâliđ,קים
6598,bewahren::V,varjjled,קים
6599,bewahren::V,ӣшшьтэ,קים
6600,bewahren::V,во̄а̄ррьдэ,קים
6601,behindern::V,hööptdeh,מנע
6602,behindern::V,hieredit,מנע
6603,behindern::V,muhttet,מנע
6604,behindern::V,eastadit,מנע
6605,behindern::V,estiđ,מנע
6606,behindern::V,coggâđ,מנע
6607,behindern::V,hettiđ,מנע
6608,behindern::V,cõggâd,מנע
6609,behindern::V,е̄кхэллэ,מנע
6610,verderben::V,biejstedh,מנע
6611,verderben::V,spedjat,מנע
6612,verderben::V,billistit,מנע
6613,verderben::V,pillediđ,מנע
6614,verderben::V,tårmmad,מנע
6615,verderben::V,pe´llsted,מנע
6616,verderben::V,тоаррмэ,מנע
6617,verderben::V,ма̄ййкэ,מנע
6618,beschädigen::V,fæjloedidh,הזיק
6619,beschädigen::V,vahágahttet,הזיק
6620,beschädigen::V,bilidit,הזיק
6621,beschädigen::V,vahâgittiđ,הזיק
6622,beschädigen::V,pä´rtteed,הזיק
6623,beschädigen::V,муррьтэ,הזיק
6624,zerbrechen::V,tsööpkedh,נשבר
6625,zerbrechen::V,doadjet,נשבר
6626,zerbrechen::V,cuvket,נשבר
6627,zerbrechen::V,cuov'kkiđ,נשבר
6628,zerbrechen::V,muårrâd,נשבר
6629,zerbrechen::V,cu´vǩǩeed,נשבר
6630,zerbrechen::V,муррьтэ,נשבר
6631,zerreißen::V,gejhkielidh,קרע
6632,zerreißen::V,gajkudit,קרע
6633,zerreißen::V,gaikkodit,קרע
6634,zerreißen::V,ráisket,קרע
6635,zerreißen::V,kiškođ,קרע
6636,zerreißen::V,ra´šǩǩeed,קרע
6637,zerreißen::V,пуатткэ,קרע
6638,zerstören::V,eerjedh,הרס
6639,zerstören::V,eerjedh,השמיד
6640,zerstören::V,biejsstet,הרס
6641,zerstören::V,biejsstet,השמיד
6642,zerstören::V,håhkkidit,הרס
6643,zerstören::V,håhkkidit,השמיד
6644,zerstören::V,heavahit,הרס
6645,zerstören::V,heavahit,השמיד
6646,zerstören::V,duš'šadit,הרס
6647,zerstören::V,duš'šadit,השמיד
6648,zerstören::V,bilidit,הרס
6649,zerstören::V,bilidit,השמיד
6650,zerstören::V,hevâttiđ,הרס
6651,zerstören::V,hevâttiđ,השמיד
6652,zerstören::V,hiâvted,הרס
6653,zerstören::V,hiâvted,השמיד
6654,zerstören::V,ёҏтэ,הרס
6655,zerstören::V,ёҏтэ,השמיד
6656,verbrennen::V,båeltedh,שרף
6657,verbrennen::V,boalldet,שרף
6658,verbrennen::V,boaldit,שרף
6659,verbrennen::V,puál'diđ,שרף
6660,verbrennen::V,puä´ldded,שרף
6661,verbrennen::V,пуэлльтэ,שרף
6662,geben::V,vedtedh,נתן
6663,geben::V,vaddet,נתן
6664,geben::V,addit,נתן
6665,geben::V,addliđ,נתן
6666,geben::V,ä´n,נתן
6667,geben::V,аннҍтэ,נתן
6668,reichen::V,geelkedh,העביר
6669,reichen::V,lagádit,העביר
6670,reichen::V,geiget,העביר
6671,reichen::V,keigiđ,העביר
6672,reichen::V,vuõiggâ´stted,העביר
6673,reichen::V,аннҍтэ,העביר
6674,schenken::V,vedtedh,נתן במתנה
6675,schenken::V,vaddet,נתן במתנה
6676,schenken::V,skeaŋkut,נתן במתנה
6677,schenken::V,skeŋket,נתן במתנה
6678,schenken::V,skeŋkkiđ,נתן במתנה
6679,schenken::V,sǩiâŋkkâd,נתן במתנה
6680,schenken::V,ла̄ххе,נתן במתנה
6681,versprechen::V,luhpiedidh,הבטיח
6682,versprechen::V,jáhttet,הבטיח
6683,versprechen::V,lohpidit,הבטיח
6684,versprechen::V,lopediđ,הבטיח
6685,versprechen::V,lå´ppeed,הבטיח
6686,versprechen::V,о̄а̄шштҍе,הבטיח
6687,wünschen::V,lahkoehtidh,אחל
6688,wünschen::V,sávvat,אחל
6689,wünschen::V,sávadit,אחל
6690,wünschen::V,doaivvuhit,אחל
6691,wünschen::V,tuá'ivuttiđ,אחל
6692,wünschen::V,tuâivvad,אחל
6693,wünschen::V,туввэ,אחל
6694,loben::V,girmedh,שבח
6695,loben::V,májnnot,שבח
6696,loben::V,rámmpot,שבח
6697,loben::V,máidnut,שבח
6698,loben::V,rámidit,שבח
6699,loben::V,rammuđ,שבח
6700,loben::V,rämidiđ,שבח
6701,loben::V,ââ´leed,שבח
6702,loben::V,ǩei´tted,שבח
6703,loben::V,кыйта,שבח
6704,küssen::V,tjånnahtidh,נשק
6705,küssen::V,tjuvliestidh,נשק
6706,küssen::V,tjullit,נשק
6707,küssen::V,tjulestit,נשק
6708,küssen::V,cum'mát,נשק
6709,küssen::V,cummistit,נשק
6710,küssen::V,cummâliđ,נשק
6711,küssen::V,cu´mmsted,נשק
6712,küssen::V,cu´mmstõõllâd,נשק
6713,küssen::V,нӣссэ,נשק
6714,wiegen::V,sjammadidh,נדנד
6715,wiegen::V,vuohttot,נדנד
6716,wiegen::V,vuohtudit,נדנד
6717,wiegen::V,vuohttut,נדנד
6718,wiegen::V,vuát'tuđ,נדנד
6719,wiegen::V,nuäkkad,נדנד
6720,wiegen::V,suâibted,נדנד
6721,wiegen::V,нуагкэ,נדנד
6722,zudecken::V,gaptjedh,כסה
6723,zudecken::V,loavddet,כסה
6724,zudecken::V,gokčat,כסה
6725,zudecken::V,luáv'diđ,כסה
6726,zudecken::V,kä´tted,כסה
6727,zudecken::V,ка̄ххьтэ,כסה
6728,wecken::V,gåaskodh,עורר
6729,wecken::V,båktet,עורר
6730,wecken::V,boktit,עורר
6731,wecken::V,rávkat,עורר
6732,wecken::V,cuvnâđ,עורר
6733,wecken::V,counnâd,עורר
6734,wecken::V,цо̄ввнэ,עורר
6735,zeigen::V,vuesiehtidh,הראה
6736,zeigen::V,vuosedit,הראה
6737,zeigen::V,giejgget,הראה
6738,zeigen::V,čájehit,הראה
6739,zeigen::V,čäittiđ,הראה
6740,zeigen::V,čujottiđ,הראה
6741,zeigen::V,čuäi´ted,הראה
6742,zeigen::V,вӯзьхе,הראה
6743,führen::V,steeredh,הביא
6744,führen::V,steeredh,הוביל
6745,führen::V,doalvvot,הביא
6746,führen::V,doalvvot,הוביל
6747,führen::V,láidet,הביא
6748,führen::V,láidet,הוביל
6749,führen::V,jođettiđ,הביא
6750,führen::V,jođettiđ,הוביל
6751,führen::V,jåå´đted,הביא
6752,führen::V,jåå´đted,הוביל
6753,führen::V,выгкэ,הביא
6754,führen::V,выгкэ,הוביל
6755,lehren::V,ööhpehtidh,למד
6756,lehren::V,åhpadit,למד
6757,lehren::V,oahpahit,למד
6758,lehren::V,máttááttiđ,למד
6759,lehren::V,mätt'ted,למד
6760,lehren::V,vuä´ppsted,למד
6761,lehren::V,ма̄тҍха,למד
6762,unterrichten::V,ööhpehtidh,למד
6763,unterrichten::V,lågådit,למד
6764,unterrichten::V,åhpadit,למד
6765,unterrichten::V,oahpahit,למד
6766,unterrichten::V,škovliđ,למד
6767,unterrichten::V,máttááttiđ,למד
6768,unterrichten::V,mätt'ted,למד
6769,unterrichten::V,vuä´ppsted,למד
6770,unterrichten::V,ма̄тҍха,למד
6771,aufziehen::V,eeledh,רומם
6772,aufziehen::V,bajedit,רומם
6773,aufziehen::V,biebmat,רומם
6774,aufziehen::V,pajaskeessiđ,רומם
6775,aufziehen::V,šoddâdiđ,רומם
6776,aufziehen::V,šõddeed,רומם
6777,aufziehen::V,peâm'mad,רומם
6778,aufziehen::V,вуэпьсе,רומם
6779,leiten::V,lijrehtidh,נהל
6780,leiten::V,lájddit,נהל
6781,leiten::V,oatsodit,נהל
6782,leiten::V,jođihit,נהל
6783,leiten::V,stivriđ,נהל
6784,leiten::V,hovdiđ,נהל
6785,leiten::V,jåå´đted,נהל
6786,leiten::V,выгкэ,נהל
6787,leiten::V,вӯййкье,נהל
6788,antreiben::V,eadtjoestidh,המרץ
6789,antreiben::V,hasodit,המרץ
6790,antreiben::V,hállsjedit,המרץ
6791,antreiben::V,gevret,המרץ
6792,antreiben::V,rássat,המרץ
6793,antreiben::V,kušottiđ,המרץ
6794,antreiben::V,huá'puttiđ,המרץ
6795,antreiben::V,rääskted,המרץ
6796,antreiben::V,hõškkled,המרץ
6797,antreiben::V,ёадҌхе,המרץ
6798,lassen::V,baajedh,נתן
6799,lassen::V,-ahttet,נתן
6800,lassen::V,diktit,נתן
6801,lassen::V,-ttiđ,נתן
6802,lassen::V,ä´n,נתן
6803,lassen::V,па̄ххкэ,נתן
6804,einladen::V,bööredh,הזמין
6805,einladen::V,bivddit,הזמין
6806,einladen::V,gåhttjot,הזמין
6807,einladen::V,bovdet,הזמין
6808,einladen::V,koččođ,הזמין
6809,einladen::V,kåččad,הזמין
6810,einladen::V,коаххче,הזמין
6811,vereinigen::V,iktedidh,אחד
6812,vereinigen::V,iktedidh,לכד
6813,vereinigen::V,aktidit,אחד
6814,vereinigen::V,aktidit,לכד
6815,vereinigen::V,ovttastahttit,אחד
6816,vereinigen::V,ovttastahttit,לכד
6817,vereinigen::V,o'vtâstittiđ,אחד
6818,vereinigen::V,o'vtâstittiđ,לכד
6819,vereinigen::V,õhtteed,אחד
6820,vereinigen::V,õhtteed,לכד
6821,vereinigen::V,э̄хтхэ,אחד
6822,vereinigen::V,э̄хтхэ,לכד
6823,besuchen::V,åahpodh,בקר
6824,besuchen::V,goevlelidh,בקר
6825,besuchen::V,guossit,בקר
6826,besuchen::V,gal'let,בקר
6827,besuchen::V,fitnat,בקר
6828,besuchen::V,kolliđ,בקר
6829,besuchen::V,kõ´ll'jed,בקר
6830,besuchen::V,по̄дтлэ,בקר
6831,besuchen::V,во̄тэдтэ,בקר
6832,besuchen::V,во̄а̄ррдэ,בקר
6833,treffen::V,dieviedidh,פגש
6834,treffen::V,iejvvit,פגש
6835,treffen::V,deaivat,פגש
6836,treffen::V,staaviđ,פגש
6837,treffen::V,teividiđ,פגש
6838,treffen::V,o´ddjõõttâd,פגש
6839,treffen::V,вуэсстлэ,פגש
6840,sich versammeln::V,gaavnedidh,התאסף
6841,sich versammeln::V,tjoaggut,התאסף
6842,sich versammeln::V,čoahkkanit,התאסף
6843,sich versammeln::V,čokkâniđ,התאסף
6844,sich versammeln::V,nurâdâttâđ,התאסף
6845,sich versammeln::V,noorõõttâd,התאסף
6846,sich versammeln::V,вӯллклэ,התאסף
6847,spielen::V,rïdtjedh,שחק
6848,spielen::V,lustedalledh,שחק
6849,spielen::V,ståhkat,שחק
6850,spielen::V,stuvssit,שחק
6851,spielen::V,speallat,שחק
6852,spielen::V,le'ihâšiđ,שחק
6853,spielen::V,siõrrâd,שחק
6854,spielen::V,speâllad,שחק
6855,spielen::V,сӣррэ,שחק
6856,singen::V,laavlodh,שר
6857,singen::V,lávllot,שר
6858,singen::V,lávlut,שר
6859,singen::V,lávluđ,שר
6860,singen::V,läullad,שר
6861,singen::V,ла̄ввлэ,שר
6862,tanzen::V,daanhtsodh,רקד
6863,tanzen::V,dánssat,רקד
6864,tanzen::V,gærssulit,רקד
6865,tanzen::V,dánset,רקד
6866,tanzen::V,tánssáđ,רקד
6867,tanzen::V,ta´nssjed,רקד
6868,tanzen::V,pleäs'sjed,רקד
6869,tanzen::V,нюччке,רקד
6870,tanzen::V,пляссъе,רקד
6871,sich trennen::V,jååkedidh,נפרד
6872,sich trennen::V,sirrat,נפרד
6873,sich trennen::V,sirádit,נפרד
6874,sich trennen::V,earránit,נפרד
6875,sich trennen::V,ratkuđ,נפרד
6876,sich trennen::V,rätkkjed,נפרד
6877,sich trennen::V,кӯдтъе,נפרד
6878,verlassen::V,laehpedh,עזב
6879,verlassen::V,guodet,עזב
6880,verlassen::V,guođđit,עזב
6881,verlassen::V,hilgođ,עזב
6882,verlassen::V,kyeđđiđ,עזב
6883,verlassen::V,kue´đđed,עזב
6884,verlassen::V,сӯһпъе,עזב
6885,retten::V,gorredidh,הציל
6886,retten::V,gádjot,הציל
6887,retten::V,gádjut,הציל
6888,retten::V,kááijuđ,הציל
6889,retten::V,piä'luštiđ,הציל
6890,retten::V,ka´jjeed,הציל
6891,retten::V,вуаннче,הציל
6892,bewachen::V,geehtedh,שמר
6893,bewachen::V,váktit,שמר
6894,bewachen::V,fáktet,שמר
6895,bewachen::V,vahtiđ,שמר
6896,bewachen::V,värddjed,שמר
6897,bewachen::V,va´httjed,שמר
6898,bewachen::V,пынне,שמר
6899,bewachen::V,ка̄рвуллэ,שמר
6900,schützen::V,vaarjelidh,אבטח
6901,schützen::V,suoddjit,אבטח
6902,schützen::V,suodjalit,אבטח
6903,schützen::V,suddjet,אבטח
6904,schützen::V,varjâliđ,אבטח
6905,schützen::V,suâided,אבטח
6906,schützen::V,varjjled,אבטח
6907,schützen::V,пынне,אבטח
6908,verteidigen::V,vaarjelidh,הגן
6909,verteidigen::V,bælostit,הגן
6910,verteidigen::V,bealuštit,הגן
6911,verteidigen::V,čuollat,הגן
6912,verteidigen::V,piä'luštiđ,הגן
6913,verteidigen::V,peälšted,הגן
6914,verteidigen::V,пэ̄лль мэ̄ннэ,הגן
6915,sich schlagen::V,dåarodh,התכתש
6916,sich schlagen::V,tjoelestidh,התכתש
6917,sich schlagen::V,doarrot,התכתש
6918,sich schlagen::V,doarrut,התכתש
6919,sich schlagen::V,tuárruđ,התכתש
6920,sich schlagen::V,tuärrad,התכתש
6921,sich schlagen::V,туаррэ,התכתש
6922,schießen::V,vuetjedh,ירה
6923,schießen::V,skööhtedh,ירה
6924,schießen::V,vuohtjet,ירה
6925,schießen::V,báhčit,ירה
6926,schießen::V,pääččiđ,ירה
6927,schießen::V,pää´ččed,ירה
6928,schießen::V,ря̄хшкхэ,ירה
6929,siegen::V,vïtnedh,גבר
6930,siegen::V,vïtnedh,נצח
6931,siegen::V,vuojttet,גבר
6932,siegen::V,vuojttet,נצח
6933,siegen::V,vuoitit,גבר
6934,siegen::V,vuoitit,נצח
6935,siegen::V,vyei'ttiđ,גבר
6936,siegen::V,vyei'ttiđ,נצח
6937,siegen::V,vuei´tted,גבר
6938,siegen::V,vuei´tted,נצח
6939,siegen::V,вуэйхьтэ,גבר
6940,siegen::V,вуэйхьтэ,נצח
6941,ärgern::V,måarahtehtedh,עצבן
6942,ärgern::V,suhttadit,עצבן
6943,ärgern::V,hárdit,עצבן
6944,ärgern::V,piä'ṿuttiđ,עצבן
6945,ärgern::V,âsseed,עצבן
6946,ärgern::V,се̄нтхэ,עצבן
6947,schlagen::V,håasedh,הכה
6948,schlagen::V,håasedh,הלקה
6949,schlagen::V,laekedh,הכה
6950,schlagen::V,laekedh,הלקה
6951,schlagen::V,tsábbmet,הכה
6952,schlagen::V,tsábbmet,הלקה
6953,schlagen::V,tjassket,הכה
6954,schlagen::V,tjassket,הלקה
6955,schlagen::V,huškut,הכה
6956,schlagen::V,huškut,הלקה
6957,schlagen::V,časkeđ,הכה
6958,schlagen::V,časkeđ,הלקה
6959,schlagen::V,čâ´cǩǩed,הכה
6960,schlagen::V,čâ´cǩǩed,הלקה
6961,schlagen::V,та̄гкэ,הכה
6962,schlagen::V,та̄гкэ,הלקה
6963,schlagen::V,ва̄сстэ,הכה
6964,schlagen::V,ва̄сстэ,הלקה
6965,treten::V,tjïektjedh,בעט
6966,treten::V,tjiektjat,בעט
6967,treten::V,čiekčat,בעט
6968,treten::V,čieh'čâđ,בעט
6969,treten::V,tanccâđ,בעט
6970,treten::V,tanccâd,בעט
6971,treten::V,то̄ппцэ,בעט
6972,stechen::V,baskedh,דקר
6973,stechen::V,tjuoggit,דקר
6974,stechen::V,čuoggut,דקר
6975,stechen::V,čuog'giđ,דקר
6976,stechen::V,čuõ´ǧ'ǧeed,דקר
6977,stechen::V,чо̄ххкэ,דקר
6978,stoßen::V,nehkiehtidh,דחק
6979,stoßen::V,nårddådit,דחק
6980,stoßen::V,nordadit,דחק
6981,stoßen::V,nutkâliđ,דחק
6982,stoßen::V,oi´ǧǧeed,דחק
6983,stoßen::V,оййкье,דחק
6984,stoßen::V,тоалкъе,דחק
6985,stehlen::V,sualadidh,גנב
6986,stehlen::V,suoládit,גנב
6987,stehlen::V,suoládit,גנב
6988,stehlen::V,suá'ládiđ,גנב
6989,stehlen::V,suâleed,גנב
6990,stehlen::V,суэлнэ,גנב
6991,stören::V,stööredh,קטע
6992,stören::V,stööredh,הפריע
6993,stören::V,hearaldehtedh,קטע
6994,stören::V,hearaldehtedh,הפריע
6995,stören::V,massit,קטע
6996,stören::V,massit,הפריע
6997,stören::V,sjuddit,קטע
6998,stören::V,sjuddit,הפריע
6999,stören::V,heađuštit,קטע
7000,stören::V,heađuštit,הפריע
7001,stören::V,hettiđ,קטע
7002,stören::V,hettiđ,הפריע
7003,stören::V,heṃâdiđ,קטע
7004,stören::V,heṃâdiđ,הפריע
7005,stören::V,stamlded,קטע
7006,stören::V,stamlded,הפריע
7007,stören::V,вӣршэ,קטע
7008,stören::V,вӣршэ,הפריע
7009,stören::V,е̄кхэллэ,קטע
7010,stören::V,е̄кхэллэ,הפריע
7011,belästigen::V,vaejviestidh,הציק
7012,belästigen::V,vaejviestidh,הטריד
7013,belästigen::V,vájvedit,הציק
7014,belästigen::V,vájvedit,הטריד
7015,belästigen::V,muodástuhttet,הציק
7016,belästigen::V,muodástuhttet,הטריד
7017,belästigen::V,váivvidit,הציק
7018,belästigen::V,váivvidit,הטריד
7019,belästigen::V,bieguhit,הציק
7020,belästigen::V,bieguhit,הטריד
7021,belästigen::V,vä'ividiđ,הציק
7022,belästigen::V,vä'ividiđ,הטריד
7023,belästigen::V,stamlded,הציק
7024,belästigen::V,stamlded,הטריד
7025,belästigen::V,е̄кхэллэ,הציק
7026,belästigen::V,е̄кхэллэ,הטריד
7027,belästigen::V,во̄а̄йвшэ,הציק
7028,belästigen::V,во̄а̄йвшэ,הטריד
7029,verbergen::V,tjïekedh,הצניע
7030,verbergen::V,tjiehkat,הצניע
7031,verbergen::V,čiehkat,הצניע
7032,verbergen::V,čieḥâđ,הצניע
7033,verbergen::V,peittad,הצניע
7034,verbergen::V,чӣгкэ,הצניע
7035,verbergen::V,пе̄йхьтэ,הצניע
7036,täuschen::V,iermedh,שגע
7037,täuschen::V,eajhkaldehtedh,שגע
7038,täuschen::V,tjáddjit,שגע
7039,täuschen::V,dájuhit,שגע
7040,täuschen::V,viehtalit,שגע
7041,täuschen::V,villiđ,שגע
7042,täuschen::V,ǩiõllâd,שגע
7043,täuschen::V,вӯйхе,שגע
7044,täuschen::V,пе̄йхьтэ,שגע
7045,täuschen::V,ке̄лсэллэ,שגע
7046,betrügen::V,biehtedh,הונה
7047,betrügen::V,biehttet,הונה
7048,betrügen::V,beahttit,הונה
7049,betrügen::V,filliđ,הונה
7050,betrügen::V,ǩiõllâd,הונה
7051,betrügen::V,pä´rtteed,הונה
7052,betrügen::V,вӯйхе,הונה
7053,betrügen::V,пе̄йхьтэ,הונה
7054,betrügen::V,ке̄лсэллэ,הונה
7055,töten::V,buvvedh,הרג
7056,töten::V,gåddet,הרג
7057,töten::V,soaggit,הרג
7058,töten::V,goddit,הרג
7059,töten::V,surmiđ,הרג
7060,töten::V,jämittiđ,הרג
7061,töten::V,kå´dded,הרג
7062,töten::V,so´rmmjed,הרג
7063,töten::V,коаннҌтэ,הרג
7064,wohnen::V,årrodh,גר
7065,wohnen::V,veasodh,גר
7066,wohnen::V,årrot,גר
7067,wohnen::V,viessot,גר
7068,wohnen::V,orrut,גר
7069,wohnen::V,aassâđ,גר
7070,wohnen::V,aassâd,גר
7071,wohnen::V,jälsted,גר
7072,wohnen::V,е̄лле,גר
7073,arbeiten::V,barkedh,עבד
7074,arbeiten::V,rihtjat,עבד
7075,arbeiten::V,bargat,עבד
7076,arbeiten::V,porgâđ,עבד
7077,arbeiten::V,tue´j'jeed,עבד
7078,arbeiten::V,лыххкэ,עבד
7079,arbeiten::V,ро̄бхушшэ,עבד
7080,sammeln::V,tjåegkedh,אסף
7081,sammeln::V,tjoahkkit,אסף
7082,sammeln::V,čoaggit,אסף
7083,sammeln::V,čokkiđ,אסף
7084,sammeln::V,čuág'giđ,אסף
7085,sammeln::V,noorrâd,אסף
7086,sammeln::V,нёавсэ,אסף
7087,pflücken::V,tjåegkedh,קטף
7088,pflücken::V,tjoagget,קטף
7089,pflücken::V,čoaggit,קטף
7090,pflücken::V,čuág'giđ,קטף
7091,pflücken::V,uussâd,קטף
7092,pflücken::V,кышшкэ,קטף
