,Concept_ID,se,lv
14327,schieben::V,oi´ǧǧeed,йӧткыштны
14328,schieben::V,oi´ǧǧeed,stumt
14329,schieben::V,оййкье,ӧтдортны
14330,schieben::V,оййкье,йӧткыштны
14331,schieben::V,оййкье,stumt
14332,kratzen::V,våhtsodh,гуджӧдны
14333,kratzen::V,våhtsodh,kasīt
14334,kratzen::V,våhtsodh,skrāpēt
14335,kratzen::V,skreepedh,гуджӧдны
14336,kratzen::V,skreepedh,kasīt
14337,kratzen::V,skreepedh,skrāpēt
14338,kratzen::V,ruohkkat,гуджӧдны
14339,kratzen::V,ruohkkat,kasīt
14340,kratzen::V,ruohkkat,skrāpēt
14341,kratzen::V,ruohkastit,гуджӧдны
14342,kratzen::V,ruohkastit,kasīt
14343,kratzen::V,ruohkastit,skrāpēt
14344,kratzen::V,gazzut,гуджӧдны
14345,kratzen::V,gazzut,kasīt
14346,kratzen::V,gazzut,skrāpēt
14347,kratzen::V,kazzođ,гуджӧдны
14348,kratzen::V,kazzođ,kasīt
14349,kratzen::V,kazzođ,skrāpēt
14350,kratzen::V,võckkâd,гуджӧдны
14351,kratzen::V,võckkâd,kasīt
14352,kratzen::V,võckkâd,skrāpēt
14353,kratzen::V,кышшкэ,гуджӧдны
14354,kratzen::V,кышшкэ,kasīt
14355,kratzen::V,кышшкэ,skrāpēt
14356,kratzen::V,каххьце,гуджӧдны
14357,kratzen::V,каххьце,kasīt
14358,kratzen::V,каххьце,skrāpēt
14359,lecken::V,njåalodh,нювны
14360,lecken::V,njåalodh,lakt
14361,lecken::V,njåalodh,laizīt
14362,lecken::V,njoallot,нювны
14363,lecken::V,njoallot,lakt
14364,lecken::V,njoallot,laizīt
14365,lecken::V,njolodit,нювны
14366,lecken::V,njolodit,lakt
14367,lecken::V,njolodit,laizīt
14368,lecken::V,njuálluđ,нювны
14369,lecken::V,njuálluđ,lakt
14370,lecken::V,njuálluđ,laizīt
14371,lecken::V,njuällad,нювны
14372,lecken::V,njuällad,lakt
14373,lecken::V,njuällad,laizīt
14374,lecken::V,нюаллэ,нювны
14375,lecken::V,нюаллэ,lakt
14376,lecken::V,нюаллэ,laizīt
14377,beißen::V,gaektjedh,курччыны
14378,beißen::V,gaektjedh,kost
14379,beißen::V,gássket,курччыны
14380,beißen::V,gássket,kost
14381,beißen::V,gáskestit,курччыны
14382,beißen::V,gáskestit,kost
14383,beißen::V,gáskit,курччыны
14384,beißen::V,gáskit,kost
14385,beißen::V,käskiđ,курччыны
14386,beißen::V,käskiđ,kost
14387,beißen::V,kä´cǩǩed,курччыны
14388,beißen::V,kä´cǩǩed,kost
14389,beißen::V,ка̄ццьке,курччыны
14390,beißen::V,ка̄ццьке,kost
14391,abreißen::V,bïhkedh,орӧдны
14392,abreißen::V,bïhkedh,atraut
14393,abreißen::V,bïhkedh,atplēst
14394,abreißen::V,gajkkot,орӧдны
14395,abreißen::V,gajkkot,atraut
14396,abreißen::V,gajkkot,atplēst
14397,abreißen::V,gaikkihit,орӧдны
14398,abreißen::V,gaikkihit,atraut
14399,abreißen::V,gaikkihit,atplēst
14400,abreißen::V,roottâđ,орӧдны
14401,abreißen::V,roottâđ,atraut
14402,abreißen::V,roottâđ,atplēst
14403,abreißen::V,ra´šǩǩeed,орӧдны
14404,abreißen::V,ra´šǩǩeed,atraut
14405,abreißen::V,ra´šǩǩeed,atplēst
14406,abreißen::V,rååttad,орӧдны
14407,abreißen::V,rååttad,atraut
14408,abreißen::V,rååttad,atplēst
14409,abreißen::V,ро̄дтҍе,орӧдны
14410,abreißen::V,ро̄дтҍе,atraut
14411,abreißen::V,ро̄дтҍе,atplēst
14412,abreißen::V,пӯттҍкье,орӧдны
14413,abreißen::V,пӯттҍкье,atraut
14414,abreißen::V,пӯттҍкье,atplēst
14415,abschneiden::V,tjoehpestidh,вундавны
14416,abschneiden::V,tjoehpestidh,nogriezt
14417,abschneiden::V,jallat,вундавны
14418,abschneiden::V,jallat,nogriezt
14419,abschneiden::V,čuohppat,вундавны
14420,abschneiden::V,čuohppat,nogriezt
14421,abschneiden::V,jogâldiđ,вундавны
14422,abschneiden::V,jogâldiđ,nogriezt
14423,abschneiden::V,geerelidh,вундавны
14424,abschneiden::V,geerelidh,nogriezt
14425,abschneiden::V,е̄дтэ,вундавны
14426,abschneiden::V,е̄дтэ,nogriezt
14427,abschneiden::V,е̄дтлэ,вундавны
14428,abschneiden::V,е̄дтлэ,nogriezt
14429,binden::V,gårredidh,гӧрддзавны
14430,binden::V,gårredidh,кӧртавны
14431,binden::V,gårredidh,siet
14432,binden::V,gårredidh,aptīt
14433,binden::V,tjadnat,гӧрддзавны
14434,binden::V,tjadnat,кӧртавны
14435,binden::V,tjadnat,siet
14436,binden::V,tjadnat,aptīt
14437,binden::V,gárrat,гӧрддзавны
14438,binden::V,gárrat,кӧртавны
14439,binden::V,gárrat,siet
14440,binden::V,gárrat,aptīt
14441,binden::V,čoonnâđ,гӧрддзавны
14442,binden::V,čoonnâđ,кӧртавны
14443,binden::V,čoonnâđ,siet
14444,binden::V,čoonnâđ,aptīt
14445,binden::V,čõõnnâd,гӧрддзавны
14446,binden::V,čõõnnâd,кӧртавны
14447,binden::V,čõõnnâd,siet
14448,binden::V,čõõnnâd,aptīt
14449,binden::V,čuõlmmâd,гӧрддзавны
14450,binden::V,čuõlmmâd,кӧртавны
14451,binden::V,čuõlmmâd,siet
14452,binden::V,čuõlmmâd,aptīt
14453,binden::V,ко̄ррэ,гӧрддзавны
14454,binden::V,ко̄ррэ,кӧртавны
14455,binden::V,ко̄ррэ,siet
14456,binden::V,ко̄ррэ,aptīt
14457,binden::V,чӯллмдэ,гӧрддзавны
14458,binden::V,чӯллмдэ,кӧртавны
14459,binden::V,чӯллмдэ,siet
14460,binden::V,чӯллмдэ,aptīt
14461,binden::V,ко̄а̄ррэ,гӧрддзавны
14462,binden::V,ко̄а̄ррэ,кӧртавны
14463,binden::V,ко̄а̄ррэ,siet
14464,binden::V,ко̄а̄ррэ,aptīt
14465,stecken::V,rïjtedh,сюйны
14466,stecken::V,rïjtedh,bāzt
14467,stecken::V,rïjtedh,spraust
14468,stecken::V,tsævkkat,сюйны
14469,stecken::V,tsævkkat,bāzt
14470,stecken::V,tsævkkat,spraust
14471,stecken::V,cáhkit,сюйны
14472,stecken::V,cáhkit,bāzt
14473,stecken::V,cáhkit,spraust
14474,stecken::V,cuggâđ,сюйны
14475,stecken::V,cuggâđ,bāzt
14476,stecken::V,cuggâđ,spraust
14477,stecken::V,čuõ´ǧ'ǧeed,сюйны
14478,stecken::V,čuõ´ǧ'ǧeed,bāzt
14479,stecken::V,čuõ´ǧ'ǧeed,spraust
14480,stecken::V,чогксэ,сюйны
14481,stecken::V,чогксэ,bāzt
14482,stecken::V,чогксэ,spraust
14483,stecken::V,це̄ӈькхэ,сюйны
14484,stecken::V,це̄ӈькхэ,bāzt
14485,stecken::V,це̄ӈькхэ,spraust
14486,brechen::V,dåajodh,чегны
14487,brechen::V,dåajodh,lauzt
14488,brechen::V,dåajodh,lauzīt
14489,brechen::V,tsåapkodh,чегны
14490,brechen::V,tsåapkodh,lauzt
14491,brechen::V,tsåapkodh,lauzīt
14492,brechen::V,doaddjut,чегны
14493,brechen::V,doaddjut,lauzt
14494,brechen::V,doaddjut,lauzīt
14495,brechen::V,cuvket,чегны
14496,brechen::V,cuvket,lauzt
14497,brechen::V,cuvket,lauzīt
14498,brechen::V,moorrâđ,чегны
14499,brechen::V,moorrâđ,lauzt
14500,brechen::V,moorrâđ,lauzīt
14501,brechen::V,mu´rdded,чегны
14502,brechen::V,mu´rdded,lauzt
14503,brechen::V,mu´rdded,lauzīt
14504,brechen::V,муррьтэ,чегны
14505,brechen::V,муррьтэ,lauzt
14506,brechen::V,муррьтэ,lauzīt
14507,klopfen::V,beenghkedh,камгыны
14508,klopfen::V,beenghkedh,klauvēt
14509,klopfen::V,goalkkalit,камгыны
14510,klopfen::V,goalkkalit,klauvēt
14511,klopfen::V,tsábbmet,камгыны
14512,klopfen::V,tsábbmet,klauvēt
14513,klopfen::V,goalkit,камгыны
14514,klopfen::V,goalkit,klauvēt
14515,klopfen::V,skoalkit,камгыны
14516,klopfen::V,skoalkit,klauvēt
14517,klopfen::V,skuá'lkuttiđ,камгыны
14518,klopfen::V,skuá'lkuttiđ,klauvēt
14519,klopfen::V,kuälkted,камгыны
14520,klopfen::V,kuälkted,klauvēt
14521,klopfen::V,та̄гкэ,камгыны
14522,klopfen::V,та̄гкэ,klauvēt
14523,hauen::V,beenghkedh,нӧйнты
14524,hauen::V,beenghkedh,кучкыны
14525,hauen::V,beenghkedh,cirst
14526,hauen::V,beenghkedh,dauzīt
14527,hauen::V,tjuollat,нӧйнты
14528,hauen::V,tjuollat,кучкыны
14529,hauen::V,tjuollat,cirst
14530,hauen::V,tjuollat,dauzīt
14531,hauen::V,čuollat,нӧйнты
14532,hauen::V,čuollat,кучкыны
14533,hauen::V,čuollat,cirst
14534,hauen::V,čuollat,dauzīt
14535,hauen::V,čurmâđ,нӧйнты
14536,hauen::V,čurmâđ,кучкыны
14537,hauen::V,čurmâđ,cirst
14538,hauen::V,čurmâđ,dauzīt
14539,hauen::V,čâ´cǩǩed,нӧйнты
14540,hauen::V,čâ´cǩǩed,кучкыны
14541,hauen::V,čâ´cǩǩed,cirst
14542,hauen::V,čâ´cǩǩed,dauzīt
14543,hauen::V,та̄гкэ,нӧйнты
14544,hauen::V,та̄гкэ,кучкыны
14545,hauen::V,та̄гкэ,cirst
14546,hauen::V,та̄гкэ,dauzīt
14547,hauen::V,ва̄сстэ,нӧйнты
14548,hauen::V,ва̄сстэ,кучкыны
14549,hauen::V,ва̄сстэ,cirst
14550,hauen::V,ва̄сстэ,dauzīt
14551,kleben::V,njamkedh,лемавны
14552,kleben::V,njamkedh,ляскавны
14553,kleben::V,njamkedh,līmēt
14554,kleben::V,njamkedh,lipināt
14555,kleben::V,dædnjodit,лемавны
14556,kleben::V,dædnjodit,ляскавны
14557,kleben::V,dædnjodit,līmēt
14558,kleben::V,dædnjodit,lipināt
14559,kleben::V,liibmet,лемавны
14560,kleben::V,liibmet,ляскавны
14561,kleben::V,liibmet,līmēt
14562,kleben::V,liibmet,lipināt
14563,kleben::V,taṃadiđ,лемавны
14564,kleben::V,taṃadiđ,ляскавны
14565,kleben::V,taṃadiđ,līmēt
14566,kleben::V,taṃadiđ,lipināt
14567,kleben::V,li´jmmjed,лемавны
14568,kleben::V,li´jmmjed,ляскавны
14569,kleben::V,li´jmmjed,līmēt
14570,kleben::V,li´jmmjed,lipināt
14571,kleben::V,нямхэ,лемавны
14572,kleben::V,нямхэ,ляскавны
14573,kleben::V,нямхэ,līmēt
14574,kleben::V,нямхэ,lipināt
14575,reiben::V,daanjedh,тільны
14576,reiben::V,daanjedh,зыравны
14577,reiben::V,daanjedh,rīvēt
14578,reiben::V,daanjedh,berzēt
14579,reiben::V,ruvvit,тільны
14580,reiben::V,ruvvit,зыравны
14581,reiben::V,ruvvit,rīvēt
14582,reiben::V,ruvvit,berzēt
14583,reiben::V,ruvvet,тільны
14584,reiben::V,ruvvet,зыравны
14585,reiben::V,ruvvet,rīvēt
14586,reiben::V,ruvvet,berzēt
14587,reiben::V,fiärruđ,тільны
14588,reiben::V,fiärruđ,зыравны
14589,reiben::V,fiärruđ,rīvēt
14590,reiben::V,fiärruđ,berzēt
14591,reiben::V,heârrad,тільны
14592,reiben::V,heârrad,зыравны
14593,reiben::V,heârrad,rīvēt
14594,reiben::V,heârrad,berzēt
14595,reiben::V,ru´vvjed,тільны
14596,reiben::V,ru´vvjed,зыравны
14597,reiben::V,ru´vvjed,rīvēt
14598,reiben::V,ru´vvjed,berzēt
14599,reiben::V,е̄ррэ,тільны
14600,reiben::V,е̄ррэ,зыравны
14601,reiben::V,е̄ррэ,rīvēt
14602,reiben::V,е̄ррэ,berzēt
14603,streichen::V,daejdedh,мавтны
14604,streichen::V,daejdedh,ziest
14605,streichen::V,daejdedh,triept
14606,streichen::V,badtjadidh,мавтны
14607,streichen::V,badtjadidh,ziest
14608,streichen::V,badtjadidh,triept
14609,streichen::V,vuojddat,мавтны
14610,streichen::V,vuojddat,ziest
14611,streichen::V,vuojddat,triept
14612,streichen::V,málet,мавтны
14613,streichen::V,málet,ziest
14614,streichen::V,málet,triept
14615,streichen::V,njuohtat,мавтны
14616,streichen::V,njuohtat,ziest
14617,streichen::V,njuohtat,triept
14618,streichen::V,njuottâđ,мавтны
14619,streichen::V,njuottâđ,ziest
14620,streichen::V,njuottâđ,triept
14621,streichen::V,puák'suđ,мавтны
14622,streichen::V,puák'suđ,ziest
14623,streichen::V,puák'suđ,triept
14624,streichen::V,påhssad,мавтны
14625,streichen::V,påhssad,ziest
14626,streichen::V,påhssad,triept
14627,streichen::V,мо̄а̄шшэ,мавтны
14628,streichen::V,мо̄а̄шшэ,ziest
14629,streichen::V,мо̄а̄шшэ,triept
14630,schleifen::V,slijhpedh,кеслыны
14631,schleifen::V,slijhpedh,trīt
14632,schleifen::V,slijhpedh,asināt
14633,schleifen::V,sadjet,кеслыны
14634,schleifen::V,sadjet,trīt
14635,schleifen::V,sadjet,asināt
14636,schleifen::V,sadjit,кеслыны
14637,schleifen::V,sadjit,trīt
14638,schleifen::V,sadjit,asināt
14639,schleifen::V,šliipet,кеслыны
14640,schleifen::V,šliipet,trīt
14641,schleifen::V,šliipet,asināt
14642,schleifen::V,saijeeđ,кеслыны
14643,schleifen::V,saijeeđ,trīt
14644,schleifen::V,saijeeđ,asināt
14645,schleifen::V,sââjjad,кеслыны
14646,schleifen::V,sââjjad,trīt
14647,schleifen::V,sââjjad,asināt
14648,schleifen::V,tabǯsted,кеслыны
14649,schleifen::V,tabǯsted,trīt
14650,schleifen::V,tabǯsted,asināt
14651,schleifen::V,то̄а̄мчсе,кеслыны
14652,schleifen::V,то̄а̄мчсе,trīt
14653,schleifen::V,то̄а̄мчсе,asināt
14654,schneiden::V,bietskedh,шырны
14655,schneiden::V,bietskedh,griezt
14656,schneiden::V,bietskedh,sagriezt
14657,schneiden::V,suoddat,шырны
14658,schneiden::V,suoddat,griezt
14659,schneiden::V,suoddat,sagriezt
14660,schneiden::V,tjuohppat,шырны
14661,schneiden::V,tjuohppat,griezt
14662,schneiden::V,tjuohppat,sagriezt
14663,schneiden::V,biesskedit,шырны
14664,schneiden::V,biesskedit,griezt
14665,schneiden::V,biesskedit,sagriezt
14666,schneiden::V,čuohppat,шырны
14667,schneiden::V,čuohppat,griezt
14668,schneiden::V,čuohppat,sagriezt
14669,schneiden::V,čuop'pâđ,шырны
14670,schneiden::V,čuop'pâđ,griezt
14671,schneiden::V,čuop'pâđ,sagriezt
14672,schneiden::V,čuõp'pâd,шырны
14673,schneiden::V,čuõp'pâd,griezt
14674,schneiden::V,čuõp'pâd,sagriezt
14675,schneiden::V,е̄дтэ,шырны
14676,schneiden::V,е̄дтэ,griezt
14677,schneiden::V,е̄дтэ,sagriezt
14678,schneiden::V,пе̄ррэ,шырны
14679,schneiden::V,пе̄ррэ,griezt
14680,schneiden::V,пе̄ррэ,sagriezt
14681,schneiden::V,чӯххпэ,шырны
14682,schneiden::V,чӯххпэ,griezt
14683,schneiden::V,чӯххпэ,sagriezt
14684,rütteln::V,firredh,легӧдны
14685,rütteln::V,firredh,катлӧдлыны
14686,rütteln::V,firredh,kratīt
14687,rütteln::V,firredh,purināt
14688,rütteln::V,doargestit,легӧдны
14689,rütteln::V,doargestit,катлӧдлыны
14690,rütteln::V,doargestit,kratīt
14691,rütteln::V,doargestit,purināt
14692,rütteln::V,šluvgit,легӧдны
14693,rütteln::V,šluvgit,катлӧдлыны
14694,rütteln::V,šluvgit,kratīt
14695,rütteln::V,šluvgit,purināt
14696,rütteln::V,pušteđ,легӧдны
14697,rütteln::V,pušteđ,катлӧдлыны
14698,rütteln::V,pušteđ,kratīt
14699,rütteln::V,pušteđ,purināt
14700,rütteln::V,pu´štted,легӧдны
14701,rütteln::V,pu´štted,катлӧдлыны
14702,rütteln::V,pu´štted,kratīt
14703,rütteln::V,pu´štted,purināt
14704,rütteln::V,пушшьтэ,легӧдны
14705,rütteln::V,пушшьтэ,катлӧдлыны
14706,rütteln::V,пушшьтэ,kratīt
14707,rütteln::V,пушшьтэ,purināt
14708,schütteln::V,firredh,тракӧдны
14709,schütteln::V,firredh,kratīt
14710,schütteln::V,sjavnnjet,тракӧдны
14711,schütteln::V,sjavnnjet,kratīt
14712,schütteln::V,sillnat,тракӧдны
14713,schütteln::V,sillnat,kratīt
14714,schütteln::V,skullhet,тракӧдны
14715,schütteln::V,skullhet,kratīt
14716,schütteln::V,salkalit,тракӧдны
14717,schütteln::V,salkalit,kratīt
14718,schütteln::V,pušteđ,тракӧдны
14719,schütteln::V,pušteđ,kratīt
14720,schütteln::V,pu´štted,тракӧдны
14721,schütteln::V,pu´štted,kratīt
14722,schütteln::V,пушшьтэ,тракӧдны
14723,schütteln::V,пушшьтэ,kratīt
14724,schwenken::V,svinhtedh,ӧвтны
14725,schwenken::V,svinhtedh,шенасьны
14726,schwenken::V,svinhtedh,vēzēt
14727,schwenken::V,svinhtedh,vēcināt
14728,schwenken::V,svikkastit,ӧвтны
14729,schwenken::V,svikkastit,шенасьны
14730,schwenken::V,svikkastit,vēzēt
14731,schwenken::V,svikkastit,vēcināt
14732,schwenken::V,šlivgut,ӧвтны
14733,schwenken::V,šlivgut,шенасьны
14734,schwenken::V,šlivgut,vēzēt
14735,schwenken::V,šlivgut,vēcināt
14736,schwenken::V,hiä'iluttiđ,ӧвтны
14737,schwenken::V,hiä'iluttiđ,шенасьны
14738,schwenken::V,hiä'iluttiđ,vēzēt
14739,schwenken::V,hiä'iluttiđ,vēcināt
14740,schwenken::V,heeilted,ӧвтны
14741,schwenken::V,heeilted,шенасьны
14742,schwenken::V,heeilted,vēzēt
14743,schwenken::V,heeilted,vēcināt
14744,schwenken::V,маххъе,ӧвтны
14745,schwenken::V,маххъе,шенасьны
14746,schwenken::V,маххъе,vēzēt
14747,schwenken::V,маххъе,vēcināt
14748,schütten::V,gurhkedh,кисьтны
14749,schütten::V,gurhkedh,bērt
14750,schütten::V,hállit,кисьтны
14751,schütten::V,hállit,bērt
14752,schütten::V,liejkkit,кисьтны
14753,schütten::V,liejkkit,bērt
14754,schütten::V,leškiđ,кисьтны
14755,schütten::V,leškiđ,bērt
14756,schütten::V,virâttiđ,кисьтны
14757,schütten::V,virâttiđ,bērt
14758,schütten::V,väällad,кисьтны
14759,schütten::V,väällad,bērt
14760,schütten::V,ва̄ллэ,кисьтны
14761,schütten::V,ва̄ллэ,bērt
14762,füllen::V,dievhtedh,тыртны
14763,füllen::V,dievhtedh,pildīt
14764,füllen::V,dievhtedh,piepildīt
14765,füllen::V,dievddet,тыртны
14766,füllen::V,dievddet,pildīt
14767,füllen::V,dievddet,piepildīt
14768,füllen::V,deavdit,тыртны
14769,füllen::V,deavdit,pildīt
14770,füllen::V,deavdit,piepildīt
14771,füllen::V,tevdiđ,тыртны
14772,füllen::V,tevdiđ,pildīt
14773,füllen::V,tevdiđ,piepildīt
14774,füllen::V,tiudded,тыртны
14775,füllen::V,tiudded,pildīt
14776,füllen::V,tiudded,piepildīt
14777,füllen::V,тӣввтэ,тыртны
14778,füllen::V,тӣввтэ,pildīt
14779,füllen::V,тӣввтэ,piepildīt
14780,einwickeln::V,gïesedh,тубыртны
14781,einwickeln::V,gïesedh,ietīt
14782,einwickeln::V,giessat,тубыртны
14783,einwickeln::V,giessat,ietīt
14784,einwickeln::V,gárrat,тубыртны
14785,einwickeln::V,gárrat,ietīt
14786,einwickeln::V,giessat,тубыртны
14787,einwickeln::V,giessat,ietīt
14788,einwickeln::V,gurpat,тубыртны
14789,einwickeln::V,gurpat,ietīt
14790,einwickeln::V,kiessâđ,тубыртны
14791,einwickeln::V,kiessâđ,ietīt
14792,einwickeln::V,ǩiõssâd,тубыртны
14793,einwickeln::V,ǩiõssâd,ietīt
14794,einwickeln::V,кӣссэ,тубыртны
14795,einwickeln::V,кӣссэ,ietīt
14796,tragen::V,guedtedh,нуны
14797,tragen::V,guedtedh,nest
14798,tragen::V,guoddet,нуны
14799,tragen::V,guoddet,nest
14800,tragen::V,guoddit,нуны
14801,tragen::V,guoddit,nest
14802,tragen::V,kyed'diđ,нуны
14803,tragen::V,kyed'diđ,nest
14804,tragen::V,kue´d'ded,нуны
14805,tragen::V,kue´d'ded,nest
14806,tragen::V,кӯннҌтэ,нуны
14807,tragen::V,кӯннҌтэ,nest
14808,schleppen::V,fatnehtidh,кыскавны
14809,schleppen::V,fatnehtidh,stiept
14810,schleppen::V,fatnehtidh,staipīt
14811,schleppen::V,sliehpit,кыскавны
14812,schleppen::V,sliehpit,stiept
14813,schleppen::V,sliehpit,staipīt
14814,schleppen::V,feastit,кыскавны
14815,schleppen::V,feastit,stiept
14816,schleppen::V,feastit,staipīt
14817,schleppen::V,vie'šidiđ,кыскавны
14818,schleppen::V,vie'šidiđ,stiept
14819,schleppen::V,vie'šidiđ,staipīt
14820,schleppen::V,hinnađ,кыскавны
14821,schleppen::V,hinnađ,stiept
14822,schleppen::V,hinnađ,staipīt
14823,schleppen::V,nje´ʒʒed,кыскавны
14824,schleppen::V,nje´ʒʒed,stiept
14825,schleppen::V,nje´ʒʒed,staipīt
14826,schleppen::V,чуввкэ,кыскавны
14827,schleppen::V,чуввкэ,stiept
14828,schleppen::V,чуввкэ,staipīt
14829,ziehen::V,giesedh,кыскыны
14830,ziehen::V,giesedh,vilkt
14831,ziehen::V,giesset,кыскыны
14832,ziehen::V,giesset,vilkt
14833,ziehen::V,geassit,кыскыны
14834,ziehen::V,geassit,vilkt
14835,ziehen::V,keessiđ,кыскыны
14836,ziehen::V,keessiđ,vilkt
14837,ziehen::V,ǩie´ssed,кыскыны
14838,ziehen::V,ǩie´ssed,vilkt
14839,ziehen::V,ке̄ссе,кыскыны
14840,ziehen::V,ке̄ссе,vilkt
14841,aufbewahren::V,vöörhkedh,видзны
14842,aufbewahren::V,vöörhkedh,glabāt
14843,aufbewahren::V,vöörhkedh,uzglabāt
14844,aufbewahren::V,vuorkkit,видзны
14845,aufbewahren::V,vuorkkit,glabāt
14846,aufbewahren::V,vuorkkit,uzglabāt
14847,aufbewahren::V,seailluhit,видзны
14848,aufbewahren::V,seailluhit,glabāt
14849,aufbewahren::V,seailluhit,uzglabāt
14850,aufbewahren::V,siä'iluttiđ,видзны
14851,aufbewahren::V,siä'iluttiđ,glabāt
14852,aufbewahren::V,siä'iluttiđ,uzglabāt
14853,aufbewahren::V,seeilted,видзны
14854,aufbewahren::V,seeilted,glabāt
14855,aufbewahren::V,seeilted,uzglabāt
14856,aufbewahren::V,рӯкнэ,видзны
14857,aufbewahren::V,рӯкнэ,glabāt
14858,aufbewahren::V,рӯкнэ,uzglabāt
14859,werfen::V,slampestidh,чӧвтны
14860,werfen::V,slampestidh,шыбитны
14861,werfen::V,slampestidh,mest
14862,werfen::V,slampestidh,sviest
14863,werfen::V,bálkkot,чӧвтны
14864,werfen::V,bálkkot,шыбитны
14865,werfen::V,bálkkot,mest
14866,werfen::V,bálkkot,sviest
14867,werfen::V,suhppet,чӧвтны
14868,werfen::V,suhppet,шыбитны
14869,werfen::V,suhppet,mest
14870,werfen::V,suhppet,sviest
14871,werfen::V,šlivgiđ,чӧвтны
14872,werfen::V,šlivgiđ,шыбитны
14873,werfen::V,šlivgiđ,mest
14874,werfen::V,šlivgiđ,sviest
14875,werfen::V,čeâǥǥted,чӧвтны
14876,werfen::V,čeâǥǥted,шыбитны
14877,werfen::V,čeâǥǥted,mest
14878,werfen::V,čeâǥǥted,sviest
14879,werfen::V,суэххпэ,чӧвтны
14880,werfen::V,суэххпэ,шыбитны
14881,werfen::V,суэххпэ,mest
14882,werfen::V,суэххпэ,sviest
14883,fangen::V,bivtedh,кутны
14884,fangen::V,bivtedh,ķert
14885,fangen::V,bivtedh,uzķert
14886,fangen::V,giddit,кутны
14887,fangen::V,giddit,ķert
14888,fangen::V,giddit,uzķert
14889,fangen::V,bivdit,кутны
14890,fangen::V,bivdit,ķert
14891,fangen::V,bivdit,uzķert
14892,fangen::V,toppiđ,кутны
14893,fangen::V,toppiđ,ķert
14894,fangen::V,toppiđ,uzķert
14895,fangen::V,tää´vted,кутны
14896,fangen::V,tää´vted,ķert
14897,fangen::V,tää´vted,uzķert
14898,fangen::V,та̄бпэ,кутны
14899,fangen::V,та̄бпэ,ķert
14900,fangen::V,та̄бпэ,uzķert
14901,fangen::V,со̄а̄гкэ,кутны
14902,fangen::V,со̄а̄гкэ,ķert
14903,fangen::V,со̄а̄гкэ,uzķert
14904,packen::V,doerelidh,босьтны
14905,packen::V,doerelidh,paķert
14906,packen::V,doerelidh,satvert
14907,packen::V,kreemsedh,босьтны
14908,packen::V,kreemsedh,paķert
14909,packen::V,kreemsedh,satvert
14910,packen::V,doahppit,босьтны
14911,packen::V,doahppit,paķert
14912,packen::V,doahppit,satvert
14913,packen::V,doahput,босьтны
14914,packen::V,doahput,paķert
14915,packen::V,doahput,satvert
14916,packen::V,tuáppuđ,босьтны
14917,packen::V,tuáppuđ,paķert
14918,packen::V,tuáppuđ,satvert
14919,packen::V,ká'ivâstiđ,босьтны
14920,packen::V,ká'ivâstiđ,paķert
14921,packen::V,ká'ivâstiđ,satvert
14922,packen::V,tää´vted,босьтны
14923,packen::V,tää´vted,paķert
14924,packen::V,tää´vted,satvert
14925,packen::V,каццсе,босьтны
14926,packen::V,каццсе,paķert
14927,packen::V,каццсе,satvert
14928,packen::V,туэрркэ,босьтны
14929,packen::V,туэрркэ,paķert
14930,packen::V,туэрркэ,satvert
14931,packen::V,ро̄а̄ппчье,босьтны
14932,packen::V,ро̄а̄ппчье,paķert
14933,packen::V,ро̄а̄ппчье,satvert
14934,verstecken::V,tjïekedh,дзебны
14935,verstecken::V,tjïekedh,slēpt
14936,verstecken::V,tjïekedh,noglabāt
14937,verstecken::V,tjiehkat,дзебны
14938,verstecken::V,tjiehkat,slēpt
14939,verstecken::V,tjiehkat,noglabāt
14940,verstecken::V,čiehkat,дзебны
14941,verstecken::V,čiehkat,slēpt
14942,verstecken::V,čiehkat,noglabāt
14943,verstecken::V,čieḥâđ,дзебны
14944,verstecken::V,čieḥâđ,slēpt
14945,verstecken::V,čieḥâđ,noglabāt
14946,verstecken::V,peittad,дзебны
14947,verstecken::V,peittad,slēpt
14948,verstecken::V,peittad,noglabāt
14949,verstecken::V,пе̄йхьтэ,дзебны
14950,verstecken::V,пе̄йхьтэ,slēpt
14951,verstecken::V,пе̄йхьтэ,noglabāt
14952,teilen::V,juekedh,юкны
14953,teilen::V,juekedh,dalīt
14954,teilen::V,juohket,юкны
14955,teilen::V,juohket,dalīt
14956,teilen::V,juohkit,юкны
14957,teilen::V,juohkit,dalīt
14958,teilen::V,jyeḥiđ,юкны
14959,teilen::V,jyeḥiđ,dalīt
14960,teilen::V,jue´ǩǩed,юкны
14961,teilen::V,jue´ǩǩed,dalīt
14962,teilen::V,ю̄гке,юкны
14963,teilen::V,ю̄гке,dalīt
14964,teilen::V,ра̄ттҍке,юкны
14965,teilen::V,ра̄ттҍке,dalīt
14966,schicken::V,saadtodh,ыстыны
14967,schicken::V,saadtodh,sūtīt
14968,schicken::V,saadtodh,atsūtīt
14969,schicken::V,sáddit,ыстыны
14970,schicken::V,sáddit,sūtīt
14971,schicken::V,sáddit,atsūtīt
14972,schicken::V,sáddet,ыстыны
14973,schicken::V,sáddet,sūtīt
14974,schicken::V,sáddet,atsūtīt
14975,schicken::V,vuo'lgâttiđ,ыстыны
14976,schicken::V,vuo'lgâttiđ,sūtīt
14977,schicken::V,vuo'lgâttiđ,atsūtīt
