,Concept_ID,ce,lv
2211,erhalten::V,даккха,босьтны
2212,erhalten::V,даккха,saņemt
2213,nehmen::V,схьаэца,босьтны
2214,nehmen::V,схьаэца,ņemt
2215,nehmen::V,схьаэца,paņemt
2216,wählen::V,харжа,бӧрйыны
2217,wählen::V,харжа,ievēlēt
2218,auswählen::V,харжа,бӧрйыны
2219,auswählen::V,харжа,izvēlēt
2220,bewahren::V,lалашдан,видзны
2221,bewahren::V,lалашдан,saglabāt
2222,behindern::V,новкъарло ян,конйӧдлыны
2223,behindern::V,новкъарло ян,джӧмдӧдны
2224,behindern::V,новкъарло ян,kavēt
2225,behindern::V,новкъарло ян,aizkavēt
2226,verderben::V,талхо,тшыкӧдны
2227,verderben::V,талхо,sabojāt
2228,beschädigen::V,дохо,тшыкӧдны
2229,beschädigen::V,дохо,bojāt
2230,beschädigen::V,дохо,maitāt
2231,zerbrechen::V,дохо,жуглыны
2232,zerbrechen::V,дохо,salauzt
2233,zerbrechen::V,дохо,sadauzīt
2234,zerbrechen::V,кагдан,жуглыны
2235,zerbrechen::V,кагдан,salauzt
2236,zerbrechen::V,кагдан,sadauzīt
2237,zerreißen::V,хадо,орӧдны
2238,zerreißen::V,хадо,pārraut
2239,zerstören::V,дохо,жугӧдны
2240,zerstören::V,дохо,кисьтны
2241,zerstören::V,дохо,косявны
2242,zerstören::V,дохо,graut
2243,zerstören::V,дохо,sagraut
2244,zerstören::V,кагдан,жугӧдны
2245,zerstören::V,кагдан,кисьтны
2246,zerstören::V,кагдан,косявны
2247,zerstören::V,кагдан,graut
2248,zerstören::V,кагдан,sagraut
2249,verbrennen::V,даго,сотны
2250,verbrennen::V,даго,сотчыны
2251,verbrennen::V,даго,dedzināt
2252,verbrennen::V,даго,sadedzināt
2253,geben::V,яла,сетны
2254,geben::V,яла,dot
2255,geben::V,яла,padot
2256,reichen::V,дӏадала,сетны
2257,reichen::V,дӏадала,padot
2258,reichen::V,дӏадала,sniegt
2259,reichen::V,дӏакховдо,сетны
2260,reichen::V,дӏакховдо,padot
2261,reichen::V,дӏакховдо,sniegt
2262,schenken::V,совгӏат дан,козьнавны
2263,schenken::V,совгӏат дан,dāvāt
2264,schenken::V,совгӏат дан,dāvināt
2265,versprechen::V,ваӏда дан,кыв сетны
2266,versprechen::V,ваӏда дан,solīt
2267,versprechen::V,ваӏда дан,apsolīt
2268,wünschen::V,лаа,кӧсйыны
2269,wünschen::V,лаа,vēlēt
2270,wünschen::V,лаа,novēlēt
2271,loben::V,хасто,ошкыны
2272,loben::V,хасто,lielīt
2273,küssen::V,оба яккха,окавны
2274,küssen::V,оба яккха,bučot
2275,küssen::V,оба яккха,skūpstīt
2276,wiegen::V,тахка,гудрӧдлыны
2277,wiegen::V,тахка,šūpot
2278,zudecken::V,тӏетаса,веввттьыны
2279,zudecken::V,тӏетаса,apklāt
2280,zudecken::V,тӏетаса,aizsegt
2281,wecken::V,самадаккха,садьмӧдны
2282,wecken::V,самадаккха,чуксавны
2283,wecken::V,самадаккха,modināt
2284,zeigen::V,гайта,петкӧдлыны
2285,zeigen::V,гайта,rādīt
2286,führen::V,дига,нуӧдны
2287,führen::V,дига,vadīt
2288,lehren::V,ӏамо,велӧдны
2289,lehren::V,ӏамо,mācīt
2290,lehren::V,ӏамо,iemācīt
2291,unterrichten::V,хьеха,велӧдны
2292,unterrichten::V,хьеха,apmācīt
2293,aufziehen::V,кхио,быдтыны
2294,aufziehen::V,кхио,uzaudzināt
2295,leiten::V,урхалла дан,веськӧдлыны
2296,leiten::V,урхалла дан,vadīt
2297,leiten::V,урхалла дан,pārzināt
2298,antreiben::V,сихдан,тэрмӧдны
2299,antreiben::V,сихдан,urdīt
2300,antreiben::V,сихдан,mudināt
2301,lassen::V,-йта,тшӧктыны
2302,lassen::V,-йта,ļaut
2303,einladen::V,кхайкха,корны
2304,einladen::V,кхайкха,ielūgt
2305,einladen::V,кхайкха,aicināt
2306,vereinigen::V,цхьаьнатоха,ӧтувтны
2307,vereinigen::V,цхьаьнатоха,котыртны
2308,vereinigen::V,цхьаьнатоха,vienot
2309,vereinigen::V,цхьаьнатоха,apvienot
2310,besuchen::V,хьажахIотта,волыны
2311,besuchen::V,хьажахIотта,ветлыны
2312,besuchen::V,хьажахIотта,apciemot
2313,treffen::V,дуьхьалкхета,вочаӧдны
2314,treffen::V,дуьхьалкхета,паныдавны
2315,treffen::V,дуьхьалкхета,satikt
2316,treffen::V,дуьхьалкхета,sastapt
2317,sich versammeln::V,гулдан,лӧсьӧдчыны
2318,sich versammeln::V,гулдан,salasīties
2319,sich versammeln::V,гулдан,sapulcēties
2320,spielen::V,ловза,ворсны
2321,spielen::V,ловза,spēlēt
2322,spielen::V,ловза,spēlēties
2323,singen::V,лакха,сьывны
2324,singen::V,лакха,dziedāt
2325,tanzen::V,хелхадала,йӧктыны
2326,tanzen::V,хелхадала,diet
2327,tanzen::V,хелхадала,dejot
2328,tanzen::V,хелхадала,dancot
2329,sich trennen::V,къаста,торйӧдчыны
2330,sich trennen::V,къаста,šķirties
2331,sich trennen::V,къаста,izšķirties
2332,verlassen::V,дита,эновтны
2333,verlassen::V,дита,atstāt
2334,retten::V,кӏелхьардаккха,видзны
2335,retten::V,кӏелхьардаккха,мездыны
2336,retten::V,кӏелхьардаккха,glābt
2337,bewachen::V,ха дан,видзны
2338,bewachen::V,ха дан,sargāt
2339,schützen::V,лардан,видзны
2340,schützen::V,лардан,pasargāt
2341,schützen::V,лардан,aizsargāt
2342,verteidigen::V,лардан,дорйыны
2343,verteidigen::V,лардан,aizstāvēt
2344,sich schlagen::V,етта,косясьны
2345,sich schlagen::V,етта,kauties
2346,sich schlagen::V,етта,izkauties
2347,schießen::V,детта,лыйны
2348,schießen::V,детта,šaut
2349,schießen::V,детта,šaudīt
2350,siegen::V,тола,вермыны
2351,siegen::V,тола,uzvarēt
2352,ärgern::V,оьгӏаздахийта,лӧгӧдны
2353,ärgern::V,оьгӏаздахийта,лёкмӧдны
2354,ärgern::V,оьгӏаздахийта,скӧрмӧдны
2355,ärgern::V,оьгӏаздахийта,sadusmot
2356,schlagen::V,тоха,вартны
2357,schlagen::V,тоха,sist
2358,schlagen::V,тоха,triekt
2359,treten::V,мийра тоха,лёгны
2360,treten::V,мийра тоха,майкны
2361,treten::V,мийра тоха,mīt
2362,treten::V,мийра тоха,paspert
2363,stechen::V,ӏотта,бышткыны
2364,stechen::V,ӏотта,durt
2365,stechen::V,къовзо,бышткыны
2366,stechen::V,къовзо,durt
2367,stoßen::V,татта,тойлыны
2368,stoßen::V,татта,йӧткавны
2369,stoßen::V,татта,grūst
2370,stehlen::V,лачкъо,гусявны
2371,stehlen::V,лачкъо,zagt
2372,stören::V,новкъарло ян,падмӧдны
2373,stören::V,новкъарло ян,traucēt
2374,belästigen::V,сагатдан,дӧзмӧдны
2375,belästigen::V,сагатдан,apgrūtināt
2376,verbergen::V,къайладаккха,дзебны
2377,verbergen::V,къайладаккха,сайӧдны
2378,verbergen::V,къайладаккха,slēpt
2379,verbergen::V,къайладаккха,paslēpt
2380,täuschen::V,ӏexo,пӧръявны
2381,täuschen::V,ӏexo,ылӧдны
2382,täuschen::V,ӏexo,mānīt
2383,täuschen::V,ӏexo,maldināt
2384,betrügen::V,ледан,сӧрны
2385,betrügen::V,ледан,krāpt
2386,betrügen::V,ледан,apkrāpt
2387,töten::V,ден,вины
2388,töten::V,ден,nāvēt
2389,töten::V,ден,nogalināt
2390,wohnen::V,даха,овны
2391,wohnen::V,даха,dzīvot
2392,arbeiten::V,къахьега,уджавны
2393,arbeiten::V,къахьега,strādāt
2394,arbeiten::V,къахьега,darboties
2395,sammeln::V,гулдан,чукӧртны
2396,sammeln::V,гулдан,vākt
2397,pflücken::V,даха,вотны
2398,pflücken::V,даха,ӧктыны
2399,pflücken::V,даха,raut
2400,pflücken::V,даха,plūkt
2401,jagen::V,талла,кыйсьыны
2402,jagen::V,талла,medīt
2403,fischen::V,чӏерий леца,чери кыйны
2404,fischen::V,чӏерий леца,zvejot
2405,fassen::V,лаца,кутны
2406,fassen::V,лаца,saķert
2407,fassen::V,схьалаца,кутны
2408,fassen::V,схьалаца,saķert
2409,hüten::V,лардан,видзны
2410,hüten::V,лардан,йирӧдны
2411,hüten::V,лардан,ganīt
2412,treiben::V,лахка,вӧтлыны
2413,treiben::V,лахка,dzīt
2414,anbinden::V,дӏадехка,домавны
2415,anbinden::V,дӏадехка,piesiet
2416,anbinden::V,дӏадехка,piesaistīt
2417,füttern::V,хӏума яла,вердны
2418,füttern::V,хӏума яла,barot
2419,melken::V,оза,лысьтыны
2420,melken::V,оза,slaukt
2421,gießen::V,хи тоха,киськавны
2422,gießen::V,хи тоха,liet
2423,gießen::V,хи тоха,laistīt
2424,reifen::V,хьекъа,кисьмыны
2425,reifen::V,хьекъа,briest
2426,zubereiten::V,кечъян,дасьтыны
2427,zubereiten::V,кечъян,taisīt
2428,zubereiten::V,кечъян,gatavot
2429,zubereiten::V,кхача бан,дасьтыны
2430,zubereiten::V,кхача бан,taisīt
2431,zubereiten::V,кхача бан,gatavot
2432,kochen::V,кхача бан,пуны
2433,kochen::V,кхача бан,vārīt
2434,backen::V,датта,пӧжавны
2435,backen::V,датта,cept
2436,braten::V,кхарза,пражитны
2437,braten::V,кхарза,cept
2438,braten::V,кхарза,cepināt
2439,umrühren::V,кего,сорлавны
2440,umrühren::V,кего,maisīt
2441,umrühren::V,кего,apmaisīt
2442,nähen::V,тега,вурны
2443,nähen::V,тега,šūt
2444,färben::V,басардан,мичӧдны
2445,färben::V,басардан,краситны
2446,färben::V,басардан,krāsot
2447,färben::V,басардан,nokrāsot
2448,reinigen::V,цӏандан,весавны
2449,reinigen::V,цӏандан,tīrīt
2450,reinigen::V,цӏандан,attīrīt
2451,waschen::V,йила,мыськыны
2452,waschen::V,йила,mazgāt
2453,waschen::V,йитта,мыськыны
2454,waschen::V,йитта,mazgāt
2455,waschen::V,дӏадайа,мыськыны
2456,waschen::V,дӏадайа,mazgāt
2457,abwischen::V,дӏадайа,чышкыны
2458,abwischen::V,дӏадайа,noslaucīt
2459,spülen::V,хи кхарза,пожъявны
2460,spülen::V,хи кхарза,skalot
2461,fegen::V,нуй хьакха,чышкыны
2462,fegen::V,нуй хьакха,slaucīt
2463,kehren::V,нуй хьакха,чышкыны
2464,kehren::V,нуй хьакха,mēzt
2465,baden::V,лийча,купайтчыны
2466,baden::V,лийча,peldēties
2467,sich waschen::V,юьхь йила,мыссьыны
2468,sich waschen::V,юьхь йила,mazgāties
2469,ausziehen::V,духар дӏадаккха,пӧрччӧдны
2470,ausziehen::V,духар дӏадаккха,noģērbt
2471,sich anziehen::V,духа,пасьтасьны
2472,sich anziehen::V,духа,apģērbties
2473,kämmen::V,ехк хьакха,сынавны
2474,kämmen::V,ехк хьакха,sukāt
2475,schmücken::V,хаздан,мичмӧдны
2476,schmücken::V,хаздан,rotāt
2477,schmücken::V,хаздан,greznot
2478,sagen::V,ала,шуны
2479,sagen::V,ала,висьтавны
2480,sagen::V,ала,teikt
2481,sprechen::V,баха,сёрнитны
2482,sprechen::V,баха,runāt
2483,sprechen::V,мотт бийца,сёрнитны
2484,sprechen::V,мотт бийца,runāt
2485,reden::V,къамел дан,сёрнитны
2486,reden::V,къамел дан,norunāt
2487,sich unterhalten::V,къамел дан,сёрнитны
2488,sich unterhalten::V,къамел дан,варовитны
2489,sich unterhalten::V,къамел дан,sarunāties
2490,fragen::V,хатта,юавны
2491,fragen::V,хатта,jautāt
2492,bitten::V,деха,корны
2493,bitten::V,деха,lūgt
2494,bitten::V,деха,prasīt
2495,erzählen::V,дийца,висьтавны
2496,erzählen::V,дийца,stāstīt
2497,mitteilen::V,хаам бан,юӧртны
2498,mitteilen::V,хаам бан,висьтавны
2499,mitteilen::V,хаам бан,pavēstīt
2500,nennen::V,цӏе яккха,шуны
2501,nennen::V,цӏе яккха,ним сетны
2502,nennen::V,цӏе яккха,saukt
2503,rufen::V,кхайкха,корны
2504,rufen::V,кхайкха,saukt
2505,prahlen::V,куралла ян,ошйысьны
2506,prahlen::V,куралла ян,lielīties
2507,prahlen::V,дозалла дан,ошйысьны
2508,prahlen::V,дозалла дан,lielīties
2509,übersetzen::V,гоч дан,вуджӧдны
2510,übersetzen::V,гоч дан,tulkot
2511,übersetzen::V,гоч дан,pārtulkot
2512,denken::V,ойла ян,мӧвпавны
2513,denken::V,ойла ян,domāt
2514,glauben::V,теша,эскыны
2515,glauben::V,теша,ticēt
2516,bemerken::V,ган,казявны
2517,bemerken::V,ган,ievērot
2518,bemerken::V,ган,ieraudzīt
2519,erkennen::V,довза,тӧдмавны
2520,erkennen::V,довза,pazīt
2521,erkennen::V,довза,atpazīt
2522,begreifen::V,кхета,вежӧртны
2523,begreifen::V,кхета,гӧгӧрвоны
2524,begreifen::V,кхета,jēgt
2525,begreifen::V,кхета,apjēgt
2526,verstehen::V,кхета,вежӧртны
2527,verstehen::V,кхета,гӧгӧрвоны
2528,verstehen::V,кхета,saprast
2529,lernen::V,деша,вeлöдчыны
2530,lernen::V,деша,mācīties
2531,wissen::V,хаа,тӧдны
2532,wissen::V,хаа,zināt
2533,sich erinnern an::V,дагадан,казьтывны
2534,sich erinnern an::V,дагадан,дум вылӧ уськӧдны
2535,sich erinnern an::V,дагадан,atminēties
2536,vergessen::V,дицдала,вунӧдны
2537,vergessen::V,дицдала,mirst
2538,vergessen::V,дицдала,aizmirst
2539,messen::V,дуста,муртавны
2540,messen::V,дуста,mērīt
2541,zählen::V,дагардан,лыддьыны
2542,zählen::V,дагардан,skaitīt
2543,rechnen::V,лара,лыддьыны
2544,rechnen::V,лара,rēķināt
2545,lesen::V,еша,лыддьыны
2546,lesen::V,еша,lasīt
2547,malen::V,сурт дилла,серпасавны
2548,malen::V,сурт дилла,gleznot
2549,zeichnen::V,сурт дилла,серпасавны
2550,zeichnen::V,сурт дилла,zīmēt
2551,schreiben::V,яздан,гижны
2552,schreiben::V,яздан,rakstīt
2553,besitzen::V,доладан,лоны
2554,besitzen::V,доладан,piederēt
2555,kaufen::V,эца,ньӧбны
2556,kaufen::V,эца,pirkt
2557,verkaufen::V,дохка,вузавны
2558,verkaufen::V,дохка,pārdot
2559,bezahlen::V,мах бала,мынтыны
2560,bezahlen::V,мах бала,мынтысьны
2561,bezahlen::V,мах бала,apmaksāt
2562,zahlen::V,мах бала,мынтыны
2563,zahlen::V,мах бала,maksāt
2564,beherrschen::V,собаре хила,ас улын кутны
2565,beherrschen::V,собаре хила,valdīt
2566,ertragen::V,лан,пыкны
2567,ertragen::V,лан,лэптыны
2568,ertragen::V,лан,panest
2569,ertragen::V,лан,paciest
2570,ertragen::V,сатоха,пыкны
2571,ertragen::V,сатоха,лэптыны
2572,ertragen::V,сатоха,panest
2573,ertragen::V,сатоха,paciest
2574,ertragen::V,садетта,пыкны
2575,ertragen::V,садетта,лэптыны
2576,ertragen::V,садетта,panest
2577,ertragen::V,садетта,paciest
2578,Schwarm::N,,чукӧр
2579,Schwarm::N,,spiets
2580,Schlinge::N,,лэч
2581,Schlinge::N,,cilpa
2582,Art::N,,сикас
2583,Art::N,,suga
2584,Art::N,,šķira
2585,Entfernung::N,,ылна
2586,Entfernung::N,,attālums
2587,Entfernung::N,,atstatums
2588,Griff::N,,нуд
2589,Griff::N,,kāts
2590,Griff::N,,rokturis
2591,Figur::N,,пертас
2592,Figur::N,,вежньӧг
2593,Figur::N,,figūra
2594,Bogen[Waffe]::N,,ньӧввуж
2595,Bogen[Waffe]::N,,loks
2596,so::ADV,,тадз
2597,so::ADV,,сідз
2598,so::ADV,,tā
2599,so::ADV,,tik
2600,abnehmen::V,,чинны
2601,abnehmen::V,,noplakt
2602,abnehmen::V,,mazināties
2603,sausen::V,,тӧвзьыны
2604,sausen::V,,drāzt
2605,sausen::V,,brāzties
2606,wenden::V,,бергӧдны
2607,wenden::V,,apgriezt
2608,hacken::V,,керавны
2609,hacken::V,,kapāt
2610,stricken::V,,кӧртны
2611,stricken::V,,adīt
2612,anziehen::V,,кӧмавны
2613,anziehen::V,,пасьтавны
2614,anziehen::V,,uzvilkt
