,Concept_ID,se,hr
6976,gehen::V,мэ̄ннэ,ići
6977,gehen::V,вӯлльке,ići
6978,weggehen::V,vuelkedh,otići
6979,weggehen::V,vuovvnot,otići
6980,weggehen::V,vuolgit,otići
6981,weggehen::V,vyel'giđ,otići
6982,weggehen::V,võiddâd,otići
6983,weggehen::V,vue´lǧǧed,otići
6984,weggehen::V,уййтэ,otići
6985,abfahren::V,vuejedh,krenuti
6986,abfahren::V,vuejedh,otputovati
6987,abfahren::V,vuolgget,krenuti
6988,abfahren::V,vuolgget,otputovati
6989,abfahren::V,vuoddját,krenuti
6990,abfahren::V,vuoddját,otputovati
6991,abfahren::V,vuo'lgâdiḋ,krenuti
6992,abfahren::V,vuo'lgâdiḋ,otputovati
6993,abfahren::V,vuõlggled,krenuti
6994,abfahren::V,vuõlggled,otputovati
6995,abfahren::V,выййле,krenuti
6996,abfahren::V,выййле,otputovati
6997,anhalten::V,nelhkiehtidh,stati
6998,anhalten::V,nelhkiehtidh,zaustaviti
6999,anhalten::V,tjöödtjestidh,stati
7000,anhalten::V,tjöödtjestidh,zaustaviti
7001,anhalten::V,ganugit,stati
7002,anhalten::V,ganugit,zaustaviti
7003,anhalten::V,ganudit,stati
7004,anhalten::V,ganudit,zaustaviti
7005,anhalten::V,bissehit,stati
7006,anhalten::V,bissehit,zaustaviti
7007,anhalten::V,čuoččahit,stati
7008,anhalten::V,čuoččahit,zaustaviti
7009,anhalten::V,orostiđ,stati
7010,anhalten::V,orostiđ,zaustaviti
7011,anhalten::V,årsted,stati
7012,anhalten::V,årsted,zaustaviti
7013,anhalten::V,есскэ,stati
7014,anhalten::V,есскэ,zaustaviti
7015,hineingehen::V,tjaangedh,ulaziti
7016,hineingehen::V,tjagkedidh,ulaziti
7017,hineingehen::V,tjágŋat,ulaziti
7018,hineingehen::V,čákŋat,ulaziti
7019,hineingehen::V,čaaŋŋâđ,ulaziti
7020,hineingehen::V,čaaŋŋâd,ulaziti
7021,hineingehen::V,суаӈӈэ,ulaziti
7022,eintreten::V,tjaangedh,ući
7023,eintreten::V,tjagkedidh,ući
7024,eintreten::V,tjágŋat,ući
7025,eintreten::V,čákŋat,ući
7026,eintreten::V,loaidat,ući
7027,eintreten::V,čaaŋŋâđ,ući
7028,eintreten::V,čaaŋŋâd,ući
7029,eintreten::V,суаӈӈэ,ući
7030,kommen::V,båetedh,doći
7031,kommen::V,boahtet,doći
7032,kommen::V,boahtit,doći
7033,kommen::V,puáttiđ,doći
7034,kommen::V,pue´tted,doći
7035,kommen::V,пуэдтӭ,doći
7036,ankommen::V,båetedh,stići
7037,ankommen::V,jåvsådit,stići
7038,ankommen::V,boahtit,stići
7039,ankommen::V,buvttehit,stići
7040,ankommen::V,pye'vtittiđ,stići
7041,ankommen::V,pue´tted,stići
7042,ankommen::V,пуэдтӭ,stići
7043,zurückkommen::V,deavhkedh,vratiti se
7044,zurückkommen::V,deavhkedh,povratiti se
7045,zurückkommen::V,máhttsat,vratiti se
7046,zurückkommen::V,máhttsat,povratiti se
7047,zurückkommen::V,máhccat,vratiti se
7048,zurückkommen::V,máhccat,povratiti se
7049,zurückkommen::V,mäcciđ,vratiti se
7050,zurückkommen::V,mäcciđ,povratiti se
7051,zurückkommen::V,mä´cced,vratiti se
7052,zurückkommen::V,mä´cced,povratiti se
7053,zurückkommen::V,ма̄ххьце,vratiti se
7054,zurückkommen::V,ма̄ххьце,povratiti se
7055,bleiben::V,årrodh,ostati
7056,bleiben::V,årrot,ostati
7057,bleiben::V,bissot,ostati
7058,bleiben::V,sjaddat,ostati
7059,bleiben::V,báhcit,ostati
7060,bleiben::V,pissoođ,ostati
7061,bleiben::V,pääcciđ,ostati
7062,bleiben::V,pää´cced,ostati
7063,bleiben::V,kuâđ'đjed,ostati
7064,bleiben::V,кӯдтъе,ostati
7065,warten::V,vuertedh,čekati
7066,warten::V,vuorddet,čekati
7067,warten::V,vuordit,čekati
7068,warten::V,vyer'diđ,čekati
7069,warten::V,vue´rdded,čekati
7070,warten::V,вӯррьтэ,čekati
7071,erwarten::V,vuertedh,očekivati
7072,erwarten::V,vuorddet,očekivati
7073,erwarten::V,vuordit,očekivati
7074,erwarten::V,vyer'diđ,očekivati
7075,erwarten::V,näärved,očekivati
7076,erwarten::V,vue´rdded,očekivati
7077,erwarten::V,вӯррьтэ,očekivati
7078,erwarten::V,вӯрьтсэллэ,očekivati
7079,suchen::V,ohtsedh,tražiti
7080,suchen::V,åhtsåt,tražiti
7081,suchen::V,ohcat,tražiti
7082,suchen::V,uuccâđ,tražiti
7083,suchen::V,ooccâd,tražiti
7084,suchen::V,о̄дзэ,tražiti
7085,finden::V,gaavnedh,naći
7086,finden::V,gávnnat,naći
7087,finden::V,gávdnat,naći
7088,finden::V,gávnnahit,naći
7089,finden::V,kavnâđ,naći
7090,finden::V,kaunnâd,naći
7091,finden::V,ко̄а̄внэ,naći
7092,versuchen::V,pryövedh,pokušati
7093,versuchen::V,fryöjstedh,pokušati
7094,versuchen::V,gæhttjalit,pokušati
7095,versuchen::V,geahččalit,pokušati
7096,versuchen::V,hilttiđ,pokušati
7097,versuchen::V,ǩiččled,pokušati
7098,versuchen::V,кӣхчле,pokušati
7099,lieben::V,iehtsedh,voljeti
7100,lieben::V,iehttset,voljeti
7101,lieben::V,ráhkistit,voljeti
7102,lieben::V,rähistiđ,voljeti
7103,lieben::V,rä´ǩsted,voljeti
7104,lieben::V,шо̄а̄бпшэ,voljeti
7105,mögen::V,lyjhkedh,voljeti
7106,mögen::V,lijkkut,voljeti
7107,mögen::V,liikot,voljeti
7108,mögen::V,lijkkuđ,voljeti
7109,mögen::V,tu´ǩǩeed,voljeti
7110,mögen::V,шо̄а̄бпшэ,voljeti
7111,lachen::V,mæjtasjidh,smijati se
7112,lachen::V,föörhkedidh,smijati se
7113,lachen::V,tjajmmat,smijati se
7114,lachen::V,čaibmat,smijati se
7115,lachen::V,boagustit,smijati se
7116,lachen::V,povvâstiđ,smijati se
7117,lachen::V,påǥsted,smijati se
7118,lachen::V,сыйнэ,smijati se
7119,lachen::V,сӣййнэ,smijati se
7120,rühren::V,doehtedh,taknuti
7121,rühren::V,njuoradit,taknuti
7122,rühren::V,lihkahit,taknuti
7123,rühren::V,lihâttiđ,taknuti
7124,rühren::V,likktõõllâd,taknuti
7125,rühren::V,лыксаххьтэ,taknuti
7126,weinen::V,tjearodh,plakati
7127,weinen::V,tjierrot,plakati
7128,weinen::V,čierrut,plakati
7129,weinen::V,čiärruđ,plakati
7130,weinen::V,reäkkad,plakati
7131,weinen::V,ря̄гкэ,plakati
7132,weinen::V,лӯйхьке,plakati
7133,schimpfen::V,skïelledh,psovati
7134,schimpfen::V,bielkket,psovati
7135,schimpfen::V,bealkit,psovati
7136,schimpfen::V,pelkkiđ,psovati
7137,schimpfen::V,kaddled,psovati
7138,schimpfen::V,о̄а̄ҏҏтэ,psovati
7139,sich ärgern::V,måarahtovvedh,ljutiti se
7140,sich ärgern::V,suhttat,ljutiti se
7141,sich ärgern::V,suhttat,ljutiti se
7142,sich ärgern::V,suttâđ,ljutiti se
7143,sich ärgern::V,iäd'duđ,ljutiti se
7144,sich ärgern::V,suttâd,ljutiti se
7145,sich ärgern::V,се̄ннтэ,ljutiti se
7146,sich fürchten::V,bïlledh,bojati se
7147,sich fürchten::V,repkiestidh,bojati se
7148,sich fürchten::V,ballat,bojati se
7149,sich fürchten::V,ballat,bojati se
7150,sich fürchten::V,poollâđ,bojati se
7151,sich fürchten::V,põõllâd,bojati se
7152,sich fürchten::V,пэллэ,bojati se
7153,fürchten::V,bïlledh,bojati se
7154,fürchten::V,ballat,bojati se
7155,fürchten::V,ballat,bojati se
7156,fürchten::V,poollâđ,bojati se
7157,fürchten::V,põõllâd,bojati se
7158,fürchten::V,пэллэ,bojati se
7159,fliehen::V,baataridh,pobjeći
7160,fliehen::V,paahkanadtedh,pobjeći
7161,fliehen::V,báhtarit,pobjeći
7162,fliehen::V,báhtarit,pobjeći
7163,fliehen::V,patâriđ,pobjeći
7164,fliehen::V,čõ´ǩǩeed,pobjeći
7165,fliehen::V,по̄а̄ччке,pobjeći
7166,flüchten::V,tsåvvalidh,utjeći
7167,flüchten::V,báhtarit,utjeći
7168,flüchten::V,gárgidit,utjeći
7169,flüchten::V,kárgáđ,utjeći
7170,flüchten::V,uiddâd,utjeći
7171,flüchten::V,по̄а̄ччке,utjeći
7172,sehen::V,vuejnedh,vidjeti
7173,sehen::V,vuojnnet,vidjeti
7174,sehen::V,oaidnít,vidjeti
7175,sehen::V,uái'niđ,vidjeti
7176,sehen::V,vuei´nned,vidjeti
7177,sehen::V,уййнэ,vidjeti
7178,anschauen::V,aalpesidh,ogledati
7179,anschauen::V,vaarjedidh,ogledati
7180,anschauen::V,gehtjadit,ogledati
7181,anschauen::V,geahččat,ogledati
7182,anschauen::V,keččâđ,ogledati
7183,anschauen::V,ǩiččâd,ogledati
7184,anschauen::V,выльшхе,ogledati
7185,ansehen::V,gïehtjed,gledati
7186,ansehen::V,ájttsat,gledati
7187,ansehen::V,geahččat,gledati
7188,ansehen::V,keččâđ,gledati
7189,ansehen::V,ǩiččâd,gledati
7190,ansehen::V,кӣххче,gledati
7191,hören::V,govledh,čuti
7192,hören::V,gullat,čuti
7193,hören::V,gullat,čuti
7194,hören::V,kuullâđ,čuti
7195,hören::V,kuullâd,čuti
7196,hören::V,куллэ,čuti
7197,zuhören::V,goltelidh,slušati
7198,zuhören::V,gullut,slušati
7199,zuhören::V,liehket,slušati
7200,zuhören::V,guldalit,slušati
7201,zuhören::V,kuldâliđ,slušati
7202,zuhören::V,kuvddled,slušati
7203,zuhören::V,куллэ,slušati
7204,probieren::V,damtedh,probati
7205,probieren::V,smååhkedh,probati
7206,probieren::V,smáhkkut,probati
7207,probieren::V,geahččalit,probati
7208,probieren::V,njaddeđ,probati
7209,probieren::V,keččalistiđ,probati
7210,probieren::V,njâ´dded,probati
7211,probieren::V,кӣхчле,probati
7212,riechen::V,hepsedh,osjećati miris
7213,riechen::V,hapsijdit,osjećati miris
7214,riechen::V,háisut,osjećati miris
7215,riechen::V,apseđ,osjećati miris
7216,riechen::V,â´ppsed,osjećati miris
7217,riechen::V,аппьсе,osjećati miris
7218,fühlen::V,damtedh,osjećati
7219,fühlen::V,dåbddåt,osjećati
7220,fühlen::V,dovdat,osjećati
7221,fühlen::V,tubdâđ,osjećati
7222,fühlen::V,tobddâd,osjećati
7223,fühlen::V,куллэ,osjećati
7224,fühlen::V,туссвэ,osjećati
7225,fühlen::V,то̄ммтэ,osjećati
7226,scheinen::V,vååjnedh,činiti se
7227,scheinen::V,lijkkut,činiti se
7228,scheinen::V,oidnot,činiti se
7229,scheinen::V,dovdot,činiti se
7230,scheinen::V,va'ikkutiđ,činiti se
7231,scheinen::V,vaikkted,činiti se
7232,scheinen::V,ыдтӭ,činiti se
7233,zu sehen sein::V,vååjnedh,biti vidljiv
7234,zu sehen sein::V,vuojnnut,biti vidljiv
7235,zu sehen sein::V,oidnot,biti vidljiv
7236,zu sehen sein::V,oinuđ,biti vidljiv
7237,zu sehen sein::V,kue´stted,biti vidljiv
7238,zu sehen sein::V,кӯсстъе,biti vidljiv
7239,zu sehen sein::V,кӯссьтэ,biti vidljiv
7240,vernehmen::V,govledh,saznati
7241,vernehmen::V,gullat,saznati
7242,vernehmen::V,gullat,saznati
7243,vernehmen::V,kuullâđ,saznati
7244,vernehmen::V,kuullâd,saznati
7245,vernehmen::V,кулсэ,saznati
7246,frieren::V,gåalodh,zima je
7247,frieren::V,goallot,zima je
7248,frieren::V,goallut,zima je
7249,frieren::V,kolmuđ,zima je
7250,frieren::V,kõlmmstõõllâd,zima je
7251,frieren::V,калльме,zima je
7252,tun::V,darjodh,raditi
7253,tun::V,barggat,raditi
7254,tun::V,dahkat,raditi
7255,tun::V,porgâđ,raditi
7256,tun::V,raajjâd,raditi
7257,tun::V,лыххкэ,raditi
7258,können::V,maehtedh,moći
7259,können::V,ååjmedidh,moći
7260,können::V,buktet,moći
7261,können::V,veadjit,moći
7262,können::V,vaijeeđ,moći
7263,können::V,mä´tted,moći
7264,können::V,vuei´tted,moći
7265,können::V,вуэййе,moći
7266,können::V,ма̄ххьтэ,moći
7267,wollen::V,sïjhtedh,htjeti
7268,wollen::V,sihtat,htjeti
7269,wollen::V,hálijdit,htjeti
7270,wollen::V,dáhttut,htjeti
7271,wollen::V,háliidit,htjeti
7272,wollen::V,halijdiđ,htjeti
7273,wollen::V,tättad,htjeti
7274,wollen::V,туввэ,htjeti
7275,wollen::V,та̄ххтэ,htjeti
7276,anfangen::V,aelkedh,početi
7277,anfangen::V,álgadit,početi
7278,anfangen::V,-goahtet,početi
7279,anfangen::V,álgit,početi
7280,anfangen::V,älgiđ,početi
7281,anfangen::V,a'lgâttiđ,početi
7282,anfangen::V,aalǥted,početi
7283,anfangen::V,олкхэ,početi
7284,anfangen::V,о̄а̄лкхэ,početi
7285,beenden::V,orrijidh,svršiti
7286,beenden::V,orrijidh,dovršiti
7287,beenden::V,låhpadit,svršiti
7288,beenden::V,låhpadit,dovršiti
7289,beenden::V,hiejttet,svršiti
7290,beenden::V,hiejttet,dovršiti
7291,beenden::V,loahpahit,svršiti
7292,beenden::V,loahpahit,dovršiti
7293,beenden::V,luoppâđ,svršiti
7294,beenden::V,luoppâđ,dovršiti
7295,beenden::V,looppted,svršiti
7296,beenden::V,looppted,dovršiti
7297,beenden::V,луэппьтэ,svršiti
7298,beenden::V,луэппьтэ,dovršiti
7299,aufhören::V,sluvhtedh,prestati
7300,aufhören::V,hiejttet,prestati
7301,aufhören::V,heaitit,prestati
7302,aufhören::V,šluhttet,prestati
7303,aufhören::V,joskâđ,prestati
7304,aufhören::V,jõskkâd,prestati
7305,aufhören::V,puu´tted,prestati
7306,aufhören::V,е̄сскэ,prestati
7307,gelingen::V,lyhkestidh,uspjeti
7308,gelingen::V,vuorbástuvvat,uspjeti
7309,gelingen::V,lihkustuvvat,uspjeti
7310,gelingen::V,lukkuđ,uspjeti
7311,gelingen::V,o´nnsted,uspjeti
7312,gelingen::V,выййтэ,uspjeti
7313,geraten::V,sååjhtedh,desiti se
7314,geraten::V,gevvat,desiti se
7315,geraten::V,gártat,desiti se
7316,geraten::V,šaddat,desiti se
7317,geraten::V,latkiitiiđ,desiti se
7318,geraten::V,suuijâđ,desiti se
7319,geraten::V,šõddâd,desiti se
7320,geraten::V,оччтэдтэ,desiti se
7321,geraten::V,очендэдтэ,desiti se
7322,öffnen::V,rïhpestidh,otvoriti
7323,öffnen::V,rahpat,otvoriti
7324,öffnen::V,rabádit,otvoriti
7325,öffnen::V,rahpat,otvoriti
7326,öffnen::V,ávustiđ,otvoriti
7327,öffnen::V,čuáv'diđ,otvoriti
7328,öffnen::V,riččâd,otvoriti
7329,öffnen::V,ää´veed,otvoriti
7330,öffnen::V,čåu´dded,otvoriti
7331,öffnen::V,а̄вьдэ,otvoriti
7332,schließen::V,steegkedh,zatvoriti
7333,schließen::V,dahppat,zatvoriti
7334,schließen::V,gokčat,zatvoriti
7335,schließen::V,kiddiđ,zatvoriti
7336,schließen::V,toppâđ,zatvoriti
7337,schließen::V,kä´tted,zatvoriti
7338,schließen::V,тэ̄ффкэ,zatvoriti
7339,schließen::V,ка̄ххьтэ,zatvoriti
7340,stellen::V,bïejedh,metnuti
7341,stellen::V,bïejedh,postaviti
7342,stellen::V,biejadit,metnuti
7343,stellen::V,biejadit,postaviti
7344,stellen::V,bidjat,metnuti
7345,stellen::V,bidjat,postaviti
7346,stellen::V,asâttiđ,metnuti
7347,stellen::V,asâttiđ,postaviti
7348,stellen::V,piijjâd,metnuti
7349,stellen::V,piijjâd,postaviti
7350,stellen::V,cää´ǩǩed,metnuti
7351,stellen::V,cää´ǩǩed,postaviti
7352,stellen::V,пыййе,metnuti
7353,stellen::V,пыййе,postaviti
7354,setzen::V,bïejedh,posaditi
7355,setzen::V,biejadit,posaditi
7356,setzen::V,bidjat,posaditi
7357,setzen::V,i'štâttiđ,posaditi
7358,setzen::V,piijjâd,posaditi
7359,setzen::V,пыййе,posaditi
7360,legen::V,bïejedh,polagati
7361,legen::V,biedjat,polagati
7362,legen::V,biejadit,polagati
7363,legen::V,bidjat,polagati
7364,legen::V,asâttiđ,polagati
7365,legen::V,piijjâd,polagati
7366,legen::V,пыййе,polagati
7367,berühren::V,gaajesjidh,doticati
7368,berühren::V,gaajesjidh,dodirivati
7369,berühren::V,duohttat,doticati
7370,berühren::V,duohttat,dodirivati
7371,berühren::V,giehtadit,doticati
7372,berühren::V,giehtadit,dodirivati
7373,berühren::V,guoskat,doticati
7374,berühren::V,guoskat,dodirivati
7375,berühren::V,guoskkahit,doticati
7376,berühren::V,guoskkahit,dodirivati
7377,berühren::V,kuos'kâđ,doticati
7378,berühren::V,kuos'kâđ,dodirivati
7379,berühren::V,kuo'skâttiđ,doticati
7380,berühren::V,kuo'skâttiđ,dodirivati
7381,berühren::V,nja'vhâstiđ,doticati
7382,berühren::V,nja'vhâstiđ,dodirivati
7383,berühren::V,kuõskted,doticati
7384,berühren::V,kuõskted,dodirivati
7385,berühren::V,njaauksted,doticati
7386,berühren::V,njaauksted,dodirivati
7387,berühren::V,кӯсскэ,doticati
7388,berühren::V,кӯсскэ,dodirivati
7389,berühren::V,лыксаххьтэ,doticati
7390,berühren::V,лыксаххьтэ,dodirivati
7391,verbinden::V,ektiedidh,spojiti
7392,verbinden::V,ektiedidh,zavezati
7393,verbinden::V,gårredidh,spojiti
7394,verbinden::V,gårredidh,zavezati
7395,verbinden::V,tjadnat,spojiti
7396,verbinden::V,tjadnat,zavezati
7397,verbinden::V,ovttastahttit,spojiti
7398,verbinden::V,ovttastahttit,zavezati
7399,verbinden::V,o'vtâstittiđ,spojiti
7400,verbinden::V,o'vtâstittiđ,zavezati
7401,verbinden::V,lahteđ,spojiti
7402,verbinden::V,lahteđ,zavezati
7403,verbinden::V,lâ´htted,spojiti
7404,verbinden::V,lâ´htted,zavezati
7405,verbinden::V,чӯллмдэ,spojiti
7406,verbinden::V,чӯллмдэ,zavezati
7407,bedecken::V,gaptjedh,pokriti
7408,bedecken::V,jávvet,pokriti
7409,bedecken::V,gåbttjåt,pokriti
7410,bedecken::V,gokčat,pokriti
7411,bedecken::V,luáv'diđ,pokriti
7412,bedecken::V,kä´tted,pokriti
7413,bedecken::V,tu´vdded,pokriti
7414,bedecken::V,аййдэ,pokriti
7415,bedecken::V,тэ̄ффкэ,pokriti
7416,bedecken::V,ка̄ххьтэ,pokriti
7417,aufhängen::V,gævnjodh,objesiti
7418,aufhängen::V,gæhtsasjidh,objesiti
7419,aufhängen::V,gahtsot,objesiti
7420,aufhängen::V,gatsostit,objesiti
7421,aufhängen::V,heŋget,objesiti
7422,aufhängen::V,heŋgiđ,objesiti
7423,aufhängen::V,he'ŋgâstiđ,objesiti
7424,aufhängen::V,kååccad,objesiti
7425,aufhängen::V,коадсэ,objesiti
7426,anzünden::V,tsïhkijehtedh,upaliti
7427,anzünden::V,tsïhkijehtedh,zapaliti
7428,anzünden::V,buollidit,upaliti
7429,anzünden::V,buollidit,zapaliti
7430,anzünden::V,tsahkkidit,upaliti
7431,anzünden::V,tsahkkidit,zapaliti
7432,anzünden::V,cahkkedit,upaliti
7433,anzünden::V,cahkkedit,zapaliti
7434,anzünden::V,cokkiittiđ,upaliti
7435,anzünden::V,cokkiittiđ,zapaliti
7436,anzünden::V,cõ´ǩǩted,upaliti
7437,anzünden::V,cõ´ǩǩted,zapaliti
7438,anzünden::V,puâl'lted,upaliti
7439,anzünden::V,puâl'lted,zapaliti
7440,anzünden::V,пуэллхэ,upaliti
7441,anzünden::V,пуэллхэ,zapaliti
7442,aufheben::V,bijjiedidh,podići
7443,aufheben::V,bijjiedidh,podignuti
7444,aufheben::V,låpptit,podići
7445,aufheben::V,låpptit,podignuti
7446,aufheben::V,bajidit,podići
7447,aufheben::V,bajidit,podignuti
7448,aufheben::V,pajediđ,podići
7449,aufheben::V,pajediđ,podignuti
7450,aufheben::V,pââi´ded,podići
7451,aufheben::V,pââi´ded,podignuti
7452,aufheben::V,пайнэ,podići
7453,aufheben::V,пайнэ,podignuti
7454,zurücklassen::V,laehpedh,ostaviti
7455,zurücklassen::V,laehpedh,pustiti natrag
7456,zurücklassen::V,guodet,ostaviti
7457,zurücklassen::V,guodet,pustiti natrag
7458,zurücklassen::V,guođđit,ostaviti
7459,zurücklassen::V,guođđit,pustiti natrag
7460,zurücklassen::V,kyeđđiḋ,ostaviti
7461,zurücklassen::V,kyeđđiḋ,pustiti natrag
7462,zurücklassen::V,kue´đđed,ostaviti
7463,zurücklassen::V,kue´đđed,pustiti natrag
7464,zurücklassen::V,кӯдтӭ,ostaviti
7465,zurücklassen::V,кӯдтӭ,pustiti natrag
7466,verlieren::V,dassedh,izgubiti
7467,verlieren::V,biestedh,izgubiti
7468,verlieren::V,masset,izgubiti
7469,verlieren::V,láhppet,izgubiti
7470,verlieren::V,láhppit,izgubiti
7471,verlieren::V,läppiđ,izgubiti
7472,verlieren::V,monâttiđ,izgubiti
7473,verlieren::V,lä´pped,izgubiti
7474,verlieren::V,rââ´ppted,izgubiti
7475,verlieren::V,ка̄дхэ,izgubiti
7476,verlieren::V,кӯдтъе,izgubiti
7477,fallen lassen::V,gahtjehtidh,ispustiti
7478,fallen lassen::V,luojttet,ispustiti
7479,fallen lassen::V,luojttalit,ispustiti
7480,fallen lassen::V,gahčahit,ispustiti
7481,fallen lassen::V,lyeš'tiđ,ispustiti
7482,fallen lassen::V,kočâttiđ,ispustiti
7483,fallen lassen::V,rõpsted,ispustiti
7484,fallen lassen::V,kõõččted,ispustiti
7485,fallen lassen::V,ёҏтэ,ispustiti
7486,fallen lassen::V,кэчхэ,ispustiti
7487,machen::V,daajhtodh,uraditi
7488,machen::V,daajhtodh,načiniti
7489,machen::V,daajhtodh,napraviti
7490,machen::V,dahkat,uraditi
7491,machen::V,dahkat,načiniti
7492,machen::V,dahkat,napraviti
7493,machen::V,dahkat,uraditi
7494,machen::V,dahkat,načiniti
7495,machen::V,dahkat,napraviti
7496,machen::V,rähtiđ,uraditi
7497,machen::V,rähtiđ,načiniti
7498,machen::V,rähtiđ,napraviti
7499,machen::V,raajjâd,uraditi
7500,machen::V,raajjâd,načiniti
7501,machen::V,raajjâd,napraviti
7502,machen::V,tue´j'jeed,uraditi
7503,machen::V,tue´j'jeed,načiniti
7504,machen::V,tue´j'jeed,napraviti
7505,machen::V,тӯййше,uraditi
7506,machen::V,тӯййше,načiniti
7507,machen::V,тӯййше,napraviti
7508,machen::V,ӣллькье,uraditi
7509,machen::V,ӣллькье,načiniti
7510,machen::V,ӣллькье,napraviti
7511,herstellen::V,skaepiedidh,proizvesti
7512,herstellen::V,buvtadit,proizvesti
7513,herstellen::V,dudjot,proizvesti
7514,herstellen::V,a'mnâstiđ,proizvesti
7515,herstellen::V,va'lmâštiđ,proizvesti
7516,herstellen::V,vaalmšted,proizvesti
7517,herstellen::V,лыххкэ,proizvesti
7518,herstellen::V,ӣллькье,proizvesti
7519,bauen::V,bigkedh,graditi
7520,bauen::V,biggit,graditi
7521,bauen::V,ráhkadit,graditi
7522,bauen::V,huksiđ,graditi
7523,bauen::V,raajjâd,graditi
7524,bauen::V,тӯййше,graditi
7525,reparieren::V,davvodh,popraviti
7526,reparieren::V,divvot,popraviti
7527,reparieren::V,divvut,popraviti
7528,reparieren::V,tivvoođ,popraviti
7529,reparieren::V,čihtâđ,popraviti
7530,reparieren::V,teevvad,popraviti
7531,reparieren::V,чиннэ,popraviti
7532,verbessern::V,bueriedidh,poboljšati
7533,verbessern::V,báredit,poboljšati
7534,verbessern::V,buoredit,poboljšati
7535,verbessern::V,buoridit,poboljšati
7536,verbessern::V,pye'rediđ,poboljšati
7537,verbessern::V,pue´reed,poboljšati
7538,verbessern::V,шӣгнэ,poboljšati
7539,ändern::V,jeatjahtehtedh,promijeniti
7540,ändern::V,rievddadit,promijeniti
7541,ändern::V,muhttit,promijeniti
7542,ändern::V,molsut,promijeniti
7543,ändern::V,mutteđ,promijeniti
7544,ändern::V,mu´tted,promijeniti
7545,ändern::V,вуайхе,promijeniti
7546,ändern::V,ка̄вьсе,promijeniti
7547,graben::V,berkedh,kopati
7548,graben::V,berkedh,kopkati
7549,graben::V,kroehkedh,kopati
7550,graben::V,kroehkedh,kopkati
7551,graben::V,bállet,kopati
7552,graben::V,bállet,kopkati
7553,graben::V,goaivut,kopati
7554,graben::V,goaivut,kopkati
7555,graben::V,roggat,kopati
7556,graben::V,roggat,kopkati
7557,graben::V,kuái'vuđ,kopati
7558,graben::V,kuái'vuđ,kopkati
7559,graben::V,rääppad,kopati
7560,graben::V,rääppad,kopkati
7561,graben::V,kuäivvad,kopati
7562,graben::V,kuäivvad,kopkati
7563,graben::V,ра̄бпэ,kopati
7564,graben::V,ра̄бпэ,kopkati
7565,graben::V,куаййве,kopati
7566,graben::V,куаййве,kopkati
7567,beugen::V,sojjedidh,saviti
7568,beugen::V,såjådit,saviti
7569,beugen::V,sojahit,saviti
7570,beugen::V,sujâttiđ,saviti
7571,beugen::V,kå´mrded,saviti
7572,beugen::V,njikklõõttâd,saviti
7573,beugen::V,сойхьтэ,saviti
7574,beugen::V,то̄а̄ххкэ,saviti
7575,beugen::V,нигклаххьтэ,saviti
7576,biegen::V,sojjehtidh,saviti
7577,biegen::V,sojjehtidh,sagnuti
7578,biegen::V,såjådit,saviti
7579,biegen::V,såjådit,sagnuti
7580,biegen::V,niejddet,saviti
7581,biegen::V,niejddet,sagnuti
7582,biegen::V,sojahit,saviti
7583,biegen::V,sojahit,sagnuti
7584,biegen::V,čipteđ,saviti
7585,biegen::V,čipteđ,sagnuti
7586,biegen::V,soojted,saviti
7587,biegen::V,soojted,sagnuti
7588,biegen::V,сойхьтэ,saviti
7589,biegen::V,сойхьтэ,sagnuti
7590,drehen::V,jårrehtidh,vrtjeti
7591,drehen::V,bådnjåt,vrtjeti
7592,drehen::V,botnjat,vrtjeti
7593,drehen::V,jurâttiđ,vrtjeti
7594,drehen::V,jåårǥlâ´tted,vrtjeti
7595,drehen::V,чоӊӊтэ,vrtjeti
7596,wenden::V,jarkelidh,obrnuti
7597,wenden::V,jårggålit,obrnuti
7598,wenden::V,jorgalit,obrnuti
7599,wenden::V,jurgâliđ,obrnuti
7600,wenden::V,jåårǥlâ´tted,obrnuti
7601,wenden::V,вӣррлаххътэ,obrnuti
7602,wenden::V,ка̄вьсе,obrnuti
7603,umdrehen::V,jarkedh,okrenuti
7604,umdrehen::V,jarkedh,prevŕnuti
7605,umdrehen::V,måttsåstit,okrenuti
7606,umdrehen::V,måttsåstit,prevŕnuti
7607,umdrehen::V,botnjat,okrenuti
7608,umdrehen::V,botnjat,prevŕnuti
7609,umdrehen::V,jorgođ,okrenuti
7610,umdrehen::V,jorgođ,prevŕnuti
7611,umdrehen::V,jårǥsted,okrenuti
7612,umdrehen::V,jårǥsted,prevŕnuti
7613,umdrehen::V,коамьхе,okrenuti
7614,umdrehen::V,коамьхе,prevŕnuti
7615,umdrehen::V,калльтлэ,okrenuti
7616,umdrehen::V,калльтлэ,prevŕnuti
7617,heben::V,luknjedh,dizati
7618,heben::V,baavhkestidh,dizati
7619,heben::V,bajedit,dizati
7620,heben::V,loktet,dizati
7621,heben::V,bajidit,dizati
7622,heben::V,pajediđ,dizati
7623,heben::V,kokkiđ,dizati
7624,heben::V,kaggâd,dizati
7625,heben::V,pââ´jeed,dizati
7626,heben::V,пайнэ,dizati
7627,heben::V,пайнэллэ,dizati
7628,hochheben::V,lutnjedh,dignuti
7629,hochheben::V,låggŋit,dignuti
7630,hochheben::V,loktet,dignuti
