,Concept_ID,en,lv
2417,sich anziehen::V,get dressed,apģērbties
2418,kämmen::V,comb,сынавны
2419,kämmen::V,comb,sukāt
2420,schmücken::V,decorate,мичмӧдны
2421,schmücken::V,decorate,rotāt
2422,schmücken::V,decorate,greznot
2423,sagen::V,say,шуны
2424,sagen::V,say,висьтавны
2425,sagen::V,say,teikt
2426,sprechen::V,speak,сёрнитны
2427,sprechen::V,speak,runāt
2428,reden::V,talk,сёрнитны
2429,reden::V,talk,norunāt
2430,sich unterhalten::V,chat,сёрнитны
2431,sich unterhalten::V,chat,варовитны
2432,sich unterhalten::V,chat,sarunāties
2433,fragen::V,ask,юавны
2434,fragen::V,ask,jautāt
2435,bitten::V,request,корны
2436,bitten::V,request,lūgt
2437,bitten::V,request,prasīt
2438,erzählen::V,tell,висьтавны
2439,erzählen::V,tell,stāstīt
2440,mitteilen::V,convey,юӧртны
2441,mitteilen::V,convey,висьтавны
2442,mitteilen::V,convey,pavēstīt
2443,nennen::V,name,шуны
2444,nennen::V,name,ним сетны
2445,nennen::V,name,saukt
2446,rufen::V,call,корны
2447,rufen::V,call,saukt
2448,prahlen::V,brag,ошйысьны
2449,prahlen::V,brag,lielīties
2450,übersetzen::V,translate,вуджӧдны
2451,übersetzen::V,translate,tulkot
2452,übersetzen::V,translate,pārtulkot
2453,denken::V,think,мӧвпавны
2454,denken::V,think,domāt
2455,glauben::V,believe,эскыны
2456,glauben::V,believe,ticēt
2457,bemerken::V,notice,казявны
2458,bemerken::V,notice,ievērot
2459,bemerken::V,notice,ieraudzīt
2460,erkennen::V,recognize,тӧдмавны
2461,erkennen::V,recognize,pazīt
2462,erkennen::V,recognize,atpazīt
2463,begreifen::V,grasp,вежӧртны
2464,begreifen::V,grasp,гӧгӧрвоны
2465,begreifen::V,grasp,jēgt
2466,begreifen::V,grasp,apjēgt
2467,verstehen::V,understand,вежӧртны
2468,verstehen::V,understand,гӧгӧрвоны
2469,verstehen::V,understand,saprast
2470,lernen::V,learn,вeлöдчыны
2471,lernen::V,learn,mācīties
2472,wissen::V,know,тӧдны
2473,wissen::V,know,zināt
2474,sich erinnern an::V,remember,казьтывны
2475,sich erinnern an::V,remember,дум вылӧ уськӧдны
2476,sich erinnern an::V,remember,atminēties
2477,vergessen::V,forget,вунӧдны
2478,vergessen::V,forget,mirst
2479,vergessen::V,forget,aizmirst
2480,messen::V,measure,муртавны
2481,messen::V,measure,mērīt
2482,zählen::V,count,лыддьыны
2483,zählen::V,count,skaitīt
2484,rechnen::V,calculate,лыддьыны
2485,rechnen::V,calculate,rēķināt
2486,lesen::V,read,лыддьыны
2487,lesen::V,read,lasīt
2488,malen::V,paint,серпасавны
2489,malen::V,paint,gleznot
2490,zeichnen::V,draw,серпасавны
2491,zeichnen::V,draw,zīmēt
2492,schreiben::V,write,гижны
2493,schreiben::V,write,rakstīt
2494,besitzen::V,own,лоны
2495,besitzen::V,own,piederēt
2496,kaufen::V,buy,ньӧбны
2497,kaufen::V,buy,pirkt
2498,verkaufen::V,sell,вузавны
2499,verkaufen::V,sell,pārdot
2500,bezahlen::V,pay for,мынтыны
2501,bezahlen::V,pay for,мынтысьны
2502,bezahlen::V,pay for,apmaksāt
2503,zahlen::V,pay,мынтыны
2504,zahlen::V,pay,maksāt
2505,beherrschen::V,rule,ас улын кутны
2506,beherrschen::V,rule,valdīt
2507,ertragen::V,endure,пыкны
2508,ertragen::V,endure,лэптыны
2509,ertragen::V,endure,panest
2510,ertragen::V,endure,paciest
