,Concept_ID,xal,lv
2215,herstellen::V,кех,izgatavot
2216,bauen::V,тосхх,лэптыны
2217,bauen::V,тосхх,celt
2218,bauen::V,тосхх,būvēt
2219,reparieren::V,ясх,дзоньтавны
2220,reparieren::V,ясх,labot
2221,reparieren::V,ясх,remontēt
2222,verbessern::V,сәәрүлх,бурмӧдны
2223,verbessern::V,сәәрүлх,labot
2224,verbessern::V,сәәрүлх,izlabot
2225,ändern::V,хүврәх,вежны
2226,ändern::V,хүврәх,mainīt
2227,graben::V,малтх,кодйыны
2228,graben::V,малтх,rakt
2229,beugen::V,нуһлх,куснявны
2230,beugen::V,нуһлх,liekt
2231,biegen::V,матилһх,куснявны
2232,biegen::V,матилһх,liekt
2233,drehen::V,эргүлх,бергӧдлыны
2234,drehen::V,эргүлх,griezt
2235,wenden::V,көмрх,бергӧдны
2236,wenden::V,көмрх,apgriezt
2237,wenden::V,эргүлх,бергӧдны
2238,wenden::V,эргүлх,apgriezt
2239,umdrehen::V,эргүлх,бергӧдны
2240,umdrehen::V,эргүлх,apgriezt
2241,heben::V,өргх,лэптыны
2242,heben::V,өргх,celt
2243,heben::V,өргх,cilāt
2244,heben::V,өргх,pacelt
2245,heben::V,деер өргх,лэптыны
2246,heben::V,деер өргх,celt
2247,heben::V,деер өргх,cilāt
2248,heben::V,деер өргх,pacelt
2249,hochheben::V,өргх,кыпӧдны
2250,hochheben::V,өргх,pacelt
2251,ergreifen::V,бәрх,кутны
2252,ergreifen::V,бәрх,paķert
2253,ergreifen::V,бәрх,satvert
2254,halten::V,бәрх,кутны
2255,halten::V,бәрх,turēt
2256,halten::V,бәрх,saturēt
2257,drücken::V,шахх,личкыны
2258,drücken::V,шахх,топӧдны
2259,drücken::V,шахх,spiest
2260,schieben::V,түлкх,ӧтдортны
2261,schieben::V,түлкх,йӧткыштны
2262,schieben::V,түлкх,stumt
2263,kratzen::V,мааҗх,гуджӧдны
2264,kratzen::V,мааҗх,kasīt
2265,kratzen::V,мааҗх,skrāpēt
2266,lecken::V,долах,нювны
2267,lecken::V,долах,lakt
2268,lecken::V,долах,laizīt
2269,beißen::V,хазх,курччыны
2270,beißen::V,хазх,kost
2271,abreißen::V,таслх,орӧдны
2272,abreißen::V,таслх,atraut
2273,abreißen::V,таслх,atplēst
2274,abschneiden::V,тәәрх,вундавны
2275,abschneiden::V,тәәрх,nogriezt
2276,binden::V,боох,гӧрддзавны
2277,binden::V,боох,кӧртавны
2278,binden::V,боох,siet
2279,binden::V,боох,aptīt
2280,stecken::V,шаах,сюйны
2281,stecken::V,шаах,bāzt
2282,stecken::V,шаах,spraust
2283,stecken::V,хатхх,сюйны
2284,stecken::V,хатхх,bāzt
2285,stecken::V,хатхх,spraust
2286,brechen::V,хамхлх,чегны
2287,brechen::V,хамхлх,lauzt
2288,brechen::V,хамхлх,lauzīt
2289,klopfen::V,цокх,камгыны
2290,klopfen::V,цокх,klauvēt
2291,hauen::V,цокх,нӧйнты
2292,hauen::V,цокх,кучкыны
2293,hauen::V,цокх,cirst
2294,hauen::V,цокх,dauzīt
2295,kleben::V,наах,лемавны
2296,kleben::V,наах,ляскавны
2297,kleben::V,наах,līmēt
2298,kleben::V,наах,lipināt
2299,reiben::V,зүлгх,тільны
2300,reiben::V,зүлгх,зыравны
2301,reiben::V,зүлгх,rīvēt
2302,reiben::V,зүлгх,berzēt
2303,streichen::V,наах,мавтны
2304,streichen::V,наах,ziest
2305,streichen::V,наах,triept
2306,streichen::V,лашх,мавтны
2307,streichen::V,лашх,ziest
2308,streichen::V,лашх,triept
2309,streichen::V,түркх,мавтны
2310,streichen::V,түркх,ziest
2311,streichen::V,түркх,triept
2312,schleifen::V,хурцлх,кеслыны
2313,schleifen::V,хурцлх,trīt
2314,schleifen::V,хурцлх,asināt
2315,schneiden::V,хәәчлх,шырны
2316,schneiden::V,хәәчлх,griezt
2317,schneiden::V,хәәчлх,sagriezt
2318,rütteln::V,дәәвлүлх,легӧдны
2319,rütteln::V,дәәвлүлх,катлӧдлыны
2320,rütteln::V,дәәвлүлх,kratīt
2321,rütteln::V,дәәвлүлх,purināt
2322,schütteln::V,сегсрх,тракӧдны
2323,schütteln::V,сегсрх,kratīt
2324,schwenken::V,дайлх,ӧвтны
2325,schwenken::V,дайлх,шенасьны
2326,schwenken::V,дайлх,vēzēt
2327,schwenken::V,дайлх,vēcināt
2328,schütten::V,кех,кисьтны
2329,schütten::V,кех,bērt
2330,füllen::V,дүүргх,тыртны
2331,füllen::V,дүүргх,pildīt
2332,füllen::V,дүүргх,piepildīt
2333,einwickeln::V,орах,тубыртны
2334,einwickeln::V,орах,ietīt
2335,tragen::V,зөөх,нуны
2336,tragen::V,зөөх,nest
2337,schleppen::V,чирх,кыскавны
2338,schleppen::V,чирх,stiept
2339,schleppen::V,чирх,staipīt
2340,ziehen::V,татх,кыскыны
2341,ziehen::V,татх,vilkt
2342,aufbewahren::V,хадһлх,видзны
2343,aufbewahren::V,хадһлх,glabāt
2344,aufbewahren::V,хадһлх,uzglabāt
2345,werfen::V,хайх,чӧвтны
2346,werfen::V,хайх,шыбитны
2347,werfen::V,хайх,mest
2348,werfen::V,хайх,sviest
2349,fangen::V,бәрх,кутны
2350,fangen::V,бәрх,ķert
2351,fangen::V,бәрх,uzķert
2352,fangen::V,хавлх,кутны
2353,fangen::V,хавлх,ķert
2354,fangen::V,хавлх,uzķert
2355,packen::V,бәрх,босьтны
2356,packen::V,бәрх,paķert
2357,packen::V,бәрх,satvert
2358,verstecken::V,дүрх,дзебны
2359,verstecken::V,дүрх,slēpt
2360,verstecken::V,дүрх,noglabāt
2361,verstecken::V,бултулх,дзебны
2362,verstecken::V,бултулх,slēpt
2363,verstecken::V,бултулх,noglabāt
2364,teilen::V,хувах,юкны
2365,teilen::V,хувах,dalīt
2366,schicken::V,илгәх,ыстыны
2367,schicken::V,илгәх,sūtīt
2368,schicken::V,илгәх,atsūtīt
2369,bringen::V,авч ирх,вайны
2370,bringen::V,авч ирх,atvest
2371,hinzufügen::V,немх,содтыны
2372,hinzufügen::V,немх,pievienot
2373,bekommen::V,авх,босьтны
2374,bekommen::V,авх,dabūt
2375,erhalten::V,авх ,босьтны
2376,erhalten::V,авх ,saņemt
2377,nehmen::V,авх,босьтны
2378,nehmen::V,авх,ņemt
2379,nehmen::V,авх,paņemt
2380,wählen::V,шүүх,бӧрйыны
2381,wählen::V,шүүх,ievēlēt
2382,auswählen::V,шүүх,бӧрйыны
2383,auswählen::V,шүүх,izvēlēt
2384,bewahren::V,хадһлх,видзны
2385,bewahren::V,хадһлх,saglabāt
2386,bewahren::V,кевтнь үлдәх,видзны
2387,bewahren::V,кевтнь үлдәх,saglabāt
2388,bewahren::V,кевтнь бәәлһх,видзны
2389,bewahren::V,кевтнь бәәлһх,saglabāt
2390,behindern::V,харшлх,конйӧдлыны
2391,behindern::V,харшлх,джӧмдӧдны
2392,behindern::V,харшлх,kavēt
2393,behindern::V,харшлх,aizkavēt
2394,verderben::V,үрәх,тшыкӧдны
2395,verderben::V,үрәх,sabojāt
2396,beschädigen::V,эвдх,тшыкӧдны
2397,beschädigen::V,эвдх,bojāt
2398,beschädigen::V,эвдх,maitāt
2399,zerbrechen::V,күүлх,жуглыны
2400,zerbrechen::V,күүлх,salauzt
2401,zerbrechen::V,күүлх,sadauzīt
2402,zerbrechen::V,хамхлх,жуглыны
2403,zerbrechen::V,хамхлх,salauzt
2404,zerbrechen::V,хамхлх,sadauzīt
2405,zerreißen::V,шуучх,орӧдны
2406,zerreißen::V,шуучх,pārraut
2407,zerstören::V,эвдх,жугӧдны
2408,zerstören::V,эвдх,кисьтны
2409,zerstören::V,эвдх,косявны
2410,zerstören::V,эвдх,graut
2411,zerstören::V,эвдх,sagraut
2412,verbrennen::V,шатах,сотны
2413,verbrennen::V,шатах,сотчыны
2414,verbrennen::V,шатах,dedzināt
2415,verbrennen::V,шатах,sadedzināt
2416,geben::V,өгх,сетны
2417,geben::V,өгх,dot
2418,geben::V,өгх,padot
2419,reichen::V,өгх,сетны
2420,reichen::V,өгх,padot
2421,reichen::V,өгх,sniegt
2422,schenken::V,белглх,козьнавны
2423,schenken::V,белглх,dāvāt
2424,schenken::V,белглх,dāvināt
2425,versprechen::V,амлх,кыв сетны
2426,versprechen::V,амлх,solīt
2427,versprechen::V,амлх,apsolīt
2428,wünschen::V,сә хәәх,кӧсйыны
2429,wünschen::V,сә хәәх,vēlēt
2430,wünschen::V,сә хәәх,novēlēt
2431,loben::V,магтх,ошкыны
2432,loben::V,магтх,lielīt
2433,küssen::V,үмсх,окавны
2434,küssen::V,үмсх,bučot
2435,küssen::V,үмсх,skūpstīt
2436,wiegen::V,саатулх,гудрӧдлыны
2437,wiegen::V,саатулх,šūpot
2438,zudecken::V,бүркх,веввттьыны
2439,zudecken::V,бүркх,apklāt
2440,zudecken::V,бүркх,aizsegt
2441,wecken::V,серүлх,садьмӧдны
2442,wecken::V,серүлх,чуксавны
2443,wecken::V,серүлх,modināt
2444,zeigen::V,үзүлх,петкӧдлыны
2445,zeigen::V,үзүлх,rādīt
2446,führen::V,көтлх,нуӧдны
2447,führen::V,көтлх,vadīt
2448,lehren::V,заах,велӧдны
2449,lehren::V,заах,mācīt
2450,lehren::V,заах,iemācīt
2451,lehren::V,сурһх,велӧдны
2452,lehren::V,сурһх,mācīt
2453,lehren::V,сурһх,iemācīt
2454,unterrichten::V,сурһх,велӧдны
2455,unterrichten::V,сурһх,apmācīt
2456,unterrichten::V,багшлх,велӧдны
2457,unterrichten::V,багшлх,apmācīt
2458,aufziehen::V,өскәх,быдтыны
2459,aufziehen::V,өскәх,uzaudzināt
2460,leiten::V,һардх,веськӧдлыны
2461,leiten::V,һардх,vadīt
2462,leiten::V,һардх,pārzināt
2463,leiten::V,толһалх,веськӧдлыны
2464,leiten::V,толһалх,vadīt
2465,leiten::V,толһалх,pārzināt
2466,antreiben::V,шамдах,тэрмӧдны
2467,antreiben::V,шамдах,urdīt
2468,antreiben::V,шамдах,mudināt
2469,lassen::V,күч үзүлх,тшӧктыны
2470,lassen::V,күч үзүлх,ļaut
2471,einladen::V,үрх,корны
2472,einladen::V,үрх,ielūgt
2473,einladen::V,үрх,aicināt
2474,vereinigen::V,хамцулх,ӧтувтны
2475,vereinigen::V,хамцулх,котыртны
2476,vereinigen::V,хамцулх,vienot
2477,vereinigen::V,хамцулх,apvienot
2478,besuchen::V,одх,волыны
2479,besuchen::V,одх,ветлыны
2480,besuchen::V,одх,apciemot
2481,treffen::V,харһх,вочаӧдны
2482,treffen::V,харһх,паныдавны
2483,treffen::V,харһх,satikt
2484,treffen::V,харһх,sastapt
2485,sich versammeln::V,цуглрх,лӧсьӧдчыны
2486,sich versammeln::V,цуглрх,salasīties
2487,sich versammeln::V,цуглрх,sapulcēties
2488,sich versammeln::V,хурх,лӧсьӧдчыны
2489,sich versammeln::V,хурх,salasīties
2490,sich versammeln::V,хурх,sapulcēties
2491,spielen::V,наадх,ворсны
2492,spielen::V,наадх,spēlēt
2493,spielen::V,наадх,spēlēties
2494,singen::V,дуулх,сьывны
2495,singen::V,дуулх,dziedāt
2496,tanzen::V,биилх,йӧктыны
2497,tanzen::V,биилх,diet
2498,tanzen::V,биилх,dejot
2499,tanzen::V,биилх,dancot
2500,sich trennen::V,хаһцх,торйӧдчыны
2501,sich trennen::V,хаһцх,šķirties
2502,sich trennen::V,хаһцх,izšķirties
2503,verlassen::V,хайх,эновтны
2504,verlassen::V,хайх,atstāt
2505,retten::V,әм аврх,видзны
2506,retten::V,әм аврх,мездыны
2507,retten::V,әм аврх,glābt
2508,retten::V,әәмшгәс харсх,видзны
2509,retten::V,әәмшгәс харсх,мездыны
2510,retten::V,әәмшгәс харсх,glābt
2511,bewachen::V,харх,видзны
2512,bewachen::V,харх,sargāt
2513,bewachen::V,манх,видзны
2514,bewachen::V,манх,sargāt
2515,schützen::V,харсх,видзны
2516,schützen::V,харсх,pasargāt
2517,schützen::V,харсх,aizsargāt
2518,verteidigen::V,харсх,дорйыны
2519,verteidigen::V,харсх,aizstāvēt
2520,sich schlagen::V,гүвдлдх,косясьны
2521,sich schlagen::V,гүвдлдх,kauties
2522,sich schlagen::V,гүвдлдх,izkauties
2523,schießen::V,хах,лыйны
2524,schießen::V,хах,šaut
2525,schießen::V,хах,šaudīt
2526,siegen::V,диилх,вермыны
2527,siegen::V,диилх,uzvarēt
2528,ärgern::V,уурлулх,лӧгӧдны
2529,ärgern::V,уурлулх,лёкмӧдны
2530,ärgern::V,уурлулх,скӧрмӧдны
2531,ärgern::V,уурлулх,sadusmot
2532,schlagen::V,цокх,вартны
2533,schlagen::V,цокх,sist
2534,schlagen::V,цокх,triekt
2535,schlagen::V,гүвдх,вартны
2536,schlagen::V,гүвдх,sist
2537,schlagen::V,гүвдх,triekt
2538,stechen::V,хатхх,бышткыны
2539,stechen::V,хатхх,durt
2540,stoßen::V,түлкчкх,тойлыны
2541,stoßen::V,түлкчкх,йӧткавны
2542,stoßen::V,түлкчкх,grūst
2543,stehlen::V,хулхалх,гусявны
2544,stehlen::V,хулхалх,zagt
2545,stören::V,һә болх,падмӧдны
2546,stören::V,һә болх,traucēt
2547,belästigen::V,амр эс өгх,дӧзмӧдны
2548,belästigen::V,амр эс өгх,apgrūtināt
2549,verbergen::V,нуух,дзебны
2550,verbergen::V,нуух,сайӧдны
2551,verbergen::V,нуух,slēpt
2552,verbergen::V,нуух,paslēpt
2553,verbergen::V,бултулх,дзебны
2554,verbergen::V,бултулх,сайӧдны
2555,verbergen::V,бултулх,slēpt
2556,verbergen::V,бултулх,paslēpt
2557,täuschen::V,меклх,пӧръявны
2558,täuschen::V,меклх,ылӧдны
2559,täuschen::V,меклх,mānīt
2560,täuschen::V,меклх,maldināt
2561,betrügen::V,меклх,сӧрны
2562,betrügen::V,меклх,krāpt
2563,betrügen::V,меклх,apkrāpt
2564,betrügen::V,мек һарһх,сӧрны
2565,betrügen::V,мек һарһх,krāpt
2566,betrügen::V,мек һарһх,apkrāpt
2567,töten::V,алх,вины
2568,töten::V,алх,nāvēt
2569,töten::V,алх,nogalināt
2570,wohnen::V,бәәх,овны
2571,wohnen::V,бәәх,dzīvot
2572,arbeiten::V,көдлх,уджавны
2573,arbeiten::V,көдлх,strādāt
2574,arbeiten::V,көдлх,darboties
2575,sammeln::V,түүх,чукӧртны
2576,sammeln::V,түүх,vākt
2577,pflücken::V,түүх,вотны
2578,pflücken::V,түүх,ӧктыны
2579,pflücken::V,түүх,raut
2580,pflücken::V,түүх,plūkt
2581,pflücken::V,хурах,вотны
2582,pflücken::V,хурах,ӧктыны
2583,pflücken::V,хурах,raut
2584,pflücken::V,хурах,plūkt
2585,jagen::V,аңнх,кыйсьыны
2586,jagen::V,аңнх,medīt
2587,jagen::V,аңһучлх,кыйсьыны
2588,jagen::V,аңһучлх,medīt
2589,fischen::V,заһс аңнх,чери кыйны
2590,fischen::V,заһс аңнх,zvejot
2591,fassen::V,бәрх,кутны
2592,fassen::V,бәрх,saķert
2593,hüten::V,хәрүлх,видзны
2594,hüten::V,хәрүлх,йирӧдны
2595,hüten::V,хәрүлх,ganīt
2596,treiben::V,туух,вӧтлыны
2597,treiben::V,туух,dzīt
2598,anbinden::V,уйх,домавны
2599,anbinden::V,уйх,piesiet
2600,anbinden::V,уйх,piesaistīt
2601,füttern::V,теҗәх,вердны
2602,füttern::V,теҗәх,barot
2603,melken::V,саах,лысьтыны
2604,melken::V,саах,slaukt
2605,hacken::V,чавчх,керавны
2606,hacken::V,чавчх,kapāt
2607,gießen::V,услх,киськавны
2608,gießen::V,услх,liet
2609,gießen::V,услх,laistīt
2610,reifen::V,болх,кисьмыны
2611,reifen::V,болх,briest
2612,reifen::V,болвсрх,кисьмыны
2613,reifen::V,болвсрх,briest
2614,zubereiten::V,белдх,дасьтыны
2615,zubereiten::V,белдх,taisīt
2616,zubereiten::V,белдх,gatavot
2617,kochen::V,чанх,пуны
2618,kochen::V,чанх,vārīt
2619,kochen::V,болһх,пуны
2620,kochen::V,болһх,vārīt
2621,backen::V,болһх,пӧжавны
2622,backen::V,болһх,cept
2623,braten::V,хуурх,пражитны
2624,braten::V,хуурх,cept
2625,braten::V,хуурх,cepināt
2626,umrühren::V,самрх,сорлавны
2627,umrühren::V,самрх,maisīt
2628,umrühren::V,самрх,apmaisīt
2629,stricken::V,өлгх,кӧртны
2630,stricken::V,өлгх,adīt
2631,nähen::V,уйх,вурны
2632,nähen::V,уйх,šūt
2633,färben::V,будх,мичӧдны
2634,färben::V,будх,краситны
2635,färben::V,будх,krāsot
2636,färben::V,будх,nokrāsot
2637,reinigen::V,цеврлх,весавны
2638,reinigen::V,цеврлх,tīrīt
2639,reinigen::V,цеврлх,attīrīt
2640,waschen::V,уһах,мыськыны
2641,waschen::V,уһах,mazgāt
2642,abwischen::V,арчх,чышкыны
2643,abwischen::V,арчх,noslaucīt
2644,spülen::V,зәәлх,пожъявны
2645,spülen::V,зәәлх,skalot
2646,fegen::V,сәвүрдх,чышкыны
2647,fegen::V,сәвүрдх,slaucīt
2648,kehren::V,сәвүрдх,чышкыны
2649,kehren::V,сәвүрдх,mēzt
2650,baden::V,өөмх,купайтчыны
2651,baden::V,өөмх,peldēties
2652,sich waschen::V,уһах,мыссьыны
2653,sich waschen::V,уһах,mazgāties
2654,sich waschen::V,бийән уһаҗ,мыссьыны
2655,sich waschen::V,бийән уһаҗ,mazgāties
2656,ausziehen::V,тәәлх,пӧрччӧдны
2657,ausziehen::V,тәәлх,noģērbt
2658,anziehen::V,өмсх,кӧмавны
2659,anziehen::V,өмсх,пасьтавны
2660,anziehen::V,өмсх,uzvilkt
2661,sich anziehen::V,хувцлх,пасьтасьны
2662,sich anziehen::V,хувцлх,apģērbties
2663,kämmen::V,самлх,сынавны
2664,kämmen::V,самлх,sukāt
2665,schmücken::V,чимх,мичмӧдны
2666,schmücken::V,чимх,rotāt
2667,schmücken::V,чимх,greznot
2668,schmücken::V,кеерүлх,мичмӧдны
2669,schmücken::V,кеерүлх,rotāt
2670,schmücken::V,кеерүлх,greznot
2671,sagen::V,келх,шуны
2672,sagen::V,келх,висьтавны
2673,sagen::V,келх,teikt
2674,sprechen::V,келх,сёрнитны
2675,sprechen::V,келх,runāt
2676,reden::V,күүндх,сёрнитны
2677,reden::V,күүндх,norunāt
2678,reden::V,күр_кех,сёрнитны
2679,reden::V,күр_кех,norunāt
2680,sich unterhalten::V,күүндх,сёрнитны
2681,sich unterhalten::V,күүндх,варовитны
2682,sich unterhalten::V,күүндх,sarunāties
2683,fragen::V,сурх,юавны
2684,fragen::V,сурх,jautāt
2685,bitten::V,эрх,корны
2686,bitten::V,эрх,lūgt
2687,bitten::V,эрх,prasīt
2688,erzählen::V,келх,висьтавны
2689,erzählen::V,келх,stāstīt
2690,erzählen::V,келҗ өгх,висьтавны
2691,erzählen::V,келҗ өгх,stāstīt
2692,mitteilen::V,медүлх,юӧртны
2693,mitteilen::V,медүлх,висьтавны
2694,mitteilen::V,медүлх,pavēstīt
2695,nennen::V,нерәдх,шуны
2696,nennen::V,нерәдх,ним сетны
2697,nennen::V,нерәдх,saukt
2698,nennen::V,нер өгх,шуны
2699,nennen::V,нер өгх,ним сетны
2700,nennen::V,нер өгх,saukt
2701,rufen::V,дуудх,корны
2702,rufen::V,дуудх,saukt
2703,prahlen::V,көөрх,ошйысьны
2704,prahlen::V,көөрх,lielīties
2705,übersetzen::V,орчулх,вуджӧдны
2706,übersetzen::V,орчулх,tulkot
2707,übersetzen::V,орчулх,pārtulkot
2708,denken::V,санх,мӧвпавны
2709,denken::V,санх,domāt
2710,glauben::V,шүтх,эскыны
2711,glauben::V,шүтх,ticēt
2712,glauben::V,нәәлх,эскыны
2713,glauben::V,нәәлх,ticēt
2714,bemerken::V,темдглх,казявны
2715,bemerken::V,темдглх,ievērot
2716,bemerken::V,темдглх,ieraudzīt
2717,erkennen::V,таньх,тӧдмавны
2718,erkennen::V,таньх,pazīt
2719,erkennen::V,таньх,atpazīt
2720,erkennen::V,медх,тӧдмавны
2721,erkennen::V,медх,pazīt
2722,erkennen::V,медх,atpazīt
2723,begreifen::V,медх,вежӧртны
2724,begreifen::V,медх,гӧгӧрвоны
2725,begreifen::V,медх,jēgt
2726,begreifen::V,медх,apjēgt
2727,verstehen::V,соңсх,вежӧртны
2728,verstehen::V,соңсх,гӧгӧрвоны
2729,verstehen::V,соңсх,saprast
2730,lernen::V,сурх,вeлöдчыны
2731,lernen::V,сурх,mācīties
2732,wissen::V,медх,тӧдны
2733,wissen::V,медх,zināt
2734,sich erinnern an::V,санх,казьтывны
2735,sich erinnern an::V,санх,дум вылӧ уськӧдны
2736,sich erinnern an::V,санх,atminēties
2737,vergessen::V,мартх,вунӧдны
2738,vergessen::V,мартх,mirst
2739,vergessen::V,мартх,aizmirst
2740,messen::V,кемҗәлх,муртавны
2741,messen::V,кемҗәлх,mērīt
2742,zählen::V,тоолх,лыддьыны
2743,zählen::V,тоолх,skaitīt
2744,rechnen::V,тоолх,лыддьыны
2745,rechnen::V,тоолх,rēķināt
2746,lesen::V,умшх,лыддьыны
2747,lesen::V,умшх,lasīt
2748,malen::V,зурх,серпасавны
2749,malen::V,зурх,gleznot
2750,zeichnen::V,зурх,серпасавны
2751,zeichnen::V,зурх,zīmēt
2752,schreiben::V,бичх,гижны
2753,schreiben::V,бичх,rakstīt
2754,besitzen::V,эзлх,лоны
2755,besitzen::V,эзлх,piederēt
2756,kaufen::V,хулдҗ авх,ньӧбны
2757,kaufen::V,хулдҗ авх,pirkt
2758,verkaufen::V,хулдх,вузавны
2759,verkaufen::V,хулдх,pārdot
2760,verkaufen::V,гүүлгх,вузавны
2761,verkaufen::V,гүүлгх,pārdot
2762,bezahlen::V,өгх,мынтыны
2763,bezahlen::V,өгх,мынтысьны
2764,bezahlen::V,өгх,apmaksāt
2765,zahlen::V,өгх,мынтыны
2766,zahlen::V,өгх,maksāt
2767,beherrschen::V,эзлх,ас улын кутны
2768,beherrschen::V,эзлх,valdīt
2769,ertragen::V,даах,пыкны
2770,ertragen::V,даах,лэптыны
2771,ertragen::V,даах,panest
2772,ertragen::V,даах,paciest
2773,treten::V,,лёгны
2774,treten::V,,майкны
2775,treten::V,,mīt
2776,treten::V,,paspert
