,Concept_ID,kk,se
719,Hügel::N,белес-белес,deava
720,Hügel::N,белес-белес,dievvá
721,Hügel::N,белес-белес,dievvá
722,Hügel::N,белес-белес,čummâ
723,Hügel::N,белес-белес,pä´rcc
724,Hügel::N,белес-белес,teä´rmm
725,Hügel::N,белес-белес,ка̄ннҌт
726,Anhöhe::N,дөң,deava
727,Anhöhe::N,дөң,jalladahke
728,Anhöhe::N,дөң,dievásj
729,Anhöhe::N,дөң,aláš
730,Anhöhe::N,дөң,luohkká
731,Anhöhe::N,дөң,tiävá
732,Anhöhe::N,дөң,poorááš
733,Anhöhe::N,дөң,ču´lpp
734,Anhöhe::N,дөң,škâu´ŋŋ
735,Anhöhe::N,дөң,ка̄ннҌт
736,Anhöhe::N,адыр,deava
737,Anhöhe::N,адыр,jalladahke
738,Anhöhe::N,адыр,dievásj
739,Anhöhe::N,адыр,aláš
740,Anhöhe::N,адыр,luohkká
741,Anhöhe::N,адыр,tiävá
742,Anhöhe::N,адыр,poorááš
743,Anhöhe::N,адыр,ču´lpp
744,Anhöhe::N,адыр,škâu´ŋŋ
745,Anhöhe::N,адыр,ка̄ннҌт
746,Anhöhe::N,қырат,deava
747,Anhöhe::N,қырат,jalladahke
748,Anhöhe::N,қырат,dievásj
749,Anhöhe::N,қырат,aláš
750,Anhöhe::N,қырат,luohkká
751,Anhöhe::N,қырат,tiävá
752,Anhöhe::N,қырат,poorááš
753,Anhöhe::N,қырат,ču´lpp
754,Anhöhe::N,қырат,škâu´ŋŋ
755,Anhöhe::N,қырат,ка̄ннҌт
756,Berg::N,тау,bïerje
757,Berg::N,тау,várre
758,Berg::N,тау,várri
759,Berg::N,тау,vääṛi
760,Berg::N,тау,vää´rr
761,Berg::N,тау,те̄ррьм
762,Gipfel::N,төбе,dalvese
763,Gipfel::N,төбе,tjåhkkå
764,Gipfel::N,төбе,čohkka
765,Gipfel::N,төбе,čokke
766,Gipfel::N,төбе,čå´ǩǩ
767,Gipfel::N,төбе,ла̄ддҍв
768,Höhle::N,үңгір,beajoe
769,Höhle::N,үңгір,rájgge
770,Höhle::N,үңгір,sluoggo
771,Höhle::N,үңгір,biedju
772,Höhle::N,үңгір,kuovđâšm
773,Höhle::N,үңгір,skuõrr
774,Höhle::N,үңгір,вуэӈӈк
775,Abhang::N,бауыр,boelte
776,Abhang::N,бауыр,brijrie
777,Abhang::N,бауыр,bállte
778,Abhang::N,бауыр,vielti
779,Abhang::N,бауыр,luohkká
780,Abhang::N,бауыр,viel'tti
781,Abhang::N,бауыр,vie´ltt
782,Abhang::N,бауыр,луэххк
783,Quelle::N,қайнар,aajege
784,Quelle::N,қайнар,gaaltije
785,Quelle::N,қайнар,ája
786,Quelle::N,қайнар,ája
787,Quelle::N,қайнар,gáldu
788,Quelle::N,қайнар,aajâ
789,Quelle::N,қайнар,käldee
790,Quelle::N,қайнар,lädd
791,Quelle::N,қайнар,käivv
792,Quelle::N,қайнар,ка̄ййв
793,Bach::N,жылға,johketje
794,Bach::N,жылға,jåhkå
795,Bach::N,жылға,jågåsj
796,Bach::N,жылға,jogaš
797,Bach::N,жылға,aajâ
798,Bach::N,жылға,vuäjj
799,Bach::N,жылға,вуэйй
800,Fluss::N,өзен,johke
801,Fluss::N,өзен,ædno
802,Fluss::N,өзен,jåhkå
803,Fluss::N,өзен,johka
804,Fluss::N,өзен,juuhâ
805,Fluss::N,өзен,jokk
806,Fluss::N,өзен,jeänn
807,Fluss::N,өзен,ё̄гк
808,Ufer::N,жиек,beala
809,Ufer::N,жиек,gádde
810,Ufer::N,жиек,gáddi
811,Ufer::N,жиек,riddo
812,Ufer::N,жиек,redd
813,Ufer::N,жиек,рыннт
814,Küste::N,жиегі,mïere
815,Küste::N,жиегі,gaedtie
816,Küste::N,жиегі,merragádde
817,Küste::N,жиегі,merraguovllo
818,Küste::N,жиегі,gáddi
819,Küste::N,жиегі,riddo
820,Küste::N,жиегі,miârr'redd
821,Küste::N,жиегі,рыннт
822,Küste::N,жағалау,mïere
823,Küste::N,жағалау,gaedtie
824,Küste::N,жағалау,merragádde
825,Küste::N,жағалау,merraguovllo
826,Küste::N,жағалау,gáddi
827,Küste::N,жағалау,riddo
828,Küste::N,жағалау,miârr'redd
829,Küste::N,жағалау,рыннт
830,Festland::N,құрылық,gaedtie
831,Festland::N,құрылық,gádde
832,Festland::N,құрылық,nannán
833,Festland::N,құрылық,kušknjâs
834,Festland::N,құрылық,eennâm
835,Festland::N,құрылық,jânnam
836,Festland::N,құрылық,ма̄ннтэр
837,Meer::N,теңіз,mearoe
838,Meer::N,теңіз,merra
839,Meer::N,теңіз,nuorre
840,Meer::N,теңіз,áhpi
841,Meer::N,теңіз,mearra
842,Meer::N,теңіз,meeṛâ
843,Meer::N,теңіз,miârr
844,Meer::N,теңіз,ме̄рр
845,Bucht::N,шығанақ,loekte
846,Bucht::N,шығанақ,oagge
847,Bucht::N,шығанақ,luokta
848,Bucht::N,шығанақ,luokta
849,Bucht::N,шығанақ,čuáj̣á
850,Bucht::N,шығанақ,luhtt
851,Bucht::N,шығанақ,вӯнн
852,Bucht::N,шығанақ,лӯххт
853,Insel::N,арал,sååle
854,Insel::N,арал,suoloj
855,Insel::N,арал,suolu
856,Insel::N,арал,suálui
857,Insel::N,арал,suâl
858,Insel::N,арал,суэл
859,Blume::N,гүл,rïesege
860,Blume::N,гүл,giedjek
861,Blume::N,гүл,rássi
862,Blume::N,гүл,kukká
863,Blume::N,гүл,heä´rvvrää´ss
864,Blume::N,гүл,ывьнэнч
865,Gras::N,от,kraesie
866,Gras::N,от,rásse
867,Gras::N,от,rássi
868,Gras::N,от,rääsi
869,Gras::N,от,rää´ss
870,Gras::N,от,ра̄ссь
871,Wurzel::N,түбір,roehtse
872,Wurzel::N,түбір,ruohttsa
873,Wurzel::N,түбір,ruohtas
874,Wurzel::N,түбір,veedis
875,Wurzel::N,түбір,vue´ddes
876,Wurzel::N,түбір,вуэнҍтэсь
877,Baum::N,ағаш,moere
878,Baum::N,ағаш,muorra
879,Baum::N,ағаш,muorra
880,Baum::N,ағаш,muoṛâ
881,Baum::N,ағаш,muõrr
882,Baum::N,ағаш,мӯрр
883,Baum::N,дарақ,moere
884,Baum::N,дарақ,muorra
885,Baum::N,дарақ,muorra
886,Baum::N,дарақ,muoṛâ
887,Baum::N,дарақ,muõrr
888,Baum::N,дарақ,мӯрр
889,Stamm::N,сояу,ståamhpe
890,Stamm::N,сояу,mátta
891,Stamm::N,сояу,galda
892,Stamm::N,сояу,ruŋgo
893,Stamm::N,сояу,stokk
894,Stamm::N,сояу,мӯрр
895,Stamm::N,сояу,кэ̄ллт
896,Stamm::N,оқпан,ståamhpe
897,Stamm::N,оқпан,mátta
898,Stamm::N,оқпан,galda
899,Stamm::N,оқпан,ruŋgo
900,Stamm::N,оқпан,stokk
901,Stamm::N,оқпан,мӯрр
902,Stamm::N,оқпан,кэ̄ллт
903,Rinde::N,қабық,gïrre
904,Rinde::N,қабық,baarhkoe
905,Rinde::N,қабық,bárkko
906,Rinde::N,қабық,ostu
907,Rinde::N,қабық,bárku
908,Rinde::N,қабық,korrâ
909,Rinde::N,қабық,kõrr
910,Rinde::N,қабық,pärkk
911,Rinde::N,қабық,кэ̄рр
912,Rinde::N,қабық,па̄ҏҏк
913,Ast::N,бұтақ,åeksie
914,Ast::N,бұтақ,oakse
915,Ast::N,бұтақ,oaksi
916,Ast::N,бұтақ,uák'si
917,Ast::N,бұтақ,å´hss
918,Ast::N,бұтақ,вуэккьс
919,Zweig::N,шыбық,åeksie
920,Zweig::N,шыбық,oakse
921,Zweig::N,шыбық,rissi
922,Zweig::N,шыбық,syeṛi
923,Zweig::N,шыбық,sue´rr
924,Zweig::N,шыбық,рыссе
925,Blatt::N,жапырақ,plienie
926,Blatt::N,жапырақ,lassta
927,Blatt::N,жапырақ,lasta
928,Blatt::N,жапырақ,lostâ
929,Blatt::N,жапырақ,lõstt
930,Blatt::N,жапырақ,лэ̄сст
931,Birke::N,қайың,såekie
932,Birke::N,қайың,soahke
933,Birke::N,қайың,soahki
934,Birke::N,қайың,suáhi
935,Birke::N,қайың,suâ´ǩǩ
936,Birke::N,қайың,пе̄ссьмӯрр
937,Kiefer[Baum]::N,қарағай,bietsie
938,Kiefer[Baum]::N,қарағай,hájkka
939,Kiefer[Baum]::N,қарағай,biehtse
940,Kiefer[Baum]::N,қарағай,beahci
941,Kiefer[Baum]::N,қарағай,peeci
942,Kiefer[Baum]::N,қарағай,pie´cc
943,Kiefer[Baum]::N,қарағай,пе̄дзь
944,Weide[Baum]::N,тал,saalje
945,Weide[Baum]::N,тал,sállja
946,Weide[Baum]::N,тал,sieđga
947,Weide[Baum]::N,тал,puájui
948,Weide[Baum]::N,тал,puäi
949,Weide[Baum]::N,тал,пуай
950,Tanne::N,шырша,goese
951,Tanne::N,шырша,guossa
952,Tanne::N,шырша,guossa
953,Tanne::N,шырша,kuosâ
954,Tanne::N,шырша,kuõss
955,Tanne::N,шырша,кӯсс
956,Horn::N,мүйіз,tjåervie
957,Horn::N,мүйіз,tjoarvve
958,Horn::N,мүйіз,čoarvi
959,Horn::N,мүйіз,čuár'vi
960,Horn::N,мүйіз,čuä´rvv
961,Horn::N,мүйіз,чуэррьв
962,Feder::N,қаламұш,badtse
963,Feder::N,қаламұш,dålgge
964,Feder::N,қаламұш,bozza
965,Feder::N,қаламұш,puzzâ
966,Feder::N,қаламұш,tolge
967,Feder::N,қаламұш,poʒʒ
968,Feder::N,қаламұш,по̄ннц
969,Fell::N,тері,njaltja
970,Fell::N,тері,duollje
971,Fell::N,тері,náhkki
972,Fell::N,тері,dorkkas
973,Fell::N,тері,turkkâ
974,Fell::N,тері,tyel'ji
975,Fell::N,тері,nähki
976,Fell::N,тері,torkk
977,Fell::N,тері,čåu´dd
978,Fell::N,тері,tue´l'lj
979,Fell::N,тері,тӯлльй
980,Flügel::N,қанат,såaja
981,Flügel::N,қанат,såajoe
982,Flügel::N,қанат,soadje
983,Flügel::N,қанат,soadji
984,Flügel::N,қанат,suáj̣á
985,Flügel::N,қанат,suäjj
986,Flügel::N,қанат,суэйй
987,Klaue::N,тырнақ,gadtse
988,Klaue::N,тырнақ,guober
989,Klaue::N,тырнақ,gazza
990,Klaue::N,тырнақ,kozzâ
991,Klaue::N,тырнақ,kõʒʒ
992,Klaue::N,тырнақ,кэ̄ннц
993,Kralle::N,аяқ,gadtse
994,Kralle::N,аяқ,gadtsa
995,Kralle::N,аяқ,gazza
996,Kralle::N,аяқ,kozzâ
997,Kralle::N,аяқ,kõʒʒ
998,Kralle::N,аяқ,ке̄бпель
999,Schwanz::N,құйрық,siejpie
1000,Schwanz::N,құйрық,siejbbe
1001,Schwanz::N,құйрық,bađuš
1002,Schwanz::N,құйрық,seaibi
1003,Schwanz::N,құйрық,seibi
1004,Schwanz::N,құйрық,sei´bb
1005,Schwanz::N,құйрық,piä´cciǩ
1006,Schwanz::N,құйрық,пиджь
1007,Schwanz::N,құйрық,се̄ййп
1008,Schwanz::N,құйрық,пе̄цехь
1009,Ei::N,жұмыртқа,munnie
1010,Ei::N,жұмыртқа,månne
1011,Ei::N,жұмыртқа,monni
1012,Ei::N,жұмыртқа,maṇe
1013,Ei::N,жұмыртқа,mââ´nn
1014,Ei::N,жұмыртқа,маннҍ
1015,Nest::N,ұя,biesie
1016,Nest::N,ұя,biesse
1017,Nest::N,ұя,beassi
1018,Nest::N,ұя,peesi
1019,Nest::N,ұя,piervâl
1020,Nest::N,ұя,piä´ss
1021,Nest::N,ұя,пе̄ссь
1022,Bau::N,жатақ,biesie
1023,Bau::N,жатақ,biedjo
1024,Bau::N,жатақ,liesso
1025,Bau::N,жатақ,biedju
1026,Bau::N,жатақ,piäju
1027,Bau::N,жатақ,вуэӈӈк
1028,Tier::N,айуан,juvre
1029,Tier::N,айуан,udos
1030,Tier::N,айуан,divrre
1031,Tier::N,айуан,luohtok
1032,Tier::N,айуан,ealli
1033,Tier::N,айуан,ellee
1034,Tier::N,айуан,jie´lli
1035,Tier::N,айуан,жыва
1036,Tier::N,жануар,juvre
1037,Tier::N,жануар,udos
1038,Tier::N,жануар,divrre
1039,Tier::N,жануар,luohtok
1040,Tier::N,жануар,ealli
1041,Tier::N,жануар,ellee
1042,Tier::N,жануар,jie´lli
1043,Tier::N,жануар,жыва
1044,Herde::N,пада,dåehkie
1045,Herde::N,пада,ællo
1046,Herde::N,пада,fuovva
1047,Herde::N,пада,doahkki
1048,Herde::N,пада,čagge
1049,Herde::N,пада,tukk
1050,Herde::N,пада,vâ´lvv
1051,Herde::N,пада,чуэз
1052,Herde::N,пада,чӣгар
1053,Kuh::N,сиыр,govse
1054,Kuh::N,сиыр,gussa
1055,Kuh::N,сиыр,gussa
1056,Kuh::N,сиыр,kussâ
1057,Kuh::N,сиыр,kuss
1058,Kuh::N,сиыр,лӣххьм
1059,Bulle::N,өгіз,vuaksa
1060,Bulle::N,өгіз,vuoksá
1061,Bulle::N,өгіз,heargi
1062,Bulle::N,өгіз,vuák'sá
1063,Bulle::N,өгіз,ergi
1064,Bulle::N,өгіз,vuâhss
1065,Bulle::N,өгіз,е̄ррьк
1066,Pferd::N,жылқы,hierkie
1067,Pferd::N,жылқы,råsse
1068,Pferd::N,жылқы,hæssta
1069,Pferd::N,жылқы,heavuš
1070,Pferd::N,жылқы,hiävuš
1071,Pferd::N,жылқы,heävaš
1072,Pferd::N,жылқы,ро̄ссь
1073,Schaf::N,қой,sïrve
1074,Schaf::N,қой,sávttsa
1075,Schaf::N,қой,sávza
1076,Schaf::N,қой,savzâ
1077,Schaf::N,қой,sauʒʒ
1078,Schaf::N,қой,ла̄мьпесь
1079,Schwein::N,шошқа,snurke
1080,Schwein::N,шошқа,svijnne
1081,Schwein::N,шошқа,spiidni
1082,Schwein::N,шошқа,šahe
1083,Schwein::N,шошқа,šââ´ǩǩ
1084,Schwein::N,шошқа,ша̄гкь
1085,Hund::N,ит,bïenje
1086,Hund::N,ит,bena
1087,Hund::N,ит,beana
1088,Hund::N,ит,peenuv
1089,Hund::N,ит,piânnai
1090,Hund::N,ит,пе̄ннэ
1091,Katze::N,мысық,gaahtoe
1092,Katze::N,мысық,gáhtto
1093,Katze::N,мысық,bussá
1094,Katze::N,мысық,kissá
1095,Katze::N,мысық,kaass
1096,Katze::N,мысық,ко̄а̄сс
1097,Bär::N,аю,gumsie
1098,Bär::N,аю,biernna
1099,Bär::N,аю,guovža
1100,Bär::N,аю,bierdna
1101,Bär::N,аю,kuob'žâ
1102,Bär::N,аю,kue´bǯǯ
1103,Bär::N,аю,та̄лл
1104,Eichhörnchen::N,тиін,åeruve
1105,Eichhörnchen::N,тиін,oarre
1106,Eichhörnchen::N,тиін,oarri
1107,Eichhörnchen::N,тиін,uár'ree
1108,Eichhörnchen::N,тиін,vuä´r'rev
1109,Eichhörnchen::N,тиін,вуэррев
1110,Elch::N,бұғы,ïelje
1111,Elch::N,бұғы,ællja
1112,Elch::N,бұғы,sarvva
1113,Elch::N,бұғы,ealga
1114,Elch::N,бұғы,sorvâ
1115,Elch::N,бұғы,sõrvv
1116,Elch::N,бұғы,сэ̄ррв
1117,Fuchs::N,түлкі,riepie
1118,Fuchs::N,түлкі,riebij
1119,Fuchs::N,түлкі,rieban
1120,Fuchs::N,түлкі,riemnjis
1121,Fuchs::N,түлкі,rie´mjj
1122,Fuchs::N,түлкі,рӣммьн
1123,Hase::N,қоян,njåemele
1124,Hase::N,қоян,njoammel
1125,Hase::N,қоян,njoammil
1126,Hase::N,қоян,njuámmil
1127,Hase::N,қоян,njue´m'mel
1128,Hase::N,қоян,нюэммель
1129,Maus::N,қаптесер,snjeara
1130,Maus::N,қаптесер,snjierrá
1131,Maus::N,қаптесер,sáhpán
1132,Maus::N,қаптесер,säplig
1133,Maus::N,қаптесер,sä´ppli
1134,Maus::N,қаптесер,са̄хпьлинк
1135,Wolf::N,бөрі,sïejpe
1136,Wolf::N,бөрі,stálppe
1137,Wolf::N,бөрі,stáhkke
1138,Wolf::N,бөрі,ruomas
1139,Wolf::N,бөрі,kumpe
1140,Wolf::N,бөрі,návdi
1141,Wolf::N,бөрі,kumppi
1142,Wolf::N,бөрі,ku´mpp
1143,Wolf::N,бөрі,pââ´ldes
1144,Wolf::N,бөрі,чиррм
1145,Wolf::N,бөрі,пальтӭсь
1146,Wolf::N,қасқыр,sïejpe
1147,Wolf::N,қасқыр,stálppe
1148,Wolf::N,қасқыр,stáhkke
1149,Wolf::N,қасқыр,ruomas
1150,Wolf::N,қасқыр,kumpe
1151,Wolf::N,қасқыр,návdi
1152,Wolf::N,қасқыр,kumppi
1153,Wolf::N,қасқыр,ku´mpp
1154,Wolf::N,қасқыр,pââ´ldes
1155,Wolf::N,қасқыр,чиррм
1156,Wolf::N,қасқыр,пальтӭсь
1157,Vogel::N,құс,ledtie
1158,Vogel::N,құс,lådde
1159,Vogel::N,құс,loddi
1160,Vogel::N,құс,lodde
1161,Vogel::N,құс,lå´dd
1162,Vogel::N,құс,лоаннҍт
1163,Schwarm::N,топ,dåehkie
1164,Schwarm::N,топ,doahkke
1165,Schwarm::N,топ,doahkki
1166,Schwarm::N,топ,tuák'ki
1167,Schwarm::N,топ,parvv
1168,Schwarm::N,топ,туххк
1169,Schwarm::N,үйір,dåehkie
1170,Schwarm::N,үйір,doahkke
1171,Schwarm::N,үйір,doahkki
1172,Schwarm::N,үйір,tuák'ki
1173,Schwarm::N,үйір,parvv
1174,Schwarm::N,үйір,туххк
1175,Huhn::N,тауық,vöönhtse
1176,Huhn::N,тауық,vuonntsá
1177,Huhn::N,тауық,vuonccis
1178,Huhn::N,тауық,kääṇi
1179,Huhn::N,тауық,kää´nn
1180,Huhn::N,тауық,ка̄ннҌ
1181,Huhn::N,мекиен,vöönhtse
1182,Huhn::N,мекиен,vuonntsá
1183,Huhn::N,мекиен,vuonccis
1184,Huhn::N,мекиен,kääṇi
1185,Huhn::N,мекиен,kää´nn
1186,Huhn::N,мекиен,ка̄ннҌ
1187,Hahn::N,әтеш,deere
1188,Hahn::N,әтеш,hádna
1189,Hahn::N,әтеш,åresvuonntsá
1190,Hahn::N,әтеш,vuonccis
1191,Hahn::N,әтеш,kääṇi
1192,Hahn::N,әтеш,åå´reskää´nn
1193,Hahn::N,әтеш,пе̄ттэх
1194,Hahn::N,қораз,deere
1195,Hahn::N,қораз,hádna
1196,Hahn::N,қораз,åresvuonntsá
1197,Hahn::N,қораз,vuonccis
1198,Hahn::N,қораз,kääṇi
1199,Hahn::N,қораз,åå´reskää´nn
1200,Hahn::N,қораз,пе̄ттэх
1201,Gans::N,қаз,gaase
1202,Gans::N,қаз,gássa
1203,Gans::N,қаз,čuonji
1204,Gans::N,қаз,čuá'njá
1205,Gans::N,қаз,čue´nj
1206,Gans::N,қаз,чуэнь
1207,Adler::N,бүркіт,aarhtse
1208,Adler::N,бүркіт,goasskem
1209,Adler::N,бүркіт,goaskin
1210,Adler::N,бүркіт,kuás'kim
1211,Adler::N,бүркіт,kuä´cǩǩem
1212,Adler::N,бүркіт,куэцькем
1213,Ente::N,үйрек,tjååtsele
1214,Ente::N,үйрек,vuojatjis
1215,Ente::N,үйрек,čáhceloddi
1216,Ente::N,үйрек,vuonjâč
1217,Ente::N,үйрек,vuõnjâč
1218,Ente::N,үйрек,ча̄дзьлоаннҍт
1219,Eule::N,жапалақ,snjågloe
1220,Eule::N,жапалақ,skunjok
1221,Eule::N,жапалақ,skuolfi
1222,Eule::N,жапалақ,ijjâlodde
1223,Eule::N,жапалақ,iiđsaž
1224,Eule::N,жапалақ,кунньлоаннҍт
1225,Eule::N,жапалақ,чӯзэм вуэһпэй
1226,Kranich::N,тырна,goerke
1227,Kranich::N,тырна,guorgga
1228,Kranich::N,тырна,guorga
1229,Kranich::N,тырна,kuor'gâ
1230,Kranich::N,тырна,kuõrgg
1231,Kranich::N,тырна,кӯррк
1232,Krähe::N,қарға,voerhtje
1233,Krähe::N,қарға,gárránis
1234,Krähe::N,қарға,vuoratjis
1235,Krähe::N,қарға,vuoražas
1236,Krähe::N,қарға,vuorččis
1237,Krähe::N,қарға,vuorâč
1238,Krähe::N,қарға,vuõrâč
1239,Krähe::N,қарға,вӯрэч
1240,Kuckuck::N,көкек,gïeke
1241,Kuckuck::N,көкек,giehka
1242,Kuckuck::N,көкек,giehka
1243,Kuckuck::N,көкек,kiehâ
1244,Kuckuck::N,көкек,ǩiõkk
1245,Kuckuck::N,көкек,кӣгк
1246,Schwan::N,аққу,njoktje
1247,Schwan::N,аққу,snjuktja
1248,Schwan::N,аққу,njukča
1249,Schwan::N,аққу,njuhčâ
1250,Schwan::N,аққу,njuhčč
1251,Schwan::N,аққу,нюххч
1252,Fisch::N,балық,guelie
1253,Fisch::N,балық,guolle
1254,Fisch::N,балық,guolli
1255,Fisch::N,балық,kyeḷi
1256,Fisch::N,балық,kue´ll
1257,Fisch::N,балық,кӯлль
1258,Barsch::N,алабұға,sihtege
1259,Barsch::N,алабұға,vuoskun
1260,Barsch::N,алабұға,vuoskku
1261,Barsch::N,алабұға,vuásku
1262,Barsch::N,алабұға,vuâsk
1263,Barsch::N,алабұға,вуэсск
1264,Hecht::N,шортан,haavke
1265,Hecht::N,шортан,hávgga
1266,Hecht::N,шортан,hávga
1267,Hecht::N,шортан,puško
1268,Hecht::N,шортан,nu´ǩǩeš
1269,Hecht::N,шортан,ныгкешь
1270,Schlange[Tier]::N,жылан,gïermesje
1271,Schlange[Tier]::N,жылан,germaj
1272,Schlange[Tier]::N,жылан,gearpmaš
1273,Schlange[Tier]::N,жылан,kyev'đi
1274,Schlange[Tier]::N,жылан,ku´vdd
1275,Schlange[Tier]::N,жылан,кӯввьт
1276,Wurm::N,шұбалшаң,mietie
1277,Wurm::N,шұбалшаң,maarhke
1278,Wurm::N,шұбалшаң,mádo
1279,Wurm::N,шұбалшаң,máhtu
1280,Wurm::N,шұбалшаң,máátu
1281,Wurm::N,шұбалшаң,määtt
1282,Wurm::N,шұбалшаң,ма̄дт
1283,Spinne::N,өрмекші,hievnie
1284,Spinne::N,өрмекші,hievnne
1285,Spinne::N,өрмекші,heavdni
1286,Spinne::N,өрмекші,evni
1287,Spinne::N,өрмекші,eeunaž
1288,Spinne::N,өрмекші,о̄а̄з
1289,Ameise::N,қүмырска,garhke
1290,Ameise::N,қүмырска,gårkkå
1291,Ameise::N,қүмырска,gotka
1292,Ameise::N,қүмырска,kutkâ
1293,Ameise::N,қүмырска,kotkk
1294,Ameise::N,қүмырска,ко̄ттк
1295,Laus::N,бит,dihkie
1296,Laus::N,бит,dihkke
1297,Laus::N,бит,dihkki
1298,Laus::N,бит,tikke
1299,Laus::N,бит,te´ǩǩ
1300,Laus::N,бит,тыһкь
1301,Mücke::N,маса,tjoejhke
1302,Mücke::N,маса,tjuojkka
1303,Mücke::N,маса,čuoika
1304,Mücke::N,маса,čuoš'kâ
1305,Mücke::N,маса,čuõškk
1306,Mücke::N,маса,чӯшшк
1307,Fliege::N,шыбын,tjoere
1308,Fliege::N,шыбын,boerege
1309,Fliege::N,шыбын,tjuruk
1310,Fliege::N,шыбын,čuru
1311,Fliege::N,шыбын,kiärpáš
1312,Fliege::N,шыбын,čuâr
1313,Fliege::N,шыбын,čuâras
1314,Fliege::N,шыбын,чуэраш
1315,Schmetterling::N,көбелек,biejjielåbloe
1316,Schmetterling::N,көбелек,biejvvelådde
1317,Schmetterling::N,көбелек,beaiveloddi
1318,Schmetterling::N,көбелек,piäi'vááloddááš
1319,Schmetterling::N,көбелек,ä´llbaž
1320,Schmetterling::N,көбелек,pei´vvlå´dd
1321,Schmetterling::N,көбелек,а̄лльп
1322,Beere::N,жидек,muerjie
1323,Beere::N,жидек,muorjje
1324,Beere::N,жидек,muorji
1325,Beere::N,жидек,myer'ji
1326,Beere::N,жидек,mue´rjj
1327,Beere::N,жидек,мӯррьй
1328,Apfel::N,алма,æbpla
1329,Apfel::N,алма,ehpal
1330,Apfel::N,алма,eppel
