,Concept_ID,lv,cv
2067,klirren::V,džinkstēt,шӑнкӑлтат
2068,brausen::V,буавны,ахӑр
2069,brausen::V,krākt,ахӑр
2070,brausen::V,brāzmot,ахӑр
2071,rauschen::V,кышакывны,вашӑлтат
2072,rauschen::V,кышакывны,чашӑлтат
2073,rauschen::V,šalkt,вашӑлтат
2074,rauschen::V,šalkt,чашӑлтат
2075,klingen::V,шыавны,янӑра
2076,klingen::V,юргыны,янӑра
2077,klingen::V,skanēt,янӑра
2078,klingen::V,izklausīties,янӑра
2079,bellen::V,увтны,вӗр
2080,bellen::V,riet,вӗр
2081,heulen::V,омлявны,ула
2082,heulen::V,вурзавны,ула
2083,heulen::V,kaukt,ула
2084,heulen::V,gaudot,ула
2085,blasen::V,пӧльтны,вӗр
2086,blasen::V,pūst,вӗр
2087,pfeifen::V,шутьлявны,шӑхӑр
2088,pfeifen::V,svilpt,шӑхӑр
2089,pfeifen::V,svilpot,шӑхӑр
2090,schreien::V,горзыны,кӑшкӑр
2091,schreien::V,brēkt,кӑшкӑр
2092,schreien::V,kliegt,кӑшкӑр
2093,stöhnen::V,ымзыны,йынӑш
2094,stöhnen::V,vaidēt,йынӑш
2095,zittern::V,тіравны,чӗтре
2096,zittern::V,drebēt,чӗтре
2097,leben::V,овны,пурӑн
2098,leben::V,dzīvot,пурӑн
2099,geboren werden::V,чужны,ҫурал
2100,geboren werden::V,dzimt,ҫурал
2101,atmen::V,кашкыны,сывла
2102,atmen::V,пошиктыны,сывла
2103,atmen::V,elpot,сывла
2104,trinken::V,юны,ӗҫ
2105,trinken::V,dzert,ӗҫ
2106,essen::V,сёйны,ҫи
2107,essen::V,ēst,ҫи
2108,schlucken::V,ньылавны,ҫӑт
2109,schlucken::V,rīt,ҫӑт
2110,müde werden::V,мудзны,ӗшен
2111,müde werden::V,nokust,ӗшен
2112,einschlafen::V,ланьтны,ыйха пут
2113,einschlafen::V,ланьтны,ҫывӑрса кай
2114,einschlafen::V,унмовсьны,ыйха пут
2115,einschlafen::V,унмовсьны,ҫывӑрса кай
2116,einschlafen::V,iemigt,ыйха пут
2117,einschlafen::V,iemigt,ҫывӑрса кай
2118,einschlafen::V,aizmigt,ыйха пут
2119,einschlafen::V,aizmigt,ҫывӑрса кай
2120,schlafen::V,узьны,ҫывӑр
2121,schlafen::V,gulēt,ҫывӑр
2122,aufwachen::V,садьмыны,вӑран
2123,aufwachen::V,mosties,вӑран
2124,aufstehen::V,чеччыны,тӑр
2125,aufstehen::V,celties,тӑр
2126,sich erholen::V,шойччыны,кан
2127,sich erholen::V,atžirgt,кан
2128,sich erholen::V,atpūsties,кан
2129,krank werden::V,висьмыны,чирле
2130,krank werden::V,sasirgt,чирле
2131,krank sein::V,висьны,чирле
2132,krank sein::V,slimot,чирле
2133,schmerzen::V,висьны,сур
2134,schmerzen::V,висьны,ырат
2135,schmerzen::V,sāpēt,сур
2136,schmerzen::V,sāpēt,ырат
2137,schmerzen::V,smelgt,сур
2138,schmerzen::V,smelgt,ырат
2139,husten::V,кызны,ӳсӗр
2140,husten::V,klepot,ӳсӗр
2141,genesen::V,бурдны,сывал
2142,genesen::V,бурдны,тӳрлен
2143,genesen::V,veseļoties,сывал
2144,genesen::V,veseļoties,тӳрлен
2145,sterben::V,кувны,вил
2146,sterben::V,mirt,вил
2147,sterben::V,nomirt,вил
2148,umkommen::V,кувны,вил
2149,umkommen::V,apsprāgt,вил
2150,umkommen::V,aiziet bojā,вил
2151,sich bewegen::V,вӧрзьыны,куҫ
2152,sich bewegen::V,virzīties,куҫ
2153,sich rühren::V,вӧрны,хускал
2154,sich rühren::V,вӧрӧдчыны,хускал
2155,sich rühren::V,sagrozīties,хускал
2156,sich erheben::V,сувтны,тӑр
2157,sich erheben::V,piecelties,тӑр
2158,sich setzen::V,пуксьыны,лар
2159,sich setzen::V,sēsties,лар
2160,hinfallen::V,усьны,ӳк
2161,hinfallen::V,sabirt,ӳк
2162,hinfallen::V,pakrist,ӳк
2163,laufen::V,мyнны,ут
2164,laufen::V,iet,ут
2165,laufen::V,skraidīt,ут
2166,schreiten::V,восьлавны,ут
2167,schreiten::V,soļot,ут
2168,spazierengehen::V,гуляйтны,уҫӑлса ҫӳре
2169,spazierengehen::V,гуляйтны,уткаласа ҫӳре
2170,spazierengehen::V,staigāt,уҫӑлса ҫӳре
2171,spazierengehen::V,staigāt,уткаласа ҫӳре
2172,spazierengehen::V,pastaigāties,уҫӑлса ҫӳре
2173,spazierengehen::V,pastaigāties,уткаласа ҫӳре
2174,eilen::V,тэрмасьны,васка
2175,eilen::V,тэрмасьны,хыпалан
2176,eilen::V,traukt,васка
2177,eilen::V,traukt,хыпалан
2178,sich beeilen::V,тэрмасьны,васка
2179,sich beeilen::V,тэрмасьны,хыпалан
2180,sich beeilen::V,steigties,васка
2181,sich beeilen::V,steigties,хыпалан
2182,sich beeilen::V,pasteigties,васка
2183,sich beeilen::V,pasteigties,хыпалан
2184,sausen::V,тӧвзьыны,ыткӑн
2185,sausen::V,тӧвзьыны,вӗҫтер
2186,sausen::V,drāzt,ыткӑн
2187,sausen::V,drāzt,вӗҫтер
2188,sausen::V,brāzties,ыткӑн
2189,sausen::V,brāzties,вӗҫтер
2190,rennen::V,котӧртны,чуп
2191,rennen::V,skriet,чуп
2192,springen::V,чеччавны,сик
2193,springen::V,lēkt,сик
2194,klettern::V,кышасьны,улӑх
2195,klettern::V,кавшасьны,улӑх
2196,klettern::V,kāpt,улӑх
2197,klettern::V,rāpties,улӑх
2198,schaukeln::V,гычасьны,йӳрӗн
2199,schaukeln::V,šūpoties,йӳрӗн
2200,schaukeln::V,zvalstīties,йӳрӗн
2201,kriechen::V,кыссьыны,шу
2202,kriechen::V,кыссьыны,упален
2203,kriechen::V,līst,шу
2204,kriechen::V,līst,упален
2205,kriechen::V,rāpot,шу
2206,kriechen::V,rāpot,упален
2207,schwimmen::V,уявны,иш
2208,schwimmen::V,peldēt,иш
2209,tauchen::V,сунавны,чӑм
2210,tauchen::V,gremdēties,чӑм
2211,rudern::V,пелысасьны,авӑс
2212,rudern::V,airēt,авӑс
2213,rudern::V,irties,авӑс
2214,fahren::V,мунны,пыр
2215,fahren::V,braukt,пыр
2216,fliegen::V,лэбны,вӗҫ
2217,fliegen::V,lidot,вӗҫ
2218,fliegen::V,laisties,вӗҫ
2219,gehen::V,мyнны,кай
2220,gehen::V,iet,кай
2221,weggehen::V,мунавны,кай
2222,weggehen::V,aiziet,кай
2223,abfahren::V,мӧдӧдчыны,тапран
2224,abfahren::V,atiet,тапран
2225,abfahren::V,aizbraukt,тапран
2226,anhalten::V,джӧмдыны,чарӑн
2227,anhalten::V,apstāties,чарӑн
2228,hineingehen::V,пырны,кӗр
2229,hineingehen::V,ieiet,кӗр
2230,eintreten::V,пырны,кӗр
2231,eintreten::V,ienākt,кӗр
2232,kommen::V,воны,кил
2233,kommen::V,локны,кил
2234,kommen::V,nākt,кил
2235,ankommen::V,воны,ҫит
2236,ankommen::V,локны,ҫит
2237,ankommen::V,nonākt,ҫит
2238,ankommen::V,ierasties,ҫит
2239,zurückkommen::V,косны,таврӑн
2240,zurückkommen::V,косны,каялла кил
2241,zurückkommen::V,бергӧдчыны,таврӑн
2242,zurückkommen::V,бергӧдчыны,каялла кил
2243,zurückkommen::V,atgriezties,таврӑн
2244,zurückkommen::V,atgriezties,каялла кил
2245,bleiben::V,кольны,юл
2246,bleiben::V,palikt,юл
2247,warten::V,виччысьны,кӗт
2248,warten::V,gaidīt,кӗт
2249,erwarten::V,виччысьны,кӗт
2250,erwarten::V,sagaidīt,кӗт
2251,suchen::V,корсьны,шыра
2252,suchen::V,meklēt,шыра
2253,finden::V,казявны,туп
2254,finden::V,rast,туп
2255,finden::V,atrast,туп
2256,versuchen::V,заводитчывны,пикен
2257,versuchen::V,mēģināt,пикен
2258,vorbereiten::V,дасьтыны,хатӗрле
2259,vorbereiten::V,gatavot,хатӗрле
2260,vorbereiten::V,sagatavot,хатӗрле
2261,lieben::V,радейтны,юрат
2262,lieben::V,mīlēt,юрат
2263,mögen::V,радейтны,кӑмӑлла
2264,mögen::V,радейтны,килӗштер
2265,mögen::V,gribēties,кӑмӑлла
2266,mögen::V,gribēties,килӗштер
2267,lachen::V,серавны,кул
2268,lachen::V,серавны,ахӑлтат
2269,lachen::V,серавлыны,кул
2270,lachen::V,серавлыны,ахӑлтат
2271,lachen::V,smiet,кул
2272,lachen::V,smiet,ахӑлтат
2273,lachen::V,smieties,кул
2274,lachen::V,smieties,ахӑлтат
2275,rühren::V,нормӧдны,ҫулӑх
2276,rühren::V,aizgrābt,ҫулӑх
2277,weinen::V,бӧрдны,йӗр
2278,weinen::V,бӧрдны,макӑр
2279,weinen::V,raudāt,йӗр
2280,weinen::V,raudāt,макӑр
2281,schimpfen::V,видчыны,вӑрҫ
2282,schimpfen::V,видчыны,ятлаҫ
2283,schimpfen::V,rāties,вӑрҫ
2284,schimpfen::V,rāties,ятлаҫ
2285,schimpfen::V,lamāties,вӑрҫ
2286,schimpfen::V,lamāties,ятлаҫ
2287,sich ärgern::V,скӧравны,ҫиллен
2288,sich ärgern::V,īgt,ҫиллен
2289,sich ärgern::V,pukoties,ҫиллен
2290,sich ärgern::V,dusmoties,ҫиллен
2291,sich fürchten::V,повны,шиклен
2292,sich fürchten::V,bīties,шиклен
2293,sich fürchten::V,baidīties,шиклен
2294,fürchten::V,повны,хӑра
2295,fürchten::V,baidīties no,хӑра
2296,fliehen::V,пышйыны,тар
2297,fliehen::V,bēgt,тар
2298,flüchten::V,пышйыны,чупса тар
2299,flüchten::V,aizbēgt,чупса тар
2300,sehen::V,аддзыны,кур
2301,sehen::V,redzēt,кур
2302,anschauen::V,видзӧдны,пӑхса ил
2303,anschauen::V,paraudzīties,пӑхса ил
2304,ansehen::V,видзӧдны,пӑх
2305,ansehen::V,aplūkot,пӑх
2306,hören::V,кывны,илт
2307,hören::V,dzirdēt,илт
2308,zuhören::V,кывзыны,итле
2309,zuhören::V,кывзыны,тӑнла
2310,zuhören::V,klausīties,итле
2311,zuhören::V,klausīties,тӑнла
2312,probieren::V,видлыны,астив
2313,probieren::V,nogaršot,астив
2314,riechen::V,чушкыны,шӑршла
2315,riechen::V,ost,шӑршла
2316,riechen::V,ostīt,шӑршла
2317,fühlen::V,вежӧртны,туй
2318,fühlen::V,вежӧртны,сис
2319,fühlen::V,гӧгӧрвоны,туй
2320,fühlen::V,гӧгӧрвоны,сис
2321,fühlen::V,just,туй
2322,fühlen::V,just,сис
2323,fühlen::V,izjust,туй
2324,fühlen::V,izjust,сис
2325,scheinen::V,кажитчыны,туйӑн
2326,scheinen::V,šķist,туйӑн
2327,scheinen::V,likties,туйӑн
2328,zu sehen sein::V,тыдавны,курӑн
2329,zu sehen sein::V,parādīties,курӑн
2330,vernehmen::V,кывны,пӑл
2331,vernehmen::V,saklausīt,пӑл
2332,frieren::V,кынмыны,йӳтен
2333,frieren::V,salt,йӳтен
2334,tun::V,керны,ту
2335,tun::V,darīt,ту
2336,können::V,кужны,пултар
2337,können::V,prast,пултар
2338,wollen::V,кӧсйыны,те
2339,wollen::V,gribēt,те
2340,anfangen::V,заводитны,пуҫла
2341,anfangen::V,пондыны,пуҫла
2342,anfangen::V,sākt,пуҫла
2343,anfangen::V,iesākt,пуҫла
2344,beenden::V,помавны,пӗтер
2345,beenden::V,beigt,пӗтер
2346,beenden::V,pabeigt,пӗтер
2347,aufhören::V,дугӧдны,пӑрах
2348,aufhören::V,pārtraukt,пӑрах
2349,gelingen::V,артмыны,ӑн
2350,gelingen::V,izdoties,ӑн
2351,geraten::V,сюрны,пул
2352,geraten::V,веськавны,пул
2353,geraten::V,veikties,пул
2354,öffnen::V,восьтыны,уҫ
2355,öffnen::V,atvērt,уҫ
2356,öffnen::V,attaisīt,уҫ
2357,schließen::V,пӧдлавны,хуп
2358,schließen::V,slēgt,хуп
2359,schließen::V,aizvērt,хуп
2360,schließen::V,aiztaisīt,хуп
2361,stellen::V,сувтӧдны,ларт
2362,stellen::V,сувтӧдны,тӑрат
2363,stellen::V,likt,ларт
2364,stellen::V,likt,тӑрат
2365,stellen::V,nolikt,ларт
2366,stellen::V,nolikt,тӑрат
2367,setzen::V,пуксьӧдны,ларт
2368,setzen::V,sēdināt,ларт
2369,legen::V,пуктыны,хур
2370,legen::V,likt,хур
2371,berühren::V,вӧрзьӧдны,перӗн
2372,berühren::V,инмӧдчывны,перӗн
2373,berühren::V,skart,перӗн
2374,berühren::V,aizskart,перӗн
2375,verbinden::V,йитны,сып
2376,verbinden::V,saistīt,сып
2377,verbinden::V,savienot,сып
2378,bedecken::V,вевттьыны,вит
2379,bedecken::V,apsegt,вит
2380,bedecken::V,pārsegt,вит
2381,aufhängen::V,ӧшӧдны,ҫак
2382,aufhängen::V,джагӧдны,ҫак
2383,aufhängen::V,uzkārt,ҫак
2384,anzünden::V,ӧзтыны,ҫут
2385,anzünden::V,aizdegt,ҫут
2386,anzünden::V,aizdedzināt,ҫут
2387,aufheben::V,чеччӧдны,ҫӗкле
2388,aufheben::V,сувтӧдны,ҫӗкле
2389,aufheben::V,pacelt,ҫӗкле
2390,zurücklassen::V,кольны,манса хӑвар
2391,zurücklassen::V,atstāt,манса хӑвар
2392,verlieren::V,воштыны,ҫӗтер
2393,verlieren::V,zaudēt,ҫӗтер
2394,verlieren::V,pazaudēt,ҫӗтер
2395,fallen lassen::V,уськӧдны,ӳкер
2396,fallen lassen::V,nomest,ӳкер
2397,machen::V,вӧчны,ту
2398,machen::V,лӧсьӧдны,ту
2399,machen::V,darīt,ту
2400,herstellen::V,лӧсьӧдны,ӑстала
2401,herstellen::V,ražot,ӑстала
2402,herstellen::V,izgatavot,ӑстала
2403,bauen::V,лэптыны,ту
2404,bauen::V,celt,ту
2405,bauen::V,būvēt,ту
2406,reparieren::V,дзоньтавны,юса
2407,reparieren::V,labot,юса
2408,reparieren::V,remontēt,юса
2409,verbessern::V,бурмӧдны,лайӑхлат
2410,verbessern::V,labot,лайӑхлат
2411,verbessern::V,izlabot,лайӑхлат
2412,ändern::V,вежны,улӑштар
2413,ändern::V,mainīt,улӑштар
2414,graben::V,кодйыны,чав
2415,graben::V,кодйыны,чакала
2416,graben::V,rakt,чав
2417,graben::V,rakt,чакала
2418,beugen::V,куснявны,кукӑрт
2419,beugen::V,liekt,кукӑрт
2420,biegen::V,куснявны,ав
2421,biegen::V,куснявны,кукӑрт
2422,biegen::V,liekt,ав
2423,biegen::V,liekt,кукӑрт
2424,drehen::V,бергӧдлыны,ҫавӑр
2425,drehen::V,griezt,ҫавӑр
2426,wenden::V,бергӧдны,ӳпӗнтер
2427,wenden::V,apgriezt,ӳпӗнтер
2428,umdrehen::V,бергӧдны,ҫавӑр
2429,umdrehen::V,apgriezt,ҫавӑр
2430,heben::V,лэптыны,хӑпарт
2431,heben::V,celt,хӑпарт
2432,heben::V,cilāt,хӑпарт
2433,heben::V,pacelt,хӑпарт
2434,hochheben::V,кыпӧдны,йӑт
2435,hochheben::V,pacelt,йӑт
2436,ergreifen::V,кутны,тыт
2437,ergreifen::V,paķert,тыт
2438,ergreifen::V,satvert,тыт
2439,halten::V,кутны,тыт
2440,halten::V,turēt,тыт
2441,halten::V,saturēt,тыт
2442,drücken::V,личкыны,пус
2443,drücken::V,топӧдны,пус
2444,drücken::V,spiest,пус
2445,schieben::V,ӧтдортны,тӗк
2446,schieben::V,ӧтдортны,тӗрт
2447,schieben::V,йӧткыштны,тӗк
2448,schieben::V,йӧткыштны,тӗрт
2449,schieben::V,stumt,тӗк
2450,schieben::V,stumt,тӗрт
2451,kratzen::V,гуджӧдны,хыр
2452,kratzen::V,kasīt,хыр
2453,kratzen::V,skrāpēt,хыр
2454,lecken::V,нювны,ҫула
2455,lecken::V,lakt,ҫула
2456,lecken::V,laizīt,ҫула
2457,beißen::V,курччыны,ҫырт
2458,beißen::V,курччыны,хып
2459,beißen::V,kost,ҫырт
2460,beißen::V,kost,хып
2461,abreißen::V,орӧдны,тат
2462,abreißen::V,atraut,тат
2463,abreißen::V,atplēst,тат
2464,abschneiden::V,вундавны,кас
2465,abschneiden::V,nogriezt,кас
2466,binden::V,гӧрддзавны,ҫых
2467,binden::V,кӧртавны,ҫых
2468,binden::V,siet,ҫых
2469,binden::V,aptīt,ҫых
2470,stecken::V,сюйны,чик
2471,stecken::V,bāzt,чик
2472,stecken::V,spraust,чик
2473,brechen::V,чегны,хуҫ
2474,brechen::V,lauzt,хуҫ
2475,brechen::V,lauzīt,хуҫ
2476,klopfen::V,камгыны,такка
2477,klopfen::V,klauvēt,такка
2478,hauen::V,нӧйнты,шакка
2479,hauen::V,кучкыны,шакка
2480,hauen::V,cirst,шакка
2481,hauen::V,dauzīt,шакка
2482,kleben::V,лемавны,ҫыпӑҫтар
2483,kleben::V,ляскавны,ҫыпӑҫтар
2484,kleben::V,līmēt,ҫыпӑҫтар
2485,kleben::V,lipināt,ҫыпӑҫтар
2486,reiben::V,тільны,сӑтӑр
2487,reiben::V,зыравны,сӑтӑр
2488,reiben::V,rīvēt,сӑтӑр
2489,reiben::V,berzēt,сӑтӑр
2490,streichen::V,мавтны,сӗр
2491,streichen::V,ziest,сӗр
2492,streichen::V,triept,сӗр
2493,schleifen::V,кеслыны,хӑйра
2494,schleifen::V,trīt,хӑйра
2495,schleifen::V,asināt,хӑйра
2496,schneiden::V,шырны,кас
2497,schneiden::V,griezt,кас
2498,schneiden::V,sagriezt,кас
2499,rütteln::V,легӧдны,лӑка
2500,rütteln::V,легӧдны,силлентер
2501,rütteln::V,катлӧдлыны,лӑка
2502,rütteln::V,катлӧдлыны,силлентер
2503,rütteln::V,kratīt,лӑка
2504,rütteln::V,kratīt,силлентер
2505,rütteln::V,purināt,лӑка
2506,rütteln::V,purināt,силлентер
2507,schütteln::V,тракӧдны,лӑка
2508,schütteln::V,тракӧдны,силлентер
2509,schütteln::V,kratīt,лӑка
2510,schütteln::V,kratīt,силлентер
2511,schwenken::V,ӧвтны,сулла
2512,schwenken::V,шенасьны,сулла
2513,schwenken::V,vēzēt,сулла
2514,schwenken::V,vēcināt,сулла
2515,schütten::V,кисьтны,тултар
2516,schütten::V,bērt,тултар
2517,füllen::V,тыртны,тултар
2518,füllen::V,pildīt,тултар
2519,füllen::V,piepildīt,тултар
2520,einwickeln::V,тубыртны,чӗрке
2521,einwickeln::V,ietīt,чӗрке
2522,tragen::V,нуны,ҫӗкле
2523,tragen::V,nest,ҫӗкле
2524,schleppen::V,кыскавны,сӗтӗр
2525,schleppen::V,stiept,сӗтӗр
2526,schleppen::V,staipīt,сӗтӗр
2527,ziehen::V,кыскыны,тӑс
2528,ziehen::V,vilkt,тӑс
2529,aufbewahren::V,видзны,усра
2530,aufbewahren::V,glabāt,усра
2531,aufbewahren::V,uzglabāt,усра
2532,werfen::V,чӧвтны,пӑрах
2533,werfen::V,шыбитны,пӑрах
2534,werfen::V,mest,пӑрах
2535,werfen::V,sviest,пӑрах
2536,fangen::V,кутны,тыт
2537,fangen::V,ķert,тыт
2538,fangen::V,uzķert,тыт
2539,packen::V,босьтны,тыт
2540,packen::V,paķert,тыт
2541,packen::V,satvert,тыт
2542,verstecken::V,дзебны,пытарса хур
2543,verstecken::V,slēpt,пытарса хур
2544,verstecken::V,noglabāt,пытарса хур
2545,teilen::V,юкны,уйӑр
2546,teilen::V,юкны,пайла
2547,teilen::V,dalīt,уйӑр
2548,teilen::V,dalīt,пайла
2549,schicken::V,ыстыны,яр
2550,schicken::V,sūtīt,яр
2551,schicken::V,atsūtīt,яр
2552,bringen::V,вайны,кӳр
2553,bringen::V,atvest,кӳр
2554,hinzufügen::V,содтыны,хуш
2555,hinzufügen::V,pievienot,хуш
2556,bekommen::V,босьтны,ил
2557,bekommen::V,босьтны,туян
2558,bekommen::V,dabūt,ил
2559,bekommen::V,dabūt,туян
2560,erhalten::V,босьтны,ил
2561,erhalten::V,босьтны,туян
2562,erhalten::V,saņemt,ил
2563,erhalten::V,saņemt,туян
2564,nehmen::V,босьтны,ил
2565,nehmen::V,ņemt,ил
2566,nehmen::V,paņemt,ил
2567,wählen::V,бӧрйыны,суйла
2568,wählen::V,ievēlēt,суйла
2569,auswählen::V,бӧрйыны,суйла
2570,auswählen::V,izvēlēt,суйла
2571,bewahren::V,видзны,упра
2572,bewahren::V,saglabāt,упра
2573,behindern::V,конйӧдлыны,кансӗрле
2574,behindern::V,конйӧдлыны,чӑрмантар
2575,behindern::V,джӧмдӧдны,кансӗрле
2576,behindern::V,джӧмдӧдны,чӑрмантар
2577,behindern::V,kavēt,кансӗрле
2578,behindern::V,kavēt,чӑрмантар
2579,behindern::V,aizkavēt,кансӗрле
2580,behindern::V,aizkavēt,чӑрмантар
2581,verderben::V,тшыкӧдны,пӑс
2582,verderben::V,sabojāt,пӑс
2583,beschädigen::V,тшыкӧдны,пӑс
2584,beschädigen::V,bojāt,пӑс
2585,beschädigen::V,maitāt,пӑс
2586,zerbrechen::V,жуглыны,ват
2587,zerbrechen::V,жуглыны,ҫӗмӗр
2588,zerbrechen::V,salauzt,ват
2589,zerbrechen::V,salauzt,ҫӗмӗр
2590,zerbrechen::V,sadauzīt,ват
2591,zerbrechen::V,sadauzīt,ҫӗмӗр
2592,zerreißen::V,орӧдны,ҫур
2593,zerreißen::V,pārraut,ҫур
2594,zerstören::V,жугӧдны,иш
2595,zerstören::V,кисьтны,иш
2596,zerstören::V,косявны,иш
2597,zerstören::V,graut,иш
2598,zerstören::V,sagraut,иш
2599,verbrennen::V,сотны,ҫунтар
2600,verbrennen::V,сотчыны,ҫунтар
2601,verbrennen::V,dedzināt,ҫунтар
2602,verbrennen::V,sadedzināt,ҫунтар
2603,geben::V,сетны,пар
2604,geben::V,dot,пар
2605,geben::V,padot,пар
2606,reichen::V,сетны,пар
2607,reichen::V,padot,пар
2608,reichen::V,sniegt,пар
2609,schenken::V,козьнавны,парнеле
2610,schenken::V,dāvāt,парнеле
2611,schenken::V,dāvināt,парнеле
2612,versprechen::V,кыв сетны,тума пул
2613,versprechen::V,кыв сетны,сӑмах пар
2614,versprechen::V,solīt,тума пул
2615,versprechen::V,solīt,сӑмах пар
2616,versprechen::V,apsolīt,тума пул
2617,versprechen::V,apsolīt,сӑмах пар
2618,wünschen::V,кӧсйыны,сун
2619,wünschen::V,vēlēt,сун
2620,wünschen::V,novēlēt,сун
2621,loben::V,ошкыны,ырла
2622,loben::V,lielīt,ырла
2623,küssen::V,окавны,чуп ту
2624,küssen::V,bučot,чуп ту
2625,küssen::V,skūpstīt,чуп ту
2626,wiegen::V,гудрӧдлыны,сиктер
2627,wiegen::V,гудрӧдлыны,силле
2628,wiegen::V,šūpot,сиктер
2629,wiegen::V,šūpot,силле
2630,zudecken::V,веввттьыны,вит
2631,zudecken::V,apklāt,вит
2632,zudecken::V,aizsegt,вит
2633,wecken::V,садьмӧдны,вӑрат
2634,wecken::V,чуксавны,вӑрат
2635,wecken::V,modināt,вӑрат
2636,zeigen::V,петкӧдлыны,кӑтарт
2637,zeigen::V,rādīt,кӑтарт
2638,führen::V,нуӧдны,илсе пыр
2639,führen::V,нуӧдны,ҫавӑтса пыр
2640,führen::V,vadīt,илсе пыр
2641,führen::V,vadīt,ҫавӑтса пыр
2642,lehren::V,велӧдны,вёрент
2643,lehren::V,mācīt,вёрент
2644,lehren::V,iemācīt,вёрент
2645,unterrichten::V,велӧдны,вёрент
2646,unterrichten::V,apmācīt,вёрент
2647,aufziehen::V,быдтыны,вӗрент
2648,aufziehen::V,uzaudzināt,вӗрент
2649,leiten::V,веськӧдлыны,тытса пыр
2650,leiten::V,vadīt,тытса пыр
2651,leiten::V,pārzināt,тытса пыр
2652,antreiben::V,тэрмӧдны,васкат
2653,antreiben::V,urdīt,васкат
2654,antreiben::V,mudināt,васкат
2655,lassen::V,тшӧктыны,пусахла
2656,lassen::V,тшӧктыны,хуш
2657,lassen::V,ļaut,пусахла
2658,lassen::V,ļaut,хуш
2659,einladen::V,корны,чӗн
2660,einladen::V,ielūgt,чӗн
2661,einladen::V,aicināt,чӗн
2662,vereinigen::V,ӧтувтны,пӗрлештер
2663,vereinigen::V,котыртны,пӗрлештер
2664,vereinigen::V,vienot,пӗрлештер
2665,vereinigen::V,apvienot,пӗрлештер
2666,besuchen::V,волыны,ҫит
2667,besuchen::V,волыны,кӗрсе кур
2668,besuchen::V,ветлыны,ҫит
2669,besuchen::V,ветлыны,кӗрсе кур
2670,besuchen::V,apciemot,ҫит
2671,besuchen::V,apciemot,кӗрсе кур
2672,treffen::V,вочаӧдны,тӗл пул
2673,treffen::V,паныдавны,тӗл пул
2674,treffen::V,satikt,тӗл пул
2675,treffen::V,sastapt,тӗл пул
2676,sich versammeln::V,лӧсьӧдчыны,пуҫтарӑн
2677,sich versammeln::V,salasīties,пуҫтарӑн
2678,sich versammeln::V,sapulcēties,пуҫтарӑн
2679,spielen::V,ворсны,выля
2680,spielen::V,spēlēt,выля
2681,spielen::V,spēlēties,выля
2682,singen::V,сьывны,юрла
2683,singen::V,dziedāt,юрла
2684,tanzen::V,йӧктыны,ташла
2685,tanzen::V,diet,ташла
2686,tanzen::V,dejot,ташла
2687,tanzen::V,dancot,ташла
2688,sich trennen::V,торйӧдчыны,уйрӑл
2689,sich trennen::V,šķirties,уйрӑл
2690,sich trennen::V,izšķirties,уйрӑл
2691,verlassen::V,эновтны,хӑвар
2692,verlassen::V,atstāt,хӑвар
2693,retten::V,видзны,ҫӑл
2694,retten::V,мездыны,ҫӑл
2695,retten::V,glābt,ҫӑл
2696,bewachen::V,видзны,хуралла
2697,bewachen::V,sargāt,хуралла
2698,schützen::V,видзны,сыхла
2699,schützen::V,pasargāt,сыхла
2700,schützen::V,aizsargāt,сыхла
2701,verteidigen::V,дорйыны,хӳтӗле
2702,verteidigen::V,aizstāvēt,хӳтӗле
2703,sich schlagen::V,косясьны,ҫапӑҫ
2704,sich schlagen::V,kauties,ҫапӑҫ
2705,sich schlagen::V,izkauties,ҫапӑҫ
2706,schießen::V,лыйны,пер
2707,schießen::V,šaut,пер
2708,schießen::V,šaudīt,пер
2709,siegen::V,вермыны,ҫӗн
2710,siegen::V,вермыны,ҫӗнтер
2711,siegen::V,uzvarēt,ҫӗн
2712,siegen::V,uzvarēt,ҫӗнтер
2713,ärgern::V,лӧгӧдны,тарӑхтар
2714,ärgern::V,лӧгӧдны,ҫиллентер
2715,ärgern::V,лёкмӧдны,тарӑхтар
2716,ärgern::V,лёкмӧдны,ҫиллентер
2717,ärgern::V,скӧрмӧдны,тарӑхтар
2718,ärgern::V,скӧрмӧдны,ҫиллентер
2719,ärgern::V,sadusmot,тарӑхтар
2720,ärgern::V,sadusmot,ҫиллентер
2721,schlagen::V,вартны,ҫап
2722,schlagen::V,sist,ҫап
2723,schlagen::V,triekt,ҫап
2724,treten::V,лёгны,тап
2725,treten::V,майкны,тап
2726,treten::V,mīt,тап
2727,treten::V,paspert,тап
2728,stechen::V,бышткыны,чик
2729,stechen::V,durt,чик
2730,stoßen::V,тойлыны,чыш
2731,stoßen::V,йӧткавны,чыш
2732,stoßen::V,grūst,чыш
2733,stehlen::V,гусявны,вӑрла
2734,stehlen::V,zagt,вӑрла
2735,stören::V,падмӧдны,кансӗрле
2736,stören::V,traucēt,кансӗрле
2737,belästigen::V,дӧзмӧдны,аптӑрат
2738,belästigen::V,дӧзмӧдны,хупла
2739,belästigen::V,apgrūtināt,аптӑрат
2740,belästigen::V,apgrūtināt,хупла
2741,verbergen::V,дзебны,пытар
2742,verbergen::V,сайӧдны,пытар
2743,verbergen::V,slēpt,пытар
2744,verbergen::V,paslēpt,пытар
2745,täuschen::V,пӧръявны,суй
2746,täuschen::V,ылӧдны,суй
