,Concept_ID,ro,se
750,Wald::N,pădure,ля̄ммт
751,Hügel::N,deal,deava
752,Hügel::N,deal,dievvá
753,Hügel::N,deal,dievvá
754,Hügel::N,deal,čummâ
755,Hügel::N,deal,pä´rcc
756,Hügel::N,deal,teä´rmm
757,Hügel::N,deal,ка̄ннҌт
758,Hügel::N,movilă,deava
759,Hügel::N,movilă,dievvá
760,Hügel::N,movilă,dievvá
761,Hügel::N,movilă,čummâ
762,Hügel::N,movilă,pä´rcc
763,Hügel::N,movilă,teä´rmm
764,Hügel::N,movilă,ка̄ннҌт
765,Anhöhe::N,deal,deava
766,Anhöhe::N,deal,jalladahke
767,Anhöhe::N,deal,dievásj
768,Anhöhe::N,deal,aláš
769,Anhöhe::N,deal,luohkká
770,Anhöhe::N,deal,tiävá
771,Anhöhe::N,deal,poorááš
772,Anhöhe::N,deal,ču´lpp
773,Anhöhe::N,deal,škâu´ŋŋ
774,Anhöhe::N,deal,ка̄ннҌт
775,Anhöhe::N,ridicătură,deava
776,Anhöhe::N,ridicătură,jalladahke
777,Anhöhe::N,ridicătură,dievásj
778,Anhöhe::N,ridicătură,aláš
779,Anhöhe::N,ridicătură,luohkká
780,Anhöhe::N,ridicătură,tiävá
781,Anhöhe::N,ridicătură,poorááš
782,Anhöhe::N,ridicătură,ču´lpp
783,Anhöhe::N,ridicătură,škâu´ŋŋ
784,Anhöhe::N,ridicătură,ка̄ннҌт
785,Berg::N,munte,bïerje
786,Berg::N,munte,várre
787,Berg::N,munte,várri
788,Berg::N,munte,vääṛi
789,Berg::N,munte,vää´rr
790,Berg::N,munte,те̄ррьм
791,Gipfel::N,pisc,dalvese
792,Gipfel::N,pisc,tjåhkkå
793,Gipfel::N,pisc,čohkka
794,Gipfel::N,pisc,čokke
795,Gipfel::N,pisc,čå´ǩǩ
796,Gipfel::N,pisc,ла̄ддҍв
797,Höhle::N,peșteră,beajoe
798,Höhle::N,peșteră,rájgge
799,Höhle::N,peșteră,sluoggo
800,Höhle::N,peșteră,biedju
801,Höhle::N,peșteră,kuovđâšm
802,Höhle::N,peșteră,skuõrr
803,Höhle::N,peșteră,вуэӈӈк
804,Abhang::N,pantă,boelte
805,Abhang::N,pantă,brijrie
806,Abhang::N,pantă,bállte
807,Abhang::N,pantă,vielti
808,Abhang::N,pantă,luohkká
809,Abhang::N,pantă,viel'tti
810,Abhang::N,pantă,vie´ltt
811,Abhang::N,pantă,луэххк
812,Abhang::N,versant,boelte
813,Abhang::N,versant,brijrie
814,Abhang::N,versant,bállte
815,Abhang::N,versant,vielti
816,Abhang::N,versant,luohkká
817,Abhang::N,versant,viel'tti
818,Abhang::N,versant,vie´ltt
819,Abhang::N,versant,луэххк
820,Quelle::N,izvor,aajege
821,Quelle::N,izvor,gaaltije
822,Quelle::N,izvor,ája
823,Quelle::N,izvor,ája
824,Quelle::N,izvor,gáldu
825,Quelle::N,izvor,aajâ
826,Quelle::N,izvor,käldee
827,Quelle::N,izvor,lädd
828,Quelle::N,izvor,käivv
829,Quelle::N,izvor,ка̄ййв
830,Bach::N,gârlă,johketje
831,Bach::N,gârlă,jåhkå
832,Bach::N,gârlă,jågåsj
833,Bach::N,gârlă,jogaš
834,Bach::N,gârlă,aajâ
835,Bach::N,gârlă,vuäjj
836,Bach::N,gârlă,вуэйй
837,Fluss::N,râu,johke
838,Fluss::N,râu,ædno
839,Fluss::N,râu,jåhkå
840,Fluss::N,râu,johka
841,Fluss::N,râu,juuhâ
842,Fluss::N,râu,jokk
843,Fluss::N,râu,jeänn
844,Fluss::N,râu,ё̄гк
845,Fluss::N,fluviu,johke
846,Fluss::N,fluviu,ædno
847,Fluss::N,fluviu,jåhkå
848,Fluss::N,fluviu,johka
849,Fluss::N,fluviu,juuhâ
850,Fluss::N,fluviu,jokk
851,Fluss::N,fluviu,jeänn
852,Fluss::N,fluviu,ё̄гк
853,Ufer::N,mal,beala
854,Ufer::N,mal,gádde
855,Ufer::N,mal,gáddi
856,Ufer::N,mal,riddo
857,Ufer::N,mal,redd
858,Ufer::N,mal,рыннт
859,Ufer::N,țărm,beala
860,Ufer::N,țărm,gádde
861,Ufer::N,țărm,gáddi
862,Ufer::N,țărm,riddo
863,Ufer::N,țărm,redd
864,Ufer::N,țărm,рыннт
865,Küste::N,coastă,mïere
866,Küste::N,coastă,gaedtie
867,Küste::N,coastă,merragádde
868,Küste::N,coastă,merraguovllo
869,Küste::N,coastă,gáddi
870,Küste::N,coastă,riddo
871,Küste::N,coastă,miârr'redd
872,Küste::N,coastă,рыннт
873,Festland::N,uscat,gaedtie
874,Festland::N,uscat,gádde
875,Festland::N,uscat,nannán
876,Festland::N,uscat,kušknjâs
877,Festland::N,uscat,eennâm
878,Festland::N,uscat,jânnam
879,Festland::N,uscat,ма̄ннтэр
880,Meer::N,mare,mearoe
881,Meer::N,mare,merra
882,Meer::N,mare,nuorre
883,Meer::N,mare,áhpi
884,Meer::N,mare,mearra
885,Meer::N,mare,meeṛâ
886,Meer::N,mare,miârr
887,Meer::N,mare,ме̄рр
888,Bucht::N,golf,loekte
889,Bucht::N,golf,oagge
890,Bucht::N,golf,luokta
891,Bucht::N,golf,luokta
892,Bucht::N,golf,čuáj̣á
893,Bucht::N,golf,luhtt
894,Bucht::N,golf,вӯнн
895,Bucht::N,golf,лӯххт
896,Insel::N,insulă,sååle
897,Insel::N,insulă,suoloj
898,Insel::N,insulă,suolu
899,Insel::N,insulă,suálui
900,Insel::N,insulă,suâl
901,Insel::N,insulă,суэл
902,Blume::N,floare,rïesege
903,Blume::N,floare,giedjek
904,Blume::N,floare,rássi
905,Blume::N,floare,kukká
906,Blume::N,floare,heä´rvvrää´ss
907,Blume::N,floare,ывьнэнч
908,Gras::N,iarbă,kraesie
909,Gras::N,iarbă,rásse
910,Gras::N,iarbă,rássi
911,Gras::N,iarbă,rääsi
912,Gras::N,iarbă,rää´ss
913,Gras::N,iarbă,ра̄ссь
914,Wurzel::N,rădăcină,roehtse
915,Wurzel::N,rădăcină,ruohttsa
916,Wurzel::N,rădăcină,ruohtas
917,Wurzel::N,rădăcină,veedis
918,Wurzel::N,rădăcină,vue´ddes
919,Wurzel::N,rădăcină,вуэнҍтэсь
920,Baum::N,copac,moere
921,Baum::N,copac,muorra
922,Baum::N,copac,muorra
923,Baum::N,copac,muoṛâ
924,Baum::N,copac,muõrr
925,Baum::N,copac,мӯрр
926,Baum::N,arbore,moere
927,Baum::N,arbore,muorra
928,Baum::N,arbore,muorra
929,Baum::N,arbore,muoṛâ
930,Baum::N,arbore,muõrr
931,Baum::N,arbore,мӯрр
932,Stamm::N,tulpină,ståamhpe
933,Stamm::N,tulpină,mátta
934,Stamm::N,tulpină,galda
935,Stamm::N,tulpină,ruŋgo
936,Stamm::N,tulpină,stokk
937,Stamm::N,tulpină,мӯрр
938,Stamm::N,tulpină,кэ̄ллт
939,Rinde::N,scoarță,gïrre
940,Rinde::N,scoarță,baarhkoe
941,Rinde::N,scoarță,bárkko
942,Rinde::N,scoarță,ostu
943,Rinde::N,scoarță,bárku
944,Rinde::N,scoarță,korrâ
945,Rinde::N,scoarță,kõrr
946,Rinde::N,scoarță,pärkk
947,Rinde::N,scoarță,кэ̄рр
948,Rinde::N,scoarță,па̄ҏҏк
949,Ast::N,cracă,åeksie
950,Ast::N,cracă,oakse
951,Ast::N,cracă,oaksi
952,Ast::N,cracă,uák'si
953,Ast::N,cracă,å´hss
954,Ast::N,cracă,вуэккьс
955,Ast::N,creangă,åeksie
956,Ast::N,creangă,oakse
957,Ast::N,creangă,oaksi
958,Ast::N,creangă,uák'si
959,Ast::N,creangă,å´hss
960,Ast::N,creangă,вуэккьс
961,Zweig::N,ramură,åeksie
962,Zweig::N,ramură,oakse
963,Zweig::N,ramură,rissi
964,Zweig::N,ramură,syeṛi
965,Zweig::N,ramură,sue´rr
966,Zweig::N,ramură,рыссе
967,Zweig::N,creangă,åeksie
968,Zweig::N,creangă,oakse
969,Zweig::N,creangă,rissi
970,Zweig::N,creangă,syeṛi
971,Zweig::N,creangă,sue´rr
972,Zweig::N,creangă,рыссе
973,Blatt::N,frunză,plienie
974,Blatt::N,frunză,lassta
975,Blatt::N,frunză,lasta
976,Blatt::N,frunză,lostâ
977,Blatt::N,frunză,lõstt
978,Blatt::N,frunză,лэ̄сст
979,Birke::N,mesteacăn,såekie
980,Birke::N,mesteacăn,soahke
981,Birke::N,mesteacăn,soahki
982,Birke::N,mesteacăn,suáhi
983,Birke::N,mesteacăn,suâ´ǩǩ
984,Birke::N,mesteacăn,пе̄ссьмӯрр
985,Kiefer[Baum]::N,pin,bietsie
986,Kiefer[Baum]::N,pin,hájkka
987,Kiefer[Baum]::N,pin,biehtse
988,Kiefer[Baum]::N,pin,beahci
989,Kiefer[Baum]::N,pin,peeci
990,Kiefer[Baum]::N,pin,pie´cc
991,Kiefer[Baum]::N,pin,пе̄дзь
992,Weide[Baum]::N,salcie,saalje
993,Weide[Baum]::N,salcie,sállja
994,Weide[Baum]::N,salcie,sieđga
995,Weide[Baum]::N,salcie,puájui
996,Weide[Baum]::N,salcie,puäi
997,Weide[Baum]::N,salcie,пуай
998,Weide[Baum]::N,răchită,saalje
999,Weide[Baum]::N,răchită,sállja
1000,Weide[Baum]::N,răchită,sieđga
1001,Weide[Baum]::N,răchită,puájui
1002,Weide[Baum]::N,răchită,puäi
1003,Weide[Baum]::N,răchită,пуай
1004,Tanne::N,brad,goese
1005,Tanne::N,brad,guossa
1006,Tanne::N,brad,guossa
1007,Tanne::N,brad,kuosâ
1008,Tanne::N,brad,kuõss
1009,Tanne::N,brad,кӯсс
1010,Horn::N,corn,tjåervie
1011,Horn::N,corn,tjoarvve
1012,Horn::N,corn,čoarvi
1013,Horn::N,corn,čuár'vi
1014,Horn::N,corn,čuä´rvv
1015,Horn::N,corn,чуэррьв
1016,Feder::N,pană,badtse
1017,Feder::N,pană,dålgge
1018,Feder::N,pană,bozza
1019,Feder::N,pană,puzzâ
1020,Feder::N,pană,tolge
1021,Feder::N,pană,poʒʒ
1022,Feder::N,pană,по̄ннц
1023,Fell::N,piele,njaltja
1024,Fell::N,piele,duollje
1025,Fell::N,piele,náhkki
1026,Fell::N,piele,dorkkas
1027,Fell::N,piele,turkkâ
1028,Fell::N,piele,tyel'ji
1029,Fell::N,piele,nähki
1030,Fell::N,piele,torkk
1031,Fell::N,piele,čåu´dd
1032,Fell::N,piele,tue´l'lj
1033,Fell::N,piele,тӯлльй
1034,Flügel::N,aripă,såaja
1035,Flügel::N,aripă,såajoe
1036,Flügel::N,aripă,soadje
1037,Flügel::N,aripă,soadji
1038,Flügel::N,aripă,suáj̣á
1039,Flügel::N,aripă,suäjj
1040,Flügel::N,aripă,суэйй
1041,Klaue::N,gheară,gadtse
1042,Klaue::N,gheară,guober
1043,Klaue::N,gheară,gazza
1044,Klaue::N,gheară,kozzâ
1045,Klaue::N,gheară,kõʒʒ
1046,Klaue::N,gheară,кэ̄ннц
1047,Kralle::N,labă,gadtse
1048,Kralle::N,labă,gadtsa
1049,Kralle::N,labă,gazza
1050,Kralle::N,labă,kozzâ
1051,Kralle::N,labă,kõʒʒ
1052,Kralle::N,labă,ке̄бпель
1053,Kralle::N,gheară,gadtse
1054,Kralle::N,gheară,gadtsa
1055,Kralle::N,gheară,gazza
1056,Kralle::N,gheară,kozzâ
1057,Kralle::N,gheară,kõʒʒ
1058,Kralle::N,gheară,ке̄бпель
1059,Schwanz::N,coadă,siejpie
1060,Schwanz::N,coadă,siejbbe
1061,Schwanz::N,coadă,bađuš
1062,Schwanz::N,coadă,seaibi
1063,Schwanz::N,coadă,seibi
1064,Schwanz::N,coadă,sei´bb
1065,Schwanz::N,coadă,piä´cciǩ
1066,Schwanz::N,coadă,пиджь
1067,Schwanz::N,coadă,се̄ййп
1068,Schwanz::N,coadă,пе̄цехь
1069,Ei::N,ou,munnie
1070,Ei::N,ou,månne
1071,Ei::N,ou,monni
1072,Ei::N,ou,maṇe
1073,Ei::N,ou,mââ´nn
1074,Ei::N,ou,маннҍ
1075,Nest::N,cuib,biesie
1076,Nest::N,cuib,biesse
1077,Nest::N,cuib,beassi
1078,Nest::N,cuib,peesi
1079,Nest::N,cuib,piervâl
1080,Nest::N,cuib,piä´ss
1081,Nest::N,cuib,пе̄ссь
1082,Bau::N,bârlog,biesie
1083,Bau::N,bârlog,biedjo
1084,Bau::N,bârlog,liesso
1085,Bau::N,bârlog,biedju
1086,Bau::N,bârlog,piäju
1087,Bau::N,bârlog,вуэӈӈк
1088,Bau::N,vizuină,biesie
1089,Bau::N,vizuină,biedjo
1090,Bau::N,vizuină,liesso
1091,Bau::N,vizuină,biedju
1092,Bau::N,vizuină,piäju
1093,Bau::N,vizuină,вуэӈӈк
1094,Tier::N,animal,juvre
1095,Tier::N,animal,udos
1096,Tier::N,animal,divrre
1097,Tier::N,animal,luohtok
1098,Tier::N,animal,ealli
1099,Tier::N,animal,ellee
1100,Tier::N,animal,jie´lli
1101,Tier::N,animal,жыва
1102,Herde::N,turmă,dåehkie
1103,Herde::N,turmă,ællo
1104,Herde::N,turmă,fuovva
1105,Herde::N,turmă,doahkki
1106,Herde::N,turmă,čagge
1107,Herde::N,turmă,tukk
1108,Herde::N,turmă,vâ´lvv
1109,Herde::N,turmă,чуэз
1110,Herde::N,turmă,чӣгар
1111,Herde::N,cireadă,dåehkie
1112,Herde::N,cireadă,ællo
1113,Herde::N,cireadă,fuovva
1114,Herde::N,cireadă,doahkki
1115,Herde::N,cireadă,čagge
1116,Herde::N,cireadă,tukk
1117,Herde::N,cireadă,vâ´lvv
1118,Herde::N,cireadă,чуэз
1119,Herde::N,cireadă,чӣгар
1120,Kuh::N,vacă,govse
1121,Kuh::N,vacă,gussa
1122,Kuh::N,vacă,gussa
1123,Kuh::N,vacă,kussâ
1124,Kuh::N,vacă,kuss
1125,Kuh::N,vacă,лӣххьм
1126,Bulle::N,taur,vuaksa
1127,Bulle::N,taur,vuoksá
1128,Bulle::N,taur,heargi
1129,Bulle::N,taur,vuák'sá
1130,Bulle::N,taur,ergi
1131,Bulle::N,taur,vuâhss
1132,Bulle::N,taur,е̄ррьк
1133,Pferd::N,cal,hierkie
1134,Pferd::N,cal,råsse
1135,Pferd::N,cal,hæssta
1136,Pferd::N,cal,heavuš
1137,Pferd::N,cal,hiävuš
1138,Pferd::N,cal,heävaš
1139,Pferd::N,cal,ро̄ссь
1140,Schaf::N,oaie,sïrve
1141,Schaf::N,oaie,sávttsa
1142,Schaf::N,oaie,sávza
1143,Schaf::N,oaie,savzâ
1144,Schaf::N,oaie,sauʒʒ
1145,Schaf::N,oaie,ла̄мьпесь
1146,Schwein::N,porc,snurke
1147,Schwein::N,porc,svijnne
1148,Schwein::N,porc,spiidni
1149,Schwein::N,porc,šahe
1150,Schwein::N,porc,šââ´ǩǩ
1151,Schwein::N,porc,ша̄гкь
1152,Hund::N,câine,bïenje
1153,Hund::N,câine,bena
1154,Hund::N,câine,beana
1155,Hund::N,câine,peenuv
1156,Hund::N,câine,piânnai
1157,Hund::N,câine,пе̄ннэ
1158,Katze::N,pisică,gaahtoe
1159,Katze::N,pisică,gáhtto
1160,Katze::N,pisică,bussá
1161,Katze::N,pisică,kissá
1162,Katze::N,pisică,kaass
1163,Katze::N,pisică,ко̄а̄сс
1164,Bär::N,urs,gumsie
1165,Bär::N,urs,biernna
1166,Bär::N,urs,guovža
1167,Bär::N,urs,bierdna
1168,Bär::N,urs,kuob'žâ
1169,Bär::N,urs,kue´bǯǯ
1170,Bär::N,urs,та̄лл
1171,Eichhörnchen::N,veveriță,åeruve
1172,Eichhörnchen::N,veveriță,oarre
1173,Eichhörnchen::N,veveriță,oarri
1174,Eichhörnchen::N,veveriță,uár'ree
1175,Eichhörnchen::N,veveriță,vuä´r'rev
1176,Eichhörnchen::N,veveriță,вуэррев
1177,Elch::N,elan,ïelje
1178,Elch::N,elan,ællja
1179,Elch::N,elan,sarvva
1180,Elch::N,elan,ealga
1181,Elch::N,elan,sorvâ
1182,Elch::N,elan,sõrvv
1183,Elch::N,elan,сэ̄ррв
1184,Fuchs::N,vulpe,riepie
1185,Fuchs::N,vulpe,riebij
1186,Fuchs::N,vulpe,rieban
1187,Fuchs::N,vulpe,riemnjis
1188,Fuchs::N,vulpe,rie´mjj
1189,Fuchs::N,vulpe,рӣммьн
1190,Hase::N,iepure,njåemele
1191,Hase::N,iepure,njoammel
1192,Hase::N,iepure,njoammil
1193,Hase::N,iepure,njuámmil
1194,Hase::N,iepure,njue´m'mel
1195,Hase::N,iepure,нюэммель
1196,Maus::N,șoarece,snjeara
1197,Maus::N,șoarece,snjierrá
1198,Maus::N,șoarece,sáhpán
1199,Maus::N,șoarece,säplig
1200,Maus::N,șoarece,sä´ppli
1201,Maus::N,șoarece,са̄хпьлинк
1202,Wolf::N,lup,sïejpe
1203,Wolf::N,lup,stálppe
1204,Wolf::N,lup,stáhkke
1205,Wolf::N,lup,ruomas
1206,Wolf::N,lup,kumpe
1207,Wolf::N,lup,návdi
1208,Wolf::N,lup,kumppi
1209,Wolf::N,lup,ku´mpp
1210,Wolf::N,lup,pââ´ldes
1211,Wolf::N,lup,чиррм
1212,Wolf::N,lup,пальтӭсь
1213,Vogel::N,pasăre,ledtie
1214,Vogel::N,pasăre,lådde
1215,Vogel::N,pasăre,loddi
1216,Vogel::N,pasăre,lodde
1217,Vogel::N,pasăre,lå´dd
1218,Vogel::N,pasăre,лоаннҍт
1219,Schwarm::N,cârd,dåehkie
1220,Schwarm::N,cârd,doahkke
1221,Schwarm::N,cârd,doahkki
1222,Schwarm::N,cârd,tuák'ki
1223,Schwarm::N,cârd,parvv
1224,Schwarm::N,cârd,туххк
1225,Huhn::N,găină,vöönhtse
1226,Huhn::N,găină,vuonntsá
1227,Huhn::N,găină,vuonccis
1228,Huhn::N,găină,kääṇi
1229,Huhn::N,găină,kää´nn
1230,Huhn::N,găină,ка̄ннҌ
1231,Hahn::N,cocoș,deere
1232,Hahn::N,cocoș,hádna
1233,Hahn::N,cocoș,åresvuonntsá
1234,Hahn::N,cocoș,vuonccis
1235,Hahn::N,cocoș,kääṇi
1236,Hahn::N,cocoș,åå´reskää´nn
1237,Hahn::N,cocoș,пе̄ттэх
1238,Gans::N,gâscă,gaase
1239,Gans::N,gâscă,gássa
1240,Gans::N,gâscă,čuonji
1241,Gans::N,gâscă,čuá'njá
1242,Gans::N,gâscă,čue´nj
1243,Gans::N,gâscă,чуэнь
1244,Adler::N,vultur,aarhtse
1245,Adler::N,vultur,goasskem
1246,Adler::N,vultur,goaskin
1247,Adler::N,vultur,kuás'kim
1248,Adler::N,vultur,kuä´cǩǩem
1249,Adler::N,vultur,куэцькем
1250,Ente::N,rață,tjååtsele
1251,Ente::N,rață,vuojatjis
1252,Ente::N,rață,čáhceloddi
1253,Ente::N,rață,vuonjâč
1254,Ente::N,rață,vuõnjâč
1255,Ente::N,rață,ча̄дзьлоаннҍт
1256,Eule::N,bufniță,snjågloe
1257,Eule::N,bufniță,skunjok
1258,Eule::N,bufniță,skuolfi
1259,Eule::N,bufniță,ijjâlodde
1260,Eule::N,bufniță,iiđsaž
1261,Eule::N,bufniță,кунньлоаннҍт
1262,Eule::N,bufniță,чӯзэм вуэһпэй
1263,Kranich::N,cocor,goerke
1264,Kranich::N,cocor,guorgga
1265,Kranich::N,cocor,guorga
1266,Kranich::N,cocor,kuor'gâ
1267,Kranich::N,cocor,kuõrgg
1268,Kranich::N,cocor,кӯррк
1269,Krähe::N,cioară,voerhtje
1270,Krähe::N,cioară,gárránis
1271,Krähe::N,cioară,vuoratjis
1272,Krähe::N,cioară,vuoražas
1273,Krähe::N,cioară,vuorččis
1274,Krähe::N,cioară,vuorâč
1275,Krähe::N,cioară,vuõrâč
1276,Krähe::N,cioară,вӯрэч
1277,Kuckuck::N,cuc,gïeke
1278,Kuckuck::N,cuc,giehka
1279,Kuckuck::N,cuc,giehka
1280,Kuckuck::N,cuc,kiehâ
1281,Kuckuck::N,cuc,ǩiõkk
1282,Kuckuck::N,cuc,кӣгк
1283,Schwan::N,lebădă,njoktje
1284,Schwan::N,lebădă,snjuktja
1285,Schwan::N,lebădă,njukča
1286,Schwan::N,lebădă,njuhčâ
1287,Schwan::N,lebădă,njuhčč
1288,Schwan::N,lebădă,нюххч
1289,Fisch::N,pește,guelie
1290,Fisch::N,pește,guolle
1291,Fisch::N,pește,guolli
1292,Fisch::N,pește,kyeḷi
1293,Fisch::N,pește,kue´ll
1294,Fisch::N,pește,кӯлль
1295,Barsch::N,biban,sihtege
1296,Barsch::N,biban,vuoskun
1297,Barsch::N,biban,vuoskku
1298,Barsch::N,biban,vuásku
1299,Barsch::N,biban,vuâsk
1300,Barsch::N,biban,вуэсск
1301,Hecht::N,știucă,haavke
1302,Hecht::N,știucă,hávgga
1303,Hecht::N,știucă,hávga
1304,Hecht::N,știucă,puško
1305,Hecht::N,știucă,nu´ǩǩeš
1306,Hecht::N,știucă,ныгкешь
1307,Schlange[Tier]::N,șarpe,gïermesje
1308,Schlange[Tier]::N,șarpe,germaj
1309,Schlange[Tier]::N,șarpe,gearpmaš
1310,Schlange[Tier]::N,șarpe,kyev'đi
1311,Schlange[Tier]::N,șarpe,ku´vdd
1312,Schlange[Tier]::N,șarpe,кӯввьт
1313,Wurm::N,vierme,mietie
1314,Wurm::N,vierme,maarhke
1315,Wurm::N,vierme,mádo
1316,Wurm::N,vierme,máhtu
1317,Wurm::N,vierme,máátu
1318,Wurm::N,vierme,määtt
1319,Wurm::N,vierme,ма̄дт
1320,Spinne::N,păianjen,hievnie
1321,Spinne::N,păianjen,hievnne
1322,Spinne::N,păianjen,heavdni
1323,Spinne::N,păianjen,evni
1324,Spinne::N,păianjen,eeunaž
1325,Spinne::N,păianjen,о̄а̄з
1326,Ameise::N,furnică,garhke
1327,Ameise::N,furnică,gårkkå
1328,Ameise::N,furnică,gotka
1329,Ameise::N,furnică,kutkâ
1330,Ameise::N,furnică,kotkk
1331,Ameise::N,furnică,ко̄ттк
1332,Laus::N,păduche,dihkie
1333,Laus::N,păduche,dihkke
1334,Laus::N,păduche,dihkki
1335,Laus::N,păduche,tikke
1336,Laus::N,păduche,te´ǩǩ
1337,Laus::N,păduche,тыһкь
1338,Mücke::N,țânțar,tjoejhke
1339,Mücke::N,țânțar,tjuojkka
1340,Mücke::N,țânțar,čuoika
1341,Mücke::N,țânțar,čuoš'kâ
1342,Mücke::N,țânțar,čuõškk
1343,Mücke::N,țânțar,чӯшшк
1344,Fliege::N,muscă,tjoere
1345,Fliege::N,muscă,boerege
1346,Fliege::N,muscă,tjuruk
1347,Fliege::N,muscă,čuru
1348,Fliege::N,muscă,kiärpáš
1349,Fliege::N,muscă,čuâr
1350,Fliege::N,muscă,čuâras
1351,Fliege::N,muscă,чуэраш
1352,Schmetterling::N,fluture,biejjielåbloe
1353,Schmetterling::N,fluture,biejvvelådde
1354,Schmetterling::N,fluture,beaiveloddi
1355,Schmetterling::N,fluture,piäi'vááloddááš
1356,Schmetterling::N,fluture,ä´llbaž
1357,Schmetterling::N,fluture,pei´vvlå´dd
1358,Schmetterling::N,fluture,а̄лльп
1359,Beere::N,boabă,muerjie
1360,Beere::N,boabă,muorjje
1361,Beere::N,boabă,muorji
1362,Beere::N,boabă,myer'ji
1363,Beere::N,boabă,mue´rjj
1364,Beere::N,boabă,мӯррьй
1365,Apfel::N,măr,æbpla
1366,Apfel::N,măr,ehpal
1367,Apfel::N,măr,eppel
1368,Apfel::N,măr,eahppel
1369,Apfel::N,măr,я̄блэк
1370,Pilz::N,burete,goebpere
1371,Pilz::N,burete,guoppar
1372,Pilz::N,burete,guoppar
1373,Pilz::N,burete,kuobâr
1374,Pilz::N,burete,kuõbbâr
1375,Pilz::N,burete,кӯмпар
1376,Pilz::N,ciupercă,goebpere
1377,Pilz::N,ciupercă,guoppar
1378,Pilz::N,ciupercă,guoppar
1379,Pilz::N,ciupercă,kuobâr
1380,Pilz::N,ciupercă,kuõbbâr
1381,Pilz::N,ciupercă,кӯмпар
1382,Zwiebel::N,ceapă,lööke
1383,Zwiebel::N,ceapă,løhkka
1384,Zwiebel::N,ceapă,lávki
1385,Zwiebel::N,ceapă,luukk
1386,Zwiebel::N,ceapă,луквець
1387,Saat::N,semănătură,saajoe
1388,Saat::N,semănătură,sádjo
1389,Saat::N,semănătură,siepman
1390,Saat::N,semănătură,siemâ
1391,Saat::N,semănătură,siõm
1392,Saat::N,semănătură,се̄м
1393,Korn::N,grâu,gernie
1394,Korn::N,grâu,gårnnetjalmme
1395,Korn::N,grâu,gordni
1396,Korn::N,grâu,jiṿe
1397,Korn::N,grâu,ле̄ййп
1398,Heu::N,fân,suejnieh
1399,Heu::N,fân,ájvve
1400,Heu::N,fân,suoidni
1401,Heu::N,fân,syei'ni
1402,Heu::N,fân,suei´nn
1403,Heu::N,fân,сӯййн
1404,Schale::N,coajă,gïrre
1405,Schale::N,coajă,garra
1406,Schale::N,coajă,skádne
1407,Schale::N,coajă,garra
1408,Schale::N,coajă,korrâ
1409,Schale::N,coajă,kõrr
1410,Schale::N,coajă,ю̄дтҍ
1411,Grube::N,groapă,haevtie
1412,Grube::N,groapă,rågge
1413,Grube::N,groapă,gohpi
1414,Grube::N,groapă,roggi
1415,Grube::N,groapă,kyep'pi
1416,Grube::N,groapă,rogge
1417,Grube::N,groapă,rå´ǧǧ
1418,Grube::N,groapă,kåå´pp
1419,Grube::N,groapă,коабпь
1420,Falle::N,cursă,barta
1421,Falle::N,cursă,ruevtie
1422,Falle::N,cursă,gillar
1423,Falle::N,cursă,ruovdde
1424,Falle::N,cursă,rihtá
1425,Falle::N,cursă,báhcahat
1426,Falle::N,cursă,ká'skástâh
1427,Falle::N,cursă,ää´ǧǧes
1428,Falle::N,cursă,кӣлл
1429,Falle::N,cursă,ше̄шшь
1430,Falle::N,capcană,barta
1431,Falle::N,capcană,ruevtie
1432,Falle::N,capcană,gillar
1433,Falle::N,capcană,ruovdde
1434,Falle::N,capcană,rihtá
1435,Falle::N,capcană,báhcahat
1436,Falle::N,capcană,ká'skástâh
1437,Falle::N,capcană,ää´ǧǧes
1438,Falle::N,capcană,кӣлл
1439,Falle::N,capcană,ше̄шшь
1440,Schlinge::N,laț,latjka
1441,Schlinge::N,laț,gieras
1442,Schlinge::N,laț,mohkki
1443,Schlinge::N,laț,kieḷâ
1444,Schlinge::N,laț,ǩiõll
1445,Schlinge::N,laț,ää´ǧǧes
1446,Schlinge::N,laț,кӣлл
1447,Schlinge::N,laț,ше̄шшь
1448,Spur::N,dâră,gïeje
1449,Spur::N,dâră,luodda
1450,Spur::N,dâră,joavnes
1451,Spur::N,dâră,luodda
1452,Spur::N,dâră,luod'dâ
1453,Spur::N,dâră,ǩiõjj
1454,Spur::N,dâră,кӣйй
1455,Asche::N,cenușă,govne
1456,Asche::N,cenușă,gudna
1457,Asche::N,cenușă,gutna
1458,Asche::N,cenușă,kunnâ
1459,Asche::N,cenușă,kunn
1460,Asche::N,cenușă,кунн
1461,Dreck::N,noroi,haaskoe
1462,Dreck::N,noroi,lænjok
1463,Dreck::N,noroi,baška
1464,Dreck::N,noroi,duova
1465,Dreck::N,noroi,durdi
1466,Dreck::N,noroi,tuol'vâ
1467,Dreck::N,noroi,sähss
1468,Dreck::N,noroi,са̄ккьс
1469,Dreck::N,murdărie,haaskoe
1470,Dreck::N,murdărie,lænjok
1471,Dreck::N,murdărie,baška
1472,Dreck::N,murdărie,duova
1473,Dreck::N,murdărie,durdi
1474,Dreck::N,murdărie,tuol'vâ
1475,Dreck::N,murdărie,sähss
1476,Dreck::N,murdărie,са̄ккьс
1477,Eisen::N,fier,ruevtie
1478,Eisen::N,fier,ruovdde
