,Concept_ID,lv,cs
2299,binden::V,гӧрддзавны,přivázat
2300,binden::V,кӧртавны,přivázat
2301,binden::V,siet,přivázat
2302,binden::V,aptīt,přivázat
2303,stecken::V,сюйны,strčit
2304,stecken::V,bāzt,strčit
2305,stecken::V,spraust,strčit
2306,brechen::V,чегны,lomit
2307,brechen::V,lauzt,lomit
2308,brechen::V,lauzīt,lomit
2309,klopfen::V,камгыны,ťukat
2310,klopfen::V,камгыны,klepat
2311,klopfen::V,klauvēt,ťukat
2312,klopfen::V,klauvēt,klepat
2313,hauen::V,нӧйнты,bít
2314,hauen::V,кучкыны,bít
2315,hauen::V,cirst,bít
2316,hauen::V,dauzīt,bít
2317,kleben::V,лемавны,lepit
2318,kleben::V,ляскавны,lepit
2319,kleben::V,līmēt,lepit
2320,kleben::V,lipināt,lepit
2321,reiben::V,тільны,třít
2322,reiben::V,зыравны,třít
2323,reiben::V,rīvēt,třít
2324,reiben::V,berzēt,třít
2325,streichen::V,мавтны,mazat
2326,streichen::V,ziest,mazat
2327,streichen::V,triept,mazat
2328,schleifen::V,кеслыны,brousit
2329,schleifen::V,trīt,brousit
2330,schleifen::V,asināt,brousit
2331,schneiden::V,шырны,řezat
2332,schneiden::V,шырны,střihat
2333,schneiden::V,griezt,řezat
2334,schneiden::V,griezt,střihat
2335,schneiden::V,sagriezt,řezat
2336,schneiden::V,sagriezt,střihat
2337,rütteln::V,легӧдны,třást
2338,rütteln::V,легӧдны,otřást
2339,rütteln::V,катлӧдлыны,třást
2340,rütteln::V,катлӧдлыны,otřást
2341,rütteln::V,kratīt,třást
2342,rütteln::V,kratīt,otřást
2343,rütteln::V,purināt,třást
2344,rütteln::V,purināt,otřást
2345,schütteln::V,тракӧдны,třást
2346,schütteln::V,тракӧдны,zatřást
2347,schütteln::V,kratīt,třást
2348,schütteln::V,kratīt,zatřást
2349,schwenken::V,ӧвтны,mávat
2350,schwenken::V,шенасьны,mávat
2351,schwenken::V,vēzēt,mávat
2352,schwenken::V,vēcināt,mávat
2353,schütten::V,кисьтны,nasypat
2354,schütten::V,bērt,nasypat
2355,füllen::V,тыртны,naplnit
2356,füllen::V,pildīt,naplnit
2357,füllen::V,piepildīt,naplnit
2358,einwickeln::V,тубыртны,zavinout
2359,einwickeln::V,ietīt,zavinout
2360,tragen::V,нуны,nést
2361,tragen::V,nest,nést
2362,schleppen::V,кыскавны,vléct
2363,schleppen::V,stiept,vléct
2364,schleppen::V,staipīt,vléct
2365,ziehen::V,кыскыны,tahat
2366,ziehen::V,кыскыны,táhnout
2367,ziehen::V,vilkt,tahat
2368,ziehen::V,vilkt,táhnout
2369,aufbewahren::V,видзны,schovat
2370,aufbewahren::V,glabāt,schovat
2371,aufbewahren::V,uzglabāt,schovat
2372,werfen::V,чӧвтны,házet
2373,werfen::V,шыбитны,házet
2374,werfen::V,mest,házet
2375,werfen::V,sviest,házet
2376,fangen::V,кутны,chytat
2377,fangen::V,ķert,chytat
2378,fangen::V,uzķert,chytat
2379,packen::V,босьтны,uchvátit
2380,packen::V,paķert,uchvátit
2381,packen::V,satvert,uchvátit
2382,verstecken::V,дзебны,schovat
2383,verstecken::V,slēpt,schovat
2384,verstecken::V,noglabāt,schovat
2385,teilen::V,юкны,rozdělit
2386,teilen::V,dalīt,rozdělit
2387,schicken::V,ыстыны,posílat
2388,schicken::V,sūtīt,posílat
2389,schicken::V,atsūtīt,posílat
2390,bringen::V,вайны,přinést
2391,bringen::V,atvest,přinést
2392,hinzufügen::V,содтыны,připojit
2393,hinzufügen::V,pievienot,připojit
2394,bekommen::V,босьтны,dostat
2395,bekommen::V,dabūt,dostat
2396,erhalten::V,босьтны,uchovat
2397,erhalten::V,saņemt,uchovat
2398,nehmen::V,босьтны,vzít
2399,nehmen::V,ņemt,vzít
2400,nehmen::V,paņemt,vzít
2401,wählen::V,бӧрйыны,zvolit
2402,wählen::V,ievēlēt,zvolit
2403,auswählen::V,бӧрйыны,vybrat
2404,auswählen::V,izvēlēt,vybrat
2405,bewahren::V,видзны,uchránit
2406,bewahren::V,saglabāt,uchránit
2407,behindern::V,конйӧдлыны,překážet
2408,behindern::V,джӧмдӧдны,překážet
2409,behindern::V,kavēt,překážet
2410,behindern::V,aizkavēt,překážet
2411,verderben::V,тшыкӧдны,zkazit
2412,verderben::V,sabojāt,zkazit
2413,beschädigen::V,тшыкӧдны,porušit
2414,beschädigen::V,тшыкӧдны,poškodit
2415,beschädigen::V,bojāt,porušit
2416,beschädigen::V,bojāt,poškodit
2417,beschädigen::V,maitāt,porušit
2418,beschädigen::V,maitāt,poškodit
2419,zerbrechen::V,жуглыны,rozlámat
2420,zerbrechen::V,salauzt,rozlámat
2421,zerbrechen::V,sadauzīt,rozlámat
2422,zerreißen::V,орӧдны,roztrhnout
2423,zerreißen::V,pārraut,roztrhnout
2424,zerstören::V,жугӧдны,zničit
2425,zerstören::V,кисьтны,zničit
2426,zerstören::V,косявны,zničit
2427,zerstören::V,graut,zničit
2428,zerstören::V,sagraut,zničit
2429,verbrennen::V,сотны,spálit
2430,verbrennen::V,сотчыны,spálit
2431,verbrennen::V,dedzināt,spálit
2432,verbrennen::V,sadedzināt,spálit
2433,geben::V,сетны,dát
2434,geben::V,dot,dát
2435,geben::V,padot,dát
2436,reichen::V,сетны,podat
2437,reichen::V,padot,podat
2438,reichen::V,sniegt,podat
2439,schenken::V,козьнавны,darovat
2440,schenken::V,dāvāt,darovat
2441,schenken::V,dāvināt,darovat
2442,versprechen::V,кыв сетны,slíbit
2443,versprechen::V,solīt,slíbit
2444,versprechen::V,apsolīt,slíbit
2445,wünschen::V,кӧсйыны,přát
2446,wünschen::V,vēlēt,přát
2447,wünschen::V,novēlēt,přát
2448,loben::V,ошкыны,chválit
2449,loben::V,lielīt,chválit
2450,küssen::V,окавны,líbat
2451,küssen::V,bučot,líbat
2452,küssen::V,skūpstīt,líbat
2453,wiegen::V,гудрӧдлыны,chovat
2454,wiegen::V,гудрӧдлыны,kolébat
2455,wiegen::V,šūpot,chovat
2456,wiegen::V,šūpot,kolébat
2457,zudecken::V,веввттьыны,přikrýt
2458,zudecken::V,веввттьыны,přiklopit
2459,zudecken::V,apklāt,přikrýt
2460,zudecken::V,apklāt,přiklopit
2461,zudecken::V,aizsegt,přikrýt
2462,zudecken::V,aizsegt,přiklopit
2463,wecken::V,садьмӧдны,vzbudit
2464,wecken::V,чуксавны,vzbudit
2465,wecken::V,modināt,vzbudit
2466,zeigen::V,петкӧдлыны,ukázat
2467,zeigen::V,rādīt,ukázat
2468,führen::V,нуӧдны,vést
2469,führen::V,vadīt,vést
2470,lehren::V,велӧдны,učit
2471,lehren::V,mācīt,učit
2472,lehren::V,iemācīt,učit
2473,unterrichten::V,велӧдны,vyučovat
2474,unterrichten::V,apmācīt,vyučovat
2475,aufziehen::V,быдтыны,vychovat
2476,aufziehen::V,uzaudzināt,vychovat
2477,leiten::V,веськӧдлыны,vodit
2478,leiten::V,vadīt,vodit
2479,leiten::V,pārzināt,vodit
2480,antreiben::V,тэрмӧдны,nutit
2481,antreiben::V,urdīt,nutit
2482,antreiben::V,mudināt,nutit
2483,lassen::V,тшӧктыны,dát
2484,lassen::V,ļaut,dát
2485,einladen::V,корны,pozvat
2486,einladen::V,ielūgt,pozvat
2487,einladen::V,aicināt,pozvat
2488,vereinigen::V,ӧтувтны,spojit
2489,vereinigen::V,котыртны,spojit
2490,vereinigen::V,vienot,spojit
2491,vereinigen::V,apvienot,spojit
2492,besuchen::V,волыны,návštívit
2493,besuchen::V,ветлыны,návštívit
2494,besuchen::V,apciemot,návštívit
2495,treffen::V,вочаӧдны,potkat
2496,treffen::V,паныдавны,potkat
2497,treffen::V,satikt,potkat
2498,treffen::V,sastapt,potkat
2499,sich versammeln::V,лӧсьӧдчыны,shromáždit se
2500,sich versammeln::V,salasīties,shromáždit se
2501,sich versammeln::V,sapulcēties,shromáždit se
2502,spielen::V,ворсны,hrát
2503,spielen::V,spēlēt,hrát
2504,spielen::V,spēlēties,hrát
2505,singen::V,сьывны,zpívat
2506,singen::V,dziedāt,zpívat
2507,tanzen::V,йӧктыны,tančit
2508,tanzen::V,diet,tančit
2509,tanzen::V,dejot,tančit
2510,tanzen::V,dancot,tančit
2511,sich trennen::V,торйӧдчыны,rozejít se
2512,sich trennen::V,šķirties,rozejít se
2513,sich trennen::V,izšķirties,rozejít se
2514,verlassen::V,эновтны,opustit
2515,verlassen::V,atstāt,opustit
2516,retten::V,видзны,zachránit
2517,retten::V,мездыны,zachránit
2518,retten::V,glābt,zachránit
2519,bewachen::V,видзны,hlídat
2520,bewachen::V,sargāt,hlídat
2521,schützen::V,видзны,chránit
2522,schützen::V,pasargāt,chránit
2523,schützen::V,aizsargāt,chránit
2524,verteidigen::V,дорйыны,obhájit
2525,verteidigen::V,aizstāvēt,obhájit
2526,sich schlagen::V,косясьны,bít se
2527,sich schlagen::V,kauties,bít se
2528,sich schlagen::V,izkauties,bít se
2529,schießen::V,лыйны,střílet
2530,schießen::V,šaut,střílet
2531,schießen::V,šaudīt,střílet
2532,siegen::V,вермыны,zvítězit
2533,siegen::V,uzvarēt,zvítězit
2534,ärgern::V,лӧгӧдны,zlobit
2535,ärgern::V,лӧгӧдны,pohoršit
2536,ärgern::V,лёкмӧдны,zlobit
2537,ärgern::V,лёкмӧдны,pohoršit
2538,ärgern::V,скӧрмӧдны,zlobit
2539,ärgern::V,скӧрмӧдны,pohoršit
2540,ärgern::V,sadusmot,zlobit
2541,ärgern::V,sadusmot,pohoršit
2542,schlagen::V,вартны,udeřit
2543,schlagen::V,вартны,praštit
2544,schlagen::V,sist,udeřit
2545,schlagen::V,sist,praštit
2546,schlagen::V,triekt,udeřit
2547,schlagen::V,triekt,praštit
2548,treten::V,лёгны,kopnout
2549,treten::V,майкны,kopnout
2550,treten::V,mīt,kopnout
2551,treten::V,paspert,kopnout
2552,stechen::V,бышткыны,bodnout
2553,stechen::V,бышткыны,píchnout
2554,stechen::V,durt,bodnout
2555,stechen::V,durt,píchnout
2556,stoßen::V,тойлыны,strčit
2557,stoßen::V,йӧткавны,strčit
2558,stoßen::V,grūst,strčit
2559,stehlen::V,гусявны,ukrást
2560,stehlen::V,zagt,ukrást
2561,stören::V,падмӧдны,vyrušit
2562,stören::V,traucēt,vyrušit
2563,belästigen::V,дӧзмӧдны,obtěžovat
2564,belästigen::V,apgrūtināt,obtěžovat
2565,verbergen::V,дзебны,skrýt
2566,verbergen::V,сайӧдны,skrýt
2567,verbergen::V,slēpt,skrýt
2568,verbergen::V,paslēpt,skrýt
2569,täuschen::V,пӧръявны,klamat
2570,täuschen::V,ылӧдны,klamat
2571,täuschen::V,mānīt,klamat
2572,täuschen::V,maldināt,klamat
2573,betrügen::V,сӧрны,podvést
2574,betrügen::V,krāpt,podvést
2575,betrügen::V,apkrāpt,podvést
2576,töten::V,вины,zabít
2577,töten::V,nāvēt,zabít
2578,töten::V,nogalināt,zabít
2579,wohnen::V,овны,bydlit
2580,wohnen::V,dzīvot,bydlit
2581,arbeiten::V,уджавны,pracovat
2582,arbeiten::V,strādāt,pracovat
2583,arbeiten::V,darboties,pracovat
2584,sammeln::V,чукӧртны,sebrat
2585,sammeln::V,vākt,sebrat
2586,pflücken::V,вотны,česat
2587,pflücken::V,ӧктыны,česat
2588,pflücken::V,raut,česat
2589,pflücken::V,plūkt,česat
2590,jagen::V,кыйсьыны,uhonit
2591,jagen::V,medīt,uhonit
2592,fischen::V,чери кыйны,chytat ryby
2593,fischen::V,zvejot,chytat ryby
2594,fassen::V,кутны,ulovit
2595,fassen::V,saķert,ulovit
2596,hüten::V,видзны,pást
2597,hüten::V,йирӧдны,pást
2598,hüten::V,ganīt,pást
2599,treiben::V,вӧтлыны,hnát
2600,treiben::V,dzīt,hnát
2601,anbinden::V,домавны,přivázat
2602,anbinden::V,piesiet,přivázat
2603,anbinden::V,piesaistīt,přivázat
2604,füttern::V,вердны,krmit
2605,füttern::V,barot,krmit
2606,melken::V,лысьтыны,dojit
2607,melken::V,slaukt,dojit
2608,hacken::V,керавны,seknout
2609,hacken::V,kapāt,seknout
2610,gießen::V,киськавны,zalít
2611,gießen::V,liet,zalít
2612,gießen::V,laistīt,zalít
2613,reifen::V,кисьмыны,uzrát
2614,reifen::V,briest,uzrát
2615,zubereiten::V,дасьтыны,připravit
2616,zubereiten::V,taisīt,připravit
2617,zubereiten::V,gatavot,připravit
2618,kochen::V,пуны,vařit
2619,kochen::V,vārīt,vařit
2620,backen::V,пӧжавны,péct
2621,backen::V,cept,péct
2622,braten::V,пражитны,smažit
2623,braten::V,cept,smažit
2624,braten::V,cepināt,smažit
2625,umrühren::V,сорлавны,zamíchat
2626,umrühren::V,maisīt,zamíchat
2627,umrühren::V,apmaisīt,zamíchat
2628,stricken::V,кӧртны,plést
2629,stricken::V,adīt,plést
2630,nähen::V,вурны,šít
2631,nähen::V,šūt,šít
2632,färben::V,мичӧдны,nabarvit
2633,färben::V,краситны,nabarvit
2634,färben::V,krāsot,nabarvit
2635,färben::V,nokrāsot,nabarvit
2636,reinigen::V,весавны,očistit
2637,reinigen::V,tīrīt,očistit
2638,reinigen::V,attīrīt,očistit
2639,waschen::V,мыськыны,mýt
2640,waschen::V,mazgāt,mýt
2641,abwischen::V,чышкыны,utřít
2642,abwischen::V,noslaucīt,utřít
2643,spülen::V,пожъявны,spláchnout
2644,spülen::V,skalot,spláchnout
2645,fegen::V,чышкыны,zamést
2646,fegen::V,slaucīt,zamést
2647,kehren::V,чышкыны,mést
2648,kehren::V,mēzt,mést
2649,baden::V,купайтчыны,koupat se
2650,baden::V,peldēties,koupat se
2651,sich waschen::V,мыссьыны,mýt se
2652,sich waschen::V,mazgāties,mýt se
2653,ausziehen::V,пӧрччӧдны,svléct
2654,ausziehen::V,noģērbt,svléct
2655,anziehen::V,кӧмавны,obléct
2656,anziehen::V,пасьтавны,obléct
2657,anziehen::V,uzvilkt,obléct
2658,sich anziehen::V,пасьтасьны,oblékat se
2659,sich anziehen::V,apģērbties,oblékat se
2660,kämmen::V,сынавны,učesat
2661,kämmen::V,sukāt,učesat
2662,schmücken::V,мичмӧдны,ozdobit
2663,schmücken::V,rotāt,ozdobit
2664,schmücken::V,greznot,ozdobit
2665,sagen::V,шуны,říct
2666,sagen::V,висьтавны,říct
2667,sagen::V,teikt,říct
2668,sprechen::V,сёрнитны,mluvit
2669,sprechen::V,runāt,mluvit
2670,reden::V,сёрнитны,hovořit
2671,reden::V,norunāt,hovořit
2672,sich unterhalten::V,сёрнитны,povídat se
2673,sich unterhalten::V,варовитны,povídat se
2674,sich unterhalten::V,sarunāties,povídat se
2675,fragen::V,юавны,zeptat se
2676,fragen::V,jautāt,zeptat se
2677,bitten::V,корны,prosit
2678,bitten::V,lūgt,prosit
2679,bitten::V,prasīt,prosit
2680,erzählen::V,висьтавны,povídat
2681,erzählen::V,stāstīt,povídat
2682,mitteilen::V,юӧртны,sdělit
2683,mitteilen::V,юӧртны,oznámit
2684,mitteilen::V,висьтавны,sdělit
2685,mitteilen::V,висьтавны,oznámit
2686,mitteilen::V,pavēstīt,sdělit
2687,mitteilen::V,pavēstīt,oznámit
2688,nennen::V,шуны,nazvat
2689,nennen::V,ним сетны,nazvat
2690,nennen::V,saukt,nazvat
2691,rufen::V,корны,volat
2692,rufen::V,корны,zavolat
2693,rufen::V,saukt,volat
2694,rufen::V,saukt,zavolat
2695,prahlen::V,ошйысьны,chlubit se
2696,prahlen::V,lielīties,chlubit se
2697,übersetzen::V,вуджӧдны,přeložit
2698,übersetzen::V,tulkot,přeložit
2699,übersetzen::V,pārtulkot,přeložit
2700,denken::V,мӧвпавны,myslit
2701,denken::V,domāt,myslit
2702,glauben::V,эскыны,věřit
2703,glauben::V,ticēt,věřit
2704,bemerken::V,казявны,zpozorovat
2705,bemerken::V,ievērot,zpozorovat
2706,bemerken::V,ieraudzīt,zpozorovat
2707,erkennen::V,тӧдмавны,poznat
2708,erkennen::V,pazīt,poznat
2709,erkennen::V,atpazīt,poznat
2710,begreifen::V,вежӧртны,pochopit
2711,begreifen::V,гӧгӧрвоны,pochopit
2712,begreifen::V,jēgt,pochopit
2713,begreifen::V,apjēgt,pochopit
2714,verstehen::V,вежӧртны,porozumět
2715,verstehen::V,гӧгӧрвоны,porozumět
2716,verstehen::V,saprast,porozumět
2717,lernen::V,вeлöдчыны,učit se
2718,lernen::V,mācīties,učit se
2719,wissen::V,тӧдны,vědět
2720,wissen::V,zināt,vědět
2721,sich erinnern an::V,казьтывны,vzpomínat si na
2722,sich erinnern an::V,дум вылӧ уськӧдны,vzpomínat si na
2723,sich erinnern an::V,atminēties,vzpomínat si na
2724,vergessen::V,вунӧдны,zapomínat
2725,vergessen::V,mirst,zapomínat
2726,vergessen::V,aizmirst,zapomínat
2727,messen::V,муртавны,měřit
2728,messen::V,mērīt,měřit
2729,zählen::V,лыддьыны,spočítat
2730,zählen::V,skaitīt,spočítat
2731,rechnen::V,лыддьыны,počítat
2732,rechnen::V,rēķināt,počítat
2733,lesen::V,лыддьыны,číst
2734,lesen::V,lasīt,číst
2735,malen::V,серпасавны,malovat
2736,malen::V,gleznot,malovat
2737,zeichnen::V,серпасавны,rýsovat
2738,zeichnen::V,zīmēt,rýsovat
2739,schreiben::V,гижны,psát
2740,schreiben::V,rakstīt,psát
2741,besitzen::V,лоны,mít
2742,besitzen::V,лоны,vlastnit
2743,besitzen::V,piederēt,mít
2744,besitzen::V,piederēt,vlastnit
2745,kaufen::V,ньӧбны,koupit
2746,kaufen::V,pirkt,koupit
2747,verkaufen::V,вузавны,prodat
2748,verkaufen::V,pārdot,prodat
2749,bezahlen::V,мынтыны,zaplatit
2750,bezahlen::V,мынтысьны,zaplatit
2751,bezahlen::V,apmaksāt,zaplatit
2752,zahlen::V,мынтыны,platit
2753,zahlen::V,maksāt,platit
2754,beherrschen::V,ас улын кутны,ovládat
2755,beherrschen::V,valdīt,ovládat
2756,ertragen::V,пыкны,snést
2757,ertragen::V,лэптыны,snést
2758,ertragen::V,panest,snést
2759,ertragen::V,paciest,snést
