,Concept_ID,cs,lv
2299,binden::V,přivázat,гӧрддзавны
2300,binden::V,přivázat,кӧртавны
2301,binden::V,přivázat,siet
2302,binden::V,přivázat,aptīt
2303,stecken::V,strčit,сюйны
2304,stecken::V,strčit,bāzt
2305,stecken::V,strčit,spraust
2306,brechen::V,lomit,чегны
2307,brechen::V,lomit,lauzt
2308,brechen::V,lomit,lauzīt
2309,klopfen::V,ťukat,камгыны
2310,klopfen::V,ťukat,klauvēt
2311,klopfen::V,klepat,камгыны
2312,klopfen::V,klepat,klauvēt
2313,hauen::V,bít,нӧйнты
2314,hauen::V,bít,кучкыны
2315,hauen::V,bít,cirst
2316,hauen::V,bít,dauzīt
2317,kleben::V,lepit,лемавны
2318,kleben::V,lepit,ляскавны
2319,kleben::V,lepit,līmēt
2320,kleben::V,lepit,lipināt
2321,reiben::V,třít,тільны
2322,reiben::V,třít,зыравны
2323,reiben::V,třít,rīvēt
2324,reiben::V,třít,berzēt
2325,streichen::V,mazat,мавтны
2326,streichen::V,mazat,ziest
2327,streichen::V,mazat,triept
2328,schleifen::V,brousit,кеслыны
2329,schleifen::V,brousit,trīt
2330,schleifen::V,brousit,asināt
2331,schneiden::V,řezat,шырны
2332,schneiden::V,řezat,griezt
2333,schneiden::V,řezat,sagriezt
2334,schneiden::V,střihat,шырны
2335,schneiden::V,střihat,griezt
2336,schneiden::V,střihat,sagriezt
2337,rütteln::V,třást,легӧдны
2338,rütteln::V,třást,катлӧдлыны
2339,rütteln::V,třást,kratīt
2340,rütteln::V,třást,purināt
2341,rütteln::V,otřást,легӧдны
2342,rütteln::V,otřást,катлӧдлыны
2343,rütteln::V,otřást,kratīt
2344,rütteln::V,otřást,purināt
2345,schütteln::V,třást,тракӧдны
2346,schütteln::V,třást,kratīt
2347,schütteln::V,zatřást,тракӧдны
2348,schütteln::V,zatřást,kratīt
2349,schwenken::V,mávat,ӧвтны
2350,schwenken::V,mávat,шенасьны
2351,schwenken::V,mávat,vēzēt
2352,schwenken::V,mávat,vēcināt
2353,schütten::V,nasypat,кисьтны
2354,schütten::V,nasypat,bērt
2355,füllen::V,naplnit,тыртны
2356,füllen::V,naplnit,pildīt
2357,füllen::V,naplnit,piepildīt
2358,einwickeln::V,zavinout,тубыртны
2359,einwickeln::V,zavinout,ietīt
2360,tragen::V,nést,нуны
2361,tragen::V,nést,nest
2362,schleppen::V,vléct,кыскавны
2363,schleppen::V,vléct,stiept
2364,schleppen::V,vléct,staipīt
2365,ziehen::V,tahat,кыскыны
2366,ziehen::V,tahat,vilkt
2367,ziehen::V,táhnout,кыскыны
2368,ziehen::V,táhnout,vilkt
2369,aufbewahren::V,schovat,видзны
2370,aufbewahren::V,schovat,glabāt
2371,aufbewahren::V,schovat,uzglabāt
2372,werfen::V,házet,чӧвтны
2373,werfen::V,házet,шыбитны
2374,werfen::V,házet,mest
2375,werfen::V,házet,sviest
2376,fangen::V,chytat,кутны
2377,fangen::V,chytat,ķert
2378,fangen::V,chytat,uzķert
2379,packen::V,uchvátit,босьтны
2380,packen::V,uchvátit,paķert
2381,packen::V,uchvátit,satvert
2382,verstecken::V,schovat,дзебны
2383,verstecken::V,schovat,slēpt
2384,verstecken::V,schovat,noglabāt
2385,teilen::V,rozdělit,юкны
2386,teilen::V,rozdělit,dalīt
2387,schicken::V,posílat,ыстыны
2388,schicken::V,posílat,sūtīt
2389,schicken::V,posílat,atsūtīt
2390,bringen::V,přinést,вайны
2391,bringen::V,přinést,atvest
2392,hinzufügen::V,připojit,содтыны
2393,hinzufügen::V,připojit,pievienot
2394,bekommen::V,dostat,босьтны
2395,bekommen::V,dostat,dabūt
2396,erhalten::V,uchovat,босьтны
2397,erhalten::V,uchovat,saņemt
2398,nehmen::V,vzít,босьтны
2399,nehmen::V,vzít,ņemt
2400,nehmen::V,vzít,paņemt
2401,wählen::V,zvolit,бӧрйыны
2402,wählen::V,zvolit,ievēlēt
2403,auswählen::V,vybrat,бӧрйыны
2404,auswählen::V,vybrat,izvēlēt
2405,bewahren::V,uchránit,видзны
2406,bewahren::V,uchránit,saglabāt
2407,behindern::V,překážet,конйӧдлыны
2408,behindern::V,překážet,джӧмдӧдны
2409,behindern::V,překážet,kavēt
2410,behindern::V,překážet,aizkavēt
2411,verderben::V,zkazit,тшыкӧдны
2412,verderben::V,zkazit,sabojāt
2413,beschädigen::V,porušit,тшыкӧдны
2414,beschädigen::V,porušit,bojāt
2415,beschädigen::V,porušit,maitāt
2416,beschädigen::V,poškodit,тшыкӧдны
2417,beschädigen::V,poškodit,bojāt
2418,beschädigen::V,poškodit,maitāt
2419,zerbrechen::V,rozlámat,жуглыны
2420,zerbrechen::V,rozlámat,salauzt
2421,zerbrechen::V,rozlámat,sadauzīt
2422,zerreißen::V,roztrhnout,орӧдны
2423,zerreißen::V,roztrhnout,pārraut
2424,zerstören::V,zničit,жугӧдны
2425,zerstören::V,zničit,кисьтны
2426,zerstören::V,zničit,косявны
2427,zerstören::V,zničit,graut
2428,zerstören::V,zničit,sagraut
2429,verbrennen::V,spálit,сотны
2430,verbrennen::V,spálit,сотчыны
2431,verbrennen::V,spálit,dedzināt
2432,verbrennen::V,spálit,sadedzināt
2433,geben::V,dát,сетны
2434,geben::V,dát,dot
2435,geben::V,dát,padot
2436,reichen::V,podat,сетны
2437,reichen::V,podat,padot
2438,reichen::V,podat,sniegt
2439,schenken::V,darovat,козьнавны
2440,schenken::V,darovat,dāvāt
2441,schenken::V,darovat,dāvināt
2442,versprechen::V,slíbit,кыв сетны
2443,versprechen::V,slíbit,solīt
2444,versprechen::V,slíbit,apsolīt
2445,wünschen::V,přát,кӧсйыны
2446,wünschen::V,přát,vēlēt
2447,wünschen::V,přát,novēlēt
2448,loben::V,chválit,ошкыны
2449,loben::V,chválit,lielīt
2450,küssen::V,líbat,окавны
2451,küssen::V,líbat,bučot
2452,küssen::V,líbat,skūpstīt
2453,wiegen::V,chovat,гудрӧдлыны
2454,wiegen::V,chovat,šūpot
2455,wiegen::V,kolébat,гудрӧдлыны
2456,wiegen::V,kolébat,šūpot
2457,zudecken::V,přikrýt,веввттьыны
2458,zudecken::V,přikrýt,apklāt
2459,zudecken::V,přikrýt,aizsegt
2460,zudecken::V,přiklopit,веввттьыны
2461,zudecken::V,přiklopit,apklāt
2462,zudecken::V,přiklopit,aizsegt
2463,wecken::V,vzbudit,садьмӧдны
2464,wecken::V,vzbudit,чуксавны
2465,wecken::V,vzbudit,modināt
2466,zeigen::V,ukázat,петкӧдлыны
2467,zeigen::V,ukázat,rādīt
2468,führen::V,vést,нуӧдны
2469,führen::V,vést,vadīt
2470,lehren::V,učit,велӧдны
2471,lehren::V,učit,mācīt
2472,lehren::V,učit,iemācīt
2473,unterrichten::V,vyučovat,велӧдны
2474,unterrichten::V,vyučovat,apmācīt
2475,aufziehen::V,vychovat,быдтыны
2476,aufziehen::V,vychovat,uzaudzināt
2477,leiten::V,vodit,веськӧдлыны
2478,leiten::V,vodit,vadīt
2479,leiten::V,vodit,pārzināt
2480,antreiben::V,nutit,тэрмӧдны
2481,antreiben::V,nutit,urdīt
2482,antreiben::V,nutit,mudināt
2483,lassen::V,dát,тшӧктыны
2484,lassen::V,dát,ļaut
2485,einladen::V,pozvat,корны
2486,einladen::V,pozvat,ielūgt
2487,einladen::V,pozvat,aicināt
2488,vereinigen::V,spojit,ӧтувтны
2489,vereinigen::V,spojit,котыртны
2490,vereinigen::V,spojit,vienot
2491,vereinigen::V,spojit,apvienot
2492,besuchen::V,návštívit,волыны
2493,besuchen::V,návštívit,ветлыны
2494,besuchen::V,návštívit,apciemot
2495,treffen::V,potkat,вочаӧдны
2496,treffen::V,potkat,паныдавны
2497,treffen::V,potkat,satikt
2498,treffen::V,potkat,sastapt
2499,sich versammeln::V,shromáždit se,лӧсьӧдчыны
2500,sich versammeln::V,shromáždit se,salasīties
2501,sich versammeln::V,shromáždit se,sapulcēties
2502,spielen::V,hrát,ворсны
2503,spielen::V,hrát,spēlēt
2504,spielen::V,hrát,spēlēties
2505,singen::V,zpívat,сьывны
2506,singen::V,zpívat,dziedāt
2507,tanzen::V,tančit,йӧктыны
2508,tanzen::V,tančit,diet
2509,tanzen::V,tančit,dejot
2510,tanzen::V,tančit,dancot
2511,sich trennen::V,rozejít se,торйӧдчыны
2512,sich trennen::V,rozejít se,šķirties
2513,sich trennen::V,rozejít se,izšķirties
2514,verlassen::V,opustit,эновтны
2515,verlassen::V,opustit,atstāt
2516,retten::V,zachránit,видзны
2517,retten::V,zachránit,мездыны
2518,retten::V,zachránit,glābt
2519,bewachen::V,hlídat,видзны
2520,bewachen::V,hlídat,sargāt
2521,schützen::V,chránit,видзны
2522,schützen::V,chránit,pasargāt
2523,schützen::V,chránit,aizsargāt
2524,verteidigen::V,obhájit,дорйыны
2525,verteidigen::V,obhájit,aizstāvēt
2526,sich schlagen::V,bít se,косясьны
2527,sich schlagen::V,bít se,kauties
2528,sich schlagen::V,bít se,izkauties
2529,schießen::V,střílet,лыйны
2530,schießen::V,střílet,šaut
2531,schießen::V,střílet,šaudīt
2532,siegen::V,zvítězit,вермыны
2533,siegen::V,zvítězit,uzvarēt
2534,ärgern::V,zlobit,лӧгӧдны
2535,ärgern::V,zlobit,лёкмӧдны
2536,ärgern::V,zlobit,скӧрмӧдны
2537,ärgern::V,zlobit,sadusmot
2538,ärgern::V,pohoršit,лӧгӧдны
2539,ärgern::V,pohoršit,лёкмӧдны
2540,ärgern::V,pohoršit,скӧрмӧдны
2541,ärgern::V,pohoršit,sadusmot
2542,schlagen::V,udeřit,вартны
2543,schlagen::V,udeřit,sist
2544,schlagen::V,udeřit,triekt
2545,schlagen::V,praštit,вартны
2546,schlagen::V,praštit,sist
2547,schlagen::V,praštit,triekt
2548,treten::V,kopnout,лёгны
2549,treten::V,kopnout,майкны
2550,treten::V,kopnout,mīt
2551,treten::V,kopnout,paspert
2552,stechen::V,bodnout,бышткыны
2553,stechen::V,bodnout,durt
2554,stechen::V,píchnout,бышткыны
2555,stechen::V,píchnout,durt
2556,stoßen::V,strčit,тойлыны
2557,stoßen::V,strčit,йӧткавны
2558,stoßen::V,strčit,grūst
2559,stehlen::V,ukrást,гусявны
2560,stehlen::V,ukrást,zagt
2561,stören::V,vyrušit,падмӧдны
2562,stören::V,vyrušit,traucēt
2563,belästigen::V,obtěžovat,дӧзмӧдны
2564,belästigen::V,obtěžovat,apgrūtināt
2565,verbergen::V,skrýt,дзебны
2566,verbergen::V,skrýt,сайӧдны
2567,verbergen::V,skrýt,slēpt
2568,verbergen::V,skrýt,paslēpt
2569,täuschen::V,klamat,пӧръявны
2570,täuschen::V,klamat,ылӧдны
2571,täuschen::V,klamat,mānīt
2572,täuschen::V,klamat,maldināt
2573,betrügen::V,podvést,сӧрны
2574,betrügen::V,podvést,krāpt
2575,betrügen::V,podvést,apkrāpt
2576,töten::V,zabít,вины
2577,töten::V,zabít,nāvēt
2578,töten::V,zabít,nogalināt
2579,wohnen::V,bydlit,овны
2580,wohnen::V,bydlit,dzīvot
2581,arbeiten::V,pracovat,уджавны
2582,arbeiten::V,pracovat,strādāt
2583,arbeiten::V,pracovat,darboties
2584,sammeln::V,sebrat,чукӧртны
2585,sammeln::V,sebrat,vākt
2586,pflücken::V,česat,вотны
2587,pflücken::V,česat,ӧктыны
2588,pflücken::V,česat,raut
2589,pflücken::V,česat,plūkt
2590,jagen::V,uhonit,кыйсьыны
2591,jagen::V,uhonit,medīt
2592,fischen::V,chytat ryby,чери кыйны
2593,fischen::V,chytat ryby,zvejot
2594,fassen::V,ulovit,кутны
2595,fassen::V,ulovit,saķert
2596,hüten::V,pást,видзны
2597,hüten::V,pást,йирӧдны
2598,hüten::V,pást,ganīt
2599,treiben::V,hnát,вӧтлыны
2600,treiben::V,hnát,dzīt
2601,anbinden::V,přivázat,домавны
2602,anbinden::V,přivázat,piesiet
2603,anbinden::V,přivázat,piesaistīt
2604,füttern::V,krmit,вердны
2605,füttern::V,krmit,barot
2606,melken::V,dojit,лысьтыны
2607,melken::V,dojit,slaukt
2608,hacken::V,seknout,керавны
2609,hacken::V,seknout,kapāt
2610,gießen::V,zalít,киськавны
2611,gießen::V,zalít,liet
2612,gießen::V,zalít,laistīt
2613,reifen::V,uzrát,кисьмыны
2614,reifen::V,uzrát,briest
2615,zubereiten::V,připravit,дасьтыны
2616,zubereiten::V,připravit,taisīt
2617,zubereiten::V,připravit,gatavot
2618,kochen::V,vařit,пуны
2619,kochen::V,vařit,vārīt
2620,backen::V,péct,пӧжавны
2621,backen::V,péct,cept
2622,braten::V,smažit,пражитны
2623,braten::V,smažit,cept
2624,braten::V,smažit,cepināt
2625,umrühren::V,zamíchat,сорлавны
2626,umrühren::V,zamíchat,maisīt
2627,umrühren::V,zamíchat,apmaisīt
2628,stricken::V,plést,кӧртны
2629,stricken::V,plést,adīt
2630,nähen::V,šít,вурны
2631,nähen::V,šít,šūt
2632,färben::V,nabarvit,мичӧдны
2633,färben::V,nabarvit,краситны
2634,färben::V,nabarvit,krāsot
2635,färben::V,nabarvit,nokrāsot
2636,reinigen::V,očistit,весавны
2637,reinigen::V,očistit,tīrīt
2638,reinigen::V,očistit,attīrīt
2639,waschen::V,mýt,мыськыны
2640,waschen::V,mýt,mazgāt
2641,abwischen::V,utřít,чышкыны
2642,abwischen::V,utřít,noslaucīt
2643,spülen::V,spláchnout,пожъявны
2644,spülen::V,spláchnout,skalot
2645,fegen::V,zamést,чышкыны
2646,fegen::V,zamést,slaucīt
2647,kehren::V,mést,чышкыны
2648,kehren::V,mést,mēzt
2649,baden::V,koupat se,купайтчыны
2650,baden::V,koupat se,peldēties
2651,sich waschen::V,mýt se,мыссьыны
2652,sich waschen::V,mýt se,mazgāties
2653,ausziehen::V,svléct,пӧрччӧдны
2654,ausziehen::V,svléct,noģērbt
2655,anziehen::V,obléct,кӧмавны
2656,anziehen::V,obléct,пасьтавны
2657,anziehen::V,obléct,uzvilkt
2658,sich anziehen::V,oblékat se,пасьтасьны
2659,sich anziehen::V,oblékat se,apģērbties
2660,kämmen::V,učesat,сынавны
2661,kämmen::V,učesat,sukāt
2662,schmücken::V,ozdobit,мичмӧдны
2663,schmücken::V,ozdobit,rotāt
2664,schmücken::V,ozdobit,greznot
2665,sagen::V,říct,шуны
2666,sagen::V,říct,висьтавны
2667,sagen::V,říct,teikt
2668,sprechen::V,mluvit,сёрнитны
2669,sprechen::V,mluvit,runāt
2670,reden::V,hovořit,сёрнитны
2671,reden::V,hovořit,norunāt
2672,sich unterhalten::V,povídat se,сёрнитны
2673,sich unterhalten::V,povídat se,варовитны
2674,sich unterhalten::V,povídat se,sarunāties
2675,fragen::V,zeptat se,юавны
2676,fragen::V,zeptat se,jautāt
2677,bitten::V,prosit,корны
2678,bitten::V,prosit,lūgt
2679,bitten::V,prosit,prasīt
2680,erzählen::V,povídat,висьтавны
2681,erzählen::V,povídat,stāstīt
2682,mitteilen::V,sdělit,юӧртны
2683,mitteilen::V,sdělit,висьтавны
2684,mitteilen::V,sdělit,pavēstīt
2685,mitteilen::V,oznámit,юӧртны
2686,mitteilen::V,oznámit,висьтавны
2687,mitteilen::V,oznámit,pavēstīt
2688,nennen::V,nazvat,шуны
2689,nennen::V,nazvat,ним сетны
2690,nennen::V,nazvat,saukt
2691,rufen::V,volat,корны
2692,rufen::V,volat,saukt
2693,rufen::V,zavolat,корны
2694,rufen::V,zavolat,saukt
2695,prahlen::V,chlubit se,ошйысьны
2696,prahlen::V,chlubit se,lielīties
2697,übersetzen::V,přeložit,вуджӧдны
2698,übersetzen::V,přeložit,tulkot
2699,übersetzen::V,přeložit,pārtulkot
2700,denken::V,myslit,мӧвпавны
2701,denken::V,myslit,domāt
2702,glauben::V,věřit,эскыны
2703,glauben::V,věřit,ticēt
2704,bemerken::V,zpozorovat,казявны
2705,bemerken::V,zpozorovat,ievērot
2706,bemerken::V,zpozorovat,ieraudzīt
2707,erkennen::V,poznat,тӧдмавны
2708,erkennen::V,poznat,pazīt
2709,erkennen::V,poznat,atpazīt
2710,begreifen::V,pochopit,вежӧртны
2711,begreifen::V,pochopit,гӧгӧрвоны
2712,begreifen::V,pochopit,jēgt
2713,begreifen::V,pochopit,apjēgt
2714,verstehen::V,porozumět,вежӧртны
2715,verstehen::V,porozumět,гӧгӧрвоны
2716,verstehen::V,porozumět,saprast
2717,lernen::V,učit se,вeлöдчыны
2718,lernen::V,učit se,mācīties
2719,wissen::V,vědět,тӧдны
2720,wissen::V,vědět,zināt
2721,sich erinnern an::V,vzpomínat si na,казьтывны
2722,sich erinnern an::V,vzpomínat si na,дум вылӧ уськӧдны
2723,sich erinnern an::V,vzpomínat si na,atminēties
2724,vergessen::V,zapomínat,вунӧдны
2725,vergessen::V,zapomínat,mirst
2726,vergessen::V,zapomínat,aizmirst
2727,messen::V,měřit,муртавны
2728,messen::V,měřit,mērīt
2729,zählen::V,spočítat,лыддьыны
2730,zählen::V,spočítat,skaitīt
2731,rechnen::V,počítat,лыддьыны
2732,rechnen::V,počítat,rēķināt
2733,lesen::V,číst,лыддьыны
2734,lesen::V,číst,lasīt
2735,malen::V,malovat,серпасавны
2736,malen::V,malovat,gleznot
2737,zeichnen::V,rýsovat,серпасавны
2738,zeichnen::V,rýsovat,zīmēt
2739,schreiben::V,psát,гижны
2740,schreiben::V,psát,rakstīt
2741,besitzen::V,mít,лоны
2742,besitzen::V,mít,piederēt
2743,besitzen::V,vlastnit,лоны
2744,besitzen::V,vlastnit,piederēt
2745,kaufen::V,koupit,ньӧбны
2746,kaufen::V,koupit,pirkt
2747,verkaufen::V,prodat,вузавны
2748,verkaufen::V,prodat,pārdot
2749,bezahlen::V,zaplatit,мынтыны
2750,bezahlen::V,zaplatit,мынтысьны
2751,bezahlen::V,zaplatit,apmaksāt
2752,zahlen::V,platit,мынтыны
2753,zahlen::V,platit,maksāt
2754,beherrschen::V,ovládat,ас улын кутны
2755,beherrschen::V,ovládat,valdīt
2756,ertragen::V,snést,пыкны
2757,ertragen::V,snést,лэптыны
2758,ertragen::V,snést,panest
2759,ertragen::V,snést,paciest
