,Concept_ID,se,ko
5711,weinen::V,ря̄гкэ,울다
5712,weinen::V,лӯйхьке,울다
5713,schimpfen::V,skïelledh,꾸짖다
5714,schimpfen::V,bielkket,꾸짖다
5715,schimpfen::V,bealkit,꾸짖다
5716,schimpfen::V,pelkkiđ,꾸짖다
5717,schimpfen::V,kaddled,꾸짖다
5718,schimpfen::V,о̄а̄ҏҏтэ,꾸짖다
5719,sich ärgern::V,måarahtovvedh,화를내게 하다
5720,sich ärgern::V,suhttat,화를내게 하다
5721,sich ärgern::V,suhttat,화를내게 하다
5722,sich ärgern::V,suttâđ,화를내게 하다
5723,sich ärgern::V,iäd'duđ,화를내게 하다
5724,sich ärgern::V,suttâd,화를내게 하다
5725,sich ärgern::V,се̄ннтэ,화를내게 하다
5726,sich fürchten::V,bïlledh,두려원하다
5727,sich fürchten::V,repkiestidh,두려원하다
5728,sich fürchten::V,ballat,두려원하다
5729,sich fürchten::V,ballat,두려원하다
5730,sich fürchten::V,poollâđ,두려원하다
5731,sich fürchten::V,põõllâd,두려원하다
5732,sich fürchten::V,пэллэ,두려원하다
5733,fürchten::V,bïlledh,두려원하다
5734,fürchten::V,ballat,두려원하다
5735,fürchten::V,ballat,두려원하다
5736,fürchten::V,poollâđ,두려원하다
5737,fürchten::V,põõllâd,두려원하다
5738,fürchten::V,пэллэ,두려원하다
5739,fliehen::V,baataridh,도망치다
5740,fliehen::V,paahkanadtedh,도망치다
5741,fliehen::V,báhtarit,도망치다
5742,fliehen::V,báhtarit,도망치다
5743,fliehen::V,patâriđ,도망치다
5744,fliehen::V,čõ´ǩǩeed,도망치다
5745,fliehen::V,по̄а̄ччке,도망치다
5746,flüchten::V,tsåvvalidh,도주하다
5747,flüchten::V,báhtarit,도주하다
5748,flüchten::V,gárgidit,도주하다
5749,flüchten::V,kárgáđ,도주하다
5750,flüchten::V,uiddâd,도주하다
5751,flüchten::V,по̄а̄ччке,도주하다
5752,sehen::V,vuejnedh,보다
5753,sehen::V,vuojnnet,보다
5754,sehen::V,oaidnít,보다
5755,sehen::V,uái'niđ,보다
5756,sehen::V,vuei´nned,보다
5757,sehen::V,уййнэ,보다
5758,anschauen::V,aalpesidh,바라보다
5759,anschauen::V,vaarjedidh,바라보다
5760,anschauen::V,gehtjadit,바라보다
5761,anschauen::V,geahččat,바라보다
5762,anschauen::V,keččâđ,바라보다
5763,anschauen::V,ǩiččâd,바라보다
5764,anschauen::V,выльшхе,바라보다
5765,ansehen::V,gïehtjed,바라보다
5766,ansehen::V,ájttsat,바라보다
5767,ansehen::V,geahččat,바라보다
5768,ansehen::V,keččâđ,바라보다
5769,ansehen::V,ǩiččâd,바라보다
5770,ansehen::V,кӣххче,바라보다
5771,hören::V,govledh,듣다
5772,hören::V,gullat,듣다
5773,hören::V,gullat,듣다
5774,hören::V,kuullâđ,듣다
5775,hören::V,kuullâd,듣다
5776,hören::V,куллэ,듣다
5777,zuhören::V,goltelidh,듣다
5778,zuhören::V,gullut,듣다
5779,zuhören::V,liehket,듣다
5780,zuhören::V,guldalit,듣다
5781,zuhören::V,kuldâliđ,듣다
5782,zuhören::V,kuvddled,듣다
5783,zuhören::V,куллэ,듣다
5784,probieren::V,damtedh,시식하다
5785,probieren::V,smååhkedh,시식하다
5786,probieren::V,smáhkkut,시식하다
5787,probieren::V,geahččalit,시식하다
5788,probieren::V,njaddeđ,시식하다
5789,probieren::V,keččalistiđ,시식하다
5790,probieren::V,njâ´dded,시식하다
5791,probieren::V,кӣхчле,시식하다
5792,riechen::V,hepsedh,내새를맡다
5793,riechen::V,hapsijdit,내새를맡다
5794,riechen::V,háisut,내새를맡다
5795,riechen::V,apseđ,내새를맡다
5796,riechen::V,â´ppsed,내새를맡다
5797,riechen::V,аппьсе,내새를맡다
5798,fühlen::V,damtedh,느끼다
5799,fühlen::V,dåbddåt,느끼다
5800,fühlen::V,dovdat,느끼다
5801,fühlen::V,tubdâđ,느끼다
5802,fühlen::V,tobddâd,느끼다
5803,fühlen::V,куллэ,느끼다
5804,fühlen::V,туссвэ,느끼다
5805,fühlen::V,то̄ммтэ,느끼다
5806,scheinen::V,vååjnedh,...것같다
5807,scheinen::V,lijkkut,...것같다
5808,scheinen::V,oidnot,...것같다
5809,scheinen::V,dovdot,...것같다
5810,scheinen::V,va'ikkutiđ,...것같다
5811,scheinen::V,vaikkted,...것같다
5812,scheinen::V,ыдтӭ,...것같다
5813,zu sehen sein::V,vååjnedh,보이는
5814,zu sehen sein::V,vuojnnut,보이는
5815,zu sehen sein::V,oidnot,보이는
5816,zu sehen sein::V,oinuđ,보이는
5817,zu sehen sein::V,kue´stted,보이는
5818,zu sehen sein::V,кӯсстъе,보이는
5819,zu sehen sein::V,кӯссьтэ,보이는
5820,vernehmen::V,govledh,듣다
5821,vernehmen::V,govledh,들어서일다
5822,vernehmen::V,gullat,듣다
5823,vernehmen::V,gullat,들어서일다
5824,vernehmen::V,gullat,듣다
5825,vernehmen::V,gullat,들어서일다
5826,vernehmen::V,kuullâđ,듣다
5827,vernehmen::V,kuullâđ,들어서일다
5828,vernehmen::V,kuullâd,듣다
5829,vernehmen::V,kuullâd,들어서일다
5830,vernehmen::V,кулсэ,듣다
5831,vernehmen::V,кулсэ,들어서일다
5832,frieren::V,gåalodh,춥다
5833,frieren::V,goallot,춥다
5834,frieren::V,goallut,춥다
5835,frieren::V,kolmuđ,춥다
5836,frieren::V,kõlmmstõõllâd,춥다
5837,frieren::V,калльме,춥다
5838,tun::V,darjodh,하다
5839,tun::V,barggat,하다
5840,tun::V,dahkat,하다
5841,tun::V,porgâđ,하다
5842,tun::V,raajjâd,하다
5843,tun::V,лыххкэ,하다
5844,können::V,maehtedh,할주릴다
5845,können::V,ååjmedidh,할주릴다
5846,können::V,buktet,할주릴다
5847,können::V,veadjit,할주릴다
5848,können::V,vaijeeđ,할주릴다
5849,können::V,mä´tted,할주릴다
5850,können::V,vuei´tted,할주릴다
5851,können::V,вуэййе,할주릴다
5852,können::V,ма̄ххьтэ,할주릴다
5853,wollen::V,sïjhtedh,바라다
5854,wollen::V,sihtat,바라다
5855,wollen::V,hálijdit,바라다
5856,wollen::V,dáhttut,바라다
5857,wollen::V,háliidit,바라다
5858,wollen::V,halijdiđ,바라다
5859,wollen::V,tättad,바라다
5860,wollen::V,туввэ,바라다
5861,wollen::V,та̄ххтэ,바라다
5862,anfangen::V,aelkedh,시작하다
5863,anfangen::V,álgadit,시작하다
5864,anfangen::V,-goahtet,시작하다
5865,anfangen::V,álgit,시작하다
5866,anfangen::V,älgiđ,시작하다
5867,anfangen::V,a'lgâttiđ,시작하다
5868,anfangen::V,aalǥted,시작하다
5869,anfangen::V,олкхэ,시작하다
5870,anfangen::V,о̄а̄лкхэ,시작하다
5871,beenden::V,orrijidh,다하다
5872,beenden::V,låhpadit,다하다
5873,beenden::V,hiejttet,다하다
5874,beenden::V,loahpahit,다하다
5875,beenden::V,luoppâđ,다하다
5876,beenden::V,looppted,다하다
5877,beenden::V,луэппьтэ,다하다
5878,aufhören::V,sluvhtedh,그만두다
5879,aufhören::V,hiejttet,그만두다
5880,aufhören::V,heaitit,그만두다
5881,aufhören::V,šluhttet,그만두다
5882,aufhören::V,joskâđ,그만두다
5883,aufhören::V,jõskkâd,그만두다
5884,aufhören::V,puu´tted,그만두다
5885,aufhören::V,е̄сскэ,그만두다
5886,gelingen::V,lyhkestidh,성국하다
5887,gelingen::V,vuorbástuvvat,성국하다
5888,gelingen::V,lihkustuvvat,성국하다
5889,gelingen::V,lukkuđ,성국하다
5890,gelingen::V,o´nnsted,성국하다
5891,gelingen::V,выййтэ,성국하다
5892,geraten::V,sååjhtedh,잘되어가다
5893,geraten::V,gevvat,잘되어가다
5894,geraten::V,gártat,잘되어가다
5895,geraten::V,šaddat,잘되어가다
5896,geraten::V,latkiitiiđ,잘되어가다
5897,geraten::V,suuijâđ,잘되어가다
5898,geraten::V,šõddâd,잘되어가다
5899,geraten::V,оччтэдтэ,잘되어가다
5900,geraten::V,очендэдтэ,잘되어가다
5901,öffnen::V,rïhpestidh,열다
5902,öffnen::V,rahpat,열다
5903,öffnen::V,rabádit,열다
5904,öffnen::V,rahpat,열다
5905,öffnen::V,ávustiđ,열다
5906,öffnen::V,čuáv'diđ,열다
5907,öffnen::V,riččâd,열다
5908,öffnen::V,ää´veed,열다
5909,öffnen::V,čåu´dded,열다
5910,öffnen::V,а̄вьдэ,열다
5911,schließen::V,steegkedh,추측하다
5912,schließen::V,dahppat,추측하다
5913,schließen::V,gokčat,추측하다
5914,schließen::V,kiddiđ,추측하다
5915,schließen::V,toppâđ,추측하다
5916,schließen::V,kä´tted,추측하다
5917,schließen::V,тэ̄ффкэ,추측하다
5918,schließen::V,ка̄ххьтэ,추측하다
5919,stellen::V,bïejedh,세우다
5920,stellen::V,biejadit,세우다
5921,stellen::V,bidjat,세우다
5922,stellen::V,asâttiđ,세우다
5923,stellen::V,piijjâd,세우다
5924,stellen::V,cää´ǩǩed,세우다
5925,stellen::V,пыййе,세우다
5926,setzen::V,bïejedh,놓다
5927,setzen::V,biejadit,놓다
5928,setzen::V,bidjat,놓다
5929,setzen::V,i'štâttiđ,놓다
5930,setzen::V,piijjâd,놓다
5931,setzen::V,пыййе,놓다
5932,legen::V,bïejedh,눕히다
5933,legen::V,biedjat,눕히다
5934,legen::V,biejadit,눕히다
5935,legen::V,bidjat,눕히다
5936,legen::V,asâttiđ,눕히다
5937,legen::V,piijjâd,눕히다
5938,legen::V,пыййе,눕히다
5939,berühren::V,gaajesjidh,대다
5940,berühren::V,duohttat,대다
5941,berühren::V,giehtadit,대다
5942,berühren::V,guoskat,대다
5943,berühren::V,guoskkahit,대다
5944,berühren::V,kuos'kâđ,대다
5945,berühren::V,kuo'skâttiđ,대다
5946,berühren::V,nja'vhâstiđ,대다
5947,berühren::V,kuõskted,대다
5948,berühren::V,njaauksted,대다
5949,berühren::V,кӯсскэ,대다
5950,berühren::V,лыксаххьтэ,대다
5951,verbinden::V,ektiedidh,옝열하다
5952,verbinden::V,gårredidh,옝열하다
5953,verbinden::V,tjadnat,옝열하다
5954,verbinden::V,ovttastahttit,옝열하다
5955,verbinden::V,o'vtâstittiđ,옝열하다
5956,verbinden::V,lahteđ,옝열하다
5957,verbinden::V,lâ´htted,옝열하다
5958,verbinden::V,чӯллмдэ,옝열하다
5959,bedecken::V,gaptjedh,덮다
5960,bedecken::V,jávvet,덮다
5961,bedecken::V,gåbttjåt,덮다
5962,bedecken::V,gokčat,덮다
5963,bedecken::V,luáv'diđ,덮다
5964,bedecken::V,kä´tted,덮다
5965,bedecken::V,tu´vdded,덮다
5966,bedecken::V,аййдэ,덮다
5967,bedecken::V,тэ̄ффкэ,덮다
5968,bedecken::V,ка̄ххьтэ,덮다
5969,aufhängen::V,gævnjodh,매달다
5970,aufhängen::V,gæhtsasjidh,매달다
5971,aufhängen::V,gahtsot,매달다
5972,aufhängen::V,gatsostit,매달다
5973,aufhängen::V,heŋget,매달다
5974,aufhängen::V,heŋgiđ,매달다
5975,aufhängen::V,he'ŋgâstiđ,매달다
5976,aufhängen::V,kååccad,매달다
5977,aufhängen::V,коадсэ,매달다
5978,anzünden::V,tsïhkijehtedh,점화하다
5979,anzünden::V,buollidit,점화하다
5980,anzünden::V,tsahkkidit,점화하다
5981,anzünden::V,cahkkedit,점화하다
5982,anzünden::V,cokkiittiđ,점화하다
5983,anzünden::V,cõ´ǩǩted,점화하다
5984,anzünden::V,puâl'lted,점화하다
5985,anzünden::V,пуэллхэ,점화하다
5986,aufheben::V,bijjiedidh,위로올리다
5987,aufheben::V,låpptit,위로올리다
5988,aufheben::V,bajidit,위로올리다
5989,aufheben::V,pajediđ,위로올리다
5990,aufheben::V,pââi´ded,위로올리다
5991,aufheben::V,пайнэ,위로올리다
5992,zurücklassen::V,laehpedh,튀에남기다
5993,zurücklassen::V,guodet,튀에남기다
5994,zurücklassen::V,guođđit,튀에남기다
5995,zurücklassen::V,kyeđđiḋ,튀에남기다
5996,zurücklassen::V,kue´đđed,튀에남기다
5997,zurücklassen::V,кӯдтӭ,튀에남기다
5998,verlieren::V,dassedh,잃다
5999,verlieren::V,biestedh,잃다
6000,verlieren::V,masset,잃다
6001,verlieren::V,láhppet,잃다
6002,verlieren::V,láhppit,잃다
6003,verlieren::V,läppiđ,잃다
6004,verlieren::V,monâttiđ,잃다
6005,verlieren::V,lä´pped,잃다
6006,verlieren::V,rââ´ppted,잃다
6007,verlieren::V,ка̄дхэ,잃다
6008,verlieren::V,кӯдтъе,잃다
6009,fallen lassen::V,gahtjehtidh,떨어뜨리다
6010,fallen lassen::V,luojttet,떨어뜨리다
6011,fallen lassen::V,luojttalit,떨어뜨리다
6012,fallen lassen::V,gahčahit,떨어뜨리다
6013,fallen lassen::V,lyeš'tiđ,떨어뜨리다
6014,fallen lassen::V,kočâttiđ,떨어뜨리다
6015,fallen lassen::V,rõpsted,떨어뜨리다
6016,fallen lassen::V,kõõččted,떨어뜨리다
6017,fallen lassen::V,ёҏтэ,떨어뜨리다
6018,fallen lassen::V,кэчхэ,떨어뜨리다
6019,machen::V,daajhtodh,하다
6020,machen::V,dahkat,하다
6021,machen::V,dahkat,하다
6022,machen::V,rähtiđ,하다
6023,machen::V,raajjâd,하다
6024,machen::V,tue´j'jeed,하다
6025,machen::V,тӯййше,하다
6026,machen::V,ӣллькье,하다
6027,herstellen::V,skaepiedidh,제조하다
6028,herstellen::V,buvtadit,제조하다
6029,herstellen::V,dudjot,제조하다
6030,herstellen::V,a'mnâstiđ,제조하다
6031,herstellen::V,va'lmâštiđ,제조하다
6032,herstellen::V,vaalmšted,제조하다
6033,herstellen::V,лыххкэ,제조하다
6034,herstellen::V,ӣллькье,제조하다
6035,bauen::V,bigkedh,짓다
6036,bauen::V,biggit,짓다
6037,bauen::V,ráhkadit,짓다
6038,bauen::V,huksiđ,짓다
6039,bauen::V,raajjâd,짓다
6040,bauen::V,тӯййше,짓다
6041,reparieren::V,davvodh,수셩자다
6042,reparieren::V,divvot,수셩자다
6043,reparieren::V,divvut,수셩자다
6044,reparieren::V,tivvoođ,수셩자다
6045,reparieren::V,čihtâđ,수셩자다
6046,reparieren::V,teevvad,수셩자다
6047,reparieren::V,чиннэ,수셩자다
6048,verbessern::V,bueriedidh,정정하다
6049,verbessern::V,báredit,정정하다
6050,verbessern::V,buoredit,정정하다
6051,verbessern::V,buoridit,정정하다
6052,verbessern::V,pye'rediđ,정정하다
6053,verbessern::V,pue´reed,정정하다
6054,verbessern::V,шӣгнэ,정정하다
6055,ändern::V,jeatjahtehtedh,바꾸다
6056,ändern::V,rievddadit,바꾸다
6057,ändern::V,muhttit,바꾸다
6058,ändern::V,molsut,바꾸다
6059,ändern::V,mutteđ,바꾸다
6060,ändern::V,mu´tted,바꾸다
6061,ändern::V,вуайхе,바꾸다
6062,ändern::V,ка̄вьсе,바꾸다
6063,graben::V,berkedh,파다
6064,graben::V,kroehkedh,파다
6065,graben::V,bállet,파다
6066,graben::V,goaivut,파다
6067,graben::V,roggat,파다
6068,graben::V,kuái'vuđ,파다
6069,graben::V,rääppad,파다
6070,graben::V,kuäivvad,파다
6071,graben::V,ра̄бпэ,파다
6072,graben::V,куаййве,파다
6073,beugen::V,sojjedidh,구부리다
6074,beugen::V,såjådit,구부리다
6075,beugen::V,sojahit,구부리다
6076,beugen::V,sujâttiđ,구부리다
6077,beugen::V,kå´mrded,구부리다
6078,beugen::V,njikklõõttâd,구부리다
6079,beugen::V,сойхьтэ,구부리다
6080,beugen::V,то̄а̄ххкэ,구부리다
6081,beugen::V,нигклаххьтэ,구부리다
6082,biegen::V,sojjehtidh,굽히다
6083,biegen::V,såjådit,굽히다
6084,biegen::V,niejddet,굽히다
6085,biegen::V,sojahit,굽히다
6086,biegen::V,čipteđ,굽히다
6087,biegen::V,soojted,굽히다
6088,biegen::V,сойхьтэ,굽히다
6089,drehen::V,jårrehtidh,회전
6090,drehen::V,bådnjåt,회전
6091,drehen::V,botnjat,회전
6092,drehen::V,jurâttiđ,회전
6093,drehen::V,jåårǥlâ´tted,회전
6094,drehen::V,чоӊӊтэ,회전
6095,wenden::V,jarkelidh,회전시키다
6096,wenden::V,jårggålit,회전시키다
6097,wenden::V,jorgalit,회전시키다
6098,wenden::V,jurgâliđ,회전시키다
6099,wenden::V,jåårǥlâ´tted,회전시키다
6100,wenden::V,вӣррлаххътэ,회전시키다
6101,wenden::V,ка̄вьсе,회전시키다
6102,umdrehen::V,jarkedh,회전시키다
6103,umdrehen::V,måttsåstit,회전시키다
6104,umdrehen::V,botnjat,회전시키다
6105,umdrehen::V,jorgođ,회전시키다
6106,umdrehen::V,jårǥsted,회전시키다
6107,umdrehen::V,коамьхе,회전시키다
6108,umdrehen::V,калльтлэ,회전시키다
6109,heben::V,luknjedh,일으아키다
6110,heben::V,baavhkestidh,일으아키다
6111,heben::V,bajedit,일으아키다
6112,heben::V,loktet,일으아키다
6113,heben::V,bajidit,일으아키다
6114,heben::V,pajediđ,일으아키다
6115,heben::V,kokkiđ,일으아키다
6116,heben::V,kaggâd,일으아키다
6117,heben::V,pââ´jeed,일으아키다
6118,heben::V,пайнэ,일으아키다
6119,heben::V,пайнэллэ,일으아키다
6120,hochheben::V,lutnjedh,틀어올리다
6121,hochheben::V,låggŋit,틀어올리다
6122,hochheben::V,loktet,틀어올리다
6123,hochheben::V,pajediđ,틀어올리다
6124,hochheben::V,kuåstteed,틀어올리다
6125,hochheben::V,пайнэ,틀어올리다
6126,ergreifen::V,fihkelidh,잡다
6127,ergreifen::V,sårjjot,잡다
6128,ergreifen::V,doahppit,잡다
6129,ergreifen::V,fáhtet,잡다
6130,ergreifen::V,tuáppuđ,잡다
6131,ergreifen::V,poppâ´tted,잡다
6132,ergreifen::V,каццсе,잡다
6133,ergreifen::V,туэрркэ,잡다
6134,ergreifen::V,ро̄а̄ппчье,잡다
6135,halten::V,steeredh,잡다
6136,halten::V,utniedidh,잡다
6137,halten::V,anedit,잡다
6138,halten::V,adnalit,잡다
6139,halten::V,doallat,잡다
6140,halten::V,toollâd,잡다
6141,halten::V,tue´rjjeed,잡다
6142,halten::V,туаррье,잡다
6143,drücken::V,dïelkestidh,누르다
6144,drücken::V,dieddet,누르다
6145,drücken::V,deaddit,누르다
6146,drücken::V,čárvet,누르다
6147,drücken::V,čárvuđ,누르다
6148,drücken::V,čärvvad,누르다
6149,drücken::V,teä´d'ded,누르다
6150,drücken::V,пе̄ррэ,누르다
6151,drücken::V,ра̄ппче,누르다
6152,schieben::V,vuetjedh,밀다
6153,schieben::V,sjáhtjat,밀다
6154,schieben::V,cáhkit,밀다
6155,schieben::V,cuggâđ,밀다
6156,schieben::V,oi´ǧǧeed,밀다
6157,schieben::V,оййкье,밀다
6158,kratzen::V,våhtsodh,긁다
6159,kratzen::V,skreepedh,긁다
6160,kratzen::V,ruohkkat,긁다
6161,kratzen::V,ruohkastit,긁다
6162,kratzen::V,gazzut,긁다
6163,kratzen::V,kazzođ,긁다
6164,kratzen::V,võckkâd,긁다
6165,kratzen::V,кышшкэ,긁다
6166,kratzen::V,каххьце,긁다
6167,lecken::V,njåalodh,핥다
6168,lecken::V,njoallot,핥다
6169,lecken::V,njolodit,핥다
6170,lecken::V,njuálluđ,핥다
6171,lecken::V,njuällad,핥다
6172,lecken::V,нюаллэ,핥다
6173,beißen::V,gaektjedh,물다
6174,beißen::V,gássket,물다
6175,beißen::V,gáskestit,물다
6176,beißen::V,gáskit,물다
6177,beißen::V,käskiđ,물다
6178,beißen::V,kä´cǩǩed,물다
6179,beißen::V,ка̄ццьке,물다
6180,abreißen::V,bïhkedh,
6181,abreißen::V,gajkkot,
6182,abreißen::V,gaikkihit,
6183,abreißen::V,roottâđ,
6184,abreißen::V,ra´šǩǩeed,
6185,abreißen::V,rååttad,
6186,abreißen::V,ро̄дтҍе,
6187,abreißen::V,пӯттҍкье,
6188,abschneiden::V,tjoehpestidh,귾어내다
6189,abschneiden::V,jallat,귾어내다
6190,abschneiden::V,čuohppat,귾어내다
6191,abschneiden::V,jogâldiđ,귾어내다
6192,abschneiden::V,geerelidh,귾어내다
6193,abschneiden::V,е̄дтэ,귾어내다
6194,abschneiden::V,е̄дтлэ,귾어내다
6195,binden::V,gårredidh,매다
6196,binden::V,tjadnat,매다
6197,binden::V,gárrat,매다
6198,binden::V,čoonnâđ,매다
6199,binden::V,čõõnnâd,매다
6200,binden::V,čuõlmmâd,매다
6201,binden::V,ко̄ррэ,매다
6202,binden::V,чӯллмдэ,매다
6203,binden::V,ко̄а̄ррэ,매다
6204,stecken::V,rïjtedh,찌르다
6205,stecken::V,tsævkkat,찌르다
6206,stecken::V,cáhkit,찌르다
6207,stecken::V,cuggâđ,찌르다
6208,stecken::V,čuõ´ǧ'ǧeed,찌르다
6209,stecken::V,чогксэ,찌르다
6210,stecken::V,це̄ӈькхэ,찌르다
6211,brechen::V,dåajodh,금
6212,brechen::V,tsåapkodh,금
6213,brechen::V,doaddjut,금
6214,brechen::V,cuvket,금
6215,brechen::V,moorrâđ,금
6216,brechen::V,mu´rdded,금
6217,brechen::V,муррьтэ,금
6218,klopfen::V,beenghkedh,치다
6219,klopfen::V,goalkkalit,치다
6220,klopfen::V,tsábbmet,치다
6221,klopfen::V,goalkit,치다
6222,klopfen::V,skoalkit,치다
6223,klopfen::V,skuá'lkuttiđ,치다
6224,klopfen::V,kuälkted,치다
6225,klopfen::V,та̄гкэ,치다
6226,hauen::V,beenghkedh,때리다
6227,hauen::V,tjuollat,때리다
6228,hauen::V,čuollat,때리다
6229,hauen::V,čurmâđ,때리다
6230,hauen::V,čâ´cǩǩed,때리다
6231,hauen::V,та̄гкэ,때리다
6232,hauen::V,ва̄сстэ,때리다
6233,kleben::V,njamkedh,들러붙다
6234,kleben::V,dædnjodit,들러붙다
6235,kleben::V,liibmet,들러붙다
6236,kleben::V,taṃadiđ,들러붙다
6237,kleben::V,li´jmmjed,들러붙다
6238,kleben::V,нямхэ,들러붙다
6239,reiben::V,daanjedh,문지르다
6240,reiben::V,ruvvit,문지르다
6241,reiben::V,ruvvet,문지르다
6242,reiben::V,fiärruđ,문지르다
6243,reiben::V,heârrad,문지르다
6244,reiben::V,ru´vvjed,문지르다
6245,reiben::V,е̄ррэ,문지르다
6246,streichen::V,daejdedh,쓰다듬다
6247,streichen::V,badtjadidh,쓰다듬다
6248,streichen::V,vuojddat,쓰다듬다
6249,streichen::V,málet,쓰다듬다
6250,streichen::V,njuohtat,쓰다듬다
6251,streichen::V,njuottâđ,쓰다듬다
6252,streichen::V,puák'suđ,쓰다듬다
6253,streichen::V,påhssad,쓰다듬다
6254,streichen::V,мо̄а̄шшэ,쓰다듬다
6255,schleifen::V,slijhpedh,갈다
6256,schleifen::V,sadjet,갈다
6257,schleifen::V,sadjit,갈다
6258,schleifen::V,šliipet,갈다
6259,schleifen::V,saijeeđ,갈다
6260,schleifen::V,sââjjad,갈다
6261,schleifen::V,tabǯsted,갈다
6262,schleifen::V,то̄а̄мчсе,갈다
6263,schneiden::V,bietskedh,베다
6264,schneiden::V,suoddat,베다
6265,schneiden::V,tjuohppat,베다
6266,schneiden::V,biesskedit,베다
6267,schneiden::V,čuohppat,베다
6268,schneiden::V,čuop'pâđ,베다
6269,schneiden::V,čuõp'pâd,베다
6270,schneiden::V,е̄дтэ,베다
6271,schneiden::V,пе̄ррэ,베다
6272,schneiden::V,чӯххпэ,베다
6273,rütteln::V,firredh,흔들다
6274,rütteln::V,doargestit,흔들다
6275,rütteln::V,šluvgit,흔들다
6276,rütteln::V,pušteđ,흔들다
6277,rütteln::V,pu´štted,흔들다
6278,rütteln::V,пушшьтэ,흔들다
6279,schütteln::V,firredh,흔들다
6280,schütteln::V,sjavnnjet,흔들다
6281,schütteln::V,sillnat,흔들다
6282,schütteln::V,skullhet,흔들다
6283,schütteln::V,salkalit,흔들다
6284,schütteln::V,pušteđ,흔들다
6285,schütteln::V,pu´štted,흔들다
6286,schütteln::V,пушшьтэ,흔들다
6287,schwenken::V,svinhtedh,흔들다
6288,schwenken::V,svikkastit,흔들다
6289,schwenken::V,šlivgut,흔들다
6290,schwenken::V,hiä'iluttiđ,흔들다
6291,schwenken::V,heeilted,흔들다
6292,schwenken::V,маххъе,흔들다
6293,schütten::V,gurhkedh,따르다
6294,schütten::V,hállit,따르다
6295,schütten::V,liejkkit,따르다
6296,schütten::V,leškiđ,따르다
6297,schütten::V,virâttiđ,따르다
6298,schütten::V,väällad,따르다
6299,schütten::V,ва̄ллэ,따르다
6300,füllen::V,dievhtedh,담다
6301,füllen::V,dievddet,담다
6302,füllen::V,deavdit,담다
6303,füllen::V,tevdiđ,담다
6304,füllen::V,tiudded,담다
6305,füllen::V,тӣввтэ,담다
6306,einwickeln::V,gïesedh,싸다
6307,einwickeln::V,giessat,싸다
6308,einwickeln::V,gárrat,싸다
6309,einwickeln::V,giessat,싸다
6310,einwickeln::V,gurpat,싸다
6311,einwickeln::V,kiessâđ,싸다
6312,einwickeln::V,ǩiõssâd,싸다
6313,einwickeln::V,кӣссэ,싸다
6314,tragen::V,guedtedh,지우다
6315,tragen::V,guoddet,지우다
6316,tragen::V,guoddit,지우다
6317,tragen::V,kyed'diđ,지우다
6318,tragen::V,kue´d'ded,지우다
6319,tragen::V,кӯннҌтэ,지우다
6320,schleppen::V,fatnehtidh,끌다
6321,schleppen::V,sliehpit,끌다
6322,schleppen::V,feastit,끌다
6323,schleppen::V,vie'šidiđ,끌다
6324,schleppen::V,hinnađ,끌다
6325,schleppen::V,nje´ʒʒed,끌다
6326,schleppen::V,чуввкэ,끌다
6327,ziehen::V,giesedh,당기다
6328,ziehen::V,giesset,당기다
6329,ziehen::V,geassit,당기다
6330,ziehen::V,keessiđ,당기다
6331,ziehen::V,ǩie´ssed,당기다
6332,ziehen::V,ке̄ссе,당기다
6333,aufbewahren::V,vöörhkedh,간직하다
6334,aufbewahren::V,vuorkkit,간직하다
6335,aufbewahren::V,seailluhit,간직하다
6336,aufbewahren::V,siä'iluttiđ,간직하다
6337,aufbewahren::V,seeilted,간직하다
6338,aufbewahren::V,рӯкнэ,간직하다
6339,werfen::V,slampestidh,던지다
6340,werfen::V,bálkkot,던지다
6341,werfen::V,suhppet,던지다
6342,werfen::V,šlivgiđ,던지다
6343,werfen::V,čeâǥǥted,던지다
6344,werfen::V,суэххпэ,던지다
6345,fangen::V,bivtedh,밥다
6346,fangen::V,giddit,밥다
6347,fangen::V,bivdit,밥다
6348,fangen::V,toppiđ,밥다
6349,fangen::V,tää´vted,밥다
6350,fangen::V,та̄бпэ,밥다
6351,fangen::V,со̄а̄гкэ,밥다
6352,packen::V,doerelidh,쥐다
6353,packen::V,kreemsedh,쥐다
6354,packen::V,doahppit,쥐다
6355,packen::V,doahput,쥐다
6356,packen::V,tuáppuđ,쥐다
6357,packen::V,ká'ivâstiđ,쥐다
6358,packen::V,tää´vted,쥐다
6359,packen::V,каццсе,쥐다
6360,packen::V,туэрркэ,쥐다
6361,packen::V,ро̄а̄ппчье,쥐다
6362,verstecken::V,tjïekedh,숨기다
6363,verstecken::V,tjiehkat,숨기다
6364,verstecken::V,čiehkat,숨기다
6365,verstecken::V,čieḥâđ,숨기다
6366,verstecken::V,peittad,숨기다
6367,verstecken::V,пе̄йхьтэ,숨기다
6368,teilen::V,juekedh,나누다
6369,teilen::V,juohket,나누다
6370,teilen::V,juohkit,나누다
6371,teilen::V,jyeḥiđ,나누다
6372,teilen::V,jue´ǩǩed,나누다
6373,teilen::V,ю̄гке,나누다
6374,teilen::V,ра̄ттҍке,나누다
6375,schicken::V,saadtodh,보내다
6376,schicken::V,sáddit,보내다
6377,schicken::V,sáddet,보내다
