,Concept_ID,lv,bn
1988,berühren::V,aizskart,স্পর্শ করা
1989,verbinden::V,йитны,সংযুক্ত করা
1990,verbinden::V,saistīt,সংযুক্ত করা
1991,verbinden::V,savienot,সংযুক্ত করা
1992,bedecken::V,вевттьыны,ঢাকা
1993,bedecken::V,apsegt,ঢাকা
1994,bedecken::V,pārsegt,ঢাকা
1995,aufhängen::V,ӧшӧдны,ঝুলানো
1996,aufhängen::V,джагӧдны,ঝুলানো
1997,aufhängen::V,uzkārt,ঝুলানো
1998,anzünden::V,ӧзтыны,জ্বালান
1999,anzünden::V,aizdegt,জ্বালান
2000,anzünden::V,aizdedzināt,জ্বালান
2001,aufheben::V,чеччӧдны,কুড়াইয়া তোলা
2002,aufheben::V,сувтӧдны,কুড়াইয়া তোলা
2003,aufheben::V,pacelt,কুড়াইয়া তোলা
2004,zurücklassen::V,кольны,পরিত্যাগ করা
2005,zurücklassen::V,atstāt,পরিত্যাগ করা
2006,verlieren::V,воштыны,হারান
2007,verlieren::V,zaudēt,হারান
2008,verlieren::V,pazaudēt,হারান
2009,fallen lassen::V,уськӧдны,ফেলা
2010,fallen lassen::V,nomest,ফেলা
2011,machen::V,вӧчны,গঠন করা
2012,machen::V,лӧсьӧдны,গঠন করা
2013,machen::V,darīt,গঠন করা
2014,herstellen::V,лӧсьӧдны,সৃষ্টি করা
2015,herstellen::V,ražot,সৃষ্টি করা
2016,herstellen::V,izgatavot,সৃষ্টি করা
2017,bauen::V,лэптыны,নির্মাণ করা
2018,bauen::V,celt,নির্মাণ করা
2019,bauen::V,būvēt,নির্মাণ করা
2020,reparieren::V,дзоньтавны,মেরামত করা
2021,reparieren::V,labot,মেরামত করা
2022,reparieren::V,remontēt,মেরামত করা
2023,verbessern::V,бурмӧдны,উন্নতিলাভ করা
2024,verbessern::V,labot,উন্নতিলাভ করা
2025,verbessern::V,izlabot,উন্নতিলাভ করা
2026,ändern::V,вежны,পরিবর্তিত করা
2027,ändern::V,mainīt,পরিবর্তিত করা
2028,graben::V,кодйыны,খনন করা
2029,graben::V,rakt,খনন করা
2030,beugen::V,куснявны,নোয়া
2031,beugen::V,liekt,নোয়া
2032,biegen::V,куснявны,নোয়া
2033,biegen::V,liekt,নোয়া
2034,drehen::V,бергӧдлыны,ঘোরান
2035,drehen::V,griezt,ঘোরান
2036,wenden::V,бергӧдны,উলটাইয়া দেত্তয়া
2037,wenden::V,apgriezt,উলটাইয়া দেত্তয়া
2038,umdrehen::V,бергӧдны,উলটানো
2039,umdrehen::V,apgriezt,উলটানো
2040,heben::V,лэптыны,উত্তোলন করা
2041,heben::V,celt,উত্তোলন করা
2042,heben::V,cilāt,উত্তোলন করা
2043,heben::V,pacelt,উত্তোলন করা
2044,hochheben::V,кыпӧдны,উঁচু করা
2045,hochheben::V,pacelt,উঁচু করা
2046,ergreifen::V,кутны,দখল করা
2047,ergreifen::V,paķert,দখল করা
2048,ergreifen::V,satvert,দখল করা
2049,halten::V,кутны,ধরা
2050,halten::V,turēt,ধরা
2051,halten::V,saturēt,ধরা
2052,drücken::V,личкыны,টেপা
2053,drücken::V,топӧдны,টেপা
2054,drücken::V,spiest,টেপা
2055,schieben::V,ӧтдортны,ঠেলা
2056,schieben::V,йӧткыштны,ঠেলা
2057,schieben::V,stumt,ঠেলা
2058,kratzen::V,гуджӧдны,চাঁচা
2059,kratzen::V,kasīt,চাঁচা
2060,kratzen::V,skrāpēt,চাঁচা
2061,lecken::V,нювны,চাটা
2062,lecken::V,lakt,চাটা
2063,lecken::V,laizīt,চাটা
2064,beißen::V,курччыны,দংশন করা
2065,beißen::V,kost,দংশন করা
2066,abreißen::V,орӧдны,বিচ্ছিন্ন করা
2067,abreißen::V,atraut,বিচ্ছিন্ন করা
2068,abreißen::V,atplēst,বিচ্ছিন্ন করা
2069,abschneiden::V,вундавны,বিচ্ছিন্ন করা
2070,abschneiden::V,nogriezt,বিচ্ছিন্ন করা
2071,binden::V,гӧрддзавны,বন্ধন করা
2072,binden::V,кӧртавны,বন্ধন করা
2073,binden::V,siet,বন্ধন করা
2074,binden::V,aptīt,বন্ধন করা
2075,stecken::V,сюйны,বিদ্ধ করা
2076,stecken::V,bāzt,বিদ্ধ করা
2077,stecken::V,spraust,বিদ্ধ করা
2078,brechen::V,чегны,ভাঙা
2079,brechen::V,lauzt,ভাঙা
2080,brechen::V,lauzīt,ভাঙা
2081,klopfen::V,камгыны,আঘাত করা
2082,klopfen::V,klauvēt,আঘাত করা
2083,hauen::V,нӧйнты,আঘাত করা
2084,hauen::V,кучкыны,আঘাত করা
2085,hauen::V,cirst,আঘাত করা
2086,hauen::V,dauzīt,আঘাত করা
2087,kleben::V,лемавны,সাঁটা
2088,kleben::V,ляскавны,সাঁটা
2089,kleben::V,līmēt,সাঁটা
2090,kleben::V,lipināt,সাঁটা
2091,reiben::V,тільны,ঘষা
2092,reiben::V,зыравны,ঘষা
2093,reiben::V,rīvēt,ঘষা
2094,reiben::V,berzēt,ঘষা
2095,streichen::V,мавтны,ছড়াইয়া
2096,streichen::V,ziest,ছড়াইয়া
2097,streichen::V,triept,ছড়াইয়া
2098,schleifen::V,кеслыны,ধার দেওয়া
2099,schleifen::V,trīt,ধার দেওয়া
2100,schleifen::V,asināt,ধার দেওয়া
2101,schneiden::V,шырны,কাটা
2102,schneiden::V,griezt,কাটা
2103,schneiden::V,sagriezt,কাটা
2104,rütteln::V,легӧдны,নাড়ান
2105,rütteln::V,катлӧдлыны,নাড়ান
2106,rütteln::V,kratīt,নাড়ান
2107,rütteln::V,purināt,নাড়ান
2108,schütteln::V,тракӧдны,নড়া
2109,schütteln::V,kratīt,নড়া
2110,schwenken::V,ӧвтны,দোলা
2111,schwenken::V,шенасьны,দোলা
2112,schwenken::V,vēzēt,দোলা
2113,schwenken::V,vēcināt,দোলা
2114,schütten::V,кисьтны,বর্ষণ করা
2115,schütten::V,bērt,বর্ষণ করা
2116,füllen::V,тыртны,পরিপূর্ণ করা
2117,füllen::V,pildīt,পরিপূর্ণ করা
2118,füllen::V,piepildīt,পরিপূর্ণ করা
2119,einwickeln::V,тубыртны,মুড়া
2120,einwickeln::V,ietīt,মুড়া
2121,tragen::V,нуны,বহন করা
2122,tragen::V,nest,বহন করা
2123,schleppen::V,кыскавны,টানা
2124,schleppen::V,stiept,টানা
2125,schleppen::V,staipīt,টানা
2126,ziehen::V,кыскыны,টানা
2127,ziehen::V,vilkt,টানা
2128,aufbewahren::V,видзны,রাখা
2129,aufbewahren::V,glabāt,রাখা
2130,aufbewahren::V,uzglabāt,রাখা
2131,werfen::V,чӧвтны,ছুড়া
2132,werfen::V,шыбитны,ছুড়া
2133,werfen::V,mest,ছুড়া
2134,werfen::V,sviest,ছুড়া
2135,fangen::V,кутны,লোফা
2136,fangen::V,ķert,লোফা
2137,fangen::V,uzķert,লোফা
2138,packen::V,босьтны,ধরা
2139,packen::V,paķert,ধরা
2140,packen::V,satvert,ধরা
2141,verstecken::V,дзебны,গোপন করা
2142,verstecken::V,slēpt,গোপন করা
2143,verstecken::V,noglabāt,গোপন করা
2144,teilen::V,юкны,বিভক্ত করা
2145,teilen::V,dalīt,বিভক্ত করা
2146,schicken::V,ыстыны,প্রেরণ করা
2147,schicken::V,sūtīt,প্রেরণ করা
2148,schicken::V,atsūtīt,প্রেরণ করা
2149,bringen::V,вайны,আনা
2150,bringen::V,atvest,আনা
2151,hinzufügen::V,содтыны,একত্র করা
2152,hinzufügen::V,pievienot,একত্র করা
2153,bekommen::V,босьтны,পাওয়া
2154,bekommen::V,dabūt,পাওয়া
2155,erhalten::V,босьтны,পাওয়া
2156,erhalten::V,saņemt,পাওয়া
2157,nehmen::V,босьтны,নেওয়া
2158,nehmen::V,ņemt,নেওয়া
2159,nehmen::V,paņemt,নেওয়া
2160,wählen::V,бӧрйыны,বাছা
2161,wählen::V,ievēlēt,বাছা
2162,auswählen::V,бӧрйыны,বাছা
2163,auswählen::V,izvēlēt,বাছা
2164,bewahren::V,видзны,বাঁচাইয়া রাখা
2165,bewahren::V,saglabāt,বাঁচাইয়া রাখা
2166,behindern::V,конйӧдлыны,বাধা দেওয়া
2167,behindern::V,джӧмдӧдны,বাধা দেওয়া
2168,behindern::V,kavēt,বাধা দেওয়া
2169,behindern::V,aizkavēt,বাধা দেওয়া
2170,verderben::V,тшыкӧдны,নষ্ট করা
2171,verderben::V,sabojāt,নষ্ট করা
2172,beschädigen::V,тшыкӧдны,ক্ষতি করা
2173,beschädigen::V,bojāt,ক্ষতি করা
2174,beschädigen::V,maitāt,ক্ষতি করা
2175,zerbrechen::V,жуглыны,ভাঙ্গিয়া যাওয়া
2176,zerbrechen::V,salauzt,ভাঙ্গিয়া যাওয়া
2177,zerbrechen::V,sadauzīt,ভাঙ্গিয়া যাওয়া
2178,zerreißen::V,орӧдны,ছিঁড়া
2179,zerreißen::V,pārraut,ছিঁড়া
2180,zerstören::V,жугӧдны,বিনাশ করা
2181,zerstören::V,кисьтны,বিনাশ করা
2182,zerstören::V,косявны,বিনাশ করা
2183,zerstören::V,graut,বিনাশ করা
2184,zerstören::V,sagraut,বিনাশ করা
2185,verbrennen::V,сотны,দহন করা
2186,verbrennen::V,сотчыны,দহন করা
2187,verbrennen::V,dedzināt,দহন করা
2188,verbrennen::V,sadedzināt,দহন করা
2189,geben::V,сетны,দেওয়া
2190,geben::V,dot,দেওয়া
2191,geben::V,padot,দেওয়া
2192,reichen::V,сетны,দেওয়া
2193,reichen::V,padot,দেওয়া
2194,reichen::V,sniegt,দেওয়া
2195,schenken::V,козьнавны,উপহার দেত্তয়া
2196,schenken::V,dāvāt,উপহার দেত্তয়া
2197,schenken::V,dāvināt,উপহার দেত্তয়া
2198,versprechen::V,кыв сетны,প্রতিশ্রুতি দেওয়া
2199,versprechen::V,solīt,প্রতিশ্রুতি দেওয়া
2200,versprechen::V,apsolīt,প্রতিশ্রুতি দেওয়া
2201,wünschen::V,кӧсйыны,আকাঙ্ক্ষা করা
2202,wünschen::V,vēlēt,আকাঙ্ক্ষা করা
2203,wünschen::V,novēlēt,আকাঙ্ক্ষা করা
2204,loben::V,ошкыны,প্রশংসা করা
2205,loben::V,lielīt,প্রশংসা করা
2206,küssen::V,окавны,চুম্বন করা
2207,küssen::V,bučot,চুম্বন করা
2208,küssen::V,skūpstīt,চুম্বন করা
2209,wiegen::V,гудрӧдлыны,দুলানো
2210,wiegen::V,šūpot,দুলানো
2211,zudecken::V,веввттьыны,ঢাকা
2212,zudecken::V,apklāt,ঢাকা
2213,zudecken::V,aizsegt,ঢাকা
2214,wecken::V,садьмӧдны,জাগানো
2215,wecken::V,чуксавны,জাগানো
2216,wecken::V,modināt,জাগানো
2217,zeigen::V,петкӧдлыны,দেখানো
2218,zeigen::V,rādīt,দেখানো
2219,führen::V,нуӧдны,পথ দেখানো
2220,führen::V,vadīt,পথ দেখানো
2221,lehren::V,велӧдны,শেখানো
2222,lehren::V,mācīt,শেখানো
2223,lehren::V,iemācīt,শেখানো
2224,unterrichten::V,велӧдны,শিক্ষা দেওয়া
2225,unterrichten::V,apmācīt,শিক্ষা দেওয়া
2226,aufziehen::V,быдтыны,পালন করা
2227,aufziehen::V,uzaudzināt,পালন করা
2228,leiten::V,веськӧдлыны,পরিচালনা করা
2229,leiten::V,vadīt,পরিচালনা করা
2230,leiten::V,pārzināt,পরিচালনা করা
2231,antreiben::V,тэрмӧдны,চালনা করা
2232,antreiben::V,urdīt,চালনা করা
2233,antreiben::V,mudināt,চালনা করা
2234,lassen::V,тшӧктыны,অনুমতি দেওয়া
2235,lassen::V,ļaut,অনুমতি দেওয়া
2236,einladen::V,корны,নিমন্ত্রণ করা
2237,einladen::V,ielūgt,নিমন্ত্রণ করা
2238,einladen::V,aicināt,নিমন্ত্রণ করা
2239,vereinigen::V,ӧтувтны,এক করা
2240,vereinigen::V,котыртны,এক করা
2241,vereinigen::V,vienot,এক করা
2242,vereinigen::V,apvienot,এক করা
2243,besuchen::V,волыны,দেখিতে যাওয়া
2244,besuchen::V,ветлыны,দেখিতে যাওয়া
2245,besuchen::V,apciemot,দেখিতে যাওয়া
2246,treffen::V,вочаӧдны,সন্মুখীন হওয়া
2247,treffen::V,паныдавны,সন্মুখীন হওয়া
2248,treffen::V,satikt,সন্মুখীন হওয়া
2249,treffen::V,sastapt,সন্মুখীন হওয়া
2250,sich versammeln::V,лӧсьӧдчыны,জড়ো হওয়া
2251,sich versammeln::V,salasīties,জড়ো হওয়া
2252,sich versammeln::V,sapulcēties,জড়ো হওয়া
2253,spielen::V,ворсны,খেলা
2254,spielen::V,spēlēt,খেলা
2255,spielen::V,spēlēties,খেলা
2256,singen::V,сьывны,গাওয়া
2257,singen::V,dziedāt,গাওয়া
2258,tanzen::V,йӧктыны,নাচা
2259,tanzen::V,diet,নাচা
2260,tanzen::V,dejot,নাচা
2261,tanzen::V,dancot,নাচা
2262,sich trennen::V,торйӧдчыны,পৃথক করা
2263,sich trennen::V,šķirties,পৃথক করা
2264,sich trennen::V,izšķirties,পৃথক করা
2265,verlassen::V,эновтны,পরিত্যাগ করা
2266,verlassen::V,atstāt,পরিত্যাগ করা
2267,retten::V,видзны,উদ্ধার করা
2268,retten::V,мездыны,উদ্ধার করা
2269,retten::V,glābt,উদ্ধার করা
2270,bewachen::V,видзны,পাহারা দেওয়া
2271,bewachen::V,sargāt,পাহারা দেওয়া
2272,schützen::V,видзны,রক্ষা করা
2273,schützen::V,pasargāt,রক্ষা করা
2274,schützen::V,aizsargāt,রক্ষা করা
2275,verteidigen::V,дорйыны,রক্ষা করা
2276,verteidigen::V,aizstāvēt,রক্ষা করা
2277,sich schlagen::V,косясьны,লড়াই করা
2278,sich schlagen::V,kauties,লড়াই করা
2279,sich schlagen::V,izkauties,লড়াই করা
2280,schießen::V,лыйны,তীরবেগে ছোটা
2281,schießen::V,šaut,তীরবেগে ছোটা
2282,schießen::V,šaudīt,তীরবেগে ছোটা
2283,siegen::V,вермыны,জেতা
2284,siegen::V,uzvarēt,জেতা
2285,ärgern::V,лӧгӧдны,বিরক্ত করা
2286,ärgern::V,лёкмӧдны,বিরক্ত করা
2287,ärgern::V,скӧрмӧдны,বিরক্ত করা
2288,ärgern::V,sadusmot,বিরক্ত করা
2289,schlagen::V,вартны,আঘাত করা
2290,schlagen::V,sist,আঘাত করা
2291,schlagen::V,triekt,আঘাত করা
2292,treten::V,лёгны,লাথি মারা
2293,treten::V,майкны,লাথি মারা
2294,treten::V,mīt,লাথি মারা
2295,treten::V,paspert,লাথি মারা
2296,stechen::V,бышткыны,দংশন করা
2297,stechen::V,durt,দংশন করা
2298,stoßen::V,тойлыны,ঠেলা
2299,stoßen::V,йӧткавны,ঠেলা
2300,stoßen::V,grūst,ঠেলা
2301,stehlen::V,гусявны,অপহরণ করা
2302,stehlen::V,zagt,অপহরণ করা
2303,stören::V,падмӧдны,ঘাঁটান
2304,stören::V,traucēt,ঘাঁটান
2305,belästigen::V,дӧзмӧдны,বিরক্ত করা
2306,belästigen::V,apgrūtināt,বিরক্ত করা
2307,verbergen::V,дзебны,গোপন করা
2308,verbergen::V,сайӧдны,গোপন করা
2309,verbergen::V,slēpt,গোপন করা
2310,verbergen::V,paslēpt,গোপন করা
2311,täuschen::V,пӧръявны,প্রবঞ্চনা করা
2312,täuschen::V,ылӧдны,প্রবঞ্চনা করা
2313,täuschen::V,mānīt,প্রবঞ্চনা করা
2314,täuschen::V,maldināt,প্রবঞ্চনা করা
2315,betrügen::V,сӧрны,প্রতারণা করা
2316,betrügen::V,krāpt,প্রতারণা করা
2317,betrügen::V,apkrāpt,প্রতারণা করা
2318,töten::V,вины,হত্যা করা
2319,töten::V,nāvēt,হত্যা করা
2320,töten::V,nogalināt,হত্যা করা
2321,wohnen::V,овны,বাস করা
2322,wohnen::V,dzīvot,বাস করা
2323,arbeiten::V,уджавны,কাজ করা
2324,arbeiten::V,strādāt,কাজ করা
2325,arbeiten::V,darboties,কাজ করা
2326,sammeln::V,чукӧртны,সংগ্রহ করা
2327,sammeln::V,vākt,সংগ্রহ করা
2328,pflücken::V,вотны,চয়ন করা
2329,pflücken::V,ӧктыны,চয়ন করা
2330,pflücken::V,raut,চয়ন করা
2331,pflücken::V,plūkt,চয়ন করা
2332,jagen::V,кыйсьыны,শিকার করা
2333,jagen::V,medīt,শিকার করা
2334,fischen::V,чери кыйны,মাছ ধরা
2335,fischen::V,zvejot,মাছ ধরা
2336,fassen::V,кутны,ধরা
2337,fassen::V,saķert,ধরা
2338,hüten::V,видзны,যুথভুক্ত করা
2339,hüten::V,йирӧдны,যুথভুক্ত করা
2340,hüten::V,ganīt,যুথভুক্ত করা
2341,treiben::V,вӧтлыны,চালনা করা
2342,treiben::V,dzīt,চালনা করা
2343,anbinden::V,домавны,বন্ধন করা
2344,anbinden::V,piesiet,বন্ধন করা
2345,anbinden::V,piesaistīt,বন্ধন করা
2346,füttern::V,вердны,ভোজন করানো
2347,füttern::V,barot,ভোজন করানো
2348,melken::V,лысьтыны,দুগ্ধ দোহন করা
2349,melken::V,slaukt,দুগ্ধ দোহন করা
2350,hacken::V,керавны,কাটা
2351,hacken::V,kapāt,কাটা
2352,gießen::V,киськавны,বর্ষণ করা
2353,gießen::V,liet,বর্ষণ করা
2354,gießen::V,laistīt,বর্ষণ করা
2355,reifen::V,кисьмыны,পাকা
2356,reifen::V,briest,পাকা
2357,zubereiten::V,дасьтыны,রন্ধন করা
2358,zubereiten::V,taisīt,রন্ধন করা
2359,zubereiten::V,gatavot,রন্ধন করা
2360,kochen::V,пуны,রন্ধন করা
2361,kochen::V,vārīt,রন্ধন করা
2362,backen::V,пӧжавны,সেকা
2363,backen::V,cept,সেকা
2364,braten::V,пражитны,ভাজা
2365,braten::V,cept,ভাজা
2366,braten::V,cepināt,ভাজা
2367,umrühren::V,сорлавны,নড়ানো
2368,umrühren::V,maisīt,নড়ানো
2369,umrühren::V,apmaisīt,নড়ানো
2370,stricken::V,кӧртны,বোনা
2371,stricken::V,adīt,বোনা
2372,nähen::V,вурны,সেলাই করা
2373,nähen::V,šūt,সেলাই করা
2374,färben::V,мичӧдны,রঞ্জিত করা
2375,färben::V,краситны,রঞ্জিত করা
2376,färben::V,krāsot,রঞ্জিত করা
2377,färben::V,nokrāsot,রঞ্জিত করা
2378,reinigen::V,весавны,পরিষ্কার করা
2379,reinigen::V,tīrīt,পরিষ্কার করা
2380,reinigen::V,attīrīt,পরিষ্কার করা
2381,waschen::V,мыськыны,পরিষ্কার করা
2382,waschen::V,mazgāt,পরিষ্কার করা
2383,abwischen::V,чышкыны,মুছা
2384,abwischen::V,noslaucīt,মুছা
2385,spülen::V,пожъявны,পরিষ্কার করা
2386,spülen::V,skalot,পরিষ্কার করা
2387,fegen::V,чышкыны,ঝাঁট দেওয়া
2388,fegen::V,slaucīt,ঝাঁট দেওয়া
2389,kehren::V,чышкыны,ঝাঁট দেওয়া
2390,kehren::V,mēzt,ঝাঁট দেওয়া
2391,baden::V,купайтчыны,অবগাহন করা
2392,baden::V,peldēties,অবগাহন করা
2393,sich waschen::V,мыссьыны,ধোয়া
2394,sich waschen::V,mazgāties,ধোয়া
2395,ausziehen::V,пӧрччӧдны,খুলা
2396,ausziehen::V,noģērbt,খুলা
2397,anziehen::V,кӧмавны,গায়ে দেত্তয়া
2398,anziehen::V,пасьтавны,গায়ে দেত্তয়া
2399,anziehen::V,uzvilkt,গায়ে দেত্তয়া
2400,sich anziehen::V,пасьтасьны,পোশাক পরা
2401,sich anziehen::V,apģērbties,পোশাক পরা
2402,kämmen::V,сынавны,আঁচড়ানো
2403,kämmen::V,sukāt,আঁচড়ানো
2404,schmücken::V,мичмӧдны,সাজান করা
2405,schmücken::V,rotāt,সাজান করা
2406,schmücken::V,greznot,সাজান করা
2407,sagen::V,шуны,উচ্চারণ করা
2408,sagen::V,висьтавны,উচ্চারণ করা
2409,sagen::V,teikt,উচ্চারণ করা
2410,sprechen::V,сёрнитны,বলা
2411,sprechen::V,runāt,বলা
2412,reden::V,сёрнитны,আলাপ করা
2413,reden::V,norunāt,আলাপ করা
2414,sich unterhalten::V,сёрнитны,আড্ডা দেওয়া
2415,sich unterhalten::V,варовитны,আড্ডা দেওয়া
2416,sich unterhalten::V,sarunāties,আড্ডা দেওয়া
2417,fragen::V,юавны,জিজ্ঞাসা করা
2418,fragen::V,jautāt,জিজ্ঞাসা করা
2419,bitten::V,корны,প্রার্থনা করা
2420,bitten::V,lūgt,প্রার্থনা করা
2421,bitten::V,prasīt,প্রার্থনা করা
2422,erzählen::V,висьтавны,বর্ণনা করা
2423,erzählen::V,stāstīt,বর্ণনা করা
2424,mitteilen::V,юӧртны,বলা
2425,mitteilen::V,висьтавны,বলা
2426,mitteilen::V,pavēstīt,বলা
2427,nennen::V,шуны,নাম দেওয়া
2428,nennen::V,ним сетны,নাম দেওয়া
2429,nennen::V,saukt,নাম দেওয়া
2430,rufen::V,корны,আমন্ত্রণ করা
2431,rufen::V,saukt,আমন্ত্রণ করা
2432,prahlen::V,ошйысьны,বড়াই করা
2433,prahlen::V,lielīties,বড়াই করা
2434,übersetzen::V,вуджӧдны,ভাষাস্তরিত করা
2435,übersetzen::V,tulkot,ভাষাস্তরিত করা
2436,übersetzen::V,pārtulkot,ভাষাস্তরিত করা
2437,denken::V,мӧвпавны,ভাবা
2438,denken::V,domāt,ভাবা
2439,glauben::V,эскыны,বিশ্বাস করা
2440,glauben::V,ticēt,বিশ্বাস করা
2441,bemerken::V,казявны,লক্ষ্য করা
2442,bemerken::V,ievērot,লক্ষ্য করা
2443,bemerken::V,ieraudzīt,লক্ষ্য করা
2444,erkennen::V,тӧдмавны,চিনিতে পারা
2445,erkennen::V,pazīt,চিনিতে পারা
2446,erkennen::V,atpazīt,চিনিতে পারা
2447,begreifen::V,вежӧртны,উপলব্ধি করা
2448,begreifen::V,гӧгӧрвоны,উপলব্ধি করা
2449,begreifen::V,jēgt,উপলব্ধি করা
2450,begreifen::V,apjēgt,উপলব্ধি করা
2451,verstehen::V,вежӧртны,উপলব্ধি করা
2452,verstehen::V,гӧгӧрвоны,উপলব্ধি করা
2453,verstehen::V,saprast,উপলব্ধি করা
2454,lernen::V,вeлöдчыны,শেখা
2455,lernen::V,mācīties,শেখা
2456,wissen::V,тӧдны,জানা
2457,wissen::V,zināt,জানা
2458,sich erinnern an::V,казьтывны,মনে করা
2459,sich erinnern an::V,дум вылӧ уськӧдны,মনে করা
2460,sich erinnern an::V,atminēties,মনে করা
2461,vergessen::V,вунӧдны,বিস্মৃত হওয়া
2462,vergessen::V,mirst,বিস্মৃত হওয়া
2463,vergessen::V,aizmirst,বিস্মৃত হওয়া
2464,messen::V,муртавны,মাপা
2465,messen::V,mērīt,মাপা
2466,zählen::V,лыддьыны,গণনা করা
2467,zählen::V,skaitīt,গণনা করা
2468,rechnen::V,лыддьыны,হিসাব করা
2469,rechnen::V,rēķināt,হিসাব করা
2470,lesen::V,лыддьыны,পাঠ করা
2471,lesen::V,lasīt,পাঠ করা
2472,malen::V,серпасавны,আঁকা
2473,malen::V,gleznot,আঁকা
2474,zeichnen::V,серпасавны,ছকা
2475,zeichnen::V,zīmēt,ছকা
2476,schreiben::V,гижны,লেখা
2477,schreiben::V,rakstīt,লেখা
2478,besitzen::V,лоны,অধিকার করা
2479,besitzen::V,piederēt,অধিকার করা
2480,kaufen::V,ньӧбны,ক্রয় করা
2481,kaufen::V,pirkt,ক্রয় করা
2482,verkaufen::V,вузавны,বেচা
2483,verkaufen::V,pārdot,বেচা
2484,bezahlen::V,мынтыны,প্রদান করা
2485,bezahlen::V,мынтысьны,প্রদান করা
2486,bezahlen::V,apmaksāt,প্রদান করা
2487,zahlen::V,мынтыны,প্রদান করা
2488,zahlen::V,maksāt,প্রদান করা
2489,beherrschen::V,ас улын кутны,শাসন করা
2490,beherrschen::V,valdīt,শাসন করা
2491,ertragen::V,пыкны,বহন করা
2492,ertragen::V,лэптыны,বহন করা
2493,ertragen::V,panest,বহন করা
2494,ertragen::V,paciest,বহন করা
