,Concept_ID,bn,lv
1987,bedecken::V,ঢাকা,вевттьыны
1988,bedecken::V,ঢাকা,apsegt
1989,bedecken::V,ঢাকা,pārsegt
1990,aufhängen::V,ঝুলানো,ӧшӧдны
1991,aufhängen::V,ঝুলানো,джагӧдны
1992,aufhängen::V,ঝুলানো,uzkārt
1993,anzünden::V,জ্বালান,ӧзтыны
1994,anzünden::V,জ্বালান,aizdegt
1995,anzünden::V,জ্বালান,aizdedzināt
1996,aufheben::V,কুড়াইয়া তোলা,чеччӧдны
1997,aufheben::V,কুড়াইয়া তোলা,сувтӧдны
1998,aufheben::V,কুড়াইয়া তোলা,pacelt
1999,zurücklassen::V,পরিত্যাগ করা,кольны
2000,zurücklassen::V,পরিত্যাগ করা,atstāt
2001,verlieren::V,হারান,воштыны
2002,verlieren::V,হারান,zaudēt
2003,verlieren::V,হারান,pazaudēt
2004,fallen lassen::V,ফেলা,уськӧдны
2005,fallen lassen::V,ফেলা,nomest
2006,machen::V,গঠন করা,вӧчны
2007,machen::V,গঠন করা,лӧсьӧдны
2008,machen::V,গঠন করা,darīt
2009,herstellen::V,সৃষ্টি করা,лӧсьӧдны
2010,herstellen::V,সৃষ্টি করা,ražot
2011,herstellen::V,সৃষ্টি করা,izgatavot
2012,bauen::V,নির্মাণ করা,лэптыны
2013,bauen::V,নির্মাণ করা,celt
2014,bauen::V,নির্মাণ করা,būvēt
2015,reparieren::V,মেরামত করা,дзоньтавны
2016,reparieren::V,মেরামত করা,labot
2017,reparieren::V,মেরামত করা,remontēt
2018,verbessern::V,উন্নতিলাভ করা,бурмӧдны
2019,verbessern::V,উন্নতিলাভ করা,labot
2020,verbessern::V,উন্নতিলাভ করা,izlabot
2021,ändern::V,পরিবর্তিত করা,вежны
2022,ändern::V,পরিবর্তিত করা,mainīt
2023,graben::V,খনন করা,кодйыны
2024,graben::V,খনন করা,rakt
2025,beugen::V,নোয়া,куснявны
2026,beugen::V,নোয়া,liekt
2027,biegen::V,নোয়া,куснявны
2028,biegen::V,নোয়া,liekt
2029,drehen::V,ঘোরান,бергӧдлыны
2030,drehen::V,ঘোরান,griezt
2031,wenden::V,উলটাইয়া দেত্তয়া,бергӧдны
2032,wenden::V,উলটাইয়া দেত্তয়া,apgriezt
2033,umdrehen::V,উলটানো,бергӧдны
2034,umdrehen::V,উলটানো,apgriezt
2035,heben::V,উত্তোলন করা,лэптыны
2036,heben::V,উত্তোলন করা,celt
2037,heben::V,উত্তোলন করা,cilāt
2038,heben::V,উত্তোলন করা,pacelt
2039,hochheben::V,উঁচু করা,кыпӧдны
2040,hochheben::V,উঁচু করা,pacelt
2041,ergreifen::V,দখল করা,кутны
2042,ergreifen::V,দখল করা,paķert
2043,ergreifen::V,দখল করা,satvert
2044,halten::V,ধরা,кутны
2045,halten::V,ধরা,turēt
2046,halten::V,ধরা,saturēt
2047,drücken::V,টেপা,личкыны
2048,drücken::V,টেপা,топӧдны
2049,drücken::V,টেপা,spiest
2050,schieben::V,ঠেলা,ӧтдортны
2051,schieben::V,ঠেলা,йӧткыштны
2052,schieben::V,ঠেলা,stumt
2053,kratzen::V,চাঁচা,гуджӧдны
2054,kratzen::V,চাঁচা,kasīt
2055,kratzen::V,চাঁচা,skrāpēt
2056,lecken::V,চাটা,нювны
2057,lecken::V,চাটা,lakt
2058,lecken::V,চাটা,laizīt
2059,beißen::V,দংশন করা,курччыны
2060,beißen::V,দংশন করা,kost
2061,abreißen::V,বিচ্ছিন্ন করা,орӧдны
2062,abreißen::V,বিচ্ছিন্ন করা,atraut
2063,abreißen::V,বিচ্ছিন্ন করা,atplēst
2064,abschneiden::V,বিচ্ছিন্ন করা,вундавны
2065,abschneiden::V,বিচ্ছিন্ন করা,nogriezt
2066,binden::V,বন্ধন করা,гӧрддзавны
2067,binden::V,বন্ধন করা,кӧртавны
2068,binden::V,বন্ধন করা,siet
2069,binden::V,বন্ধন করা,aptīt
2070,stecken::V,বিদ্ধ করা,сюйны
2071,stecken::V,বিদ্ধ করা,bāzt
2072,stecken::V,বিদ্ধ করা,spraust
2073,brechen::V,ভাঙা,чегны
2074,brechen::V,ভাঙা,lauzt
2075,brechen::V,ভাঙা,lauzīt
2076,klopfen::V,আঘাত করা,камгыны
2077,klopfen::V,আঘাত করা,klauvēt
2078,hauen::V,আঘাত করা,нӧйнты
2079,hauen::V,আঘাত করা,кучкыны
2080,hauen::V,আঘাত করা,cirst
2081,hauen::V,আঘাত করা,dauzīt
2082,kleben::V,সাঁটা,лемавны
2083,kleben::V,সাঁটা,ляскавны
2084,kleben::V,সাঁটা,līmēt
2085,kleben::V,সাঁটা,lipināt
2086,reiben::V,ঘষা,тільны
2087,reiben::V,ঘষা,зыравны
2088,reiben::V,ঘষা,rīvēt
2089,reiben::V,ঘষা,berzēt
2090,streichen::V,ছড়াইয়া,мавтны
2091,streichen::V,ছড়াইয়া,ziest
2092,streichen::V,ছড়াইয়া,triept
2093,schleifen::V,ধার দেওয়া,кеслыны
2094,schleifen::V,ধার দেওয়া,trīt
2095,schleifen::V,ধার দেওয়া,asināt
2096,schneiden::V,কাটা,шырны
2097,schneiden::V,কাটা,griezt
2098,schneiden::V,কাটা,sagriezt
2099,rütteln::V,নাড়ান,легӧдны
2100,rütteln::V,নাড়ান,катлӧдлыны
2101,rütteln::V,নাড়ান,kratīt
2102,rütteln::V,নাড়ান,purināt
2103,schütteln::V,নড়া,тракӧдны
2104,schütteln::V,নড়া,kratīt
2105,schwenken::V,দোলা,ӧвтны
2106,schwenken::V,দোলা,шенасьны
2107,schwenken::V,দোলা,vēzēt
2108,schwenken::V,দোলা,vēcināt
2109,schütten::V,বর্ষণ করা,кисьтны
2110,schütten::V,বর্ষণ করা,bērt
2111,füllen::V,পরিপূর্ণ করা,тыртны
2112,füllen::V,পরিপূর্ণ করা,pildīt
2113,füllen::V,পরিপূর্ণ করা,piepildīt
2114,einwickeln::V,মুড়া,тубыртны
2115,einwickeln::V,মুড়া,ietīt
2116,tragen::V,বহন করা,нуны
2117,tragen::V,বহন করা,nest
2118,schleppen::V,টানা,кыскавны
2119,schleppen::V,টানা,stiept
2120,schleppen::V,টানা,staipīt
2121,ziehen::V,টানা,кыскыны
2122,ziehen::V,টানা,vilkt
2123,aufbewahren::V,রাখা,видзны
2124,aufbewahren::V,রাখা,glabāt
2125,aufbewahren::V,রাখা,uzglabāt
2126,werfen::V,ছুড়া,чӧвтны
2127,werfen::V,ছুড়া,шыбитны
2128,werfen::V,ছুড়া,mest
2129,werfen::V,ছুড়া,sviest
2130,fangen::V,লোফা,кутны
2131,fangen::V,লোফা,ķert
2132,fangen::V,লোফা,uzķert
2133,packen::V,ধরা,босьтны
2134,packen::V,ধরা,paķert
2135,packen::V,ধরা,satvert
2136,verstecken::V,গোপন করা,дзебны
2137,verstecken::V,গোপন করা,slēpt
2138,verstecken::V,গোপন করা,noglabāt
2139,teilen::V,বিভক্ত করা,юкны
2140,teilen::V,বিভক্ত করা,dalīt
2141,schicken::V,প্রেরণ করা,ыстыны
2142,schicken::V,প্রেরণ করা,sūtīt
2143,schicken::V,প্রেরণ করা,atsūtīt
2144,bringen::V,আনা,вайны
2145,bringen::V,আনা,atvest
2146,hinzufügen::V,একত্র করা,содтыны
2147,hinzufügen::V,একত্র করা,pievienot
2148,bekommen::V,পাওয়া,босьтны
2149,bekommen::V,পাওয়া,dabūt
2150,erhalten::V,পাওয়া,босьтны
2151,erhalten::V,পাওয়া,saņemt
2152,nehmen::V,নেওয়া,босьтны
2153,nehmen::V,নেওয়া,ņemt
2154,nehmen::V,নেওয়া,paņemt
2155,wählen::V,বাছা,бӧрйыны
2156,wählen::V,বাছা,ievēlēt
2157,auswählen::V,বাছা,бӧрйыны
2158,auswählen::V,বাছা,izvēlēt
2159,bewahren::V,বাঁচাইয়া রাখা,видзны
2160,bewahren::V,বাঁচাইয়া রাখা,saglabāt
2161,behindern::V,বাধা দেওয়া,конйӧдлыны
2162,behindern::V,বাধা দেওয়া,джӧмдӧдны
2163,behindern::V,বাধা দেওয়া,kavēt
2164,behindern::V,বাধা দেওয়া,aizkavēt
2165,verderben::V,নষ্ট করা,тшыкӧдны
2166,verderben::V,নষ্ট করা,sabojāt
2167,beschädigen::V,ক্ষতি করা,тшыкӧдны
2168,beschädigen::V,ক্ষতি করা,bojāt
2169,beschädigen::V,ক্ষতি করা,maitāt
2170,zerbrechen::V,ভাঙ্গিয়া যাওয়া,жуглыны
2171,zerbrechen::V,ভাঙ্গিয়া যাওয়া,salauzt
2172,zerbrechen::V,ভাঙ্গিয়া যাওয়া,sadauzīt
2173,zerreißen::V,ছিঁড়া,орӧдны
2174,zerreißen::V,ছিঁড়া,pārraut
2175,zerstören::V,বিনাশ করা,жугӧдны
2176,zerstören::V,বিনাশ করা,кисьтны
2177,zerstören::V,বিনাশ করা,косявны
2178,zerstören::V,বিনাশ করা,graut
2179,zerstören::V,বিনাশ করা,sagraut
2180,verbrennen::V,দহন করা,сотны
2181,verbrennen::V,দহন করা,сотчыны
2182,verbrennen::V,দহন করা,dedzināt
2183,verbrennen::V,দহন করা,sadedzināt
2184,geben::V,দেওয়া,сетны
2185,geben::V,দেওয়া,dot
2186,geben::V,দেওয়া,padot
2187,reichen::V,দেওয়া,сетны
2188,reichen::V,দেওয়া,padot
2189,reichen::V,দেওয়া,sniegt
2190,schenken::V,উপহার দেত্তয়া,козьнавны
2191,schenken::V,উপহার দেত্তয়া,dāvāt
2192,schenken::V,উপহার দেত্তয়া,dāvināt
2193,versprechen::V,প্রতিশ্রুতি দেওয়া,кыв сетны
2194,versprechen::V,প্রতিশ্রুতি দেওয়া,solīt
2195,versprechen::V,প্রতিশ্রুতি দেওয়া,apsolīt
2196,wünschen::V,আকাঙ্ক্ষা করা,кӧсйыны
2197,wünschen::V,আকাঙ্ক্ষা করা,vēlēt
2198,wünschen::V,আকাঙ্ক্ষা করা,novēlēt
2199,loben::V,প্রশংসা করা,ошкыны
2200,loben::V,প্রশংসা করা,lielīt
2201,küssen::V,চুম্বন করা,окавны
2202,küssen::V,চুম্বন করা,bučot
2203,küssen::V,চুম্বন করা,skūpstīt
2204,wiegen::V,দুলানো,гудрӧдлыны
2205,wiegen::V,দুলানো,šūpot
2206,zudecken::V,ঢাকা,веввттьыны
2207,zudecken::V,ঢাকা,apklāt
2208,zudecken::V,ঢাকা,aizsegt
2209,wecken::V,জাগানো,садьмӧдны
2210,wecken::V,জাগানো,чуксавны
2211,wecken::V,জাগানো,modināt
2212,zeigen::V,দেখানো,петкӧдлыны
2213,zeigen::V,দেখানো,rādīt
2214,führen::V,পথ দেখানো,нуӧдны
2215,führen::V,পথ দেখানো,vadīt
2216,lehren::V,শেখানো,велӧдны
2217,lehren::V,শেখানো,mācīt
2218,lehren::V,শেখানো,iemācīt
2219,unterrichten::V,শিক্ষা দেওয়া,велӧдны
2220,unterrichten::V,শিক্ষা দেওয়া,apmācīt
2221,aufziehen::V,পালন করা,быдтыны
2222,aufziehen::V,পালন করা,uzaudzināt
2223,leiten::V,পরিচালনা করা,веськӧдлыны
2224,leiten::V,পরিচালনা করা,vadīt
2225,leiten::V,পরিচালনা করা,pārzināt
2226,antreiben::V,চালনা করা,тэрмӧдны
2227,antreiben::V,চালনা করা,urdīt
2228,antreiben::V,চালনা করা,mudināt
2229,lassen::V,অনুমতি দেওয়া,тшӧктыны
2230,lassen::V,অনুমতি দেওয়া,ļaut
2231,einladen::V,নিমন্ত্রণ করা,корны
2232,einladen::V,নিমন্ত্রণ করা,ielūgt
2233,einladen::V,নিমন্ত্রণ করা,aicināt
2234,vereinigen::V,এক করা,ӧтувтны
2235,vereinigen::V,এক করা,котыртны
2236,vereinigen::V,এক করা,vienot
2237,vereinigen::V,এক করা,apvienot
2238,besuchen::V,দেখিতে যাওয়া,волыны
2239,besuchen::V,দেখিতে যাওয়া,ветлыны
2240,besuchen::V,দেখিতে যাওয়া,apciemot
2241,treffen::V,সন্মুখীন হওয়া,вочаӧдны
2242,treffen::V,সন্মুখীন হওয়া,паныдавны
2243,treffen::V,সন্মুখীন হওয়া,satikt
2244,treffen::V,সন্মুখীন হওয়া,sastapt
2245,sich versammeln::V,জড়ো হওয়া,лӧсьӧдчыны
2246,sich versammeln::V,জড়ো হওয়া,salasīties
2247,sich versammeln::V,জড়ো হওয়া,sapulcēties
2248,spielen::V,খেলা,ворсны
2249,spielen::V,খেলা,spēlēt
2250,spielen::V,খেলা,spēlēties
2251,singen::V,গাওয়া,сьывны
2252,singen::V,গাওয়া,dziedāt
2253,tanzen::V,নাচা,йӧктыны
2254,tanzen::V,নাচা,diet
2255,tanzen::V,নাচা,dejot
2256,tanzen::V,নাচা,dancot
2257,sich trennen::V,পৃথক করা,торйӧдчыны
2258,sich trennen::V,পৃথক করা,šķirties
2259,sich trennen::V,পৃথক করা,izšķirties
2260,verlassen::V,পরিত্যাগ করা,эновтны
2261,verlassen::V,পরিত্যাগ করা,atstāt
2262,retten::V,উদ্ধার করা,видзны
2263,retten::V,উদ্ধার করা,мездыны
2264,retten::V,উদ্ধার করা,glābt
2265,bewachen::V,পাহারা দেওয়া,видзны
2266,bewachen::V,পাহারা দেওয়া,sargāt
2267,schützen::V,রক্ষা করা,видзны
2268,schützen::V,রক্ষা করা,pasargāt
2269,schützen::V,রক্ষা করা,aizsargāt
2270,verteidigen::V,রক্ষা করা,дорйыны
2271,verteidigen::V,রক্ষা করা,aizstāvēt
2272,sich schlagen::V,লড়াই করা,косясьны
2273,sich schlagen::V,লড়াই করা,kauties
2274,sich schlagen::V,লড়াই করা,izkauties
2275,schießen::V,তীরবেগে ছোটা,лыйны
2276,schießen::V,তীরবেগে ছোটা,šaut
2277,schießen::V,তীরবেগে ছোটা,šaudīt
2278,siegen::V,জেতা,вермыны
2279,siegen::V,জেতা,uzvarēt
2280,ärgern::V,বিরক্ত করা,лӧгӧдны
2281,ärgern::V,বিরক্ত করা,лёкмӧдны
2282,ärgern::V,বিরক্ত করা,скӧрмӧдны
2283,ärgern::V,বিরক্ত করা,sadusmot
2284,schlagen::V,আঘাত করা,вартны
2285,schlagen::V,আঘাত করা,sist
2286,schlagen::V,আঘাত করা,triekt
2287,treten::V,লাথি মারা,лёгны
2288,treten::V,লাথি মারা,майкны
2289,treten::V,লাথি মারা,mīt
2290,treten::V,লাথি মারা,paspert
2291,stechen::V,দংশন করা,бышткыны
2292,stechen::V,দংশন করা,durt
2293,stoßen::V,ঠেলা,тойлыны
2294,stoßen::V,ঠেলা,йӧткавны
2295,stoßen::V,ঠেলা,grūst
2296,stehlen::V,অপহরণ করা,гусявны
2297,stehlen::V,অপহরণ করা,zagt
2298,stören::V,ঘাঁটান,падмӧдны
2299,stören::V,ঘাঁটান,traucēt
2300,belästigen::V,বিরক্ত করা,дӧзмӧдны
2301,belästigen::V,বিরক্ত করা,apgrūtināt
2302,verbergen::V,গোপন করা,дзебны
2303,verbergen::V,গোপন করা,сайӧдны
2304,verbergen::V,গোপন করা,slēpt
2305,verbergen::V,গোপন করা,paslēpt
2306,täuschen::V,প্রবঞ্চনা করা,пӧръявны
2307,täuschen::V,প্রবঞ্চনা করা,ылӧдны
2308,täuschen::V,প্রবঞ্চনা করা,mānīt
2309,täuschen::V,প্রবঞ্চনা করা,maldināt
2310,betrügen::V,প্রতারণা করা,сӧрны
2311,betrügen::V,প্রতারণা করা,krāpt
2312,betrügen::V,প্রতারণা করা,apkrāpt
2313,töten::V,হত্যা করা,вины
2314,töten::V,হত্যা করা,nāvēt
2315,töten::V,হত্যা করা,nogalināt
2316,wohnen::V,বাস করা,овны
2317,wohnen::V,বাস করা,dzīvot
2318,arbeiten::V,কাজ করা,уджавны
2319,arbeiten::V,কাজ করা,strādāt
2320,arbeiten::V,কাজ করা,darboties
2321,sammeln::V,সংগ্রহ করা,чукӧртны
2322,sammeln::V,সংগ্রহ করা,vākt
2323,pflücken::V,চয়ন করা,вотны
2324,pflücken::V,চয়ন করা,ӧктыны
2325,pflücken::V,চয়ন করা,raut
2326,pflücken::V,চয়ন করা,plūkt
2327,jagen::V,শিকার করা,кыйсьыны
2328,jagen::V,শিকার করা,medīt
2329,fischen::V,মাছ ধরা,чери кыйны
2330,fischen::V,মাছ ধরা,zvejot
2331,fassen::V,ধরা,кутны
2332,fassen::V,ধরা,saķert
2333,hüten::V,যুথভুক্ত করা,видзны
2334,hüten::V,যুথভুক্ত করা,йирӧдны
2335,hüten::V,যুথভুক্ত করা,ganīt
2336,treiben::V,চালনা করা,вӧтлыны
2337,treiben::V,চালনা করা,dzīt
2338,anbinden::V,বন্ধন করা,домавны
2339,anbinden::V,বন্ধন করা,piesiet
2340,anbinden::V,বন্ধন করা,piesaistīt
2341,füttern::V,ভোজন করানো,вердны
2342,füttern::V,ভোজন করানো,barot
2343,melken::V,দুগ্ধ দোহন করা,лысьтыны
2344,melken::V,দুগ্ধ দোহন করা,slaukt
2345,hacken::V,কাটা,керавны
2346,hacken::V,কাটা,kapāt
2347,gießen::V,বর্ষণ করা,киськавны
2348,gießen::V,বর্ষণ করা,liet
2349,gießen::V,বর্ষণ করা,laistīt
2350,reifen::V,পাকা,кисьмыны
2351,reifen::V,পাকা,briest
2352,zubereiten::V,রন্ধন করা,дасьтыны
2353,zubereiten::V,রন্ধন করা,taisīt
2354,zubereiten::V,রন্ধন করা,gatavot
2355,kochen::V,রন্ধন করা,пуны
2356,kochen::V,রন্ধন করা,vārīt
2357,backen::V,সেকা,пӧжавны
2358,backen::V,সেকা,cept
2359,braten::V,ভাজা,пражитны
2360,braten::V,ভাজা,cept
2361,braten::V,ভাজা,cepināt
2362,umrühren::V,নড়ানো,сорлавны
2363,umrühren::V,নড়ানো,maisīt
2364,umrühren::V,নড়ানো,apmaisīt
2365,stricken::V,বোনা,кӧртны
2366,stricken::V,বোনা,adīt
2367,nähen::V,সেলাই করা,вурны
2368,nähen::V,সেলাই করা,šūt
2369,färben::V,রঞ্জিত করা,мичӧдны
2370,färben::V,রঞ্জিত করা,краситны
2371,färben::V,রঞ্জিত করা,krāsot
2372,färben::V,রঞ্জিত করা,nokrāsot
2373,reinigen::V,পরিষ্কার করা,весавны
2374,reinigen::V,পরিষ্কার করা,tīrīt
2375,reinigen::V,পরিষ্কার করা,attīrīt
2376,waschen::V,পরিষ্কার করা,мыськыны
2377,waschen::V,পরিষ্কার করা,mazgāt
2378,abwischen::V,মুছা,чышкыны
2379,abwischen::V,মুছা,noslaucīt
2380,spülen::V,পরিষ্কার করা,пожъявны
2381,spülen::V,পরিষ্কার করা,skalot
2382,fegen::V,ঝাঁট দেওয়া,чышкыны
2383,fegen::V,ঝাঁট দেওয়া,slaucīt
2384,kehren::V,ঝাঁট দেওয়া,чышкыны
2385,kehren::V,ঝাঁট দেওয়া,mēzt
2386,baden::V,অবগাহন করা,купайтчыны
2387,baden::V,অবগাহন করা,peldēties
2388,sich waschen::V,ধোয়া,мыссьыны
2389,sich waschen::V,ধোয়া,mazgāties
2390,ausziehen::V,খুলা,пӧрччӧдны
2391,ausziehen::V,খুলা,noģērbt
2392,anziehen::V,গায়ে দেত্তয়া,кӧмавны
2393,anziehen::V,গায়ে দেত্তয়া,пасьтавны
2394,anziehen::V,গায়ে দেত্তয়া,uzvilkt
2395,sich anziehen::V,পোশাক পরা,пасьтасьны
2396,sich anziehen::V,পোশাক পরা,apģērbties
2397,kämmen::V,আঁচড়ানো,сынавны
2398,kämmen::V,আঁচড়ানো,sukāt
2399,schmücken::V,সাজান করা,мичмӧдны
2400,schmücken::V,সাজান করা,rotāt
2401,schmücken::V,সাজান করা,greznot
2402,sagen::V,উচ্চারণ করা,шуны
2403,sagen::V,উচ্চারণ করা,висьтавны
2404,sagen::V,উচ্চারণ করা,teikt
2405,sprechen::V,বলা,сёрнитны
2406,sprechen::V,বলা,runāt
2407,reden::V,আলাপ করা,сёрнитны
2408,reden::V,আলাপ করা,norunāt
2409,sich unterhalten::V,আড্ডা দেওয়া,сёрнитны
2410,sich unterhalten::V,আড্ডা দেওয়া,варовитны
2411,sich unterhalten::V,আড্ডা দেওয়া,sarunāties
2412,fragen::V,জিজ্ঞাসা করা,юавны
2413,fragen::V,জিজ্ঞাসা করা,jautāt
2414,bitten::V,প্রার্থনা করা,корны
2415,bitten::V,প্রার্থনা করা,lūgt
2416,bitten::V,প্রার্থনা করা,prasīt
2417,erzählen::V,বর্ণনা করা,висьтавны
2418,erzählen::V,বর্ণনা করা,stāstīt
2419,mitteilen::V,বলা,юӧртны
2420,mitteilen::V,বলা,висьтавны
2421,mitteilen::V,বলা,pavēstīt
2422,nennen::V,নাম দেওয়া,шуны
2423,nennen::V,নাম দেওয়া,ним сетны
2424,nennen::V,নাম দেওয়া,saukt
2425,rufen::V,আমন্ত্রণ করা,корны
2426,rufen::V,আমন্ত্রণ করা,saukt
2427,prahlen::V,বড়াই করা,ошйысьны
2428,prahlen::V,বড়াই করা,lielīties
2429,übersetzen::V,ভাষাস্তরিত করা,вуджӧдны
2430,übersetzen::V,ভাষাস্তরিত করা,tulkot
2431,übersetzen::V,ভাষাস্তরিত করা,pārtulkot
2432,denken::V,ভাবা,мӧвпавны
2433,denken::V,ভাবা,domāt
2434,glauben::V,বিশ্বাস করা,эскыны
2435,glauben::V,বিশ্বাস করা,ticēt
2436,bemerken::V,লক্ষ্য করা,казявны
2437,bemerken::V,লক্ষ্য করা,ievērot
2438,bemerken::V,লক্ষ্য করা,ieraudzīt
2439,erkennen::V,চিনিতে পারা,тӧдмавны
2440,erkennen::V,চিনিতে পারা,pazīt
2441,erkennen::V,চিনিতে পারা,atpazīt
2442,begreifen::V,উপলব্ধি করা,вежӧртны
2443,begreifen::V,উপলব্ধি করা,гӧгӧрвоны
2444,begreifen::V,উপলব্ধি করা,jēgt
2445,begreifen::V,উপলব্ধি করা,apjēgt
2446,verstehen::V,উপলব্ধি করা,вежӧртны
2447,verstehen::V,উপলব্ধি করা,гӧгӧрвоны
2448,verstehen::V,উপলব্ধি করা,saprast
2449,lernen::V,শেখা,вeлöдчыны
2450,lernen::V,শেখা,mācīties
2451,wissen::V,জানা,тӧдны
2452,wissen::V,জানা,zināt
2453,sich erinnern an::V,মনে করা,казьтывны
2454,sich erinnern an::V,মনে করা,дум вылӧ уськӧдны
2455,sich erinnern an::V,মনে করা,atminēties
2456,vergessen::V,বিস্মৃত হওয়া,вунӧдны
2457,vergessen::V,বিস্মৃত হওয়া,mirst
2458,vergessen::V,বিস্মৃত হওয়া,aizmirst
2459,messen::V,মাপা,муртавны
2460,messen::V,মাপা,mērīt
2461,zählen::V,গণনা করা,лыддьыны
2462,zählen::V,গণনা করা,skaitīt
2463,rechnen::V,হিসাব করা,лыддьыны
2464,rechnen::V,হিসাব করা,rēķināt
2465,lesen::V,পাঠ করা,лыддьыны
2466,lesen::V,পাঠ করা,lasīt
2467,malen::V,আঁকা,серпасавны
2468,malen::V,আঁকা,gleznot
2469,zeichnen::V,ছকা,серпасавны
2470,zeichnen::V,ছকা,zīmēt
2471,schreiben::V,লেখা,гижны
2472,schreiben::V,লেখা,rakstīt
2473,besitzen::V,অধিকার করা,лоны
2474,besitzen::V,অধিকার করা,piederēt
2475,kaufen::V,ক্রয় করা,ньӧбны
2476,kaufen::V,ক্রয় করা,pirkt
2477,verkaufen::V,বেচা,вузавны
2478,verkaufen::V,বেচা,pārdot
2479,bezahlen::V,প্রদান করা,мынтыны
2480,bezahlen::V,প্রদান করা,мынтысьны
2481,bezahlen::V,প্রদান করা,apmaksāt
2482,zahlen::V,প্রদান করা,мынтыны
2483,zahlen::V,প্রদান করা,maksāt
2484,beherrschen::V,শাসন করা,ас улын кутны
2485,beherrschen::V,শাসন করা,valdīt
2486,ertragen::V,বহন করা,пыкны
2487,ertragen::V,বহন করা,лэптыны
2488,ertragen::V,বহন করা,panest
2489,ertragen::V,বহন করা,paciest
2490,lärmen::V,,жувгыны
2491,lärmen::V,,ыугыны
2492,lärmen::V,,шумитны
2493,lärmen::V,,ālēties
2494,lärmen::V,,trokšņot
