,Concept_ID,os,se
6791,vorbereiten::V,æрæввонг кæнын,vaalmšted
6792,vorbereiten::V,æрæввонг кæнын,valmšted
6793,vorbereiten::V,æрæввонг кæнын,во̄а̄лмшэ
6794,lieben::V,уарзын,iehtsedh
6795,lieben::V,уарзын,iehttset
6796,lieben::V,уарзын,ráhkistit
6797,lieben::V,уарзын,rähistiđ
6798,lieben::V,уарзын,rä´ǩsted
6799,lieben::V,уарзын,шо̄а̄бпшэ
6800,mögen::V,зæрдæмæ цæуын,lyjhkedh
6801,mögen::V,зæрдæмæ цæуын,lijkkut
6802,mögen::V,зæрдæмæ цæуын,liikot
6803,mögen::V,зæрдæмæ цæуын,lijkkuđ
6804,mögen::V,зæрдæмæ цæуын,tu´ǩǩeed
6805,mögen::V,зæрдæмæ цæуын,шо̄а̄бпшэ
6806,lachen::V,худын,mæjtasjidh
6807,lachen::V,худын,föörhkedidh
6808,lachen::V,худын,tjajmmat
6809,lachen::V,худын,čaibmat
6810,lachen::V,худын,boagustit
6811,lachen::V,худын,povvâstiđ
6812,lachen::V,худын,påǥsted
6813,lachen::V,худын,сыйнэ
6814,lachen::V,худын,сӣййнэ
6815,rühren::V,зæрдæ суынгæг кæнын,doehtedh
6816,rühren::V,зæрдæ суынгæг кæнын,njuoradit
6817,rühren::V,зæрдæ суынгæг кæнын,lihkahit
6818,rühren::V,зæрдæ суынгæг кæнын,lihâttiđ
6819,rühren::V,зæрдæ суынгæг кæнын,likktõõllâd
6820,rühren::V,зæрдæ суынгæг кæнын,лыксаххьтэ
6821,weinen::V,кӕуын,tjearodh
6822,weinen::V,кӕуын,tjierrot
6823,weinen::V,кӕуын,čierrut
6824,weinen::V,кӕуын,čiärruđ
6825,weinen::V,кӕуын,reäkkad
6826,weinen::V,кӕуын,ря̄гкэ
6827,weinen::V,кӕуын,лӯйхьке
6828,schimpfen::V,æлгъитын,skïelledh
6829,schimpfen::V,æлгъитын,bielkket
6830,schimpfen::V,æлгъитын,bealkit
6831,schimpfen::V,æлгъитын,pelkkiđ
6832,schimpfen::V,æлгъитын,kaddled
6833,schimpfen::V,æлгъитын,о̄а̄ҏҏтэ
6834,sich ärgern::V,мæсты кæнын,måarahtovvedh
6835,sich ärgern::V,мæсты кæнын,suhttat
6836,sich ärgern::V,мæсты кæнын,suhttat
6837,sich ärgern::V,мæсты кæнын,suttâđ
6838,sich ärgern::V,мæсты кæнын,iäd'duđ
6839,sich ärgern::V,мæсты кæнын,suttâd
6840,sich ärgern::V,мæсты кæнын,се̄ннтэ
6841,sich fürchten::V,тæрсын,bïlledh
6842,sich fürchten::V,тæрсын,repkiestidh
6843,sich fürchten::V,тæрсын,ballat
6844,sich fürchten::V,тæрсын,ballat
6845,sich fürchten::V,тæрсын,poollâđ
6846,sich fürchten::V,тæрсын,põõllâd
6847,sich fürchten::V,тæрсын,пэллэ
6848,fürchten::V,тæрсын,bïlledh
6849,fürchten::V,тæрсын,ballat
6850,fürchten::V,тæрсын,ballat
6851,fürchten::V,тæрсын,poollâđ
6852,fürchten::V,тæрсын,põõllâd
6853,fürchten::V,тæрсын,пэллэ
6854,fliehen::V,лидзын,baataridh
6855,fliehen::V,лидзын,paahkanadtedh
6856,fliehen::V,лидзын,báhtarit
6857,fliehen::V,лидзын,báhtarit
6858,fliehen::V,лидзын,patâriđ
6859,fliehen::V,лидзын,čõ´ǩǩeed
6860,fliehen::V,лидзын,по̄а̄ччке
6861,flüchten::V,алидзын,tsåvvalidh
6862,flüchten::V,алидзын,báhtarit
6863,flüchten::V,алидзын,gárgidit
6864,flüchten::V,алидзын,kárgáđ
6865,flüchten::V,алидзын,uiddâd
6866,flüchten::V,алидзын,по̄а̄ччке
6867,sehen::V,уынын,vuejnedh
6868,sehen::V,уынын,vuojnnet
6869,sehen::V,уынын,oaidnít
6870,sehen::V,уынын,uái'niđ
6871,sehen::V,уынын,vuei´nned
6872,sehen::V,уынын,уййнэ
6873,anschauen::V,акӕсын,aalpesidh
6874,anschauen::V,акӕсын,vaarjedidh
6875,anschauen::V,акӕсын,gehtjadit
6876,anschauen::V,акӕсын,geahččat
6877,anschauen::V,акӕсын,keččâđ
6878,anschauen::V,акӕсын,ǩiččâd
6879,anschauen::V,акӕсын,выльшхе
6880,ansehen::V,кӕсын,gïehtjed
6881,ansehen::V,кӕсын,ájttsat
6882,ansehen::V,кӕсын,geahččat
6883,ansehen::V,кӕсын,keččâđ
6884,ansehen::V,кӕсын,ǩiččâd
6885,ansehen::V,кӕсын,кӣххче
6886,hören::V,хъусын,govledh
6887,hören::V,хъусын,gullat
6888,hören::V,хъусын,gullat
6889,hören::V,хъусын,kuullâđ
6890,hören::V,хъусын,kuullâd
6891,hören::V,хъусын,куллэ
6892,zuhören::V,хъусын,goltelidh
6893,zuhören::V,хъусын,gullut
6894,zuhören::V,хъусын,liehket
6895,zuhören::V,хъусын,guldalit
6896,zuhören::V,хъусын,kuldâliđ
6897,zuhören::V,хъусын,kuvddled
6898,zuhören::V,хъусын,куллэ
6899,probieren::V,уынын,damtedh
6900,probieren::V,уынын,smååhkedh
6901,probieren::V,уынын,smáhkkut
6902,probieren::V,уынын,geahččalit
6903,probieren::V,уынын,njaddeđ
6904,probieren::V,уынын,keččalistiđ
6905,probieren::V,уынын,njâ´dded
6906,probieren::V,уынын,кӣхчле
6907,probieren::V,аходын,damtedh
6908,probieren::V,аходын,smååhkedh
6909,probieren::V,аходын,smáhkkut
6910,probieren::V,аходын,geahččalit
6911,probieren::V,аходын,njaddeđ
6912,probieren::V,аходын,keččalistiđ
6913,probieren::V,аходын,njâ´dded
6914,probieren::V,аходын,кӣхчле
6915,riechen::V,смудын,hepsedh
6916,riechen::V,смудын,hapsijdit
6917,riechen::V,смудын,háisut
6918,riechen::V,смудын,apseđ
6919,riechen::V,смудын,â´ppsed
6920,riechen::V,смудын,аппьсе
6921,fühlen::V,ӕнкъарын,damtedh
6922,fühlen::V,ӕнкъарын,dåbddåt
6923,fühlen::V,ӕнкъарын,dovdat
6924,fühlen::V,ӕнкъарын,tubdâđ
6925,fühlen::V,ӕнкъарын,tobddâd
6926,fühlen::V,ӕнкъарын,куллэ
6927,fühlen::V,ӕнкъарын,туссвэ
6928,fühlen::V,ӕнкъарын,то̄ммтэ
6929,scheinen::V,зынын,vååjnedh
6930,scheinen::V,зынын,lijkkut
6931,scheinen::V,зынын,oidnot
6932,scheinen::V,зынын,dovdot
6933,scheinen::V,зынын,va'ikkutiđ
6934,scheinen::V,зынын,vaikkted
6935,scheinen::V,зынын,ыдтӭ
6936,zu sehen sein::V,зынын,vååjnedh
6937,zu sehen sein::V,зынын,vuojnnut
6938,zu sehen sein::V,зынын,oidnot
6939,zu sehen sein::V,зынын,oinuđ
6940,zu sehen sein::V,зынын,kue´stted
6941,zu sehen sein::V,зынын,кӯсстъе
6942,zu sehen sein::V,зынын,кӯссьтэ
6943,vernehmen::V,фехъусын,govledh
6944,vernehmen::V,фехъусын,gullat
6945,vernehmen::V,фехъусын,gullat
6946,vernehmen::V,фехъусын,kuullâđ
6947,vernehmen::V,фехъусын,kuullâd
6948,vernehmen::V,фехъусын,кулсэ
6949,frieren::V,сийын,gåalodh
6950,frieren::V,сийын,goallot
6951,frieren::V,сийын,goallut
6952,frieren::V,сийын,kolmuđ
6953,frieren::V,сийын,kõlmmstõõllâd
6954,frieren::V,сийын,калльме
6955,tun::V,кӕнын,darjodh
6956,tun::V,кӕнын,barggat
6957,tun::V,кӕнын,dahkat
6958,tun::V,кӕнын,porgâđ
6959,tun::V,кӕнын,raajjâd
6960,tun::V,кӕнын,лыххкэ
6961,können::V,фӕразын,maehtedh
6962,können::V,фӕразын,ååjmedidh
6963,können::V,фӕразын,buktet
6964,können::V,фӕразын,veadjit
6965,können::V,фӕразын,vaijeeđ
6966,können::V,фӕразын,mä´tted
6967,können::V,фӕразын,vuei´tted
6968,können::V,фӕразын,вуэййе
6969,können::V,фӕразын,ма̄ххьтэ
6970,wollen::V,фӕндын,sïjhtedh
6971,wollen::V,фӕндын,sihtat
6972,wollen::V,фӕндын,hálijdit
6973,wollen::V,фӕндын,dáhttut
6974,wollen::V,фӕндын,háliidit
6975,wollen::V,фӕндын,halijdiđ
6976,wollen::V,фӕндын,tättad
6977,wollen::V,фӕндын,туввэ
6978,wollen::V,фӕндын,та̄ххтэ
6979,anfangen::V,райдайын,aelkedh
6980,anfangen::V,райдайын,álgadit
6981,anfangen::V,райдайын,-goahtet
6982,anfangen::V,райдайын,álgit
6983,anfangen::V,райдайын,älgiđ
6984,anfangen::V,райдайын,a'lgâttiđ
6985,anfangen::V,райдайын,aalǥted
6986,anfangen::V,райдайын,олкхэ
6987,anfangen::V,райдайын,о̄а̄лкхэ
6988,beenden::V,фӕуын,orrijidh
6989,beenden::V,фӕуын,låhpadit
6990,beenden::V,фӕуын,hiejttet
6991,beenden::V,фӕуын,loahpahit
6992,beenden::V,фӕуын,luoppâđ
6993,beenden::V,фӕуын,looppted
6994,beenden::V,фӕуын,луэппьтэ
6995,aufhören::V,банцайын,sluvhtedh
6996,aufhören::V,банцайын,hiejttet
6997,aufhören::V,банцайын,heaitit
6998,aufhören::V,банцайын,šluhttet
6999,aufhören::V,банцайын,joskâđ
7000,aufhören::V,банцайын,jõskkâd
7001,aufhören::V,банцайын,puu´tted
7002,aufhören::V,банцайын,е̄сскэ
7003,aufhören::V,фенцайын,sluvhtedh
7004,aufhören::V,фенцайын,hiejttet
7005,aufhören::V,фенцайын,heaitit
7006,aufhören::V,фенцайын,šluhttet
7007,aufhören::V,фенцайын,joskâđ
7008,aufhören::V,фенцайын,jõskkâd
7009,aufhören::V,фенцайын,puu´tted
7010,aufhören::V,фенцайын,е̄сскэ
7011,gelingen::V,бантысын,lyhkestidh
7012,gelingen::V,бантысын,vuorbástuvvat
7013,gelingen::V,бантысын,lihkustuvvat
7014,gelingen::V,бантысын,lukkuđ
7015,gelingen::V,бантысын,o´nnsted
7016,gelingen::V,бантысын,выййтэ
7017,geraten::V,разынын,sååjhtedh
7018,geraten::V,разынын,gevvat
7019,geraten::V,разынын,gártat
7020,geraten::V,разынын,šaddat
7021,geraten::V,разынын,latkiitiiđ
7022,geraten::V,разынын,suuijâđ
7023,geraten::V,разынын,šõddâd
7024,geraten::V,разынын,оччтэдтэ
7025,geraten::V,разынын,очендэдтэ
7026,öffnen::V,гом кӕнын,rïhpestidh
7027,öffnen::V,гом кӕнын,rahpat
7028,öffnen::V,гом кӕнын,rabádit
7029,öffnen::V,гом кӕнын,rahpat
7030,öffnen::V,гом кӕнын,ávustiđ
7031,öffnen::V,гом кӕнын,čuáv'diđ
7032,öffnen::V,гом кӕнын,riččâd
7033,öffnen::V,гом кӕнын,ää´veed
7034,öffnen::V,гом кӕнын,čåu´dded
7035,öffnen::V,гом кӕнын,а̄вьдэ
7036,schließen::V,ӕхгӕнын,steegkedh
7037,schließen::V,ӕхгӕнын,dahppat
7038,schließen::V,ӕхгӕнын,gokčat
7039,schließen::V,ӕхгӕнын,kiddiđ
7040,schließen::V,ӕхгӕнын,toppâđ
7041,schließen::V,ӕхгӕнын,kä´tted
7042,schließen::V,ӕхгӕнын,тэ̄ффкэ
7043,schließen::V,ӕхгӕнын,ка̄ххьтэ
7044,stellen::V,ӕвӕрын,bïejedh
7045,stellen::V,ӕвӕрын,biejadit
7046,stellen::V,ӕвӕрын,bidjat
7047,stellen::V,ӕвӕрын,asâttiđ
7048,stellen::V,ӕвӕрын,piijjâd
7049,stellen::V,ӕвӕрын,cää´ǩǩed
7050,stellen::V,ӕвӕрын,пыййе
7051,setzen::V,сбадын кӕнын,bïejedh
7052,setzen::V,сбадын кӕнын,biejadit
7053,setzen::V,сбадын кӕнын,bidjat
7054,setzen::V,сбадын кӕнын,i'štâttiđ
7055,setzen::V,сбадын кӕнын,piijjâd
7056,setzen::V,сбадын кӕнын,пыййе
7057,legen::V,ӕрӕвӕрын,bïejedh
7058,legen::V,ӕрӕвӕрын,biedjat
7059,legen::V,ӕрӕвӕрын,biejadit
7060,legen::V,ӕрӕвӕрын,bidjat
7061,legen::V,ӕрӕвӕрын,asâttiđ
7062,legen::V,ӕрӕвӕрын,piijjâd
7063,legen::V,ӕрӕвӕрын,пыййе
7064,berühren::V,агайын,gaajesjidh
7065,berühren::V,агайын,duohttat
7066,berühren::V,агайын,giehtadit
7067,berühren::V,агайын,guoskat
7068,berühren::V,агайын,guoskkahit
7069,berühren::V,агайын,kuos'kâđ
7070,berühren::V,агайын,kuo'skâttiđ
7071,berühren::V,агайын,nja'vhâstiđ
7072,berühren::V,агайын,kuõskted
7073,berühren::V,агайын,njaauksted
7074,berühren::V,агайын,кӯсскэ
7075,berühren::V,агайын,лыксаххьтэ
7076,verbinden::V,бӕттын,ektiedidh
7077,verbinden::V,бӕттын,gårredidh
7078,verbinden::V,бӕттын,tjadnat
7079,verbinden::V,бӕттын,ovttastahttit
7080,verbinden::V,бӕттын,o'vtâstittiđ
7081,verbinden::V,бӕттын,lahteđ
7082,verbinden::V,бӕттын,lâ´htted
7083,verbinden::V,бӕттын,чӯллмдэ
7084,bedecken::V,ӕмбӕрзын,gaptjedh
7085,bedecken::V,ӕмбӕрзын,jávvet
7086,bedecken::V,ӕмбӕрзын,gåbttjåt
7087,bedecken::V,ӕмбӕрзын,gokčat
7088,bedecken::V,ӕмбӕрзын,luáv'diđ
7089,bedecken::V,ӕмбӕрзын,kä´tted
7090,bedecken::V,ӕмбӕрзын,tu´vdded
7091,bedecken::V,ӕмбӕрзын,аййдэ
7092,bedecken::V,ӕмбӕрзын,тэ̄ффкэ
7093,bedecken::V,ӕмбӕрзын,ка̄ххьтэ
7094,aufhängen::V,ауындзын,gævnjodh
7095,aufhängen::V,ауындзын,gæhtsasjidh
7096,aufhängen::V,ауындзын,gahtsot
7097,aufhängen::V,ауындзын,gatsostit
7098,aufhängen::V,ауындзын,heŋget
7099,aufhängen::V,ауындзын,heŋgiđ
7100,aufhängen::V,ауындзын,he'ŋgâstiđ
7101,aufhängen::V,ауындзын,kååccad
7102,aufhängen::V,ауындзын,коадсэ
7103,anzünden::V,ссудзын,tsïhkijehtedh
7104,anzünden::V,ссудзын,buollidit
7105,anzünden::V,ссудзын,tsahkkidit
7106,anzünden::V,ссудзын,cahkkedit
7107,anzünden::V,ссудзын,cokkiittiđ
7108,anzünden::V,ссудзын,cõ´ǩǩted
7109,anzünden::V,ссудзын,puâl'lted
7110,anzünden::V,ссудзын,пуэллхэ
7111,aufheben::V,сисын,bijjiedidh
7112,aufheben::V,сисын,låpptit
7113,aufheben::V,сисын,bajidit
7114,aufheben::V,сисын,pajediđ
7115,aufheben::V,сисын,pââi´ded
7116,aufheben::V,сисын,пайнэ
7117,zurücklassen::V,ныууадзын,laehpedh
7118,zurücklassen::V,ныууадзын,guodet
7119,zurücklassen::V,ныууадзын,guođđit
7120,zurücklassen::V,ныууадзын,kyeđđiḋ
7121,zurücklassen::V,ныууадзын,kue´đđed
7122,zurücklassen::V,ныууадзын,кӯдтӭ
7123,verlieren::V,фесафын,dassedh
7124,verlieren::V,фесафын,biestedh
7125,verlieren::V,фесафын,masset
7126,verlieren::V,фесафын,láhppet
7127,verlieren::V,фесафын,láhppit
7128,verlieren::V,фесафын,läppiđ
7129,verlieren::V,фесафын,monâttiđ
7130,verlieren::V,фесафын,lä´pped
7131,verlieren::V,фесафын,rââ´ppted
7132,verlieren::V,фесафын,ка̄дхэ
7133,verlieren::V,фесафын,кӯдтъе
7134,fallen lassen::V,ӕрӕппарын,gahtjehtidh
7135,fallen lassen::V,ӕрӕппарын,luojttet
7136,fallen lassen::V,ӕрӕппарын,luojttalit
7137,fallen lassen::V,ӕрӕппарын,gahčahit
7138,fallen lassen::V,ӕрӕппарын,lyeš'tiđ
7139,fallen lassen::V,ӕрӕппарын,kočâttiđ
7140,fallen lassen::V,ӕрӕппарын,rõpsted
7141,fallen lassen::V,ӕрӕппарын,kõõččted
7142,fallen lassen::V,ӕрӕппарын,ёҏтэ
7143,fallen lassen::V,ӕрӕппарын,кэчхэ
7144,fallen lassen::V,къухтӕй феуӕгъд кӕнын,gahtjehtidh
7145,fallen lassen::V,къухтӕй феуӕгъд кӕнын,luojttet
7146,fallen lassen::V,къухтӕй феуӕгъд кӕнын,luojttalit
7147,fallen lassen::V,къухтӕй феуӕгъд кӕнын,gahčahit
7148,fallen lassen::V,къухтӕй феуӕгъд кӕнын,lyeš'tiđ
7149,fallen lassen::V,къухтӕй феуӕгъд кӕнын,kočâttiđ
7150,fallen lassen::V,къухтӕй феуӕгъд кӕнын,rõpsted
7151,fallen lassen::V,къухтӕй феуӕгъд кӕнын,kõõččted
7152,fallen lassen::V,къухтӕй феуӕгъд кӕнын,ёҏтэ
7153,fallen lassen::V,къухтӕй феуӕгъд кӕнын,кэчхэ
7154,machen::V,саразын,daajhtodh
7155,machen::V,саразын,dahkat
7156,machen::V,саразын,dahkat
7157,machen::V,саразын,rähtiđ
7158,machen::V,саразын,raajjâd
7159,machen::V,саразын,tue´j'jeed
7160,machen::V,саразын,тӯййше
7161,machen::V,саразын,ӣллькье
7162,herstellen::V,сцæттæ кæнын,skaepiedidh
7163,herstellen::V,сцæттæ кæнын,buvtadit
7164,herstellen::V,сцæттæ кæнын,dudjot
7165,herstellen::V,сцæттæ кæнын,a'mnâstiđ
7166,herstellen::V,сцæттæ кæнын,va'lmâštiđ
7167,herstellen::V,сцæттæ кæнын,vaalmšted
7168,herstellen::V,сцæттæ кæнын,лыххкэ
7169,herstellen::V,сцæттæ кæнын,ӣллькье
7170,herstellen::V,саразын,skaepiedidh
7171,herstellen::V,саразын,buvtadit
7172,herstellen::V,саразын,dudjot
7173,herstellen::V,саразын,a'mnâstiđ
7174,herstellen::V,саразын,va'lmâštiđ
7175,herstellen::V,саразын,vaalmšted
7176,herstellen::V,саразын,лыххкэ
7177,herstellen::V,саразын,ӣллькье
7178,bauen::V,амайын,bigkedh
7179,bauen::V,амайын,biggit
7180,bauen::V,амайын,ráhkadit
7181,bauen::V,амайын,huksiđ
7182,bauen::V,амайын,raajjâd
7183,bauen::V,амайын,тӯййше
7184,reparieren::V,æмпъузын,davvodh
7185,reparieren::V,æмпъузын,divvot
7186,reparieren::V,æмпъузын,divvut
7187,reparieren::V,æмпъузын,tivvoođ
7188,reparieren::V,æмпъузын,čihtâđ
7189,reparieren::V,æмпъузын,teevvad
7190,reparieren::V,æмпъузын,чиннэ
7191,reparieren::V,цалцæг кæнын,davvodh
7192,reparieren::V,цалцæг кæнын,divvot
7193,reparieren::V,цалцæг кæнын,divvut
7194,reparieren::V,цалцæг кæнын,tivvoođ
7195,reparieren::V,цалцæг кæнын,čihtâđ
7196,reparieren::V,цалцæг кæнын,teevvad
7197,reparieren::V,цалцæг кæнын,чиннэ
7198,verbessern::V,фæхуыздæр кæнын,bueriedidh
7199,verbessern::V,фæхуыздæр кæнын,báredit
7200,verbessern::V,фæхуыздæр кæнын,buoredit
7201,verbessern::V,фæхуыздæр кæнын,buoridit
7202,verbessern::V,фæхуыздæр кæнын,pye'rediđ
7203,verbessern::V,фæхуыздæр кæнын,pue´reed
7204,verbessern::V,фæхуыздæр кæнын,шӣгнэ
7205,ändern::V,аивын,jeatjahtehtedh
7206,ändern::V,аивын,rievddadit
7207,ändern::V,аивын,muhttit
7208,ändern::V,аивын,molsut
7209,ändern::V,аивын,mutteđ
7210,ändern::V,аивын,mu´tted
7211,ändern::V,аивын,вуайхе
7212,ändern::V,аивын,ка̄вьсе
7213,graben::V,къахын,berkedh
7214,graben::V,къахын,kroehkedh
7215,graben::V,къахын,bállet
7216,graben::V,къахын,goaivut
7217,graben::V,къахын,roggat
7218,graben::V,къахын,kuái'vuđ
7219,graben::V,къахын,rääppad
7220,graben::V,къахын,kuäivvad
7221,graben::V,къахын,ра̄бпэ
7222,graben::V,къахын,куаййве
7223,beugen::V,æркъæдз кæнын,sojjedidh
7224,beugen::V,æркъæдз кæнын,såjådit
7225,beugen::V,æркъæдз кæнын,sojahit
7226,beugen::V,æркъæдз кæнын,sujâttiđ
7227,beugen::V,æркъæдз кæнын,kå´mrded
7228,beugen::V,æркъæдз кæнын,njikklõõttâd
7229,beugen::V,æркъæдз кæнын,сойхьтэ
7230,beugen::V,æркъæдз кæнын,то̄а̄ххкэ
7231,beugen::V,æркъæдз кæнын,нигклаххьтэ
7232,beugen::V,æртасын кæнын,sojjedidh
7233,beugen::V,æртасын кæнын,såjådit
7234,beugen::V,æртасын кæнын,sojahit
7235,beugen::V,æртасын кæнын,sujâttiđ
7236,beugen::V,æртасын кæнын,kå´mrded
7237,beugen::V,æртасын кæнын,njikklõõttâd
7238,beugen::V,æртасын кæнын,сойхьтэ
7239,beugen::V,æртасын кæнын,то̄а̄ххкэ
7240,beugen::V,æртасын кæнын,нигклаххьтэ
7241,biegen::V,тасын кӕнын,sojjehtidh
7242,biegen::V,тасын кӕнын,såjådit
7243,biegen::V,тасын кӕнын,niejddet
7244,biegen::V,тасын кӕнын,sojahit
7245,biegen::V,тасын кӕнын,čipteđ
7246,biegen::V,тасын кӕнын,soojted
7247,biegen::V,тасын кӕнын,сойхьтэ
7248,drehen::V,здухын,jårrehtidh
7249,drehen::V,здухын,bådnjåt
7250,drehen::V,здухын,botnjat
7251,drehen::V,здухын,jurâttiđ
7252,drehen::V,здухын,jåårǥlâ´tted
7253,drehen::V,здухын,чоӊӊтэ
7254,wenden::V,афæлдахын,jarkelidh
7255,wenden::V,афæлдахын,jårggålit
7256,wenden::V,афæлдахын,jorgalit
7257,wenden::V,афæлдахын,jurgâliđ
7258,wenden::V,афæлдахын,jåårǥlâ´tted
7259,wenden::V,афæлдахын,вӣррлаххътэ
7260,wenden::V,афæлдахын,ка̄вьсе
7261,wenden::V,рафæлдахын,jarkelidh
7262,wenden::V,рафæлдахын,jårggålit
7263,wenden::V,рафæлдахын,jorgalit
7264,wenden::V,рафæлдахын,jurgâliđ
7265,wenden::V,рафæлдахын,jåårǥlâ´tted
7266,wenden::V,рафæлдахын,вӣррлаххътэ
7267,wenden::V,рафæлдахын,ка̄вьсе
7268,umdrehen::V,афæлдахын,jarkedh
7269,umdrehen::V,афæлдахын,måttsåstit
7270,umdrehen::V,афæлдахын,botnjat
7271,umdrehen::V,афæлдахын,jorgođ
7272,umdrehen::V,афæлдахын,jårǥsted
7273,umdrehen::V,афæлдахын,коамьхе
7274,umdrehen::V,афæлдахын,калльтлэ
7275,heben::V,сдарын,luknjedh
7276,heben::V,сдарын,baavhkestidh
7277,heben::V,сдарын,bajedit
7278,heben::V,сдарын,loktet
7279,heben::V,сдарын,bajidit
7280,heben::V,сдарын,pajediđ
7281,heben::V,сдарын,kokkiđ
7282,heben::V,сдарын,kaggâd
7283,heben::V,сдарын,pââ´jeed
7284,heben::V,сдарын,пайнэ
7285,heben::V,сдарын,пайнэллэ
7286,heben::V,схæцын,luknjedh
7287,heben::V,схæцын,baavhkestidh
7288,heben::V,схæцын,bajedit
7289,heben::V,схæцын,loktet
7290,heben::V,схæцын,bajidit
7291,heben::V,схæцын,pajediđ
7292,heben::V,схæцын,kokkiđ
7293,heben::V,схæцын,kaggâd
7294,heben::V,схæцын,pââ´jeed
7295,heben::V,схæцын,пайнэ
7296,heben::V,схæцын,пайнэллэ
7297,hochheben::V,уæлæмæ хæцын,lutnjedh
7298,hochheben::V,уæлæмæ хæцын,låggŋit
7299,hochheben::V,уæлæмæ хæцын,loktet
7300,hochheben::V,уæлæмæ хæцын,pajediđ
7301,hochheben::V,уæлæмæ хæцын,kuåstteed
7302,hochheben::V,уæлæмæ хæцын,пайнэ
7303,ergreifen::V,фӕлӕбурын,fihkelidh
7304,ergreifen::V,фӕлӕбурын,sårjjot
7305,ergreifen::V,фӕлӕбурын,doahppit
7306,ergreifen::V,фӕлӕбурын,fáhtet
7307,ergreifen::V,фӕлӕбурын,tuáppuđ
7308,ergreifen::V,фӕлӕбурын,poppâ´tted
7309,ergreifen::V,фӕлӕбурын,каццсе
7310,ergreifen::V,фӕлӕбурын,туэрркэ
7311,ergreifen::V,фӕлӕбурын,ро̄а̄ппчье
7312,halten::V,дарын,steeredh
7313,halten::V,дарын,utniedidh
7314,halten::V,дарын,anedit
7315,halten::V,дарын,adnalit
7316,halten::V,дарын,doallat
7317,halten::V,дарын,toollâd
7318,halten::V,дарын,tue´rjjeed
7319,halten::V,дарын,туаррье
7320,drücken::V,æлхъивын,dïelkestidh
7321,drücken::V,æлхъивын,dieddet
7322,drücken::V,æлхъивын,deaddit
7323,drücken::V,æлхъивын,čárvet
7324,drücken::V,æлхъивын,čárvuđ
7325,drücken::V,æлхъивын,čärvvad
7326,drücken::V,æлхъивын,teä´d'ded
7327,drücken::V,æлхъивын,пе̄ррэ
7328,drücken::V,æлхъивын,ра̄ппче
7329,drücken::V,хæцын,dïelkestidh
7330,drücken::V,хæцын,dieddet
7331,drücken::V,хæцын,deaddit
7332,drücken::V,хæцын,čárvet
7333,drücken::V,хæцын,čárvuđ
7334,drücken::V,хæцын,čärvvad
7335,drücken::V,хæцын,teä´d'ded
7336,drücken::V,хæцын,пе̄ррэ
7337,drücken::V,хæцын,ра̄ппче
7338,schieben::V,схойын,vuetjedh
7339,schieben::V,схойын,sjáhtjat
7340,schieben::V,схойын,cáhkit
7341,schieben::V,схойын,cuggâđ
7342,schieben::V,схойын,oi´ǧǧeed
7343,schieben::V,схойын,оййкье
7344,kratzen::V,хафын,våhtsodh
7345,kratzen::V,хафын,skreepedh
7346,kratzen::V,хафын,ruohkkat
7347,kratzen::V,хафын,ruohkastit
7348,kratzen::V,хафын,gazzut
7349,kratzen::V,хафын,kazzođ
7350,kratzen::V,хафын,võckkâd
7351,kratzen::V,хафын,кышшкэ
7352,kratzen::V,хафын,каххьце
7353,lecken::V,сдæрын,njåalodh
7354,lecken::V,сдæрын,njoallot
7355,lecken::V,сдæрын,njolodit
7356,lecken::V,сдæрын,njuálluđ
7357,lecken::V,сдæрын,njuällad
7358,lecken::V,сдæрын,нюаллэ
7359,beißen::V,хæцын,gaektjedh
7360,beißen::V,хæцын,gássket
7361,beißen::V,хæцын,gáskestit
7362,beißen::V,хæцын,gáskit
7363,beißen::V,хæцын,käskiđ
7364,beißen::V,хæцын,kä´cǩǩed
7365,beißen::V,хæцын,ка̄ццьке
7366,abreißen::V,ратонын,bïhkedh
7367,abreißen::V,ратонын,gajkkot
7368,abreißen::V,ратонын,gaikkihit
7369,abreißen::V,ратонын,roottâđ
7370,abreißen::V,ратонын,ra´šǩǩeed
7371,abreißen::V,ратонын,rååttad
7372,abreißen::V,ратонын,ро̄дтҍе
7373,abreißen::V,ратонын,пӯттҍкье
7374,abschneiden::V,ралыг кӕнын,tjoehpestidh
7375,abschneiden::V,ралыг кӕнын,jallat
7376,abschneiden::V,ралыг кӕнын,čuohppat
7377,abschneiden::V,ралыг кӕнын,jogâldiđ
7378,abschneiden::V,ралыг кӕнын,geerelidh
7379,abschneiden::V,ралыг кӕнын,е̄дтэ
7380,abschneiden::V,ралыг кӕнын,е̄дтлэ
7381,binden::V,бабӕттын,gårredidh
7382,binden::V,бабӕттын,tjadnat
7383,binden::V,бабӕттын,gárrat
7384,binden::V,бабӕттын,čoonnâđ
7385,binden::V,бабӕттын,čõõnnâd
7386,binden::V,бабӕттын,čuõlmmâd
7387,binden::V,бабӕттын,ко̄ррэ
7388,binden::V,бабӕттын,чӯллмдэ
7389,binden::V,бабӕттын,ко̄а̄ррэ
7390,stecken::V,ныссадзын,rïjtedh
7391,stecken::V,ныссадзын,tsævkkat
7392,stecken::V,ныссадзын,cáhkit
7393,stecken::V,ныссадзын,cuggâđ
7394,stecken::V,ныссадзын,čuõ´ǧ'ǧeed
7395,stecken::V,ныссадзын,чогксэ
