,Concept_ID,lv,ce
2216,aufbewahren::V,uzglabāt,ӏалашдан
2217,werfen::V,чӧвтны,кхосса
2218,werfen::V,шыбитны,кхосса
2219,werfen::V,mest,кхосса
2220,werfen::V,sviest,кхосса
2221,fangen::V,кутны,леца
2222,fangen::V,ķert,леца
2223,fangen::V,uzķert,леца
2224,packen::V,босьтны,леца
2225,packen::V,paķert,леца
2226,packen::V,satvert,леца
2227,verstecken::V,дзебны,къайладаккха
2228,verstecken::V,slēpt,къайладаккха
2229,verstecken::V,noglabāt,къайладаккха
2230,teilen::V,юкны,декъа
2231,teilen::V,dalīt,декъа
2232,schicken::V,ыстыны,дӏадахьийта
2233,schicken::V,sūtīt,дӏадахьийта
2234,schicken::V,atsūtīt,дӏадахьийта
2235,bringen::V,вайны,дан
2236,bringen::V,atvest,дан
2237,hinzufügen::V,содтыны,тӏетоха
2238,hinzufügen::V,pievienot,тӏетоха
2239,bekommen::V,босьтны,даккха
2240,bekommen::V,dabūt,даккха
2241,erhalten::V,босьтны,даккха
2242,erhalten::V,saņemt,даккха
2243,nehmen::V,босьтны,схьаэца
2244,nehmen::V,ņemt,схьаэца
2245,nehmen::V,paņemt,схьаэца
2246,wählen::V,бӧрйыны,харжа
2247,wählen::V,ievēlēt,харжа
2248,auswählen::V,бӧрйыны,харжа
2249,auswählen::V,izvēlēt,харжа
2250,bewahren::V,видзны,lалашдан
2251,bewahren::V,saglabāt,lалашдан
2252,behindern::V,конйӧдлыны,новкъарло ян
2253,behindern::V,джӧмдӧдны,новкъарло ян
2254,behindern::V,kavēt,новкъарло ян
2255,behindern::V,aizkavēt,новкъарло ян
2256,verderben::V,тшыкӧдны,талхо
2257,verderben::V,sabojāt,талхо
2258,beschädigen::V,тшыкӧдны,дохо
2259,beschädigen::V,bojāt,дохо
2260,beschädigen::V,maitāt,дохо
2261,zerbrechen::V,жуглыны,дохо
2262,zerbrechen::V,жуглыны,кагдан
2263,zerbrechen::V,salauzt,дохо
2264,zerbrechen::V,salauzt,кагдан
2265,zerbrechen::V,sadauzīt,дохо
2266,zerbrechen::V,sadauzīt,кагдан
2267,zerreißen::V,орӧдны,хадо
2268,zerreißen::V,pārraut,хадо
2269,zerstören::V,жугӧдны,дохо
2270,zerstören::V,жугӧдны,кагдан
2271,zerstören::V,кисьтны,дохо
2272,zerstören::V,кисьтны,кагдан
2273,zerstören::V,косявны,дохо
2274,zerstören::V,косявны,кагдан
2275,zerstören::V,graut,дохо
2276,zerstören::V,graut,кагдан
2277,zerstören::V,sagraut,дохо
2278,zerstören::V,sagraut,кагдан
2279,verbrennen::V,сотны,даго
2280,verbrennen::V,сотчыны,даго
2281,verbrennen::V,dedzināt,даго
2282,verbrennen::V,sadedzināt,даго
2283,geben::V,сетны,яла
2284,geben::V,dot,яла
2285,geben::V,padot,яла
2286,reichen::V,сетны,дӏадала
2287,reichen::V,сетны,дӏакховдо
2288,reichen::V,padot,дӏадала
2289,reichen::V,padot,дӏакховдо
2290,reichen::V,sniegt,дӏадала
2291,reichen::V,sniegt,дӏакховдо
2292,schenken::V,козьнавны,совгӏат дан
2293,schenken::V,dāvāt,совгӏат дан
2294,schenken::V,dāvināt,совгӏат дан
2295,versprechen::V,кыв сетны,ваӏда дан
2296,versprechen::V,solīt,ваӏда дан
2297,versprechen::V,apsolīt,ваӏда дан
2298,wünschen::V,кӧсйыны,лаа
2299,wünschen::V,vēlēt,лаа
2300,wünschen::V,novēlēt,лаа
2301,loben::V,ошкыны,хасто
2302,loben::V,lielīt,хасто
2303,küssen::V,окавны,оба яккха
2304,küssen::V,bučot,оба яккха
2305,küssen::V,skūpstīt,оба яккха
2306,wiegen::V,гудрӧдлыны,тахка
2307,wiegen::V,šūpot,тахка
2308,zudecken::V,веввттьыны,тӏетаса
2309,zudecken::V,apklāt,тӏетаса
2310,zudecken::V,aizsegt,тӏетаса
2311,wecken::V,садьмӧдны,самадаккха
2312,wecken::V,чуксавны,самадаккха
2313,wecken::V,modināt,самадаккха
2314,zeigen::V,петкӧдлыны,гайта
2315,zeigen::V,rādīt,гайта
2316,führen::V,нуӧдны,дига
2317,führen::V,vadīt,дига
2318,lehren::V,велӧдны,ӏамо
2319,lehren::V,mācīt,ӏамо
2320,lehren::V,iemācīt,ӏамо
2321,unterrichten::V,велӧдны,хьеха
2322,unterrichten::V,apmācīt,хьеха
2323,aufziehen::V,быдтыны,кхио
2324,aufziehen::V,uzaudzināt,кхио
2325,leiten::V,веськӧдлыны,урхалла дан
2326,leiten::V,vadīt,урхалла дан
2327,leiten::V,pārzināt,урхалла дан
2328,antreiben::V,тэрмӧдны,сихдан
2329,antreiben::V,urdīt,сихдан
2330,antreiben::V,mudināt,сихдан
2331,lassen::V,тшӧктыны,-йта
2332,lassen::V,ļaut,-йта
2333,einladen::V,корны,кхайкха
2334,einladen::V,ielūgt,кхайкха
2335,einladen::V,aicināt,кхайкха
2336,vereinigen::V,ӧтувтны,цхьаьнатоха
2337,vereinigen::V,котыртны,цхьаьнатоха
2338,vereinigen::V,vienot,цхьаьнатоха
2339,vereinigen::V,apvienot,цхьаьнатоха
2340,besuchen::V,волыны,хьажахIотта
2341,besuchen::V,ветлыны,хьажахIотта
2342,besuchen::V,apciemot,хьажахIотта
2343,treffen::V,вочаӧдны,дуьхьалкхета
2344,treffen::V,паныдавны,дуьхьалкхета
2345,treffen::V,satikt,дуьхьалкхета
2346,treffen::V,sastapt,дуьхьалкхета
2347,sich versammeln::V,лӧсьӧдчыны,гулдан
2348,sich versammeln::V,salasīties,гулдан
2349,sich versammeln::V,sapulcēties,гулдан
2350,spielen::V,ворсны,ловза
2351,spielen::V,spēlēt,ловза
2352,spielen::V,spēlēties,ловза
2353,singen::V,сьывны,лакха
2354,singen::V,dziedāt,лакха
2355,tanzen::V,йӧктыны,хелхадала
2356,tanzen::V,diet,хелхадала
2357,tanzen::V,dejot,хелхадала
2358,tanzen::V,dancot,хелхадала
2359,sich trennen::V,торйӧдчыны,къаста
2360,sich trennen::V,šķirties,къаста
2361,sich trennen::V,izšķirties,къаста
2362,verlassen::V,эновтны,дита
2363,verlassen::V,atstāt,дита
2364,retten::V,видзны,кӏелхьардаккха
2365,retten::V,мездыны,кӏелхьардаккха
2366,retten::V,glābt,кӏелхьардаккха
2367,bewachen::V,видзны,ха дан
2368,bewachen::V,sargāt,ха дан
2369,schützen::V,видзны,лардан
2370,schützen::V,pasargāt,лардан
2371,schützen::V,aizsargāt,лардан
2372,verteidigen::V,дорйыны,лардан
2373,verteidigen::V,aizstāvēt,лардан
2374,sich schlagen::V,косясьны,етта
2375,sich schlagen::V,kauties,етта
2376,sich schlagen::V,izkauties,етта
2377,schießen::V,лыйны,детта
2378,schießen::V,šaut,детта
2379,schießen::V,šaudīt,детта
2380,siegen::V,вермыны,тола
2381,siegen::V,uzvarēt,тола
2382,ärgern::V,лӧгӧдны,оьгӏаздахийта
2383,ärgern::V,лёкмӧдны,оьгӏаздахийта
2384,ärgern::V,скӧрмӧдны,оьгӏаздахийта
2385,ärgern::V,sadusmot,оьгӏаздахийта
2386,schlagen::V,вартны,тоха
2387,schlagen::V,sist,тоха
2388,schlagen::V,triekt,тоха
2389,treten::V,лёгны,мийра тоха
2390,treten::V,майкны,мийра тоха
2391,treten::V,mīt,мийра тоха
2392,treten::V,paspert,мийра тоха
2393,stechen::V,бышткыны,ӏотта
2394,stechen::V,бышткыны,къовзо
2395,stechen::V,durt,ӏотта
2396,stechen::V,durt,къовзо
2397,stoßen::V,тойлыны,татта
2398,stoßen::V,йӧткавны,татта
2399,stoßen::V,grūst,татта
2400,stehlen::V,гусявны,лачкъо
2401,stehlen::V,zagt,лачкъо
2402,stören::V,падмӧдны,новкъарло ян
2403,stören::V,traucēt,новкъарло ян
2404,belästigen::V,дӧзмӧдны,сагатдан
2405,belästigen::V,apgrūtināt,сагатдан
2406,verbergen::V,дзебны,къайладаккха
2407,verbergen::V,сайӧдны,къайладаккха
2408,verbergen::V,slēpt,къайладаккха
2409,verbergen::V,paslēpt,къайладаккха
2410,täuschen::V,пӧръявны,ӏexo
2411,täuschen::V,ылӧдны,ӏexo
2412,täuschen::V,mānīt,ӏexo
2413,täuschen::V,maldināt,ӏexo
2414,betrügen::V,сӧрны,ледан
2415,betrügen::V,krāpt,ледан
2416,betrügen::V,apkrāpt,ледан
2417,töten::V,вины,ден
2418,töten::V,nāvēt,ден
2419,töten::V,nogalināt,ден
2420,wohnen::V,овны,даха
2421,wohnen::V,dzīvot,даха
2422,arbeiten::V,уджавны,къахьега
2423,arbeiten::V,strādāt,къахьега
2424,arbeiten::V,darboties,къахьега
2425,sammeln::V,чукӧртны,гулдан
2426,sammeln::V,vākt,гулдан
2427,pflücken::V,вотны,даха
2428,pflücken::V,ӧктыны,даха
2429,pflücken::V,raut,даха
2430,pflücken::V,plūkt,даха
2431,jagen::V,кыйсьыны,талла
2432,jagen::V,medīt,талла
2433,fischen::V,чери кыйны,чӏерий леца
2434,fischen::V,zvejot,чӏерий леца
2435,fassen::V,кутны,лаца
2436,fassen::V,кутны,схьалаца
2437,fassen::V,saķert,лаца
2438,fassen::V,saķert,схьалаца
2439,hüten::V,видзны,лардан
2440,hüten::V,йирӧдны,лардан
2441,hüten::V,ganīt,лардан
2442,treiben::V,вӧтлыны,лахка
2443,treiben::V,dzīt,лахка
2444,anbinden::V,домавны,дӏадехка
2445,anbinden::V,piesiet,дӏадехка
2446,anbinden::V,piesaistīt,дӏадехка
2447,füttern::V,вердны,хӏума яла
2448,füttern::V,barot,хӏума яла
2449,melken::V,лысьтыны,оза
2450,melken::V,slaukt,оза
2451,hacken::V,керавны,
2452,hacken::V,kapāt,
2453,gießen::V,киськавны,хи тоха
2454,gießen::V,liet,хи тоха
2455,gießen::V,laistīt,хи тоха
2456,reifen::V,кисьмыны,хьекъа
2457,reifen::V,briest,хьекъа
2458,zubereiten::V,дасьтыны,кечъян
2459,zubereiten::V,дасьтыны,кхача бан
2460,zubereiten::V,taisīt,кечъян
2461,zubereiten::V,taisīt,кхача бан
2462,zubereiten::V,gatavot,кечъян
2463,zubereiten::V,gatavot,кхача бан
2464,kochen::V,пуны,кхача бан
2465,kochen::V,vārīt,кхача бан
2466,backen::V,пӧжавны,датта
2467,backen::V,cept,датта
2468,braten::V,пражитны,кхарза
2469,braten::V,cept,кхарза
2470,braten::V,cepināt,кхарза
2471,umrühren::V,сорлавны,кего
2472,umrühren::V,maisīt,кего
2473,umrühren::V,apmaisīt,кего
2474,stricken::V,кӧртны,
2475,stricken::V,adīt,
2476,nähen::V,вурны,тега
2477,nähen::V,šūt,тега
2478,färben::V,мичӧдны,басардан
2479,färben::V,краситны,басардан
2480,färben::V,krāsot,басардан
2481,färben::V,nokrāsot,басардан
2482,reinigen::V,весавны,цӏандан
2483,reinigen::V,tīrīt,цӏандан
2484,reinigen::V,attīrīt,цӏандан
2485,waschen::V,мыськыны,йила
2486,waschen::V,мыськыны,йитта
2487,waschen::V,мыськыны,дӏадайа
2488,waschen::V,mazgāt,йила
2489,waschen::V,mazgāt,йитта
2490,waschen::V,mazgāt,дӏадайа
2491,abwischen::V,чышкыны,дӏадайа
2492,abwischen::V,noslaucīt,дӏадайа
2493,spülen::V,пожъявны,хи кхарза
2494,spülen::V,skalot,хи кхарза
2495,fegen::V,чышкыны,нуй хьакха
2496,fegen::V,slaucīt,нуй хьакха
2497,kehren::V,чышкыны,нуй хьакха
2498,kehren::V,mēzt,нуй хьакха
2499,baden::V,купайтчыны,лийча
2500,baden::V,peldēties,лийча
2501,sich waschen::V,мыссьыны,юьхь йила
2502,sich waschen::V,mazgāties,юьхь йила
2503,ausziehen::V,пӧрччӧдны,духар дӏадаккха
2504,ausziehen::V,noģērbt,духар дӏадаккха
2505,anziehen::V,кӧмавны,
2506,anziehen::V,пасьтавны,
2507,anziehen::V,uzvilkt,
2508,sich anziehen::V,пасьтасьны,духа
2509,sich anziehen::V,apģērbties,духа
2510,kämmen::V,сынавны,ехк хьакха
2511,kämmen::V,sukāt,ехк хьакха
2512,schmücken::V,мичмӧдны,хаздан
2513,schmücken::V,rotāt,хаздан
2514,schmücken::V,greznot,хаздан
2515,sagen::V,шуны,ала
2516,sagen::V,висьтавны,ала
2517,sagen::V,teikt,ала
2518,sprechen::V,сёрнитны,баха
2519,sprechen::V,сёрнитны,мотт бийца
2520,sprechen::V,runāt,баха
2521,sprechen::V,runāt,мотт бийца
2522,reden::V,сёрнитны,къамел дан
2523,reden::V,norunāt,къамел дан
2524,sich unterhalten::V,сёрнитны,къамел дан
2525,sich unterhalten::V,варовитны,къамел дан
2526,sich unterhalten::V,sarunāties,къамел дан
2527,fragen::V,юавны,хатта
2528,fragen::V,jautāt,хатта
2529,bitten::V,корны,деха
2530,bitten::V,lūgt,деха
2531,bitten::V,prasīt,деха
2532,erzählen::V,висьтавны,дийца
2533,erzählen::V,stāstīt,дийца
2534,mitteilen::V,юӧртны,хаам бан
2535,mitteilen::V,висьтавны,хаам бан
2536,mitteilen::V,pavēstīt,хаам бан
2537,nennen::V,шуны,цӏе яккха
2538,nennen::V,ним сетны,цӏе яккха
2539,nennen::V,saukt,цӏе яккха
2540,rufen::V,корны,кхайкха
2541,rufen::V,saukt,кхайкха
2542,prahlen::V,ошйысьны,куралла ян
2543,prahlen::V,ошйысьны,дозалла дан
2544,prahlen::V,lielīties,куралла ян
2545,prahlen::V,lielīties,дозалла дан
2546,übersetzen::V,вуджӧдны,гоч дан
2547,übersetzen::V,tulkot,гоч дан
2548,übersetzen::V,pārtulkot,гоч дан
2549,denken::V,мӧвпавны,ойла ян
2550,denken::V,domāt,ойла ян
2551,glauben::V,эскыны,теша
2552,glauben::V,ticēt,теша
2553,bemerken::V,казявны,ган
2554,bemerken::V,ievērot,ган
2555,bemerken::V,ieraudzīt,ган
2556,erkennen::V,тӧдмавны,довза
2557,erkennen::V,pazīt,довза
2558,erkennen::V,atpazīt,довза
2559,begreifen::V,вежӧртны,кхета
2560,begreifen::V,гӧгӧрвоны,кхета
2561,begreifen::V,jēgt,кхета
2562,begreifen::V,apjēgt,кхета
2563,verstehen::V,вежӧртны,кхета
2564,verstehen::V,гӧгӧрвоны,кхета
2565,verstehen::V,saprast,кхета
2566,lernen::V,вeлöдчыны,деша
2567,lernen::V,mācīties,деша
2568,wissen::V,тӧдны,хаа
2569,wissen::V,zināt,хаа
2570,sich erinnern an::V,казьтывны,дагадан
2571,sich erinnern an::V,дум вылӧ уськӧдны,дагадан
2572,sich erinnern an::V,atminēties,дагадан
2573,vergessen::V,вунӧдны,дицдала
2574,vergessen::V,mirst,дицдала
2575,vergessen::V,aizmirst,дицдала
2576,messen::V,муртавны,дуста
2577,messen::V,mērīt,дуста
2578,zählen::V,лыддьыны,дагардан
2579,zählen::V,skaitīt,дагардан
2580,rechnen::V,лыддьыны,лара
2581,rechnen::V,rēķināt,лара
2582,lesen::V,лыддьыны,еша
2583,lesen::V,lasīt,еша
2584,malen::V,серпасавны,сурт дилла
2585,malen::V,gleznot,сурт дилла
2586,zeichnen::V,серпасавны,сурт дилла
2587,zeichnen::V,zīmēt,сурт дилла
2588,schreiben::V,гижны,яздан
2589,schreiben::V,rakstīt,яздан
2590,besitzen::V,лоны,доладан
2591,besitzen::V,piederēt,доладан
2592,kaufen::V,ньӧбны,эца
2593,kaufen::V,pirkt,эца
2594,verkaufen::V,вузавны,дохка
2595,verkaufen::V,pārdot,дохка
2596,bezahlen::V,мынтыны,мах бала
2597,bezahlen::V,мынтысьны,мах бала
2598,bezahlen::V,apmaksāt,мах бала
2599,zahlen::V,мынтыны,мах бала
2600,zahlen::V,maksāt,мах бала
2601,beherrschen::V,ас улын кутны,собаре хила
2602,beherrschen::V,valdīt,собаре хила
2603,ertragen::V,пыкны,лан
2604,ertragen::V,пыкны,сатоха
2605,ertragen::V,пыкны,садетта
2606,ertragen::V,лэптыны,лан
2607,ertragen::V,лэптыны,сатоха
2608,ertragen::V,лэптыны,садетта
2609,ertragen::V,panest,лан
2610,ertragen::V,panest,сатоха
2611,ertragen::V,panest,садетта
2612,ertragen::V,paciest,лан
2613,ertragen::V,paciest,сатоха
2614,ertragen::V,paciest,садетта
