,Concept_ID,se,cv
7189,beißen::V,gaektjedh,ҫырт
7190,beißen::V,gaektjedh,хып
7191,beißen::V,gássket,ҫырт
7192,beißen::V,gássket,хып
7193,beißen::V,gáskestit,ҫырт
7194,beißen::V,gáskestit,хып
7195,beißen::V,gáskit,ҫырт
7196,beißen::V,gáskit,хып
7197,beißen::V,käskiđ,ҫырт
7198,beißen::V,käskiđ,хып
7199,beißen::V,kä´cǩǩed,ҫырт
7200,beißen::V,kä´cǩǩed,хып
7201,beißen::V,ка̄ццьке,ҫырт
7202,beißen::V,ка̄ццьке,хып
7203,abreißen::V,bïhkedh,тат
7204,abreißen::V,gajkkot,тат
7205,abreißen::V,gaikkihit,тат
7206,abreißen::V,roottâđ,тат
7207,abreißen::V,ra´šǩǩeed,тат
7208,abreißen::V,rååttad,тат
7209,abreißen::V,ро̄дтҍе,тат
7210,abreißen::V,пӯттҍкье,тат
7211,abschneiden::V,tjoehpestidh,кас
7212,abschneiden::V,jallat,кас
7213,abschneiden::V,čuohppat,кас
7214,abschneiden::V,jogâldiđ,кас
7215,abschneiden::V,geerelidh,кас
7216,abschneiden::V,е̄дтэ,кас
7217,abschneiden::V,е̄дтлэ,кас
7218,binden::V,gårredidh,ҫых
7219,binden::V,tjadnat,ҫых
7220,binden::V,gárrat,ҫых
7221,binden::V,čoonnâđ,ҫых
7222,binden::V,čõõnnâd,ҫых
7223,binden::V,čuõlmmâd,ҫых
7224,binden::V,ко̄ррэ,ҫых
7225,binden::V,чӯллмдэ,ҫых
7226,binden::V,ко̄а̄ррэ,ҫых
7227,stecken::V,rïjtedh,чик
7228,stecken::V,tsævkkat,чик
7229,stecken::V,cáhkit,чик
7230,stecken::V,cuggâđ,чик
7231,stecken::V,čuõ´ǧ'ǧeed,чик
7232,stecken::V,чогксэ,чик
7233,stecken::V,це̄ӈькхэ,чик
7234,brechen::V,dåajodh,хуҫ
7235,brechen::V,tsåapkodh,хуҫ
7236,brechen::V,doaddjut,хуҫ
7237,brechen::V,cuvket,хуҫ
7238,brechen::V,moorrâđ,хуҫ
7239,brechen::V,mu´rdded,хуҫ
7240,brechen::V,муррьтэ,хуҫ
7241,klopfen::V,beenghkedh,такка
7242,klopfen::V,goalkkalit,такка
7243,klopfen::V,tsábbmet,такка
7244,klopfen::V,goalkit,такка
7245,klopfen::V,skoalkit,такка
7246,klopfen::V,skuá'lkuttiđ,такка
7247,klopfen::V,kuälkted,такка
7248,klopfen::V,та̄гкэ,такка
7249,hauen::V,beenghkedh,шакка
7250,hauen::V,tjuollat,шакка
7251,hauen::V,čuollat,шакка
7252,hauen::V,čurmâđ,шакка
7253,hauen::V,čâ´cǩǩed,шакка
7254,hauen::V,та̄гкэ,шакка
7255,hauen::V,ва̄сстэ,шакка
7256,kleben::V,njamkedh,ҫыпӑҫтар
7257,kleben::V,dædnjodit,ҫыпӑҫтар
7258,kleben::V,liibmet,ҫыпӑҫтар
7259,kleben::V,taṃadiđ,ҫыпӑҫтар
7260,kleben::V,li´jmmjed,ҫыпӑҫтар
7261,kleben::V,нямхэ,ҫыпӑҫтар
7262,reiben::V,daanjedh,сӑтӑр
7263,reiben::V,ruvvit,сӑтӑр
7264,reiben::V,ruvvet,сӑтӑр
7265,reiben::V,fiärruđ,сӑтӑр
7266,reiben::V,heârrad,сӑтӑр
7267,reiben::V,ru´vvjed,сӑтӑр
7268,reiben::V,е̄ррэ,сӑтӑр
7269,streichen::V,daejdedh,сӗр
7270,streichen::V,badtjadidh,сӗр
7271,streichen::V,vuojddat,сӗр
7272,streichen::V,málet,сӗр
7273,streichen::V,njuohtat,сӗр
7274,streichen::V,njuottâđ,сӗр
7275,streichen::V,puák'suđ,сӗр
7276,streichen::V,påhssad,сӗр
7277,streichen::V,мо̄а̄шшэ,сӗр
7278,schleifen::V,slijhpedh,хӑйра
7279,schleifen::V,sadjet,хӑйра
7280,schleifen::V,sadjit,хӑйра
7281,schleifen::V,šliipet,хӑйра
7282,schleifen::V,saijeeđ,хӑйра
7283,schleifen::V,sââjjad,хӑйра
7284,schleifen::V,tabǯsted,хӑйра
7285,schleifen::V,то̄а̄мчсе,хӑйра
7286,schneiden::V,bietskedh,кас
7287,schneiden::V,suoddat,кас
7288,schneiden::V,tjuohppat,кас
7289,schneiden::V,biesskedit,кас
7290,schneiden::V,čuohppat,кас
7291,schneiden::V,čuop'pâđ,кас
7292,schneiden::V,čuõp'pâd,кас
7293,schneiden::V,е̄дтэ,кас
7294,schneiden::V,пе̄ррэ,кас
7295,schneiden::V,чӯххпэ,кас
7296,rütteln::V,firredh,лӑка
7297,rütteln::V,firredh,силлентер
7298,rütteln::V,doargestit,лӑка
7299,rütteln::V,doargestit,силлентер
7300,rütteln::V,šluvgit,лӑка
7301,rütteln::V,šluvgit,силлентер
7302,rütteln::V,pušteđ,лӑка
7303,rütteln::V,pušteđ,силлентер
7304,rütteln::V,pu´štted,лӑка
7305,rütteln::V,pu´štted,силлентер
7306,rütteln::V,пушшьтэ,лӑка
7307,rütteln::V,пушшьтэ,силлентер
7308,schütteln::V,firredh,лӑка
7309,schütteln::V,firredh,силлентер
7310,schütteln::V,sjavnnjet,лӑка
7311,schütteln::V,sjavnnjet,силлентер
7312,schütteln::V,sillnat,лӑка
7313,schütteln::V,sillnat,силлентер
7314,schütteln::V,skullhet,лӑка
7315,schütteln::V,skullhet,силлентер
7316,schütteln::V,salkalit,лӑка
7317,schütteln::V,salkalit,силлентер
7318,schütteln::V,pušteđ,лӑка
7319,schütteln::V,pušteđ,силлентер
7320,schütteln::V,pu´štted,лӑка
7321,schütteln::V,pu´štted,силлентер
7322,schütteln::V,пушшьтэ,лӑка
7323,schütteln::V,пушшьтэ,силлентер
7324,schwenken::V,svinhtedh,сулла
7325,schwenken::V,svikkastit,сулла
7326,schwenken::V,šlivgut,сулла
7327,schwenken::V,hiä'iluttiđ,сулла
7328,schwenken::V,heeilted,сулла
7329,schwenken::V,маххъе,сулла
7330,schütten::V,gurhkedh,тултар
7331,schütten::V,hállit,тултар
7332,schütten::V,liejkkit,тултар
7333,schütten::V,leškiđ,тултар
7334,schütten::V,virâttiđ,тултар
7335,schütten::V,väällad,тултар
7336,schütten::V,ва̄ллэ,тултар
7337,füllen::V,dievhtedh,тултар
7338,füllen::V,dievddet,тултар
7339,füllen::V,deavdit,тултар
7340,füllen::V,tevdiđ,тултар
7341,füllen::V,tiudded,тултар
7342,füllen::V,тӣввтэ,тултар
7343,einwickeln::V,gïesedh,чӗрке
7344,einwickeln::V,giessat,чӗрке
7345,einwickeln::V,gárrat,чӗрке
7346,einwickeln::V,giessat,чӗрке
7347,einwickeln::V,gurpat,чӗрке
7348,einwickeln::V,kiessâđ,чӗрке
7349,einwickeln::V,ǩiõssâd,чӗрке
7350,einwickeln::V,кӣссэ,чӗрке
7351,tragen::V,guedtedh,ҫӗкле
7352,tragen::V,guoddet,ҫӗкле
7353,tragen::V,guoddit,ҫӗкле
7354,tragen::V,kyed'diđ,ҫӗкле
7355,tragen::V,kue´d'ded,ҫӗкле
7356,tragen::V,кӯннҌтэ,ҫӗкле
7357,schleppen::V,fatnehtidh,сӗтӗр
7358,schleppen::V,sliehpit,сӗтӗр
7359,schleppen::V,feastit,сӗтӗр
7360,schleppen::V,vie'šidiđ,сӗтӗр
7361,schleppen::V,hinnađ,сӗтӗр
7362,schleppen::V,nje´ʒʒed,сӗтӗр
7363,schleppen::V,чуввкэ,сӗтӗр
7364,ziehen::V,giesedh,тӑс
7365,ziehen::V,giesset,тӑс
7366,ziehen::V,geassit,тӑс
7367,ziehen::V,keessiđ,тӑс
7368,ziehen::V,ǩie´ssed,тӑс
7369,ziehen::V,ке̄ссе,тӑс
7370,aufbewahren::V,vöörhkedh,усра
7371,aufbewahren::V,vuorkkit,усра
7372,aufbewahren::V,seailluhit,усра
7373,aufbewahren::V,siä'iluttiđ,усра
7374,aufbewahren::V,seeilted,усра
7375,aufbewahren::V,рӯкнэ,усра
7376,werfen::V,slampestidh,пӑрах
7377,werfen::V,bálkkot,пӑрах
7378,werfen::V,suhppet,пӑрах
7379,werfen::V,šlivgiđ,пӑрах
7380,werfen::V,čeâǥǥted,пӑрах
7381,werfen::V,суэххпэ,пӑрах
7382,fangen::V,bivtedh,тыт
7383,fangen::V,giddit,тыт
7384,fangen::V,bivdit,тыт
7385,fangen::V,toppiđ,тыт
7386,fangen::V,tää´vted,тыт
7387,fangen::V,та̄бпэ,тыт
7388,fangen::V,со̄а̄гкэ,тыт
7389,packen::V,doerelidh,тыт
7390,packen::V,kreemsedh,тыт
7391,packen::V,doahppit,тыт
7392,packen::V,doahput,тыт
7393,packen::V,tuáppuđ,тыт
7394,packen::V,ká'ivâstiđ,тыт
7395,packen::V,tää´vted,тыт
7396,packen::V,каццсе,тыт
7397,packen::V,туэрркэ,тыт
7398,packen::V,ро̄а̄ппчье,тыт
7399,verstecken::V,tjïekedh,пытарса хур
7400,verstecken::V,tjiehkat,пытарса хур
7401,verstecken::V,čiehkat,пытарса хур
7402,verstecken::V,čieḥâđ,пытарса хур
7403,verstecken::V,peittad,пытарса хур
7404,verstecken::V,пе̄йхьтэ,пытарса хур
7405,teilen::V,juekedh,уйӑр
7406,teilen::V,juekedh,пайла
7407,teilen::V,juohket,уйӑр
7408,teilen::V,juohket,пайла
7409,teilen::V,juohkit,уйӑр
7410,teilen::V,juohkit,пайла
7411,teilen::V,jyeḥiđ,уйӑр
7412,teilen::V,jyeḥiđ,пайла
7413,teilen::V,jue´ǩǩed,уйӑр
7414,teilen::V,jue´ǩǩed,пайла
7415,teilen::V,ю̄гке,уйӑр
7416,teilen::V,ю̄гке,пайла
7417,teilen::V,ра̄ттҍке,уйӑр
7418,teilen::V,ра̄ттҍке,пайла
7419,schicken::V,saadtodh,яр
7420,schicken::V,sáddit,яр
7421,schicken::V,sáddet,яр
7422,schicken::V,vuo'lgâttiđ,яр
7423,schicken::V,vuõltteed,яр
7424,schicken::V,вӯлкхэ,яр
7425,bringen::V,buektedh,кӳр
7426,bringen::V,doalvvot,кӳр
7427,bringen::V,buktit,кӳр
7428,bringen::V,tuál'vuđ,кӳр
7429,bringen::V,pu´htted,кӳр
7430,bringen::V,пыххьтэ,кӳр
7431,hinzufügen::V,dievhtedh,хуш
7432,hinzufügen::V,duoddit,хуш
7433,hinzufügen::V,lasedit,хуш
7434,hinzufügen::V,lasihit,хуш
7435,hinzufügen::V,lasettiđ,хуш
7436,hinzufügen::V,lââ´zzted,хуш
7437,hinzufügen::V,лажьхе,хуш
7438,bekommen::V,åadtjodh,ил
7439,bekommen::V,åadtjodh,туян
7440,bekommen::V,åttjudit,ил
7441,bekommen::V,åttjudit,туян
7442,bekommen::V,oažžut,ил
7443,bekommen::V,oažžut,туян
7444,bekommen::V,juksâđ,ил
7445,bekommen::V,juksâđ,туян
7446,bekommen::V,uáž'žuđ,ил
7447,bekommen::V,uáž'žuđ,туян
7448,bekommen::V,vuäǯ'ǯâd,ил
7449,bekommen::V,vuäǯ'ǯâd,туян
7450,bekommen::V,вуаннче,ил
7451,bekommen::V,вуаннче,туян
7452,erhalten::V,åadtjodh,ил
7453,erhalten::V,åadtjodh,туян
7454,erhalten::V,oadtjot,ил
7455,erhalten::V,oadtjot,туян
7456,erhalten::V,oažžut,ил
7457,erhalten::V,oažžut,туян
7458,erhalten::V,uáž'žuđ,ил
7459,erhalten::V,uáž'žuđ,туян
7460,erhalten::V,vuäǯ'ǯâd,ил
7461,erhalten::V,vuäǯ'ǯâd,туян
7462,erhalten::V,ва̄лльтэ,ил
7463,erhalten::V,ва̄лльтэ,туян
7464,nehmen::V,vaeltedh,ил
7465,nehmen::V,válldet,ил
7466,nehmen::V,váldit,ил
7467,nehmen::V,väldiđ,ил
7468,nehmen::V,vä´ldded,ил
7469,nehmen::V,ва̄лльтэ,ил
7470,wählen::V,veeljedh,суйла
7471,wählen::V,válljit,суйла
7472,wählen::V,válljet,суйла
7473,wählen::V,valjiđ,суйла
7474,wählen::V,vaalšed,суйла
7475,wählen::V,va´lljeed,суйла
7476,wählen::V,воалшэ,суйла
7477,auswählen::V,veeljedh,суйла
7478,auswählen::V,tjuolldet,суйла
7479,auswählen::V,válljet,суйла
7480,auswählen::V,valjiđ,суйла
7481,auswählen::V,vaalšed,суйла
7482,auswählen::V,va´lljeed,суйла
7483,auswählen::V,воалшэ,суйла
7484,bewahren::V,vaarjelidh,упра
7485,bewahren::V,bisodit,упра
7486,bewahren::V,várjjalit,упра
7487,bewahren::V,seailluhit,упра
7488,bewahren::V,varjâliđ,упра
7489,bewahren::V,varjjled,упра
7490,bewahren::V,ӣшшьтэ,упра
7491,bewahren::V,во̄а̄ррьдэ,упра
7492,behindern::V,hööptdeh,кансӗрле
7493,behindern::V,hööptdeh,чӑрмантар
7494,behindern::V,hieredit,кансӗрле
7495,behindern::V,hieredit,чӑрмантар
7496,behindern::V,muhttet,кансӗрле
7497,behindern::V,muhttet,чӑрмантар
7498,behindern::V,eastadit,кансӗрле
7499,behindern::V,eastadit,чӑрмантар
7500,behindern::V,estiđ,кансӗрле
7501,behindern::V,estiđ,чӑрмантар
7502,behindern::V,coggâđ,кансӗрле
7503,behindern::V,coggâđ,чӑрмантар
7504,behindern::V,hettiđ,кансӗрле
7505,behindern::V,hettiđ,чӑрмантар
7506,behindern::V,cõggâd,кансӗрле
7507,behindern::V,cõggâd,чӑрмантар
7508,behindern::V,е̄кхэллэ,кансӗрле
7509,behindern::V,е̄кхэллэ,чӑрмантар
7510,verderben::V,biejstedh,пӑс
7511,verderben::V,spedjat,пӑс
7512,verderben::V,billistit,пӑс
7513,verderben::V,pillediđ,пӑс
7514,verderben::V,tårmmad,пӑс
7515,verderben::V,pe´llsted,пӑс
7516,verderben::V,тоаррмэ,пӑс
7517,verderben::V,ма̄ййкэ,пӑс
7518,beschädigen::V,fæjloedidh,пӑс
7519,beschädigen::V,vahágahttet,пӑс
7520,beschädigen::V,bilidit,пӑс
7521,beschädigen::V,vahâgittiđ,пӑс
7522,beschädigen::V,pä´rtteed,пӑс
7523,beschädigen::V,муррьтэ,пӑс
7524,zerbrechen::V,tsööpkedh,ват
7525,zerbrechen::V,tsööpkedh,ҫӗмӗр
7526,zerbrechen::V,doadjet,ват
7527,zerbrechen::V,doadjet,ҫӗмӗр
7528,zerbrechen::V,cuvket,ват
7529,zerbrechen::V,cuvket,ҫӗмӗр
7530,zerbrechen::V,cuov'kkiđ,ват
7531,zerbrechen::V,cuov'kkiđ,ҫӗмӗр
7532,zerbrechen::V,muårrâd,ват
7533,zerbrechen::V,muårrâd,ҫӗмӗр
7534,zerbrechen::V,cu´vǩǩeed,ват
7535,zerbrechen::V,cu´vǩǩeed,ҫӗмӗр
7536,zerbrechen::V,муррьтэ,ват
7537,zerbrechen::V,муррьтэ,ҫӗмӗр
7538,zerreißen::V,gejhkielidh,ҫур
7539,zerreißen::V,gajkudit,ҫур
7540,zerreißen::V,gaikkodit,ҫур
7541,zerreißen::V,ráisket,ҫур
7542,zerreißen::V,kiškođ,ҫур
7543,zerreißen::V,ra´šǩǩeed,ҫур
7544,zerreißen::V,пуатткэ,ҫур
7545,zerstören::V,eerjedh,иш
7546,zerstören::V,biejsstet,иш
7547,zerstören::V,håhkkidit,иш
7548,zerstören::V,heavahit,иш
7549,zerstören::V,duš'šadit,иш
7550,zerstören::V,bilidit,иш
7551,zerstören::V,hevâttiđ,иш
7552,zerstören::V,hiâvted,иш
7553,zerstören::V,ёҏтэ,иш
7554,verbrennen::V,båeltedh,ҫунтар
7555,verbrennen::V,boalldet,ҫунтар
7556,verbrennen::V,boaldit,ҫунтар
7557,verbrennen::V,puál'diđ,ҫунтар
7558,verbrennen::V,puä´ldded,ҫунтар
7559,verbrennen::V,пуэлльтэ,ҫунтар
7560,geben::V,vedtedh,пар
7561,geben::V,vaddet,пар
7562,geben::V,addit,пар
7563,geben::V,addliđ,пар
7564,geben::V,ä´n,пар
7565,geben::V,аннҍтэ,пар
7566,reichen::V,geelkedh,пар
7567,reichen::V,lagádit,пар
7568,reichen::V,geiget,пар
7569,reichen::V,keigiđ,пар
7570,reichen::V,vuõiggâ´stted,пар
7571,reichen::V,аннҍтэ,пар
7572,schenken::V,vedtedh,парнеле
7573,schenken::V,vaddet,парнеле
7574,schenken::V,skeaŋkut,парнеле
7575,schenken::V,skeŋket,парнеле
7576,schenken::V,skeŋkkiđ,парнеле
7577,schenken::V,sǩiâŋkkâd,парнеле
7578,schenken::V,ла̄ххе,парнеле
7579,versprechen::V,luhpiedidh,тума пул
7580,versprechen::V,luhpiedidh,сӑмах пар
7581,versprechen::V,jáhttet,тума пул
7582,versprechen::V,jáhttet,сӑмах пар
7583,versprechen::V,lohpidit,тума пул
7584,versprechen::V,lohpidit,сӑмах пар
7585,versprechen::V,lopediđ,тума пул
7586,versprechen::V,lopediđ,сӑмах пар
7587,versprechen::V,lå´ppeed,тума пул
7588,versprechen::V,lå´ppeed,сӑмах пар
7589,versprechen::V,о̄а̄шштҍе,тума пул
7590,versprechen::V,о̄а̄шштҍе,сӑмах пар
7591,wünschen::V,lahkoehtidh,сун
7592,wünschen::V,sávvat,сун
7593,wünschen::V,sávadit,сун
7594,wünschen::V,doaivvuhit,сун
7595,wünschen::V,tuá'ivuttiđ,сун
7596,wünschen::V,tuâivvad,сун
7597,wünschen::V,туввэ,сун
7598,loben::V,girmedh,ырла
7599,loben::V,májnnot,ырла
7600,loben::V,rámmpot,ырла
7601,loben::V,máidnut,ырла
7602,loben::V,rámidit,ырла
7603,loben::V,rammuđ,ырла
7604,loben::V,rämidiđ,ырла
7605,loben::V,ââ´leed,ырла
7606,loben::V,ǩei´tted,ырла
7607,loben::V,кыйта,ырла
7608,küssen::V,tjånnahtidh,чуп ту
7609,küssen::V,tjuvliestidh,чуп ту
7610,küssen::V,tjullit,чуп ту
7611,küssen::V,tjulestit,чуп ту
7612,küssen::V,cum'mát,чуп ту
7613,küssen::V,cummistit,чуп ту
7614,küssen::V,cummâliđ,чуп ту
7615,küssen::V,cu´mmsted,чуп ту
7616,küssen::V,cu´mmstõõllâd,чуп ту
7617,küssen::V,нӣссэ,чуп ту
7618,wiegen::V,sjammadidh,сиктер
7619,wiegen::V,sjammadidh,силле
7620,wiegen::V,vuohttot,сиктер
7621,wiegen::V,vuohttot,силле
7622,wiegen::V,vuohtudit,сиктер
7623,wiegen::V,vuohtudit,силле
7624,wiegen::V,vuohttut,сиктер
7625,wiegen::V,vuohttut,силле
7626,wiegen::V,vuát'tuđ,сиктер
7627,wiegen::V,vuát'tuđ,силле
7628,wiegen::V,nuäkkad,сиктер
7629,wiegen::V,nuäkkad,силле
7630,wiegen::V,suâibted,сиктер
7631,wiegen::V,suâibted,силле
7632,wiegen::V,нуагкэ,сиктер
7633,wiegen::V,нуагкэ,силле
7634,zudecken::V,gaptjedh,вит
7635,zudecken::V,loavddet,вит
7636,zudecken::V,gokčat,вит
7637,zudecken::V,luáv'diđ,вит
7638,zudecken::V,kä´tted,вит
7639,zudecken::V,ка̄ххьтэ,вит
7640,wecken::V,gåaskodh,вӑрат
7641,wecken::V,båktet,вӑрат
7642,wecken::V,boktit,вӑрат
7643,wecken::V,rávkat,вӑрат
7644,wecken::V,cuvnâđ,вӑрат
7645,wecken::V,counnâd,вӑрат
7646,wecken::V,цо̄ввнэ,вӑрат
7647,zeigen::V,vuesiehtidh,кӑтарт
7648,zeigen::V,vuosedit,кӑтарт
7649,zeigen::V,giejgget,кӑтарт
7650,zeigen::V,čájehit,кӑтарт
7651,zeigen::V,čäittiđ,кӑтарт
7652,zeigen::V,čujottiđ,кӑтарт
7653,zeigen::V,čuäi´ted,кӑтарт
7654,zeigen::V,вӯзьхе,кӑтарт
7655,führen::V,steeredh,илсе пыр
7656,führen::V,steeredh,ҫавӑтса пыр
7657,führen::V,doalvvot,илсе пыр
7658,führen::V,doalvvot,ҫавӑтса пыр
7659,führen::V,láidet,илсе пыр
7660,führen::V,láidet,ҫавӑтса пыр
7661,führen::V,jođettiđ,илсе пыр
7662,führen::V,jođettiđ,ҫавӑтса пыр
7663,führen::V,jåå´đted,илсе пыр
7664,führen::V,jåå´đted,ҫавӑтса пыр
7665,führen::V,выгкэ,илсе пыр
7666,führen::V,выгкэ,ҫавӑтса пыр
7667,lehren::V,ööhpehtidh,вёрент
7668,lehren::V,åhpadit,вёрент
7669,lehren::V,oahpahit,вёрент
7670,lehren::V,máttááttiđ,вёрент
7671,lehren::V,mätt'ted,вёрент
7672,lehren::V,vuä´ppsted,вёрент
7673,lehren::V,ма̄тҍха,вёрент
7674,unterrichten::V,ööhpehtidh,вёрент
7675,unterrichten::V,lågådit,вёрент
7676,unterrichten::V,åhpadit,вёрент
7677,unterrichten::V,oahpahit,вёрент
7678,unterrichten::V,škovliđ,вёрент
7679,unterrichten::V,máttááttiđ,вёрент
7680,unterrichten::V,mätt'ted,вёрент
7681,unterrichten::V,vuä´ppsted,вёрент
7682,unterrichten::V,ма̄тҍха,вёрент
7683,aufziehen::V,eeledh,вӗрент
7684,aufziehen::V,bajedit,вӗрент
7685,aufziehen::V,biebmat,вӗрент
7686,aufziehen::V,pajaskeessiđ,вӗрент
7687,aufziehen::V,šoddâdiđ,вӗрент
7688,aufziehen::V,šõddeed,вӗрент
7689,aufziehen::V,peâm'mad,вӗрент
7690,aufziehen::V,вуэпьсе,вӗрент
7691,leiten::V,lijrehtidh,тытса пыр
7692,leiten::V,lájddit,тытса пыр
7693,leiten::V,oatsodit,тытса пыр
7694,leiten::V,jođihit,тытса пыр
7695,leiten::V,stivriđ,тытса пыр
7696,leiten::V,hovdiđ,тытса пыр
7697,leiten::V,jåå´đted,тытса пыр
7698,leiten::V,выгкэ,тытса пыр
7699,leiten::V,вӯййкье,тытса пыр
7700,antreiben::V,eadtjoestidh,васкат
7701,antreiben::V,hasodit,васкат
7702,antreiben::V,hállsjedit,васкат
7703,antreiben::V,gevret,васкат
7704,antreiben::V,rássat,васкат
7705,antreiben::V,kušottiđ,васкат
7706,antreiben::V,huá'puttiđ,васкат
7707,antreiben::V,rääskted,васкат
7708,antreiben::V,hõškkled,васкат
7709,antreiben::V,ёадҌхе,васкат
7710,lassen::V,baajedh,пусахла
7711,lassen::V,baajedh,хуш
7712,lassen::V,-ahttet,пусахла
7713,lassen::V,-ahttet,хуш
7714,lassen::V,diktit,пусахла
7715,lassen::V,diktit,хуш
7716,lassen::V,-ttiđ,пусахла
7717,lassen::V,-ttiđ,хуш
7718,lassen::V,ä´n,пусахла
7719,lassen::V,ä´n,хуш
7720,lassen::V,па̄ххкэ,пусахла
7721,lassen::V,па̄ххкэ,хуш
7722,einladen::V,bööredh,чӗн
7723,einladen::V,bivddit,чӗн
7724,einladen::V,gåhttjot,чӗн
7725,einladen::V,bovdet,чӗн
7726,einladen::V,koččođ,чӗн
7727,einladen::V,kåččad,чӗн
7728,einladen::V,коаххче,чӗн
7729,vereinigen::V,iktedidh,пӗрлештер
7730,vereinigen::V,aktidit,пӗрлештер
7731,vereinigen::V,ovttastahttit,пӗрлештер
7732,vereinigen::V,o'vtâstittiđ,пӗрлештер
7733,vereinigen::V,õhtteed,пӗрлештер
7734,vereinigen::V,э̄хтхэ,пӗрлештер
7735,besuchen::V,åahpodh,ҫит
7736,besuchen::V,åahpodh,кӗрсе кур
7737,besuchen::V,goevlelidh,ҫит
7738,besuchen::V,goevlelidh,кӗрсе кур
7739,besuchen::V,guossit,ҫит
7740,besuchen::V,guossit,кӗрсе кур
7741,besuchen::V,gal'let,ҫит
7742,besuchen::V,gal'let,кӗрсе кур
7743,besuchen::V,fitnat,ҫит
7744,besuchen::V,fitnat,кӗрсе кур
7745,besuchen::V,kolliđ,ҫит
7746,besuchen::V,kolliđ,кӗрсе кур
7747,besuchen::V,kõ´ll'jed,ҫит
7748,besuchen::V,kõ´ll'jed,кӗрсе кур
7749,besuchen::V,по̄дтлэ,ҫит
7750,besuchen::V,по̄дтлэ,кӗрсе кур
7751,besuchen::V,во̄тэдтэ,ҫит
7752,besuchen::V,во̄тэдтэ,кӗрсе кур
7753,besuchen::V,во̄а̄ррдэ,ҫит
7754,besuchen::V,во̄а̄ррдэ,кӗрсе кур
7755,treffen::V,dieviedidh,тӗл пул
7756,treffen::V,iejvvit,тӗл пул
7757,treffen::V,deaivat,тӗл пул
7758,treffen::V,staaviđ,тӗл пул
7759,treffen::V,teividiđ,тӗл пул
7760,treffen::V,o´ddjõõttâd,тӗл пул
7761,treffen::V,вуэсстлэ,тӗл пул
7762,sich versammeln::V,gaavnedidh,пуҫтарӑн
7763,sich versammeln::V,tjoaggut,пуҫтарӑн
7764,sich versammeln::V,čoahkkanit,пуҫтарӑн
7765,sich versammeln::V,čokkâniđ,пуҫтарӑн
7766,sich versammeln::V,nurâdâttâđ,пуҫтарӑн
7767,sich versammeln::V,noorõõttâd,пуҫтарӑн
7768,sich versammeln::V,вӯллклэ,пуҫтарӑн
7769,spielen::V,rïdtjedh,выля
7770,spielen::V,lustedalledh,выля
7771,spielen::V,ståhkat,выля
7772,spielen::V,stuvssit,выля
7773,spielen::V,speallat,выля
7774,spielen::V,le'ihâšiđ,выля
7775,spielen::V,siõrrâd,выля
7776,spielen::V,speâllad,выля
7777,spielen::V,сӣррэ,выля
7778,singen::V,laavlodh,юрла
7779,singen::V,lávllot,юрла
7780,singen::V,lávlut,юрла
7781,singen::V,lávluđ,юрла
7782,singen::V,läullad,юрла
7783,singen::V,ла̄ввлэ,юрла
7784,tanzen::V,daanhtsodh,ташла
7785,tanzen::V,dánssat,ташла
7786,tanzen::V,gærssulit,ташла
7787,tanzen::V,dánset,ташла
7788,tanzen::V,tánssáđ,ташла
7789,tanzen::V,ta´nssjed,ташла
7790,tanzen::V,pleäs'sjed,ташла
7791,tanzen::V,нюччке,ташла
7792,tanzen::V,пляссъе,ташла
7793,sich trennen::V,jååkedidh,уйрӑл
7794,sich trennen::V,sirrat,уйрӑл
7795,sich trennen::V,sirádit,уйрӑл
7796,sich trennen::V,earránit,уйрӑл
7797,sich trennen::V,ratkuđ,уйрӑл
7798,sich trennen::V,rätkkjed,уйрӑл
7799,sich trennen::V,кӯдтъе,уйрӑл
7800,verlassen::V,laehpedh,хӑвар
7801,verlassen::V,guodet,хӑвар
7802,verlassen::V,guođđit,хӑвар
7803,verlassen::V,hilgođ,хӑвар
7804,verlassen::V,kyeđđiđ,хӑвар
7805,verlassen::V,kue´đđed,хӑвар
7806,verlassen::V,сӯһпъе,хӑвар
7807,retten::V,gorredidh,ҫӑл
7808,retten::V,gádjot,ҫӑл
7809,retten::V,gádjut,ҫӑл
7810,retten::V,kááijuđ,ҫӑл
7811,retten::V,piä'luštiđ,ҫӑл
7812,retten::V,ka´jjeed,ҫӑл
7813,retten::V,вуаннче,ҫӑл
7814,bewachen::V,geehtedh,хуралла
7815,bewachen::V,váktit,хуралла
7816,bewachen::V,fáktet,хуралла
7817,bewachen::V,vahtiđ,хуралла
7818,bewachen::V,värddjed,хуралла
7819,bewachen::V,va´httjed,хуралла
7820,bewachen::V,пынне,хуралла
7821,bewachen::V,ка̄рвуллэ,хуралла
7822,schützen::V,vaarjelidh,сыхла
7823,schützen::V,suoddjit,сыхла
7824,schützen::V,suodjalit,сыхла
7825,schützen::V,suddjet,сыхла
7826,schützen::V,varjâliđ,сыхла
7827,schützen::V,suâided,сыхла
7828,schützen::V,varjjled,сыхла
7829,schützen::V,пынне,сыхла
7830,verteidigen::V,vaarjelidh,хӳтӗле
7831,verteidigen::V,bælostit,хӳтӗле
7832,verteidigen::V,bealuštit,хӳтӗле
7833,verteidigen::V,čuollat,хӳтӗле
7834,verteidigen::V,piä'luštiđ,хӳтӗле
7835,verteidigen::V,peälšted,хӳтӗле
