,Concept_ID,se,bg
7286,ziehen::V,geassit,тегля
7287,ziehen::V,geassit,дръпна
7288,ziehen::V,keessiđ,тегля
7289,ziehen::V,keessiđ,дръпна
7290,ziehen::V,ǩie´ssed,тегля
7291,ziehen::V,ǩie´ssed,дръпна
7292,ziehen::V,ке̄ссе,тегля
7293,ziehen::V,ке̄ссе,дръпна
7294,aufbewahren::V,vöörhkedh,съхраня
7295,aufbewahren::V,vuorkkit,съхраня
7296,aufbewahren::V,seailluhit,съхраня
7297,aufbewahren::V,siä'iluttiđ,съхраня
7298,aufbewahren::V,seeilted,съхраня
7299,aufbewahren::V,рӯкнэ,съхраня
7300,werfen::V,slampestidh,хвърля
7301,werfen::V,bálkkot,хвърля
7302,werfen::V,suhppet,хвърля
7303,werfen::V,šlivgiđ,хвърля
7304,werfen::V,čeâǥǥted,хвърля
7305,werfen::V,суэххпэ,хвърля
7306,fangen::V,bivtedh,ловя
7307,fangen::V,bivtedh,уловя
7308,fangen::V,giddit,ловя
7309,fangen::V,giddit,уловя
7310,fangen::V,bivdit,ловя
7311,fangen::V,bivdit,уловя
7312,fangen::V,toppiđ,ловя
7313,fangen::V,toppiđ,уловя
7314,fangen::V,tää´vted,ловя
7315,fangen::V,tää´vted,уловя
7316,fangen::V,та̄бпэ,ловя
7317,fangen::V,та̄бпэ,уловя
7318,fangen::V,со̄а̄гкэ,ловя
7319,fangen::V,со̄а̄гкэ,уловя
7320,packen::V,doerelidh,хвана
7321,packen::V,kreemsedh,хвана
7322,packen::V,doahppit,хвана
7323,packen::V,doahput,хвана
7324,packen::V,tuáppuđ,хвана
7325,packen::V,ká'ivâstiđ,хвана
7326,packen::V,tää´vted,хвана
7327,packen::V,каццсе,хвана
7328,packen::V,туэрркэ,хвана
7329,packen::V,ро̄а̄ппчье,хвана
7330,verstecken::V,tjïekedh,крия
7331,verstecken::V,tjïekedh,скрия
7332,verstecken::V,tjiehkat,крия
7333,verstecken::V,tjiehkat,скрия
7334,verstecken::V,čiehkat,крия
7335,verstecken::V,čiehkat,скрия
7336,verstecken::V,čieḥâđ,крия
7337,verstecken::V,čieḥâđ,скрия
7338,verstecken::V,peittad,крия
7339,verstecken::V,peittad,скрия
7340,verstecken::V,пе̄йхьтэ,крия
7341,verstecken::V,пе̄йхьтэ,скрия
7342,teilen::V,juekedh,разделя
7343,teilen::V,juohket,разделя
7344,teilen::V,juohkit,разделя
7345,teilen::V,jyeḥiđ,разделя
7346,teilen::V,jue´ǩǩed,разделя
7347,teilen::V,ю̄гке,разделя
7348,teilen::V,ра̄ттҍке,разделя
7349,schicken::V,saadtodh,изпращам
7350,schicken::V,sáddit,изпращам
7351,schicken::V,sáddet,изпращам
7352,schicken::V,vuo'lgâttiđ,изпращам
7353,schicken::V,vuõltteed,изпращам
7354,schicken::V,вӯлкхэ,изпращам
7355,bringen::V,buektedh,донеса
7356,bringen::V,doalvvot,донеса
7357,bringen::V,buktit,донеса
7358,bringen::V,tuál'vuđ,донеса
7359,bringen::V,pu´htted,донеса
7360,bringen::V,пыххьтэ,донеса
7361,hinzufügen::V,dievhtedh,прибавя
7362,hinzufügen::V,duoddit,прибавя
7363,hinzufügen::V,lasedit,прибавя
7364,hinzufügen::V,lasihit,прибавя
7365,hinzufügen::V,lasettiđ,прибавя
7366,hinzufügen::V,lââ´zzted,прибавя
7367,hinzufügen::V,лажьхе,прибавя
7368,bekommen::V,åadtjodh,сдобия се
7369,bekommen::V,åttjudit,сдобия се
7370,bekommen::V,oažžut,сдобия се
7371,bekommen::V,juksâđ,сдобия се
7372,bekommen::V,uáž'žuđ,сдобия се
7373,bekommen::V,vuäǯ'ǯâd,сдобия се
7374,bekommen::V,вуаннче,сдобия се
7375,erhalten::V,åadtjodh,получа
7376,erhalten::V,oadtjot,получа
7377,erhalten::V,oažžut,получа
7378,erhalten::V,uáž'žuđ,получа
7379,erhalten::V,vuäǯ'ǯâd,получа
7380,erhalten::V,ва̄лльтэ,получа
7381,nehmen::V,vaeltedh,взема
7382,nehmen::V,válldet,взема
7383,nehmen::V,váldit,взема
7384,nehmen::V,väldiđ,взема
7385,nehmen::V,vä´ldded,взема
7386,nehmen::V,ва̄лльтэ,взема
7387,wählen::V,veeljedh,избирам
7388,wählen::V,válljit,избирам
7389,wählen::V,válljet,избирам
7390,wählen::V,valjiđ,избирам
7391,wählen::V,vaalšed,избирам
7392,wählen::V,va´lljeed,избирам
7393,wählen::V,воалшэ,избирам
7394,auswählen::V,veeljedh,избера
7395,auswählen::V,tjuolldet,избера
7396,auswählen::V,válljet,избера
7397,auswählen::V,valjiđ,избера
7398,auswählen::V,vaalšed,избера
7399,auswählen::V,va´lljeed,избера
7400,auswählen::V,воалшэ,избера
7401,bewahren::V,vaarjelidh,пазя
7402,bewahren::V,bisodit,пазя
7403,bewahren::V,várjjalit,пазя
7404,bewahren::V,seailluhit,пазя
7405,bewahren::V,varjâliđ,пазя
7406,bewahren::V,varjjled,пазя
7407,bewahren::V,ӣшшьтэ,пазя
7408,bewahren::V,во̄а̄ррьдэ,пазя
7409,behindern::V,hööptdeh,преча
7410,behindern::V,hööptdeh,спъвам
7411,behindern::V,hieredit,преча
7412,behindern::V,hieredit,спъвам
7413,behindern::V,muhttet,преча
7414,behindern::V,muhttet,спъвам
7415,behindern::V,eastadit,преча
7416,behindern::V,eastadit,спъвам
7417,behindern::V,estiđ,преча
7418,behindern::V,estiđ,спъвам
7419,behindern::V,coggâđ,преча
7420,behindern::V,coggâđ,спъвам
7421,behindern::V,hettiđ,преча
7422,behindern::V,hettiđ,спъвам
7423,behindern::V,cõggâd,преча
7424,behindern::V,cõggâd,спъвам
7425,behindern::V,е̄кхэллэ,преча
7426,behindern::V,е̄кхэллэ,спъвам
7427,verderben::V,biejstedh,разваля
7428,verderben::V,spedjat,разваля
7429,verderben::V,billistit,разваля
7430,verderben::V,pillediđ,разваля
7431,verderben::V,tårmmad,разваля
7432,verderben::V,pe´llsted,разваля
7433,verderben::V,тоаррмэ,разваля
7434,verderben::V,ма̄ййкэ,разваля
7435,beschädigen::V,fæjloedidh,повредя
7436,beschädigen::V,vahágahttet,повредя
7437,beschädigen::V,bilidit,повредя
7438,beschädigen::V,vahâgittiđ,повредя
7439,beschädigen::V,pä´rtteed,повредя
7440,beschädigen::V,муррьтэ,повредя
7441,zerbrechen::V,tsööpkedh,счупя
7442,zerbrechen::V,doadjet,счупя
7443,zerbrechen::V,cuvket,счупя
7444,zerbrechen::V,cuov'kkiđ,счупя
7445,zerbrechen::V,muårrâd,счупя
7446,zerbrechen::V,cu´vǩǩeed,счупя
7447,zerbrechen::V,муррьтэ,счупя
7448,zerreißen::V,gejhkielidh,скъсам
7449,zerreißen::V,gajkudit,скъсам
7450,zerreißen::V,gaikkodit,скъсам
7451,zerreißen::V,ráisket,скъсам
7452,zerreißen::V,kiškođ,скъсам
7453,zerreißen::V,ra´šǩǩeed,скъсам
7454,zerreißen::V,пуатткэ,скъсам
7455,zerstören::V,eerjedh,разруша
7456,zerstören::V,biejsstet,разруша
7457,zerstören::V,håhkkidit,разруша
7458,zerstören::V,heavahit,разруша
7459,zerstören::V,duš'šadit,разруша
7460,zerstören::V,bilidit,разруша
7461,zerstören::V,hevâttiđ,разруша
7462,zerstören::V,hiâvted,разруша
7463,zerstören::V,ёҏтэ,разруша
7464,verbrennen::V,båeltedh,изгоря
7465,verbrennen::V,boalldet,изгоря
7466,verbrennen::V,boaldit,изгоря
7467,verbrennen::V,puál'diđ,изгоря
7468,verbrennen::V,puä´ldded,изгоря
7469,verbrennen::V,пуэлльтэ,изгоря
7470,geben::V,vedtedh,дам
7471,geben::V,vaddet,дам
7472,geben::V,addit,дам
7473,geben::V,addliđ,дам
7474,geben::V,ä´n,дам
7475,geben::V,аннҍтэ,дам
7476,reichen::V,geelkedh,подам
7477,reichen::V,lagádit,подам
7478,reichen::V,geiget,подам
7479,reichen::V,keigiđ,подам
7480,reichen::V,vuõiggâ´stted,подам
7481,reichen::V,аннҍтэ,подам
7482,schenken::V,vedtedh,подаря
7483,schenken::V,vaddet,подаря
7484,schenken::V,skeaŋkut,подаря
7485,schenken::V,skeŋket,подаря
7486,schenken::V,skeŋkkiđ,подаря
7487,schenken::V,sǩiâŋkkâd,подаря
7488,schenken::V,ла̄ххе,подаря
7489,versprechen::V,luhpiedidh,обещая
7490,versprechen::V,jáhttet,обещая
7491,versprechen::V,lohpidit,обещая
7492,versprechen::V,lopediđ,обещая
7493,versprechen::V,lå´ppeed,обещая
7494,versprechen::V,о̄а̄шштҍе,обещая
7495,wünschen::V,lahkoehtidh,желая
7496,wünschen::V,sávvat,желая
7497,wünschen::V,sávadit,желая
7498,wünschen::V,doaivvuhit,желая
7499,wünschen::V,tuá'ivuttiđ,желая
7500,wünschen::V,tuâivvad,желая
7501,wünschen::V,туввэ,желая
7502,loben::V,girmedh,хваля
7503,loben::V,májnnot,хваля
7504,loben::V,rámmpot,хваля
7505,loben::V,máidnut,хваля
7506,loben::V,rámidit,хваля
7507,loben::V,rammuđ,хваля
7508,loben::V,rämidiđ,хваля
7509,loben::V,ââ´leed,хваля
7510,loben::V,ǩei´tted,хваля
7511,loben::V,кыйта,хваля
7512,küssen::V,tjånnahtidh,целувам
7513,küssen::V,tjuvliestidh,целувам
7514,küssen::V,tjullit,целувам
7515,küssen::V,tjulestit,целувам
7516,küssen::V,cum'mát,целувам
7517,küssen::V,cummistit,целувам
7518,küssen::V,cummâliđ,целувам
7519,küssen::V,cu´mmsted,целувам
7520,küssen::V,cu´mmstõõllâd,целувам
7521,küssen::V,нӣссэ,целувам
7522,wiegen::V,sjammadidh,люлея
7523,wiegen::V,vuohttot,люлея
7524,wiegen::V,vuohtudit,люлея
7525,wiegen::V,vuohttut,люлея
7526,wiegen::V,vuát'tuđ,люлея
7527,wiegen::V,nuäkkad,люлея
7528,wiegen::V,suâibted,люлея
7529,wiegen::V,нуагкэ,люлея
7530,zudecken::V,gaptjedh,покрия
7531,zudecken::V,loavddet,покрия
7532,zudecken::V,gokčat,покрия
7533,zudecken::V,luáv'diđ,покрия
7534,zudecken::V,kä´tted,покрия
7535,zudecken::V,ка̄ххьтэ,покрия
7536,wecken::V,gåaskodh,събудя
7537,wecken::V,båktet,събудя
7538,wecken::V,boktit,събудя
7539,wecken::V,rávkat,събудя
7540,wecken::V,cuvnâđ,събудя
7541,wecken::V,counnâd,събудя
7542,wecken::V,цо̄ввнэ,събудя
7543,zeigen::V,vuesiehtidh,покажа
7544,zeigen::V,vuosedit,покажа
7545,zeigen::V,giejgget,покажа
7546,zeigen::V,čájehit,покажа
7547,zeigen::V,čäittiđ,покажа
7548,zeigen::V,čujottiđ,покажа
7549,zeigen::V,čuäi´ted,покажа
7550,zeigen::V,вӯзьхе,покажа
7551,führen::V,steeredh,водя
7552,führen::V,steeredh,заведа
7553,führen::V,doalvvot,водя
7554,führen::V,doalvvot,заведа
7555,führen::V,láidet,водя
7556,führen::V,láidet,заведа
7557,führen::V,jođettiđ,водя
7558,führen::V,jođettiđ,заведа
7559,führen::V,jåå´đted,водя
7560,führen::V,jåå´đted,заведа
7561,führen::V,выгкэ,водя
7562,führen::V,выгкэ,заведа
7563,lehren::V,ööhpehtidh,уча
7564,lehren::V,åhpadit,уча
7565,lehren::V,oahpahit,уча
7566,lehren::V,máttááttiđ,уча
7567,lehren::V,mätt'ted,уча
7568,lehren::V,vuä´ppsted,уча
7569,lehren::V,ма̄тҍха,уча
7570,unterrichten::V,ööhpehtidh,преподавам
7571,unterrichten::V,lågådit,преподавам
7572,unterrichten::V,åhpadit,преподавам
7573,unterrichten::V,oahpahit,преподавам
7574,unterrichten::V,škovliđ,преподавам
7575,unterrichten::V,máttááttiđ,преподавам
7576,unterrichten::V,mätt'ted,преподавам
7577,unterrichten::V,vuä´ppsted,преподавам
7578,unterrichten::V,ма̄тҍха,преподавам
7579,aufziehen::V,eeledh,отгледам
7580,aufziehen::V,bajedit,отгледам
7581,aufziehen::V,biebmat,отгледам
7582,aufziehen::V,pajaskeessiđ,отгледам
7583,aufziehen::V,šoddâdiđ,отгледам
7584,aufziehen::V,šõddeed,отгледам
7585,aufziehen::V,peâm'mad,отгледам
7586,aufziehen::V,вуэпьсе,отгледам
7587,leiten::V,lijrehtidh,ръководя
7588,leiten::V,lijrehtidh,управлявам
7589,leiten::V,lájddit,ръководя
7590,leiten::V,lájddit,управлявам
7591,leiten::V,oatsodit,ръководя
7592,leiten::V,oatsodit,управлявам
7593,leiten::V,jođihit,ръководя
7594,leiten::V,jođihit,управлявам
7595,leiten::V,stivriđ,ръководя
7596,leiten::V,stivriđ,управлявам
7597,leiten::V,hovdiđ,ръководя
7598,leiten::V,hovdiđ,управлявам
7599,leiten::V,jåå´đted,ръководя
7600,leiten::V,jåå´đted,управлявам
7601,leiten::V,выгкэ,ръководя
7602,leiten::V,выгкэ,управлявам
7603,leiten::V,вӯййкье,ръководя
7604,leiten::V,вӯййкье,управлявам
7605,antreiben::V,eadtjoestidh,подкарвам
7606,antreiben::V,hasodit,подкарвам
7607,antreiben::V,hállsjedit,подкарвам
7608,antreiben::V,gevret,подкарвам
7609,antreiben::V,rássat,подкарвам
7610,antreiben::V,kušottiđ,подкарвам
7611,antreiben::V,huá'puttiđ,подкарвам
7612,antreiben::V,rääskted,подкарвам
7613,antreiben::V,hõškkled,подкарвам
7614,antreiben::V,ёадҌхе,подкарвам
7615,lassen::V,baajedh,накарам
7616,lassen::V,-ahttet,накарам
7617,lassen::V,diktit,накарам
7618,lassen::V,-ttiđ,накарам
7619,lassen::V,ä´n,накарам
7620,lassen::V,па̄ххкэ,накарам
7621,einladen::V,bööredh,поканя
7622,einladen::V,bivddit,поканя
7623,einladen::V,gåhttjot,поканя
7624,einladen::V,bovdet,поканя
7625,einladen::V,koččođ,поканя
7626,einladen::V,kåččad,поканя
7627,einladen::V,коаххче,поканя
7628,vereinigen::V,iktedidh,съединя
7629,vereinigen::V,aktidit,съединя
7630,vereinigen::V,ovttastahttit,съединя
7631,vereinigen::V,o'vtâstittiđ,съединя
7632,vereinigen::V,õhtteed,съединя
7633,vereinigen::V,э̄хтхэ,съединя
7634,besuchen::V,åahpodh,посетя
7635,besuchen::V,goevlelidh,посетя
7636,besuchen::V,guossit,посетя
7637,besuchen::V,gal'let,посетя
7638,besuchen::V,fitnat,посетя
7639,besuchen::V,kolliđ,посетя
7640,besuchen::V,kõ´ll'jed,посетя
7641,besuchen::V,по̄дтлэ,посетя
7642,besuchen::V,во̄тэдтэ,посетя
7643,besuchen::V,во̄а̄ррдэ,посетя
7644,treffen::V,dieviedidh,срещна
7645,treffen::V,iejvvit,срещна
7646,treffen::V,deaivat,срещна
7647,treffen::V,staaviđ,срещна
7648,treffen::V,teividiđ,срещна
7649,treffen::V,o´ddjõõttâd,срещна
7650,treffen::V,вуэсстлэ,срещна
7651,sich versammeln::V,gaavnedidh,събера се
7652,sich versammeln::V,tjoaggut,събера се
7653,sich versammeln::V,čoahkkanit,събера се
7654,sich versammeln::V,čokkâniđ,събера се
7655,sich versammeln::V,nurâdâttâđ,събера се
7656,sich versammeln::V,noorõõttâd,събера се
7657,sich versammeln::V,вӯллклэ,събера се
7658,spielen::V,rïdtjedh,играя
7659,spielen::V,lustedalledh,играя
7660,spielen::V,ståhkat,играя
7661,spielen::V,stuvssit,играя
7662,spielen::V,speallat,играя
7663,spielen::V,le'ihâšiđ,играя
7664,spielen::V,siõrrâd,играя
7665,spielen::V,speâllad,играя
7666,spielen::V,сӣррэ,играя
7667,singen::V,laavlodh,пея
7668,singen::V,lávllot,пея
7669,singen::V,lávlut,пея
7670,singen::V,lávluđ,пея
7671,singen::V,läullad,пея
7672,singen::V,ла̄ввлэ,пея
7673,tanzen::V,daanhtsodh,танцувам
7674,tanzen::V,dánssat,танцувам
7675,tanzen::V,gærssulit,танцувам
7676,tanzen::V,dánset,танцувам
7677,tanzen::V,tánssáđ,танцувам
7678,tanzen::V,ta´nssjed,танцувам
7679,tanzen::V,pleäs'sjed,танцувам
7680,tanzen::V,нюччке,танцувам
7681,tanzen::V,пляссъе,танцувам
7682,sich trennen::V,jååkedidh,разделя се
7683,sich trennen::V,sirrat,разделя се
7684,sich trennen::V,sirádit,разделя се
7685,sich trennen::V,earránit,разделя се
7686,sich trennen::V,ratkuđ,разделя се
7687,sich trennen::V,rätkkjed,разделя се
7688,sich trennen::V,кӯдтъе,разделя се
7689,verlassen::V,laehpedh,напусна
7690,verlassen::V,guodet,напусна
7691,verlassen::V,guođđit,напусна
7692,verlassen::V,hilgođ,напусна
7693,verlassen::V,kyeđđiđ,напусна
7694,verlassen::V,kue´đđed,напусна
7695,verlassen::V,сӯһпъе,напусна
7696,retten::V,gorredidh,спася
7697,retten::V,gádjot,спася
7698,retten::V,gádjut,спася
7699,retten::V,kááijuđ,спася
7700,retten::V,piä'luštiđ,спася
7701,retten::V,ka´jjeed,спася
7702,retten::V,вуаннче,спася
7703,bewachen::V,geehtedh,охранявам
7704,bewachen::V,váktit,охранявам
7705,bewachen::V,fáktet,охранявам
7706,bewachen::V,vahtiđ,охранявам
7707,bewachen::V,värddjed,охранявам
7708,bewachen::V,va´httjed,охранявам
7709,bewachen::V,пынне,охранявам
7710,bewachen::V,ка̄рвуллэ,охранявам
7711,schützen::V,vaarjelidh,запазя
7712,schützen::V,suoddjit,запазя
7713,schützen::V,suodjalit,запазя
7714,schützen::V,suddjet,запазя
7715,schützen::V,varjâliđ,запазя
7716,schützen::V,suâided,запазя
7717,schützen::V,varjjled,запазя
7718,schützen::V,пынне,запазя
7719,verteidigen::V,vaarjelidh,защитя
7720,verteidigen::V,bælostit,защитя
7721,verteidigen::V,bealuštit,защитя
7722,verteidigen::V,čuollat,защитя
7723,verteidigen::V,piä'luštiđ,защитя
7724,verteidigen::V,peälšted,защитя
7725,verteidigen::V,пэ̄лль мэ̄ннэ,защитя
7726,sich schlagen::V,dåarodh,бия се
7727,sich schlagen::V,tjoelestidh,бия се
7728,sich schlagen::V,doarrot,бия се
7729,sich schlagen::V,doarrut,бия се
7730,sich schlagen::V,tuárruđ,бия се
7731,sich schlagen::V,tuärrad,бия се
7732,sich schlagen::V,туаррэ,бия се
7733,schießen::V,vuetjedh,стрелям
7734,schießen::V,skööhtedh,стрелям
7735,schießen::V,vuohtjet,стрелям
7736,schießen::V,báhčit,стрелям
7737,schießen::V,pääččiđ,стрелям
7738,schießen::V,pää´ččed,стрелям
7739,schießen::V,ря̄хшкхэ,стрелям
7740,siegen::V,vïtnedh,победя
7741,siegen::V,vuojttet,победя
7742,siegen::V,vuoitit,победя
7743,siegen::V,vyei'ttiđ,победя
7744,siegen::V,vuei´tted,победя
7745,siegen::V,вуэйхьтэ,победя
7746,ärgern::V,måarahtehtedh,ядосам
7747,ärgern::V,suhttadit,ядосам
7748,ärgern::V,hárdit,ядосам
7749,ärgern::V,piä'ṿuttiđ,ядосам
7750,ärgern::V,âsseed,ядосам
7751,ärgern::V,се̄нтхэ,ядосам
7752,schlagen::V,håasedh,бия
7753,schlagen::V,håasedh,ударя
7754,schlagen::V,laekedh,бия
7755,schlagen::V,laekedh,ударя
7756,schlagen::V,tsábbmet,бия
7757,schlagen::V,tsábbmet,ударя
7758,schlagen::V,tjassket,бия
7759,schlagen::V,tjassket,ударя
7760,schlagen::V,huškut,бия
7761,schlagen::V,huškut,ударя
7762,schlagen::V,časkeđ,бия
7763,schlagen::V,časkeđ,ударя
7764,schlagen::V,čâ´cǩǩed,бия
7765,schlagen::V,čâ´cǩǩed,ударя
7766,schlagen::V,та̄гкэ,бия
7767,schlagen::V,та̄гкэ,ударя
7768,schlagen::V,ва̄сстэ,бия
7769,schlagen::V,ва̄сстэ,ударя
7770,treten::V,tjïektjedh,ритам
7771,treten::V,tjiektjat,ритам
7772,treten::V,čiekčat,ритам
7773,treten::V,čieh'čâđ,ритам
7774,treten::V,tanccâđ,ритам
7775,treten::V,tanccâd,ритам
7776,treten::V,то̄ппцэ,ритам
7777,stechen::V,baskedh,бодна
7778,stechen::V,tjuoggit,бодна
7779,stechen::V,čuoggut,бодна
7780,stechen::V,čuog'giđ,бодна
7781,stechen::V,čuõ´ǧ'ǧeed,бодна
7782,stechen::V,чо̄ххкэ,бодна
7783,stoßen::V,nehkiehtidh,бутна
7784,stoßen::V,nehkiehtidh,блъсна
7785,stoßen::V,nårddådit,бутна
7786,stoßen::V,nårddådit,блъсна
7787,stoßen::V,nordadit,бутна
7788,stoßen::V,nordadit,блъсна
7789,stoßen::V,nutkâliđ,бутна
7790,stoßen::V,nutkâliđ,блъсна
7791,stoßen::V,oi´ǧǧeed,бутна
7792,stoßen::V,oi´ǧǧeed,блъсна
7793,stoßen::V,оййкье,бутна
7794,stoßen::V,оййкье,блъсна
7795,stoßen::V,тоалкъе,бутна
7796,stoßen::V,тоалкъе,блъсна
7797,stehlen::V,sualadidh,
7798,stehlen::V,suoládit,
7799,stehlen::V,suoládit,
7800,stehlen::V,suá'ládiđ,
7801,stehlen::V,suâleed,
7802,stehlen::V,суэлнэ,
7803,stören::V,stööredh,смутя
7804,stören::V,hearaldehtedh,смутя
7805,stören::V,massit,смутя
7806,stören::V,sjuddit,смутя
7807,stören::V,heađuštit,смутя
7808,stören::V,hettiđ,смутя
7809,stören::V,heṃâdiđ,смутя
7810,stören::V,stamlded,смутя
7811,stören::V,вӣршэ,смутя
7812,stören::V,е̄кхэллэ,смутя
7813,belästigen::V,vaejviestidh,отегча
7814,belästigen::V,vaejviestidh,безпокоя
7815,belästigen::V,vájvedit,отегча
7816,belästigen::V,vájvedit,безпокоя
7817,belästigen::V,muodástuhttet,отегча
7818,belästigen::V,muodástuhttet,безпокоя
7819,belästigen::V,váivvidit,отегча
7820,belästigen::V,váivvidit,безпокоя
7821,belästigen::V,bieguhit,отегча
7822,belästigen::V,bieguhit,безпокоя
7823,belästigen::V,vä'ividiđ,отегча
7824,belästigen::V,vä'ividiđ,безпокоя
7825,belästigen::V,stamlded,отегча
7826,belästigen::V,stamlded,безпокоя
7827,belästigen::V,е̄кхэллэ,отегча
7828,belästigen::V,е̄кхэллэ,безпокоя
7829,belästigen::V,во̄а̄йвшэ,отегча
7830,belästigen::V,во̄а̄йвшэ,безпокоя
7831,verbergen::V,tjïekedh,скрия
7832,verbergen::V,tjiehkat,скрия
7833,verbergen::V,čiehkat,скрия
7834,verbergen::V,čieḥâđ,скрия
7835,verbergen::V,peittad,скрия
7836,verbergen::V,чӣгкэ,скрия
7837,verbergen::V,пе̄йхьтэ,скрия
7838,täuschen::V,iermedh,измамя
7839,täuschen::V,eajhkaldehtedh,измамя
7840,täuschen::V,tjáddjit,измамя
7841,täuschen::V,dájuhit,измамя
7842,täuschen::V,viehtalit,измамя
7843,täuschen::V,villiđ,измамя
7844,täuschen::V,ǩiõllâd,измамя
7845,täuschen::V,вӯйхе,измамя
7846,täuschen::V,пе̄йхьтэ,измамя
7847,täuschen::V,ке̄лсэллэ,измамя
7848,betrügen::V,biehtedh,измамя
7849,betrügen::V,biehttet,измамя
7850,betrügen::V,beahttit,измамя
7851,betrügen::V,filliđ,измамя
7852,betrügen::V,ǩiõllâd,измамя
7853,betrügen::V,pä´rtteed,измамя
7854,betrügen::V,вӯйхе,измамя
7855,betrügen::V,пе̄йхьтэ,измамя
7856,betrügen::V,ке̄лсэллэ,измамя
7857,töten::V,buvvedh,убия
7858,töten::V,buvvedh,умъртвя
7859,töten::V,gåddet,убия
7860,töten::V,gåddet,умъртвя
7861,töten::V,soaggit,убия
7862,töten::V,soaggit,умъртвя
7863,töten::V,goddit,убия
7864,töten::V,goddit,умъртвя
7865,töten::V,surmiđ,убия
7866,töten::V,surmiđ,умъртвя
7867,töten::V,jämittiđ,убия
7868,töten::V,jämittiđ,умъртвя
7869,töten::V,kå´dded,убия
7870,töten::V,kå´dded,умъртвя
7871,töten::V,so´rmmjed,убия
7872,töten::V,so´rmmjed,умъртвя
7873,töten::V,коаннҌтэ,убия
7874,töten::V,коаннҌтэ,умъртвя
7875,wohnen::V,årrodh,живея
7876,wohnen::V,veasodh,живея
7877,wohnen::V,årrot,живея
7878,wohnen::V,viessot,живея
7879,wohnen::V,orrut,живея
7880,wohnen::V,aassâđ,живея
7881,wohnen::V,aassâd,живея
7882,wohnen::V,jälsted,живея
7883,wohnen::V,е̄лле,живея
7884,arbeiten::V,barkedh,работя
7885,arbeiten::V,rihtjat,работя
7886,arbeiten::V,bargat,работя
7887,arbeiten::V,porgâđ,работя
7888,arbeiten::V,tue´j'jeed,работя
7889,arbeiten::V,лыххкэ,работя
7890,arbeiten::V,ро̄бхушшэ,работя
7891,sammeln::V,tjåegkedh,събера
7892,sammeln::V,tjoahkkit,събера
7893,sammeln::V,čoaggit,събера
7894,sammeln::V,čokkiđ,събера
7895,sammeln::V,čuág'giđ,събера
7896,sammeln::V,noorrâd,събера
7897,sammeln::V,нёавсэ,събера
7898,pflücken::V,tjåegkedh,бера
7899,pflücken::V,tjåegkedh,откъсна
7900,pflücken::V,tjoagget,бера
7901,pflücken::V,tjoagget,откъсна
7902,pflücken::V,čoaggit,бера
7903,pflücken::V,čoaggit,откъсна
7904,pflücken::V,čuág'giđ,бера
7905,pflücken::V,čuág'giđ,откъсна
7906,pflücken::V,uussâd,бера
7907,pflücken::V,uussâd,откъсна
7908,pflücken::V,кышшкэ,бера
7909,pflücken::V,кышшкэ,откъсна
7910,jagen::V,bearhtodh,ловувам
7911,jagen::V,viejddit,ловувам
7912,jagen::V,bivdit,ловувам
7913,jagen::V,miä'cástiđ,ловувам
7914,jagen::V,miä´csted,ловувам
7915,jagen::V,ме̄ххьцтэ,ловувам
7916,fischen::V,gööledh,ловя риба
7917,fischen::V,håagkodh,ловя риба
7918,fischen::V,guollit,ловя риба
7919,fischen::V,guolástit,ловя риба
7920,fischen::V,kuá'lástiđ,ловя риба
7921,fischen::V,kue´llšeed,ловя риба
7922,fischen::V,шылле кӯль,ловя риба
7923,fassen::V,bivtedh,хвана
7924,fassen::V,giddit,хвана
7925,fassen::V,bivdit,хвана
7926,fassen::V,pivdeđ,хвана
7927,fassen::V,kå´dded,хвана
7928,fassen::V,со̄а̄гкэ,хвана
7929,hüten::V,geehtedh,пазя
7930,hüten::V,váktit,пазя
7931,hüten::V,geahččat,пазя
7932,hüten::V,keččâđ,пазя
7933,hüten::V,hoi´ddjed,пазя
7934,hüten::V,пынне,пазя
7935,treiben::V,vuejiehtidh,карам
7936,treiben::V,vuojedit,карам
7937,treiben::V,vuodjelit,карам
7938,treiben::V,vyeijiđ,карам
7939,treiben::V,vue´jjad,карам
7940,treiben::V,выйхе,карам
7941,treiben::V,го̄ннэ,карам
7942,anbinden::V,viedtedh,завържа
7943,anbinden::V,gaarhkedidh,завържа
7944,anbinden::V,dabrrit,завържа
7945,anbinden::V,dæhppodit,завържа
7946,anbinden::V,čatnat,завържа
7947,anbinden::V,čoonnâđ,завържа
7948,anbinden::V,čõõnnâd,завържа
7949,anbinden::V,ко̄ррэ,завържа
7950,füttern::V,bïepmehtidh,храня
7951,füttern::V,biebbmat,храня
7952,füttern::V,biebmat,храня
7953,füttern::V,purâttiđ,храня
7954,füttern::V,poorted,храня
7955,füttern::V,peâm'mad,храня
7956,füttern::V,поҏтэ,храня
7957,melken::V,buhtjedh,доя
7958,melken::V,båhtjet,доя
7959,melken::V,bahčit,доя
7960,melken::V,paččeeđ,доя
7961,melken::V,pââččad,доя
7962,melken::V,лаппьсе,доя
7963,hacken::V,tsåalhkodh,сека
7964,hacken::V,tsållat,сека
7965,hacken::V,tsáhpat,сека
7966,hacken::V,čuollat,сека
7967,hacken::V,čuollâđ,сека
7968,hacken::V,ceäk'kad,сека
7969,hacken::V,ця̄ххкэ,сека
