,Concept_ID,lv,ko
2297,tanzen::V,diet,춤추하다
2298,tanzen::V,dejot,춤추하다
2299,tanzen::V,dancot,춤추하다
2300,sich trennen::V,торйӧдчыны,가르다
2301,sich trennen::V,šķirties,가르다
2302,sich trennen::V,izšķirties,가르다
2303,verlassen::V,эновтны,버림받은
2304,verlassen::V,atstāt,버림받은
2305,retten::V,видзны,구조하다
2306,retten::V,мездыны,구조하다
2307,retten::V,glābt,구조하다
2308,bewachen::V,видзны,치키다
2309,bewachen::V,sargāt,치키다
2310,schützen::V,видзны,보호하다
2311,schützen::V,pasargāt,보호하다
2312,schützen::V,aizsargāt,보호하다
2313,verteidigen::V,дорйыны,막다
2314,verteidigen::V,aizstāvēt,막다
2315,sich schlagen::V,косясьны,치다
2316,sich schlagen::V,kauties,치다
2317,sich schlagen::V,izkauties,치다
2318,schießen::V,лыйны,쏘다
2319,schießen::V,šaut,쏘다
2320,schießen::V,šaudīt,쏘다
2321,siegen::V,вермыны,이기다
2322,siegen::V,uzvarēt,이기다
2323,ärgern::V,лӧгӧдны,성을내게하다
2324,ärgern::V,лёкмӧдны,성을내게하다
2325,ärgern::V,скӧрмӧдны,성을내게하다
2326,ärgern::V,sadusmot,성을내게하다
2327,schlagen::V,вартны,치다
2328,schlagen::V,sist,치다
2329,schlagen::V,triekt,치다
2330,treten::V,лёгны,디디다
2331,treten::V,майкны,디디다
2332,treten::V,mīt,디디다
2333,treten::V,paspert,디디다
2334,stechen::V,бышткыны,찌르다
2335,stechen::V,durt,찌르다
2336,stoßen::V,тойлыны,찌르다
2337,stoßen::V,йӧткавны,찌르다
2338,stoßen::V,grūst,찌르다
2339,stehlen::V,гусявны,훔치다
2340,stehlen::V,zagt,훔치다
2341,stören::V,падмӧдны,움직이다
2342,stören::V,traucēt,움직이다
2343,belästigen::V,дӧзмӧдны,괴롭히다
2344,belästigen::V,apgrūtināt,괴롭히다
2345,verbergen::V,дзебны,숨기다
2346,verbergen::V,сайӧдны,숨기다
2347,verbergen::V,slēpt,숨기다
2348,verbergen::V,paslēpt,숨기다
2349,täuschen::V,пӧръявны,속이다
2350,täuschen::V,ылӧдны,속이다
2351,täuschen::V,mānīt,속이다
2352,täuschen::V,maldināt,속이다
2353,betrügen::V,сӧрны,속이다
2354,betrügen::V,krāpt,속이다
2355,betrügen::V,apkrāpt,속이다
2356,töten::V,вины,죽이다
2357,töten::V,nāvēt,죽이다
2358,töten::V,nogalināt,죽이다
2359,wohnen::V,овны,실다
2360,wohnen::V,dzīvot,실다
2361,arbeiten::V,уджавны,일하다
2362,arbeiten::V,strādāt,일하다
2363,arbeiten::V,darboties,일하다
2364,sammeln::V,чукӧртны,모으다
2365,sammeln::V,vākt,모으다
2366,pflücken::V,вотны,꿔다
2367,pflücken::V,ӧктыны,꿔다
2368,pflücken::V,raut,꿔다
2369,pflücken::V,plūkt,꿔다
2370,jagen::V,кыйсьыны,사냥하다
2371,jagen::V,medīt,사냥하다
2372,fischen::V,чери кыйны,고기를잡다
2373,fischen::V,zvejot,고기를잡다
2374,fassen::V,кутны,움켜쥐다
2375,fassen::V,saķert,움켜쥐다
2376,hüten::V,видзны,망보다
2377,hüten::V,йирӧдны,망보다
2378,hüten::V,ganīt,망보다
2379,treiben::V,вӧтлыны,몰아세우다
2380,treiben::V,dzīt,몰아세우다
2381,anbinden::V,домавны,묶다
2382,anbinden::V,piesiet,묶다
2383,anbinden::V,piesaistīt,묶다
2384,füttern::V,вердны,사료를주다
2385,füttern::V,barot,사료를주다
2386,melken::V,лысьтыны,젖을짜다
2387,melken::V,slaukt,젖을짜다
2388,hacken::V,керавны,자르다
2389,hacken::V,kapāt,자르다
2390,gießen::V,киськавны,물을대다
2391,gießen::V,liet,물을대다
2392,gießen::V,laistīt,물을대다
2393,reifen::V,кисьмыны,성숙하다
2394,reifen::V,briest,성숙하다
2395,zubereiten::V,дасьтыны,조제하다
2396,zubereiten::V,taisīt,조제하다
2397,zubereiten::V,gatavot,조제하다
2398,kochen::V,пуны,요리하다
2399,kochen::V,vārīt,요리하다
2400,backen::V,пӧжавны,쿱다
2401,backen::V,cept,쿱다
2402,braten::V,пражитны,굽다
2403,braten::V,cept,굽다
2404,braten::V,cepināt,굽다
2405,umrühren::V,сорлавны,교반하다
2406,umrühren::V,maisīt,교반하다
2407,umrühren::V,apmaisīt,교반하다
2408,stricken::V,кӧртны,뜨개질하다
2409,stricken::V,adīt,뜨개질하다
2410,nähen::V,вурны,꿰매다
2411,nähen::V,šūt,꿰매다
2412,färben::V,мичӧдны,채색하다
2413,färben::V,краситны,채색하다
2414,färben::V,krāsot,채색하다
2415,färben::V,nokrāsot,채색하다
2416,reinigen::V,весавны,청소하다
2417,reinigen::V,tīrīt,청소하다
2418,reinigen::V,attīrīt,청소하다
2419,waschen::V,мыськыны,씻다
2420,waschen::V,mazgāt,씻다
2421,abwischen::V,чышкыны,닦다
2422,abwischen::V,noslaucīt,닦다
2423,spülen::V,пожъявны,씻다
2424,spülen::V,skalot,씻다
2425,fegen::V,чышкыны,소체하다
2426,fegen::V,slaucīt,소체하다
2427,kehren::V,чышкыны,청소하다
2428,kehren::V,mēzt,청소하다
2429,baden::V,купайтчыны,감다
2430,baden::V,peldēties,감다
2431,sich waschen::V,мыссьыны,모믈 씻다
2432,sich waschen::V,mazgāties,모믈 씻다
2433,ausziehen::V,пӧрччӧдны,벗다
2434,ausziehen::V,noģērbt,벗다
2435,anziehen::V,кӧмавны,끌어움직이다
2436,anziehen::V,пасьтавны,끌어움직이다
2437,anziehen::V,uzvilkt,끌어움직이다
2438,sich anziehen::V,пасьтасьны,
2439,sich anziehen::V,apģērbties,
2440,kämmen::V,сынавны,빗다
2441,kämmen::V,sukāt,빗다
2442,schmücken::V,мичмӧдны,치레하다
2443,schmücken::V,rotāt,치레하다
2444,schmücken::V,greznot,치레하다
2445,sagen::V,шуны,말하다
2446,sagen::V,висьтавны,말하다
2447,sagen::V,teikt,말하다
2448,sprechen::V,сёрнитны,말하다
2449,sprechen::V,runāt,말하다
2450,reden::V,сёрнитны,이야기하다
2451,reden::V,norunāt,이야기하다
2452,sich unterhalten::V,сёрнитны,
2453,sich unterhalten::V,варовитны,
2454,sich unterhalten::V,sarunāties,
2455,fragen::V,юавны,질문하다
2456,fragen::V,jautāt,질문하다
2457,bitten::V,корны,원하다
2458,bitten::V,lūgt,원하다
2459,bitten::V,prasīt,원하다
2460,erzählen::V,висьтавны,이야기하다
2461,erzählen::V,stāstīt,이야기하다
2462,mitteilen::V,юӧртны,이야기하다
2463,mitteilen::V,висьтавны,이야기하다
2464,mitteilen::V,pavēstīt,이야기하다
2465,nennen::V,шуны,부르다
2466,nennen::V,ним сетны,부르다
2467,nennen::V,saukt,부르다
2468,rufen::V,корны,불러내다
2469,rufen::V,saukt,불러내다
2470,prahlen::V,ошйысьны,자랑하다
2471,prahlen::V,lielīties,자랑하다
2472,übersetzen::V,вуджӧдны,번역하다
2473,übersetzen::V,tulkot,번역하다
2474,übersetzen::V,pārtulkot,번역하다
2475,denken::V,мӧвпавны,생각하다
2476,denken::V,domāt,생각하다
2477,glauben::V,эскыны,믿다
2478,glauben::V,ticēt,믿다
2479,bemerken::V,казявны,인자하다
2480,bemerken::V,ievērot,인자하다
2481,bemerken::V,ieraudzīt,인자하다
2482,erkennen::V,тӧдмавны,인식하다
2483,erkennen::V,pazīt,인식하다
2484,erkennen::V,atpazīt,인식하다
2485,begreifen::V,вежӧртны,파악하다
2486,begreifen::V,гӧгӧрвоны,파악하다
2487,begreifen::V,jēgt,파악하다
2488,begreifen::V,apjēgt,파악하다
2489,verstehen::V,вежӧртны,이해하다
2490,verstehen::V,гӧгӧрвоны,이해하다
2491,verstehen::V,saprast,이해하다
2492,lernen::V,вeлöдчыны,배우다
2493,lernen::V,mācīties,배우다
2494,wissen::V,тӧдны,알다
2495,wissen::V,zināt,알다
2496,sich erinnern an::V,казьтывны,상기하다
2497,sich erinnern an::V,дум вылӧ уськӧдны,상기하다
2498,sich erinnern an::V,atminēties,상기하다
2499,vergessen::V,вунӧдны,잊다
2500,vergessen::V,mirst,잊다
2501,vergessen::V,aizmirst,잊다
2502,messen::V,муртавны,측정하다
2503,messen::V,mērīt,측정하다
2504,zählen::V,лыддьыны,세다
2505,zählen::V,skaitīt,세다
2506,rechnen::V,лыддьыны,게산하다
2507,rechnen::V,rēķināt,게산하다
2508,lesen::V,лыддьыны,읽다
2509,lesen::V,lasīt,읽다
2510,malen::V,серпасавны,그리다
2511,malen::V,gleznot,그리다
2512,zeichnen::V,серпасавны,소묘하다
2513,zeichnen::V,zīmēt,소묘하다
2514,schreiben::V,гижны,쓰다
2515,schreiben::V,rakstīt,쓰다
2516,besitzen::V,лоны,소유하다
2517,besitzen::V,piederēt,소유하다
2518,kaufen::V,ньӧбны,사다
2519,kaufen::V,pirkt,사다
2520,verkaufen::V,вузавны,팔다
2521,verkaufen::V,pārdot,팔다
2522,bezahlen::V,мынтыны,지불하다
2523,bezahlen::V,мынтысьны,지불하다
2524,bezahlen::V,apmaksāt,지불하다
2525,zahlen::V,мынтыны,치르다
2526,zahlen::V,maksāt,치르다
2527,beherrschen::V,ас улын кутны,지배하다
2528,beherrschen::V,valdīt,지배하다
2529,ertragen::V,пыкны,참다
2530,ertragen::V,лэптыны,참다
2531,ertragen::V,panest,참다
2532,ertragen::V,paciest,참다
