,Concept_ID,se,bn
6320,bewahren::V,várjjalit,বাঁচাইয়া রাখা
6321,bewahren::V,seailluhit,বাঁচাইয়া রাখা
6322,bewahren::V,varjâliđ,বাঁচাইয়া রাখা
6323,bewahren::V,varjjled,বাঁচাইয়া রাখা
6324,bewahren::V,ӣшшьтэ,বাঁচাইয়া রাখা
6325,bewahren::V,во̄а̄ррьдэ,বাঁচাইয়া রাখা
6326,behindern::V,hööptdeh,বাধা দেওয়া
6327,behindern::V,hieredit,বাধা দেওয়া
6328,behindern::V,muhttet,বাধা দেওয়া
6329,behindern::V,eastadit,বাধা দেওয়া
6330,behindern::V,estiđ,বাধা দেওয়া
6331,behindern::V,coggâđ,বাধা দেওয়া
6332,behindern::V,hettiđ,বাধা দেওয়া
6333,behindern::V,cõggâd,বাধা দেওয়া
6334,behindern::V,е̄кхэллэ,বাধা দেওয়া
6335,verderben::V,biejstedh,নষ্ট করা
6336,verderben::V,spedjat,নষ্ট করা
6337,verderben::V,billistit,নষ্ট করা
6338,verderben::V,pillediđ,নষ্ট করা
6339,verderben::V,tårmmad,নষ্ট করা
6340,verderben::V,pe´llsted,নষ্ট করা
6341,verderben::V,тоаррмэ,নষ্ট করা
6342,verderben::V,ма̄ййкэ,নষ্ট করা
6343,beschädigen::V,fæjloedidh,ক্ষতি করা
6344,beschädigen::V,vahágahttet,ক্ষতি করা
6345,beschädigen::V,bilidit,ক্ষতি করা
6346,beschädigen::V,vahâgittiđ,ক্ষতি করা
6347,beschädigen::V,pä´rtteed,ক্ষতি করা
6348,beschädigen::V,муррьтэ,ক্ষতি করা
6349,zerbrechen::V,tsööpkedh,ভাঙ্গিয়া যাওয়া
6350,zerbrechen::V,doadjet,ভাঙ্গিয়া যাওয়া
6351,zerbrechen::V,cuvket,ভাঙ্গিয়া যাওয়া
6352,zerbrechen::V,cuov'kkiđ,ভাঙ্গিয়া যাওয়া
6353,zerbrechen::V,muårrâd,ভাঙ্গিয়া যাওয়া
6354,zerbrechen::V,cu´vǩǩeed,ভাঙ্গিয়া যাওয়া
6355,zerbrechen::V,муррьтэ,ভাঙ্গিয়া যাওয়া
6356,zerreißen::V,gejhkielidh,ছিঁড়া
6357,zerreißen::V,gajkudit,ছিঁড়া
6358,zerreißen::V,gaikkodit,ছিঁড়া
6359,zerreißen::V,ráisket,ছিঁড়া
6360,zerreißen::V,kiškođ,ছিঁড়া
6361,zerreißen::V,ra´šǩǩeed,ছিঁড়া
6362,zerreißen::V,пуатткэ,ছিঁড়া
6363,zerstören::V,eerjedh,বিনাশ করা
6364,zerstören::V,biejsstet,বিনাশ করা
6365,zerstören::V,håhkkidit,বিনাশ করা
6366,zerstören::V,heavahit,বিনাশ করা
6367,zerstören::V,duš'šadit,বিনাশ করা
6368,zerstören::V,bilidit,বিনাশ করা
6369,zerstören::V,hevâttiđ,বিনাশ করা
6370,zerstören::V,hiâvted,বিনাশ করা
6371,zerstören::V,ёҏтэ,বিনাশ করা
6372,verbrennen::V,båeltedh,দহন করা
6373,verbrennen::V,boalldet,দহন করা
6374,verbrennen::V,boaldit,দহন করা
6375,verbrennen::V,puál'diđ,দহন করা
6376,verbrennen::V,puä´ldded,দহন করা
6377,verbrennen::V,пуэлльтэ,দহন করা
6378,geben::V,vedtedh,দেওয়া
6379,geben::V,vaddet,দেওয়া
6380,geben::V,addit,দেওয়া
6381,geben::V,addliđ,দেওয়া
6382,geben::V,ä´n,দেওয়া
6383,geben::V,аннҍтэ,দেওয়া
6384,reichen::V,geelkedh,দেওয়া
6385,reichen::V,lagádit,দেওয়া
6386,reichen::V,geiget,দেওয়া
6387,reichen::V,keigiđ,দেওয়া
6388,reichen::V,vuõiggâ´stted,দেওয়া
6389,reichen::V,аннҍтэ,দেওয়া
6390,schenken::V,vedtedh,উপহার দেত্তয়া
6391,schenken::V,vaddet,উপহার দেত্তয়া
6392,schenken::V,skeaŋkut,উপহার দেত্তয়া
6393,schenken::V,skeŋket,উপহার দেত্তয়া
6394,schenken::V,skeŋkkiđ,উপহার দেত্তয়া
6395,schenken::V,sǩiâŋkkâd,উপহার দেত্তয়া
6396,schenken::V,ла̄ххе,উপহার দেত্তয়া
6397,versprechen::V,luhpiedidh,প্রতিশ্রুতি দেওয়া
6398,versprechen::V,jáhttet,প্রতিশ্রুতি দেওয়া
6399,versprechen::V,lohpidit,প্রতিশ্রুতি দেওয়া
6400,versprechen::V,lopediđ,প্রতিশ্রুতি দেওয়া
6401,versprechen::V,lå´ppeed,প্রতিশ্রুতি দেওয়া
6402,versprechen::V,о̄а̄шштҍе,প্রতিশ্রুতি দেওয়া
6403,wünschen::V,lahkoehtidh,আকাঙ্ক্ষা করা
6404,wünschen::V,sávvat,আকাঙ্ক্ষা করা
6405,wünschen::V,sávadit,আকাঙ্ক্ষা করা
6406,wünschen::V,doaivvuhit,আকাঙ্ক্ষা করা
6407,wünschen::V,tuá'ivuttiđ,আকাঙ্ক্ষা করা
6408,wünschen::V,tuâivvad,আকাঙ্ক্ষা করা
6409,wünschen::V,туввэ,আকাঙ্ক্ষা করা
6410,loben::V,girmedh,প্রশংসা করা
6411,loben::V,májnnot,প্রশংসা করা
6412,loben::V,rámmpot,প্রশংসা করা
6413,loben::V,máidnut,প্রশংসা করা
6414,loben::V,rámidit,প্রশংসা করা
6415,loben::V,rammuđ,প্রশংসা করা
6416,loben::V,rämidiđ,প্রশংসা করা
6417,loben::V,ââ´leed,প্রশংসা করা
6418,loben::V,ǩei´tted,প্রশংসা করা
6419,loben::V,кыйта,প্রশংসা করা
6420,küssen::V,tjånnahtidh,চুম্বন করা
6421,küssen::V,tjuvliestidh,চুম্বন করা
6422,küssen::V,tjullit,চুম্বন করা
6423,küssen::V,tjulestit,চুম্বন করা
6424,küssen::V,cum'mát,চুম্বন করা
6425,küssen::V,cummistit,চুম্বন করা
6426,küssen::V,cummâliđ,চুম্বন করা
6427,küssen::V,cu´mmsted,চুম্বন করা
6428,küssen::V,cu´mmstõõllâd,চুম্বন করা
6429,küssen::V,нӣссэ,চুম্বন করা
6430,wiegen::V,sjammadidh,দুলানো
6431,wiegen::V,vuohttot,দুলানো
6432,wiegen::V,vuohtudit,দুলানো
6433,wiegen::V,vuohttut,দুলানো
6434,wiegen::V,vuát'tuđ,দুলানো
6435,wiegen::V,nuäkkad,দুলানো
6436,wiegen::V,suâibted,দুলানো
6437,wiegen::V,нуагкэ,দুলানো
6438,zudecken::V,gaptjedh,ঢাকা
6439,zudecken::V,loavddet,ঢাকা
6440,zudecken::V,gokčat,ঢাকা
6441,zudecken::V,luáv'diđ,ঢাকা
6442,zudecken::V,kä´tted,ঢাকা
6443,zudecken::V,ка̄ххьтэ,ঢাকা
6444,wecken::V,gåaskodh,জাগানো
6445,wecken::V,båktet,জাগানো
6446,wecken::V,boktit,জাগানো
6447,wecken::V,rávkat,জাগানো
6448,wecken::V,cuvnâđ,জাগানো
6449,wecken::V,counnâd,জাগানো
6450,wecken::V,цо̄ввнэ,জাগানো
6451,zeigen::V,vuesiehtidh,দেখানো
6452,zeigen::V,vuosedit,দেখানো
6453,zeigen::V,giejgget,দেখানো
6454,zeigen::V,čájehit,দেখানো
6455,zeigen::V,čäittiđ,দেখানো
6456,zeigen::V,čujottiđ,দেখানো
6457,zeigen::V,čuäi´ted,দেখানো
6458,zeigen::V,вӯзьхе,দেখানো
6459,führen::V,steeredh,পথ দেখানো
6460,führen::V,doalvvot,পথ দেখানো
6461,führen::V,láidet,পথ দেখানো
6462,führen::V,jođettiđ,পথ দেখানো
6463,führen::V,jåå´đted,পথ দেখানো
6464,führen::V,выгкэ,পথ দেখানো
6465,lehren::V,ööhpehtidh,শেখানো
6466,lehren::V,åhpadit,শেখানো
6467,lehren::V,oahpahit,শেখানো
6468,lehren::V,máttááttiđ,শেখানো
6469,lehren::V,mätt'ted,শেখানো
6470,lehren::V,vuä´ppsted,শেখানো
6471,lehren::V,ма̄тҍха,শেখানো
6472,unterrichten::V,ööhpehtidh,শিক্ষা দেওয়া
6473,unterrichten::V,lågådit,শিক্ষা দেওয়া
6474,unterrichten::V,åhpadit,শিক্ষা দেওয়া
6475,unterrichten::V,oahpahit,শিক্ষা দেওয়া
6476,unterrichten::V,škovliđ,শিক্ষা দেওয়া
6477,unterrichten::V,máttááttiđ,শিক্ষা দেওয়া
6478,unterrichten::V,mätt'ted,শিক্ষা দেওয়া
6479,unterrichten::V,vuä´ppsted,শিক্ষা দেওয়া
6480,unterrichten::V,ма̄тҍха,শিক্ষা দেওয়া
6481,aufziehen::V,eeledh,পালন করা
6482,aufziehen::V,bajedit,পালন করা
6483,aufziehen::V,biebmat,পালন করা
6484,aufziehen::V,pajaskeessiđ,পালন করা
6485,aufziehen::V,šoddâdiđ,পালন করা
6486,aufziehen::V,šõddeed,পালন করা
6487,aufziehen::V,peâm'mad,পালন করা
6488,aufziehen::V,вуэпьсе,পালন করা
6489,leiten::V,lijrehtidh,পরিচালনা করা
6490,leiten::V,lájddit,পরিচালনা করা
6491,leiten::V,oatsodit,পরিচালনা করা
6492,leiten::V,jođihit,পরিচালনা করা
6493,leiten::V,stivriđ,পরিচালনা করা
6494,leiten::V,hovdiđ,পরিচালনা করা
6495,leiten::V,jåå´đted,পরিচালনা করা
6496,leiten::V,выгкэ,পরিচালনা করা
6497,leiten::V,вӯййкье,পরিচালনা করা
6498,antreiben::V,eadtjoestidh,চালনা করা
6499,antreiben::V,hasodit,চালনা করা
6500,antreiben::V,hállsjedit,চালনা করা
6501,antreiben::V,gevret,চালনা করা
6502,antreiben::V,rássat,চালনা করা
6503,antreiben::V,kušottiđ,চালনা করা
6504,antreiben::V,huá'puttiđ,চালনা করা
6505,antreiben::V,rääskted,চালনা করা
6506,antreiben::V,hõškkled,চালনা করা
6507,antreiben::V,ёадҌхе,চালনা করা
6508,lassen::V,baajedh,অনুমতি দেওয়া
6509,lassen::V,-ahttet,অনুমতি দেওয়া
6510,lassen::V,diktit,অনুমতি দেওয়া
6511,lassen::V,-ttiđ,অনুমতি দেওয়া
6512,lassen::V,ä´n,অনুমতি দেওয়া
6513,lassen::V,па̄ххкэ,অনুমতি দেওয়া
6514,einladen::V,bööredh,নিমন্ত্রণ করা
6515,einladen::V,bivddit,নিমন্ত্রণ করা
6516,einladen::V,gåhttjot,নিমন্ত্রণ করা
6517,einladen::V,bovdet,নিমন্ত্রণ করা
6518,einladen::V,koččođ,নিমন্ত্রণ করা
6519,einladen::V,kåččad,নিমন্ত্রণ করা
6520,einladen::V,коаххче,নিমন্ত্রণ করা
6521,vereinigen::V,iktedidh,এক করা
6522,vereinigen::V,aktidit,এক করা
6523,vereinigen::V,ovttastahttit,এক করা
6524,vereinigen::V,o'vtâstittiđ,এক করা
6525,vereinigen::V,õhtteed,এক করা
6526,vereinigen::V,э̄хтхэ,এক করা
6527,besuchen::V,åahpodh,দেখিতে যাওয়া
6528,besuchen::V,goevlelidh,দেখিতে যাওয়া
6529,besuchen::V,guossit,দেখিতে যাওয়া
6530,besuchen::V,gal'let,দেখিতে যাওয়া
6531,besuchen::V,fitnat,দেখিতে যাওয়া
6532,besuchen::V,kolliđ,দেখিতে যাওয়া
6533,besuchen::V,kõ´ll'jed,দেখিতে যাওয়া
6534,besuchen::V,по̄дтлэ,দেখিতে যাওয়া
6535,besuchen::V,во̄тэдтэ,দেখিতে যাওয়া
6536,besuchen::V,во̄а̄ррдэ,দেখিতে যাওয়া
6537,treffen::V,dieviedidh,সন্মুখীন হওয়া
6538,treffen::V,iejvvit,সন্মুখীন হওয়া
6539,treffen::V,deaivat,সন্মুখীন হওয়া
6540,treffen::V,staaviđ,সন্মুখীন হওয়া
6541,treffen::V,teividiđ,সন্মুখীন হওয়া
6542,treffen::V,o´ddjõõttâd,সন্মুখীন হওয়া
6543,treffen::V,вуэсстлэ,সন্মুখীন হওয়া
6544,sich versammeln::V,gaavnedidh,জড়ো হওয়া
6545,sich versammeln::V,tjoaggut,জড়ো হওয়া
6546,sich versammeln::V,čoahkkanit,জড়ো হওয়া
6547,sich versammeln::V,čokkâniđ,জড়ো হওয়া
6548,sich versammeln::V,nurâdâttâđ,জড়ো হওয়া
6549,sich versammeln::V,noorõõttâd,জড়ো হওয়া
6550,sich versammeln::V,вӯллклэ,জড়ো হওয়া
6551,spielen::V,rïdtjedh,খেলা
6552,spielen::V,lustedalledh,খেলা
6553,spielen::V,ståhkat,খেলা
6554,spielen::V,stuvssit,খেলা
6555,spielen::V,speallat,খেলা
6556,spielen::V,le'ihâšiđ,খেলা
6557,spielen::V,siõrrâd,খেলা
6558,spielen::V,speâllad,খেলা
6559,spielen::V,сӣррэ,খেলা
6560,singen::V,laavlodh,গাওয়া
6561,singen::V,lávllot,গাওয়া
6562,singen::V,lávlut,গাওয়া
6563,singen::V,lávluđ,গাওয়া
6564,singen::V,läullad,গাওয়া
6565,singen::V,ла̄ввлэ,গাওয়া
6566,tanzen::V,daanhtsodh,নাচা
6567,tanzen::V,dánssat,নাচা
6568,tanzen::V,gærssulit,নাচা
6569,tanzen::V,dánset,নাচা
6570,tanzen::V,tánssáđ,নাচা
6571,tanzen::V,ta´nssjed,নাচা
6572,tanzen::V,pleäs'sjed,নাচা
6573,tanzen::V,нюччке,নাচা
6574,tanzen::V,пляссъе,নাচা
6575,sich trennen::V,jååkedidh,পৃথক করা
6576,sich trennen::V,sirrat,পৃথক করা
6577,sich trennen::V,sirádit,পৃথক করা
6578,sich trennen::V,earránit,পৃথক করা
6579,sich trennen::V,ratkuđ,পৃথক করা
6580,sich trennen::V,rätkkjed,পৃথক করা
6581,sich trennen::V,кӯдтъе,পৃথক করা
6582,verlassen::V,laehpedh,পরিত্যাগ করা
6583,verlassen::V,guodet,পরিত্যাগ করা
6584,verlassen::V,guođđit,পরিত্যাগ করা
6585,verlassen::V,hilgođ,পরিত্যাগ করা
6586,verlassen::V,kyeđđiđ,পরিত্যাগ করা
6587,verlassen::V,kue´đđed,পরিত্যাগ করা
6588,verlassen::V,сӯһпъе,পরিত্যাগ করা
6589,retten::V,gorredidh,উদ্ধার করা
6590,retten::V,gádjot,উদ্ধার করা
6591,retten::V,gádjut,উদ্ধার করা
6592,retten::V,kááijuđ,উদ্ধার করা
6593,retten::V,piä'luštiđ,উদ্ধার করা
6594,retten::V,ka´jjeed,উদ্ধার করা
6595,retten::V,вуаннче,উদ্ধার করা
6596,bewachen::V,geehtedh,পাহারা দেওয়া
6597,bewachen::V,váktit,পাহারা দেওয়া
6598,bewachen::V,fáktet,পাহারা দেওয়া
6599,bewachen::V,vahtiđ,পাহারা দেওয়া
6600,bewachen::V,värddjed,পাহারা দেওয়া
6601,bewachen::V,va´httjed,পাহারা দেওয়া
6602,bewachen::V,пынне,পাহারা দেওয়া
6603,bewachen::V,ка̄рвуллэ,পাহারা দেওয়া
6604,schützen::V,vaarjelidh,রক্ষা করা
6605,schützen::V,suoddjit,রক্ষা করা
6606,schützen::V,suodjalit,রক্ষা করা
6607,schützen::V,suddjet,রক্ষা করা
6608,schützen::V,varjâliđ,রক্ষা করা
6609,schützen::V,suâided,রক্ষা করা
6610,schützen::V,varjjled,রক্ষা করা
6611,schützen::V,пынне,রক্ষা করা
6612,verteidigen::V,vaarjelidh,রক্ষা করা
6613,verteidigen::V,bælostit,রক্ষা করা
6614,verteidigen::V,bealuštit,রক্ষা করা
6615,verteidigen::V,čuollat,রক্ষা করা
6616,verteidigen::V,piä'luštiđ,রক্ষা করা
6617,verteidigen::V,peälšted,রক্ষা করা
6618,verteidigen::V,пэ̄лль мэ̄ннэ,রক্ষা করা
6619,sich schlagen::V,dåarodh,লড়াই করা
6620,sich schlagen::V,tjoelestidh,লড়াই করা
6621,sich schlagen::V,doarrot,লড়াই করা
6622,sich schlagen::V,doarrut,লড়াই করা
6623,sich schlagen::V,tuárruđ,লড়াই করা
6624,sich schlagen::V,tuärrad,লড়াই করা
6625,sich schlagen::V,туаррэ,লড়াই করা
6626,schießen::V,vuetjedh,তীরবেগে ছোটা
6627,schießen::V,skööhtedh,তীরবেগে ছোটা
6628,schießen::V,vuohtjet,তীরবেগে ছোটা
6629,schießen::V,báhčit,তীরবেগে ছোটা
6630,schießen::V,pääččiđ,তীরবেগে ছোটা
6631,schießen::V,pää´ččed,তীরবেগে ছোটা
6632,schießen::V,ря̄хшкхэ,তীরবেগে ছোটা
6633,siegen::V,vïtnedh,জেতা
6634,siegen::V,vuojttet,জেতা
6635,siegen::V,vuoitit,জেতা
6636,siegen::V,vyei'ttiđ,জেতা
6637,siegen::V,vuei´tted,জেতা
6638,siegen::V,вуэйхьтэ,জেতা
6639,ärgern::V,måarahtehtedh,বিরক্ত করা
6640,ärgern::V,suhttadit,বিরক্ত করা
6641,ärgern::V,hárdit,বিরক্ত করা
6642,ärgern::V,piä'ṿuttiđ,বিরক্ত করা
6643,ärgern::V,âsseed,বিরক্ত করা
6644,ärgern::V,се̄нтхэ,বিরক্ত করা
6645,schlagen::V,håasedh,আঘাত করা
6646,schlagen::V,laekedh,আঘাত করা
6647,schlagen::V,tsábbmet,আঘাত করা
6648,schlagen::V,tjassket,আঘাত করা
6649,schlagen::V,huškut,আঘাত করা
6650,schlagen::V,časkeđ,আঘাত করা
6651,schlagen::V,čâ´cǩǩed,আঘাত করা
6652,schlagen::V,та̄гкэ,আঘাত করা
6653,schlagen::V,ва̄сстэ,আঘাত করা
6654,treten::V,tjïektjedh,লাথি মারা
6655,treten::V,tjiektjat,লাথি মারা
6656,treten::V,čiekčat,লাথি মারা
6657,treten::V,čieh'čâđ,লাথি মারা
6658,treten::V,tanccâđ,লাথি মারা
6659,treten::V,tanccâd,লাথি মারা
6660,treten::V,то̄ппцэ,লাথি মারা
6661,stechen::V,baskedh,দংশন করা
6662,stechen::V,tjuoggit,দংশন করা
6663,stechen::V,čuoggut,দংশন করা
6664,stechen::V,čuog'giđ,দংশন করা
6665,stechen::V,čuõ´ǧ'ǧeed,দংশন করা
6666,stechen::V,чо̄ххкэ,দংশন করা
6667,stoßen::V,nehkiehtidh,ঠেলা
6668,stoßen::V,nårddådit,ঠেলা
6669,stoßen::V,nordadit,ঠেলা
6670,stoßen::V,nutkâliđ,ঠেলা
6671,stoßen::V,oi´ǧǧeed,ঠেলা
6672,stoßen::V,оййкье,ঠেলা
6673,stoßen::V,тоалкъе,ঠেলা
6674,stehlen::V,sualadidh,অপহরণ করা
6675,stehlen::V,suoládit,অপহরণ করা
6676,stehlen::V,suoládit,অপহরণ করা
6677,stehlen::V,suá'ládiđ,অপহরণ করা
6678,stehlen::V,suâleed,অপহরণ করা
6679,stehlen::V,суэлнэ,অপহরণ করা
6680,stören::V,stööredh,ঘাঁটান
6681,stören::V,hearaldehtedh,ঘাঁটান
6682,stören::V,massit,ঘাঁটান
6683,stören::V,sjuddit,ঘাঁটান
6684,stören::V,heađuštit,ঘাঁটান
6685,stören::V,hettiđ,ঘাঁটান
6686,stören::V,heṃâdiđ,ঘাঁটান
6687,stören::V,stamlded,ঘাঁটান
6688,stören::V,вӣршэ,ঘাঁটান
6689,stören::V,е̄кхэллэ,ঘাঁটান
6690,belästigen::V,vaejviestidh,বিরক্ত করা
6691,belästigen::V,vájvedit,বিরক্ত করা
6692,belästigen::V,muodástuhttet,বিরক্ত করা
6693,belästigen::V,váivvidit,বিরক্ত করা
6694,belästigen::V,bieguhit,বিরক্ত করা
6695,belästigen::V,vä'ividiđ,বিরক্ত করা
6696,belästigen::V,stamlded,বিরক্ত করা
6697,belästigen::V,е̄кхэллэ,বিরক্ত করা
6698,belästigen::V,во̄а̄йвшэ,বিরক্ত করা
6699,verbergen::V,tjïekedh,গোপন করা
6700,verbergen::V,tjiehkat,গোপন করা
6701,verbergen::V,čiehkat,গোপন করা
6702,verbergen::V,čieḥâđ,গোপন করা
6703,verbergen::V,peittad,গোপন করা
6704,verbergen::V,чӣгкэ,গোপন করা
6705,verbergen::V,пе̄йхьтэ,গোপন করা
6706,täuschen::V,iermedh,প্রবঞ্চনা করা
6707,täuschen::V,eajhkaldehtedh,প্রবঞ্চনা করা
6708,täuschen::V,tjáddjit,প্রবঞ্চনা করা
6709,täuschen::V,dájuhit,প্রবঞ্চনা করা
6710,täuschen::V,viehtalit,প্রবঞ্চনা করা
6711,täuschen::V,villiđ,প্রবঞ্চনা করা
6712,täuschen::V,ǩiõllâd,প্রবঞ্চনা করা
6713,täuschen::V,вӯйхе,প্রবঞ্চনা করা
6714,täuschen::V,пе̄йхьтэ,প্রবঞ্চনা করা
6715,täuschen::V,ке̄лсэллэ,প্রবঞ্চনা করা
6716,betrügen::V,biehtedh,প্রতারণা করা
6717,betrügen::V,biehttet,প্রতারণা করা
6718,betrügen::V,beahttit,প্রতারণা করা
6719,betrügen::V,filliđ,প্রতারণা করা
6720,betrügen::V,ǩiõllâd,প্রতারণা করা
6721,betrügen::V,pä´rtteed,প্রতারণা করা
6722,betrügen::V,вӯйхе,প্রতারণা করা
6723,betrügen::V,пе̄йхьтэ,প্রতারণা করা
6724,betrügen::V,ке̄лсэллэ,প্রতারণা করা
6725,töten::V,buvvedh,হত্যা করা
6726,töten::V,gåddet,হত্যা করা
6727,töten::V,soaggit,হত্যা করা
6728,töten::V,goddit,হত্যা করা
6729,töten::V,surmiđ,হত্যা করা
6730,töten::V,jämittiđ,হত্যা করা
6731,töten::V,kå´dded,হত্যা করা
6732,töten::V,so´rmmjed,হত্যা করা
6733,töten::V,коаннҌтэ,হত্যা করা
6734,wohnen::V,årrodh,বাস করা
6735,wohnen::V,veasodh,বাস করা
6736,wohnen::V,årrot,বাস করা
6737,wohnen::V,viessot,বাস করা
6738,wohnen::V,orrut,বাস করা
6739,wohnen::V,aassâđ,বাস করা
6740,wohnen::V,aassâd,বাস করা
6741,wohnen::V,jälsted,বাস করা
6742,wohnen::V,е̄лле,বাস করা
6743,arbeiten::V,barkedh,কাজ করা
6744,arbeiten::V,rihtjat,কাজ করা
6745,arbeiten::V,bargat,কাজ করা
6746,arbeiten::V,porgâđ,কাজ করা
6747,arbeiten::V,tue´j'jeed,কাজ করা
6748,arbeiten::V,лыххкэ,কাজ করা
6749,arbeiten::V,ро̄бхушшэ,কাজ করা
6750,sammeln::V,tjåegkedh,সংগ্রহ করা
6751,sammeln::V,tjoahkkit,সংগ্রহ করা
6752,sammeln::V,čoaggit,সংগ্রহ করা
6753,sammeln::V,čokkiđ,সংগ্রহ করা
6754,sammeln::V,čuág'giđ,সংগ্রহ করা
6755,sammeln::V,noorrâd,সংগ্রহ করা
6756,sammeln::V,нёавсэ,সংগ্রহ করা
6757,pflücken::V,tjåegkedh,চয়ন করা
6758,pflücken::V,tjoagget,চয়ন করা
6759,pflücken::V,čoaggit,চয়ন করা
6760,pflücken::V,čuág'giđ,চয়ন করা
6761,pflücken::V,uussâd,চয়ন করা
6762,pflücken::V,кышшкэ,চয়ন করা
6763,jagen::V,bearhtodh,শিকার করা
6764,jagen::V,viejddit,শিকার করা
6765,jagen::V,bivdit,শিকার করা
6766,jagen::V,miä'cástiđ,শিকার করা
6767,jagen::V,miä´csted,শিকার করা
6768,jagen::V,ме̄ххьцтэ,শিকার করা
6769,fischen::V,gööledh,মাছ ধরা
6770,fischen::V,håagkodh,মাছ ধরা
6771,fischen::V,guollit,মাছ ধরা
6772,fischen::V,guolástit,মাছ ধরা
6773,fischen::V,kuá'lástiđ,মাছ ধরা
6774,fischen::V,kue´llšeed,মাছ ধরা
6775,fischen::V,шылле кӯль,মাছ ধরা
6776,fassen::V,bivtedh,ধরা
6777,fassen::V,giddit,ধরা
6778,fassen::V,bivdit,ধরা
6779,fassen::V,pivdeđ,ধরা
6780,fassen::V,kå´dded,ধরা
6781,fassen::V,со̄а̄гкэ,ধরা
6782,hüten::V,geehtedh,যুথভুক্ত করা
6783,hüten::V,váktit,যুথভুক্ত করা
6784,hüten::V,geahččat,যুথভুক্ত করা
6785,hüten::V,keččâđ,যুথভুক্ত করা
6786,hüten::V,hoi´ddjed,যুথভুক্ত করা
6787,hüten::V,пынне,যুথভুক্ত করা
6788,treiben::V,vuejiehtidh,চালনা করা
6789,treiben::V,vuojedit,চালনা করা
6790,treiben::V,vuodjelit,চালনা করা
6791,treiben::V,vyeijiđ,চালনা করা
6792,treiben::V,vue´jjad,চালনা করা
6793,treiben::V,выйхе,চালনা করা
6794,treiben::V,го̄ннэ,চালনা করা
6795,anbinden::V,viedtedh,বন্ধন করা
6796,anbinden::V,gaarhkedidh,বন্ধন করা
6797,anbinden::V,dabrrit,বন্ধন করা
6798,anbinden::V,dæhppodit,বন্ধন করা
6799,anbinden::V,čatnat,বন্ধন করা
6800,anbinden::V,čoonnâđ,বন্ধন করা
6801,anbinden::V,čõõnnâd,বন্ধন করা
6802,anbinden::V,ко̄ррэ,বন্ধন করা
6803,füttern::V,bïepmehtidh,ভোজন করানো
6804,füttern::V,biebbmat,ভোজন করানো
6805,füttern::V,biebmat,ভোজন করানো
6806,füttern::V,purâttiđ,ভোজন করানো
6807,füttern::V,poorted,ভোজন করানো
6808,füttern::V,peâm'mad,ভোজন করানো
6809,füttern::V,поҏтэ,ভোজন করানো
6810,melken::V,buhtjedh,দুগ্ধ দোহন করা
6811,melken::V,båhtjet,দুগ্ধ দোহন করা
6812,melken::V,bahčit,দুগ্ধ দোহন করা
6813,melken::V,paččeeđ,দুগ্ধ দোহন করা
6814,melken::V,pââččad,দুগ্ধ দোহন করা
6815,melken::V,лаппьсе,দুগ্ধ দোহন করা
6816,hacken::V,tsåalhkodh,কাটা
6817,hacken::V,tsållat,কাটা
6818,hacken::V,tsáhpat,কাটা
6819,hacken::V,čuollat,কাটা
6820,hacken::V,čuollâđ,কাটা
6821,hacken::V,ceäk'kad,কাটা
6822,hacken::V,ця̄ххкэ,কাটা
6823,gießen::V,tjaetsiehtidh,বর্ষণ করা
6824,gießen::V,tjáhttjit,বর্ষণ করা
6825,gießen::V,njuoskadit,বর্ষণ করা
6826,gießen::V,čáhccet,বর্ষণ করা
6827,gießen::V,njuos'kâdiđ,বর্ষণ করা
6828,gießen::V,väällad,বর্ষণ করা
6829,gießen::V,ва̄ллэ,বর্ষণ করা
6830,reifen::V,njoetsedh,পাকা
6831,reifen::V,láddat,পাকা
6832,reifen::V,láddat,পাকা
6833,reifen::V,laddâđ,পাকা
6834,reifen::V,laddâd,পাকা
6835,reifen::V,ӣллкнэ,পাকা
6836,reifen::V,ло̄а̄янтэ,পাকা
6837,zubereiten::V,jurjiehtidh,রন্ধন করা
6838,zubereiten::V,riejddit,রন্ধন করা
6839,zubereiten::V,ráhkadit,রন্ধন করা
6840,zubereiten::V,va'lmâštiđ,রন্ধন করা
6841,zubereiten::V,vaalmšted,রন্ধন করা
6842,zubereiten::V,во̄а̄лмшэ,রন্ধন করা
6843,kochen::V,voessjedh,রন্ধন করা
6844,kochen::V,vuossjat,রন্ধন করা
6845,kochen::V,duolldádit,রন্ধন করা
6846,kochen::V,vuoš'šat,রন্ধন করা
6847,kochen::V,vuoššâđ,রন্ধন করা
6848,kochen::V,ǩe´tted,রন্ধন করা
6849,kochen::V,кыппьтэ,রন্ধন করা
6850,backen::V,bååhkedh,সেকা
6851,backen::V,lájbbot,সেকা
6852,backen::V,báhkket,সেকা
6853,backen::V,goikadit,সেকা
6854,backen::V,liäi'buđ,সেকা
6855,backen::V,vää´l'jed,সেকা
6856,backen::V,па̄шшьтэ,সেকা
6857,braten::V,bissedh,ভাজা
6858,braten::V,basset,ভাজা
6859,braten::V,báistit,ভাজা
6860,braten::V,steiket,ভাজা
6861,braten::V,passeeđ,ভাজা
6862,braten::V,pä´štted,ভাজা
6863,braten::V,па̄шшьтэ,ভাজা
6864,umrühren::V,firredh,নড়ানো
6865,umrühren::V,fierrot,নড়ানো
6866,umrühren::V,fierrut,নড়ানো
