,Concept_ID,kn,lv
1628,strömen::V,ಹರಿ,plūst
1629,fließen::V,ಹರಿ,визувтны
1630,fließen::V,ಹರಿ,tecēt
1631,sich drehen::V,ಸುತ್ತು,бергавны
1632,sich drehen::V,ಸುತ್ತು,grozīties
1633,schwanken::V,ಓಲಾಡು,легны
1634,schwanken::V,ಓಲಾಡು,лайкъявны
1635,schwanken::V,ಓಲಾಡು,līgoties
1636,schwanken::V,ಓಲಾಡು,grīļoties
1637,schwingen::V,ತೂಗು,лайкъявны
1638,schwingen::V,ತೂಗು,люллявны
1639,schwingen::V,ತೂಗು,vēzēties
1640,fallen::V,ಉದುರು,усьны
1641,fallen::V,ಉದುರು,krist
1642,brennen::V,ಉರಿ,сотчыны
1643,brennen::V,ಉರಿ,degt
1644,rauchen::V,ಹೊಗೆಬಿಡು,тшынӧдны
1645,rauchen::V,ಹೊಗೆಬಿಡು,dūmot
1646,regnen::V,ಸುರಿ,зэрны
1647,regnen::V,ಸುರಿ,līt
1648,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кынмыны
1649,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,sasalt
1650,tauen::V,ಬೆಚ್ಚಗಾಗು,сывны
1651,tauen::V,ಬೆಚ್ಚಗಾಗು,kust
1652,schmelzen::V,ಕರಗು,сывны
1653,schmelzen::V,ಕರಗು,kust
1654,schmelzen::V,ಕರಗು,nokust
1655,trocknen::V,ಒಣಗು,косьмыны
1656,trocknen::V,ಒಣಗು,žūt
1657,trocknen::V,ಒಣಗು,kaltēties
1658,sieden::V,ಕುದಿ,пуны
1659,sieden::V,ಕುದಿ,virt
1660,sieden::V,ಕುದಿ,vārīties
1661,faulen::V,ಕೊಳೆ,сісьмыны
1662,faulen::V,ಕೊಳೆ,pūt
1663,faulen::V,ಕೊಳೆ,trudēt
1664,verfaulen::V,ನಶಿಸು,сісьмыны
1665,verfaulen::V,ನಶಿಸು,sapūt
1666,verfaulen::V,ನಶಿಸು,satrūdēt
1667,reißen::V,ಒಡೆ,орны
1668,reißen::V,ಒಡೆ,plīst
1669,reißen::V,ಒಡೆ,satrūkt
1670,versinken::V,ಮುಳುಗು,вӧйны
1671,versinken::V,ಮುಳುಗು,grimt
1672,versinken::V,ಮುಳುಗು,nogrimt
1673,vergehen::V,ಸಾಗು,кольны
1674,vergehen::V,ಸಾಗು,ордйыны
1675,vergehen::V,ಸಾಗು,paiet
1676,erscheinen::V,ತೋರು,петкӧдчыны
1677,erscheinen::V,ತೋರು,parādīties
1678,verschwinden::V,ಮಾಯವಾಗು,бырны
1679,verschwinden::V,ಮಾಯವಾಗು,nozust
1680,sinken::V,ಕುಸಿ,вӧйны
1681,sinken::V,ಕುಸಿ,kristies
1682,abnehmen::V,ತಗ್ಗು,чинны
1683,abnehmen::V,ತಗ್ಗು,noplakt
1684,abnehmen::V,ತಗ್ಗು,mazināties
1685,zunehmen::V,ಬೆಳೆ,содны
1686,zunehmen::V,ಬೆಳೆ,ыдждыны
1687,zunehmen::V,ಬೆಳೆ,pieaugt
1688,zunehmen::V,ಬೆಳೆ,pieņemties
1689,steigen::V,ಉಬ್ಬು,лыбны
1690,steigen::V,ಉಬ್ಬು,kāpt
1691,wachsen::V,ಬೆಳೆ,быдмыны
1692,wachsen::V,ಬೆಳೆ,augt
1693,glänzen::V,ಮಿರುಗು,югъявны
1694,glänzen::V,ಮಿರುಗು,дзирдавны
1695,glänzen::V,ಮಿರುಗು,zaigot
1696,glänzen::V,ಮಿರುಗು,laistīties
1697,funkeln::V,ಮಿನುಗು,югъявны
1698,funkeln::V,ಮಿನುಗು,дзирдавны
1699,funkeln::V,ಮಿನುಗು,mirdzēt
1700,funkeln::V,ಮಿನುಗು,dzirkstēt
1701,lärmen::V,ಶಬ್ದ ಮಾಡಲು,жувгыны
1702,lärmen::V,ಶಬ್ದ ಮಾಡಲು,ыугыны
1703,lärmen::V,ಶಬ್ದ ಮಾಡಲು,шумитны
1704,lärmen::V,ಶಬ್ದ ಮಾಡಲು,ālēties
1705,lärmen::V,ಶಬ್ದ ಮಾಡಲು,trokšņot
1706,läuten::V,ಬಾರಿಸು,жургыны
1707,läuten::V,ಬಾರಿಸು,zvanīt
1708,klingeln::V,ಅನುರಣಿಸು,звӧнитны
1709,klingeln::V,ಅನುರಣಿಸು,zvanīt
1710,klirren::V,ಕಿಣಿಕಿಣಿಸು,гольскöдчыны
1711,klirren::V,ಕಿಣಿಕಿಣಿಸು,tinkšķēt
1712,klirren::V,ಕಿಣಿಕಿಣಿಸು,džinkstēt
1713,brausen::V,ಅಬ್ಬರಿಸು,буавны
1714,brausen::V,ಅಬ್ಬರಿಸು,krākt
1715,brausen::V,ಅಬ್ಬರಿಸು,brāzmot
1716,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,кышакывны
1717,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šalkt
1718,klingen::V,ಉಸಿರು,шыавны
1719,klingen::V,ಉಸಿರು,юргыны
1720,klingen::V,ಉಸಿರು,skanēt
1721,klingen::V,ಉಸಿರು,izklausīties
1722,bellen::V,ಬಗುಳು,увтны
1723,bellen::V,ಬಗುಳು,riet
1724,heulen::V,ಅರಚು,омлявны
1725,heulen::V,ಅರಚು,вурзавны
1726,heulen::V,ಅರಚು,kaukt
1727,heulen::V,ಅರಚು,gaudot
1728,blasen::V,ಗಾಳಿ ಊದು,пӧльтны
1729,blasen::V,ಗಾಳಿ ಊದು,pūst
1730,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,шутьлявны
1731,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,svilpt
1732,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,svilpot
1733,schreien::V,ಕರೆ,горзыны
1734,schreien::V,ಕರೆ,brēkt
1735,schreien::V,ಕರೆ,kliegt
1736,stöhnen::V,ನರಳು,ымзыны
1737,stöhnen::V,ನರಳು,vaidēt
1738,zittern::V,ನಡುಗು,тіравны
1739,zittern::V,ನಡುಗು,drebēt
1740,leben::V,ಇರು,овны
1741,leben::V,ಇರು,dzīvot
1742,geboren werden::V,ಉಂಟಾಗು,чужны
1743,geboren werden::V,ಉಂಟಾಗು,dzimt
1744,atmen::V,ಉಸಿರು,кашкыны
1745,atmen::V,ಉಸಿರು,пошиктыны
1746,atmen::V,ಉಸಿರು,elpot
1747,trinken::V,ಕುಡಿ,юны
1748,trinken::V,ಕುಡಿ,dzert
1749,essen::V,ತಿನ್ನು,сёйны
1750,essen::V,ತಿನ್ನು,ēst
1751,schlucken::V,ನುಂಗು,ньылавны
1752,schlucken::V,ನುಂಗು,rīt
1753,müde werden::V,ಬಳಲು,мудзны
1754,müde werden::V,ಬಳಲು,nokust
1755,einschlafen::V,ನಿದ್ಧೆಹೋಗು,ланьтны
1756,einschlafen::V,ನಿದ್ಧೆಹೋಗು,унмовсьны
1757,einschlafen::V,ನಿದ್ಧೆಹೋಗು,iemigt
1758,einschlafen::V,ನಿದ್ಧೆಹೋಗು,aizmigt
1759,schlafen::V,ನಿದ್ರಿಸು,узьны
1760,schlafen::V,ನಿದ್ರಿಸು,gulēt
1761,aufwachen::V,ಏಳು,садьмыны
1762,aufwachen::V,ಏಳು,mosties
1763,aufstehen::V,ಏಳು,чеччыны
1764,aufstehen::V,ಏಳು,celties
1765,sich erholen::V,ಸುಧಾರಿಸು,шойччыны
1766,sich erholen::V,ಸುಧಾರಿಸು,atžirgt
1767,sich erholen::V,ಸುಧಾರಿಸು,atpūsties
1768,krank werden::V,ಬೇನೆಬೀಳು,висьмыны
1769,krank werden::V,ಬೇನೆಬೀಳು,sasirgt
1770,krank sein::V,ಕೆಟ್ಟ ಎಂದು,висьны
1771,krank sein::V,ಕೆಟ್ಟ ಎಂದು,slimot
1772,schmerzen::V,ಕಚ್ಚು,висьны
1773,schmerzen::V,ಕಚ್ಚು,sāpēt
1774,schmerzen::V,ಕಚ್ಚು,smelgt
1775,husten::V,ಕೆಮ್ಮು,кызны
1776,husten::V,ಕೆಮ್ಮು,klepot
1777,genesen::V,ಮತ್ತೆಹೊದಿಸು,бурдны
1778,genesen::V,ಮತ್ತೆಹೊದಿಸು,veseļoties
1779,sterben::V,ಮೃತಪಡು,кувны
1780,sterben::V,ಮೃತಪಡು,mirt
1781,sterben::V,ಮೃತಪಡು,nomirt
1782,umkommen::V,ಹಾಳಾಗು,кувны
1783,umkommen::V,ಹಾಳಾಗು,apsprāgt
1784,umkommen::V,ಹಾಳಾಗು,aiziet bojā
1785,sich bewegen::V,ಚಲಿಸು,вӧрзьыны
1786,sich bewegen::V,ಚಲಿಸು,virzīties
1787,sich rühren::V,ಕದಲು,вӧрны
1788,sich rühren::V,ಕದಲು,вӧрӧдчыны
1789,sich rühren::V,ಕದಲು,sagrozīties
1790,sich erheben::V,ಏಳು,сувтны
1791,sich erheben::V,ಏಳು,piecelties
1792,sich setzen::V,ಕೂರು,пуксьыны
1793,sich setzen::V,ಕೂರು,sēsties
1794,hinfallen::V,ಬೀಳು,усьны
1795,hinfallen::V,ಬೀಳು,sabirt
1796,hinfallen::V,ಬೀಳು,pakrist
1797,laufen::V,ನಡೆ,мyнны
1798,laufen::V,ನಡೆ,iet
1799,laufen::V,ನಡೆ,skraidīt
1800,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,восьлавны
1801,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,soļot
1802,spazierengehen::V,ವಿಹರಿಸು,гуляйтны
1803,spazierengehen::V,ವಿಹರಿಸು,staigāt
1804,spazierengehen::V,ವಿಹರಿಸು,pastaigāties
1805,eilen::V,ಮುನ್ನುಗ್ಗು,тэрмасьны
1806,eilen::V,ಮುನ್ನುಗ್ಗು,traukt
1807,sich beeilen::V,ಆತುರಪಡು,тэрмасьны
1808,sich beeilen::V,ಆತುರಪಡು,steigties
1809,sich beeilen::V,ಆತುರಪಡು,pasteigties
1810,sausen::V,ಒಗೆ,тӧвзьыны
1811,sausen::V,ಒಗೆ,drāzt
1812,sausen::V,ಒಗೆ,brāzties
1813,rennen::V,ಓಡು,котӧртны
1814,rennen::V,ಓಡು,skriet
1815,springen::V,ಜಿಗಿ,чеччавны
1816,springen::V,ಜಿಗಿ,lēkt
1817,klettern::V,ಏರು,кышасьны
1818,klettern::V,ಏರು,кавшасьны
1819,klettern::V,ಏರು,kāpt
1820,klettern::V,ಏರು,rāpties
1821,schaukeln::V,ತೂಗು,гычасьны
1822,schaukeln::V,ತೂಗು,šūpoties
1823,schaukeln::V,ತೂಗು,zvalstīties
1824,kriechen::V,ತೆವಳು,кыссьыны
1825,kriechen::V,ತೆವಳು,līst
1826,kriechen::V,ತೆವಳು,rāpot
1827,schwimmen::V,ಈಜು,уявны
1828,schwimmen::V,ಈಜು,peldēt
1829,tauchen::V,ಕೆಳಗಿಳಿ,сунавны
1830,tauchen::V,ಕೆಳಗಿಳಿ,gremdēties
1831,rudern::V,ಸಾಗಿಸು,пелысасьны
1832,rudern::V,ಸಾಗಿಸು,airēt
1833,rudern::V,ಸಾಗಿಸು,irties
1834,fahren::V,ನಡೆಸು,мунны
1835,fahren::V,ನಡೆಸು,braukt
1836,fliegen::V,ಹಾರು,лэбны
1837,fliegen::V,ಹಾರು,lidot
1838,fliegen::V,ಹಾರು,laisties
1839,gehen::V,ಹೋಗು,мyнны
1840,gehen::V,ಹೋಗು,iet
1841,weggehen::V,ಹೊರಡು,мунавны
1842,weggehen::V,ಹೊರಡು,aiziet
1843,abfahren::V,ತೆರಳು,мӧдӧдчыны
1844,abfahren::V,ತೆರಳು,atiet
1845,abfahren::V,ತೆರಳು,aizbraukt
1846,anhalten::V,ನಿಲ್ಲು,джӧмдыны
1847,anhalten::V,ನಿಲ್ಲು,apstāties
1848,hineingehen::V,ಒಳಹೊಗು,пырны
1849,hineingehen::V,ಒಳಹೊಗು,ieiet
1850,eintreten::V,ಒಳಹೊಗು,пырны
1851,eintreten::V,ಒಳಹೊಗು,ienākt
1852,kommen::V,ಬರು,воны
1853,kommen::V,ಬರು,локны
1854,kommen::V,ಬರು,nākt
1855,ankommen::V,ಬರು,воны
1856,ankommen::V,ಬರು,локны
1857,ankommen::V,ಬರು,nonākt
1858,ankommen::V,ಬರು,ierasties
1859,zurückkommen::V,ಹಿಂದಿರುಗು,косны
1860,zurückkommen::V,ಹಿಂದಿರುಗು,бергӧдчыны
1861,zurückkommen::V,ಹಿಂದಿರುಗು,atgriezties
1862,bleiben::V,ಇರು,кольны
1863,bleiben::V,ಇರು,palikt
1864,warten::V,ಇರು,виччысьны
1865,warten::V,ಇರು,gaidīt
1866,erwarten::V,ನಿರೀಕ್ಷಿಸು,виччысьны
1867,erwarten::V,ನಿರೀಕ್ಷಿಸು,sagaidīt
1868,suchen::V,ಹುಡುಕು,корсьны
1869,suchen::V,ಹುಡುಕು,meklēt
1870,finden::V,ಕಂಡುಕೊ,казявны
1871,finden::V,ಕಂಡುಕೊ,rast
1872,finden::V,ಕಂಡುಕೊ,atrast
1873,versuchen::V,ಪ್ರಯತ್ನಿಸು,заводитчывны
1874,versuchen::V,ಪ್ರಯತ್ನಿಸು,mēģināt
1875,vorbereiten::V,ಸಿದ್ಧವಾಗು,дасьтыны
1876,vorbereiten::V,ಸಿದ್ಧವಾಗು,gatavot
1877,vorbereiten::V,ಸಿದ್ಧವಾಗು,sagatavot
1878,lieben::V,ಪ್ರೀತಿಸು,радейтны
1879,lieben::V,ಪ್ರೀತಿಸು,mīlēt
1880,mögen::V,ಇಷ್ಟಪಡು,радейтны
1881,mögen::V,ಇಷ್ಟಪಡು,gribēties
1882,lachen::V,ನಗು,серавны
1883,lachen::V,ನಗು,серавлыны
1884,lachen::V,ನಗು,smiet
1885,lachen::V,ನಗು,smieties
1886,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,нормӧдны
1887,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,aizgrābt
1888,weinen::V,ಅಳು,бӧрдны
1889,weinen::V,ಅಳು,raudāt
1890,schimpfen::V,ಗೊಣಗು,видчыны
1891,schimpfen::V,ಗೊಣಗು,rāties
1892,schimpfen::V,ಗೊಣಗು,lamāties
1893,sich ärgern::V,ಗಣಗಾಡು,скӧравны
1894,sich ärgern::V,ಗಣಗಾಡು,īgt
1895,sich ärgern::V,ಗಣಗಾಡು,pukoties
1896,sich ärgern::V,ಗಣಗಾಡು,dusmoties
1897,sich fürchten::V,ನಡುಗು,повны
1898,sich fürchten::V,ನಡುಗು,bīties
1899,sich fürchten::V,ನಡುಗು,baidīties
1900,fürchten::V,ಹೆದರು,повны
1901,fürchten::V,ಹೆದರು,baidīties no
1902,fliehen::V,ಓಡಿಹೋಗು,пышйыны
1903,fliehen::V,ಓಡಿಹೋಗು,bēgt
1904,flüchten::V,ಪಾರಾಗು,пышйыны
1905,flüchten::V,ಪಾರಾಗು,aizbēgt
1906,sehen::V,ಕಾಣು,аддзыны
1907,sehen::V,ಕಾಣು,redzēt
1908,anschauen::V,ನೋಡು,видзӧдны
1909,anschauen::V,ನೋಡು,paraudzīties
1910,ansehen::V,ನಿರೀಕ್ಷಿಸು,видзӧдны
1911,ansehen::V,ನಿರೀಕ್ಷಿಸು,aplūkot
1912,hören::V,ಕೇಳು,кывны
1913,hören::V,ಕೇಳು,dzirdēt
1914,zuhören::V,ಆಲಿಸು,кывзыны
1915,zuhören::V,ಆಲಿಸು,klausīties
1916,probieren::V,ರುಚಿ ನೋಡು,видлыны
1917,probieren::V,ರುಚಿ ನೋಡು,nogaršot
1918,riechen::V,ಮೂಸು,чушкыны
1919,riechen::V,ಮೂಸು,ost
1920,riechen::V,ಮೂಸು,ostīt
1921,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,вежӧртны
1922,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,гӧгӧрвоны
1923,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,just
1924,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,izjust
1925,scheinen::V,ತೋರು,кажитчыны
1926,scheinen::V,ತೋರು,šķist
1927,scheinen::V,ತೋರು,likties
1928,zu sehen sein::V,ಕಾಣಿಸು,тыдавны
1929,zu sehen sein::V,ಕಾಣಿಸು,parādīties
1930,vernehmen::V,ಕೇಳು,кывны
1931,vernehmen::V,ಕೇಳು,saklausīt
1932,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,кынмыны
1933,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,salt
1934,tun::V,ಮಾಡು,керны
1935,tun::V,ಮಾಡು,darīt
1936,können::V,ಮಾಡಬಲ್ಲ,кужны
1937,können::V,ಮಾಡಬಲ್ಲ,prast
1938,wollen::V,ಬಯಸು,кӧсйыны
1939,wollen::V,ಬಯಸು,gribēt
1940,anfangen::V,ಪ್ರಾರಂಭಿಸು,заводитны
1941,anfangen::V,ಪ್ರಾರಂಭಿಸು,пондыны
1942,anfangen::V,ಪ್ರಾರಂಭಿಸು,sākt
1943,anfangen::V,ಪ್ರಾರಂಭಿಸು,iesākt
1944,beenden::V,ನಿಲ್ಲಿಸು,помавны
1945,beenden::V,ನಿಲ್ಲಿಸು,beigt
1946,beenden::V,ನಿಲ್ಲಿಸು,pabeigt
1947,aufhören::V,ಮುಗಿಸು,дугӧдны
1948,aufhören::V,ಮುಗಿಸು,pārtraukt
1949,gelingen::V,ಯಶಸ್ವಿಯಾಗು,артмыны
1950,gelingen::V,ಯಶಸ್ವಿಯಾಗು,izdoties
1951,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,сюрны
1952,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,веськавны
1953,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,veikties
1954,öffnen::V,ತೆರೆ,восьтыны
1955,öffnen::V,ತೆರೆ,atvērt
1956,öffnen::V,ತೆರೆ,attaisīt
1957,schließen::V,ಮುಚ್ಚು,пӧдлавны
1958,schließen::V,ಮುಚ್ಚು,slēgt
1959,schließen::V,ಮುಚ್ಚು,aizvērt
1960,schließen::V,ಮುಚ್ಚು,aiztaisīt
1961,stellen::V,ಇಕ್ಕು,сувтӧдны
1962,stellen::V,ಇಕ್ಕು,likt
1963,stellen::V,ಇಕ್ಕು,nolikt
1964,setzen::V,ಇಡು,пуксьӧдны
1965,setzen::V,ಇಡು,sēdināt
1966,legen::V,ಇಡು,пуктыны
1967,legen::V,ಇಡು,likt
1968,berühren::V,ತಾಕು,вӧрзьӧдны
1969,berühren::V,ತಾಕು,инмӧдчывны
1970,berühren::V,ತಾಕು,skart
1971,berühren::V,ತಾಕು,aizskart
1972,verbinden::V,ಕೂಡಿಸು,йитны
1973,verbinden::V,ಕೂಡಿಸು,saistīt
1974,verbinden::V,ಕೂಡಿಸು,savienot
1975,bedecken::V,ಮುಚ್ಚು,вевттьыны
1976,bedecken::V,ಮುಚ್ಚು,apsegt
1977,bedecken::V,ಮುಚ್ಚು,pārsegt
1978,aufhängen::V,ತೂಗುಹಾಕು,ӧшӧдны
1979,aufhängen::V,ತೂಗುಹಾಕು,джагӧдны
1980,aufhängen::V,ತೂಗುಹಾಕು,uzkārt
1981,anzünden::V,ಹತ್ತಿಸು,ӧзтыны
1982,anzünden::V,ಹತ್ತಿಸು,aizdegt
1983,anzünden::V,ಹತ್ತಿಸು,aizdedzināt
1984,aufheben::V,ಆಯಿ,чеччӧдны
1985,aufheben::V,ಆಯಿ,сувтӧдны
1986,aufheben::V,ಆಯಿ,pacelt
1987,zurücklassen::V,ಬಿಡು,кольны
1988,zurücklassen::V,ಬಿಡು,atstāt
1989,verlieren::V,ಕಳೆ,воштыны
1990,verlieren::V,ಕಳೆ,zaudēt
1991,verlieren::V,ಕಳೆ,pazaudēt
1992,fallen lassen::V,ಬೀಳಿಸು,уськӧдны
1993,fallen lassen::V,ಬೀಳಿಸು,nomest
1994,machen::V,ಮಾಡು,вӧчны
1995,machen::V,ಮಾಡು,лӧсьӧдны
1996,machen::V,ಮಾಡು,darīt
1997,herstellen::V,ತಯಾರಿಸು,лӧсьӧдны
1998,herstellen::V,ತಯಾರಿಸು,ražot
1999,herstellen::V,ತಯಾರಿಸು,izgatavot
2000,bauen::V,ಕಟ್ಟು,лэптыны
2001,bauen::V,ಕಟ್ಟು,celt
2002,bauen::V,ಕಟ್ಟು,būvēt
2003,reparieren::V,ಸರಿಪಡಿಸು,дзоньтавны
2004,reparieren::V,ಸರಿಪಡಿಸು,labot
2005,reparieren::V,ಸರಿಪಡಿಸು,remontēt
2006,verbessern::V,ತಿದ್ದು,бурмӧдны
2007,verbessern::V,ತಿದ್ದು,labot
2008,verbessern::V,ತಿದ್ದು,izlabot
2009,ändern::V,ಬದಲಾಯಿಸು,вежны
2010,ändern::V,ಬದಲಾಯಿಸು,mainīt
2011,graben::V,ಅಗೆ,кодйыны
2012,graben::V,ಅಗೆ,rakt
2013,beugen::V,ಬಗ್ಗಿಸು,куснявны
2014,beugen::V,ಬಗ್ಗಿಸು,liekt
2015,biegen::V,ಬಗ್ಗಿಸು,куснявны
2016,biegen::V,ಬಗ್ಗಿಸು,liekt
2017,drehen::V,ತಿರುಗು,бергӧдлыны
2018,drehen::V,ತಿರುಗು,griezt
2019,wenden::V,ತಿರುಗು,бергӧдны
2020,wenden::V,ತಿರುಗು,apgriezt
2021,umdrehen::V,ತಿರುಗಿಸು,бергӧдны
2022,umdrehen::V,ತಿರುಗಿಸು,apgriezt
2023,heben::V,ಎತ್ತು,лэптыны
2024,heben::V,ಎತ್ತು,celt
2025,heben::V,ಎತ್ತು,cilāt
2026,heben::V,ಎತ್ತು,pacelt
2027,hochheben::V,ಎತ್ತು,кыпӧдны
2028,hochheben::V,ಎತ್ತು,pacelt
2029,ergreifen::V,ಆಕ್ರಮಿಸು,кутны
2030,ergreifen::V,ಆಕ್ರಮಿಸು,paķert
2031,ergreifen::V,ಆಕ್ರಮಿಸು,satvert
2032,halten::V,ಹಿಡಿ,кутны
2033,halten::V,ಹಿಡಿ,turēt
2034,halten::V,ಹಿಡಿ,saturēt
2035,drücken::V,ಒತ್ತು,личкыны
2036,drücken::V,ಒತ್ತು,топӧдны
2037,drücken::V,ಒತ್ತು,spiest
2038,schieben::V,ನೂಕು,ӧтдортны
2039,schieben::V,ನೂಕು,йӧткыштны
2040,schieben::V,ನೂಕು,stumt
2041,kratzen::V,ತರಚಿಕೊಳ್ಳು,гуджӧдны
2042,kratzen::V,ತರಚಿಕೊಳ್ಳು,kasīt
2043,kratzen::V,ತರಚಿಕೊಳ್ಳು,skrāpēt
2044,lecken::V,ನೆಕ್ಕು,нювны
2045,lecken::V,ನೆಕ್ಕು,lakt
2046,lecken::V,ನೆಕ್ಕು,laizīt
2047,beißen::V,ಕಚ್ಚು,курччыны
2048,beißen::V,ಕಚ್ಚು,kost
2049,abreißen::V,ಹರಿ,орӧдны
2050,abreißen::V,ಹರಿ,atraut
2051,abreißen::V,ಹರಿ,atplēst
2052,abschneiden::V,ಕತ್ತರಿಸು,вундавны
2053,abschneiden::V,ಕತ್ತರಿಸು,nogriezt
2054,binden::V,ಕಟ್ಟು,гӧрддзавны
2055,binden::V,ಕಟ್ಟು,кӧртавны
2056,binden::V,ಕಟ್ಟು,siet
2057,binden::V,ಕಟ್ಟು,aptīt
2058,stecken::V,ಸಿಕ್ಕಿಸು,сюйны
2059,stecken::V,ಸಿಕ್ಕಿಸು,bāzt
2060,stecken::V,ಸಿಕ್ಕಿಸು,spraust
2061,brechen::V,ಮುರಿ,чегны
2062,brechen::V,ಮುರಿ,lauzt
2063,brechen::V,ಮುರಿ,lauzīt
2064,klopfen::V,ತಟ್ಟು,камгыны
2065,klopfen::V,ತಟ್ಟು,klauvēt
2066,hauen::V,ಹೊಡೆ,нӧйнты
2067,hauen::V,ಹೊಡೆ,кучкыны
2068,hauen::V,ಹೊಡೆ,cirst
2069,hauen::V,ಹೊಡೆ,dauzīt
2070,kleben::V,ಅಂಟಿಸು,лемавны
2071,kleben::V,ಅಂಟಿಸು,ляскавны
2072,kleben::V,ಅಂಟಿಸು,līmēt
2073,kleben::V,ಅಂಟಿಸು,lipināt
2074,reiben::V,ಉಜ್ಜು,тільны
2075,reiben::V,ಉಜ್ಜು,зыравны
2076,reiben::V,ಉಜ್ಜು,rīvēt
2077,reiben::V,ಉಜ್ಜು,berzēt
2078,streichen::V,ಹರಡು,мавтны
2079,streichen::V,ಹರಡು,ziest
2080,streichen::V,ಹರಡು,triept
2081,schleifen::V,ಮಸೆ,кеслыны
2082,schleifen::V,ಮಸೆ,trīt
2083,schleifen::V,ಮಸೆ,asināt
2084,schneiden::V,ಕತ್ತರಿಸು,шырны
2085,schneiden::V,ಕತ್ತರಿಸು,griezt
2086,schneiden::V,ಕತ್ತರಿಸು,sagriezt
2087,rütteln::V,ಕುಲುಕಿಸು,легӧдны
2088,rütteln::V,ಕುಲುಕಿಸು,катлӧдлыны
2089,rütteln::V,ಕುಲುಕಿಸು,kratīt
2090,rütteln::V,ಕುಲುಕಿಸು,purināt
2091,schütteln::V,ಅಲುಗಿಸು,тракӧдны
2092,schütteln::V,ಅಲುಗಿಸು,kratīt
2093,schwenken::V,ತೂಗಾಡು,ӧвтны
2094,schwenken::V,ತೂಗಾಡು,шенасьны
2095,schwenken::V,ತೂಗಾಡು,vēzēt
2096,schwenken::V,ತೂಗಾಡು,vēcināt
2097,schütten::V,ಎರೆ,кисьтны
2098,schütten::V,ಎರೆ,bērt
2099,füllen::V,ತುಂಬಿಸು,тыртны
2100,füllen::V,ತುಂಬಿಸು,pildīt
2101,füllen::V,ತುಂಬಿಸು,piepildīt
2102,einwickeln::V,ಹೊದಿಸು,тубыртны
2103,einwickeln::V,ಹೊದಿಸು,ietīt
2104,tragen::V,ಹೊರು,нуны
2105,tragen::V,ಹೊರು,nest
2106,schleppen::V,ಜಗ್ಗು,кыскавны
2107,schleppen::V,ಜಗ್ಗು,stiept
2108,schleppen::V,ಜಗ್ಗು,staipīt
2109,ziehen::V,ಎಳೆ,кыскыны
2110,ziehen::V,ಎಳೆ,vilkt
2111,aufbewahren::V,ಇಟ್ಟುಕೊ,видзны
2112,aufbewahren::V,ಇಟ್ಟುಕೊ,glabāt
2113,aufbewahren::V,ಇಟ್ಟುಕೊ,uzglabāt
2114,werfen::V,ಎಸೆ,чӧвтны
2115,werfen::V,ಎಸೆ,шыбитны
2116,werfen::V,ಎಸೆ,mest
2117,werfen::V,ಎಸೆ,sviest
2118,fangen::V,ಹಿಡಿ,кутны
2119,fangen::V,ಹಿಡಿ,ķert
2120,fangen::V,ಹಿಡಿ,uzķert
2121,packen::V,ಸೆಳೆ,босьтны
2122,packen::V,ಸೆಳೆ,paķert
2123,packen::V,ಸೆಳೆ,satvert
2124,verstecken::V,ಮುಚ್ಚಿಡು,дзебны
2125,verstecken::V,ಮುಚ್ಚಿಡು,slēpt
2126,verstecken::V,ಮುಚ್ಚಿಡು,noglabāt
2127,teilen::V,ವಿಭಜಿಸು,юкны
2128,teilen::V,ವಿಭಜಿಸು,dalīt
2129,schicken::V,ಕಳುಹಿಸು,ыстыны
2130,schicken::V,ಕಳುಹಿಸು,sūtīt
2131,schicken::V,ಕಳುಹಿಸು,atsūtīt
2132,bringen::V,ತರು,вайны
2133,bringen::V,ತರು,atvest
2134,hinzufügen::V,ಕೂಡಿಸು,содтыны
2135,hinzufügen::V,ಕೂಡಿಸು,pievienot
2136,bekommen::V,ಸಂಪಾದಿಸು,босьтны
2137,bekommen::V,ಸಂಪಾದಿಸು,dabūt
2138,erhalten::V,ಪಡೆ,босьтны
2139,erhalten::V,ಪಡೆ,saņemt
