,Concept_ID,ml,se
4019,ehemalig::A,മുൻ,åvdep
4020,ehemalig::A,മുൻ,dološ
4021,ehemalig::A,മുൻ,oovdiš
4022,ehemalig::A,മുൻ,tuâl'jõž
4023,ehemalig::A,മുൻ,туллъя
4024,ehemalig::A,മുൻ,э̄ввтлэсь
4025,alt[Lebewesen]::A,വയസ്സുള്ള,voeres
4026,alt[Lebewesen]::A,വയസ്സുള്ള,vuoras
4027,alt[Lebewesen]::A,വയസ്സുള്ള,boares
4028,alt[Lebewesen]::A,വയസ്സുള്ള,vuoras
4029,alt[Lebewesen]::A,വയസ്സുള്ള,puáris
4030,alt[Lebewesen]::A,വയസ്സുള്ള,puä´res
4031,alt[Lebewesen]::A,വയസ്സുള്ള,пуэресь
4032,jung::A,കൌമാരമായ,noere
4033,jung::A,കൌമാരമായ,nuorra
4034,jung::A,കൌമാരമായ,nuorra
4035,jung::A,കൌമാരമായ,nuoṛâ
4036,jung::A,കൌമാരമായ,nuõrr
4037,jung::A,കൌമാരമായ,нӯрр
4038,arm::A,പാവപ്പെട്ട,giefies
4039,arm::A,പാവപ്പെട്ട,hædjo
4040,arm::A,പാവപ്പെട്ട,geafi
4041,arm::A,പാവപ്പെട്ട,kevhi
4042,arm::A,പാവപ്പെട്ട,ǩeeu´h
4043,arm::A,പാവപ്പെട്ട,ва̄йваш
4044,reich::A,സമ്പന്നമായ,ræjhkoes
4045,reich::A,സമ്പന്നമായ,boanndá
4046,reich::A,സമ്പന്നമായ,rikkis
4047,reich::A,സമ്പന്നമായ,riges
4048,reich::A,സമ്പന്നമായ,ree´ǧǧes
4049,reich::A,സമ്പന്നമായ,ва̄птэк
4050,bekannt::A,പരിചിതമായ,åehpies
4051,bekannt::A,പരിചിതമായ,oahpes
4052,bekannt::A,പരിചിതമായ,dieđus
4053,bekannt::A,പരിചിതമായ,uápis
4054,bekannt::A,പരിചിതമായ,tuubdâs
4055,bekannt::A,പരിചിതമായ,toobdâs
4056,bekannt::A,പരിചിതമായ,томтас
4057,berühmt::A,പ്രശസ്തനായ,byögke
4058,berühmt::A,പ്രശസ്തനായ,mihtos
4059,berühmt::A,പ്രശസ്തനായ,beakkán
4060,berühmt::A,പ്രശസ്തനായ,beakkálmas
4061,berühmt::A,പ്രശസ്തനായ,mááinuh
4062,berühmt::A,പ്രശസ്തനായ,peeggâlm
4063,berühmt::A,പ്രശസ്തനായ,snäätnai
4064,berühmt::A,പ്രശസ്തനായ,куллъей
4065,fremd::A,വൈദേശികമായ,ammes
4066,fremd::A,വൈദേശികമായ,amás
4067,fremd::A,വൈദേശികമായ,vieres
4068,fremd::A,വൈദേശികമായ,amas
4069,fremd::A,വൈദേശികമായ,vie'res
4070,fremd::A,വൈദേശികമായ,puigâ
4071,fremd::A,വൈദേശികമായ,vee´res
4072,fremd::A,വൈദേശികമായ,е̄ххк
4073,fremd::A,വൈദേശികമായ,вӣресь
4074,verschieden::A,വ്യത്യസ്തമായ,ovmese
4075,verschieden::A,വ്യത്യസ്തമായ,moattelágásj
4076,verschieden::A,വ്യത്യസ്തമായ,iesjgeŋgalágásj
4077,verschieden::A,വ്യത്യസ്തമായ,eará
4078,verschieden::A,വ്യത്യസ്തമായ,eresláván
4079,verschieden::A,വ്യത്യസ്തമായ,jee´res
4080,verschieden::A,വ്യത്യസ്തമായ,jee´resnallšem
4081,verschieden::A,വ്യത്യസ്തമായ,югке
4082,verschieden::A,വ്യത്യസ്തമായ,югкеналшэм
4083,nah::A,അരികത്തുള്ള,gietskies
4084,nah::A,അരികത്തുള്ള,lahka
4085,nah::A,അരികത്തുള്ള,lagas
4086,nah::A,അരികത്തുള്ള,a'ldemuš
4087,nah::A,അരികത്തുള്ള,âlddlõs
4088,nah::A,അരികത്തുള്ള,альтэсь
4089,fern::A,അകലെയുള്ള,gahkese
4090,fern::A,അകലെയുള്ള,guhkken
4091,fern::A,അകലെയുള്ള,gáiddus
4092,fern::A,അകലെയുള്ള,kuhás
4093,fern::A,അകലെയുള്ള,ku´ǩes
4094,fern::A,അകലെയുള്ള,туммплэсь
4095,linker::A,അവശേഷിച്ച,gårroeh
4096,linker::A,അവശേഷിച്ച,gåro
4097,linker::A,അവശേഷിച്ച,gurut
4098,linker::A,അവശേഷിച്ച,čižet
4099,linker::A,അവശേഷിച്ച,či´ǯǯ
4100,linker::A,അവശേഷിച്ച,чинч
4101,rechter::A,വലത്തേ,åelkies
4102,rechter::A,വലത്തേ,oalges
4103,rechter::A,വലത്തേ,olgeš
4104,rechter::A,വലത്തേ,uál'gis
4105,rechter::A,വലത്തേ,vuõiǥâs
4106,rechter::A,വലത്തേ,вуэлькесь
4107,anderer::A,മറ്റുള്ള,jeatjebe
4108,anderer::A,മറ്റുള്ള,nubbe
4109,anderer::A,മറ്റുള്ള,eará
4110,anderer::A,മറ്റുള്ള,nubbi
4111,anderer::A,മറ്റുള്ള,nubbe
4112,anderer::A,മറ്റുള്ള,nu´bb
4113,anderer::A,മറ്റുള്ള,jee´res
4114,anderer::A,മറ്റുള്ള,мудта
4115,anderer::A,മറ്റുള്ള,е̄ресь
4116,erster::A,ആദ്യത്തെ,voestes
4117,erster::A,ആദ്യത്തെ,vuostasj
4118,erster::A,ആദ്യത്തെ,vuosttaš
4119,erster::A,ആദ്യത്തെ,vuos'muš
4120,erster::A,ആദ്യത്തെ,vuõs's
4121,erster::A,ആദ്യത്തെ,õõu´dmõs
4122,erster::A,ആദ്യത്തെ,авьтмусс
4123,zweiter::A,രണ്ടാം,mubpie
4124,zweiter::A,രണ്ടാം,nubbe
4125,zweiter::A,രണ്ടാം,nubbi
4126,zweiter::A,രണ്ടാം,nubbe
4127,zweiter::A,രണ്ടാം,nu´bb
4128,zweiter::A,രണ്ടാം,ныммьп
4129,dritter::A,മൂന്നാമത്,gåalmede
4130,dritter::A,മൂന്നാമത്,goalmát
4131,dritter::A,മൂന്നാമത്,goalmmát
4132,dritter::A,മൂന്നാമത്,kuálmád
4133,dritter::A,മൂന്നാമത്,kuälmad
4134,dritter::A,മൂന്നാമത്,кӯа̄ллмант
4135,letzter::A,അവസാനത്തെ,minngemes
4136,letzter::A,അവസാനത്തെ,maŋemus
4137,letzter::A,അവസാനത്തെ,maŋimus
4138,letzter::A,അവസാനത്തെ,majemuš
4139,letzter::A,അവസാനത്തെ,mââi´mõs
4140,letzter::A,അവസാനത്തെ,маӈьмусс
4141,allein::ADV,തനിച്ചുള്ള,oktegh
4142,allein::ADV,തനിച്ചുള്ള,oktegimse
4143,allein::ADV,തനിച്ചുള്ള,oktebisnie
4144,allein::ADV,തനിച്ചുള്ള,aktu
4145,allein::ADV,തനിച്ചുള്ള,okto
4146,allein::ADV,തനിച്ചുള്ള,ohtuu
4147,allein::ADV,തനിച്ചുള്ള,õhttu
4148,allein::ADV,തനിച്ചുള്ള,о̄ххтэ
4149,auf einmal::ADV,ഉടന്,avtatrajes
4150,auf einmal::ADV,ഉടന്,hávális
4151,auf einmal::ADV,ഉടന്,hávil
4152,auf einmal::ADV,ഉടന്,tove
4153,auf einmal::ADV,ഉടന്,аххтан
4154,zusammen::ADV,ഒരുമിച്ച,ektine
4155,zusammen::ADV,ഒരുമിച്ച,ektesne
4156,zusammen::ADV,ഒരുമിച്ച,tjåenghkesne
4157,zusammen::ADV,ഒരുമിച്ച,siegen
4158,zusammen::ADV,ഒരുമിച്ച,oktan
4159,zusammen::ADV,ഒരുമിച്ച,ovttas
4160,zusammen::ADV,ഒരുമിച്ച,čoahkis
4161,zusammen::ADV,ഒരുമിച്ച,oovtâst
4162,zusammen::ADV,ഒരുമിച്ച,õõutsââ´jest
4163,zusammen::ADV,ഒരുമിച്ച,аххтан
4164,zusammen::ADV,ഒരുമിച്ച,эфтэсьт
4165,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,guhkiem
4166,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,guhkev
4167,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,mælggadav
4168,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,guhká
4169,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,kuhe
4170,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,kuhháá
4171,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,kuu´ǩǩ
4172,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,кугкь
4173,plötzlich::ADV,പെട്ടെന്ന്,faahketji
4174,plötzlich::ADV,പെട്ടെന്ന്,hæhkkat
4175,plötzlich::ADV,പെട്ടെന്ന്,fáhkkestaga
4176,plötzlich::ADV,പെട്ടെന്ന്,fakkist
4177,plötzlich::ADV,പെട്ടെന്ന്,kruu´ta
4178,plötzlich::ADV,പെട്ടെന്ന്,а̄йнханна
4179,sofort::ADV,തത്ക്ഷണം,dallegh
4180,sofort::ADV,തത്ക്ഷണം,dalá
4181,sofort::ADV,തത്ക്ഷണം,dalánagi
4182,sofort::ADV,തത്ക്ഷണം,dakkavide
4183,sofort::ADV,തത്ക്ഷണം,dakkaviđe
4184,sofort::ADV,തത്ക്ഷണം,tállán
4185,sofort::ADV,തത്ക്ഷണം,naraaz
4186,sofort::ADV,തത്ക്ഷണം,атть
4187,später::ADV,പിന്നീട്,mænngan 
4188,später::ADV,പിന്നീട്,maŋŋebut
4189,später::ADV,പിന്നീട്,maŋŋel
4190,später::ADV,പിന്നീട്,maŋ̣eláá
4191,später::ADV,പിന്നീട്,mâ´ŋŋlakast
4192,später::ADV,പിന്നീട്,маӈӈа
4193,jetzt::ADV,ഇപ്പോൾ,daelie
4194,jetzt::ADV,ഇപ്പോൾ,dal
4195,jetzt::ADV,ഇപ്പോൾ,dal
4196,jetzt::ADV,ഇപ്പോൾ,tääl
4197,jetzt::ADV,ഇപ്പോൾ,ââ´n
4198,jetzt::ADV,ഇപ്പോൾ,атть
4199,heute::ADV,ഇന്ന്,daenbien
4200,heute::ADV,ഇന്ന്,uddni
4201,heute::ADV,ഇന്ന്,odne
4202,heute::ADV,ഇന്ന്,onne
4203,heute::ADV,ഇന്ന്,tä´bbe
4204,heute::ADV,ഇന്ന്,та̄ррьм
4205,morgen::ADV,നാളെ,jirreden
4206,morgen::ADV,നാളെ,idet
4207,morgen::ADV,നാളെ,ihttin
4208,morgen::ADV,നാളെ,itten
4209,morgen::ADV,നാളെ,jâđđa
4210,morgen::ADV,നാളെ,янта
4211,bald::ADV,ഉടനെ,varke
4212,bald::ADV,ഉടനെ,ruvva
4213,bald::ADV,ഉടനെ,farga
4214,bald::ADV,ഉടനെ,vorgâ
4215,bald::ADV,ഉടനെ,sõrgg
4216,bald::ADV,ഉടനെ,вэхтэнне
4217,dann::ADV,അപ്പോൾ,die
4218,dann::ADV,അപ്പോൾ,dalloj
4219,dann::ADV,അപ്പോൾ,de
4220,dann::ADV,അപ്പോൾ,te
4221,dann::ADV,അപ്പോൾ,de
4222,dann::ADV,അപ്പോൾ,teä
4223,dann::ADV,അപ്പോൾ,â´tte
4224,dann::ADV,അപ്പോൾ,те
4225,gestern::ADV,ഇന്നലെ,jååktan
4226,gestern::ADV,ഇന്നലെ,iektu
4227,gestern::ADV,ഇന്നലെ,ikte
4228,gestern::ADV,ഇന്നലെ,jieh't
4229,gestern::ADV,ഇന്നലെ,jåhtta
4230,gestern::ADV,ഇന്നലെ,яххта
4231,einst::ADV,പണ്ടൊരിക്കല്,dejpeli
4232,einst::ADV,പണ്ടൊരിക്കല്,åvdebut
4233,einst::ADV,പണ്ടൊരിക്കല്,áigi
4234,einst::ADV,പണ്ടൊരിക്കല്,dolin
4235,einst::ADV,പണ്ടൊരിക്കല്,tovle
4236,einst::ADV,പണ്ടൊരിക്കല്,tuu´l
4237,einst::ADV,പണ്ടൊരിക്കല്,э̄ххьтэшьт
4238,damals::ADV,അപ്പോൾ,aejkien
4239,damals::ADV,അപ്പോൾ,dalloj
4240,damals::ADV,അപ്പോൾ,dalle
4241,damals::ADV,അപ്പോൾ,talle
4242,damals::ADV,അപ്പോൾ,te´l
4243,damals::ADV,അപ്പോൾ,teä´l
4244,damals::ADV,അപ്പോൾ,танна
4245,danach::ADV,പിന്നീട്,mïnngesne
4246,danach::ADV,പിന്നീട്,dan maŋŋela
4247,danach::ADV,പിന്നീട്,maŋŋil
4248,danach::ADV,പിന്നീട്,das maŋŋá
4249,danach::ADV,പിന്നീട്,maŋ̣a
4250,danach::ADV,പിന്നീട്,mâ´ŋŋlest
4251,danach::ADV,പിന്നീട്,маӈӈа
4252,vorher::ADV,മുൻപ്,aarebi
4253,vorher::ADV,മുൻപ്,åvddål
4254,vorher::ADV,മുൻപ്,árat
4255,vorher::ADV,മുൻപ്,ovdâl
4256,vorher::ADV,മുൻപ്,ouddâl
4257,vorher::ADV,മുൻപ്,а̄йка
4258,zuerst::ADV,ആദ്യം,voestegh
4259,zuerst::ADV,ആദ്യം,álgon
4260,zuerst::ADV,ആദ്യം,vuos
4261,zuerst::ADV,ആദ്യം,vuohččan
4262,zuerst::ADV,ആദ്യം,vuoč'čin
4263,zuerst::ADV,ആദ്യം,vuõ´ste
4264,zuerst::ADV,ആദ്യം,vuõs'smõõssân
4265,zuerst::ADV,ആദ്യം,э̄ввтла
4266,zuerst::ADV,ആദ്യം,э̄ввтэль
4267,einmal::ADV,ഒരിക്കൽ,ikth
4268,einmal::ADV,ഒരിക്കൽ,akti
4269,einmal::ADV,ഒരിക്കൽ,okte
4270,einmal::ADV,ഒരിക്കൽ,ohtii
4271,einmal::ADV,ഒരിക്കൽ,kojo
4272,einmal::ADV,ഒരിക്കൽ,måttmešt
4273,einmal::ADV,ഒരിക്കൽ,э̄фт вэ̄рр
4274,manchmal::ADV,ചിലപ്പോൾ,muvhtene
4275,manchmal::ADV,ചിലപ്പോൾ,muhttijn
4276,manchmal::ADV,ചിലപ്പോൾ,duolla dálla
4277,manchmal::ADV,ചിലപ്പോൾ,muhtumin
4278,manchmal::ADV,ചിലപ്പോൾ,kuásnii
4279,manchmal::ADV,ചിലപ്പോൾ,måttmešt
4280,manchmal::ADV,ചിലപ്പോൾ,kuä´ss-ne
4281,manchmal::ADV,ചിലപ്പോൾ,мудта вэ̄р
4282,oft::ADV,പലപ്പോഴും,daamtaj
4283,oft::ADV,പലപ്പോഴും,álu
4284,oft::ADV,പലപ്പോഴും,ábaj
4285,oft::ADV,പലപ്പോഴും,dájvvá
4286,oft::ADV,പലപ്പോഴും,dávjá
4287,oft::ADV,പലപ്പോഴും,távjá
4288,oft::ADV,പലപ്പോഴും,täujja
4289,oft::ADV,പലപ്പോഴും,то̄а̄ййв
4290,immer::ADV,എപ്പോഴും,iktesth
4291,immer::ADV,എപ്പോഴും,eejnegen
4292,immer::ADV,എപ്പോഴും,agev
4293,immer::ADV,എപ്പോഴും,álo
4294,immer::ADV,എപ്പോഴും,ain
4295,immer::ADV,എപ്പോഴും,ovttuu
4296,immer::ADV,എപ്പോഴും,pâi
4297,immer::ADV,എപ്പോഴും,пай
4298,niemals::ADV,ഒരിക്കലും,ij gåessie
4299,niemals::ADV,ഒരിക്കലും,ij goassak
4300,niemals::ADV,ഒരിക്കലും,ij ihkenis
4301,niemals::ADV,ഒരിക്കലും,ii goassege
4302,niemals::ADV,ഒരിക്കലും,ij kuás'sin
4303,niemals::ADV,ഒരിക്കലും,ij ni kuä´ss
4304,niemals::ADV,ഒരിക്കലും,эйй никуэссь
4305,hier::ADV,ഇവിടെ,daagkoe
4306,hier::ADV,ഇവിടെ,dála
4307,hier::ADV,ഇവിടെ,dánna
4308,hier::ADV,ഇവിടെ,dá
4309,hier::ADV,ഇവിടെ,dás
4310,hier::ADV,ഇവിടെ,taa
4311,hier::ADV,ഇവിടെ,tää
4312,hier::ADV,ഇവിടെ,ta´ltte
4313,hier::ADV,ഇവിടെ,тала
4314,hier::ADV,ഇവിടെ,тэста
4315,hierhin::ADV,ഇവിടേക്ക്,diekie
4316,hierhin::ADV,ഇവിടേക്ക്,dási
4317,hierhin::ADV,ഇവിടേക്ക്,diehki
4318,hierhin::ADV,ഇവിടേക്ക്,deike
4319,hierhin::ADV,ഇവിടേക്ക്,teehi
4320,hierhin::ADV,ഇവിടേക്ക്,tii´ǩ
4321,hierhin::ADV,ഇവിടേക്ക്,тӣге
4322,von hier::ADV,ഇവിടെനിന്ന്,daebpede
4323,von hier::ADV,ഇവിടെനിന്ന്,dássta
4324,von hier::ADV,ഇവിടെനിന്ന്,dáppelt
4325,von hier::ADV,ഇവിടെനിന്ന്,dáppe
4326,von hier::ADV,ഇവിടെനിന്ന്,tástán
4327,von hier::ADV,ഇവിടെനിന്ന്,tääiǥ
4328,von hier::ADV,ഇവിടെനിന്ന്,tääi´ben
4329,von hier::ADV,ഇവിടെനിന്ന്,тэста
4330,dort::ADV,അവിടെ,dagkoe
4331,dort::ADV,അവിടെ,dale
4332,dort::ADV,അവിടെ,dakko
4333,dort::ADV,അവിടെ,tuo
4334,dort::ADV,അവിടെ,tovben
4335,dort::ADV,അവിടെ,to´ben
4336,dort::ADV,അവിടെ,тёллэ
4337,dort::ADV,അവിടെ,тамьпе
4338,dorthin::ADV,അവിടേക്ക്,dahkoe
4339,dorthin::ADV,അവിടേക്ക്,dåhku
4340,dorthin::ADV,അവിടേക്ക്,dohko
4341,dorthin::ADV,അവിടേക്ക്,diehko
4342,dorthin::ADV,അവിടേക്ക്,tuohu
4343,dorthin::ADV,അവിടേക്ക്,tok
4344,dorthin::ADV,അവിടേക്ക്,tok-aa
4345,dorthin::ADV,അവിടേക്ക്,то̄гэ
4346,geradeaus::ADV,മുമ്പിൽ,njuolgga
4347,geradeaus::ADV,മുമ്പിൽ,njuolga
4348,geradeaus::ADV,മുമ്പിൽ,njuol'gist
4349,geradeaus::ADV,മുമ്പിൽ,vuoi'gist
4350,geradeaus::ADV,മുമ്പിൽ,vui´jǧǧest
4351,geradeaus::ADV,മുമ്പിൽ,вӯййкесьт
4352,geradeaus::ADV,മുമന്നോട്ട്,njuolgga
4353,geradeaus::ADV,മുമന്നോട്ട്,njuolga
4354,geradeaus::ADV,മുമന്നോട്ട്,njuol'gist
4355,geradeaus::ADV,മുമന്നോട്ട്,vuoi'gist
4356,geradeaus::ADV,മുമന്നോട്ട്,vui´jǧǧest
4357,geradeaus::ADV,മുമന്നോട്ട്,вӯййкесьт
4358,vorwärts::ADV,മുന്നോട്ട്,fraamme
4359,vorwärts::ADV,മുന്നോട്ട്,åvddån
4360,vorwärts::ADV,മുന്നോട്ട്,ovddas
4361,vorwärts::ADV,മുന്നോട്ട്,oovdâs
4362,vorwärts::ADV,മുന്നോട്ട്,ooudâs
4363,vorwärts::ADV,മുന്നോട്ട്,ooudårra
4364,vorwärts::ADV,മുന്നോട്ട്,эвтэс
4365,rückwärts::ADV,തലതിരിച്ച്,mænngese
4366,rückwärts::ADV,തലതിരിച്ച്,ruoptobadáj
4367,rückwärts::ADV,തലതിരിച്ച്,maŋás
4368,rückwärts::ADV,തലതിരിച്ച്,majaskulij
4369,rückwärts::ADV,തലതിരിച്ച്,mââjas
4370,rückwärts::ADV,തലതിരിച്ച്,mâ´ŋŋla
4371,rückwärts::ADV,തലതിരിച്ച്,мо̄а̄з
4372,rückwärts::ADV,തലതിരിച്ച്,мо̄а̄ст
4373,zurück::ADV,പുറകിലേക്ക്,bååstede
4374,zurück::ADV,പുറകിലേക്ക്,ruoptus
4375,zurück::ADV,പുറകിലേക്ക്,maŋus
4376,zurück::ADV,പുറകിലേക്ക്,ruoktot
4377,zurück::ADV,പുറകിലേക്ക്,maassâd
4378,zurück::ADV,പുറകിലേക്ക്,vä´st
4379,zurück::ADV,പുറകിലേക്ക്,mååusat
4380,zurück::ADV,പുറകിലേക്ക്,мо̄а̄з
4381,zurück::ADV,പുറകിലേക്ക്,мо̄а̄ст
4382,unten::ADV,താഴെ,vuelnie
4383,unten::ADV,താഴെ,vuollen
4384,unten::ADV,താഴെ,vuollin
4385,unten::ADV,താഴെ,vyellin
4386,unten::ADV,താഴെ,vue´llen
4387,unten::ADV,താഴെ,вӯлльн
4388,hinab::ADV,താഴേക്ക്,våålese
4389,hinab::ADV,താഴേക്ക്,vuolus
4390,hinab::ADV,താഴേക്ക്,vulos
4391,hinab::ADV,താഴേക്ക്,vuá'lás
4392,hinab::ADV,താഴേക്ക്,vuâlas
4393,hinab::ADV,താഴേക്ക്,валас
4394,oben::ADV,മുകളിൽ,bijjene
4395,oben::ADV,മുകളിൽ,baddjen
4396,oben::ADV,മുകളിൽ,badjin
4397,oben::ADV,മുകളിൽ,paijeen
4398,oben::ADV,മുകളിൽ,pâ´jjen
4399,oben::ADV,മുകളിൽ,tunââ´lmest
4400,oben::ADV,മുകളിൽ,пайенҍ
4401,hinauf::ADV,മുകളിൽ,bæjjese
4402,hinauf::ADV,മുകളിൽ,bajás
4403,hinauf::ADV,മുകളിൽ,bajás
4404,hinauf::ADV,മുകളിൽ,pajas
4405,hinauf::ADV,മുകളിൽ,pââjas
4406,hinauf::ADV,മുകളിൽ,пайяс
4407,überall::ADV,എല്ലായിടത്തും,gaajhkene lehkesne
4408,überall::ADV,എല്ലായിടത്തും,juohkka sajen
4409,überall::ADV,എല്ലായിടത്തും,juohke sajis
4410,überall::ADV,എല്ലായിടത്തും,jya'hisaajeest
4411,überall::ADV,എല്ലായിടത്തും,vee´zz
4412,überall::ADV,എല്ലായിടത്തും,pukvee´zz
4413,überall::ADV,എല്ലായിടത്തും,пугквесь
4414,nicht::ADV,ഇല്ല,ij
4415,nicht::ADV,ഇല്ല,ij
4416,nicht::ADV,ഇല്ല,ii
4417,nicht::ADV,ഇല്ല,ij
4418,nicht::ADV,ഇല്ല,ij
4419,nicht::ADV,ഇല്ല,эйй
4420,ein wenig::ADV,കുറച്ച്,ånnetje
4421,ein wenig::ADV,കുറച്ച്,ahtjetje
4422,ein wenig::ADV,കുറച്ച്,binná
4423,ein wenig::ADV,കുറച്ച്,veahá
4424,ein wenig::ADV,കുറച്ച്,ucánjii
4425,ein wenig::ADV,കുറച്ച്,occanj
4426,ein wenig::ADV,കുറച്ച്,simmna
4427,ein wenig::ADV,കുറച്ച്,сада
4428,ein wenig::ADV,കുറച്ച്,садаматта
4429,kaum::ADV,കഷ്ടിച്ച്,jallan
4430,kaum::ADV,കഷ്ടിച്ച്,vánet
4431,kaum::ADV,കഷ്ടിച്ച്,báljo
4432,kaum::ADV,കഷ്ടിച്ച്,illá
4433,kaum::ADV,കഷ്ടിച്ച്,illvaa
4434,kaum::ADV,കഷ്ടിച്ച്,мале
4435,kaum::ADV,കഷ്ടിച്ച്,элэлэ
4436,sehr::ADV,വളരെ,sagk
4437,sehr::ADV,വളരെ,riek
4438,sehr::ADV,വളരെ,sieldes
4439,sehr::ADV,വളരെ,hui
4440,sehr::ADV,വളരെ,ollu
4441,sehr::ADV,വളരെ,čuuvtij
4442,sehr::ADV,വളരെ,sami
4443,sehr::ADV,വളരെ,čuu´t
4444,sehr::ADV,വളരെ,пэре
4445,sehr::ADV,വളരെ,чофта
4446,so::ADV,അങ്ങനെ,numhtie
4447,so::ADV,അങ്ങനെ,nav
4448,so::ADV,അങ്ങനെ,nuov
4449,so::ADV,അങ്ങനെ,nåv
4450,so::ADV,അങ്ങനെ,nu
4451,so::ADV,അങ്ങനെ,näävt
4452,so::ADV,അങ്ങനെ,de
4453,so::ADV,അങ്ങനെ,nu´t
4454,so::ADV,അങ്ങനെ,nääi´t
4455,so::ADV,അങ്ങനെ,те̄льнэ
4456,noch::ADV,ഇപ്പോഴും,annje
4457,noch::ADV,ഇപ്പോഴും,ájn
4458,noch::ADV,ഇപ്പോഴും,vilá
4459,noch::ADV,ഇപ്പോഴും,ain
4460,noch::ADV,ഇപ്പോഴും,vela
4461,noch::ADV,ഇപ്പോഴും,võl
4462,noch::ADV,ഇപ്പോഴും,veâl
4463,noch::ADV,ഇപ്പോഴും,вя̄л
4464,nur::ADV,മാത്രം,ajve
4465,nur::ADV,മാത്രം,barre
4466,nur::ADV,മാത്രം,dåssjå
4467,nur::ADV,മാത്രം,dušše
4468,nur::ADV,മാത്രം,váá
4469,nur::ADV,മാത്രം,pâi
4470,nur::ADV,മാത്രം,leša
4471,nur::ADV,മാത്രം,tåå´lǩ
4472,nur::ADV,മാത്രം,лэша
4473,nur::ADV,മാത്രം,лышшэ
4474,schon::ADV,നേരത്തേ തന്നെ,joe
4475,schon::ADV,നേരത്തേ തന്നെ,juo
4476,schon::ADV,നേരത്തേ തന്നെ,juo
4477,schon::ADV,നേരത്തേ തന്നെ,juo
4478,schon::ADV,നേരത്തേ തന്നെ,ju´n
4479,schon::ADV,നേരത്തേ തന്നെ,ё
4480,wieder::ADV,വീണ്ടും,vihth
4481,wieder::ADV,വീണ്ടും,aajmoen
4482,wieder::ADV,വീണ്ടും,vas
4483,wieder::ADV,വീണ്ടും,ådåsis
4484,wieder::ADV,വീണ്ടും,fas
4485,wieder::ADV,വീണ്ടും,vuot
4486,wieder::ADV,വീണ്ടും,vest
4487,wieder::ADV,വീണ്ടും,däs
4488,wieder::ADV,വീണ്ടും,e´pet
4489,wieder::ADV,വീണ്ടും,аввта
4490,wieder::ADV,വീണ്ടും,о̄дтсэ
4491,vergebens::ADV,വിഫല,dåssjåj
4492,vergebens::ADV,വിഫല,duššás
4493,vergebens::ADV,വിഫല,tušás
4494,vergebens::ADV,വിഫല,jääutai
4495,vergebens::ADV,വിഫല,пусьтэльт
4496,vor::PRP,മുമ്പിൽ,åvteste
4497,vor::PRP,മുമ്പിൽ,ålggolin
4498,vor::PRP,മുമ്പിൽ,ovddas
4499,vor::PRP,മുമ്പിൽ,oovdâst
4500,vor::PRP,മുമ്പിൽ,ooudâst
4501,vor::PRP,മുമ്പിൽ,авьтэмьбе̄лльт
4502,hinter::PRP,പുറകിൽ,duekesne
4503,hinter::PRP,പുറകിൽ,duogen
4504,hinter::PRP,പുറകിൽ,maŋŋelin
4505,hinter::PRP,പുറകിൽ,maŋil
4506,hinter::PRP,പുറകിൽ,duogás
4507,hinter::PRP,പുറകിൽ,tyeḥin
4508,hinter::PRP,പുറകിൽ,tue´ǩǩen
4509,hinter::PRP,പുറകിൽ,маӈельт
4510,unter::PRP,കീഴിൽ,nuelesne
4511,unter::PRP,കീഴിൽ,vuolen
4512,unter::PRP,കീഴിൽ,vuolde
4513,unter::PRP,കീഴിൽ,vyel'ni
4514,unter::PRP,കീഴിൽ,vue´llen
4515,unter::PRP,കീഴിൽ,вӯлльнҍ
4516,durch::PRP,ഉള്ളിലൂടെ,vieken
4517,durch::PRP,ഉള്ളിലൂടെ,tjadá
4518,durch::PRP,ഉള്ളിലൂടെ,-rájge
4519,durch::PRP,ഉള്ളിലൂടെ,čađa
4520,durch::PRP,ഉള്ളിലൂടെ,čoođâ
4521,durch::PRP,ഉള്ളിലൂടെ,čõõđ
4522,durch::PRP,ഉള്ളിലൂടെ,pääi´ǩ
4523,durch::PRP,ഉള്ളിലൂടെ,че̄д
4524,neben::PRP,അടുത്ത്,baaltese
4525,neben::PRP,അടുത്ത്,báldan
4526,neben::PRP,അടുത്ത്,bálddas
4527,neben::PRP,അടുത്ത്,paaldâst
4528,neben::PRP,അടുത്ത്,paaldâst
4529,neben::PRP,അടുത്ത്,поалльтэ
4530,zwischen::PRP,ഇടയ്ക്ക്,gaskesne
4531,zwischen::PRP,ഇടയ്ക്ക്,gasska
4532,zwischen::PRP,ഇടയ്ക്ക്,gaskkas
4533,zwischen::PRP,ഇടയ്ക്ക്,kooskâst
4534,zwischen::PRP,ഇടയ്ക്ക്,kâskka
4535,zwischen::PRP,ഇടയ്ക്ക്,кэскэсьт
4536,zwischen::PRP,ഇടയ്ക്ക്,кэ̄скэль
4537,wegen::PRP,നിമിത്തം,dïete
