,Concept_ID,av,lv
2090,fürchten::V,хӏинкъа-къазе,повны
2091,fürchten::V,хӏинкъа-къазе,baidīties no
2092,fliehen::V,лъутизе,пышйыны
2093,fliehen::V,лъутизе,bēgt
2094,flüchten::V,лъутизе,пышйыны
2095,flüchten::V,лъутизе,aizbēgt
2096,sehen::V,бихьизе,аддзыны
2097,sehen::V,бихьизе,redzēt
2098,anschauen::V,бертӏамизе,видзӧдны
2099,anschauen::V,бертӏамизе,paraudzīties
2100,anschauen::V,балагьизе,видзӧдны
2101,anschauen::V,балагьизе,paraudzīties
2102,ansehen::V,бала-гъалагьизе,видзӧдны
2103,ansehen::V,бала-гъалагьизе,aplūkot
2104,hören::V,рагӏизе,кывны
2105,hören::V,рагӏизе,dzirdēt
2106,zuhören::V,гӏенеккизе,кывзыны
2107,zuhören::V,гӏенеккизе,klausīties
2108,probieren::V,кӏалдиб хъва́зе,видлыны
2109,probieren::V,кӏалдиб хъва́зе,nogaršot
2110,probieren::V,чӏамизе,видлыны
2111,probieren::V,чӏамизе,nogaršot
2112,riechen::V,су́нтӏизе,чушкыны
2113,riechen::V,су́нтӏизе,ost
2114,riechen::V,су́нтӏизе,ostīt
2115,fühlen::V,чӏвазе,вежӧртны
2116,fühlen::V,чӏвазе,гӧгӧрвоны
2117,fühlen::V,чӏвазе,just
2118,fühlen::V,чӏвазе,izjust
2119,zu sehen sein::V,бихьизе,тыдавны
2120,zu sehen sein::V,бихьизе,parādīties
2121,vernehmen::V,рагӏизе,кывны
2122,vernehmen::V,рагӏизе,saklausīt
2123,frieren::V,цӏорозе,кынмыны
2124,frieren::V,цӏорозе,salt
2125,tun::V,гьабизе,керны
2126,tun::V,гьабизе,darīt
2127,können::V,кӏвезе,кужны
2128,können::V,кӏвезе,prast
2129,können::V,лъазе,кужны
2130,können::V,лъазе,prast
2131,wollen::V,бокьизе,кӧсйыны
2132,wollen::V,бокьизе,gribēt
2133,anfangen::V,байбихьизе,заводитны
2134,anfangen::V,байбихьизе,пондыны
2135,anfangen::V,байбихьизе,sākt
2136,anfangen::V,байбихьизе,iesākt
2137,beenden::V,тӏубазабизе,помавны
2138,beenden::V,тӏубазабизе,beigt
2139,beenden::V,тӏубазабизе,pabeigt
2140,beenden::V,лъугӏизабизе,помавны
2141,beenden::V,лъугӏизабизе,beigt
2142,beenden::V,лъугӏизабизе,pabeigt
2143,aufhören::V,бахъизе,дугӧдны
2144,aufhören::V,бахъизе,pārtraukt
2145,gelingen::V,бахъизе,артмыны
2146,gelingen::V,бахъизе,izdoties
2147,geraten::V,бахъизе,сюрны
2148,geraten::V,бахъизе,веськавны
2149,geraten::V,бахъизе,veikties
2150,öffnen::V,рагьизе,восьтыны
2151,öffnen::V,рагьизе,atvērt
2152,öffnen::V,рагьизе,attaisīt
2153,schließen::V,къазе,пӧдлавны
2154,schließen::V,къазе,slēgt
2155,schließen::V,къазе,aizvērt
2156,schließen::V,къазе,aiztaisīt
2157,stellen::V,чӏвазе,сувтӧдны
2158,stellen::V,чӏвазе,likt
2159,stellen::V,чӏвазе,nolikt
2160,setzen::V,рекӏинабизе,пуксьӧдны
2161,setzen::V,рекӏинабизе,sēdināt
2162,setzen::V,гӏодор чӏезаризе,пуксьӧдны
2163,setzen::V,гӏодор чӏезаризе,sēdināt
2164,legen::V,лъезе,пуктыны
2165,legen::V,лъезе,likt
2166,berühren::V,хъвазе,вӧрзьӧдны
2167,berühren::V,хъвазе,инмӧдчывны
2168,berühren::V,хъвазе,skart
2169,berühren::V,хъвазе,aizskart
2170,verbinden::V,хьухьине,йитны
2171,verbinden::V,хьухьине,saistīt
2172,verbinden::V,хьухьине,savienot
2173,verbinden::V,бухьине,йитны
2174,verbinden::V,бухьине,saistīt
2175,verbinden::V,бухьине,savienot
2176,bedecken::V,кквезе,вевттьыны
2177,bedecken::V,кквезе,apsegt
2178,bedecken::V,кквезе,pārsegt
2179,aufhängen::V,базе,ӧшӧдны
2180,aufhängen::V,базе,джагӧдны
2181,aufhängen::V,базе,uzkārt
2182,anzünden::V,бакизе,ӧзтыны
2183,anzünden::V,бакизе,aizdegt
2184,anzünden::V,бакизе,aizdedzināt
2185,anzünden::V,рекӏинабизе,ӧзтыны
2186,anzünden::V,рекӏинабизе,aizdegt
2187,anzünden::V,рекӏинабизе,aizdedzināt
2188,zurücklassen::V,тезе,кольны
2189,zurücklassen::V,тезе,atstāt
2190,verlieren::V,билизабизе,воштыны
2191,verlieren::V,билизабизе,zaudēt
2192,verlieren::V,билизабизе,pazaudēt
2193,fallen lassen::V,бортизабизе,уськӧдны
2194,fallen lassen::V,бортизабизе,nomest
2195,machen::V,гьабизе,вӧчны
2196,machen::V,гьабизе,лӧсьӧдны
2197,machen::V,гьабизе,darīt
2198,herstellen::V,гьабизе,лӧсьӧдны
2199,herstellen::V,гьабизе,ražot
2200,herstellen::V,гьабизе,izgatavot
2201,herstellen::V,хӏадурлъизабизе,лӧсьӧдны
2202,herstellen::V,хӏадурлъизабизе,ražot
2203,herstellen::V,хӏадурлъизабизе,izgatavot
2204,bauen::V,базе,лэптыны
2205,bauen::V,базе,celt
2206,bauen::V,базе,būvēt
2207,bauen::V,гьабизе,лэптыны
2208,bauen::V,гьабизе,celt
2209,bauen::V,гьабизе,būvēt
2210,reparieren::V,къачӏазе,дзоньтавны
2211,reparieren::V,къачӏазе,labot
2212,reparieren::V,къачӏазе,remontēt
2213,verbessern::V,лъикӏлъизабизе,бурмӧдны
2214,verbessern::V,лъикӏлъизабизе,labot
2215,verbessern::V,лъикӏлъизабизе,izlabot
2216,ändern::V,хисизабизе,вежны
2217,ändern::V,хисизабизе,mainīt
2218,graben::V,бухъизе,кодйыны
2219,graben::V,бухъизе,rakt
2220,beugen::V,хьетӏизабизе,куснявны
2221,beugen::V,хьетӏизабизе,liekt
2222,biegen::V,гьетӏизабизе,куснявны
2223,biegen::V,гьетӏизабизе,liekt
2224,drehen::V,тиризабизе,бергӧдлыны
2225,drehen::V,тиризабизе,griezt
2226,drehen::V,свердизабизе,бергӧдлыны
2227,drehen::V,свердизабизе,griezt
2228,wenden::V,бегизе,бергӧдны
2229,wenden::V,бегизе,apgriezt
2230,umdrehen::V,бегизе,бергӧдны
2231,umdrehen::V,бегизе,apgriezt
2232,umdrehen::V,бега-битӏизе,бергӧдны
2233,umdrehen::V,бега-битӏизе,apgriezt
2234,heben::V,борхизе,лэптыны
2235,heben::V,борхизе,celt
2236,heben::V,борхизе,cilāt
2237,heben::V,борхизе,pacelt
2238,hochheben::V,борхалъизабизе,кыпӧдны
2239,hochheben::V,борхалъизабизе,pacelt
2240,hochheben::V,борхизе,кыпӧдны
2241,hochheben::V,борхизе,pacelt
2242,ergreifen::V,кквезе,кутны
2243,ergreifen::V,кквезе,paķert
2244,ergreifen::V,кквезе,satvert
2245,halten::V,кквезе,кутны
2246,halten::V,кквезе,turēt
2247,halten::V,кквезе,saturēt
2248,drücken::V,къазе,личкыны
2249,drücken::V,къазе,топӧдны
2250,drücken::V,къазе,spiest
2251,drücken::V,къанцӏу́зе,личкыны
2252,drücken::V,къанцӏу́зе,топӧдны
2253,drücken::V,къанцӏу́зе,spiest
2254,drücken::V,къвал ба́зе,личкыны
2255,drücken::V,къвал ба́зе,топӧдны
2256,drücken::V,къвал ба́зе,spiest
2257,schieben::V,хъилдизе,ӧтдортны
2258,schieben::V,хъилдизе,йӧткыштны
2259,schieben::V,хъилдизе,stumt
2260,kratzen::V,хачазе,гуджӧдны
2261,kratzen::V,хачазе,kasīt
2262,kratzen::V,хачазе,skrāpēt
2263,lecken::V,чӏикӏизе,нювны
2264,lecken::V,чӏикӏизе,lakt
2265,lecken::V,чӏикӏизе,laizīt
2266,beißen::V,хӏанчӏизе,курччыны
2267,beißen::V,хӏанчӏизе,kost
2268,beißen::V,хӏанчӏизабизе,курччыны
2269,beißen::V,хӏанчӏизабизе,kost
2270,abreißen::V,тӏезе,орӧдны
2271,abreißen::V,тӏезе,atraut
2272,abreißen::V,тӏезе,atplēst
2273,abreißen::V,тӏезабизе,орӧдны
2274,abreißen::V,тӏезабизе,atraut
2275,abreißen::V,тӏезабизе,atplēst
2276,abschneiden::V,къотӏизе,вундавны
2277,abschneiden::V,къотӏизе,nogriezt
2278,binden::V,бухьине,гӧрддзавны
2279,binden::V,бухьине,кӧртавны
2280,binden::V,бухьине,siet
2281,binden::V,бухьине,aptīt
2282,stecken::V,къазабизе,сюйны
2283,stecken::V,къазабизе,bāzt
2284,stecken::V,къазабизе,spraust
2285,brechen::V,бекизе,чегны
2286,brechen::V,бекизе,lauzt
2287,brechen::V,бекизе,lauzīt
2288,klopfen::V,дванкезе,камгыны
2289,klopfen::V,дванкезе,klauvēt
2290,hauen::V,базе,нӧйнты
2291,hauen::V,базе,кучкыны
2292,hauen::V,базе,cirst
2293,hauen::V,базе,dauzīt
2294,kleben::V,бацӏцӏине,лемавны
2295,kleben::V,бацӏцӏине,ляскавны
2296,kleben::V,бацӏцӏине,līmēt
2297,kleben::V,бацӏцӏине,lipināt
2298,reiben::V,хачазе,тільны
2299,reiben::V,хачазе,зыравны
2300,reiben::V,хачазе,rīvēt
2301,reiben::V,хачазе,berzēt
2302,streichen::V,бахине,мавтны
2303,streichen::V,бахине,ziest
2304,streichen::V,бахине,triept
2305,streichen::V,жужазе,мавтны
2306,streichen::V,жужазе,ziest
2307,streichen::V,жужазе,triept
2308,schleifen::V,лъухьизе,кеслыны
2309,schleifen::V,лъухьизе,trīt
2310,schleifen::V,лъухьизе,asināt
2311,schneiden::V,къотӏизе,шырны
2312,schneiden::V,къотӏизе,griezt
2313,schneiden::V,къотӏизе,sagriezt
2314,rütteln::V,багъа-бачаризабизе,легӧдны
2315,rütteln::V,багъа-бачаризабизе,катлӧдлыны
2316,rütteln::V,багъа-бачаризабизе,kratīt
2317,rütteln::V,багъа-бачаризабизе,purināt
2318,schütteln::V,кӏобокӏизе,тракӧдны
2319,schütteln::V,кӏобокӏизе,kratīt
2320,schwenken::V,гьесадизе,ӧвтны
2321,schwenken::V,гьесадизе,шенасьны
2322,schwenken::V,гьесадизе,vēzēt
2323,schwenken::V,гьесадизе,vēcināt
2324,schwenken::V,хьвагӏезабизе,ӧвтны
2325,schwenken::V,хьвагӏезабизе,шенасьны
2326,schwenken::V,хьвагӏезабизе,vēzēt
2327,schwenken::V,хьвагӏезабизе,vēcināt
2328,schütten::V,тӏезе,кисьтны
2329,schütten::V,тӏезе,bērt
2330,füllen::V,цӏезабизе,тыртны
2331,füllen::V,цӏезабизе,pildīt
2332,füllen::V,цӏезабизе,piepildīt
2333,einwickeln::V,жемизе,тубыртны
2334,einwickeln::V,жемизе,ietīt
2335,tragen::V,баччизе,нуны
2336,tragen::V,баччизе,nest
2337,schleppen::V,бехъерхъизе,кыскавны
2338,schleppen::V,бехъерхъизе,stiept
2339,schleppen::V,бехъерхъизе,staipīt
2340,ziehen::V,цӏазе,кыскыны
2341,ziehen::V,цӏазе,vilkt
2342,aufbewahren::V,цӏунизе,видзны
2343,aufbewahren::V,цӏунизе,glabāt
2344,aufbewahren::V,цӏунизе,uzglabāt
2345,werfen::V,рехизе,чӧвтны
2346,werfen::V,рехизе,шыбитны
2347,werfen::V,рехизе,mest
2348,werfen::V,рехизе,sviest
2349,fangen::V,кквезе,кутны
2350,fangen::V,кквезе,ķert
2351,fangen::V,кквезе,uzķert
2352,packen::V,кквезе,босьтны
2353,packen::V,кквезе,paķert
2354,packen::V,кквезе,satvert
2355,verstecken::V,бахчизе,дзебны
2356,verstecken::V,бахчизе,slēpt
2357,verstecken::V,бахчизе,noglabāt
2358,teilen::V,бикьизе,юкны
2359,teilen::V,бикьизе,dalīt
2360,schicken::V,битӏизе,ыстыны
2361,schicken::V,битӏизе,sūtīt
2362,schicken::V,битӏизе,atsūtīt
2363,bringen::V,баччизе,вайны
2364,bringen::V,баччизе,atvest
2365,hinzufügen::V,жубазе,содтыны
2366,hinzufügen::V,жубазе,pievienot
2367,bekommen::V,щвезе,босьтны
2368,bekommen::V,щвезе,dabūt
2369,erhalten::V,щвезе,босьтны
2370,erhalten::V,щвезе,saņemt
2371,erhalten::V,босизе,босьтны
2372,erhalten::V,босизе,saņemt
2373,nehmen::V,босизе,босьтны
2374,nehmen::V,босизе,ņemt
2375,nehmen::V,босизе,paņemt
2376,wählen::V,бищизе,бӧрйыны
2377,wählen::V,бищизе,ievēlēt
2378,auswählen::V,тӏасабищизе,бӧрйыны
2379,auswählen::V,тӏасабищизе,izvēlēt
2380,bewahren::V,цӏунизе,видзны
2381,bewahren::V,цӏунизе,saglabāt
2382,behindern::V,квекӏен гьабизе,конйӧдлыны
2383,behindern::V,квекӏен гьабизе,джӧмдӧдны
2384,behindern::V,квекӏен гьабизе,kavēt
2385,behindern::V,квекӏен гьабизе,aizkavēt
2386,verderben::V,хвезабизе,тшыкӧдны
2387,verderben::V,хвезабизе,sabojāt
2388,beschädigen::V,галгъазабизе,тшыкӧдны
2389,beschädigen::V,галгъазабизе,bojāt
2390,beschädigen::V,галгъазабизе,maitāt
2391,zerbrechen::V,щущазабизе,жуглыны
2392,zerbrechen::V,щущазабизе,salauzt
2393,zerbrechen::V,щущазабизе,sadauzīt
2394,zerreißen::V,бихъизе,орӧдны
2395,zerreißen::V,бихъизе,pārraut
2396,zerstören::V,биххизабизе,жугӧдны
2397,zerstören::V,биххизабизе,кисьтны
2398,zerstören::V,биххизабизе,косявны
2399,zerstören::V,биххизабизе,graut
2400,zerstören::V,биххизабизе,sagraut
2401,verbrennen::V,бухӏизе,сотны
2402,verbrennen::V,бухӏизе,сотчыны
2403,verbrennen::V,бухӏизе,dedzināt
2404,verbrennen::V,бухӏизе,sadedzināt
2405,geben::V,кьезе,сетны
2406,geben::V,кьезе,dot
2407,geben::V,кьезе,padot
2408,reichen::V,кьезе,сетны
2409,reichen::V,кьезе,padot
2410,reichen::V,кьезе,sniegt
2411,schenken::V,кьезе,козьнавны
2412,schenken::V,кьезе,dāvāt
2413,schenken::V,кьезе,dāvināt
2414,versprechen::V,назру гьабизе,кыв сетны
2415,versprechen::V,назру гьабизе,solīt
2416,versprechen::V,назру гьабизе,apsolīt
2417,wünschen::V,бокьизе,кӧсйыны
2418,wünschen::V,бокьизе,vēlēt
2419,wünschen::V,бокьизе,novēlēt
2420,loben::V,беццизе,ошкыны
2421,loben::V,беццизе,lielīt
2422,loben::V,бецца-бекъизе,ошкыны
2423,loben::V,бецца-бекъизе,lielīt
2424,küssen::V,баизе,окавны
2425,küssen::V,баизе,bučot
2426,küssen::V,баизе,skūpstīt
2427,wiegen::V,чӏучӏадизабизе,гудрӧдлыны
2428,wiegen::V,чӏучӏадизабизе,šūpot
2429,zudecken::V,тӏадбигъине,веввттьыны
2430,zudecken::V,тӏадбигъине,apklāt
2431,zudecken::V,тӏадбигъине,aizsegt
2432,wecken::V,бигьинабизе,садьмӧдны
2433,wecken::V,бигьинабизе,чуксавны
2434,wecken::V,бигьинабизе,modināt
2435,zeigen::V,бихьизабизе,петкӧдлыны
2436,zeigen::V,бихьизабизе,rādīt
2437,führen::V,бачине,нуӧдны
2438,führen::V,бачине,vadīt
2439,lehren::V,малъизе,велӧдны
2440,lehren::V,малъизе,mācīt
2441,lehren::V,малъизе,iemācīt
2442,lehren::V,цӏализабизе,велӧдны
2443,lehren::V,цӏализабизе,mācīt
2444,lehren::V,цӏализабизе,iemācīt
2445,unterrichten::V,цӏализабизе,велӧдны
2446,unterrichten::V,цӏализабизе,apmācīt
2447,aufziehen::V,гӏезабизе,быдтыны
2448,aufziehen::V,гӏезабизе,uzaudzināt
2449,leiten::V,нухмалъи гьабизе,веськӧдлыны
2450,leiten::V,нухмалъи гьабизе,vadīt
2451,leiten::V,нухмалъи гьабизе,pārzināt
2452,antreiben::V,гӏедегӏизабизе,тэрмӧдны
2453,antreiben::V,гӏедегӏизабизе,urdīt
2454,antreiben::V,гӏедегӏизабизе,mudināt
2455,einladen::V,ахӏизе,корны
2456,einladen::V,ахӏизе,ielūgt
2457,einladen::V,ахӏизе,aicināt
2458,einladen::V,тӏадеахӏизе,корны
2459,einladen::V,тӏадеахӏизе,ielūgt
2460,einladen::V,тӏадеахӏизе,aicināt
2461,vereinigen::V,цолъизабизе,ӧтувтны
2462,vereinigen::V,цолъизабизе,котыртны
2463,vereinigen::V,цолъизабизе,vienot
2464,vereinigen::V,цолъизабизе,apvienot
2465,besuchen::V,баккизе,волыны
2466,besuchen::V,баккизе,ветлыны
2467,besuchen::V,баккизе,apciemot
2468,besuchen::V,хьвадизе,волыны
2469,besuchen::V,хьвадизе,ветлыны
2470,besuchen::V,хьвадизе,apciemot
2471,treffen::V,дандчӏвазе,вочаӧдны
2472,treffen::V,дандчӏвазе,паныдавны
2473,treffen::V,дандчӏвазе,satikt
2474,treffen::V,дандчӏвазе,sastapt
2475,sich versammeln::V,данделъизе,лӧсьӧдчыны
2476,sich versammeln::V,данделъизе,salasīties
2477,sich versammeln::V,данделъизе,sapulcēties
2478,sich versammeln::V,бакӏаризе,лӧсьӧдчыны
2479,sich versammeln::V,бакӏаризе,salasīties
2480,sich versammeln::V,бакӏаризе,sapulcēties
2481,spielen::V,басандизе,ворсны
2482,spielen::V,басандизе,spēlēt
2483,spielen::V,басандизе,spēlēties
2484,singen::V,ахӏизе,сьывны
2485,singen::V,ахӏизе,dziedāt
2486,tanzen::V,кьурдизе,йӧктыны
2487,tanzen::V,кьурдизе,diet
2488,tanzen::V,кьурдизе,dejot
2489,tanzen::V,кьурдизе,dancot
2490,sich trennen::V,батӏалъизе,торйӧдчыны
2491,sich trennen::V,батӏалъизе,šķirties
2492,sich trennen::V,батӏалъизе,izšķirties
2493,verlassen::V,тезе,эновтны
2494,verlassen::V,тезе,atstāt
2495,verlassen::V,рехунтезе,эновтны
2496,verlassen::V,рехунтезе,atstāt
2497,retten::V,хвасар гьабизе,видзны
2498,retten::V,хвасар гьабизе,мездыны
2499,retten::V,хвасар гьабизе,glābt
2500,retten::V,хвасарлъизабизе,видзны
2501,retten::V,хвасарлъизабизе,мездыны
2502,retten::V,хвасарлъизабизе,glābt
2503,bewachen::V,цӏунизе,видзны
2504,bewachen::V,цӏунизе,sargāt
2505,schützen::V,цӏунизе,видзны
2506,schützen::V,цӏунизе,pasargāt
2507,schützen::V,цӏунизе,aizsargāt
2508,verteidigen::V,цӏунизе,дорйыны
2509,verteidigen::V,цӏунизе,aizstāvēt
2510,sich schlagen::V,багъизе,косясьны
2511,sich schlagen::V,багъизе,kauties
2512,sich schlagen::V,багъизе,izkauties
2513,schießen::V,речӏчӏизе,лыйны
2514,schießen::V,речӏчӏизе,šaut
2515,schießen::V,речӏчӏизе,šaudīt
2516,siegen::V,бергьине,вермыны
2517,siegen::V,бергьине,uzvarēt
2518,ärgern::V,вагъизавизе,лӧгӧдны
2519,ärgern::V,вагъизавизе,лёкмӧдны
2520,ärgern::V,вагъизавизе,скӧрмӧдны
2521,ärgern::V,вагъизавизе,sadusmot
2522,schlagen::V,кьабизе,вартны
2523,schlagen::V,кьабизе,sist
2524,schlagen::V,кьабизе,triekt
2525,treten::V,мал тункизе,лёгны
2526,treten::V,мал тункизе,майкны
2527,treten::V,мал тункизе,mīt
2528,treten::V,мал тункизе,paspert
2529,stechen::V,къазабизе,бышткыны
2530,stechen::V,къазабизе,durt
2531,stoßen::V,тункизе,тойлыны
2532,stoßen::V,тункизе,йӧткавны
2533,stoßen::V,тункизе,grūst
2534,stoßen::V,хъилдизе,тойлыны
2535,stoßen::V,хъилдизе,йӧткавны
2536,stoßen::V,хъилдизе,grūst
2537,stehlen::V,щинкӏизабизе,гусявны
2538,stehlen::V,щинкӏизабизе,zagt
2539,stören::V,квекӏен гьабизе,падмӧдны
2540,stören::V,квекӏен гьабизе,traucēt
2541,stören::V,татубахъи гьабизе,падмӧдны
2542,stören::V,татубахъи гьабизе,traucēt
2543,belästigen::V,рахӏатхвезабизе,дӧзмӧдны
2544,belästigen::V,рахӏатхвезабизе,apgrūtināt
2545,verbergen::V,бахчизе,дзебны
2546,verbergen::V,бахчизе,сайӧдны
2547,verbergen::V,бахчизе,slēpt
2548,verbergen::V,бахчизе,paslēpt
2549,verbergen::V,балъго тезе,дзебны
2550,verbergen::V,балъго тезе,сайӧдны
2551,verbergen::V,балъго тезе,slēpt
2552,verbergen::V,балъго тезе,paslēpt
2553,täuschen::V,божуда рекӏкӏ гьабизе,пӧръявны
2554,täuschen::V,божуда рекӏкӏ гьабизе,ылӧдны
2555,täuschen::V,божуда рекӏкӏ гьабизе,mānīt
2556,täuschen::V,божуда рекӏкӏ гьабизе,maldināt
2557,täuschen::V,гуккизе,пӧръявны
2558,täuschen::V,гуккизе,ылӧдны
2559,täuschen::V,гуккизе,mānīt
2560,täuschen::V,гуккизе,maldināt
2561,betrügen::V,хӏилла гьабизе,сӧрны
2562,betrügen::V,хӏилла гьабизе,krāpt
2563,betrügen::V,хӏилла гьабизе,apkrāpt
2564,betrügen::V,сандирахълъи гьабизе,сӧрны
2565,betrügen::V,сандирахълъи гьабизе,krāpt
2566,betrügen::V,сандирахълъи гьабизе,apkrāpt
2567,töten::V,чӏвазе,вины
2568,töten::V,чӏвазе,nāvēt
2569,töten::V,чӏвазе,nogalināt
2570,wohnen::V,яшав гьабизе,овны
2571,wohnen::V,яшав гьабизе,dzīvot
2572,arbeiten::V,хӏалтӏизе,уджавны
2573,arbeiten::V,хӏалтӏизе,strādāt
2574,arbeiten::V,хӏалтӏизе,darboties
2575,sammeln::V,бакӏаризе,чукӧртны
2576,sammeln::V,бакӏаризе,vākt
2577,pflücken::V,бетӏизе,вотны
2578,pflücken::V,бетӏизе,ӧктыны
2579,pflücken::V,бетӏизе,raut
2580,pflücken::V,бетӏизе,plūkt
2581,jagen::V,чан гьабизе,кыйсьыны
2582,jagen::V,чан гьабизе,medīt
2583,fischen::V,ччугӏа кквезе,чери кыйны
2584,fischen::V,ччугӏа кквезе,zvejot
2585,fassen::V,кквезе,кутны
2586,fassen::V,кквезе,saķert
2587,hüten::V,кваназабизе,видзны
2588,hüten::V,кваназабизе,йирӧдны
2589,hüten::V,кваназабизе,ganīt
2590,treiben::V,гъезе,вӧтлыны
2591,treiben::V,гъезе,dzīt
2592,anbinden::V,бухьине,домавны
2593,anbinden::V,бухьине,piesiet
2594,anbinden::V,бухьине,piesaistīt
2595,füttern::V,кваназабизе,вердны
2596,füttern::V,кваназабизе,barot
2597,melken::V,бечӏчӏизе,лысьтыны
2598,melken::V,бечӏчӏизе,slaukt
2599,hacken::V,чӏвазе,керавны
2600,hacken::V,чӏвазе,kapāt
2601,gießen::V,лъалъазе,киськавны
2602,gießen::V,лъалъазе,liet
2603,gießen::V,лъалъазе,laistīt
2604,reifen::V,барщизе,кисьмыны
2605,reifen::V,барщизе,briest
2606,zubereiten::V,бежа-белъине,дасьтыны
2607,zubereiten::V,бежа-белъине,taisīt
2608,zubereiten::V,бежа-белъине,gatavot
2609,kochen::V,белъине,пуны
2610,kochen::V,белъине,vārīt
2611,backen::V,базе,пӧжавны
2612,backen::V,базе,cept
2613,braten::V,бежизе,пражитны
2614,braten::V,бежизе,cept
2615,braten::V,бежизе,cepināt
2616,umrühren::V,багъаризе,сорлавны
2617,umrühren::V,багъаризе,maisīt
2618,umrühren::V,багъаризе,apmaisīt
2619,stricken::V,хьухьине,кӧртны
2620,stricken::V,хьухьине,adīt
2621,nähen::V,букъизе,вурны
2622,nähen::V,букъизе,šūt
2623,färben::V,кьер гьабизе,мичӧдны
2624,färben::V,кьер гьабизе,краситны
2625,färben::V,кьер гьабизе,krāsot
2626,färben::V,кьер гьабизе,nokrāsot
2627,reinigen::V,бацӏцӏине,весавны
2628,reinigen::V,бацӏцӏине,tīrīt
2629,reinigen::V,бацӏцӏине,attīrīt
2630,waschen::V,чуризе,мыськыны
2631,waschen::V,чуризе,mazgāt
2632,abwischen::V,бацӏцӏине,чышкыны
2633,abwischen::V,бацӏцӏине,noslaucīt
2634,spülen::V,хулизе,пожъявны
2635,spülen::V,хулизе,skalot
2636,fegen::V,лъухьизе,чышкыны
2637,fegen::V,лъухьизе,slaucīt
2638,kehren::V,лъухьизе,чышкыны
2639,kehren::V,лъухьизе,mēzt
2640,baden::V,чордезе,купайтчыны
2641,baden::V,чордезе,peldēties
2642,ausziehen::V,бахъизе,пӧрччӧдны
2643,ausziehen::V,бахъизе,noģērbt
2644,anziehen::V,ретӏине,кӧмавны
2645,anziehen::V,ретӏине,пасьтавны
2646,anziehen::V,ретӏине,uzvilkt
2647,sich anziehen::V,ретӏине,пасьтасьны
2648,sich anziehen::V,ретӏине,apģērbties
2649,kämmen::V,хазе,сынавны
2650,kämmen::V,хазе,sukāt
2651,schmücken::V,чӏухӏизабизе,мичмӧдны
2652,schmücken::V,чӏухӏизабизе,rotāt
2653,schmücken::V,чӏухӏизабизе,greznot
2654,sagen::V,бицине,шуны
2655,sagen::V,бицине,висьтавны
2656,sagen::V,бицине,teikt
2657,sprechen::V,бицине,сёрнитны
2658,sprechen::V,бицине,runāt
2659,reden::V,гаргадизе,сёрнитны
2660,reden::V,гаргадизе,norunāt
2661,sich unterhalten::V,гаргадизе,сёрнитны
2662,sich unterhalten::V,гаргадизе,варовитны
2663,sich unterhalten::V,гаргадизе,sarunāties
2664,fragen::V,цӏехезе,юавны
2665,fragen::V,цӏехезе,jautāt
2666,fragen::V,гьикъизе,юавны
2667,fragen::V,гьикъизе,jautāt
2668,bitten::V,гьаризе,корны
2669,bitten::V,гьаризе,lūgt
2670,bitten::V,гьаризе,prasīt
2671,erzählen::V,бицине,висьтавны
2672,erzählen::V,бицине,stāstīt
2673,mitteilen::V,лъазабизе,юӧртны
2674,mitteilen::V,лъазабизе,висьтавны
2675,mitteilen::V,лъазабизе,pavēstīt
2676,nennen::V,цӏар лъезе,шуны
2677,nennen::V,цӏар лъезе,ним сетны
2678,nennen::V,цӏар лъезе,saukt
2679,rufen::V,ахӏизе,корны
2680,rufen::V,ахӏизе,saukt
2681,prahlen::V,беццаризе,ошйысьны
2682,prahlen::V,беццаризе,lielīties
2683,übersetzen::V,буссинабизе,вуджӧдны
2684,übersetzen::V,буссинабизе,tulkot
2685,übersetzen::V,буссинабизе,pārtulkot
2686,denken::V,ургъизе,мӧвпавны
2687,denken::V,ургъизе,domāt
2688,glauben::V,божизе,эскыны
2689,glauben::V,божизе,ticēt
2690,bemerken::V,берречӏчӏизе,казявны
2691,bemerken::V,берречӏчӏизе,ievērot
2692,bemerken::V,берречӏчӏизе,ieraudzīt
2693,erkennen::V,лъазе,тӧдмавны
2694,erkennen::V,лъазе,pazīt
2695,erkennen::V,лъазе,atpazīt
2696,erkennen::V,батӏаго бахъизе,тӧдмавны
2697,erkennen::V,батӏаго бахъизе,pazīt
2698,erkennen::V,батӏаго бахъизе,atpazīt
2699,begreifen::V,бичӏчӏизе,вежӧртны
2700,begreifen::V,бичӏчӏизе,гӧгӧрвоны
2701,begreifen::V,бичӏчӏизе,jēgt
2702,begreifen::V,бичӏчӏизе,apjēgt
2703,lernen::V,цӏализе,вeлöдчыны
2704,lernen::V,цӏализе,mācīties
2705,wissen::V,лъазе,тӧдны
2706,wissen::V,лъазе,zināt
2707,sich erinnern an::V,ракӏалде щвезе,казьтывны
2708,sich erinnern an::V,ракӏалде щвезе,дум вылӧ уськӧдны
2709,sich erinnern an::V,ракӏалде щвезе,atminēties
2710,vergessen::V,кӏочене,вунӧдны
2711,vergessen::V,кӏочене,mirst
2712,vergessen::V,кӏочене,aizmirst
2713,messen::V,борцине,муртавны
2714,messen::V,борцине,mērīt
2715,zählen::V,рикӏкӏине,лыддьыны
2716,zählen::V,рикӏкӏине,skaitīt
2717,rechnen::V,рикӏкӏине,лыддьыны
