,Concept_ID,no,lv
2339,werfen::V,kaste,чӧвтны
2340,werfen::V,kaste,шыбитны
2341,werfen::V,kaste,mest
2342,werfen::V,kaste,sviest
2343,fangen::V,fange,кутны
2344,fangen::V,fange,ķert
2345,fangen::V,fange,uzķert
2346,packen::V,gripe,босьтны
2347,packen::V,gripe,paķert
2348,packen::V,gripe,satvert
2349,packen::V,gripe tak i,босьтны
2350,packen::V,gripe tak i,paķert
2351,packen::V,gripe tak i,satvert
2352,verstecken::V,gjemme,дзебны
2353,verstecken::V,gjemme,slēpt
2354,verstecken::V,gjemme,noglabāt
2355,teilen::V,dele,юкны
2356,teilen::V,dele,dalīt
2357,schicken::V,sende,ыстыны
2358,schicken::V,sende,sūtīt
2359,schicken::V,sende,atsūtīt
2360,bringen::V,bringe,вайны
2361,bringen::V,bringe,atvest
2362,hinzufügen::V,tilføye,содтыны
2363,hinzufügen::V,tilføye,pievienot
2364,bekommen::V,få,босьтны
2365,bekommen::V,få,dabūt
2366,erhalten::V,få,босьтны
2367,erhalten::V,få,saņemt
2368,nehmen::V,ta,босьтны
2369,nehmen::V,ta,ņemt
2370,nehmen::V,ta,paņemt
2371,wählen::V,velge,бӧрйыны
2372,wählen::V,velge,ievēlēt
2373,auswählen::V,velge ut,бӧрйыны
2374,auswählen::V,velge ut,izvēlēt
2375,bewahren::V,bevare,видзны
2376,bewahren::V,bevare,saglabāt
2377,behindern::V,hindre,конйӧдлыны
2378,behindern::V,hindre,джӧмдӧдны
2379,behindern::V,hindre,kavēt
2380,behindern::V,hindre,aizkavēt
2381,behindern::V,forhindre,конйӧдлыны
2382,behindern::V,forhindre,джӧмдӧдны
2383,behindern::V,forhindre,kavēt
2384,behindern::V,forhindre,aizkavēt
2385,verderben::V,ødelegge,тшыкӧдны
2386,verderben::V,ødelegge,sabojāt
2387,beschädigen::V,skade,тшыкӧдны
2388,beschädigen::V,skade,bojāt
2389,beschädigen::V,skade,maitāt
2390,zerbrechen::V,brekke i stykker,жуглыны
2391,zerbrechen::V,brekke i stykker,salauzt
2392,zerbrechen::V,brekke i stykker,sadauzīt
2393,zerreißen::V,rive i stykker,орӧдны
2394,zerreißen::V,rive i stykker,pārraut
2395,zerstören::V,ødelegge,жугӧдны
2396,zerstören::V,ødelegge,кисьтны
2397,zerstören::V,ødelegge,косявны
2398,zerstören::V,ødelegge,graut
2399,zerstören::V,ødelegge,sagraut
2400,verbrennen::V,brenne,сотны
2401,verbrennen::V,brenne,сотчыны
2402,verbrennen::V,brenne,dedzināt
2403,verbrennen::V,brenne,sadedzināt
2404,verbrennen::V,brenne opp,сотны
2405,verbrennen::V,brenne opp,сотчыны
2406,verbrennen::V,brenne opp,dedzināt
2407,verbrennen::V,brenne opp,sadedzināt
2408,geben::V,gi,сетны
2409,geben::V,gi,dot
2410,geben::V,gi,padot
2411,reichen::V,rekke,сетны
2412,reichen::V,rekke,padot
2413,reichen::V,rekke,sniegt
2414,schenken::V,forære,козьнавны
2415,schenken::V,forære,dāvāt
2416,schenken::V,forære,dāvināt
2417,schenken::V,skjenke,козьнавны
2418,schenken::V,skjenke,dāvāt
2419,schenken::V,skjenke,dāvināt
2420,versprechen::V,love,кыв сетны
2421,versprechen::V,love,solīt
2422,versprechen::V,love,apsolīt
2423,wünschen::V,ønske,кӧсйыны
2424,wünschen::V,ønske,vēlēt
2425,wünschen::V,ønske,novēlēt
2426,loben::V,rose,ошкыны
2427,loben::V,rose,lielīt
2428,küssen::V,kysse,окавны
2429,küssen::V,kysse,bučot
2430,küssen::V,kysse,skūpstīt
2431,wiegen::V,vogge,гудрӧдлыны
2432,wiegen::V,vogge,šūpot
2433,zudecken::V,dekke til,веввттьыны
2434,zudecken::V,dekke til,apklāt
2435,zudecken::V,dekke til,aizsegt
2436,wecken::V,vekke,садьмӧдны
2437,wecken::V,vekke,чуксавны
2438,wecken::V,vekke,modināt
2439,zeigen::V,vise,петкӧдлыны
2440,zeigen::V,vise,rādīt
2441,führen::V,føre,нуӧдны
2442,führen::V,føre,vadīt
2443,lehren::V,lære,велӧдны
2444,lehren::V,lære,mācīt
2445,lehren::V,lære,iemācīt
2446,unterrichten::V,undervise,велӧдны
2447,unterrichten::V,undervise,apmācīt
2448,aufziehen::V,oppdra,быдтыны
2449,aufziehen::V,oppdra,uzaudzināt
2450,leiten::V,lede,веськӧдлыны
2451,leiten::V,lede,vadīt
2452,leiten::V,lede,pārzināt
2453,antreiben::V,drive på,тэрмӧдны
2454,antreiben::V,drive på,urdīt
2455,antreiben::V,drive på,mudināt
2456,lassen::V,få til å,тшӧктыны
2457,lassen::V,få til å,ļaut
2458,einladen::V,be,корны
2459,einladen::V,be,ielūgt
2460,einladen::V,be,aicināt
2461,einladen::V,invitere,корны
2462,einladen::V,invitere,ielūgt
2463,einladen::V,invitere,aicināt
2464,vereinigen::V,forene,ӧтувтны
2465,vereinigen::V,forene,котыртны
2466,vereinigen::V,forene,vienot
2467,vereinigen::V,forene,apvienot
2468,besuchen::V,besøke,волыны
2469,besuchen::V,besøke,ветлыны
2470,besuchen::V,besøke,apciemot
2471,treffen::V,møte,вочаӧдны
2472,treffen::V,møte,паныдавны
2473,treffen::V,møte,satikt
2474,treffen::V,møte,sastapt
2475,treffen::V,treffe,вочаӧдны
2476,treffen::V,treffe,паныдавны
2477,treffen::V,treffe,satikt
2478,treffen::V,treffe,sastapt
2479,sich versammeln::V,forsamles,лӧсьӧдчыны
2480,sich versammeln::V,forsamles,salasīties
2481,sich versammeln::V,forsamles,sapulcēties
2482,spielen::V,leke,ворсны
2483,spielen::V,leke,spēlēt
2484,spielen::V,leke,spēlēties
2485,spielen::V,spille,ворсны
2486,spielen::V,spille,spēlēt
2487,spielen::V,spille,spēlēties
2488,singen::V,synge,сьывны
2489,singen::V,synge,dziedāt
2490,tanzen::V,danse,йӧктыны
2491,tanzen::V,danse,diet
2492,tanzen::V,danse,dejot
2493,tanzen::V,danse,dancot
2494,sich trennen::V,skilles,торйӧдчыны
2495,sich trennen::V,skilles,šķirties
2496,sich trennen::V,skilles,izšķirties
2497,verlassen::V,forlate,эновтны
2498,verlassen::V,forlate,atstāt
2499,retten::V,redde,видзны
2500,retten::V,redde,мездыны
2501,retten::V,redde,glābt
2502,bewachen::V,bevokte,видзны
2503,bewachen::V,bevokte,sargāt
2504,schützen::V,verne,видзны
2505,schützen::V,verne,pasargāt
2506,schützen::V,verne,aizsargāt
2507,schützen::V,beskytte,видзны
2508,schützen::V,beskytte,pasargāt
2509,schützen::V,beskytte,aizsargāt
2510,verteidigen::V,forsvare,дорйыны
2511,verteidigen::V,forsvare,aizstāvēt
2512,sich schlagen::V,slåss,косясьны
2513,sich schlagen::V,slåss,kauties
2514,sich schlagen::V,slåss,izkauties
2515,schießen::V,skyte,лыйны
2516,schießen::V,skyte,šaut
2517,schießen::V,skyte,šaudīt
2518,siegen::V,seire,вермыны
2519,siegen::V,seire,uzvarēt
2520,ärgern::V,ergre,лӧгӧдны
2521,ärgern::V,ergre,лёкмӧдны
2522,ärgern::V,ergre,скӧрмӧдны
2523,ärgern::V,ergre,sadusmot
2524,treten::V,sparke,лёгны
2525,treten::V,sparke,майкны
2526,treten::V,sparke,mīt
2527,treten::V,sparke,paspert
2528,stechen::V,stikke,бышткыны
2529,stechen::V,stikke,durt
2530,stoßen::V,støte,тойлыны
2531,stoßen::V,støte,йӧткавны
2532,stoßen::V,støte,grūst
2533,stehlen::V,stjele,гусявны
2534,stehlen::V,stjele,zagt
2535,stören::V,forstyrre,падмӧдны
2536,stören::V,forstyrre,traucēt
2537,belästigen::V,plage,дӧзмӧдны
2538,belästigen::V,plage,apgrūtināt
2539,belästigen::V,sjenere,дӧзмӧдны
2540,belästigen::V,sjenere,apgrūtināt
2541,verbergen::V,gjemme,дзебны
2542,verbergen::V,gjemme,сайӧдны
2543,verbergen::V,gjemme,slēpt
2544,verbergen::V,gjemme,paslēpt
2545,täuschen::V,villede,пӧръявны
2546,täuschen::V,villede,ылӧдны
2547,täuschen::V,villede,mānīt
2548,täuschen::V,villede,maldināt
2549,betrügen::V,bedra,сӧрны
2550,betrügen::V,bedra,krāpt
2551,betrügen::V,bedra,apkrāpt
2552,töten::V,drepe,вины
2553,töten::V,drepe,nāvēt
2554,töten::V,drepe,nogalināt
2555,wohnen::V,bo,овны
2556,wohnen::V,bo,dzīvot
2557,arbeiten::V,arbeide,уджавны
2558,arbeiten::V,arbeide,strādāt
2559,arbeiten::V,arbeide,darboties
2560,sammeln::V,samle,чукӧртны
2561,sammeln::V,samle,vākt
2562,pflücken::V,plukke,вотны
2563,pflücken::V,plukke,ӧктыны
2564,pflücken::V,plukke,raut
2565,pflücken::V,plukke,plūkt
2566,jagen::V,jage,кыйсьыны
2567,jagen::V,jage,medīt
2568,fischen::V,fiske,чери кыйны
2569,fischen::V,fiske,zvejot
2570,fassen::V,fange,кутны
2571,fassen::V,fange,saķert
2572,hüten::V,vokte,видзны
2573,hüten::V,vokte,йирӧдны
2574,hüten::V,vokte,ganīt
2575,treiben::V,drive,вӧтлыны
2576,treiben::V,drive,dzīt
2577,anbinden::V,feste,домавны
2578,anbinden::V,feste,piesiet
2579,anbinden::V,feste,piesaistīt
2580,füttern::V,fore,вердны
2581,füttern::V,fore,barot
2582,melken::V,melke,лысьтыны
2583,melken::V,melke,slaukt
2584,hacken::V,hakke,керавны
2585,hacken::V,hakke,kapāt
2586,gießen::V,helle,киськавны
2587,gießen::V,helle,liet
2588,gießen::V,helle,laistīt
2589,reifen::V,modne,кисьмыны
2590,reifen::V,modne,briest
2591,zubereiten::V,lage,дасьтыны
2592,zubereiten::V,lage,taisīt
2593,zubereiten::V,lage,gatavot
2594,zubereiten::V,tilberede,дасьтыны
2595,zubereiten::V,tilberede,taisīt
2596,zubereiten::V,tilberede,gatavot
2597,kochen::V,koke,пуны
2598,kochen::V,koke,vārīt
2599,backen::V,bake,пӧжавны
2600,backen::V,bake,cept
2601,braten::V,steke,пражитны
2602,braten::V,steke,cept
2603,braten::V,steke,cepināt
2604,umrühren::V,røre om,сорлавны
2605,umrühren::V,røre om,maisīt
2606,umrühren::V,røre om,apmaisīt
2607,stricken::V,strikke,кӧртны
2608,stricken::V,strikke,adīt
2609,nähen::V,sy,вурны
2610,nähen::V,sy,šūt
2611,färben::V,farge,мичӧдны
2612,färben::V,farge,краситны
2613,färben::V,farge,krāsot
2614,färben::V,farge,nokrāsot
2615,reinigen::V,rense,весавны
2616,reinigen::V,rense,tīrīt
2617,reinigen::V,rense,attīrīt
2618,reinigen::V,gjøre ren,весавны
2619,reinigen::V,gjøre ren,tīrīt
2620,reinigen::V,gjøre ren,attīrīt
2621,waschen::V,vaske,мыськыны
2622,waschen::V,vaske,mazgāt
2623,abwischen::V,tørke av,чышкыны
2624,abwischen::V,tørke av,noslaucīt
2625,spülen::V,spyle,пожъявны
2626,spülen::V,spyle,skalot
2627,spülen::V,skylle,пожъявны
2628,spülen::V,skylle,skalot
2629,fegen::V,feie,чышкыны
2630,fegen::V,feie,slaucīt
2631,kehren::V,koste,чышкыны
2632,kehren::V,koste,mēzt
2633,baden::V,bade,купайтчыны
2634,baden::V,bade,peldēties
2635,sich waschen::V,vaske seg,мыссьыны
2636,sich waschen::V,vaske seg,mazgāties
2637,ausziehen::V,ta av,пӧрччӧдны
2638,ausziehen::V,ta av,noģērbt
2639,anziehen::V,ta på,кӧмавны
2640,anziehen::V,ta på,пасьтавны
2641,anziehen::V,ta på,uzvilkt
2642,sich anziehen::V,kle på seg,пасьтасьны
2643,sich anziehen::V,kle på seg,apģērbties
2644,kämmen::V,gre,сынавны
2645,kämmen::V,gre,sukāt
2646,kämmen::V,kjemme,сынавны
2647,kämmen::V,kjemme,sukāt
2648,schmücken::V,pynte,мичмӧдны
2649,schmücken::V,pynte,rotāt
2650,schmücken::V,pynte,greznot
2651,schmücken::V,smykke,мичмӧдны
2652,schmücken::V,smykke,rotāt
2653,schmücken::V,smykke,greznot
2654,sagen::V,si,шуны
2655,sagen::V,si,висьтавны
2656,sagen::V,si,teikt
2657,sprechen::V,snakke,сёрнитны
2658,sprechen::V,snakke,runāt
2659,reden::V,tale,сёрнитны
2660,reden::V,tale,norunāt
2661,reden::V,snakke,сёрнитны
2662,reden::V,snakke,norunāt
2663,sich unterhalten::V,samtale,сёрнитны
2664,sich unterhalten::V,samtale,варовитны
2665,sich unterhalten::V,samtale,sarunāties
2666,fragen::V,spørre,юавны
2667,fragen::V,spørre,jautāt
2668,bitten::V,be,корны
2669,bitten::V,be,lūgt
2670,bitten::V,be,prasīt
2671,erzählen::V,fortelle,висьтавны
2672,erzählen::V,fortelle,stāstīt
2673,mitteilen::V,meddele,юӧртны
2674,mitteilen::V,meddele,висьтавны
2675,mitteilen::V,meddele,pavēstīt
2676,nennen::V,kalle,шуны
2677,nennen::V,kalle,ним сетны
2678,nennen::V,kalle,saukt
2679,rufen::V,rope,корны
2680,rufen::V,rope,saukt
2681,prahlen::V,skryte,ошйысьны
2682,prahlen::V,skryte,lielīties
2683,übersetzen::V,oversette,вуджӧдны
2684,übersetzen::V,oversette,tulkot
2685,übersetzen::V,oversette,pārtulkot
2686,denken::V,tenke,мӧвпавны
2687,denken::V,tenke,domāt
2688,glauben::V,tro,эскыны
2689,glauben::V,tro,ticēt
2690,bemerken::V,bemerke,казявны
2691,bemerken::V,bemerke,ievērot
2692,bemerken::V,bemerke,ieraudzīt
2693,bemerken::V,legge merke til,казявны
2694,bemerken::V,legge merke til,ievērot
2695,bemerken::V,legge merke til,ieraudzīt
2696,erkennen::V,gjenkjenne,тӧдмавны
2697,erkennen::V,gjenkjenne,pazīt
2698,erkennen::V,gjenkjenne,atpazīt
2699,begreifen::V,begripe,вежӧртны
2700,begreifen::V,begripe,гӧгӧрвоны
2701,begreifen::V,begripe,jēgt
2702,begreifen::V,begripe,apjēgt
2703,verstehen::V,forstå,вежӧртны
2704,verstehen::V,forstå,гӧгӧрвоны
2705,verstehen::V,forstå,saprast
2706,verstehen::V,skjønne,вежӧртны
2707,verstehen::V,skjønne,гӧгӧрвоны
2708,verstehen::V,skjønne,saprast
2709,lernen::V,lære,вeлöдчыны
2710,lernen::V,lære,mācīties
2711,wissen::V,vite,тӧдны
2712,wissen::V,vite,zināt
2713,sich erinnern an::V,huske på,казьтывны
2714,sich erinnern an::V,huske på,дум вылӧ уськӧдны
2715,sich erinnern an::V,huske på,atminēties
2716,vergessen::V,glemme,вунӧдны
2717,vergessen::V,glemme,mirst
2718,vergessen::V,glemme,aizmirst
2719,messen::V,måle,муртавны
2720,messen::V,måle,mērīt
2721,zählen::V,telle,лыддьыны
2722,zählen::V,telle,skaitīt
2723,rechnen::V,regne,лыддьыны
2724,rechnen::V,regne,rēķināt
2725,lesen::V,lese,лыддьыны
2726,lesen::V,lese,lasīt
2727,malen::V,male,серпасавны
2728,malen::V,male,gleznot
2729,zeichnen::V,tegne,серпасавны
2730,zeichnen::V,tegne,zīmēt
2731,schreiben::V,skrive,гижны
2732,schreiben::V,skrive,rakstīt
2733,besitzen::V,eie,лоны
2734,besitzen::V,eie,piederēt
2735,besitzen::V,inneha,лоны
2736,besitzen::V,inneha,piederēt
2737,kaufen::V,kjøpe,ньӧбны
2738,kaufen::V,kjøpe,pirkt
2739,verkaufen::V,selge,вузавны
2740,verkaufen::V,selge,pārdot
2741,bezahlen::V,betale,мынтыны
2742,bezahlen::V,betale,мынтысьны
2743,bezahlen::V,betale,apmaksāt
2744,zahlen::V,betale,мынтыны
2745,zahlen::V,betale,maksāt
2746,beherrschen::V,beherske,ас улын кутны
2747,beherrschen::V,beherske,valdīt
2748,ertragen::V,orke,пыкны
2749,ertragen::V,orke,лэптыны
2750,ertragen::V,orke,panest
2751,ertragen::V,orke,paciest
2752,schlagen::V,,вартны
2753,schlagen::V,,sist
2754,schlagen::V,,triekt
