,Concept_ID,kk,lv
2236,schlafen::V,ұйықтау,gulēt
2237,aufwachen::V,ояну,садьмыны
2238,aufwachen::V,ояну,mosties
2239,aufstehen::V,ояну,чеччыны
2240,aufstehen::V,ояну,celties
2241,sich erholen::V,тынығу,шойччыны
2242,sich erholen::V,тынығу,atžirgt
2243,sich erholen::V,тынығу,atpūsties
2244,krank werden::V,кеселдену,висьмыны
2245,krank werden::V,кеселдену,sasirgt
2246,krank werden::V,сырқаттану,висьмыны
2247,krank werden::V,сырқаттану,sasirgt
2248,krank werden::V,ауырып қалу,висьмыны
2249,krank werden::V,ауырып қалу,sasirgt
2250,krank werden::V,ауыра бастау,висьмыны
2251,krank werden::V,ауыра бастау,sasirgt
2252,krank werden::V,кеселге ұшырау,висьмыны
2253,krank werden::V,кеселге ұшырау,sasirgt
2254,krank werden::V,сырқаттанып қалу,висьмыны
2255,krank werden::V,сырқаттанып қалу,sasirgt
2256,krank sein::V,ауыру,висьны
2257,krank sein::V,ауыру,slimot
2258,krank sein::V,сырқаттану,висьны
2259,krank sein::V,сырқаттану,slimot
2260,schmerzen::V,ауырады,висьны
2261,schmerzen::V,ауырады,sāpēt
2262,schmerzen::V,ауырады,smelgt
2263,husten::V,жөтелу,кызны
2264,husten::V,жөтелу,klepot
2265,genesen::V,айығу,бурдны
2266,genesen::V,айығу,veseļoties
2267,sterben::V,өлу,кувны
2268,sterben::V,өлу,mirt
2269,sterben::V,өлу,nomirt
2270,sterben::V,қайтыс,кувны
2271,sterben::V,қайтыс,mirt
2272,sterben::V,қайтыс,nomirt
2273,sterben::V,жантапсыру,кувны
2274,sterben::V,жантапсыру,mirt
2275,sterben::V,жантапсыру,nomirt
2276,umkommen::V,өлу,кувны
2277,umkommen::V,өлу,apsprāgt
2278,umkommen::V,өлу,aiziet bojā
2279,umkommen::V,қаза табу,кувны
2280,umkommen::V,қаза табу,apsprāgt
2281,umkommen::V,қаза табу,aiziet bojā
2282,sich bewegen::V,жылжу,вӧрзьыны
2283,sich bewegen::V,жылжу,virzīties
2284,sich rühren::V,қыбырлау,вӧрны
2285,sich rühren::V,қыбырлау,вӧрӧдчыны
2286,sich rühren::V,қыбырлау,sagrozīties
2287,sich erheben::V,тұру,сувтны
2288,sich erheben::V,тұру,piecelties
2289,sich setzen::V,отыру,пуксьыны
2290,sich setzen::V,отыру,sēsties
2291,hinfallen::V,жығылу,усьны
2292,hinfallen::V,жығылу,sabirt
2293,hinfallen::V,жығылу,pakrist
2294,laufen::V,жояу жүру,мyнны
2295,laufen::V,жояу жүру,iet
2296,laufen::V,жояу жүру,skraidīt
2297,schreiten::V,кадамдау,восьлавны
2298,schreiten::V,кадамдау,soļot
2299,spazierengehen::V,қыдыру,гуляйтны
2300,spazierengehen::V,қыдыру,staigāt
2301,spazierengehen::V,қыдыру,pastaigāties
2302,eilen::V,асығу,тэрмасьны
2303,eilen::V,асығу,traukt
2304,eilen::V,жеделдену,тэрмасьны
2305,eilen::V,жеделдену,traukt
2306,eilen::V,жедепдеу,тэрмасьны
2307,eilen::V,жедепдеу,traukt
2308,sich beeilen::V,асығу,тэрмасьны
2309,sich beeilen::V,асығу,steigties
2310,sich beeilen::V,асығу,pasteigties
2311,sich beeilen::V,жеделдену,тэрмасьны
2312,sich beeilen::V,жеделдену,steigties
2313,sich beeilen::V,жеделдену,pasteigties
2314,sausen::V,заулау,тӧвзьыны
2315,sausen::V,заулау,drāzt
2316,sausen::V,заулау,brāzties
2317,rennen::V,жүгіру,котӧртны
2318,rennen::V,жүгіру,skriet
2319,springen::V,секіру,чеччавны
2320,springen::V,секіру,lēkt
2321,klettern::V,өрмелеп шығу,кышасьны
2322,klettern::V,өрмелеп шығу,кавшасьны
2323,klettern::V,өрмелеп шығу,kāpt
2324,klettern::V,өрмелеп шығу,rāpties
2325,schaukeln::V,тербелу,гычасьны
2326,schaukeln::V,тербелу,šūpoties
2327,schaukeln::V,тербелу,zvalstīties
2328,kriechen::V,еңбектеу,кыссьыны
2329,kriechen::V,еңбектеу,līst
2330,kriechen::V,еңбектеу,rāpot
2331,schwimmen::V,жүзу,уявны
2332,schwimmen::V,жүзу,peldēt
2333,schwimmen::V,малту,уявны
2334,schwimmen::V,малту,peldēt
2335,schwimmen::V,қалықтау,уявны
2336,schwimmen::V,қалықтау,peldēt
2337,tauchen::V,сүңгу,сунавны
2338,tauchen::V,сүңгу,gremdēties
2339,rudern::V,есу,пелысасьны
2340,rudern::V,есу,airēt
2341,rudern::V,есу,irties
2342,fahren::V,бару,мунны
2343,fahren::V,бару,braukt
2344,fliegen::V,ұшу,лэбны
2345,fliegen::V,ұшу,lidot
2346,fliegen::V,ұшу,laisties
2347,gehen::V,бару,мyнны
2348,gehen::V,бару,iet
2349,weggehen::V,кету,мунавны
2350,weggehen::V,кету,aiziet
2351,abfahren::V,жөнелу,мӧдӧдчыны
2352,abfahren::V,жөнелу,atiet
2353,abfahren::V,жөнелу,aizbraukt
2354,anhalten::V,тоқтау,джӧмдыны
2355,anhalten::V,тоқтау,apstāties
2356,hineingehen::V,кіру,пырны
2357,hineingehen::V,кіру,ieiet
2358,eintreten::V,ену,пырны
2359,eintreten::V,ену,ienākt
2360,kommen::V,жету,воны
2361,kommen::V,жету,локны
2362,kommen::V,жету,nākt
2363,ankommen::V,келу,воны
2364,ankommen::V,келу,локны
2365,ankommen::V,келу,nonākt
2366,ankommen::V,келу,ierasties
2367,zurückkommen::V,қайту,косны
2368,zurückkommen::V,қайту,бергӧдчыны
2369,zurückkommen::V,қайту,atgriezties
2370,bleiben::V,қалу,кольны
2371,bleiben::V,қалу,palikt
2372,warten::V,тосу,виччысьны
2373,warten::V,тосу,gaidīt
2374,erwarten::V,күту,виччысьны
2375,erwarten::V,күту,sagaidīt
2376,suchen::V,іздеу,корсьны
2377,suchen::V,іздеу,meklēt
2378,finden::V,табу,казявны
2379,finden::V,табу,rast
2380,finden::V,табу,atrast
2381,versuchen::V,талпыну,заводитчывны
2382,versuchen::V,талпыну,mēģināt
2383,vorbereiten::V,әзірлеу,дасьтыны
2384,vorbereiten::V,әзірлеу,gatavot
2385,vorbereiten::V,әзірлеу,sagatavot
2386,lieben::V,сүю,радейтны
2387,lieben::V,сүю,mīlēt
2388,mögen::V,жарату,радейтны
2389,mögen::V,жарату,gribēties
2390,mögen::V,жақсы_көру,радейтны
2391,mögen::V,жақсы_көру,gribēties
2392,lachen::V,күлу,серавны
2393,lachen::V,күлу,серавлыны
2394,lachen::V,күлу,smiet
2395,lachen::V,күлу,smieties
2396,lachen::V,күлісу,серавны
2397,lachen::V,күлісу,серавлыны
2398,lachen::V,күлісу,smiet
2399,lachen::V,күлісу,smieties
2400,rühren::V,көңілін бұзу,нормӧдны
2401,rühren::V,көңілін бұзу,aizgrābt
2402,weinen::V,жылау,бӧрдны
2403,weinen::V,жылау,raudāt
2404,schimpfen::V,ақырып-бақыру,видчыны
2405,schimpfen::V,ақырып-бақыру,rāties
2406,schimpfen::V,ақырып-бақыру,lamāties
2407,sich ärgern::V,ашулану,скӧравны
2408,sich ärgern::V,ашулану,īgt
2409,sich ärgern::V,ашулану,pukoties
2410,sich ärgern::V,ашулану,dusmoties
2411,sich fürchten::V,сескену,повны
2412,sich fürchten::V,сескену,bīties
2413,sich fürchten::V,сескену,baidīties
2414,fürchten::V,қауіптену,повны
2415,fürchten::V,қауіптену,baidīties no
2416,fürchten::V,сақсыну,повны
2417,fürchten::V,сақсыну,baidīties no
2418,fliehen::V,қашу,пышйыны
2419,fliehen::V,қашу,bēgt
2420,fliehen::V,қашып кету,пышйыны
2421,fliehen::V,қашып кету,bēgt
2422,flüchten::V,қашу,пышйыны
2423,flüchten::V,қашу,aizbēgt
2424,flüchten::V,қашып кету,пышйыны
2425,flüchten::V,қашып кету,aizbēgt
2426,sehen::V,көру,аддзыны
2427,sehen::V,көру,redzēt
2428,anschauen::V,назар салу,видзӧдны
2429,anschauen::V,назар салу,paraudzīties
2430,ansehen::V,тамашалау,видзӧдны
2431,ansehen::V,тамашалау,aplūkot
2432,hören::V,есту,кывны
2433,hören::V,есту,dzirdēt
2434,zuhören::V,тыңдау,кывзыны
2435,zuhören::V,тыңдау,klausīties
2436,zuhören::V,құлақ қою,кывзыны
2437,zuhören::V,құлақ қою,klausīties
2438,probieren::V,тату,видлыны
2439,probieren::V,тату,nogaršot
2440,probieren::V,дәм тату,видлыны
2441,probieren::V,дәм тату,nogaršot
2442,riechen::V,иіскеу,чушкыны
2443,riechen::V,иіскеу,ost
2444,riechen::V,иіскеу,ostīt
2445,fühlen::V,сезу,вежӧртны
2446,fühlen::V,сезу,гӧгӧрвоны
2447,fühlen::V,сезу,just
2448,fühlen::V,сезу,izjust
2449,fühlen::V,сезіну,вежӧртны
2450,fühlen::V,сезіну,гӧгӧрвоны
2451,fühlen::V,сезіну,just
2452,fühlen::V,сезіну,izjust
2453,scheinen::V,болып көріну,кажитчыны
2454,scheinen::V,болып көріну,šķist
2455,scheinen::V,болып көріну,likties
2456,zu sehen sein::V,көріну,тыдавны
2457,zu sehen sein::V,көріну,parādīties
2458,vernehmen::V,есту,кывны
2459,vernehmen::V,есту,saklausīt
2460,vernehmen::V,есітіп қалу,кывны
2461,vernehmen::V,есітіп қалу,saklausīt
2462,frieren::V,тоңу,кынмыны
2463,frieren::V,тоңу,salt
2464,frieren::V,жаурау,кынмыны
2465,frieren::V,жаурау,salt
2466,tun::V,ету,керны
2467,tun::V,ету,darīt
2468,tun::V,істеу,керны
2469,tun::V,істеу,darīt
2470,können::V,білу,кужны
2471,können::V,білу,prast
2472,wollen::V,қалау,кӧсйыны
2473,wollen::V,қалау,gribēt
2474,anfangen::V,бастау,заводитны
2475,anfangen::V,бастау,пондыны
2476,anfangen::V,бастау,sākt
2477,anfangen::V,бастау,iesākt
2478,beenden::V,бітіру,помавны
2479,beenden::V,бітіру,beigt
2480,beenden::V,бітіру,pabeigt
2481,beenden::V,адақтау,помавны
2482,beenden::V,адақтау,beigt
2483,beenden::V,адақтау,pabeigt
2484,beenden::V,тамамдау,помавны
2485,beenden::V,тамамдау,beigt
2486,beenden::V,тамамдау,pabeigt
2487,beenden::V,аяқтап шығу,помавны
2488,beenden::V,аяқтап шығу,beigt
2489,beenden::V,аяқтап шығу,pabeigt
2490,aufhören::V,доғару,дугӧдны
2491,aufhören::V,доғару,pārtraukt
2492,gelingen::V,жолы түсу,артмыны
2493,gelingen::V,жолы түсу,izdoties
2494,geraten::V,калу,сюрны
2495,geraten::V,калу,веськавны
2496,geraten::V,калу,veikties
2497,öffnen::V,ашу,восьтыны
2498,öffnen::V,ашу,atvērt
2499,öffnen::V,ашу,attaisīt
2500,öffnen::V,ашып қою,восьтыны
2501,öffnen::V,ашып қою,atvērt
2502,öffnen::V,ашып қою,attaisīt
2503,schließen::V,жабу,пӧдлавны
2504,schließen::V,жабу,slēgt
2505,schließen::V,жабу,aizvērt
2506,schließen::V,жабу,aiztaisīt
2507,stellen::V,қою,сувтӧдны
2508,stellen::V,қою,likt
2509,stellen::V,қою,nolikt
2510,stellen::V,қойдыру,сувтӧдны
2511,stellen::V,қойдыру,likt
2512,stellen::V,қойдыру,nolikt
2513,setzen::V,отырғызу,пуксьӧдны
2514,setzen::V,отырғызу,sēdināt
2515,legen::V,салу,пуктыны
2516,legen::V,салу,likt
2517,legen::V,калау,пуктыны
2518,legen::V,калау,likt
2519,berühren::V,тию,вӧрзьӧдны
2520,berühren::V,тию,инмӧдчывны
2521,berühren::V,тию,skart
2522,berühren::V,тию,aizskart
2523,verbinden::V,байлап алу,йитны
2524,verbinden::V,байлап алу,saistīt
2525,verbinden::V,байлап алу,savienot
2526,verbinden::V,сабақтастыру,йитны
2527,verbinden::V,сабақтастыру,saistīt
2528,verbinden::V,сабақтастыру,savienot
2529,bedecken::V,бүркеу,вевттьыны
2530,bedecken::V,бүркеу,apsegt
2531,bedecken::V,бүркеу,pārsegt
2532,aufhängen::V,ілу,ӧшӧдны
2533,aufhängen::V,ілу,джагӧдны
2534,aufhängen::V,ілу,uzkārt
2535,aufhängen::V,асып қою,ӧшӧдны
2536,aufhängen::V,асып қою,джагӧдны
2537,aufhängen::V,асып қою,uzkārt
2538,anzünden::V,тұтату,ӧзтыны
2539,anzünden::V,тұтату,aizdegt
2540,anzünden::V,тұтату,aizdedzināt
2541,aufheben::V,көтеру,чеччӧдны
2542,aufheben::V,көтеру,сувтӧдны
2543,aufheben::V,көтеру,pacelt
2544,zurücklassen::V,қалдыру,кольны
2545,zurücklassen::V,қалдыру,atstāt
2546,verlieren::V,жоғалту,воштыны
2547,verlieren::V,жоғалту,zaudēt
2548,verlieren::V,жоғалту,pazaudēt
2549,fallen lassen::V,құлатып алу,уськӧдны
2550,fallen lassen::V,құлатып алу,nomest
2551,fallen lassen::V,қолдан түсіріп алу,уськӧдны
2552,fallen lassen::V,қолдан түсіріп алу,nomest
2553,machen::V,ету,вӧчны
2554,machen::V,ету,лӧсьӧдны
2555,machen::V,ету,darīt
2556,machen::V,жасау,вӧчны
2557,machen::V,жасау,лӧсьӧдны
2558,machen::V,жасау,darīt
2559,machen::V,жасап шығару,вӧчны
2560,machen::V,жасап шығару,лӧсьӧдны
2561,machen::V,жасап шығару,darīt
2562,herstellen::V,жасап шығару,лӧсьӧдны
2563,herstellen::V,жасап шығару,ražot
2564,herstellen::V,жасап шығару,izgatavot
2565,bauen::V,тұрғызу,лэптыны
2566,bauen::V,тұрғызу,celt
2567,bauen::V,тұрғызу,būvēt
2568,reparieren::V,оңдау,дзоньтавны
2569,reparieren::V,оңдау,labot
2570,reparieren::V,оңдау,remontēt
2571,verbessern::V,дұрыстау,бурмӧдны
2572,verbessern::V,дұрыстау,labot
2573,verbessern::V,дұрыстау,izlabot
2574,ändern::V,өзгерту,вежны
2575,ändern::V,өзгерту,mainīt
2576,graben::V,үңгу,кодйыны
2577,graben::V,үңгу,rakt
2578,beugen::V,буғу,куснявны
2579,beugen::V,буғу,liekt
2580,biegen::V,ию,куснявны
2581,biegen::V,ию,liekt
2582,biegen::V,майыстыру,куснявны
2583,biegen::V,майыстыру,liekt
2584,drehen::V,айналдыру,бергӧдлыны
2585,drehen::V,айналдыру,griezt
2586,wenden::V,екінші жағын айналдыру,бергӧдны
2587,wenden::V,екінші жағын айналдыру,apgriezt
2588,umdrehen::V,бұру,бергӧдны
2589,umdrehen::V,бұру,apgriezt
2590,heben::V,көтеру,лэптыны
2591,heben::V,көтеру,celt
2592,heben::V,көтеру,cilāt
2593,heben::V,көтеру,pacelt
2594,hochheben::V,жоғарылату,кыпӧдны
2595,hochheben::V,жоғарылату,pacelt
2596,hochheben::V,көтеру,кыпӧдны
2597,hochheben::V,көтеру,pacelt
2598,ergreifen::V,бас_салу,кутны
2599,ergreifen::V,бас_салу,paķert
2600,ergreifen::V,бас_салу,satvert
2601,ergreifen::V,шап_беріп_ұстап_алу,кутны
2602,ergreifen::V,шап_беріп_ұстап_алу,paķert
2603,ergreifen::V,шап_беріп_ұстап_алу,satvert
2604,ergreifen::V,шап_беру,кутны
2605,ergreifen::V,шап_беру,paķert
2606,ergreifen::V,шап_беру,satvert
2607,ergreifen::V,шап_ете_түсу,кутны
2608,ergreifen::V,шап_ете_түсу,paķert
2609,ergreifen::V,шап_ете_түсу,satvert
2610,halten::V,тұту,кутны
2611,halten::V,тұту,turēt
2612,halten::V,тұту,saturēt
2613,halten::V,ұстау,кутны
2614,halten::V,ұстау,turēt
2615,halten::V,ұстау,saturēt
2616,drücken::V,басу,личкыны
2617,drücken::V,басу,топӧдны
2618,drücken::V,басу,spiest
2619,schieben::V,итеру,ӧтдортны
2620,schieben::V,итеру,йӧткыштны
2621,schieben::V,итеру,stumt
2622,kratzen::V,қыру,гуджӧдны
2623,kratzen::V,қыру,kasīt
2624,kratzen::V,қыру,skrāpēt
2625,lecken::V,жалау,нювны
2626,lecken::V,жалау,lakt
2627,lecken::V,жалау,laizīt
2628,beißen::V,қабу,курччыны
2629,beißen::V,қабу,kost
2630,beißen::V,тістеу,курччыны
2631,beißen::V,тістеу,kost
2632,beißen::V,қауып алу,курччыны
2633,beißen::V,қауып алу,kost
2634,abreißen::V,үзу,орӧдны
2635,abreißen::V,үзу,atraut
2636,abreißen::V,үзу,atplēst
2637,abschneiden::V,қырқу,вундавны
2638,abschneiden::V,қырқу,nogriezt
2639,binden::V,байланыстыру,гӧрддзавны
2640,binden::V,байланыстыру,кӧртавны
2641,binden::V,байланыстыру,siet
2642,binden::V,байланыстыру,aptīt
2643,binden::V,байлап_алу,гӧрддзавны
2644,binden::V,байлап_алу,кӧртавны
2645,binden::V,байлап_алу,siet
2646,binden::V,байлап_алу,aptīt
2647,binden::V,байластыру,гӧрддзавны
2648,binden::V,байластыру,кӧртавны
2649,binden::V,байластыру,siet
2650,binden::V,байластыру,aptīt
2651,binden::V,байлау,гӧрддзавны
2652,binden::V,байлау,кӧртавны
2653,binden::V,байлау,siet
2654,binden::V,байлау,aptīt
2655,binden::V,буу,гӧрддзавны
2656,binden::V,буу,кӧртавны
2657,binden::V,буу,siet
2658,binden::V,буу,aptīt
2659,binden::V,матау,гӧрддзавны
2660,binden::V,матау,кӧртавны
2661,binden::V,матау,siet
2662,binden::V,матау,aptīt
2663,binden::V,сабақтастыру,гӧрддзавны
2664,binden::V,сабақтастыру,кӧртавны
2665,binden::V,сабақтастыру,siet
2666,binden::V,сабақтастыру,aptīt
2667,binden::V,ұштастыру,гӧрддзавны
2668,binden::V,ұштастыру,кӧртавны
2669,binden::V,ұштастыру,siet
2670,binden::V,ұштастыру,aptīt
2671,stecken::V,сұғу,сюйны
2672,stecken::V,сұғу,bāzt
2673,stecken::V,сұғу,spraust
2674,brechen::V,сындыру,чегны
2675,brechen::V,сындыру,lauzt
2676,brechen::V,сындыру,lauzīt
2677,klopfen::V,қағу,камгыны
2678,klopfen::V,қағу,klauvēt
2679,hauen::V,соғу,нӧйнты
2680,hauen::V,соғу,кучкыны
2681,hauen::V,соғу,cirst
2682,hauen::V,соғу,dauzīt
2683,kleben::V,желімдеу,лемавны
2684,kleben::V,желімдеу,ляскавны
2685,kleben::V,желімдеу,līmēt
2686,kleben::V,желімдеу,lipināt
2687,reiben::V,үйкеу,тільны
2688,reiben::V,үйкеу,зыравны
2689,reiben::V,үйкеу,rīvēt
2690,reiben::V,үйкеу,berzēt
2691,streichen::V,сүйкеу,мавтны
2692,streichen::V,сүйкеу,ziest
2693,streichen::V,сүйкеу,triept
2694,schleifen::V,егеу,кеслыны
2695,schleifen::V,егеу,trīt
2696,schleifen::V,егеу,asināt
2697,schleifen::V,қайрау,кеслыны
2698,schleifen::V,қайрау,trīt
2699,schleifen::V,қайрау,asināt
2700,schleifen::V,егеулеу,кеслыны
2701,schleifen::V,егеулеу,trīt
2702,schleifen::V,егеулеу,asināt
2703,schneiden::V,кесу,шырны
2704,schneiden::V,кесу,griezt
2705,schneiden::V,кесу,sagriezt
2706,rütteln::V,қозғау,легӧдны
2707,rütteln::V,қозғау,катлӧдлыны
2708,rütteln::V,қозғау,kratīt
2709,rütteln::V,қозғау,purināt
2710,rütteln::V,жұлмалау,легӧдны
2711,rütteln::V,жұлмалау,катлӧдлыны
2712,rütteln::V,жұлмалау,kratīt
2713,rütteln::V,жұлмалау,purināt
2714,schütteln::V,дірілдету,тракӧдны
2715,schütteln::V,дірілдету,kratīt
2716,schütteln::V,селкілдету,тракӧдны
2717,schütteln::V,селкілдету,kratīt
2718,schwenken::V,бұлғау,ӧвтны
2719,schwenken::V,бұлғау,шенасьны
2720,schwenken::V,бұлғау,vēzēt
2721,schwenken::V,бұлғау,vēcināt
2722,schwenken::V,сермеу,ӧвтны
2723,schwenken::V,сермеу,шенасьны
2724,schwenken::V,сермеу,vēzēt
2725,schwenken::V,сермеу,vēcināt
2726,schütten::V,құю,кисьтны
2727,schütten::V,құю,bērt
2728,füllen::V,толтыру,тыртны
2729,füllen::V,толтыру,pildīt
2730,füllen::V,толтыру,piepildīt
2731,einwickeln::V,орау,тубыртны
2732,einwickeln::V,орау,ietīt
2733,tragen::V,алып жүру,нуны
2734,tragen::V,алып жүру,nest
2735,schleppen::V,тарту,кыскавны
2736,schleppen::V,тарту,stiept
2737,schleppen::V,тарту,staipīt
2738,ziehen::V,тарту,кыскыны
2739,ziehen::V,тарту,vilkt
2740,aufbewahren::V,сақтау,видзны
2741,aufbewahren::V,сақтау,glabāt
2742,aufbewahren::V,сақтау,uzglabāt
2743,werfen::V,лақтыру,чӧвтны
2744,werfen::V,лақтыру,шыбитны
2745,werfen::V,лақтыру,mest
2746,werfen::V,лақтыру,sviest
2747,fangen::V,қармау,кутны
2748,fangen::V,қармау,ķert
2749,fangen::V,қармау,uzķert
2750,fangen::V,қағып алу,кутны
2751,fangen::V,қағып алу,ķert
2752,fangen::V,қағып алу,uzķert
2753,packen::V,шап беру,босьтны
2754,packen::V,шап беру,paķert
2755,packen::V,шап беру,satvert
2756,packen::V,шап ете түсу,босьтны
2757,packen::V,шап ете түсу,paķert
2758,packen::V,шап ете түсу,satvert
2759,packen::V,шап беріп ұстап алу,босьтны
2760,packen::V,шап беріп ұстап алу,paķert
2761,packen::V,шап беріп ұстап алу,satvert
2762,verstecken::V,тығу,дзебны
2763,verstecken::V,тығу,slēpt
2764,verstecken::V,тығу,noglabāt
2765,verstecken::V,жасыру,дзебны
2766,verstecken::V,жасыру,slēpt
2767,verstecken::V,жасыру,noglabāt
2768,teilen::V,бөлу,юкны
2769,teilen::V,бөлу,dalīt
2770,schicken::V,жіберу,ыстыны
2771,schicken::V,жіберу,sūtīt
2772,schicken::V,жіберу,atsūtīt
2773,bringen::V,әкелу,вайны
2774,bringen::V,әкелу,atvest
2775,bringen::V,алып келу,вайны
2776,bringen::V,алып келу,atvest
2777,hinzufügen::V,қосу,содтыны
2778,hinzufügen::V,қосу,pievienot
2779,hinzufügen::V,үстеу,содтыны
2780,hinzufügen::V,үстеу,pievienot
2781,bekommen::V,алу,босьтны
2782,bekommen::V,алу,dabūt
2783,erhalten::V,алмақ,босьтны
2784,erhalten::V,алмақ,saņemt
2785,nehmen::V,алу,босьтны
2786,nehmen::V,алу,ņemt
2787,nehmen::V,алу,paņemt
2788,nehmen::V,алмақ,босьтны
2789,nehmen::V,алмақ,ņemt
2790,nehmen::V,алмақ,paņemt
2791,wählen::V,таңдау,бӧрйыны
2792,wählen::V,таңдау,ievēlēt
2793,auswählen::V,екшеу,бӧрйыны
2794,auswählen::V,екшеу,izvēlēt
2795,auswählen::V,саралау,бӧрйыны
2796,auswählen::V,саралау,izvēlēt
2797,auswählen::V,сұрыптау,бӧрйыны
2798,auswählen::V,сұрыптау,izvēlēt
2799,auswählen::V,сайлап алу,бӧрйыны
2800,auswählen::V,сайлап алу,izvēlēt
2801,bewahren::V,сақтау,видзны
2802,bewahren::V,сақтау,saglabāt
2803,behindern::V,оралғы болу,конйӧдлыны
2804,behindern::V,оралғы болу,джӧмдӧдны
2805,behindern::V,оралғы болу,kavēt
2806,behindern::V,оралғы болу,aizkavēt
2807,verderben::V,бүлдіру,тшыкӧдны
2808,verderben::V,бүлдіру,sabojāt
2809,beschädigen::V,бұзу,тшыкӧдны
2810,beschädigen::V,бұзу,bojāt
2811,beschädigen::V,бұзу,maitāt
2812,zerbrechen::V,уату,жуглыны
2813,zerbrechen::V,уату,salauzt
2814,zerbrechen::V,уату,sadauzīt
2815,zerreißen::V,жырту,орӧдны
2816,zerreißen::V,жырту,pārraut
2817,zerstören::V,қирату,жугӧдны
2818,zerstören::V,қирату,кисьтны
2819,zerstören::V,қирату,косявны
2820,zerstören::V,қирату,graut
2821,zerstören::V,қирату,sagraut
2822,zerstören::V,талқандау,жугӧдны
2823,zerstören::V,талқандау,кисьтны
2824,zerstören::V,талқандау,косявны
2825,zerstören::V,талқандау,graut
2826,zerstören::V,талқандау,sagraut
2827,verbrennen::V,өртеу,сотны
2828,verbrennen::V,өртеу,сотчыны
2829,verbrennen::V,өртеу,dedzināt
2830,verbrennen::V,өртеу,sadedzināt
2831,verbrennen::V,жандыру,сотны
2832,verbrennen::V,жандыру,сотчыны
2833,verbrennen::V,жандыру,dedzināt
2834,verbrennen::V,жандыру,sadedzināt
2835,verbrennen::V,өртеп жіберу,сотны
2836,verbrennen::V,өртеп жіберу,сотчыны
2837,verbrennen::V,өртеп жіберу,dedzināt
2838,verbrennen::V,өртеп жіберу,sadedzināt
2839,verbrennen::V,жандырып жіберу,сотны
2840,verbrennen::V,жандырып жіберу,сотчыны
2841,verbrennen::V,жандырып жіберу,dedzināt
2842,verbrennen::V,жандырып жіберу,sadedzināt
2843,geben::V,беру,сетны
2844,geben::V,беру,dot
2845,geben::V,беру,padot
2846,reichen::V,беру,сетны
2847,reichen::V,беру,padot
2848,reichen::V,беру,sniegt
2849,schenken::V,тарту,козьнавны
2850,schenken::V,тарту,dāvāt
2851,schenken::V,тарту,dāvināt
2852,versprechen::V,уәде беру,кыв сетны
2853,versprechen::V,уәде беру,solīt
2854,versprechen::V,уәде беру,apsolīt
2855,wünschen::V,тілеу,кӧсйыны
2856,wünschen::V,тілеу,vēlēt
2857,wünschen::V,тілеу,novēlēt
2858,loben::V,мақтау,ошкыны
2859,loben::V,мақтау,lielīt
2860,loben::V,дәріптеу,ошкыны
2861,loben::V,дәріптеу,lielīt
2862,küssen::V,сүю,окавны
2863,küssen::V,сүю,bučot
2864,küssen::V,сүю,skūpstīt
2865,wiegen::V,тербеу,гудрӧдлыны
2866,wiegen::V,тербеу,šūpot
2867,zudecken::V,бүркеу,веввттьыны
2868,zudecken::V,бүркеу,apklāt
2869,zudecken::V,бүркеу,aizsegt
2870,wecken::V,ояту,садьмӧдны
2871,wecken::V,ояту,чуксавны
2872,wecken::V,ояту,modināt
2873,zeigen::V,көрсету,петкӧдлыны
2874,zeigen::V,көрсету,rādīt
2875,führen::V,ерту,нуӧдны
2876,führen::V,ерту,vadīt
2877,führen::V,жетектеу,нуӧдны
2878,führen::V,жетектеу,vadīt
2879,lehren::V,оқыту,велӧдны
2880,lehren::V,оқыту,mācīt
2881,lehren::V,оқыту,iemācīt
2882,unterrichten::V,оқыту,велӧдны
2883,unterrichten::V,оқыту,apmācīt
2884,aufziehen::V,бағу,быдтыны
2885,aufziehen::V,бағу,uzaudzināt
2886,leiten::V,басқару,веськӧдлыны
2887,leiten::V,басқару,vadīt
2888,leiten::V,басқару,pārzināt
2889,leiten::V,жетекшілік ету,веськӧдлыны
2890,leiten::V,жетекшілік ету,vadīt
2891,leiten::V,жетекшілік ету,pārzināt
2892,antreiben::V,асықтыру,тэрмӧдны
2893,antreiben::V,асықтыру,urdīt
2894,antreiben::V,асықтыру,mudināt
2895,lassen::V,-ткізу,тшӧктыны
2896,lassen::V,-ткізу,ļaut
2897,lassen::V,мәжбүр ету,тшӧктыны
2898,lassen::V,мәжбүр ету,ļaut
2899,einladen::V,шақыру,корны
2900,einladen::V,шақыру,ielūgt
2901,einladen::V,шақыру,aicināt
2902,vereinigen::V,біріктіру,ӧтувтны
2903,vereinigen::V,біріктіру,котыртны
2904,vereinigen::V,біріктіру,vienot
2905,vereinigen::V,біріктіру,apvienot
2906,vereinigen::V,біріктіріп қою,ӧтувтны
2907,vereinigen::V,біріктіріп қою,котыртны
2908,vereinigen::V,біріктіріп қою,vienot
2909,vereinigen::V,біріктіріп қою,apvienot
2910,besuchen::V,кіріп шығу,волыны
2911,besuchen::V,кіріп шығу,ветлыны
2912,besuchen::V,кіріп шығу,apciemot
2913,besuchen::V,барып шығу,волыны
2914,besuchen::V,барып шығу,ветлыны
2915,besuchen::V,барып шығу,apciemot
2916,treffen::V,кездесу,вочаӧдны
2917,treffen::V,кездесу,паныдавны
2918,treffen::V,кездесу,satikt
