,Concept_ID,ku,se
6645,schneiden::V,jêkirin,čuohppat
6646,schneiden::V,jêkirin,čuop'pâđ
6647,schneiden::V,jêkirin,čuõp'pâd
6648,schneiden::V,jêkirin,е̄дтэ
6649,schneiden::V,jêkirin,пе̄ррэ
6650,schneiden::V,jêkirin,чӯххпэ
6651,rütteln::V,hejandin,firredh
6652,rütteln::V,hejandin,doargestit
6653,rütteln::V,hejandin,šluvgit
6654,rütteln::V,hejandin,pušteđ
6655,rütteln::V,hejandin,pu´štted
6656,rütteln::V,hejandin,пушшьтэ
6657,schütteln::V,daweşîn,firredh
6658,schütteln::V,daweşîn,sjavnnjet
6659,schütteln::V,daweşîn,sillnat
6660,schütteln::V,daweşîn,skullhet
6661,schütteln::V,daweşîn,salkalit
6662,schütteln::V,daweşîn,pušteđ
6663,schütteln::V,daweşîn,pu´štted
6664,schütteln::V,daweşîn,пушшьтэ
6665,schwenken::V,têwdan,svinhtedh
6666,schwenken::V,têwdan,svikkastit
6667,schwenken::V,têwdan,šlivgut
6668,schwenken::V,têwdan,hiä'iluttiđ
6669,schwenken::V,têwdan,heeilted
6670,schwenken::V,têwdan,маххъе
6671,schütten::V,rijandin,gurhkedh
6672,schütten::V,rijandin,hállit
6673,schütten::V,rijandin,liejkkit
6674,schütten::V,rijandin,leškiđ
6675,schütten::V,rijandin,virâttiđ
6676,schütten::V,rijandin,väällad
6677,schütten::V,rijandin,ва̄ллэ
6678,füllen::V,dagirtin,dievhtedh
6679,füllen::V,dagirtin,dievddet
6680,füllen::V,dagirtin,deavdit
6681,füllen::V,dagirtin,tevdiđ
6682,füllen::V,dagirtin,tiudded
6683,füllen::V,dagirtin,тӣввтэ
6684,einwickeln::V,pêçandin,gïesedh
6685,einwickeln::V,pêçandin,giessat
6686,einwickeln::V,pêçandin,gárrat
6687,einwickeln::V,pêçandin,giessat
6688,einwickeln::V,pêçandin,gurpat
6689,einwickeln::V,pêçandin,kiessâđ
6690,einwickeln::V,pêçandin,ǩiõssâd
6691,einwickeln::V,pêçandin,кӣссэ
6692,tragen::V,kişandin,guedtedh
6693,tragen::V,kişandin,guoddet
6694,tragen::V,kişandin,guoddit
6695,tragen::V,kişandin,kyed'diđ
6696,tragen::V,kişandin,kue´d'ded
6697,tragen::V,kişandin,кӯннҌтэ
6698,tragen::V,rajtin,guedtedh
6699,tragen::V,rajtin,guoddet
6700,tragen::V,rajtin,guoddit
6701,tragen::V,rajtin,kyed'diđ
6702,tragen::V,rajtin,kue´d'ded
6703,tragen::V,rajtin,кӯннҌтэ
6704,schleppen::V,kişandin,fatnehtidh
6705,schleppen::V,kişandin,sliehpit
6706,schleppen::V,kişandin,feastit
6707,schleppen::V,kişandin,vie'šidiđ
6708,schleppen::V,kişandin,hinnađ
6709,schleppen::V,kişandin,nje´ʒʒed
6710,schleppen::V,kişandin,чуввкэ
6711,ziehen::V,kişandin,giesedh
6712,ziehen::V,kişandin,giesset
6713,ziehen::V,kişandin,geassit
6714,ziehen::V,kişandin,keessiđ
6715,ziehen::V,kişandin,ǩie´ssed
6716,ziehen::V,kişandin,ке̄ссе
6717,aufbewahren::V,hilandin,vöörhkedh
6718,aufbewahren::V,hilandin,vuorkkit
6719,aufbewahren::V,hilandin,seailluhit
6720,aufbewahren::V,hilandin,siä'iluttiđ
6721,aufbewahren::V,hilandin,seeilted
6722,aufbewahren::V,hilandin,рӯкнэ
6723,werfen::V,avêtin,slampestidh
6724,werfen::V,avêtin,bálkkot
6725,werfen::V,avêtin,suhppet
6726,werfen::V,avêtin,šlivgiđ
6727,werfen::V,avêtin,čeâǥǥted
6728,werfen::V,avêtin,суэххпэ
6729,fangen::V,sem kirin,bivtedh
6730,fangen::V,sem kirin,giddit
6731,fangen::V,sem kirin,bivdit
6732,fangen::V,sem kirin,toppiđ
6733,fangen::V,sem kirin,tää´vted
6734,fangen::V,sem kirin,та̄бпэ
6735,fangen::V,sem kirin,со̄а̄гкэ
6736,fangen::V,girtin,bivtedh
6737,fangen::V,girtin,giddit
6738,fangen::V,girtin,bivdit
6739,fangen::V,girtin,toppiđ
6740,fangen::V,girtin,tää´vted
6741,fangen::V,girtin,та̄бпэ
6742,fangen::V,girtin,со̄а̄гкэ
6743,packen::V,pê girtin,doerelidh
6744,packen::V,pê girtin,kreemsedh
6745,packen::V,pê girtin,doahppit
6746,packen::V,pê girtin,doahput
6747,packen::V,pê girtin,tuáppuđ
6748,packen::V,pê girtin,ká'ivâstiđ
6749,packen::V,pê girtin,tää´vted
6750,packen::V,pê girtin,каццсе
6751,packen::V,pê girtin,туэрркэ
6752,packen::V,pê girtin,ро̄а̄ппчье
6753,verstecken::V,hîlanin,tjïekedh
6754,verstecken::V,hîlanin,tjiehkat
6755,verstecken::V,hîlanin,čiehkat
6756,verstecken::V,hîlanin,čieḥâđ
6757,verstecken::V,hîlanin,peittad
6758,verstecken::V,hîlanin,пе̄йхьтэ
6759,teilen::V,parvekirin,juekedh
6760,teilen::V,parvekirin,juohket
6761,teilen::V,parvekirin,juohkit
6762,teilen::V,parvekirin,jyeḥiđ
6763,teilen::V,parvekirin,jue´ǩǩed
6764,teilen::V,parvekirin,ю̄гке
6765,teilen::V,parvekirin,ра̄ттҍке
6766,schicken::V,şandin,saadtodh
6767,schicken::V,şandin,sáddit
6768,schicken::V,şandin,sáddet
6769,schicken::V,şandin,vuo'lgâttiđ
6770,schicken::V,şandin,vuõltteed
6771,schicken::V,şandin,вӯлкхэ
6772,bringen::V,anîn,buektedh
6773,bringen::V,anîn,doalvvot
6774,bringen::V,anîn,buktit
6775,bringen::V,anîn,tuál'vuđ
6776,bringen::V,anîn,pu´htted
6777,bringen::V,anîn,пыххьтэ
6778,bringen::V,birin,buektedh
6779,bringen::V,birin,doalvvot
6780,bringen::V,birin,buktit
6781,bringen::V,birin,tuál'vuđ
6782,bringen::V,birin,pu´htted
6783,bringen::V,birin,пыххьтэ
6784,hinzufügen::V,dan ser,dievhtedh
6785,hinzufügen::V,dan ser,duoddit
6786,hinzufügen::V,dan ser,lasedit
6787,hinzufügen::V,dan ser,lasihit
6788,hinzufügen::V,dan ser,lasettiđ
6789,hinzufügen::V,dan ser,lââ´zzted
6790,hinzufügen::V,dan ser,лажьхе
6791,hinzufügen::V,li tiştekî zêde kirin,dievhtedh
6792,hinzufügen::V,li tiştekî zêde kirin,duoddit
6793,hinzufügen::V,li tiştekî zêde kirin,lasedit
6794,hinzufügen::V,li tiştekî zêde kirin,lasihit
6795,hinzufügen::V,li tiştekî zêde kirin,lasettiđ
6796,hinzufügen::V,li tiştekî zêde kirin,lââ´zzted
6797,hinzufügen::V,li tiştekî zêde kirin,лажьхе
6798,bekommen::V,standin,åadtjodh
6799,bekommen::V,standin,åttjudit
6800,bekommen::V,standin,oažžut
6801,bekommen::V,standin,juksâđ
6802,bekommen::V,standin,uáž'žuđ
6803,bekommen::V,standin,vuäǯ'ǯâd
6804,bekommen::V,standin,вуаннче
6805,erhalten::V,standin,åadtjodh
6806,erhalten::V,standin,oadtjot
6807,erhalten::V,standin,oažžut
6808,erhalten::V,standin,uáž'žuđ
6809,erhalten::V,standin,vuäǯ'ǯâd
6810,erhalten::V,standin,ва̄лльтэ
6811,nehmen::V,girtin,vaeltedh
6812,nehmen::V,girtin,válldet
6813,nehmen::V,girtin,váldit
6814,nehmen::V,girtin,väldiđ
6815,nehmen::V,girtin,vä´ldded
6816,nehmen::V,girtin,ва̄лльтэ
6817,wählen::V,ray dan,veeljedh
6818,wählen::V,ray dan,válljit
6819,wählen::V,ray dan,válljet
6820,wählen::V,ray dan,valjiđ
6821,wählen::V,ray dan,vaalšed
6822,wählen::V,ray dan,va´lljeed
6823,wählen::V,ray dan,воалшэ
6824,auswählen::V,bijartin,veeljedh
6825,auswählen::V,bijartin,tjuolldet
6826,auswählen::V,bijartin,válljet
6827,auswählen::V,bijartin,valjiđ
6828,auswählen::V,bijartin,vaalšed
6829,auswählen::V,bijartin,va´lljeed
6830,auswählen::V,bijartin,воалшэ
6831,bewahren::V,rê li ber girtin,vaarjelidh
6832,bewahren::V,rê li ber girtin,bisodit
6833,bewahren::V,rê li ber girtin,várjjalit
6834,bewahren::V,rê li ber girtin,seailluhit
6835,bewahren::V,rê li ber girtin,varjâliđ
6836,bewahren::V,rê li ber girtin,varjjled
6837,bewahren::V,rê li ber girtin,ӣшшьтэ
6838,bewahren::V,rê li ber girtin,во̄а̄ррьдэ
6839,bewahren::V,lê xwedî derketin,vaarjelidh
6840,bewahren::V,lê xwedî derketin,bisodit
6841,bewahren::V,lê xwedî derketin,várjjalit
6842,bewahren::V,lê xwedî derketin,seailluhit
6843,bewahren::V,lê xwedî derketin,varjâliđ
6844,bewahren::V,lê xwedî derketin,varjjled
6845,bewahren::V,lê xwedî derketin,ӣшшьтэ
6846,bewahren::V,lê xwedî derketin,во̄а̄ррьдэ
6847,behindern::V,bara wi,hööptdeh
6848,behindern::V,bara wi,hieredit
6849,behindern::V,bara wi,muhttet
6850,behindern::V,bara wi,eastadit
6851,behindern::V,bara wi,estiđ
6852,behindern::V,bara wi,coggâđ
6853,behindern::V,bara wi,hettiđ
6854,behindern::V,bara wi,cõggâd
6855,behindern::V,bara wi,е̄кхэллэ
6856,verderben::V,heram bûn,biejstedh
6857,verderben::V,heram bûn,spedjat
6858,verderben::V,heram bûn,billistit
6859,verderben::V,heram bûn,pillediđ
6860,verderben::V,heram bûn,tårmmad
6861,verderben::V,heram bûn,pe´llsted
6862,verderben::V,heram bûn,тоаррмэ
6863,verderben::V,heram bûn,ма̄ййкэ
6864,beschädigen::V,xerab kirin,fæjloedidh
6865,beschädigen::V,xerab kirin,vahágahttet
6866,beschädigen::V,xerab kirin,bilidit
6867,beschädigen::V,xerab kirin,vahâgittiđ
6868,beschädigen::V,xerab kirin,pä´rtteed
6869,beschädigen::V,xerab kirin,муррьтэ
6870,zerbrechen::V,şikênandin,tsööpkedh
6871,zerbrechen::V,şikênandin,doadjet
6872,zerbrechen::V,şikênandin,cuvket
6873,zerbrechen::V,şikênandin,cuov'kkiđ
6874,zerbrechen::V,şikênandin,muårrâd
6875,zerbrechen::V,şikênandin,cu´vǩǩeed
6876,zerbrechen::V,şikênandin,муррьтэ
6877,zerbrechen::V,perçe kirin,tsööpkedh
6878,zerbrechen::V,perçe kirin,doadjet
6879,zerbrechen::V,perçe kirin,cuvket
6880,zerbrechen::V,perçe kirin,cuov'kkiđ
6881,zerbrechen::V,perçe kirin,muårrâd
6882,zerbrechen::V,perçe kirin,cu´vǩǩeed
6883,zerbrechen::V,perçe kirin,муррьтэ
6884,zerreißen::V,qelişandin,gejhkielidh
6885,zerreißen::V,qelişandin,gajkudit
6886,zerreißen::V,qelişandin,gaikkodit
6887,zerreißen::V,qelişandin,ráisket
6888,zerreißen::V,qelişandin,kiškođ
6889,zerreißen::V,qelişandin,ra´šǩǩeed
6890,zerreißen::V,qelişandin,пуатткэ
6891,zerstören::V,hilşandin,eerjedh
6892,zerstören::V,hilşandin,biejsstet
6893,zerstören::V,hilşandin,håhkkidit
6894,zerstören::V,hilşandin,heavahit
6895,zerstören::V,hilşandin,duš'šadit
6896,zerstören::V,hilşandin,bilidit
6897,zerstören::V,hilşandin,hevâttiđ
6898,zerstören::V,hilşandin,hiâvted
6899,zerstören::V,hilşandin,ёҏтэ
6900,verbrennen::V,şewitandin,båeltedh
6901,verbrennen::V,şewitandin,boalldet
6902,verbrennen::V,şewitandin,boaldit
6903,verbrennen::V,şewitandin,puál'diđ
6904,verbrennen::V,şewitandin,puä´ldded
6905,verbrennen::V,şewitandin,пуэлльтэ
6906,geben::V,dan,vedtedh
6907,geben::V,dan,vaddet
6908,geben::V,dan,addit
6909,geben::V,dan,addliđ
6910,geben::V,dan,ä´n
6911,geben::V,dan,аннҍтэ
6912,geben::V,dayin,vedtedh
6913,geben::V,dayin,vaddet
6914,geben::V,dayin,addit
6915,geben::V,dayin,addliđ
6916,geben::V,dayin,ä´n
6917,geben::V,dayin,аннҍтэ
6918,reichen::V,besbûn,geelkedh
6919,reichen::V,besbûn,lagádit
6920,reichen::V,besbûn,geiget
6921,reichen::V,besbûn,keigiđ
6922,reichen::V,besbûn,vuõiggâ´stted
6923,reichen::V,besbûn,аннҍтэ
6924,reichen::V,têrkirin,geelkedh
6925,reichen::V,têrkirin,lagádit
6926,reichen::V,têrkirin,geiget
6927,reichen::V,têrkirin,keigiđ
6928,reichen::V,têrkirin,vuõiggâ´stted
6929,reichen::V,têrkirin,аннҍтэ
6930,schenken::V,diyarî kirin,vedtedh
6931,schenken::V,diyarî kirin,vaddet
6932,schenken::V,diyarî kirin,skeaŋkut
6933,schenken::V,diyarî kirin,skeŋket
6934,schenken::V,diyarî kirin,skeŋkkiđ
6935,schenken::V,diyarî kirin,sǩiâŋkkâd
6936,schenken::V,diyarî kirin,ла̄ххе
6937,versprechen::V,soz dan,luhpiedidh
6938,versprechen::V,soz dan,jáhttet
6939,versprechen::V,soz dan,lohpidit
6940,versprechen::V,soz dan,lopediđ
6941,versprechen::V,soz dan,lå´ppeed
6942,versprechen::V,soz dan,о̄а̄шштҍе
6943,wünschen::V,dil kirin,lahkoehtidh
6944,wünschen::V,dil kirin,sávvat
6945,wünschen::V,dil kirin,sávadit
6946,wünschen::V,dil kirin,doaivvuhit
6947,wünschen::V,dil kirin,tuá'ivuttiđ
6948,wünschen::V,dil kirin,tuâivvad
6949,wünschen::V,dil kirin,туввэ
6950,loben::V,pesinandin,girmedh
6951,loben::V,pesinandin,májnnot
6952,loben::V,pesinandin,rámmpot
6953,loben::V,pesinandin,máidnut
6954,loben::V,pesinandin,rámidit
6955,loben::V,pesinandin,rammuđ
6956,loben::V,pesinandin,rämidiđ
6957,loben::V,pesinandin,ââ´leed
6958,loben::V,pesinandin,ǩei´tted
6959,loben::V,pesinandin,кыйта
6960,küssen::V,maçkirin,tjånnahtidh
6961,küssen::V,maçkirin,tjuvliestidh
6962,küssen::V,maçkirin,tjullit
6963,küssen::V,maçkirin,tjulestit
6964,küssen::V,maçkirin,cum'mát
6965,küssen::V,maçkirin,cummistit
6966,küssen::V,maçkirin,cummâliđ
6967,küssen::V,maçkirin,cu´mmsted
6968,küssen::V,maçkirin,cu´mmstõõllâd
6969,küssen::V,maçkirin,нӣссэ
6970,wiegen::V,lorandin,sjammadidh
6971,wiegen::V,lorandin,vuohttot
6972,wiegen::V,lorandin,vuohtudit
6973,wiegen::V,lorandin,vuohttut
6974,wiegen::V,lorandin,vuát'tuđ
6975,wiegen::V,lorandin,nuäkkad
6976,wiegen::V,lorandin,suâibted
6977,wiegen::V,lorandin,нуагкэ
6978,wiegen::V,wezinandin,sjammadidh
6979,wiegen::V,wezinandin,vuohttot
6980,wiegen::V,wezinandin,vuohtudit
6981,wiegen::V,wezinandin,vuohttut
6982,wiegen::V,wezinandin,vuát'tuđ
6983,wiegen::V,wezinandin,nuäkkad
6984,wiegen::V,wezinandin,suâibted
6985,wiegen::V,wezinandin,нуагкэ
6986,zudecken::V,nixumandin,gaptjedh
6987,zudecken::V,nixumandin,loavddet
6988,zudecken::V,nixumandin,gokčat
6989,zudecken::V,nixumandin,luáv'diđ
6990,zudecken::V,nixumandin,kä´tted
6991,zudecken::V,nixumandin,ка̄ххьтэ
6992,wecken::V,bixwe hesandin,gåaskodh
6993,wecken::V,bixwe hesandin,båktet
6994,wecken::V,bixwe hesandin,boktit
6995,wecken::V,bixwe hesandin,rávkat
6996,wecken::V,bixwe hesandin,cuvnâđ
6997,wecken::V,bixwe hesandin,counnâd
6998,wecken::V,bixwe hesandin,цо̄ввнэ
6999,zeigen::V,şanîdan,vuesiehtidh
7000,zeigen::V,şanîdan,vuosedit
7001,zeigen::V,şanîdan,giejgget
7002,zeigen::V,şanîdan,čájehit
7003,zeigen::V,şanîdan,čäittiđ
7004,zeigen::V,şanîdan,čujottiđ
7005,zeigen::V,şanîdan,čuäi´ted
7006,zeigen::V,şanîdan,вӯзьхе
7007,führen::V,raber kirin,steeredh
7008,führen::V,raber kirin,doalvvot
7009,führen::V,raber kirin,láidet
7010,führen::V,raber kirin,jođettiđ
7011,führen::V,raber kirin,jåå´đted
7012,führen::V,raber kirin,выгкэ
7013,lehren::V,hîn kirin,ööhpehtidh
7014,lehren::V,hîn kirin,åhpadit
7015,lehren::V,hîn kirin,oahpahit
7016,lehren::V,hîn kirin,máttááttiđ
7017,lehren::V,hîn kirin,mätt'ted
7018,lehren::V,hîn kirin,vuä´ppsted
7019,lehren::V,hîn kirin,ма̄тҍха
7020,unterrichten::V,ders dan,ööhpehtidh
7021,unterrichten::V,ders dan,lågådit
7022,unterrichten::V,ders dan,åhpadit
7023,unterrichten::V,ders dan,oahpahit
7024,unterrichten::V,ders dan,škovliđ
7025,unterrichten::V,ders dan,máttááttiđ
7026,unterrichten::V,ders dan,mätt'ted
7027,unterrichten::V,ders dan,vuä´ppsted
7028,unterrichten::V,ders dan,ма̄тҍха
7029,aufziehen::V,mesinkirin,eeledh
7030,aufziehen::V,mesinkirin,bajedit
7031,aufziehen::V,mesinkirin,biebmat
7032,aufziehen::V,mesinkirin,pajaskeessiđ
7033,aufziehen::V,mesinkirin,šoddâdiđ
7034,aufziehen::V,mesinkirin,šõddeed
7035,aufziehen::V,mesinkirin,peâm'mad
7036,aufziehen::V,mesinkirin,вуэпьсе
7037,leiten::V,rêberî kirin,lijrehtidh
7038,leiten::V,rêberî kirin,lájddit
7039,leiten::V,rêberî kirin,oatsodit
7040,leiten::V,rêberî kirin,jođihit
7041,leiten::V,rêberî kirin,stivriđ
7042,leiten::V,rêberî kirin,hovdiđ
7043,leiten::V,rêberî kirin,jåå´đted
7044,leiten::V,rêberî kirin,выгкэ
7045,leiten::V,rêberî kirin,вӯййкье
7046,antreiben::V,bezandin,eadtjoestidh
7047,antreiben::V,bezandin,hasodit
7048,antreiben::V,bezandin,hállsjedit
7049,antreiben::V,bezandin,gevret
7050,antreiben::V,bezandin,rássat
7051,antreiben::V,bezandin,kušottiđ
7052,antreiben::V,bezandin,huá'puttiđ
7053,antreiben::V,bezandin,rääskted
7054,antreiben::V,bezandin,hõškkled
7055,antreiben::V,bezandin,ёадҌхе
7056,lassen::V,berdan,baajedh
7057,lassen::V,berdan,-ahttet
7058,lassen::V,berdan,diktit
7059,lassen::V,berdan,-ttiđ
7060,lassen::V,berdan,ä´n
7061,lassen::V,berdan,па̄ххкэ
7062,lassen::V,hiştin,baajedh
7063,lassen::V,hiştin,-ahttet
7064,lassen::V,hiştin,diktit
7065,lassen::V,hiştin,-ttiđ
7066,lassen::V,hiştin,ä´n
7067,lassen::V,hiştin,па̄ххкэ
7068,einladen::V,dawet kirin,bööredh
7069,einladen::V,dawet kirin,bivddit
7070,einladen::V,dawet kirin,gåhttjot
7071,einladen::V,dawet kirin,bovdet
7072,einladen::V,dawet kirin,koččođ
7073,einladen::V,dawet kirin,kåččad
7074,einladen::V,dawet kirin,коаххче
7075,vereinigen::V,bi yek kirin,iktedidh
7076,vereinigen::V,bi yek kirin,aktidit
7077,vereinigen::V,bi yek kirin,ovttastahttit
7078,vereinigen::V,bi yek kirin,o'vtâstittiđ
7079,vereinigen::V,bi yek kirin,õhtteed
7080,vereinigen::V,bi yek kirin,э̄хтхэ
7081,besuchen::V,mêvan bûn,åahpodh
7082,besuchen::V,mêvan bûn,goevlelidh
7083,besuchen::V,mêvan bûn,guossit
7084,besuchen::V,mêvan bûn,gal'let
7085,besuchen::V,mêvan bûn,fitnat
7086,besuchen::V,mêvan bûn,kolliđ
7087,besuchen::V,mêvan bûn,kõ´ll'jed
7088,besuchen::V,mêvan bûn,по̄дтлэ
7089,besuchen::V,mêvan bûn,во̄тэдтэ
7090,besuchen::V,mêvan bûn,во̄а̄ррдэ
7091,treffen::V,rast hatin,dieviedidh
7092,treffen::V,rast hatin,iejvvit
7093,treffen::V,rast hatin,deaivat
7094,treffen::V,rast hatin,staaviđ
7095,treffen::V,rast hatin,teividiđ
7096,treffen::V,rast hatin,o´ddjõõttâd
7097,treffen::V,rast hatin,вуэсстлэ
7098,sich versammeln::V,li hev çivîn,gaavnedidh
7099,sich versammeln::V,li hev çivîn,tjoaggut
7100,sich versammeln::V,li hev çivîn,čoahkkanit
7101,sich versammeln::V,li hev çivîn,čokkâniđ
7102,sich versammeln::V,li hev çivîn,nurâdâttâđ
7103,sich versammeln::V,li hev çivîn,noorõõttâd
7104,sich versammeln::V,li hev çivîn,вӯллклэ
7105,spielen::V,listin,rïdtjedh
7106,spielen::V,listin,lustedalledh
7107,spielen::V,listin,ståhkat
7108,spielen::V,listin,stuvssit
7109,spielen::V,listin,speallat
7110,spielen::V,listin,le'ihâšiđ
7111,spielen::V,listin,siõrrâd
7112,spielen::V,listin,speâllad
7113,spielen::V,listin,сӣррэ
7114,singen::V,stran,laavlodh
7115,singen::V,stran,lávllot
7116,singen::V,stran,lávlut
7117,singen::V,stran,lávluđ
7118,singen::V,stran,läullad
7119,singen::V,stran,ла̄ввлэ
7120,tanzen::V,reqisîn,daanhtsodh
7121,tanzen::V,reqisîn,dánssat
7122,tanzen::V,reqisîn,gærssulit
7123,tanzen::V,reqisîn,dánset
7124,tanzen::V,reqisîn,tánssáđ
7125,tanzen::V,reqisîn,ta´nssjed
7126,tanzen::V,reqisîn,pleäs'sjed
7127,tanzen::V,reqisîn,нюччке
7128,tanzen::V,reqisîn,пляссъе
7129,sich trennen::V,hew berdan,jååkedidh
7130,sich trennen::V,hew berdan,sirrat
7131,sich trennen::V,hew berdan,sirádit
7132,sich trennen::V,hew berdan,earránit
7133,sich trennen::V,hew berdan,ratkuđ
7134,sich trennen::V,hew berdan,rätkkjed
7135,sich trennen::V,hew berdan,кӯдтъе
7136,verlassen::V,tanê hişt,laehpedh
7137,verlassen::V,tanê hişt,guodet
7138,verlassen::V,tanê hişt,guođđit
7139,verlassen::V,tanê hişt,hilgođ
7140,verlassen::V,tanê hişt,kyeđđiđ
7141,verlassen::V,tanê hişt,kue´đđed
7142,verlassen::V,tanê hişt,сӯһпъе
7143,verlassen::V,bêkes,laehpedh
7144,verlassen::V,bêkes,guodet
7145,verlassen::V,bêkes,guođđit
7146,verlassen::V,bêkes,hilgođ
7147,verlassen::V,bêkes,kyeđđiđ
7148,verlassen::V,bêkes,kue´đđed
7149,verlassen::V,bêkes,сӯһпъе
7150,retten::V,rihakirin,gorredidh
7151,retten::V,rihakirin,gádjot
7152,retten::V,rihakirin,gádjut
7153,retten::V,rihakirin,kááijuđ
7154,retten::V,rihakirin,piä'luštiđ
7155,retten::V,rihakirin,ka´jjeed
7156,retten::V,rihakirin,вуаннче
7157,bewachen::V,raçavkirin,geehtedh
7158,bewachen::V,raçavkirin,váktit
7159,bewachen::V,raçavkirin,fáktet
7160,bewachen::V,raçavkirin,vahtiđ
7161,bewachen::V,raçavkirin,värddjed
7162,bewachen::V,raçavkirin,va´httjed
7163,bewachen::V,raçavkirin,пынне
7164,bewachen::V,raçavkirin,ка̄рвуллэ
7165,schützen::V,hemet kirin,vaarjelidh
7166,schützen::V,hemet kirin,suoddjit
7167,schützen::V,hemet kirin,suodjalit
7168,schützen::V,hemet kirin,suddjet
7169,schützen::V,hemet kirin,varjâliđ
7170,schützen::V,hemet kirin,suâided
7171,schützen::V,hemet kirin,varjjled
7172,schützen::V,hemet kirin,пынне
7173,verteidigen::V,paraztin,vaarjelidh
7174,verteidigen::V,paraztin,bælostit
7175,verteidigen::V,paraztin,bealuštit
7176,verteidigen::V,paraztin,čuollat
7177,verteidigen::V,paraztin,piä'luštiđ
7178,verteidigen::V,paraztin,peälšted
7179,verteidigen::V,paraztin,пэ̄лль мэ̄ннэ
7180,sich schlagen::V,li hev bezîn,dåarodh
7181,sich schlagen::V,li hev bezîn,tjoelestidh
7182,sich schlagen::V,li hev bezîn,doarrot
7183,sich schlagen::V,li hev bezîn,doarrut
7184,sich schlagen::V,li hev bezîn,tuárruđ
7185,sich schlagen::V,li hev bezîn,tuärrad
7186,sich schlagen::V,li hev bezîn,туаррэ
7187,schießen::V,agir kirin,vuetjedh
7188,schießen::V,agir kirin,skööhtedh
7189,schießen::V,agir kirin,vuohtjet
7190,schießen::V,agir kirin,báhčit
7191,schießen::V,agir kirin,pääččiđ
7192,schießen::V,agir kirin,pää´ččed
7193,schießen::V,agir kirin,ря̄хшкхэ
7194,siegen::V,biser ketin,vïtnedh
7195,siegen::V,biser ketin,vuojttet
7196,siegen::V,biser ketin,vuoitit
7197,siegen::V,biser ketin,vyei'ttiđ
7198,siegen::V,biser ketin,vuei´tted
7199,siegen::V,biser ketin,вуэйхьтэ
7200,ärgern::V,xeyirandin,måarahtehtedh
7201,ärgern::V,xeyirandin,suhttadit
7202,ärgern::V,xeyirandin,hárdit
7203,ärgern::V,xeyirandin,piä'ṿuttiđ
7204,ärgern::V,xeyirandin,âsseed
7205,ärgern::V,xeyirandin,се̄нтхэ
7206,schlagen::V,lêdan,håasedh
7207,schlagen::V,lêdan,laekedh
7208,schlagen::V,lêdan,tsábbmet
7209,schlagen::V,lêdan,tjassket
7210,schlagen::V,lêdan,huškut
7211,schlagen::V,lêdan,časkeđ
7212,schlagen::V,lêdan,čâ´cǩǩed
7213,schlagen::V,lêdan,та̄гкэ
7214,schlagen::V,lêdan,ва̄сстэ
7215,schlagen::V,lêxistin,håasedh
7216,schlagen::V,lêxistin,laekedh
7217,schlagen::V,lêxistin,tsábbmet
7218,schlagen::V,lêxistin,tjassket
7219,schlagen::V,lêxistin,huškut
7220,schlagen::V,lêxistin,časkeđ
7221,schlagen::V,lêxistin,čâ´cǩǩed
7222,schlagen::V,lêxistin,та̄гкэ
7223,schlagen::V,lêxistin,ва̄сстэ
7224,treten::V,têlekirin,tjïektjedh
7225,treten::V,têlekirin,tjiektjat
7226,treten::V,têlekirin,čiekčat
7227,treten::V,têlekirin,čieh'čâđ
7228,treten::V,têlekirin,tanccâđ
7229,treten::V,têlekirin,tanccâd
7230,treten::V,têlekirin,то̄ппцэ
7231,stechen::V,têrekirin,baskedh
7232,stechen::V,têrekirin,tjuoggit
7233,stechen::V,têrekirin,čuoggut
7234,stechen::V,têrekirin,čuog'giđ
7235,stechen::V,têrekirin,čuõ´ǧ'ǧeed
7236,stechen::V,têrekirin,чо̄ххкэ
7237,stoßen::V,lêketin,nehkiehtidh
7238,stoßen::V,lêketin,nårddådit
7239,stoßen::V,lêketin,nordadit
7240,stoßen::V,lêketin,nutkâliđ
7241,stoßen::V,lêketin,oi´ǧǧeed
7242,stoßen::V,lêketin,оййкье
7243,stoßen::V,lêketin,тоалкъе
7244,stehlen::V,dizîn,sualadidh
7245,stehlen::V,dizîn,suoládit
7246,stehlen::V,dizîn,suoládit
7247,stehlen::V,dizîn,suá'ládiđ
7248,stehlen::V,dizîn,suâleed
7249,stehlen::V,dizîn,суэлнэ
7250,stehlen::V,dizî birin,sualadidh
7251,stehlen::V,dizî birin,suoládit
7252,stehlen::V,dizî birin,suoládit
7253,stehlen::V,dizî birin,suá'ládiđ
7254,stehlen::V,dizî birin,suâleed
7255,stehlen::V,dizî birin,суэлнэ
7256,stören::V,aciz kirin,stööredh
7257,stören::V,aciz kirin,hearaldehtedh
7258,stören::V,aciz kirin,massit
7259,stören::V,aciz kirin,sjuddit
7260,stören::V,aciz kirin,heađuštit
7261,stören::V,aciz kirin,hettiđ
7262,stören::V,aciz kirin,heṃâdiđ
7263,stören::V,aciz kirin,stamlded
7264,stören::V,aciz kirin,вӣршэ
7265,stören::V,aciz kirin,е̄кхэллэ
7266,belästigen::V,li tela yeki ketin,vaejviestidh
7267,belästigen::V,li tela yeki ketin,vájvedit
7268,belästigen::V,li tela yeki ketin,muodástuhttet
7269,belästigen::V,li tela yeki ketin,váivvidit
