,Concept_ID,hr,lv
2310,sausen::V,juriti,drāzt
2311,sausen::V,juriti,brāzties
2312,rennen::V,trčati,котӧртны
2313,rennen::V,trčati,skriet
2314,springen::V,skakati,чеччавны
2315,springen::V,skakati,lēkt
2316,klettern::V,popeti se,кышасьны
2317,klettern::V,popeti se,кавшасьны
2318,klettern::V,popeti se,kāpt
2319,klettern::V,popeti se,rāpties
2320,klettern::V,penjati se,кышасьны
2321,klettern::V,penjati se,кавшасьны
2322,klettern::V,penjati se,kāpt
2323,klettern::V,penjati se,rāpties
2324,schaukeln::V,ljuljati se,гычасьны
2325,schaukeln::V,ljuljati se,šūpoties
2326,schaukeln::V,ljuljati se,zvalstīties
2327,kriechen::V,puzati,кыссьыны
2328,kriechen::V,puzati,līst
2329,kriechen::V,puzati,rāpot
2330,kriechen::V,gmizati,кыссьыны
2331,kriechen::V,gmizati,līst
2332,kriechen::V,gmizati,rāpot
2333,schwimmen::V,plivati,уявны
2334,schwimmen::V,plivati,peldēt
2335,tauchen::V,roniti,сунавны
2336,tauchen::V,roniti,gremdēties
2337,tauchen::V,gnjuriti,сунавны
2338,tauchen::V,gnjuriti,gremdēties
2339,rudern::V,veslati,пелысасьны
2340,rudern::V,veslati,airēt
2341,rudern::V,veslati,irties
2342,fahren::V,voziti se,мунны
2343,fahren::V,voziti se,braukt
2344,fliegen::V,letjeti,лэбны
2345,fliegen::V,letjeti,lidot
2346,fliegen::V,letjeti,laisties
2347,fliegen::V,lijetati,лэбны
2348,fliegen::V,lijetati,lidot
2349,fliegen::V,lijetati,laisties
2350,gehen::V,ići,мyнны
2351,gehen::V,ići,iet
2352,weggehen::V,otići,мунавны
2353,weggehen::V,otići,aiziet
2354,abfahren::V,krenuti,мӧдӧдчыны
2355,abfahren::V,krenuti,atiet
2356,abfahren::V,krenuti,aizbraukt
2357,abfahren::V,otputovati,мӧдӧдчыны
2358,abfahren::V,otputovati,atiet
2359,abfahren::V,otputovati,aizbraukt
2360,anhalten::V,stati,джӧмдыны
2361,anhalten::V,stati,apstāties
2362,anhalten::V,zaustaviti,джӧмдыны
2363,anhalten::V,zaustaviti,apstāties
2364,hineingehen::V,ulaziti,пырны
2365,hineingehen::V,ulaziti,ieiet
2366,eintreten::V,ući,пырны
2367,eintreten::V,ući,ienākt
2368,kommen::V,doći,воны
2369,kommen::V,doći,локны
2370,kommen::V,doći,nākt
2371,ankommen::V,stići,воны
2372,ankommen::V,stići,локны
2373,ankommen::V,stići,nonākt
2374,ankommen::V,stići,ierasties
2375,zurückkommen::V,vratiti se,косны
2376,zurückkommen::V,vratiti se,бергӧдчыны
2377,zurückkommen::V,vratiti se,atgriezties
2378,zurückkommen::V,povratiti se,косны
2379,zurückkommen::V,povratiti se,бергӧдчыны
2380,zurückkommen::V,povratiti se,atgriezties
2381,bleiben::V,ostati,кольны
2382,bleiben::V,ostati,palikt
2383,warten::V,čekati,виччысьны
2384,warten::V,čekati,gaidīt
2385,erwarten::V,očekivati,виччысьны
2386,erwarten::V,očekivati,sagaidīt
2387,suchen::V,tražiti,корсьны
2388,suchen::V,tražiti,meklēt
2389,finden::V,naći,казявны
2390,finden::V,naći,rast
2391,finden::V,naći,atrast
2392,versuchen::V,pokušati,заводитчывны
2393,versuchen::V,pokušati,mēģināt
2394,vorbereiten::V,spremiti,дасьтыны
2395,vorbereiten::V,spremiti,gatavot
2396,vorbereiten::V,spremiti,sagatavot
2397,vorbereiten::V,pripremiti,дасьтыны
2398,vorbereiten::V,pripremiti,gatavot
2399,vorbereiten::V,pripremiti,sagatavot
2400,lieben::V,voljeti,радейтны
2401,lieben::V,voljeti,mīlēt
2402,mögen::V,voljeti,радейтны
2403,mögen::V,voljeti,gribēties
2404,lachen::V,smijati se,серавны
2405,lachen::V,smijati se,серавлыны
2406,lachen::V,smijati se,smiet
2407,lachen::V,smijati se,smieties
2408,rühren::V,taknuti,нормӧдны
2409,rühren::V,taknuti,aizgrābt
2410,weinen::V,plakati,бӧрдны
2411,weinen::V,plakati,raudāt
2412,schimpfen::V,psovati,видчыны
2413,schimpfen::V,psovati,rāties
2414,schimpfen::V,psovati,lamāties
2415,sich ärgern::V,ljutiti se,скӧравны
2416,sich ärgern::V,ljutiti se,īgt
2417,sich ärgern::V,ljutiti se,pukoties
2418,sich ärgern::V,ljutiti se,dusmoties
2419,sich fürchten::V,bojati se,повны
2420,sich fürchten::V,bojati se,bīties
2421,sich fürchten::V,bojati se,baidīties
2422,fürchten::V,bojati se,повны
2423,fürchten::V,bojati se,baidīties no
2424,fliehen::V,pobjeći,пышйыны
2425,fliehen::V,pobjeći,bēgt
2426,flüchten::V,utjeći,пышйыны
2427,flüchten::V,utjeći,aizbēgt
2428,sehen::V,vidjeti,аддзыны
2429,sehen::V,vidjeti,redzēt
2430,anschauen::V,ogledati,видзӧдны
2431,anschauen::V,ogledati,paraudzīties
2432,ansehen::V,gledati,видзӧдны
2433,ansehen::V,gledati,aplūkot
2434,hören::V,čuti,кывны
2435,hören::V,čuti,dzirdēt
2436,zuhören::V,slušati,кывзыны
2437,zuhören::V,slušati,klausīties
2438,probieren::V,probati,видлыны
2439,probieren::V,probati,nogaršot
2440,riechen::V,osjećati miris,чушкыны
2441,riechen::V,osjećati miris,ost
2442,riechen::V,osjećati miris,ostīt
2443,fühlen::V,osjećati,вежӧртны
2444,fühlen::V,osjećati,гӧгӧрвоны
2445,fühlen::V,osjećati,just
2446,fühlen::V,osjećati,izjust
2447,scheinen::V,činiti se,кажитчыны
2448,scheinen::V,činiti se,šķist
2449,scheinen::V,činiti se,likties
2450,zu sehen sein::V,biti vidljiv,тыдавны
2451,zu sehen sein::V,biti vidljiv,parādīties
2452,vernehmen::V,saznati,кывны
2453,vernehmen::V,saznati,saklausīt
2454,frieren::V,zima je,кынмыны
2455,frieren::V,zima je,salt
2456,tun::V,raditi,керны
2457,tun::V,raditi,darīt
2458,können::V,moći,кужны
2459,können::V,moći,prast
2460,wollen::V,htjeti,кӧсйыны
2461,wollen::V,htjeti,gribēt
2462,anfangen::V,početi,заводитны
2463,anfangen::V,početi,пондыны
2464,anfangen::V,početi,sākt
2465,anfangen::V,početi,iesākt
2466,beenden::V,svršiti,помавны
2467,beenden::V,svršiti,beigt
2468,beenden::V,svršiti,pabeigt
2469,beenden::V,dovršiti,помавны
2470,beenden::V,dovršiti,beigt
2471,beenden::V,dovršiti,pabeigt
2472,aufhören::V,prestati,дугӧдны
2473,aufhören::V,prestati,pārtraukt
2474,gelingen::V,uspjeti,артмыны
2475,gelingen::V,uspjeti,izdoties
2476,geraten::V,desiti se,сюрны
2477,geraten::V,desiti se,веськавны
2478,geraten::V,desiti se,veikties
2479,öffnen::V,otvoriti,восьтыны
2480,öffnen::V,otvoriti,atvērt
2481,öffnen::V,otvoriti,attaisīt
2482,schließen::V,zatvoriti,пӧдлавны
2483,schließen::V,zatvoriti,slēgt
2484,schließen::V,zatvoriti,aizvērt
2485,schließen::V,zatvoriti,aiztaisīt
2486,stellen::V,metnuti,сувтӧдны
2487,stellen::V,metnuti,likt
2488,stellen::V,metnuti,nolikt
2489,stellen::V,postaviti,сувтӧдны
2490,stellen::V,postaviti,likt
2491,stellen::V,postaviti,nolikt
2492,setzen::V,posaditi,пуксьӧдны
2493,setzen::V,posaditi,sēdināt
2494,legen::V,polagati,пуктыны
2495,legen::V,polagati,likt
2496,berühren::V,doticati,вӧрзьӧдны
2497,berühren::V,doticati,инмӧдчывны
2498,berühren::V,doticati,skart
2499,berühren::V,doticati,aizskart
2500,berühren::V,dodirivati,вӧрзьӧдны
2501,berühren::V,dodirivati,инмӧдчывны
2502,berühren::V,dodirivati,skart
2503,berühren::V,dodirivati,aizskart
2504,verbinden::V,spojiti,йитны
2505,verbinden::V,spojiti,saistīt
2506,verbinden::V,spojiti,savienot
2507,verbinden::V,zavezati,йитны
2508,verbinden::V,zavezati,saistīt
2509,verbinden::V,zavezati,savienot
2510,bedecken::V,pokriti,вевттьыны
2511,bedecken::V,pokriti,apsegt
2512,bedecken::V,pokriti,pārsegt
2513,aufhängen::V,objesiti,ӧшӧдны
2514,aufhängen::V,objesiti,джагӧдны
2515,aufhängen::V,objesiti,uzkārt
2516,anzünden::V,upaliti,ӧзтыны
2517,anzünden::V,upaliti,aizdegt
2518,anzünden::V,upaliti,aizdedzināt
2519,anzünden::V,zapaliti,ӧзтыны
2520,anzünden::V,zapaliti,aizdegt
2521,anzünden::V,zapaliti,aizdedzināt
2522,aufheben::V,podići,чеччӧдны
2523,aufheben::V,podići,сувтӧдны
2524,aufheben::V,podići,pacelt
2525,aufheben::V,podignuti,чеччӧдны
2526,aufheben::V,podignuti,сувтӧдны
2527,aufheben::V,podignuti,pacelt
2528,zurücklassen::V,ostaviti,кольны
2529,zurücklassen::V,ostaviti,atstāt
2530,zurücklassen::V,pustiti natrag,кольны
2531,zurücklassen::V,pustiti natrag,atstāt
2532,verlieren::V,izgubiti,воштыны
2533,verlieren::V,izgubiti,zaudēt
2534,verlieren::V,izgubiti,pazaudēt
2535,fallen lassen::V,ispustiti,уськӧдны
2536,fallen lassen::V,ispustiti,nomest
2537,machen::V,uraditi,вӧчны
2538,machen::V,uraditi,лӧсьӧдны
2539,machen::V,uraditi,darīt
2540,machen::V,načiniti,вӧчны
2541,machen::V,načiniti,лӧсьӧдны
2542,machen::V,načiniti,darīt
2543,machen::V,napraviti,вӧчны
2544,machen::V,napraviti,лӧсьӧдны
2545,machen::V,napraviti,darīt
2546,herstellen::V,proizvesti,лӧсьӧдны
2547,herstellen::V,proizvesti,ražot
2548,herstellen::V,proizvesti,izgatavot
2549,bauen::V,graditi,лэптыны
2550,bauen::V,graditi,celt
2551,bauen::V,graditi,būvēt
2552,reparieren::V,popraviti,дзоньтавны
2553,reparieren::V,popraviti,labot
2554,reparieren::V,popraviti,remontēt
2555,verbessern::V,poboljšati,бурмӧдны
2556,verbessern::V,poboljšati,labot
2557,verbessern::V,poboljšati,izlabot
2558,ändern::V,promijeniti,вежны
2559,ändern::V,promijeniti,mainīt
2560,graben::V,kopati,кодйыны
2561,graben::V,kopati,rakt
2562,graben::V,kopkati,кодйыны
2563,graben::V,kopkati,rakt
2564,beugen::V,saviti,куснявны
2565,beugen::V,saviti,liekt
2566,biegen::V,saviti,куснявны
2567,biegen::V,saviti,liekt
2568,biegen::V,sagnuti,куснявны
2569,biegen::V,sagnuti,liekt
2570,drehen::V,vrtjeti,бергӧдлыны
2571,drehen::V,vrtjeti,griezt
2572,wenden::V,obrnuti,бергӧдны
2573,wenden::V,obrnuti,apgriezt
2574,umdrehen::V,okrenuti,бергӧдны
2575,umdrehen::V,okrenuti,apgriezt
2576,umdrehen::V,prevŕnuti,бергӧдны
2577,umdrehen::V,prevŕnuti,apgriezt
2578,heben::V,dizati,лэптыны
2579,heben::V,dizati,celt
2580,heben::V,dizati,cilāt
2581,heben::V,dizati,pacelt
2582,hochheben::V,dignuti,кыпӧдны
2583,hochheben::V,dignuti,pacelt
2584,ergreifen::V,uhvatiti,кутны
2585,ergreifen::V,uhvatiti,paķert
2586,ergreifen::V,uhvatiti,satvert
2587,ergreifen::V,prihvatiti,кутны
2588,ergreifen::V,prihvatiti,paķert
2589,ergreifen::V,prihvatiti,satvert
2590,halten::V,držati,кутны
2591,halten::V,držati,turēt
2592,halten::V,držati,saturēt
2593,drücken::V,pritiskivati,личкыны
2594,drücken::V,pritiskivati,топӧдны
2595,drücken::V,pritiskivati,spiest
2596,schieben::V,gurati,ӧтдортны
2597,schieben::V,gurati,йӧткыштны
2598,schieben::V,gurati,stumt
2599,kratzen::V,česati,гуджӧдны
2600,kratzen::V,česati,kasīt
2601,kratzen::V,česati,skrāpēt
2602,kratzen::V,grepsti,гуджӧдны
2603,kratzen::V,grepsti,kasīt
2604,kratzen::V,grepsti,skrāpēt
2605,lecken::V,lizati,нювны
2606,lecken::V,lizati,lakt
2607,lecken::V,lizati,laizīt
2608,beißen::V,ujesti,курччыны
2609,beißen::V,ujesti,kost
2610,beißen::V,gristi,курччыны
2611,beißen::V,gristi,kost
2612,abreißen::V,otkinuti,орӧдны
2613,abreißen::V,otkinuti,atraut
2614,abreißen::V,otkinuti,atplēst
2615,abschneiden::V,odrezati,вундавны
2616,abschneiden::V,odrezati,nogriezt
2617,binden::V,vezati,гӧрддзавны
2618,binden::V,vezati,кӧртавны
2619,binden::V,vezati,siet
2620,binden::V,vezati,aptīt
2621,stecken::V,turiti,сюйны
2622,stecken::V,turiti,bāzt
2623,stecken::V,turiti,spraust
2624,brechen::V,slomiti,чегны
2625,brechen::V,slomiti,lauzt
2626,brechen::V,slomiti,lauzīt
2627,klopfen::V,lupati,камгыны
2628,klopfen::V,lupati,klauvēt
2629,klopfen::V,kucati,камгыны
2630,klopfen::V,kucati,klauvēt
2631,hauen::V,tući,нӧйнты
2632,hauen::V,tući,кучкыны
2633,hauen::V,tući,cirst
2634,hauen::V,tući,dauzīt
2635,hauen::V,udarati,нӧйнты
2636,hauen::V,udarati,кучкыны
2637,hauen::V,udarati,cirst
2638,hauen::V,udarati,dauzīt
2639,kleben::V,lijepiti,лемавны
2640,kleben::V,lijepiti,ляскавны
2641,kleben::V,lijepiti,līmēt
2642,kleben::V,lijepiti,lipināt
2643,reiben::V,trti,тільны
2644,reiben::V,trti,зыравны
2645,reiben::V,trti,rīvēt
2646,reiben::V,trti,berzēt
2647,streichen::V,namazati,мавтны
2648,streichen::V,namazati,ziest
2649,streichen::V,namazati,triept
2650,schleifen::V,brusiti,кеслыны
2651,schleifen::V,brusiti,trīt
2652,schleifen::V,brusiti,asināt
2653,schneiden::V,rezati,шырны
2654,schneiden::V,rezati,griezt
2655,schneiden::V,rezati,sagriezt
2656,rütteln::V,drmati,легӧдны
2657,rütteln::V,drmati,катлӧдлыны
2658,rütteln::V,drmati,kratīt
2659,rütteln::V,drmati,purināt
2660,schütteln::V,tresti,тракӧдны
2661,schütteln::V,tresti,kratīt
2662,schwenken::V,mahati,ӧвтны
2663,schwenken::V,mahati,шенасьны
2664,schwenken::V,mahati,vēzēt
2665,schwenken::V,mahati,vēcināt
2666,schütten::V,sipati,кисьтны
2667,schütten::V,sipati,bērt
2668,schütten::V,lijevati,кисьтны
2669,schütten::V,lijevati,bērt
2670,füllen::V,napuniti,тыртны
2671,füllen::V,napuniti,pildīt
2672,füllen::V,napuniti,piepildīt
2673,einwickeln::V,umotati,тубыртны
2674,einwickeln::V,umotati,ietīt
2675,einwickeln::V,zamotati,тубыртны
2676,einwickeln::V,zamotati,ietīt
2677,tragen::V,nositi,нуны
2678,tragen::V,nositi,nest
2679,schleppen::V,tegliti,кыскавны
2680,schleppen::V,tegliti,stiept
2681,schleppen::V,tegliti,staipīt
2682,ziehen::V,vući,кыскыны
2683,ziehen::V,vući,vilkt
2684,aufbewahren::V,čuvati,видзны
2685,aufbewahren::V,čuvati,glabāt
2686,aufbewahren::V,čuvati,uzglabāt
2687,werfen::V,bacati,чӧвтны
2688,werfen::V,bacati,шыбитны
2689,werfen::V,bacati,mest
2690,werfen::V,bacati,sviest
2691,fangen::V,loviti,кутны
2692,fangen::V,loviti,ķert
2693,fangen::V,loviti,uzķert
2694,fangen::V,hvatati,кутны
2695,fangen::V,hvatati,ķert
2696,fangen::V,hvatati,uzķert
2697,packen::V,ščepati,босьтны
2698,packen::V,ščepati,paķert
2699,packen::V,ščepati,satvert
2700,packen::V,zgrabiti,босьтны
2701,packen::V,zgrabiti,paķert
2702,packen::V,zgrabiti,satvert
2703,verstecken::V,sakriti,дзебны
2704,verstecken::V,sakriti,slēpt
2705,verstecken::V,sakriti,noglabāt
2706,teilen::V,podijeliti,юкны
2707,teilen::V,podijeliti,dalīt
2708,schicken::V,slati,ыстыны
2709,schicken::V,slati,sūtīt
2710,schicken::V,slati,atsūtīt
2711,bringen::V,donijeti,вайны
2712,bringen::V,donijeti,atvest
2713,hinzufügen::V,dodati,содтыны
2714,hinzufügen::V,dodati,pievienot
2715,hinzufügen::V,pridati,содтыны
2716,hinzufügen::V,pridati,pievienot
2717,bekommen::V,dobiti,босьтны
2718,bekommen::V,dobiti,dabūt
2719,erhalten::V,primiti,босьтны
2720,erhalten::V,primiti,saņemt
2721,nehmen::V,uzeti,босьтны
2722,nehmen::V,uzeti,ņemt
2723,nehmen::V,uzeti,paņemt
2724,wählen::V,izabrati,бӧрйыны
2725,wählen::V,izabrati,ievēlēt
2726,auswählen::V,odabrati,бӧрйыны
2727,auswählen::V,odabrati,izvēlēt
2728,bewahren::V,sačuvati,видзны
2729,bewahren::V,sačuvati,saglabāt
2730,behindern::V,smetati,конйӧдлыны
2731,behindern::V,smetati,джӧмдӧдны
2732,behindern::V,smetati,kavēt
2733,behindern::V,smetati,aizkavēt
2734,verderben::V,pokvariti,тшыкӧдны
2735,verderben::V,pokvariti,sabojāt
2736,beschädigen::V,oštetiti,тшыкӧдны
2737,beschädigen::V,oštetiti,bojāt
2738,beschädigen::V,oštetiti,maitāt
2739,zerbrechen::V,razbiti,жуглыны
2740,zerbrechen::V,razbiti,salauzt
2741,zerbrechen::V,razbiti,sadauzīt
2742,zerbrechen::V,prelomiti,жуглыны
2743,zerbrechen::V,prelomiti,salauzt
2744,zerbrechen::V,prelomiti,sadauzīt
2745,zerreißen::V,poderati,орӧдны
2746,zerreißen::V,poderati,pārraut
2747,zerreißen::V,rastrgnuti,орӧдны
2748,zerreißen::V,rastrgnuti,pārraut
2749,zerstören::V,razoriti,жугӧдны
2750,zerstören::V,razoriti,кисьтны
2751,zerstören::V,razoriti,косявны
2752,zerstören::V,razoriti,graut
2753,zerstören::V,razoriti,sagraut
2754,zerstören::V,razrušiti,жугӧдны
2755,zerstören::V,razrušiti,кисьтны
2756,zerstören::V,razrušiti,косявны
2757,zerstören::V,razrušiti,graut
2758,zerstören::V,razrušiti,sagraut
2759,verbrennen::V,spaliti,сотны
2760,verbrennen::V,spaliti,сотчыны
2761,verbrennen::V,spaliti,dedzināt
2762,verbrennen::V,spaliti,sadedzināt
2763,verbrennen::V,sagorjeti,сотны
2764,verbrennen::V,sagorjeti,сотчыны
2765,verbrennen::V,sagorjeti,dedzināt
2766,verbrennen::V,sagorjeti,sadedzināt
2767,geben::V,dati,сетны
2768,geben::V,dati,dot
2769,geben::V,dati,padot
2770,reichen::V,pružiti,сетны
2771,reichen::V,pružiti,padot
2772,reichen::V,pružiti,sniegt
2773,schenken::V,darivati,козьнавны
2774,schenken::V,darivati,dāvāt
2775,schenken::V,darivati,dāvināt
2776,versprechen::V,obećati,кыв сетны
2777,versprechen::V,obećati,solīt
2778,versprechen::V,obećati,apsolīt
2779,wünschen::V,željeti,кӧсйыны
2780,wünschen::V,željeti,vēlēt
2781,wünschen::V,željeti,novēlēt
2782,loben::V,hvaliti,ошкыны
2783,loben::V,hvaliti,lielīt
2784,küssen::V,ljubiti,окавны
2785,küssen::V,ljubiti,bučot
2786,küssen::V,ljubiti,skūpstīt
2787,wiegen::V,njihati,гудрӧдлыны
2788,wiegen::V,njihati,šūpot
2789,wiegen::V,ljuljati,гудрӧдлыны
2790,wiegen::V,ljuljati,šūpot
2791,zudecken::V,pokriti,веввттьыны
2792,zudecken::V,pokriti,apklāt
2793,zudecken::V,pokriti,aizsegt
2794,wecken::V,probuditi,садьмӧдны
2795,wecken::V,probuditi,чуксавны
2796,wecken::V,probuditi,modināt
2797,zeigen::V,pokazati,петкӧдлыны
2798,zeigen::V,pokazati,rādīt
2799,führen::V,voditi,нуӧдны
2800,führen::V,voditi,vadīt
2801,lehren::V,učiti,велӧдны
2802,lehren::V,učiti,mācīt
2803,lehren::V,učiti,iemācīt
2804,unterrichten::V,poučiti,велӧдны
2805,unterrichten::V,poučiti,apmācīt
2806,aufziehen::V,uzgajati,быдтыны
2807,aufziehen::V,uzgajati,uzaudzināt
2808,leiten::V,upravljati,веськӧдлыны
2809,leiten::V,upravljati,vadīt
2810,leiten::V,upravljati,pārzināt
2811,antreiben::V,natjeravati,тэрмӧдны
2812,antreiben::V,natjeravati,urdīt
2813,antreiben::V,natjeravati,mudināt
2814,lassen::V,dati,тшӧктыны
2815,lassen::V,dati,ļaut
2816,einladen::V,pozvati,корны
2817,einladen::V,pozvati,ielūgt
2818,einladen::V,pozvati,aicināt
2819,vereinigen::V,ujediniti,ӧтувтны
2820,vereinigen::V,ujediniti,котыртны
2821,vereinigen::V,ujediniti,vienot
2822,vereinigen::V,ujediniti,apvienot
2823,besuchen::V,posjetiti,волыны
2824,besuchen::V,posjetiti,ветлыны
2825,besuchen::V,posjetiti,apciemot
2826,treffen::V,sresti,вочаӧдны
2827,treffen::V,sresti,паныдавны
2828,treffen::V,sresti,satikt
2829,treffen::V,sresti,sastapt
2830,sich versammeln::V,okupiti se,лӧсьӧдчыны
2831,sich versammeln::V,okupiti se,salasīties
2832,sich versammeln::V,okupiti se,sapulcēties
2833,spielen::V,igrati se,ворсны
2834,spielen::V,igrati se,spēlēt
2835,spielen::V,igrati se,spēlēties
2836,singen::V,pjevati,сьывны
2837,singen::V,pjevati,dziedāt
2838,tanzen::V,plesati,йӧктыны
2839,tanzen::V,plesati,diet
2840,tanzen::V,plesati,dejot
2841,tanzen::V,plesati,dancot
2842,sich trennen::V,razići se,торйӧдчыны
2843,sich trennen::V,razići se,šķirties
2844,sich trennen::V,razići se,izšķirties
2845,verlassen::V,ostaviti,эновтны
2846,verlassen::V,ostaviti,atstāt
2847,verlassen::V,napustiti,эновтны
2848,verlassen::V,napustiti,atstāt
2849,retten::V,spasiti,видзны
2850,retten::V,spasiti,мездыны
2851,retten::V,spasiti,glābt
2852,bewachen::V,čuvati,видзны
2853,bewachen::V,čuvati,sargāt
2854,bewachen::V,stražariti,видзны
2855,bewachen::V,stražariti,sargāt
2856,schützen::V,čuvati,видзны
2857,schützen::V,čuvati,pasargāt
2858,schützen::V,čuvati,aizsargāt
2859,verteidigen::V,obraniti,дорйыны
2860,verteidigen::V,obraniti,aizstāvēt
2861,sich schlagen::V,biti se,косясьны
2862,sich schlagen::V,biti se,kauties
2863,sich schlagen::V,biti se,izkauties
2864,sich schlagen::V,udariti se,косясьны
2865,sich schlagen::V,udariti se,kauties
2866,sich schlagen::V,udariti se,izkauties
2867,schießen::V,pucati,лыйны
2868,schießen::V,pucati,šaut
2869,schießen::V,pucati,šaudīt
2870,schießen::V,strijeljati,лыйны
2871,schießen::V,strijeljati,šaut
2872,schießen::V,strijeljati,šaudīt
2873,siegen::V,pobijediti,вермыны
2874,siegen::V,pobijediti,uzvarēt
2875,ärgern::V,ljutiti,лӧгӧдны
2876,ärgern::V,ljutiti,лёкмӧдны
2877,ärgern::V,ljutiti,скӧрмӧдны
2878,ärgern::V,ljutiti,sadusmot
2879,schlagen::V,biti,вартны
2880,schlagen::V,biti,sist
2881,schlagen::V,biti,triekt
2882,schlagen::V,udariti,вартны
2883,schlagen::V,udariti,sist
2884,schlagen::V,udariti,triekt
2885,treten::V,šutnuti,лёгны
2886,treten::V,šutnuti,майкны
2887,treten::V,šutnuti,mīt
2888,treten::V,šutnuti,paspert
2889,stechen::V,ubosti,бышткыны
2890,stechen::V,ubosti,durt
2891,stoßen::V,gurnuti,тойлыны
2892,stoßen::V,gurnuti,йӧткавны
2893,stoßen::V,gurnuti,grūst
2894,stehlen::V,ukrasti,гусявны
2895,stehlen::V,ukrasti,zagt
2896,stören::V,smetati,падмӧдны
2897,stören::V,smetati,traucēt
2898,belästigen::V,smetati,дӧзмӧдны
2899,belästigen::V,smetati,apgrūtināt
2900,belästigen::V,dosaditi,дӧзмӧдны
2901,belästigen::V,dosaditi,apgrūtināt
2902,verbergen::V,skriti,дзебны
2903,verbergen::V,skriti,сайӧдны
2904,verbergen::V,skriti,slēpt
2905,verbergen::V,skriti,paslēpt
2906,täuschen::V,obmanuti,пӧръявны
2907,täuschen::V,obmanuti,ылӧдны
2908,täuschen::V,obmanuti,mānīt
2909,täuschen::V,obmanuti,maldināt
2910,betrügen::V,prevarati,сӧрны
2911,betrügen::V,prevarati,krāpt
2912,betrügen::V,prevarati,apkrāpt
2913,töten::V,ubiti,вины
2914,töten::V,ubiti,nāvēt
2915,töten::V,ubiti,nogalināt
2916,wohnen::V,stanovati,овны
2917,wohnen::V,stanovati,dzīvot
2918,arbeiten::V,raditi,уджавны
2919,arbeiten::V,raditi,strādāt
2920,arbeiten::V,raditi,darboties
2921,sammeln::V,sabrati,чукӧртны
2922,sammeln::V,sabrati,vākt
2923,pflücken::V,ubrati,вотны
2924,pflücken::V,ubrati,ӧктыны
2925,pflücken::V,ubrati,raut
2926,pflücken::V,ubrati,plūkt
2927,jagen::V,loviti,кыйсьыны
2928,jagen::V,loviti,medīt
2929,fischen::V,ribati,чери кыйны
2930,fischen::V,ribati,zvejot
2931,fischen::V,loviti ribu,чери кыйны
2932,fischen::V,loviti ribu,zvejot
2933,fassen::V,uloviti,кутны
2934,fassen::V,uloviti,saķert
2935,hüten::V,pasti,видзны
2936,hüten::V,pasti,йирӧдны
2937,hüten::V,pasti,ganīt
2938,treiben::V,goniti,вӧтлыны
2939,treiben::V,goniti,dzīt
2940,anbinden::V,privezati,домавны
2941,anbinden::V,privezati,piesiet
2942,anbinden::V,privezati,piesaistīt
2943,füttern::V,hraniti,вердны
2944,füttern::V,hraniti,barot
2945,melken::V,musti,лысьтыны
2946,melken::V,musti,slaukt
2947,hacken::V,sjeckati,керавны
2948,hacken::V,sjeckati,kapāt
2949,gießen::V,politi,киськавны
2950,gießen::V,politi,liet
2951,gießen::V,politi,laistīt
2952,reifen::V,sazreti,кисьмыны
2953,reifen::V,sazreti,briest
2954,zubereiten::V,prigotoviti,дасьтыны
2955,zubereiten::V,prigotoviti,taisīt
2956,zubereiten::V,prigotoviti,gatavot
2957,kochen::V,kuhati,пуны
2958,kochen::V,kuhati,vārīt
2959,backen::V,peći,пӧжавны
2960,backen::V,peći,cept
2961,braten::V,peći,пражитны
2962,braten::V,peći,cept
2963,braten::V,peći,cepināt
2964,braten::V,pržiti,пражитны
2965,braten::V,pržiti,cept
2966,braten::V,pržiti,cepināt
2967,umrühren::V,promiješati,сорлавны
2968,umrühren::V,promiješati,maisīt
2969,umrühren::V,promiješati,apmaisīt
2970,stricken::V,plesti,кӧртны
2971,stricken::V,plesti,adīt
2972,nähen::V,šiti,вурны
2973,nähen::V,šiti,šūt
2974,färben::V,obojiti,мичӧдны
2975,färben::V,obojiti,краситны
2976,färben::V,obojiti,krāsot
2977,färben::V,obojiti,nokrāsot
2978,reinigen::V,očistiti,весавны
2979,reinigen::V,očistiti,tīrīt
2980,reinigen::V,očistiti,attīrīt
2981,reinigen::V,počistiti,весавны
2982,reinigen::V,počistiti,tīrīt
2983,reinigen::V,počistiti,attīrīt
2984,waschen::V,prati,мыськыны
2985,waschen::V,prati,mazgāt
2986,abwischen::V,otrti,чышкыны
2987,abwischen::V,otrti,noslaucīt
2988,spülen::V,isprati,пожъявны
2989,spülen::V,isprati,skalot
2990,spülen::V,oplakati,пожъявны
2991,spülen::V,oplakati,skalot
2992,fegen::V,mesti,чышкыны
2993,fegen::V,mesti,slaucīt
2994,fegen::V,pomesti,чышкыны
2995,fegen::V,pomesti,slaucīt
2996,kehren::V,mesti,чышкыны
2997,kehren::V,mesti,mēzt
2998,baden::V,kupati se,купайтчыны
2999,baden::V,kupati se,peldēties
3000,sich waschen::V,umiti se,мыссьыны
3001,sich waschen::V,umiti se,mazgāties
3002,sich waschen::V,prati se,мыссьыны
3003,sich waschen::V,prati se,mazgāties
3004,ausziehen::V,svući,пӧрччӧдны
3005,ausziehen::V,svući,noģērbt
3006,anziehen::V,obući,кӧмавны
3007,anziehen::V,obući,пасьтавны
3008,anziehen::V,obući,uzvilkt
3009,sich anziehen::V,obući se,пасьтасьны
