,Concept_ID,se,ar
4231,hübsch::A,fávrro,جميل
4232,hübsch::A,fávru,جميل
4233,hübsch::A,muččâd,جميل
4234,hübsch::A,mooččâd,جميل
4235,hübsch::A,мо̄джесь,جميل
4236,böse::A,vesties,رديء
4237,böse::A,bahá,رديء
4238,böse::A,bahá,رديء
4239,böse::A,paa,رديء
4240,böse::A,ilbâd,رديء
4241,böse::A,paas,رديء
4242,böse::A,ilbbâd,رديء
4243,böse::A,поасс,رديء
4244,böse::A,кэ̄рряй,رديء
4245,dumm::A,gåffoeh,أبله
4246,dumm::A,gåffoeh,أحمق
4247,dumm::A,jalla,أبله
4248,dumm::A,jalla,أحمق
4249,dumm::A,doavki,أبله
4250,dumm::A,doavki,أحمق
4251,dumm::A,tuhme,أبله
4252,dumm::A,tuhme,أحمق
4253,dumm::A,tu´hmm,أبله
4254,dumm::A,tu´hmm,أحمق
4255,dumm::A,о̄менэш,أبله
4256,dumm::A,о̄менэш,أحمق
4257,dumm::A,то̄ӆӆкхем,أبله
4258,dumm::A,то̄ӆӆкхем,أحمق
4259,faul::A,aeblehts,كسلان
4260,faul::A,lájkke,كسلان
4261,faul::A,láiki,كسلان
4262,faul::A,läški,كسلان
4263,faul::A,lä´šǩǩ,كسلان
4264,faul::A,ла̄шькесь,كسلان
4265,fleißig::A,rudtjege,مجتهد
4266,fleißig::A,vïssjeles,مجتهد
4267,fleißig::A,vissjal,مجتهد
4268,fleißig::A,viššal,مجتهد
4269,fleißig::A,doaimmalaš,مجتهد
4270,fleißig::A,viššâl,مجتهد
4271,fleißig::A,re´ttev,مجتهد
4272,geizig::A,saejkies,بخيل
4273,geizig::A,hánes,بخيل
4274,geizig::A,gáhcci,بخيل
4275,geizig::A,gárži,بخيل
4276,geizig::A,käcci,بخيل
4277,geizig::A,häänis,بخيل
4278,geizig::A,kä´cc,بخيل
4279,geizig::A,сыннҍ,بخيل
4280,geizig::A,скухьпесь,بخيل
4281,klug::A,vihtehks,ذكي
4282,klug::A,vihtehks,عاقل
4283,klug::A,vijses,ذكي
4284,klug::A,vijses,عاقل
4285,klug::A,jiermmá,ذكي
4286,klug::A,jiermmá,عاقل
4287,klug::A,fihtolaš,ذكي
4288,klug::A,fihtolaš,عاقل
4289,klug::A,jiä'rmálâš,ذكي
4290,klug::A,jiä'rmálâš,عاقل
4291,klug::A,hitrai,ذكي
4292,klug::A,hitrai,عاقل
4293,klug::A,то̄ӆӆкэш,ذكي
4294,klug::A,то̄ӆӆкэш,عاقل
4295,klug::A,вӣллвэсь,ذكي
4296,klug::A,вӣллвэсь,عاقل
4297,geschickt::A,tjiehpies,ماهر
4298,geschickt::A,tjiehppe,ماهر
4299,geschickt::A,čeahppi,ماهر
4300,geschickt::A,čeppi,ماهر
4301,geschickt::A,čeä´p'p,ماهر
4302,geschickt::A,чепесь,ماهر
4303,lieb::A,boerehks,عزيز
4304,lieb::A,lådje,عزيز
4305,lieb::A,gieres,عزيز
4306,lieb::A,ráhkis,عزيز
4307,lieb::A,láđis,عزيز
4308,lieb::A,räähis,عزيز
4309,lieb::A,pue´rr,عزيز
4310,lieb::A,rää´ǩǩes,عزيز
4311,lieb::A,мӣлса,عزيز
4312,lustig::A,lustes,مرح
4313,lustig::A,suohtas,مرح
4314,lustig::A,hávski,مرح
4315,lustig::A,hitruu,مرح
4316,lustig::A,iilooš,مرح
4317,lustig::A,hää´sǩ,مرح
4318,lustig::A,viä´s'sel,مرح
4319,lustig::A,руэняс,مرح
4320,sanft::A,lïemkeds,حليم
4321,sanft::A,lines,حليم
4322,sanft::A,lágŋet,حليم
4323,sanft::A,linis,حليم
4324,sanft::A,láđis,حليم
4325,sanft::A,liägus,حليم
4326,sanft::A,pivvâl,حليم
4327,sanft::A,heä´nn,حليم
4328,sanft::A,э̄йвсесь,حليم
4329,krank::A,skïemtje,مريض
4330,krank::A,skibás,مريض
4331,krank::A,buohcci,مريض
4332,krank::A,pyec'cee,مريض
4333,krank::A,puõcci,مريض
4334,krank::A,panntiõrvas,مريض
4335,krank::A,кэ̄бп,مريض
4336,nackt::A,båadtsoeh,عار
4337,nackt::A,rihtso,عار
4338,nackt::A,álás,عار
4339,nackt::A,pie'tittem,عار
4340,nackt::A,piät'táá,عار
4341,nackt::A,päälljas,عار
4342,nackt::A,пефта,عار
4343,nackt::A,па̄льяс,عار
4344,traurig::A,håjnoes,حزين
4345,traurig::A,suohtas,حزين
4346,traurig::A,hådje,حزين
4347,traurig::A,ahkit,حزين
4348,traurig::A,ahheev,حزين
4349,traurig::A,â´ǩǩed,حزين
4350,traurig::A,чуэввесь,حزين
4351,lebendig::A,jielije,حي
4352,lebendig::A,viesso,حي
4353,lebendig::A,ealli,حي
4354,lebendig::A,eeleev,حي
4355,lebendig::A,jie´lli,حي
4356,lebendig::A,е̄лльгденҍ,حي
4357,gut::A,buerie,جيد
4358,gut::A,buorre,جيد
4359,gut::A,buorre,جيد
4360,gut::A,pyeṛi,جيد
4361,gut::A,šiõǥǥ,جيد
4362,gut::A,pue´rr,جيد
4363,gut::A,шувв,جيد
4364,gut::A,пуррь,جيد
4365,schlecht::A,nåake,سيء
4366,schlecht::A,skraape,سيء
4367,schlecht::A,mådtan,سيء
4368,schlecht::A,nievrre,سيء
4369,schlecht::A,headju,سيء
4370,schlecht::A,heittot,سيء
4371,schlecht::A,hyeṇi,سيء
4372,schlecht::A,niev'ri,سيء
4373,schlecht::A,hue´nn,سيء
4374,schlecht::A,нюэссь,سيء
4375,schlecht::A,ню̄э̄зесь,سيء
4376,richtig::A,rïekte,صحيح
4377,richtig::A,duolla,صحيح
4378,richtig::A,rievtes,صحيح
4379,richtig::A,riekta,صحيح
4380,richtig::A,vuoi'gâ,صحيح
4381,richtig::A,vuõiǥâs,صحيح
4382,richtig::A,вӯййк,صحيح
4383,richtig::A,вӯйкэсс,صحيح
4384,schlimm::A,nåake,خبيث
4385,schlimm::A,bahá,خبيث
4386,schlimm::A,vearrái,خبيث
4387,schlimm::A,niev'ri,خبيث
4388,schlimm::A,neu´rr,خبيث
4389,schlimm::A,ню̄э̄зесь,خبيث
4390,wahr::A,saetnies,حق
4391,wahr::A,sádnes,حق
4392,wahr::A,duohta,حق
4393,wahr::A,tuotâ,حق
4394,wahr::A,tuõtt,حق
4395,wahr::A,вӯйкас,حق
4396,alt::A,båeries,قديم
4397,alt::A,oames,قديم
4398,alt::A,boaris,قديم
4399,alt::A,uámis,قديم
4400,alt::A,vuä´mes,قديم
4401,alt::A,вуэммь,قديم
4402,neu::A,orre,جديد
4403,neu::A,ådås,جديد
4404,neu::A,ođas,جديد
4405,neu::A,uuđâs,جديد
4406,neu::A,oođâs,جديد
4407,neu::A,о̄дт,جديد
4408,ehemalig::A,evtebe,سابق
4409,ehemalig::A,åvdep,سابق
4410,ehemalig::A,dološ,سابق
4411,ehemalig::A,oovdiš,سابق
4412,ehemalig::A,tuâl'jõž,سابق
4413,ehemalig::A,туллъя,سابق
4414,ehemalig::A,э̄ввтлэсь,سابق
4415,alt[Lebewesen]::A,voeres,مسن
4416,alt[Lebewesen]::A,vuoras,مسن
4417,alt[Lebewesen]::A,boares,مسن
4418,alt[Lebewesen]::A,vuoras,مسن
4419,alt[Lebewesen]::A,puáris,مسن
4420,alt[Lebewesen]::A,puä´res,مسن
4421,alt[Lebewesen]::A,пуэресь,مسن
4422,jung::A,noere,شاب
4423,jung::A,noere,صغير
4424,jung::A,nuorra,شاب
4425,jung::A,nuorra,صغير
4426,jung::A,nuorra,شاب
4427,jung::A,nuorra,صغير
4428,jung::A,nuoṛâ,شاب
4429,jung::A,nuoṛâ,صغير
4430,jung::A,nuõrr,شاب
4431,jung::A,nuõrr,صغير
4432,jung::A,нӯрр,شاب
4433,jung::A,нӯрр,صغير
4434,arm::A,giefies,فقير
4435,arm::A,hædjo,فقير
4436,arm::A,geafi,فقير
4437,arm::A,kevhi,فقير
4438,arm::A,ǩeeu´h,فقير
4439,arm::A,ва̄йваш,فقير
4440,reich::A,ræjhkoes,غني
4441,reich::A,boanndá,غني
4442,reich::A,rikkis,غني
4443,reich::A,riges,غني
4444,reich::A,ree´ǧǧes,غني
4445,reich::A,ва̄птэк,غني
4446,bekannt::A,åehpies,معلوم
4447,bekannt::A,oahpes,معلوم
4448,bekannt::A,dieđus,معلوم
4449,bekannt::A,uápis,معلوم
4450,bekannt::A,tuubdâs,معلوم
4451,bekannt::A,toobdâs,معلوم
4452,bekannt::A,томтас,معلوم
4453,berühmt::A,byögke,مشهور
4454,berühmt::A,mihtos,مشهور
4455,berühmt::A,beakkán,مشهور
4456,berühmt::A,beakkálmas,مشهور
4457,berühmt::A,mááinuh,مشهور
4458,berühmt::A,peeggâlm,مشهور
4459,berühmt::A,snäätnai,مشهور
4460,berühmt::A,куллъей,مشهور
4461,fremd::A,ammes,أجنبي
4462,fremd::A,amás,أجنبي
4463,fremd::A,vieres,أجنبي
4464,fremd::A,amas,أجنبي
4465,fremd::A,vie'res,أجنبي
4466,fremd::A,puigâ,أجنبي
4467,fremd::A,vee´res,أجنبي
4468,fremd::A,е̄ххк,أجنبي
4469,fremd::A,вӣресь,أجنبي
4470,verschieden::A,ovmese,مختلف
4471,verschieden::A,moattelágásj,مختلف
4472,verschieden::A,iesjgeŋgalágásj,مختلف
4473,verschieden::A,eará,مختلف
4474,verschieden::A,eresláván,مختلف
4475,verschieden::A,jee´res,مختلف
4476,verschieden::A,jee´resnallšem,مختلف
4477,verschieden::A,югке,مختلف
4478,verschieden::A,югкеналшэм,مختلف
4479,nah::A,gietskies,قريب
4480,nah::A,lahka,قريب
4481,nah::A,lagas,قريب
4482,nah::A,a'ldemuš,قريب
4483,nah::A,âlddlõs,قريب
4484,nah::A,альтэсь,قريب
4485,fern::A,gahkese,بعيد
4486,fern::A,guhkken,بعيد
4487,fern::A,gáiddus,بعيد
4488,fern::A,kuhás,بعيد
4489,fern::A,ku´ǩes,بعيد
4490,fern::A,туммплэсь,بعيد
4491,linker::A,gårroeh,يسار
4492,linker::A,gåro,يسار
4493,linker::A,gurut,يسار
4494,linker::A,čižet,يسار
4495,linker::A,či´ǯǯ,يسار
4496,linker::A,чинч,يسار
4497,rechter::A,åelkies,يمين
4498,rechter::A,oalges,يمين
4499,rechter::A,olgeš,يمين
4500,rechter::A,uál'gis,يمين
4501,rechter::A,vuõiǥâs,يمين
4502,rechter::A,вуэлькесь,يمين
4503,anderer::A,jeatjebe,آخر
4504,anderer::A,nubbe,آخر
4505,anderer::A,eará,آخر
4506,anderer::A,nubbi,آخر
4507,anderer::A,nubbe,آخر
4508,anderer::A,nu´bb,آخر
4509,anderer::A,jee´res,آخر
4510,anderer::A,мудта,آخر
4511,anderer::A,е̄ресь,آخر
4512,erster::A,voestes,أول
4513,erster::A,vuostasj,أول
4514,erster::A,vuosttaš,أول
4515,erster::A,vuos'muš,أول
4516,erster::A,vuõs's,أول
4517,erster::A,õõu´dmõs,أول
4518,erster::A,авьтмусс,أول
4519,zweiter::A,mubpie,ثان
4520,zweiter::A,nubbe,ثان
4521,zweiter::A,nubbi,ثان
4522,zweiter::A,nubbe,ثان
4523,zweiter::A,nu´bb,ثان
4524,zweiter::A,ныммьп,ثان
4525,dritter::A,gåalmede,ثالث
4526,dritter::A,goalmát,ثالث
4527,dritter::A,goalmmát,ثالث
4528,dritter::A,kuálmád,ثالث
4529,dritter::A,kuälmad,ثالث
4530,dritter::A,кӯа̄ллмант,ثالث
4531,letzter::A,minngemes,أخير
4532,letzter::A,maŋemus,أخير
4533,letzter::A,maŋimus,أخير
4534,letzter::A,majemuš,أخير
4535,letzter::A,mââi´mõs,أخير
4536,letzter::A,маӈьмусс,أخير
4537,allein::ADV,oktegh,وحده
4538,allein::ADV,oktegimse,وحده
4539,allein::ADV,oktebisnie,وحده
4540,allein::ADV,aktu,وحده
4541,allein::ADV,okto,وحده
4542,allein::ADV,ohtuu,وحده
4543,allein::ADV,õhttu,وحده
4544,allein::ADV,о̄ххтэ,وحده
4545,zusammen::ADV,ektine,معا
4546,zusammen::ADV,ektesne,معا
4547,zusammen::ADV,tjåenghkesne,معا
4548,zusammen::ADV,siegen,معا
4549,zusammen::ADV,oktan,معا
4550,zusammen::ADV,ovttas,معا
4551,zusammen::ADV,čoahkis,معا
4552,zusammen::ADV,oovtâst,معا
4553,zusammen::ADV,õõutsââ´jest,معا
4554,zusammen::ADV,аххтан,معا
4555,zusammen::ADV,эфтэсьт,معا
4556,lange::ADV,guhkiem,مدة طويلة
4557,lange::ADV,guhkev,مدة طويلة
4558,lange::ADV,mælggadav,مدة طويلة
4559,lange::ADV,guhká,مدة طويلة
4560,lange::ADV,kuhe,مدة طويلة
4561,lange::ADV,kuhháá,مدة طويلة
4562,lange::ADV,kuu´ǩǩ,مدة طويلة
4563,lange::ADV,кугкь,مدة طويلة
4564,plötzlich::ADV,faahketji,فجأة
4565,plötzlich::ADV,hæhkkat,فجأة
4566,plötzlich::ADV,fáhkkestaga,فجأة
4567,plötzlich::ADV,fakkist,فجأة
4568,plötzlich::ADV,kruu´ta,فجأة
4569,plötzlich::ADV,а̄йнханна,فجأة
4570,sofort::ADV,dallegh,حالا
4571,sofort::ADV,dallegh,فورا
4572,sofort::ADV,dalá,حالا
4573,sofort::ADV,dalá,فورا
4574,sofort::ADV,dalánagi,حالا
4575,sofort::ADV,dalánagi,فورا
4576,sofort::ADV,dakkavide,حالا
4577,sofort::ADV,dakkavide,فورا
4578,sofort::ADV,dakkaviđe,حالا
4579,sofort::ADV,dakkaviđe,فورا
4580,sofort::ADV,tállán,حالا
4581,sofort::ADV,tállán,فورا
4582,sofort::ADV,naraaz,حالا
4583,sofort::ADV,naraaz,فورا
4584,sofort::ADV,атть,حالا
4585,sofort::ADV,атть,فورا
4586,später::ADV,mænngan ,فيما بعد
4587,später::ADV,maŋŋebut,فيما بعد
4588,später::ADV,maŋŋel,فيما بعد
4589,später::ADV,maŋ̣eláá,فيما بعد
4590,später::ADV,mâ´ŋŋlakast,فيما بعد
4591,später::ADV,маӈӈа,فيما بعد
4592,jetzt::ADV,daelie,الآن
4593,jetzt::ADV,daelie,حاليا
4594,jetzt::ADV,dal,الآن
4595,jetzt::ADV,dal,حاليا
4596,jetzt::ADV,dal,الآن
4597,jetzt::ADV,dal,حاليا
4598,jetzt::ADV,tääl,الآن
4599,jetzt::ADV,tääl,حاليا
4600,jetzt::ADV,ââ´n,الآن
4601,jetzt::ADV,ââ´n,حاليا
4602,jetzt::ADV,атть,الآن
4603,jetzt::ADV,атть,حاليا
4604,heute::ADV,daenbien,اليوم
4605,heute::ADV,uddni,اليوم
4606,heute::ADV,odne,اليوم
4607,heute::ADV,onne,اليوم
4608,heute::ADV,tä´bbe,اليوم
4609,heute::ADV,та̄ррьм,اليوم
4610,morgen::ADV,jirreden,غدا
4611,morgen::ADV,idet,غدا
4612,morgen::ADV,ihttin,غدا
4613,morgen::ADV,itten,غدا
4614,morgen::ADV,jâđđa,غدا
4615,morgen::ADV,янта,غدا
4616,bald::ADV,varke,قريبا
4617,bald::ADV,ruvva,قريبا
4618,bald::ADV,farga,قريبا
4619,bald::ADV,vorgâ,قريبا
4620,bald::ADV,sõrgg,قريبا
4621,bald::ADV,вэхтэнне,قريبا
4622,dann::ADV,die,ثم
4623,dann::ADV,dalloj,ثم
4624,dann::ADV,de,ثم
4625,dann::ADV,te,ثم
4626,dann::ADV,de,ثم
4627,dann::ADV,teä,ثم
4628,dann::ADV,â´tte,ثم
4629,dann::ADV,те,ثم
4630,gestern::ADV,jååktan,أمس
4631,gestern::ADV,jååktan,البارحة
4632,gestern::ADV,iektu,أمس
4633,gestern::ADV,iektu,البارحة
4634,gestern::ADV,ikte,أمس
4635,gestern::ADV,ikte,البارحة
4636,gestern::ADV,jieh't,أمس
4637,gestern::ADV,jieh't,البارحة
4638,gestern::ADV,jåhtta,أمس
4639,gestern::ADV,jåhtta,البارحة
4640,gestern::ADV,яххта,أمس
4641,gestern::ADV,яххта,البارحة
4642,einst::ADV,dejpeli,قديما
4643,einst::ADV,åvdebut,قديما
4644,einst::ADV,áigi,قديما
4645,einst::ADV,dolin,قديما
4646,einst::ADV,tovle,قديما
4647,einst::ADV,tuu´l,قديما
4648,einst::ADV,э̄ххьтэшьт,قديما
4649,damals::ADV,aejkien,حينئذ
4650,damals::ADV,dalloj,حينئذ
4651,damals::ADV,dalle,حينئذ
4652,damals::ADV,talle,حينئذ
4653,damals::ADV,te´l,حينئذ
4654,damals::ADV,teä´l,حينئذ
4655,damals::ADV,танна,حينئذ
4656,danach::ADV,mïnngesne,ثم
4657,danach::ADV,mïnngesne,بعد ذلك
4658,danach::ADV,dan maŋŋela,ثم
4659,danach::ADV,dan maŋŋela,بعد ذلك
4660,danach::ADV,maŋŋil,ثم
4661,danach::ADV,maŋŋil,بعد ذلك
4662,danach::ADV,das maŋŋá,ثم
4663,danach::ADV,das maŋŋá,بعد ذلك
4664,danach::ADV,maŋ̣a,ثم
4665,danach::ADV,maŋ̣a,بعد ذلك
4666,danach::ADV,mâ´ŋŋlest,ثم
4667,danach::ADV,mâ´ŋŋlest,بعد ذلك
4668,danach::ADV,маӈӈа,ثم
4669,danach::ADV,маӈӈа,بعد ذلك
4670,vorher::ADV,aarebi,من قبل
4671,vorher::ADV,aarebi,قبل ذلك
4672,vorher::ADV,åvddål,من قبل
4673,vorher::ADV,åvddål,قبل ذلك
4674,vorher::ADV,árat,من قبل
4675,vorher::ADV,árat,قبل ذلك
4676,vorher::ADV,ovdâl,من قبل
4677,vorher::ADV,ovdâl,قبل ذلك
4678,vorher::ADV,ouddâl,من قبل
4679,vorher::ADV,ouddâl,قبل ذلك
4680,vorher::ADV,а̄йка,من قبل
4681,vorher::ADV,а̄йка,قبل ذلك
4682,zuerst::ADV,voestegh,أولا
4683,zuerst::ADV,álgon,أولا
4684,zuerst::ADV,vuos,أولا
4685,zuerst::ADV,vuohččan,أولا
4686,zuerst::ADV,vuoč'čin,أولا
4687,zuerst::ADV,vuõ´ste,أولا
4688,zuerst::ADV,vuõs'smõõssân,أولا
4689,zuerst::ADV,э̄ввтла,أولا
4690,zuerst::ADV,э̄ввтэль,أولا
4691,einmal::ADV,ikth,مرة
4692,einmal::ADV,akti,مرة
4693,einmal::ADV,okte,مرة
4694,einmal::ADV,ohtii,مرة
4695,einmal::ADV,kojo,مرة
4696,einmal::ADV,måttmešt,مرة
4697,einmal::ADV,э̄фт вэ̄рр,مرة
4698,manchmal::ADV,muvhtene,أحيانا
4699,manchmal::ADV,muhttijn,أحيانا
4700,manchmal::ADV,duolla dálla,أحيانا
4701,manchmal::ADV,muhtumin,أحيانا
4702,manchmal::ADV,kuásnii,أحيانا
4703,manchmal::ADV,måttmešt,أحيانا
4704,manchmal::ADV,kuä´ss-ne,أحيانا
4705,manchmal::ADV,мудта вэ̄р,أحيانا
4706,oft::ADV,daamtaj,كثيرا
4707,oft::ADV,álu,كثيرا
4708,oft::ADV,ábaj,كثيرا
4709,oft::ADV,dájvvá,كثيرا
4710,oft::ADV,dávjá,كثيرا
4711,oft::ADV,távjá,كثيرا
4712,oft::ADV,täujja,كثيرا
4713,oft::ADV,то̄а̄ййв,كثيرا
4714,immer::ADV,iktesth,دائما
4715,immer::ADV,eejnegen,دائما
4716,immer::ADV,agev,دائما
4717,immer::ADV,álo,دائما
4718,immer::ADV,ain,دائما
4719,immer::ADV,ovttuu,دائما
4720,immer::ADV,pâi,دائما
4721,immer::ADV,пай,دائما
4722,niemals::ADV,ij gåessie,لا أبدا
4723,niemals::ADV,ij goassak,لا أبدا
4724,niemals::ADV,ij ihkenis,لا أبدا
4725,niemals::ADV,ii goassege,لا أبدا
4726,niemals::ADV,ij kuás'sin,لا أبدا
4727,niemals::ADV,ij ni kuä´ss,لا أبدا
4728,niemals::ADV,эйй никуэссь,لا أبدا
4729,hier::ADV,daagkoe,هنا
4730,hier::ADV,dála,هنا
4731,hier::ADV,dánna,هنا
4732,hier::ADV,dá,هنا
4733,hier::ADV,dás,هنا
4734,hier::ADV,taa,هنا
4735,hier::ADV,tää,هنا
4736,hier::ADV,ta´ltte,هنا
4737,hier::ADV,тала,هنا
4738,hier::ADV,тэста,هنا
4739,hierhin::ADV,diekie,إلى هنا
4740,hierhin::ADV,dási,إلى هنا
4741,hierhin::ADV,diehki,إلى هنا
4742,hierhin::ADV,deike,إلى هنا
4743,hierhin::ADV,teehi,إلى هنا
4744,hierhin::ADV,tii´ǩ,إلى هنا
4745,hierhin::ADV,тӣге,إلى هنا
4746,von hier::ADV,daebpede,من هنا
4747,von hier::ADV,dássta,من هنا
4748,von hier::ADV,dáppelt,من هنا
4749,von hier::ADV,dáppe,من هنا
4750,von hier::ADV,tástán,من هنا
4751,von hier::ADV,tääiǥ,من هنا
4752,von hier::ADV,tääi´ben,من هنا
4753,von hier::ADV,тэста,من هنا
4754,dort::ADV,dagkoe,هناك
4755,dort::ADV,dale,هناك
4756,dort::ADV,dakko,هناك
4757,dort::ADV,tuo,هناك
4758,dort::ADV,tovben,هناك
4759,dort::ADV,to´ben,هناك
4760,dort::ADV,тёллэ,هناك
4761,dort::ADV,тамьпе,هناك
4762,dorthin::ADV,dahkoe,إلى هناك
4763,dorthin::ADV,dåhku,إلى هناك
4764,dorthin::ADV,dohko,إلى هناك
4765,dorthin::ADV,diehko,إلى هناك
4766,dorthin::ADV,tuohu,إلى هناك
4767,dorthin::ADV,tok,إلى هناك
4768,dorthin::ADV,tok-aa,إلى هناك
4769,dorthin::ADV,то̄гэ,إلى هناك
4770,vorwärts::ADV,fraamme,إلى الأمام
4771,vorwärts::ADV,åvddån,إلى الأمام
4772,vorwärts::ADV,ovddas,إلى الأمام
4773,vorwärts::ADV,oovdâs,إلى الأمام
4774,vorwärts::ADV,ooudâs,إلى الأمام
4775,vorwärts::ADV,ooudårra,إلى الأمام
4776,vorwärts::ADV,эвтэс,إلى الأمام
4777,rückwärts::ADV,mænngese,إلى الوراء
4778,rückwärts::ADV,ruoptobadáj,إلى الوراء
4779,rückwärts::ADV,maŋás,إلى الوراء
4780,rückwärts::ADV,majaskulij,إلى الوراء
4781,rückwärts::ADV,mââjas,إلى الوراء
4782,rückwärts::ADV,mâ´ŋŋla,إلى الوراء
4783,rückwärts::ADV,мо̄а̄з,إلى الوراء
4784,rückwärts::ADV,мо̄а̄ст,إلى الوراء
4785,zurück::ADV,bååstede,عودا
4786,zurück::ADV,bååstede,إلى الخلف
4787,zurück::ADV,ruoptus,عودا
4788,zurück::ADV,ruoptus,إلى الخلف
4789,zurück::ADV,maŋus,عودا
4790,zurück::ADV,maŋus,إلى الخلف
4791,zurück::ADV,ruoktot,عودا
4792,zurück::ADV,ruoktot,إلى الخلف
4793,zurück::ADV,maassâd,عودا
4794,zurück::ADV,maassâd,إلى الخلف
4795,zurück::ADV,vä´st,عودا
4796,zurück::ADV,vä´st,إلى الخلف
4797,zurück::ADV,mååusat,عودا
4798,zurück::ADV,mååusat,إلى الخلف
4799,zurück::ADV,мо̄а̄з,عودا
4800,zurück::ADV,мо̄а̄з,إلى الخلف
4801,zurück::ADV,мо̄а̄ст,عودا
4802,zurück::ADV,мо̄а̄ст,إلى الخلف
4803,unten::ADV,vuelnie,تحت
4804,unten::ADV,vuelnie,في الأسفل
4805,unten::ADV,vuollen,تحت
4806,unten::ADV,vuollen,في الأسفل
4807,unten::ADV,vuollin,تحت
4808,unten::ADV,vuollin,في الأسفل
4809,unten::ADV,vyellin,تحت
4810,unten::ADV,vyellin,في الأسفل
4811,unten::ADV,vue´llen,تحت
4812,unten::ADV,vue´llen,في الأسفل
4813,unten::ADV,вӯлльн,تحت
4814,unten::ADV,вӯлльн,في الأسفل
4815,hinab::ADV,våålese,إلى تحت
4816,hinab::ADV,vuolus,إلى تحت
4817,hinab::ADV,vulos,إلى تحت
4818,hinab::ADV,vuá'lás,إلى تحت
4819,hinab::ADV,vuâlas,إلى تحت
4820,hinab::ADV,валас,إلى تحت
4821,oben::ADV,bijjene,فوق
4822,oben::ADV,bijjene,في الأعلى
4823,oben::ADV,baddjen,فوق
4824,oben::ADV,baddjen,في الأعلى
4825,oben::ADV,badjin,فوق
4826,oben::ADV,badjin,في الأعلى
4827,oben::ADV,paijeen,فوق
4828,oben::ADV,paijeen,في الأعلى
4829,oben::ADV,pâ´jjen,فوق
4830,oben::ADV,pâ´jjen,في الأعلى
4831,oben::ADV,tunââ´lmest,فوق
4832,oben::ADV,tunââ´lmest,في الأعلى
4833,oben::ADV,пайенҍ,فوق
4834,oben::ADV,пайенҍ,في الأعلى
4835,hinauf::ADV,bæjjese,إلى فوق
4836,hinauf::ADV,bæjjese,إلى الأعلى
4837,hinauf::ADV,bajás,إلى فوق
4838,hinauf::ADV,bajás,إلى الأعلى
4839,hinauf::ADV,bajás,إلى فوق
4840,hinauf::ADV,bajás,إلى الأعلى
4841,hinauf::ADV,pajas,إلى فوق
4842,hinauf::ADV,pajas,إلى الأعلى
4843,hinauf::ADV,pââjas,إلى فوق
4844,hinauf::ADV,pââjas,إلى الأعلى
4845,hinauf::ADV,пайяс,إلى فوق
4846,hinauf::ADV,пайяс,إلى الأعلى
4847,überall::ADV,gaajhkene lehkesne,في كل مكان
4848,überall::ADV,juohkka sajen,في كل مكان
4849,überall::ADV,juohke sajis,في كل مكان
4850,überall::ADV,jya'hisaajeest,في كل مكان
4851,überall::ADV,vee´zz,في كل مكان
4852,überall::ADV,pukvee´zz,في كل مكان
4853,überall::ADV,пугквесь,في كل مكان
4854,nicht::ADV,ij,لا
4855,nicht::ADV,ij,لم
4856,nicht::ADV,ij,لا
4857,nicht::ADV,ij,لم
4858,nicht::ADV,ii,لا
4859,nicht::ADV,ii,لم
4860,nicht::ADV,ij,لا
4861,nicht::ADV,ij,لم
4862,nicht::ADV,ij,لا
4863,nicht::ADV,ij,لم
4864,nicht::ADV,эйй,لا
4865,nicht::ADV,эйй,لم
4866,ein wenig::ADV,ånnetje,قليلا
4867,ein wenig::ADV,ahtjetje,قليلا
4868,ein wenig::ADV,binná,قليلا
4869,ein wenig::ADV,veahá,قليلا
4870,ein wenig::ADV,ucánjii,قليلا
4871,ein wenig::ADV,occanj,قليلا
4872,ein wenig::ADV,simmna,قليلا
4873,ein wenig::ADV,сада,قليلا
4874,ein wenig::ADV,садаматта,قليلا
4875,kaum::ADV,jallan,كاد لا
4876,kaum::ADV,vánet,كاد لا
4877,kaum::ADV,báljo,كاد لا
4878,kaum::ADV,illá,كاد لا
4879,kaum::ADV,illvaa,كاد لا
4880,kaum::ADV,мале,كاد لا
4881,kaum::ADV,элэлэ,كاد لا
4882,sehr::ADV,sagk,جدا
4883,sehr::ADV,sagk,كثيرا
4884,sehr::ADV,riek,جدا
4885,sehr::ADV,riek,كثيرا
4886,sehr::ADV,sieldes,جدا
4887,sehr::ADV,sieldes,كثيرا
4888,sehr::ADV,hui,جدا
4889,sehr::ADV,hui,كثيرا
4890,sehr::ADV,ollu,جدا
4891,sehr::ADV,ollu,كثيرا
4892,sehr::ADV,čuuvtij,جدا
4893,sehr::ADV,čuuvtij,كثيرا
4894,sehr::ADV,sami,جدا
4895,sehr::ADV,sami,كثيرا
4896,sehr::ADV,čuu´t,جدا
4897,sehr::ADV,čuu´t,كثيرا
4898,sehr::ADV,пэре,جدا
4899,sehr::ADV,пэре,كثيرا
4900,sehr::ADV,чофта,جدا
4901,sehr::ADV,чофта,كثيرا
4902,so::ADV,numhtie,كذا
4903,so::ADV,numhtie,كذلك
4904,so::ADV,nav,كذا
4905,so::ADV,nav,كذلك
4906,so::ADV,nuov,كذا
4907,so::ADV,nuov,كذلك
4908,so::ADV,nåv,كذا
4909,so::ADV,nåv,كذلك
4910,so::ADV,nu,كذا
4911,so::ADV,nu,كذلك
