,Concept_ID,se,sl
6259,wollen::V,туввэ,hotéti
6260,wollen::V,та̄ххтэ,hotéti
6261,anfangen::V,aelkedh,začéti
6262,anfangen::V,álgadit,začéti
6263,anfangen::V,-goahtet,začéti
6264,anfangen::V,álgit,začéti
6265,anfangen::V,älgiđ,začéti
6266,anfangen::V,a'lgâttiđ,začéti
6267,anfangen::V,aalǥted,začéti
6268,anfangen::V,олкхэ,začéti
6269,anfangen::V,о̄а̄лкхэ,začéti
6270,beenden::V,orrijidh,dokončáti
6271,beenden::V,låhpadit,dokončáti
6272,beenden::V,hiejttet,dokončáti
6273,beenden::V,loahpahit,dokončáti
6274,beenden::V,luoppâđ,dokončáti
6275,beenden::V,looppted,dokončáti
6276,beenden::V,луэппьтэ,dokončáti
6277,aufhören::V,sluvhtedh,prenéhati
6278,aufhören::V,hiejttet,prenéhati
6279,aufhören::V,heaitit,prenéhati
6280,aufhören::V,šluhttet,prenéhati
6281,aufhören::V,joskâđ,prenéhati
6282,aufhören::V,jõskkâd,prenéhati
6283,aufhören::V,puu´tted,prenéhati
6284,aufhören::V,е̄сскэ,prenéhati
6285,gelingen::V,lyhkestidh,uspéti
6286,gelingen::V,lyhkestidh,posréčiti se
6287,gelingen::V,vuorbástuvvat,uspéti
6288,gelingen::V,vuorbástuvvat,posréčiti se
6289,gelingen::V,lihkustuvvat,uspéti
6290,gelingen::V,lihkustuvvat,posréčiti se
6291,gelingen::V,lukkuđ,uspéti
6292,gelingen::V,lukkuđ,posréčiti se
6293,gelingen::V,o´nnsted,uspéti
6294,gelingen::V,o´nnsted,posréčiti se
6295,gelingen::V,выййтэ,uspéti
6296,gelingen::V,выййтэ,posréčiti se
6297,geraten::V,sååjhtedh,obnêsti se
6298,geraten::V,gevvat,obnêsti se
6299,geraten::V,gártat,obnêsti se
6300,geraten::V,šaddat,obnêsti se
6301,geraten::V,latkiitiiđ,obnêsti se
6302,geraten::V,suuijâđ,obnêsti se
6303,geraten::V,šõddâd,obnêsti se
6304,geraten::V,оччтэдтэ,obnêsti se
6305,geraten::V,очендэдтэ,obnêsti se
6306,öffnen::V,rïhpestidh,odpréti
6307,öffnen::V,rahpat,odpréti
6308,öffnen::V,rabádit,odpréti
6309,öffnen::V,rahpat,odpréti
6310,öffnen::V,ávustiđ,odpréti
6311,öffnen::V,čuáv'diđ,odpréti
6312,öffnen::V,riččâd,odpréti
6313,öffnen::V,ää´veed,odpréti
6314,öffnen::V,čåu´dded,odpréti
6315,öffnen::V,а̄вьдэ,odpréti
6316,schließen::V,steegkedh,zapréti
6317,schließen::V,dahppat,zapréti
6318,schließen::V,gokčat,zapréti
6319,schließen::V,kiddiđ,zapréti
6320,schließen::V,toppâđ,zapréti
6321,schließen::V,kä´tted,zapréti
6322,schließen::V,тэ̄ффкэ,zapréti
6323,schließen::V,ка̄ххьтэ,zapréti
6324,stellen::V,bïejedh,postáviti
6325,stellen::V,biejadit,postáviti
6326,stellen::V,bidjat,postáviti
6327,stellen::V,asâttiđ,postáviti
6328,stellen::V,piijjâd,postáviti
6329,stellen::V,cää´ǩǩed,postáviti
6330,stellen::V,пыййе,postáviti
6331,setzen::V,bïejedh,posadíti
6332,setzen::V,biejadit,posadíti
6333,setzen::V,bidjat,posadíti
6334,setzen::V,i'štâttiđ,posadíti
6335,setzen::V,piijjâd,posadíti
6336,setzen::V,пыййе,posadíti
6337,legen::V,bïejedh,položíti
6338,legen::V,biedjat,položíti
6339,legen::V,biejadit,položíti
6340,legen::V,bidjat,položíti
6341,legen::V,asâttiđ,položíti
6342,legen::V,piijjâd,položíti
6343,legen::V,пыййе,položíti
6344,berühren::V,gaajesjidh,dotíkati se
6345,berühren::V,duohttat,dotíkati se
6346,berühren::V,giehtadit,dotíkati se
6347,berühren::V,guoskat,dotíkati se
6348,berühren::V,guoskkahit,dotíkati se
6349,berühren::V,kuos'kâđ,dotíkati se
6350,berühren::V,kuo'skâttiđ,dotíkati se
6351,berühren::V,nja'vhâstiđ,dotíkati se
6352,berühren::V,kuõskted,dotíkati se
6353,berühren::V,njaauksted,dotíkati se
6354,berühren::V,кӯсскэ,dotíkati se
6355,berühren::V,лыксаххьтэ,dotíkati se
6356,verbinden::V,ektiedidh,obvézati
6357,verbinden::V,gårredidh,obvézati
6358,verbinden::V,tjadnat,obvézati
6359,verbinden::V,ovttastahttit,obvézati
6360,verbinden::V,o'vtâstittiđ,obvézati
6361,verbinden::V,lahteđ,obvézati
6362,verbinden::V,lâ´htted,obvézati
6363,verbinden::V,чӯллмдэ,obvézati
6364,bedecken::V,gaptjedh,pokríti
6365,bedecken::V,jávvet,pokríti
6366,bedecken::V,gåbttjåt,pokríti
6367,bedecken::V,gokčat,pokríti
6368,bedecken::V,luáv'diđ,pokríti
6369,bedecken::V,kä´tted,pokríti
6370,bedecken::V,tu´vdded,pokríti
6371,bedecken::V,аййдэ,pokríti
6372,bedecken::V,тэ̄ффкэ,pokríti
6373,bedecken::V,ка̄ххьтэ,pokríti
6374,aufhängen::V,gævnjodh,obésiti
6375,aufhängen::V,gæhtsasjidh,obésiti
6376,aufhängen::V,gahtsot,obésiti
6377,aufhängen::V,gatsostit,obésiti
6378,aufhängen::V,heŋget,obésiti
6379,aufhängen::V,heŋgiđ,obésiti
6380,aufhängen::V,he'ŋgâstiđ,obésiti
6381,aufhängen::V,kååccad,obésiti
6382,aufhängen::V,коадсэ,obésiti
6383,anzünden::V,tsïhkijehtedh,zažgáti
6384,anzünden::V,buollidit,zažgáti
6385,anzünden::V,tsahkkidit,zažgáti
6386,anzünden::V,cahkkedit,zažgáti
6387,anzünden::V,cokkiittiđ,zažgáti
6388,anzünden::V,cõ´ǩǩted,zažgáti
6389,anzünden::V,puâl'lted,zažgáti
6390,anzünden::V,пуэллхэ,zažgáti
6391,aufheben::V,bijjiedidh,vzdígniti
6392,aufheben::V,låpptit,vzdígniti
6393,aufheben::V,bajidit,vzdígniti
6394,aufheben::V,pajediđ,vzdígniti
6395,aufheben::V,pââi´ded,vzdígniti
6396,aufheben::V,пайнэ,vzdígniti
6397,zurücklassen::V,laehpedh,zapustíti
6398,zurücklassen::V,guodet,zapustíti
6399,zurücklassen::V,guođđit,zapustíti
6400,zurücklassen::V,kyeđđiḋ,zapustíti
6401,zurücklassen::V,kue´đđed,zapustíti
6402,zurücklassen::V,кӯдтӭ,zapustíti
6403,verlieren::V,dassedh,izgubíti
6404,verlieren::V,biestedh,izgubíti
6405,verlieren::V,masset,izgubíti
6406,verlieren::V,láhppet,izgubíti
6407,verlieren::V,láhppit,izgubíti
6408,verlieren::V,läppiđ,izgubíti
6409,verlieren::V,monâttiđ,izgubíti
6410,verlieren::V,lä´pped,izgubíti
6411,verlieren::V,rââ´ppted,izgubíti
6412,verlieren::V,ка̄дхэ,izgubíti
6413,verlieren::V,кӯдтъе,izgubíti
6414,fallen lassen::V,gahtjehtidh,navréči
6415,fallen lassen::V,luojttet,navréči
6416,fallen lassen::V,luojttalit,navréči
6417,fallen lassen::V,gahčahit,navréči
6418,fallen lassen::V,lyeš'tiđ,navréči
6419,fallen lassen::V,kočâttiđ,navréči
6420,fallen lassen::V,rõpsted,navréči
6421,fallen lassen::V,kõõččted,navréči
6422,fallen lassen::V,ёҏтэ,navréči
6423,fallen lassen::V,кэчхэ,navréči
6424,machen::V,daajhtodh,naredíti
6425,machen::V,daajhtodh,napráviti
6426,machen::V,dahkat,naredíti
6427,machen::V,dahkat,napráviti
6428,machen::V,dahkat,naredíti
6429,machen::V,dahkat,napráviti
6430,machen::V,rähtiđ,naredíti
6431,machen::V,rähtiđ,napráviti
6432,machen::V,raajjâd,naredíti
6433,machen::V,raajjâd,napráviti
6434,machen::V,tue´j'jeed,naredíti
6435,machen::V,tue´j'jeed,napráviti
6436,machen::V,тӯййше,naredíti
6437,machen::V,тӯййше,napráviti
6438,machen::V,ӣллькье,naredíti
6439,machen::V,ӣллькье,napráviti
6440,herstellen::V,skaepiedidh,izdélati
6441,herstellen::V,buvtadit,izdélati
6442,herstellen::V,dudjot,izdélati
6443,herstellen::V,a'mnâstiđ,izdélati
6444,herstellen::V,va'lmâštiđ,izdélati
6445,herstellen::V,vaalmšted,izdélati
6446,herstellen::V,лыххкэ,izdélati
6447,herstellen::V,ӣллькье,izdélati
6448,bauen::V,bigkedh,gradíti
6449,bauen::V,biggit,gradíti
6450,bauen::V,ráhkadit,gradíti
6451,bauen::V,huksiđ,gradíti
6452,bauen::V,raajjâd,gradíti
6453,bauen::V,тӯййше,gradíti
6454,reparieren::V,davvodh,popráviti
6455,reparieren::V,divvot,popráviti
6456,reparieren::V,divvut,popráviti
6457,reparieren::V,tivvoođ,popráviti
6458,reparieren::V,čihtâđ,popráviti
6459,reparieren::V,teevvad,popráviti
6460,reparieren::V,чиннэ,popráviti
6461,verbessern::V,bueriedidh,izbóljšati
6462,verbessern::V,báredit,izbóljšati
6463,verbessern::V,buoredit,izbóljšati
6464,verbessern::V,buoridit,izbóljšati
6465,verbessern::V,pye'rediđ,izbóljšati
6466,verbessern::V,pue´reed,izbóljšati
6467,verbessern::V,шӣгнэ,izbóljšati
6468,ändern::V,jeatjahtehtedh,spremeníti
6469,ändern::V,rievddadit,spremeníti
6470,ändern::V,muhttit,spremeníti
6471,ändern::V,molsut,spremeníti
6472,ändern::V,mutteđ,spremeníti
6473,ändern::V,mu´tted,spremeníti
6474,ändern::V,вуайхе,spremeníti
6475,ändern::V,ка̄вьсе,spremeníti
6476,graben::V,berkedh,kopáti
6477,graben::V,berkedh,grêbsti
6478,graben::V,kroehkedh,kopáti
6479,graben::V,kroehkedh,grêbsti
6480,graben::V,bállet,kopáti
6481,graben::V,bállet,grêbsti
6482,graben::V,goaivut,kopáti
6483,graben::V,goaivut,grêbsti
6484,graben::V,roggat,kopáti
6485,graben::V,roggat,grêbsti
6486,graben::V,kuái'vuđ,kopáti
6487,graben::V,kuái'vuđ,grêbsti
6488,graben::V,rääppad,kopáti
6489,graben::V,rääppad,grêbsti
6490,graben::V,kuäivvad,kopáti
6491,graben::V,kuäivvad,grêbsti
6492,graben::V,ра̄бпэ,kopáti
6493,graben::V,ра̄бпэ,grêbsti
6494,graben::V,куаййве,kopáti
6495,graben::V,куаййве,grêbsti
6496,beugen::V,sojjedidh,upogníti
6497,beugen::V,såjådit,upogníti
6498,beugen::V,sojahit,upogníti
6499,beugen::V,sujâttiđ,upogníti
6500,beugen::V,kå´mrded,upogníti
6501,beugen::V,njikklõõttâd,upogníti
6502,beugen::V,сойхьтэ,upogníti
6503,beugen::V,то̄а̄ххкэ,upogníti
6504,beugen::V,нигклаххьтэ,upogníti
6505,biegen::V,sojjehtidh,zavíjati
6506,biegen::V,såjådit,zavíjati
6507,biegen::V,niejddet,zavíjati
6508,biegen::V,sojahit,zavíjati
6509,biegen::V,čipteđ,zavíjati
6510,biegen::V,soojted,zavíjati
6511,biegen::V,сойхьтэ,zavíjati
6512,drehen::V,jårrehtidh,vrtéti
6513,drehen::V,bådnjåt,vrtéti
6514,drehen::V,botnjat,vrtéti
6515,drehen::V,jurâttiđ,vrtéti
6516,drehen::V,jåårǥlâ´tted,vrtéti
6517,drehen::V,чоӊӊтэ,vrtéti
6518,wenden::V,jarkelidh,obrníti
6519,wenden::V,jårggålit,obrníti
6520,wenden::V,jorgalit,obrníti
6521,wenden::V,jurgâliđ,obrníti
6522,wenden::V,jåårǥlâ´tted,obrníti
6523,wenden::V,вӣррлаххътэ,obrníti
6524,wenden::V,ка̄вьсе,obrníti
6525,umdrehen::V,jarkedh,zasúkati
6526,umdrehen::V,måttsåstit,zasúkati
6527,umdrehen::V,botnjat,zasúkati
6528,umdrehen::V,jorgođ,zasúkati
6529,umdrehen::V,jårǥsted,zasúkati
6530,umdrehen::V,коамьхе,zasúkati
6531,umdrehen::V,калльтлэ,zasúkati
6532,heben::V,luknjedh,dvígati
6533,heben::V,baavhkestidh,dvígati
6534,heben::V,bajedit,dvígati
6535,heben::V,loktet,dvígati
6536,heben::V,bajidit,dvígati
6537,heben::V,pajediđ,dvígati
6538,heben::V,kokkiđ,dvígati
6539,heben::V,kaggâd,dvígati
6540,heben::V,pââ´jeed,dvígati
6541,heben::V,пайнэ,dvígati
6542,heben::V,пайнэллэ,dvígati
6543,hochheben::V,lutnjedh,privzdígniti
6544,hochheben::V,låggŋit,privzdígniti
6545,hochheben::V,loktet,privzdígniti
6546,hochheben::V,pajediđ,privzdígniti
6547,hochheben::V,kuåstteed,privzdígniti
6548,hochheben::V,пайнэ,privzdígniti
6549,ergreifen::V,fihkelidh,zgrábiti
6550,ergreifen::V,sårjjot,zgrábiti
6551,ergreifen::V,doahppit,zgrábiti
6552,ergreifen::V,fáhtet,zgrábiti
6553,ergreifen::V,tuáppuđ,zgrábiti
6554,ergreifen::V,poppâ´tted,zgrábiti
6555,ergreifen::V,каццсе,zgrábiti
6556,ergreifen::V,туэрркэ,zgrábiti
6557,ergreifen::V,ро̄а̄ппчье,zgrábiti
6558,halten::V,steeredh,držáti
6559,halten::V,utniedidh,držáti
6560,halten::V,anedit,držáti
6561,halten::V,adnalit,držáti
6562,halten::V,doallat,držáti
6563,halten::V,toollâd,držáti
6564,halten::V,tue´rjjeed,držáti
6565,halten::V,туаррье,držáti
6566,drücken::V,dïelkestidh,tiščáti
6567,drücken::V,dieddet,tiščáti
6568,drücken::V,deaddit,tiščáti
6569,drücken::V,čárvet,tiščáti
6570,drücken::V,čárvuđ,tiščáti
6571,drücken::V,čärvvad,tiščáti
6572,drücken::V,teä´d'ded,tiščáti
6573,drücken::V,пе̄ррэ,tiščáti
6574,drücken::V,ра̄ппче,tiščáti
6575,schieben::V,vuetjedh,ríniti
6576,schieben::V,sjáhtjat,ríniti
6577,schieben::V,cáhkit,ríniti
6578,schieben::V,cuggâđ,ríniti
6579,schieben::V,oi´ǧǧeed,ríniti
6580,schieben::V,оййкье,ríniti
6581,kratzen::V,våhtsodh,práskati
6582,kratzen::V,skreepedh,práskati
6583,kratzen::V,ruohkkat,práskati
6584,kratzen::V,ruohkastit,práskati
6585,kratzen::V,gazzut,práskati
6586,kratzen::V,kazzođ,práskati
6587,kratzen::V,võckkâd,práskati
6588,kratzen::V,кышшкэ,práskati
6589,kratzen::V,каххьце,práskati
6590,lecken::V,njåalodh,lízati
6591,lecken::V,njoallot,lízati
6592,lecken::V,njolodit,lízati
6593,lecken::V,njuálluđ,lízati
6594,lecken::V,njuällad,lízati
6595,lecken::V,нюаллэ,lízati
6596,beißen::V,gaektjedh,grísti
6597,beißen::V,gássket,grísti
6598,beißen::V,gáskestit,grísti
6599,beißen::V,gáskit,grísti
6600,beißen::V,käskiđ,grísti
6601,beißen::V,kä´cǩǩed,grísti
6602,beißen::V,ка̄ццьке,grísti
6603,abreißen::V,bïhkedh,odtŕgati
6604,abreißen::V,gajkkot,odtŕgati
6605,abreißen::V,gaikkihit,odtŕgati
6606,abreißen::V,roottâđ,odtŕgati
6607,abreißen::V,ra´šǩǩeed,odtŕgati
6608,abreißen::V,rååttad,odtŕgati
6609,abreißen::V,ро̄дтҍе,odtŕgati
6610,abreißen::V,пӯттҍкье,odtŕgati
6611,abschneiden::V,tjoehpestidh,odrézati
6612,abschneiden::V,jallat,odrézati
6613,abschneiden::V,čuohppat,odrézati
6614,abschneiden::V,jogâldiđ,odrézati
6615,abschneiden::V,geerelidh,odrézati
6616,abschneiden::V,е̄дтэ,odrézati
6617,abschneiden::V,е̄дтлэ,odrézati
6618,binden::V,gårredidh,vézati
6619,binden::V,tjadnat,vézati
6620,binden::V,gárrat,vézati
6621,binden::V,čoonnâđ,vézati
6622,binden::V,čõõnnâd,vézati
6623,binden::V,čuõlmmâd,vézati
6624,binden::V,ко̄ррэ,vézati
6625,binden::V,чӯллмдэ,vézati
6626,binden::V,ко̄а̄ррэ,vézati
6627,stecken::V,rïjtedh,vtakníti
6628,stecken::V,tsævkkat,vtakníti
6629,stecken::V,cáhkit,vtakníti
6630,stecken::V,cuggâđ,vtakníti
6631,stecken::V,čuõ´ǧ'ǧeed,vtakníti
6632,stecken::V,чогксэ,vtakníti
6633,stecken::V,це̄ӈькхэ,vtakníti
6634,brechen::V,dåajodh,lomíti
6635,brechen::V,tsåapkodh,lomíti
6636,brechen::V,doaddjut,lomíti
6637,brechen::V,cuvket,lomíti
6638,brechen::V,moorrâđ,lomíti
6639,brechen::V,mu´rdded,lomíti
6640,brechen::V,муррьтэ,lomíti
6641,klopfen::V,beenghkedh,tólči
6642,klopfen::V,goalkkalit,tólči
6643,klopfen::V,tsábbmet,tólči
6644,klopfen::V,goalkit,tólči
6645,klopfen::V,skoalkit,tólči
6646,klopfen::V,skuá'lkuttiđ,tólči
6647,klopfen::V,kuälkted,tólči
6648,klopfen::V,та̄гкэ,tólči
6649,hauen::V,beenghkedh,séči
6650,hauen::V,tjuollat,séči
6651,hauen::V,čuollat,séči
6652,hauen::V,čurmâđ,séči
6653,hauen::V,čâ´cǩǩed,séči
6654,hauen::V,та̄гкэ,séči
6655,hauen::V,ва̄сстэ,séči
6656,kleben::V,njamkedh,lépiti
6657,kleben::V,dædnjodit,lépiti
6658,kleben::V,liibmet,lépiti
6659,kleben::V,taṃadiđ,lépiti
6660,kleben::V,li´jmmjed,lépiti
6661,kleben::V,нямхэ,lépiti
6662,reiben::V,daanjedh,tréti
6663,reiben::V,daanjedh,dŕgniti
6664,reiben::V,ruvvit,tréti
6665,reiben::V,ruvvit,dŕgniti
6666,reiben::V,ruvvet,tréti
6667,reiben::V,ruvvet,dŕgniti
6668,reiben::V,fiärruđ,tréti
6669,reiben::V,fiärruđ,dŕgniti
6670,reiben::V,heârrad,tréti
6671,reiben::V,heârrad,dŕgniti
6672,reiben::V,ru´vvjed,tréti
6673,reiben::V,ru´vvjed,dŕgniti
6674,reiben::V,е̄ррэ,tréti
6675,reiben::V,е̄ррэ,dŕgniti
6676,streichen::V,daejdedh,namázati
6677,streichen::V,badtjadidh,namázati
6678,streichen::V,vuojddat,namázati
6679,streichen::V,málet,namázati
6680,streichen::V,njuohtat,namázati
6681,streichen::V,njuottâđ,namázati
6682,streichen::V,puák'suđ,namázati
6683,streichen::V,påhssad,namázati
6684,streichen::V,мо̄а̄шшэ,namázati
6685,schleifen::V,slijhpedh,brúsiti
6686,schleifen::V,sadjet,brúsiti
6687,schleifen::V,sadjit,brúsiti
6688,schleifen::V,šliipet,brúsiti
6689,schleifen::V,saijeeđ,brúsiti
6690,schleifen::V,sââjjad,brúsiti
6691,schleifen::V,tabǯsted,brúsiti
6692,schleifen::V,то̄а̄мчсе,brúsiti
6693,schneiden::V,bietskedh,rézati
6694,schneiden::V,suoddat,rézati
6695,schneiden::V,tjuohppat,rézati
6696,schneiden::V,biesskedit,rézati
6697,schneiden::V,čuohppat,rézati
6698,schneiden::V,čuop'pâđ,rézati
6699,schneiden::V,čuõp'pâd,rézati
6700,schneiden::V,е̄дтэ,rézati
6701,schneiden::V,пе̄ррэ,rézati
6702,schneiden::V,чӯххпэ,rézati
6703,rütteln::V,firredh,strésti
6704,rütteln::V,doargestit,strésti
6705,rütteln::V,šluvgit,strésti
6706,rütteln::V,pušteđ,strésti
6707,rütteln::V,pu´štted,strésti
6708,rütteln::V,пушшьтэ,strésti
6709,schütteln::V,firredh,majáti
6710,schütteln::V,sjavnnjet,majáti
6711,schütteln::V,sillnat,majáti
6712,schütteln::V,skullhet,majáti
6713,schütteln::V,salkalit,majáti
6714,schütteln::V,pušteđ,majáti
6715,schütteln::V,pu´štted,majáti
6716,schütteln::V,пушшьтэ,majáti
6717,schwenken::V,svinhtedh,obrníti
6718,schwenken::V,svikkastit,obrníti
6719,schwenken::V,šlivgut,obrníti
6720,schwenken::V,hiä'iluttiđ,obrníti
6721,schwenken::V,heeilted,obrníti
6722,schwenken::V,маххъе,obrníti
6723,schütten::V,gurhkedh,sípati
6724,schütten::V,hállit,sípati
6725,schütten::V,liejkkit,sípati
6726,schütten::V,leškiđ,sípati
6727,schütten::V,virâttiđ,sípati
6728,schütten::V,väällad,sípati
6729,schütten::V,ва̄ллэ,sípati
6730,füllen::V,dievhtedh,napolníti
6731,füllen::V,dievddet,napolníti
6732,füllen::V,deavdit,napolníti
6733,füllen::V,tevdiđ,napolníti
6734,füllen::V,tiudded,napolníti
6735,füllen::V,тӣввтэ,napolníti
6736,einwickeln::V,gïesedh,zavíti
6737,einwickeln::V,giessat,zavíti
6738,einwickeln::V,gárrat,zavíti
6739,einwickeln::V,giessat,zavíti
6740,einwickeln::V,gurpat,zavíti
6741,einwickeln::V,kiessâđ,zavíti
6742,einwickeln::V,ǩiõssâd,zavíti
6743,einwickeln::V,кӣссэ,zavíti
6744,tragen::V,guedtedh,nêsti
6745,tragen::V,guoddet,nêsti
6746,tragen::V,guoddit,nêsti
6747,tragen::V,kyed'diđ,nêsti
6748,tragen::V,kue´d'ded,nêsti
6749,tragen::V,кӯннҌтэ,nêsti
6750,schleppen::V,fatnehtidh,vláčiti
6751,schleppen::V,sliehpit,vláčiti
6752,schleppen::V,feastit,vláčiti
6753,schleppen::V,vie'šidiđ,vláčiti
6754,schleppen::V,hinnađ,vláčiti
6755,schleppen::V,nje´ʒʒed,vláčiti
6756,schleppen::V,чуввкэ,vláčiti
6757,ziehen::V,giesedh,vléči
6758,ziehen::V,giesset,vléči
6759,ziehen::V,geassit,vléči
6760,ziehen::V,keessiđ,vléči
6761,ziehen::V,ǩie´ssed,vléči
6762,ziehen::V,ке̄ссе,vléči
6763,aufbewahren::V,vöörhkedh,shranjeváti
6764,aufbewahren::V,vuorkkit,shranjeváti
6765,aufbewahren::V,seailluhit,shranjeváti
6766,aufbewahren::V,siä'iluttiđ,shranjeváti
6767,aufbewahren::V,seeilted,shranjeváti
6768,aufbewahren::V,рӯкнэ,shranjeváti
6769,werfen::V,slampestidh,lúčati
6770,werfen::V,bálkkot,lúčati
6771,werfen::V,suhppet,lúčati
6772,werfen::V,šlivgiđ,lúčati
6773,werfen::V,čeâǥǥted,lúčati
6774,werfen::V,суэххпэ,lúčati
6775,fangen::V,bivtedh,ujéti
6776,fangen::V,giddit,ujéti
6777,fangen::V,bivdit,ujéti
6778,fangen::V,toppiđ,ujéti
6779,fangen::V,tää´vted,ujéti
6780,fangen::V,та̄бпэ,ujéti
6781,fangen::V,со̄а̄гкэ,ujéti
6782,packen::V,doerelidh,prijéti
6783,packen::V,kreemsedh,prijéti
6784,packen::V,doahppit,prijéti
6785,packen::V,doahput,prijéti
6786,packen::V,tuáppuđ,prijéti
6787,packen::V,ká'ivâstiđ,prijéti
6788,packen::V,tää´vted,prijéti
6789,packen::V,каццсе,prijéti
6790,packen::V,туэрркэ,prijéti
6791,packen::V,ро̄а̄ппчье,prijéti
6792,verstecken::V,tjïekedh,skríti
6793,verstecken::V,tjiehkat,skríti
6794,verstecken::V,čiehkat,skríti
6795,verstecken::V,čieḥâđ,skríti
6796,verstecken::V,peittad,skríti
6797,verstecken::V,пе̄йхьтэ,skríti
6798,teilen::V,juekedh,razdelíti
6799,teilen::V,juohket,razdelíti
6800,teilen::V,juohkit,razdelíti
6801,teilen::V,jyeḥiđ,razdelíti
6802,teilen::V,jue´ǩǩed,razdelíti
6803,teilen::V,ю̄гке,razdelíti
6804,teilen::V,ра̄ттҍке,razdelíti
6805,schicken::V,saadtodh,pošíljati
6806,schicken::V,sáddit,pošíljati
6807,schicken::V,sáddet,pošíljati
6808,schicken::V,vuo'lgâttiđ,pošíljati
6809,schicken::V,vuõltteed,pošíljati
6810,schicken::V,вӯлкхэ,pošíljati
6811,bringen::V,buektedh,prinêsti
6812,bringen::V,doalvvot,prinêsti
6813,bringen::V,buktit,prinêsti
6814,bringen::V,tuál'vuđ,prinêsti
6815,bringen::V,pu´htted,prinêsti
6816,bringen::V,пыххьтэ,prinêsti
6817,hinzufügen::V,dievhtedh,pristáviti
6818,hinzufügen::V,duoddit,pristáviti
6819,hinzufügen::V,lasedit,pristáviti
6820,hinzufügen::V,lasihit,pristáviti
6821,hinzufügen::V,lasettiđ,pristáviti
6822,hinzufügen::V,lââ´zzted,pristáviti
6823,hinzufügen::V,лажьхе,pristáviti
6824,bekommen::V,åadtjodh,dobíti
6825,bekommen::V,åttjudit,dobíti
6826,bekommen::V,oažžut,dobíti
6827,bekommen::V,juksâđ,dobíti
6828,bekommen::V,uáž'žuđ,dobíti
6829,bekommen::V,vuäǯ'ǯâd,dobíti
6830,bekommen::V,вуаннче,dobíti
6831,erhalten::V,åadtjodh,prejéti
6832,erhalten::V,oadtjot,prejéti
6833,erhalten::V,oažžut,prejéti
6834,erhalten::V,uáž'žuđ,prejéti
6835,erhalten::V,vuäǯ'ǯâd,prejéti
6836,erhalten::V,ва̄лльтэ,prejéti
6837,nehmen::V,vaeltedh,vzéti
6838,nehmen::V,válldet,vzéti
6839,nehmen::V,váldit,vzéti
6840,nehmen::V,väldiđ,vzéti
6841,nehmen::V,vä´ldded,vzéti
6842,nehmen::V,ва̄лльтэ,vzéti
6843,wählen::V,veeljedh,izbírati
6844,wählen::V,válljit,izbírati
6845,wählen::V,válljet,izbírati
6846,wählen::V,valjiđ,izbírati
6847,wählen::V,vaalšed,izbírati
6848,wählen::V,va´lljeed,izbírati
6849,wählen::V,воалшэ,izbírati
6850,auswählen::V,veeljedh,izbráti
6851,auswählen::V,tjuolldet,izbráti
6852,auswählen::V,válljet,izbráti
6853,auswählen::V,valjiđ,izbráti
6854,auswählen::V,vaalšed,izbráti
6855,auswählen::V,va´lljeed,izbráti
6856,auswählen::V,воалшэ,izbráti
6857,bewahren::V,vaarjelidh,ohraníti
6858,bewahren::V,bisodit,ohraníti
6859,bewahren::V,várjjalit,ohraníti
6860,bewahren::V,seailluhit,ohraníti
6861,bewahren::V,varjâliđ,ohraníti
6862,bewahren::V,varjjled,ohraníti
6863,bewahren::V,ӣшшьтэ,ohraníti
6864,bewahren::V,во̄а̄ррьдэ,ohraníti
6865,behindern::V,hööptdeh,ovírati
6866,behindern::V,hieredit,ovírati
6867,behindern::V,muhttet,ovírati
6868,behindern::V,eastadit,ovírati
6869,behindern::V,estiđ,ovírati
6870,behindern::V,coggâđ,ovírati
6871,behindern::V,hettiđ,ovírati
6872,behindern::V,cõggâd,ovírati
6873,behindern::V,е̄кхэллэ,ovírati
6874,verderben::V,biejstedh,pokváriti
6875,verderben::V,spedjat,pokváriti
6876,verderben::V,billistit,pokváriti
6877,verderben::V,pillediđ,pokváriti
6878,verderben::V,tårmmad,pokváriti
6879,verderben::V,pe´llsted,pokváriti
6880,verderben::V,тоаррмэ,pokváriti
6881,verderben::V,ма̄ййкэ,pokváriti
6882,beschädigen::V,fæjloedidh,poškodováti
6883,beschädigen::V,vahágahttet,poškodováti
6884,beschädigen::V,bilidit,poškodováti
6885,beschädigen::V,vahâgittiđ,poškodováti
6886,beschädigen::V,pä´rtteed,poškodováti
6887,beschädigen::V,муррьтэ,poškodováti
6888,zerbrechen::V,tsööpkedh,razlomíti
6889,zerbrechen::V,doadjet,razlomíti
6890,zerbrechen::V,cuvket,razlomíti
6891,zerbrechen::V,cuov'kkiđ,razlomíti
6892,zerbrechen::V,muårrâd,razlomíti
6893,zerbrechen::V,cu´vǩǩeed,razlomíti
6894,zerbrechen::V,муррьтэ,razlomíti
6895,zerreißen::V,gejhkielidh,raztŕgati
6896,zerreißen::V,gajkudit,raztŕgati
6897,zerreißen::V,gaikkodit,raztŕgati
6898,zerreißen::V,ráisket,raztŕgati
6899,zerreißen::V,kiškođ,raztŕgati
6900,zerreißen::V,ra´šǩǩeed,raztŕgati
6901,zerreißen::V,пуатткэ,raztŕgati
6902,zerstören::V,eerjedh,razrúšiti
6903,zerstören::V,biejsstet,razrúšiti
6904,zerstören::V,håhkkidit,razrúšiti
