,Concept_ID,ml,lv
1794,schmerzen::V,വേദനിക്കുക,sāpēt
1795,schmerzen::V,വേദനിക്കുക,smelgt
1796,husten::V,ചുമയ്ക്കുക,кызны
1797,husten::V,ചുമയ്ക്കുക,klepot
1798,genesen::V,സുഖപ്പെടുക,бурдны
1799,genesen::V,സുഖപ്പെടുക,veseļoties
1800,sterben::V,മരിക്കുക,кувны
1801,sterben::V,മരിക്കുക,mirt
1802,sterben::V,മരിക്കുക,nomirt
1803,umkommen::V,മരിക്കുക,кувны
1804,umkommen::V,മരിക്കുക,apsprāgt
1805,umkommen::V,മരിക്കുക,aiziet bojā
1806,sich bewegen::V,സ്ഥലം_മാറുക,вӧрзьыны
1807,sich bewegen::V,സ്ഥലം_മാറുക,virzīties
1808,sich rühren::V,ചലിക്കുക,вӧрны
1809,sich rühren::V,ചലിക്കുക,вӧрӧдчыны
1810,sich rühren::V,ചലിക്കുക,sagrozīties
1811,sich erheben::V,നിൽക്കുക,сувтны
1812,sich erheben::V,നിൽക്കുക,piecelties
1813,sich setzen::V,ഇരിക്കുക,пуксьыны
1814,sich setzen::V,ഇരിക്കുക,sēsties
1815,hinfallen::V,വീഴുക,усьны
1816,hinfallen::V,വീഴുക,sabirt
1817,hinfallen::V,വീഴുക,pakrist
1818,laufen::V,നടക്കുക,мyнны
1819,laufen::V,നടക്കുക,iet
1820,laufen::V,നടക്കുക,skraidīt
1821,schreiten::V,നടക്കുക,восьлавны
1822,schreiten::V,നടക്കുക,soļot
1823,spazierengehen::V,ഉലാത്തുക,гуляйтны
1824,spazierengehen::V,ഉലാത്തുക,staigāt
1825,spazierengehen::V,ഉലാത്തുക,pastaigāties
1826,eilen::V,പാഞ്ഞെത്തുക,тэрмасьны
1827,eilen::V,പാഞ്ഞെത്തുക,traukt
1828,sich beeilen::V,തിരിക്കുകൂട്ടുക,тэрмасьны
1829,sich beeilen::V,തിരിക്കുകൂട്ടുക,steigties
1830,sich beeilen::V,തിരിക്കുകൂട്ടുക,pasteigties
1831,sich beeilen::V,തിടുക്കം_കാട്ടുക,тэрмасьны
1832,sich beeilen::V,തിടുക്കം_കാട്ടുക,steigties
1833,sich beeilen::V,തിടുക്കം_കാട്ടുക,pasteigties
1834,sausen::V,കുതിക്കുക,тӧвзьыны
1835,sausen::V,കുതിക്കുക,drāzt
1836,sausen::V,കുതിക്കുക,brāzties
1837,rennen::V,ഓടുക,котӧртны
1838,rennen::V,ഓടുക,skriet
1839,springen::V,ചാടുക,чеччавны
1840,springen::V,ചാടുക,lēkt
1841,klettern::V,കയറുക,кышасьны
1842,klettern::V,കയറുക,кавшасьны
1843,klettern::V,കയറുക,kāpt
1844,klettern::V,കയറുക,rāpties
1845,schaukeln::V,ഇളകുക,гычасьны
1846,schaukeln::V,ഇളകുക,šūpoties
1847,schaukeln::V,ഇളകുക,zvalstīties
1848,kriechen::V,പതുങ്ങികയറുക,кыссьыны
1849,kriechen::V,പതുങ്ങികയറുക,līst
1850,kriechen::V,പതുങ്ങികയറുക,rāpot
1851,schwimmen::V,നീന്തുക,уявны
1852,schwimmen::V,നീന്തുക,peldēt
1853,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,сунавны
1854,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,gremdēties
1855,rudern::V,തുഴയുക,пелысасьны
1856,rudern::V,തുഴയുക,airēt
1857,rudern::V,തുഴയുക,irties
1858,fahren::V,വാഹനം ഓടിക്കുക,мунны
1859,fahren::V,വാഹനം ഓടിക്കുക,braukt
1860,fliegen::V,പറക്കുക,лэбны
1861,fliegen::V,പറക്കുക,lidot
1862,fliegen::V,പറക്കുക,laisties
1863,gehen::V,പോകുക,мyнны
1864,gehen::V,പോകുക,iet
1865,weggehen::V,വിടുക,мунавны
1866,weggehen::V,വിടുക,aiziet
1867,abfahren::V,പുറപ്പെടുക,мӧдӧдчыны
1868,abfahren::V,പുറപ്പെടുക,atiet
1869,abfahren::V,പുറപ്പെടുക,aizbraukt
1870,anhalten::V,നിർത്തുക,джӧмдыны
1871,anhalten::V,നിർത്തുക,apstāties
1872,hineingehen::V,പ്രവേശിക്കുക,пырны
1873,hineingehen::V,പ്രവേശിക്കുക,ieiet
1874,eintreten::V,പ്രവേശിക്കുക,пырны
1875,eintreten::V,പ്രവേശിക്കുക,ienākt
1876,kommen::V,വരുക,воны
1877,kommen::V,വരുക,локны
1878,kommen::V,വരുക,nākt
1879,ankommen::V,എത്തിച്ചേരുക,воны
1880,ankommen::V,എത്തിച്ചേരുക,локны
1881,ankommen::V,എത്തിച്ചേരുക,nonākt
1882,ankommen::V,എത്തിച്ചേരുക,ierasties
1883,zurückkommen::V,തിരിച്ചു വരുക,косны
1884,zurückkommen::V,തിരിച്ചു വരുക,бергӧдчыны
1885,zurückkommen::V,തിരിച്ചു വരുക,atgriezties
1886,bleiben::V,തുടരുക,кольны
1887,bleiben::V,തുടരുക,palikt
1888,warten::V,കാത്തിരിക്കുക,виччысьны
1889,warten::V,കാത്തിരിക്കുക,gaidīt
1890,erwarten::V,പ്രതീക്ഷിക്കുക,виччысьны
1891,erwarten::V,പ്രതീക്ഷിക്കുക,sagaidīt
1892,suchen::V,തിരയുക,корсьны
1893,suchen::V,തിരയുക,meklēt
1894,finden::V,കണ്ടെത്തുക,казявны
1895,finden::V,കണ്ടെത്തുക,rast
1896,finden::V,കണ്ടെത്തുക,atrast
1897,versuchen::V,ശ്രമിക്കുക,заводитчывны
1898,versuchen::V,ശ്രമിക്കുക,mēģināt
1899,vorbereiten::V,തയ്യാറെടുക്കുക,дасьтыны
1900,vorbereiten::V,തയ്യാറെടുക്കുക,gatavot
1901,vorbereiten::V,തയ്യാറെടുക്കുക,sagatavot
1902,lieben::V,സ്നേഹിക്കുക,радейтны
1903,lieben::V,സ്നേഹിക്കുക,mīlēt
1904,mögen::V,ഇഷ്ടപ്പെടുക,радейтны
1905,mögen::V,ഇഷ്ടപ്പെടുക,gribēties
1906,lachen::V,ചിരിക്കുക,серавны
1907,lachen::V,ചിരിക്കുക,серавлыны
1908,lachen::V,ചിരിക്കുക,smiet
1909,lachen::V,ചിരിക്കുക,smieties
1910,rühren::V,ഹൃദയം സ്പർശിക്കുക,нормӧдны
1911,rühren::V,ഹൃദയം സ്പർശിക്കുക,aizgrābt
1912,weinen::V,തേങ്ങുക,бӧрдны
1913,weinen::V,തേങ്ങുക,raudāt
1914,schimpfen::V,പിറുപിറുക്കുക,видчыны
1915,schimpfen::V,പിറുപിറുക്കുക,rāties
1916,schimpfen::V,പിറുപിറുക്കുക,lamāties
1917,sich ärgern::V,കോപിക്കുക,скӧравны
1918,sich ärgern::V,കോപിക്കുക,īgt
1919,sich ärgern::V,കോപിക്കുക,pukoties
1920,sich ärgern::V,കോപിക്കുക,dusmoties
1921,sich fürchten::V,പേടിക്കുക,повны
1922,sich fürchten::V,പേടിക്കുക,bīties
1923,sich fürchten::V,പേടിക്കുക,baidīties
1924,fürchten::V,പേടിക്കുക,повны
1925,fürchten::V,പേടിക്കുക,baidīties no
1926,fliehen::V,രക്ഷപ്പെടുക,пышйыны
1927,fliehen::V,രക്ഷപ്പെടുക,bēgt
1928,flüchten::V,രക്ഷപ്പെടുക,пышйыны
1929,flüchten::V,രക്ഷപ്പെടുക,aizbēgt
1930,sehen::V,കാണുക,аддзыны
1931,sehen::V,കാണുക,redzēt
1932,anschauen::V,നോക്കുക,видзӧдны
1933,anschauen::V,നോക്കുക,paraudzīties
1934,ansehen::V,നോക്കുക,видзӧдны
1935,ansehen::V,നോക്കുക,aplūkot
1936,hören::V,കേൾക്കുക,кывны
1937,hören::V,കേൾക്കുക,dzirdēt
1938,zuhören::V,ശ്രദ്ധിക്കുക,кывзыны
1939,zuhören::V,ശ്രദ്ധിക്കുക,klausīties
1940,probieren::V,രുചിയുള്ളതായി_തോന്നുക,видлыны
1941,probieren::V,രുചിയുള്ളതായി_തോന്നുക,nogaršot
1942,riechen::V,മണത്തു_നോക്കുക,чушкыны
1943,riechen::V,മണത്തു_നോക്കുക,ost
1944,riechen::V,മണത്തു_നോക്കുക,ostīt
1945,fühlen::V,സ്പർശിച്ചറിയുക,вежӧртны
1946,fühlen::V,സ്പർശിച്ചറിയുക,гӧгӧрвоны
1947,fühlen::V,സ്പർശിച്ചറിയുക,just
1948,fühlen::V,സ്പർശിച്ചറിയുക,izjust
1949,scheinen::V,കാണപ്പെടുക,кажитчыны
1950,scheinen::V,കാണപ്പെടുക,šķist
1951,scheinen::V,കാണപ്പെടുക,likties
1952,zu sehen sein::V,വെളിച്ചപ്പെടുക,тыдавны
1953,zu sehen sein::V,വെളിച്ചപ്പെടുക,parādīties
1954,vernehmen::V,കേൾക്കുക,кывны
1955,vernehmen::V,കേൾക്കുക,saklausīt
1956,frieren::V,വിറയ്ക്കുക,кынмыны
1957,frieren::V,വിറയ്ക്കുക,salt
1958,tun::V,ചെയ്യുക,керны
1959,tun::V,ചെയ്യുക,darīt
1960,können::V,കഴിയുക,кужны
1961,können::V,കഴിയുക,prast
1962,wollen::V,വേണുക,кӧсйыны
1963,wollen::V,വേണുക,gribēt
1964,anfangen::V,തുടങ്ങുക,заводитны
1965,anfangen::V,തുടങ്ങുക,пондыны
1966,anfangen::V,തുടങ്ങുക,sākt
1967,anfangen::V,തുടങ്ങുക,iesākt
1968,beenden::V,പൂർത്തിയാക്കുക,помавны
1969,beenden::V,പൂർത്തിയാക്കുക,beigt
1970,beenden::V,പൂർത്തിയാക്കുക,pabeigt
1971,aufhören::V,നിർത്തുക,дугӧдны
1972,aufhören::V,നിർത്തുക,pārtraukt
1973,gelingen::V,വിജയിക്കുക,артмыны
1974,gelingen::V,വിജയിക്കുക,izdoties
1975,geraten::V,പരിണമിക്കുക,сюрны
1976,geraten::V,പരിണമിക്കുക,веськавны
1977,geraten::V,പരിണമിക്കുക,veikties
1978,öffnen::V,തുറക്കുക,восьтыны
1979,öffnen::V,തുറക്കുക,atvērt
1980,öffnen::V,തുറക്കുക,attaisīt
1981,schließen::V,അടയ്ക്കുക,пӧдлавны
1982,schließen::V,അടയ്ക്കുക,slēgt
1983,schließen::V,അടയ്ക്കുക,aizvērt
1984,schließen::V,അടയ്ക്കുക,aiztaisīt
1985,stellen::V,വയ്ക്കുക,сувтӧдны
1986,stellen::V,വയ്ക്കുക,likt
1987,stellen::V,വയ്ക്കുക,nolikt
1988,setzen::V,വയ്ക്കുക,пуксьӧдны
1989,setzen::V,വയ്ക്കുക,sēdināt
1990,legen::V,ഇടുക,пуктыны
1991,legen::V,ഇടുക,likt
1992,berühren::V,തൊടുക,вӧрзьӧдны
1993,berühren::V,തൊടുക,инмӧдчывны
1994,berühren::V,തൊടുക,skart
1995,berühren::V,തൊടുക,aizskart
1996,verbinden::V,ഘടിപ്പിക്കുക,йитны
1997,verbinden::V,ഘടിപ്പിക്കുക,saistīt
1998,verbinden::V,ഘടിപ്പിക്കുക,savienot
1999,bedecken::V,മുടുക,вевттьыны
2000,bedecken::V,മുടുക,apsegt
2001,bedecken::V,മുടുക,pārsegt
2002,aufhängen::V,കെട്ടിതൂക്കുക,ӧшӧдны
2003,aufhängen::V,കെട്ടിതൂക്കുക,джагӧдны
2004,aufhängen::V,കെട്ടിതൂക്കുക,uzkārt
2005,anzünden::V,കത്തിക്കുക,ӧзтыны
2006,anzünden::V,കത്തിക്കുക,aizdegt
2007,anzünden::V,കത്തിക്കുക,aizdedzināt
2008,aufheben::V,പെറുക്കിയെടുക്കുക,чеччӧдны
2009,aufheben::V,പെറുക്കിയെടുക്കുക,сувтӧдны
2010,aufheben::V,പെറുക്കിയെടുക്കുക,pacelt
2011,zurücklassen::V,വച്ചുപോരുക,кольны
2012,zurücklassen::V,വച്ചുപോരുക,atstāt
2013,verlieren::V,നഷ്ടപ്പെടുക,воштыны
2014,verlieren::V,നഷ്ടപ്പെടുക,zaudēt
2015,verlieren::V,നഷ്ടപ്പെടുക,pazaudēt
2016,fallen lassen::V,വീഴ്ത്തുക,уськӧдны
2017,fallen lassen::V,വീഴ്ത്തുക,nomest
2018,machen::V,ഉണ്ടാക്കുക,вӧчны
2019,machen::V,ഉണ്ടാക്കുക,лӧсьӧдны
2020,machen::V,ഉണ്ടാക്കുക,darīt
2021,herstellen::V,ഉൽപാദിപ്പിക്കുക,лӧсьӧдны
2022,herstellen::V,ഉൽപാദിപ്പിക്കുക,ražot
2023,herstellen::V,ഉൽപാദിപ്പിക്കുക,izgatavot
2024,bauen::V,നിർമ്മിക്കുക,лэптыны
2025,bauen::V,നിർമ്മിക്കുക,celt
2026,bauen::V,നിർമ്മിക്കുക,būvēt
2027,reparieren::V,നന്നാക്കുക,дзоньтавны
2028,reparieren::V,നന്നാക്കുക,labot
2029,reparieren::V,നന്നാക്കുക,remontēt
2030,verbessern::V,മെച്ചപ്പെടുക,бурмӧдны
2031,verbessern::V,മെച്ചപ്പെടുക,labot
2032,verbessern::V,മെച്ചപ്പെടുക,izlabot
2033,ändern::V,മാറ്റംവരുത്തുക,вежны
2034,ändern::V,മാറ്റംവരുത്തുക,mainīt
2035,graben::V,കുഴിക്കുക,кодйыны
2036,graben::V,കുഴിക്കുക,rakt
2037,beugen::V,വണങ്ങുക,куснявны
2038,beugen::V,വണങ്ങുക,liekt
2039,biegen::V,കുനിയുക,куснявны
2040,biegen::V,കുനിയുക,liekt
2041,drehen::V,തിരിക്കുക,бергӧдлыны
2042,drehen::V,തിരിക്കുക,griezt
2043,wenden::V,തിരിയുക,бергӧдны
2044,wenden::V,തിരിയുക,apgriezt
2045,umdrehen::V,തിരിയുക,бергӧдны
2046,umdrehen::V,തിരിയുക,apgriezt
2047,heben::V,ഉയർത്തുക,лэптыны
2048,heben::V,ഉയർത്തുക,celt
2049,heben::V,ഉയർത്തുക,cilāt
2050,heben::V,ഉയർത്തുക,pacelt
2051,hochheben::V,ഉയർത്തുക,кыпӧдны
2052,hochheben::V,ഉയർത്തുക,pacelt
2053,ergreifen::V,ബലമായി_പിടിക്കുക,кутны
2054,ergreifen::V,ബലമായി_പിടിക്കുക,paķert
2055,ergreifen::V,ബലമായി_പിടിക്കുക,satvert
2056,halten::V,പിടിക്കുക,кутны
2057,halten::V,പിടിക്കുക,turēt
2058,halten::V,പിടിക്കുക,saturēt
2059,drücken::V,അമർത്തുക,личкыны
2060,drücken::V,അമർത്തുക,топӧдны
2061,drücken::V,അമർത്തുക,spiest
2062,schieben::V,തള്ളുക,ӧтдортны
2063,schieben::V,തള്ളുക,йӧткыштны
2064,schieben::V,തള്ളുക,stumt
2065,kratzen::V,ചുരണ്ടുക,гуджӧдны
2066,kratzen::V,ചുരണ്ടുക,kasīt
2067,kratzen::V,ചുരണ്ടുക,skrāpēt
2068,lecken::V,നക്കുക,нювны
2069,lecken::V,നക്കുക,lakt
2070,lecken::V,നക്കുക,laizīt
2071,beißen::V,കടിക്കുക,курччыны
2072,beißen::V,കടിക്കുക,kost
2073,abreißen::V,കീറിക്കളയുക,орӧдны
2074,abreißen::V,കീറിക്കളയുക,atraut
2075,abreißen::V,കീറിക്കളയുക,atplēst
2076,abschneiden::V,മുറിച്ചുമാറ്റുക,вундавны
2077,abschneiden::V,മുറിച്ചുമാറ്റുക,nogriezt
2078,binden::V,കെട്ടുക,гӧрддзавны
2079,binden::V,കെട്ടുക,кӧртавны
2080,binden::V,കെട്ടുക,siet
2081,binden::V,കെട്ടുക,aptīt
2082,stecken::V,തുളയ്ക്കുക,сюйны
2083,stecken::V,തുളയ്ക്കുക,bāzt
2084,stecken::V,തുളയ്ക്കുക,spraust
2085,brechen::V,ഉടയുക,чегны
2086,brechen::V,ഉടയുക,lauzt
2087,brechen::V,ഉടയുക,lauzīt
2088,klopfen::V,തട്ടുക,камгыны
2089,klopfen::V,തട്ടുക,klauvēt
2090,hauen::V,അടിക്കുക,нӧйнты
2091,hauen::V,അടിക്കുക,кучкыны
2092,hauen::V,അടിക്കുക,cirst
2093,hauen::V,അടിക്കുക,dauzīt
2094,kleben::V,ഒട്ടിക്കുക,лемавны
2095,kleben::V,ഒട്ടിക്കുക,ляскавны
2096,kleben::V,ഒട്ടിക്കുക,līmēt
2097,kleben::V,ഒട്ടിക്കുക,lipināt
2098,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,тільны
2099,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,зыравны
2100,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,rīvēt
2101,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,berzēt
2102,streichen::V,പടർത്തുക,мавтны
2103,streichen::V,പടർത്തുക,ziest
2104,streichen::V,പടർത്തുക,triept
2105,schleifen::V,പൊടിക്കുക,кеслыны
2106,schleifen::V,പൊടിക്കുക,trīt
2107,schleifen::V,പൊടിക്കുക,asināt
2108,schneiden::V,മുറിക്കുക,шырны
2109,schneiden::V,മുറിക്കുക,griezt
2110,schneiden::V,മുറിക്കുക,sagriezt
2111,rütteln::V,മുട്ടുക,легӧдны
2112,rütteln::V,മുട്ടുക,катлӧдлыны
2113,rütteln::V,മുട്ടുക,kratīt
2114,rütteln::V,മുട്ടുക,purināt
2115,schütteln::V,കുലുക്കുക,тракӧдны
2116,schütteln::V,കുലുക്കുക,kratīt
2117,schwenken::V,ആടുക,ӧвтны
2118,schwenken::V,ആടുക,шенасьны
2119,schwenken::V,ആടുക,vēzēt
2120,schwenken::V,ആടുക,vēcināt
2121,schütten::V,ഒഴിക്കുക,кисьтны
2122,schütten::V,ഒഴിക്കുക,bērt
2123,füllen::V,നിറയ്ക്കുക,тыртны
2124,füllen::V,നിറയ്ക്കുക,pildīt
2125,füllen::V,നിറയ്ക്കുക,piepildīt
2126,einwickeln::V,പൊതിയുക,тубыртны
2127,einwickeln::V,പൊതിയുക,ietīt
2128,tragen::V,വഹിക്കുക,нуны
2129,tragen::V,വഹിക്കുക,nest
2130,schleppen::V,വലിച്ചിഴയ്ക്കുക,кыскавны
2131,schleppen::V,വലിച്ചിഴയ്ക്കുക,stiept
2132,schleppen::V,വലിച്ചിഴയ്ക്കുക,staipīt
2133,ziehen::V,വലിക്കുക,кыскыны
2134,ziehen::V,വലിക്കുക,vilkt
2135,aufbewahren::V,വയ്ക്കുക,видзны
2136,aufbewahren::V,വയ്ക്കുക,glabāt
2137,aufbewahren::V,വയ്ക്കുക,uzglabāt
2138,werfen::V,എറിയുക,чӧвтны
2139,werfen::V,എറിയുക,шыбитны
2140,werfen::V,എറിയുക,mest
2141,werfen::V,എറിയുക,sviest
2142,fangen::V,പിടിക്കുക,кутны
2143,fangen::V,പിടിക്കുക,ķert
2144,fangen::V,പിടിക്കുക,uzķert
2145,packen::V,തട്ടിപ്പറിക്കുക,босьтны
2146,packen::V,തട്ടിപ്പറിക്കുക,paķert
2147,packen::V,തട്ടിപ്പറിക്കുക,satvert
2148,verstecken::V,മറയ്ക്കുക,дзебны
2149,verstecken::V,മറയ്ക്കുക,slēpt
2150,verstecken::V,മറയ്ക്കുക,noglabāt
2151,teilen::V,വിഭജിക്കുക,юкны
2152,teilen::V,വിഭജിക്കുക,dalīt
2153,schicken::V,അയയ്ക്കുക,ыстыны
2154,schicken::V,അയയ്ക്കുക,sūtīt
2155,schicken::V,അയയ്ക്കുക,atsūtīt
2156,bringen::V,കൊണ്ടുവരുക,вайны
2157,bringen::V,കൊണ്ടുവരുക,atvest
2158,hinzufügen::V,കൂട്ടുക,содтыны
2159,hinzufügen::V,കൂട്ടുക,pievienot
2160,bekommen::V,കിട്ടുക,босьтны
2161,bekommen::V,കിട്ടുക,dabūt
2162,erhalten::V,സ്വീകരിക്കുക,босьтны
2163,erhalten::V,സ്വീകരിക്കുക,saņemt
2164,nehmen::V,എടുക്കുക,босьтны
2165,nehmen::V,എടുക്കുക,ņemt
2166,nehmen::V,എടുക്കുക,paņemt
2167,wählen::V,തിരഞ്ഞെടുക്കുക,бӧрйыны
2168,wählen::V,തിരഞ്ഞെടുക്കുക,ievēlēt
2169,auswählen::V,തിരഞ്ഞെടുക്കുക,бӧрйыны
2170,auswählen::V,തിരഞ്ഞെടുക്കുക,izvēlēt
2171,bewahren::V,പുലർത്തുക,видзны
2172,bewahren::V,പുലർത്തുക,saglabāt
2173,behindern::V,തടയിടുക,конйӧдлыны
2174,behindern::V,തടയിടുക,джӧмдӧдны
2175,behindern::V,തടയിടുക,kavēt
2176,behindern::V,തടയിടുക,aizkavēt
2177,verderben::V,നശിപ്പിക്കുക,тшыкӧдны
2178,verderben::V,നശിപ്പിക്കുക,sabojāt
2179,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,тшыкӧдны
2180,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,bojāt
2181,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,maitāt
2182,zerbrechen::V,ഉടയുക,жуглыны
2183,zerbrechen::V,ഉടയുക,salauzt
2184,zerbrechen::V,ഉടയുക,sadauzīt
2185,zerreißen::V,കീറുക,орӧдны
2186,zerreißen::V,കീറുക,pārraut
2187,zerstören::V,നശിപ്പിക്കുക,жугӧдны
2188,zerstören::V,നശിപ്പിക്കുക,кисьтны
2189,zerstören::V,നശിപ്പിക്കുക,косявны
2190,zerstören::V,നശിപ്പിക്കുക,graut
2191,zerstören::V,നശിപ്പിക്കുക,sagraut
2192,verbrennen::V,കത്തിനശിക്കുക,сотны
2193,verbrennen::V,കത്തിനശിക്കുക,сотчыны
2194,verbrennen::V,കത്തിനശിക്കുക,dedzināt
2195,verbrennen::V,കത്തിനശിക്കുക,sadedzināt
2196,verbrennen::V,കത്തിച്ചുകളയുക,сотны
2197,verbrennen::V,കത്തിച്ചുകളയുക,сотчыны
2198,verbrennen::V,കത്തിച്ചുകളയുക,dedzināt
2199,verbrennen::V,കത്തിച്ചുകളയുക,sadedzināt
2200,geben::V,കൊടുക്കുക,сетны
2201,geben::V,കൊടുക്കുക,dot
2202,geben::V,കൊടുക്കുക,padot
2203,geben::V,തരുക,сетны
2204,geben::V,തരുക,dot
2205,geben::V,തരുക,padot
2206,reichen::V,കൈമാറുക,сетны
2207,reichen::V,കൈമാറുക,padot
2208,reichen::V,കൈമാറുക,sniegt
2209,schenken::V,സമ്മാനം കൊടുക്കുക,козьнавны
2210,schenken::V,സമ്മാനം കൊടുക്കുക,dāvāt
2211,schenken::V,സമ്മാനം കൊടുക്കുക,dāvināt
2212,versprechen::V,വാഗ്ദാനം_നൽകുക,кыв сетны
2213,versprechen::V,വാഗ്ദാനം_നൽകുക,solīt
2214,versprechen::V,വാഗ്ദാനം_നൽകുക,apsolīt
2215,wünschen::V,ആഗ്രഹിക്കുക,кӧсйыны
2216,wünschen::V,ആഗ്രഹിക്കുക,vēlēt
2217,wünschen::V,ആഗ്രഹിക്കുക,novēlēt
2218,loben::V,പുകഴ്ത്തുക,ошкыны
2219,loben::V,പുകഴ്ത്തുക,lielīt
2220,küssen::V,ഉമ്മവയ്ക്കുക,окавны
2221,küssen::V,ഉമ്മവയ്ക്കുക,bučot
2222,küssen::V,ഉമ്മവയ്ക്കുക,skūpstīt
2223,wiegen::V,ഇളകുക,гудрӧдлыны
2224,wiegen::V,ഇളകുക,šūpot
2225,zudecken::V,മുടുക,веввттьыны
2226,zudecken::V,മുടുക,apklāt
2227,zudecken::V,മുടുക,aizsegt
2228,wecken::V,ഉണർത്തുക,садьмӧдны
2229,wecken::V,ഉണർത്തുക,чуксавны
2230,wecken::V,ഉണർത്തുക,modināt
2231,zeigen::V,കാണിക്കുക,петкӧдлыны
2232,zeigen::V,കാണിക്കുക,rādīt
2233,führen::V,നടത്തുക,нуӧдны
2234,führen::V,നടത്തുക,vadīt
2235,lehren::V,പഠിപ്പിക്കുക,велӧдны
2236,lehren::V,പഠിപ്പിക്കുക,mācīt
2237,lehren::V,പഠിപ്പിക്കുക,iemācīt
2238,unterrichten::V,പരിശീലിപ്പിക്കുക,велӧдны
2239,unterrichten::V,പരിശീലിപ്പിക്കുക,apmācīt
2240,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,быдтыны
2241,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,uzaudzināt
2242,leiten::V,നയിക്കുക,веськӧдлыны
2243,leiten::V,നയിക്കുക,vadīt
2244,leiten::V,നയിക്കുക,pārzināt
2245,antreiben::V,പ്രേരിപ്പിക്കുക,тэрмӧдны
2246,antreiben::V,പ്രേരിപ്പിക്കുക,urdīt
2247,antreiben::V,പ്രേരിപ്പിക്കുക,mudināt
2248,lassen::V,അനുവദിക്കുക,тшӧктыны
2249,lassen::V,അനുവദിക്കുക,ļaut
2250,einladen::V,ക്ഷണിക്കുക,корны
2251,einladen::V,ക്ഷണിക്കുക,ielūgt
2252,einladen::V,ക്ഷണിക്കുക,aicināt
2253,vereinigen::V,കൂടിച്ചേരുക,ӧтувтны
2254,vereinigen::V,കൂടിച്ചേരുക,котыртны
2255,vereinigen::V,കൂടിച്ചേരുക,vienot
2256,vereinigen::V,കൂടിച്ചേരുക,apvienot
2257,besuchen::V,സന്ദർശിക്കുക,волыны
2258,besuchen::V,സന്ദർശിക്കുക,ветлыны
2259,besuchen::V,സന്ദർശിക്കുക,apciemot
2260,treffen::V,തമ്മിൽ കാണുക,вочаӧдны
2261,treffen::V,തമ്മിൽ കാണുക,паныдавны
2262,treffen::V,തമ്മിൽ കാണുക,satikt
2263,treffen::V,തമ്മിൽ കാണുക,sastapt
2264,sich versammeln::V,സംയോജിപ്പിക്കുക,лӧсьӧдчыны
2265,sich versammeln::V,സംയോജിപ്പിക്കുക,salasīties
2266,sich versammeln::V,സംയോജിപ്പിക്കുക,sapulcēties
2267,spielen::V,കളിക്കുക,ворсны
2268,spielen::V,കളിക്കുക,spēlēt
2269,spielen::V,കളിക്കുക,spēlēties
2270,singen::V,പാടുക,сьывны
2271,singen::V,പാടുക,dziedāt
2272,tanzen::V,നൃത്തം ചെയ്യുക,йӧктыны
2273,tanzen::V,നൃത്തം ചെയ്യുക,diet
2274,tanzen::V,നൃത്തം ചെയ്യുക,dejot
2275,tanzen::V,നൃത്തം ചെയ്യുക,dancot
2276,sich trennen::V,നേർപെടുത്തുക,торйӧдчыны
2277,sich trennen::V,നേർപെടുത്തുക,šķirties
2278,sich trennen::V,നേർപെടുത്തുക,izšķirties
2279,verlassen::V,പിൻവാങ്ങുക,эновтны
2280,verlassen::V,പിൻവാങ്ങുക,atstāt
2281,retten::V,രക്ഷിക്കുക,видзны
2282,retten::V,രക്ഷിക്കുക,мездыны
2283,retten::V,രക്ഷിക്കുക,glābt
2284,bewachen::V,കാവൽനിൽക്കുക,видзны
2285,bewachen::V,കാവൽനിൽക്കുക,sargāt
2286,schützen::V,പരിരക്ഷിക്കുക,видзны
2287,schützen::V,പരിരക്ഷിക്കുക,pasargāt
2288,schützen::V,പരിരക്ഷിക്കുക,aizsargāt
2289,verteidigen::V,പ്രതിരോധിക്കുക,дорйыны
2290,verteidigen::V,പ്രതിരോധിക്കുക,aizstāvēt
2291,sich schlagen::V,കലഹിക്കുക,косясьны
2292,sich schlagen::V,കലഹിക്കുക,kauties
2293,sich schlagen::V,കലഹിക്കുക,izkauties
2294,schießen::V,വെടിവെക്കുക,лыйны
2295,schießen::V,വെടിവെക്കുക,šaut
2296,schießen::V,വെടിവെക്കുക,šaudīt
2297,siegen::V,വിജയിക്കുക,вермыны
2298,siegen::V,വിജയിക്കുക,uzvarēt
2299,ärgern::V,വിഷമിപ്പിക്കുക,лӧгӧдны
2300,ärgern::V,വിഷമിപ്പിക്കുക,лёкмӧдны
2301,ärgern::V,വിഷമിപ്പിക്കുക,скӧрмӧдны
2302,ärgern::V,വിഷമിപ്പിക്കുക,sadusmot
2303,schlagen::V,അടിക്കുക,вартны
2304,schlagen::V,അടിക്കുക,sist
