,Concept_ID,ko,se
6170,beißen::V,물다,kä´cǩǩed
6171,beißen::V,물다,ка̄ццьке
6172,abschneiden::V,귾어내다,tjoehpestidh
6173,abschneiden::V,귾어내다,jallat
6174,abschneiden::V,귾어내다,čuohppat
6175,abschneiden::V,귾어내다,jogâldiđ
6176,abschneiden::V,귾어내다,geerelidh
6177,abschneiden::V,귾어내다,е̄дтэ
6178,abschneiden::V,귾어내다,е̄дтлэ
6179,binden::V,매다,gårredidh
6180,binden::V,매다,tjadnat
6181,binden::V,매다,gárrat
6182,binden::V,매다,čoonnâđ
6183,binden::V,매다,čõõnnâd
6184,binden::V,매다,čuõlmmâd
6185,binden::V,매다,ко̄ррэ
6186,binden::V,매다,чӯллмдэ
6187,binden::V,매다,ко̄а̄ррэ
6188,stecken::V,찌르다,rïjtedh
6189,stecken::V,찌르다,tsævkkat
6190,stecken::V,찌르다,cáhkit
6191,stecken::V,찌르다,cuggâđ
6192,stecken::V,찌르다,čuõ´ǧ'ǧeed
6193,stecken::V,찌르다,чогксэ
6194,stecken::V,찌르다,це̄ӈькхэ
6195,brechen::V,금,dåajodh
6196,brechen::V,금,tsåapkodh
6197,brechen::V,금,doaddjut
6198,brechen::V,금,cuvket
6199,brechen::V,금,moorrâđ
6200,brechen::V,금,mu´rdded
6201,brechen::V,금,муррьтэ
6202,klopfen::V,치다,beenghkedh
6203,klopfen::V,치다,goalkkalit
6204,klopfen::V,치다,tsábbmet
6205,klopfen::V,치다,goalkit
6206,klopfen::V,치다,skoalkit
6207,klopfen::V,치다,skuá'lkuttiđ
6208,klopfen::V,치다,kuälkted
6209,klopfen::V,치다,та̄гкэ
6210,hauen::V,때리다,beenghkedh
6211,hauen::V,때리다,tjuollat
6212,hauen::V,때리다,čuollat
6213,hauen::V,때리다,čurmâđ
6214,hauen::V,때리다,čâ´cǩǩed
6215,hauen::V,때리다,та̄гкэ
6216,hauen::V,때리다,ва̄сстэ
6217,kleben::V,들러붙다,njamkedh
6218,kleben::V,들러붙다,dædnjodit
6219,kleben::V,들러붙다,liibmet
6220,kleben::V,들러붙다,taṃadiđ
6221,kleben::V,들러붙다,li´jmmjed
6222,kleben::V,들러붙다,нямхэ
6223,reiben::V,문지르다,daanjedh
6224,reiben::V,문지르다,ruvvit
6225,reiben::V,문지르다,ruvvet
6226,reiben::V,문지르다,fiärruđ
6227,reiben::V,문지르다,heârrad
6228,reiben::V,문지르다,ru´vvjed
6229,reiben::V,문지르다,е̄ррэ
6230,streichen::V,쓰다듬다,daejdedh
6231,streichen::V,쓰다듬다,badtjadidh
6232,streichen::V,쓰다듬다,vuojddat
6233,streichen::V,쓰다듬다,málet
6234,streichen::V,쓰다듬다,njuohtat
6235,streichen::V,쓰다듬다,njuottâđ
6236,streichen::V,쓰다듬다,puák'suđ
6237,streichen::V,쓰다듬다,påhssad
6238,streichen::V,쓰다듬다,мо̄а̄шшэ
6239,schleifen::V,갈다,slijhpedh
6240,schleifen::V,갈다,sadjet
6241,schleifen::V,갈다,sadjit
6242,schleifen::V,갈다,šliipet
6243,schleifen::V,갈다,saijeeđ
6244,schleifen::V,갈다,sââjjad
6245,schleifen::V,갈다,tabǯsted
6246,schleifen::V,갈다,то̄а̄мчсе
6247,schneiden::V,베다,bietskedh
6248,schneiden::V,베다,suoddat
6249,schneiden::V,베다,tjuohppat
6250,schneiden::V,베다,biesskedit
6251,schneiden::V,베다,čuohppat
6252,schneiden::V,베다,čuop'pâđ
6253,schneiden::V,베다,čuõp'pâd
6254,schneiden::V,베다,е̄дтэ
6255,schneiden::V,베다,пе̄ррэ
6256,schneiden::V,베다,чӯххпэ
6257,rütteln::V,흔들다,firredh
6258,rütteln::V,흔들다,doargestit
6259,rütteln::V,흔들다,šluvgit
6260,rütteln::V,흔들다,pušteđ
6261,rütteln::V,흔들다,pu´štted
6262,rütteln::V,흔들다,пушшьтэ
6263,schütteln::V,흔들다,firredh
6264,schütteln::V,흔들다,sjavnnjet
6265,schütteln::V,흔들다,sillnat
6266,schütteln::V,흔들다,skullhet
6267,schütteln::V,흔들다,salkalit
6268,schütteln::V,흔들다,pušteđ
6269,schütteln::V,흔들다,pu´štted
6270,schütteln::V,흔들다,пушшьтэ
6271,schwenken::V,흔들다,svinhtedh
6272,schwenken::V,흔들다,svikkastit
6273,schwenken::V,흔들다,šlivgut
6274,schwenken::V,흔들다,hiä'iluttiđ
6275,schwenken::V,흔들다,heeilted
6276,schwenken::V,흔들다,маххъе
6277,schütten::V,따르다,gurhkedh
6278,schütten::V,따르다,hállit
6279,schütten::V,따르다,liejkkit
6280,schütten::V,따르다,leškiđ
6281,schütten::V,따르다,virâttiđ
6282,schütten::V,따르다,väällad
6283,schütten::V,따르다,ва̄ллэ
6284,füllen::V,담다,dievhtedh
6285,füllen::V,담다,dievddet
6286,füllen::V,담다,deavdit
6287,füllen::V,담다,tevdiđ
6288,füllen::V,담다,tiudded
6289,füllen::V,담다,тӣввтэ
6290,einwickeln::V,싸다,gïesedh
6291,einwickeln::V,싸다,giessat
6292,einwickeln::V,싸다,gárrat
6293,einwickeln::V,싸다,giessat
6294,einwickeln::V,싸다,gurpat
6295,einwickeln::V,싸다,kiessâđ
6296,einwickeln::V,싸다,ǩiõssâd
6297,einwickeln::V,싸다,кӣссэ
6298,tragen::V,지우다,guedtedh
6299,tragen::V,지우다,guoddet
6300,tragen::V,지우다,guoddit
6301,tragen::V,지우다,kyed'diđ
6302,tragen::V,지우다,kue´d'ded
6303,tragen::V,지우다,кӯннҌтэ
6304,schleppen::V,끌다,fatnehtidh
6305,schleppen::V,끌다,sliehpit
6306,schleppen::V,끌다,feastit
6307,schleppen::V,끌다,vie'šidiđ
6308,schleppen::V,끌다,hinnađ
6309,schleppen::V,끌다,nje´ʒʒed
6310,schleppen::V,끌다,чуввкэ
6311,ziehen::V,당기다,giesedh
6312,ziehen::V,당기다,giesset
6313,ziehen::V,당기다,geassit
6314,ziehen::V,당기다,keessiđ
6315,ziehen::V,당기다,ǩie´ssed
6316,ziehen::V,당기다,ке̄ссе
6317,aufbewahren::V,간직하다,vöörhkedh
6318,aufbewahren::V,간직하다,vuorkkit
6319,aufbewahren::V,간직하다,seailluhit
6320,aufbewahren::V,간직하다,siä'iluttiđ
6321,aufbewahren::V,간직하다,seeilted
6322,aufbewahren::V,간직하다,рӯкнэ
6323,werfen::V,던지다,slampestidh
6324,werfen::V,던지다,bálkkot
6325,werfen::V,던지다,suhppet
6326,werfen::V,던지다,šlivgiđ
6327,werfen::V,던지다,čeâǥǥted
6328,werfen::V,던지다,суэххпэ
6329,fangen::V,밥다,bivtedh
6330,fangen::V,밥다,giddit
6331,fangen::V,밥다,bivdit
6332,fangen::V,밥다,toppiđ
6333,fangen::V,밥다,tää´vted
6334,fangen::V,밥다,та̄бпэ
6335,fangen::V,밥다,со̄а̄гкэ
6336,packen::V,쥐다,doerelidh
6337,packen::V,쥐다,kreemsedh
6338,packen::V,쥐다,doahppit
6339,packen::V,쥐다,doahput
6340,packen::V,쥐다,tuáppuđ
6341,packen::V,쥐다,ká'ivâstiđ
6342,packen::V,쥐다,tää´vted
6343,packen::V,쥐다,каццсе
6344,packen::V,쥐다,туэрркэ
6345,packen::V,쥐다,ро̄а̄ппчье
6346,verstecken::V,숨기다,tjïekedh
6347,verstecken::V,숨기다,tjiehkat
6348,verstecken::V,숨기다,čiehkat
6349,verstecken::V,숨기다,čieḥâđ
6350,verstecken::V,숨기다,peittad
6351,verstecken::V,숨기다,пе̄йхьтэ
6352,teilen::V,나누다,juekedh
6353,teilen::V,나누다,juohket
6354,teilen::V,나누다,juohkit
6355,teilen::V,나누다,jyeḥiđ
6356,teilen::V,나누다,jue´ǩǩed
6357,teilen::V,나누다,ю̄гке
6358,teilen::V,나누다,ра̄ттҍке
6359,schicken::V,보내다,saadtodh
6360,schicken::V,보내다,sáddit
6361,schicken::V,보내다,sáddet
6362,schicken::V,보내다,vuo'lgâttiđ
6363,schicken::V,보내다,vuõltteed
6364,schicken::V,보내다,вӯлкхэ
6365,bringen::V,가겨,buektedh
6366,bringen::V,가겨,doalvvot
6367,bringen::V,가겨,buktit
6368,bringen::V,가겨,tuál'vuđ
6369,bringen::V,가겨,pu´htted
6370,bringen::V,가겨,пыххьтэ
6371,hinzufügen::V,부가하다,dievhtedh
6372,hinzufügen::V,부가하다,duoddit
6373,hinzufügen::V,부가하다,lasedit
6374,hinzufügen::V,부가하다,lasihit
6375,hinzufügen::V,부가하다,lasettiđ
6376,hinzufügen::V,부가하다,lââ´zzted
6377,hinzufügen::V,부가하다,лажьхе
6378,bekommen::V,얻다,åadtjodh
6379,bekommen::V,얻다,åttjudit
6380,bekommen::V,얻다,oažžut
6381,bekommen::V,얻다,juksâđ
6382,bekommen::V,얻다,uáž'žuđ
6383,bekommen::V,얻다,vuäǯ'ǯâd
6384,bekommen::V,얻다,вуаннче
6385,erhalten::V,지니다,åadtjodh
6386,erhalten::V,지니다,oadtjot
6387,erhalten::V,지니다,oažžut
6388,erhalten::V,지니다,uáž'žuđ
6389,erhalten::V,지니다,vuäǯ'ǯâd
6390,erhalten::V,지니다,ва̄лльтэ
6391,nehmen::V,잡다,vaeltedh
6392,nehmen::V,잡다,válldet
6393,nehmen::V,잡다,váldit
6394,nehmen::V,잡다,väldiđ
6395,nehmen::V,잡다,vä´ldded
6396,nehmen::V,잡다,ва̄лльтэ
6397,wählen::V,선거하다,veeljedh
6398,wählen::V,선거하다,válljit
6399,wählen::V,선거하다,válljet
6400,wählen::V,선거하다,valjiđ
6401,wählen::V,선거하다,vaalšed
6402,wählen::V,선거하다,va´lljeed
6403,wählen::V,선거하다,воалшэ
6404,auswählen::V,선출하다,veeljedh
6405,auswählen::V,선출하다,tjuolldet
6406,auswählen::V,선출하다,válljet
6407,auswählen::V,선출하다,valjiđ
6408,auswählen::V,선출하다,vaalšed
6409,auswählen::V,선출하다,va´lljeed
6410,auswählen::V,선출하다,воалшэ
6411,bewahren::V,저장보종,vaarjelidh
6412,bewahren::V,저장보종,bisodit
6413,bewahren::V,저장보종,várjjalit
6414,bewahren::V,저장보종,seailluhit
6415,bewahren::V,저장보종,varjâliđ
6416,bewahren::V,저장보종,varjjled
6417,bewahren::V,저장보종,ӣшшьтэ
6418,bewahren::V,저장보종,во̄а̄ррьдэ
6419,behindern::V,훼방하다,hööptdeh
6420,behindern::V,훼방하다,hieredit
6421,behindern::V,훼방하다,muhttet
6422,behindern::V,훼방하다,eastadit
6423,behindern::V,훼방하다,estiđ
6424,behindern::V,훼방하다,coggâđ
6425,behindern::V,훼방하다,hettiđ
6426,behindern::V,훼방하다,cõggâd
6427,behindern::V,훼방하다,е̄кхэллэ
6428,verderben::V,못쓰게 되다,biejstedh
6429,verderben::V,못쓰게 되다,spedjat
6430,verderben::V,못쓰게 되다,billistit
6431,verderben::V,못쓰게 되다,pillediđ
6432,verderben::V,못쓰게 되다,tårmmad
6433,verderben::V,못쓰게 되다,pe´llsted
6434,verderben::V,못쓰게 되다,тоаррмэ
6435,verderben::V,못쓰게 되다,ма̄ййкэ
6436,beschädigen::V,상하게하다,fæjloedidh
6437,beschädigen::V,상하게하다,vahágahttet
6438,beschädigen::V,상하게하다,bilidit
6439,beschädigen::V,상하게하다,vahâgittiđ
6440,beschädigen::V,상하게하다,pä´rtteed
6441,beschädigen::V,상하게하다,муррьтэ
6442,zerbrechen::V,깨뜨리다,tsööpkedh
6443,zerbrechen::V,깨뜨리다,doadjet
6444,zerbrechen::V,깨뜨리다,cuvket
6445,zerbrechen::V,깨뜨리다,cuov'kkiđ
6446,zerbrechen::V,깨뜨리다,muårrâd
6447,zerbrechen::V,깨뜨리다,cu´vǩǩeed
6448,zerbrechen::V,깨뜨리다,муррьтэ
6449,zerreißen::V,잡아쫓다,gejhkielidh
6450,zerreißen::V,잡아쫓다,gajkudit
6451,zerreißen::V,잡아쫓다,gaikkodit
6452,zerreißen::V,잡아쫓다,ráisket
6453,zerreißen::V,잡아쫓다,kiškođ
6454,zerreißen::V,잡아쫓다,ra´šǩǩeed
6455,zerreißen::V,잡아쫓다,пуатткэ
6456,zerstören::V,파괴하다,eerjedh
6457,zerstören::V,파괴하다,biejsstet
6458,zerstören::V,파괴하다,håhkkidit
6459,zerstören::V,파괴하다,heavahit
6460,zerstören::V,파괴하다,duš'šadit
6461,zerstören::V,파괴하다,bilidit
6462,zerstören::V,파괴하다,hevâttiđ
6463,zerstören::V,파괴하다,hiâvted
6464,zerstören::V,파괴하다,ёҏтэ
6465,verbrennen::V,소실하다,båeltedh
6466,verbrennen::V,소실하다,boalldet
6467,verbrennen::V,소실하다,boaldit
6468,verbrennen::V,소실하다,puál'diđ
6469,verbrennen::V,소실하다,puä´ldded
6470,verbrennen::V,소실하다,пуэлльтэ
6471,geben::V,주다,vedtedh
6472,geben::V,주다,vaddet
6473,geben::V,주다,addit
6474,geben::V,주다,addliđ
6475,geben::V,주다,ä´n
6476,geben::V,주다,аннҍтэ
6477,reichen::V,내일다,geelkedh
6478,reichen::V,내일다,lagádit
6479,reichen::V,내일다,geiget
6480,reichen::V,내일다,keigiđ
6481,reichen::V,내일다,vuõiggâ´stted
6482,reichen::V,내일다,аннҍтэ
6483,schenken::V,주다,vedtedh
6484,schenken::V,주다,vaddet
6485,schenken::V,주다,skeaŋkut
6486,schenken::V,주다,skeŋket
6487,schenken::V,주다,skeŋkkiđ
6488,schenken::V,주다,sǩiâŋkkâd
6489,schenken::V,주다,ла̄ххе
6490,versprechen::V,약속하다,luhpiedidh
6491,versprechen::V,약속하다,jáhttet
6492,versprechen::V,약속하다,lohpidit
6493,versprechen::V,약속하다,lopediđ
6494,versprechen::V,약속하다,lå´ppeed
6495,versprechen::V,약속하다,о̄а̄шштҍе
6496,wünschen::V,바라다,lahkoehtidh
6497,wünschen::V,바라다,sávvat
6498,wünschen::V,바라다,sávadit
6499,wünschen::V,바라다,doaivvuhit
6500,wünschen::V,바라다,tuá'ivuttiđ
6501,wünschen::V,바라다,tuâivvad
6502,wünschen::V,바라다,туввэ
6503,loben::V,칭찬하다,girmedh
6504,loben::V,칭찬하다,májnnot
6505,loben::V,칭찬하다,rámmpot
6506,loben::V,칭찬하다,máidnut
6507,loben::V,칭찬하다,rámidit
6508,loben::V,칭찬하다,rammuđ
6509,loben::V,칭찬하다,rämidiđ
6510,loben::V,칭찬하다,ââ´leed
6511,loben::V,칭찬하다,ǩei´tted
6512,loben::V,칭찬하다,кыйта
6513,küssen::V,키스하다,tjånnahtidh
6514,küssen::V,키스하다,tjuvliestidh
6515,küssen::V,키스하다,tjullit
6516,küssen::V,키스하다,tjulestit
6517,küssen::V,키스하다,cum'mát
6518,küssen::V,키스하다,cummistit
6519,küssen::V,키스하다,cummâliđ
6520,küssen::V,키스하다,cu´mmsted
6521,küssen::V,키스하다,cu´mmstõõllâd
6522,küssen::V,키스하다,нӣссэ
6523,wiegen::V,어르다,sjammadidh
6524,wiegen::V,어르다,vuohttot
6525,wiegen::V,어르다,vuohtudit
6526,wiegen::V,어르다,vuohttut
6527,wiegen::V,어르다,vuát'tuđ
6528,wiegen::V,어르다,nuäkkad
6529,wiegen::V,어르다,suâibted
6530,wiegen::V,어르다,нуагкэ
6531,zudecken::V,뚜꺼을하다,gaptjedh
6532,zudecken::V,뚜꺼을하다,loavddet
6533,zudecken::V,뚜꺼을하다,gokčat
6534,zudecken::V,뚜꺼을하다,luáv'diđ
6535,zudecken::V,뚜꺼을하다,kä´tted
6536,zudecken::V,뚜꺼을하다,ка̄ххьтэ
6537,wecken::V,깨우다,gåaskodh
6538,wecken::V,깨우다,båktet
6539,wecken::V,깨우다,boktit
6540,wecken::V,깨우다,rávkat
6541,wecken::V,깨우다,cuvnâđ
6542,wecken::V,깨우다,counnâd
6543,wecken::V,깨우다,цо̄ввнэ
6544,zeigen::V,보이다,vuesiehtidh
6545,zeigen::V,보이다,vuosedit
6546,zeigen::V,보이다,giejgget
6547,zeigen::V,보이다,čájehit
6548,zeigen::V,보이다,čäittiđ
6549,zeigen::V,보이다,čujottiđ
6550,zeigen::V,보이다,čuäi´ted
6551,zeigen::V,보이다,вӯзьхе
6552,führen::V,가게하다,steeredh
6553,führen::V,가게하다,doalvvot
6554,führen::V,가게하다,láidet
6555,führen::V,가게하다,jođettiđ
6556,führen::V,가게하다,jåå´đted
6557,führen::V,가게하다,выгкэ
6558,lehren::V,가르치다,ööhpehtidh
6559,lehren::V,가르치다,åhpadit
6560,lehren::V,가르치다,oahpahit
6561,lehren::V,가르치다,máttááttiđ
6562,lehren::V,가르치다,mätt'ted
6563,lehren::V,가르치다,vuä´ppsted
6564,lehren::V,가르치다,ма̄тҍха
6565,unterrichten::V,가르지다,ööhpehtidh
6566,unterrichten::V,가르지다,lågådit
6567,unterrichten::V,가르지다,åhpadit
6568,unterrichten::V,가르지다,oahpahit
6569,unterrichten::V,가르지다,škovliđ
6570,unterrichten::V,가르지다,máttááttiđ
6571,unterrichten::V,가르지다,mätt'ted
6572,unterrichten::V,가르지다,vuä´ppsted
6573,unterrichten::V,가르지다,ма̄тҍха
6574,aufziehen::V,사육하다,eeledh
6575,aufziehen::V,사육하다,bajedit
6576,aufziehen::V,사육하다,biebmat
6577,aufziehen::V,사육하다,pajaskeessiđ
6578,aufziehen::V,사육하다,šoddâdiđ
6579,aufziehen::V,사육하다,šõddeed
6580,aufziehen::V,사육하다,peâm'mad
6581,aufziehen::V,사육하다,вуэпьсе
6582,leiten::V,이끌다,lijrehtidh
6583,leiten::V,이끌다,lájddit
6584,leiten::V,이끌다,oatsodit
6585,leiten::V,이끌다,jođihit
6586,leiten::V,이끌다,stivriđ
6587,leiten::V,이끌다,hovdiđ
6588,leiten::V,이끌다,jåå´đted
6589,leiten::V,이끌다,выгкэ
6590,leiten::V,이끌다,вӯййкье
6591,antreiben::V,몰다,eadtjoestidh
6592,antreiben::V,몰다,hasodit
6593,antreiben::V,몰다,hállsjedit
6594,antreiben::V,몰다,gevret
6595,antreiben::V,몰다,rássat
6596,antreiben::V,몰다,kušottiđ
6597,antreiben::V,몰다,huá'puttiđ
6598,antreiben::V,몰다,rääskted
6599,antreiben::V,몰다,hõškkled
6600,antreiben::V,몰다,ёадҌхе
6601,lassen::V,내버려두다,baajedh
6602,lassen::V,내버려두다,-ahttet
6603,lassen::V,내버려두다,diktit
6604,lassen::V,내버려두다,-ttiđ
6605,lassen::V,내버려두다,ä´n
6606,lassen::V,내버려두다,па̄ххкэ
6607,einladen::V,초청하다,bööredh
6608,einladen::V,초청하다,bivddit
6609,einladen::V,초청하다,gåhttjot
6610,einladen::V,초청하다,bovdet
6611,einladen::V,초청하다,koččođ
6612,einladen::V,초청하다,kåččad
6613,einladen::V,초청하다,коаххче
6614,vereinigen::V,하나로하다,iktedidh
6615,vereinigen::V,하나로하다,aktidit
6616,vereinigen::V,하나로하다,ovttastahttit
6617,vereinigen::V,하나로하다,o'vtâstittiđ
6618,vereinigen::V,하나로하다,õhtteed
6619,vereinigen::V,하나로하다,э̄хтхэ
6620,besuchen::V,방문하다,åahpodh
6621,besuchen::V,방문하다,goevlelidh
6622,besuchen::V,방문하다,guossit
6623,besuchen::V,방문하다,gal'let
6624,besuchen::V,방문하다,fitnat
6625,besuchen::V,방문하다,kolliđ
6626,besuchen::V,방문하다,kõ´ll'jed
6627,besuchen::V,방문하다,по̄дтлэ
6628,besuchen::V,방문하다,во̄тэдтэ
6629,besuchen::V,방문하다,во̄а̄ррдэ
6630,treffen::V,만나다,dieviedidh
6631,treffen::V,만나다,iejvvit
6632,treffen::V,만나다,deaivat
6633,treffen::V,만나다,staaviđ
6634,treffen::V,만나다,teividiđ
6635,treffen::V,만나다,o´ddjõõttâd
6636,treffen::V,만나다,вуэсстлэ
6637,sich versammeln::V,조립하다,gaavnedidh
6638,sich versammeln::V,조립하다,tjoaggut
6639,sich versammeln::V,조립하다,čoahkkanit
6640,sich versammeln::V,조립하다,čokkâniđ
6641,sich versammeln::V,조립하다,nurâdâttâđ
6642,sich versammeln::V,조립하다,noorõõttâd
6643,sich versammeln::V,조립하다,вӯллклэ
6644,spielen::V,눌다,rïdtjedh
6645,spielen::V,눌다,lustedalledh
6646,spielen::V,눌다,ståhkat
6647,spielen::V,눌다,stuvssit
6648,spielen::V,눌다,speallat
6649,spielen::V,눌다,le'ihâšiđ
6650,spielen::V,눌다,siõrrâd
6651,spielen::V,눌다,speâllad
6652,spielen::V,눌다,сӣррэ
6653,singen::V,노래하다,laavlodh
6654,singen::V,노래하다,lávllot
6655,singen::V,노래하다,lávlut
6656,singen::V,노래하다,lávluđ
6657,singen::V,노래하다,läullad
6658,singen::V,노래하다,ла̄ввлэ
6659,tanzen::V,춤추하다,daanhtsodh
6660,tanzen::V,춤추하다,dánssat
6661,tanzen::V,춤추하다,gærssulit
6662,tanzen::V,춤추하다,dánset
6663,tanzen::V,춤추하다,tánssáđ
6664,tanzen::V,춤추하다,ta´nssjed
6665,tanzen::V,춤추하다,pleäs'sjed
6666,tanzen::V,춤추하다,нюччке
6667,tanzen::V,춤추하다,пляссъе
6668,sich trennen::V,가르다,jååkedidh
6669,sich trennen::V,가르다,sirrat
6670,sich trennen::V,가르다,sirádit
6671,sich trennen::V,가르다,earránit
6672,sich trennen::V,가르다,ratkuđ
6673,sich trennen::V,가르다,rätkkjed
6674,sich trennen::V,가르다,кӯдтъе
6675,verlassen::V,버림받은,laehpedh
6676,verlassen::V,버림받은,guodet
6677,verlassen::V,버림받은,guođđit
6678,verlassen::V,버림받은,hilgođ
6679,verlassen::V,버림받은,kyeđđiđ
6680,verlassen::V,버림받은,kue´đđed
6681,verlassen::V,버림받은,сӯһпъе
6682,retten::V,구조하다,gorredidh
6683,retten::V,구조하다,gádjot
6684,retten::V,구조하다,gádjut
6685,retten::V,구조하다,kááijuđ
6686,retten::V,구조하다,piä'luštiđ
6687,retten::V,구조하다,ka´jjeed
6688,retten::V,구조하다,вуаннче
6689,bewachen::V,치키다,geehtedh
6690,bewachen::V,치키다,váktit
6691,bewachen::V,치키다,fáktet
6692,bewachen::V,치키다,vahtiđ
6693,bewachen::V,치키다,värddjed
6694,bewachen::V,치키다,va´httjed
6695,bewachen::V,치키다,пынне
6696,bewachen::V,치키다,ка̄рвуллэ
6697,schützen::V,보호하다,vaarjelidh
6698,schützen::V,보호하다,suoddjit
6699,schützen::V,보호하다,suodjalit
6700,schützen::V,보호하다,suddjet
6701,schützen::V,보호하다,varjâliđ
6702,schützen::V,보호하다,suâided
6703,schützen::V,보호하다,varjjled
6704,schützen::V,보호하다,пынне
6705,verteidigen::V,막다,vaarjelidh
6706,verteidigen::V,막다,bælostit
6707,verteidigen::V,막다,bealuštit
6708,verteidigen::V,막다,čuollat
6709,verteidigen::V,막다,piä'luštiđ
6710,verteidigen::V,막다,peälšted
6711,verteidigen::V,막다,пэ̄лль мэ̄ннэ
6712,sich schlagen::V,치다,dåarodh
6713,sich schlagen::V,치다,tjoelestidh
6714,sich schlagen::V,치다,doarrot
6715,sich schlagen::V,치다,doarrut
6716,sich schlagen::V,치다,tuárruđ
6717,sich schlagen::V,치다,tuärrad
6718,sich schlagen::V,치다,туаррэ
6719,schießen::V,쏘다,vuetjedh
6720,schießen::V,쏘다,skööhtedh
6721,schießen::V,쏘다,vuohtjet
6722,schießen::V,쏘다,báhčit
6723,schießen::V,쏘다,pääččiđ
6724,schießen::V,쏘다,pää´ččed
6725,schießen::V,쏘다,ря̄хшкхэ
6726,siegen::V,이기다,vïtnedh
6727,siegen::V,이기다,vuojttet
6728,siegen::V,이기다,vuoitit
6729,siegen::V,이기다,vyei'ttiđ
6730,siegen::V,이기다,vuei´tted
6731,siegen::V,이기다,вуэйхьтэ
6732,ärgern::V,성을내게하다,måarahtehtedh
6733,ärgern::V,성을내게하다,suhttadit
6734,ärgern::V,성을내게하다,hárdit
6735,ärgern::V,성을내게하다,piä'ṿuttiđ
6736,ärgern::V,성을내게하다,âsseed
6737,ärgern::V,성을내게하다,се̄нтхэ
6738,schlagen::V,치다,håasedh
6739,schlagen::V,치다,laekedh
6740,schlagen::V,치다,tsábbmet
6741,schlagen::V,치다,tjassket
6742,schlagen::V,치다,huškut
6743,schlagen::V,치다,časkeđ
6744,schlagen::V,치다,čâ´cǩǩed
6745,schlagen::V,치다,та̄гкэ
6746,schlagen::V,치다,ва̄сстэ
6747,treten::V,디디다,tjïektjedh
6748,treten::V,디디다,tjiektjat
6749,treten::V,디디다,čiekčat
6750,treten::V,디디다,čieh'čâđ
6751,treten::V,디디다,tanccâđ
6752,treten::V,디디다,tanccâd
6753,treten::V,디디다,то̄ппцэ
6754,stechen::V,찌르다,baskedh
6755,stechen::V,찌르다,tjuoggit
6756,stechen::V,찌르다,čuoggut
6757,stechen::V,찌르다,čuog'giđ
6758,stechen::V,찌르다,čuõ´ǧ'ǧeed
6759,stechen::V,찌르다,чо̄ххкэ
6760,stoßen::V,찌르다,nehkiehtidh
6761,stoßen::V,찌르다,nårddådit
6762,stoßen::V,찌르다,nordadit
6763,stoßen::V,찌르다,nutkâliđ
6764,stoßen::V,찌르다,oi´ǧǧeed
6765,stoßen::V,찌르다,оййкье
6766,stoßen::V,찌르다,тоалкъе
6767,stehlen::V,훔치다,sualadidh
6768,stehlen::V,훔치다,suoládit
6769,stehlen::V,훔치다,suoládit
6770,stehlen::V,훔치다,suá'ládiđ
6771,stehlen::V,훔치다,suâleed
6772,stehlen::V,훔치다,суэлнэ
6773,stören::V,움직이다,stööredh
6774,stören::V,움직이다,hearaldehtedh
6775,stören::V,움직이다,massit
6776,stören::V,움직이다,sjuddit
6777,stören::V,움직이다,heađuštit
6778,stören::V,움직이다,hettiđ
6779,stören::V,움직이다,heṃâdiđ
6780,stören::V,움직이다,stamlded
6781,stören::V,움직이다,вӣршэ
6782,stören::V,움직이다,е̄кхэллэ
6783,belästigen::V,괴롭히다,vaejviestidh
6784,belästigen::V,괴롭히다,vájvedit
6785,belästigen::V,괴롭히다,muodástuhttet
6786,belästigen::V,괴롭히다,váivvidit
6787,belästigen::V,괴롭히다,bieguhit
6788,belästigen::V,괴롭히다,vä'ividiđ
6789,belästigen::V,괴롭히다,stamlded
6790,belästigen::V,괴롭히다,е̄кхэллэ
6791,belästigen::V,괴롭히다,во̄а̄йвшэ
6792,verbergen::V,숨기다,tjïekedh
6793,verbergen::V,숨기다,tjiehkat
6794,verbergen::V,숨기다,čiehkat
6795,verbergen::V,숨기다,čieḥâđ
6796,verbergen::V,숨기다,peittad
6797,verbergen::V,숨기다,чӣгкэ
6798,verbergen::V,숨기다,пе̄йхьтэ
6799,täuschen::V,속이다,iermedh
6800,täuschen::V,속이다,eajhkaldehtedh
6801,täuschen::V,속이다,tjáddjit
6802,täuschen::V,속이다,dájuhit
6803,täuschen::V,속이다,viehtalit
6804,täuschen::V,속이다,villiđ
6805,täuschen::V,속이다,ǩiõllâd
6806,täuschen::V,속이다,вӯйхе
6807,täuschen::V,속이다,пе̄йхьтэ
6808,täuschen::V,속이다,ке̄лсэллэ
6809,betrügen::V,속이다,biehtedh
6810,betrügen::V,속이다,biehttet
6811,betrügen::V,속이다,beahttit
6812,betrügen::V,속이다,filliđ
6813,betrügen::V,속이다,ǩiõllâd
6814,betrügen::V,속이다,pä´rtteed
6815,betrügen::V,속이다,вӯйхе
6816,betrügen::V,속이다,пе̄йхьтэ
6817,betrügen::V,속이다,ке̄лсэллэ
6818,töten::V,죽이다,buvvedh
6819,töten::V,죽이다,gåddet
6820,töten::V,죽이다,soaggit
6821,töten::V,죽이다,goddit
6822,töten::V,죽이다,surmiđ
6823,töten::V,죽이다,jämittiđ
6824,töten::V,죽이다,kå´dded
6825,töten::V,죽이다,so´rmmjed
6826,töten::V,죽이다,коаннҌтэ
