,Concept_ID,lv,lbe
2090,umkommen::V,aiziet bojā,рухӏирачӏа икӏан
2091,sich bewegen::V,вӧрзьыны,сукку хьун
2092,sich bewegen::V,virzīties,сукку хьун
2093,sich rühren::V,вӧрны,сукку хьун
2094,sich rühren::V,вӧрӧдчыны,сукку хьун
2095,sich rühren::V,sagrozīties,сукку хьун
2096,sich erheben::V,сувтны,бизан
2097,sich erheben::V,piecelties,бизан
2098,sich setzen::V,пуксьыны,щяикӏан
2099,sich setzen::V,пуксьыны,щябикӏан
2100,sich setzen::V,sēsties,щяикӏан
2101,sich setzen::V,sēsties,щябикӏан
2102,hinfallen::V,усьны,багьан
2103,hinfallen::V,sabirt,багьан
2104,hinfallen::V,pakrist,багьан
2105,laufen::V,мyнны,занан
2106,laufen::V,iet,занан
2107,laufen::V,skraidīt,занан
2108,schreiten::V,восьлавны,ша ласлан
2109,schreiten::V,soļot,ша ласлан
2110,spazierengehen::V,гуляйтны,сайр буллан
2111,spazierengehen::V,staigāt,сайр буллан
2112,spazierengehen::V,pastaigāties,сайр буллан
2113,eilen::V,тэрмасьны,анавар буккан
2114,eilen::V,traukt,анавар буккан
2115,sich beeilen::V,тэрмасьны,анавар буккан
2116,sich beeilen::V,steigties,анавар буккан
2117,sich beeilen::V,pasteigties,анавар буккан
2118,sausen::V,тӧвзьыны,никъа щилан
2119,sausen::V,тӧвзьыны,никъа щун
2120,sausen::V,drāzt,никъа щилан
2121,sausen::V,drāzt,никъа щун
2122,sausen::V,brāzties,никъа щилан
2123,sausen::V,brāzties,никъа щун
2124,rennen::V,котӧртны,лечлан
2125,rennen::V,skriet,лечлан
2126,springen::V,чеччавны,тӏанкӏ дан
2127,springen::V,lēkt,тӏанкӏ дан
2128,klettern::V,кышасьны,лахълан
2129,klettern::V,кавшасьны,лахълан
2130,klettern::V,kāpt,лахълан
2131,klettern::V,rāpties,лахълан
2132,schaukeln::V,гычасьны,гьайжак бигьлан
2133,schaukeln::V,šūpoties,гьайжак бигьлан
2134,schaukeln::V,zvalstīties,гьайжак бигьлан
2135,kriechen::V,кыссьыны,ххярк тӏун
2136,kriechen::V,līst,ххярк тӏун
2137,kriechen::V,rāpot,ххярк тӏун
2138,schwimmen::V,уявны,гьузун
2139,schwimmen::V,peldēt,гьузун
2140,tauchen::V,сунавны,лултту уккан
2141,tauchen::V,gremdēties,лултту уккан
2142,rudern::V,пелысасьны,бяхлан
2143,rudern::V,пелысасьны,батӏлан
2144,rudern::V,пелысасьны,ххялаххи дуклан
2145,rudern::V,airēt,бяхлан
2146,rudern::V,airēt,батӏлан
2147,rudern::V,airēt,ххялаххи дуклан
2148,rudern::V,irties,бяхлан
2149,rudern::V,irties,батӏлан
2150,rudern::V,irties,ххялаххи дуклан
2151,fahren::V,мунны,гьан
2152,fahren::V,braukt,гьан
2153,fliegen::V,лэбны,лехлан
2154,fliegen::V,lidot,лехлан
2155,fliegen::V,laisties,лехлан
2156,gehen::V,мyнны,нан
2157,gehen::V,iet,нан
2158,weggehen::V,мунавны,ялагьан
2159,weggehen::V,aiziet,ялагьан
2160,abfahren::V,мӧдӧдчыны,гьан
2161,abfahren::V,atiet,гьан
2162,abfahren::V,aizbraukt,гьан
2163,anhalten::V,джӧмдыны,бацӏан
2164,anhalten::V,apstāties,бацӏан
2165,hineingehen::V,пырны,буххан
2166,hineingehen::V,ieiet,буххан
2167,eintreten::V,пырны,буххан
2168,eintreten::V,ienākt,буххан
2169,kommen::V,воны,учӏан
2170,kommen::V,локны,учӏан
2171,kommen::V,nākt,учӏан
2172,ankommen::V,воны,биян
2173,ankommen::V,воны,бучӏан
2174,ankommen::V,локны,биян
2175,ankommen::V,локны,бучӏан
2176,ankommen::V,nonākt,биян
2177,ankommen::V,nonākt,бучӏан
2178,ankommen::V,ierasties,биян
2179,ankommen::V,ierasties,бучӏан
2180,zurückkommen::V,косны,зана хъун
2181,zurückkommen::V,косны,зана бикӏан
2182,zurückkommen::V,бергӧдчыны,зана хъун
2183,zurückkommen::V,бергӧдчыны,зана бикӏан
2184,zurückkommen::V,atgriezties,зана хъун
2185,zurückkommen::V,atgriezties,зана бикӏан
2186,bleiben::V,кольны,личӏан
2187,bleiben::V,palikt,личӏан
2188,warten::V,виччысьны,ялугьлан
2189,warten::V,gaidīt,ялугьлан
2190,erwarten::V,виччысьны,ялугьлан
2191,erwarten::V,sagaidīt,ялугьлан
2192,suchen::V,корсьны,луглан
2193,suchen::V,meklēt,луглан
2194,finden::V,казявны,лякъин
2195,finden::V,rast,лякъин
2196,finden::V,atrast,лякъин
2197,versuchen::V,заводитчывны,ххал буллан
2198,versuchen::V,mēģināt,ххал буллан
2199,vorbereiten::V,дасьтыны,хӏадур бан
2200,vorbereiten::V,gatavot,хӏадур бан
2201,vorbereiten::V,sagatavot,хӏадур бан
2202,lieben::V,радейтны,эшкьи хьуиу бикӏан
2203,lieben::V,mīlēt,эшкьи хьуиу бикӏан
2204,mögen::V,радейтны,ххиран бикӏан
2205,mögen::V,gribēties,ххиран бикӏан
2206,lachen::V,серавны,хъян
2207,lachen::V,серавлыны,хъян
2208,lachen::V,smiet,хъян
2209,lachen::V,smieties,хъян
2210,rühren::V,нормӧдны,
2211,rühren::V,aizgrābt,
2212,weinen::V,бӧрдны,аьтӏун
2213,weinen::V,raudāt,аьтӏун
2214,schimpfen::V,видчыны,дяъван
2215,schimpfen::V,видчыны,ссугайи агьан
2216,schimpfen::V,rāties,дяъван
2217,schimpfen::V,rāties,ссугайи агьан
2218,schimpfen::V,lamāties,дяъван
2219,schimpfen::V,lamāties,ссугайи агьан
2220,sich ärgern::V,скӧравны,ссибизлан
2221,sich ärgern::V,īgt,ссибизлан
2222,sich ärgern::V,pukoties,ссибизлан
2223,sich ärgern::V,dusmoties,ссибизлан
2224,sich fürchten::V,повны,ингъауслан
2225,sich fürchten::V,bīties,ингъауслан
2226,sich fürchten::V,baidīties,ингъауслан
2227,fürchten::V,повны,хӏучӏ тӏун
2228,fürchten::V,baidīties no,хӏучӏ тӏун
2229,fliehen::V,пышйыны,ака бан
2230,fliehen::V,bēgt,ака бан
2231,flüchten::V,пышйыны,лихъан
2232,flüchten::V,aizbēgt,лихъан
2233,sehen::V,аддзыны,чӏалан
2234,sehen::V,redzēt,чӏалан
2235,anschauen::V,видзӧдны,урган
2236,anschauen::V,paraudzīties,урган
2237,ansehen::V,видзӧдны,буруглан
2238,ansehen::V,aplūkot,буруглан
2239,hören::V,кывны,баллан
2240,hören::V,dzirdēt,баллан
2241,zuhören::V,кывзыны,вичӏи дихьлан
2242,zuhören::V,klausīties,вичӏи дихьлан
2243,probieren::V,видлыны,тӏин ххал буллан
2244,probieren::V,nogaršot,тӏин ххал буллан
2245,riechen::V,чушкыны,ссунтӏа тӏун
2246,riechen::V,ost,ссунтӏа тӏун
2247,riechen::V,ostīt,ссунтӏа тӏун
2248,fühlen::V,вежӧртны,дакӏнил буслан
2249,fühlen::V,гӧгӧрвоны,дакӏнил буслан
2250,fühlen::V,just,дакӏнил буслан
2251,fühlen::V,izjust,дакӏнил буслан
2252,scheinen::V,кажитчыны,ххан
2253,scheinen::V,кажитчыны,бизан
2254,scheinen::V,кажитчыны,ххан бикӏлай бикӏан
2255,scheinen::V,šķist,ххан
2256,scheinen::V,šķist,бизан
2257,scheinen::V,šķist,ххан бикӏлай бикӏан
2258,scheinen::V,likties,ххан
2259,scheinen::V,likties,бизан
2260,scheinen::V,likties,ххан бикӏлай бикӏан
2261,zu sehen sein::V,тыдавны,
2262,zu sehen sein::V,parādīties,
2263,vernehmen::V,кывны,баян
2264,vernehmen::V,saklausīt,баян
2265,frieren::V,кынмыны,лигьулул хъанан
2266,frieren::V,salt,лигьулул хъанан
2267,tun::V,керны,бан
2268,tun::V,darīt,бан
2269,können::V,кужны,хьун
2270,können::V,prast,хьун
2271,wollen::V,кӧсйыны,
2272,wollen::V,gribēt,
2273,anfangen::V,заводитны,дайдишин
2274,anfangen::V,пондыны,дайдишин
2275,anfangen::V,sākt,дайдишин
2276,anfangen::V,iesākt,дайдишин
2277,beenden::V,помавны,къуртал бан
2278,beenden::V,beigt,къуртал бан
2279,beenden::V,pabeigt,къуртал бан
2280,aufhören::V,дугӧдны,кьабагьан
2281,aufhören::V,pārtraukt,кьабагьан
2282,gelingen::V,артмыны,бюхъан
2283,gelingen::V,izdoties,бюхъан
2284,geraten::V,сюрны,
2285,geraten::V,веськавны,
2286,geraten::V,veikties,
2287,öffnen::V,восьтыны,тӏитӏин
2288,öffnen::V,atvērt,тӏитӏин
2289,öffnen::V,attaisīt,тӏитӏин
2290,schließen::V,пӧдлавны,лакьин
2291,schließen::V,slēgt,лакьин
2292,schließen::V,aizvērt,лакьин
2293,schließen::V,aiztaisīt,лакьин
2294,stellen::V,сувтӧдны,дацӏан дан
2295,stellen::V,сувтӧдны,бишин
2296,stellen::V,likt,дацӏан дан
2297,stellen::V,likt,бишин
2298,stellen::V,nolikt,дацӏан дан
2299,stellen::V,nolikt,бишин
2300,setzen::V,пуксьӧдны,щяитан
2301,setzen::V,sēdināt,щяитан
2302,legen::V,пуктыны,бишин
2303,legen::V,likt,бишин
2304,berühren::V,вӧрзьӧдны,ка щун
2305,berühren::V,инмӧдчывны,ка щун
2306,berühren::V,skart,ка щун
2307,berühren::V,aizskart,ка щун
2308,verbinden::V,йитны,бахӏин
2309,verbinden::V,йитны,дахӏин
2310,verbinden::V,saistīt,бахӏин
2311,verbinden::V,saistīt,дахӏин
2312,verbinden::V,savienot,бахӏин
2313,verbinden::V,savienot,дахӏин
2314,bedecken::V,вевттьыны,ялтту бущин
2315,bedecken::V,вевттьыны,ялтту бакьин
2316,bedecken::V,apsegt,ялтту бущин
2317,bedecken::V,apsegt,ялтту бакьин
2318,bedecken::V,pārsegt,ялтту бущин
2319,bedecken::V,pārsegt,ялтту бакьин
2320,aufhängen::V,ӧшӧдны,лахъан
2321,aufhängen::V,джагӧдны,лахъан
2322,aufhängen::V,uzkārt,лахъан
2323,anzünden::V,ӧзтыны,лахъан
2324,anzünden::V,aizdegt,лахъан
2325,anzünden::V,aizdedzināt,лахъан
2326,aufheben::V,чеччӧдны,гьаз бан
2327,aufheben::V,сувтӧдны,гьаз бан
2328,aufheben::V,pacelt,гьаз бан
2329,zurücklassen::V,кольны,кьаитан
2330,zurücklassen::V,кольны,битан
2331,zurücklassen::V,atstāt,кьаитан
2332,zurücklassen::V,atstāt,битан
2333,verlieren::V,воштыны,дакъа дан
2334,verlieren::V,zaudēt,дакъа дан
2335,verlieren::V,pazaudēt,дакъа дан
2336,fallen lassen::V,уськӧдны,рутан
2337,fallen lassen::V,nomest,рутан
2338,machen::V,вӧчны,дан
2339,machen::V,лӧсьӧдны,дан
2340,machen::V,darīt,дан
2341,herstellen::V,лӧсьӧдны,яраг ишла бувиу бан
2342,herstellen::V,ražot,яраг ишла бувиу бан
2343,herstellen::V,izgatavot,яраг ишла бувиу бан
2344,bauen::V,лэптыны,дан
2345,bauen::V,celt,дан
2346,bauen::V,būvēt,дан
2347,reparieren::V,дзоньтавны,дакьин дан
2348,reparieren::V,labot,дакьин дан
2349,reparieren::V,remontēt,дакьин дан
2350,verbessern::V,бурмӧдны,ххуй дан
2351,verbessern::V,labot,ххуй дан
2352,verbessern::V,izlabot,ххуй дан
2353,ändern::V,вежны,баххана бан
2354,ändern::V,mainīt,баххана бан
2355,graben::V,кодйыны,дуклан
2356,graben::V,rakt,дуклан
2357,beugen::V,куснявны,лахӏан бан
2358,beugen::V,куснявны,кьус бикӏан
2359,beugen::V,liekt,лахӏан бан
2360,beugen::V,liekt,кьус бикӏан
2361,biegen::V,куснявны,баччин
2362,biegen::V,куснявны,лахӏан бан
2363,biegen::V,liekt,баччин
2364,biegen::V,liekt,лахӏан бан
2365,drehen::V,бергӧдлыны,гьанан
2366,drehen::V,griezt,гьанан
2367,wenden::V,бергӧдны,кӏура баен бан
2368,wenden::V,apgriezt,кӏура баен бан
2369,umdrehen::V,бергӧдны,кӏура баен бан
2370,umdrehen::V,apgriezt,кӏура баен бан
2371,heben::V,лэптыны,гьаз бан
2372,heben::V,celt,гьаз бан
2373,heben::V,cilāt,гьаз бан
2374,heben::V,pacelt,гьаз бан
2375,hochheben::V,кыпӧдны,гьаз бан
2376,hochheben::V,pacelt,гьаз бан
2377,ergreifen::V,кутны,хъап дан
2378,ergreifen::V,кутны,хъап увиу угьан
2379,ergreifen::V,paķert,хъап дан
2380,ergreifen::V,paķert,хъап увиу угьан
2381,ergreifen::V,satvert,хъап дан
2382,ergreifen::V,satvert,хъап увиу угьан
2383,halten::V,кутны,бугьлан
2384,halten::V,turēt,бугьлан
2385,halten::V,saturēt,бугьлан
2386,drücken::V,личкыны,кьюч бигьлан
2387,drücken::V,топӧдны,кьюч бигьлан
2388,drücken::V,spiest,кьюч бигьлан
2389,schieben::V,ӧтдортны,щун
2390,schieben::V,йӧткыштны,щун
2391,schieben::V,stumt,щун
2392,kratzen::V,гуджӧдны,
2393,kratzen::V,kasīt,
2394,kratzen::V,skrāpēt,
2395,lecken::V,нювны,ланцӏа тӏун
2396,lecken::V,lakt,ланцӏа тӏун
2397,lecken::V,laizīt,ланцӏа тӏун
2398,beißen::V,курччыны,хъапа тӏун
2399,beißen::V,курччыны,кьацӏа тӏун
2400,beißen::V,kost,хъапа тӏун
2401,beißen::V,kost,кьацӏа тӏун
2402,abreißen::V,орӧдны,буцан
2403,abreißen::V,atraut,буцан
2404,abreißen::V,atplēst,буцан
2405,abschneiden::V,вундавны,бухъан
2406,abschneiden::V,вундавны,кьукьин
2407,abschneiden::V,nogriezt,бухъан
2408,abschneiden::V,nogriezt,кьукьин
2409,binden::V,гӧрддзавны,бахӏин
2410,binden::V,гӧрддзавны,дахӏин
2411,binden::V,кӧртавны,бахӏин
2412,binden::V,кӧртавны,дахӏин
2413,binden::V,siet,бахӏин
2414,binden::V,siet,дахӏин
2415,binden::V,aptīt,бахӏин
2416,binden::V,aptīt,дахӏин
2417,stecken::V,сюйны,
2418,stecken::V,bāzt,
2419,stecken::V,spraust,
2420,brechen::V,чегны,гъагъан
2421,brechen::V,lauzt,гъагъан
2422,brechen::V,lauzīt,гъагъан
2423,klopfen::V,камгыны,кьутӏа тӏун
2424,klopfen::V,klauvēt,кьутӏа тӏун
2425,hauen::V,нӧйнты,рищун
2426,hauen::V,кучкыны,рищун
2427,hauen::V,cirst,рищун
2428,hauen::V,dauzīt,рищун
2429,kleben::V,лемавны,лачӏун буллан
2430,kleben::V,ляскавны,лачӏун буллан
2431,kleben::V,līmēt,лачӏун буллан
2432,kleben::V,lipināt,лачӏун буллан
2433,reiben::V,тільны,ссуку буллан
2434,reiben::V,зыравны,ссуку буллан
2435,reiben::V,rīvēt,ссуку буллан
2436,reiben::V,berzēt,ссуку буллан
2437,streichen::V,мавтны,дугъан
2438,streichen::V,мавтны,аьгъу дан
2439,streichen::V,ziest,дугъан
2440,streichen::V,ziest,аьгъу дан
2441,streichen::V,triept,дугъан
2442,streichen::V,triept,аьгъу дан
2443,schleifen::V,кеслыны,
2444,schleifen::V,trīt,
2445,schleifen::V,asināt,
2446,schneiden::V,шырны,духълан
2447,schneiden::V,шырны,кьукьлан
2448,schneiden::V,griezt,духълан
2449,schneiden::V,griezt,кьукьлан
2450,schneiden::V,sagriezt,духълан
2451,schneiden::V,sagriezt,кьукьлан
2452,rütteln::V,легӧдны,
2453,rütteln::V,катлӧдлыны,
2454,rütteln::V,kratīt,
2455,rütteln::V,purināt,
2456,schütteln::V,тракӧдны,хъюлчу буллан
2457,schütteln::V,kratīt,хъюлчу буллан
2458,schwenken::V,ӧвтны,палцӏ дуллан
2459,schwenken::V,шенасьны,палцӏ дуллан
2460,schwenken::V,vēzēt,палцӏ дуллан
2461,schwenken::V,vēcināt,палцӏ дуллан
2462,schütten::V,кисьтны,рутӏин
2463,schütten::V,bērt,рутӏин
2464,füllen::V,тыртны,буцӏин бан
2465,füllen::V,pildīt,буцӏин бан
2466,füllen::V,piepildīt,буцӏин бан
2467,einwickeln::V,тубыртны,кай-кай бан
2468,einwickeln::V,ietīt,кай-кай бан
2469,tragen::V,нуны,ларсун занан
2470,tragen::V,нуны,ларсун ачин
2471,tragen::V,nest,ларсун занан
2472,tragen::V,nest,ларсун ачин
2473,schleppen::V,кыскавны,ххилан
2474,schleppen::V,stiept,ххилан
2475,schleppen::V,staipīt,ххилан
2476,ziehen::V,кыскыны,
2477,ziehen::V,vilkt,
2478,aufbewahren::V,видзны,ядан
2479,aufbewahren::V,видзны,ядуллан
2480,aufbewahren::V,glabāt,ядан
2481,aufbewahren::V,glabāt,ядуллан
2482,aufbewahren::V,uzglabāt,ядан
2483,aufbewahren::V,uzglabāt,ядуллан
2484,werfen::V,чӧвтны,личин
2485,werfen::V,шыбитны,личин
2486,werfen::V,mest,личин
2487,werfen::V,sviest,личин
2488,fangen::V,кутны,бугьан
2489,fangen::V,кутны,бугьлан
2490,fangen::V,ķert,бугьан
2491,fangen::V,ķert,бугьлан
2492,fangen::V,uzķert,бугьан
2493,fangen::V,uzķert,бугьлан
2494,packen::V,босьтны,
2495,packen::V,paķert,
2496,packen::V,satvert,
2497,verstecken::V,дзебны,ладитан
2498,verstecken::V,дзебны,кьюлтӏ дан
2499,verstecken::V,дзебны,дахьлаган дан
2500,verstecken::V,slēpt,ладитан
2501,verstecken::V,slēpt,кьюлтӏ дан
2502,verstecken::V,slēpt,дахьлаган дан
2503,verstecken::V,noglabāt,ладитан
2504,verstecken::V,noglabāt,кьюлтӏ дан
2505,verstecken::V,noglabāt,дахьлаган дан
2506,teilen::V,юкны,бачӏин
2507,teilen::V,юкны,бутӏа бан
2508,teilen::V,dalīt,бачӏин
2509,teilen::V,dalīt,бутӏа бан
2510,schicken::V,ыстыны,тӏайла буккан
2511,schicken::V,sūtīt,тӏайла буккан
2512,schicken::V,atsūtīt,тӏайла буккан
2513,bringen::V,вайны,диян дан
2514,bringen::V,atvest,диян дан
2515,hinzufügen::V,содтыны,ххи бан
2516,hinzufügen::V,pievienot,ххи бан
2517,bekommen::V,босьтны,ласун
2518,bekommen::V,dabūt,ласун
2519,erhalten::V,босьтны,ласун
2520,erhalten::V,saņemt,ласун
2521,nehmen::V,босьтны,ласун
2522,nehmen::V,ņemt,ласун
2523,nehmen::V,paņemt,ласун
2524,wählen::V,бӧрйыны,бувчӏин
2525,wählen::V,ievēlēt,бувчӏин
2526,auswählen::V,бӧрйыны,бувчӏин
2527,auswählen::V,бӧрйыны,язи бугьан
2528,auswählen::V,izvēlēt,бувчӏин
2529,auswählen::V,izvēlēt,язи бугьан
2530,bewahren::V,видзны,ядан
2531,bewahren::V,saglabāt,ядан
2532,behindern::V,конйӧдлыны,дайщишруду дуллан
2533,behindern::V,джӧмдӧдны,дайщишруду дуллан
2534,behindern::V,kavēt,дайщишруду дуллан
2535,behindern::V,aizkavēt,дайщишруду дуллан
2536,verderben::V,тшыкӧдны,зия дан
2537,verderben::V,sabojāt,зия дан
2538,beschädigen::V,тшыкӧдны,зарал буллан
2539,beschädigen::V,bojāt,зарал буллан
2540,beschädigen::V,maitāt,зарал буллан
2541,zerbrechen::V,жуглыны,гьагъан
2542,zerbrechen::V,жуглыны,гьагъан бан
2543,zerbrechen::V,salauzt,гьагъан
2544,zerbrechen::V,salauzt,гьагъан бан
2545,zerbrechen::V,sadauzīt,гьагъан
2546,zerbrechen::V,sadauzīt,гьагъан бан
2547,zerreißen::V,орӧдны,ххяхха дуккан
2548,zerreißen::V,pārraut,ххяхха дуккан
2549,zerstören::V,жугӧдны,лекьан дан
2550,zerstören::V,кисьтны,лекьан дан
2551,zerstören::V,косявны,лекьан дан
2552,zerstören::V,graut,лекьан дан
2553,zerstören::V,sagraut,лекьан дан
2554,verbrennen::V,сотны,ччуччин
2555,verbrennen::V,сотчыны,ччуччин
2556,verbrennen::V,dedzināt,ччуччин
2557,verbrennen::V,sadedzināt,ччуччин
2558,geben::V,сетны,дулун
2559,geben::V,dot,дулун
2560,geben::V,padot,дулун
2561,reichen::V,сетны,дулун
2562,reichen::V,padot,дулун
2563,reichen::V,sniegt,дулун
2564,schenken::V,козьнавны,пишкаш дан
2565,schenken::V,козьнавны,багъишла дан
2566,schenken::V,козьнавны,ихӏсандалун дуллун
2567,schenken::V,dāvāt,пишкаш дан
2568,schenken::V,dāvāt,багъишла дан
2569,schenken::V,dāvāt,ихӏсандалун дуллун
2570,schenken::V,dāvināt,пишкаш дан
2571,schenken::V,dāvināt,багъишла дан
2572,schenken::V,dāvināt,ихӏсандалун дуллун
2573,versprechen::V,кыв сетны,банна чин
2574,versprechen::V,solīt,банна чин
2575,versprechen::V,apsolīt,банна чин
2576,wünschen::V,кӧсйыны,
2577,wünschen::V,vēlēt,
2578,wünschen::V,novēlēt,
2579,loben::V,ошкыны,цӏа дан
2580,loben::V,lielīt,цӏа дан
2581,küssen::V,окавны,ппай тӏун
2582,küssen::V,bučot,ппай тӏун
2583,küssen::V,skūpstīt,ппай тӏун
2584,wiegen::V,гудрӧдлыны,гьуркку тӏун
2585,wiegen::V,гудрӧдлыны,гьуркку буллан
2586,wiegen::V,гудрӧдлыны,гьуркку бан
2587,wiegen::V,šūpot,гьуркку тӏун
2588,wiegen::V,šūpot,гьуркку буллан
2589,wiegen::V,šūpot,гьуркку бан
2590,zudecken::V,веввттьыны,
2591,zudecken::V,apklāt,
2592,zudecken::V,aizsegt,
2593,wecken::V,садьмӧдны,чантӏ учин ан
2594,wecken::V,чуксавны,чантӏ учин ан
2595,wecken::V,modināt,чантӏ учин ан
2596,zeigen::V,петкӧдлыны,ккаккан бан
2597,zeigen::V,rādīt,ккаккан бан
2598,führen::V,нуӧдны,буцин
2599,führen::V,vadīt,буцин
2600,lehren::V,велӧдны,лахьхьин бан
2601,lehren::V,велӧдны,лахьхьин буллан
2602,lehren::V,mācīt,лахьхьин бан
2603,lehren::V,mācīt,лахьхьин буллан
2604,lehren::V,iemācīt,лахьхьин бан
2605,lehren::V,iemācīt,лахьхьин буллан
2606,unterrichten::V,велӧдны,дарс дишаван
2607,unterrichten::V,apmācīt,дарс дишаван
2608,aufziehen::V,быдтыны,хъуна ан
2609,aufziehen::V,быдтыны,тарбия ан
2610,aufziehen::V,uzaudzināt,хъуна ан
2611,aufziehen::V,uzaudzināt,тарбия ан
2612,leiten::V,веськӧдлыны,каялувшиву дан
2613,leiten::V,vadīt,каялувшиву дан
2614,leiten::V,pārzināt,каялувшиву дан
2615,antreiben::V,тэрмӧдны,
2616,antreiben::V,urdīt,
2617,antreiben::V,mudināt,
2618,lassen::V,тшӧктыны,
2619,lassen::V,ļaut,
2620,einladen::V,корны,хъамалу оьвчин
2621,einladen::V,ielūgt,хъамалу оьвчин
2622,einladen::V,aicināt,хъамалу оьвчин
2623,vereinigen::V,ӧтувтны,ца бан
2624,vereinigen::V,котыртны,ца бан
2625,vereinigen::V,vienot,ца бан
2626,vereinigen::V,apvienot,ца бан
2627,besuchen::V,волыны,ялун уххан
2628,besuchen::V,ветлыны,ялун уххан
2629,besuchen::V,apciemot,ялун уххан
2630,treffen::V,вочаӧдны,хьуна бакьин
2631,treffen::V,паныдавны,хьуна бакьин
2632,treffen::V,satikt,хьуна бакьин
2633,treffen::V,sastapt,хьуна бакьин
2634,sich versammeln::V,лӧсьӧдчыны,батӏин
2635,sich versammeln::V,salasīties,батӏин
2636,sich versammeln::V,sapulcēties,батӏин
2637,spielen::V,ворсны,тӏуркӏу тӏун
2638,spielen::V,spēlēt,тӏуркӏу тӏун
2639,spielen::V,spēlēties,тӏуркӏу тӏун
2640,singen::V,сьывны,балай тӏун
2641,singen::V,dziedāt,балай тӏун
2642,tanzen::V,йӧктыны,къавтӏун
2643,tanzen::V,diet,къавтӏун
2644,tanzen::V,dejot,къавтӏун
2645,tanzen::V,dancot,къавтӏун
2646,sich trennen::V,торйӧдчыны,ппив хьун
2647,sich trennen::V,šķirties,ппив хьун
2648,sich trennen::V,izšķirties,ппив хьун
2649,verlassen::V,эновтны,увккун гьан
2650,verlassen::V,atstāt,увккун гьан
2651,retten::V,видзны,ххассал бан
2652,retten::V,мездыны,ххассал бан
2653,retten::V,glābt,ххассал бан
2654,bewachen::V,видзны,къарал бан
2655,bewachen::V,sargāt,къарал бан
2656,schützen::V,видзны,ябан
2657,schützen::V,pasargāt,ябан
2658,schützen::V,aizsargāt,ябан
2659,verteidigen::V,дорйыны,буруччин
2660,verteidigen::V,aizstāvēt,буруччин
2661,sich schlagen::V,косясьны,биян
2662,sich schlagen::V,kauties,биян
2663,sich schlagen::V,izkauties,биян
2664,schießen::V,лыйны,битлан
2665,schießen::V,šaut,битлан
2666,schießen::V,šaudīt,битлан
2667,siegen::V,вермыны,ххув хьун
2668,siegen::V,вермыны,ххувшаву ласун
2669,siegen::V,uzvarēt,ххув хьун
2670,siegen::V,uzvarēt,ххувшаву ласун
2671,ärgern::V,лӧгӧдны,ссибизан уллан
2672,ärgern::V,лёкмӧдны,ссибизан уллан
2673,ärgern::V,скӧрмӧдны,ссибизан уллан
2674,ärgern::V,sadusmot,ссибизан уллан
2675,schlagen::V,вартны,рищун
2676,schlagen::V,sist,рищун
2677,schlagen::V,triekt,рищун
2678,treten::V,лёгны,
2679,treten::V,майкны,
2680,treten::V,mīt,
2681,treten::V,paspert,
2682,stechen::V,бышткыны,кьутӏин
2683,stechen::V,durt,кьутӏин
2684,stoßen::V,тойлыны,щун
2685,stoßen::V,йӧткавны,щун
2686,stoßen::V,grūst,щун
2687,stehlen::V,гусявны,дацин
2688,stehlen::V,zagt,дацин
2689,stören::V,падмӧдны,кьючин
2690,stören::V,traucēt,кьючин
2691,belästigen::V,дӧзмӧдны,бизар уллан
2692,belästigen::V,apgrūtināt,бизар уллан
2693,verbergen::V,дзебны,лабитан
2694,verbergen::V,дзебны,кӏучӏ бан
2695,verbergen::V,сайӧдны,лабитан
2696,verbergen::V,сайӧдны,кӏучӏ бан
2697,verbergen::V,slēpt,лабитан
2698,verbergen::V,slēpt,кӏучӏ бан
2699,verbergen::V,paslēpt,лабитан
2700,verbergen::V,paslēpt,кӏучӏ бан
2701,täuschen::V,пӧръявны,хъяврин ан
2702,täuschen::V,ылӧдны,хъяврин ан
2703,täuschen::V,mānīt,хъяврин ан
2704,täuschen::V,maldināt,хъяврин ан
2705,betrügen::V,сӧрны,аьикьин ан
2706,betrügen::V,krāpt,аьикьин ан
2707,betrügen::V,apkrāpt,аьикьин ан
2708,töten::V,вины,ивчӏан
2709,töten::V,nāvēt,ивчӏан
2710,töten::V,nogalināt,ивчӏан
2711,wohnen::V,овны,оьрму бутлан
2712,wohnen::V,dzīvot,оьрму бутлан
2713,arbeiten::V,уджавны,зун
2714,arbeiten::V,strādāt,зун
2715,arbeiten::V,darboties,зун
2716,sammeln::V,чукӧртны,ттихӏин
2717,sammeln::V,чукӧртны,вив дишин
2718,sammeln::V,vākt,ттихӏин
2719,sammeln::V,vākt,вив дишин
2720,pflücken::V,вотны,риттун
2721,pflücken::V,ӧктыны,риттун
2722,pflücken::V,raut,риттун
2723,pflücken::V,plūkt,риттун
2724,jagen::V,кыйсьыны,авли занан
2725,jagen::V,medīt,авли занан
2726,fischen::V,чери кыйны,чавахъру бугьлан
2727,fischen::V,zvejot,чавахъру бугьлан
2728,fassen::V,кутны,бугьан
2729,fassen::V,saķert,бугьан
2730,hüten::V,видзны,урттуйн бакьлан
2731,hüten::V,йирӧдны,урттуйн бакьлан
2732,hüten::V,ganīt,урттуйн бакьлан
2733,treiben::V,вӧтлыны,дачин дуллан
2734,treiben::V,вӧтлыны,лихъан буллан
2735,treiben::V,dzīt,дачин дуллан
2736,treiben::V,dzīt,лихъан буллан
2737,anbinden::V,домавны,бахӏин
