,Concept_ID,se,lez
6949,versprechen::V,jáhttet,гаф гун
6950,versprechen::V,lohpidit,гаф гун
6951,versprechen::V,lopediđ,гаф гун
6952,versprechen::V,lå´ppeed,гаф гун
6953,versprechen::V,о̄а̄шштҍе,гаф гун
6954,wünschen::V,lahkoehtidh,дуьа авун
6955,wünschen::V,sávvat,дуьа авун
6956,wünschen::V,sávadit,дуьа авун
6957,wünschen::V,doaivvuhit,дуьа авун
6958,wünschen::V,tuá'ivuttiđ,дуьа авун
6959,wünschen::V,tuâivvad,дуьа авун
6960,wünschen::V,туввэ,дуьа авун
6961,loben::V,girmedh,тариф авун
6962,loben::V,májnnot,тариф авун
6963,loben::V,rámmpot,тариф авун
6964,loben::V,máidnut,тариф авун
6965,loben::V,rámidit,тариф авун
6966,loben::V,rammuđ,тариф авун
6967,loben::V,rämidiđ,тариф авун
6968,loben::V,ââ´leed,тариф авун
6969,loben::V,ǩei´tted,тариф авун
6970,loben::V,кыйта,тариф авун
6971,küssen::V,tjånnahtidh,темен гун
6972,küssen::V,tjuvliestidh,темен гун
6973,küssen::V,tjullit,темен гун
6974,küssen::V,tjulestit,темен гун
6975,küssen::V,cum'mát,темен гун
6976,küssen::V,cummistit,темен гун
6977,küssen::V,cummâliđ,темен гун
6978,küssen::V,cu´mmsted,темен гун
6979,küssen::V,cu´mmstõõllâd,темен гун
6980,küssen::V,нӣссэ,темен гун
6981,wiegen::V,sjammadidh,эчӏягъун
6982,wiegen::V,vuohttot,эчӏягъун
6983,wiegen::V,vuohtudit,эчӏягъун
6984,wiegen::V,vuohttut,эчӏягъун
6985,wiegen::V,vuát'tuđ,эчӏягъун
6986,wiegen::V,nuäkkad,эчӏягъун
6987,wiegen::V,suâibted,эчӏягъун
6988,wiegen::V,нуагкэ,эчӏягъун
6989,zudecken::V,gaptjedh,гьалдун
6990,zudecken::V,loavddet,гьалдун
6991,zudecken::V,gokčat,гьалдун
6992,zudecken::V,luáv'diđ,гьалдун
6993,zudecken::V,kä´tted,гьалдун
6994,zudecken::V,ка̄ххьтэ,гьалдун
6995,wecken::V,gåaskodh,ахварай авудун
6996,wecken::V,båktet,ахварай авудун
6997,wecken::V,boktit,ахварай авудун
6998,wecken::V,rávkat,ахварай авудун
6999,wecken::V,cuvnâđ,ахварай авудун
7000,wecken::V,counnâd,ахварай авудун
7001,wecken::V,цо̄ввнэ,ахварай авудун
7002,zeigen::V,vuesiehtidh,къалурун
7003,zeigen::V,vuosedit,къалурун
7004,zeigen::V,giejgget,къалурун
7005,zeigen::V,čájehit,къалурун
7006,zeigen::V,čäittiđ,къалурун
7007,zeigen::V,čujottiđ,къалурун
7008,zeigen::V,čuäi´ted,къалурун
7009,zeigen::V,вӯзьхе,къалурун
7010,führen::V,steeredh,тухун
7011,führen::V,doalvvot,тухун
7012,führen::V,láidet,тухун
7013,führen::V,jođettiđ,тухун
7014,führen::V,jåå´đted,тухун
7015,führen::V,выгкэ,тухун
7016,lehren::V,ööhpehtidh,кӏелиз тун
7017,lehren::V,åhpadit,кӏелиз тун
7018,lehren::V,oahpahit,кӏелиз тун
7019,lehren::V,máttááttiđ,кӏелиз тун
7020,lehren::V,mätt'ted,кӏелиз тун
7021,lehren::V,vuä´ppsted,кӏелиз тун
7022,lehren::V,ма̄тҍха,кӏелиз тун
7023,unterrichten::V,ööhpehtidh,тарс гун
7024,unterrichten::V,lågådit,тарс гун
7025,unterrichten::V,åhpadit,тарс гун
7026,unterrichten::V,oahpahit,тарс гун
7027,unterrichten::V,škovliđ,тарс гун
7028,unterrichten::V,máttááttiđ,тарс гун
7029,unterrichten::V,mätt'ted,тарс гун
7030,unterrichten::V,vuä´ppsted,тарс гун
7031,unterrichten::V,ма̄тҍха,тарс гун
7032,aufziehen::V,eeledh,тербия гун
7033,aufziehen::V,eeledh,тербияламишун
7034,aufziehen::V,bajedit,тербия гун
7035,aufziehen::V,bajedit,тербияламишун
7036,aufziehen::V,biebmat,тербия гун
7037,aufziehen::V,biebmat,тербияламишун
7038,aufziehen::V,pajaskeessiđ,тербия гун
7039,aufziehen::V,pajaskeessiđ,тербияламишун
7040,aufziehen::V,šoddâdiđ,тербия гун
7041,aufziehen::V,šoddâdiđ,тербияламишун
7042,aufziehen::V,šõddeed,тербия гун
7043,aufziehen::V,šõddeed,тербияламишун
7044,aufziehen::V,peâm'mad,тербия гун
7045,aufziehen::V,peâm'mad,тербияламишун
7046,aufziehen::V,вуэпьсе,тербия гун
7047,aufziehen::V,вуэпьсе,тербияламишун
7048,leiten::V,lijrehtidh,идара авун
7049,leiten::V,lájddit,идара авун
7050,leiten::V,oatsodit,идара авун
7051,leiten::V,jođihit,идара авун
7052,leiten::V,stivriđ,идара авун
7053,leiten::V,hovdiđ,идара авун
7054,leiten::V,jåå´đted,идара авун
7055,leiten::V,выгкэ,идара авун
7056,leiten::V,вӯййкье,идара авун
7057,antreiben::V,eadtjoestidh,тади кутун
7058,antreiben::V,hasodit,тади кутун
7059,antreiben::V,hállsjedit,тади кутун
7060,antreiben::V,gevret,тади кутун
7061,antreiben::V,rássat,тади кутун
7062,antreiben::V,kušottiđ,тади кутун
7063,antreiben::V,huá'puttiđ,тади кутун
7064,antreiben::V,rääskted,тади кутун
7065,antreiben::V,hõškkled,тади кутун
7066,antreiben::V,ёадҌхе,тади кутун
7067,lassen::V,baajedh,
7068,lassen::V,-ahttet,
7069,lassen::V,diktit,
7070,lassen::V,-ttiđ,
7071,lassen::V,ä´n,
7072,lassen::V,па̄ххкэ,
7073,einladen::V,bööredh,теклиф авун
7074,einladen::V,bivddit,теклиф авун
7075,einladen::V,gåhttjot,теклиф авун
7076,einladen::V,bovdet,теклиф авун
7077,einladen::V,koččođ,теклиф авун
7078,einladen::V,kåččad,теклиф авун
7079,einladen::V,коаххче,теклиф авун
7080,vereinigen::V,iktedidh,сад авун
7081,vereinigen::V,aktidit,сад авун
7082,vereinigen::V,ovttastahttit,сад авун
7083,vereinigen::V,o'vtâstittiđ,сад авун
7084,vereinigen::V,õhtteed,сад авун
7085,vereinigen::V,э̄хтхэ,сад авун
7086,besuchen::V,åahpodh,кьилив атун
7087,besuchen::V,goevlelidh,кьилив атун
7088,besuchen::V,guossit,кьилив атун
7089,besuchen::V,gal'let,кьилив атун
7090,besuchen::V,fitnat,кьилив атун
7091,besuchen::V,kolliđ,кьилив атун
7092,besuchen::V,kõ´ll'jed,кьилив атун
7093,besuchen::V,по̄дтлэ,кьилив атун
7094,besuchen::V,во̄тэдтэ,кьилив атун
7095,besuchen::V,во̄а̄ррдэ,кьилив атун
7096,treffen::V,dieviedidh,гьалтун
7097,treffen::V,iejvvit,гьалтун
7098,treffen::V,deaivat,гьалтун
7099,treffen::V,staaviđ,гьалтун
7100,treffen::V,teividiđ,гьалтун
7101,treffen::V,o´ddjõõttâd,гьалтун
7102,treffen::V,вуэсстлэ,гьалтун
7103,sich versammeln::V,gaavnedidh,алтӏушун
7104,sich versammeln::V,tjoaggut,алтӏушун
7105,sich versammeln::V,čoahkkanit,алтӏушун
7106,sich versammeln::V,čokkâniđ,алтӏушун
7107,sich versammeln::V,nurâdâttâđ,алтӏушун
7108,sich versammeln::V,noorõõttâd,алтӏушун
7109,sich versammeln::V,вӯллклэ,алтӏушун
7110,spielen::V,rïdtjedh,къугъун
7111,spielen::V,lustedalledh,къугъун
7112,spielen::V,ståhkat,къугъун
7113,spielen::V,stuvssit,къугъун
7114,spielen::V,speallat,къугъун
7115,spielen::V,le'ihâšiđ,къугъун
7116,spielen::V,siõrrâd,къугъун
7117,spielen::V,speâllad,къугъун
7118,spielen::V,сӣррэ,къугъун
7119,singen::V,laavlodh,лугьун
7120,singen::V,laavlodh,мани лугьун
7121,singen::V,lávllot,лугьун
7122,singen::V,lávllot,мани лугьун
7123,singen::V,lávlut,лугьун
7124,singen::V,lávlut,мани лугьун
7125,singen::V,lávluđ,лугьун
7126,singen::V,lávluđ,мани лугьун
7127,singen::V,läullad,лугьун
7128,singen::V,läullad,мани лугьун
7129,singen::V,ла̄ввлэ,лугьун
7130,singen::V,ла̄ввлэ,мани лугьун
7131,tanzen::V,daanhtsodh,кьуьл авун
7132,tanzen::V,dánssat,кьуьл авун
7133,tanzen::V,gærssulit,кьуьл авун
7134,tanzen::V,dánset,кьуьл авун
7135,tanzen::V,tánssáđ,кьуьл авун
7136,tanzen::V,ta´nssjed,кьуьл авун
7137,tanzen::V,pleäs'sjed,кьуьл авун
7138,tanzen::V,нюччке,кьуьл авун
7139,tanzen::V,пляссъе,кьуьл авун
7140,sich trennen::V,jååkedidh,къакъатун
7141,sich trennen::V,sirrat,къакъатун
7142,sich trennen::V,sirádit,къакъатун
7143,sich trennen::V,earránit,къакъатун
7144,sich trennen::V,ratkuđ,къакъатун
7145,sich trennen::V,rätkkjed,къакъатун
7146,sich trennen::V,кӯдтъе,къакъатун
7147,verlassen::V,laehpedh,гъил къачун
7148,verlassen::V,guodet,гъил къачун
7149,verlassen::V,guođđit,гъил къачун
7150,verlassen::V,hilgođ,гъил къачун
7151,verlassen::V,kyeđđiđ,гъил къачун
7152,verlassen::V,kue´đđed,гъил къачун
7153,verlassen::V,сӯһпъе,гъил къачун
7154,retten::V,gorredidh,къутармишун
7155,retten::V,gádjot,къутармишун
7156,retten::V,gádjut,къутармишун
7157,retten::V,kááijuđ,къутармишун
7158,retten::V,piä'luštiđ,къутармишун
7159,retten::V,ka´jjeed,къутармишун
7160,retten::V,вуаннче,къутармишун
7161,bewachen::V,geehtedh,хуьн
7162,bewachen::V,váktit,хуьн
7163,bewachen::V,fáktet,хуьн
7164,bewachen::V,vahtiđ,хуьн
7165,bewachen::V,värddjed,хуьн
7166,bewachen::V,va´httjed,хуьн
7167,bewachen::V,пынне,хуьн
7168,bewachen::V,ка̄рвуллэ,хуьн
7169,schützen::V,vaarjelidh,хуьн
7170,schützen::V,suoddjit,хуьн
7171,schützen::V,suodjalit,хуьн
7172,schützen::V,suddjet,хуьн
7173,schützen::V,varjâliđ,хуьн
7174,schützen::V,suâided,хуьн
7175,schützen::V,varjjled,хуьн
7176,schützen::V,пынне,хуьн
7177,verteidigen::V,vaarjelidh,хуьн
7178,verteidigen::V,bælostit,хуьн
7179,verteidigen::V,bealuštit,хуьн
7180,verteidigen::V,čuollat,хуьн
7181,verteidigen::V,piä'luštiđ,хуьн
7182,verteidigen::V,peälšted,хуьн
7183,verteidigen::V,пэ̄лль мэ̄ннэ,хуьн
7184,sich schlagen::V,dåarodh,кукӏун
7185,sich schlagen::V,tjoelestidh,кукӏун
7186,sich schlagen::V,doarrot,кукӏун
7187,sich schlagen::V,doarrut,кукӏун
7188,sich schlagen::V,tuárruđ,кукӏун
7189,sich schlagen::V,tuärrad,кукӏун
7190,sich schlagen::V,туаррэ,кукӏун
7191,schießen::V,vuetjedh,акъатун
7192,schießen::V,skööhtedh,акъатун
7193,schießen::V,vuohtjet,акъатун
7194,schießen::V,báhčit,акъатун
7195,schießen::V,pääččiđ,акъатун
7196,schießen::V,pää´ččed,акъатун
7197,schießen::V,ря̄хшкхэ,акъатун
7198,siegen::V,vïtnedh,гъалиб хьун
7199,siegen::V,vuojttet,гъалиб хьун
7200,siegen::V,vuoitit,гъалиб хьун
7201,siegen::V,vyei'ttiđ,гъалиб хьун
7202,siegen::V,vuei´tted,гъалиб хьун
7203,siegen::V,вуэйхьтэ,гъалиб хьун
7204,ärgern::V,måarahtehtedh,хъел гъун
7205,ärgern::V,måarahtehtedh,хъел кутун
7206,ärgern::V,suhttadit,хъел гъун
7207,ärgern::V,suhttadit,хъел кутун
7208,ärgern::V,hárdit,хъел гъун
7209,ärgern::V,hárdit,хъел кутун
7210,ärgern::V,piä'ṿuttiđ,хъел гъун
7211,ärgern::V,piä'ṿuttiđ,хъел кутун
7212,ärgern::V,âsseed,хъел гъун
7213,ärgern::V,âsseed,хъел кутун
7214,ärgern::V,се̄нтхэ,хъел гъун
7215,ärgern::V,се̄нтхэ,хъел кутун
7216,schlagen::V,håasedh,ягъун
7217,schlagen::V,håasedh,галукьарун
7218,schlagen::V,laekedh,ягъун
7219,schlagen::V,laekedh,галукьарун
7220,schlagen::V,tsábbmet,ягъун
7221,schlagen::V,tsábbmet,галукьарун
7222,schlagen::V,tjassket,ягъун
7223,schlagen::V,tjassket,галукьарун
7224,schlagen::V,huškut,ягъун
7225,schlagen::V,huškut,галукьарун
7226,schlagen::V,časkeđ,ягъун
7227,schlagen::V,časkeđ,галукьарун
7228,schlagen::V,čâ´cǩǩed,ягъун
7229,schlagen::V,čâ´cǩǩed,галукьарун
7230,schlagen::V,та̄гкэ,ягъун
7231,schlagen::V,та̄гкэ,галукьарун
7232,schlagen::V,ва̄сстэ,ягъун
7233,schlagen::V,ва̄сстэ,галукьарун
7234,treten::V,tjïektjedh,кьуьл къекъягъун
7235,treten::V,tjïektjedh,кьуьл эцягъун
7236,treten::V,tjiektjat,кьуьл къекъягъун
7237,treten::V,tjiektjat,кьуьл эцягъун
7238,treten::V,čiekčat,кьуьл къекъягъун
7239,treten::V,čiekčat,кьуьл эцягъун
7240,treten::V,čieh'čâđ,кьуьл къекъягъун
7241,treten::V,čieh'čâđ,кьуьл эцягъун
7242,treten::V,tanccâđ,кьуьл къекъягъун
7243,treten::V,tanccâđ,кьуьл эцягъун
7244,treten::V,tanccâd,кьуьл къекъягъун
7245,treten::V,tanccâd,кьуьл эцягъун
7246,treten::V,то̄ппцэ,кьуьл къекъягъун
7247,treten::V,то̄ппцэ,кьуьл эцягъун
7248,stechen::V,baskedh,акьадарун
7249,stechen::V,tjuoggit,акьадарун
7250,stechen::V,čuoggut,акьадарун
7251,stechen::V,čuog'giđ,акьадарун
7252,stechen::V,čuõ´ǧ'ǧeed,акьадарун
7253,stechen::V,чо̄ххкэ,акьадарун
7254,stoßen::V,nehkiehtidh,эцягъун
7255,stoßen::V,nårddådit,эцягъун
7256,stoßen::V,nordadit,эцягъун
7257,stoßen::V,nutkâliđ,эцягъун
7258,stoßen::V,oi´ǧǧeed,эцягъун
7259,stoßen::V,оййкье,эцягъун
7260,stoßen::V,тоалкъе,эцягъун
7261,stehlen::V,sualadidh,чуьнуьхун
7262,stehlen::V,suoládit,чуьнуьхун
7263,stehlen::V,suoládit,чуьнуьхун
7264,stehlen::V,suá'ládiđ,чуьнуьхун
7265,stehlen::V,suâleed,чуьнуьхун
7266,stehlen::V,суэлнэ,чуьнуьхун
7267,stören::V,stööredh,хкуьрун
7268,stören::V,hearaldehtedh,хкуьрун
7269,stören::V,massit,хкуьрун
7270,stören::V,sjuddit,хкуьрун
7271,stören::V,heađuštit,хкуьрун
7272,stören::V,hettiđ,хкуьрун
7273,stören::V,heṃâdiđ,хкуьрун
7274,stören::V,stamlded,хкуьрун
7275,stören::V,вӣршэ,хкуьрун
7276,stören::V,е̄кхэллэ,хкуьрун
7277,belästigen::V,vaejviestidh,хкуьрун
7278,belästigen::V,vaejviestidh,азият гун
7279,belästigen::V,vájvedit,хкуьрун
7280,belästigen::V,vájvedit,азият гун
7281,belästigen::V,muodástuhttet,хкуьрун
7282,belästigen::V,muodástuhttet,азият гун
7283,belästigen::V,váivvidit,хкуьрун
7284,belästigen::V,váivvidit,азият гун
7285,belästigen::V,bieguhit,хкуьрун
7286,belästigen::V,bieguhit,азият гун
7287,belästigen::V,vä'ividiđ,хкуьрун
7288,belästigen::V,vä'ividiđ,азият гун
7289,belästigen::V,stamlded,хкуьрун
7290,belästigen::V,stamlded,азият гун
7291,belästigen::V,е̄кхэллэ,хкуьрун
7292,belästigen::V,е̄кхэллэ,азият гун
7293,belästigen::V,во̄а̄йвшэ,хкуьрун
7294,belästigen::V,во̄а̄йвшэ,азият гун
7295,verbergen::V,tjïekedh,далдаламишун
7296,verbergen::V,tjiehkat,далдаламишун
7297,verbergen::V,čiehkat,далдаламишун
7298,verbergen::V,čieḥâđ,далдаламишун
7299,verbergen::V,peittad,далдаламишун
7300,verbergen::V,чӣгкэ,далдаламишун
7301,verbergen::V,пе̄йхьтэ,далдаламишун
7302,täuschen::V,iermedh,алцурарун
7303,täuschen::V,iermedh,алцуррун
7304,täuschen::V,eajhkaldehtedh,алцурарун
7305,täuschen::V,eajhkaldehtedh,алцуррун
7306,täuschen::V,tjáddjit,алцурарун
7307,täuschen::V,tjáddjit,алцуррун
7308,täuschen::V,dájuhit,алцурарун
7309,täuschen::V,dájuhit,алцуррун
7310,täuschen::V,viehtalit,алцурарун
7311,täuschen::V,viehtalit,алцуррун
7312,täuschen::V,villiđ,алцурарун
7313,täuschen::V,villiđ,алцуррун
7314,täuschen::V,ǩiõllâd,алцурарун
7315,täuschen::V,ǩiõllâd,алцуррун
7316,täuschen::V,вӯйхе,алцурарун
7317,täuschen::V,вӯйхе,алцуррун
7318,täuschen::V,пе̄йхьтэ,алцурарун
7319,täuschen::V,пе̄йхьтэ,алцуррун
7320,täuschen::V,ке̄лсэллэ,алцурарун
7321,täuschen::V,ке̄лсэллэ,алцуррун
7322,betrügen::V,biehtedh,алцурарун
7323,betrügen::V,biehtedh,гьарамзадавал авун
7324,betrügen::V,biehttet,алцурарун
7325,betrügen::V,biehttet,гьарамзадавал авун
7326,betrügen::V,beahttit,алцурарун
7327,betrügen::V,beahttit,гьарамзадавал авун
7328,betrügen::V,filliđ,алцурарун
7329,betrügen::V,filliđ,гьарамзадавал авун
7330,betrügen::V,ǩiõllâd,алцурарун
7331,betrügen::V,ǩiõllâd,гьарамзадавал авун
7332,betrügen::V,pä´rtteed,алцурарун
7333,betrügen::V,pä´rtteed,гьарамзадавал авун
7334,betrügen::V,вӯйхе,алцурарун
7335,betrügen::V,вӯйхе,гьарамзадавал авун
7336,betrügen::V,пе̄йхьтэ,алцурарун
7337,betrügen::V,пе̄йхьтэ,гьарамзадавал авун
7338,betrügen::V,ке̄лсэллэ,алцурарун
7339,betrügen::V,ке̄лсэллэ,гьарамзадавал авун
7340,töten::V,buvvedh,яна кьин
7341,töten::V,gåddet,яна кьин
7342,töten::V,soaggit,яна кьин
7343,töten::V,goddit,яна кьин
7344,töten::V,surmiđ,яна кьин
7345,töten::V,jämittiđ,яна кьин
7346,töten::V,kå´dded,яна кьин
7347,töten::V,so´rmmjed,яна кьин
7348,töten::V,коаннҌтэ,яна кьин
7349,wohnen::V,årrodh,дуланмиш хьун
7350,wohnen::V,veasodh,дуланмиш хьун
7351,wohnen::V,årrot,дуланмиш хьун
7352,wohnen::V,viessot,дуланмиш хьун
7353,wohnen::V,orrut,дуланмиш хьун
7354,wohnen::V,aassâđ,дуланмиш хьун
7355,wohnen::V,aassâd,дуланмиш хьун
7356,wohnen::V,jälsted,дуланмиш хьун
7357,wohnen::V,е̄лле,дуланмиш хьун
7358,arbeiten::V,barkedh,кӏвалахун
7359,arbeiten::V,barkedh,кӏвалах авун
7360,arbeiten::V,rihtjat,кӏвалахун
7361,arbeiten::V,rihtjat,кӏвалах авун
7362,arbeiten::V,bargat,кӏвалахун
7363,arbeiten::V,bargat,кӏвалах авун
7364,arbeiten::V,porgâđ,кӏвалахун
7365,arbeiten::V,porgâđ,кӏвалах авун
7366,arbeiten::V,tue´j'jeed,кӏвалахун
7367,arbeiten::V,tue´j'jeed,кӏвалах авун
7368,arbeiten::V,лыххкэ,кӏвалахун
7369,arbeiten::V,лыххкэ,кӏвалах авун
7370,arbeiten::V,ро̄бхушшэ,кӏвалахун
7371,arbeiten::V,ро̄бхушшэ,кӏвалах авун
7372,sammeln::V,tjåegkedh,кӏватӏун
7373,sammeln::V,tjoahkkit,кӏватӏун
7374,sammeln::V,čoaggit,кӏватӏун
7375,sammeln::V,čokkiđ,кӏватӏун
7376,sammeln::V,čuág'giđ,кӏватӏун
7377,sammeln::V,noorrâd,кӏватӏун
7378,sammeln::V,нёавсэ,кӏватӏун
7379,pflücken::V,tjåegkedh,атӏун
7380,pflücken::V,tjoagget,атӏун
7381,pflücken::V,čoaggit,атӏун
7382,pflücken::V,čuág'giđ,атӏун
7383,pflücken::V,uussâd,атӏун
7384,pflücken::V,кышшкэ,атӏун
7385,jagen::V,bearhtodh,гъуьрч авун
7386,jagen::V,viejddit,гъуьрч авун
7387,jagen::V,bivdit,гъуьрч авун
7388,jagen::V,miä'cástiđ,гъуьрч авун
7389,jagen::V,miä´csted,гъуьрч авун
7390,jagen::V,ме̄ххьцтэ,гъуьрч авун
7391,fischen::V,gööledh,гъетер кьун
7392,fischen::V,håagkodh,гъетер кьун
7393,fischen::V,guollit,гъетер кьун
7394,fischen::V,guolástit,гъетер кьун
7395,fischen::V,kuá'lástiđ,гъетер кьун
7396,fischen::V,kue´llšeed,гъетер кьун
7397,fischen::V,шылле кӯль,гъетер кьун
7398,fassen::V,bivtedh,кьун
7399,fassen::V,giddit,кьун
7400,fassen::V,bivdit,кьун
7401,fassen::V,pivdeđ,кьун
7402,fassen::V,kå´dded,кьун
7403,fassen::V,со̄а̄гкэ,кьун
7404,hüten::V,geehtedh,чӏура хуьн
7405,hüten::V,váktit,чӏура хуьн
7406,hüten::V,geahččat,чӏура хуьн
7407,hüten::V,keččâđ,чӏура хуьн
7408,hüten::V,hoi´ddjed,чӏура хуьн
7409,hüten::V,пынне,чӏура хуьн
7410,treiben::V,vuejiehtidh,гьалун
7411,treiben::V,vuojedit,гьалун
7412,treiben::V,vuodjelit,гьалун
7413,treiben::V,vyeijiđ,гьалун
7414,treiben::V,vue´jjad,гьалун
7415,treiben::V,выйхе,гьалун
7416,treiben::V,го̄ннэ,гьалун
7417,anbinden::V,viedtedh,акалун
7418,anbinden::V,gaarhkedidh,акалун
7419,anbinden::V,dabrrit,акалун
7420,anbinden::V,dæhppodit,акалун
7421,anbinden::V,čatnat,акалун
7422,anbinden::V,čoonnâđ,акалун
7423,anbinden::V,čõõnnâd,акалун
7424,anbinden::V,ко̄ррэ,акалун
7425,füttern::V,bïepmehtidh,ем гун
7426,füttern::V,biebbmat,ем гун
7427,füttern::V,biebmat,ем гун
7428,füttern::V,purâttiđ,ем гун
7429,füttern::V,poorted,ем гун
7430,füttern::V,peâm'mad,ем гун
7431,füttern::V,поҏтэ,ем гун
7432,melken::V,buhtjedh,ацун
7433,melken::V,båhtjet,ацун
7434,melken::V,bahčit,ацун
7435,melken::V,paččeeđ,ацун
7436,melken::V,pââččad,ацун
7437,melken::V,лаппьсе,ацун
7438,hacken::V,tsåalhkodh,куьткуьнун
7439,hacken::V,tsållat,куьткуьнун
7440,hacken::V,tsáhpat,куьткуьнун
7441,hacken::V,čuollat,куьткуьнун
7442,hacken::V,čuollâđ,куьткуьнун
7443,hacken::V,ceäk'kad,куьткуьнун
7444,hacken::V,ця̄ххкэ,куьткуьнун
7445,gießen::V,tjaetsiehtidh,яд гун
7446,gießen::V,tjáhttjit,яд гун
7447,gießen::V,njuoskadit,яд гун
7448,gießen::V,čáhccet,яд гун
7449,gießen::V,njuos'kâdiđ,яд гун
7450,gießen::V,väällad,яд гун
7451,gießen::V,ва̄ллэ,яд гун
7452,reifen::V,njoetsedh,чурун
7453,reifen::V,njoetsedh,агакьун
7454,reifen::V,láddat,чурун
7455,reifen::V,láddat,агакьун
7456,reifen::V,láddat,чурун
7457,reifen::V,láddat,агакьун
7458,reifen::V,laddâđ,чурун
7459,reifen::V,laddâđ,агакьун
7460,reifen::V,laddâd,чурун
7461,reifen::V,laddâd,агакьун
7462,reifen::V,ӣллкнэ,чурун
7463,reifen::V,ӣллкнэ,агакьун
7464,reifen::V,ло̄а̄янтэ,чурун
7465,reifen::V,ло̄а̄янтэ,агакьун
7466,zubereiten::V,jurjiehtidh,гьазурун
7467,zubereiten::V,riejddit,гьазурун
7468,zubereiten::V,ráhkadit,гьазурун
7469,zubereiten::V,va'lmâštiđ,гьазурун
7470,zubereiten::V,vaalmšted,гьазурун
7471,zubereiten::V,во̄а̄лмшэ,гьазурун
7472,kochen::V,voessjedh,ругун
7473,kochen::V,vuossjat,ругун
7474,kochen::V,duolldádit,ругун
7475,kochen::V,vuoš'šat,ругун
7476,kochen::V,vuoššâđ,ругун
7477,kochen::V,ǩe´tted,ругун
7478,kochen::V,кыппьтэ,ругун
7479,backen::V,bååhkedh,чурун
7480,backen::V,lájbbot,чурун
7481,backen::V,báhkket,чурун
7482,backen::V,goikadit,чурун
7483,backen::V,liäi'buđ,чурун
7484,backen::V,vää´l'jed,чурун
7485,backen::V,па̄шшьтэ,чурун
7486,braten::V,bissedh,чурун
7487,braten::V,basset,чурун
7488,braten::V,báistit,чурун
7489,braten::V,steiket,чурун
7490,braten::V,passeeđ,чурун
7491,braten::V,pä´štted,чурун
7492,braten::V,па̄шшьтэ,чурун
7493,umrühren::V,firredh,какадарун
7494,umrühren::V,fierrot,какадарун
7495,umrühren::V,fierrut,какадарун
7496,umrühren::V,fiärruđ,какадарун
7497,umrühren::V,sie´jjted,какадарун
7498,umrühren::V,вӣршэ,какадарун
7499,stricken::V,gurredh,хурун
7500,stricken::V,gådet,хурун
7501,stricken::V,gođđit,хурун
7502,stricken::V,kođđeeđ,хурун
7503,stricken::V,kåå´đđed,хурун
7504,stricken::V,коадтӭ,хурун
7505,nähen::V,gåarodh,цун
7506,nähen::V,goarrot,цун
7507,nähen::V,goarrut,цун
7508,nähen::V,kuárruđ,цун
7509,nähen::V,kuärrad,цун
7510,nähen::V,куаррэ,цун
7511,färben::V,klaeriedidh,шир ягъун
7512,färben::V,bájnnit,шир ягъун
7513,färben::V,sihttset,шир ягъун
7514,färben::V,báidnit,шир ягъун
7515,färben::V,ivdnet,шир ягъун
7516,färben::V,päiniđ,шир ягъун
7517,färben::V,päinnad,шир ягъун
7518,färben::V,ǩe´rjjeed,шир ягъун
7519,färben::V,по̄а̄ййнэ,шир ягъун
7520,reinigen::V,reenskedh,михьун
7521,reinigen::V,dïdtesjidh,михьун
7522,reinigen::V,rájnnit,михьун
7523,reinigen::V,čorget,михьун
7524,reinigen::V,buhtistit,михьун
7525,reinigen::V,kađvâđ,михьун
7526,reinigen::V,čurgiđ,михьун
7527,reinigen::V,putestiđ,михьун
7528,reinigen::V,čiisteed,михьун
7529,reinigen::V,puu´ttsted,михьун
7530,reinigen::V,чисстэ,михьун
7531,reinigen::V,е̄ллэ,михьун
7532,waschen::V,bïssedh,чуьхуьн
7533,waschen::V,bassat,чуьхуьн
7534,waschen::V,bassat,чуьхуьн
7535,waschen::V,posâliđ,чуьхуьн
7536,waschen::V,põõssâd,чуьхуьн
7537,waschen::V,пэ̄ссэ,чуьхуьн
7538,abwischen::V,njaamedh,гуьцӏун
7539,abwischen::V,sihkastit,гуьцӏун
7540,abwischen::V,sihkkut,гуьцӏун
7541,abwischen::V,sikkođ,гуьцӏун
7542,abwischen::V,sekkad,гуьцӏун
7543,abwischen::V,чисстэ,гуьцӏун
7544,spülen::V,skuvledh,экъуьрун
7545,spülen::V,dåjddet,экъуьрун
7546,spülen::V,doidit,экъуьрун
7547,spülen::V,skuljiđ,экъуьрун
7548,spülen::V,toideđ,экъуьрун
7549,spülen::V,tåiddad,экъуьрун
7550,spülen::V,sku´lljeed,экъуьрун
7551,spülen::V,пэ̄ссэ,экъуьрун
7552,fegen::V,sööpedh,шуткун
7553,fegen::V,suohttsit,шуткун
7554,fegen::V,luvdet,шуткун
7555,fegen::V,sihostiđ,шуткун
7556,fegen::V,roppâđ,шуткун
7557,fegen::V,västtad,шуткун
7558,fegen::V,seekksted,шуткун
7559,fegen::V,по̄а̄шшэ,шуткун
7560,kehren::V,tjirredh,кул алтадун
7561,kehren::V,såbit,кул алтадун
7562,kehren::V,luvdet,кул алтадун
7563,kehren::V,suo'pâlistiđ,кул алтадун
7564,kehren::V,västtad,кул алтадун
7565,kehren::V,по̄а̄шшэ,кул алтадун
7566,baden::V,voejedidh,эхъуьн
