,Concept_ID,pl,lv
2255,drücken::V,naciskać,spiest
2256,schieben::V,pchać,ӧтдортны
2257,schieben::V,pchać,йӧткыштны
2258,schieben::V,pchać,stumt
2259,schieben::V,posuwać,ӧтдортны
2260,schieben::V,posuwać,йӧткыштны
2261,schieben::V,posuwać,stumt
2262,kratzen::V,drapać,гуджӧдны
2263,kratzen::V,drapać,kasīt
2264,kratzen::V,drapać,skrāpēt
2265,lecken::V,lizać,нювны
2266,lecken::V,lizać,lakt
2267,lecken::V,lizać,laizīt
2268,beißen::V,kąsać,курччыны
2269,beißen::V,kąsać,kost
2270,abreißen::V,oderwać,орӧдны
2271,abreißen::V,oderwać,atraut
2272,abreißen::V,oderwać,atplēst
2273,abschneiden::V,odciąć,вундавны
2274,abschneiden::V,odciąć,nogriezt
2275,binden::V,wiązać,гӧрддзавны
2276,binden::V,wiązać,кӧртавны
2277,binden::V,wiązać,siet
2278,binden::V,wiązać,aptīt
2279,stecken::V,wetknąć,сюйны
2280,stecken::V,wetknąć,bāzt
2281,stecken::V,wetknąć,spraust
2282,brechen::V,złamać,чегны
2283,brechen::V,złamać,lauzt
2284,brechen::V,złamać,lauzīt
2285,klopfen::V,pukać,камгыны
2286,klopfen::V,pukać,klauvēt
2287,klopfen::V,stukać,камгыны
2288,klopfen::V,stukać,klauvēt
2289,hauen::V,bić,нӧйнты
2290,hauen::V,bić,кучкыны
2291,hauen::V,bić,cirst
2292,hauen::V,bić,dauzīt
2293,kleben::V,kleić,лемавны
2294,kleben::V,kleić,ляскавны
2295,kleben::V,kleić,līmēt
2296,kleben::V,kleić,lipināt
2297,reiben::V,trzeć,тільны
2298,reiben::V,trzeć,зыравны
2299,reiben::V,trzeć,rīvēt
2300,reiben::V,trzeć,berzēt
2301,streichen::V,smarować,мавтны
2302,streichen::V,smarować,ziest
2303,streichen::V,smarować,triept
2304,schleifen::V,ostrzyć,кеслыны
2305,schleifen::V,ostrzyć,trīt
2306,schleifen::V,ostrzyć,asināt
2307,schneiden::V,ciąć,шырны
2308,schneiden::V,ciąć,griezt
2309,schneiden::V,ciąć,sagriezt
2310,schneiden::V,krajać,шырны
2311,schneiden::V,krajać,griezt
2312,schneiden::V,krajać,sagriezt
2313,rütteln::V,trząść,легӧдны
2314,rütteln::V,trząść,катлӧдлыны
2315,rütteln::V,trząść,kratīt
2316,rütteln::V,trząść,purināt
2317,schütteln::V,trząść,тракӧдны
2318,schütteln::V,trząść,kratīt
2319,schwenken::V,machać,ӧвтны
2320,schwenken::V,machać,шенасьны
2321,schwenken::V,machać,vēzēt
2322,schwenken::V,machać,vēcināt
2323,schütten::V,nasypać,кисьтны
2324,schütten::V,nasypać,bērt
2325,füllen::V,napełnić,тыртны
2326,füllen::V,napełnić,pildīt
2327,füllen::V,napełnić,piepildīt
2328,einwickeln::V,zawinąć,тубыртны
2329,einwickeln::V,zawinąć,ietīt
2330,tragen::V,nieść,нуны
2331,tragen::V,nieść,nest
2332,schleppen::V,wlec,кыскавны
2333,schleppen::V,wlec,stiept
2334,schleppen::V,wlec,staipīt
2335,ziehen::V,ciągnąć,кыскыны
2336,ziehen::V,ciągnąć,vilkt
2337,aufbewahren::V,przechowywać,видзны
2338,aufbewahren::V,przechowywać,glabāt
2339,aufbewahren::V,przechowywać,uzglabāt
2340,werfen::V,rzucać,чӧвтны
2341,werfen::V,rzucać,шыбитны
2342,werfen::V,rzucać,mest
2343,werfen::V,rzucać,sviest
2344,fangen::V,łowić,кутны
2345,fangen::V,łowić,ķert
2346,fangen::V,łowić,uzķert
2347,packen::V,chwycić,босьтны
2348,packen::V,chwycić,paķert
2349,packen::V,chwycić,satvert
2350,verstecken::V,ukryć,дзебны
2351,verstecken::V,ukryć,slēpt
2352,verstecken::V,ukryć,noglabāt
2353,verstecken::V,schować,дзебны
2354,verstecken::V,schować,slēpt
2355,verstecken::V,schować,noglabāt
2356,teilen::V,podzielić,юкны
2357,teilen::V,podzielić,dalīt
2358,schicken::V,posyłać,ыстыны
2359,schicken::V,posyłać,sūtīt
2360,schicken::V,posyłać,atsūtīt
2361,bringen::V,przynieść,вайны
2362,bringen::V,przynieść,atvest
2363,hinzufügen::V,dodać,содтыны
2364,hinzufügen::V,dodać,pievienot
2365,bekommen::V,dostać,босьтны
2366,bekommen::V,dostać,dabūt
2367,erhalten::V,otrzymać,босьтны
2368,erhalten::V,otrzymać,saņemt
2369,nehmen::V,wziąć,босьтны
2370,nehmen::V,wziąć,ņemt
2371,nehmen::V,wziąć,paņemt
2372,wählen::V,wybrać,бӧрйыны
2373,wählen::V,wybrać,ievēlēt
2374,auswählen::V,wybrać,бӧрйыны
2375,auswählen::V,wybrać,izvēlēt
2376,bewahren::V,zachować,видзны
2377,bewahren::V,zachować,saglabāt
2378,behindern::V,utrudnić,конйӧдлыны
2379,behindern::V,utrudnić,джӧмдӧдны
2380,behindern::V,utrudnić,kavēt
2381,behindern::V,utrudnić,aizkavēt
2382,behindern::V,przeszkadzać,конйӧдлыны
2383,behindern::V,przeszkadzać,джӧмдӧдны
2384,behindern::V,przeszkadzać,kavēt
2385,behindern::V,przeszkadzać,aizkavēt
2386,verderben::V,zepsuć,тшыкӧдны
2387,verderben::V,zepsuć,sabojāt
2388,beschädigen::V,uszkodzić,тшыкӧдны
2389,beschädigen::V,uszkodzić,bojāt
2390,beschädigen::V,uszkodzić,maitāt
2391,zerbrechen::V,złamać,жуглыны
2392,zerbrechen::V,złamać,salauzt
2393,zerbrechen::V,złamać,sadauzīt
2394,zerreißen::V,drzeć,орӧдны
2395,zerreißen::V,drzeć,pārraut
2396,zerreißen::V,rozdzierać,орӧдны
2397,zerreißen::V,rozdzierać,pārraut
2398,zerstören::V,zniszczyć,жугӧдны
2399,zerstören::V,zniszczyć,кисьтны
2400,zerstören::V,zniszczyć,косявны
2401,zerstören::V,zniszczyć,graut
2402,zerstören::V,zniszczyć,sagraut
2403,verbrennen::V,spalić,сотны
2404,verbrennen::V,spalić,сотчыны
2405,verbrennen::V,spalić,dedzināt
2406,verbrennen::V,spalić,sadedzināt
2407,geben::V,dać,сетны
2408,geben::V,dać,dot
2409,geben::V,dać,padot
2410,reichen::V,podać,сетны
2411,reichen::V,podać,padot
2412,reichen::V,podać,sniegt
2413,schenken::V,darować,козьнавны
2414,schenken::V,darować,dāvāt
2415,schenken::V,darować,dāvināt
2416,versprechen::V,obiecać,кыв сетны
2417,versprechen::V,obiecać,solīt
2418,versprechen::V,obiecać,apsolīt
2419,wünschen::V,życzyć,кӧсйыны
2420,wünschen::V,życzyć,vēlēt
2421,wünschen::V,życzyć,novēlēt
2422,loben::V,chwalić,ошкыны
2423,loben::V,chwalić,lielīt
2424,küssen::V,całować,окавны
2425,küssen::V,całować,bučot
2426,küssen::V,całować,skūpstīt
2427,wiegen::V,kołysać,гудрӧдлыны
2428,wiegen::V,kołysać,šūpot
2429,zudecken::V,przykryć,веввттьыны
2430,zudecken::V,przykryć,apklāt
2431,zudecken::V,przykryć,aizsegt
2432,wecken::V,zbudzić,садьмӧдны
2433,wecken::V,zbudzić,чуксавны
2434,wecken::V,zbudzić,modināt
2435,zeigen::V,pokazać,петкӧдлыны
2436,zeigen::V,pokazać,rādīt
2437,führen::V,wieść,нуӧдны
2438,führen::V,wieść,vadīt
2439,führen::V,prowadzić,нуӧдны
2440,führen::V,prowadzić,vadīt
2441,lehren::V,uczyć,велӧдны
2442,lehren::V,uczyć,mācīt
2443,lehren::V,uczyć,iemācīt
2444,unterrichten::V,nauczać,велӧдны
2445,unterrichten::V,nauczać,apmācīt
2446,aufziehen::V,wychować,быдтыны
2447,aufziehen::V,wychować,uzaudzināt
2448,leiten::V,kierować,веськӧдлыны
2449,leiten::V,kierować,vadīt
2450,leiten::V,kierować,pārzināt
2451,antreiben::V,popędzić,тэрмӧдны
2452,antreiben::V,popędzić,urdīt
2453,antreiben::V,popędzić,mudināt
2454,lassen::V,zostawić,тшӧктыны
2455,lassen::V,zostawić,ļaut
2456,einladen::V,zaprosić,корны
2457,einladen::V,zaprosić,ielūgt
2458,einladen::V,zaprosić,aicināt
2459,vereinigen::V,zjednoczyć,ӧтувтны
2460,vereinigen::V,zjednoczyć,котыртны
2461,vereinigen::V,zjednoczyć,vienot
2462,vereinigen::V,zjednoczyć,apvienot
2463,besuchen::V,odwiedzić,волыны
2464,besuchen::V,odwiedzić,ветлыны
2465,besuchen::V,odwiedzić,apciemot
2466,treffen::V,trafić,вочаӧдны
2467,treffen::V,trafić,паныдавны
2468,treffen::V,trafić,satikt
2469,treffen::V,trafić,sastapt
2470,treffen::V,spotkać,вочаӧдны
2471,treffen::V,spotkać,паныдавны
2472,treffen::V,spotkać,satikt
2473,treffen::V,spotkać,sastapt
2474,sich versammeln::V,zebrać się,лӧсьӧдчыны
2475,sich versammeln::V,zebrać się,salasīties
2476,sich versammeln::V,zebrać się,sapulcēties
2477,sich versammeln::V,zgromadzić się,лӧсьӧдчыны
2478,sich versammeln::V,zgromadzić się,salasīties
2479,sich versammeln::V,zgromadzić się,sapulcēties
2480,spielen::V,grać,ворсны
2481,spielen::V,grać,spēlēt
2482,spielen::V,grać,spēlēties
2483,spielen::V,bawić się,ворсны
2484,spielen::V,bawić się,spēlēt
2485,spielen::V,bawić się,spēlēties
2486,singen::V,śpiewać,сьывны
2487,singen::V,śpiewać,dziedāt
2488,tanzen::V,pląsać,йӧктыны
2489,tanzen::V,pląsać,diet
2490,tanzen::V,pląsać,dejot
2491,tanzen::V,pląsać,dancot
2492,tanzen::V,tańczyć,йӧктыны
2493,tanzen::V,tańczyć,diet
2494,tanzen::V,tańczyć,dejot
2495,tanzen::V,tańczyć,dancot
2496,sich trennen::V,rozstać się,торйӧдчыны
2497,sich trennen::V,rozstać się,šķirties
2498,sich trennen::V,rozstać się,izšķirties
2499,verlassen::V,opuścić,эновтны
2500,verlassen::V,opuścić,atstāt
2501,retten::V,ocalić,видзны
2502,retten::V,ocalić,мездыны
2503,retten::V,ocalić,glābt
2504,retten::V,uratować,видзны
2505,retten::V,uratować,мездыны
2506,retten::V,uratować,glābt
2507,bewachen::V,pilnować,видзны
2508,bewachen::V,pilnować,sargāt
2509,schützen::V,ochronić,видзны
2510,schützen::V,ochronić,pasargāt
2511,schützen::V,ochronić,aizsargāt
2512,verteidigen::V,bronić,дорйыны
2513,verteidigen::V,bronić,aizstāvēt
2514,sich schlagen::V,pobić się,косясьны
2515,sich schlagen::V,pobić się,kauties
2516,sich schlagen::V,pobić się,izkauties
2517,schießen::V,strzelać,лыйны
2518,schießen::V,strzelać,šaut
2519,schießen::V,strzelać,šaudīt
2520,siegen::V,zwycziężyć,вермыны
2521,siegen::V,zwycziężyć,uzvarēt
2522,ärgern::V,gniewać,лӧгӧдны
2523,ärgern::V,gniewać,лёкмӧдны
2524,ärgern::V,gniewać,скӧрмӧдны
2525,ärgern::V,gniewać,sadusmot
2526,schlagen::V,bić,вартны
2527,schlagen::V,bić,sist
2528,schlagen::V,bić,triekt
2529,schlagen::V,uderzyć,вартны
2530,schlagen::V,uderzyć,sist
2531,schlagen::V,uderzyć,triekt
2532,treten::V,kopnąć,лёгны
2533,treten::V,kopnąć,майкны
2534,treten::V,kopnąć,mīt
2535,treten::V,kopnąć,paspert
2536,stechen::V,ukłuć,бышткыны
2537,stechen::V,ukłuć,durt
2538,stoßen::V,popchnąć,тойлыны
2539,stoßen::V,popchnąć,йӧткавны
2540,stoßen::V,popchnąć,grūst
2541,stehlen::V,ukraść,гусявны
2542,stehlen::V,ukraść,zagt
2543,stören::V,zakłócić,падмӧдны
2544,stören::V,zakłócić,traucēt
2545,stören::V,przeszkodzić,падмӧдны
2546,stören::V,przeszkodzić,traucēt
2547,belästigen::V,dokuczać,дӧзмӧдны
2548,belästigen::V,dokuczać,apgrūtināt
2549,verbergen::V,ukryć,дзебны
2550,verbergen::V,ukryć,сайӧдны
2551,verbergen::V,ukryć,slēpt
2552,verbergen::V,ukryć,paslēpt
2553,täuschen::V,łudzić,пӧръявны
2554,täuschen::V,łudzić,ылӧдны
2555,täuschen::V,łudzić,mānīt
2556,täuschen::V,łudzić,maldināt
2557,betrügen::V,oszukać,сӧрны
2558,betrügen::V,oszukać,krāpt
2559,betrügen::V,oszukać,apkrāpt
2560,töten::V,zabić,вины
2561,töten::V,zabić,nāvēt
2562,töten::V,zabić,nogalināt
2563,wohnen::V,mieszkać,овны
2564,wohnen::V,mieszkać,dzīvot
2565,arbeiten::V,pracować,уджавны
2566,arbeiten::V,pracować,strādāt
2567,arbeiten::V,pracować,darboties
2568,sammeln::V,zebrać,чукӧртны
2569,sammeln::V,zebrać,vākt
2570,pflücken::V,zerwać,вотны
2571,pflücken::V,zerwać,ӧктыны
2572,pflücken::V,zerwać,raut
2573,pflücken::V,zerwać,plūkt
2574,jagen::V,polować,кыйсьыны
2575,jagen::V,polować,medīt
2576,fischen::V,łowić ryby,чери кыйны
2577,fischen::V,łowić ryby,zvejot
2578,fassen::V,złapać,кутны
2579,fassen::V,złapać,saķert
2580,hüten::V,paść,видзны
2581,hüten::V,paść,йирӧдны
2582,hüten::V,paść,ganīt
2583,treiben::V,pędzić,вӧтлыны
2584,treiben::V,pędzić,dzīt
2585,anbinden::V,przywiązać,домавны
2586,anbinden::V,przywiązać,piesiet
2587,anbinden::V,przywiązać,piesaistīt
2588,füttern::V,karmić,вердны
2589,füttern::V,karmić,barot
2590,melken::V,doić,лысьтыны
2591,melken::V,doić,slaukt
2592,hacken::V,rąbać,керавны
2593,hacken::V,rąbać,kapāt
2594,gießen::V,lać,киськавны
2595,gießen::V,lać,liet
2596,gießen::V,lać,laistīt
2597,gießen::V,podlać,киськавны
2598,gießen::V,podlać,liet
2599,gießen::V,podlać,laistīt
2600,reifen::V,dojrzeć,кисьмыны
2601,reifen::V,dojrzeć,briest
2602,zubereiten::V,przyrządzić,дасьтыны
2603,zubereiten::V,przyrządzić,taisīt
2604,zubereiten::V,przyrządzić,gatavot
2605,kochen::V,gotować,пуны
2606,kochen::V,gotować,vārīt
2607,backen::V,piec,пӧжавны
2608,backen::V,piec,cept
2609,braten::V,piec,пражитны
2610,braten::V,piec,cept
2611,braten::V,piec,cepināt
2612,braten::V,smażyć,пражитны
2613,braten::V,smażyć,cept
2614,braten::V,smażyć,cepināt
2615,umrühren::V,przemieszać,сорлавны
2616,umrühren::V,przemieszać,maisīt
2617,umrühren::V,przemieszać,apmaisīt
2618,stricken::V,dziać,кӧртны
2619,stricken::V,dziać,adīt
2620,nähen::V,szyć,вурны
2621,nähen::V,szyć,šūt
2622,färben::V,pofarbować,мичӧдны
2623,färben::V,pofarbować,краситны
2624,färben::V,pofarbować,krāsot
2625,färben::V,pofarbować,nokrāsot
2626,reinigen::V,oczyścić,весавны
2627,reinigen::V,oczyścić,tīrīt
2628,reinigen::V,oczyścić,attīrīt
2629,waschen::V,prać,мыськыны
2630,waschen::V,prać,mazgāt
2631,abwischen::V,obetrzeć,чышкыны
2632,abwischen::V,obetrzeć,noslaucīt
2633,spülen::V,płukać,пожъявны
2634,spülen::V,płukać,skalot
2635,fegen::V,zamiatać,чышкыны
2636,fegen::V,zamiatać,slaucīt
2637,kehren::V,zamieść,чышкыны
2638,kehren::V,zamieść,mēzt
2639,baden::V,kąpać się,купайтчыны
2640,baden::V,kąpać się,peldēties
2641,sich waschen::V,myć się,мыссьыны
2642,sich waschen::V,myć się,mazgāties
2643,ausziehen::V,zdjąć,пӧрччӧдны
2644,ausziehen::V,zdjąć,noģērbt
2645,anziehen::V,włożyć,кӧмавны
2646,anziehen::V,włożyć,пасьтавны
2647,anziehen::V,włożyć,uzvilkt
2648,sich anziehen::V,ubrać się,пасьтасьны
2649,sich anziehen::V,ubrać się,apģērbties
2650,kämmen::V,uczesać,сынавны
2651,kämmen::V,uczesać,sukāt
2652,schmücken::V,ozdabiać,мичмӧдны
2653,schmücken::V,ozdabiać,rotāt
2654,schmücken::V,ozdabiać,greznot
2655,sagen::V,powiedzieć,шуны
2656,sagen::V,powiedzieć,висьтавны
2657,sagen::V,powiedzieć,teikt
2658,sprechen::V,mówić,сёрнитны
2659,sprechen::V,mówić,runāt
2660,reden::V,mówić,сёрнитны
2661,reden::V,mówić,norunāt
2662,sich unterhalten::V,rozmawiać,сёрнитны
2663,sich unterhalten::V,rozmawiać,варовитны
2664,sich unterhalten::V,rozmawiać,sarunāties
2665,fragen::V,zapytać,юавны
2666,fragen::V,zapytać,jautāt
2667,bitten::V,prosić,корны
2668,bitten::V,prosić,lūgt
2669,bitten::V,prosić,prasīt
2670,erzählen::V,opowiedzieć,висьтавны
2671,erzählen::V,opowiedzieć,stāstīt
2672,mitteilen::V,zawiadomić o,юӧртны
2673,mitteilen::V,zawiadomić o,висьтавны
2674,mitteilen::V,zawiadomić o,pavēstīt
2675,nennen::V,nazwać,шуны
2676,nennen::V,nazwać,ним сетны
2677,nennen::V,nazwać,saukt
2678,rufen::V,wołać,корны
2679,rufen::V,wołać,saukt
2680,prahlen::V,chełpić się,ошйысьны
2681,prahlen::V,chełpić się,lielīties
2682,übersetzen::V,tłumaczyć,вуджӧдны
2683,übersetzen::V,tłumaczyć,tulkot
2684,übersetzen::V,tłumaczyć,pārtulkot
2685,denken::V,myśleć,мӧвпавны
2686,denken::V,myśleć,domāt
2687,glauben::V,sądzić,эскыны
2688,glauben::V,sądzić,ticēt
2689,glauben::V,wierzyć,эскыны
2690,glauben::V,wierzyć,ticēt
2691,bemerken::V,zauważyć,казявны
2692,bemerken::V,zauważyć,ievērot
2693,bemerken::V,zauważyć,ieraudzīt
2694,erkennen::V,poznać,тӧдмавны
2695,erkennen::V,poznać,pazīt
2696,erkennen::V,poznać,atpazīt
2697,begreifen::V,zrozumieć,вежӧртны
2698,begreifen::V,zrozumieć,гӧгӧрвоны
2699,begreifen::V,zrozumieć,jēgt
2700,begreifen::V,zrozumieć,apjēgt
2701,verstehen::V,rozumieć,вежӧртны
2702,verstehen::V,rozumieć,гӧгӧрвоны
2703,verstehen::V,rozumieć,saprast
2704,verstehen::V,dosłyszeć,вежӧртны
2705,verstehen::V,dosłyszeć,гӧгӧрвоны
2706,verstehen::V,dosłyszeć,saprast
2707,lernen::V,uczyć się,вeлöдчыны
2708,lernen::V,uczyć się,mācīties
2709,wissen::V,wiedzieć,тӧдны
2710,wissen::V,wiedzieć,zināt
2711,sich erinnern an::V,przypomnieć sobie,казьтывны
2712,sich erinnern an::V,przypomnieć sobie,дум вылӧ уськӧдны
2713,sich erinnern an::V,przypomnieć sobie,atminēties
2714,vergessen::V,zapomnieć,вунӧдны
2715,vergessen::V,zapomnieć,mirst
2716,vergessen::V,zapomnieć,aizmirst
2717,messen::V,mierzyć,муртавны
2718,messen::V,mierzyć,mērīt
2719,zählen::V,liczyć,лыддьыны
2720,zählen::V,liczyć,skaitīt
2721,rechnen::V,rachować,лыддьыны
2722,rechnen::V,rachować,rēķināt
2723,lesen::V,czytać,лыддьыны
2724,lesen::V,czytać,lasīt
2725,malen::V,malować,серпасавны
2726,malen::V,malować,gleznot
2727,zeichnen::V,rysować,серпасавны
2728,zeichnen::V,rysować,zīmēt
2729,schreiben::V,pisać,гижны
2730,schreiben::V,pisać,rakstīt
2731,besitzen::V,posiadać,лоны
2732,besitzen::V,posiadać,piederēt
2733,kaufen::V,kupić,ньӧбны
2734,kaufen::V,kupić,pirkt
2735,verkaufen::V,sprzedać,вузавны
2736,verkaufen::V,sprzedać,pārdot
2737,bezahlen::V,zapłacić,мынтыны
2738,bezahlen::V,zapłacić,мынтысьны
2739,bezahlen::V,zapłacić,apmaksāt
2740,zahlen::V,płacić,мынтыны
2741,zahlen::V,płacić,maksāt
2742,beherrschen::V,opanować,ас улын кутны
2743,beherrschen::V,opanować,valdīt
2744,ertragen::V,znieść,пыкны
2745,ertragen::V,znieść,лэптыны
2746,ertragen::V,znieść,panest
2747,ertragen::V,znieść,paciest
