,Concept_ID,se,hi
8197,rudern::V,ájrustit,खेना
8198,rudern::V,ájrustit,चप्पू चलाना
8199,rudern::V,suhkat,खेना
8200,rudern::V,suhkat,चप्पू चलाना
8201,rudern::V,suvdeđ,खेना
8202,rudern::V,suvdeđ,चप्पू चलाना
8203,rudern::V,suuḥâđ,खेना
8204,rudern::V,suuḥâđ,चप्पू चलाना
8205,rudern::V,suukkâd,खेना
8206,rudern::V,suukkâd,चप्पू चलाना
8207,rudern::V,сугкэ,खेना
8208,rudern::V,сугкэ,चप्पू चलाना
8209,fahren::V,vuelkedh,चलना
8210,fahren::V,vuelkedh,यात्रा करना
8211,fahren::V,vuodjet,चलना
8212,fahren::V,vuodjet,यात्रा करना
8213,fahren::V,vuodjit,चलना
8214,fahren::V,vuodjit,यात्रा करना
8215,fahren::V,vyeijiđ,चलना
8216,fahren::V,vyeijiđ,यात्रा करना
8217,fahren::V,vue´jjad,चलना
8218,fahren::V,vue´jjad,यात्रा करना
8219,fahren::V,выййе,चलना
8220,fahren::V,выййе,यात्रा करना
8221,fliegen::V,haeliehtidh,उड़ना
8222,fliegen::V,háledit,उड़ना
8223,fliegen::V,girdde,उड़ना
8224,fliegen::V,girdit,उड़ना
8225,fliegen::V,kirdeđ,उड़ना
8226,fliegen::V,ǩe´rdded,उड़ना
8227,fliegen::V,кыррьтэ,उड़ना
8228,gehen::V,juhtedh,जाना
8229,gehen::V,vádtset,जाना
8230,gehen::V,mannat,जाना
8231,gehen::V,jotteeđ,जाना
8232,gehen::V,mõõnnâd,जाना
8233,gehen::V,jåå´tted,जाना
8234,gehen::V,мэ̄ннэ,जाना
8235,gehen::V,вӯлльке,जाना
8236,weggehen::V,vuelkedh,चला जाना
8237,weggehen::V,vuelkedh,बाहर जाना
8238,weggehen::V,vuovvnot,चला जाना
8239,weggehen::V,vuovvnot,बाहर जाना
8240,weggehen::V,vuolgit,चला जाना
8241,weggehen::V,vuolgit,बाहर जाना
8242,weggehen::V,vyel'giđ,चला जाना
8243,weggehen::V,vyel'giđ,बाहर जाना
8244,weggehen::V,võiddâd,चला जाना
8245,weggehen::V,võiddâd,बाहर जाना
8246,weggehen::V,vue´lǧǧed,चला जाना
8247,weggehen::V,vue´lǧǧed,बाहर जाना
8248,weggehen::V,уййтэ,चला जाना
8249,weggehen::V,уййтэ,बाहर जाना
8250,abfahren::V,vuejedh,छूटना
8251,abfahren::V,vuejedh,रवाना होना
8252,abfahren::V,vuolgget,छूटना
8253,abfahren::V,vuolgget,रवाना होना
8254,abfahren::V,vuoddját,छूटना
8255,abfahren::V,vuoddját,रवाना होना
8256,abfahren::V,vuo'lgâdiḋ,छूटना
8257,abfahren::V,vuo'lgâdiḋ,रवाना होना
8258,abfahren::V,vuõlggled,छूटना
8259,abfahren::V,vuõlggled,रवाना होना
8260,abfahren::V,выййле,छूटना
8261,abfahren::V,выййле,रवाना होना
8262,anhalten::V,nelhkiehtidh,रुकना
8263,anhalten::V,nelhkiehtidh,खड़ा होना
8264,anhalten::V,tjöödtjestidh,रुकना
8265,anhalten::V,tjöödtjestidh,खड़ा होना
8266,anhalten::V,ganugit,रुकना
8267,anhalten::V,ganugit,खड़ा होना
8268,anhalten::V,ganudit,रुकना
8269,anhalten::V,ganudit,खड़ा होना
8270,anhalten::V,bissehit,रुकना
8271,anhalten::V,bissehit,खड़ा होना
8272,anhalten::V,čuoččahit,रुकना
8273,anhalten::V,čuoččahit,खड़ा होना
8274,anhalten::V,orostiđ,रुकना
8275,anhalten::V,orostiđ,खड़ा होना
8276,anhalten::V,årsted,रुकना
8277,anhalten::V,årsted,खड़ा होना
8278,anhalten::V,есскэ,रुकना
8279,anhalten::V,есскэ,खड़ा होना
8280,hineingehen::V,tjaangedh,घुसना
8281,hineingehen::V,tjaangedh,अंदर जाना
8282,hineingehen::V,tjagkedidh,घुसना
8283,hineingehen::V,tjagkedidh,अंदर जाना
8284,hineingehen::V,tjágŋat,घुसना
8285,hineingehen::V,tjágŋat,अंदर जाना
8286,hineingehen::V,čákŋat,घुसना
8287,hineingehen::V,čákŋat,अंदर जाना
8288,hineingehen::V,čaaŋŋâđ,घुसना
8289,hineingehen::V,čaaŋŋâđ,अंदर जाना
8290,hineingehen::V,čaaŋŋâd,घुसना
8291,hineingehen::V,čaaŋŋâd,अंदर जाना
8292,hineingehen::V,суаӈӈэ,घुसना
8293,hineingehen::V,суаӈӈэ,अंदर जाना
8294,eintreten::V,tjaangedh,प्रवेश करना
8295,eintreten::V,tjagkedidh,प्रवेश करना
8296,eintreten::V,tjágŋat,प्रवेश करना
8297,eintreten::V,čákŋat,प्रवेश करना
8298,eintreten::V,loaidat,प्रवेश करना
8299,eintreten::V,čaaŋŋâđ,प्रवेश करना
8300,eintreten::V,čaaŋŋâd,प्रवेश करना
8301,eintreten::V,суаӈӈэ,प्रवेश करना
8302,kommen::V,båetedh,आना
8303,kommen::V,boahtet,आना
8304,kommen::V,boahtit,आना
8305,kommen::V,puáttiđ,आना
8306,kommen::V,pue´tted,आना
8307,kommen::V,пуэдтӭ,आना
8308,ankommen::V,båetedh,पहुँचना
8309,ankommen::V,jåvsådit,पहुँचना
8310,ankommen::V,boahtit,पहुँचना
8311,ankommen::V,buvttehit,पहुँचना
8312,ankommen::V,pye'vtittiđ,पहुँचना
8313,ankommen::V,pue´tted,पहुँचना
8314,ankommen::V,пуэдтӭ,पहुँचना
8315,zurückkommen::V,deavhkedh,लौटना
8316,zurückkommen::V,deavhkedh,वापस आना
8317,zurückkommen::V,máhttsat,लौटना
8318,zurückkommen::V,máhttsat,वापस आना
8319,zurückkommen::V,máhccat,लौटना
8320,zurückkommen::V,máhccat,वापस आना
8321,zurückkommen::V,mäcciđ,लौटना
8322,zurückkommen::V,mäcciđ,वापस आना
8323,zurückkommen::V,mä´cced,लौटना
8324,zurückkommen::V,mä´cced,वापस आना
8325,zurückkommen::V,ма̄ххьце,लौटना
8326,zurückkommen::V,ма̄ххьце,वापस आना
8327,bleiben::V,årrodh,रहना
8328,bleiben::V,årrodh,रुकना
8329,bleiben::V,årrot,रहना
8330,bleiben::V,årrot,रुकना
8331,bleiben::V,bissot,रहना
8332,bleiben::V,bissot,रुकना
8333,bleiben::V,sjaddat,रहना
8334,bleiben::V,sjaddat,रुकना
8335,bleiben::V,báhcit,रहना
8336,bleiben::V,báhcit,रुकना
8337,bleiben::V,pissoođ,रहना
8338,bleiben::V,pissoođ,रुकना
8339,bleiben::V,pääcciđ,रहना
8340,bleiben::V,pääcciđ,रुकना
8341,bleiben::V,pää´cced,रहना
8342,bleiben::V,pää´cced,रुकना
8343,bleiben::V,kuâđ'đjed,रहना
8344,bleiben::V,kuâđ'đjed,रुकना
8345,bleiben::V,кӯдтъе,रहना
8346,bleiben::V,кӯдтъе,रुकना
8347,warten::V,vuertedh,इंतज़ार करना
8348,warten::V,vuorddet,इंतज़ार करना
8349,warten::V,vuordit,इंतज़ार करना
8350,warten::V,vyer'diđ,इंतज़ार करना
8351,warten::V,vue´rdded,इंतज़ार करना
8352,warten::V,вӯррьтэ,इंतज़ार करना
8353,erwarten::V,vuertedh,प्रतीक्षा करना
8354,erwarten::V,vuorddet,प्रतीक्षा करना
8355,erwarten::V,vuordit,प्रतीक्षा करना
8356,erwarten::V,vyer'diđ,प्रतीक्षा करना
8357,erwarten::V,näärved,प्रतीक्षा करना
8358,erwarten::V,vue´rdded,प्रतीक्षा करना
8359,erwarten::V,вӯррьтэ,प्रतीक्षा करना
8360,erwarten::V,вӯрьтсэллэ,प्रतीक्षा करना
8361,suchen::V,ohtsedh,ढूँढ़ना
8362,suchen::V,åhtsåt,ढूँढ़ना
8363,suchen::V,ohcat,ढूँढ़ना
8364,suchen::V,uuccâđ,ढूँढ़ना
8365,suchen::V,ooccâd,ढूँढ़ना
8366,suchen::V,о̄дзэ,ढूँढ़ना
8367,finden::V,gaavnedh,पाना
8368,finden::V,gaavnedh,ढूँढ़ निकालना
8369,finden::V,gávnnat,पाना
8370,finden::V,gávnnat,ढूँढ़ निकालना
8371,finden::V,gávdnat,पाना
8372,finden::V,gávdnat,ढूँढ़ निकालना
8373,finden::V,gávnnahit,पाना
8374,finden::V,gávnnahit,ढूँढ़ निकालना
8375,finden::V,kavnâđ,पाना
8376,finden::V,kavnâđ,ढूँढ़ निकालना
8377,finden::V,kaunnâd,पाना
8378,finden::V,kaunnâd,ढूँढ़ निकालना
8379,finden::V,ко̄а̄внэ,पाना
8380,finden::V,ко̄а̄внэ,ढूँढ़ निकालना
8381,versuchen::V,pryövedh,कोशिश करना
8382,versuchen::V,fryöjstedh,कोशिश करना
8383,versuchen::V,gæhttjalit,कोशिश करना
8384,versuchen::V,geahččalit,कोशिश करना
8385,versuchen::V,hilttiđ,कोशिश करना
8386,versuchen::V,ǩiččled,कोशिश करना
8387,versuchen::V,кӣхчле,कोशिश करना
8388,lieben::V,iehtsedh,प्यार करना
8389,lieben::V,iehttset,प्यार करना
8390,lieben::V,ráhkistit,प्यार करना
8391,lieben::V,rähistiđ,प्यार करना
8392,lieben::V,rä´ǩsted,प्यार करना
8393,lieben::V,шо̄а̄бпшэ,प्यार करना
8394,mögen::V,lyjhkedh,पसंद होना
8395,mögen::V,lijkkut,पसंद होना
8396,mögen::V,liikot,पसंद होना
8397,mögen::V,lijkkuđ,पसंद होना
8398,mögen::V,tu´ǩǩeed,पसंद होना
8399,mögen::V,шо̄а̄бпшэ,पसंद होना
8400,lachen::V,mæjtasjidh,हँसना
8401,lachen::V,föörhkedidh,हँसना
8402,lachen::V,tjajmmat,हँसना
8403,lachen::V,čaibmat,हँसना
8404,lachen::V,boagustit,हँसना
8405,lachen::V,povvâstiđ,हँसना
8406,lachen::V,påǥsted,हँसना
8407,lachen::V,сыйнэ,हँसना
8408,lachen::V,сӣййнэ,हँसना
8409,rühren::V,doehtedh,छूना
8410,rühren::V,njuoradit,छूना
8411,rühren::V,lihkahit,छूना
8412,rühren::V,lihâttiđ,छूना
8413,rühren::V,likktõõllâd,छूना
8414,rühren::V,лыксаххьтэ,छूना
8415,weinen::V,tjearodh,रोना
8416,weinen::V,tjierrot,रोना
8417,weinen::V,čierrut,रोना
8418,weinen::V,čiärruđ,रोना
8419,weinen::V,reäkkad,रोना
8420,weinen::V,ря̄гкэ,रोना
8421,weinen::V,лӯйхьке,रोना
8422,schimpfen::V,skïelledh,गाली देना
8423,schimpfen::V,bielkket,गाली देना
8424,schimpfen::V,bealkit,गाली देना
8425,schimpfen::V,pelkkiđ,गाली देना
8426,schimpfen::V,kaddled,गाली देना
8427,schimpfen::V,о̄а̄ҏҏтэ,गाली देना
8428,sich ärgern::V,måarahtovvedh,चिढ़ना
8429,sich ärgern::V,måarahtovvedh,नाराज़ होना
8430,sich ärgern::V,suhttat,चिढ़ना
8431,sich ärgern::V,suhttat,नाराज़ होना
8432,sich ärgern::V,suhttat,चिढ़ना
8433,sich ärgern::V,suhttat,नाराज़ होना
8434,sich ärgern::V,suttâđ,चिढ़ना
8435,sich ärgern::V,suttâđ,नाराज़ होना
8436,sich ärgern::V,iäd'duđ,चिढ़ना
8437,sich ärgern::V,iäd'duđ,नाराज़ होना
8438,sich ärgern::V,suttâd,चिढ़ना
8439,sich ärgern::V,suttâd,नाराज़ होना
8440,sich ärgern::V,се̄ннтэ,चिढ़ना
8441,sich ärgern::V,се̄ннтэ,नाराज़ होना
8442,sich fürchten::V,bïlledh,डरना
8443,sich fürchten::V,bïlledh,भय खाना
8444,sich fürchten::V,repkiestidh,डरना
8445,sich fürchten::V,repkiestidh,भय खाना
8446,sich fürchten::V,ballat,डरना
8447,sich fürchten::V,ballat,भय खाना
8448,sich fürchten::V,ballat,डरना
8449,sich fürchten::V,ballat,भय खाना
8450,sich fürchten::V,poollâđ,डरना
8451,sich fürchten::V,poollâđ,भय खाना
8452,sich fürchten::V,põõllâd,डरना
8453,sich fürchten::V,põõllâd,भय खाना
8454,sich fürchten::V,пэллэ,डरना
8455,sich fürchten::V,пэллэ,भय खाना
8456,fürchten::V,bïlledh,डरना से
8457,fürchten::V,bïlledh,भय खाना से
8458,fürchten::V,ballat,डरना से
8459,fürchten::V,ballat,भय खाना से
8460,fürchten::V,ballat,डरना से
8461,fürchten::V,ballat,भय खाना से
8462,fürchten::V,poollâđ,डरना से
8463,fürchten::V,poollâđ,भय खाना से
8464,fürchten::V,põõllâd,डरना से
8465,fürchten::V,põõllâd,भय खाना से
8466,fürchten::V,пэллэ,डरना से
8467,fürchten::V,пэллэ,भय खाना से
8468,fliehen::V,baataridh,भागना
8469,fliehen::V,paahkanadtedh,भागना
8470,fliehen::V,báhtarit,भागना
8471,fliehen::V,báhtarit,भागना
8472,fliehen::V,patâriđ,भागना
8473,fliehen::V,čõ´ǩǩeed,भागना
8474,fliehen::V,по̄а̄ччке,भागना
8475,flüchten::V,tsåvvalidh,निकल भागना
8476,flüchten::V,báhtarit,निकल भागना
8477,flüchten::V,gárgidit,निकल भागना
8478,flüchten::V,kárgáđ,निकल भागना
8479,flüchten::V,uiddâd,निकल भागना
8480,flüchten::V,по̄а̄ччке,निकल भागना
8481,sehen::V,vuejnedh,देखना
8482,sehen::V,vuojnnet,देखना
8483,sehen::V,oaidnít,देखना
8484,sehen::V,uái'niđ,देखना
8485,sehen::V,vuei´nned,देखना
8486,sehen::V,уййнэ,देखना
8487,anschauen::V,aalpesidh,देखना
8488,anschauen::V,vaarjedidh,देखना
8489,anschauen::V,gehtjadit,देखना
8490,anschauen::V,geahččat,देखना
8491,anschauen::V,keččâđ,देखना
8492,anschauen::V,ǩiččâd,देखना
8493,anschauen::V,выльшхе,देखना
8494,ansehen::V,gïehtjed,दृष्टि डालना पर
8495,ansehen::V,ájttsat,दृष्टि डालना पर
8496,ansehen::V,geahččat,दृष्टि डालना पर
8497,ansehen::V,keččâđ,दृष्टि डालना पर
8498,ansehen::V,ǩiččâd,दृष्टि डालना पर
8499,ansehen::V,кӣххче,दृष्टि डालना पर
8500,hören::V,govledh,सुनना
8501,hören::V,gullat,सुनना
8502,hören::V,gullat,सुनना
8503,hören::V,kuullâđ,सुनना
8504,hören::V,kuullâd,सुनना
8505,hören::V,куллэ,सुनना
8506,zuhören::V,goltelidh,सुनना
8507,zuhören::V,gullut,सुनना
8508,zuhören::V,liehket,सुनना
8509,zuhören::V,guldalit,सुनना
8510,zuhören::V,kuldâliđ,सुनना
8511,zuhören::V,kuvddled,सुनना
8512,zuhören::V,куллэ,सुनना
8513,probieren::V,damtedh,चखना
8514,probieren::V,smååhkedh,चखना
8515,probieren::V,smáhkkut,चखना
8516,probieren::V,geahččalit,चखना
8517,probieren::V,njaddeđ,चखना
8518,probieren::V,keččalistiđ,चखना
8519,probieren::V,njâ´dded,चखना
8520,probieren::V,кӣхчле,चखना
8521,riechen::V,hepsedh,सूँघना
8522,riechen::V,hapsijdit,सूँघना
8523,riechen::V,háisut,सूँघना
8524,riechen::V,apseđ,सूँघना
8525,riechen::V,â´ppsed,सूँघना
8526,riechen::V,аппьсе,सूँघना
8527,fühlen::V,damtedh,महसूस करना
8528,fühlen::V,dåbddåt,महसूस करना
8529,fühlen::V,dovdat,महसूस करना
8530,fühlen::V,tubdâđ,महसूस करना
8531,fühlen::V,tobddâd,महसूस करना
8532,fühlen::V,куллэ,महसूस करना
8533,fühlen::V,туссвэ,महसूस करना
8534,fühlen::V,то̄ммтэ,महसूस करना
8535,scheinen::V,vååjnedh,लगना
8536,scheinen::V,lijkkut,लगना
8537,scheinen::V,oidnot,लगना
8538,scheinen::V,dovdot,लगना
8539,scheinen::V,va'ikkutiđ,लगना
8540,scheinen::V,vaikkted,लगना
8541,scheinen::V,ыдтӭ,लगना
8542,zu sehen sein::V,vååjnedh,दिखाई देना
8543,zu sehen sein::V,vuojnnut,दिखाई देना
8544,zu sehen sein::V,oidnot,दिखाई देना
8545,zu sehen sein::V,oinuđ,दिखाई देना
8546,zu sehen sein::V,kue´stted,दिखाई देना
8547,zu sehen sein::V,кӯсстъе,दिखाई देना
8548,zu sehen sein::V,кӯссьтэ,दिखाई देना
8549,vernehmen::V,govledh,सुनना
8550,vernehmen::V,gullat,सुनना
8551,vernehmen::V,gullat,सुनना
8552,vernehmen::V,kuullâđ,सुनना
8553,vernehmen::V,kuullâd,सुनना
8554,vernehmen::V,кулсэ,सुनना
8555,frieren::V,gåalodh,ठंड लगना
8556,frieren::V,gåalodh,सर्दी लगना
8557,frieren::V,goallot,ठंड लगना
8558,frieren::V,goallot,सर्दी लगना
8559,frieren::V,goallut,ठंड लगना
8560,frieren::V,goallut,सर्दी लगना
8561,frieren::V,kolmuđ,ठंड लगना
8562,frieren::V,kolmuđ,सर्दी लगना
8563,frieren::V,kõlmmstõõllâd,ठंड लगना
8564,frieren::V,kõlmmstõõllâd,सर्दी लगना
8565,frieren::V,калльме,ठंड लगना
8566,frieren::V,калльме,सर्दी लगना
8567,tun::V,darjodh,करना
8568,tun::V,barggat,करना
8569,tun::V,dahkat,करना
8570,tun::V,porgâđ,करना
8571,tun::V,raajjâd,करना
8572,tun::V,лыххкэ,करना
8573,können::V,maehtedh,सकना
8574,können::V,maehtedh,जानना
8575,können::V,ååjmedidh,सकना
8576,können::V,ååjmedidh,जानना
8577,können::V,buktet,सकना
8578,können::V,buktet,जानना
8579,können::V,veadjit,सकना
8580,können::V,veadjit,जानना
8581,können::V,vaijeeđ,सकना
8582,können::V,vaijeeđ,जानना
8583,können::V,mä´tted,सकना
8584,können::V,mä´tted,जानना
8585,können::V,vuei´tted,सकना
8586,können::V,vuei´tted,जानना
8587,können::V,вуэййе,सकना
8588,können::V,вуэййе,जानना
8589,können::V,ма̄ххьтэ,सकना
8590,können::V,ма̄ххьтэ,जानना
8591,wollen::V,sïjhtedh,चाहना
8592,wollen::V,sihtat,चाहना
8593,wollen::V,hálijdit,चाहना
8594,wollen::V,dáhttut,चाहना
8595,wollen::V,háliidit,चाहना
8596,wollen::V,halijdiđ,चाहना
8597,wollen::V,tättad,चाहना
8598,wollen::V,туввэ,चाहना
8599,wollen::V,та̄ххтэ,चाहना
8600,anfangen::V,aelkedh,शुरू करना
8601,anfangen::V,álgadit,शुरू करना
8602,anfangen::V,-goahtet,शुरू करना
8603,anfangen::V,álgit,शुरू करना
8604,anfangen::V,älgiđ,शुरू करना
8605,anfangen::V,a'lgâttiđ,शुरू करना
8606,anfangen::V,aalǥted,शुरू करना
8607,anfangen::V,олкхэ,शुरू करना
8608,anfangen::V,о̄а̄лкхэ,शुरू करना
8609,beenden::V,orrijidh,ख़त्म करना
8610,beenden::V,orrijidh,समाप्त करना
8611,beenden::V,låhpadit,ख़त्म करना
8612,beenden::V,låhpadit,समाप्त करना
8613,beenden::V,hiejttet,ख़त्म करना
8614,beenden::V,hiejttet,समाप्त करना
8615,beenden::V,loahpahit,ख़त्म करना
8616,beenden::V,loahpahit,समाप्त करना
8617,beenden::V,luoppâđ,ख़त्म करना
8618,beenden::V,luoppâđ,समाप्त करना
8619,beenden::V,looppted,ख़त्म करना
8620,beenden::V,looppted,समाप्त करना
8621,beenden::V,луэппьтэ,ख़त्म करना
8622,beenden::V,луэппьтэ,समाप्त करना
8623,aufhören::V,sluvhtedh,बंद जाना
8624,aufhören::V,sluvhtedh,समाप्त जाना
8625,aufhören::V,hiejttet,बंद जाना
8626,aufhören::V,hiejttet,समाप्त जाना
8627,aufhören::V,heaitit,बंद जाना
8628,aufhören::V,heaitit,समाप्त जाना
8629,aufhören::V,šluhttet,बंद जाना
8630,aufhören::V,šluhttet,समाप्त जाना
8631,aufhören::V,joskâđ,बंद जाना
8632,aufhören::V,joskâđ,समाप्त जाना
8633,aufhören::V,jõskkâd,बंद जाना
8634,aufhören::V,jõskkâd,समाप्त जाना
8635,aufhören::V,puu´tted,बंद जाना
8636,aufhören::V,puu´tted,समाप्त जाना
8637,aufhören::V,е̄сскэ,बंद जाना
8638,aufhören::V,е̄сскэ,समाप्त जाना
8639,gelingen::V,lyhkestidh,बनना
8640,gelingen::V,lyhkestidh,अच्छा होना
8641,gelingen::V,vuorbástuvvat,बनना
8642,gelingen::V,vuorbástuvvat,अच्छा होना
8643,gelingen::V,lihkustuvvat,बनना
8644,gelingen::V,lihkustuvvat,अच्छा होना
8645,gelingen::V,lukkuđ,बनना
8646,gelingen::V,lukkuđ,अच्छा होना
8647,gelingen::V,o´nnsted,बनना
8648,gelingen::V,o´nnsted,अच्छा होना
8649,gelingen::V,выййтэ,बनना
8650,gelingen::V,выййтэ,अच्छा होना
8651,geraten::V,sååjhtedh,बन पड़ना
8652,geraten::V,gevvat,बन पड़ना
8653,geraten::V,gártat,बन पड़ना
8654,geraten::V,šaddat,बन पड़ना
8655,geraten::V,latkiitiiđ,बन पड़ना
8656,geraten::V,suuijâđ,बन पड़ना
8657,geraten::V,šõddâd,बन पड़ना
8658,geraten::V,оччтэдтэ,बन पड़ना
8659,geraten::V,очендэдтэ,बन पड़ना
8660,öffnen::V,rïhpestidh,खोलना
8661,öffnen::V,rahpat,खोलना
8662,öffnen::V,rabádit,खोलना
8663,öffnen::V,rahpat,खोलना
8664,öffnen::V,ávustiđ,खोलना
8665,öffnen::V,čuáv'diđ,खोलना
8666,öffnen::V,riččâd,खोलना
8667,öffnen::V,ää´veed,खोलना
8668,öffnen::V,čåu´dded,खोलना
8669,öffnen::V,а̄вьдэ,खोलना
8670,schließen::V,steegkedh,बंद करना
8671,schließen::V,dahppat,बंद करना
8672,schließen::V,gokčat,बंद करना
8673,schließen::V,kiddiđ,बंद करना
8674,schließen::V,toppâđ,बंद करना
8675,schließen::V,kä´tted,बंद करना
8676,schließen::V,тэ̄ффкэ,बंद करना
8677,schließen::V,ка̄ххьтэ,बंद करना
8678,stellen::V,bïejedh,रखना
8679,stellen::V,biejadit,रखना
8680,stellen::V,bidjat,रखना
8681,stellen::V,asâttiđ,रखना
8682,stellen::V,piijjâd,रखना
8683,stellen::V,cää´ǩǩed,रखना
8684,stellen::V,пыййе,रखना
8685,setzen::V,bïejedh,रखना
8686,setzen::V,bïejedh,बिठाना
8687,setzen::V,biejadit,रखना
8688,setzen::V,biejadit,बिठाना
8689,setzen::V,bidjat,रखना
8690,setzen::V,bidjat,बिठाना
8691,setzen::V,i'štâttiđ,रखना
8692,setzen::V,i'štâttiđ,बिठाना
8693,setzen::V,piijjâd,रखना
8694,setzen::V,piijjâd,बिठाना
8695,setzen::V,пыййе,रखना
8696,setzen::V,пыййе,बिठाना
8697,legen::V,bïejedh,रखना
8698,legen::V,bïejedh,लिटाना
8699,legen::V,biedjat,रखना
8700,legen::V,biedjat,लिटाना
8701,legen::V,biejadit,रखना
8702,legen::V,biejadit,लिटाना
8703,legen::V,bidjat,रखना
8704,legen::V,bidjat,लिटाना
8705,legen::V,asâttiđ,रखना
8706,legen::V,asâttiđ,लिटाना
8707,legen::V,piijjâd,रखना
8708,legen::V,piijjâd,लिटाना
8709,legen::V,пыййе,रखना
8710,legen::V,пыййе,लिटाना
8711,berühren::V,gaajesjidh,छूना
8712,berühren::V,gaajesjidh,स्पर्श करना
8713,berühren::V,duohttat,छूना
8714,berühren::V,duohttat,स्पर्श करना
8715,berühren::V,giehtadit,छूना
8716,berühren::V,giehtadit,स्पर्श करना
8717,berühren::V,guoskat,छूना
8718,berühren::V,guoskat,स्पर्श करना
8719,berühren::V,guoskkahit,छूना
8720,berühren::V,guoskkahit,स्पर्श करना
8721,berühren::V,kuos'kâđ,छूना
8722,berühren::V,kuos'kâđ,स्पर्श करना
8723,berühren::V,kuo'skâttiđ,छूना
8724,berühren::V,kuo'skâttiđ,स्पर्श करना
8725,berühren::V,nja'vhâstiđ,छूना
8726,berühren::V,nja'vhâstiđ,स्पर्श करना
8727,berühren::V,kuõskted,छूना
8728,berühren::V,kuõskted,स्पर्श करना
8729,berühren::V,njaauksted,छूना
8730,berühren::V,njaauksted,स्पर्श करना
8731,berühren::V,кӯсскэ,छूना
8732,berühren::V,кӯсскэ,स्पर्श करना
8733,berühren::V,лыксаххьтэ,छूना
8734,berühren::V,лыксаххьтэ,स्पर्श करना
8735,verbinden::V,ektiedidh,बाँधना
8736,verbinden::V,gårredidh,बाँधना
8737,verbinden::V,tjadnat,बाँधना
8738,verbinden::V,ovttastahttit,बाँधना
8739,verbinden::V,o'vtâstittiđ,बाँधना
8740,verbinden::V,lahteđ,बाँधना
8741,verbinden::V,lâ´htted,बाँधना
8742,verbinden::V,чӯллмдэ,बाँधना
8743,bedecken::V,gaptjedh,ढकना
8744,bedecken::V,jávvet,ढकना
8745,bedecken::V,gåbttjåt,ढकना
8746,bedecken::V,gokčat,ढकना
8747,bedecken::V,luáv'diđ,ढकना
8748,bedecken::V,kä´tted,ढकना
8749,bedecken::V,tu´vdded,ढकना
8750,bedecken::V,аййдэ,ढकना
8751,bedecken::V,тэ̄ффкэ,ढकना
8752,bedecken::V,ка̄ххьтэ,ढकना
8753,aufhängen::V,gævnjodh,लटकाना
8754,aufhängen::V,gæhtsasjidh,लटकाना
8755,aufhängen::V,gahtsot,लटकाना
8756,aufhängen::V,gatsostit,लटकाना
8757,aufhängen::V,heŋget,लटकाना
8758,aufhängen::V,heŋgiđ,लटकाना
8759,aufhängen::V,he'ŋgâstiđ,लटकाना
8760,aufhängen::V,kååccad,लटकाना
8761,aufhängen::V,коадсэ,लटकाना
8762,anzünden::V,tsïhkijehtedh,जलाना
8763,anzünden::V,buollidit,जलाना
8764,anzünden::V,tsahkkidit,जलाना
8765,anzünden::V,cahkkedit,जलाना
8766,anzünden::V,cokkiittiđ,जलाना
8767,anzünden::V,cõ´ǩǩted,जलाना
8768,anzünden::V,puâl'lted,जलाना
8769,anzünden::V,пуэллхэ,जलाना
8770,aufheben::V,bijjiedidh,उठाना
8771,aufheben::V,låpptit,उठाना
8772,aufheben::V,bajidit,उठाना
8773,aufheben::V,pajediđ,उठाना
8774,aufheben::V,pââi´ded,उठाना
8775,aufheben::V,пайнэ,उठाना
8776,zurücklassen::V,laehpedh,पीछे छोड़ना
8777,zurücklassen::V,guodet,पीछे छोड़ना
8778,zurücklassen::V,guođđit,पीछे छोड़ना
8779,zurücklassen::V,kyeđđiḋ,पीछे छोड़ना
8780,zurücklassen::V,kue´đđed,पीछे छोड़ना
8781,zurücklassen::V,кӯдтӭ,पीछे छोड़ना
8782,verlieren::V,dassedh,खोना
8783,verlieren::V,dassedh,गँवाना
8784,verlieren::V,biestedh,खोना
8785,verlieren::V,biestedh,गँवाना
8786,verlieren::V,masset,खोना
8787,verlieren::V,masset,गँवाना
8788,verlieren::V,láhppet,खोना
8789,verlieren::V,láhppet,गँवाना
8790,verlieren::V,láhppit,खोना
8791,verlieren::V,láhppit,गँवाना
8792,verlieren::V,läppiđ,खोना
8793,verlieren::V,läppiđ,गँवाना
8794,verlieren::V,monâttiđ,खोना
8795,verlieren::V,monâttiđ,गँवाना
8796,verlieren::V,lä´pped,खोना
8797,verlieren::V,lä´pped,गँवाना
8798,verlieren::V,rââ´ppted,खोना
8799,verlieren::V,rââ´ppted,गँवाना
8800,verlieren::V,ка̄дхэ,खोना
8801,verlieren::V,ка̄дхэ,गँवाना
8802,verlieren::V,кӯдтъе,खोना
8803,verlieren::V,кӯдтъе,गँवाना
8804,fallen lassen::V,gahtjehtidh,गिराना
8805,fallen lassen::V,luojttet,गिराना
8806,fallen lassen::V,luojttalit,गिराना
8807,fallen lassen::V,gahčahit,गिराना
8808,fallen lassen::V,lyeš'tiđ,गिराना
8809,fallen lassen::V,kočâttiđ,गिराना
8810,fallen lassen::V,rõpsted,गिराना
8811,fallen lassen::V,kõõččted,गिराना
8812,fallen lassen::V,ёҏтэ,गिराना
8813,fallen lassen::V,кэчхэ,गिराना
8814,machen::V,daajhtodh,करना
