,Concept_ID,lv,tr
2272,fahren::V,мунны,gitmek
2273,fahren::V,braukt,gitmek
2274,fliegen::V,лэбны,uçmak
2275,fliegen::V,lidot,uçmak
2276,fliegen::V,laisties,uçmak
2277,gehen::V,мyнны,gitmek
2278,gehen::V,iet,gitmek
2279,weggehen::V,мунавны,gitmek
2280,weggehen::V,aiziet,gitmek
2281,abfahren::V,мӧдӧдчыны,kalkmak
2282,abfahren::V,atiet,kalkmak
2283,abfahren::V,aizbraukt,kalkmak
2284,anhalten::V,джӧмдыны,durmak
2285,anhalten::V,apstāties,durmak
2286,hineingehen::V,пырны,içeri girmek
2287,hineingehen::V,ieiet,içeri girmek
2288,eintreten::V,пырны,girmek
2289,eintreten::V,ienākt,girmek
2290,kommen::V,воны,gelmek
2291,kommen::V,локны,gelmek
2292,kommen::V,nākt,gelmek
2293,ankommen::V,воны,varmak
2294,ankommen::V,локны,varmak
2295,ankommen::V,nonākt,varmak
2296,ankommen::V,ierasties,varmak
2297,zurückkommen::V,косны,dönmek
2298,zurückkommen::V,бергӧдчыны,dönmek
2299,zurückkommen::V,atgriezties,dönmek
2300,bleiben::V,кольны,kalmak
2301,bleiben::V,palikt,kalmak
2302,warten::V,виччысьны,beklemek
2303,warten::V,gaidīt,beklemek
2304,erwarten::V,виччысьны,beklemek
2305,erwarten::V,sagaidīt,beklemek
2306,suchen::V,корсьны,aramak
2307,suchen::V,meklēt,aramak
2308,finden::V,казявны,bulmak
2309,finden::V,rast,bulmak
2310,finden::V,atrast,bulmak
2311,versuchen::V,заводитчывны,denemek
2312,versuchen::V,mēģināt,denemek
2313,vorbereiten::V,дасьтыны,hazırlamak
2314,vorbereiten::V,gatavot,hazırlamak
2315,vorbereiten::V,sagatavot,hazırlamak
2316,lieben::V,радейтны,sevmek
2317,lieben::V,mīlēt,sevmek
2318,mögen::V,радейтны,beğenmek
2319,mögen::V,gribēties,beğenmek
2320,lachen::V,серавны,gülmek
2321,lachen::V,серавлыны,gülmek
2322,lachen::V,smiet,gülmek
2323,lachen::V,smieties,gülmek
2324,rühren::V,нормӧдны,dokunmak
2325,rühren::V,нормӧдны,duygulandırmak
2326,rühren::V,aizgrābt,dokunmak
2327,rühren::V,aizgrābt,duygulandırmak
2328,weinen::V,бӧрдны,ağlamak
2329,weinen::V,raudāt,ağlamak
2330,schimpfen::V,видчыны,küfretmek
2331,schimpfen::V,rāties,küfretmek
2332,schimpfen::V,lamāties,küfretmek
2333,sich ärgern::V,скӧравны,kızmak
2334,sich ärgern::V,īgt,kızmak
2335,sich ärgern::V,pukoties,kızmak
2336,sich ärgern::V,dusmoties,kızmak
2337,sich fürchten::V,повны,korkmak
2338,sich fürchten::V,bīties,korkmak
2339,sich fürchten::V,baidīties,korkmak
2340,fürchten::V,повны,korkmak
2341,fürchten::V,baidīties no,korkmak
2342,fliehen::V,пышйыны,kaçmak
2343,fliehen::V,bēgt,kaçmak
2344,flüchten::V,пышйыны,kaçmak
2345,flüchten::V,aizbēgt,kaçmak
2346,sehen::V,аддзыны,görmek
2347,sehen::V,redzēt,görmek
2348,anschauen::V,видзӧдны,seyretmek
2349,anschauen::V,paraudzīties,seyretmek
2350,ansehen::V,видзӧдны,bakmak
2351,ansehen::V,aplūkot,bakmak
2352,hören::V,кывны,duymak
2353,hören::V,кывны,işitmek
2354,hören::V,dzirdēt,duymak
2355,hören::V,dzirdēt,işitmek
2356,zuhören::V,кывзыны,dinlemek
2357,zuhören::V,klausīties,dinlemek
2358,probieren::V,видлыны,denemek
2359,probieren::V,видлыны,tadına bakmak
2360,probieren::V,nogaršot,denemek
2361,probieren::V,nogaršot,tadına bakmak
2362,riechen::V,чушкыны,kokusunu almak
2363,riechen::V,ost,kokusunu almak
2364,riechen::V,ostīt,kokusunu almak
2365,fühlen::V,вежӧртны,duymak
2366,fühlen::V,вежӧртны,hissetmek
2367,fühlen::V,гӧгӧрвоны,duymak
2368,fühlen::V,гӧгӧрвоны,hissetmek
2369,fühlen::V,just,duymak
2370,fühlen::V,just,hissetmek
2371,fühlen::V,izjust,duymak
2372,fühlen::V,izjust,hissetmek
2373,scheinen::V,кажитчыны,görünmek
2374,scheinen::V,šķist,görünmek
2375,scheinen::V,likties,görünmek
2376,zu sehen sein::V,тыдавны,görünmek
2377,zu sehen sein::V,parādīties,görünmek
2378,vernehmen::V,кывны,haber almak
2379,vernehmen::V,saklausīt,haber almak
2380,frieren::V,кынмыны,üşümek
2381,frieren::V,salt,üşümek
2382,tun::V,керны,etmek
2383,tun::V,керны,yapmak
2384,tun::V,darīt,etmek
2385,tun::V,darīt,yapmak
2386,können::V,кужны,bilmek
2387,können::V,prast,bilmek
2388,wollen::V,кӧсйыны,istemek
2389,wollen::V,gribēt,istemek
2390,anfangen::V,заводитны,başlamak
2391,anfangen::V,пондыны,başlamak
2392,anfangen::V,sākt,başlamak
2393,anfangen::V,iesākt,başlamak
2394,beenden::V,помавны,bitirmek
2395,beenden::V,beigt,bitirmek
2396,beenden::V,pabeigt,bitirmek
2397,aufhören::V,дугӧдны,bitmek
2398,aufhören::V,pārtraukt,bitmek
2399,gelingen::V,артмыны,başarmak
2400,gelingen::V,izdoties,başarmak
2401,geraten::V,сюрны,düşmek
2402,geraten::V,веськавны,düşmek
2403,geraten::V,veikties,düşmek
2404,öffnen::V,восьтыны,açmak
2405,öffnen::V,atvērt,açmak
2406,öffnen::V,attaisīt,açmak
2407,schließen::V,пӧдлавны,kapamak
2408,schließen::V,slēgt,kapamak
2409,schließen::V,aizvērt,kapamak
2410,schließen::V,aiztaisīt,kapamak
2411,stellen::V,сувтӧдны,koymak
2412,stellen::V,likt,koymak
2413,stellen::V,nolikt,koymak
2414,setzen::V,пуксьӧдны,koymak
2415,setzen::V,пуксьӧдны,oturtmak
2416,setzen::V,sēdināt,koymak
2417,setzen::V,sēdināt,oturtmak
2418,legen::V,пуктыны,koymak
2419,legen::V,пуктыны,yatırmak
2420,legen::V,likt,koymak
2421,legen::V,likt,yatırmak
2422,berühren::V,вӧрзьӧдны,dokunmak
2423,berühren::V,инмӧдчывны,dokunmak
2424,berühren::V,skart,dokunmak
2425,berühren::V,aizskart,dokunmak
2426,verbinden::V,йитны,bağlamak
2427,verbinden::V,йитны,birleştirmek
2428,verbinden::V,saistīt,bağlamak
2429,verbinden::V,saistīt,birleştirmek
2430,verbinden::V,savienot,bağlamak
2431,verbinden::V,savienot,birleştirmek
2432,bedecken::V,вевттьыны,örtmek
2433,bedecken::V,вевттьыны,kaplamak
2434,bedecken::V,apsegt,örtmek
2435,bedecken::V,apsegt,kaplamak
2436,bedecken::V,pārsegt,örtmek
2437,bedecken::V,pārsegt,kaplamak
2438,aufhängen::V,ӧшӧдны,asmak
2439,aufhängen::V,джагӧдны,asmak
2440,aufhängen::V,uzkārt,asmak
2441,anzünden::V,ӧзтыны,yakmak
2442,anzünden::V,ӧзтыны,ateşlemek
2443,anzünden::V,aizdegt,yakmak
2444,anzünden::V,aizdegt,ateşlemek
2445,anzünden::V,aizdedzināt,yakmak
2446,anzünden::V,aizdedzināt,ateşlemek
2447,aufheben::V,чеччӧдны,kaldırmak
2448,aufheben::V,сувтӧдны,kaldırmak
2449,aufheben::V,pacelt,kaldırmak
2450,zurücklassen::V,кольны,geride bırakmak
2451,zurücklassen::V,atstāt,geride bırakmak
2452,verlieren::V,воштыны,yitirmek
2453,verlieren::V,воштыны,kaybetmek
2454,verlieren::V,zaudēt,yitirmek
2455,verlieren::V,zaudēt,kaybetmek
2456,verlieren::V,pazaudēt,yitirmek
2457,verlieren::V,pazaudēt,kaybetmek
2458,fallen lassen::V,уськӧдны,düşürmek
2459,fallen lassen::V,nomest,düşürmek
2460,machen::V,вӧчны,yapmak
2461,machen::V,лӧсьӧдны,yapmak
2462,machen::V,darīt,yapmak
2463,herstellen::V,лӧсьӧдны,yapmak
2464,herstellen::V,лӧсьӧдны,imal etmek
2465,herstellen::V,ražot,yapmak
2466,herstellen::V,ražot,imal etmek
2467,herstellen::V,izgatavot,yapmak
2468,herstellen::V,izgatavot,imal etmek
2469,bauen::V,лэптыны,kurmak
2470,bauen::V,лэптыны,inşa etmek
2471,bauen::V,celt,kurmak
2472,bauen::V,celt,inşa etmek
2473,bauen::V,būvēt,kurmak
2474,bauen::V,būvēt,inşa etmek
2475,reparieren::V,дзоньтавны,onarmak
2476,reparieren::V,дзоньтавны,tamir etmek
2477,reparieren::V,labot,onarmak
2478,reparieren::V,labot,tamir etmek
2479,reparieren::V,remontēt,onarmak
2480,reparieren::V,remontēt,tamir etmek
2481,verbessern::V,бурмӧдны,düzeltmek
2482,verbessern::V,labot,düzeltmek
2483,verbessern::V,izlabot,düzeltmek
2484,ändern::V,вежны,değiştirmek
2485,ändern::V,mainīt,değiştirmek
2486,graben::V,кодйыны,kazmak
2487,graben::V,rakt,kazmak
2488,beugen::V,куснявны,eğmek
2489,beugen::V,liekt,eğmek
2490,biegen::V,куснявны,bükmek
2491,biegen::V,liekt,bükmek
2492,drehen::V,бергӧдлыны,çevirmek
2493,drehen::V,бергӧдлыны,döndürmek
2494,drehen::V,griezt,çevirmek
2495,drehen::V,griezt,döndürmek
2496,wenden::V,бергӧдны,çevirmek
2497,wenden::V,apgriezt,çevirmek
2498,umdrehen::V,бергӧдны,çevirmek
2499,umdrehen::V,apgriezt,çevirmek
2500,heben::V,лэптыны,kaldırmak
2501,heben::V,celt,kaldırmak
2502,heben::V,cilāt,kaldırmak
2503,heben::V,pacelt,kaldırmak
2504,hochheben::V,кыпӧдны,yukarı kaldırmak
2505,hochheben::V,pacelt,yukarı kaldırmak
2506,ergreifen::V,кутны,tutmak
2507,ergreifen::V,кутны,yakalamak
2508,ergreifen::V,paķert,tutmak
2509,ergreifen::V,paķert,yakalamak
2510,ergreifen::V,satvert,tutmak
2511,ergreifen::V,satvert,yakalamak
2512,halten::V,кутны,tutmak
2513,halten::V,turēt,tutmak
2514,halten::V,saturēt,tutmak
2515,drücken::V,личкыны,sıkmak
2516,drücken::V,топӧдны,sıkmak
2517,drücken::V,spiest,sıkmak
2518,schieben::V,ӧтдортны,itmek
2519,schieben::V,ӧтдортны,sürmek
2520,schieben::V,йӧткыштны,itmek
2521,schieben::V,йӧткыштны,sürmek
2522,schieben::V,stumt,itmek
2523,schieben::V,stumt,sürmek
2524,kratzen::V,гуджӧдны,kaşımak
2525,kratzen::V,kasīt,kaşımak
2526,kratzen::V,skrāpēt,kaşımak
2527,lecken::V,нювны,yalamak
2528,lecken::V,lakt,yalamak
2529,lecken::V,laizīt,yalamak
2530,beißen::V,курччыны,ısırmak
2531,beißen::V,kost,ısırmak
2532,abreißen::V,орӧдны,koparmak
2533,abreißen::V,atraut,koparmak
2534,abreißen::V,atplēst,koparmak
2535,abschneiden::V,вундавны,keserek ayırmak
2536,abschneiden::V,nogriezt,keserek ayırmak
2537,binden::V,гӧрддзавны,bağlamak
2538,binden::V,кӧртавны,bağlamak
2539,binden::V,siet,bağlamak
2540,binden::V,aptīt,bağlamak
2541,stecken::V,сюйны,sokmak
2542,stecken::V,bāzt,sokmak
2543,stecken::V,spraust,sokmak
2544,brechen::V,чегны,kırmak
2545,brechen::V,lauzt,kırmak
2546,brechen::V,lauzīt,kırmak
2547,klopfen::V,камгыны,çalmak
2548,klopfen::V,klauvēt,çalmak
2549,hauen::V,нӧйнты,vurmak
2550,hauen::V,кучкыны,vurmak
2551,hauen::V,cirst,vurmak
2552,hauen::V,dauzīt,vurmak
2553,kleben::V,лемавны,yapıştırmak
2554,kleben::V,ляскавны,yapıştırmak
2555,kleben::V,līmēt,yapıştırmak
2556,kleben::V,lipināt,yapıştırmak
2557,reiben::V,тільны,ovmak
2558,reiben::V,тільны,sürtmek
2559,reiben::V,зыравны,ovmak
2560,reiben::V,зыравны,sürtmek
2561,reiben::V,rīvēt,ovmak
2562,reiben::V,rīvēt,sürtmek
2563,reiben::V,berzēt,ovmak
2564,reiben::V,berzēt,sürtmek
2565,streichen::V,мавтны,sürmek
2566,streichen::V,ziest,sürmek
2567,streichen::V,triept,sürmek
2568,schleifen::V,кеслыны,bilemek
2569,schleifen::V,trīt,bilemek
2570,schleifen::V,asināt,bilemek
2571,schneiden::V,шырны,kesmek
2572,schneiden::V,griezt,kesmek
2573,schneiden::V,sagriezt,kesmek
2574,rütteln::V,легӧдны,sallamak
2575,rütteln::V,катлӧдлыны,sallamak
2576,rütteln::V,kratīt,sallamak
2577,rütteln::V,purināt,sallamak
2578,schütteln::V,тракӧдны,sarsmak
2579,schütteln::V,тракӧдны,çalkamak
2580,schütteln::V,kratīt,sarsmak
2581,schütteln::V,kratīt,çalkamak
2582,schwenken::V,ӧвтны,sallamak
2583,schwenken::V,шенасьны,sallamak
2584,schwenken::V,vēzēt,sallamak
2585,schwenken::V,vēcināt,sallamak
2586,schütten::V,кисьтны,dökmek
2587,schütten::V,кисьтны,akıtmak
2588,schütten::V,bērt,dökmek
2589,schütten::V,bērt,akıtmak
2590,füllen::V,тыртны,doldurmak
2591,füllen::V,pildīt,doldurmak
2592,füllen::V,piepildīt,doldurmak
2593,einwickeln::V,тубыртны,sarmak
2594,einwickeln::V,ietīt,sarmak
2595,tragen::V,нуны,taşımak
2596,tragen::V,nest,taşımak
2597,schleppen::V,кыскавны,sürüklemek
2598,schleppen::V,stiept,sürüklemek
2599,schleppen::V,staipīt,sürüklemek
2600,ziehen::V,кыскыны,çekmek
2601,ziehen::V,vilkt,çekmek
2602,aufbewahren::V,видзны,saklamak
2603,aufbewahren::V,glabāt,saklamak
2604,aufbewahren::V,uzglabāt,saklamak
2605,werfen::V,чӧвтны,atmak
2606,werfen::V,шыбитны,atmak
2607,werfen::V,mest,atmak
2608,werfen::V,sviest,atmak
2609,fangen::V,кутны,tutmak
2610,fangen::V,кутны,yakalamak
2611,fangen::V,ķert,tutmak
2612,fangen::V,ķert,yakalamak
2613,fangen::V,uzķert,tutmak
2614,fangen::V,uzķert,yakalamak
2615,packen::V,босьтны,tutmak
2616,packen::V,босьтны,yakalamak
2617,packen::V,paķert,tutmak
2618,packen::V,paķert,yakalamak
2619,packen::V,satvert,tutmak
2620,packen::V,satvert,yakalamak
2621,verstecken::V,дзебны,saklamak
2622,verstecken::V,slēpt,saklamak
2623,verstecken::V,noglabāt,saklamak
2624,teilen::V,юкны,bölmek
2625,teilen::V,юкны,ayırmak
2626,teilen::V,dalīt,bölmek
2627,teilen::V,dalīt,ayırmak
2628,schicken::V,ыстыны,yollamak
2629,schicken::V,ыстыны,göndermek
2630,schicken::V,sūtīt,yollamak
2631,schicken::V,sūtīt,göndermek
2632,schicken::V,atsūtīt,yollamak
2633,schicken::V,atsūtīt,göndermek
2634,bringen::V,вайны,getirmek
2635,bringen::V,atvest,getirmek
2636,hinzufügen::V,содтыны,katmak
2637,hinzufügen::V,содтыны,eklemek
2638,hinzufügen::V,pievienot,katmak
2639,hinzufügen::V,pievienot,eklemek
2640,bekommen::V,босьтны,almak
2641,bekommen::V,босьтны,eline geçmek
2642,bekommen::V,dabūt,almak
2643,bekommen::V,dabūt,eline geçmek
2644,erhalten::V,босьтны,almak
2645,erhalten::V,saņemt,almak
2646,nehmen::V,босьтны,almak
2647,nehmen::V,ņemt,almak
2648,nehmen::V,paņemt,almak
2649,wählen::V,бӧрйыны,seçmek
2650,wählen::V,ievēlēt,seçmek
2651,auswählen::V,бӧрйыны,seçmek
2652,auswählen::V,бӧрйыны,ayırmak
2653,auswählen::V,izvēlēt,seçmek
2654,auswählen::V,izvēlēt,ayırmak
2655,bewahren::V,видзны,korumak
2656,bewahren::V,saglabāt,korumak
2657,behindern::V,конйӧдлыны,engellemek
2658,behindern::V,джӧмдӧдны,engellemek
2659,behindern::V,kavēt,engellemek
2660,behindern::V,aizkavēt,engellemek
2661,verderben::V,тшыкӧдны,bozmak
2662,verderben::V,sabojāt,bozmak
2663,beschädigen::V,тшыкӧдны,zedelemek
2664,beschädigen::V,тшыкӧдны,ziyan vermek
2665,beschädigen::V,bojāt,zedelemek
2666,beschädigen::V,bojāt,ziyan vermek
2667,beschädigen::V,maitāt,zedelemek
2668,beschädigen::V,maitāt,ziyan vermek
2669,zerbrechen::V,жуглыны,kırmak
2670,zerbrechen::V,salauzt,kırmak
2671,zerbrechen::V,sadauzīt,kırmak
2672,zerreißen::V,орӧдны,yırtmak
2673,zerreißen::V,pārraut,yırtmak
2674,zerstören::V,жугӧдны,yıkmak
2675,zerstören::V,жугӧдны,tahrip etmek
2676,zerstören::V,кисьтны,yıkmak
2677,zerstören::V,кисьтны,tahrip etmek
2678,zerstören::V,косявны,yıkmak
2679,zerstören::V,косявны,tahrip etmek
2680,zerstören::V,graut,yıkmak
2681,zerstören::V,graut,tahrip etmek
2682,zerstören::V,sagraut,yıkmak
2683,zerstören::V,sagraut,tahrip etmek
2684,verbrennen::V,сотны,yakmak
2685,verbrennen::V,сотчыны,yakmak
2686,verbrennen::V,dedzināt,yakmak
2687,verbrennen::V,sadedzināt,yakmak
2688,geben::V,сетны,vermek
2689,geben::V,dot,vermek
2690,geben::V,padot,vermek
2691,reichen::V,сетны,uzatmak
2692,reichen::V,padot,uzatmak
2693,reichen::V,sniegt,uzatmak
2694,schenken::V,козьнавны,hediye etmek
2695,schenken::V,dāvāt,hediye etmek
2696,schenken::V,dāvināt,hediye etmek
2697,versprechen::V,кыв сетны,vaat etmek
2698,versprechen::V,solīt,vaat etmek
2699,versprechen::V,apsolīt,vaat etmek
2700,wünschen::V,кӧсйыны,kutlamak
2701,wünschen::V,vēlēt,kutlamak
2702,wünschen::V,novēlēt,kutlamak
2703,loben::V,ошкыны,övmek
2704,loben::V,lielīt,övmek
2705,küssen::V,окавны,öpmek
2706,küssen::V,bučot,öpmek
2707,küssen::V,skūpstīt,öpmek
2708,wiegen::V,гудрӧдлыны,sallamak
2709,wiegen::V,šūpot,sallamak
2710,zudecken::V,веввттьыны,örtmek
2711,zudecken::V,apklāt,örtmek
2712,zudecken::V,aizsegt,örtmek
2713,wecken::V,садьмӧдны,uyandırmak
2714,wecken::V,чуксавны,uyandırmak
2715,wecken::V,modināt,uyandırmak
2716,zeigen::V,петкӧдлыны,göstermek
2717,zeigen::V,rādīt,göstermek
2718,führen::V,нуӧдны,gezdirmek
2719,führen::V,нуӧдны,yol göstermek
2720,führen::V,vadīt,gezdirmek
2721,führen::V,vadīt,yol göstermek
2722,lehren::V,велӧдны,okutmak
2723,lehren::V,велӧдны,öğretmek
2724,lehren::V,mācīt,okutmak
2725,lehren::V,mācīt,öğretmek
2726,lehren::V,iemācīt,okutmak
2727,lehren::V,iemācīt,öğretmek
2728,unterrichten::V,велӧдны,öğretmek
2729,unterrichten::V,apmācīt,öğretmek
2730,aufziehen::V,быдтыны,yetiştirmek
2731,aufziehen::V,uzaudzināt,yetiştirmek
2732,leiten::V,веськӧдлыны,yönetmek
2733,leiten::V,веськӧдлыны,idare etmek
2734,leiten::V,vadīt,yönetmek
2735,leiten::V,vadīt,idare etmek
2736,leiten::V,pārzināt,yönetmek
2737,leiten::V,pārzināt,idare etmek
2738,antreiben::V,тэрмӧдны,teşvik etmek
2739,antreiben::V,urdīt,teşvik etmek
2740,antreiben::V,mudināt,teşvik etmek
2741,lassen::V,тшӧктыны,-tırmak
2742,lassen::V,ļaut,-tırmak
2743,einladen::V,корны,davet etmek
2744,einladen::V,ielūgt,davet etmek
2745,einladen::V,aicināt,davet etmek
2746,vereinigen::V,ӧтувтны,birleştirmek
2747,vereinigen::V,котыртны,birleştirmek
2748,vereinigen::V,vienot,birleştirmek
2749,vereinigen::V,apvienot,birleştirmek
2750,besuchen::V,волыны,uğramak
2751,besuchen::V,волыны,ziyaret etmek
2752,besuchen::V,волыны,görmeye gitmek
2753,besuchen::V,ветлыны,uğramak
2754,besuchen::V,ветлыны,ziyaret etmek
2755,besuchen::V,ветлыны,görmeye gitmek
2756,besuchen::V,apciemot,uğramak
2757,besuchen::V,apciemot,ziyaret etmek
2758,besuchen::V,apciemot,görmeye gitmek
2759,treffen::V,вочаӧдны,rastlamak
2760,treffen::V,вочаӧдны,isabet etmek
2761,treffen::V,паныдавны,rastlamak
2762,treffen::V,паныдавны,isabet etmek
2763,treffen::V,satikt,rastlamak
2764,treffen::V,satikt,isabet etmek
2765,treffen::V,sastapt,rastlamak
2766,treffen::V,sastapt,isabet etmek
2767,sich versammeln::V,лӧсьӧдчыны,toplanmak
2768,sich versammeln::V,salasīties,toplanmak
2769,sich versammeln::V,sapulcēties,toplanmak
2770,spielen::V,ворсны,oynamak
2771,spielen::V,spēlēt,oynamak
2772,spielen::V,spēlēties,oynamak
2773,singen::V,сьывны,söylemek
2774,singen::V,сьывны,şarkı söylemek
2775,singen::V,dziedāt,söylemek
2776,singen::V,dziedāt,şarkı söylemek
2777,tanzen::V,йӧктыны,oynamak
2778,tanzen::V,йӧктыны,dans etmek
2779,tanzen::V,diet,oynamak
2780,tanzen::V,diet,dans etmek
2781,tanzen::V,dejot,oynamak
2782,tanzen::V,dejot,dans etmek
2783,tanzen::V,dancot,oynamak
2784,tanzen::V,dancot,dans etmek
2785,sich trennen::V,торйӧдчыны,ayrılmak
2786,sich trennen::V,šķirties,ayrılmak
2787,sich trennen::V,izšķirties,ayrılmak
2788,verlassen::V,эновтны,bırakmak
2789,verlassen::V,эновтны,terk etmek
2790,verlassen::V,atstāt,bırakmak
2791,verlassen::V,atstāt,terk etmek
2792,retten::V,видзны,kurtarmak
2793,retten::V,мездыны,kurtarmak
2794,retten::V,glābt,kurtarmak
2795,bewachen::V,видзны,gözetmek
2796,bewachen::V,sargāt,gözetmek
2797,schützen::V,видзны,korumak
2798,schützen::V,pasargāt,korumak
2799,schützen::V,aizsargāt,korumak
2800,verteidigen::V,дорйыны,savunmak
2801,verteidigen::V,aizstāvēt,savunmak
2802,sich schlagen::V,косясьны,dövüşmek
2803,sich schlagen::V,kauties,dövüşmek
2804,sich schlagen::V,izkauties,dövüşmek
2805,schießen::V,лыйны,ateş etmek
2806,schießen::V,šaut,ateş etmek
2807,schießen::V,šaudīt,ateş etmek
2808,siegen::V,вермыны,yenmek
2809,siegen::V,uzvarēt,yenmek
2810,ärgern::V,лӧгӧдны,kızdırmak
2811,ärgern::V,лёкмӧдны,kızdırmak
2812,ärgern::V,скӧрмӧдны,kızdırmak
2813,ärgern::V,sadusmot,kızdırmak
2814,schlagen::V,вартны,dövmek
2815,schlagen::V,sist,dövmek
2816,schlagen::V,triekt,dövmek
2817,treten::V,лёгны,tepmek
2818,treten::V,майкны,tepmek
2819,treten::V,mīt,tepmek
2820,treten::V,paspert,tepmek
2821,stechen::V,бышткыны,sokmak
2822,stechen::V,бышткыны,batırmak
2823,stechen::V,durt,sokmak
2824,stechen::V,durt,batırmak
2825,stoßen::V,тойлыны,itmek
2826,stoßen::V,йӧткавны,itmek
2827,stoßen::V,grūst,itmek
2828,stehlen::V,гусявны,çalmak
2829,stehlen::V,zagt,çalmak
2830,stören::V,падмӧдны,bozmak
2831,stören::V,падмӧдны,etkilemek
2832,stören::V,traucēt,bozmak
2833,stören::V,traucēt,etkilemek
2834,belästigen::V,дӧзмӧдны,rahatsız etmek
2835,belästigen::V,apgrūtināt,rahatsız etmek
2836,verbergen::V,дзебны,saklamak
2837,verbergen::V,сайӧдны,saklamak
2838,verbergen::V,slēpt,saklamak
2839,verbergen::V,paslēpt,saklamak
2840,täuschen::V,пӧръявны,aldatmak
2841,täuschen::V,ылӧдны,aldatmak
2842,täuschen::V,mānīt,aldatmak
2843,täuschen::V,maldināt,aldatmak
2844,betrügen::V,сӧрны,aldatmak
2845,betrügen::V,сӧрны,dolandırmak
2846,betrügen::V,krāpt,aldatmak
2847,betrügen::V,krāpt,dolandırmak
2848,betrügen::V,apkrāpt,aldatmak
2849,betrügen::V,apkrāpt,dolandırmak
2850,töten::V,вины,öldürmek
2851,töten::V,nāvēt,öldürmek
2852,töten::V,nogalināt,öldürmek
2853,wohnen::V,овны,oturmak
2854,wohnen::V,dzīvot,oturmak
2855,arbeiten::V,уджавны,çalışmak
2856,arbeiten::V,strādāt,çalışmak
2857,arbeiten::V,darboties,çalışmak
2858,sammeln::V,чукӧртны,toplamak
2859,sammeln::V,vākt,toplamak
2860,pflücken::V,вотны,koparmak
2861,pflücken::V,ӧктыны,koparmak
2862,pflücken::V,raut,koparmak
2863,pflücken::V,plūkt,koparmak
2864,jagen::V,кыйсьыны,avlanmak
2865,jagen::V,medīt,avlanmak
2866,fischen::V,чери кыйны,balık tutmak
2867,fischen::V,zvejot,balık tutmak
2868,fassen::V,кутны,tutmak
2869,fassen::V,кутны,yakalamak
2870,fassen::V,saķert,tutmak
2871,fassen::V,saķert,yakalamak
2872,hüten::V,видзны,otlatmak
2873,hüten::V,йирӧдны,otlatmak
2874,hüten::V,ganīt,otlatmak
2875,treiben::V,вӧтлыны,gütmek
2876,treiben::V,dzīt,gütmek
2877,anbinden::V,домавны,bağlamak
2878,anbinden::V,piesiet,bağlamak
2879,anbinden::V,piesaistīt,bağlamak
2880,füttern::V,вердны,beslemek
2881,füttern::V,barot,beslemek
2882,melken::V,лысьтыны,sağmak
2883,melken::V,slaukt,sağmak
2884,hacken::V,керавны,yarmak
2885,hacken::V,kapāt,yarmak
2886,gießen::V,киськавны,sulamak
2887,gießen::V,liet,sulamak
2888,gießen::V,laistīt,sulamak
2889,reifen::V,кисьмыны,olgunlaşmak
2890,reifen::V,briest,olgunlaşmak
2891,zubereiten::V,дасьтыны,hazırlamak
2892,zubereiten::V,taisīt,hazırlamak
2893,zubereiten::V,gatavot,hazırlamak
2894,kochen::V,пуны,pişirmek
2895,kochen::V,пуны,kaynatmak
2896,kochen::V,vārīt,pişirmek
2897,kochen::V,vārīt,kaynatmak
2898,backen::V,пӧжавны,pişirmek
2899,backen::V,пӧжавны,fırında pişirmek
2900,backen::V,cept,pişirmek
2901,backen::V,cept,fırında pişirmek
2902,braten::V,пражитны,kızartmak
2903,braten::V,cept,kızartmak
2904,braten::V,cepināt,kızartmak
2905,umrühren::V,сорлавны,karıştırmak
2906,umrühren::V,maisīt,karıştırmak
2907,umrühren::V,apmaisīt,karıştırmak
2908,stricken::V,кӧртны,örmek
2909,stricken::V,adīt,örmek
2910,nähen::V,вурны,dikmek
2911,nähen::V,šūt,dikmek
2912,färben::V,мичӧдны,boyamak
2913,färben::V,краситны,boyamak
2914,färben::V,krāsot,boyamak
2915,färben::V,nokrāsot,boyamak
2916,reinigen::V,весавны,temizlemek
2917,reinigen::V,tīrīt,temizlemek
2918,reinigen::V,attīrīt,temizlemek
2919,waschen::V,мыськыны,yıkamak
2920,waschen::V,mazgāt,yıkamak
2921,abwischen::V,чышкыны,silmek
2922,abwischen::V,noslaucīt,silmek
2923,spülen::V,пожъявны,çalkamak
2924,spülen::V,skalot,çalkamak
2925,fegen::V,чышкыны,süpürmek
2926,fegen::V,slaucīt,süpürmek
2927,kehren::V,чышкыны,süpürmek
2928,kehren::V,mēzt,süpürmek
2929,baden::V,купайтчыны,yıkanmak
2930,baden::V,купайтчыны,banyo yapmak
2931,baden::V,peldēties,yıkanmak
2932,baden::V,peldēties,banyo yapmak
2933,sich waschen::V,мыссьыны,yıkanmak
2934,sich waschen::V,mazgāties,yıkanmak
2935,ausziehen::V,пӧрччӧдны,çıkarmak
2936,ausziehen::V,noģērbt,çıkarmak
2937,anziehen::V,кӧмавны,giymek
2938,anziehen::V,пасьтавны,giymek
2939,anziehen::V,uzvilkt,giymek
2940,sich anziehen::V,пасьтасьны,giyinmek
2941,sich anziehen::V,apģērbties,giyinmek
2942,kämmen::V,сынавны,taramak
2943,kämmen::V,sukāt,taramak
2944,schmücken::V,мичмӧдны,süslemek
2945,schmücken::V,rotāt,süslemek
2946,schmücken::V,greznot,süslemek
