,Concept_ID,lv,sl
2250,halten::V,saturēt,držáti
2251,drücken::V,личкыны,tiščáti
2252,drücken::V,топӧдны,tiščáti
2253,drücken::V,spiest,tiščáti
2254,schieben::V,ӧтдортны,ríniti
2255,schieben::V,йӧткыштны,ríniti
2256,schieben::V,stumt,ríniti
2257,kratzen::V,гуджӧдны,práskati
2258,kratzen::V,kasīt,práskati
2259,kratzen::V,skrāpēt,práskati
2260,lecken::V,нювны,lízati
2261,lecken::V,lakt,lízati
2262,lecken::V,laizīt,lízati
2263,beißen::V,курччыны,grísti
2264,beißen::V,kost,grísti
2265,abreißen::V,орӧдны,odtŕgati
2266,abreißen::V,atraut,odtŕgati
2267,abreißen::V,atplēst,odtŕgati
2268,abschneiden::V,вундавны,odrézati
2269,abschneiden::V,nogriezt,odrézati
2270,binden::V,гӧрддзавны,vézati
2271,binden::V,кӧртавны,vézati
2272,binden::V,siet,vézati
2273,binden::V,aptīt,vézati
2274,stecken::V,сюйны,vtakníti
2275,stecken::V,bāzt,vtakníti
2276,stecken::V,spraust,vtakníti
2277,brechen::V,чегны,lomíti
2278,brechen::V,lauzt,lomíti
2279,brechen::V,lauzīt,lomíti
2280,klopfen::V,камгыны,tólči
2281,klopfen::V,klauvēt,tólči
2282,hauen::V,нӧйнты,séči
2283,hauen::V,кучкыны,séči
2284,hauen::V,cirst,séči
2285,hauen::V,dauzīt,séči
2286,kleben::V,лемавны,lépiti
2287,kleben::V,ляскавны,lépiti
2288,kleben::V,līmēt,lépiti
2289,kleben::V,lipināt,lépiti
2290,reiben::V,тільны,tréti
2291,reiben::V,тільны,dŕgniti
2292,reiben::V,зыравны,tréti
2293,reiben::V,зыравны,dŕgniti
2294,reiben::V,rīvēt,tréti
2295,reiben::V,rīvēt,dŕgniti
2296,reiben::V,berzēt,tréti
2297,reiben::V,berzēt,dŕgniti
2298,streichen::V,мавтны,namázati
2299,streichen::V,ziest,namázati
2300,streichen::V,triept,namázati
2301,schleifen::V,кеслыны,brúsiti
2302,schleifen::V,trīt,brúsiti
2303,schleifen::V,asināt,brúsiti
2304,schneiden::V,шырны,rézati
2305,schneiden::V,griezt,rézati
2306,schneiden::V,sagriezt,rézati
2307,rütteln::V,легӧдны,strésti
2308,rütteln::V,катлӧдлыны,strésti
2309,rütteln::V,kratīt,strésti
2310,rütteln::V,purināt,strésti
2311,schütteln::V,тракӧдны,majáti
2312,schütteln::V,kratīt,majáti
2313,schwenken::V,ӧвтны,obrníti
2314,schwenken::V,шенасьны,obrníti
2315,schwenken::V,vēzēt,obrníti
2316,schwenken::V,vēcināt,obrníti
2317,schütten::V,кисьтны,sípati
2318,schütten::V,bērt,sípati
2319,füllen::V,тыртны,napolníti
2320,füllen::V,pildīt,napolníti
2321,füllen::V,piepildīt,napolníti
2322,einwickeln::V,тубыртны,zavíti
2323,einwickeln::V,ietīt,zavíti
2324,tragen::V,нуны,nêsti
2325,tragen::V,nest,nêsti
2326,schleppen::V,кыскавны,vláčiti
2327,schleppen::V,stiept,vláčiti
2328,schleppen::V,staipīt,vláčiti
2329,ziehen::V,кыскыны,vléči
2330,ziehen::V,vilkt,vléči
2331,aufbewahren::V,видзны,shranjeváti
2332,aufbewahren::V,glabāt,shranjeváti
2333,aufbewahren::V,uzglabāt,shranjeváti
2334,werfen::V,чӧвтны,lúčati
2335,werfen::V,шыбитны,lúčati
2336,werfen::V,mest,lúčati
2337,werfen::V,sviest,lúčati
2338,fangen::V,кутны,ujéti
2339,fangen::V,ķert,ujéti
2340,fangen::V,uzķert,ujéti
2341,packen::V,босьтны,prijéti
2342,packen::V,paķert,prijéti
2343,packen::V,satvert,prijéti
2344,verstecken::V,дзебны,skríti
2345,verstecken::V,slēpt,skríti
2346,verstecken::V,noglabāt,skríti
2347,teilen::V,юкны,razdelíti
2348,teilen::V,dalīt,razdelíti
2349,schicken::V,ыстыны,pošíljati
2350,schicken::V,sūtīt,pošíljati
2351,schicken::V,atsūtīt,pošíljati
2352,bringen::V,вайны,prinêsti
2353,bringen::V,atvest,prinêsti
2354,hinzufügen::V,содтыны,pristáviti
2355,hinzufügen::V,pievienot,pristáviti
2356,bekommen::V,босьтны,dobíti
2357,bekommen::V,dabūt,dobíti
2358,erhalten::V,босьтны,prejéti
2359,erhalten::V,saņemt,prejéti
2360,nehmen::V,босьтны,vzéti
2361,nehmen::V,ņemt,vzéti
2362,nehmen::V,paņemt,vzéti
2363,wählen::V,бӧрйыны,izbírati
2364,wählen::V,ievēlēt,izbírati
2365,auswählen::V,бӧрйыны,izbráti
2366,auswählen::V,izvēlēt,izbráti
2367,bewahren::V,видзны,ohraníti
2368,bewahren::V,saglabāt,ohraníti
2369,behindern::V,конйӧдлыны,ovírati
2370,behindern::V,джӧмдӧдны,ovírati
2371,behindern::V,kavēt,ovírati
2372,behindern::V,aizkavēt,ovírati
2373,verderben::V,тшыкӧдны,pokváriti
2374,verderben::V,sabojāt,pokváriti
2375,beschädigen::V,тшыкӧдны,poškodováti
2376,beschädigen::V,bojāt,poškodováti
2377,beschädigen::V,maitāt,poškodováti
2378,zerbrechen::V,жуглыны,razlomíti
2379,zerbrechen::V,salauzt,razlomíti
2380,zerbrechen::V,sadauzīt,razlomíti
2381,zerreißen::V,орӧдны,raztŕgati
2382,zerreißen::V,pārraut,raztŕgati
2383,zerstören::V,жугӧдны,razrúšiti
2384,zerstören::V,кисьтны,razrúšiti
2385,zerstören::V,косявны,razrúšiti
2386,zerstören::V,graut,razrúšiti
2387,zerstören::V,sagraut,razrúšiti
2388,verbrennen::V,сотны,sežgáti
2389,verbrennen::V,сотчыны,sežgáti
2390,verbrennen::V,dedzināt,sežgáti
2391,verbrennen::V,sadedzināt,sežgáti
2392,geben::V,сетны,dáti
2393,geben::V,dot,dáti
2394,geben::V,padot,dáti
2395,reichen::V,сетны,séči
2396,reichen::V,сетны,molíti
2397,reichen::V,padot,séči
2398,reichen::V,padot,molíti
2399,reichen::V,sniegt,séči
2400,reichen::V,sniegt,molíti
2401,schenken::V,козьнавны,podáriti
2402,schenken::V,dāvāt,podáriti
2403,schenken::V,dāvināt,podáriti
2404,versprechen::V,кыв сетны,obljubíti
2405,versprechen::V,solīt,obljubíti
2406,versprechen::V,apsolīt,obljubíti
2407,wünschen::V,кӧсйыны,vóščiti
2408,wünschen::V,vēlēt,vóščiti
2409,wünschen::V,novēlēt,vóščiti
2410,loben::V,ошкыны,hváliti
2411,loben::V,lielīt,hváliti
2412,küssen::V,окавны,poljubováti
2413,küssen::V,bučot,poljubováti
2414,küssen::V,skūpstīt,poljubováti
2415,wiegen::V,гудрӧдлыны,zíbati
2416,wiegen::V,šūpot,zíbati
2417,zudecken::V,веввттьыны,pokríti
2418,zudecken::V,apklāt,pokríti
2419,zudecken::V,aizsegt,pokríti
2420,wecken::V,садьмӧдны,zbudíti
2421,wecken::V,чуксавны,zbudíti
2422,wecken::V,modināt,zbudíti
2423,zeigen::V,петкӧдлыны,pokázati
2424,zeigen::V,rādīt,pokázati
2425,führen::V,нуӧдны,vêsti
2426,führen::V,vadīt,vêsti
2427,lehren::V,велӧдны,učíti
2428,lehren::V,mācīt,učíti
2429,lehren::V,iemācīt,učíti
2430,unterrichten::V,велӧдны,poučeváti
2431,unterrichten::V,apmācīt,poučeváti
2432,aufziehen::V,быдтыны,vzgojíti
2433,aufziehen::V,uzaudzināt,vzgojíti
2434,leiten::V,веськӧдлыны,uprávljati
2435,leiten::V,vadīt,uprávljati
2436,leiten::V,pārzināt,uprávljati
2437,antreiben::V,тэрмӧдны,goníti
2438,antreiben::V,urdīt,goníti
2439,antreiben::V,mudināt,goníti
2440,lassen::V,тшӧктыны,povzročíti
2441,lassen::V,ļaut,povzročíti
2442,einladen::V,корны,povábiti
2443,einladen::V,ielūgt,povábiti
2444,einladen::V,aicināt,povábiti
2445,vereinigen::V,ӧтувтны,zdrúžiti
2446,vereinigen::V,котыртны,zdrúžiti
2447,vereinigen::V,vienot,zdrúžiti
2448,vereinigen::V,apvienot,zdrúžiti
2449,besuchen::V,волыны,obiskáti
2450,besuchen::V,ветлыны,obiskáti
2451,besuchen::V,apciemot,obiskáti
2452,treffen::V,вочаӧдны,pogodíti
2453,treffen::V,паныдавны,pogodíti
2454,treffen::V,satikt,pogodíti
2455,treffen::V,sastapt,pogodíti
2456,sich versammeln::V,лӧсьӧдчыны,zbráti se
2457,sich versammeln::V,salasīties,zbráti se
2458,sich versammeln::V,sapulcēties,zbráti se
2459,spielen::V,ворсны,igráti se
2460,spielen::V,spēlēt,igráti se
2461,spielen::V,spēlēties,igráti se
2462,singen::V,сьывны,péti
2463,singen::V,dziedāt,péti
2464,tanzen::V,йӧктыны,plésati
2465,tanzen::V,diet,plésati
2466,tanzen::V,dejot,plésati
2467,tanzen::V,dancot,plésati
2468,sich trennen::V,торйӧдчыны,ločíti se
2469,sich trennen::V,šķirties,ločíti se
2470,sich trennen::V,izšķirties,ločíti se
2471,verlassen::V,эновтны,zapustíti
2472,verlassen::V,atstāt,zapustíti
2473,retten::V,видзны,réšiti
2474,retten::V,мездыны,réšiti
2475,retten::V,glābt,réšiti
2476,bewachen::V,видзны,strážiti
2477,bewachen::V,sargāt,strážiti
2478,schützen::V,видзны,sčítiti
2479,schützen::V,pasargāt,sčítiti
2480,schützen::V,aizsargāt,sčítiti
2481,verteidigen::V,дорйыны,braníti
2482,verteidigen::V,aizstāvēt,braníti
2483,sich schlagen::V,косясьны,têpsti se
2484,sich schlagen::V,kauties,têpsti se
2485,sich schlagen::V,izkauties,têpsti se
2486,schießen::V,лыйны,stréljati
2487,schießen::V,šaut,stréljati
2488,schießen::V,šaudīt,stréljati
2489,siegen::V,вермыны,zmágati
2490,siegen::V,uzvarēt,zmágati
2491,ärgern::V,лӧгӧдны,jezíti
2492,ärgern::V,лӧгӧдны,razbúriti
2493,ärgern::V,лёкмӧдны,jezíti
2494,ärgern::V,лёкмӧдны,razbúriti
2495,ärgern::V,скӧрмӧдны,jezíti
2496,ärgern::V,скӧрмӧдны,razbúriti
2497,ärgern::V,sadusmot,jezíti
2498,ärgern::V,sadusmot,razbúriti
2499,schlagen::V,вартны,têpsti
2500,schlagen::V,вартны,udáriti
2501,schlagen::V,sist,têpsti
2502,schlagen::V,sist,udáriti
2503,schlagen::V,triekt,têpsti
2504,schlagen::V,triekt,udáriti
2505,treten::V,лёгны,teptáti
2506,treten::V,майкны,teptáti
2507,treten::V,mīt,teptáti
2508,treten::V,paspert,teptáti
2509,stechen::V,бышткыны,ubôsti
2510,stechen::V,durt,ubôsti
2511,stoßen::V,тойлыны,peháti
2512,stoßen::V,тойлыны,drégniti
2513,stoßen::V,йӧткавны,peháti
2514,stoßen::V,йӧткавны,drégniti
2515,stoßen::V,grūst,peháti
2516,stoßen::V,grūst,drégniti
2517,stehlen::V,гусявны,ukrásti
2518,stehlen::V,гусявны,pokrásti
2519,stehlen::V,zagt,ukrásti
2520,stehlen::V,zagt,pokrásti
2521,stören::V,падмӧдны,motíti
2522,stören::V,traucēt,motíti
2523,belästigen::V,дӧзмӧдны,nadlegováti
2524,belästigen::V,apgrūtināt,nadlegováti
2525,verbergen::V,дзебны,skríti
2526,verbergen::V,сайӧдны,skríti
2527,verbergen::V,slēpt,skríti
2528,verbergen::V,paslēpt,skríti
2529,täuschen::V,пӧръявны,slepíti
2530,täuschen::V,ылӧдны,slepíti
2531,täuschen::V,mānīt,slepíti
2532,täuschen::V,maldināt,slepíti
2533,betrügen::V,сӧрны,várati
2534,betrügen::V,сӧрны,ogoljufáti
2535,betrügen::V,krāpt,várati
2536,betrügen::V,krāpt,ogoljufáti
2537,betrügen::V,apkrāpt,várati
2538,betrügen::V,apkrāpt,ogoljufáti
2539,töten::V,вины,ubíti
2540,töten::V,nāvēt,ubíti
2541,töten::V,nogalināt,ubíti
2542,wohnen::V,овны,prebívati
2543,wohnen::V,dzīvot,prebívati
2544,arbeiten::V,уджавны,délati
2545,arbeiten::V,strādāt,délati
2546,arbeiten::V,darboties,délati
2547,sammeln::V,чукӧртны,zbráti
2548,sammeln::V,vākt,zbráti
2549,pflücken::V,вотны,obráti
2550,pflücken::V,ӧктыны,obráti
2551,pflücken::V,raut,obráti
2552,pflücken::V,plūkt,obráti
2553,jagen::V,кыйсьыны,lovíti
2554,jagen::V,medīt,lovíti
2555,fischen::V,чери кыйны,ribáriti
2556,fischen::V,zvejot,ribáriti
2557,fassen::V,кутны,zajéti
2558,fassen::V,saķert,zajéti
2559,hüten::V,видзны,pásti
2560,hüten::V,йирӧдны,pásti
2561,hüten::V,ganīt,pásti
2562,treiben::V,вӧтлыны,pogánjati
2563,treiben::V,dzīt,pogánjati
2564,anbinden::V,домавны,privézati
2565,anbinden::V,piesiet,privézati
2566,anbinden::V,piesaistīt,privézati
2567,füttern::V,вердны,kŕmiti
2568,füttern::V,barot,kŕmiti
2569,melken::V,лысьтыны,mólsti
2570,melken::V,slaukt,mólsti
2571,hacken::V,керавны,sékati
2572,hacken::V,kapāt,sékati
2573,gießen::V,киськавны,ulíti
2574,gießen::V,liet,ulíti
2575,gießen::V,laistīt,ulíti
2576,reifen::V,кисьмыны,zoréti
2577,reifen::V,briest,zoréti
2578,zubereiten::V,дасьтыны,pripráviti
2579,zubereiten::V,taisīt,pripráviti
2580,zubereiten::V,gatavot,pripráviti
2581,kochen::V,пуны,kúhati
2582,kochen::V,vārīt,kúhati
2583,backen::V,пӧжавны,cvréti
2584,backen::V,cept,cvréti
2585,braten::V,пражитны,pêči
2586,braten::V,cept,pêči
2587,braten::V,cepināt,pêči
2588,umrühren::V,сорлавны,preméšati
2589,umrühren::V,maisīt,preméšati
2590,umrühren::V,apmaisīt,preméšati
2591,stricken::V,кӧртны,plêsti
2592,stricken::V,adīt,plêsti
2593,nähen::V,вурны,šívati
2594,nähen::V,šūt,šívati
2595,färben::V,мичӧдны,bárvati
2596,färben::V,краситны,bárvati
2597,färben::V,krāsot,bárvati
2598,färben::V,nokrāsot,bárvati
2599,reinigen::V,весавны,očístiti
2600,reinigen::V,tīrīt,očístiti
2601,reinigen::V,attīrīt,očístiti
2602,waschen::V,мыськыны,opráti
2603,waschen::V,mazgāt,opráti
2604,abwischen::V,чышкыны,obrísati
2605,abwischen::V,noslaucīt,obrísati
2606,spülen::V,пожъявны,splakováti
2607,spülen::V,skalot,splakováti
2608,fegen::V,чышкыны,pométati
2609,fegen::V,slaucīt,pométati
2610,kehren::V,чышкыны,mésti
2611,kehren::V,mēzt,mésti
2612,baden::V,купайтчыны,kópati se
2613,baden::V,peldēties,kópati se
2614,sich waschen::V,мыссьыны,umíti se
2615,sich waschen::V,mazgāties,umíti se
2616,ausziehen::V,пӧрччӧдны,izvléči
2617,ausziehen::V,noģērbt,izvléči
2618,anziehen::V,кӧмавны,obléči
2619,anziehen::V,пасьтавны,obléči
2620,anziehen::V,uzvilkt,obléči
2621,sich anziehen::V,пасьтасьны,obléči se
2622,sich anziehen::V,apģērbties,obléči se
2623,kämmen::V,сынавны,česáti
2624,kämmen::V,sukāt,česáti
2625,schmücken::V,мичмӧдны,okrasíti
2626,schmücken::V,rotāt,okrasíti
2627,schmücken::V,greznot,okrasíti
2628,sagen::V,шуны,dejáti
2629,sagen::V,висьтавны,dejáti
2630,sagen::V,teikt,dejáti
2631,sprechen::V,сёрнитны,govoríti
2632,sprechen::V,runāt,govoríti
2633,reden::V,сёрнитны,rêči
2634,reden::V,norunāt,rêči
2635,sich unterhalten::V,сёрнитны,razgovárjati se
2636,sich unterhalten::V,варовитны,razgovárjati se
2637,sich unterhalten::V,sarunāties,razgovárjati se
2638,fragen::V,юавны,vprášati
2639,fragen::V,jautāt,vprášati
2640,bitten::V,корны,prosíti
2641,bitten::V,lūgt,prosíti
2642,bitten::V,prasīt,prosíti
2643,erzählen::V,висьтавны,práviti
2644,erzählen::V,stāstīt,práviti
2645,mitteilen::V,юӧртны,naznániti
2646,mitteilen::V,висьтавны,naznániti
2647,mitteilen::V,pavēstīt,naznániti
2648,nennen::V,шуны,imenováti
2649,nennen::V,ним сетны,imenováti
2650,nennen::V,saukt,imenováti
2651,rufen::V,корны,klícati
2652,rufen::V,saukt,klícati
2653,prahlen::V,ошйысьны,baháti se
2654,prahlen::V,lielīties,baháti se
2655,übersetzen::V,вуджӧдны,prevêsti
2656,übersetzen::V,tulkot,prevêsti
2657,übersetzen::V,pārtulkot,prevêsti
2658,denken::V,мӧвпавны,mísliti
2659,denken::V,domāt,mísliti
2660,glauben::V,эскыны,verjéti
2661,glauben::V,ticēt,verjéti
2662,bemerken::V,казявны,opáziti
2663,bemerken::V,ievērot,opáziti
2664,bemerken::V,ieraudzīt,opáziti
2665,erkennen::V,тӧдмавны,spoznáti
2666,erkennen::V,pazīt,spoznáti
2667,erkennen::V,atpazīt,spoznáti
2668,begreifen::V,вежӧртны,pôjmiti
2669,begreifen::V,гӧгӧрвоны,pôjmiti
2670,begreifen::V,jēgt,pôjmiti
2671,begreifen::V,apjēgt,pôjmiti
2672,verstehen::V,вежӧртны,razuméti
2673,verstehen::V,гӧгӧрвоны,razuméti
2674,verstehen::V,saprast,razuméti
2675,lernen::V,вeлöдчыны,učíti se
2676,lernen::V,mācīties,učíti se
2677,wissen::V,тӧдны,znáti
2678,wissen::V,тӧдны,védeti
2679,wissen::V,zināt,znáti
2680,wissen::V,zināt,védeti
2681,sich erinnern an::V,казьтывны,spómniti se
2682,sich erinnern an::V,дум вылӧ уськӧдны,spómniti se
2683,sich erinnern an::V,atminēties,spómniti se
2684,vergessen::V,вунӧдны,pozábiti
2685,vergessen::V,mirst,pozábiti
2686,vergessen::V,aizmirst,pozábiti
2687,messen::V,муртавны,mériti
2688,messen::V,mērīt,mériti
2689,zählen::V,лыддьыны,štéti
2690,zählen::V,skaitīt,štéti
2691,rechnen::V,лыддьыны,račúnati
2692,rechnen::V,rēķināt,račúnati
2693,lesen::V,лыддьыны,bráti
2694,lesen::V,лыддьыны,čítati
2695,lesen::V,lasīt,bráti
2696,lesen::V,lasīt,čítati
2697,malen::V,серпасавны,slíkati
2698,malen::V,gleznot,slíkati
2699,zeichnen::V,серпасавны,rísati
2700,zeichnen::V,zīmēt,rísati
2701,schreiben::V,гижны,písati
2702,schreiben::V,rakstīt,písati
2703,besitzen::V,лоны,iméti
2704,besitzen::V,piederēt,iméti
2705,kaufen::V,ньӧбны,kupíti
2706,kaufen::V,pirkt,kupíti
2707,verkaufen::V,вузавны,prodáti
2708,verkaufen::V,pārdot,prodáti
2709,bezahlen::V,мынтыны,pláčati
2710,bezahlen::V,мынтысьны,pláčati
2711,bezahlen::V,apmaksāt,pláčati
2712,zahlen::V,мынтыны,plačeváti
2713,zahlen::V,maksāt,plačeváti
2714,beherrschen::V,ас улын кутны,obvládati
2715,beherrschen::V,valdīt,obvládati
2716,ertragen::V,пыкны,prenêsti
2717,ertragen::V,лэптыны,prenêsti
2718,ertragen::V,panest,prenêsti
2719,ertragen::V,paciest,prenêsti
