,Concept_ID,hy,se
6737,kratzen::V,քերել,ruohkkat
6738,kratzen::V,քերել,ruohkastit
6739,kratzen::V,քերել,gazzut
6740,kratzen::V,քերել,kazzođ
6741,kratzen::V,քերել,võckkâd
6742,kratzen::V,քերել,кышшкэ
6743,kratzen::V,քերել,каххьце
6744,lecken::V,լիզել,njåalodh
6745,lecken::V,լիզել,njoallot
6746,lecken::V,լիզել,njolodit
6747,lecken::V,լիզել,njuálluđ
6748,lecken::V,լիզել,njuällad
6749,lecken::V,լիզել,нюаллэ
6750,beißen::V,կծել,gaektjedh
6751,beißen::V,կծել,gássket
6752,beißen::V,կծել,gáskestit
6753,beißen::V,կծել,gáskit
6754,beißen::V,կծել,käskiđ
6755,beißen::V,կծել,kä´cǩǩed
6756,beißen::V,կծել,ка̄ццьке
6757,abreißen::V,պոկել,bïhkedh
6758,abreißen::V,պոկել,gajkkot
6759,abreißen::V,պոկել,gaikkihit
6760,abreißen::V,պոկել,roottâđ
6761,abreißen::V,պոկել,ra´šǩǩeed
6762,abreißen::V,պոկել,rååttad
6763,abreißen::V,պոկել,ро̄дтҍе
6764,abreißen::V,պոկել,пӯттҍкье
6765,abschneiden::V,կտրել ,tjoehpestidh
6766,abschneiden::V,կտրել ,jallat
6767,abschneiden::V,կտրել ,čuohppat
6768,abschneiden::V,կտրել ,jogâldiđ
6769,abschneiden::V,կտրել ,geerelidh
6770,abschneiden::V,կտրել ,е̄дтэ
6771,abschneiden::V,կտրել ,е̄дтлэ
6772,binden::V,կապել,gårredidh
6773,binden::V,կապել,tjadnat
6774,binden::V,կապել,gárrat
6775,binden::V,կապել,čoonnâđ
6776,binden::V,կապել,čõõnnâd
6777,binden::V,կապել,čuõlmmâd
6778,binden::V,կապել,ко̄ррэ
6779,binden::V,կապել,чӯллмдэ
6780,binden::V,կապել,ко̄а̄ррэ
6781,stecken::V,խրել,rïjtedh
6782,stecken::V,խրել,tsævkkat
6783,stecken::V,խրել,cáhkit
6784,stecken::V,խրել,cuggâđ
6785,stecken::V,խրել,čuõ´ǧ'ǧeed
6786,stecken::V,խրել,чогксэ
6787,stecken::V,խրել,це̄ӈькхэ
6788,brechen::V,կոտրել ,dåajodh
6789,brechen::V,կոտրել ,tsåapkodh
6790,brechen::V,կոտրել ,doaddjut
6791,brechen::V,կոտրել ,cuvket
6792,brechen::V,կոտրել ,moorrâđ
6793,brechen::V,կոտրել ,mu´rdded
6794,brechen::V,կոտրել ,муррьтэ
6795,klopfen::V,թակել,beenghkedh
6796,klopfen::V,թակել,goalkkalit
6797,klopfen::V,թակել,tsábbmet
6798,klopfen::V,թակել,goalkit
6799,klopfen::V,թակել,skoalkit
6800,klopfen::V,թակել,skuá'lkuttiđ
6801,klopfen::V,թակել,kuälkted
6802,klopfen::V,թակել,та̄гкэ
6803,hauen::V,ծեծել,beenghkedh
6804,hauen::V,ծեծել,tjuollat
6805,hauen::V,ծեծել,čuollat
6806,hauen::V,ծեծել,čurmâđ
6807,hauen::V,ծեծել,čâ´cǩǩed
6808,hauen::V,ծեծել,та̄гкэ
6809,hauen::V,ծեծել,ва̄сстэ
6810,kleben::V,կպցնել,njamkedh
6811,kleben::V,կպցնել,dædnjodit
6812,kleben::V,կպցնել,liibmet
6813,kleben::V,կպցնել,taṃadiđ
6814,kleben::V,կպցնել,li´jmmjed
6815,kleben::V,կպցնել,нямхэ
6816,reiben::V,շփել,daanjedh
6817,reiben::V,շփել,ruvvit
6818,reiben::V,շփել,ruvvet
6819,reiben::V,շփել,fiärruđ
6820,reiben::V,շփել,heârrad
6821,reiben::V,շփել,ru´vvjed
6822,reiben::V,շփել,е̄ррэ
6823,streichen::V,վրան քսել,daejdedh
6824,streichen::V,վրան քսել,badtjadidh
6825,streichen::V,վրան քսել,vuojddat
6826,streichen::V,վրան քսել,málet
6827,streichen::V,վրան քսել,njuohtat
6828,streichen::V,վրան քսել,njuottâđ
6829,streichen::V,վրան քսել,puák'suđ
6830,streichen::V,վրան քսել,påhssad
6831,streichen::V,վրան քսել,мо̄а̄шшэ
6832,schleifen::V,սրել ,slijhpedh
6833,schleifen::V,սրել ,sadjet
6834,schleifen::V,սրել ,sadjit
6835,schleifen::V,սրել ,šliipet
6836,schleifen::V,սրել ,saijeeđ
6837,schleifen::V,սրել ,sââjjad
6838,schleifen::V,սրել ,tabǯsted
6839,schleifen::V,սրել ,то̄а̄мчсе
6840,schneiden::V,կտրել,bietskedh
6841,schneiden::V,կտրել,suoddat
6842,schneiden::V,կտրել,tjuohppat
6843,schneiden::V,կտրել,biesskedit
6844,schneiden::V,կտրել,čuohppat
6845,schneiden::V,կտրել,čuop'pâđ
6846,schneiden::V,կտրել,čuõp'pâd
6847,schneiden::V,կտրել,е̄дтэ
6848,schneiden::V,կտրել,пе̄ррэ
6849,schneiden::V,կտրել,чӯххпэ
6850,rütteln::V,ցնցել,firredh
6851,rütteln::V,ցնցել,doargestit
6852,rütteln::V,ցնցել,šluvgit
6853,rütteln::V,ցնցել,pušteđ
6854,rütteln::V,ցնցել,pu´štted
6855,rütteln::V,ցնցել,пушшьтэ
6856,schütteln::V,թափահարել,firredh
6857,schütteln::V,թափահարել,sjavnnjet
6858,schütteln::V,թափահարել,sillnat
6859,schütteln::V,թափահարել,skullhet
6860,schütteln::V,թափահարել,salkalit
6861,schütteln::V,թափահարել,pušteđ
6862,schütteln::V,թափահարել,pu´štted
6863,schütteln::V,թափահարել,пушшьтэ
6864,schwenken::V,ճոճել,svinhtedh
6865,schwenken::V,ճոճել,svikkastit
6866,schwenken::V,ճոճել,šlivgut
6867,schwenken::V,ճոճել,hiä'iluttiđ
6868,schwenken::V,ճոճել,heeilted
6869,schwenken::V,ճոճել,маххъе
6870,schütten::V,լցնել,gurhkedh
6871,schütten::V,լցնել,hállit
6872,schütten::V,լցնել,liejkkit
6873,schütten::V,լցնել,leškiđ
6874,schütten::V,լցնել,virâttiđ
6875,schütten::V,լցնել,väällad
6876,schütten::V,լցնել,ва̄ллэ
6877,füllen::V,լիքը լցնել,dievhtedh
6878,füllen::V,լիքը լցնել,dievddet
6879,füllen::V,լիքը լցնել,deavdit
6880,füllen::V,լիքը լցնել,tevdiđ
6881,füllen::V,լիքը լցնել,tiudded
6882,füllen::V,լիքը լցնել,тӣввтэ
6883,einwickeln::V,փաթաթել,gïesedh
6884,einwickeln::V,փաթաթել,giessat
6885,einwickeln::V,փաթաթել,gárrat
6886,einwickeln::V,փաթաթել,giessat
6887,einwickeln::V,փաթաթել,gurpat
6888,einwickeln::V,փաթաթել,kiessâđ
6889,einwickeln::V,փաթաթել,ǩiõssâd
6890,einwickeln::V,փաթաթել,кӣссэ
6891,tragen::V,կրել,guedtedh
6892,tragen::V,կրել,guoddet
6893,tragen::V,կրել,guoddit
6894,tragen::V,կրել,kyed'diđ
6895,tragen::V,կրել,kue´d'ded
6896,tragen::V,կրել,кӯннҌтэ
6897,tragen::V,տանել,guedtedh
6898,tragen::V,տանել,guoddet
6899,tragen::V,տանել,guoddit
6900,tragen::V,տանել,kyed'diđ
6901,tragen::V,տանել,kue´d'ded
6902,tragen::V,տանել,кӯннҌтэ
6903,schleppen::V,քաշել,fatnehtidh
6904,schleppen::V,քաշել,sliehpit
6905,schleppen::V,քաշել,feastit
6906,schleppen::V,քաշել,vie'šidiđ
6907,schleppen::V,քաշել,hinnađ
6908,schleppen::V,քաշել,nje´ʒʒed
6909,schleppen::V,քաշել,чуввкэ
6910,ziehen::V,ձգել,giesedh
6911,ziehen::V,ձգել,giesset
6912,ziehen::V,ձգել,geassit
6913,ziehen::V,ձգել,keessiđ
6914,ziehen::V,ձգել,ǩie´ssed
6915,ziehen::V,ձգել,ке̄ссе
6916,ziehen::V,քաշել,giesedh
6917,ziehen::V,քաշել,giesset
6918,ziehen::V,քաշել,geassit
6919,ziehen::V,քաշել,keessiđ
6920,ziehen::V,քաշել,ǩie´ssed
6921,ziehen::V,քաշել,ке̄ссе
6922,aufbewahren::V,պահել ,vöörhkedh
6923,aufbewahren::V,պահել ,vuorkkit
6924,aufbewahren::V,պահել ,seailluhit
6925,aufbewahren::V,պահել ,siä'iluttiđ
6926,aufbewahren::V,պահել ,seeilted
6927,aufbewahren::V,պահել ,рӯкнэ
6928,werfen::V,նետել,slampestidh
6929,werfen::V,նետել,bálkkot
6930,werfen::V,նետել,suhppet
6931,werfen::V,նետել,šlivgiđ
6932,werfen::V,նետել,čeâǥǥted
6933,werfen::V,նետել,суэххпэ
6934,packen::V,հափշտակել,doerelidh
6935,packen::V,հափշտակել,kreemsedh
6936,packen::V,հափշտակել,doahppit
6937,packen::V,հափշտակել,doahput
6938,packen::V,հափշտակել,tuáppuđ
6939,packen::V,հափշտակել,ká'ivâstiđ
6940,packen::V,հափշտակել,tää´vted
6941,packen::V,հափշտակել,каццсе
6942,packen::V,հափշտակել,туэрркэ
6943,packen::V,հափշտակել,ро̄а̄ппчье
6944,verstecken::V,ծածկել,tjïekedh
6945,verstecken::V,ծածկել,tjiehkat
6946,verstecken::V,ծածկել,čiehkat
6947,verstecken::V,ծածկել,čieḥâđ
6948,verstecken::V,ծածկել,peittad
6949,verstecken::V,ծածկել,пе̄йхьтэ
6950,teilen::V,բաժանել,juekedh
6951,teilen::V,բաժանել,juohket
6952,teilen::V,բաժանել,juohkit
6953,teilen::V,բաժանել,jyeḥiđ
6954,teilen::V,բաժանել,jue´ǩǩed
6955,teilen::V,բաժանել,ю̄гке
6956,teilen::V,բաժանել,ра̄ттҍке
6957,schicken::V,ուղարկել,saadtodh
6958,schicken::V,ուղարկել,sáddit
6959,schicken::V,ուղարկել,sáddet
6960,schicken::V,ուղարկել,vuo'lgâttiđ
6961,schicken::V,ուղարկել,vuõltteed
6962,schicken::V,ուղարկել,вӯлкхэ
6963,bringen::V,բերել,buektedh
6964,bringen::V,բերել,doalvvot
6965,bringen::V,բերել,buktit
6966,bringen::V,բերել,tuál'vuđ
6967,bringen::V,բերել,pu´htted
6968,bringen::V,բերել,пыххьтэ
6969,hinzufügen::V,ավելացնել,dievhtedh
6970,hinzufügen::V,ավելացնել,duoddit
6971,hinzufügen::V,ավելացնել,lasedit
6972,hinzufügen::V,ավելացնել,lasihit
6973,hinzufügen::V,ավելացնել,lasettiđ
6974,hinzufügen::V,ավելացնել,lââ´zzted
6975,hinzufügen::V,ավելացնել,лажьхе
6976,bekommen::V,հայթայթել,åadtjodh
6977,bekommen::V,հայթայթել,åttjudit
6978,bekommen::V,հայթայթել,oažžut
6979,bekommen::V,հայթայթել,juksâđ
6980,bekommen::V,հայթայթել,uáž'žuđ
6981,bekommen::V,հայթայթել,vuäǯ'ǯâd
6982,bekommen::V,հայթայթել,вуаннче
6983,erhalten::V,ստանալ,åadtjodh
6984,erhalten::V,ստանալ,oadtjot
6985,erhalten::V,ստանալ,oažžut
6986,erhalten::V,ստանալ,uáž'žuđ
6987,erhalten::V,ստանալ,vuäǯ'ǯâd
6988,erhalten::V,ստանալ,ва̄лльтэ
6989,nehmen::V,վերցնել,vaeltedh
6990,nehmen::V,վերցնել,válldet
6991,nehmen::V,վերցնել,váldit
6992,nehmen::V,վերցնել,väldiđ
6993,nehmen::V,վերցնել,vä´ldded
6994,nehmen::V,վերցնել,ва̄лльтэ
6995,wählen::V,ընտրել,veeljedh
6996,wählen::V,ընտրել,válljit
6997,wählen::V,ընտրել,válljet
6998,wählen::V,ընտրել,valjiđ
6999,wählen::V,ընտրել,vaalšed
7000,wählen::V,ընտրել,va´lljeed
7001,wählen::V,ընտրել,воалшэ
7002,auswählen::V,գերադասել,veeljedh
7003,auswählen::V,գերադասել,tjuolldet
7004,auswählen::V,գերադասել,válljet
7005,auswählen::V,գերադասել,valjiđ
7006,auswählen::V,գերադասել,vaalšed
7007,auswählen::V,գերադասել,va´lljeed
7008,auswählen::V,գերադասել,воалшэ
7009,bewahren::V,պահպանել,vaarjelidh
7010,bewahren::V,պահպանել,bisodit
7011,bewahren::V,պահպանել,várjjalit
7012,bewahren::V,պահպանել,seailluhit
7013,bewahren::V,պահպանել,varjâliđ
7014,bewahren::V,պահպանել,varjjled
7015,bewahren::V,պահպանել,ӣшшьтэ
7016,bewahren::V,պահպանել,во̄а̄ррьдэ
7017,behindern::V,խոչընդոտել,hööptdeh
7018,behindern::V,խոչընդոտել,hieredit
7019,behindern::V,խոչընդոտել,muhttet
7020,behindern::V,խոչընդոտել,eastadit
7021,behindern::V,խոչընդոտել,estiđ
7022,behindern::V,խոչընդոտել,coggâđ
7023,behindern::V,խոչընդոտել,hettiđ
7024,behindern::V,խոչընդոտել,cõggâd
7025,behindern::V,խոչընդոտել,е̄кхэллэ
7026,verderben::V,փչացնել,biejstedh
7027,verderben::V,փչացնել,spedjat
7028,verderben::V,փչացնել,billistit
7029,verderben::V,փչացնել,pillediđ
7030,verderben::V,փչացնել,tårmmad
7031,verderben::V,փչացնել,pe´llsted
7032,verderben::V,փչացնել,тоаррмэ
7033,verderben::V,փչացնել,ма̄ййкэ
7034,beschädigen::V,վնասել,fæjloedidh
7035,beschädigen::V,վնասել,vahágahttet
7036,beschädigen::V,վնասել,bilidit
7037,beschädigen::V,վնասել,vahâgittiđ
7038,beschädigen::V,վնասել,pä´rtteed
7039,beschädigen::V,վնասել,муррьтэ
7040,zerbrechen::V,ջարդել,tsööpkedh
7041,zerbrechen::V,ջարդել,doadjet
7042,zerbrechen::V,ջարդել,cuvket
7043,zerbrechen::V,ջարդել,cuov'kkiđ
7044,zerbrechen::V,ջարդել,muårrâd
7045,zerbrechen::V,ջարդել,cu´vǩǩeed
7046,zerbrechen::V,ջարդել,муррьтэ
7047,zerbrechen::V,կոտրել,tsööpkedh
7048,zerbrechen::V,կոտրել,doadjet
7049,zerbrechen::V,կոտրել,cuvket
7050,zerbrechen::V,կոտրել,cuov'kkiđ
7051,zerbrechen::V,կոտրել,muårrâd
7052,zerbrechen::V,կոտրել,cu´vǩǩeed
7053,zerbrechen::V,կոտրել,муррьтэ
7054,zerreißen::V,պատռել,gejhkielidh
7055,zerreißen::V,պատռել,gajkudit
7056,zerreißen::V,պատռել,gaikkodit
7057,zerreißen::V,պատռել,ráisket
7058,zerreißen::V,պատռել,kiškođ
7059,zerreißen::V,պատռել,ra´šǩǩeed
7060,zerreißen::V,պատռել,пуатткэ
7061,zerstören::V,քանդել,eerjedh
7062,zerstören::V,քանդել,biejsstet
7063,zerstören::V,քանդել,håhkkidit
7064,zerstören::V,քանդել,heavahit
7065,zerstören::V,քանդել,duš'šadit
7066,zerstören::V,քանդել,bilidit
7067,zerstören::V,քանդել,hevâttiđ
7068,zerstören::V,քանդել,hiâvted
7069,zerstören::V,քանդել,ёҏтэ
7070,verbrennen::V,այրել,båeltedh
7071,verbrennen::V,այրել,boalldet
7072,verbrennen::V,այրել,boaldit
7073,verbrennen::V,այրել,puál'diđ
7074,verbrennen::V,այրել,puä´ldded
7075,verbrennen::V,այրել,пуэлльтэ
7076,geben::V,տալ,vedtedh
7077,geben::V,տալ,vaddet
7078,geben::V,տալ,addit
7079,geben::V,տալ,addliđ
7080,geben::V,տալ,ä´n
7081,geben::V,տալ,аннҍтэ
7082,reichen::V,հանձնել,geelkedh
7083,reichen::V,հանձնել,lagádit
7084,reichen::V,հանձնել,geiget
7085,reichen::V,հանձնել,keigiđ
7086,reichen::V,հանձնել,vuõiggâ´stted
7087,reichen::V,հանձնել,аннҍтэ
7088,schenken::V,նվիրել,vedtedh
7089,schenken::V,նվիրել,vaddet
7090,schenken::V,նվիրել,skeaŋkut
7091,schenken::V,նվիրել,skeŋket
7092,schenken::V,նվիրել,skeŋkkiđ
7093,schenken::V,նվիրել,sǩiâŋkkâd
7094,schenken::V,նվիրել,ла̄ххе
7095,versprechen::V,խոստանալ,luhpiedidh
7096,versprechen::V,խոստանալ,jáhttet
7097,versprechen::V,խոստանալ,lohpidit
7098,versprechen::V,խոստանալ,lopediđ
7099,versprechen::V,խոստանալ,lå´ppeed
7100,versprechen::V,խոստանալ,о̄а̄шштҍе
7101,wünschen::V,մաղթել,lahkoehtidh
7102,wünschen::V,մաղթել,sávvat
7103,wünschen::V,մաղթել,sávadit
7104,wünschen::V,մաղթել,doaivvuhit
7105,wünschen::V,մաղթել,tuá'ivuttiđ
7106,wünschen::V,մաղթել,tuâivvad
7107,wünschen::V,մաղթել,туввэ
7108,loben::V,գովել,girmedh
7109,loben::V,գովել,májnnot
7110,loben::V,գովել,rámmpot
7111,loben::V,գովել,máidnut
7112,loben::V,գովել,rámidit
7113,loben::V,գովել,rammuđ
7114,loben::V,գովել,rämidiđ
7115,loben::V,գովել,ââ´leed
7116,loben::V,գովել,ǩei´tted
7117,loben::V,գովել,кыйта
7118,küssen::V,համբուրել,tjånnahtidh
7119,küssen::V,համբուրել,tjuvliestidh
7120,küssen::V,համբուրել,tjullit
7121,küssen::V,համբուրել,tjulestit
7122,küssen::V,համբուրել,cum'mát
7123,küssen::V,համբուրել,cummistit
7124,küssen::V,համբուրել,cummâliđ
7125,küssen::V,համբուրել,cu´mmsted
7126,küssen::V,համբուրել,cu´mmstõõllâd
7127,küssen::V,համբուրել,нӣссэ
7128,wiegen::V,օրորել,sjammadidh
7129,wiegen::V,օրորել,vuohttot
7130,wiegen::V,օրորել,vuohtudit
7131,wiegen::V,օրորել,vuohttut
7132,wiegen::V,օրորել,vuát'tuđ
7133,wiegen::V,օրորել,nuäkkad
7134,wiegen::V,օրորել,suâibted
7135,wiegen::V,օրորել,нуагкэ
7136,zudecken::V,վրան գցել,gaptjedh
7137,zudecken::V,վրան գցել,loavddet
7138,zudecken::V,վրան գցել,gokčat
7139,zudecken::V,վրան գցել,luáv'diđ
7140,zudecken::V,վրան գցել,kä´tted
7141,zudecken::V,վրան գցել,ка̄ххьтэ
7142,wecken::V,զարթնեցնել,gåaskodh
7143,wecken::V,զարթնեցնել,båktet
7144,wecken::V,զարթնեցնել,boktit
7145,wecken::V,զարթնեցնել,rávkat
7146,wecken::V,զարթնեցնել,cuvnâđ
7147,wecken::V,զարթնեցնել,counnâd
7148,wecken::V,զարթնեցնել,цо̄ввнэ
7149,zeigen::V,ցույց տալ,vuesiehtidh
7150,zeigen::V,ցույց տալ,vuosedit
7151,zeigen::V,ցույց տալ,giejgget
7152,zeigen::V,ցույց տալ,čájehit
7153,zeigen::V,ցույց տալ,čäittiđ
7154,zeigen::V,ցույց տալ,čujottiđ
7155,zeigen::V,ցույց տալ,čuäi´ted
7156,zeigen::V,ցույց տալ,вӯзьхе
7157,führen::V,ուղեկցել,steeredh
7158,führen::V,ուղեկցել,doalvvot
7159,führen::V,ուղեկցել,láidet
7160,führen::V,ուղեկցել,jođettiđ
7161,führen::V,ուղեկցել,jåå´đted
7162,führen::V,ուղեկցել,выгкэ
7163,lehren::V,սովորեցնել,ööhpehtidh
7164,lehren::V,սովորեցնել,åhpadit
7165,lehren::V,սովորեցնել,oahpahit
7166,lehren::V,սովորեցնել,máttááttiđ
7167,lehren::V,սովորեցնել,mätt'ted
7168,lehren::V,սովորեցնել,vuä´ppsted
7169,lehren::V,սովորեցնել,ма̄тҍха
7170,unterrichten::V,ավանդել,ööhpehtidh
7171,unterrichten::V,ավանդել,lågådit
7172,unterrichten::V,ավանդել,åhpadit
7173,unterrichten::V,ավանդել,oahpahit
7174,unterrichten::V,ավանդել,škovliđ
7175,unterrichten::V,ավանդել,máttááttiđ
7176,unterrichten::V,ավանդել,mätt'ted
7177,unterrichten::V,ավանդել,vuä´ppsted
7178,unterrichten::V,ավանդել,ма̄тҍха
7179,aufziehen::V,դաստիարակել,eeledh
7180,aufziehen::V,դաստիարակել,bajedit
7181,aufziehen::V,դաստիարակել,biebmat
7182,aufziehen::V,դաստիարակել,pajaskeessiđ
7183,aufziehen::V,դաստիարակել,šoddâdiđ
7184,aufziehen::V,դաստիարակել,šõddeed
7185,aufziehen::V,դաստիարակել,peâm'mad
7186,aufziehen::V,դաստիարակել,вуэпьсе
7187,leiten::V,ղեկավարել,lijrehtidh
7188,leiten::V,ղեկավարել,lájddit
7189,leiten::V,ղեկավարել,oatsodit
7190,leiten::V,ղեկավարել,jođihit
7191,leiten::V,ղեկավարել,stivriđ
7192,leiten::V,ղեկավարել,hovdiđ
